English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Turkish Word
lavatory	0	0	1	0	0	0	0	0	0	0	tuvalet
lavender	0	0	0	0	0	0	0	0	0	0	lavanta
lavish	0	0	0	0	0	0	1	0	0	0	savurgan
law	0	0	0	0	0	0	0	0	0	1	yasa
lawful	0	0	0	0	0	0	1	0	0	1	yasal
lawlessness	1	0	0	1	0	1	0	0	0	0	kanunsuzluk
lawn	0	0	0	0	0	0	0	0	0	0	çim
lawsuit	1	0	1	1	0	1	0	1	1	0	dava
lawyer	1	0	1	1	0	1	0	0	0	0	avukat
lax	0	0	0	0	0	1	0	1	0	0	gevşek
laxative	0	0	1	1	0	1	0	0	0	0	müshil
lay	0	0	0	0	0	0	0	0	0	0	sermek
layer	0	0	0	0	0	0	0	0	0	0	katman
layered	0	0	0	0	0	0	0	0	0	0	katmanlı
layman	0	0	0	0	0	0	0	0	0	0	meslekten olmayan kimse
lazy	0	0	0	0	0	1	0	0	0	0	tembel
lea	0	0	0	0	0	0	0	0	0	0	lea
lead	0	0	0	0	0	0	1	0	0	0	öncülük etmek
leader	0	0	0	0	0	0	1	0	0	1	Önder
leading	0	0	0	0	0	0	0	0	0	1	lider
leads	0	0	0	0	0	0	0	0	0	0	yol açar
leaf	0	0	0	0	0	0	0	0	0	0	yaprak
leaflet	0	0	0	0	0	0	0	0	0	0	broşür
leafy	0	0	0	0	0	0	0	0	0	0	yapraklı
league	0	0	0	0	0	0	1	0	0	0	lig
leak	0	0	0	0	0	1	0	0	0	0	sızıntı
leakage	0	0	0	0	0	1	0	0	0	0	sızıntı
leaky	0	0	0	0	0	1	0	0	0	0	sızdıran
lean	0	0	0	0	0	0	0	0	0	0	yağsız - Yağsız
leaned	0	0	0	0	0	0	0	0	0	0	eğildi
leaning	0	0	0	0	0	0	0	0	0	1	eğilerek
leap	0	0	0	0	0	0	0	0	0	0	sıçramak
learn	0	0	0	0	0	0	1	0	0	0	öğrenmek
learned	0	0	0	0	0	0	0	0	0	0	öğrendi
learner	0	0	0	0	0	0	0	0	0	0	öğrenci
learning	0	0	0	0	0	0	1	0	0	0	öğrenme
lease	0	0	0	0	0	0	0	0	0	0	kiralama
leash	0	0	0	0	0	0	0	0	0	0	tasma
leather	0	0	0	0	0	0	0	0	0	0	deri
leathery	0	0	0	0	0	0	0	0	0	0	kösele
leave	0	0	0	0	0	1	0	1	1	0	ayrılmak
lecture	0	0	0	0	0	0	0	0	0	0	ders
lecturer	0	0	0	0	0	0	1	0	0	0	öğretim Görevlisi
ledge	0	0	0	0	0	0	0	0	0	0	çıkıntı
ledger	0	0	0	0	0	0	0	0	0	0	defter
lee	0	0	0	0	0	0	0	0	0	0	lee
leech	0	0	0	0	0	1	0	0	0	0	sülük
leeches	0	0	1	1	0	1	0	0	0	0	sülükler
leer	0	0	1	0	0	1	0	0	0	0	akya
leery	0	0	0	0	0	0	0	0	1	0	temkinli
lees	0	0	0	0	0	0	0	0	0	0	tortu
leeway	0	0	0	0	0	0	1	0	0	0	boşluk
left	0	0	0	0	0	0	0	0	0	0	ayrıldı
leg	0	0	0	0	0	0	0	0	0	0	bacak
legacy	0	0	0	0	0	0	0	0	0	0	miras
legal	0	0	0	0	0	0	1	0	0	1	yasal
legality	0	0	0	0	0	0	0	0	0	0	yasallık
legalize	0	0	0	0	0	0	0	0	0	0	yasallaştırmak
legalized	1	0	0	1	1	0	1	0	0	1	yasallaştırılmış
legally	0	0	0	0	0	0	0	0	0	0	yasal olarak
legend	0	0	0	0	0	0	0	0	0	0	efsane
legendary	0	0	0	0	0	0	1	0	0	0	efsanevi
legibility	0	0	0	0	0	0	1	0	0	0	okunabilirlik
legible	0	0	0	0	0	0	1	0	0	0	okunaklı
legion	0	0	0	0	0	0	0	0	0	0	lejyon
legislate	0	0	0	0	0	0	0	0	0	0	yasama
legislation	0	0	0	0	0	0	0	0	0	0	mevzuat
legislative	0	0	0	0	0	0	0	0	0	0	yasama
legislator	0	0	0	0	0	0	0	0	0	1	yasa koyucu
legislature	0	0	0	0	0	0	0	0	0	1	yasama organı
legitimacy	0	0	0	0	0	0	0	0	0	1	meşruiyet
legs	0	0	0	0	0	0	0	0	0	0	bacaklar
legume	0	0	0	0	0	0	0	0	0	0	baklagil
leisure	0	1	0	0	1	0	1	0	1	1	boş vakit
leisurely	0	0	0	0	0	0	1	0	0	0	yavaş yavaş
lemma	0	0	0	0	0	0	1	0	0	0	lemma
lemon	0	0	1	0	0	1	0	0	0	0	Limon
lend	0	0	0	0	0	0	0	0	0	0	ödünç vermek
lender	0	0	0	0	0	0	0	0	0	1	borç veren
lending	0	0	0	0	0	0	0	0	0	0	ödünç verme
length	0	0	0	0	0	0	0	0	0	0	uzunluk
lengthen	0	0	0	0	0	0	0	0	0	0	uzatmak
lengthened	0	0	0	0	0	0	0	0	0	0	uzatılmış
lengthening	0	0	0	0	0	0	0	0	0	0	uzatma
lengthwise	0	0	0	0	0	0	0	0	0	0	uzunlamasına
lengthy	0	0	0	0	0	0	0	0	0	0	uzun
leniency	0	0	0	0	0	0	0	0	0	0	hoşgörü
lenient	0	0	0	0	0	0	1	0	0	0	Hoşgörülü
lens	0	0	0	0	0	0	0	0	0	0	lens
leopard	0	0	0	0	0	0	0	0	0	0	leopar
leprosy	0	0	1	1	0	1	0	1	0	0	cüzzam
lessee	0	0	0	0	0	0	0	0	0	0	kiracı
lessen	0	1	0	0	0	1	0	0	0	0	azaltmak
lessening	0	0	0	0	0	0	0	0	0	0	azalma
lesser	0	0	1	0	0	1	0	0	0	0	daha az
lesson	0	1	0	0	0	0	1	0	0	1	ders
lessor	0	0	0	0	0	0	0	0	0	0	kiraya veren
lethal	0	0	1	1	0	1	0	1	0	0	öldürücü
lethargic	0	0	0	0	0	0	0	0	0	0	uyuşuk
lethargy	0	0	0	0	0	1	0	1	0	0	letarji
letter	0	1	0	0	0	0	0	0	0	0	mektup
lettered	0	1	0	0	0	0	1	0	0	1	harfli
letters	0	0	0	0	0	0	0	0	0	0	edebiyat
lettuce	0	0	0	0	0	0	0	0	0	0	marul
leukemia	1	0	0	1	0	1	0	1	0	0	lösemi
levee	0	0	0	0	0	0	0	0	0	1	levee
level	0	0	0	0	0	0	1	0	0	1	seviye
lever	0	0	0	0	0	0	0	0	0	0	kaldıraç
leverage	0	0	0	0	0	0	1	0	0	0	Kaldıraç
levy	0	0	0	0	0	1	0	0	0	0	vergi
lewd	0	0	1	0	0	1	0	0	0	0	iffetsiz
lexicon	0	0	0	0	0	0	0	0	0	0	sözlük
ley	0	0	0	0	0	0	0	0	0	0	ley
liabilities	0	0	0	0	0	0	0	0	0	0	yükümlülükler
liability	0	0	0	0	0	0	0	0	0	0	yükümlülük
liaison	0	0	0	0	0	1	0	0	0	0	irtibat
liar	0	0	1	0	0	1	0	0	0	0	yalancı
libel	1	0	0	1	0	1	0	0	0	1	iftira
libelous	0	0	0	0	0	0	0	0	0	0	karalayıcı
liberal	0	0	0	0	0	1	1	0	0	0	liberal
liberalism	0	0	0	0	0	0	0	0	0	0	liberalizm
liberate	1	1	0	0	1	0	1	0	1	1	özgürleştirmek
liberation	0	1	0	0	1	0	1	0	1	0	kurtuluş
liberty	0	1	0	0	1	0	1	0	1	1	özgürlük
libido	0	0	0	0	0	0	0	0	0	0	libido
librarian	0	0	0	0	0	0	0	0	0	0	kütüphaneci
library	0	0	0	0	0	0	1	0	0	0	kütüphane
libretto	0	0	0	0	0	0	0	0	0	0	libretto
license	0	0	0	0	0	0	0	0	0	0	lisans
lichen	0	0	0	0	0	0	0	0	0	0	liken
lick	0	0	1	0	0	1	0	0	0	0	yalamak
lid	0	0	0	0	0	0	0	0	0	0	kapak
lie	1	0	1	0	0	1	0	1	0	0	Yalan
liege	0	0	0	0	0	0	0	0	0	0	efendi
lien	0	0	0	0	0	0	0	0	0	0	haciz
lieu	0	0	0	0	0	0	0	0	0	0	yer
lieutenant	0	0	0	0	0	0	0	0	0	1	teğmen
life	0	0	0	0	0	0	0	0	0	0	hayat
lifeblood	0	0	0	0	0	0	1	0	0	0	can
lifeboat	0	0	0	0	0	0	0	0	0	0	cankurtaran sandalı
lifeless	0	0	0	1	0	1	0	1	0	0	cansız
lifelike	0	0	0	0	0	0	0	0	0	0	gerçekçi
lifelong	0	0	0	0	0	0	0	0	0	0	ömür boyu
lifetime	0	0	0	0	0	0	0	0	0	0	ömür
lift	0	0	0	0	0	0	0	0	0	0	kaldırmak
ligament	0	0	0	0	0	0	0	0	0	0	bağ
ligation	0	0	0	0	0	0	0	0	0	0	ligasyon
light	0	0	0	0	0	0	0	0	0	0	ışık
lighten	0	0	0	0	0	0	0	0	0	0	hafifletmek
lighthouse	0	0	0	0	0	0	1	0	0	0	deniz feneri
lightness	0	0	0	0	0	0	0	0	0	0	hafiflik
lightning	1	0	0	1	0	0	0	0	1	0	Şimşek
likelihood	0	0	0	0	0	0	0	0	0	0	olasılık
likeness	0	0	0	0	0	0	0	0	0	0	benzerlik
likewise	0	0	0	0	0	0	0	0	0	0	aynı şekilde
liking	0	0	0	0	1	0	1	0	0	1	beğenme
lilac	0	0	0	0	0	0	0	0	0	0	leylak
lily	0	0	0	0	0	0	0	0	0	0	zambak
limb	0	0	0	0	0	0	0	0	0	0	uzuv
limbo	0	0	0	0	0	0	0	0	0	0	araf
limit	0	0	0	0	0	0	0	0	0	0	sınır
limitation	0	0	0	0	0	0	0	0	0	0	sınırlama
limited	1	0	0	0	0	1	0	1	0	0	sınırlı
limitless	0	0	0	0	0	0	0	0	0	0	sınırsız
limousine	0	0	0	0	0	0	0	0	0	0	limuzin
limp	0	0	0	0	0	1	0	0	0	0	topallamak
lin	0	0	0	0	0	0	0	0	0	0	çizgi
line	0	0	0	0	0	0	0	0	0	0	astar
lineage	0	0	0	0	0	0	0	0	0	0	soy
lineal	0	0	0	0	0	0	0	0	0	0	çizgisel
linear	0	0	0	0	0	0	0	0	0	0	doğrusal
lined	0	0	0	0	0	0	0	0	0	0	astarlı
linen	0	0	0	0	0	0	0	0	0	0	keten
liner	0	0	0	0	0	0	0	0	0	0	astar
lines	0	0	0	1	0	0	0	0	0	0	çizgiler
linger	0	1	0	0	0	0	0	0	0	0	oyalanmak
lingo	0	0	0	0	0	0	0	0	0	0	lingo
lingual	0	0	0	0	0	0	0	0	0	0	dil
linguist	0	0	0	0	0	0	1	0	0	1	dilbilimci
linguistic	0	0	0	0	0	0	0	0	0	0	dilsel
linguistics	0	0	0	0	0	0	0	0	0	0	dilbilim
lining	0	0	0	0	0	0	0	0	0	0	zar
link	0	0	0	0	0	0	0	0	0	0	bağlantı
linoleum	0	0	0	0	0	0	0	0	0	0	linolyum
lint	0	0	0	0	0	1	0	0	0	0	tiftik
lion	0	0	0	1	0	0	1	0	0	0	aslan
lip	0	0	0	0	0	0	0	0	0	0	dudak
lipstick	0	0	0	0	0	0	0	0	0	0	ruj
liquefaction	0	0	0	0	0	0	0	0	0	0	sıvılaşma
liquefied	0	0	0	0	0	0	0	0	0	0	sıvılaştırılmış
liqueur	0	0	0	0	0	0	0	0	0	0	likör
liquid	0	0	0	0	0	0	0	0	0	0	sıvı
liquidate	0	0	0	0	0	0	0	0	0	0	tasfiye etmek
liquidation	0	0	0	0	0	0	0	0	0	0	tasfiye
liquidator	0	0	0	0	0	0	0	0	0	0	tasfiye memuru
liquidity	0	0	0	0	0	0	0	0	0	0	likidite
liquor	1	0	0	0	1	1	0	1	0	0	likör
lisp	0	0	0	0	0	0	0	0	0	0	peltek
list	0	0	0	0	0	0	0	0	0	0	liste
listen	0	0	0	0	0	0	0	0	0	0	dinlemek
listener	0	0	0	0	0	0	0	0	0	0	dinleyici
listing	0	0	0	0	0	0	0	0	0	0	listeleme
listless	0	0	0	0	0	1	0	1	0	0	kayıtsız
litany	0	0	0	0	0	0	0	0	0	0	ilahi
literally	0	0	0	0	0	0	0	0	0	0	kelimenin tam anlamıyla
literary	0	0	0	0	0	0	0	0	0	0	edebi
literature	0	0	0	0	0	0	0	0	0	0	Edebiyat
lithe	0	0	0	0	0	0	1	0	0	0	kıvrak
lithograph	0	0	0	0	0	0	0	0	0	0	litografi
lithography	0	0	0	0	0	0	0	0	0	0	litografi
lithology	0	0	0	0	0	0	0	0	0	0	litoloji
lithosphere	0	0	0	0	0	0	0	0	0	0	litosfer
litigant	0	0	0	0	0	1	0	0	0	0	davacı
litigate	1	1	1	1	0	1	0	1	0	0	dava açmak
litigation	0	0	0	0	0	1	0	0	0	0	dava
litigious	1	0	1	0	0	1	0	0	0	0	ihtilaflı
litter	0	0	0	0	0	1	0	0	0	0	çöp
littoral	0	0	0	0	0	0	0	0	0	0	kıyısal
liturgy	0	0	0	0	0	0	0	0	0	0	ayin
livelihood	0	0	0	0	0	0	0	0	0	0	geçim kaynağı
livery	0	0	0	0	0	0	0	0	0	0	üniforma
livid	1	0	1	0	0	1	0	0	0	0	mosmor
living	0	0	0	0	0	0	0	0	0	0	yaşamak
llama	0	0	0	0	0	0	0	0	0	0	lama
load	0	0	0	0	0	0	0	0	0	0	yük
loaf	0	0	0	0	0	1	0	0	0	0	somun
loafer	0	0	0	0	0	1	0	0	0	0	mokasen
loam	0	0	0	0	0	0	0	0	0	0	balçık
loan	0	0	0	0	0	0	0	0	0	0	borç
loath	1	0	0	0	0	1	0	0	0	0	nefret
loathe	1	0	1	0	0	1	0	0	0	0	tiksinmek
loathing	0	0	1	0	0	1	0	0	0	0	nefret
loathsome	1	0	1	0	0	1	0	0	0	0	iğrenç
lobby	0	0	0	0	0	0	0	0	0	0	lobi
lobbyist	0	0	0	0	0	1	0	0	0	0	lobici
lobe	0	0	0	0	0	0	0	0	0	0	lob
local	0	0	0	0	0	0	0	0	0	0	yerel
locale	0	0	0	0	0	0	0	0	0	0	yerel
locality	0	0	0	0	0	0	0	0	0	0	yerellik
localization	0	0	0	0	0	0	0	0	0	0	yerelleştirme
localize	0	1	0	0	0	0	0	0	0	0	yerelleştirmek
locate	0	0	0	0	0	0	0	0	0	0	yerini belirlemek
location	0	0	0	0	0	0	0	0	0	0	yer
loch	0	0	0	0	0	0	0	0	0	0	göl
lock	0	0	0	0	0	0	0	0	0	0	kilit
locker	0	0	0	0	0	0	0	0	0	0	soyunma
locksmith	0	0	0	0	0	0	0	0	0	0	çilingir
lockup	0	0	0	1	0	1	0	1	0	0	kilitlemek
locomotion	0	0	0	0	0	0	0	0	0	0	hareket
locomotive	0	0	0	0	0	0	0	0	0	0	lokomotif
locust	0	0	0	1	0	1	0	0	0	0	çekirge
lodge	0	0	0	0	0	0	0	0	0	0	kulübe
lodger	0	0	0	0	0	0	0	0	0	0	kiracı
lodging	0	0	0	0	0	0	0	0	0	1	konaklama
loft	0	0	0	0	0	0	0	0	0	0	çatı katı
lofty	0	0	0	0	0	1	0	0	0	0	yüce
log	0	0	0	0	0	0	0	0	0	0	kayıt
logarithm	0	0	0	0	0	0	0	0	0	0	logaritma
logarithmic	0	0	0	0	0	0	0	0	0	0	logaritmik
logic	0	0	0	0	0	0	0	0	0	0	mantık
logical	0	0	0	0	0	0	1	0	0	0	mantıklı
logistics	0	0	0	0	0	0	0	0	0	0	lojistik
logotype	0	0	0	0	0	0	0	0	0	0	logo
loin	0	0	0	0	0	0	0	0	0	0	bel
lollipop	0	0	0	0	0	0	0	0	0	0	lolipop
lone	0	0	0	0	0	0	0	1	0	0	yalnız
loneliness	0	0	0	1	0	1	0	1	0	0	yalnızlık
lonely	1	0	1	1	0	1	0	1	0	0	yalnız
lonesome	0	0	0	0	0	1	0	1	0	0	yalnız
long	0	1	0	0	0	0	0	0	0	0	uzun
longevity	0	0	0	0	0	0	1	0	0	0	uzun ömür
longing	0	1	0	0	0	0	0	1	0	0	özlem
longitude	0	0	0	0	0	0	0	0	0	0	boylam
longitudinal	0	0	0	0	0	0	0	0	0	0	boyuna
longitudinally	0	0	0	0	0	0	0	0	0	0	uzunlamasına
loo	0	0	1	0	0	1	0	0	0	0	tuvalet
lookout	0	0	0	0	0	0	0	0	0	0	bak
loom	0	1	0	1	0	1	0	0	0	0	dokuma tezgahı
looming	0	0	0	0	0	0	0	0	0	0	ufukta beliren
loon	0	0	1	0	0	1	0	0	0	0	loon
loony	0	0	0	0	0	1	0	0	0	0	kaçık
loop	0	0	0	0	0	0	0	0	0	0	döngü
loophole	0	0	0	0	0	0	0	0	0	0	boşluk
loosen	0	0	0	0	0	0	0	0	0	0	gevşetmek
loosening	0	0	0	0	0	0	0	0	0	0	gevşeme
loot	0	0	0	0	0	1	0	0	0	0	yağma
lop	0	0	0	0	0	0	0	0	0	0	lop
lopsided	0	0	0	0	0	0	0	0	0	0	orantısız
lord	0	0	1	0	0	1	1	0	0	1	Kral
lords	0	0	0	0	0	0	0	0	0	0	Lordlar
lordship	0	0	0	0	0	0	1	0	0	0	lordluk
lore	0	0	0	0	0	0	0	0	0	0	irfan
lorry	0	0	0	0	0	0	0	0	0	0	kamyon
lose	1	0	1	1	0	1	0	1	1	0	kaybetmek
losing	1	0	0	0	0	1	0	1	0	0	kaybetmek
loss	1	0	0	1	0	1	0	1	0	0	kayıp
lost	0	0	0	0	0	1	0	1	0	0	kayıp
lot	0	0	0	0	0	0	0	0	0	0	pay
lotion	0	0	0	0	0	0	0	0	0	0	losyon
lots	0	0	0	0	0	0	0	0	0	0	çok
lottery	0	1	0	0	0	0	0	0	0	0	piyango
lotto	0	0	0	0	0	0	0	0	0	0	loto
loud	0	0	0	0	0	0	0	0	0	0	yüksek sesle
loudly	0	0	0	0	0	0	0	0	0	0	yüksek sesle
loudness	1	0	0	0	0	1	0	0	0	0	ses yüksekliği
lounge	0	0	0	0	0	1	0	0	0	0	salon
louse	0	0	1	0	0	1	0	0	0	0	bit
lovable	0	0	0	0	1	0	1	0	0	1	sevimli
love	0	0	0	0	1	0	1	0	0	0	aşk
lovely	0	1	0	0	1	0	1	1	1	1	sevimli
lovemaking	0	0	0	0	1	0	1	0	0	1	sevişme
lover	0	1	0	0	1	0	1	0	0	1	sevgili
loving	0	0	0	0	1	0	1	0	0	1	sevgi dolu
lower	0	0	0	0	0	1	0	1	0	0	daha düşük
lowering	0	0	0	0	0	1	0	0	0	0	düşürme
lowest	0	0	0	0	0	1	0	1	0	0	en düşük
lowlands	0	0	0	0	0	1	0	0	0	0	ovalar
lowly	0	0	0	0	0	1	0	1	0	0	alçak
loyal	0	0	0	1	1	0	1	0	1	1	sadık
loyalty	0	0	0	0	0	0	1	0	0	1	bağlılık
lubricate	0	0	0	0	0	0	0	0	0	0	yağlamak
lubrication	0	0	0	0	0	0	0	0	0	0	yağlama
luck	0	1	0	0	1	0	1	0	1	0	şans
lucky	0	0	0	0	1	0	1	0	1	0	şanslı
ludicrous	0	0	0	0	0	1	0	0	0	0	gülünç
lug	0	0	0	0	0	0	0	0	0	0	pabuç
luggage	0	0	0	0	0	0	0	0	0	0	valiz
lull	0	1	0	0	0	0	0	0	0	0	sükunet
lullaby	0	0	0	0	0	0	0	0	0	0	ninni
lumbar	0	0	0	0	0	0	0	0	0	0	bel
lumber	0	0	0	0	0	0	0	0	0	0	kereste
lumbering	0	0	0	0	0	1	0	0	0	0	kerestecilik
luminescent	0	0	0	0	0	0	0	0	0	0	ışıldayan
luminous	0	0	0	0	0	0	0	0	0	0	aydınlık
lump	0	0	0	0	0	1	0	0	0	0	yumru
lumpy	0	0	1	0	0	1	0	0	0	0	topaklı
lunacy	1	0	1	1	0	1	0	1	0	0	çılgınlık
lunar	0	0	0	0	0	0	0	0	0	0	ay YILDIZI
lunatic	1	0	1	1	0	1	0	0	0	0	deli
lunch	0	0	0	0	0	0	0	0	0	0	öğle yemeği
luncheon	0	0	0	0	0	0	0	0	0	0	öğle yemeği
lunge	0	0	0	0	0	0	0	0	1	0	hamle
lungs	0	0	0	0	0	0	0	0	0	0	akciğerler
lurch	0	0	0	0	0	1	0	0	0	0	sallanmak
lure	0	0	0	0	0	1	0	0	0	0	cezbetmek
lurid	0	0	1	0	0	1	0	0	0	0	korkunç
lurk	0	0	0	0	0	1	0	0	0	0	gizlenmek
lurking	0	0	0	0	0	1	0	0	0	0	gizlenen
luscious	0	1	0	0	1	0	1	0	0	0	tatlı
lush	0	0	1	0	0	1	0	1	0	0	gür
lust	0	1	0	0	0	1	0	0	0	0	şehvet
luster	0	0	0	0	1	0	1	0	0	0	parlaklık
lustful	0	0	0	0	0	1	0	0	0	0	şehvetli
lustrous	0	0	0	0	0	0	1	0	0	0	parlak
lusty	0	0	1	0	0	0	0	0	0	0	şehvetli
lute	0	0	0	0	0	0	0	0	0	0	ud
luxuriant	0	0	0	0	0	0	1	0	0	0	bereketli
luxurious	0	0	0	0	1	0	1	0	0	0	lüks
luxury	0	0	0	0	1	0	1	0	0	0	lüks
lying	1	0	1	0	0	1	0	0	0	0	uzanmak
lymph	0	0	0	0	0	0	0	0	0	0	lenf
lymphatic	0	0	0	0	0	0	0	0	0	0	lenfatik
lynch	1	0	1	1	0	1	0	1	0	0	linç
lynx	0	0	0	0	0	0	0	0	0	0	vaşak
lyre	0	0	0	0	1	0	1	0	0	0	lir
lyric	0	0	0	0	0	0	0	0	0	0	lirik
lyrical	0	0	0	0	1	0	1	0	0	0	lirik
mace	0	0	0	1	0	1	0	0	0	0	Topuz
machine	0	0	0	0	0	0	0	0	0	1	makine
machinery	0	0	0	0	0	0	0	0	0	0	makine
machinist	0	0	0	0	0	0	0	0	0	0	makinist
mackerel	0	0	0	0	0	0	0	0	0	0	orkinos
mad	1	0	1	1	0	1	0	1	0	0	deli
madam	0	0	0	0	0	0	0	0	0	0	bayan
madame	0	0	0	0	0	0	0	0	0	0	madam
madden	1	0	0	1	0	1	0	0	0	0	delirmek
madman	1	0	0	1	0	1	0	0	0	0	deli
madness	1	0	0	1	0	1	0	0	0	0	delilik
mafia	0	0	0	1	0	1	0	0	0	0	mafya
magazine	0	0	0	0	0	0	0	0	0	0	dergi
mage	0	0	0	1	0	0	0	0	0	0	büyücü
magenta	0	0	0	0	0	0	0	0	0	0	macenta
maggot	0	0	1	0	0	1	0	0	0	0	kurtçuk
magic	0	0	0	0	0	0	0	0	0	0	büyü
magical	0	1	0	0	1	0	1	0	1	0	büyülü
magician	0	0	0	0	0	0	0	0	1	0	büyücü
magistrate	0	0	0	0	0	0	0	0	0	0	sulh hakimi
magma	0	0	0	0	0	0	0	0	0	0	magma
magnate	0	0	0	0	0	0	0	0	0	0	kodaman
magnet	0	0	0	0	0	0	1	0	0	1	mıknatıs
magnetism	0	0	0	0	0	0	1	0	0	0	manyetizma
magnetite	0	0	0	0	0	0	1	0	0	0	manyetit
magnificence	0	1	0	0	1	0	1	0	0	1	ihtişam
magnificent	0	1	0	0	1	0	1	0	1	1	muhteşem
magnifier	0	0	0	0	0	0	0	0	0	0	büyüteç
magnify	0	0	0	0	0	0	0	0	0	0	büyütmek
magnitude	0	0	0	0	0	0	0	0	0	0	büyüklük
magpie	0	0	0	0	0	0	0	0	0	0	saksağan
maid	0	0	0	0	0	0	0	0	0	0	hizmetçi
maiden	0	0	0	0	0	0	1	0	0	0	kızlık
mail	0	1	0	0	0	0	0	0	0	0	posta
main	0	0	0	0	0	0	1	0	0	0	ana
mainland	0	0	0	0	0	0	0	0	0	0	anakara
mainstay	0	0	0	0	0	0	1	0	0	1	dayanak noktası
maintenance	0	0	0	0	0	0	0	0	0	1	bakım
majestic	0	1	0	0	1	0	1	0	1	1	görkemli
majesty	0	0	0	0	0	0	1	0	0	1	majesteleri
major	0	0	0	0	0	0	1	0	0	0	ana
majority	0	0	0	0	1	0	1	0	0	1	çoğunluk
make	0	0	0	0	0	0	0	0	0	0	Yapmak
maker	0	0	0	0	0	0	0	0	0	0	yapıcı
makeshift	0	0	0	0	0	1	0	0	0	0	geçici
makeup	0	0	0	0	0	0	0	0	0	0	makyaj yapmak
malady	0	0	0	0	0	1	0	0	0	0	hastalık
malaise	0	0	0	0	0	1	0	1	0	0	halsizlik
malaria	0	0	1	1	0	1	0	1	0	0	sıtma
malevolent	1	0	1	1	0	1	0	1	0	0	kötü niyetli
malfeasance	0	0	1	0	0	1	0	0	0	0	suistimal
malformation	0	0	0	0	0	1	0	0	0	0	malformasyon
malice	1	0	0	1	0	1	0	0	0	0	kötülük
malicious	1	0	1	1	0	1	0	1	0	0	kötü niyetli
malign	1	0	1	0	0	1	0	0	0	0	kötü huylu
malignancy	0	0	0	1	0	1	0	1	0	0	Kötücül hastalık
malignant	1	0	0	1	0	1	0	0	0	0	kötü huylu
mall	0	0	0	0	0	0	0	0	0	0	alışveriş merkezi
malleable	0	0	0	0	0	0	0	0	0	0	biçimlendirilebilir
mallet	0	0	0	0	0	0	0	0	0	0	tokmak
malpractice	1	0	0	0	0	1	0	0	0	0	yanlış uygulama
mamma	0	0	0	0	0	0	0	0	0	1	anne
mammal	0	0	0	0	0	0	0	0	0	0	memeli
mammoth	0	0	0	0	0	0	0	0	0	0	mamut
manage	0	0	0	0	0	0	1	0	0	1	üstesinden gelmek
management	0	0	0	0	0	0	1	0	0	1	yönetmek
manager	0	0	0	0	0	0	0	0	0	0	müdür
mandamus	0	0	0	1	0	1	0	0	0	0	yüksek mahkeme emri
mandarin	0	0	0	0	0	0	1	0	0	1	mandalina
mandate	0	0	0	0	0	0	0	0	0	0	yetki
mandible	0	0	0	0	0	0	0	0	0	0	mandibula
mandolin	0	0	0	0	0	0	0	0	0	0	mandolin
mandrel	0	0	0	0	0	0	0	0	0	0	mandrel
mane	0	0	0	0	0	0	0	0	0	0	yele
maneuver	0	0	0	0	0	0	0	0	0	0	manevra
maneuvering	0	0	0	0	0	0	0	0	0	0	manevra
mange	0	0	1	1	0	1	0	0	0	0	uyuz
manger	0	0	0	0	0	0	0	0	0	0	yemlik
mangle	1	0	1	1	0	1	0	1	0	0	parçalamak
mango	0	0	0	0	0	0	0	0	0	0	Mango
mangosteen	0	0	0	0	0	0	0	0	0	0	mangosten
manhood	0	0	0	0	0	0	1	0	0	0	erkeklik
mania	0	0	0	0	0	1	0	0	0	0	mani
maniac	1	0	0	1	0	1	0	0	0	0	manyak
maniacal	0	0	0	0	0	1	0	0	0	0	manyak
manicure	0	0	0	0	0	0	0	0	0	0	manikür
manifest	0	0	0	0	0	0	0	0	0	0	belirgin
manifestation	0	0	0	1	0	0	0	0	0	0	tezahür
manifested	0	0	0	0	0	0	1	0	0	0	tezahür etti
manifestly	0	0	0	0	0	0	0	0	0	0	açıkça
manifesto	0	0	0	0	0	0	0	0	0	0	manifesto
manifold	0	0	0	0	0	0	0	0	0	0	manifold
manipulate	0	0	0	0	0	1	0	0	0	0	manipule etmek
manipulation	1	0	0	1	0	1	0	0	0	0	manipülasyon
mankind	0	0	0	0	0	0	0	0	0	0	insanlık
manly	0	0	0	0	0	0	1	0	0	0	erkeksi
manna	0	0	0	0	0	0	1	0	0	0	kudret helvası
manner	0	0	0	0	0	0	0	0	0	0	tavır
mannered	0	0	0	0	0	0	1	0	0	0	terbiyeli
manners	0	0	0	0	0	0	1	0	0	0	töre
manor	0	0	0	0	0	0	0	0	0	0	malikane
mansion	0	0	0	0	0	0	0	0	0	0	konak
manslaughter	1	0	1	1	0	1	0	1	1	0	adam öldürme
mantle	0	0	0	0	0	0	0	0	0	0	örtü
manual	0	0	0	0	0	0	0	0	0	1	Manuel
manufacture	0	0	0	0	0	0	0	0	0	0	imalat
manufacturer	0	0	0	0	0	0	1	0	0	0	üretici firma
manure	0	0	1	0	0	1	0	0	0	0	gübre
manuscript	0	0	0	0	0	0	0	0	0	0	el yazması
map	0	0	0	0	0	0	0	0	0	0	harita
mar	0	0	0	0	0	1	0	0	0	0	mar
marble	0	0	0	0	0	0	0	0	0	0	mermer
marbled	0	0	0	0	0	0	0	0	0	0	mermer
