English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Welsh Word
newsstand	0	0	0	0	0	0	0	0	0	0	stondin newyddion
nib	0	0	0	0	0	0	0	0	0	0	nib
nibble	0	0	0	0	0	0	0	0	0	0	brith
niche	0	0	0	0	0	0	0	0	0	0	cilfach
nichts	0	0	0	0	0	0	0	0	0	0	nichts
nick	0	0	0	0	0	0	0	0	0	0	nic
nickel	0	0	0	0	0	0	0	0	0	0	nicel
nickname	0	0	0	0	0	0	0	0	0	0	llysenw
nicotine	0	0	1	0	0	1	0	0	0	0	nicotin
niece	0	0	0	0	0	0	0	0	0	0	nith
nigh	0	0	0	0	0	0	0	0	0	0	yn agos
night	0	0	0	0	0	0	0	0	0	0	nos
nightfall	0	0	0	0	0	0	0	0	0	0	noswaith
nightingale	0	0	0	0	0	0	0	0	0	0	eos
nightmare	0	0	0	1	0	1	0	0	0	0	hunllef
nihilism	0	0	0	0	0	1	0	0	0	0	nihiliaeth
nil	0	0	0	0	0	0	0	0	0	0	dim
nimble	0	0	0	0	0	0	0	0	0	0	ystwyth
ninety	0	0	0	0	0	0	0	0	0	0	naw deg
ninth	0	0	0	0	0	0	0	0	0	0	nawfed
nip	0	0	0	0	0	0	0	0	0	0	nip
nipple	0	0	0	0	0	0	0	0	0	0	deth
nix	0	0	0	0	0	0	0	0	0	0	nix
nobility	0	1	0	0	0	0	1	0	0	1	uchelwyr
noble	0	0	0	0	0	0	1	0	0	1	bonheddig
nobleman	0	0	0	0	0	0	1	0	0	1	uchelwr
nocturnal	0	0	0	0	0	0	0	0	0	0	nosol
nod	0	0	0	0	0	0	0	0	0	0	amnaid
nodding	0	0	0	0	0	0	0	0	0	0	nodio
node	0	0	0	0	0	0	0	0	0	0	nôd
nodular	0	0	0	0	0	0	0	0	0	0	nodular
nodule	0	0	0	0	0	0	0	0	0	0	nodwl
noise	0	0	0	0	0	1	0	0	0	0	swn
noisy	1	0	0	0	0	1	0	0	0	0	swnllyd
nomad	0	0	0	0	0	0	0	0	0	0	nomad
nomadic	0	0	0	0	0	0	0	0	0	0	crwydrol
nomenclature	0	0	0	0	0	0	0	0	0	0	enwadaeth
nominal	0	0	0	0	0	0	0	0	0	0	enwol
nominate	0	0	0	0	0	0	0	0	0	0	enwebu
nomination	0	0	0	0	0	0	1	0	0	0	enwebiad
nominee	0	0	0	0	0	0	0	0	0	0	enwebai
nonce	0	0	0	0	0	0	0	0	0	0	nonce
noncompliance	1	1	0	1	0	1	0	1	0	0	diffyg cydymffurfio
nondescript	0	0	0	0	0	0	0	0	0	0	nondescript
nonexistent	0	0	0	0	0	0	0	0	0	0	ddim yn bodoli
nonpayment	0	0	0	0	0	0	0	0	0	0	di-daliad
nonresident	0	0	0	0	0	0	0	0	0	0	dibreswyl
nonsense	0	0	0	0	0	1	0	0	0	0	nonsens
nonsensical	0	0	0	0	0	1	0	1	0	0	nonsensical
noodle	0	0	0	0	0	0	0	0	0	0	nwdls
nook	0	0	0	0	0	0	0	0	0	0	cilfach
noon	0	0	0	0	0	0	0	0	0	0	hanner dydd
noose	0	0	0	0	0	1	0	1	0	0	ffroen
norm	0	0	0	0	0	0	0	0	0	0	norm
normal	0	0	0	0	0	0	0	0	0	0	arferol
normalcy	0	0	0	0	0	0	0	0	0	0	normalrwydd
normality	0	0	0	0	0	0	1	0	0	0	normalrwydd
nose	0	0	1	0	0	0	0	0	0	0	trwyn
nostalgia	0	0	0	0	0	0	0	0	0	0	hiraeth
nostril	0	0	0	0	0	0	0	0	0	0	ffroen
notable	0	0	0	0	1	0	1	0	0	1	nodedig
notables	0	0	0	0	0	0	1	0	0	0	nodedig
notably	0	0	0	0	0	0	0	0	0	0	yn nodedig
notary	0	0	0	0	0	0	0	0	0	1	notari
notation	0	0	0	0	0	0	0	0	0	0	nodiant
notch	0	0	0	0	0	0	0	0	0	0	rhic
notched	0	0	0	0	0	0	0	0	0	0	rhicyn
note	0	0	0	0	0	0	0	0	0	0	Nodyn
notebook	0	0	0	0	0	0	0	0	0	0	llyfr nodiadau
noted	0	0	0	0	0	0	1	0	0	0	nodwyd
noteworthy	0	0	0	0	0	0	0	0	0	0	nodedig
nothingness	0	0	0	0	0	1	0	1	0	0	dim byd
notice	0	0	0	0	0	0	0	0	0	0	sylwi
noticeable	0	0	0	0	0	0	0	0	0	0	amlwg
notification	0	1	0	0	0	0	0	0	0	0	hysbyswedd
notify	0	0	0	0	0	0	0	0	0	0	hysbysu
notion	0	0	0	0	0	0	1	0	0	0	syniad
notional	0	0	0	0	0	0	0	0	0	0	tybiannol
notoriety	1	0	1	1	0	1	1	0	0	0	enwogrwydd
notwithstanding	0	0	0	0	0	0	0	0	0	0	er hynny
nought	0	0	0	0	0	0	0	0	0	0	dim
noun	0	0	0	0	0	0	0	0	0	0	Enw
nourish	0	0	0	0	0	0	0	0	0	0	maeth
nourishment	0	0	0	0	0	0	1	0	0	0	maeth
nouveau	0	0	0	0	0	0	0	0	0	0	nouveau
novelty	0	0	0	0	0	0	0	0	0	0	newydd-deb
novice	0	0	0	0	0	0	0	0	0	0	nofis
nowadays	0	0	0	0	0	0	0	0	0	0	dyddiau hyn
noxious	0	0	1	1	0	1	0	0	0	0	gwenwynig
nozzle	0	0	0	0	0	0	0	0	0	0	ffroenell
nuance	0	0	0	0	0	0	0	0	0	0	naws
nuances	0	0	0	0	0	0	0	0	0	0	naws
nucleus	0	0	0	0	0	0	0	0	0	0	cnewyllyn
nude	0	0	0	0	0	0	0	0	0	0	noethlymun
nudge	0	0	0	0	0	0	0	0	0	0	gwthio
nudity	0	0	0	0	0	0	0	0	0	0	noethni
nugget	0	0	0	0	0	0	0	0	0	0	nugget
nuisance	1	0	0	0	0	1	0	0	0	0	niwsans
nul	0	0	0	0	0	1	0	0	0	0	nul
null	0	0	0	0	0	0	0	0	0	0	null
nullify	0	0	0	0	0	1	0	0	1	0	nullify
numb	0	0	0	0	0	1	0	0	0	0	fferru
number	0	0	0	0	0	0	0	0	0	0	rhif
numbering	0	0	0	0	0	0	0	0	0	0	rhifo
numbers	0	0	0	0	0	0	1	0	0	0	niferoedd
numbness	0	0	0	0	0	1	0	1	0	0	fferdod
numeral	0	0	0	0	0	0	0	0	0	0	rhifol
numerator	0	0	0	0	0	0	0	0	0	0	rhifiadur
numerical	0	0	0	0	0	0	0	0	0	0	rhifiadol
numerically	0	0	0	0	0	0	0	0	0	0	yn rhifiadol
numerous	0	0	0	0	0	0	0	0	0	0	lluosog
nun	0	0	0	0	0	1	0	0	0	1	lleian
nurse	0	0	0	0	0	0	1	0	0	1	nyrs
nursery	0	0	0	0	1	0	1	0	0	1	meithrinfa
nurture	1	1	1	1	1	0	1	0	0	1	meithrin
nutmeg	0	0	0	0	0	0	0	0	0	0	nytmeg
nutrition	0	0	0	0	0	0	0	0	0	0	maeth
nutritious	0	0	0	0	0	0	1	1	0	0	maethlon
nutritive	0	0	0	0	0	0	0	0	0	0	maethlon
nuts	0	0	0	0	0	0	0	0	0	0	cnau
nymph	0	0	0	0	0	0	0	0	0	0	nymff
oaf	0	0	0	0	0	1	0	0	0	0	oaf
oak	0	0	0	0	0	0	1	0	0	0	derwen
oar	0	0	0	0	0	0	0	0	0	0	rhwyf
oasis	0	1	0	0	1	0	1	0	0	1	gwerddon
oath	0	0	0	0	0	0	1	0	0	1	llw
oatmeal	0	0	0	0	0	0	0	0	0	0	blawd ceirch
obedience	0	0	0	0	0	0	1	0	0	1	ufudd-dod
obedient	0	0	0	0	0	0	0	0	0	0	ufudd
obediently	0	0	0	0	0	0	0	0	0	0	yn ufudd
obelisk	0	0	0	0	0	0	0	0	0	0	obelisg
obese	0	0	1	0	0	1	0	0	0	0	gordew
obesity	0	0	1	0	0	1	0	1	0	0	gordewdra
obey	0	0	0	1	0	0	0	0	0	1	ufuddhau
obi	0	0	1	1	0	1	0	0	0	0	obi
obit	0	0	0	0	0	1	0	1	1	0	obit
obituary	0	0	0	0	0	1	0	1	0	0	ysgrif goffa
object	0	0	0	0	0	0	0	0	0	0	gwrthrych
objection	1	0	0	0	0	1	0	0	0	0	gwrthwynebiad
objectionable	0	0	0	0	0	1	0	0	0	0	annymunol
objective	0	1	0	0	0	0	1	0	0	1	amcan
obligation	0	0	0	0	0	0	0	0	0	0	rhwymedigaeth
obligatory	0	0	0	0	0	0	0	0	0	0	gorfodol
oblige	0	0	0	0	0	1	0	0	0	1	gorfodi
obliged	0	0	0	0	0	0	0	0	0	0	rhwymedig
obliging	1	1	1	1	1	0	1	0	1	1	gorfodi
obligor	0	0	0	1	0	1	0	0	0	0	rhwymwr
oblique	0	0	0	0	0	0	0	0	0	0	arosgo
obliterate	1	0	0	1	0	1	0	1	0	0	dileu
obliterated	1	0	0	1	0	1	0	0	0	0	dileu
obliteration	0	0	0	1	0	1	0	1	0	0	dileu
oblivion	1	0	0	1	0	1	0	0	0	0	ebargofiant
oblivious	0	0	0	0	0	0	0	0	0	0	anghofus
oblong	0	0	0	0	0	0	0	0	0	0	hirgul
obnoxious	1	0	1	0	0	1	0	1	0	0	atgas
oboe	0	0	0	0	0	0	0	0	0	0	obo
obscene	0	0	1	0	0	1	0	0	0	0	anllad
obscenity	1	0	1	0	0	1	0	0	0	0	anlladrwydd
obscure	0	0	0	0	0	0	0	0	0	0	aneglur
obscured	0	0	0	0	0	0	0	0	0	0	cudd
obscurity	0	0	0	0	0	1	0	0	0	0	ebargofiant
observance	0	0	0	0	0	0	0	0	0	0	defod
observant	0	0	0	0	0	0	1	0	0	0	sylwgar
observation	0	0	0	0	0	0	0	0	0	0	arsylwi
observatory	0	0	0	0	0	0	0	0	0	0	arsyllfa
observe	0	0	0	0	0	0	0	0	0	0	arsylwi
observer	0	0	0	0	0	0	0	0	0	0	sylwedydd
observing	0	0	0	0	0	0	0	0	0	0	arsylwi
obsession	0	0	0	0	0	0	0	0	0	0	obsesiwn
obsolescence	0	0	0	0	0	0	0	0	0	0	darfodedigrwydd
obstacle	1	0	0	1	0	1	0	1	0	0	rhwystr
obstetrician	0	0	0	0	0	0	0	0	0	1	obstetregydd
obstetrics	0	0	0	0	0	0	0	0	0	0	obstetreg
obstinate	0	0	0	0	0	1	0	0	0	0	ystyfnig
obstruct	1	0	0	1	0	1	0	0	0	0	rhwystro
obstruction	0	0	0	0	0	1	0	0	0	0	rhwystr
obstructive	1	0	0	0	0	1	0	0	0	0	rhwystrol
obtain	0	0	0	0	0	0	0	0	0	0	cael
obtainable	0	0	0	0	1	0	1	0	0	0	gael
obtuse	0	0	0	0	0	1	0	0	0	0	aflem
obverse	0	0	0	0	0	0	0	0	0	0	gwrthwyneb
obvious	0	0	0	0	0	0	1	0	0	1	amlwg
ocarina	0	0	0	0	0	0	0	0	0	0	ocarina
occasion	0	0	0	0	0	0	0	0	0	0	achlysur
occasional	0	0	0	0	0	0	0	0	1	0	achlysurol
occasionally	0	0	0	0	0	0	0	0	0	0	yn achlysurol
occlusion	0	0	0	0	0	0	0	0	0	0	occlusion
occult	0	0	1	1	0	1	0	0	0	0	ocwlt
occupancy	0	0	0	0	0	0	0	0	0	0	meddiannaeth
occupant	0	0	0	0	0	0	1	0	0	1	preswylydd
occupation	0	0	0	0	0	0	1	0	0	0	galwedigaeth
occupied	0	0	0	0	0	0	0	0	0	0	meddiannu
occupier	0	0	0	0	0	0	0	0	0	0	deiliad
occupy	0	0	0	0	0	0	1	0	0	0	meddiannu
occupying	0	0	0	0	0	0	0	0	0	0	meddiannu
occur	0	0	0	0	0	0	0	0	0	0	digwydd
occurrence	0	0	0	0	0	0	0	0	0	0	digwyddiad
ocean	0	0	0	0	0	0	0	0	0	0	cefnfor
oceanic	0	0	0	0	0	0	0	0	0	0	cefnforol
octagon	0	0	0	0	0	0	0	0	0	0	octagon
octave	0	0	0	0	0	0	0	0	0	0	wythfed
octopus	0	0	1	0	0	0	0	0	0	0	octopws
ocular	0	0	0	0	0	0	0	0	0	0	llygadol
oddity	0	0	1	0	0	1	0	1	1	0	odrwydd
odds	0	0	0	0	0	0	0	0	0	0	ods
ode	0	0	0	0	0	0	0	0	0	0	awdl
odious	1	0	1	1	0	1	0	0	0	0	atgas
odometer	0	0	0	0	0	0	0	0	0	0	odomedr
odor	0	0	0	0	0	1	0	0	0	0	arogl
oestrogen	0	0	0	0	0	0	0	0	0	0	oestrogen
oeuvre	0	0	0	0	0	0	0	0	0	0	oeuvre
offal	0	0	0	0	0	0	0	0	0	0	offal
offend	1	0	1	0	0	1	0	0	0	0	troseddu
offended	1	0	0	0	0	1	0	1	0	0	troseddu
offender	1	0	1	1	0	1	0	1	0	0	troseddwr
offense	1	0	1	1	0	1	0	1	0	0	trosedd
offensive	1	0	1	0	0	1	0	0	0	0	sarhaus
offer	0	0	0	0	0	0	1	0	0	0	cynnig
offered	0	0	0	0	0	0	0	0	0	0	a gynigir
offering	0	0	0	0	0	0	0	0	0	1	offrwm
offhand	0	0	0	0	0	1	0	0	0	0	offhand
office	0	0	0	0	0	0	0	0	0	0	swyddfa
officer	0	0	0	0	0	0	1	0	0	1	swyddog
offices	0	0	0	0	0	0	0	0	0	0	swyddfeydd
official	0	0	0	0	0	0	0	0	0	1	swyddogol
officiate	0	0	0	0	0	0	0	0	0	0	gweinyddu
offing	0	0	0	0	0	1	0	0	0	0	off
offload	0	0	0	0	0	0	0	0	0	0	dadlwytho
offset	0	1	0	0	0	0	1	0	0	0	gwrthbwyso
offshoot	0	0	0	0	0	0	1	0	0	0	offshoot
offside	0	0	0	0	0	0	0	0	0	0	camsefyll
oft	0	0	0	0	0	0	0	0	0	0	aml
oftentimes	0	0	0	0	0	0	0	0	0	0	yn aml
ogre	0	0	1	1	0	1	0	0	0	0	ogre
oil	0	0	0	0	0	0	0	0	0	0	olew
oils	0	0	0	0	0	0	0	0	0	0	olewau
ointment	0	0	0	0	0	0	0	0	0	0	eli
olfactory	0	1	0	0	0	1	0	0	0	0	arogleuol
oligarchy	0	0	0	0	0	1	0	0	0	0	oligarchaeth
olive	0	0	0	0	0	0	0	0	0	0	olewydd
omega	0	0	0	0	0	0	0	0	0	0	omega
omelet	0	0	0	0	0	0	0	0	0	0	omelet
omen	0	1	0	1	0	1	0	0	0	0	arwydd
ominous	0	1	0	1	0	1	0	0	0	0	ominaidd
omission	0	0	0	0	0	0	0	0	0	0	hepgoriad
omit	0	0	0	0	0	1	0	0	0	0	hepgor
omitted	0	0	0	0	0	0	0	0	0	0	hepgor
omnibus	0	0	0	0	0	0	0	0	0	0	omnibws
omnipotence	0	0	0	1	0	1	1	0	0	0	hollalluog
omnipotent	0	0	0	0	0	0	0	0	0	0	hollalluog
omnipresent	0	0	0	0	0	0	0	0	0	0	hollbresennol
omniscient	0	0	0	0	0	0	1	0	0	1	hollwybodol
oncologist	0	0	0	0	0	0	0	0	0	0	oncolegydd
oneness	0	0	0	0	0	0	0	0	0	0	undod
onerous	1	0	0	0	0	1	0	1	0	0	beichus
oneself	0	0	0	0	0	0	0	0	0	0	hun
ongoing	0	1	0	0	0	0	0	0	0	0	parhaus
onion	0	0	0	0	0	0	0	0	0	0	nionyn
onset	0	1	0	0	0	0	0	0	0	0	cychwyniad
onslaught	0	0	0	0	0	0	0	0	0	0	ymosodiad
ontology	0	0	0	0	0	0	0	0	0	0	ontoleg
onus	0	0	0	0	0	1	0	0	0	0	cyfrifoldeb
onward	0	0	0	0	0	0	0	0	0	0	ymlaen
onyx	0	0	0	0	0	0	0	0	0	0	onyx
ooze	0	0	1	0	0	1	0	0	0	0	diferu
oozing	0	0	0	0	0	0	0	0	0	0	diferu
opacity	0	0	0	0	0	0	0	0	0	0	didreiddedd
opal	0	0	0	0	0	0	0	0	0	0	opal
opaque	0	0	0	0	0	1	0	0	0	0	afloyw
ope	0	0	0	0	0	0	0	0	0	0	op
open	0	0	0	0	0	0	0	0	0	0	agored
opener	0	0	0	0	0	0	0	0	0	0	agorwr
opening	0	0	0	0	0	0	0	0	0	0	agoriad
openly	0	0	0	0	0	0	0	0	0	0	yn agored
openness	0	0	0	0	0	0	1	0	0	0	agoredrwydd
opera	1	1	0	1	1	0	1	1	1	1	opera
operatic	0	0	0	0	0	1	0	0	0	0	operatig
operation	0	0	0	1	0	0	0	0	0	1	gweithrediad
operations	0	0	0	0	0	0	0	0	0	0	gweithrediadau
operative	0	0	0	0	0	0	0	0	0	0	gweithredol
operator	0	0	0	0	0	0	0	0	0	0	gweithredydd
ophthalmic	0	0	0	0	0	0	0	0	0	0	offthalmig
ophthalmologist	0	0	0	0	0	0	0	0	0	0	offthalmolegydd
opiate	0	0	0	0	0	1	0	0	0	0	opiad
opinion	0	0	0	0	0	0	0	0	0	0	barn
opinionated	1	0	0	0	0	1	0	0	0	0	barnedig
opium	1	0	1	1	0	1	0	1	0	0	opiwm
opponent	1	1	1	1	0	1	0	0	0	0	gwrthwynebwr
opportune	0	0	0	0	1	0	1	0	0	0	amserol
opportunism	0	0	0	0	0	0	0	0	0	0	oportiwnistiaeth
opportunity	0	1	0	0	0	0	1	0	0	0	cyfle
oppose	0	0	0	0	0	1	0	0	0	0	gwrthwynebu
opposed	1	0	0	1	0	1	0	0	0	0	gwrthwynebu
opposing	0	0	0	0	0	0	0	0	0	0	gwrthwynebol
opposite	0	0	0	0	0	0	0	0	0	0	gyferbyn
opposites	0	0	0	0	0	0	0	0	0	0	gwrthgyferbyniol
opposition	1	0	0	0	0	1	0	0	0	0	gwrthwynebiad
oppress	1	0	1	1	0	1	0	1	0	0	gormes
oppression	1	0	1	1	0	1	0	1	0	0	gormes
oppressive	1	0	1	1	0	1	0	1	0	0	gormesol
oppressor	1	0	0	1	0	1	0	1	0	0	gormeswr
optic	0	0	0	0	0	0	0	0	0	0	optig
optical	0	0	0	0	0	0	0	0	0	0	optegol
optics	0	0	0	0	0	0	0	0	0	0	opteg
optimism	0	1	0	0	1	0	1	0	1	1	optimistiaeth
optimist	0	0	0	0	0	0	1	0	0	1	optimist
option	0	0	0	0	0	0	1	0	0	0	opsiwn
optional	0	0	0	0	0	0	1	0	0	0	dewisol
optionally	0	0	0	0	0	0	0	0	0	0	yn ddewisol
options	0	0	0	0	0	0	0	0	0	0	opsiynau
optometrist	0	0	0	0	0	0	0	0	0	0	optometrydd
opulence	0	0	0	0	0	0	0	0	0	0	opulence
opulent	0	0	0	0	0	0	0	0	0	0	opulent
opus	0	0	0	0	0	0	0	0	0	0	opws
oracle	0	1	0	0	0	0	1	0	0	1	oracl
oral	0	0	0	0	0	0	0	0	0	0	llafar
orange	0	0	0	0	0	0	0	0	0	0	oren
oration	0	0	0	0	0	0	1	0	0	0	araeth
orator	0	0	0	0	0	0	0	0	0	0	areithiwr
oratory	0	0	0	0	0	0	0	0	0	0	areithyddol
orb	0	0	0	0	0	0	0	0	0	0	orb
orbit	0	0	0	0	0	0	0	0	0	0	orbit
orbiting	0	0	0	0	0	0	0	0	0	0	orbitio
orbs	0	0	0	0	0	0	0	0	0	0	orbs
orc	1	0	1	1	0	1	0	0	0	0	orc
orchard	0	0	0	0	0	0	0	0	0	0	perllan
orchestra	1	0	0	0	1	0	1	1	0	1	cerddorfa
ordained	0	0	0	0	0	0	1	0	0	1	ordeiniedig
ordeal	1	0	0	0	0	1	0	0	1	0	dioddefaint
order	0	0	0	0	0	0	0	0	0	0	trefn
orderly	0	0	0	0	0	0	1	0	0	0	trefnus
ordinance	0	0	0	0	0	0	0	0	0	1	ordinhad
ordinary	0	0	0	0	0	0	0	0	0	0	cyffredin
ordination	0	1	0	0	1	0	1	0	0	1	ordeiniad
ordnance	0	0	0	1	0	1	0	0	0	0	ordnans
ore	0	0	0	0	0	0	0	0	0	0	mwyn
oregano	0	0	0	0	0	0	0	0	0	0	oregano
organ	0	1	0	0	1	0	0	0	0	0	organ
organic	0	0	0	0	0	0	1	0	0	0	organig
organism	0	0	0	0	0	0	0	0	0	0	organeb
organist	0	0	0	0	0	0	0	0	0	0	organydd
organization	0	1	0	0	1	0	1	0	1	1	sefydliad
organize	0	0	0	0	0	0	1	0	0	0	trefnu
organized	0	0	0	0	0	0	1	0	0	0	trefnus
orgasm	0	1	0	0	1	0	1	0	0	0	orgasm
orgies	0	0	0	0	0	0	0	0	0	0	orgies
orient	0	0	0	0	0	0	0	0	0	0	dwyreiniol
oriental	0	0	0	0	0	0	0	0	0	0	dwyreiniol
orientation	0	0	0	0	0	0	0	0	0	0	cyfeiriadedd
orifice	0	0	0	0	0	0	0	0	0	0	darddiad
origin	0	0	0	0	0	0	0	0	0	0	tarddiad
originality	0	0	0	0	0	0	1	0	1	0	gwreiddioldeb
originate	0	0	0	0	0	0	0	0	0	0	tarddu
origination	0	0	0	0	0	0	0	0	0	0	tarddiad
originator	0	0	0	0	0	0	0	0	0	0	dechreuwr
ornament	0	0	0	0	0	0	0	0	0	0	addurn
ornamental	0	0	0	0	0	0	0	0	0	0	addurniadol
ornamentation	0	0	0	0	0	0	0	0	0	0	addurniad
ornamented	0	0	0	0	0	0	1	0	0	0	addurnedig
ornate	0	0	0	0	0	0	1	0	0	0	addurnedig
orphan	0	0	0	1	0	1	0	1	0	0	amddifad
orthodox	0	0	0	0	0	0	0	0	0	0	uniongred
orthodoxy	0	0	0	0	0	0	0	0	0	1	uniongrededd
orthogonal	0	0	0	0	0	0	0	0	0	0	orthogonol
oscillate	0	0	0	0	0	0	0	0	0	0	osgilad
oscillating	0	0	0	0	0	0	0	0	0	0	pendilio
oscillation	0	0	0	0	0	0	0	0	0	0	osgiliad
oscillatory	0	0	0	0	0	0	0	0	0	0	oscillatory
ostensible	0	0	0	0	0	0	0	0	0	0	gweladwy
ostensibly	0	0	0	0	0	1	0	0	0	0	yn ôl pob golwg
ostrich	0	0	0	0	0	0	0	0	0	0	estrys
otto	0	0	0	0	0	0	0	0	0	0	otto
ottoman	0	0	0	0	0	0	0	0	0	0	otomanaidd
ounce	0	0	0	0	0	0	0	0	0	0	owns
oust	1	0	0	0	0	1	0	1	0	0	oust
outbreak	0	0	0	0	0	0	0	0	0	0	achos
outburst	1	0	0	1	1	1	1	1	1	0	ffrwydrad
outcast	0	0	1	1	0	1	0	1	0	0	alltud
outcome	0	0	0	0	0	0	1	0	0	0	canlyniad
outcry	1	0	0	1	0	1	0	0	1	0	protest
outdo	0	1	0	0	0	0	1	0	0	0	rhagori
outdoor	0	0	0	0	0	0	0	0	0	0	awyr agored
outfit	0	0	0	0	0	0	0	0	0	0	gwisg
outgrow	0	0	0	0	0	0	0	0	0	0	gordyfu
outgrowth	0	0	0	0	0	0	0	0	0	0	alldyfiant
outhouse	0	0	1	0	0	1	0	0	0	0	ty allan
outing	0	0	0	0	0	0	0	0	0	0	gwibdaith
outlandish	0	0	0	0	0	1	0	0	0	0	allwladol
outlast	0	0	0	0	0	0	0	0	0	0	goroes
outlaw	0	0	0	0	0	1	0	0	0	0	gwahardd
outlet	0	0	0	0	0	0	0	0	0	0	allfa
outline	0	0	0	0	0	0	0	0	0	0	amlinell
outlines	0	0	0	0	0	0	0	0	0	0	yn amlinellu
outlook	0	0	0	0	0	0	0	0	0	0	rhagolygon
outlying	0	0	0	0	0	0	0	0	0	0	pellennig
outnumber	0	0	0	0	0	0	0	0	0	0	gor-rif
outpost	0	0	0	1	0	0	0	0	0	0	allbost
outpouring	0	0	0	0	0	0	0	0	0	0	arllwysiad
output	0	0	0	0	0	0	0	0	0	0	allbwn
outrage	1	0	1	0	0	1	0	0	0	0	dicter
outrageous	0	0	0	0	0	0	0	0	1	0	gwarthus
outright	0	0	0	0	0	0	0	0	0	0	yn llwyr
outrun	0	0	0	0	0	0	0	0	0	0	outrun
outset	0	0	0	0	0	0	0	0	0	0	cychwyn
outsider	0	0	0	1	0	0	0	0	0	0	tu allan
outskirts	0	0	0	0	0	0	0	0	0	0	cyrion
outspoken	0	0	0	0	0	0	0	0	0	0	cegog
outstanding	0	0	0	0	1	1	1	0	0	0	rhagorol
outstretched	0	0	0	0	0	0	0	0	0	0	estynedig
outward	0	0	0	0	0	0	1	0	0	0	tuag allan
outwards	0	0	0	0	0	0	0	0	0	0	tuag allan
outweigh	0	0	0	0	0	0	0	0	0	0	gorbwyso
oval	0	0	0	0	0	0	0	0	0	0	hirgrwn
ovary	0	0	0	0	0	0	0	0	0	0	ofari
ovate	0	0	0	0	0	0	0	0	0	0	ofydd
ovation	0	0	0	0	0	1	0	1	0	0	ofariad
oven	0	0	0	0	0	0	0	0	0	0	popty
overalls	0	0	0	0	0	0	0	0	0	0	oferôls
overbearing	1	0	0	0	0	1	0	0	0	0	gormesol
overburden	0	0	0	0	0	1	0	0	0	0	gorlwyth
overcast	0	0	0	0	0	1	0	0	0	0	cymylog
overcharged	0	0	0	0	0	0	0	0	0	0	gordal
overcoat	0	0	0	0	0	0	0	0	0	0	cot fawr
overdo	0	0	0	0	0	1	0	0	0	0	gorwneud
overdose	0	0	0	0	0	1	0	0	0	0	gorddos
overdue	0	1	0	0	0	1	0	1	1	0	hwyr
overestimate	0	0	0	0	0	0	0	0	1	0	goramcangyfrif
overestimated	0	0	0	0	0	1	0	0	0	0	goramcangyfrif
overflow	0	0	0	0	0	1	0	0	0	0	gorlif
overflowing	0	0	0	0	0	0	0	0	0	0	gorlifo
overgrown	0	0	0	0	0	1	0	0	0	0	wedi gordyfu
overgrowth	0	0	0	0	0	0	0	0	0	0	gordyfiant
overhanging	0	0	0	0	0	0	0	0	0	0	crogi
overhaul	0	0	0	0	0	0	0	0	0	0	ailwampio
overhead	0	0	0	0	0	0	0	0	0	0	uwchben
overjoyed	0	0	0	0	1	0	1	0	0	0	wrth ei bodd
overlaid	0	0	0	0	0	0	0	0	0	0	troshaen
overlap	0	0	0	0	0	0	0	0	0	0	gorgyffwrdd
overlay	0	0	0	0	0	0	0	0	0	0	troshaen
overload	0	0	0	0	0	1	0	1	0	0	gorlwytho
overlying	0	0	0	0	0	0	0	0	0	0	dros ben
overpaid	0	0	0	0	0	1	0	0	0	0	gordalu
overpass	0	0	0	0	0	0	0	0	0	0	gorffordd
overpower	0	0	0	0	0	1	0	0	0	0	gorphwysdra
overpowering	1	0	0	1	0	1	0	0	0	0	gorphwyso
overpriced	1	0	1	0	0	1	0	1	0	0	gorbris
override	0	0	0	0	0	0	0	0	0	0	gor-redeg
overrule	0	0	0	0	0	0	0	0	0	0	goruwchreol
overseer	0	0	0	0	0	0	0	0	0	0	goruchwyliwr
overshadow	0	0	0	0	0	0	0	0	0	0	cysgodi
oversight	0	0	0	0	0	1	0	0	0	0	goruchwyliaeth
overstate	0	0	0	0	0	0	0	0	0	0	gorddweud
overstock	0	0	0	0	0	0	0	0	0	0	gorstocio
overt	0	0	0	1	0	0	0	0	0	0	amlwg
overtake	0	0	0	0	0	0	0	0	0	0	goddiweddyd
overtaken	0	0	0	0	0	0	0	0	0	0	goddiweddyd
overthrow	0	1	0	1	0	1	0	0	0	0	dymchwelyd
overture	0	1	0	0	0	0	0	0	0	0	agorawd
overturn	0	0	0	0	0	1	0	0	0	0	dymchwelyd
overwhelm	0	0	0	0	0	1	0	0	0	0	llethu
overwhelmed	0	0	0	0	0	1	0	1	0	0	llethu
overwhelming	0	0	0	0	0	0	1	0	0	0	llethol
overzealous	0	0	0	0	0	0	0	0	0	0	gorselog
owe	0	0	0	0	0	0	0	0	0	0	dyledus
owing	1	1	1	1	0	1	0	1	0	1	dyledus
owner	0	0	0	0	0	0	0	0	0	0	perchennog
ownership	0	0	0	0	0	0	1	0	0	0	perchnogaeth
ox	0	0	0	0	0	0	0	0	0	0	ych
oxidation	0	0	0	0	0	1	0	0	0	0	ocsidiad
oxygen	0	0	0	0	0	0	0	0	0	0	ocsigen
oxymoron	0	0	0	0	0	0	0	0	0	0	ocsimoron
oyster	0	0	0	0	0	0	0	0	0	0	wystrys
