English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	French Word
layer	0	0	0	0	0	0	0	0	0	0	couche
layered	0	0	0	0	0	0	0	0	0	0	en couches
layman	0	0	0	0	0	0	0	0	0	0	profane
lazy	0	0	0	0	0	1	0	0	0	0	paresseux
lea	0	0	0	0	0	0	0	0	0	0	léa
lead	0	0	0	0	0	0	1	0	0	0	conduire
leader	0	0	0	0	0	0	1	0	0	1	chef
leading	0	0	0	0	0	0	0	0	0	1	premier
leads	0	0	0	0	0	0	0	0	0	0	pistes
leaf	0	0	0	0	0	0	0	0	0	0	feuille
leaflet	0	0	0	0	0	0	0	0	0	0	brochure
leafy	0	0	0	0	0	0	0	0	0	0	feuillu
league	0	0	0	0	0	0	1	0	0	0	ligue
leak	0	0	0	0	0	1	0	0	0	0	fuite
leakage	0	0	0	0	0	1	0	0	0	0	fuite
leaky	0	0	0	0	0	1	0	0	0	0	qui fuit
lean	0	0	0	0	0	0	0	0	0	0	maigre
leaned	0	0	0	0	0	0	0	0	0	0	penché
leaning	0	0	0	0	0	0	0	0	0	1	penché
leap	0	0	0	0	0	0	0	0	0	0	saut
learn	0	0	0	0	0	0	1	0	0	0	apprendre
learned	0	0	0	0	0	0	0	0	0	0	appris
learner	0	0	0	0	0	0	0	0	0	0	apprenant
learning	0	0	0	0	0	0	1	0	0	0	apprentissage
lease	0	0	0	0	0	0	0	0	0	0	louer
leash	0	0	0	0	0	0	0	0	0	0	laisse
leather	0	0	0	0	0	0	0	0	0	0	cuir
leathery	0	0	0	0	0	0	0	0	0	0	coriace
leave	0	0	0	0	0	1	0	1	1	0	Pars
lecture	0	0	0	0	0	0	0	0	0	0	conférence
lecturer	0	0	0	0	0	0	1	0	0	0	Maître de conférences
ledge	0	0	0	0	0	0	0	0	0	0	rebord
ledger	0	0	0	0	0	0	0	0	0	0	registre
lee	0	0	0	0	0	0	0	0	0	0	lee
leech	0	0	0	0	0	1	0	0	0	0	sangsue
leeches	0	0	1	1	0	1	0	0	0	0	sangsues
leer	0	0	1	0	0	1	0	0	0	0	lorgner
leery	0	0	0	0	0	0	0	0	1	0	méfiant
lees	0	0	0	0	0	0	0	0	0	0	lie
leeway	0	0	0	0	0	0	1	0	0	0	marge de manœuvre
left	0	0	0	0	0	0	0	0	0	0	la gauche
leg	0	0	0	0	0	0	0	0	0	0	jambe
legacy	0	0	0	0	0	0	0	0	0	0	héritage
legal	0	0	0	0	0	0	1	0	0	1	juridique
legality	0	0	0	0	0	0	0	0	0	0	légalité
legalize	0	0	0	0	0	0	0	0	0	0	légaliser
legalized	1	0	0	1	1	0	1	0	0	1	légalisé
legally	0	0	0	0	0	0	0	0	0	0	légalement
legend	0	0	0	0	0	0	0	0	0	0	Légende
legendary	0	0	0	0	0	0	1	0	0	0	légendaire
legibility	0	0	0	0	0	0	1	0	0	0	lisibilité
legible	0	0	0	0	0	0	1	0	0	0	lisible
legion	0	0	0	0	0	0	0	0	0	0	légion
legislate	0	0	0	0	0	0	0	0	0	0	légiférer
legislation	0	0	0	0	0	0	0	0	0	0	législation
legislative	0	0	0	0	0	0	0	0	0	0	législatif
legislator	0	0	0	0	0	0	0	0	0	1	législateur
legislature	0	0	0	0	0	0	0	0	0	1	corps législatif
legitimacy	0	0	0	0	0	0	0	0	0	1	légitimité
legs	0	0	0	0	0	0	0	0	0	0	les jambes
legume	0	0	0	0	0	0	0	0	0	0	légumineuse
leisure	0	1	0	0	1	0	1	0	1	1	loisirs
leisurely	0	0	0	0	0	0	1	0	0	0	tranquille
lemma	0	0	0	0	0	0	1	0	0	0	lemme
lemon	0	0	1	0	0	1	0	0	0	0	citron
lend	0	0	0	0	0	0	0	0	0	0	prêter
lender	0	0	0	0	0	0	0	0	0	1	prêteur
lending	0	0	0	0	0	0	0	0	0	0	prêt
length	0	0	0	0	0	0	0	0	0	0	longueur
lengthen	0	0	0	0	0	0	0	0	0	0	allonger
lengthened	0	0	0	0	0	0	0	0	0	0	allongé
lengthening	0	0	0	0	0	0	0	0	0	0	rallongement
lengthwise	0	0	0	0	0	0	0	0	0	0	longitudinal
lengthy	0	0	0	0	0	0	0	0	0	0	longue
leniency	0	0	0	0	0	0	0	0	0	0	clémence
lenient	0	0	0	0	0	0	1	0	0	0	indulgent
lens	0	0	0	0	0	0	0	0	0	0	lentille
leopard	0	0	0	0	0	0	0	0	0	0	léopard
leprosy	0	0	1	1	0	1	0	1	0	0	lèpre
lessee	0	0	0	0	0	0	0	0	0	0	preneur à bail
lessen	0	1	0	0	0	1	0	0	0	0	réduire
lessening	0	0	0	0	0	0	0	0	0	0	diminution
lesser	0	0	1	0	0	1	0	0	0	0	moindre
lesson	0	1	0	0	0	0	1	0	0	1	leçon
lessor	0	0	0	0	0	0	0	0	0	0	bailleur
lethal	0	0	1	1	0	1	0	1	0	0	mortel
lethargic	0	0	0	0	0	0	0	0	0	0	léthargique
lethargy	0	0	0	0	0	1	0	1	0	0	léthargie
letter	0	1	0	0	0	0	0	0	0	0	lettre
lettered	0	1	0	0	0	0	1	0	0	1	lettré
letters	0	0	0	0	0	0	0	0	0	0	des lettres
lettuce	0	0	0	0	0	0	0	0	0	0	salade
leukemia	1	0	0	1	0	1	0	1	0	0	leucémie
levee	0	0	0	0	0	0	0	0	0	1	digue
level	0	0	0	0	0	0	1	0	0	1	niveau
lever	0	0	0	0	0	0	0	0	0	0	levier
leverage	0	0	0	0	0	0	1	0	0	0	effet de levier
levy	0	0	0	0	0	1	0	0	0	0	prélèvement
lewd	0	0	1	0	0	1	0	0	0	0	obscène
lexicon	0	0	0	0	0	0	0	0	0	0	lexique
ley	0	0	0	0	0	0	0	0	0	0	ley
liabilities	0	0	0	0	0	0	0	0	0	0	Passifs
liability	0	0	0	0	0	0	0	0	0	0	responsabilité
liaison	0	0	0	0	0	1	0	0	0	0	liaison
liar	0	0	1	0	0	1	0	0	0	0	menteur
libel	1	0	0	1	0	1	0	0	0	1	calomnie
libelous	0	0	0	0	0	0	0	0	0	0	diffamatoire
liberal	0	0	0	0	0	1	1	0	0	0	libéral
liberalism	0	0	0	0	0	0	0	0	0	0	libéralisme
liberate	1	1	0	0	1	0	1	0	1	1	libérer
liberation	0	1	0	0	1	0	1	0	1	0	libération
liberty	0	1	0	0	1	0	1	0	1	1	liberté
libido	0	0	0	0	0	0	0	0	0	0	libido
librarian	0	0	0	0	0	0	0	0	0	0	bibliothécaire
library	0	0	0	0	0	0	1	0	0	0	bibliothèque
libretto	0	0	0	0	0	0	0	0	0	0	livret
license	0	0	0	0	0	0	0	0	0	0	Licence
lichen	0	0	0	0	0	0	0	0	0	0	lichen
lick	0	0	1	0	0	1	0	0	0	0	lécher
lid	0	0	0	0	0	0	0	0	0	0	couvercle
lie	1	0	1	0	0	1	0	1	0	0	mentir
liege	0	0	0	0	0	0	0	0	0	0	Liege
lien	0	0	0	0	0	0	0	0	0	0	privilège
lieu	0	0	0	0	0	0	0	0	0	0	lieu
lieutenant	0	0	0	0	0	0	0	0	0	1	lieutenant
life	0	0	0	0	0	0	0	0	0	0	la vie
lifeblood	0	0	0	0	0	0	1	0	0	0	élément vital
lifeboat	0	0	0	0	0	0	0	0	0	0	canot de sauvetage
lifeless	0	0	0	1	0	1	0	1	0	0	sans vie
lifelike	0	0	0	0	0	0	0	0	0	0	réaliste
lifelong	0	0	0	0	0	0	0	0	0	0	à vie
lifetime	0	0	0	0	0	0	0	0	0	0	durée de vie
lift	0	0	0	0	0	0	0	0	0	0	lever
ligament	0	0	0	0	0	0	0	0	0	0	ligament
ligation	0	0	0	0	0	0	0	0	0	0	ligature
light	0	0	0	0	0	0	0	0	0	0	lumière
lighten	0	0	0	0	0	0	0	0	0	0	alléger
lighthouse	0	0	0	0	0	0	1	0	0	0	phare
lightness	0	0	0	0	0	0	0	0	0	0	légèreté
lightning	1	0	0	1	0	0	0	0	1	0	éclair
likelihood	0	0	0	0	0	0	0	0	0	0	probabilité
likeness	0	0	0	0	0	0	0	0	0	0	ressemblance
likewise	0	0	0	0	0	0	0	0	0	0	également
liking	0	0	0	0	1	0	1	0	0	1	aimer
lilac	0	0	0	0	0	0	0	0	0	0	lilas
lily	0	0	0	0	0	0	0	0	0	0	lis
limb	0	0	0	0	0	0	0	0	0	0	membre
limbo	0	0	0	0	0	0	0	0	0	0	limbo
limit	0	0	0	0	0	0	0	0	0	0	limite
limitation	0	0	0	0	0	0	0	0	0	0	limitation
limited	1	0	0	0	0	1	0	1	0	0	limité
limitless	0	0	0	0	0	0	0	0	0	0	illimité
limousine	0	0	0	0	0	0	0	0	0	0	limousine
limp	0	0	0	0	0	1	0	0	0	0	mous
lin	0	0	0	0	0	0	0	0	0	0	lin
line	0	0	0	0	0	0	0	0	0	0	ligne
lineage	0	0	0	0	0	0	0	0	0	0	lignée
lineal	0	0	0	0	0	0	0	0	0	0	direct
linear	0	0	0	0	0	0	0	0	0	0	linéaire
lined	0	0	0	0	0	0	0	0	0	0	doublé
linen	0	0	0	0	0	0	0	0	0	0	lin
liner	0	0	0	0	0	0	0	0	0	0	doublure
lines	0	0	0	1	0	0	0	0	0	0	lignes
linger	0	1	0	0	0	0	0	0	0	0	s'attarder
lingo	0	0	0	0	0	0	0	0	0	0	jargon
lingual	0	0	0	0	0	0	0	0	0	0	lingual
linguist	0	0	0	0	0	0	1	0	0	1	linguiste
linguistic	0	0	0	0	0	0	0	0	0	0	linguistique
linguistics	0	0	0	0	0	0	0	0	0	0	linguistique
lining	0	0	0	0	0	0	0	0	0	0	Doublure
link	0	0	0	0	0	0	0	0	0	0	lien
linoleum	0	0	0	0	0	0	0	0	0	0	linoléum
lint	0	0	0	0	0	1	0	0	0	0	peluche
lion	0	0	0	1	0	0	1	0	0	0	lion
lip	0	0	0	0	0	0	0	0	0	0	lèvre
lipstick	0	0	0	0	0	0	0	0	0	0	rouge à lèvres
liquefaction	0	0	0	0	0	0	0	0	0	0	liquéfaction
liquefied	0	0	0	0	0	0	0	0	0	0	liquéfié
liqueur	0	0	0	0	0	0	0	0	0	0	liqueur
liquid	0	0	0	0	0	0	0	0	0	0	liquide
liquidate	0	0	0	0	0	0	0	0	0	0	liquider
liquidation	0	0	0	0	0	0	0	0	0	0	liquidation
liquidator	0	0	0	0	0	0	0	0	0	0	liquidateur
liquidity	0	0	0	0	0	0	0	0	0	0	liquidité
liquor	1	0	0	0	1	1	0	1	0	0	alcool
lisp	0	0	0	0	0	0	0	0	0	0	zézayer
list	0	0	0	0	0	0	0	0	0	0	liste
listen	0	0	0	0	0	0	0	0	0	0	Ecoutez
listener	0	0	0	0	0	0	0	0	0	0	auditeur
listing	0	0	0	0	0	0	0	0	0	0	référencement
listless	0	0	0	0	0	1	0	1	0	0	indifférent
litany	0	0	0	0	0	0	0	0	0	0	litanie
literally	0	0	0	0	0	0	0	0	0	0	au sens propre
literary	0	0	0	0	0	0	0	0	0	0	littéraire
literature	0	0	0	0	0	0	0	0	0	0	Littérature
lithe	0	0	0	0	0	0	1	0	0	0	souple
lithograph	0	0	0	0	0	0	0	0	0	0	lithographier
lithography	0	0	0	0	0	0	0	0	0	0	lithographie
lithology	0	0	0	0	0	0	0	0	0	0	lithologie
lithosphere	0	0	0	0	0	0	0	0	0	0	lithosphère
litigant	0	0	0	0	0	1	0	0	0	0	plaideur
litigate	1	1	1	1	0	1	0	1	0	0	plaider
litigation	0	0	0	0	0	1	0	0	0	0	litige
litigious	1	0	1	0	0	1	0	0	0	0	litigieux
litter	0	0	0	0	0	1	0	0	0	0	litière
littoral	0	0	0	0	0	0	0	0	0	0	littoral
liturgy	0	0	0	0	0	0	0	0	0	0	liturgie
livelihood	0	0	0	0	0	0	0	0	0	0	moyens de subsistance
livery	0	0	0	0	0	0	0	0	0	0	livrée
livid	1	0	1	0	0	1	0	0	0	0	livide
living	0	0	0	0	0	0	0	0	0	0	vivant
llama	0	0	0	0	0	0	0	0	0	0	lama
load	0	0	0	0	0	0	0	0	0	0	charger
loaf	0	0	0	0	0	1	0	0	0	0	miche de pain
loafer	0	0	0	0	0	1	0	0	0	0	flâneur
loam	0	0	0	0	0	0	0	0	0	0	terreau
loan	0	0	0	0	0	0	0	0	0	0	prêt
loath	1	0	0	0	0	1	0	0	0	0	dégoût
loathe	1	0	1	0	0	1	0	0	0	0	détester
loathing	0	0	1	0	0	1	0	0	0	0	répugnance
loathsome	1	0	1	0	0	1	0	0	0	0	détestable
lobby	0	0	0	0	0	0	0	0	0	0	hall
lobbyist	0	0	0	0	0	1	0	0	0	0	lobbyiste
lobe	0	0	0	0	0	0	0	0	0	0	lobe
local	0	0	0	0	0	0	0	0	0	0	local
locale	0	0	0	0	0	0	0	0	0	0	lieu
locality	0	0	0	0	0	0	0	0	0	0	localité
localization	0	0	0	0	0	0	0	0	0	0	localisation
localize	0	1	0	0	0	0	0	0	0	0	localiser
locate	0	0	0	0	0	0	0	0	0	0	Localiser
location	0	0	0	0	0	0	0	0	0	0	emplacement
loch	0	0	0	0	0	0	0	0	0	0	loch
lock	0	0	0	0	0	0	0	0	0	0	bloquer
locker	0	0	0	0	0	0	0	0	0	0	casier
locksmith	0	0	0	0	0	0	0	0	0	0	serrurier
lockup	0	0	0	1	0	1	0	1	0	0	enfermer
locomotion	0	0	0	0	0	0	0	0	0	0	locomotion
locomotive	0	0	0	0	0	0	0	0	0	0	locomotive
locust	0	0	0	1	0	1	0	0	0	0	criquet
lodge	0	0	0	0	0	0	0	0	0	0	loge
lodger	0	0	0	0	0	0	0	0	0	0	locataire
lodging	0	0	0	0	0	0	0	0	0	1	hébergement
loft	0	0	0	0	0	0	0	0	0	0	grenier
lofty	0	0	0	0	0	1	0	0	0	0	élevé
log	0	0	0	0	0	0	0	0	0	0	Journal
logarithm	0	0	0	0	0	0	0	0	0	0	logarithme
logarithmic	0	0	0	0	0	0	0	0	0	0	logarithmique
logic	0	0	0	0	0	0	0	0	0	0	logique
logical	0	0	0	0	0	0	1	0	0	0	logique
logistics	0	0	0	0	0	0	0	0	0	0	logistique
logotype	0	0	0	0	0	0	0	0	0	0	logotype
loin	0	0	0	0	0	0	0	0	0	0	longe
lollipop	0	0	0	0	0	0	0	0	0	0	sucette
lone	0	0	0	0	0	0	0	1	0	0	seul
loneliness	0	0	0	1	0	1	0	1	0	0	solitude
lonely	1	0	1	1	0	1	0	1	0	0	solitaire
lonesome	0	0	0	0	0	1	0	1	0	0	solitaire
long	0	1	0	0	0	0	0	0	0	0	long
longevity	0	0	0	0	0	0	1	0	0	0	longévité
longing	0	1	0	0	0	0	0	1	0	0	désir
longitude	0	0	0	0	0	0	0	0	0	0	longitude
longitudinal	0	0	0	0	0	0	0	0	0	0	longitudinal
longitudinally	0	0	0	0	0	0	0	0	0	0	longitudinalement
loo	0	0	1	0	0	1	0	0	0	0	toilette
lookout	0	0	0	0	0	0	0	0	0	0	Attention
loom	0	1	0	1	0	1	0	0	0	0	métier à tisser
looming	0	0	0	0	0	0	0	0	0	0	qui se profile
loon	0	0	1	0	0	1	0	0	0	0	plongeon
loony	0	0	0	0	0	1	0	0	0	0	cinglé
loop	0	0	0	0	0	0	0	0	0	0	boucle
loophole	0	0	0	0	0	0	0	0	0	0	échappatoire
loosen	0	0	0	0	0	0	0	0	0	0	desserrer
loosening	0	0	0	0	0	0	0	0	0	0	relâchement
loot	0	0	0	0	0	1	0	0	0	0	butin
lop	0	0	0	0	0	0	0	0	0	0	élaguer
lopsided	0	0	0	0	0	0	0	0	0	0	de guingois
lord	0	0	1	0	0	1	1	0	0	1	seigneur
lords	0	0	0	0	0	0	0	0	0	0	seigneurs
lordship	0	0	0	0	0	0	1	0	0	0	seigneurie
lore	0	0	0	0	0	0	0	0	0	0	traditions
lorry	0	0	0	0	0	0	0	0	0	0	camion
lose	1	0	1	1	0	1	0	1	1	0	perdre
losing	1	0	0	0	0	1	0	1	0	0	perdant
loss	1	0	0	1	0	1	0	1	0	0	perte
lost	0	0	0	0	0	1	0	1	0	0	perdu
lot	0	0	0	0	0	0	0	0	0	0	parcelle
lotion	0	0	0	0	0	0	0	0	0	0	lotion
lots	0	0	0	0	0	0	0	0	0	0	beaucoup
lottery	0	1	0	0	0	0	0	0	0	0	loterie
lotto	0	0	0	0	0	0	0	0	0	0	loto
loud	0	0	0	0	0	0	0	0	0	0	fort
loudly	0	0	0	0	0	0	0	0	0	0	bruyamment
loudness	1	0	0	0	0	1	0	0	0	0	intensité
lounge	0	0	0	0	0	1	0	0	0	0	salon
louse	0	0	1	0	0	1	0	0	0	0	pou
lovable	0	0	0	0	1	0	1	0	0	1	aimable
love	0	0	0	0	1	0	1	0	0	0	aimer
lovely	0	1	0	0	1	0	1	1	1	1	joli
lovemaking	0	0	0	0	1	0	1	0	0	1	faire l'amour
lover	0	1	0	0	1	0	1	0	0	1	amoureux
loving	0	0	0	0	1	0	1	0	0	1	aimant
lower	0	0	0	0	0	1	0	1	0	0	plus bas
lowering	0	0	0	0	0	1	0	0	0	0	abaissement
lowest	0	0	0	0	0	1	0	1	0	0	le plus bas
lowlands	0	0	0	0	0	1	0	0	0	0	terres basses
lowly	0	0	0	0	0	1	0	1	0	0	humble
loyal	0	0	0	1	1	0	1	0	1	1	loyal
loyalty	0	0	0	0	0	0	1	0	0	1	loyauté
lubricate	0	0	0	0	0	0	0	0	0	0	lubrifier
lubrication	0	0	0	0	0	0	0	0	0	0	lubrification
luck	0	1	0	0	1	0	1	0	1	0	chance
lucky	0	0	0	0	1	0	1	0	1	0	chanceux
ludicrous	0	0	0	0	0	1	0	0	0	0	ridicule
lug	0	0	0	0	0	0	0	0	0	0	patte
luggage	0	0	0	0	0	0	0	0	0	0	bagage
lull	0	1	0	0	0	0	0	0	0	0	accalmie
lullaby	0	0	0	0	0	0	0	0	0	0	berceuse
lumbar	0	0	0	0	0	0	0	0	0	0	lombaire
lumber	0	0	0	0	0	0	0	0	0	0	bois de charpente
lumbering	0	0	0	0	0	1	0	0	0	0	exploitation forestière
luminescent	0	0	0	0	0	0	0	0	0	0	luminescent
luminous	0	0	0	0	0	0	0	0	0	0	lumineux
lump	0	0	0	0	0	1	0	0	0	0	morceau
lumpy	0	0	1	0	0	1	0	0	0	0	grumeleux
lunacy	1	0	1	1	0	1	0	1	0	0	folie
lunar	0	0	0	0	0	0	0	0	0	0	lunaire
lunatic	1	0	1	1	0	1	0	0	0	0	fou
lunch	0	0	0	0	0	0	0	0	0	0	déjeuner
luncheon	0	0	0	0	0	0	0	0	0	0	déjeuner
lunge	0	0	0	0	0	0	0	0	1	0	fente
lungs	0	0	0	0	0	0	0	0	0	0	poumons
lurch	0	0	0	0	0	1	0	0	0	0	embardée
lure	0	0	0	0	0	1	0	0	0	0	leurre
lurid	0	0	1	0	0	1	0	0	0	0	sinistre
lurk	0	0	0	0	0	1	0	0	0	0	se cacher
lurking	0	0	0	0	0	1	0	0	0	0	cachette
luscious	0	1	0	0	1	0	1	0	0	0	succulent
lush	0	0	1	0	0	1	0	1	0	0	luxuriant
lust	0	1	0	0	0	1	0	0	0	0	luxure
luster	0	0	0	0	1	0	1	0	0	0	lustre
lustful	0	0	0	0	0	1	0	0	0	0	lubrique
lustrous	0	0	0	0	0	0	1	0	0	0	lustré
lusty	0	0	1	0	0	0	0	0	0	0	vigoureux
lute	0	0	0	0	0	0	0	0	0	0	luth
luxuriant	0	0	0	0	0	0	1	0	0	0	luxuriant
luxurious	0	0	0	0	1	0	1	0	0	0	luxueux
luxury	0	0	0	0	1	0	1	0	0	0	le luxe
lying	1	0	1	0	0	1	0	0	0	0	mensonge
lymph	0	0	0	0	0	0	0	0	0	0	lymphe
lymphatic	0	0	0	0	0	0	0	0	0	0	lymphatique
lynch	1	0	1	1	0	1	0	1	0	0	lyncher
lynx	0	0	0	0	0	0	0	0	0	0	Lynx
lyre	0	0	0	0	1	0	1	0	0	0	lyre
lyric	0	0	0	0	0	0	0	0	0	0	lyrique
lyrical	0	0	0	0	1	0	1	0	0	0	lyrique
mace	0	0	0	1	0	1	0	0	0	0	masse
machine	0	0	0	0	0	0	0	0	0	1	machine
machinery	0	0	0	0	0	0	0	0	0	0	machinerie
machinist	0	0	0	0	0	0	0	0	0	0	machinist
mackerel	0	0	0	0	0	0	0	0	0	0	maquereau
mad	1	0	1	1	0	1	0	1	0	0	fou
madam	0	0	0	0	0	0	0	0	0	0	madame
madame	0	0	0	0	0	0	0	0	0	0	Madame
madden	1	0	0	1	0	1	0	0	0	0	fou
madman	1	0	0	1	0	1	0	0	0	0	fou
madness	1	0	0	1	0	1	0	0	0	0	la démence
mafia	0	0	0	1	0	1	0	0	0	0	mafia
magazine	0	0	0	0	0	0	0	0	0	0	magazine
mage	0	0	0	1	0	0	0	0	0	0	mage
magenta	0	0	0	0	0	0	0	0	0	0	magenta
maggot	0	0	1	0	0	1	0	0	0	0	asticot
magic	0	0	0	0	0	0	0	0	0	0	la magie
magical	0	1	0	0	1	0	1	0	1	0	magique
magician	0	0	0	0	0	0	0	0	1	0	magicien
magistrate	0	0	0	0	0	0	0	0	0	0	magistrat
magma	0	0	0	0	0	0	0	0	0	0	magma
magnate	0	0	0	0	0	0	0	0	0	0	magnat
magnet	0	0	0	0	0	0	1	0	0	1	aimant
magnetism	0	0	0	0	0	0	1	0	0	0	magnétisme
magnetite	0	0	0	0	0	0	1	0	0	0	magnétite
magnificence	0	1	0	0	1	0	1	0	0	1	magnificence
magnificent	0	1	0	0	1	0	1	0	1	1	magnifique
magnifier	0	0	0	0	0	0	0	0	0	0	loupe
magnify	0	0	0	0	0	0	0	0	0	0	amplifier
magnitude	0	0	0	0	0	0	0	0	0	0	ordre de grandeur
magpie	0	0	0	0	0	0	0	0	0	0	pie
maid	0	0	0	0	0	0	0	0	0	0	Femme de ménage
maiden	0	0	0	0	0	0	1	0	0	0	jeune fille
mail	0	1	0	0	0	0	0	0	0	0	courrier
main	0	0	0	0	0	0	1	0	0	0	principale
mainland	0	0	0	0	0	0	0	0	0	0	continent
mainstay	0	0	0	0	0	0	1	0	0	1	pilier
maintenance	0	0	0	0	0	0	0	0	0	1	maintenance
majestic	0	1	0	0	1	0	1	0	1	1	majestueux
majesty	0	0	0	0	0	0	1	0	0	1	majesté
major	0	0	0	0	0	0	1	0	0	0	Majeur
majority	0	0	0	0	1	0	1	0	0	1	majorité
make	0	0	0	0	0	0	0	0	0	0	Fabriquer
maker	0	0	0	0	0	0	0	0	0	0	fabricant
makeshift	0	0	0	0	0	1	0	0	0	0	de fortune
makeup	0	0	0	0	0	0	0	0	0	0	se maquiller
malady	0	0	0	0	0	1	0	0	0	0	maladie
malaise	0	0	0	0	0	1	0	1	0	0	malaise
malaria	0	0	1	1	0	1	0	1	0	0	paludisme
malevolent	1	0	1	1	0	1	0	1	0	0	malveillant
malfeasance	0	0	1	0	0	1	0	0	0	0	malversation
malformation	0	0	0	0	0	1	0	0	0	0	malformation
malice	1	0	0	1	0	1	0	0	0	0	malice
malicious	1	0	1	1	0	1	0	1	0	0	mal intentionné
malign	1	0	1	0	0	1	0	0	0	0	calomnier
malignancy	0	0	0	1	0	1	0	1	0	0	malignité
malignant	1	0	0	1	0	1	0	0	0	0	malin
mall	0	0	0	0	0	0	0	0	0	0	centre commercial
malleable	0	0	0	0	0	0	0	0	0	0	malléable
mallet	0	0	0	0	0	0	0	0	0	0	maillet
malpractice	1	0	0	0	0	1	0	0	0	0	faute professionnelle
mamma	0	0	0	0	0	0	0	0	0	1	maman
mammal	0	0	0	0	0	0	0	0	0	0	mammifère
mammoth	0	0	0	0	0	0	0	0	0	0	mammouth
manage	0	0	0	0	0	0	1	0	0	1	faire en sorte
management	0	0	0	0	0	0	1	0	0	1	la gestion
manager	0	0	0	0	0	0	0	0	0	0	gestionnaire
mandamus	0	0	0	1	0	1	0	0	0	0	mandamus
mandarin	0	0	0	0	0	0	1	0	0	1	mandarin
mandate	0	0	0	0	0	0	0	0	0	0	mandat
mandible	0	0	0	0	0	0	0	0	0	0	mandibule
mandolin	0	0	0	0	0	0	0	0	0	0	mandoline
mandrel	0	0	0	0	0	0	0	0	0	0	mandrin
mane	0	0	0	0	0	0	0	0	0	0	crinière
maneuver	0	0	0	0	0	0	0	0	0	0	manœuvre
maneuvering	0	0	0	0	0	0	0	0	0	0	manœuvrer
mange	0	0	1	1	0	1	0	0	0	0	gale
manger	0	0	0	0	0	0	0	0	0	0	manger
mangle	1	0	1	1	0	1	0	1	0	0	mutiler
mango	0	0	0	0	0	0	0	0	0	0	mangue
mangosteen	0	0	0	0	0	0	0	0	0	0	mangoustan
manhood	0	0	0	0	0	0	1	0	0	0	virilité
mania	0	0	0	0	0	1	0	0	0	0	la manie
maniac	1	0	0	1	0	1	0	0	0	0	maniaque
maniacal	0	0	0	0	0	1	0	0	0	0	maniaque
manicure	0	0	0	0	0	0	0	0	0	0	manucure
manifest	0	0	0	0	0	0	0	0	0	0	manifeste
manifestation	0	0	0	1	0	0	0	0	0	0	manifestation
manifested	0	0	0	0	0	0	1	0	0	0	manifesté
manifestly	0	0	0	0	0	0	0	0	0	0	manifestement
manifesto	0	0	0	0	0	0	0	0	0	0	manifeste
manifold	0	0	0	0	0	0	0	0	0	0	collecteur
manipulate	0	0	0	0	0	1	0	0	0	0	manipuler
manipulation	1	0	0	1	0	1	0	0	0	0	manipulation
mankind	0	0	0	0	0	0	0	0	0	0	humanité
manly	0	0	0	0	0	0	1	0	0	0	viril
manna	0	0	0	0	0	0	1	0	0	0	manne
manner	0	0	0	0	0	0	0	0	0	0	manière
mannered	0	0	0	0	0	0	1	0	0	0	maniéré
manners	0	0	0	0	0	0	1	0	0	0	manières
manor	0	0	0	0	0	0	0	0	0	0	manoir
mansion	0	0	0	0	0	0	0	0	0	0	château
manslaughter	1	0	1	1	0	1	0	1	1	0	homicide involontaire
mantle	0	0	0	0	0	0	0	0	0	0	manteau
manual	0	0	0	0	0	0	0	0	0	1	manuel
manufacture	0	0	0	0	0	0	0	0	0	0	fabrication
manufacturer	0	0	0	0	0	0	1	0	0	0	fabricant
manure	0	0	1	0	0	1	0	0	0	0	fumier
manuscript	0	0	0	0	0	0	0	0	0	0	manuscrit
map	0	0	0	0	0	0	0	0	0	0	carte
mar	0	0	0	0	0	1	0	0	0	0	mar
marble	0	0	0	0	0	0	0	0	0	0	marbre
marbled	0	0	0	0	0	0	0	0	0	0	marbré
marbles	0	0	0	0	0	0	0	0	0	0	marbres
march	0	0	0	0	0	0	1	0	0	0	Mars
mare	0	0	0	0	0	0	0	0	0	0	jument
margin	0	0	0	0	0	1	0	1	0	0	marge
marginal	0	0	0	0	0	0	0	0	0	0	marginal
marijuana	0	0	0	0	0	0	0	0	0	0	marijuana
marine	0	0	0	0	0	0	0	0	0	1	Marin
mariner	0	0	0	0	0	0	0	0	0	0	marin
maritime	0	0	0	0	0	0	0	0	0	0	maritime
mark	0	0	0	0	0	0	0	0	0	0	marque
marked	0	0	0	0	0	0	1	0	0	0	marqué
market	0	0	0	0	0	0	0	0	0	0	marché
marketable	0	0	0	0	0	0	1	0	0	0	commercialisable
marketplace	0	0	0	0	0	0	0	0	0	0	marché
marks	0	0	0	0	0	0	0	0	0	0	Des marques
marl	0	0	0	0	0	0	0	0	0	0	marne
marmalade	0	0	0	0	0	0	0	0	0	0	confiture
maroon	0	0	0	0	0	1	0	0	0	0	bordeaux
marquee	0	0	0	0	0	0	0	0	0	0	chapiteau
marquis	0	0	0	0	0	0	1	0	0	0	marquis
marriage	0	1	0	0	1	0	1	0	0	1	mariage
married	0	0	0	0	0	0	0	0	0	0	marié
marrow	0	0	0	0	1	0	1	0	0	1	moelle
marry	0	1	0	1	1	0	1	0	1	1	marier
marsh	0	0	0	0	0	0	0	0	0	0	le marais
marshal	0	0	0	0	0	0	1	0	0	1	maréchal
