English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Marathi Word
litigate	1	1	1	1	0	1	0	1	0	0	खटला भरणे
litigation	0	0	0	0	0	1	0	0	0	0	खटला
litigious	1	0	1	0	0	1	0	0	0	0	वादग्रस्त
litter	0	0	0	0	0	1	0	0	0	0	कचरा
littoral	0	0	0	0	0	0	0	0	0	0	किनारी
liturgy	0	0	0	0	0	0	0	0	0	0	चर्चने अधिकृतपणे ठरवलेली सार्वजनिक प्रार्थना व पूजाविधी
livelihood	0	0	0	0	0	0	0	0	0	0	उपजीविका
livery	0	0	0	0	0	0	0	0	0	0	लिव्हरी
livid	1	0	1	0	0	1	0	0	0	0	जीवंत
living	0	0	0	0	0	0	0	0	0	0	जगणे
llama	0	0	0	0	0	0	0	0	0	0	लामा
load	0	0	0	0	0	0	0	0	0	0	भार
loaf	0	0	0	0	0	1	0	0	0	0	वडी
loafer	0	0	0	0	0	1	0	0	0	0	लोफर
loam	0	0	0	0	0	0	0	0	0	0	चिकणमाती
loan	0	0	0	0	0	0	0	0	0	0	कर्ज
loath	1	0	0	0	0	1	0	0	0	0	तिरस्कार
loathe	1	0	1	0	0	1	0	0	0	0	तिरस्कार
loathing	0	0	1	0	0	1	0	0	0	0	तिरस्कार
loathsome	1	0	1	0	0	1	0	0	0	0	घृणास्पद
lobby	0	0	0	0	0	0	0	0	0	0	लॉबी
lobbyist	0	0	0	0	0	1	0	0	0	0	लॉबीस्ट
lobe	0	0	0	0	0	0	0	0	0	0	लोब
local	0	0	0	0	0	0	0	0	0	0	स्थानिक
locale	0	0	0	0	0	0	0	0	0	0	लोकॅल
locality	0	0	0	0	0	0	0	0	0	0	परिसर
localization	0	0	0	0	0	0	0	0	0	0	स्थानिकीकरण
localize	0	1	0	0	0	0	0	0	0	0	स्थानिकीकरण
locate	0	0	0	0	0	0	0	0	0	0	शोधून काढणे
location	0	0	0	0	0	0	0	0	0	0	स्थान
loch	0	0	0	0	0	0	0	0	0	0	लोच
lock	0	0	0	0	0	0	0	0	0	0	लॉक
locker	0	0	0	0	0	0	0	0	0	0	लॉकर
locksmith	0	0	0	0	0	0	0	0	0	0	लॉकस्मिथ
lockup	0	0	0	1	0	1	0	1	0	0	लॉकअप
locomotion	0	0	0	0	0	0	0	0	0	0	लोकोमोशन
locomotive	0	0	0	0	0	0	0	0	0	0	लोकोमोटिव्ह
locust	0	0	0	1	0	1	0	0	0	0	टोळ
lodge	0	0	0	0	0	0	0	0	0	0	लॉज
lodger	0	0	0	0	0	0	0	0	0	0	निवासी
lodging	0	0	0	0	0	0	0	0	0	1	निवास
loft	0	0	0	0	0	0	0	0	0	0	लोफ्ट
lofty	0	0	0	0	0	1	0	0	0	0	उदात्त
log	0	0	0	0	0	0	0	0	0	0	लॉग
logarithm	0	0	0	0	0	0	0	0	0	0	लॉगरिथम
logarithmic	0	0	0	0	0	0	0	0	0	0	लॉगरिदमिक
logic	0	0	0	0	0	0	0	0	0	0	तर्कशास्त्र
logical	0	0	0	0	0	0	1	0	0	0	तार्किक
logistics	0	0	0	0	0	0	0	0	0	0	रसद
logotype	0	0	0	0	0	0	0	0	0	0	लोगोटाइप
loin	0	0	0	0	0	0	0	0	0	0	कमर
lollipop	0	0	0	0	0	0	0	0	0	0	लॉलीपॉप
lone	0	0	0	0	0	0	0	1	0	0	एकटा
loneliness	0	0	0	1	0	1	0	1	0	0	एकाकीपणा
lonely	1	0	1	1	0	1	0	1	0	0	एकाकी
lonesome	0	0	0	0	0	1	0	1	0	0	एकाकी
long	0	1	0	0	0	0	0	0	0	0	लांब
longevity	0	0	0	0	0	0	1	0	0	0	दीर्घायुष्य
longing	0	1	0	0	0	0	0	1	0	0	तळमळ
longitude	0	0	0	0	0	0	0	0	0	0	रेखांश
longitudinal	0	0	0	0	0	0	0	0	0	0	रेखांशाचा
longitudinally	0	0	0	0	0	0	0	0	0	0	अनुदैर्ध्य
loo	0	0	1	0	0	1	0	0	0	0	loo
lookout	0	0	0	0	0	0	0	0	0	0	शोध
loom	0	1	0	1	0	1	0	0	0	0	यंत्रमाग
looming	0	0	0	0	0	0	0	0	0	0	looming
loon	0	0	1	0	0	1	0	0	0	0	लून
loony	0	0	0	0	0	1	0	0	0	0	मूर्ख
loop	0	0	0	0	0	0	0	0	0	0	पळवाट
loophole	0	0	0	0	0	0	0	0	0	0	पळवाट
loosen	0	0	0	0	0	0	0	0	0	0	सोडविणे
loosening	0	0	0	0	0	0	0	0	0	0	loosening
loot	0	0	0	0	0	1	0	0	0	0	लूट
lop	0	0	0	0	0	0	0	0	0	0	लोप
lopsided	0	0	0	0	0	0	0	0	0	0	एकतर्फी
lord	0	0	1	0	0	1	1	0	0	1	स्वामी
lords	0	0	0	0	0	0	0	0	0	0	प्रभू
lordship	0	0	0	0	0	0	1	0	0	0	प्रभुत्व
lore	0	0	0	0	0	0	0	0	0	0	विद्या
lorry	0	0	0	0	0	0	0	0	0	0	लॉरी
lose	1	0	1	1	0	1	0	1	1	0	गमावणे
losing	1	0	0	0	0	1	0	1	0	0	गमावणे
loss	1	0	0	1	0	1	0	1	0	0	तोटा
lost	0	0	0	0	0	1	0	1	0	0	हरवले
lot	0	0	0	0	0	0	0	0	0	0	खूप
lotion	0	0	0	0	0	0	0	0	0	0	लोशन
lots	0	0	0	0	0	0	0	0	0	0	बरेच
lottery	0	1	0	0	0	0	0	0	0	0	लॉटरी
lotto	0	0	0	0	0	0	0	0	0	0	लोट्टो
loud	0	0	0	0	0	0	0	0	0	0	जोरात
loudly	0	0	0	0	0	0	0	0	0	0	मोठ्याने
loudness	1	0	0	0	0	1	0	0	0	0	मोठा आवाज
lounge	0	0	0	0	0	1	0	0	0	0	विश्रामगृह
louse	0	0	1	0	0	1	0	0	0	0	लोऊ
lovable	0	0	0	0	1	0	1	0	0	1	प्रेमळ
love	0	0	0	0	1	0	1	0	0	0	प्रेम
lovely	0	1	0	0	1	0	1	1	1	1	सुंदर
lovemaking	0	0	0	0	1	0	1	0	0	1	प्रेम करणे
lover	0	1	0	0	1	0	1	0	0	1	प्रियकर
loving	0	0	0	0	1	0	1	0	0	1	प्रेमळ
lower	0	0	0	0	0	1	0	1	0	0	कमी
lowering	0	0	0	0	0	1	0	0	0	0	कमी करणे
lowest	0	0	0	0	0	1	0	1	0	0	सर्वात कमी
lowlands	0	0	0	0	0	1	0	0	0	0	सखल प्रदेश
lowly	0	0	0	0	0	1	0	1	0	0	नीच
loyal	0	0	0	1	1	0	1	0	1	1	निष्ठावंत
loyalty	0	0	0	0	0	0	1	0	0	1	निष्ठा
lubricate	0	0	0	0	0	0	0	0	0	0	वंगण घालणे
lubrication	0	0	0	0	0	0	0	0	0	0	स्नेहन
luck	0	1	0	0	1	0	1	0	1	0	नशीब
lucky	0	0	0	0	1	0	1	0	1	0	भाग्यवान
ludicrous	0	0	0	0	0	1	0	0	0	0	हास्यास्पद
lug	0	0	0	0	0	0	0	0	0	0	घासणे
luggage	0	0	0	0	0	0	0	0	0	0	सामान
lull	0	1	0	0	0	0	0	0	0	0	शांत
lullaby	0	0	0	0	0	0	0	0	0	0	लोरी
lumbar	0	0	0	0	0	0	0	0	0	0	कमरेसंबंधीचा
lumber	0	0	0	0	0	0	0	0	0	0	लाकूड
lumbering	0	0	0	0	0	1	0	0	0	0	लाकूडतोड
luminescent	0	0	0	0	0	0	0	0	0	0	प्रकाशमय
luminous	0	0	0	0	0	0	0	0	0	0	तेजस्वी
lump	0	0	0	0	0	1	0	0	0	0	ढेकूळ
lumpy	0	0	1	0	0	1	0	0	0	0	ढेकूळ
lunacy	1	0	1	1	0	1	0	1	0	0	वेडेपणा
lunar	0	0	0	0	0	0	0	0	0	0	चंद्र
lunatic	1	0	1	1	0	1	0	0	0	0	वेडे
lunch	0	0	0	0	0	0	0	0	0	0	दुपारचे जेवण
luncheon	0	0	0	0	0	0	0	0	0	0	दुपारचे जेवण
lunge	0	0	0	0	0	0	0	0	1	0	लंग
lungs	0	0	0	0	0	0	0	0	0	0	फुफ्फुसे
lurch	0	0	0	0	0	1	0	0	0	0	झुरणे
lure	0	0	0	0	0	1	0	0	0	0	आमिष
lurid	0	0	1	0	0	1	0	0	0	0	आळशी
lurk	0	0	0	0	0	1	0	0	0	0	लपून बसणे
lurking	0	0	0	0	0	1	0	0	0	0	लपलेले
luscious	0	1	0	0	1	0	1	0	0	0	लुसलुशीत
lush	0	0	1	0	0	1	0	1	0	0	समृद्ध
lust	0	1	0	0	0	1	0	0	0	0	वासना
luster	0	0	0	0	1	0	1	0	0	0	चमक
lustful	0	0	0	0	0	1	0	0	0	0	कामुक
lustrous	0	0	0	0	0	0	1	0	0	0	तेजस्वी
lusty	0	0	1	0	0	0	0	0	0	0	कामुक
lute	0	0	0	0	0	0	0	0	0	0	ल्यूट
luxuriant	0	0	0	0	0	0	1	0	0	0	विलासी
luxurious	0	0	0	0	1	0	1	0	0	0	सर्व सुविधांनी युक्त
luxury	0	0	0	0	1	0	1	0	0	0	लक्झरी
lying	1	0	1	0	0	1	0	0	0	0	खोटे बोलणे
lymph	0	0	0	0	0	0	0	0	0	0	लिम्फ
lymphatic	0	0	0	0	0	0	0	0	0	0	लिम्फॅटिक
lynch	1	0	1	1	0	1	0	1	0	0	लिंच
lynx	0	0	0	0	0	0	0	0	0	0	लिंक्स
lyre	0	0	0	0	1	0	1	0	0	0	लीरे
lyric	0	0	0	0	0	0	0	0	0	0	गीत
lyrical	0	0	0	0	1	0	1	0	0	0	गीतात्मक
mace	0	0	0	1	0	1	0	0	0	0	गदा
machine	0	0	0	0	0	0	0	0	0	1	मशीन
machinery	0	0	0	0	0	0	0	0	0	0	यंत्रसामग्री
machinist	0	0	0	0	0	0	0	0	0	0	मशीनिस्ट
mackerel	0	0	0	0	0	0	0	0	0	0	मॅकरेल
mad	1	0	1	1	0	1	0	1	0	0	वेडा
madam	0	0	0	0	0	0	0	0	0	0	मॅडम
madame	0	0	0	0	0	0	0	0	0	0	मॅडम
madden	1	0	0	1	0	1	0	0	0	0	वेडा
madman	1	0	0	1	0	1	0	0	0	0	वेडा
madness	1	0	0	1	0	1	0	0	0	0	वेडेपणा
mafia	0	0	0	1	0	1	0	0	0	0	माफिया
magazine	0	0	0	0	0	0	0	0	0	0	मासिक
mage	0	0	0	1	0	0	0	0	0	0	जादूगार
magenta	0	0	0	0	0	0	0	0	0	0	किरमिजी रंग
maggot	0	0	1	0	0	1	0	0	0	0	मॅगॉट
magic	0	0	0	0	0	0	0	0	0	0	जादू
magical	0	1	0	0	1	0	1	0	1	0	जादुई
magician	0	0	0	0	0	0	0	0	1	0	जादूगार
magistrate	0	0	0	0	0	0	0	0	0	0	दंडाधिकारी
magma	0	0	0	0	0	0	0	0	0	0	मॅग्मा
magnate	0	0	0	0	0	0	0	0	0	0	मोठा
magnet	0	0	0	0	0	0	1	0	0	1	चुंबक
magnetism	0	0	0	0	0	0	1	0	0	0	चुंबकत्व
magnetite	0	0	0	0	0	0	1	0	0	0	मॅग्नेटाइट
magnificence	0	1	0	0	1	0	1	0	0	1	भव्यता
magnificent	0	1	0	0	1	0	1	0	1	1	भव्य
magnifier	0	0	0	0	0	0	0	0	0	0	भिंग
magnify	0	0	0	0	0	0	0	0	0	0	मोठे करणे
magnitude	0	0	0	0	0	0	0	0	0	0	विशालता
magpie	0	0	0	0	0	0	0	0	0	0	मॅग्पी
maid	0	0	0	0	0	0	0	0	0	0	मोलकरीण
maiden	0	0	0	0	0	0	1	0	0	0	युवती
mail	0	1	0	0	0	0	0	0	0	0	मेल
main	0	0	0	0	0	0	1	0	0	0	मुख्य
mainland	0	0	0	0	0	0	0	0	0	0	मुख्य भूभाग
mainstay	0	0	0	0	0	0	1	0	0	1	मुख्य आधार
maintenance	0	0	0	0	0	0	0	0	0	1	देखभाल
majestic	0	1	0	0	1	0	1	0	1	1	भव्य
majesty	0	0	0	0	0	0	1	0	0	1	महिमा
major	0	0	0	0	0	0	1	0	0	0	प्रमुख
majority	0	0	0	0	1	0	1	0	0	1	बहुमत
make	0	0	0	0	0	0	0	0	0	0	बनवणे
maker	0	0	0	0	0	0	0	0	0	0	निर्माता
makeshift	0	0	0	0	0	1	0	0	0	0	तात्पुरते
makeup	0	0	0	0	0	0	0	0	0	0	मेकअप
malady	0	0	0	0	0	1	0	0	0	0	आजार
malaise	0	0	0	0	0	1	0	1	0	0	अस्वस्थता
malaria	0	0	1	1	0	1	0	1	0	0	मलेरिया
malevolent	1	0	1	1	0	1	0	1	0	0	द्वेषपूर्ण
malfeasance	0	0	1	0	0	1	0	0	0	0	गैरप्रकार
malformation	0	0	0	0	0	1	0	0	0	0	विकृती
malice	1	0	0	1	0	1	0	0	0	0	द्वेष
malicious	1	0	1	1	0	1	0	1	0	0	दुर्भावनापूर्ण
malign	1	0	1	0	0	1	0	0	0	0	अपायकारक
malignancy	0	0	0	1	0	1	0	1	0	0	घातकता
malignant	1	0	0	1	0	1	0	0	0	0	घातक
mall	0	0	0	0	0	0	0	0	0	0	मॉल
malleable	0	0	0	0	0	0	0	0	0	0	निंदनीय
mallet	0	0	0	0	0	0	0	0	0	0	मॅलेट
malpractice	1	0	0	0	0	1	0	0	0	0	गैरव्यवहार
mamma	0	0	0	0	0	0	0	0	0	1	मम्मा
mammal	0	0	0	0	0	0	0	0	0	0	सस्तन प्राणी
mammoth	0	0	0	0	0	0	0	0	0	0	विशाल
manage	0	0	0	0	0	0	1	0	0	1	व्यवस्थापित करा
management	0	0	0	0	0	0	1	0	0	1	व्यवस्थापन
manager	0	0	0	0	0	0	0	0	0	0	व्यवस्थापक
mandamus	0	0	0	1	0	1	0	0	0	0	आदेश
mandarin	0	0	0	0	0	0	1	0	0	1	मंडारीन
mandate	0	0	0	0	0	0	0	0	0	0	आदेश
mandible	0	0	0	0	0	0	0	0	0	0	अनिवार्य
mandolin	0	0	0	0	0	0	0	0	0	0	मेंडोलिन
mandrel	0	0	0	0	0	0	0	0	0	0	mandrel
mane	0	0	0	0	0	0	0	0	0	0	माने
maneuver	0	0	0	0	0	0	0	0	0	0	युक्ती
maneuvering	0	0	0	0	0	0	0	0	0	0	युक्ती
mange	0	0	1	1	0	1	0	0	0	0	मांगे
manger	0	0	0	0	0	0	0	0	0	0	गोठा
mangle	1	0	1	1	0	1	0	1	0	0	mangle
mango	0	0	0	0	0	0	0	0	0	0	आंबा
mangosteen	0	0	0	0	0	0	0	0	0	0	मॅंगोस्टीन
manhood	0	0	0	0	0	0	1	0	0	0	पुरुषत्व
mania	0	0	0	0	0	1	0	0	0	0	उन्माद
maniac	1	0	0	1	0	1	0	0	0	0	वेडा
maniacal	0	0	0	0	0	1	0	0	0	0	उन्माद
manicure	0	0	0	0	0	0	0	0	0	0	मॅनिक्युअर
manifest	0	0	0	0	0	0	0	0	0	0	प्रकट
manifestation	0	0	0	1	0	0	0	0	0	0	प्रकटीकरण
manifested	0	0	0	0	0	0	1	0	0	0	प्रकट
manifestly	0	0	0	0	0	0	0	0	0	0	स्पष्टपणे
manifesto	0	0	0	0	0	0	0	0	0	0	जाहीरनामा
manifold	0	0	0	0	0	0	0	0	0	0	अनेक पट
manipulate	0	0	0	0	0	1	0	0	0	0	फेरफार
manipulation	1	0	0	1	0	1	0	0	0	0	हाताळणी
mankind	0	0	0	0	0	0	0	0	0	0	मानवजातीला
manly	0	0	0	0	0	0	1	0	0	0	मर्दानी
manna	0	0	0	0	0	0	1	0	0	0	मन्ना
manner	0	0	0	0	0	0	0	0	0	0	पद्धत
mannered	0	0	0	0	0	0	1	0	0	0	शिष्टाचार
manners	0	0	0	0	0	0	1	0	0	0	शिष्टाचार
manor	0	0	0	0	0	0	0	0	0	0	जागा
mansion	0	0	0	0	0	0	0	0	0	0	हवेली
manslaughter	1	0	1	1	0	1	0	1	1	0	हत्या
mantle	0	0	0	0	0	0	0	0	0	0	आवरण
manual	0	0	0	0	0	0	0	0	0	1	मॅन्युअल
manufacture	0	0	0	0	0	0	0	0	0	0	उत्पादन
manufacturer	0	0	0	0	0	0	1	0	0	0	निर्माता
manure	0	0	1	0	0	1	0	0	0	0	खत
manuscript	0	0	0	0	0	0	0	0	0	0	हस्तलिखित
map	0	0	0	0	0	0	0	0	0	0	नकाशा
mar	0	0	0	0	0	1	0	0	0	0	mar
marble	0	0	0	0	0	0	0	0	0	0	संगमरवरी
marbled	0	0	0	0	0	0	0	0	0	0	संगमरवरी
marbles	0	0	0	0	0	0	0	0	0	0	संगमरवरी
march	0	0	0	0	0	0	1	0	0	0	मार्च
mare	0	0	0	0	0	0	0	0	0	0	घोडी
margin	0	0	0	0	0	1	0	1	0	0	समास
marginal	0	0	0	0	0	0	0	0	0	0	किरकोळ
marijuana	0	0	0	0	0	0	0	0	0	0	गांजा
marine	0	0	0	0	0	0	0	0	0	1	सागरी
mariner	0	0	0	0	0	0	0	0	0	0	नाविक
maritime	0	0	0	0	0	0	0	0	0	0	सागरी
mark	0	0	0	0	0	0	0	0	0	0	चिन्ह
marked	0	0	0	0	0	0	1	0	0	0	चिन्हांकित
market	0	0	0	0	0	0	0	0	0	0	बाजार
marketable	0	0	0	0	0	0	1	0	0	0	विक्रीयोग्य
marketplace	0	0	0	0	0	0	0	0	0	0	बाजारपेठ
marks	0	0	0	0	0	0	0	0	0	0	गुण
marl	0	0	0	0	0	0	0	0	0	0	मार्ल
marmalade	0	0	0	0	0	0	0	0	0	0	मुरंबा
maroon	0	0	0	0	0	1	0	0	0	0	लाल रंग
marquee	0	0	0	0	0	0	0	0	0	0	मार्की
marquis	0	0	0	0	0	0	1	0	0	0	marquis
marriage	0	1	0	0	1	0	1	0	0	1	लग्न
married	0	0	0	0	0	0	0	0	0	0	विवाहित
marrow	0	0	0	0	1	0	1	0	0	1	मज्जा
marry	0	1	0	1	1	0	1	0	1	1	लग्न करा
marsh	0	0	0	0	0	0	0	0	0	0	दलदलीचा प्रदेश
marshal	0	0	0	0	0	0	1	0	0	1	मार्शल
mart	0	0	0	0	0	0	0	0	0	0	मार्ट
martial	1	0	0	0	0	0	0	0	0	0	मार्शल
martingale	0	0	0	0	0	1	0	0	0	0	मार्टिंगेल
martyr	0	0	0	1	0	1	0	1	0	0	शहीद
martyrdom	0	0	0	1	0	1	0	1	0	0	हौतात्म्य
marvel	0	0	0	0	0	0	1	0	1	0	चमत्कार
marvelous	0	0	0	0	1	0	1	0	0	0	अद्भुत
marvelously	0	0	0	0	1	0	1	0	0	0	आश्चर्यकारकपणे
masculine	0	0	0	0	0	0	1	0	0	0	मर्दानी
masculinity	0	0	0	0	0	0	0	0	0	0	पुरुषत्व
mash	0	0	0	0	0	0	0	0	0	0	मॅश
mask	0	0	0	0	0	0	0	0	0	0	मुखवटा
masochism	1	0	1	1	0	1	0	0	0	0	masochism
mason	0	0	0	0	0	0	0	0	0	0	गवंडी
masquerade	0	0	0	0	0	0	0	0	0	0	मास्करेड
mass	0	0	0	0	0	0	0	0	0	0	वस्तुमान
massacre	1	0	1	1	0	1	0	1	0	0	हत्याकांड
massage	0	0	0	0	1	0	1	0	0	0	मालिश
massive	0	0	0	0	0	0	0	0	0	0	प्रचंड
master	0	0	0	0	0	0	1	0	0	0	मास्टर
mastermind	0	0	0	0	0	0	0	0	0	0	मास्टरमाइंड
masterpiece	0	0	0	0	1	0	1	0	0	0	उत्कृष्ट नमुना
mastery	1	0	0	0	1	0	1	0	0	1	प्रभुत्व
masturbate	0	0	0	0	0	0	0	0	0	0	हस्तमैथुन
masturbation	0	0	0	0	0	0	0	0	0	0	हस्तमैथुन
mat	0	0	0	0	0	0	0	0	0	0	चटई
match	0	0	0	0	0	0	0	0	0	0	जुळणे
matching	0	0	0	0	0	0	0	0	0	0	जुळणारे
matchmaker	0	1	0	0	0	0	0	0	0	0	जुळणी करणारा
mate	0	0	0	0	0	0	1	0	0	1	सोबती
material	0	0	0	0	0	0	0	0	0	0	साहित्य
materialism	0	0	0	0	0	1	0	0	0	0	भौतिकवाद
materialist	0	0	1	0	0	1	0	0	0	0	भौतिकवादी
materialistic	0	0	0	0	0	0	0	0	0	0	भौतिकवादी
materiality	0	0	0	0	0	0	0	0	0	0	भौतिकता
materialize	0	0	0	0	0	0	0	0	0	0	प्रत्यक्षात आणणे
materially	0	0	0	0	0	0	0	0	0	0	भौतिकदृष्ट्या
materials	0	0	0	0	0	0	0	0	0	0	साहित्य
materiel	0	0	0	0	0	0	0	0	0	0	साहित्य
maternal	0	1	0	0	0	1	1	0	0	0	मातृत्व
maternity	0	0	0	0	0	0	0	0	0	0	मातृत्व
mathematical	0	0	0	0	0	0	0	0	0	1	गणितीय
mathematician	0	0	0	0	0	0	0	0	0	0	गणितज्ञ
mathematics	0	0	0	0	0	0	0	0	0	0	गणित
matriculation	0	0	0	0	0	0	0	0	0	0	मॅट्रिक
matrimony	0	1	0	0	1	0	1	0	0	1	विवाह
matrix	0	0	0	0	0	0	0	0	0	0	मॅट्रिक्स
matron	0	0	0	0	0	0	1	0	0	1	मॅट्रॉन
matted	0	0	0	0	0	0	0	0	0	0	मॅट केलेले
matter	0	0	0	0	0	0	0	0	0	0	बाब
matting	0	0	0	0	0	0	0	0	0	0	मॅटिंग
mattress	0	0	0	0	0	0	0	0	0	0	चटई
maturation	0	0	0	0	0	0	0	0	0	0	परिपक्वता
maturity	0	0	0	0	0	0	0	0	0	0	परिपक्वता
mausoleum	0	0	0	0	0	0	0	1	0	0	समाधी
mauve	0	0	0	0	0	0	0	0	0	0	रंग
maxim	0	0	0	0	0	0	0	0	0	1	कमाल
maximum	0	0	0	0	0	0	1	0	0	0	जास्तीत जास्त
mayor	0	0	0	0	0	0	1	0	0	0	महापौर
maze	0	0	0	0	0	0	0	0	0	0	चक्रव्यूह
mead	0	0	0	0	0	0	0	0	0	0	मीड
meadow	0	0	0	0	0	0	1	0	0	0	कुरण
meal	0	0	0	0	0	0	0	0	0	0	जेवण
meander	0	0	0	0	0	0	0	0	0	0	गडगडणे
meandering	0	0	0	0	0	1	0	0	0	0	फिरणे
meaning	0	0	0	0	0	0	0	0	0	0	अर्थ
meaningless	0	0	0	0	0	1	0	1	0	0	अर्थहीन
means	0	0	0	0	0	0	0	0	0	0	म्हणजे
meantime	0	0	0	0	0	0	0	0	0	0	दरम्यान
measles	0	0	1	1	0	1	0	1	0	0	गोवर
measurable	0	0	0	0	0	0	0	0	0	0	मोजण्यायोग्य
measure	0	0	0	0	0	0	0	0	0	1	मोजमाप
measured	0	0	0	0	0	0	1	0	0	1	मोजमाप
measurement	0	0	0	0	0	0	0	0	0	0	मोजमाप
measuring	0	0	0	0	0	0	0	0	0	0	मोजमाप
meat	0	0	0	0	0	0	0	0	0	0	मांस
mechanic	0	0	0	0	0	0	0	0	0	0	मेकॅनिक
mechanical	0	0	0	0	0	0	0	0	0	0	यांत्रिक
mechanism	0	0	0	0	0	0	0	0	0	0	यंत्रणा
medal	0	1	0	0	1	0	1	0	1	1	पदक
medallion	0	0	0	0	0	0	0	0	0	0	पदक
medallist	0	0	0	0	0	0	0	0	0	0	पदक विजेता
meddle	1	0	0	0	0	1	0	0	0	0	हस्तक्षेप
meddling	0	0	0	0	0	0	0	0	0	0	हस्तक्षेप
media	0	0	0	0	0	0	0	0	0	0	मीडिया
medial	0	0	0	0	0	0	0	0	0	0	मध्यवर्ती
median	0	0	0	0	0	0	0	0	0	0	मध्यक
mediate	0	1	0	0	0	0	1	0	0	1	मध्यस्थी करणे
mediation	0	0	0	0	0	0	1	0	0	0	मध्यस्थी
mediator	0	1	0	0	0	0	1	0	0	1	मध्यस्थ
medical	0	1	0	1	0	0	1	0	0	1	वैद्यकीय
medicinal	0	0	0	0	0	0	0	0	0	0	औषधी
medicine	0	0	0	0	0	0	0	0	0	0	औषध
medieval	0	0	0	0	0	0	0	0	0	0	मध्ययुगीन
mediocre	0	0	0	0	0	1	0	0	0	0	मध्यम
mediocrity	0	0	0	0	0	1	0	0	0	0	सामान्यता
meditate	0	1	0	0	1	0	1	0	0	1	ध्यान करणे
meditation	0	0	0	0	0	0	0	0	0	0	ध्यान
meditative	0	0	0	0	0	0	0	0	0	0	ध्यान
mediterranean	0	0	0	0	0	0	1	0	0	0	भूमध्य
medium	0	0	0	0	0	0	0	0	0	0	मध्यम
medley	0	0	0	0	0	0	1	0	0	0	मेडले
meek	0	0	0	0	0	0	0	1	0	0	नम्र
meet	0	0	0	0	0	0	0	0	0	0	भेटणे
meeting	0	0	0	0	0	0	0	0	0	0	बैठक
melancholic	0	0	0	0	0	1	0	1	0	0	उदास
melancholy	0	0	0	0	0	1	0	1	0	0	खिन्नता
melee	0	0	0	1	0	1	0	0	0	0	दंगल
melodious	0	0	0	0	0	0	0	0	0	0	मधुर
melodrama	1	0	0	0	0	1	0	1	0	0	मेलोड्रामा
melodramatic	0	0	0	0	0	0	0	0	0	0	मेलोड्रामॅटिक
melody	0	0	0	0	0	0	0	0	0	0	चाल
melt	0	0	0	0	0	0	0	0	0	0	वितळणे
meltdown	0	0	0	0	0	1	0	1	0	0	वितळणे
melting	0	0	0	0	0	0	0	0	0	0	वितळणे
member	0	0	0	0	0	0	0	0	0	0	सदस्य
membrane	0	0	0	0	0	0	0	0	0	0	पडदा
memento	0	0	0	0	0	0	1	0	0	0	स्मृतीचिन्ह
memo	0	0	0	0	0	0	0	0	0	0	मेमो
memoir	0	0	0	0	0	0	0	0	0	0	संस्मरण
memorabilia	0	0	0	0	0	0	0	0	0	0	संस्मरण
memorable	0	0	0	0	1	0	1	0	1	1	संस्मरणीय
memorandum	0	0	0	0	0	0	0	0	0	0	निवेदन
memorial	0	0	0	0	0	0	0	0	0	0	स्मारक
memorials	0	0	0	0	0	0	0	1	0	0	स्मारके
memorize	0	0	0	0	0	0	0	0	0	0	लक्षात ठेवा
memory	0	0	0	0	0	0	0	0	0	0	स्मृती
menace	1	0	0	1	0	1	0	0	0	0	धोका
menacing	1	0	0	1	0	1	0	0	0	0	धमकी देणारा
menagerie	0	0	0	0	0	0	0	0	0	0	मेनेजरी
mend	0	0	0	0	0	0	0	0	0	0	सुधारणे
mending	0	0	0	0	0	0	1	0	0	0	दुरुस्ती
menial	0	0	0	0	0	1	0	0	0	0	सेवक
meniscus	0	0	0	0	0	0	0	0	0	0	meniscus
menses	0	0	0	0	0	0	1	0	0	0	मासिक पाळी
menstrual	0	0	0	0	0	0	0	0	0	0	मासिक पाळी
mental	0	0	0	0	0	0	0	0	0	0	वेडा
mention	0	0	0	0	0	0	0	0	0	0	उल्लेख
mentor	0	0	0	0	0	0	1	0	0	1	मार्गदर्शक
menu	0	0	0	0	0	0	0	0	0	0	मेनू
meow	0	0	0	0	0	0	0	0	0	0	म्याऊ
mercantile	0	0	0	0	0	0	0	0	0	0	व्यापारी
mercenary	0	0	0	1	0	1	0	0	0	0	भाडोत्री
merchandise	0	0	0	0	0	0	0	0	0	0	माल
merchant	0	0	0	0	0	0	0	0	0	1	व्यापारी
merciful	0	0	0	0	0	0	1	0	0	0	दयाळू
merciless	0	0	0	1	0	1	0	0	0	0	निर्दयी
mercurial	0	0	0	0	0	0	0	0	0	0	पारा
mercy	0	0	0	0	0	0	1	0	0	0	दया
mere	0	0	0	0	0	0	0	0	0	0	फक्त
merge	0	1	0	0	0	0	1	0	0	0	विलीन
meridian	0	0	0	0	0	0	0	0	0	0	मेरिडियन
meridional	0	0	0	0	0	0	0	0	0	0	मेरिडिओनल
merit	0	0	0	0	0	0	1	0	0	1	योग्यता
meritorious	0	0	0	0	1	0	1	0	0	1	गुणवान
mermaid	0	0	0	0	0	0	0	0	0	0	जलपरी
merriment	0	0	0	0	1	0	1	0	1	0	आनंद
merry	0	0	0	0	1	0	1	0	0	0	आनंदी
mesa	0	0	0	0	0	0	0	0	0	0	मेसा
