English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Sindhi Word
misrepresentation	0	0	0	0	0	1	0	1	0	0	غلط بياني
misrepresented	1	0	0	0	0	1	0	0	0	0	غلط بيان ڪيل
miss	0	0	0	0	0	0	0	0	0	0	مس
missile	0	0	0	1	0	0	0	0	0	0	ميزائل
missing	0	0	0	1	0	1	0	1	0	0	غائب
mission	0	0	0	0	0	0	0	0	0	0	مشن
missionary	0	0	0	0	0	0	1	0	0	0	مشنري
misstatement	1	0	1	0	0	1	0	0	0	0	غلط بيان
mist	0	0	0	0	0	0	0	0	0	0	ڪوهه
mistake	0	0	0	0	0	1	0	1	0	0	غلطي
mistaken	0	0	0	1	0	1	0	0	0	0	غلط
mister	0	0	0	0	0	0	0	0	0	0	صاحب
mistress	1	0	1	0	0	1	0	0	0	0	مالڪن
mistrust	0	0	1	1	0	1	0	0	0	0	بي اعتمادي
misty	0	0	0	0	0	0	0	0	0	0	مٽي
misunderstand	0	0	0	0	0	1	0	0	0	0	غلط سمجھڻ
misunderstanding	1	0	0	0	0	1	0	1	0	0	غلط فهمي
misuse	0	0	0	0	0	1	0	0	0	0	غلط استعمال
mite	0	0	1	0	0	1	0	0	0	0	ماٽي
miter	0	0	0	0	0	0	0	0	0	0	ميٽر
mitigation	0	0	0	0	0	0	0	0	0	0	تخفيف
mix	0	0	0	0	0	0	0	0	0	0	ملائڻ
mixed	0	0	0	0	0	0	0	0	0	0	ملايو
mixture	0	0	0	0	0	0	0	0	0	0	ملاوٽ
moan	0	0	0	1	0	0	0	1	0	0	روئڻ
moat	0	0	0	0	0	0	0	0	0	1	خندق
mob	1	0	0	1	0	1	0	0	0	0	ميڙ
mobile	0	1	0	0	0	0	0	0	0	0	موبائل
mobility	0	0	0	0	0	0	0	0	0	0	حرڪت
mobilization	0	0	0	0	0	0	0	0	0	0	متحرڪ ڪرڻ
mobilize	0	0	0	0	0	0	0	0	0	0	متحرڪ ڪرڻ
mockery	0	0	1	0	0	1	0	0	0	0	ٺٺولي
mocking	1	0	1	0	0	1	0	1	0	0	ٺٺولي ڪرڻ
modal	0	0	0	0	0	0	0	0	0	0	ماڊل
modality	0	0	0	0	0	0	0	0	0	0	نموني
mode	0	0	0	0	0	0	0	0	0	0	موڊ
model	0	0	0	0	0	0	1	0	0	0	ماڊل
modeler	0	0	0	0	0	0	0	0	0	0	ماڊلر
moderate	0	0	0	0	0	0	1	0	0	0	معتدل
moderately	0	0	0	0	0	0	0	0	0	0	اعتدال سان
moderating	0	0	0	0	0	0	0	0	0	0	معتدل ڪرڻ
moderation	0	0	0	0	0	0	0	0	0	0	اعتدال
moderator	0	0	0	0	0	0	1	0	0	1	منتظم
modern	0	0	0	0	0	0	0	0	0	0	جديد
modernism	0	0	0	0	0	0	0	0	0	0	جديديت
modest	0	0	0	0	0	0	1	0	0	1	معمولي
modesty	0	0	0	0	0	0	1	0	0	0	تواضع
modicum	0	0	0	0	0	0	0	0	0	0	ماڊل
modifiable	0	0	0	0	0	0	0	0	0	0	قابل اصلاح
modification	0	0	0	0	0	0	0	0	0	0	ترميم
modified	0	0	0	0	0	0	0	0	0	0	تبديل ٿيل
modify	0	0	0	0	0	0	0	0	1	0	تبديل ڪرڻ
modulate	0	0	0	0	0	0	0	0	0	0	ماڊل ڪرڻ
modulation	0	0	0	0	0	0	0	0	0	0	ماڊليشن
module	0	0	0	0	0	0	0	0	0	0	ماڊل
modulus	0	0	0	0	0	0	0	0	0	0	ماڊلس
mogul	0	0	0	0	0	0	0	0	0	0	مغل
moiety	0	0	0	0	0	0	0	0	0	0	moiety
moist	0	0	0	0	0	0	0	0	0	0	نم
moisture	0	0	0	0	0	0	0	0	0	0	نمي
molar	0	0	0	0	0	0	0	0	0	0	داڙ
molasses	0	0	0	0	0	0	0	0	0	0	گدڙ
mold	0	0	0	0	0	0	0	0	0	0	ٺهيل
molded	0	0	0	0	0	0	0	0	0	0	ٺهيل
molding	0	0	0	0	0	0	0	0	0	0	ٺاھڻ
moldy	0	0	0	0	0	0	0	0	0	0	ٺهيل
molecular	0	0	0	0	0	0	0	0	0	0	ماليڪيولر
molecule	0	0	0	0	0	0	0	0	0	0	ماليڪيول
molestation	1	0	1	1	0	1	0	1	0	0	زيادتي
molten	0	0	0	0	0	0	0	0	0	0	پگھريل
moment	0	0	0	0	0	0	0	0	0	0	لمحو
momentary	0	0	0	0	0	0	0	0	0	0	لمحاتي
momentous	0	0	0	0	0	0	0	0	0	0	لمحي
momentum	0	1	0	0	0	0	1	0	0	0	رفتار
monad	0	0	0	0	0	0	0	0	0	0	موناد
monarch	0	0	0	0	0	0	0	0	0	0	بادشاه
monarchy	0	0	0	0	0	0	0	0	0	0	بادشاهت
monastery	0	0	0	0	0	0	0	0	0	0	خانقاه
monastic	0	0	0	0	0	0	0	0	0	0	خانقاه
monetary	0	1	0	0	0	0	1	0	0	0	مالي
money	1	1	0	0	1	0	1	0	1	1	پئسا
monk	0	0	0	0	0	0	1	0	0	1	راهب
monkey	0	0	0	0	0	0	0	0	0	0	بندر
monochrome	0	0	1	0	0	1	0	0	0	0	مونوڪروم
monogamy	0	0	0	0	0	0	0	0	0	1	مونوگامي
monogram	0	0	0	0	0	0	0	0	0	0	مونوگرام
monograph	0	0	0	0	0	0	0	0	0	0	مونوگراف
monolayer	0	0	0	0	0	0	0	0	0	0	monolayer
monologue	0	0	0	0	0	0	0	0	0	0	monologue
monopolist	0	0	0	0	0	1	0	0	0	0	اجاره دار
monopoly	0	0	0	0	0	0	0	0	0	0	اجاراداري
monotony	0	0	0	0	0	0	0	0	0	0	هڪجهڙائي
monsoon	0	0	0	0	0	1	0	1	0	0	چوماسي
monster	0	0	0	1	0	1	0	0	0	0	راکشس
monstrosity	1	0	1	1	0	1	0	0	1	0	وحشيت
monte	0	0	0	0	0	0	0	0	0	0	مونٽي
month	0	0	0	0	0	0	0	0	0	0	مهينو
monthly	0	0	0	0	0	0	0	0	0	0	مهيني
monument	0	0	0	0	0	0	1	0	0	0	يادگار
monumental	0	0	0	0	0	0	0	0	0	0	يادگار
moo	0	0	0	0	0	0	0	0	0	0	مو
moods	0	0	0	0	0	0	0	0	0	0	مزاج
moody	1	0	0	0	0	1	0	1	0	0	مزاج
moon	0	0	0	0	0	0	0	0	0	0	چنڊ
moonlight	0	0	0	0	0	0	0	0	0	0	چنڊ جي روشني
moored	0	0	0	0	0	0	0	0	0	0	moored
mooring	0	0	0	0	0	0	0	0	0	0	مورنگ
moorings	0	0	0	0	0	0	0	0	0	1	moorings
moorland	0	0	0	0	0	0	0	0	0	0	moorland
moose	0	0	0	0	0	0	0	0	0	0	موس
moot	0	0	0	0	0	1	0	0	0	0	موڙ
mooted	0	0	0	0	0	0	0	0	0	0	ڇڪيل
mop	0	0	0	0	0	0	0	0	0	0	ڇڪڻ
moral	1	0	0	0	0	0	1	0	0	1	اخلاقي
morality	0	0	0	0	0	0	1	0	0	1	اخلاقيات
morals	1	1	1	0	1	0	1	0	1	1	اخلاق
morass	0	0	0	0	0	0	0	0	0	0	موراس
moratorium	0	0	0	0	0	0	0	0	0	0	پابندي
morbid	0	0	0	0	0	1	0	1	0	0	مريض
morbidity	1	0	1	1	0	1	0	1	0	0	بيماري
morgue	0	0	1	1	0	1	0	1	0	0	مرده خانو
moribund	0	0	0	0	0	1	0	1	0	0	مري وڃڻ
morn	0	1	0	0	0	0	0	0	0	0	صبح
morning	0	0	0	0	0	0	0	0	0	0	صبح
moron	0	0	0	0	0	1	0	0	0	0	بيوقوف
moronic	0	0	0	0	0	1	0	0	0	0	بيوقوف
morphine	0	0	0	0	0	0	0	0	0	0	مورفين
morphism	0	0	0	0	0	0	0	0	0	0	مورفزم
morphology	0	0	0	0	0	0	0	0	0	0	مورفولوجي
morrow	0	1	0	0	0	0	0	0	0	0	سڀاڻي
morsel	0	0	0	0	0	1	0	0	0	0	مرسل
mortal	0	0	0	0	0	1	0	0	0	0	فاني
mortality	1	0	0	1	0	1	0	1	0	0	موت
mortar	0	0	0	0	0	0	1	0	0	0	مارٽر
mortgage	0	0	0	1	0	0	0	0	0	0	گروي رکڻ
mortgagee	0	0	0	0	0	0	0	0	0	1	گروي رکڻ وارو
mortgagor	0	0	0	1	0	0	0	0	0	0	گروي رکڻ وارو
mortification	0	1	1	1	0	1	0	1	0	0	مايوسي
mortuary	0	0	0	1	0	1	0	1	0	0	مرده خانو
mosaic	0	0	0	0	0	0	0	0	0	0	موزاڪ
mosquito	1	0	1	0	0	1	0	0	0	0	مڇر
moss	0	0	0	0	0	0	0	0	0	0	ماس
mossy	0	0	0	0	0	0	0	0	0	0	مٽيءَ وارو
mote	0	0	0	0	0	0	0	0	0	0	موتي
moth	0	0	0	0	0	0	0	0	0	0	مڇي
mother	0	1	0	0	1	1	1	1	0	1	ماءُ
motherhood	0	0	0	0	1	0	1	0	0	1	مادريت
motion	0	1	0	0	0	0	0	0	0	0	حرڪت
motionless	0	0	0	0	0	0	0	0	0	0	بي حرڪت
motive	0	0	0	0	0	0	1	0	0	0	مقصد
motley	0	0	0	0	0	0	0	0	0	0	موتي
motor	0	0	0	0	0	0	0	0	0	0	موٽر
motorbike	0	0	0	0	0	0	0	0	0	0	موٽر سائيڪل
motorcycle	0	0	0	0	0	0	0	0	0	0	موٽر سائيڪل
motte	0	0	0	0	0	0	0	0	0	0	موتي
mottled	0	0	0	0	0	0	0	0	0	0	ٺٺولي ٿيل
motto	0	0	0	0	0	0	0	0	0	0	نعرو
mould	0	0	0	0	0	0	0	0	0	0	ٺهيل
mound	0	0	0	0	0	0	0	0	0	0	دڙو
mount	0	0	0	0	0	0	0	0	0	0	جبل
mountain	0	1	0	0	0	0	0	0	0	0	جبل
mountaineer	0	0	0	0	0	0	0	0	0	0	پهاڙي
mountainous	0	0	0	0	0	0	0	0	0	0	جبل وارو
mourn	0	0	0	0	0	1	0	1	0	0	ماتم ڪرڻ
mournful	1	0	0	1	0	1	0	1	0	0	ماتم ڪندڙ
mourning	0	0	0	0	0	1	0	1	0	0	ماتم
mouse	0	0	0	0	0	0	0	0	0	0	ڪوئو
moustache	0	0	0	0	0	0	0	0	0	0	مونچھون
mouth	0	0	0	0	0	0	0	0	1	0	وات
mouthful	0	0	1	0	0	0	0	0	0	0	وات وارو
mouthpiece	0	0	0	0	0	0	0	0	0	0	وات
movable	0	0	0	0	0	0	1	0	0	0	هلندڙ
move	0	0	0	0	0	0	0	0	0	0	ھلڻ
movement	0	0	0	0	0	0	0	0	0	0	حرڪت
mover	0	0	0	0	0	0	1	0	0	0	منتقل ڪندڙ
movie	0	0	0	0	0	0	0	0	0	0	فلم
moving	0	0	0	0	0	0	0	0	0	0	هلندڙ
mow	0	0	0	0	0	0	0	0	0	0	گھاس
muck	0	0	1	0	0	1	0	0	0	0	مٽي
mucous	0	0	1	0	0	0	0	0	0	0	مغز
mucus	0	0	1	0	0	0	0	0	0	0	بلغم
mud	0	0	0	0	0	1	0	0	0	0	مٽي
muddle	0	0	0	0	0	1	0	0	0	0	گدلاڻ
muddled	0	0	0	0	0	1	0	0	0	0	ٺٺولي ٿيل
muddy	0	0	1	0	0	1	0	0	0	0	مٽيءَ وارو
muff	1	0	1	0	0	1	0	0	0	0	مف
muffled	0	0	0	0	0	0	0	0	0	0	ڇڪيل
muffler	0	0	0	0	0	0	0	0	0	0	مفلر
mug	1	0	0	1	0	1	1	1	0	0	مگ
mule	1	0	0	0	0	1	0	0	0	1	خچر
multilateral	0	0	0	0	0	0	0	0	0	0	گهڻ طرفي
multiple	0	0	0	0	0	0	0	0	0	0	گھڻا
multiplex	0	0	0	0	0	0	0	0	0	0	ملٽي پلڪس
multiplication	0	0	0	0	0	0	0	0	0	0	ضرب
multiplicity	0	0	0	0	0	0	0	0	0	0	گھڻائي
multiplied	0	0	0	0	0	0	0	0	0	0	ضرب
multiplier	0	0	0	0	0	0	0	0	0	0	ضرب ڪندڙ
multiply	0	0	0	0	0	0	0	0	0	0	ضرب ڪرڻ
multitude	0	0	0	0	0	0	0	0	0	0	ميڙ
mum	0	0	0	1	0	1	0	0	0	0	ماءُ
mumble	0	0	0	0	0	1	0	0	0	0	ڀڄڻ
mummy	0	0	0	0	0	0	0	0	0	0	ممي
mumps	0	0	0	0	0	1	0	0	0	0	ممپس
munch	0	0	0	0	0	0	0	0	0	0	مڇ
mundane	0	0	0	0	0	0	0	0	0	0	دنياوي
municipal	0	0	0	0	0	0	0	0	0	0	ميونسپل
municipality	0	0	0	0	0	0	0	0	0	0	ميونسپلٽي
mural	0	0	0	0	0	0	0	0	0	0	ديوار
murder	1	0	1	1	0	1	0	1	1	0	قتل
murderer	1	0	1	1	0	1	0	1	0	0	قاتل
murderous	1	0	1	1	0	1	0	1	1	0	قاتل
murky	0	0	1	0	0	1	0	1	0	0	گندو
murmur	0	0	0	0	0	0	0	0	0	0	گوڙ
muscle	0	0	0	0	0	0	0	0	0	0	عضلات
muscular	0	0	0	0	0	0	1	0	0	0	عضلاتي
muse	0	0	0	0	0	0	0	0	0	0	عجب
muses	0	0	0	0	0	0	0	0	0	0	ميوز
museum	0	0	0	0	0	0	0	0	0	0	عجائب گھر
mush	0	0	0	0	0	0	0	0	0	0	مچ
mushroom	0	0	0	0	0	0	0	0	0	0	مشروم
music	0	0	0	0	1	0	1	1	0	0	موسيقي
musical	1	1	0	0	1	0	1	1	1	1	موسيقي
musician	0	0	0	0	0	0	0	0	0	0	موسيقار
musing	0	0	0	0	0	0	0	0	0	0	موسيقي
musk	0	0	0	0	0	0	0	0	0	0	مشڪ
musket	0	0	0	1	0	0	0	0	0	0	مشڪ
muslin	0	0	0	0	0	0	0	0	0	0	ململ
muss	0	0	0	0	0	1	0	0	0	0	مس
mustang	0	0	0	0	0	0	0	0	0	0	مستنگ
mustard	0	0	0	0	0	0	0	0	0	0	سرسبز
muster	0	0	0	0	0	0	0	0	0	0	گڏ ڪرڻ
musty	0	0	1	0	0	1	0	0	0	0	مزيدار
mutable	0	1	0	0	0	0	1	0	0	0	تبديل ٿيندڙ
mutant	0	0	0	0	0	1	0	0	0	0	ميوٽيٽ
mutation	0	0	0	0	0	0	0	0	0	0	ميوٽيشن
mutilated	0	0	1	0	0	1	0	0	0	0	مسخ ٿيل
mutilation	1	0	1	1	0	1	0	1	0	0	ميٽيليشن
mutiny	1	0	1	1	0	1	0	0	1	0	بغاوت
mutter	1	0	0	0	0	1	0	0	0	0	گوڙ
mutton	0	0	0	0	0	0	0	0	0	0	گوشت
mutual	0	0	0	0	0	0	1	0	0	0	باهمي
mutually	0	0	0	0	0	0	0	0	0	0	هڪٻئي سان
muzzle	0	0	0	1	0	1	0	0	0	0	منهن
myopia	1	0	0	0	0	1	0	1	0	0	myopia
myopic	0	0	0	0	0	0	0	0	0	0	myopic
myriad	0	0	0	0	0	0	0	0	0	0	ڪيترائي
mysterious	0	1	0	1	0	0	0	0	1	0	پراسرار
mystery	0	1	0	0	0	0	0	0	1	0	اسرار
mystic	0	0	0	0	0	0	0	0	1	0	صوفي
mystical	0	0	0	0	0	0	0	0	0	0	صوفياتي
mysticism	0	0	0	0	0	0	0	0	0	0	تصوف
myth	0	0	0	0	0	0	0	0	0	0	افسانو
mythic	0	0	0	0	0	0	0	0	0	0	افسانوي
mythical	0	0	0	0	0	0	0	0	0	0	افسانوي
mythological	0	0	0	0	0	0	0	0	0	0	افسانوي
mythology	0	0	0	0	0	0	0	0	0	0	افسانو
nab	0	0	0	0	0	1	0	0	1	0	پڪ ڪرڻ
nadir	0	0	0	0	0	1	0	0	0	0	نادر
nag	1	0	0	0	0	1	0	0	0	0	ناگ
nail	0	0	0	0	0	0	0	0	0	0	نيل
naive	0	0	0	0	0	1	0	0	0	0	بيوقوف
naked	0	0	0	0	0	0	0	0	0	0	ننگا
named	0	0	0	0	0	0	0	0	0	0	نالو
nameless	0	0	1	0	0	1	0	0	0	0	بي نام
namesake	0	0	0	0	0	0	0	0	0	0	نالو
naming	0	0	0	0	0	0	0	0	0	0	نالو ڏيڻ
nanny	0	0	0	0	0	0	0	0	0	0	ناني
nanometer	0	0	0	0	0	0	0	0	0	0	نانو ميٽر
nap	0	0	0	0	1	0	1	0	0	0	ننڊ
nape	0	0	0	0	0	0	0	0	0	0	نپ
napkin	0	0	0	0	0	0	0	1	0	0	رومال
napping	0	0	0	0	0	0	0	0	0	0	ننڊ ڪرڻ
nappy	0	0	1	0	0	1	0	0	0	0	نپي
narcotic	0	0	0	0	0	1	0	0	0	0	منشيات
narrate	0	0	0	0	0	0	0	0	0	0	بيان ڪرڻ
narration	0	0	0	0	0	0	0	0	0	0	روايت
narrative	0	0	0	0	0	0	0	0	0	0	داستان
narrator	0	0	0	0	0	0	0	0	0	0	راوي
narrow	0	0	0	0	0	0	0	0	0	0	تنگ
narrowing	0	0	0	0	0	0	0	0	0	0	تنگ ڪرڻ
nascent	0	1	0	0	0	0	0	0	0	0	پيدائش
nasty	1	0	1	1	0	1	0	1	0	0	گندو
natal	0	0	0	0	0	0	0	0	0	0	پيدائشي
nation	0	0	0	0	0	0	0	0	0	1	قوم
national	0	0	0	0	0	0	0	0	0	0	قومي
nationality	0	0	0	0	0	0	0	0	0	0	قوميت
native	0	0	0	0	0	0	0	0	0	0	ڏيهي
nativity	0	0	0	0	0	0	0	0	0	0	پيدائش
naturalist	0	0	0	0	0	0	1	0	0	0	فطرت پرست
naturalization	0	0	0	0	0	0	0	0	0	0	قدرتي ڪرڻ
naturalized	0	0	0	0	0	0	0	0	0	0	قدرتي
naturally	0	0	0	0	0	0	0	0	0	0	قدرتي طور
nature	0	0	0	0	0	0	0	0	0	0	فطرت
naught	0	0	0	0	0	0	0	0	0	0	ڪجھ به نه
naughty	0	0	0	0	0	1	0	0	0	0	شرارتي
nausea	0	0	1	0	0	1	0	0	0	0	متل
nauseous	0	0	1	0	0	1	0	1	0	0	نڪي
nautical	0	0	0	0	0	0	0	0	0	0	ناٽيڪل
naval	0	0	0	0	0	0	0	0	0	0	بحري
nave	0	0	0	0	0	0	0	0	0	0	nave
navel	0	0	0	0	0	0	0	0	0	0	نانگ
navigable	0	1	0	0	0	0	1	0	0	0	بحري قابل
navigate	0	0	0	0	0	0	0	0	0	0	نيويگيٽ ڪرڻ
navigation	0	0	0	0	0	0	0	0	0	0	نيويگيشن
navigator	0	1	0	0	0	0	0	0	0	1	نيويگيٽر
navy	0	0	0	0	0	0	0	0	0	0	بحري
nay	0	0	0	0	0	1	0	0	0	0	بلڪ
neatly	0	0	0	0	0	0	1	0	0	0	صاف طور تي
nebula	0	0	0	0	0	0	0	0	0	0	نيبولا
nebulae	0	0	0	0	0	0	0	0	0	0	نيبولا
nebulous	0	0	0	0	0	0	0	0	0	0	گندو
necessarily	0	0	0	0	0	0	0	0	0	0	لازمي طور تي
necessitate	0	0	0	0	0	0	0	0	0	0	ضروري ڪرڻ
necessities	0	0	0	0	0	0	0	0	0	0	ضرورتون
necessity	0	0	0	0	0	0	0	1	0	0	ضرورت
neck	0	0	0	0	0	0	0	0	0	0	گردن
necklace	0	0	0	0	0	0	0	0	0	0	هار
necrosis	0	0	0	0	0	0	0	0	0	0	necrosis
nectar	0	0	0	0	0	0	1	0	0	0	امرت
needful	0	0	0	0	0	1	0	0	0	0	گهربل
needle	0	0	0	0	0	0	1	0	0	0	سئي
needless	0	0	0	0	0	0	0	0	0	0	بي ضرورت
needy	0	0	0	0	0	1	0	0	0	0	محتاج
nefarious	0	0	1	1	0	1	0	1	1	0	بدڪار
negation	1	0	0	0	0	1	0	0	0	0	انڪار
negative	0	0	0	0	0	1	0	1	0	0	منفي
neglect	0	0	0	0	0	1	0	0	0	0	غفلت
neglected	1	0	1	0	0	1	0	1	0	0	نظرانداز ٿيل
neglecting	0	0	0	0	0	1	0	0	0	0	نظرانداز ڪرڻ
negligence	0	0	0	0	0	1	0	0	0	0	غفلت
negligent	0	0	0	0	0	1	0	0	0	0	غفلت ڪندڙ
negligently	0	0	0	0	0	1	0	0	0	0	غفلت سان
negligible	0	0	0	0	0	0	0	0	0	0	ناگزير
negotiate	0	0	0	0	0	0	1	0	0	1	ڳالهين ڪرڻ
negotiation	0	0	0	0	0	0	0	0	0	0	ڳالهين
negotiator	0	0	0	0	0	0	1	0	0	0	ڳالهه ٻولهه ڪندڙ
negro	0	0	0	0	0	1	0	1	0	0	نيگرو
neigh	0	0	0	0	0	0	0	0	0	0	پاڙيسري
neighbor	0	1	0	0	0	0	1	0	0	1	پاڙيسري
neighborhood	0	1	0	0	0	0	0	0	0	0	پاڙو
neighboring	0	0	0	0	0	0	0	0	0	0	پاڙيسري
neonatal	0	0	0	0	0	0	0	0	0	0	نئون ڄاول
neophyte	0	0	0	0	0	0	0	0	0	0	neophyte
neoprene	0	0	0	0	0	0	0	0	0	0	نيوپرين
nephew	0	0	0	0	0	0	0	0	0	0	ڀائٽيو
nepotism	1	0	1	0	0	1	0	1	0	0	اقربا پروري
nerve	0	0	0	0	0	0	1	0	0	0	اعصاب
nervous	0	1	0	1	0	1	0	0	0	0	نروس
nervousness	0	0	0	1	0	0	0	0	0	0	نروس
ness	0	0	0	0	0	0	0	0	0	0	ness
nest	0	0	0	0	0	0	0	0	0	1	گهوڙو
nestle	0	0	0	0	0	0	1	0	0	1	نستي
nestling	0	0	0	0	0	0	0	0	0	0	ٻوٽو
net	0	0	0	0	0	0	0	0	0	0	net
nether	1	0	0	1	0	1	0	1	0	0	نه
netting	0	0	0	0	0	0	0	0	0	0	جال لڳائڻ
nettle	1	0	1	0	0	1	0	0	0	0	نيل
network	0	1	0	0	0	0	0	0	0	0	نيٽ ورڪ
neuralgia	0	0	0	1	0	1	0	1	0	0	neuralgia
neurology	0	0	0	0	0	0	0	0	0	0	نيورولوجي
neurosis	0	0	0	1	0	1	0	1	0	0	neurosis
neurotic	0	0	1	1	0	1	0	0	0	0	اعصابي
neuter	0	0	0	0	0	0	0	0	0	0	غير جانبدار
neutral	0	1	0	0	0	0	0	0	0	1	غير جانبدار
neutrality	0	0	0	0	0	0	0	0	0	1	غير جانبداري
neutralize	0	0	0	0	0	0	0	0	0	0	غير جانبدار ڪرڻ
newborn	0	0	0	0	0	0	0	0	0	0	نئون ڄاول
newcomer	0	0	0	1	0	0	0	0	1	0	نئون اچڻ وارو
newly	0	0	0	0	0	0	0	0	0	0	نئون
newness	0	0	0	0	0	0	0	0	0	0	جديديت
news	0	0	0	0	0	0	0	0	0	0	خبر
newspaper	0	0	0	0	0	0	0	0	0	0	اخبار
newsstand	0	0	0	0	0	0	0	0	0	0	نيوز اسٽينڊ
nib	0	0	0	0	0	0	0	0	0	0	نب
nibble	0	0	0	0	0	0	0	0	0	0	ڪنگڻ
niche	0	0	0	0	0	0	0	0	0	0	جڳهه
nichts	0	0	0	0	0	0	0	0	0	0	nichts
nick	0	0	0	0	0	0	0	0	0	0	نڪ
nickel	0	0	0	0	0	0	0	0	0	0	نڪل
nickname	0	0	0	0	0	0	0	0	0	0	نالو
nicotine	0	0	1	0	0	1	0	0	0	0	نيڪوٽين
niece	0	0	0	0	0	0	0	0	0	0	ڀاڻيجي
nigh	0	0	0	0	0	0	0	0	0	0	ويجهو
night	0	0	0	0	0	0	0	0	0	0	رات
nightfall	0	0	0	0	0	0	0	0	0	0	رات ٿيڻ
nightingale	0	0	0	0	0	0	0	0	0	0	رات جو
nightmare	0	0	0	1	0	1	0	0	0	0	خوفناڪ خواب
nihilism	0	0	0	0	0	1	0	0	0	0	nihilism
nil	0	0	0	0	0	0	0	0	0	0	صفر
nimble	0	0	0	0	0	0	0	0	0	0	نفيس
ninety	0	0	0	0	0	0	0	0	0	0	نوي
ninth	0	0	0	0	0	0	0	0	0	0	نائون
nip	0	0	0	0	0	0	0	0	0	0	نپ
nipple	0	0	0	0	0	0	0	0	0	0	نپل
nix	0	0	0	0	0	0	0	0	0	0	نڪ
nobility	0	1	0	0	0	0	1	0	0	1	شرافت
noble	0	0	0	0	0	0	1	0	0	1	عظيم
nobleman	0	0	0	0	0	0	1	0	0	1	امير
nocturnal	0	0	0	0	0	0	0	0	0	0	رات جو
nod	0	0	0	0	0	0	0	0	0	0	ڪنڌ
nodding	0	0	0	0	0	0	0	0	0	0	ڪنڌ جهڪائڻ
node	0	0	0	0	0	0	0	0	0	0	نوڊ
nodular	0	0	0	0	0	0	0	0	0	0	نوڊولر
nodule	0	0	0	0	0	0	0	0	0	0	نوڊول
noise	0	0	0	0	0	1	0	0	0	0	شور
noisy	1	0	0	0	0	1	0	0	0	0	شور ڪندڙ
nomad	0	0	0	0	0	0	0	0	0	0	خانگي
nomadic	0	0	0	0	0	0	0	0	0	0	خانہ بدوش
nomenclature	0	0	0	0	0	0	0	0	0	0	نالو ڏيڻ
nominal	0	0	0	0	0	0	0	0	0	0	نامياري
nominate	0	0	0	0	0	0	0	0	0	0	نامزد ڪرڻ
nomination	0	0	0	0	0	0	1	0	0	0	نامزدگي
nominee	0	0	0	0	0	0	0	0	0	0	نامزدگي
nonce	0	0	0	0	0	0	0	0	0	0	غير
noncompliance	1	1	0	1	0	1	0	1	0	0	عدم تعميل
nondescript	0	0	0	0	0	0	0	0	0	0	غير بيان ڪيل
nonexistent	0	0	0	0	0	0	0	0	0	0	غير موجود
nonpayment	0	0	0	0	0	0	0	0	0	0	عدم ادائيگي
nonresident	0	0	0	0	0	0	0	0	0	0	غير آباد
nonsense	0	0	0	0	0	1	0	0	0	0	بکواس
nonsensical	0	0	0	0	0	1	0	1	0	0	غير معقول
noodle	0	0	0	0	0	0	0	0	0	0	نوڊل
nook	0	0	0	0	0	0	0	0	0	0	ڪوٺي
noon	0	0	0	0	0	0	0	0	0	0	منجھند
noose	0	0	0	0	0	1	0	1	0	0	نڪ
norm	0	0	0	0	0	0	0	0	0	0	معمول
normal	0	0	0	0	0	0	0	0	0	0	عام
normalcy	0	0	0	0	0	0	0	0	0	0	معمول
normality	0	0	0	0	0	0	1	0	0	0	معمول
nose	0	0	1	0	0	0	0	0	0	0	نڪ
nostalgia	0	0	0	0	0	0	0	0	0	0	نوسٽلجيا
nostril	0	0	0	0	0	0	0	0	0	0	نڙي
notable	0	0	0	0	1	0	1	0	0	1	قابل ذڪر
notables	0	0	0	0	0	0	1	0	0	0	قابل ذڪر
notably	0	0	0	0	0	0	0	0	0	0	خاص طور تي
notary	0	0	0	0	0	0	0	0	0	1	نوٽري
notation	0	0	0	0	0	0	0	0	0	0	اشارو
notch	0	0	0	0	0	0	0	0	0	0	نشان
notched	0	0	0	0	0	0	0	0	0	0	نشان ٿيل
note	0	0	0	0	0	0	0	0	0	0	نوٽ
notebook	0	0	0	0	0	0	0	0	0	0	نوٽ بڪ
noted	0	0	0	0	0	0	1	0	0	0	نوٽ ڪيو
noteworthy	0	0	0	0	0	0	0	0	0	0	قابل ذڪر
nothingness	0	0	0	0	0	1	0	1	0	0	ڪجھ به نه
notice	0	0	0	0	0	0	0	0	0	0	نوٽيس
noticeable	0	0	0	0	0	0	0	0	0	0	قابل ذڪر
notification	0	1	0	0	0	0	0	0	0	0	نوٽيفڪيشن
notify	0	0	0	0	0	0	0	0	0	0	اطلاع ڏيڻ
notion	0	0	0	0	0	0	1	0	0	0	تصور
notional	0	0	0	0	0	0	0	0	0	0	تصوراتي
notoriety	1	0	1	1	0	1	1	0	0	0	بدنامي
notwithstanding	0	0	0	0	0	0	0	0	0	0	باوجود
nought	0	0	0	0	0	0	0	0	0	0	ڪجھ به نه
noun	0	0	0	0	0	0	0	0	0	0	اسم
nourish	0	0	0	0	0	0	0	0	0	0	پرورش ڪرڻ
nourishment	0	0	0	0	0	0	1	0	0	0	غذائيت
nouveau	0	0	0	0	0	0	0	0	0	0	نوان
novelty	0	0	0	0	0	0	0	0	0	0	نواڻ
