English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hebrew Word
lessen	0	1	0	0	0	1	0	0	0	0	לְהַקְטִין
lessening	0	0	0	0	0	0	0	0	0	0	הִתמַעֲטוּת
lesser	0	0	1	0	0	1	0	0	0	0	קָטָן יוֹתֵר
lesson	0	1	0	0	0	0	1	0	0	1	שיעור
lessor	0	0	0	0	0	0	0	0	0	0	מַחכִּיר
lethal	0	0	1	1	0	1	0	1	0	0	קָטלָנִי
lethargic	0	0	0	0	0	0	0	0	0	0	רָדוּם
lethargy	0	0	0	0	0	1	0	1	0	0	תַרְדֵמָה
letter	0	1	0	0	0	0	0	0	0	0	מִכְתָב
lettered	0	1	0	0	0	0	1	0	0	1	מְלוּמָד
letters	0	0	0	0	0	0	0	0	0	0	אותיות
lettuce	0	0	0	0	0	0	0	0	0	0	חסה
leukemia	1	0	0	1	0	1	0	1	0	0	לוקמיה
levee	0	0	0	0	0	0	0	0	0	1	קַבָּלַת פָּנִים רִשׁמִית
level	0	0	0	0	0	0	1	0	0	1	רָמָה
lever	0	0	0	0	0	0	0	0	0	0	מָנוֹף
leverage	0	0	0	0	0	0	1	0	0	0	מינוף
levy	0	0	0	0	0	1	0	0	0	0	לִגבּוֹת
lewd	0	0	1	0	0	1	0	0	0	0	זִמָתִי
lexicon	0	0	0	0	0	0	0	0	0	0	לֵקסִיקוֹן
ley	0	0	0	0	0	0	0	0	0	0	ley
liabilities	0	0	0	0	0	0	0	0	0	0	התחייבויות
liability	0	0	0	0	0	0	0	0	0	0	אחריות
liaison	0	0	0	0	0	1	0	0	0	0	קֶשֶׁר
liar	0	0	1	0	0	1	0	0	0	0	שַׁקרָן
libel	1	0	0	1	0	1	0	0	0	1	עֲלִילָה
libelous	0	0	0	0	0	0	0	0	0	0	מַשׁמִיץ
liberal	0	0	0	0	0	1	1	0	0	0	לִיבֵּרָלִי
liberalism	0	0	0	0	0	0	0	0	0	0	לִיבֵּרָלִיוּת
liberate	1	1	0	0	1	0	1	0	1	1	לְשַׁחְרֵר
liberation	0	1	0	0	1	0	1	0	1	0	שִׁחרוּר
liberty	0	1	0	0	1	0	1	0	1	1	חוֹפֶשׁ
libido	0	0	0	0	0	0	0	0	0	0	לִיבִּידוֹ
librarian	0	0	0	0	0	0	0	0	0	0	סַפרָן
library	0	0	0	0	0	0	1	0	0	0	סִפְרִיָה
libretto	0	0	0	0	0	0	0	0	0	0	לִיברִית
license	0	0	0	0	0	0	0	0	0	0	רישיון
lichen	0	0	0	0	0	0	0	0	0	0	חֲזָזִית
lick	0	0	1	0	0	1	0	0	0	0	לְלַקֵק
lid	0	0	0	0	0	0	0	0	0	0	מִכסֶה
lie	1	0	1	0	0	1	0	1	0	0	שקר
liege	0	0	0	0	0	0	0	0	0	0	ליאז'
lien	0	0	0	0	0	0	0	0	0	0	שִׁעבּוּד
lieu	0	0	0	0	0	0	0	0	0	0	במקום
lieutenant	0	0	0	0	0	0	0	0	0	1	סגן
life	0	0	0	0	0	0	0	0	0	0	חַיִים
lifeblood	0	0	0	0	0	0	1	0	0	0	דם חיים
lifeboat	0	0	0	0	0	0	0	0	0	0	סִירַת הַצָלָה
lifeless	0	0	0	1	0	1	0	1	0	0	חֲסַר חַיִים
lifelike	0	0	0	0	0	0	0	0	0	0	כְּמוֹ בַּחַיִים
lifelong	0	0	0	0	0	0	0	0	0	0	מֶשֶׁך כֹּל הָחַיִים
lifetime	0	0	0	0	0	0	0	0	0	0	לכל החיים
lift	0	0	0	0	0	0	0	0	0	0	מעלית
ligament	0	0	0	0	0	0	0	0	0	0	רְצוּעָה
ligation	0	0	0	0	0	0	0	0	0	0	קשירה
light	0	0	0	0	0	0	0	0	0	0	אוֹר
lighten	0	0	0	0	0	0	0	0	0	0	לְהִתְבַּהֵר
lighthouse	0	0	0	0	0	0	1	0	0	0	מִגדַלוֹר
lightness	0	0	0	0	0	0	0	0	0	0	קְלִילוּת
lightning	1	0	0	1	0	0	0	0	1	0	בָּרָק
likelihood	0	0	0	0	0	0	0	0	0	0	סְבִירוּת
likeness	0	0	0	0	0	0	0	0	0	0	דְמוּת
likewise	0	0	0	0	0	0	0	0	0	0	כְּמוֹ כֵן
liking	0	0	0	0	1	0	1	0	0	1	טַעַם
lilac	0	0	0	0	0	0	0	0	0	0	לִילָך
lily	0	0	0	0	0	0	0	0	0	0	שׁוֹשָׁן
limb	0	0	0	0	0	0	0	0	0	0	אֵיבָר
limbo	0	0	0	0	0	0	0	0	0	0	נְשִׁיָה
limit	0	0	0	0	0	0	0	0	0	0	לְהַגבִּיל
limitation	0	0	0	0	0	0	0	0	0	0	הַגבָּלָה
limited	1	0	0	0	0	1	0	1	0	0	מוגבל
limitless	0	0	0	0	0	0	0	0	0	0	ללא גבולות
limousine	0	0	0	0	0	0	0	0	0	0	לִימוּזִינָה
limp	0	0	0	0	0	1	0	0	0	0	לִצְלוֹעַ
lin	0	0	0	0	0	0	0	0	0	0	לין
line	0	0	0	0	0	0	0	0	0	0	קַו
lineage	0	0	0	0	0	0	0	0	0	0	יוּחֲסִין
lineal	0	0	0	0	0	0	0	0	0	0	מְקוּוקַו
linear	0	0	0	0	0	0	0	0	0	0	ליניארי
lined	0	0	0	0	0	0	0	0	0	0	מרופד
linen	0	0	0	0	0	0	0	0	0	0	מצעים
liner	0	0	0	0	0	0	0	0	0	0	אֳנִיָה
lines	0	0	0	1	0	0	0	0	0	0	שורות
linger	0	1	0	0	0	0	0	0	0	0	לְהִשְׁתַהוֹת
lingo	0	0	0	0	0	0	0	0	0	0	לָשׁוֹן
lingual	0	0	0	0	0	0	0	0	0	0	לְשׁוֹנִי
linguist	0	0	0	0	0	0	1	0	0	1	בַּלשָׁן
linguistic	0	0	0	0	0	0	0	0	0	0	לשוני
linguistics	0	0	0	0	0	0	0	0	0	0	בַּלשָׁנוּת
lining	0	0	0	0	0	0	0	0	0	0	בִּטנָה
link	0	0	0	0	0	0	0	0	0	0	קישור
linoleum	0	0	0	0	0	0	0	0	0	0	לִינוֹלֵאוּם
lint	0	0	0	0	0	1	0	0	0	0	מוֹך
lion	0	0	0	1	0	0	1	0	0	0	אַריֵה
lip	0	0	0	0	0	0	0	0	0	0	שָׂפָה
lipstick	0	0	0	0	0	0	0	0	0	0	שְׂפָתוֹן
liquefaction	0	0	0	0	0	0	0	0	0	0	נזילות
liquefied	0	0	0	0	0	0	0	0	0	0	נוזלי
liqueur	0	0	0	0	0	0	0	0	0	0	לִיקֵר
liquid	0	0	0	0	0	0	0	0	0	0	נוזל
liquidate	0	0	0	0	0	0	0	0	0	0	לְחַסֵל
liquidation	0	0	0	0	0	0	0	0	0	0	חיסול
liquidator	0	0	0	0	0	0	0	0	0	0	מְפָרֵק
liquidity	0	0	0	0	0	0	0	0	0	0	נְזִילוּת
liquor	1	0	0	0	1	1	0	1	0	0	מַשׁקֶה חָרִיף
lisp	0	0	0	0	0	0	0	0	0	0	עִלְגוּת
list	0	0	0	0	0	0	0	0	0	0	רשימה
listen	0	0	0	0	0	0	0	0	0	0	להקשיב
listener	0	0	0	0	0	0	0	0	0	0	מַאֲזִין
listing	0	0	0	0	0	0	0	0	0	0	רישום
listless	0	0	0	0	0	1	0	1	0	0	אָדִישׁ
litany	0	0	0	0	0	0	0	0	0	0	ליטניה
literally	0	0	0	0	0	0	0	0	0	0	פשוטו כמשמעו
literary	0	0	0	0	0	0	0	0	0	0	סִפְרוּתִי
literature	0	0	0	0	0	0	0	0	0	0	סִפְרוּת
lithe	0	0	0	0	0	0	1	0	0	0	גָמִישׁ
lithograph	0	0	0	0	0	0	0	0	0	0	דְפוּס אֶבֶן
lithography	0	0	0	0	0	0	0	0	0	0	לִיתוֹגְרָפִיָה
lithology	0	0	0	0	0	0	0	0	0	0	ליתולוגיה
lithosphere	0	0	0	0	0	0	0	0	0	0	ליתוספרה
litigant	0	0	0	0	0	1	0	0	0	0	בַּעַל דִין
litigate	1	1	1	1	0	1	0	1	0	0	להתדיין
litigation	0	0	0	0	0	1	0	0	0	0	ליטיגציה
litigious	1	0	1	0	0	1	0	0	0	0	מתדיינים
litter	0	0	0	0	0	1	0	0	0	0	אַשׁפָּה
littoral	0	0	0	0	0	0	0	0	0	0	חוֹף הַיָם
liturgy	0	0	0	0	0	0	0	0	0	0	פּוּלחָן
livelihood	0	0	0	0	0	0	0	0	0	0	פַּרנָסָה
livery	0	0	0	0	0	0	0	0	0	0	מַדִים
livid	1	0	1	0	0	1	0	0	0	0	רותח מכעס
living	0	0	0	0	0	0	0	0	0	0	חַי
llama	0	0	0	0	0	0	0	0	0	0	לָאמָה
load	0	0	0	0	0	0	0	0	0	0	לִטעוֹן
loaf	0	0	0	0	0	1	0	0	0	0	לְהִתְבַּטֵל
loafer	0	0	0	0	0	1	0	0	0	0	בַּטלָן
loam	0	0	0	0	0	0	0	0	0	0	טִין
loan	0	0	0	0	0	0	0	0	0	0	לְהַלווֹת
loath	1	0	0	0	0	1	0	0	0	0	מְתַעֵב
loathe	1	0	1	0	0	1	0	0	0	0	לתעב
loathing	0	0	1	0	0	1	0	0	0	0	תיעוב
loathsome	1	0	1	0	0	1	0	0	0	0	נִתעָב
lobby	0	0	0	0	0	0	0	0	0	0	לובי
lobbyist	0	0	0	0	0	1	0	0	0	0	שְׁתַדְלָן
lobe	0	0	0	0	0	0	0	0	0	0	אוּנָה
local	0	0	0	0	0	0	0	0	0	0	מְקוֹמִי
locale	0	0	0	0	0	0	0	0	0	0	מקומי
locality	0	0	0	0	0	0	0	0	0	0	מָקוֹם
localization	0	0	0	0	0	0	0	0	0	0	לוקליזציה
localize	0	1	0	0	0	0	0	0	0	0	לְמַקֵם
locate	0	0	0	0	0	0	0	0	0	0	לְאַתֵר
location	0	0	0	0	0	0	0	0	0	0	מקום
loch	0	0	0	0	0	0	0	0	0	0	לוך
lock	0	0	0	0	0	0	0	0	0	0	לנעול
locker	0	0	0	0	0	0	0	0	0	0	תָא
locksmith	0	0	0	0	0	0	0	0	0	0	פורץ מנעולים
lockup	0	0	0	1	0	1	0	1	0	0	נעל
locomotion	0	0	0	0	0	0	0	0	0	0	תְנוּעָה
locomotive	0	0	0	0	0	0	0	0	0	0	קַטָר
locust	0	0	0	1	0	1	0	0	0	0	אַרְבֶּה
lodge	0	0	0	0	0	0	0	0	0	0	לִשְׁכָּה
lodger	0	0	0	0	0	0	0	0	0	0	דייר
lodging	0	0	0	0	0	0	0	0	0	1	לִינָה
loft	0	0	0	0	0	0	0	0	0	0	עֲלִיַת גַג
lofty	0	0	0	0	0	1	0	0	0	0	מתנשא
log	0	0	0	0	0	0	0	0	0	0	עֵץ
logarithm	0	0	0	0	0	0	0	0	0	0	לוֹגָרִיתְם
logarithmic	0	0	0	0	0	0	0	0	0	0	לוגריתמי
logic	0	0	0	0	0	0	0	0	0	0	הִגָיוֹן
logical	0	0	0	0	0	0	1	0	0	0	הגיוני
logistics	0	0	0	0	0	0	0	0	0	0	לוֹגִיסטִיקָה
logotype	0	0	0	0	0	0	0	0	0	0	לוגו
loin	0	0	0	0	0	0	0	0	0	0	יָרֵך
lollipop	0	0	0	0	0	0	0	0	0	0	סוּכָּריָה עַל מַקֵל
lone	0	0	0	0	0	0	0	1	0	0	בּוֹדֵד
loneliness	0	0	0	1	0	1	0	1	0	0	בְּדִידוּת
lonely	1	0	1	1	0	1	0	1	0	0	בּוֹדֵד
lonesome	0	0	0	0	0	1	0	1	0	0	גַלמוּד
long	0	1	0	0	0	0	0	0	0	0	ארוך
longevity	0	0	0	0	0	0	1	0	0	0	אֲרִיכוּת יָמִים
longing	0	1	0	0	0	0	0	1	0	0	גַעגוּעִים
longitude	0	0	0	0	0	0	0	0	0	0	קו אורך
longitudinal	0	0	0	0	0	0	0	0	0	0	אֹרכִּי
longitudinally	0	0	0	0	0	0	0	0	0	0	לאורך
loo	0	0	1	0	0	1	0	0	0	0	לוּ
lookout	0	0	0	0	0	0	0	0	0	0	תזהר
loom	0	1	0	1	0	1	0	0	0	0	נוֹל
looming	0	0	0	0	0	0	0	0	0	0	הַשׁחָלָה
loon	0	0	1	0	0	1	0	0	0	0	טיפשי
loony	0	0	0	0	0	1	0	0	0	0	מְשׁוּגָע
loop	0	0	0	0	0	0	0	0	0	0	לוּלָאָה
loophole	0	0	0	0	0	0	0	0	0	0	פִּרְצָה
loosen	0	0	0	0	0	0	0	0	0	0	לְשַׁחְרֵר
loosening	0	0	0	0	0	0	0	0	0	0	הַתָרָה
loot	0	0	0	0	0	1	0	0	0	0	לִבזוֹז
lop	0	0	0	0	0	0	0	0	0	0	לִגדוֹעַ
lopsided	0	0	0	0	0	0	0	0	0	0	סתומה
lord	0	0	1	0	0	1	1	0	0	1	אָדוֹן
lords	0	0	0	0	0	0	0	0	0	0	אדונים
lordship	0	0	0	0	0	0	1	0	0	0	אַדְנוּת
lore	0	0	0	0	0	0	0	0	0	0	תוֹרָה
lorry	0	0	0	0	0	0	0	0	0	0	מַשָׂאִית
lose	1	0	1	1	0	1	0	1	1	0	לאבד
losing	1	0	0	0	0	1	0	1	0	0	לאבד
loss	1	0	0	1	0	1	0	1	0	0	הֶפסֵד
lost	0	0	0	0	0	1	0	1	0	0	אָבֵד
lot	0	0	0	0	0	0	0	0	0	0	מִגרָשׁ
lotion	0	0	0	0	0	0	0	0	0	0	תַחלִיב
lots	0	0	0	0	0	0	0	0	0	0	המון
lottery	0	1	0	0	0	0	0	0	0	0	הגרלה
lotto	0	0	0	0	0	0	0	0	0	0	לוֹטוֹ
loud	0	0	0	0	0	0	0	0	0	0	בְּקוֹל רָם
loudly	0	0	0	0	0	0	0	0	0	0	בקולי קולות
loudness	1	0	0	0	0	1	0	0	0	0	קוֹלָנִיוּת
lounge	0	0	0	0	0	1	0	0	0	0	טְרַקלִין
louse	0	0	1	0	0	1	0	0	0	0	כינה
lovable	0	0	0	0	1	0	1	0	0	1	חָבִיב
love	0	0	0	0	1	0	1	0	0	0	אהבה
lovely	0	1	0	0	1	0	1	1	1	1	חביב
lovemaking	0	0	0	0	1	0	1	0	0	1	התעלסות
lover	0	1	0	0	1	0	1	0	0	1	מְאַהֵב
loving	0	0	0	0	1	0	1	0	0	1	אוהב
lower	0	0	0	0	0	1	0	1	0	0	נמוך יותר
lowering	0	0	0	0	0	1	0	0	0	0	הוֹרָדָה
lowest	0	0	0	0	0	1	0	1	0	0	הנמוך ביותר
lowlands	0	0	0	0	0	1	0	0	0	0	השפלה
lowly	0	0	0	0	0	1	0	1	0	0	צָנוּעַ
loyal	0	0	0	1	1	0	1	0	1	1	נֶאֱמָן
loyalty	0	0	0	0	0	0	1	0	0	1	נֶאֱמָנוּת
lubricate	0	0	0	0	0	0	0	0	0	0	לָסוּך
lubrication	0	0	0	0	0	0	0	0	0	0	סִיכָה
luck	0	1	0	0	1	0	1	0	1	0	מַזָל
lucky	0	0	0	0	1	0	1	0	1	0	בַּר מַזָל
ludicrous	0	0	0	0	0	1	0	0	0	0	מְגוּחָך
lug	0	0	0	0	0	0	0	0	0	0	לִסְחוֹב
luggage	0	0	0	0	0	0	0	0	0	0	מטען
lull	0	1	0	0	0	0	0	0	0	0	לְהַרְגִיעַ
lullaby	0	0	0	0	0	0	0	0	0	0	שיר ערש
lumbar	0	0	0	0	0	0	0	0	0	0	מוֹתָנִי
lumber	0	0	0	0	0	0	0	0	0	0	עֵץ
lumbering	0	0	0	0	0	1	0	0	0	0	עצים
luminescent	0	0	0	0	0	0	0	0	0	0	זוֹרֵחַ
luminous	0	0	0	0	0	0	0	0	0	0	זוֹרֵחַ
lump	0	0	0	0	0	1	0	0	0	0	גוש
lumpy	0	0	1	0	0	1	0	0	0	0	מְסוּקָס
lunacy	1	0	1	1	0	1	0	1	0	0	סַהֲרוּרִיוּת
lunar	0	0	0	0	0	0	0	0	0	0	יְרֵחִי
lunatic	1	0	1	1	0	1	0	0	0	0	מְטוּרָף
lunch	0	0	0	0	0	0	0	0	0	0	ארוחת צהריים
luncheon	0	0	0	0	0	0	0	0	0	0	ארוחת צהריים
lunge	0	0	0	0	0	0	0	0	1	0	נְגִיחָה
lungs	0	0	0	0	0	0	0	0	0	0	ריאות
lurch	0	0	0	0	0	1	0	0	0	0	תְנוּדָה
lure	0	0	0	0	0	1	0	0	0	0	לִפתוֹת
lurid	0	0	1	0	0	1	0	0	0	0	זוועה
lurk	0	0	0	0	0	1	0	0	0	0	לְהִסְתָתֵר
lurking	0	0	0	0	0	1	0	0	0	0	אוֹרְבָנִי
luscious	0	1	0	0	1	0	1	0	0	0	טָעִים מְאוֹד
lush	0	0	1	0	0	1	0	1	0	0	סומק
lust	0	1	0	0	0	1	0	0	0	0	תְשׁוּקָה
luster	0	0	0	0	1	0	1	0	0	0	בְּהִיקוּת
lustful	0	0	0	0	0	1	0	0	0	0	חֶמדָנִי
lustrous	0	0	0	0	0	0	1	0	0	0	מַברִיק
lusty	0	0	1	0	0	0	0	0	0	0	בָּרִיא
lute	0	0	0	0	0	0	0	0	0	0	לָאוּטָה
luxuriant	0	0	0	0	0	0	1	0	0	0	שופעת
luxurious	0	0	0	0	1	0	1	0	0	0	מְפוֹאָר
luxury	0	0	0	0	1	0	1	0	0	0	מוּתָרוּת
lying	1	0	1	0	0	1	0	0	0	0	שֶׁקֶר
lymph	0	0	0	0	0	0	0	0	0	0	לִימפָה
lymphatic	0	0	0	0	0	0	0	0	0	0	לִימפָתִי
lynch	1	0	1	1	0	1	0	1	0	0	לִינץ'
lynx	0	0	0	0	0	0	0	0	0	0	לִינקס
lyre	0	0	0	0	1	0	1	0	0	0	נֶבֶל
lyric	0	0	0	0	0	0	0	0	0	0	לִירִיקָה
lyrical	0	0	0	0	1	0	1	0	0	0	לִירִי
mace	0	0	0	1	0	1	0	0	0	0	שַׁרבִּיט
machine	0	0	0	0	0	0	0	0	0	1	מְכוֹנָה
machinery	0	0	0	0	0	0	0	0	0	0	מְכוֹנוֹת
machinist	0	0	0	0	0	0	0	0	0	0	מְכוֹנַאִי
mackerel	0	0	0	0	0	0	0	0	0	0	מָקָרֶל
mad	1	0	1	1	0	1	0	1	0	0	מְטוּרָף
madam	0	0	0	0	0	0	0	0	0	0	גְבֶרֶת
madame	0	0	0	0	0	0	0	0	0	0	גְבֶרֶת
madden	1	0	0	1	0	1	0	0	0	0	לְשַׁגֵעַ
madman	1	0	0	1	0	1	0	0	0	0	מְטוּרָף
madness	1	0	0	1	0	1	0	0	0	0	שִׁגָעוֹן
mafia	0	0	0	1	0	1	0	0	0	0	מַפִיָה
magazine	0	0	0	0	0	0	0	0	0	0	מגזין
mage	0	0	0	1	0	0	0	0	0	0	קוסם
magenta	0	0	0	0	0	0	0	0	0	0	מַגֶנטָה
maggot	0	0	1	0	0	1	0	0	0	0	תוֹלַעַת
magic	0	0	0	0	0	0	0	0	0	0	קֶסֶם
magical	0	1	0	0	1	0	1	0	1	0	קִסמִי
magician	0	0	0	0	0	0	0	0	1	0	קוֹסֵם
magistrate	0	0	0	0	0	0	0	0	0	0	שׁוֹפֵט שָׁלוֹם
magma	0	0	0	0	0	0	0	0	0	0	מִקפָּה
magnate	0	0	0	0	0	0	0	0	0	0	אַיִל
magnet	0	0	0	0	0	0	1	0	0	1	מַגנֵט
magnetism	0	0	0	0	0	0	1	0	0	0	מַגנֶטִיוּת
magnetite	0	0	0	0	0	0	1	0	0	0	מגנטיט
magnificence	0	1	0	0	1	0	1	0	0	1	פְּאֵר
magnificent	0	1	0	0	1	0	1	0	1	1	מְפוֹאָר
magnifier	0	0	0	0	0	0	0	0	0	0	זכוכית מגדלת
magnify	0	0	0	0	0	0	0	0	0	0	לְהַגדִיל
magnitude	0	0	0	0	0	0	0	0	0	0	עוצמה
magpie	0	0	0	0	0	0	0	0	0	0	עוֹרֵב הַנְחָלִים
maid	0	0	0	0	0	0	0	0	0	0	עוזרת
maiden	0	0	0	0	0	0	1	0	0	0	עַלמָה
mail	0	1	0	0	0	0	0	0	0	0	דוֹאַר
main	0	0	0	0	0	0	1	0	0	0	רָאשִׁי
mainland	0	0	0	0	0	0	0	0	0	0	יַבֶּשֶׁת
mainstay	0	0	0	0	0	0	1	0	0	1	מַשׁעֵן עִקָרִי
maintenance	0	0	0	0	0	0	0	0	0	1	תחזוקה
majestic	0	1	0	0	1	0	1	0	1	1	מַלכּוּתִי
majesty	0	0	0	0	0	0	1	0	0	1	גָאוֹן
major	0	0	0	0	0	0	1	0	0	0	גדול
majority	0	0	0	0	1	0	1	0	0	1	רוֹב
make	0	0	0	0	0	0	0	0	0	0	עשה
maker	0	0	0	0	0	0	0	0	0	0	יַצרָן
makeshift	0	0	0	0	0	1	0	0	0	0	תַחֲלִיף
makeup	0	0	0	0	0	0	0	0	0	0	תפצה
malady	0	0	0	0	0	1	0	0	0	0	מַחֲלָה
malaise	0	0	0	0	0	1	0	1	0	0	מְבוּכָה
malaria	0	0	1	1	0	1	0	1	0	0	מָלַרִיָה
malevolent	1	0	1	1	0	1	0	1	0	0	מְרוּשָׁע
malfeasance	0	0	1	0	0	1	0	0	0	0	התעללות
malformation	0	0	0	0	0	1	0	0	0	0	נִווּל
malice	1	0	0	1	0	1	0	0	0	0	זָדוֹן
malicious	1	0	1	1	0	1	0	1	0	0	זְדוֹנִי
malign	1	0	1	0	0	1	0	0	0	0	לְהַשְׁמִיץ
malignancy	0	0	0	1	0	1	0	1	0	0	ממאירות
malignant	1	0	0	1	0	1	0	0	0	0	מַמְאִיר
mall	0	0	0	0	0	0	0	0	0	0	קֶנִיוֹן
malleable	0	0	0	0	0	0	0	0	0	0	חָשִׁיל
mallet	0	0	0	0	0	0	0	0	0	0	מַקֶבֶת
malpractice	1	0	0	0	0	1	0	0	0	0	הַזנָחָה פּוֹשַׁעַת
mamma	0	0	0	0	0	0	0	0	0	1	אִמָא
mammal	0	0	0	0	0	0	0	0	0	0	יונק
mammoth	0	0	0	0	0	0	0	0	0	0	מַמוּתָה
manage	0	0	0	0	0	0	1	0	0	1	לנהל
management	0	0	0	0	0	0	1	0	0	1	הַנהָלָה
manager	0	0	0	0	0	0	0	0	0	0	מנהל
mandamus	0	0	0	1	0	1	0	0	0	0	מנדמוס
mandarin	0	0	0	0	0	0	1	0	0	1	מַנדָרִין
mandate	0	0	0	0	0	0	0	0	0	0	מַנדָט
mandible	0	0	0	0	0	0	0	0	0	0	הלסת התחתונה
mandolin	0	0	0	0	0	0	0	0	0	0	מנדולינה
mandrel	0	0	0	0	0	0	0	0	0	0	מנדרל
mane	0	0	0	0	0	0	0	0	0	0	רַעמָה
maneuver	0	0	0	0	0	0	0	0	0	0	לְתַמְרֵן
maneuvering	0	0	0	0	0	0	0	0	0	0	תמרון
mange	0	0	1	1	0	1	0	0	0	0	שְׁחִין בְּהֵמוֹת
manger	0	0	0	0	0	0	0	0	0	0	אֵבוּס
mangle	1	0	1	1	0	1	0	1	0	0	לְהַשְׁחִית
mango	0	0	0	0	0	0	0	0	0	0	מנגו
mangosteen	0	0	0	0	0	0	0	0	0	0	מנגוסטן
manhood	0	0	0	0	0	0	1	0	0	0	גַברִיוּת
mania	0	0	0	0	0	1	0	0	0	0	מַניָה
maniac	1	0	0	1	0	1	0	0	0	0	מְטוּרָף
maniacal	0	0	0	0	0	1	0	0	0	0	מטורף
manicure	0	0	0	0	0	0	0	0	0	0	מָנִיקוּר
manifest	0	0	0	0	0	0	0	0	0	0	לְהַפְגִין
manifestation	0	0	0	1	0	0	0	0	0	0	תוֹפָעָה
manifested	0	0	0	0	0	0	1	0	0	0	באה לידי ביטוי
manifestly	0	0	0	0	0	0	0	0	0	0	באופן ברור
manifesto	0	0	0	0	0	0	0	0	0	0	מָנִיפֶסט
manifold	0	0	0	0	0	0	0	0	0	0	סעפת
manipulate	0	0	0	0	0	1	0	0	0	0	לְתַפְעֵל
manipulation	1	0	0	1	0	1	0	0	0	0	מָנִיפּוּלָצִיָה
mankind	0	0	0	0	0	0	0	0	0	0	אָדָם
manly	0	0	0	0	0	0	1	0	0	0	גַברִי
manna	0	0	0	0	0	0	1	0	0	0	המן
manner	0	0	0	0	0	0	0	0	0	0	דֶרֶך
mannered	0	0	0	0	0	0	1	0	0	0	מנומס
manners	0	0	0	0	0	0	1	0	0	0	נימוסים
manor	0	0	0	0	0	0	0	0	0	0	אֲחוּזָה
mansion	0	0	0	0	0	0	0	0	0	0	אחוזה
manslaughter	1	0	1	1	0	1	0	1	1	0	הריגה
mantle	0	0	0	0	0	0	0	0	0	0	מַעֲטֶה
manual	0	0	0	0	0	0	0	0	0	1	מדריך ל
manufacture	0	0	0	0	0	0	0	0	0	0	יִצוּר
manufacturer	0	0	0	0	0	0	1	0	0	0	יַצרָן
manure	0	0	1	0	0	1	0	0	0	0	דשן
manuscript	0	0	0	0	0	0	0	0	0	0	כְּתַב יָד
map	0	0	0	0	0	0	0	0	0	0	מַפָּה
mar	0	0	0	0	0	1	0	0	0	0	לְקַלְקֵל
marble	0	0	0	0	0	0	0	0	0	0	שַׁיִשׁ
marbled	0	0	0	0	0	0	0	0	0	0	משויש
marbles	0	0	0	0	0	0	0	0	0	0	גוּלוֹת
march	0	0	0	0	0	0	1	0	0	0	מרץ
mare	0	0	0	0	0	0	0	0	0	0	סוּסָה
margin	0	0	0	0	0	1	0	1	0	0	שולים
marginal	0	0	0	0	0	0	0	0	0	0	שׁוּלִי
marijuana	0	0	0	0	0	0	0	0	0	0	מַרִיחוּאַנָה
marine	0	0	0	0	0	0	0	0	0	1	ימי
mariner	0	0	0	0	0	0	0	0	0	0	סַפָּן
maritime	0	0	0	0	0	0	0	0	0	0	יַמִי
mark	0	0	0	0	0	0	0	0	0	0	סימן
marked	0	0	0	0	0	0	1	0	0	0	מסומן
market	0	0	0	0	0	0	0	0	0	0	שׁוּק
marketable	0	0	0	0	0	0	1	0	0	0	סחיר
marketplace	0	0	0	0	0	0	0	0	0	0	זירת מסחר
marks	0	0	0	0	0	0	0	0	0	0	סימנים
marl	0	0	0	0	0	0	0	0	0	0	חוואר
marmalade	0	0	0	0	0	0	0	0	0	0	מַרמֵלָדָה
maroon	0	0	0	0	0	1	0	0	0	0	חוּם עֲרמוֹנִי
marquee	0	0	0	0	0	0	0	0	0	0	אוֹהֶל גָדוֹל
marquis	0	0	0	0	0	0	1	0	0	0	מַרקִיז
marriage	0	1	0	0	1	0	1	0	0	1	נישואים
married	0	0	0	0	0	0	0	0	0	0	נָשׂוּי
marrow	0	0	0	0	1	0	1	0	0	1	מוֹחַ
marry	0	1	0	1	1	0	1	0	1	1	לְהִתְחַתֵן
marsh	0	0	0	0	0	0	0	0	0	0	בִּצָה
marshal	0	0	0	0	0	0	1	0	0	1	מַרשַׁל
mart	0	0	0	0	0	0	0	0	0	0	מארט
martial	1	0	0	0	0	0	0	0	0	0	צְבָאִי
martingale	0	0	0	0	0	1	0	0	0	0	מרטינגל
martyr	0	0	0	1	0	1	0	1	0	0	קָדוֹשׁ מְעוּנֶה
martyrdom	0	0	0	1	0	1	0	1	0	0	מָוֶת הַקְדוֹשִׁים
marvel	0	0	0	0	0	0	1	0	1	0	פֶּלֶא
marvelous	0	0	0	0	1	0	1	0	0	0	נִפלָא
marvelously	0	0	0	0	1	0	1	0	0	0	בצורה מופלאה
masculine	0	0	0	0	0	0	1	0	0	0	גַברִי
masculinity	0	0	0	0	0	0	0	0	0	0	גַברִיוּת
mash	0	0	0	0	0	0	0	0	0	0	לִכתוֹשׁ
mask	0	0	0	0	0	0	0	0	0	0	מסכה
masochism	1	0	1	1	0	1	0	0	0	0	מָזוֹכִיזם
mason	0	0	0	0	0	0	0	0	0	0	בַּנַאִי
masquerade	0	0	0	0	0	0	0	0	0	0	נֶשֶׁף מַסֵכוֹת
mass	0	0	0	0	0	0	0	0	0	0	מסה
