English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Kyrgyz Word
irrepressible	0	0	0	0	0	0	0	0	0	0	басылгыс
irresistible	0	0	0	0	0	0	0	0	0	0	чыдагыс
irrespective	0	0	0	0	0	0	0	0	0	0	карабастан
irresponsible	0	0	0	0	0	1	0	0	0	0	жоопкерчиликсиз
irreverent	0	0	0	0	0	1	0	0	0	0	урматсыз
irreversible	0	0	0	0	0	0	0	0	0	0	кайтарылгыс
irrevocable	0	0	0	0	0	1	0	0	0	0	кайтарылгыс
irrigate	0	0	0	0	0	0	0	0	0	0	сугаруу
irrigation	0	0	0	0	0	0	0	0	0	0	сугаруу
irritability	1	0	0	0	0	1	0	0	0	0	кыжырдануу
irritable	1	0	0	0	0	1	0	0	0	0	ачуулуу
irritating	1	0	1	0	0	1	0	0	0	0	кыжырдантуучу
irritation	1	0	1	0	0	1	0	1	0	0	кыжырдануу
island	0	0	0	0	0	0	0	0	0	0	арал
isle	0	0	0	0	0	0	0	0	0	0	арал
islet	0	0	0	0	0	0	0	0	0	0	аралча
isolate	0	0	0	0	0	0	0	1	0	0	изоляциялоо
isolated	0	0	0	1	0	1	0	1	0	0	изоляцияланган
isolation	0	0	0	0	0	1	0	1	0	0	изоляция
isomorphism	0	0	0	0	0	0	0	0	0	0	изоморфизм
isothermal	0	0	0	0	0	0	0	0	0	0	изотермиялык
issue	0	0	0	0	0	0	0	0	0	0	чыгаруу
itch	0	0	0	0	0	0	0	0	0	0	кычышуу
itching	0	0	0	0	0	0	0	0	0	0	кычышуу
item	0	0	0	0	0	0	0	0	0	0	пункт
itemize	0	0	0	0	0	0	0	0	0	0	пункту
items	0	0	0	0	0	0	0	0	0	0	буюмдар
iterate	0	0	0	0	0	0	0	0	0	0	кайталоо
iteration	0	0	0	0	0	0	0	0	0	0	кайталоо
iterative	0	0	0	0	0	0	0	0	0	0	кайталануучу
itinerant	0	0	0	0	0	0	0	0	0	0	кыдыруучу
itinerary	0	0	0	0	0	0	0	0	0	0	маршруту
ivory	0	0	0	0	0	0	0	0	0	0	пил сөөгү
jab	1	0	0	0	0	0	0	0	0	0	жап
jabber	0	0	0	0	0	1	0	0	0	0	жаббер
jack	0	0	0	0	0	0	0	0	0	0	джек
jackass	0	0	0	0	0	0	0	0	0	0	jackass
jackpot	0	1	0	0	1	0	1	0	1	0	Jackpot
jacks	0	0	0	0	0	0	0	0	0	0	домкраттар
jade	0	0	0	0	0	0	0	0	0	0	нефрит
jag	0	0	0	0	0	0	0	0	0	0	жаг
jagged	0	0	0	0	0	0	0	0	0	0	тиштүү
jaguar	0	0	0	0	0	0	0	0	0	0	ягуар
jail	0	0	0	1	0	1	0	1	0	0	түрмө
jam	0	0	0	0	0	0	1	0	0	0	джем
jammed	0	0	0	0	0	0	0	0	0	0	тыгылып калды
janitor	0	0	1	0	0	0	0	0	0	0	дворник
japan	0	0	0	0	0	0	0	0	0	0	Жапония
jar	0	0	0	0	0	0	0	0	0	0	банка
jargon	0	0	0	0	0	1	0	0	0	0	жаргон
jarring	0	0	0	1	0	1	0	1	0	0	кыжырдантуучу
jasper	0	0	0	0	0	0	0	0	0	0	яшма
jaundice	0	0	0	1	0	1	0	0	0	0	сарык
jaunt	0	0	0	0	0	0	0	0	0	0	сейилдөө
javelin	0	0	0	0	0	0	0	0	0	0	найза
jaw	0	0	0	0	0	0	0	0	0	0	жаак
jaws	0	0	0	1	0	0	0	0	0	0	жаак
jay	0	0	0	0	0	0	0	0	0	0	jay
jealous	1	0	1	0	0	1	0	0	0	0	көрө албастык
jealousy	1	0	1	1	0	1	0	1	0	0	көрө албастык
jeans	0	0	0	0	0	0	0	0	0	0	джинсы
jeep	0	0	0	0	0	0	0	0	0	0	джип
jelly	0	0	0	0	0	0	0	0	0	0	желе
jenny	0	0	0	0	0	0	0	0	0	0	Дженни
jeopardize	1	0	0	1	0	1	0	0	0	0	коркунучка салуу
jeopardy	0	1	0	1	0	1	0	0	0	0	коркунуч
jerk	1	0	0	0	0	0	0	0	1	0	шылдың
jersey	0	0	0	0	0	0	0	0	0	0	джерси
jest	0	0	0	0	1	0	1	0	1	0	тамаша
jester	0	0	0	0	0	0	0	0	0	0	тамашакөй
jet	0	0	0	0	0	0	0	0	0	0	реактивдүү
jetty	0	0	0	0	0	0	0	0	0	0	жээк
jewel	0	0	0	0	0	0	0	0	0	0	асыл таш
jeweler	0	0	0	0	0	0	0	0	0	0	зергер
jewelry	0	0	0	0	0	0	0	0	0	0	зер буюмдар
jib	0	0	0	0	0	0	0	0	0	0	жеб
jiffy	0	0	0	0	0	0	0	0	0	0	jiffy
jimmy	0	0	0	0	0	0	0	0	0	0	jimmy
jingle	0	0	0	0	0	0	0	0	0	0	шыңгыр
job	0	0	0	0	0	0	1	0	0	0	жумуш
jock	0	0	0	0	0	0	0	0	0	0	jock
jockey	0	0	0	0	0	0	0	0	0	0	жокей
jog	0	0	0	0	0	0	0	0	0	0	чуркоо
john	0	0	1	0	0	1	0	0	0	0	Жон
join	0	0	0	0	0	0	1	0	0	0	кошулуу
joined	0	0	0	0	0	0	1	0	0	0	кошулду
joining	0	0	0	0	0	0	0	0	0	0	кошулуу
joint	0	0	0	0	0	0	0	0	0	0	биргелешкен
jointly	0	0	0	0	0	0	0	0	0	0	биргелешип
joke	0	0	0	0	0	1	0	0	0	0	тамаша
joker	0	0	0	0	1	0	1	0	1	0	тамашачы
joking	0	0	0	0	0	0	1	0	0	0	тамаша
jolt	0	0	0	0	0	0	0	0	1	0	титирөө
jornada	0	0	0	0	0	1	0	0	0	0	jornada
jot	0	0	0	0	0	0	0	0	0	0	пункт
journal	0	0	0	0	0	0	0	0	0	0	журнал
journalism	0	0	0	0	0	0	0	0	0	1	журналистика
journalist	0	0	0	0	0	0	1	0	0	0	журналист
journey	0	1	0	1	1	0	1	0	0	0	саякат
journeyman	0	0	0	0	0	0	0	0	0	1	саякатчы
jovial	0	0	0	0	1	0	1	0	0	0	шайыр
joy	0	0	0	0	1	0	1	0	0	0	кубаныч
joyful	0	0	0	0	1	0	1	0	0	1	кубанычтуу
joyous	0	0	0	0	1	0	1	0	0	0	кубанычтуу
jubilant	0	0	0	0	1	0	1	0	1	1	кубанычтуу
jubilee	0	0	0	0	1	0	1	0	1	0	юбилейлик
judge	0	0	0	0	0	0	0	0	0	0	сот
judging	0	0	0	0	0	0	0	0	0	0	соттоо
judgment	0	0	0	0	0	0	0	0	1	0	сот
judicial	0	1	0	0	0	0	1	0	0	1	соттук
judiciary	0	1	0	0	0	0	0	0	0	1	сот
judicious	0	0	0	0	0	0	1	0	0	1	акылдуу
jug	0	0	0	0	0	0	0	0	0	0	кумура
juggle	0	0	0	0	0	0	0	0	0	0	жонглер
juggling	0	0	0	0	0	0	0	0	0	0	жонглёрлук
juice	0	0	0	0	0	0	0	0	0	0	ширеси
juicy	0	0	0	0	0	0	0	0	0	0	ширелүү
jumble	0	0	0	0	0	1	0	0	0	0	башаламандык
jumbled	0	0	0	0	0	0	0	0	0	0	чаташкан
jumbo	0	0	0	0	0	0	0	0	0	0	jumbo
jump	0	0	0	0	1	0	1	0	0	0	секирүү
junction	0	0	0	0	0	0	0	0	0	0	түйүн
juncture	0	0	0	0	0	0	0	0	0	0	түйүн
jungle	0	0	0	1	0	0	0	0	0	0	жунгли
junior	0	0	0	0	0	0	0	0	0	0	кенже
junk	0	0	0	0	0	1	0	0	0	0	керексиз
junta	0	0	0	0	0	1	0	0	0	0	хунта
juridical	0	0	0	0	0	0	0	0	0	0	юридикалык
jurisdiction	0	0	0	0	0	0	0	0	0	0	юрисдикция
jurisprudence	0	0	0	0	0	0	0	1	0	0	юриспруденция
jurist	0	0	0	0	0	0	0	0	0	1	юрист
jury	0	0	0	0	0	0	0	0	0	1	жюри
justice	0	0	0	0	0	0	1	0	0	1	адилеттүүлүк
justifiable	0	0	0	0	0	0	1	0	0	1	актоого болот
justification	0	0	0	0	0	0	1	0	0	0	актоо
justify	0	0	0	0	0	0	0	0	0	0	актоо
jute	0	0	0	0	0	0	0	0	0	0	жут
juvenile	0	0	0	0	0	1	0	0	0	0	жашы жете элек
juxtaposition	0	0	0	0	0	0	0	0	0	0	катарлаш
kaiser	0	0	0	0	0	0	0	0	0	0	кайзер
kaleidoscope	0	0	0	0	0	0	0	0	0	0	калейдоскоп
kangaroo	0	0	0	0	0	0	0	0	0	0	кенгуру
kanji	0	0	0	0	0	0	0	0	0	0	kanji
karma	0	0	0	0	0	0	0	0	0	0	карма
kayak	0	0	0	0	0	0	0	0	0	0	байдарка
keel	0	0	0	0	0	0	0	0	0	0	кел
keeper	0	0	0	0	0	0	0	0	0	0	кароолчу
keeping	0	0	0	0	0	0	0	0	0	0	сактоо
keepsake	0	0	0	0	0	0	1	0	0	0	эстелик
keg	0	0	0	0	0	0	0	0	0	0	кег
ken	0	0	0	0	0	0	1	0	0	0	кен
kennel	0	0	0	0	0	0	0	1	0	0	питомник
kern	0	0	0	0	0	1	0	0	0	0	керн
kernel	0	0	0	0	0	0	0	0	0	0	ядро
kerosene	0	0	0	1	0	0	0	0	0	0	керосин
kettle	0	0	0	0	0	0	0	0	0	0	чайнек
key	0	0	0	0	0	0	0	0	0	0	ачкыч
keyhole	0	0	0	0	0	0	0	0	0	0	кулпунун тешиги
keynote	0	0	0	0	0	0	1	0	0	0	негизги баяндама
keystone	0	0	0	0	0	0	1	0	0	0	негизги таш
khaki	0	0	0	0	0	0	0	0	0	0	хаки
khan	0	0	0	1	0	0	0	0	0	1	хан
kick	1	0	0	0	0	1	0	0	0	0	тебүү
kicking	1	0	0	0	0	0	0	0	0	0	тепкен
kid	0	0	0	0	0	0	0	0	0	0	бала
kidding	0	0	0	0	0	0	0	0	0	0	тамаша
kidnap	1	0	0	1	0	1	0	1	1	0	ала качуу
kill	0	0	0	1	0	1	0	1	0	0	өлтүрүү
killing	1	0	0	1	0	1	0	1	0	0	өлтүрүү
kiln	0	0	0	0	0	0	0	0	0	0	меш
kilogram	0	0	0	0	0	0	0	0	0	0	килограмм
kilometer	0	0	0	0	0	0	0	0	0	0	километр
kilt	0	0	0	0	0	0	0	0	0	0	килт
kimono	0	0	0	0	0	0	0	0	0	0	кимоно
kin	0	0	0	0	0	0	0	0	0	0	тууган
kind	0	0	0	0	1	0	1	0	0	1	боорукер
kindergarten	0	0	0	0	0	0	0	0	0	0	бала бакча
kindness	0	0	0	0	0	0	1	0	0	0	боорукердик
kindred	0	1	0	0	1	0	1	0	0	1	тууган
kinematics	0	0	0	0	0	0	0	0	0	0	кинематика
king	0	0	0	0	0	0	1	0	0	0	падыша
kingdom	0	0	0	0	0	0	0	0	0	0	падышалык
kink	0	0	0	0	0	0	0	0	0	0	kink
kinky	0	0	0	0	0	0	0	0	0	0	кинки
kiosk	0	0	0	0	0	0	0	0	0	0	киоск
kirk	0	0	0	0	0	0	0	0	0	0	кирк
kiss	0	1	0	0	1	0	1	0	1	0	өбүү
kit	0	0	0	0	0	0	0	0	0	0	комплект
kitchen	0	0	0	0	0	0	0	0	0	0	ашкана
kite	0	0	1	0	0	1	0	0	0	0	батперек
kitten	0	0	0	0	1	0	1	0	0	1	мышык
knack	0	0	0	0	0	0	1	0	0	0	шык
knapsack	0	0	0	0	0	0	0	0	0	0	сумка
knead	0	0	0	0	0	0	0	0	0	0	жууруп
knee	0	0	0	0	0	0	0	0	0	0	тизе
kneel	0	0	0	0	0	0	0	0	0	0	чөгөлө
kneeling	0	0	0	0	0	0	0	0	0	0	чөгөлөп
knell	0	0	0	1	0	1	0	1	0	0	тизеле
knickers	0	0	0	0	0	0	0	0	0	1	трикотаж
knife	0	0	0	0	0	0	0	0	0	0	бычак
knight	0	0	0	0	0	0	1	0	0	0	рыцарь
knit	0	0	0	0	0	0	0	0	0	0	токуу
knob	0	0	0	0	0	0	0	0	0	0	баскыч
knock	0	0	0	0	0	0	0	0	0	0	тыкылдатуу
knoll	0	0	0	0	0	0	0	0	0	0	knoll
knot	0	0	0	0	0	0	0	0	0	0	түйүн
knotted	0	0	0	0	0	1	0	0	0	0	түйүлгөн
knowing	0	0	0	0	0	0	1	0	0	0	билүү
knowingly	0	0	0	0	0	0	0	0	0	0	билип туруп
knowledge	0	0	0	0	0	0	1	0	0	0	билим
knuckle	0	0	0	0	0	0	0	0	0	0	муштум
kos	0	0	0	0	0	0	0	0	0	0	кос
kris	0	0	0	0	0	0	0	0	0	0	kris
kudos	0	0	0	0	1	0	1	0	0	0	Ардак
lab	0	0	0	0	0	0	0	0	0	0	лаборатория
label	0	0	0	0	0	0	0	0	0	1	этикетка
labor	0	1	0	0	1	0	1	0	1	1	эмгек
laboratory	0	0	0	0	0	0	0	0	0	0	лаборатория
labored	0	0	0	0	0	1	0	1	0	0	эмгек кылган
laborer	0	0	0	0	0	0	0	0	0	0	жумушчу
laboring	0	0	0	0	0	0	0	0	0	0	эмгек кылуу
laborious	0	0	0	0	0	1	0	0	0	0	эмгекчил
labyrinth	0	1	0	0	0	1	0	0	0	0	лабиринт
lac	0	0	0	0	0	0	0	0	0	0	лак
lace	1	0	0	1	0	1	1	1	0	1	шнурках
lack	0	0	0	0	0	1	0	0	0	0	жетишсиздик
lacking	0	0	0	0	0	1	0	0	0	0	жетишпеген
lackluster	0	0	0	0	0	1	0	0	0	0	кемчилик
lacquer	0	0	0	0	0	0	0	0	0	0	лак
lacrosse	0	0	0	0	0	0	0	0	0	0	лакросс
lad	0	0	0	0	0	0	0	0	0	0	жигит
ladder	0	0	0	0	0	0	0	0	0	0	тепкич
laden	0	0	0	0	0	1	0	0	0	0	жүктөлгөн
lading	0	0	0	0	0	0	0	0	0	0	жүк
ladle	0	0	0	0	0	0	0	0	0	0	чөмүч
lady	0	0	0	0	0	0	0	0	0	0	айым
lag	0	0	0	0	0	1	0	0	0	0	артта калуу
lagging	1	1	1	0	0	1	0	1	0	0	артта калуу
lagoon	0	0	0	0	0	0	0	0	0	0	лагуна
lair	0	0	0	0	0	1	0	0	0	0	жай
laity	0	0	0	0	0	0	0	0	0	0	динсиз
lake	0	0	0	0	0	0	0	0	0	0	көл
lama	0	0	0	0	0	0	0	0	0	0	лама
lamb	0	0	0	0	1	0	1	0	0	1	козу
lament	0	0	1	1	0	1	0	1	0	0	кошоктоо
lamenting	0	0	0	0	0	0	0	1	0	0	кошоктоо
lamina	0	0	0	0	0	0	0	0	0	0	ламина
laminated	0	0	0	0	0	0	0	0	0	0	ламинатталган
lamp	0	0	0	0	0	0	0	0	0	0	чырак
lance	0	0	0	0	0	0	0	0	0	0	найза
lancer	0	0	0	0	0	0	0	0	0	0	лансер
land	0	0	0	0	0	0	1	0	0	0	жер
landed	0	0	0	0	0	0	1	0	0	0	конду
landing	0	0	0	0	0	0	0	0	0	0	конуу
landlocked	0	0	0	0	0	0	0	0	0	0	деңизге чыга албаган
landlord	0	0	0	0	0	0	0	0	0	0	үй ээси
landmark	0	0	0	0	0	0	0	0	0	1	ориентир
lands	0	0	0	0	0	0	0	0	0	0	жерлер
landscape	0	0	0	0	0	0	0	0	0	0	пейзаж
landscaping	0	0	0	0	0	0	0	0	0	0	жашылдандыруу
landslide	0	0	0	1	0	1	0	1	0	0	жер көчкү
lane	0	0	0	0	0	0	0	0	0	0	тилке
language	0	0	0	0	0	0	0	0	0	0	тил
languid	0	0	0	0	0	1	0	0	0	0	алсыз
languish	0	0	0	0	0	1	0	0	0	0	алсырап калуу
languishing	0	0	0	1	0	1	0	1	0	0	алсырап
lanky	0	0	0	0	0	0	0	0	0	0	арык
lantern	0	0	0	0	0	0	0	0	0	0	фонарь
lap	0	0	0	0	0	0	0	0	0	0	айлануу
lapel	0	0	0	0	0	0	0	0	0	0	жака
lapse	0	0	0	0	0	1	0	0	0	0	кечүү
lapsed	0	0	0	0	0	0	0	0	0	0	өтүп кетти
larceny	0	0	1	0	0	1	0	0	0	0	уурулук
lard	0	0	0	0	0	0	0	0	0	0	чочконун майы
larder	0	0	0	0	0	0	0	0	0	0	кирпич
large	0	0	0	0	0	0	0	0	0	0	чоң
larger	0	0	1	0	0	0	0	0	1	1	чоңураак
largo	0	0	0	0	0	0	0	0	0	0	ларго
lark	0	0	0	0	0	0	0	0	0	0	ларк
larva	0	0	0	0	0	0	0	0	0	0	личинка
larynx	0	0	0	0	0	0	0	0	0	0	кекиртек
laser	0	0	0	0	0	0	1	0	0	1	лазер
lash	1	0	0	1	0	1	0	0	0	0	кирпич
lass	0	0	0	0	0	0	0	0	0	0	кыз
lasso	0	0	0	0	0	0	0	0	0	0	лассо
lasting	0	0	0	0	0	0	0	0	0	0	туруктуу
latch	0	0	0	0	0	0	0	0	0	0	илгич
late	0	0	0	0	0	1	0	1	0	0	кеч
lateness	0	0	0	0	0	1	0	0	0	0	кечигип калуу
latent	1	1	1	0	0	1	0	0	1	0	жашыруун
lateral	0	0	0	0	0	0	0	0	0	0	каптал
laterally	0	0	0	0	0	0	0	0	0	0	капталдан
latex	0	0	0	0	0	0	0	0	0	0	латекс
lathe	0	0	0	0	0	0	0	0	0	0	токарь
lather	0	0	0	0	0	0	0	0	0	0	көбүк
latitude	0	0	0	0	0	0	0	0	0	0	кеңдик
latrines	0	0	1	0	0	1	0	0	0	0	ажатканалар
lattice	0	0	0	0	0	0	0	0	0	0	тор
laudable	0	0	0	0	0	0	1	0	0	0	мактоого татыктуу
laugh	0	0	0	0	1	0	1	0	1	0	күлүү
laughable	0	0	1	0	0	1	0	0	0	0	күлкүлүү
laughing	0	0	0	0	1	0	1	0	0	0	күлүп
laughter	0	1	0	0	1	0	1	0	1	0	күлкү
launch	0	1	0	0	0	0	1	0	0	0	ишке киргизүү
laundry	0	0	0	0	0	0	0	0	0	0	кир жуучу
laureate	0	0	0	0	0	0	1	0	0	1	лауреаты
laurel	0	0	0	0	0	0	1	0	0	0	лавр
laurels	0	0	0	0	1	0	1	0	0	0	лаврлар
lava	1	0	0	1	0	1	0	0	0	0	лава
lavage	0	0	0	0	0	0	0	0	0	0	жуу
lavatory	0	0	1	0	0	0	0	0	0	0	даараткана
lavender	0	0	0	0	0	0	0	0	0	0	лаванда
lavish	0	0	0	0	0	0	1	0	0	0	байлык
law	0	0	0	0	0	0	0	0	0	1	мыйзам
lawful	0	0	0	0	0	0	1	0	0	1	мыйзамдуу
lawlessness	1	0	0	1	0	1	0	0	0	0	мыйзамсыздык
lawn	0	0	0	0	0	0	0	0	0	0	газон
lawsuit	1	0	1	1	0	1	0	1	1	0	доо
lawyer	1	0	1	1	0	1	0	0	0	0	юрист
lax	0	0	0	0	0	1	0	1	0	0	бош
laxative	0	0	1	1	0	1	0	0	0	0	ич алдыруучу
lay	0	0	0	0	0	0	0	0	0	0	жат
layer	0	0	0	0	0	0	0	0	0	0	катмар
layered	0	0	0	0	0	0	0	0	0	0	катмарлуу
layman	0	0	0	0	0	0	0	0	0	0	лайман
lazy	0	0	0	0	0	1	0	0	0	0	жалкоо
lea	0	0	0	0	0	0	0	0	0	0	леа
lead	0	0	0	0	0	0	1	0	0	0	алып баруу
leader	0	0	0	0	0	0	1	0	0	1	лидер
leading	0	0	0	0	0	0	0	0	0	1	алып баруучу
leads	0	0	0	0	0	0	0	0	0	0	алып барат
leaf	0	0	0	0	0	0	0	0	0	0	жалбырак
leaflet	0	0	0	0	0	0	0	0	0	0	баракча
leafy	0	0	0	0	0	0	0	0	0	0	жалбырактуу
league	0	0	0	0	0	0	1	0	0	0	лига
leak	0	0	0	0	0	1	0	0	0	0	агып кетүү
leakage	0	0	0	0	0	1	0	0	0	0	агып кетүү
leaky	0	0	0	0	0	1	0	0	0	0	аккан
lean	0	0	0	0	0	0	0	0	0	0	арык
leaned	0	0	0	0	0	0	0	0	0	0	таянды
leaning	0	0	0	0	0	0	0	0	0	1	таянуу
leap	0	0	0	0	0	0	0	0	0	0	секирүү
learn	0	0	0	0	0	0	1	0	0	0	үйрөн
learned	0	0	0	0	0	0	0	0	0	0	окуган
learner	0	0	0	0	0	0	0	0	0	0	окуучу
learning	0	0	0	0	0	0	1	0	0	0	үйрөнүү
lease	0	0	0	0	0	0	0	0	0	0	ижарага алуу
leash	0	0	0	0	0	0	0	0	0	0	боо
leather	0	0	0	0	0	0	0	0	0	0	тери
leathery	0	0	0	0	0	0	0	0	0	0	теридей
leave	0	0	0	0	0	1	0	1	1	0	кет
lecture	0	0	0	0	0	0	0	0	0	0	лекция
lecturer	0	0	0	0	0	0	1	0	0	0	лектор
ledge	0	0	0	0	0	0	0	0	0	0	кыр
ledger	0	0	0	0	0	0	0	0	0	0	китеп
lee	0	0	0	0	0	0	0	0	0	0	ли
leech	0	0	0	0	0	1	0	0	0	0	сүлүк
leeches	0	0	1	1	0	1	0	0	0	0	сүлүктөр
leer	0	0	1	0	0	1	0	0	0	0	сабаттуу
leery	0	0	0	0	0	0	0	0	1	0	шектүү
lees	0	0	0	0	0	0	0	0	0	0	лиз
leeway	0	0	0	0	0	0	1	0	0	0	боштук
left	0	0	0	0	0	0	0	0	0	0	сол
leg	0	0	0	0	0	0	0	0	0	0	бут
legacy	0	0	0	0	0	0	0	0	0	0	мурас
legal	0	0	0	0	0	0	1	0	0	1	мыйзамдуу
legality	0	0	0	0	0	0	0	0	0	0	мыйзамдуулук
legalize	0	0	0	0	0	0	0	0	0	0	мыйзамдаштыруу
legalized	1	0	0	1	1	0	1	0	0	1	мыйзамдаштырылган
legally	0	0	0	0	0	0	0	0	0	0	мыйзамдуу түрдө
legend	0	0	0	0	0	0	0	0	0	0	легенда
legendary	0	0	0	0	0	0	1	0	0	0	легендарлуу
legibility	0	0	0	0	0	0	1	0	0	0	окумдуулукту
legible	0	0	0	0	0	0	1	0	0	0	окула турган
legion	0	0	0	0	0	0	0	0	0	0	легион
legislate	0	0	0	0	0	0	0	0	0	0	мыйзам чыгаруу
legislation	0	0	0	0	0	0	0	0	0	0	мыйзамдар
legislative	0	0	0	0	0	0	0	0	0	0	мыйзам чыгаруучу
legislator	0	0	0	0	0	0	0	0	0	1	мыйзам чыгаруучу
legislature	0	0	0	0	0	0	0	0	0	1	мыйзам чыгаруучу орган
legitimacy	0	0	0	0	0	0	0	0	0	1	мыйзамдуулук
legs	0	0	0	0	0	0	0	0	0	0	буттар
legume	0	0	0	0	0	0	0	0	0	0	буурчак
leisure	0	1	0	0	1	0	1	0	1	1	эс алуу
leisurely	0	0	0	0	0	0	1	0	0	0	жайбаракат
lemma	0	0	0	0	0	0	1	0	0	0	лемма
lemon	0	0	1	0	0	1	0	0	0	0	лимон
lend	0	0	0	0	0	0	0	0	0	0	карыз берүү
lender	0	0	0	0	0	0	0	0	0	1	кредитор
lending	0	0	0	0	0	0	0	0	0	0	кредит берүү
length	0	0	0	0	0	0	0	0	0	0	узундугу
lengthen	0	0	0	0	0	0	0	0	0	0	узартуу
lengthened	0	0	0	0	0	0	0	0	0	0	узартылган
lengthening	0	0	0	0	0	0	0	0	0	0	узартуу
lengthwise	0	0	0	0	0	0	0	0	0	0	узунунан
lengthy	0	0	0	0	0	0	0	0	0	0	узун
leniency	0	0	0	0	0	0	0	0	0	0	жумшактык
lenient	0	0	0	0	0	0	1	0	0	0	жумшак
lens	0	0	0	0	0	0	0	0	0	0	линза
leopard	0	0	0	0	0	0	0	0	0	0	илбирс
leprosy	0	0	1	1	0	1	0	1	0	0	пес оорусу
lessee	0	0	0	0	0	0	0	0	0	0	ижарачы
lessen	0	1	0	0	0	1	0	0	0	0	азайтуу
lessening	0	0	0	0	0	0	0	0	0	0	азайтуу
lesser	0	0	1	0	0	1	0	0	0	0	азыраак
lesson	0	1	0	0	0	0	1	0	0	1	сабак
lessor	0	0	0	0	0	0	0	0	0	0	ижарага берүүчү
lethal	0	0	1	1	0	1	0	1	0	0	өлүмгө алып келүүчү
lethargic	0	0	0	0	0	0	0	0	0	0	летаргиялык
lethargy	0	0	0	0	0	1	0	1	0	0	летаргия
letter	0	1	0	0	0	0	0	0	0	0	кат
lettered	0	1	0	0	0	0	1	0	0	1	тамгалуу
letters	0	0	0	0	0	0	0	0	0	0	тамгалар
lettuce	0	0	0	0	0	0	0	0	0	0	салат
leukemia	1	0	0	1	0	1	0	1	0	0	лейкоз
levee	0	0	0	0	0	0	0	0	0	1	дамба
level	0	0	0	0	0	0	1	0	0	1	деңгээл
lever	0	0	0	0	0	0	0	0	0	0	рычаг
leverage	0	0	0	0	0	0	1	0	0	0	рычаг
levy	0	0	0	0	0	1	0	0	0	0	жыйым
lewd	0	0	1	0	0	1	0	0	0	0	бузуку
lexicon	0	0	0	0	0	0	0	0	0	0	лексикон
ley	0	0	0	0	0	0	0	0	0	0	лей
liabilities	0	0	0	0	0	0	0	0	0	0	милдеттенмелер
liability	0	0	0	0	0	0	0	0	0	0	жоопкерчилик
liaison	0	0	0	0	0	1	0	0	0	0	байланыш
liar	0	0	1	0	0	1	0	0	0	0	жалганчы
libel	1	0	0	1	0	1	0	0	0	1	жалаа жабуу
libelous	0	0	0	0	0	0	0	0	0	0	жалаачы
liberal	0	0	0	0	0	1	1	0	0	0	либералдык
liberalism	0	0	0	0	0	0	0	0	0	0	либерализм
liberate	1	1	0	0	1	0	1	0	1	1	бошотуу
liberation	0	1	0	0	1	0	1	0	1	0	боштондукка чыгуу
liberty	0	1	0	0	1	0	1	0	1	1	эркиндик
libido	0	0	0	0	0	0	0	0	0	0	либидо
librarian	0	0	0	0	0	0	0	0	0	0	китепканачы
library	0	0	0	0	0	0	1	0	0	0	китепкана
libretto	0	0	0	0	0	0	0	0	0	0	либретто
license	0	0	0	0	0	0	0	0	0	0	лицензия
lichen	0	0	0	0	0	0	0	0	0	0	эңилчек
lick	0	0	1	0	0	1	0	0	0	0	жалоо
lid	0	0	0	0	0	0	0	0	0	0	капкак
lie	1	0	1	0	0	1	0	1	0	0	калп
liege	0	0	0	0	0	0	0	0	0	0	liege
lien	0	0	0	0	0	0	0	0	0	0	күрөө
lieu	0	0	0	0	0	0	0	0	0	0	ордуна
lieutenant	0	0	0	0	0	0	0	0	0	1	лейтенант
life	0	0	0	0	0	0	0	0	0	0	жашоо
lifeblood	0	0	0	0	0	0	1	0	0	0	жашоо кан
lifeboat	0	0	0	0	0	0	0	0	0	0	куткаруучу кайык
lifeless	0	0	0	1	0	1	0	1	0	0	жансыз
lifelike	0	0	0	0	0	0	0	0	0	0	жандуу
lifelong	0	0	0	0	0	0	0	0	0	0	өмүр бою
lifetime	0	0	0	0	0	0	0	0	0	0	өмүр бою
lift	0	0	0	0	0	0	0	0	0	0	көтөрүү
ligament	0	0	0	0	0	0	0	0	0	0	байламта
ligation	0	0	0	0	0	0	0	0	0	0	байлоо
light	0	0	0	0	0	0	0	0	0	0	жарык
lighten	0	0	0	0	0	0	0	0	0	0	жарыктандыруу
lighthouse	0	0	0	0	0	0	1	0	0	0	маяк
lightness	0	0	0	0	0	0	0	0	0	0	жеңилдик
lightning	1	0	0	1	0	0	0	0	1	0	чагылган
likelihood	0	0	0	0	0	0	0	0	0	0	ыктымалдыгы
likeness	0	0	0	0	0	0	0	0	0	0	окшоштук
likewise	0	0	0	0	0	0	0	0	0	0	ошондой
liking	0	0	0	0	1	0	1	0	0	1	жактыруу
lilac	0	0	0	0	0	0	0	0	0	0	сирень
lily	0	0	0	0	0	0	0	0	0	0	лилия
limb	0	0	0	0	0	0	0	0	0	0	мүчө
limbo	0	0	0	0	0	0	0	0	0	0	лимбо
limit	0	0	0	0	0	0	0	0	0	0	чектөө
limitation	0	0	0	0	0	0	0	0	0	0	чектөө
limited	1	0	0	0	0	1	0	1	0	0	чектелген
limitless	0	0	0	0	0	0	0	0	0	0	чексиз
limousine	0	0	0	0	0	0	0	0	0	0	лимузин
limp	0	0	0	0	0	1	0	0	0	0	аксак
