English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Sundanese Word
paper	0	0	0	0	0	0	0	0	0	0	kertas
paprika	0	0	0	0	0	0	1	0	0	0	paprika
papyrus	0	0	0	0	0	0	0	0	0	0	lontar
par	0	0	0	0	0	0	0	0	0	0	par
parable	0	0	0	0	0	0	0	0	0	0	pasemon
parabola	0	0	0	0	0	0	0	0	0	0	parabola
parabolic	0	0	0	0	0	0	0	0	0	0	parabola
parachute	0	0	0	1	0	0	0	0	0	0	parasut
parade	0	1	0	1	1	1	1	0	1	0	parade
paradigm	0	0	0	0	0	0	0	0	0	0	paradigma
paradox	0	0	0	0	0	0	0	0	0	0	paradoks
paradoxical	0	0	0	0	0	0	0	0	0	0	paradoks
paraffin	0	0	0	0	0	0	0	0	0	0	parafin
paragon	0	1	0	0	1	0	1	0	0	1	paragon
paragraph	0	0	0	0	0	0	0	0	0	0	alinea
parallax	0	0	0	0	0	0	0	0	0	0	paralaks
parallel	0	0	0	0	0	0	0	0	0	0	sajajar
parallelism	0	0	0	0	0	0	0	0	0	0	paralélisme
paralysis	1	1	0	1	0	1	0	1	0	0	paralisis
paramount	0	0	0	0	0	0	1	0	0	0	pangpangna
paranoia	0	0	0	1	0	1	0	0	0	0	paranoia
parapet	0	0	0	0	0	0	0	0	0	0	parapet
paraphernalia	0	0	0	0	0	0	0	0	0	0	parabot
paraphrase	0	0	0	0	0	1	1	0	0	0	parafrase
parasite	0	0	1	1	0	1	0	0	0	0	parasit
parasol	0	0	0	0	0	0	0	0	0	0	payung
parcel	0	0	0	0	0	0	0	0	0	0	parsel
parcels	0	0	0	0	0	0	0	0	0	0	bungkusan
parchment	0	0	0	0	0	0	0	0	0	0	perkamén
pardon	0	0	0	0	0	0	1	0	0	0	hampura
pare	1	1	0	1	0	1	0	1	0	0	pare
parenchyma	0	0	0	0	0	0	0	0	0	0	parenkim
parent	0	0	0	0	0	0	0	0	0	0	kolot
parentage	0	0	0	0	0	0	1	0	0	0	kolot
parental	0	0	0	0	0	0	0	0	0	0	kolot
parenthesis	0	0	0	0	0	0	0	0	0	0	kurung
parenthetical	0	0	0	0	0	0	0	0	0	0	kurung
parietal	0	0	0	0	0	0	1	0	0	1	parietal
paring	0	0	0	0	0	0	0	0	0	0	paring
parish	0	0	0	0	0	0	0	0	0	1	paroki
parity	0	0	0	0	0	0	0	0	0	0	paritas
park	0	0	0	0	0	0	0	0	0	0	taman
parlance	0	0	0	0	0	0	0	0	0	0	paribasa
parliament	0	0	0	0	0	0	0	0	0	1	parlemén
parliamentary	0	0	0	0	0	0	0	0	0	0	parleménter
parlor	0	0	0	0	0	0	0	0	0	0	parlor
parole	0	1	0	0	0	0	0	0	0	0	parole
parquet	0	0	0	0	0	0	0	0	0	0	parket
parrot	0	0	1	0	0	1	0	0	0	0	beo
parry	0	0	0	0	0	0	0	0	0	0	paré
parse	0	0	0	0	0	0	0	0	0	0	parse
parsimonious	0	0	0	0	0	1	0	0	0	0	paporit
parsimony	0	0	0	0	0	0	0	0	0	0	parsimony
parsley	0	0	0	0	0	0	0	0	0	0	peterseli
parson	0	0	0	0	0	0	0	0	0	0	pendeta
part	0	0	0	0	0	0	0	0	0	0	bagian
partake	0	0	0	0	0	0	1	0	0	1	milu
partiality	0	0	0	0	0	0	0	0	0	0	parsial
partially	0	0	0	0	0	0	0	0	0	0	sawaréh
participate	0	0	0	0	0	0	0	0	0	0	milu
participation	0	0	0	0	0	0	1	0	0	0	partisipasi
particle	0	0	0	0	0	0	0	0	0	0	partikel
particularity	0	0	0	0	0	0	0	0	0	0	husus
particulars	0	0	0	0	0	0	0	0	0	0	husus
parting	0	0	0	0	0	0	0	1	0	0	pipisahan
partisan	0	0	0	0	0	1	0	0	0	0	partisan
partisanship	0	0	0	0	0	0	0	0	0	0	partisanship
partition	0	0	0	0	0	0	0	0	0	0	partisi
partly	0	0	0	0	0	0	0	0	0	0	sabagean
partner	0	0	0	0	0	0	1	0	0	0	pasangan
partnership	0	0	0	0	0	0	1	0	0	1	partnership
parts	0	0	0	0	0	0	0	0	0	0	bagian
party	0	0	0	0	0	0	0	0	0	0	pihak
pas	0	0	0	0	0	0	0	0	0	0	pas
pass	0	0	0	0	0	0	0	0	0	0	ngaliwat
passable	0	0	0	0	0	0	0	0	0	0	lumayan
passage	0	0	0	0	0	0	0	0	0	0	petikan
passageway	0	0	0	0	0	0	0	0	0	0	jalanan
passe	0	0	0	0	0	1	0	0	0	0	ngaliwat
passenger	0	1	0	0	0	0	0	0	0	0	panumpang
passim	0	0	0	0	0	0	0	0	0	0	pasén
passing	0	0	0	0	0	0	0	0	0	0	ngaliwat
passion	0	1	0	0	1	0	1	0	0	1	karep
passionate	0	1	0	0	1	0	1	0	0	1	napsu
passive	0	0	0	0	0	1	0	0	0	0	pasip
passivity	0	0	0	0	0	1	0	0	0	0	pasif
passport	0	0	0	0	0	0	0	0	0	0	paspor
past	0	0	0	0	0	0	0	0	0	0	kaliwat
paste	0	0	0	0	0	0	0	0	0	0	nempelkeun
pastel	0	0	0	0	0	0	0	0	0	0	pastel
pastime	0	0	0	0	0	0	1	0	0	0	hiburan
pastor	0	0	0	0	1	0	1	0	0	1	pendeta
pastry	0	0	0	0	1	0	1	0	0	0	pastry
pasture	0	0	0	0	0	0	1	0	0	0	padang rumput hejo
pasty	0	0	0	0	0	0	0	0	0	0	pait
pat	0	0	0	0	0	0	0	0	0	0	pat
patch	0	0	0	0	0	1	0	0	0	0	patch
patchwork	0	0	0	0	0	0	0	0	0	0	patchwork
pate	0	0	0	0	0	0	0	0	0	0	patepang
patella	0	0	0	0	0	0	0	0	0	0	patella
patent	0	0	0	0	0	0	1	0	0	0	patén
paternal	0	0	0	0	0	0	0	0	0	0	bapa bapa
paternity	0	0	0	0	0	0	0	0	0	0	kabapakan
path	0	0	0	0	0	0	0	0	0	0	jalur
pathetic	0	0	1	0	0	1	0	1	0	0	pikasediheun
pathology	0	0	0	0	0	0	0	0	0	0	patologi
pathos	0	0	0	0	0	0	0	0	0	0	pathos
pathway	0	0	0	0	0	0	0	0	0	0	jalur
patience	0	1	0	0	0	0	1	0	0	1	kasabaran
patient	0	1	0	0	0	0	1	0	0	0	sabar
patio	0	0	0	0	0	0	0	0	0	0	buruan
patriarch	0	0	0	0	0	0	0	0	0	0	patriark
patriarchal	0	0	0	0	0	0	1	0	0	1	patriarki
patrimony	0	0	0	0	0	0	0	0	0	0	warisan
patriot	0	0	0	0	0	0	0	0	0	0	patriot
patriotic	0	0	0	0	0	0	0	0	0	0	patriotik
patriotism	0	0	0	0	0	0	0	0	0	0	patriotisme
patrol	0	0	0	0	0	0	0	0	0	1	patroli
patron	0	0	0	0	0	0	1	0	0	1	patron
patronage	0	0	0	0	0	0	1	0	0	1	patronase
patronize	0	0	0	0	0	0	0	0	0	0	patronize
patronizing	0	0	0	0	0	1	0	0	0	0	patronizing
patter	1	0	0	0	0	1	0	0	0	0	témbal
pattern	0	0	0	0	0	0	0	0	0	0	pola
paucity	1	0	1	0	0	1	0	1	0	0	kakurangan
pauper	0	0	0	0	0	1	0	1	0	0	jalma miskin
pause	0	0	0	0	0	0	0	0	0	0	reureuh sakeudeung
pave	0	0	0	0	0	0	0	0	0	0	aspal
pavement	0	0	0	0	0	0	0	0	0	1	trotoar
pavilion	0	0	0	0	0	0	0	0	0	0	pendopo
paving	0	0	0	0	0	0	0	0	0	0	paving
paw	0	0	0	0	0	0	0	0	0	0	cakar
pawn	0	0	0	0	0	1	0	0	0	1	pion
pax	0	0	0	0	0	0	0	0	0	0	pax
pay	0	1	0	0	1	0	1	0	0	1	mayar
payback	1	0	0	0	0	1	0	0	0	0	payback
payer	0	0	0	0	0	0	0	0	0	0	tukang mayar
payment	0	0	0	0	0	1	0	0	0	0	pamayaran
pea	0	0	0	0	0	0	0	0	0	0	kacang polong
peace	0	1	0	0	1	0	1	0	0	1	karapihan
peaceable	0	0	0	0	0	0	1	0	0	0	tengtrem
peaceful	0	1	0	0	1	0	1	0	1	1	tengtrem
peacock	0	0	0	0	0	0	1	0	0	0	merak
peak	0	0	0	0	0	0	0	0	0	0	puncak
peaked	0	0	0	0	0	0	0	0	0	0	puncakna
pearl	0	0	0	0	0	0	0	0	0	0	mutiara
peasant	0	0	0	0	0	0	0	0	0	0	patani
peat	0	0	0	0	0	0	0	0	0	0	gambut
pebble	0	0	0	0	0	0	0	0	0	0	karikil
peck	0	0	0	0	0	0	1	0	0	0	pék
peculiar	0	0	0	0	0	0	0	0	0	0	khas
peculiarities	0	0	0	0	0	1	0	0	0	0	peculiarities
peculiarity	0	0	0	0	0	0	1	0	0	0	peculiarity
peculiarly	0	0	0	0	0	0	0	0	0	0	khususna
pecuniary	0	0	0	0	0	0	0	0	0	0	duitan
pedal	0	0	0	0	0	0	0	0	0	0	pedal
pedantic	0	0	0	0	0	0	0	0	0	0	pedantic
peddle	0	0	0	0	0	0	0	0	0	0	ngajajakan
pedestal	0	0	0	0	0	0	0	0	0	0	titincakan
pedestrian	0	0	0	0	0	1	0	0	0	0	pejalan kaki
pediatrics	0	0	0	0	0	0	0	0	0	0	pediatrik
pedigree	0	0	0	0	0	0	1	0	0	1	silsilah
pedometer	0	0	0	0	0	0	0	0	0	0	pedometer
peel	0	0	0	0	0	0	0	0	0	0	mesek
peep	0	0	0	0	0	0	0	0	0	0	ngintip
peer	0	0	0	0	0	0	0	0	0	0	tara
peering	0	0	0	0	0	0	0	0	0	0	ngintip
peerless	0	0	0	0	0	0	1	0	0	0	taya tara
peg	0	0	0	0	0	0	0	0	0	0	patok
pegs	0	0	0	0	0	0	0	0	0	0	pasak
pelagic	0	0	0	0	0	0	0	0	0	0	pelagik
pellet	0	0	0	0	0	0	0	0	0	0	pelet
pen	0	0	0	0	0	0	0	0	0	0	kalam
penal	0	0	0	1	0	1	0	1	0	0	hukuman
penalty	1	0	0	1	0	1	0	1	0	0	pinalti
penance	0	0	0	1	0	0	0	1	0	0	tobat
penchant	0	0	0	0	0	0	1	0	0	0	karesep
pencil	0	0	0	0	0	0	0	0	0	0	potlot
pendant	0	0	0	0	0	0	0	0	0	0	pendant
pendency	0	0	0	0	0	0	0	0	0	0	pendency
pendent	0	0	0	0	0	0	0	0	0	0	ngagantung
pending	0	0	0	0	0	0	0	0	0	0	pending
pendulum	0	0	0	0	0	0	0	0	0	0	pendulum
penetrate	0	0	0	0	0	0	0	0	0	0	nembus
penetrating	0	0	0	0	0	0	0	0	0	0	tembus
penetration	1	0	0	1	0	1	0	0	0	0	penetrasi
peninsula	0	0	0	0	0	0	0	0	0	0	samenanjung
penitentiary	1	0	0	0	0	1	0	0	0	0	panjara
pennant	0	0	0	0	0	0	0	0	0	0	panji-panji
penniless	0	0	0	0	0	0	0	0	0	0	teu boga duit
penny	0	0	0	0	0	0	0	0	0	0	penny
pension	0	0	0	0	0	0	0	0	0	0	mancén
pensioner	0	0	0	0	0	0	0	0	0	0	pensiunan
pensive	0	0	0	0	0	0	0	1	0	0	kapikiran
pentagon	0	0	0	0	0	0	0	0	0	0	pentagon
penthouse	0	0	0	0	0	0	0	0	0	0	penthouse
penultimate	0	0	0	0	0	0	0	0	0	0	penultimate
people	0	0	0	0	0	0	0	0	0	0	jalma
peopled	0	0	0	0	0	0	0	0	0	0	jalma
pepper	0	0	0	0	0	0	0	0	0	0	lada
peptic	0	0	0	0	0	0	0	0	0	0	peptic
perceive	0	0	0	0	0	0	1	0	0	1	nganggap
percentage	0	0	0	0	0	0	0	0	0	0	perséntase
perceptible	0	0	0	0	0	0	1	0	0	0	katingali
perception	0	0	0	0	0	0	0	0	0	0	persépsi
perceptive	0	0	0	0	0	0	0	0	0	0	perséptif
perch	0	0	0	0	0	0	0	0	0	0	perch
perchance	0	0	0	0	0	0	0	0	1	0	meureun
percolation	0	0	0	0	0	0	0	0	0	0	perkolasi
percussion	0	0	0	0	0	0	0	0	0	0	perkusi
perdition	1	0	1	1	0	1	0	1	0	0	kabinasaan
peremptory	0	0	0	0	0	0	0	0	0	0	peremptory
perennial	0	0	0	0	0	0	1	0	0	1	taunan
perfect	0	1	0	0	1	0	1	0	0	1	sampurna
perfection	0	1	0	0	1	0	1	0	1	1	kasampurnaan
perforated	0	0	0	0	0	0	0	0	0	0	perforated
perforation	0	0	0	0	0	0	0	0	0	0	perforation
perforce	0	0	0	0	0	0	0	0	0	0	perforce
perform	0	0	0	0	0	0	0	0	0	0	ngalaksanakeun
performance	0	0	0	0	0	0	0	0	0	0	kinerja
performer	0	0	0	0	0	0	1	0	0	0	palaku
perfume	0	0	0	0	0	0	0	0	0	0	parfum
perfumed	0	0	0	0	0	0	0	0	0	0	seungit
peri	0	0	0	0	0	0	0	0	1	0	peri
peridot	0	0	0	0	0	0	0	0	0	0	peridot
peril	0	1	0	1	0	1	0	1	0	0	bahaya
perilous	0	1	0	1	0	1	0	1	0	0	picilakaeun
perimeter	0	0	0	0	0	0	0	0	0	0	perimeter
period	0	0	0	0	0	0	0	0	0	0	jaman
periodic	0	0	0	0	0	0	0	0	0	0	périodik
periodical	0	0	0	0	0	0	0	0	0	0	périodik
periodically	0	0	0	0	0	0	0	0	0	0	périodik
periodicity	0	0	0	0	0	0	0	0	0	1	périodik
periphery	0	0	0	0	0	0	0	0	0	0	periphery
perish	0	0	0	1	0	1	0	1	0	0	binasa
perishable	0	0	0	0	0	1	0	0	0	0	perishable
perished	0	0	0	0	0	1	0	1	0	0	binasa
perishing	0	0	0	1	0	1	0	1	0	0	binasa
perjury	0	0	0	1	0	1	0	0	1	0	sumpah palsu
perk	0	0	0	0	0	0	1	0	0	0	perk
permanence	0	0	0	0	0	0	0	0	0	0	permanén
permeable	0	0	0	0	0	0	0	0	0	0	permeabel
permeate	0	0	0	0	0	0	0	0	0	0	nembus
permeation	0	0	0	0	0	0	0	0	0	0	permeation
permissible	0	0	0	0	0	0	0	0	0	0	diidinan
permission	0	0	0	0	0	0	1	0	0	0	idin
permissive	0	0	0	0	0	0	0	0	0	0	permisif
permit	0	0	0	0	0	0	0	0	0	0	idin
permitted	0	0	0	0	0	0	0	0	0	0	diijinkeun
permitting	0	0	0	0	0	0	0	0	0	0	ngidinan
permutation	0	0	0	0	0	0	0	0	0	0	permutasi
pernicious	1	0	0	1	0	1	0	1	0	0	pernicious
perpendicular	0	0	0	0	0	0	0	0	0	0	jejeg
perpetrate	0	0	0	0	0	0	0	0	0	0	ngalaksanakeun
perpetrator	1	0	1	1	0	1	0	1	0	0	palaku
perpetual	0	0	0	0	0	0	0	0	0	0	langgeng
perpetually	0	0	0	0	0	0	0	0	0	0	salamina
perpetuate	0	1	0	0	0	0	0	0	0	0	ngalanggengkeun
perpetuation	0	0	0	0	0	1	0	0	0	0	kalanggengan
perpetuity	0	1	0	0	0	0	1	0	0	1	kalanggengan
perplexed	0	0	0	0	0	1	0	0	0	0	bingung
perplexing	0	0	0	0	0	0	0	0	0	0	ngabingungkeun
perplexity	0	0	0	0	0	1	0	1	0	0	kabingung
persecute	1	0	0	1	0	1	0	0	0	0	nganiaya
persecution	1	0	1	1	0	1	0	1	0	0	panganiayaan
perseverance	0	0	0	0	0	0	0	0	0	0	katekunan
persevere	0	0	0	0	0	0	0	0	0	0	tabah
persist	0	0	0	0	0	0	0	0	0	0	keukeuh
persistence	0	0	0	0	0	0	1	0	0	0	kegigihan
persistent	0	0	0	0	0	0	1	0	0	0	pengkuh
persisting	0	0	0	0	0	0	0	0	0	0	pengkuh
person	0	0	0	0	0	0	0	0	0	0	jalma
personable	0	0	0	0	0	0	1	0	0	0	kapribadian
personage	0	0	0	0	0	0	0	0	0	0	tokoh
personal	0	0	0	0	0	0	0	0	0	1	pribadi
personification	0	0	0	0	0	0	0	0	0	0	personifikasi
personnel	0	0	0	0	0	0	0	0	0	0	tanaga
persons	0	0	0	0	0	0	0	0	0	0	jalma
perspective	0	0	0	0	0	0	0	0	0	0	sudut pandang
perspiration	0	0	1	0	0	0	0	0	0	0	kesang
persuade	0	0	0	0	0	0	0	0	0	1	ngabujuk
persuasion	0	0	0	0	0	0	0	0	0	0	persuasi
persuasive	0	0	0	0	0	0	0	0	0	0	persuasif
pert	0	0	0	0	0	0	0	0	0	0	pert
pertinent	0	0	0	0	0	0	1	0	0	1	patali
perturbation	0	0	0	1	0	1	0	0	0	0	gangguan
pertussis	0	0	0	0	0	1	0	0	0	0	pertusis
perusal	0	0	0	0	0	0	0	0	0	0	perusal
peruse	0	0	0	0	0	0	0	0	0	0	peruse
pervading	0	0	0	0	0	0	0	0	0	0	pervading
perverse	1	0	1	1	0	1	0	0	0	0	sesat
perversion	1	0	1	0	0	1	0	1	0	0	perversion
pervert	1	0	1	0	0	1	0	0	0	0	nyimpang
perverted	0	0	1	0	0	1	0	0	0	0	sesat
pessimism	1	0	0	1	0	1	0	1	0	0	pesimis
pessimist	0	0	0	1	0	1	0	1	0	0	pesimis
pest	1	0	1	1	0	1	0	0	0	0	hama
pestilence	0	0	1	1	0	1	0	0	0	0	panyawat
pet	0	0	0	0	0	1	0	0	0	0	piaraan
petition	0	0	0	0	0	0	0	0	0	0	petisi
petitioner	0	0	0	0	0	0	0	0	0	0	pemohon
petrol	0	0	0	0	0	0	0	0	0	0	bensin
petroleum	0	0	1	0	0	1	1	0	0	0	minyak bumi
petting	0	0	0	0	0	0	0	0	0	0	petting
petty	0	0	0	0	0	1	0	0	0	0	leutik
pew	0	0	0	0	0	0	0	0	0	0	bangku gereja
pewter	0	0	0	0	0	0	0	0	0	0	timah
phalanx	0	0	0	1	0	0	0	0	0	1	phalanx
phantom	0	0	0	1	0	1	0	0	0	0	hantu
pharmaceutical	0	0	0	0	0	0	1	0	0	0	farmasi
pharmacist	0	0	0	0	0	0	0	0	0	0	tukang ubar
pharmacology	0	0	0	0	0	0	0	0	0	0	farmakologi
pharmacy	0	0	0	0	0	0	0	0	0	0	apoték
phase	0	0	0	0	0	0	0	0	0	0	fase
phenomenon	0	0	0	0	0	0	0	0	0	0	fenomena
philanthropic	0	0	0	0	0	0	0	0	0	1	philanthropic
philanthropist	0	0	0	0	0	0	1	0	0	1	dermawan
philanthropy	0	0	0	0	0	0	1	0	0	0	filantropi
philosopher	0	0	0	0	0	0	1	0	0	1	filsuf
philosophic	0	0	0	0	0	0	0	0	0	0	filosofis
philosophical	0	0	0	0	0	0	0	0	0	0	filosofis
philosophy	0	0	0	0	0	0	0	0	0	0	filsafat
phlegm	0	0	1	0	0	1	0	0	0	0	dahak
phoenix	0	0	0	0	0	0	1	0	0	0	phoenix
phone	0	0	0	0	0	0	0	0	0	0	telepon
phonetic	0	0	0	0	0	0	1	0	0	0	fonétik
phonetics	0	0	0	0	0	0	0	0	0	0	fonétik
phonics	0	0	0	0	0	0	0	0	0	0	fonik
phonograph	0	0	0	0	0	0	0	0	0	0	fonograf
phonology	0	0	0	0	0	0	0	0	0	0	fonologi
phony	1	0	1	0	0	1	0	0	0	0	phony
phosphor	0	0	0	0	0	0	0	0	0	0	fosfor
phosphorus	0	0	0	0	0	0	0	0	0	0	fosfor
photo	0	0	0	0	0	0	0	0	0	0	poto
photogenic	0	0	0	0	0	0	0	0	0	0	potogenik
photograph	0	0	0	0	0	0	0	0	0	0	poto
photographer	0	0	0	0	0	0	0	0	0	0	fotografer
photography	0	0	0	0	0	0	0	0	0	0	fotografi
photometry	0	0	0	0	0	0	0	0	0	0	potométri
phrase	0	0	0	0	0	0	0	0	0	0	Babasan
phraseology	0	0	0	0	0	0	0	0	0	0	frasaologi
phylogeny	0	0	0	0	0	0	0	0	0	0	filogéni
physical	0	0	0	0	0	0	0	0	0	0	fisik
physician	0	0	0	0	0	0	1	0	0	1	dokter
physicist	0	0	0	0	0	0	0	0	0	1	fisikawan
physics	0	0	0	0	0	0	1	0	0	0	Élmu fisika
physiology	0	0	0	0	0	0	1	0	0	0	fisiologi
physique	0	0	0	0	0	0	1	0	0	0	jasmani
pianist	0	0	0	0	0	0	0	0	0	0	pianis
piano	0	0	0	0	0	0	0	0	0	0	piano
piazza	0	0	0	0	0	0	0	0	0	0	piazza
piccolo	0	0	0	0	0	0	0	0	0	0	piccolo
pick	0	0	0	0	0	0	1	0	0	0	nyokot
picked	0	0	0	0	0	0	0	0	0	0	dipulut
picket	1	1	0	1	0	1	0	0	0	0	piket
picketing	1	0	0	0	0	1	0	0	0	0	piket
pickle	0	0	0	0	0	1	0	0	0	0	acar
pickup	0	0	0	0	0	0	0	0	0	0	candak
picnic	0	1	0	0	1	0	1	0	1	1	piknik
pictorial	0	0	0	0	0	0	0	0	0	0	pictorial
picture	0	0	0	0	0	0	0	0	0	0	gambar
picturesque	0	0	0	0	1	0	1	0	0	0	éndah
pie	0	0	0	0	0	0	0	0	0	0	pai
piecemeal	0	0	0	0	0	0	0	0	0	0	sapotong-potong
pied	0	0	0	0	0	0	0	0	0	0	pied
pier	0	0	0	0	0	0	0	0	0	0	darmaga
pierce	0	0	0	0	0	0	0	0	0	0	nyusup
piety	0	0	0	0	0	0	1	0	0	0	taqwa
pig	0	0	1	0	0	1	0	0	0	0	babi
pigeon	0	0	0	0	0	1	0	0	0	0	japati
pigment	0	0	0	0	0	0	0	0	0	0	pigmén
pike	0	0	0	0	0	0	0	0	0	0	pike
pile	0	0	0	0	0	0	0	0	0	0	tumpukan
piles	0	0	1	0	0	1	0	0	0	0	tumpukan
pilgrim	0	0	0	0	0	0	0	0	0	0	jamaah haji
pilgrimage	0	0	0	0	0	0	0	0	0	0	naek haji
pill	0	0	0	0	0	0	1	0	0	1	pil
pillage	1	0	1	1	0	1	0	0	0	0	rampog
pillar	0	0	0	0	0	0	0	0	0	0	tihang
pillow	0	0	0	0	0	0	1	0	0	0	bantal
pillowcase	0	0	0	0	0	0	0	0	0	0	sarung bantal
pilot	0	0	0	0	0	0	1	0	0	1	pilot
pimp	0	0	0	0	0	1	0	0	0	0	mucikari
pimple	0	0	1	0	0	1	0	0	0	0	jarawat
pin	0	0	0	0	0	0	0	0	0	0	pin
pinch	0	0	0	0	0	0	0	0	0	0	nyiwit
pinching	0	0	0	0	0	0	0	0	0	0	nyiwit
pine	0	0	0	0	0	1	0	1	0	0	pinus
pineapple	0	0	0	0	0	0	0	0	0	0	danas
ping	0	0	0	0	0	0	0	0	0	0	ping
pinhole	0	0	0	0	0	0	0	0	0	0	liang jarum
pinion	0	0	0	1	0	1	0	0	0	0	pinion
pink	0	0	0	0	0	0	0	0	0	0	warna pink
pinnacle	0	0	0	0	0	0	1	0	0	0	puncak
pioneer	0	0	0	0	0	0	1	0	0	0	panaratas
pious	0	0	1	0	0	0	1	1	0	1	alim
pip	0	0	0	0	0	0	0	0	0	0	pip
pipe	0	0	0	0	0	0	0	0	0	0	pipah
piped	0	0	0	0	0	0	0	0	0	0	pipina
pipeline	0	0	0	0	0	0	0	0	0	0	saluran pipa
piper	0	0	0	0	0	0	0	0	0	0	piper
pipette	0	0	0	0	0	0	0	0	0	0	pipet
pique	1	0	0	0	0	1	0	0	0	0	pique
piracy	0	0	0	0	0	1	0	0	0	0	ngabajak
pirate	1	0	0	0	0	1	0	0	0	0	bajak laut
piscina	0	0	0	0	0	0	0	0	0	0	piscina
pistol	0	0	0	0	0	1	0	0	0	0	péstol
piston	0	0	0	0	0	0	0	0	0	0	piston
pit	0	0	0	0	0	0	0	0	0	0	pit
pitch	0	0	0	0	0	0	0	0	0	0	pitch
pitcher	0	0	0	0	0	0	0	0	0	0	kendi
pitfall	1	0	1	1	0	1	0	1	1	0	pitfall
pith	0	0	0	0	0	0	1	0	0	1	pith
pithy	0	0	0	0	0	0	0	0	0	0	pithy
pitted	0	0	0	0	0	0	0	0	0	0	diadu
pity	0	0	0	0	0	0	0	1	0	0	karunya
pivot	0	0	0	0	0	0	1	0	0	1	pangsi
pix	0	0	0	0	0	0	0	0	0	0	pix
placard	0	0	0	0	0	0	0	0	1	0	plakat
place	0	0	0	0	0	0	0	0	0	0	tempat
placebo	0	0	0	0	0	0	0	0	0	0	plasebo
placid	0	0	0	0	0	0	1	0	0	0	kalem
placket	0	0	0	0	0	0	0	0	0	0	sarung
plagiarism	0	0	1	0	0	1	0	0	0	0	plagiat
plague	0	0	1	1	0	1	0	1	0	0	bala
plaid	0	0	0	0	0	0	0	0	0	0	kotak-kotak
plain	0	0	0	0	0	0	0	0	0	0	polos
plaintiff	0	0	0	0	0	1	0	0	0	0	ngagugat
plaintive	0	0	0	0	0	0	0	1	0	0	pikasediheun
plan	0	1	0	0	0	0	0	0	0	0	rencana
plane	0	0	0	0	0	0	0	0	0	0	pesawat
planet	0	0	0	0	0	0	0	0	0	0	planét
planetarium	0	0	0	0	0	0	0	0	0	0	planetarium
planets	0	0	0	0	0	0	0	0	0	0	planét
plank	0	0	0	0	0	0	0	0	0	0	papan
planned	0	0	0	0	0	0	0	0	0	0	direncanakeun
planning	0	1	0	0	0	0	1	0	0	1	rarancang
plant	0	0	0	0	0	0	0	0	0	0	tutuwuhan
plantation	0	0	0	0	0	0	0	0	0	0	perkebunan
planter	0	0	0	0	0	0	0	0	0	0	tukang kebon
planting	0	0	0	0	0	0	0	0	0	0	penanaman
plasma	0	0	0	0	0	0	0	0	0	0	plasma
plaster	0	0	0	0	0	0	0	0	0	0	moyok
plastic	0	0	0	0	0	0	0	0	0	0	palastik
plasticity	0	0	0	0	0	0	0	0	0	0	kaplastikan
plat	0	0	0	0	0	0	0	0	0	0	plat
plate	0	0	0	0	0	0	0	0	0	0	piring
plateau	0	0	0	0	0	0	0	0	0	0	dataran
plated	0	0	0	0	0	1	0	0	0	0	dilapis
platform	0	0	0	0	0	0	0	0	0	0	platform
plating	0	0	0	0	0	0	0	0	0	0	palapis
platoon	0	0	0	0	0	0	0	0	0	0	peleton
platter	0	0	0	0	0	0	0	0	0	0	piring
plausibility	0	0	0	0	0	0	0	0	0	0	kayakinan
play	0	0	0	0	0	0	0	0	0	0	ulin
playa	0	0	0	0	0	0	0	0	0	0	playa
player	0	0	0	0	0	1	0	0	0	0	pamaén
playful	1	0	0	0	1	0	1	0	1	1	suka ulin
playground	0	1	0	0	1	0	1	0	1	1	tempat kaulinan
playhouse	0	0	0	0	1	0	1	0	0	0	playhouse
playmate	0	0	0	0	0	0	0	0	0	0	batur ulin
playwright	0	0	0	0	0	0	0	0	0	0	panulis drama
plaza	0	0	0	0	0	0	0	0	0	0	alun-alun
plea	0	1	0	1	0	1	0	1	0	0	mohon
pleasant	0	1	0	0	1	0	1	0	1	1	pikaresepeun
pleased	0	0	0	0	1	0	1	0	0	0	gumbira
pleasurable	0	0	0	0	1	0	1	0	0	0	pikaresepeun
pleat	0	0	0	0	0	0	0	0	0	0	lipet
pleated	0	0	0	0	0	0	0	0	0	0	lipit
pledge	0	0	0	0	1	0	1	0	0	1	ikrar
pledged	0	0	0	0	0	0	0	0	0	0	diikrarkeun
plenary	0	0	0	0	0	0	1	0	0	0	paripurna
plentiful	0	0	0	0	0	0	1	0	0	0	loba
plenty	0	0	0	0	0	0	0	0	0	0	nyatu
plenum	0	0	0	0	0	0	0	0	0	0	plenum
plethora	0	0	0	0	0	0	0	0	0	0	loba pisan
plexus	0	0	0	0	0	0	1	0	0	0	plexus
pliable	0	0	0	0	0	0	0	0	0	0	lentur
plication	0	0	0	0	0	0	0	0	0	0	plication
pliers	0	0	0	0	0	0	0	0	0	0	tang
plight	0	1	1	1	0	1	0	1	0	0	kasangsaraan
plinth	0	0	0	0	0	0	0	0	0	0	alas
plodding	0	0	0	0	0	1	0	0	0	0	plodding
plot	0	0	0	0	0	0	0	0	0	0	plot
plough	0	0	0	0	0	0	0	0	0	0	ngabajak
ploughed	0	0	0	0	0	0	0	0	0	0	dibajak
plover	0	0	0	0	0	0	0	0	0	0	pamali
