English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Luxembourgish Word
incompleteness	0	0	0	0	0	1	0	0	0	0	Onvollstännegkeet
incomprehensible	0	0	0	0	0	1	0	0	0	0	onverständlech
inconclusive	0	0	0	0	0	0	0	0	0	0	onkonklusiv
incongruous	1	0	0	0	0	1	0	0	0	0	incongruous
inconsequential	0	0	0	0	0	1	0	1	0	0	onkonsequent
inconsiderate	1	0	1	0	0	1	0	1	0	0	onbedenklech
inconsistency	0	0	0	0	0	1	0	0	0	0	Inkonsistenz
inconspicuous	0	0	0	0	0	0	0	0	0	0	onopfälleg
incontinence	0	0	0	0	0	0	0	0	1	0	Inkontinenz
inconvenient	1	0	1	0	0	1	0	1	0	0	onbequem
incorporate	0	0	0	0	0	0	0	0	0	0	integréieren
incorporation	0	0	0	0	0	0	0	0	0	0	Inkorporatioun
incorrect	0	0	0	0	0	1	0	0	0	0	falsch
increase	0	0	0	0	0	0	1	0	0	0	Erhéijung
increased	0	0	0	0	0	0	0	0	0	0	erhéicht
incredulous	1	0	1	0	0	1	0	0	0	0	onglécklech
increment	0	0	0	0	0	0	0	0	0	0	eropgoen
incrimination	0	0	0	1	0	1	0	1	0	0	Inkriminatioun
incubation	0	0	0	0	0	0	0	0	0	0	Inkubatioun
incubus	0	0	1	1	0	1	0	0	0	0	incubus
incur	0	0	0	0	0	1	0	0	0	0	entstoen
incurable	1	0	1	1	0	1	0	1	0	0	onheelbar
incursion	0	0	0	1	0	1	0	0	0	0	Agrëff
indebted	0	0	0	0	0	0	0	0	0	0	Schold
indecency	1	0	1	0	0	0	0	0	0	0	Ongerechtegkeet
indecent	0	0	1	0	0	1	0	0	0	0	indecent
indecision	0	0	0	0	0	1	0	0	0	0	Indecisioun
indecisive	0	0	0	0	0	1	0	0	0	0	onbestëmmend
indefensible	0	0	0	1	0	1	0	0	0	0	onverdeedbar
indelible	0	0	0	0	0	0	1	0	0	1	ondelbar
indemnification	0	0	0	0	0	0	0	0	0	0	indemnification
indemnify	0	0	0	0	0	1	0	0	0	0	indemnify
indemnity	0	0	0	0	0	0	1	0	0	1	Indemnitéit
indent	0	0	0	0	0	0	0	0	0	1	entstinn
indentation	0	0	0	0	0	0	0	0	0	0	Abzug
indenture	1	0	0	0	0	1	0	0	0	0	entrée
independence	0	1	0	0	1	0	1	0	1	1	Onofhängegkeet
independent	0	0	0	0	0	0	0	0	0	0	onofhängeg
indescribable	0	0	0	0	0	0	0	0	0	0	onbeschreiflech
indestructible	0	0	0	0	0	0	1	0	0	1	onverstéierbar
indeterminate	0	0	0	0	0	1	0	0	0	0	onbestëmmend
index	0	0	0	0	0	0	0	0	0	0	Index
indicating	0	0	0	0	0	0	0	0	0	0	uginn
indication	0	0	0	0	0	0	0	0	0	0	Indikatioun
indicative	0	0	0	0	0	0	0	0	0	0	indikativ
indicator	0	0	0	0	0	0	0	0	0	0	Indikator
indice	0	0	0	0	0	0	0	0	0	0	indize
indict	1	0	0	1	0	1	0	0	0	0	ugeklot
indictment	0	0	0	1	0	1	0	0	0	0	Uklo
indifference	1	0	1	1	0	1	0	1	0	0	Gläichgëltegkeet
indigenous	0	0	0	0	0	0	0	0	0	0	Naturvölker
indigent	0	0	0	0	0	1	0	1	0	0	onbestänneg
indigestion	0	0	0	0	0	0	0	0	0	0	indigestion
indignant	1	0	0	0	0	1	0	0	0	0	indignéiert
indignation	1	0	1	0	0	1	0	0	0	0	Indignatioun
indigo	0	0	0	0	0	0	0	0	0	0	indigo
indirect	0	0	0	0	0	0	0	0	0	0	indirekten
indispensable	0	0	0	0	0	0	0	0	0	0	onverzichtbar
indistinct	0	0	0	0	0	1	0	0	0	0	onkloer
indistinguishable	0	0	0	0	0	0	0	0	0	0	net z'ënnerscheeden
individuality	0	0	0	0	0	0	1	0	0	0	Individualitéit
indivisible	0	0	0	0	0	0	0	0	0	1	ondeelbar
indoctrination	1	0	0	1	0	1	0	0	0	0	Indoktrinatioun
indolent	0	0	0	0	0	1	0	0	0	0	indolent
indomitable	0	0	0	1	0	0	1	0	0	0	indomitable
indoor	0	0	0	0	0	0	0	0	0	0	bannen
induce	0	0	0	0	0	0	0	0	0	0	inducéieren
induced	0	0	0	0	0	0	0	0	0	0	induzéiert
inducement	0	0	0	0	0	0	0	0	0	0	inducement
induction	0	0	0	0	0	0	0	0	0	0	Aféierung
indulge	0	0	0	0	0	0	0	0	0	0	ausginn
indulgence	0	0	0	0	0	0	0	0	0	0	Genoss
indulgent	0	0	0	0	0	0	0	0	0	0	indulgent
industrious	0	0	0	0	0	0	0	0	0	0	industrious
industry	0	0	0	0	0	0	0	0	0	0	Industrie
ineffable	0	0	0	0	0	0	1	0	0	0	onendlech
ineffective	0	0	0	0	0	1	0	0	0	0	onwierksam
ineffectual	0	0	1	0	0	1	0	0	0	0	onwierksam
inefficiency	0	0	1	0	0	1	0	1	0	0	Ineffizienz
inefficient	0	0	0	0	0	1	0	1	0	0	ineffizient
inelastic	0	0	0	0	0	0	0	0	0	0	inelastesch
ineligible	0	0	0	0	0	0	0	0	0	0	ineligible
inept	1	0	1	0	0	1	0	0	0	0	onfäheg
ineptitude	0	0	1	1	0	1	0	1	0	0	ineptitude
inequality	1	0	0	1	0	1	0	1	0	0	Ongläichheet
inequitable	0	0	0	0	0	1	0	0	0	0	ongerecht
inert	0	0	0	0	0	1	0	0	0	0	inert
inertia	0	0	0	0	0	0	0	0	0	0	Inertie
inevitable	0	0	0	0	0	0	0	0	0	0	inévitabel
inexact	0	0	0	0	0	0	0	0	0	0	onexakt
inexcusable	1	0	1	0	0	1	0	1	0	0	inexcusable
inexhaustible	0	0	0	0	0	0	0	0	0	0	onendlech
inexpensive	0	0	0	0	0	0	1	0	0	0	bëlleg
inexperience	0	0	0	0	0	1	0	0	0	0	Onerfahrung
inexperienced	0	0	0	0	0	1	0	0	0	0	onerfueren
inexplicable	0	0	0	0	0	1	0	0	1	0	onerklärlech
infallibility	0	0	0	0	0	0	0	0	0	1	Onfehlbarkeet
infallible	0	0	0	0	0	0	1	0	0	0	onfehlbar
infamous	1	0	1	1	0	1	0	0	0	0	berüchtegt
infamy	0	0	0	0	0	1	0	1	0	0	infamy
infancy	0	0	0	0	0	0	0	0	0	0	Kandheet
infant	0	1	0	1	1	0	1	0	1	0	Puppelchen
infanticide	1	1	1	1	0	1	0	1	0	0	infanticide
infantile	1	0	1	0	0	1	0	0	0	0	infantil
infantry	0	0	0	0	0	0	0	0	0	0	infanterie
infarct	0	0	0	1	0	1	0	0	1	0	infarkt
infatuation	0	0	0	0	0	0	0	0	0	0	Verléift
infeasible	0	0	0	0	0	0	0	0	0	0	onméiglech
infect	0	0	1	0	0	1	0	0	0	0	infizéieren
infection	0	0	0	1	0	1	0	0	0	0	Infektioun
infectious	0	0	1	1	0	1	0	1	0	0	ustiechend
infer	0	0	0	0	0	0	0	0	0	0	ofleeden
inference	0	0	0	0	0	0	0	0	0	0	Inferenz
inferential	0	0	0	0	0	0	0	0	0	0	inferential
inferior	0	0	0	0	0	1	0	1	0	0	mannerwäerteg
inferiority	0	0	0	0	0	1	0	0	0	0	Inferioritéit
inferno	1	0	0	1	0	1	0	0	0	0	inferno
infertile	0	0	0	0	0	0	0	0	0	0	onfruchtbar
infertility	0	0	0	0	0	1	0	1	0	0	Onfruchtbarkeet
infestation	0	0	1	1	0	1	0	0	0	0	infestation
infidel	1	0	1	1	0	1	0	0	0	0	infidel
infidelity	1	0	1	1	0	1	0	1	0	0	infidelity
infiltration	0	0	0	0	0	1	1	0	0	0	Infiltratioun
infinite	0	0	0	0	0	0	1	0	0	0	onendlech
infinitely	0	0	0	0	0	0	0	0	0	0	onendlech
infinitesimal	0	0	0	0	0	0	0	0	0	0	onendlech
infinity	0	1	0	0	1	0	1	0	0	1	Onendlechkeet
infirm	0	0	0	0	0	1	0	0	0	0	krank
infirmary	0	0	0	0	0	0	0	0	0	0	Krankenhaus
infirmity	0	0	0	1	0	1	0	0	0	0	krankheet
inflammation	0	0	0	0	0	1	0	0	0	0	inflammation
inflated	0	0	0	0	0	1	0	0	0	0	opgeblosen
inflation	0	0	0	1	0	1	0	0	0	0	Inflatioun
inflection	0	0	0	0	0	0	0	0	0	0	inflexioun
inflict	1	0	0	1	0	1	0	1	0	0	bewierken
infliction	0	0	0	1	0	1	0	1	0	0	infliction
inflorescence	0	0	0	0	0	0	0	0	0	0	inflorescence
influence	0	0	0	0	0	1	1	0	0	0	Afloss
influential	0	0	0	0	0	0	1	0	0	1	aflossräich
influenza	0	0	0	0	0	1	0	0	0	0	influenza
influx	0	0	0	0	0	0	0	0	0	0	influx
inform	0	0	0	0	0	0	0	0	0	1	informéieren
informal	0	0	0	0	0	0	0	0	0	0	informell
informant	0	0	0	0	0	0	0	0	0	0	informant
information	0	0	0	0	0	0	1	0	0	0	Informatiounen
informed	0	0	0	0	0	0	0	0	0	0	informéiert
informer	0	0	0	0	0	1	0	0	0	0	informer
infraction	1	0	0	0	0	1	0	0	0	0	Verletzung
infrequent	0	0	0	0	0	0	0	0	1	0	selten
infrequently	0	0	0	0	0	1	0	0	0	0	selten
infringement	0	0	0	0	0	1	0	0	0	0	Verletzung
infuse	0	0	0	0	0	0	0	0	0	0	infuséieren
infused	0	0	0	0	0	0	0	0	0	0	infuséiert
infusion	0	0	0	0	0	0	0	0	0	0	infusion
ingenious	0	0	0	0	0	0	1	0	0	0	genial
ingenuity	0	0	0	0	0	0	0	0	0	0	Erfindung
ingest	0	0	0	0	0	0	0	0	0	0	anhuelen
ingestion	0	0	0	0	0	0	0	0	0	0	Verdauung
ingot	0	0	0	0	0	0	0	0	0	0	ingot
ingrained	0	0	0	0	0	0	0	0	0	0	agebaut
ingredient	0	0	0	0	0	0	0	0	0	0	Zutate
ingress	0	0	0	0	0	0	0	0	0	0	ingress
inhabit	0	0	0	0	0	0	0	0	0	0	bewunnt
inhabitant	0	0	0	0	0	0	0	0	0	0	Awunner
inhabited	0	0	0	0	0	0	0	0	0	0	bewunnt
inhabiting	0	0	0	0	0	0	0	0	0	0	bewunnt
inhalation	0	0	0	0	0	0	0	0	0	0	Inhalatioun
inhale	0	0	0	0	0	0	0	0	0	0	inhaléieren
inherent	0	0	0	0	0	0	0	0	0	0	inherent
inherit	0	0	0	0	0	0	0	0	0	0	ierwen
inheritance	0	1	0	0	1	0	1	0	1	1	Ierfschaft
inhibit	1	0	1	0	0	1	0	1	0	0	hemmen
inhibition	0	0	0	0	0	0	0	0	0	0	Hemmung
inhospitable	0	0	0	0	0	1	0	1	0	0	ongäscht
inhuman	1	0	1	1	0	1	0	1	0	0	onmënschlech
inhumanity	0	0	0	0	0	1	0	1	0	0	Onmënschlechkeet
inimical	1	0	0	0	0	1	0	1	0	0	inimical
inimitable	0	0	0	0	0	0	1	0	0	1	onimitéierbar
iniquity	0	0	1	0	0	1	0	0	0	0	Ongerechtegkeet
initial	0	0	0	0	0	0	0	0	0	0	initial
initiate	0	0	0	0	0	0	0	0	0	0	initiéieren
initiated	0	0	0	0	0	0	0	0	0	0	initiéiert
initiative	0	0	0	0	0	0	0	0	0	0	Initiativ
inject	0	0	0	0	0	0	0	0	0	0	sprëtzen
injection	0	0	0	1	0	0	0	0	0	0	Sprëtz
injunction	0	0	0	0	0	1	0	0	0	0	Uerteel
injure	1	0	0	1	0	1	0	1	0	0	verletzen
injured	0	0	0	1	0	1	0	1	0	0	blesséiert
injurious	1	0	0	1	0	1	0	1	0	0	verletzend
injury	1	0	0	1	0	1	0	1	0	0	Verletzung
injustice	1	0	0	0	0	1	0	0	0	0	Ongerechtegkeet
ink	0	0	0	0	0	0	0	0	0	0	Tënt
inkling	0	0	0	0	0	0	0	0	0	0	ugesinn
inland	0	0	0	0	0	0	0	0	0	0	am Land
inlay	0	0	0	0	0	0	0	0	0	0	inlay
inlet	0	0	0	0	0	0	0	0	0	0	inlet
inmate	0	0	1	1	0	1	0	0	0	0	inmate
inn	0	0	0	0	0	0	0	0	0	0	inn
innate	0	0	0	0	0	0	0	0	0	0	gebierteg
innermost	0	0	0	0	0	0	0	0	0	0	banneschten
innings	0	0	0	0	0	0	0	0	0	0	Innings
innkeeper	0	0	0	0	0	0	0	0	0	0	Innkeeper
innocence	0	0	0	0	0	0	1	0	0	0	Onschold
innocent	0	0	0	0	0	0	1	0	0	1	onschëlleg
innocently	0	0	0	0	0	0	1	0	0	0	onschëlleg
innocuous	0	0	0	0	0	0	1	0	0	0	onschëlleg
innovate	0	0	0	0	0	0	1	0	0	0	innovéieren
innovation	0	0	0	0	0	0	1	0	0	0	Innovatioun
innuendo	0	0	0	0	0	0	0	0	0	0	innuendo
innumerable	0	0	0	0	0	0	0	0	0	0	onzuelbar
inoculation	0	1	0	0	0	0	0	0	0	1	Impfung
inoperative	1	0	0	0	0	1	0	0	0	0	inoperativ
inordinate	0	0	0	0	0	0	0	0	0	0	inordinate
inorganic	0	0	0	0	0	0	0	0	0	0	anorganesch
inquest	0	0	0	0	0	0	0	0	0	0	enquête
inquire	0	0	0	0	0	0	0	0	0	0	froen
inquirer	0	0	0	0	0	0	1	0	0	0	Ufro
inquiring	0	0	0	0	0	0	0	0	0	0	froen
inquiry	0	1	0	0	0	0	1	0	0	0	Ufro
inquisitive	0	0	0	0	0	0	1	0	0	0	virwëtzeg
insane	1	0	0	1	0	1	0	0	0	0	verréckt
insanity	1	0	1	1	0	1	0	1	0	0	Wahnsinn
inscription	0	0	0	0	0	0	0	0	0	0	Inscriptioun
inscrutable	0	0	0	0	0	0	0	0	0	0	onkloerbar
insect	0	0	0	0	0	0	0	0	0	0	Insekt
insecure	1	0	0	1	0	1	0	1	0	0	onsécher
insecurity	0	0	0	1	0	1	0	0	0	0	Onsécherheet
inseparable	0	0	0	0	1	0	1	0	0	1	onselbar
insert	0	0	0	0	0	0	0	0	0	0	asetzen
inserted	0	0	0	0	0	0	0	0	0	0	agesat
insertion	0	0	0	0	0	0	0	0	0	0	Aféierung
inside	0	0	0	0	0	0	0	0	0	0	bannen
insidious	1	0	1	1	0	1	0	0	0	0	lächerlech
insight	0	0	0	0	0	0	0	0	0	0	Asiicht
insignia	0	0	0	0	0	0	1	0	0	0	Insignien
insignificance	0	0	0	0	0	1	0	0	0	0	Onbedeitung
insignificant	1	0	0	0	0	1	0	1	0	0	onwichteg
insipid	0	0	0	0	0	1	0	0	0	0	onglécklech
insist	0	0	0	0	0	0	0	0	0	0	insistéieren
insolent	0	0	0	0	0	1	0	0	0	0	onbestänneg
insoluble	0	0	0	0	0	0	0	0	0	0	onléislech
insolvency	0	0	0	1	0	1	0	1	1	0	Insolvenz
insolvent	0	0	0	1	0	1	0	1	0	1	insolvent
inspect	0	0	0	0	0	0	0	0	0	0	iwwerpréiwen
inspector	0	0	0	0	0	0	1	0	0	0	Inspekter
inspiration	0	1	0	0	1	0	1	0	0	0	Inspiratioun
inspire	0	1	0	0	1	0	1	0	0	1	inspiréieren
inspired	0	0	0	0	1	0	1	0	1	1	inspiréiert
instability	0	0	1	1	0	1	0	0	0	0	Onstabilitéit
install	0	1	0	0	0	0	0	0	0	0	installéieren
installation	0	0	0	0	0	0	0	0	0	0	Installatioun
installment	0	0	0	0	0	0	0	0	0	0	Remboursement
instance	0	0	0	0	0	0	0	0	0	0	Instanz
instant	0	0	0	0	0	0	0	0	0	0	instant
instantaneous	0	0	0	0	0	0	0	0	0	0	momentan
instantaneously	0	0	0	0	0	0	0	0	0	0	direkt
instigate	0	0	0	0	0	1	0	0	0	0	instigéieren
instigation	0	0	0	0	0	1	0	0	0	0	instigation
instill	0	0	0	0	0	0	0	0	0	0	instill
instinct	0	0	0	0	0	0	0	0	0	0	instinkt
instinctive	1	0	1	1	0	0	1	0	0	0	instinktiv
institute	0	0	0	0	0	0	0	0	0	1	Institut
institution	0	0	0	0	0	0	0	0	0	0	Institutioun
instruct	0	0	0	0	0	0	1	0	0	1	instruéieren
instructed	0	0	0	0	0	0	0	0	0	0	instruéiert
instruction	0	0	0	0	0	0	1	0	0	1	Uweisunge
instructional	0	0	0	0	0	0	0	0	0	0	pädagogesch
instructions	0	1	0	0	0	0	0	0	0	1	Uweisungen
instructive	0	0	0	0	0	0	0	0	0	0	léierräich
instructor	0	1	0	0	0	0	1	0	0	1	Instruktor
instrument	0	0	0	0	0	0	0	0	0	0	instrument
instrumental	0	0	0	0	0	0	1	0	0	0	instrumental
instrumentalist	0	0	0	0	0	0	0	0	0	0	instrumentalist
instrumentality	0	0	0	0	0	0	0	0	0	0	Instrumentalitéit
insufficiency	1	0	0	0	0	1	0	0	0	0	Insuffizienz
insufficient	0	0	0	0	0	1	0	0	0	0	net genuch
insufficiently	0	0	0	0	0	1	0	0	0	0	net genuch
insular	0	0	0	0	0	0	0	0	0	0	insular
insulate	0	0	0	0	0	0	0	0	0	0	isoléieren
insulation	0	0	0	0	0	0	0	0	0	1	Isolatioun
insult	1	0	1	0	0	1	0	1	1	0	beleidegt
insulting	1	0	1	1	0	1	0	1	0	0	beleidegend
insurance	0	0	0	0	0	0	0	0	0	0	Versécherung
insure	0	0	0	0	0	0	1	0	0	1	versécheren
insurgent	0	0	0	0	0	1	0	0	0	0	rebellesch
insurmountable	0	0	0	1	0	1	0	1	0	0	insurmountable
insurrection	1	0	0	0	0	1	0	0	0	0	Opstand
intact	0	0	0	0	0	0	1	0	0	1	intakt
intangible	0	0	0	0	0	0	0	0	0	0	immateriellt
integer	0	0	0	0	0	0	0	0	0	0	ganz Zuel
integral	0	0	0	0	0	0	0	0	0	0	integral
integrate	0	0	0	0	0	0	0	0	0	0	integréieren
integration	0	0	0	0	0	0	0	0	0	0	Integratioun
integrity	0	0	0	0	0	0	1	0	0	1	Integritéit
intellect	0	0	0	0	0	0	1	0	0	0	intellekt
intellectual	0	0	0	0	0	0	1	0	0	0	intellektuell
intelligence	0	0	0	1	1	0	1	0	0	1	Intelligenz
intelligent	0	0	0	0	0	0	1	0	0	1	intelligent
intelligibility	0	0	0	0	0	0	0	0	0	0	Verständlechkeet
intelligible	0	0	0	0	0	0	0	0	0	0	verständlech
intend	0	0	0	0	0	0	0	0	0	1	wëlles
intended	0	1	0	0	0	0	1	0	0	0	virgesinn
intending	0	0	0	0	0	0	0	0	0	0	Absicht
intense	1	0	1	1	1	1	1	0	1	1	intensiv
intensely	0	0	0	0	0	0	0	0	0	0	intensiv
intensify	0	0	0	0	0	0	0	0	0	0	verstäerken
intensity	0	0	0	0	0	0	0	0	0	0	Intensitéit
intent	0	0	0	0	0	0	0	0	0	0	Absicht
intention	0	0	0	0	0	0	0	0	0	0	Absicht
intentional	0	0	0	0	0	0	0	0	0	0	virsiichteg
intentionally	0	0	0	0	0	0	0	0	0	0	bewosst
inter	0	0	0	0	0	1	0	1	0	0	inter
interaction	0	0	0	0	0	0	0	0	0	0	Interaktioun
intercede	0	0	0	1	0	0	0	1	0	0	intercedéieren
intercept	0	0	0	0	0	0	0	0	0	0	interceptéieren
interception	0	0	0	0	0	0	0	0	0	0	Ofbriechen
intercession	0	0	0	0	0	0	0	0	0	1	Fürbitte
interchange	0	0	0	0	0	0	0	0	0	0	Échangeur
interchangeable	0	0	0	0	0	0	0	0	0	0	austauschbar
interchanged	0	0	0	0	0	0	0	0	0	0	ausgetauscht
intercom	0	0	0	0	0	0	0	0	0	0	intercom
intercourse	0	0	0	0	0	0	1	0	0	0	Geschlecht
interdependence	0	0	0	0	0	0	0	0	0	0	interdependence
interdependent	0	0	0	0	0	0	0	0	0	0	interdependent
interdiction	0	0	0	0	0	1	0	0	0	0	Interdiktioun
interest	0	0	0	0	0	0	1	0	0	0	Interessi
interested	0	0	1	0	0	0	1	1	0	0	interesséiert
interesting	0	0	0	0	0	0	1	0	0	0	interessant
interference	0	0	0	0	0	1	0	0	0	0	Amëschung
interferometer	0	0	0	0	0	0	0	0	0	0	interferometer
interim	0	1	0	0	0	0	0	0	0	0	interim
interior	0	0	1	0	0	0	1	0	0	1	bannen
interlocutory	0	0	0	0	0	0	1	0	0	0	interlocutory
interlude	0	0	0	0	0	0	1	0	0	0	Tëschenzäit
intermediary	0	0	0	0	0	0	0	0	0	0	Tëschestatioun
intermediate	0	0	0	0	0	0	0	0	0	0	Mëttelstuf
interment	0	0	0	0	0	1	0	1	0	0	begruewen
interminable	1	1	0	0	0	1	1	0	0	0	onendlech
intermission	0	1	0	0	0	0	0	0	0	0	Tëschenzäit
intermittent	0	0	0	0	0	0	0	0	0	0	intermittéierend
intern	0	0	0	0	0	0	0	0	0	0	intern
internal	0	0	0	0	0	0	0	0	0	0	intern
internally	0	0	0	0	0	0	0	0	0	0	intern
international	0	0	0	0	0	0	0	0	0	0	international
interpolate	0	0	0	0	0	0	0	0	0	0	interpoléieren
interpolation	0	0	0	0	0	0	0	0	0	0	Interpolatioun
interpret	0	0	0	0	0	0	0	0	0	0	interpretéieren
interpretation	0	0	0	0	0	0	0	0	0	0	Interpretatioun
interpreter	0	0	0	0	0	0	0	0	0	0	Dolmetscher
interrelated	0	0	0	0	0	0	0	0	0	0	interrelated
interrogate	0	0	0	1	0	0	0	0	0	0	froen
interrogation	0	0	0	1	0	0	0	0	0	0	Verhéier
interrupt	1	0	0	0	0	1	0	0	1	0	ënnerbrach
interrupted	0	0	0	0	0	1	0	1	0	0	ënnerbrach
interruption	0	0	0	0	0	0	0	0	0	0	Ënnerbriechung
intersect	0	0	0	0	0	0	0	0	0	0	kräizen
intersection	0	0	0	0	0	0	0	0	0	0	Kräizung
interstitial	0	0	0	0	0	0	0	0	0	0	interstitiell
interval	0	0	0	0	0	0	0	0	0	0	Intervall
intervening	0	0	0	0	0	0	0	0	0	0	intervenéieren
intervention	0	0	0	0	0	1	1	1	0	0	Interventioun
interview	0	0	0	0	0	0	0	0	0	0	Interview
interviewer	0	0	0	1	0	0	0	0	0	0	interviewer
interworking	0	0	0	0	0	0	0	0	0	0	interworking
intestate	0	0	0	0	0	1	0	0	0	0	intestat
intestinal	0	0	1	0	0	0	0	0	0	0	intestinal
intestine	0	0	0	0	0	0	0	0	0	0	Darm
intestines	0	0	0	0	0	0	0	0	0	0	Darm
intimacy	0	0	0	0	0	0	0	0	0	0	Intimitéit
intimate	0	1	0	0	1	0	1	0	0	1	intim
intimately	0	1	0	1	1	0	0	0	0	0	intim
intimation	0	0	0	0	0	0	0	0	0	0	Intimatioun
intimidate	0	0	0	1	0	1	0	0	0	0	intimidéieren
intimidation	1	0	0	1	0	1	0	0	0	0	Intimidatioun
intolerable	1	0	0	0	0	1	0	0	0	0	onerlaabt
intolerance	1	0	1	1	0	1	0	0	0	0	Intoleranz
intolerant	1	0	1	1	0	1	0	1	0	0	intolerant
intonation	0	0	0	0	0	0	1	0	0	0	Intonatioun
intoxicated	0	0	1	0	0	1	0	0	0	0	alkoholiséiert
intoxication	0	0	0	0	0	0	0	0	0	0	Intoxikatioun
intractable	1	0	0	0	0	1	0	0	0	0	intractable
intramural	0	0	0	0	0	0	0	0	0	0	intramural
intrepid	0	0	0	0	0	0	1	0	0	0	intrepid
intricate	0	0	0	0	0	0	0	0	0	0	komplizéiert
intrigue	0	1	0	1	0	1	0	0	1	0	Intrig
intriguing	0	0	0	0	0	0	0	0	0	0	intrigant
intrinsic	0	0	0	0	0	0	0	0	0	0	intrinsesch
intrinsically	0	0	0	0	0	0	0	0	0	0	intrinsesch
introduction	0	0	0	0	0	0	0	0	0	0	Aféierung
introductory	0	0	0	0	0	0	0	0	0	0	Aféierung
introspection	0	0	0	0	0	0	0	0	0	0	Introspektioun
introspective	0	0	0	0	0	0	0	0	0	0	introspektiv
intruder	1	0	0	1	0	1	0	0	1	0	Andréngen
intrusion	0	0	0	1	0	1	0	0	0	0	Agrëff
intrusive	1	0	1	1	0	1	0	0	1	0	opdrénglech
intuition	0	0	0	0	0	0	1	0	0	1	Intuition
intuitive	0	0	0	0	0	0	1	0	0	0	intuitiv
intuitively	0	1	0	0	0	0	0	0	0	0	intuitiv
inundation	0	0	0	0	0	0	0	0	0	0	Iwwerschwemmung
invade	1	0	0	1	0	1	0	1	1	0	iwwerfalen
invader	1	0	0	1	0	1	0	1	0	0	Eruewerer
invalid	0	0	0	0	0	0	0	1	0	0	ongëlteg
invalidate	0	0	0	0	0	1	0	0	0	0	ongëlteg
invalidation	0	0	0	0	0	1	0	0	0	0	Invalidatioun
invalidity	0	0	0	0	0	1	0	0	0	0	Invaliditéit
invaluable	0	0	0	0	0	0	0	0	0	0	onwäertbar
invariably	0	0	0	0	0	0	1	0	0	0	onweigerlech
invasion	1	0	0	0	0	1	0	0	0	0	Invasioun
invent	0	0	0	0	0	0	0	0	0	0	erfannen
invention	0	0	0	0	0	0	0	0	0	0	Erfindung
inventive	0	0	0	0	0	0	1	0	0	0	inventiv
inventor	0	0	0	0	0	0	1	0	0	0	Erfinder
inventory	0	0	0	0	0	0	0	0	0	0	Inventar
inverse	0	0	0	0	0	0	0	0	0	0	ëmgedréint
inversely	0	0	0	0	0	0	0	0	0	0	ëmgedréint
inversion	0	0	0	0	0	0	0	0	0	0	inversion
invert	0	0	0	0	0	0	0	0	0	0	ëmdréinen
inverted	0	0	0	0	0	0	0	0	0	0	ëmgedréint
investigate	0	0	0	0	0	0	1	0	0	0	ënnersichen
investigation	0	1	0	0	0	0	0	0	0	0	Enquête
investigator	0	0	0	0	0	0	0	0	0	0	Enquêteur
investor	0	0	0	0	0	0	0	0	0	0	Investisseur
invigorate	0	0	0	0	0	0	1	0	0	0	stäerken
invincible	0	0	0	0	0	0	0	0	0	0	invincible
invisibility	0	0	0	0	0	0	0	0	0	0	Onsiichtbarkeet
invisible	0	0	0	0	0	0	0	0	0	0	onsichtbar
invitation	0	1	0	0	0	0	1	0	0	0	Invitatioun
invite	0	1	0	0	1	0	1	0	1	1	invitéieren
inviting	0	1	0	0	1	0	1	0	1	1	invitéieren
invocation	0	1	0	0	0	0	0	0	0	1	Opruff
invoice	0	0	0	0	0	0	0	0	0	0	Rechnung
invoke	0	1	0	0	0	0	0	0	0	0	opruffen
involuntary	0	0	0	0	0	1	0	0	0	0	onfräiwëlleg
involution	1	0	0	0	0	1	0	0	0	0	involutioun
involvement	1	0	0	0	0	0	0	0	0	0	Engagement
inwards	0	0	0	0	0	0	0	0	0	0	no bannen
iota	0	0	0	0	0	0	0	0	0	0	iota
irate	1	0	0	0	0	1	0	0	0	0	irate
ire	1	0	0	0	0	1	0	0	0	0	ier
iridescent	0	0	0	0	0	0	0	0	0	0	iriséierend
iris	0	0	0	1	0	0	0	0	0	0	iris
iron	0	0	0	0	0	0	1	0	0	1	Eisen
ironic	0	0	0	0	0	0	0	0	0	0	ironesch
irons	0	0	0	0	0	1	0	0	0	0	Eisen
irony	0	0	0	0	0	0	0	0	0	0	ironie
irradiation	0	0	0	0	0	0	0	0	0	0	Bestralung
irrational	0	0	1	1	0	1	0	0	0	0	irrational
irrationality	0	0	0	0	0	1	0	0	0	0	Irrationalitéit
irreconcilable	1	0	0	1	0	1	0	1	0	0	irreconciliable
irreducible	0	0	0	0	0	0	1	0	0	0	irreduzéierbar
irrefutable	0	0	0	0	0	0	1	0	0	1	irrefutable
irregular	0	0	0	0	0	1	0	0	0	0	onregelméisseg
irregularity	0	0	0	0	0	1	0	0	0	0	Onregelméissegkeet
irregularly	0	0	0	0	0	0	0	0	0	0	onregelméisseg
irrelevant	0	0	0	0	0	1	0	0	0	0	irrelevant
irreparable	0	0	0	1	0	1	0	1	0	0	irreparabel
irrepressible	0	0	0	0	0	0	0	0	0	0	irrepressibel
irresistible	0	0	0	0	0	0	0	0	0	0	irresistibel
irrespective	0	0	0	0	0	0	0	0	0	0	onofhängeg
irresponsible	0	0	0	0	0	1	0	0	0	0	onverantwortlech
