English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Corsican Word
park	0	0	0	0	0	0	0	0	0	0	parcu
parlance	0	0	0	0	0	0	0	0	0	0	linguaggio
parliament	0	0	0	0	0	0	0	0	0	1	parlamentu
parliamentary	0	0	0	0	0	0	0	0	0	0	parlamentari
parlor	0	0	0	0	0	0	0	0	0	0	salone
parole	0	1	0	0	0	0	0	0	0	0	parole
parquet	0	0	0	0	0	0	0	0	0	0	parquet
parrot	0	0	1	0	0	1	0	0	0	0	pappagallo
parry	0	0	0	0	0	0	0	0	0	0	parà
parse	0	0	0	0	0	0	0	0	0	0	parse
parsimonious	0	0	0	0	0	1	0	0	0	0	parsimoniu
parsimony	0	0	0	0	0	0	0	0	0	0	parsimonia
parsley	0	0	0	0	0	0	0	0	0	0	prezzemolo
parson	0	0	0	0	0	0	0	0	0	0	parson
part	0	0	0	0	0	0	0	0	0	0	parte
partake	0	0	0	0	0	0	1	0	0	1	participà
partiality	0	0	0	0	0	0	0	0	0	0	parzialità
partially	0	0	0	0	0	0	0	0	0	0	parzialmente
participate	0	0	0	0	0	0	0	0	0	0	participà
participation	0	0	0	0	0	0	1	0	0	0	participazione
particle	0	0	0	0	0	0	0	0	0	0	particella
particularity	0	0	0	0	0	0	0	0	0	0	particularità
particulars	0	0	0	0	0	0	0	0	0	0	particulari
parting	0	0	0	0	0	0	0	1	0	0	partendu
partisan	0	0	0	0	0	1	0	0	0	0	partigianu
partisanship	0	0	0	0	0	0	0	0	0	0	partisanità
partition	0	0	0	0	0	0	0	0	0	0	particione
partly	0	0	0	0	0	0	0	0	0	0	in parte
partner	0	0	0	0	0	0	1	0	0	0	cumpagnu
partnership	0	0	0	0	0	0	1	0	0	1	partenariatu
parts	0	0	0	0	0	0	0	0	0	0	parti
party	0	0	0	0	0	0	0	0	0	0	festa
pas	0	0	0	0	0	0	0	0	0	0	pas
pass	0	0	0	0	0	0	0	0	0	0	passà
passable	0	0	0	0	0	0	0	0	0	0	passabile
passage	0	0	0	0	0	0	0	0	0	0	passaghju
passageway	0	0	0	0	0	0	0	0	0	0	passaghju
passe	0	0	0	0	0	1	0	0	0	0	passa
passenger	0	1	0	0	0	0	0	0	0	0	passageru
passim	0	0	0	0	0	0	0	0	0	0	passim
passing	0	0	0	0	0	0	0	0	0	0	passendu
passion	0	1	0	0	1	0	1	0	0	1	passione
passionate	0	1	0	0	1	0	1	0	0	1	appassiunatu
passive	0	0	0	0	0	1	0	0	0	0	passivu
passivity	0	0	0	0	0	1	0	0	0	0	passività
passport	0	0	0	0	0	0	0	0	0	0	passaportu
past	0	0	0	0	0	0	0	0	0	0	passatu
paste	0	0	0	0	0	0	0	0	0	0	pasta
pastel	0	0	0	0	0	0	0	0	0	0	pastellu
pastime	0	0	0	0	0	0	1	0	0	0	passatempu
pastor	0	0	0	0	1	0	1	0	0	1	pastore
pastry	0	0	0	0	1	0	1	0	0	0	pasticceria
pasture	0	0	0	0	0	0	1	0	0	0	pasture
pasty	0	0	0	0	0	0	0	0	0	0	pasticcia
pat	0	0	0	0	0	0	0	0	0	0	pat
patch	0	0	0	0	0	1	0	0	0	0	patch
patchwork	0	0	0	0	0	0	0	0	0	0	patchwork
pate	0	0	0	0	0	0	0	0	0	0	patè
patella	0	0	0	0	0	0	0	0	0	0	rotula
patent	0	0	0	0	0	0	1	0	0	0	patente
paternal	0	0	0	0	0	0	0	0	0	0	paternu
paternity	0	0	0	0	0	0	0	0	0	0	paternità
path	0	0	0	0	0	0	0	0	0	0	caminu
pathetic	0	0	1	0	0	1	0	1	0	0	pateticu
pathology	0	0	0	0	0	0	0	0	0	0	patologia
pathos	0	0	0	0	0	0	0	0	0	0	pathos
pathway	0	0	0	0	0	0	0	0	0	0	via
patience	0	1	0	0	0	0	1	0	0	1	pacienza
patient	0	1	0	0	0	0	1	0	0	0	paziente
patio	0	0	0	0	0	0	0	0	0	0	patio
patriarch	0	0	0	0	0	0	0	0	0	0	patriarca
patriarchal	0	0	0	0	0	0	1	0	0	1	patriarcale
patrimony	0	0	0	0	0	0	0	0	0	0	patrimoniu
patriot	0	0	0	0	0	0	0	0	0	0	patriottu
patriotic	0	0	0	0	0	0	0	0	0	0	patriotticu
patriotism	0	0	0	0	0	0	0	0	0	0	patriottisimu
patrol	0	0	0	0	0	0	0	0	0	1	pattuglia
patron	0	0	0	0	0	0	1	0	0	1	patronu
patronage	0	0	0	0	0	0	1	0	0	1	patronatu
patronize	0	0	0	0	0	0	0	0	0	0	patronize
patronizing	0	0	0	0	0	1	0	0	0	0	patroning
patter	1	0	0	0	0	1	0	0	0	0	pattu
pattern	0	0	0	0	0	0	0	0	0	0	mudellu
paucity	1	0	1	0	0	1	0	1	0	0	miseria
pauper	0	0	0	0	0	1	0	1	0	0	poviru
pause	0	0	0	0	0	0	0	0	0	0	pausa
pave	0	0	0	0	0	0	0	0	0	0	pavimentà
pavement	0	0	0	0	0	0	0	0	0	1	pavimentu
pavilion	0	0	0	0	0	0	0	0	0	0	padiglione
paving	0	0	0	0	0	0	0	0	0	0	pavimentazione
paw	0	0	0	0	0	0	0	0	0	0	zampa
pawn	0	0	0	0	0	1	0	0	0	1	pedone
pax	0	0	0	0	0	0	0	0	0	0	pax
pay	0	1	0	0	1	0	1	0	0	1	pagà
payback	1	0	0	0	0	1	0	0	0	0	rimborsu
payer	0	0	0	0	0	0	0	0	0	0	pagatore
payment	0	0	0	0	0	1	0	0	0	0	pagamentu
pea	0	0	0	0	0	0	0	0	0	0	pisello
peace	0	1	0	0	1	0	1	0	0	1	pace
peaceable	0	0	0	0	0	0	1	0	0	0	pacificu
peaceful	0	1	0	0	1	0	1	0	1	1	pacificu
peacock	0	0	0	0	0	0	1	0	0	0	pavone
peak	0	0	0	0	0	0	0	0	0	0	piccu
peaked	0	0	0	0	0	0	0	0	0	0	cullò
pearl	0	0	0	0	0	0	0	0	0	0	perla
peasant	0	0	0	0	0	0	0	0	0	0	paisanu
peat	0	0	0	0	0	0	0	0	0	0	torba
pebble	0	0	0	0	0	0	0	0	0	0	pebble
peck	0	0	0	0	0	0	1	0	0	0	picca
peculiar	0	0	0	0	0	0	0	0	0	0	peculiar
peculiarities	0	0	0	0	0	1	0	0	0	0	peculiarità
peculiarity	0	0	0	0	0	0	1	0	0	0	peculiarità
peculiarly	0	0	0	0	0	0	0	0	0	0	particularmenti
pecuniary	0	0	0	0	0	0	0	0	0	0	pecuniariu
pedal	0	0	0	0	0	0	0	0	0	0	pedale
pedantic	0	0	0	0	0	0	0	0	0	0	pedante
peddle	0	0	0	0	0	0	0	0	0	0	peddle
pedestal	0	0	0	0	0	0	0	0	0	0	pedestal
pedestrian	0	0	0	0	0	1	0	0	0	0	pedone
pediatrics	0	0	0	0	0	0	0	0	0	0	pediatria
pedigree	0	0	0	0	0	0	1	0	0	1	pedigree
pedometer	0	0	0	0	0	0	0	0	0	0	pedometru
peel	0	0	0	0	0	0	0	0	0	0	sbuccia
peep	0	0	0	0	0	0	0	0	0	0	pipi
peer	0	0	0	0	0	0	0	0	0	0	pari
peering	0	0	0	0	0	0	0	0	0	0	peering
peerless	0	0	0	0	0	0	1	0	0	0	senza pari
peg	0	0	0	0	0	0	0	0	0	0	peg
pegs	0	0	0	0	0	0	0	0	0	0	picchi
pelagic	0	0	0	0	0	0	0	0	0	0	pelagicu
pellet	0	0	0	0	0	0	0	0	0	0	pellet
pen	0	0	0	0	0	0	0	0	0	0	penna
penal	0	0	0	1	0	1	0	1	0	0	penali
penalty	1	0	0	1	0	1	0	1	0	0	pena
penance	0	0	0	1	0	0	0	1	0	0	penitenza
penchant	0	0	0	0	0	0	1	0	0	0	inclinazione
pencil	0	0	0	0	0	0	0	0	0	0	matita
pendant	0	0	0	0	0	0	0	0	0	0	pendente
pendency	0	0	0	0	0	0	0	0	0	0	pendenza
pendent	0	0	0	0	0	0	0	0	0	0	pendente
pending	0	0	0	0	0	0	0	0	0	0	pendente
pendulum	0	0	0	0	0	0	0	0	0	0	pendulu
penetrate	0	0	0	0	0	0	0	0	0	0	penetrà
penetrating	0	0	0	0	0	0	0	0	0	0	penetrante
penetration	1	0	0	1	0	1	0	0	0	0	penetrazione
peninsula	0	0	0	0	0	0	0	0	0	0	peninsula
penitentiary	1	0	0	0	0	1	0	0	0	0	penitenziariu
pennant	0	0	0	0	0	0	0	0	0	0	pennant
penniless	0	0	0	0	0	0	0	0	0	0	senza soldi
penny	0	0	0	0	0	0	0	0	0	0	centesimu
pension	0	0	0	0	0	0	0	0	0	0	pensione
pensioner	0	0	0	0	0	0	0	0	0	0	pensionatu
pensive	0	0	0	0	0	0	0	1	0	0	penseru
pentagon	0	0	0	0	0	0	0	0	0	0	pentagonu
penthouse	0	0	0	0	0	0	0	0	0	0	penthouse
penultimate	0	0	0	0	0	0	0	0	0	0	penultima
people	0	0	0	0	0	0	0	0	0	0	ghjente
peopled	0	0	0	0	0	0	0	0	0	0	populu
pepper	0	0	0	0	0	0	0	0	0	0	pepite
peptic	0	0	0	0	0	0	0	0	0	0	peptic
perceive	0	0	0	0	0	0	1	0	0	1	percepisce
percentage	0	0	0	0	0	0	0	0	0	0	percentuale
perceptible	0	0	0	0	0	0	1	0	0	0	perceptible
perception	0	0	0	0	0	0	0	0	0	0	percepzioni
perceptive	0	0	0	0	0	0	0	0	0	0	perceptive
perch	0	0	0	0	0	0	0	0	0	0	perch
perchance	0	0	0	0	0	0	0	0	1	0	forse
percolation	0	0	0	0	0	0	0	0	0	0	percolazione
percussion	0	0	0	0	0	0	0	0	0	0	percussione
perdition	1	0	1	1	0	1	0	1	0	0	perdizioni
peremptory	0	0	0	0	0	0	0	0	0	0	peremptoriu
perennial	0	0	0	0	0	0	1	0	0	1	perenne
perfect	0	1	0	0	1	0	1	0	0	1	perfetta
perfection	0	1	0	0	1	0	1	0	1	1	perfezione
perforated	0	0	0	0	0	0	0	0	0	0	perforatu
perforation	0	0	0	0	0	0	0	0	0	0	perforazione
perforce	0	0	0	0	0	0	0	0	0	0	per forza
perform	0	0	0	0	0	0	0	0	0	0	eseguisce
performance	0	0	0	0	0	0	0	0	0	0	prestazione
performer	0	0	0	0	0	0	1	0	0	0	interprete
perfume	0	0	0	0	0	0	0	0	0	0	prufume
perfumed	0	0	0	0	0	0	0	0	0	0	profumatu
peri	0	0	0	0	0	0	0	0	1	0	peri
peridot	0	0	0	0	0	0	0	0	0	0	peridotu
peril	0	1	0	1	0	1	0	1	0	0	periculu
perilous	0	1	0	1	0	1	0	1	0	0	periculosu
perimeter	0	0	0	0	0	0	0	0	0	0	perimetru
period	0	0	0	0	0	0	0	0	0	0	periodu
periodic	0	0	0	0	0	0	0	0	0	0	periodic
periodical	0	0	0	0	0	0	0	0	0	0	periodicu
periodically	0	0	0	0	0	0	0	0	0	0	periodicamente
periodicity	0	0	0	0	0	0	0	0	0	1	periodicità
periphery	0	0	0	0	0	0	0	0	0	0	periferia
perish	0	0	0	1	0	1	0	1	0	0	perisce
perishable	0	0	0	0	0	1	0	0	0	0	periscibile
perished	0	0	0	0	0	1	0	1	0	0	peritu
perishing	0	0	0	1	0	1	0	1	0	0	perisce
perjury	0	0	0	1	0	1	0	0	1	0	spergiuriu
perk	0	0	0	0	0	0	1	0	0	0	vantaghju
permanence	0	0	0	0	0	0	0	0	0	0	permanenza
permeable	0	0	0	0	0	0	0	0	0	0	permeable
permeate	0	0	0	0	0	0	0	0	0	0	permeate
permeation	0	0	0	0	0	0	0	0	0	0	permeazione
permissible	0	0	0	0	0	0	0	0	0	0	permissibile
permission	0	0	0	0	0	0	1	0	0	0	permessu
permissive	0	0	0	0	0	0	0	0	0	0	permissive
permit	0	0	0	0	0	0	0	0	0	0	permessu
permitted	0	0	0	0	0	0	0	0	0	0	permessu
permitting	0	0	0	0	0	0	0	0	0	0	permettendu
permutation	0	0	0	0	0	0	0	0	0	0	permutazione
pernicious	1	0	0	1	0	1	0	1	0	0	perniciosa
perpendicular	0	0	0	0	0	0	0	0	0	0	perpendiculare
perpetrate	0	0	0	0	0	0	0	0	0	0	perpetrà
perpetrator	1	0	1	1	0	1	0	1	0	0	autore
perpetual	0	0	0	0	0	0	0	0	0	0	perpetu
perpetually	0	0	0	0	0	0	0	0	0	0	perpetuamente
perpetuate	0	1	0	0	0	0	0	0	0	0	perpetuà
perpetuation	0	0	0	0	0	1	0	0	0	0	perpetuazione
perpetuity	0	1	0	0	0	0	1	0	0	1	perpetuità
perplexed	0	0	0	0	0	1	0	0	0	0	perplessu
perplexing	0	0	0	0	0	0	0	0	0	0	perplexing
perplexity	0	0	0	0	0	1	0	1	0	0	perplessità
persecute	1	0	0	1	0	1	0	0	0	0	perseguite
persecution	1	0	1	1	0	1	0	1	0	0	persecuzione
perseverance	0	0	0	0	0	0	0	0	0	0	perseveranza
persevere	0	0	0	0	0	0	0	0	0	0	persevera
persist	0	0	0	0	0	0	0	0	0	0	persiste
persistence	0	0	0	0	0	0	1	0	0	0	persistenza
persistent	0	0	0	0	0	0	1	0	0	0	persistente
persisting	0	0	0	0	0	0	0	0	0	0	persistente
person	0	0	0	0	0	0	0	0	0	0	persona
personable	0	0	0	0	0	0	1	0	0	0	personable
personage	0	0	0	0	0	0	0	0	0	0	parsunaghju
personal	0	0	0	0	0	0	0	0	0	1	persunale
personification	0	0	0	0	0	0	0	0	0	0	personificazione
personnel	0	0	0	0	0	0	0	0	0	0	persunale
persons	0	0	0	0	0	0	0	0	0	0	persone
perspective	0	0	0	0	0	0	0	0	0	0	perspettiva
perspiration	0	0	1	0	0	0	0	0	0	0	sudorazione
persuade	0	0	0	0	0	0	0	0	0	1	cunvince
persuasion	0	0	0	0	0	0	0	0	0	0	persuasione
persuasive	0	0	0	0	0	0	0	0	0	0	persuasive
pert	0	0	0	0	0	0	0	0	0	0	pert
pertinent	0	0	0	0	0	0	1	0	0	1	pertinente
perturbation	0	0	0	1	0	1	0	0	0	0	perturbazione
pertussis	0	0	0	0	0	1	0	0	0	0	coqueluche
perusal	0	0	0	0	0	0	0	0	0	0	lettura
peruse	0	0	0	0	0	0	0	0	0	0	leghjite
pervading	0	0	0	0	0	0	0	0	0	0	pervadente
perverse	1	0	1	1	0	1	0	0	0	0	perversu
perversion	1	0	1	0	0	1	0	1	0	0	perversione
pervert	1	0	1	0	0	1	0	0	0	0	pervertitu
perverted	0	0	1	0	0	1	0	0	0	0	pervertitu
pessimism	1	0	0	1	0	1	0	1	0	0	pessimismu
pessimist	0	0	0	1	0	1	0	1	0	0	pessimista
pest	1	0	1	1	0	1	0	0	0	0	peste
pestilence	0	0	1	1	0	1	0	0	0	0	peste
pet	0	0	0	0	0	1	0	0	0	0	pet
petition	0	0	0	0	0	0	0	0	0	0	petizione
petitioner	0	0	0	0	0	0	0	0	0	0	peticionariu
petrol	0	0	0	0	0	0	0	0	0	0	benzina
petroleum	0	0	1	0	0	1	1	0	0	0	pitroliu
petting	0	0	0	0	0	0	0	0	0	0	petting
petty	0	0	0	0	0	1	0	0	0	0	picculu
pew	0	0	0	0	0	0	0	0	0	0	bancu
pewter	0	0	0	0	0	0	0	0	0	0	petru
phalanx	0	0	0	1	0	0	0	0	0	1	falange
phantom	0	0	0	1	0	1	0	0	0	0	fantasma
pharmaceutical	0	0	0	0	0	0	1	0	0	0	farmaceuticu
pharmacist	0	0	0	0	0	0	0	0	0	0	farmacista
pharmacology	0	0	0	0	0	0	0	0	0	0	farmacologia
pharmacy	0	0	0	0	0	0	0	0	0	0	farmacia
phase	0	0	0	0	0	0	0	0	0	0	fase
phenomenon	0	0	0	0	0	0	0	0	0	0	fenomenu
philanthropic	0	0	0	0	0	0	0	0	0	1	filantropicu
philanthropist	0	0	0	0	0	0	1	0	0	1	filantropu
philanthropy	0	0	0	0	0	0	1	0	0	0	filantropia
philosopher	0	0	0	0	0	0	1	0	0	1	filòsufu
philosophic	0	0	0	0	0	0	0	0	0	0	filusuficu
philosophical	0	0	0	0	0	0	0	0	0	0	filusuficu
philosophy	0	0	0	0	0	0	0	0	0	0	filusufìa
phlegm	0	0	1	0	0	1	0	0	0	0	flemma
phoenix	0	0	0	0	0	0	1	0	0	0	fenice
phone	0	0	0	0	0	0	0	0	0	0	telefonu
phonetic	0	0	0	0	0	0	1	0	0	0	fonetica
phonetics	0	0	0	0	0	0	0	0	0	0	fonetica
phonics	0	0	0	0	0	0	0	0	0	0	fonetica
phonograph	0	0	0	0	0	0	0	0	0	0	fonografu
phonology	0	0	0	0	0	0	0	0	0	0	fonulugia
phony	1	0	1	0	0	1	0	0	0	0	falsu
phosphor	0	0	0	0	0	0	0	0	0	0	fosforu
phosphorus	0	0	0	0	0	0	0	0	0	0	fosforu
photo	0	0	0	0	0	0	0	0	0	0	foto
photogenic	0	0	0	0	0	0	0	0	0	0	fotogenicu
photograph	0	0	0	0	0	0	0	0	0	0	fotografia
photographer	0	0	0	0	0	0	0	0	0	0	fotografu
photography	0	0	0	0	0	0	0	0	0	0	fotografia
photometry	0	0	0	0	0	0	0	0	0	0	fotometria
phrase	0	0	0	0	0	0	0	0	0	0	frasa
phraseology	0	0	0	0	0	0	0	0	0	0	fraseologia
phylogeny	0	0	0	0	0	0	0	0	0	0	filogenesi
physical	0	0	0	0	0	0	0	0	0	0	fisicu
physician	0	0	0	0	0	0	1	0	0	1	duttore
physicist	0	0	0	0	0	0	0	0	0	1	fisicu
physics	0	0	0	0	0	0	1	0	0	0	fisica
physiology	0	0	0	0	0	0	1	0	0	0	fisiologia
physique	0	0	0	0	0	0	1	0	0	0	fisicu
pianist	0	0	0	0	0	0	0	0	0	0	pianista
piano	0	0	0	0	0	0	0	0	0	0	pianoforte
piazza	0	0	0	0	0	0	0	0	0	0	piazza
piccolo	0	0	0	0	0	0	0	0	0	0	piccolo
pick	0	0	0	0	0	0	1	0	0	0	sceglie
picked	0	0	0	0	0	0	0	0	0	0	sceltu
picket	1	1	0	1	0	1	0	0	0	0	piccu
picketing	1	0	0	0	0	1	0	0	0	0	picketing
pickle	0	0	0	0	0	1	0	0	0	0	marinatu
pickup	0	0	0	0	0	0	0	0	0	0	piglia
picnic	0	1	0	0	1	0	1	0	1	1	picnic
pictorial	0	0	0	0	0	0	0	0	0	0	pittorica
picture	0	0	0	0	0	0	0	0	0	0	stampa
picturesque	0	0	0	0	1	0	1	0	0	0	pittoresca
pie	0	0	0	0	0	0	0	0	0	0	torta
piecemeal	0	0	0	0	0	0	0	0	0	0	à pezzi
pied	0	0	0	0	0	0	0	0	0	0	pied
pier	0	0	0	0	0	0	0	0	0	0	molo
pierce	0	0	0	0	0	0	0	0	0	0	pierce
piety	0	0	0	0	0	0	1	0	0	0	pietà
pig	0	0	1	0	0	1	0	0	0	0	porcu
pigeon	0	0	0	0	0	1	0	0	0	0	piccione
pigment	0	0	0	0	0	0	0	0	0	0	pigmentu
pike	0	0	0	0	0	0	0	0	0	0	lucciu
pile	0	0	0	0	0	0	0	0	0	0	pila
piles	0	0	1	0	0	1	0	0	0	0	pile
pilgrim	0	0	0	0	0	0	0	0	0	0	pellegrinu
pilgrimage	0	0	0	0	0	0	0	0	0	0	pèlerinage
pill	0	0	0	0	0	0	1	0	0	1	pillola
pillage	1	0	1	1	0	1	0	0	0	0	pillage
pillar	0	0	0	0	0	0	0	0	0	0	pilastru
pillow	0	0	0	0	0	0	1	0	0	0	cuscinu
pillowcase	0	0	0	0	0	0	0	0	0	0	cuscinu
pilot	0	0	0	0	0	0	1	0	0	1	pilotu
pimp	0	0	0	0	0	1	0	0	0	0	magnaccia
pimple	0	0	1	0	0	1	0	0	0	0	pimple
pin	0	0	0	0	0	0	0	0	0	0	pin
pinch	0	0	0	0	0	0	0	0	0	0	pizzicu
pinching	0	0	0	0	0	0	0	0	0	0	pizzicà
pine	0	0	0	0	0	1	0	1	0	0	pinu
pineapple	0	0	0	0	0	0	0	0	0	0	ananas
ping	0	0	0	0	0	0	0	0	0	0	ping
pinhole	0	0	0	0	0	0	0	0	0	0	pinhole
pinion	0	0	0	1	0	1	0	0	0	0	pignone
pink	0	0	0	0	0	0	0	0	0	0	rosa
pinnacle	0	0	0	0	0	0	1	0	0	0	pinnacle
pioneer	0	0	0	0	0	0	1	0	0	0	pioniere
pious	0	0	1	0	0	0	1	1	0	1	piu
pip	0	0	0	0	0	0	0	0	0	0	pip
pipe	0	0	0	0	0	0	0	0	0	0	pipa
piped	0	0	0	0	0	0	0	0	0	0	pipatu
pipeline	0	0	0	0	0	0	0	0	0	0	pipeline
piper	0	0	0	0	0	0	0	0	0	0	piper
pipette	0	0	0	0	0	0	0	0	0	0	pipetta
pique	1	0	0	0	0	1	0	0	0	0	piccu
piracy	0	0	0	0	0	1	0	0	0	0	pirateria
pirate	1	0	0	0	0	1	0	0	0	0	pirate
piscina	0	0	0	0	0	0	0	0	0	0	piscina
pistol	0	0	0	0	0	1	0	0	0	0	pistola
piston	0	0	0	0	0	0	0	0	0	0	pistone
pit	0	0	0	0	0	0	0	0	0	0	fossa
pitch	0	0	0	0	0	0	0	0	0	0	pitch
pitcher	0	0	0	0	0	0	0	0	0	0	brocca
pitfall	1	0	1	1	0	1	0	1	1	0	trappula
pith	0	0	0	0	0	0	1	0	0	1	pith
pithy	0	0	0	0	0	0	0	0	0	0	pitu
pitted	0	0	0	0	0	0	0	0	0	0	pittatu
pity	0	0	0	0	0	0	0	1	0	0	pietà
pivot	0	0	0	0	0	0	1	0	0	1	pivot
pix	0	0	0	0	0	0	0	0	0	0	pix
placard	0	0	0	0	0	0	0	0	1	0	cartellu
place	0	0	0	0	0	0	0	0	0	0	locu
placebo	0	0	0	0	0	0	0	0	0	0	placebo
placid	0	0	0	0	0	0	1	0	0	0	placid
placket	0	0	0	0	0	0	0	0	0	0	paglia
plagiarism	0	0	1	0	0	1	0	0	0	0	plagiu
plague	0	0	1	1	0	1	0	1	0	0	peste
plaid	0	0	0	0	0	0	0	0	0	0	plaid
plain	0	0	0	0	0	0	0	0	0	0	pianura
plaintiff	0	0	0	0	0	1	0	0	0	0	attore
plaintive	0	0	0	0	0	0	0	1	0	0	lamentable
plan	0	1	0	0	0	0	0	0	0	0	pianu
plane	0	0	0	0	0	0	0	0	0	0	aviò
planet	0	0	0	0	0	0	0	0	0	0	pianeta
planetarium	0	0	0	0	0	0	0	0	0	0	planetariu
planets	0	0	0	0	0	0	0	0	0	0	pianeti
plank	0	0	0	0	0	0	0	0	0	0	tavola
planned	0	0	0	0	0	0	0	0	0	0	pianificatu
planning	0	1	0	0	0	0	1	0	0	1	pianificazione
plant	0	0	0	0	0	0	0	0	0	0	pianta
plantation	0	0	0	0	0	0	0	0	0	0	piantagione
planter	0	0	0	0	0	0	0	0	0	0	piantatore
planting	0	0	0	0	0	0	0	0	0	0	piantazione
plasma	0	0	0	0	0	0	0	0	0	0	plasma
plaster	0	0	0	0	0	0	0	0	0	0	gesso
plastic	0	0	0	0	0	0	0	0	0	0	plastica
plasticity	0	0	0	0	0	0	0	0	0	0	plasticità
plat	0	0	0	0	0	0	0	0	0	0	plat
plate	0	0	0	0	0	0	0	0	0	0	piastra
plateau	0	0	0	0	0	0	0	0	0	0	plateau
plated	0	0	0	0	0	1	0	0	0	0	placcati
platform	0	0	0	0	0	0	0	0	0	0	piattaforma
plating	0	0	0	0	0	0	0	0	0	0	placcatura
platoon	0	0	0	0	0	0	0	0	0	0	plotone
platter	0	0	0	0	0	0	0	0	0	0	piattu
plausibility	0	0	0	0	0	0	0	0	0	0	plausibilità
play	0	0	0	0	0	0	0	0	0	0	ghjucà
playa	0	0	0	0	0	0	0	0	0	0	spiaggia
player	0	0	0	0	0	1	0	0	0	0	ghjucadore
playful	1	0	0	0	1	0	1	0	1	1	ghjucatu
playground	0	1	0	0	1	0	1	0	1	1	parcorsu di ghjocu
playhouse	0	0	0	0	1	0	1	0	0	0	playhouse
playmate	0	0	0	0	0	0	0	0	0	0	cumpagnu di ghjocu
playwright	0	0	0	0	0	0	0	0	0	0	drammaturgu
plaza	0	0	0	0	0	0	0	0	0	0	piazza
plea	0	1	0	1	0	1	0	1	0	0	pregu
pleasant	0	1	0	0	1	0	1	0	1	1	piacevule
pleased	0	0	0	0	1	0	1	0	0	0	piacè
pleasurable	0	0	0	0	1	0	1	0	0	0	piacevule
pleat	0	0	0	0	0	0	0	0	0	0	pieghetta
pleated	0	0	0	0	0	0	0	0	0	0	piegata
pledge	0	0	0	0	1	0	1	0	0	1	impegnu
pledged	0	0	0	0	0	0	0	0	0	0	prumessu
plenary	0	0	0	0	0	0	1	0	0	0	plenaria
plentiful	0	0	0	0	0	0	1	0	0	0	abbundante
plenty	0	0	0	0	0	0	0	0	0	0	assai
plenum	0	0	0	0	0	0	0	0	0	0	plenum
plethora	0	0	0	0	0	0	0	0	0	0	pletora
plexus	0	0	0	0	0	0	1	0	0	0	plexus
pliable	0	0	0	0	0	0	0	0	0	0	pliable
plication	0	0	0	0	0	0	0	0	0	0	plicazione
pliers	0	0	0	0	0	0	0	0	0	0	pinze
plight	0	1	1	1	0	1	0	1	0	0	situazione
plinth	0	0	0	0	0	0	0	0	0	0	plinto
plodding	0	0	0	0	0	1	0	0	0	0	pisanti
plot	0	0	0	0	0	0	0	0	0	0	trama
plough	0	0	0	0	0	0	0	0	0	0	aratu
ploughed	0	0	0	0	0	0	0	0	0	0	aratu
plover	0	0	0	0	0	0	0	0	0	0	pivieru
plow	0	0	0	0	0	0	0	0	0	0	aratu
plowed	0	0	0	0	0	0	0	0	0	0	aratu
plowing	0	0	0	0	0	0	0	0	0	0	aratu
pluck	0	0	0	0	0	0	0	0	0	0	piglià
plug	0	0	0	0	0	0	0	0	0	0	plug
plum	0	0	0	0	0	0	1	0	0	0	prugna
plumage	0	0	0	0	0	0	0	0	0	0	piuma
plumb	0	0	0	0	0	0	1	0	0	0	piuma
plume	0	0	0	0	0	0	0	0	0	0	piuma
plummet	0	0	0	1	0	1	0	0	0	0	piantà
plump	0	1	0	0	0	0	0	0	0	0	piccu
plumper	0	0	0	0	0	0	0	0	0	0	plumper
plunder	1	0	1	1	0	1	0	1	1	0	saccheghju
plunge	0	0	0	1	0	1	0	0	0	0	immersi
plural	0	0	0	0	0	0	0	0	0	0	plurale
plurality	0	0	0	0	0	0	0	0	0	0	pluralità
plush	0	0	0	0	0	0	1	0	0	0	peluche
plutonium	0	0	0	0	0	0	0	0	0	0	plutoniu
ply	0	0	0	0	0	0	1	0	0	0	ply
pneumonia	0	0	0	1	0	1	0	0	0	0	puntura
poaching	1	0	1	1	0	1	0	1	0	0	braconnage
pocket	0	0	0	0	0	0	0	0	0	0	tasca
pocketbook	0	0	0	0	0	0	0	0	0	0	tasca
pod	0	0	0	0	0	0	0	0	0	0	pod
poem	0	0	0	0	0	0	0	0	0	0	puema
poet	0	0	0	0	0	0	0	0	0	0	poeta
poetic	0	0	0	0	0	0	0	0	0	0	pueticu
poetical	0	0	0	0	0	0	0	0	0	0	pueticu
poetics	0	0	0	0	0	0	0	0	0	0	puetica
poetry	0	0	0	0	0	0	0	0	0	0	puesia
poignant	0	0	0	0	0	0	0	0	0	0	pungente
point	0	0	0	0	0	0	0	0	0	0	puntu
pointedly	0	0	0	0	0	0	1	0	0	0	puntualmente
pointer	0	0	0	0	0	0	0	0	0	0	puntatore
pointless	0	0	0	0	0	1	0	1	0	0	inutile
poise	0	0	0	0	0	0	0	0	0	0	equilibriu
poison	1	0	1	1	0	1	0	1	0	0	velenu
poisoned	1	0	1	1	0	1	0	1	0	0	avvelenatu
poisoning	0	0	1	0	0	1	0	0	0	0	avvelenamentu
poisonous	1	0	1	1	0	1	0	1	0	0	velenosa
poke	0	1	0	0	0	1	0	0	0	0	picca
poker	0	0	0	0	0	0	0	0	0	0	poker
