English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Thai Word
overdose	0	0	0	0	0	1	0	0	0	0	ยาเกินขนาด
overdue	0	1	0	0	0	1	0	1	1	0	หนี้ที่ค้างชำระ
overestimate	0	0	0	0	0	0	0	0	1	0	ประเมินค่าสูงไป
overestimated	0	0	0	0	0	1	0	0	0	0	ประเมินค่าสูงไป
overflow	0	0	0	0	0	1	0	0	0	0	ล้น
overflowing	0	0	0	0	0	0	0	0	0	0	ล้น
overgrown	0	0	0	0	0	1	0	0	0	0	รก
overgrowth	0	0	0	0	0	0	0	0	0	0	การเจริญเติบโตมากเกินไป
overhanging	0	0	0	0	0	0	0	0	0	0	ยื่นออกมา
overhaul	0	0	0	0	0	0	0	0	0	0	ยกเครื่อง
overhead	0	0	0	0	0	0	0	0	0	0	ค่าใช้จ่าย
overjoyed	0	0	0	0	1	0	1	0	0	0	ดีใจจัง
overlaid	0	0	0	0	0	0	0	0	0	0	ซ้อนทับ
overlap	0	0	0	0	0	0	0	0	0	0	ทับซ้อนกัน
overlay	0	0	0	0	0	0	0	0	0	0	ซ้อนทับ
overload	0	0	0	0	0	1	0	1	0	0	โอเวอร์โหลด
overlying	0	0	0	0	0	0	0	0	0	0	วางตัว
overpaid	0	0	0	0	0	1	0	0	0	0	จ่ายเกิน
overpass	0	0	0	0	0	0	0	0	0	0	สะพานลอย
overpower	0	0	0	0	0	1	0	0	0	0	เอาชนะ
overpowering	1	0	0	1	0	1	0	0	0	0	เอาชนะ
overpriced	1	0	1	0	0	1	0	1	0	0	แพงเกินไป
override	0	0	0	0	0	0	0	0	0	0	แทนที่
overrule	0	0	0	0	0	0	0	0	0	0	ลบล้าง
overseer	0	0	0	0	0	0	0	0	0	0	ผู้ดูแล
overshadow	0	0	0	0	0	0	0	0	0	0	เงา
oversight	0	0	0	0	0	1	0	0	0	0	กำกับดูแล
overstate	0	0	0	0	0	0	0	0	0	0	พูดเกินจริง
overstock	0	0	0	0	0	0	0	0	0	0	overstock
overt	0	0	0	1	0	0	0	0	0	0	เปิดเผย
overtake	0	0	0	0	0	0	0	0	0	0	แซง
overtaken	0	0	0	0	0	0	0	0	0	0	แซง
overthrow	0	1	0	1	0	1	0	0	0	0	ปลดจากตำแหน่ง
overture	0	1	0	0	0	0	0	0	0	0	ทาบทาม
overturn	0	0	0	0	0	1	0	0	0	0	คว่ำ
overwhelm	0	0	0	0	0	1	0	0	0	0	ประเด
overwhelmed	0	0	0	0	0	1	0	1	0	0	ล้นหลาม
overwhelming	0	0	0	0	0	0	1	0	0	0	ล้นหลาม
overzealous	0	0	0	0	0	0	0	0	0	0	ใจร้อน
owe	0	0	0	0	0	0	0	0	0	0	เป็นหนี้
owing	1	1	1	1	0	1	0	1	0	1	เนื่องจาก
owner	0	0	0	0	0	0	0	0	0	0	เจ้าของ
ownership	0	0	0	0	0	0	1	0	0	0	ความเป็นเจ้าของ
ox	0	0	0	0	0	0	0	0	0	0	วัว
oxidation	0	0	0	0	0	1	0	0	0	0	ออกซิเดชัน
oxygen	0	0	0	0	0	0	0	0	0	0	ออกซิเจน
oxymoron	0	0	0	0	0	0	0	0	0	0	ออกซีโมรอน
oyster	0	0	0	0	0	0	0	0	0	0	หอยนางรม
pace	0	0	0	0	0	0	0	0	0	0	ก้าว
pacific	0	0	0	0	0	0	1	0	0	0	แปซิฟิก
pacify	0	0	0	0	0	0	0	0	0	0	ปลอบ
pack	0	0	0	0	0	0	0	0	0	0	หีบห่อ
package	0	0	0	0	0	0	0	0	0	0	บรรจุุภัณฑ์
packer	0	0	0	0	0	0	0	0	0	0	คนแพ็คของ
packet	0	0	0	0	0	0	0	0	0	0	แพ็คเก็ต
pact	0	0	0	0	0	0	0	0	0	1	สัญญา
pad	0	0	0	0	0	0	1	0	0	0	เบาะ
padding	0	0	0	0	0	0	1	0	0	0	การขยายความ
paddle	0	1	0	0	0	0	1	0	0	0	ไม้พาย
paddock	0	0	0	0	0	0	0	0	0	0	คอกข้างสนามม้า
paddy	0	0	0	0	0	0	0	0	0	0	ข้าวเปลือก
padlock	0	0	0	0	0	0	0	0	0	0	กุญแจ
padre	0	0	0	0	0	0	0	0	0	0	ปรมาจารย์
pagan	0	0	0	0	0	0	0	0	0	0	คนนอกศาสนา
paganism	0	0	0	0	0	0	0	0	0	0	ลัทธินอกรีต
page	0	0	0	0	0	0	0	0	0	0	หน้าหนังสือ
pageant	0	0	0	0	0	0	0	0	0	0	ประกวด
pagination	0	0	0	0	0	0	0	0	0	0	การแบ่งหน้า
pagoda	0	0	0	0	0	0	0	0	0	0	เจดีย์
pail	0	0	0	0	0	0	0	0	0	0	ถัง
pain	0	0	0	1	0	1	0	1	0	0	ความเจ็บปวด
pained	0	0	0	1	0	1	0	1	0	0	เจ็บปวด
painful	1	0	1	1	0	1	0	1	0	0	เจ็บปวด
painfully	0	0	0	0	0	1	0	1	0	0	อย่างเจ็บปวด
painless	0	0	0	0	0	0	0	0	0	0	ไม่เจ็บปวด
pains	0	0	0	0	0	1	0	0	0	0	ความเจ็บปวด
painstaking	0	0	0	0	0	0	0	0	0	0	อุตสาหะ
paint	0	0	0	0	0	0	0	0	0	0	สี
painted	0	0	0	0	0	0	0	0	0	0	ทาสี
painter	0	0	0	0	0	0	0	0	0	0	จิตรกร
painting	0	0	0	0	0	0	0	0	0	0	จิตรกรรม
pair	0	0	0	0	0	0	0	0	0	0	คู่
pajamas	0	0	0	0	0	0	0	0	0	0	ชุดนอน
pal	0	0	0	0	0	0	0	0	0	0	เพื่อน
palace	0	0	0	0	0	0	0	0	0	0	พระราชวัง
palatable	0	0	0	0	0	0	1	0	0	0	น่ารับประทาน
palate	0	0	0	0	0	0	0	0	0	0	เพดานปาก
paleontology	0	0	0	0	0	0	0	0	0	0	ซากดึกดำบรรพ์
palette	0	0	0	0	0	0	0	0	0	0	จานสี
pall	0	0	0	0	0	0	0	0	0	0	pal
palladium	0	0	0	0	0	0	0	0	0	0	แพลเลเดียม
pallet	0	0	0	0	0	0	0	0	0	0	พาเลท
palliative	0	0	0	0	0	0	1	0	0	0	ประคับประคอง
palm	0	0	0	0	0	0	0	0	0	0	ปาล์ม
palmer	0	0	0	0	0	0	0	0	0	0	ปาล์มเมอร์
palpable	0	0	0	0	0	0	0	0	1	0	ชัดเจน
palsy	0	0	1	1	0	1	0	1	0	0	อัมพาต
paltry	0	0	0	0	0	0	0	0	0	0	เล็กน้อย
pamper	0	0	0	0	0	0	0	0	0	0	ปรนเปรอ
pamphlet	0	0	0	0	0	0	0	0	0	0	แผ่นพับ
pan	0	0	0	0	0	0	0	0	0	0	กระทะ
panacea	0	0	0	0	0	0	1	0	0	0	ยาครอบจักรวาล
panache	0	0	0	0	0	0	1	0	0	0	การแต่งตัวสวย
pancake	0	0	0	0	0	0	0	0	0	0	แพนเค้ก
pandemic	0	0	0	1	0	1	0	1	0	0	การระบาดใหญ่
panel	0	0	0	0	0	0	0	0	0	0	แผงหน้าปัด
pang	0	0	0	0	0	1	0	0	1	0	ปัง
panic	0	0	0	1	0	1	0	0	0	0	ตื่นตกใจ
panier	0	0	0	0	0	0	1	0	0	0	panier
panorama	0	0	0	0	0	0	0	0	0	0	พาโนรามา
panoramic	0	0	0	0	0	0	0	0	0	0	พาโนรามา
pant	0	0	0	0	0	0	0	0	0	0	กางเกง
pantheon	0	0	0	0	0	0	0	0	0	0	วิหารแพนธีออน
panther	0	0	0	0	0	0	0	0	0	0	เสือดำ
panties	0	0	0	0	0	0	0	0	0	0	กางเกง
pantomime	0	0	0	0	0	0	0	0	0	0	ละครใบ้
pantry	0	0	0	0	0	0	0	0	0	0	ตู้กับข้าว
pants	0	0	0	0	0	0	0	0	0	0	กางเกง
pap	0	0	0	0	0	0	0	0	0	0	pap
papacy	0	0	0	0	0	0	0	0	0	0	พระสันตะปาปา
papal	0	0	0	0	0	0	0	0	0	0	สมเด็จพระสันตะปาปา
paper	0	0	0	0	0	0	0	0	0	0	กระดาษ
paprika	0	0	0	0	0	0	1	0	0	0	ปาปริก้า
papyrus	0	0	0	0	0	0	0	0	0	0	ต้นกก
par	0	0	0	0	0	0	0	0	0	0	พาร์
parable	0	0	0	0	0	0	0	0	0	0	คำอุปมา
parabola	0	0	0	0	0	0	0	0	0	0	พาราโบลา
parabolic	0	0	0	0	0	0	0	0	0	0	พาราโบลา
parachute	0	0	0	1	0	0	0	0	0	0	ร่มชูชีพ
parade	0	1	0	1	1	1	1	0	1	0	ขบวนพาเหรด
paradigm	0	0	0	0	0	0	0	0	0	0	กระบวนทัศน์
paradox	0	0	0	0	0	0	0	0	0	0	ความขัดแย้ง
paradoxical	0	0	0	0	0	0	0	0	0	0	ขัดแย้ง
paraffin	0	0	0	0	0	0	0	0	0	0	พาราฟิน
paragon	0	1	0	0	1	0	1	0	0	1	พารากอน
paragraph	0	0	0	0	0	0	0	0	0	0	วรรค
parallax	0	0	0	0	0	0	0	0	0	0	พารัลแลกซ์
parallel	0	0	0	0	0	0	0	0	0	0	ขนาน
parallelism	0	0	0	0	0	0	0	0	0	0	ความเท่าเทียม
paralysis	1	1	0	1	0	1	0	1	0	0	อัมพาต
paramount	0	0	0	0	0	0	1	0	0	0	สำคัญยิ่ง
paranoia	0	0	0	1	0	1	0	0	0	0	ความหวาดระแวง
parapet	0	0	0	0	0	0	0	0	0	0	เชิงเทิน
paraphernalia	0	0	0	0	0	0	0	0	0	0	ของกระจุกกระจิก
paraphrase	0	0	0	0	0	1	1	0	0	0	ถอดความ
parasite	0	0	1	1	0	1	0	0	0	0	ปรสิต
parasol	0	0	0	0	0	0	0	0	0	0	ร่มกันแดด
parcel	0	0	0	0	0	0	0	0	0	0	พัสดุ
parcels	0	0	0	0	0	0	0	0	0	0	พัสดุ
parchment	0	0	0	0	0	0	0	0	0	0	กระดาษ parchment
pardon	0	0	0	0	0	0	1	0	0	0	ขอโทษ
pare	1	1	0	1	0	1	0	1	0	0	pare
parenchyma	0	0	0	0	0	0	0	0	0	0	parenchyma
parent	0	0	0	0	0	0	0	0	0	0	พ่อแม่
parentage	0	0	0	0	0	0	1	0	0	0	ความเป็นพ่อแม่
parental	0	0	0	0	0	0	0	0	0	0	ผู้ปกครอง
parenthesis	0	0	0	0	0	0	0	0	0	0	วงเล็บ
parenthetical	0	0	0	0	0	0	0	0	0	0	วงเล็บ
parietal	0	0	0	0	0	0	1	0	0	1	ข้างขม่อม
paring	0	0	0	0	0	0	0	0	0	0	ปอกเปลือก
parish	0	0	0	0	0	0	0	0	0	1	ตำบล
parity	0	0	0	0	0	0	0	0	0	0	ความเท่าเทียมกัน
park	0	0	0	0	0	0	0	0	0	0	สวน
parlance	0	0	0	0	0	0	0	0	0	0	การพูดจา
parliament	0	0	0	0	0	0	0	0	0	1	รัฐสภา
parliamentary	0	0	0	0	0	0	0	0	0	0	รัฐสภา
parlor	0	0	0	0	0	0	0	0	0	0	ห้องนั่งเล่น
parole	0	1	0	0	0	0	0	0	0	0	ทัณฑ์บน
parquet	0	0	0	0	0	0	0	0	0	0	ไม้ปาร์เก้
parrot	0	0	1	0	0	1	0	0	0	0	นกแก้ว
parry	0	0	0	0	0	0	0	0	0	0	ปัดป้อง
parse	0	0	0	0	0	0	0	0	0	0	แยกวิเคราะห์
parsimonious	0	0	0	0	0	1	0	0	0	0	ร่าเริง
parsimony	0	0	0	0	0	0	0	0	0	0	parsimony
parsley	0	0	0	0	0	0	0	0	0	0	พาสลีย์
parson	0	0	0	0	0	0	0	0	0	0	พาร์สัน
part	0	0	0	0	0	0	0	0	0	0	ส่วนหนึ่ง
partake	0	0	0	0	0	0	1	0	0	1	เข้าร่วม
partiality	0	0	0	0	0	0	0	0	0	0	ความลำเอียง
partially	0	0	0	0	0	0	0	0	0	0	บางส่วน
participate	0	0	0	0	0	0	0	0	0	0	มีส่วนร่วม
participation	0	0	0	0	0	0	1	0	0	0	การมีส่วนร่วม
particle	0	0	0	0	0	0	0	0	0	0	อนุภาค
particularity	0	0	0	0	0	0	0	0	0	0	ความพิเศษ
particulars	0	0	0	0	0	0	0	0	0	0	รายละเอียด
parting	0	0	0	0	0	0	0	1	0	0	พรากจากกัน
partisan	0	0	0	0	0	1	0	0	0	0	พรรคพวก
partisanship	0	0	0	0	0	0	0	0	0	0	พรรคพวก
partition	0	0	0	0	0	0	0	0	0	0	พาร์ทิชัน
partly	0	0	0	0	0	0	0	0	0	0	ส่วนหนึ่ง
partner	0	0	0	0	0	0	1	0	0	0	พันธมิตร
partnership	0	0	0	0	0	0	1	0	0	1	ห้างหุ้นส่วน
parts	0	0	0	0	0	0	0	0	0	0	อะไหล่
party	0	0	0	0	0	0	0	0	0	0	งานสังสรรค์
pas	0	0	0	0	0	0	0	0	0	0	ปะ
pass	0	0	0	0	0	0	0	0	0	0	ผ่าน
passable	0	0	0	0	0	0	0	0	0	0	พอใช้ได้
passage	0	0	0	0	0	0	0	0	0	0	ทางเดิน
passageway	0	0	0	0	0	0	0	0	0	0	ทางเดิน
passe	0	0	0	0	0	1	0	0	0	0	ผ่านไป
passenger	0	1	0	0	0	0	0	0	0	0	ผู้โดยสาร
passim	0	0	0	0	0	0	0	0	0	0	passim
passing	0	0	0	0	0	0	0	0	0	0	ผ่าน
passion	0	1	0	0	1	0	1	0	0	1	ความชอบ
passionate	0	1	0	0	1	0	1	0	0	1	หลงใหล
passive	0	0	0	0	0	1	0	0	0	0	เรื่อยเปื่อย
passivity	0	0	0	0	0	1	0	0	0	0	ความเฉยเมย
passport	0	0	0	0	0	0	0	0	0	0	หนังสือเดินทาง
past	0	0	0	0	0	0	0	0	0	0	อดีต
paste	0	0	0	0	0	0	0	0	0	0	แปะ
pastel	0	0	0	0	0	0	0	0	0	0	สีพาสเทล
pastime	0	0	0	0	0	0	1	0	0	0	งานอดิเรก
pastor	0	0	0	0	1	0	1	0	0	1	บาทหลวง
pastry	0	0	0	0	1	0	1	0	0	0	ขนม
pasture	0	0	0	0	0	0	1	0	0	0	ทุ่งเลี้ยงสัตว์
pasty	0	0	0	0	0	0	0	0	0	0	พาสต้า
pat	0	0	0	0	0	0	0	0	0	0	แพท
patch	0	0	0	0	0	1	0	0	0	0	ปะ
patchwork	0	0	0	0	0	0	0	0	0	0	การเย็บปะติดปะต่อกัน
pate	0	0	0	0	0	0	0	0	0	0	หัว
patella	0	0	0	0	0	0	0	0	0	0	กระดูกสะบ้า
patent	0	0	0	0	0	0	1	0	0	0	สิทธิบัตร
paternal	0	0	0	0	0	0	0	0	0	0	บิดา
paternity	0	0	0	0	0	0	0	0	0	0	ความเป็นพ่อ
path	0	0	0	0	0	0	0	0	0	0	เส้นทาง
pathetic	0	0	1	0	0	1	0	1	0	0	น่าสงสาร
pathology	0	0	0	0	0	0	0	0	0	0	พยาธิวิทยา
pathos	0	0	0	0	0	0	0	0	0	0	น่าสมเพช
pathway	0	0	0	0	0	0	0	0	0	0	ทางเดิน
patience	0	1	0	0	0	0	1	0	0	1	ความอดทน
patient	0	1	0	0	0	0	1	0	0	0	อดทน
patio	0	0	0	0	0	0	0	0	0	0	ลาน
patriarch	0	0	0	0	0	0	0	0	0	0	พระสังฆราช
patriarchal	0	0	0	0	0	0	1	0	0	1	ปรมาจารย์
patrimony	0	0	0	0	0	0	0	0	0	0	มรดก
patriot	0	0	0	0	0	0	0	0	0	0	ผู้รักชาติ
patriotic	0	0	0	0	0	0	0	0	0	0	รักชาติ
patriotism	0	0	0	0	0	0	0	0	0	0	ความรักชาติ
patrol	0	0	0	0	0	0	0	0	0	1	สายตรวจ
patron	0	0	0	0	0	0	1	0	0	1	ผู้อุปถัมภ์
patronage	0	0	0	0	0	0	1	0	0	1	อุปถัมภ์
patronize	0	0	0	0	0	0	0	0	0	0	อุปถัมภ์
patronizing	0	0	0	0	0	1	0	0	0	0	อุปถัมภ์
patter	1	0	0	0	0	1	0	0	0	0	แพตเตอร์
pattern	0	0	0	0	0	0	0	0	0	0	ลวดลาย
paucity	1	0	1	0	0	1	0	1	0	0	ความยากจน
pauper	0	0	0	0	0	1	0	1	0	0	ยากไร้
pause	0	0	0	0	0	0	0	0	0	0	หยุด
pave	0	0	0	0	0	0	0	0	0	0	ปู
pavement	0	0	0	0	0	0	0	0	0	1	ผิวทาง
pavilion	0	0	0	0	0	0	0	0	0	0	ศาลา
paving	0	0	0	0	0	0	0	0	0	0	ปู
paw	0	0	0	0	0	0	0	0	0	0	อุ้งเท้า
pawn	0	0	0	0	0	1	0	0	0	1	จำนำ
pax	0	0	0	0	0	0	0	0	0	0	pax
pay	0	1	0	0	1	0	1	0	0	1	จ่าย
payback	1	0	0	0	0	1	0	0	0	0	คืนทุน
payer	0	0	0	0	0	0	0	0	0	0	ผู้ชำระเงิน
payment	0	0	0	0	0	1	0	0	0	0	การชำระเงิน
pea	0	0	0	0	0	0	0	0	0	0	ถั่ว
peace	0	1	0	0	1	0	1	0	0	1	สันติภาพ
peaceable	0	0	0	0	0	0	1	0	0	0	สงบสุข
peaceful	0	1	0	0	1	0	1	0	1	1	สงบ
peacock	0	0	0	0	0	0	1	0	0	0	นกยูง
peak	0	0	0	0	0	0	0	0	0	0	จุดสูงสุด
peaked	0	0	0	0	0	0	0	0	0	0	แหลม
pearl	0	0	0	0	0	0	0	0	0	0	ไข่มุก
peasant	0	0	0	0	0	0	0	0	0	0	ชาวนา
peat	0	0	0	0	0	0	0	0	0	0	พีท
pebble	0	0	0	0	0	0	0	0	0	0	กรวด
peck	0	0	0	0	0	0	1	0	0	0	จิก
peculiar	0	0	0	0	0	0	0	0	0	0	แปลกประหลาด
peculiarities	0	0	0	0	0	1	0	0	0	0	ลักษณะเฉพาะ
peculiarity	0	0	0	0	0	0	1	0	0	0	ลักษณะเฉพาะ
peculiarly	0	0	0	0	0	0	0	0	0	0	โดยเฉพาะ
pecuniary	0	0	0	0	0	0	0	0	0	0	เงิน
pedal	0	0	0	0	0	0	0	0	0	0	เหยียบ
pedantic	0	0	0	0	0	0	0	0	0	0	อวดรู้
peddle	0	0	0	0	0	0	0	0	0	0	เร่
pedestal	0	0	0	0	0	0	0	0	0	0	แท่น
pedestrian	0	0	0	0	0	1	0	0	0	0	คนเดินเท้า
pediatrics	0	0	0	0	0	0	0	0	0	0	กุมาร
pedigree	0	0	0	0	0	0	1	0	0	1	สายเลือด
pedometer	0	0	0	0	0	0	0	0	0	0	เครื่องนับก้าว
peel	0	0	0	0	0	0	0	0	0	0	ปอก
peep	0	0	0	0	0	0	0	0	0	0	มองลอด
peer	0	0	0	0	0	0	0	0	0	0	เพียร์
peering	0	0	0	0	0	0	0	0	0	0	จ้องมอง
peerless	0	0	0	0	0	0	1	0	0	0	ไร้เทียมทาน
peg	0	0	0	0	0	0	0	0	0	0	ตรึง
pegs	0	0	0	0	0	0	0	0	0	0	หมุด
pelagic	0	0	0	0	0	0	0	0	0	0	เกี่ยวกับทะเล
pellet	0	0	0	0	0	0	0	0	0	0	เม็ด
pen	0	0	0	0	0	0	0	0	0	0	ปากกา
penal	0	0	0	1	0	1	0	1	0	0	บทลงโทษ
penalty	1	0	0	1	0	1	0	1	0	0	การลงโทษ
penance	0	0	0	1	0	0	0	1	0	0	การปลงอาบัติ
penchant	0	0	0	0	0	0	1	0	0	0	ชอบใจ
pencil	0	0	0	0	0	0	0	0	0	0	ดินสอ
pendant	0	0	0	0	0	0	0	0	0	0	จี้
pendency	0	0	0	0	0	0	0	0	0	0	จี้
pendent	0	0	0	0	0	0	0	0	0	0	จี้
pending	0	0	0	0	0	0	0	0	0	0	รอดำเนินการ
pendulum	0	0	0	0	0	0	0	0	0	0	ลูกตุ้ม
penetrate	0	0	0	0	0	0	0	0	0	0	เจาะ
penetrating	0	0	0	0	0	0	0	0	0	0	ทะลุทะลวง
penetration	1	0	0	1	0	1	0	0	0	0	การเจาะ
peninsula	0	0	0	0	0	0	0	0	0	0	คาบสมุทร
penitentiary	1	0	0	0	0	1	0	0	0	0	เรือนจำ
pennant	0	0	0	0	0	0	0	0	0	0	ชายธง
penniless	0	0	0	0	0	0	0	0	0	0	หมดเงิน
penny	0	0	0	0	0	0	0	0	0	0	เงิน
pension	0	0	0	0	0	0	0	0	0	0	บำนาญ
pensioner	0	0	0	0	0	0	0	0	0	0	ลูกสมุน
pensive	0	0	0	0	0	0	0	1	0	0	หม่น
pentagon	0	0	0	0	0	0	0	0	0	0	รูปห้าเหลี่ยม
penthouse	0	0	0	0	0	0	0	0	0	0	เพิง
penultimate	0	0	0	0	0	0	0	0	0	0	รอบสุดท้าย
people	0	0	0	0	0	0	0	0	0	0	ผู้คน
peopled	0	0	0	0	0	0	0	0	0	0	คน
pepper	0	0	0	0	0	0	0	0	0	0	พริกไทย
peptic	0	0	0	0	0	0	0	0	0	0	กระปรี้กระเปร่า
perceive	0	0	0	0	0	0	1	0	0	1	รับรู้
percentage	0	0	0	0	0	0	0	0	0	0	เปอร์เซ็นต์
perceptible	0	0	0	0	0	0	1	0	0	0	มองเห็นได้
perception	0	0	0	0	0	0	0	0	0	0	การรับรู้
perceptive	0	0	0	0	0	0	0	0	0	0	มีสติสัมปชัญญะ
perch	0	0	0	0	0	0	0	0	0	0	คอน
perchance	0	0	0	0	0	0	0	0	1	0	บางที
percolation	0	0	0	0	0	0	0	0	0	0	ซึม
percussion	0	0	0	0	0	0	0	0	0	0	เครื่องเพอร์คัชชัน
perdition	1	0	1	1	0	1	0	1	0	0	หายนะ
peremptory	0	0	0	0	0	0	0	0	0	0	เพิกเฉย
perennial	0	0	0	0	0	0	1	0	0	1	ไม้ยืนต้น
perfect	0	1	0	0	1	0	1	0	0	1	สมบูรณ์แบบ
perfection	0	1	0	0	1	0	1	0	1	1	ความสมบูรณ์แบบ
perforated	0	0	0	0	0	0	0	0	0	0	เจาะรู
perforation	0	0	0	0	0	0	0	0	0	0	การเจาะ
perforce	0	0	0	0	0	0	0	0	0	0	perforce
perform	0	0	0	0	0	0	0	0	0	0	ดำเนินการ
performance	0	0	0	0	0	0	0	0	0	0	ประสิทธิภาพ
performer	0	0	0	0	0	0	1	0	0	0	นักแสดง
perfume	0	0	0	0	0	0	0	0	0	0	น้ำหอม
perfumed	0	0	0	0	0	0	0	0	0	0	หอมกรุ่น
peri	0	0	0	0	0	0	0	0	1	0	เปริ
peridot	0	0	0	0	0	0	0	0	0	0	เพอริดอท
peril	0	1	0	1	0	1	0	1	0	0	อันตราย
perilous	0	1	0	1	0	1	0	1	0	0	อันตราย
perimeter	0	0	0	0	0	0	0	0	0	0	ปริมณฑล
period	0	0	0	0	0	0	0	0	0	0	ระยะเวลา
periodic	0	0	0	0	0	0	0	0	0	0	เป็นระยะ
periodical	0	0	0	0	0	0	0	0	0	0	วารสาร
periodically	0	0	0	0	0	0	0	0	0	0	เป็นระยะ
periodicity	0	0	0	0	0	0	0	0	0	1	เป็นระยะ
periphery	0	0	0	0	0	0	0	0	0	0	รอบนอก
perish	0	0	0	1	0	1	0	1	0	0	พินาศ
perishable	0	0	0	0	0	1	0	0	0	0	เน่าเสียได้
perished	0	0	0	0	0	1	0	1	0	0	เสียชีวิต
perishing	0	0	0	1	0	1	0	1	0	0	พินาศ
perjury	0	0	0	1	0	1	0	0	1	0	คำให้การเท็จ
perk	0	0	0	0	0	0	1	0	0	0	เงย
permanence	0	0	0	0	0	0	0	0	0	0	ความคงทน
permeable	0	0	0	0	0	0	0	0	0	0	ซึมผ่านได้
permeate	0	0	0	0	0	0	0	0	0	0	ซึมผ่าน
permeation	0	0	0	0	0	0	0	0	0	0	การซึมผ่าน
permissible	0	0	0	0	0	0	0	0	0	0	อนุญาตให้ทำได้
permission	0	0	0	0	0	0	1	0	0	0	การอนุญาต
permissive	0	0	0	0	0	0	0	0	0	0	อนุญาต
permit	0	0	0	0	0	0	0	0	0	0	อนุญาต
permitted	0	0	0	0	0	0	0	0	0	0	ได้รับอนุญาต
permitting	0	0	0	0	0	0	0	0	0	0	อนุญาต
permutation	0	0	0	0	0	0	0	0	0	0	การเปลี่ยนแปลง
pernicious	1	0	0	1	0	1	0	1	0	0	อันตราย
perpendicular	0	0	0	0	0	0	0	0	0	0	ตั้งฉาก
perpetrate	0	0	0	0	0	0	0	0	0	0	กระทำความผิด
perpetrator	1	0	1	1	0	1	0	1	0	0	ผู้กระทำผิด
perpetual	0	0	0	0	0	0	0	0	0	0	ตลอดไป
perpetually	0	0	0	0	0	0	0	0	0	0	ตลอด
perpetuate	0	1	0	0	0	0	0	0	0	0	สืบสาน
perpetuation	0	0	0	0	0	1	0	0	0	0	ความเป็นอมตะ
perpetuity	0	1	0	0	0	0	1	0	0	1	ความเป็นอมตะ
perplexed	0	0	0	0	0	1	0	0	0	0	งง
perplexing	0	0	0	0	0	0	0	0	0	0	งงๆ
perplexity	0	0	0	0	0	1	0	1	0	0	ความฉงนสนเท่ห์
persecute	1	0	0	1	0	1	0	0	0	0	ข่มเหง
persecution	1	0	1	1	0	1	0	1	0	0	การประหัตประหาร
perseverance	0	0	0	0	0	0	0	0	0	0	ความเพียร
persevere	0	0	0	0	0	0	0	0	0	0	อดทน
persist	0	0	0	0	0	0	0	0	0	0	ยังคงมีอยู่
persistence	0	0	0	0	0	0	1	0	0	0	วิริยะ
persistent	0	0	0	0	0	0	1	0	0	0	ดื้อดึง
persisting	0	0	0	0	0	0	0	0	0	0	อดทน
person	0	0	0	0	0	0	0	0	0	0	บุคคล
personable	0	0	0	0	0	0	1	0	0	0	สง่า
personage	0	0	0	0	0	0	0	0	0	0	บุคลิก
personal	0	0	0	0	0	0	0	0	0	1	ส่วนตัว
personification	0	0	0	0	0	0	0	0	0	0	ตัวตน
personnel	0	0	0	0	0	0	0	0	0	0	บุคลากร
persons	0	0	0	0	0	0	0	0	0	0	บุคคล
perspective	0	0	0	0	0	0	0	0	0	0	ทัศนคติ
perspiration	0	0	1	0	0	0	0	0	0	0	เหงื่อ
persuade	0	0	0	0	0	0	0	0	0	1	โน้มน้าว
persuasion	0	0	0	0	0	0	0	0	0	0	โน้มน้าวใจ
persuasive	0	0	0	0	0	0	0	0	0	0	โน้มน้าวใจ
pert	0	0	0	0	0	0	0	0	0	0	ฮึกเหิม
pertinent	0	0	0	0	0	0	1	0	0	1	ที่เกี่ยวข้อง
perturbation	0	0	0	1	0	1	0	0	0	0	รบกวน
pertussis	0	0	0	0	0	1	0	0	0	0	ไอกรน
perusal	0	0	0	0	0	0	0	0	0	0	ตรวจทาน
peruse	0	0	0	0	0	0	0	0	0	0	อ่าน
pervading	0	0	0	0	0	0	0	0	0	0	แผ่ซ่านไปทั่ว
perverse	1	0	1	1	0	1	0	0	0	0	วิปริต
perversion	1	0	1	0	0	1	0	1	0	0	วิปริต
pervert	1	0	1	0	0	1	0	0	0	0	ทะลึ่ง
perverted	0	0	1	0	0	1	0	0	0	0	ในทางที่ผิด
pessimism	1	0	0	1	0	1	0	1	0	0	มองโลกในแง่ร้าย
pessimist	0	0	0	1	0	1	0	1	0	0	คนมองโลกในแง่ร้าย
pest	1	0	1	1	0	1	0	0	0	0	ศัตรูพืช
pestilence	0	0	1	1	0	1	0	0	0	0	โรคระบาด
pet	0	0	0	0	0	1	0	0	0	0	สัตว์เลี้ยง
petition	0	0	0	0	0	0	0	0	0	0	คำร้อง
petitioner	0	0	0	0	0	0	0	0	0	0	ผู้ยื่นคำร้อง
petrol	0	0	0	0	0	0	0	0	0	0	น้ำมันเบนซิน
petroleum	0	0	1	0	0	1	1	0	0	0	ปิโตรเลียม
petting	0	0	0	0	0	0	0	0	0	0	ลูบคลำ
petty	0	0	0	0	0	1	0	0	0	0	จิ๊บจ๊อย
pew	0	0	0	0	0	0	0	0	0	0	ม้านั่ง
pewter	0	0	0	0	0	0	0	0	0	0	ดีบุกผสมตะกั่ว
