English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Lithuanian Word
mage	0	0	0	1	0	0	0	0	0	0	magas
magenta	0	0	0	0	0	0	0	0	0	0	purpurinė
maggot	0	0	1	0	0	1	0	0	0	0	lerva
magic	0	0	0	0	0	0	0	0	0	0	magija
magical	0	1	0	0	1	0	1	0	1	0	magiškas
magician	0	0	0	0	0	0	0	0	1	0	magas
magistrate	0	0	0	0	0	0	0	0	0	0	magistratas
magma	0	0	0	0	0	0	0	0	0	0	magma
magnate	0	0	0	0	0	0	0	0	0	0	magnatas
magnet	0	0	0	0	0	0	1	0	0	1	magnetas
magnetism	0	0	0	0	0	0	1	0	0	0	magnetizmas
magnetite	0	0	0	0	0	0	1	0	0	0	magnetitas
magnificence	0	1	0	0	1	0	1	0	0	1	didybė
magnificent	0	1	0	0	1	0	1	0	1	1	didinga
magnifier	0	0	0	0	0	0	0	0	0	0	didintuvas
magnify	0	0	0	0	0	0	0	0	0	0	padidinti
magnitude	0	0	0	0	0	0	0	0	0	0	dydžio
magpie	0	0	0	0	0	0	0	0	0	0	šarka
maid	0	0	0	0	0	0	0	0	0	0	tarnaitė
maiden	0	0	0	0	0	0	1	0	0	0	mergelė
mail	0	1	0	0	0	0	0	0	0	0	Paštas
main	0	0	0	0	0	0	1	0	0	0	pagrindinis
mainland	0	0	0	0	0	0	0	0	0	0	žemynas
mainstay	0	0	0	0	0	0	1	0	0	1	ramstis
maintenance	0	0	0	0	0	0	0	0	0	1	priežiūra
majestic	0	1	0	0	1	0	1	0	1	1	didingas
majesty	0	0	0	0	0	0	1	0	0	1	didenybe
major	0	0	0	0	0	0	1	0	0	0	majoras
majority	0	0	0	0	1	0	1	0	0	1	dauguma
make	0	0	0	0	0	0	0	0	0	0	padaryti
maker	0	0	0	0	0	0	0	0	0	0	gamintojas
makeshift	0	0	0	0	0	1	0	0	0	0	laikinoji
makeup	0	0	0	0	0	0	0	0	0	0	makiažas
malady	0	0	0	0	0	1	0	0	0	0	liga
malaise	0	0	0	0	0	1	0	1	0	0	negalavimas
malaria	0	0	1	1	0	1	0	1	0	0	maliarija
malevolent	1	0	1	1	0	1	0	1	0	0	piktavališkas
malfeasance	0	0	1	0	0	1	0	0	0	0	nusižengimas
malformation	0	0	0	0	0	1	0	0	0	0	apsigimimas
malice	1	0	0	1	0	1	0	0	0	0	piktumas
malicious	1	0	1	1	0	1	0	1	0	0	piktybinis
malign	1	0	1	0	0	1	0	0	0	0	piktybinis
malignancy	0	0	0	1	0	1	0	1	0	0	piktybinis navikas
malignant	1	0	0	1	0	1	0	0	0	0	piktybinis
mall	0	0	0	0	0	0	0	0	0	0	prekybos centras
malleable	0	0	0	0	0	0	0	0	0	0	kaliojo
mallet	0	0	0	0	0	0	0	0	0	0	plaktukas
malpractice	1	0	0	0	0	1	0	0	0	0	netinkama praktika
mamma	0	0	0	0	0	0	0	0	0	1	mama
mammal	0	0	0	0	0	0	0	0	0	0	žinduolis
mammoth	0	0	0	0	0	0	0	0	0	0	mamutas
manage	0	0	0	0	0	0	1	0	0	1	valdyti
management	0	0	0	0	0	0	1	0	0	1	valdymas
manager	0	0	0	0	0	0	0	0	0	0	vadovas
mandamus	0	0	0	1	0	1	0	0	0	0	mandamus
mandarin	0	0	0	0	0	0	1	0	0	1	mandarino
mandate	0	0	0	0	0	0	0	0	0	0	mandatas
mandible	0	0	0	0	0	0	0	0	0	0	apatinis žandikaulis
mandolin	0	0	0	0	0	0	0	0	0	0	mandolina
mandrel	0	0	0	0	0	0	0	0	0	0	šerdis
mane	0	0	0	0	0	0	0	0	0	0	karčiai
maneuver	0	0	0	0	0	0	0	0	0	0	manevras
maneuvering	0	0	0	0	0	0	0	0	0	0	manevravimas
mange	0	0	1	1	0	1	0	0	0	0	mėšlungis
manger	0	0	0	0	0	0	0	0	0	0	ėdžios
mangle	1	0	1	1	0	1	0	1	0	0	mėšlungis
mango	0	0	0	0	0	0	0	0	0	0	mango
mangosteen	0	0	0	0	0	0	0	0	0	0	mangostanas
manhood	0	0	0	0	0	0	1	0	0	0	vyriškumas
mania	0	0	0	0	0	1	0	0	0	0	manija
maniac	1	0	0	1	0	1	0	0	0	0	maniakas
maniacal	0	0	0	0	0	1	0	0	0	0	maniakiškas
manicure	0	0	0	0	0	0	0	0	0	0	manikiūras
manifest	0	0	0	0	0	0	0	0	0	0	pasireikšti
manifestation	0	0	0	1	0	0	0	0	0	0	pasireiškimas
manifested	0	0	0	0	0	0	1	0	0	0	pasireiškė
manifestly	0	0	0	0	0	0	0	0	0	0	akivaizdžiai
manifesto	0	0	0	0	0	0	0	0	0	0	manifestas
manifold	0	0	0	0	0	0	0	0	0	0	kolektorius
manipulate	0	0	0	0	0	1	0	0	0	0	manipuliuoti
manipulation	1	0	0	1	0	1	0	0	0	0	manipuliavimas
mankind	0	0	0	0	0	0	0	0	0	0	žmonija
manly	0	0	0	0	0	0	1	0	0	0	vyriškas
manna	0	0	0	0	0	0	1	0	0	0	mana
manner	0	0	0	0	0	0	0	0	0	0	būdas
mannered	0	0	0	0	0	0	1	0	0	0	manieringas
manners	0	0	0	0	0	0	1	0	0	0	manieros
manor	0	0	0	0	0	0	0	0	0	0	dvaras
mansion	0	0	0	0	0	0	0	0	0	0	dvaras
manslaughter	1	0	1	1	0	1	0	1	1	0	žmogžudystė
mantle	0	0	0	0	0	0	0	0	0	0	mantija
manual	0	0	0	0	0	0	0	0	0	1	vadovas
manufacture	0	0	0	0	0	0	0	0	0	0	gamyba
manufacturer	0	0	0	0	0	0	1	0	0	0	gamintojas
manure	0	0	1	0	0	1	0	0	0	0	mėšlas
manuscript	0	0	0	0	0	0	0	0	0	0	rankraštis
map	0	0	0	0	0	0	0	0	0	0	žemėlapį
mar	0	0	0	0	0	1	0	0	0	0	kovo mėn
marble	0	0	0	0	0	0	0	0	0	0	marmuras
marbled	0	0	0	0	0	0	0	0	0	0	marmurinis
marbles	0	0	0	0	0	0	0	0	0	0	stiklo rutuliukai
march	0	0	0	0	0	0	1	0	0	0	Kovas
mare	0	0	0	0	0	0	0	0	0	0	kumelė
margin	0	0	0	0	0	1	0	1	0	0	marža
marginal	0	0	0	0	0	0	0	0	0	0	kraštinis
marijuana	0	0	0	0	0	0	0	0	0	0	marihuana
marine	0	0	0	0	0	0	0	0	0	1	jūrų
mariner	0	0	0	0	0	0	0	0	0	0	jūrininkas
maritime	0	0	0	0	0	0	0	0	0	0	jūrų
mark	0	0	0	0	0	0	0	0	0	0	ženklas
marked	0	0	0	0	0	0	1	0	0	0	pažymėti
market	0	0	0	0	0	0	0	0	0	0	turgus
marketable	0	0	0	0	0	0	1	0	0	0	parduodami
marketplace	0	0	0	0	0	0	0	0	0	0	turgavietėje
marks	0	0	0	0	0	0	0	0	0	0	ženklų
marl	0	0	0	0	0	0	0	0	0	0	marlas
marmalade	0	0	0	0	0	0	0	0	0	0	marmeladas
maroon	0	0	0	0	0	1	0	0	0	0	kaštoninės spalvos
marquee	0	0	0	0	0	0	0	0	0	0	palapinė
marquis	0	0	0	0	0	0	1	0	0	0	markizas
marriage	0	1	0	0	1	0	1	0	0	1	santuoka
married	0	0	0	0	0	0	0	0	0	0	Vedęs
marrow	0	0	0	0	1	0	1	0	0	1	čiulpai
marry	0	1	0	1	1	0	1	0	1	1	susituokti
marsh	0	0	0	0	0	0	0	0	0	0	pelkė
marshal	0	0	0	0	0	0	1	0	0	1	maršalka
mart	0	0	0	0	0	0	0	0	0	0	mart
martial	1	0	0	0	0	0	0	0	0	0	kovos
martingale	0	0	0	0	0	1	0	0	0	0	martingale
martyr	0	0	0	1	0	1	0	1	0	0	kankinys
martyrdom	0	0	0	1	0	1	0	1	0	0	kankinystės
marvel	0	0	0	0	0	0	1	0	1	0	stebėtis
marvelous	0	0	0	0	1	0	1	0	0	0	nuostabus
marvelously	0	0	0	0	1	0	1	0	0	0	nuostabiai
masculine	0	0	0	0	0	0	1	0	0	0	vyriškas
masculinity	0	0	0	0	0	0	0	0	0	0	vyriškumas
mash	0	0	0	0	0	0	0	0	0	0	sutrinti
mask	0	0	0	0	0	0	0	0	0	0	kaukė
masochism	1	0	1	1	0	1	0	0	0	0	mazochizmas
mason	0	0	0	0	0	0	0	0	0	0	mūrininkas
masquerade	0	0	0	0	0	0	0	0	0	0	maskaradas
mass	0	0	0	0	0	0	0	0	0	0	masė
massacre	1	0	1	1	0	1	0	1	0	0	žudynės
massage	0	0	0	0	1	0	1	0	0	0	masažas
massive	0	0	0	0	0	0	0	0	0	0	masyvi
master	0	0	0	0	0	0	1	0	0	0	meistras
mastermind	0	0	0	0	0	0	0	0	0	0	meistras
masterpiece	0	0	0	0	1	0	1	0	0	0	šedevras
mastery	1	0	0	0	1	0	1	0	0	1	meistriškumas
masturbate	0	0	0	0	0	0	0	0	0	0	masturbuotis
masturbation	0	0	0	0	0	0	0	0	0	0	masturbacija
mat	0	0	0	0	0	0	0	0	0	0	mat
match	0	0	0	0	0	0	0	0	0	0	rungtynės
matching	0	0	0	0	0	0	0	0	0	0	atitikimo
matchmaker	0	1	0	0	0	0	0	0	0	0	piršlys
mate	0	0	0	0	0	0	1	0	0	1	bičiulis
material	0	0	0	0	0	0	0	0	0	0	medžiaga
materialism	0	0	0	0	0	1	0	0	0	0	materializmas
materialist	0	0	1	0	0	1	0	0	0	0	materialistas
materialistic	0	0	0	0	0	0	0	0	0	0	materialistinis
materiality	0	0	0	0	0	0	0	0	0	0	medžiagiškumas
materialize	0	0	0	0	0	0	0	0	0	0	materializuotis
materially	0	0	0	0	0	0	0	0	0	0	materialiai
materials	0	0	0	0	0	0	0	0	0	0	medžiagų
materiel	0	0	0	0	0	0	0	0	0	0	medžiaga
maternal	0	1	0	0	0	1	1	0	0	0	motiniškas
maternity	0	0	0	0	0	0	0	0	0	0	motinystė
mathematical	0	0	0	0	0	0	0	0	0	1	matematinės
mathematician	0	0	0	0	0	0	0	0	0	0	matematikas
mathematics	0	0	0	0	0	0	0	0	0	0	matematika
matriculation	0	0	0	0	0	0	0	0	0	0	imatrikuliacija
matrimony	0	1	0	0	1	0	1	0	0	1	santuoka
matrix	0	0	0	0	0	0	0	0	0	0	matrica
matron	0	0	0	0	0	0	1	0	0	1	matrona
matted	0	0	0	0	0	0	0	0	0	0	matinis
matter	0	0	0	0	0	0	0	0	0	0	reikalas
matting	0	0	0	0	0	0	0	0	0	0	dembliai
mattress	0	0	0	0	0	0	0	0	0	0	čiužinys
maturation	0	0	0	0	0	0	0	0	0	0	brendimas
maturity	0	0	0	0	0	0	0	0	0	0	branda
mausoleum	0	0	0	0	0	0	0	1	0	0	mauzoliejus
mauve	0	0	0	0	0	0	0	0	0	0	rausvai violetinė
maxim	0	0	0	0	0	0	0	0	0	1	maksima
maximum	0	0	0	0	0	0	1	0	0	0	maksimalus
mayor	0	0	0	0	0	0	1	0	0	0	meras
maze	0	0	0	0	0	0	0	0	0	0	labirintas
mead	0	0	0	0	0	0	0	0	0	0	midaus
meadow	0	0	0	0	0	0	1	0	0	0	pieva
meal	0	0	0	0	0	0	0	0	0	0	valgio
meander	0	0	0	0	0	0	0	0	0	0	vingiuoti
meandering	0	0	0	0	0	1	0	0	0	0	vingiuotas
meaning	0	0	0	0	0	0	0	0	0	0	prasmė
meaningless	0	0	0	0	0	1	0	1	0	0	beprasmis
means	0	0	0	0	0	0	0	0	0	0	reiškia
meantime	0	0	0	0	0	0	0	0	0	0	tuo tarpu
measles	0	0	1	1	0	1	0	1	0	0	tymų
measurable	0	0	0	0	0	0	0	0	0	0	išmatuojamas
measure	0	0	0	0	0	0	0	0	0	1	matuoti
measured	0	0	0	0	0	0	1	0	0	1	išmatuotas
measurement	0	0	0	0	0	0	0	0	0	0	matavimas
measuring	0	0	0	0	0	0	0	0	0	0	matavimo
meat	0	0	0	0	0	0	0	0	0	0	mėsa
mechanic	0	0	0	0	0	0	0	0	0	0	mechanikas
mechanical	0	0	0	0	0	0	0	0	0	0	mechaninis
mechanism	0	0	0	0	0	0	0	0	0	0	mechanizmas
medal	0	1	0	0	1	0	1	0	1	1	medalis
medallion	0	0	0	0	0	0	0	0	0	0	medalionas
medallist	0	0	0	0	0	0	0	0	0	0	medalininkas
meddle	1	0	0	0	0	1	0	0	0	0	kištis
meddling	0	0	0	0	0	0	0	0	0	0	kišimasis
media	0	0	0	0	0	0	0	0	0	0	žiniasklaida
medial	0	0	0	0	0	0	0	0	0	0	medialinis
median	0	0	0	0	0	0	0	0	0	0	mediana
mediate	0	1	0	0	0	0	1	0	0	1	tarpininkauti
mediation	0	0	0	0	0	0	1	0	0	0	tarpininkavimas
mediator	0	1	0	0	0	0	1	0	0	1	tarpininkas
medical	0	1	0	1	0	0	1	0	0	1	medicinos
medicinal	0	0	0	0	0	0	0	0	0	0	vaistinis
medicine	0	0	0	0	0	0	0	0	0	0	vaistas
medieval	0	0	0	0	0	0	0	0	0	0	viduramžių
mediocre	0	0	0	0	0	1	0	0	0	0	vidutiniškas
mediocrity	0	0	0	0	0	1	0	0	0	0	vidutinybė
meditate	0	1	0	0	1	0	1	0	0	1	medituoti
meditation	0	0	0	0	0	0	0	0	0	0	meditacija
meditative	0	0	0	0	0	0	0	0	0	0	meditacinis
mediterranean	0	0	0	0	0	0	1	0	0	0	Viduržemio jūros
medium	0	0	0	0	0	0	0	0	0	0	vidutinis
medley	0	0	0	0	0	0	1	0	0	0	mišrus
meek	0	0	0	0	0	0	0	1	0	0	nuolankus
meet	0	0	0	0	0	0	0	0	0	0	susitikti
meeting	0	0	0	0	0	0	0	0	0	0	susitikimas
melancholic	0	0	0	0	0	1	0	1	0	0	melancholiškas
melancholy	0	0	0	0	0	1	0	1	0	0	melancholija
melee	0	0	0	1	0	1	0	0	0	0	artima kova
melodious	0	0	0	0	0	0	0	0	0	0	melodingas
melodrama	1	0	0	0	0	1	0	1	0	0	melodrama
melodramatic	0	0	0	0	0	0	0	0	0	0	melodramatiškas
melody	0	0	0	0	0	0	0	0	0	0	melodija
melt	0	0	0	0	0	0	0	0	0	0	ištirpti
meltdown	0	0	0	0	0	1	0	1	0	0	suirimas
melting	0	0	0	0	0	0	0	0	0	0	tirpstantis
member	0	0	0	0	0	0	0	0	0	0	narys
membrane	0	0	0	0	0	0	0	0	0	0	membrana
memento	0	0	0	0	0	0	1	0	0	0	prisiminimas
memo	0	0	0	0	0	0	0	0	0	0	atmintinę
memoir	0	0	0	0	0	0	0	0	0	0	memuaras
memorabilia	0	0	0	0	0	0	0	0	0	0	atminimo daiktai
memorable	0	0	0	0	1	0	1	0	1	1	įsimintinas
memorandum	0	0	0	0	0	0	0	0	0	0	memorandumą
memorial	0	0	0	0	0	0	0	0	0	0	memorialas
memorials	0	0	0	0	0	0	0	1	0	0	atminimo ženklai
memorize	0	0	0	0	0	0	0	0	0	0	įsiminti
memory	0	0	0	0	0	0	0	0	0	0	atmintis
menace	1	0	0	1	0	1	0	0	0	0	Gresmė
menacing	1	0	0	1	0	1	0	0	0	0	grėsmingas
menagerie	0	0	0	0	0	0	0	0	0	0	žvėrynas
mend	0	0	0	0	0	0	0	0	0	0	pataisyti
mending	0	0	0	0	0	0	1	0	0	0	taisymas
menial	0	0	0	0	0	1	0	0	0	0	menkavertis
meniscus	0	0	0	0	0	0	0	0	0	0	meniskas
menses	0	0	0	0	0	0	1	0	0	0	mėnesinės
menstrual	0	0	0	0	0	0	0	0	0	0	mėnesinių
mental	0	0	0	0	0	0	0	0	0	0	psichikos
mention	0	0	0	0	0	0	0	0	0	0	paminėti
mentor	0	0	0	0	0	0	1	0	0	1	mentorius
menu	0	0	0	0	0	0	0	0	0	0	Meniu
meow	0	0	0	0	0	0	0	0	0	0	Miau
mercantile	0	0	0	0	0	0	0	0	0	0	prekybinis
mercenary	0	0	0	1	0	1	0	0	0	0	samdinys
merchandise	0	0	0	0	0	0	0	0	0	0	prekės
merchant	0	0	0	0	0	0	0	0	0	1	pirklys
merciful	0	0	0	0	0	0	1	0	0	0	gailestingas
merciless	0	0	0	1	0	1	0	0	0	0	negailestingas
mercurial	0	0	0	0	0	0	0	0	0	0	gyvsidabrio
mercy	0	0	0	0	0	0	1	0	0	0	gailestingumas
mere	0	0	0	0	0	0	0	0	0	0	tik
merge	0	1	0	0	0	0	1	0	0	0	sujungti
meridian	0	0	0	0	0	0	0	0	0	0	dienovidinis
meridional	0	0	0	0	0	0	0	0	0	0	dienovidinis
merit	0	0	0	0	0	0	1	0	0	1	nuopelnus
meritorious	0	0	0	0	1	0	1	0	0	1	nusipelnęs
mermaid	0	0	0	0	0	0	0	0	0	0	undinė
merriment	0	0	0	0	1	0	1	0	1	0	linksmybės
merry	0	0	0	0	1	0	1	0	0	0	linksmas
mesa	0	0	0	0	0	0	0	0	0	0	mesa
mesh	0	0	0	0	0	0	0	0	0	0	Tinklelis
meshes	0	0	0	0	0	0	0	0	0	0	tinkleliai
mesmerized	0	0	0	0	0	0	0	0	0	0	užburtas
mess	0	0	1	0	0	1	0	0	0	0	netvarka
message	0	0	0	0	0	0	0	0	0	0	žinutę
messenger	0	0	0	0	0	0	0	0	0	1	pasiuntinys
messy	0	0	1	0	0	1	0	0	0	0	netvarkingas
metabolism	0	0	0	0	0	0	0	0	0	0	medžiagų apykaitą
metal	0	0	0	0	0	0	0	0	0	0	metalo
metallurgy	0	0	0	0	0	0	0	0	0	0	metalurgija
metamorphosis	0	0	0	0	0	0	0	0	0	0	metamorfozė
metaphor	0	0	0	0	0	0	0	0	0	0	metafora
metaphorical	0	0	0	0	0	0	0	0	0	0	metaforiškas
metaphysical	0	0	0	0	0	0	0	0	0	0	metafizinis
metaphysics	0	0	0	0	0	0	0	0	0	0	metafizika
metastasis	0	0	0	0	0	1	0	0	0	0	metastazės
meteor	0	0	0	0	0	0	0	0	0	0	meteoras
meteoric	0	0	0	0	0	0	0	0	0	0	meteorinis
meteorite	0	0	0	0	0	0	0	0	0	0	meteoritas
meteorological	0	0	0	0	0	0	0	0	0	0	meteorologiniai
meteorology	0	0	0	0	0	0	0	0	0	0	meteorologija
meter	0	0	0	0	0	0	0	0	0	0	metras
methanol	0	0	0	0	0	1	0	0	0	0	metanolis
method	0	0	0	0	0	0	0	0	0	0	metodas
methodical	0	0	0	0	0	0	0	0	0	0	metodiškas
meticulous	0	0	0	0	0	0	0	0	0	0	skrupulingas
metric	0	0	0	0	0	0	0	0	0	0	metrinė
metrical	0	0	0	0	0	0	0	0	0	0	metrinis
metrology	0	0	0	0	0	0	0	0	0	0	metrologija
metropolis	0	0	0	0	0	0	0	0	0	0	didmiestis
metropolitan	0	0	0	0	0	0	1	0	0	0	didmiestis
mettle	0	0	0	0	0	0	1	0	0	0	nusiteikimas
mew	0	0	0	0	0	0	0	0	0	0	miau
mica	0	0	0	0	0	0	0	0	0	0	žėručio
mick	0	0	0	0	0	0	0	0	0	0	Mikas
microbe	0	0	0	0	0	0	0	0	0	0	mikrobas
microbiology	0	0	0	0	0	0	0	0	0	0	mikrobiologija
microcosm	0	0	0	0	0	0	0	0	0	0	mikrokosmosas
microgram	0	0	0	0	0	0	0	0	0	0	mikrogramas
micrometer	0	0	0	0	0	0	0	0	0	0	mikrometras
micron	0	0	0	0	0	0	0	0	0	0	mikronų
microphone	0	0	0	0	0	0	0	0	0	0	mikrofonas
microscope	0	0	0	0	0	0	0	0	0	1	mikroskopu
microscopic	0	0	0	0	0	0	0	0	0	0	mikroskopinis
microscopically	0	0	0	0	0	0	0	0	0	0	mikroskopiškai
microscopy	0	0	0	0	0	0	1	0	0	0	mikroskopija
mid	0	0	0	0	0	0	0	0	0	0	vidurio
midday	0	0	0	0	0	0	0	0	0	0	vidurdienis
middle	0	0	0	0	0	0	0	0	0	0	vidurio
middleman	0	0	0	0	0	0	0	0	0	0	tarpininkas
midland	0	0	0	0	0	0	0	0	0	0	midland
midnight	0	0	0	0	0	0	0	0	0	0	vidurnaktis
midst	0	0	0	0	0	0	0	0	0	0	viduryje
midsummer	0	0	0	0	0	0	0	0	0	0	vidurvasarį
midway	0	0	0	0	0	0	0	0	0	0	pusiaukelėje
midwife	0	1	0	0	1	1	1	0	0	1	akušerė
midwifery	0	0	0	0	0	0	1	0	0	0	akušerija
mien	0	0	0	0	0	0	0	0	0	0	mien
mighty	1	0	0	1	1	0	1	0	0	1	galingas
migrate	0	0	0	0	0	0	0	0	0	0	migruoti
migration	0	0	0	0	0	0	0	0	0	0	migracija
migratory	0	0	0	0	0	0	0	0	0	0	migruojantis
mike	0	0	0	0	0	0	0	0	0	0	Maikas
mildew	0	0	1	0	0	1	0	0	0	0	miltligė
mile	0	0	0	0	0	0	0	0	0	0	mylia
mileage	0	0	0	0	0	0	0	0	0	0	rida
milestone	0	0	0	0	0	0	0	0	0	0	gairės
militant	0	0	0	0	0	0	0	0	0	0	karingas
military	0	0	0	1	0	0	0	0	0	0	kariškiai
militia	1	0	0	1	0	1	0	1	0	0	milicija
milk	0	0	0	0	0	0	0	0	0	0	pieno
milky	0	0	0	0	0	0	0	0	0	0	pieniškas
mill	0	1	0	0	0	0	0	0	0	0	malūnas
millennium	0	0	0	0	0	0	0	0	0	0	tūkstantmetis
milligram	0	0	0	0	0	0	0	0	0	0	miligramas
millimeter	0	0	0	0	0	0	0	0	0	0	milimetras
million	0	0	0	0	0	0	0	0	0	0	milijonas
millionaire	0	0	0	0	0	0	0	0	0	0	milijonierius
mime	0	0	0	0	0	0	1	0	0	0	mimika
mimic	0	0	0	0	0	0	0	0	0	0	imituoti
mimicking	0	0	0	0	0	0	0	0	0	0	mėgdžiojimas
mimicry	0	0	0	0	0	1	0	0	1	0	mimika
mind	0	0	0	0	0	0	0	0	0	0	protas
minded	0	0	0	0	0	0	0	0	0	0	nusiteikęs
mindful	0	0	0	0	0	0	1	0	0	0	dėmesingas
mindfulness	0	0	0	0	0	0	1	0	0	0	dėmesingumas
mine	0	0	0	0	0	0	0	0	0	0	mano
miner	0	0	0	0	0	0	0	0	0	0	kalnakasys
mineral	0	0	0	0	0	0	0	0	0	0	mineralinis
mineralogy	0	0	0	0	0	0	0	0	0	0	mineralogija
mingle	0	0	0	0	0	0	0	0	0	0	susimaišyti
mingled	0	0	0	0	0	0	0	0	0	0	susimaišė
miniature	0	0	0	0	0	0	0	0	0	0	miniatiūrinis
minibus	0	0	0	0	0	0	0	0	0	0	mikroautobusas
minim	0	0	0	0	0	0	0	0	0	0	minimalus
minimize	0	0	0	0	0	1	0	0	0	0	sumažinti
minimum	0	0	0	0	0	1	0	0	0	0	minimumas
minister	0	0	0	0	0	0	0	0	0	0	ministras
ministerial	0	0	0	0	0	0	0	0	0	0	ministrų
ministry	0	0	0	0	1	0	1	0	0	1	ministerija
minivan	0	0	0	0	0	0	0	0	0	0	mikroautobusas
minnow	0	0	0	0	0	0	0	0	0	0	menkniekis
minor	0	0	0	0	0	0	0	0	0	0	nepilnametis
minority	0	0	0	0	0	1	0	0	0	0	mažuma
minstrel	0	0	0	0	0	0	0	0	0	0	menstrelis
mint	0	0	0	0	0	0	0	0	0	0	mėtų
minuscule	0	0	0	0	0	0	0	0	0	0	labai mažas
minute	0	0	0	0	0	0	0	0	0	0	minutė
minutiae	0	0	0	0	0	0	0	0	0	0	smulkmenos
mir	0	0	0	0	0	0	0	0	0	0	mir
miracle	0	1	0	0	1	0	1	0	1	1	stebuklas
miraculous	0	0	0	0	1	0	1	0	1	0	stebuklinga
mirage	0	0	0	0	0	0	0	0	0	0	miražas
mire	0	0	1	0	0	1	0	0	0	0	purvas
mirror	0	0	0	0	0	0	0	0	0	0	veidrodis
mirth	0	0	0	0	1	0	1	0	0	0	linksmybės
misappropriation	0	0	0	0	0	0	0	0	0	0	pasisavinimas
misbehavior	1	0	1	0	0	1	0	0	1	0	netinkamas elgesys
miscarriage	0	0	0	1	0	1	0	1	0	0	persileidimas
miscellaneous	0	0	0	0	0	0	0	0	0	0	įvairūs
miscellany	0	0	0	0	0	0	0	0	0	0	įvairūs
mischief	0	0	0	0	0	1	0	0	0	0	išdykimas
mischievous	0	0	0	0	0	1	0	0	0	0	išdykęs
misconception	1	0	1	1	0	1	0	0	0	0	klaidingas supratimas
misconduct	0	0	1	0	0	1	0	0	0	0	netinkamas elgesys
misdemeanor	0	0	0	0	0	0	0	0	0	0	nusižengimas
miserable	1	0	1	0	0	1	0	1	0	0	apgailėtinas
miserably	0	0	0	0	0	1	0	1	0	0	apgailėtinai
misery	1	0	1	1	0	1	0	1	0	0	vargas
misfortune	0	0	0	1	0	1	0	1	0	0	nelaimė
misguided	0	0	1	0	0	1	0	0	0	0	suklaidintas
mishap	0	0	1	1	0	1	0	1	1	0	nelaimė
misinformed	0	0	0	0	0	0	0	0	0	0	klaidingai informuotas
misinterpretation	0	0	0	0	0	1	0	0	0	0	klaidinga interpretacija
mislead	1	0	0	1	0	1	0	0	0	1	suklaidinti
misleading	1	0	1	0	0	1	0	0	0	0	klaidinantis
mismanagement	0	0	0	0	0	1	0	0	0	0	netinkamas valdymas
mismatch	0	0	0	0	0	1	0	0	0	0	neatitikimas
mismatched	0	0	0	0	0	0	0	0	0	0	nesutampa
misnomer	0	0	0	0	0	1	0	0	0	0	klaidingas pavadinimas
misplace	1	0	1	0	0	1	0	0	0	0	ne vietoje
misplaced	0	0	0	0	0	1	0	0	0	0	ne vietoje
misrepresent	0	0	0	0	0	1	0	0	0	0	klaidingai pateikti
misrepresentation	0	0	0	0	0	1	0	1	0	0	klaidingas pateikimas
misrepresented	1	0	0	0	0	1	0	0	0	0	klaidingai pateiktas
miss	0	0	0	0	0	0	0	0	0	0	panele
missile	0	0	0	1	0	0	0	0	0	0	raketa
missing	0	0	0	1	0	1	0	1	0	0	dingęs
mission	0	0	0	0	0	0	0	0	0	0	misija
missionary	0	0	0	0	0	0	1	0	0	0	misionierius
misstatement	1	0	1	0	0	1	0	0	0	0	iškraipymas
mist	0	0	0	0	0	0	0	0	0	0	rūkas
mistake	0	0	0	0	0	1	0	1	0	0	klaida
mistaken	0	0	0	1	0	1	0	0	0	0	suklydo
mister	0	0	0	0	0	0	0	0	0	0	ponas
mistress	1	0	1	0	0	1	0	0	0	0	meilužė
mistrust	0	0	1	1	0	1	0	0	0	0	nepasitikėjimas
misty	0	0	0	0	0	0	0	0	0	0	miglotas
misunderstand	0	0	0	0	0	1	0	0	0	0	nesuprasti
misunderstanding	1	0	0	0	0	1	0	1	0	0	nesusipratimas
misuse	0	0	0	0	0	1	0	0	0	0	piktnaudžiavimas
mite	0	0	1	0	0	1	0	0	0	0	erkė
miter	0	0	0	0	0	0	0	0	0	0	mitra
mitigation	0	0	0	0	0	0	0	0	0	0	švelninimo
mix	0	0	0	0	0	0	0	0	0	0	sumaišyti
mixed	0	0	0	0	0	0	0	0	0	0	sumaišytas
mixture	0	0	0	0	0	0	0	0	0	0	mišinys
moan	0	0	0	1	0	0	0	1	0	0	dejuoti
moat	0	0	0	0	0	0	0	0	0	1	griovys
mob	1	0	0	1	0	1	0	0	0	0	mob
mobile	0	1	0	0	0	0	0	0	0	0	mobilusis
mobility	0	0	0	0	0	0	0	0	0	0	mobilumas
mobilization	0	0	0	0	0	0	0	0	0	0	mobilizacija
mobilize	0	0	0	0	0	0	0	0	0	0	mobilizuoti
mockery	0	0	1	0	0	1	0	0	0	0	pasityčiojimas
mocking	1	0	1	0	0	1	0	1	0	0	pašaipiai
modal	0	0	0	0	0	0	0	0	0	0	modalinis
modality	0	0	0	0	0	0	0	0	0	0	modalumas
mode	0	0	0	0	0	0	0	0	0	0	režimu
model	0	0	0	0	0	0	1	0	0	0	modelis
modeler	0	0	0	0	0	0	0	0	0	0	modeliuotojas
moderate	0	0	0	0	0	0	1	0	0	0	saikingai
moderately	0	0	0	0	0	0	0	0	0	0	saikingai
