English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Igbo Word
marvelous	0	0	0	0	1	0	1	0	0	0	magburu onwe ya
marvelously	0	0	0	0	1	0	1	0	0	0	dị ebube
masculine	0	0	0	0	0	0	1	0	0	0	nwoke
masculinity	0	0	0	0	0	0	0	0	0	0	nwoke
mash	0	0	0	0	0	0	0	0	0	0	mashi
mask	0	0	0	0	0	0	0	0	0	0	ihe nkpuchi
masochism	1	0	1	1	0	1	0	0	0	0	masochism
mason	0	0	0	0	0	0	0	0	0	0	mason
masquerade	0	0	0	0	0	0	0	0	0	0	masquerade
mass	0	0	0	0	0	0	0	0	0	0	uka
massacre	1	0	1	1	0	1	0	1	0	0	ogbugbu
massage	0	0	0	0	1	0	1	0	0	0	ịhịa aka n'ahụ
massive	0	0	0	0	0	0	0	0	0	0	oke
master	0	0	0	0	0	0	1	0	0	0	nna ukwu
mastermind	0	0	0	0	0	0	0	0	0	0	onye isi
masterpiece	0	0	0	0	1	0	1	0	0	0	masterpiece
mastery	1	0	0	0	1	0	1	0	0	1	ikike
masturbate	0	0	0	0	0	0	0	0	0	0	ime onwe onye
masturbation	0	0	0	0	0	0	0	0	0	0	masturbation
mat	0	0	0	0	0	0	0	0	0	0	ute
match	0	0	0	0	0	0	0	0	0	0	egwuregwu
matching	0	0	0	0	0	0	0	0	0	0	dakọtara
matchmaker	0	1	0	0	0	0	0	0	0	0	onye na-eme egwuregwu
mate	0	0	0	0	0	0	1	0	0	1	nwunye
material	0	0	0	0	0	0	0	0	0	0	ihe
materialism	0	0	0	0	0	1	0	0	0	0	ịhụ ihe onwunwe n'anya
materialist	0	0	1	0	0	1	0	0	0	0	onye hụrụ ihe onwunwe n'anya
materialistic	0	0	0	0	0	0	0	0	0	0	ịhụ ihe onwunwe n'anya
materiality	0	0	0	0	0	0	0	0	0	0	ihe onwunwe
materialize	0	0	0	0	0	0	0	0	0	0	nweta ihe
materially	0	0	0	0	0	0	0	0	0	0	n'ụzọ ihe onwunwe
materials	0	0	0	0	0	0	0	0	0	0	ihe
materiel	0	0	0	0	0	0	0	0	0	0	ihe onwunwe
maternal	0	1	0	0	0	1	1	0	0	0	nne
maternity	0	0	0	0	0	0	0	0	0	0	ịmụ nwa
mathematical	0	0	0	0	0	0	0	0	0	1	mgbakọ na mwepụ
mathematician	0	0	0	0	0	0	0	0	0	0	ọkà mmụta mgbakọ na mwepụ
mathematics	0	0	0	0	0	0	0	0	0	0	mgbakọ na mwepụ
matriculation	0	0	0	0	0	0	0	0	0	0	mgbakọ na mwepụ
matrimony	0	1	0	0	1	0	1	0	0	1	alụmdi na nwunye
matrix	0	0	0	0	0	0	0	0	0	0	matrix
matron	0	0	0	0	0	0	1	0	0	1	matron
matted	0	0	0	0	0	0	0	0	0	0	matted
matter	0	0	0	0	0	0	0	0	0	0	okwu
matting	0	0	0	0	0	0	0	0	0	0	matting
mattress	0	0	0	0	0	0	0	0	0	0	akwa akwa
maturation	0	0	0	0	0	0	0	0	0	0	maturation
maturity	0	0	0	0	0	0	0	0	0	0	ntozu okè
mausoleum	0	0	0	0	0	0	0	1	0	0	ụlọ nsọ
mauve	0	0	0	0	0	0	0	0	0	0	mawuo
maxim	0	0	0	0	0	0	0	0	0	1	maxim
maximum	0	0	0	0	0	0	1	0	0	0	kacha
mayor	0	0	0	0	0	0	1	0	0	0	onyeisi obodo
maze	0	0	0	0	0	0	0	0	0	0	maze
mead	0	0	0	0	0	0	0	0	0	0	ebe
meadow	0	0	0	0	0	0	1	0	0	0	ala ahịhịa
meal	0	0	0	0	0	0	0	0	0	0	nri
meander	0	0	0	0	0	0	0	0	0	0	oghom
meandering	0	0	0	0	0	1	0	0	0	0	ime ihe ike
meaning	0	0	0	0	0	0	0	0	0	0	pụtara
meaningless	0	0	0	0	0	1	0	1	0	0	enweghị isi
means	0	0	0	0	0	0	0	0	0	0	pụtara
meantime	0	0	0	0	0	0	0	0	0	0	ka ọ dị ugbu a
measles	0	0	1	1	0	1	0	1	0	0	measles
measurable	0	0	0	0	0	0	0	0	0	0	ihe atụ
measure	0	0	0	0	0	0	0	0	0	1	tụọ
measured	0	0	0	0	0	0	1	0	0	1	tụrụ
measurement	0	0	0	0	0	0	0	0	0	0	nha
measuring	0	0	0	0	0	0	0	0	0	0	na-atụ
meat	0	0	0	0	0	0	0	0	0	0	anụ
mechanic	0	0	0	0	0	0	0	0	0	0	mekaniki
mechanical	0	0	0	0	0	0	0	0	0	0	n'ibu
mechanism	0	0	0	0	0	0	0	0	0	0	usoro
medal	0	1	0	0	1	0	1	0	1	1	nrite
medallion	0	0	0	0	0	0	0	0	0	0	medallion
medallist	0	0	0	0	0	0	0	0	0	0	onye nrite
meddle	1	0	0	0	0	1	0	0	0	0	itinye aka
meddling	0	0	0	0	0	0	0	0	0	0	itinye aka
media	0	0	0	0	0	0	0	0	0	0	mgbasa ozi
medial	0	0	0	0	0	0	0	0	0	0	etiti
median	0	0	0	0	0	0	0	0	0	0	etiti
mediate	0	1	0	0	0	0	1	0	0	1	ogbugbo
mediation	0	0	0	0	0	0	1	0	0	0	ogbugbo
mediator	0	1	0	0	0	0	1	0	0	1	onye ogbugbo
medical	0	1	0	1	0	0	1	0	0	1	ọgwụ
medicinal	0	0	0	0	0	0	0	0	0	0	ọgwụ
medicine	0	0	0	0	0	0	0	0	0	0	ọgwụ
medieval	0	0	0	0	0	0	0	0	0	0	etiti etiti
mediocre	0	0	0	0	0	1	0	0	0	0	ọkara
mediocrity	0	0	0	0	0	1	0	0	0	0	ịdị nwayọọ
meditate	0	1	0	0	1	0	1	0	0	1	tụgharịa uche
meditation	0	0	0	0	0	0	0	0	0	0	ntụgharị uche
meditative	0	0	0	0	0	0	0	0	0	0	ntụgharị uche
mediterranean	0	0	0	0	0	0	1	0	0	0	Mediterranean
medium	0	0	0	0	0	0	0	0	0	0	ọkara
medley	0	0	0	0	0	0	1	0	0	0	medley
meek	0	0	0	0	0	0	0	1	0	0	dị nwayọọ
meet	0	0	0	0	0	0	0	0	0	0	zute
meeting	0	0	0	0	0	0	0	0	0	0	nzukọ
melancholic	0	0	0	0	0	1	0	1	0	0	melancholic
melancholy	0	0	0	0	0	1	0	1	0	0	melancholy
melee	0	0	0	1	0	1	0	0	0	0	melee
melodious	0	0	0	0	0	0	0	0	0	0	ụtọ
melodrama	1	0	0	0	0	1	0	1	0	0	melodrama
melodramatic	0	0	0	0	0	0	0	0	0	0	melodramatic
melody	0	0	0	0	0	0	0	0	0	0	abụ olu ụtọ
melt	0	0	0	0	0	0	0	0	0	0	gbazee
meltdown	0	0	0	0	0	1	0	1	0	0	mgbaze
melting	0	0	0	0	0	0	0	0	0	0	agbaze
member	0	0	0	0	0	0	0	0	0	0	onye otu
membrane	0	0	0	0	0	0	0	0	0	0	akpụkpọ ahụ
memento	0	0	0	0	0	0	1	0	0	0	memento
memo	0	0	0	0	0	0	0	0	0	0	ndetu
memoir	0	0	0	0	0	0	0	0	0	0	ndetu
memorabilia	0	0	0	0	0	0	0	0	0	0	ncheta
memorable	0	0	0	0	1	0	1	0	1	1	echefu echefu
memorandum	0	0	0	0	0	0	0	0	0	0	memorandum
memorial	0	0	0	0	0	0	0	0	0	0	ncheta
memorials	0	0	0	0	0	0	0	1	0	0	ncheta
memorize	0	0	0	0	0	0	0	0	0	0	buru n'isi
memory	0	0	0	0	0	0	0	0	0	0	ebe nchekwa
menace	1	0	0	1	0	1	0	0	0	0	egwu
menacing	1	0	0	1	0	1	0	0	0	0	egwu
menagerie	0	0	0	0	0	0	0	0	0	0	onye nche
mend	0	0	0	0	0	0	0	0	0	0	mezie
mending	0	0	0	0	0	0	1	0	0	0	na-edozi
menial	0	0	0	0	0	1	0	0	0	0	obere
meniscus	0	0	0	0	0	0	0	0	0	0	meniscus
menses	0	0	0	0	0	0	1	0	0	0	ịhụ nsọ
menstrual	0	0	0	0	0	0	0	0	0	0	ịhụ nsọ
mental	0	0	0	0	0	0	0	0	0	0	nke uche
mention	0	0	0	0	0	0	0	0	0	0	kwuo
mentor	0	0	0	0	0	0	1	0	0	1	onye ndu
menu	0	0	0	0	0	0	0	0	0	0	menu
meow	0	0	0	0	0	0	0	0	0	0	meow
mercantile	0	0	0	0	0	0	0	0	0	0	onye ahịa
mercenary	0	0	0	1	0	1	0	0	0	0	mercenary
merchandise	0	0	0	0	0	0	0	0	0	0	ngwa ahịa
merchant	0	0	0	0	0	0	0	0	0	1	onye ahia
merciful	0	0	0	0	0	0	1	0	0	0	obi ebere
merciless	0	0	0	1	0	1	0	0	0	0	enweghị obi ebere
mercurial	0	0	0	0	0	0	0	0	0	0	mercurial
mercy	0	0	0	0	0	0	1	0	0	0	ebere
mere	0	0	0	0	0	0	0	0	0	0	naanị
merge	0	1	0	0	0	0	1	0	0	0	jikota
meridian	0	0	0	0	0	0	0	0	0	0	meridian
meridional	0	0	0	0	0	0	0	0	0	0	meridional
merit	0	0	0	0	0	0	1	0	0	1	uru
meritorious	0	0	0	0	1	0	1	0	0	1	nke bara uru
mermaid	0	0	0	0	0	0	0	0	0	0	nwa nwoke
merriment	0	0	0	0	1	0	1	0	1	0	obi ụtọ
merry	0	0	0	0	1	0	1	0	0	0	obi ụtọ
mesa	0	0	0	0	0	0	0	0	0	0	mesa
mesh	0	0	0	0	0	0	0	0	0	0	ntupu
meshes	0	0	0	0	0	0	0	0	0	0	meshes
mesmerized	0	0	0	0	0	0	0	0	0	0	mesmerized
mess	0	0	1	0	0	1	0	0	0	0	ọgbaghara
message	0	0	0	0	0	0	0	0	0	0	ozi
messenger	0	0	0	0	0	0	0	0	0	1	onye ozi
messy	0	0	1	0	0	1	0	0	0	0	ime ntughari
metabolism	0	0	0	0	0	0	0	0	0	0	metabolism
metal	0	0	0	0	0	0	0	0	0	0	igwe
metallurgy	0	0	0	0	0	0	0	0	0	0	metallurgy
metamorphosis	0	0	0	0	0	0	0	0	0	0	metamorphosis
metaphor	0	0	0	0	0	0	0	0	0	0	ihe atụ
metaphorical	0	0	0	0	0	0	0	0	0	0	ihe atụ
metaphysical	0	0	0	0	0	0	0	0	0	0	metaphysical
metaphysics	0	0	0	0	0	0	0	0	0	0	metaphysics
metastasis	0	0	0	0	0	1	0	0	0	0	metastasis
meteor	0	0	0	0	0	0	0	0	0	0	meteor
meteoric	0	0	0	0	0	0	0	0	0	0	meteoric
meteorite	0	0	0	0	0	0	0	0	0	0	meteorite
meteorological	0	0	0	0	0	0	0	0	0	0	meteorological
meteorology	0	0	0	0	0	0	0	0	0	0	meteorology
meter	0	0	0	0	0	0	0	0	0	0	mita
methanol	0	0	0	0	0	1	0	0	0	0	methanol
method	0	0	0	0	0	0	0	0	0	0	usoro
methodical	0	0	0	0	0	0	0	0	0	0	usoro
meticulous	0	0	0	0	0	0	0	0	0	0	nke ọma
metric	0	0	0	0	0	0	0	0	0	0	metrik
metrical	0	0	0	0	0	0	0	0	0	0	metrik
metrology	0	0	0	0	0	0	0	0	0	0	metrology
metropolis	0	0	0	0	0	0	0	0	0	0	obodo ukwu
metropolitan	0	0	0	0	0	0	1	0	0	0	obodo ukwu
mettle	0	0	0	0	0	0	1	0	0	0	mettle
mew	0	0	0	0	0	0	0	0	0	0	mew
mica	0	0	0	0	0	0	0	0	0	0	mica
mick	0	0	0	0	0	0	0	0	0	0	nkochi
microbe	0	0	0	0	0	0	0	0	0	0	microbe
microbiology	0	0	0	0	0	0	0	0	0	0	microbiology
microcosm	0	0	0	0	0	0	0	0	0	0	microcosm
microgram	0	0	0	0	0	0	0	0	0	0	microgram
micrometer	0	0	0	0	0	0	0	0	0	0	micrometer
micron	0	0	0	0	0	0	0	0	0	0	micron
microphone	0	0	0	0	0	0	0	0	0	0	igwe okwu
microscope	0	0	0	0	0	0	0	0	0	1	mikroskopu
microscopic	0	0	0	0	0	0	0	0	0	0	microscopic
microscopically	0	0	0	0	0	0	0	0	0	0	n'ile anya
microscopy	0	0	0	0	0	0	1	0	0	0	microscope
mid	0	0	0	0	0	0	0	0	0	0	etiti
midday	0	0	0	0	0	0	0	0	0	0	etiti ehihie
middle	0	0	0	0	0	0	0	0	0	0	etiti
middleman	0	0	0	0	0	0	0	0	0	0	onye etiti
midland	0	0	0	0	0	0	0	0	0	0	midland
midnight	0	0	0	0	0	0	0	0	0	0	etiti abalị
midst	0	0	0	0	0	0	0	0	0	0	n'etiti
midsummer	0	0	0	0	0	0	0	0	0	0	etiti okpomọkụ
midway	0	0	0	0	0	0	0	0	0	0	midway
midwife	0	1	0	0	1	1	1	0	0	1	midwife
midwifery	0	0	0	0	0	0	1	0	0	0	midwifery
mien	0	0	0	0	0	0	0	0	0	0	nke m
mighty	1	0	0	1	1	0	1	0	0	1	dike
migrate	0	0	0	0	0	0	0	0	0	0	ịkwaga
migration	0	0	0	0	0	0	0	0	0	0	mbughari
migratory	0	0	0	0	0	0	0	0	0	0	mbughari
mike	0	0	0	0	0	0	0	0	0	0	mike
mildew	0	0	1	0	0	1	0	0	0	0	mildew
mile	0	0	0	0	0	0	0	0	0	0	maịl
mileage	0	0	0	0	0	0	0	0	0	0	ikeleji
milestone	0	0	0	0	0	0	0	0	0	0	ihe ịrịba ama
militant	0	0	0	0	0	0	0	0	0	0	onye agha
military	0	0	0	1	0	0	0	0	0	0	agha
militia	1	0	0	1	0	1	0	1	0	0	ndị agha
milk	0	0	0	0	0	0	0	0	0	0	mmiri ara
milky	0	0	0	0	0	0	0	0	0	0	mmiri ara ehi
mill	0	1	0	0	0	0	0	0	0	0	igwe nri
millennium	0	0	0	0	0	0	0	0	0	0	puku afọ
milligram	0	0	0	0	0	0	0	0	0	0	milligram
millimeter	0	0	0	0	0	0	0	0	0	0	millimeter
million	0	0	0	0	0	0	0	0	0	0	nde
millionaire	0	0	0	0	0	0	0	0	0	0	nde mmadụ
mime	0	0	0	0	0	0	1	0	0	0	mime
mimic	0	0	0	0	0	0	0	0	0	0	mimik
mimicking	0	0	0	0	0	0	0	0	0	0	na-eṅomi
mimicry	0	0	0	0	0	1	0	0	1	0	nṅomi
mind	0	0	0	0	0	0	0	0	0	0	uche
minded	0	0	0	0	0	0	0	0	0	0	uche
mindful	0	0	0	0	0	0	1	0	0	0	na-eche echiche
mindfulness	0	0	0	0	0	0	1	0	0	0	uche
mine	0	0	0	0	0	0	0	0	0	0	nkem
miner	0	0	0	0	0	0	0	0	0	0	onye na-egwuputa ihe
mineral	0	0	0	0	0	0	0	0	0	0	ịnweta
mineralogy	0	0	0	0	0	0	0	0	0	0	mineralogy
mingle	0	0	0	0	0	0	0	0	0	0	ịgwakọta
mingled	0	0	0	0	0	0	0	0	0	0	agwakọta
miniature	0	0	0	0	0	0	0	0	0	0	miniature
minibus	0	0	0	0	0	0	0	0	0	0	minibus
minim	0	0	0	0	0	0	0	0	0	0	minim
minimize	0	0	0	0	0	1	0	0	0	0	wedata
minimum	0	0	0	0	0	1	0	0	0	0	kacha nta
minister	0	0	0	0	0	0	0	0	0	0	onye ozi
ministerial	0	0	0	0	0	0	0	0	0	0	onye ozi
ministry	0	0	0	0	1	0	1	0	0	1	ozi
minivan	0	0	0	0	0	0	0	0	0	0	obere ụgbọ ala
minnow	0	0	0	0	0	0	0	0	0	0	minnow
minor	0	0	0	0	0	0	0	0	0	0	obere
minority	0	0	0	0	0	1	0	0	0	0	ntakiri
minstrel	0	0	0	0	0	0	0	0	0	0	minstrel
mint	0	0	0	0	0	0	0	0	0	0	mint
minuscule	0	0	0	0	0	0	0	0	0	0	obere
minute	0	0	0	0	0	0	0	0	0	0	nkeji
minutiae	0	0	0	0	0	0	0	0	0	0	nkeji
mir	0	0	0	0	0	0	0	0	0	0	mir
miracle	0	1	0	0	1	0	1	0	1	1	ọrụ ebube
miraculous	0	0	0	0	1	0	1	0	1	0	ebube
mirage	0	0	0	0	0	0	0	0	0	0	mirage
mire	0	0	1	0	0	1	0	0	0	0	apiti
mirror	0	0	0	0	0	0	0	0	0	0	mirror
mirth	0	0	0	0	1	0	1	0	0	0	obi ụtọ
misappropriation	0	0	0	0	0	0	0	0	0	0	n'ụzọ na-ezighị ezi
misbehavior	1	0	1	0	0	1	0	0	1	0	omume ọjọọ
miscarriage	0	0	0	1	0	1	0	1	0	0	ime ime
miscellaneous	0	0	0	0	0	0	0	0	0	0	dị iche iche
miscellany	0	0	0	0	0	0	0	0	0	0	iche
mischief	0	0	0	0	0	1	0	0	0	0	ihe ojoo
mischievous	0	0	0	0	0	1	0	0	0	0	ihe ojoo
misconception	1	0	1	1	0	1	0	0	0	0	echiche na-ezighi ezi
misconduct	0	0	1	0	0	1	0	0	0	0	omume ọjọọ
misdemeanor	0	0	0	0	0	0	0	0	0	0	misdemeanor
miserable	1	0	1	0	0	1	0	1	0	0	nhụsianya
miserably	0	0	0	0	0	1	0	1	0	0	nhụsianya
misery	1	0	1	1	0	1	0	1	0	0	nhụsianya
misfortune	0	0	0	1	0	1	0	1	0	0	ihe ojoo
misguided	0	0	1	0	0	1	0	0	0	0	na-eduhie eduhie
mishap	0	0	1	1	0	1	0	1	1	0	ihe ojoo
misinformed	0	0	0	0	0	0	0	0	0	0	akọrọ
misinterpretation	0	0	0	0	0	1	0	0	0	0	nkọwahie
mislead	1	0	0	1	0	1	0	0	0	1	eduhie
misleading	1	0	1	0	0	1	0	0	0	0	na-eduhie eduhie
mismanagement	0	0	0	0	0	1	0	0	0	0	ezighi ezi
mismatch	0	0	0	0	0	1	0	0	0	0	adabaghị
mismatched	0	0	0	0	0	0	0	0	0	0	ekwekọghị
misnomer	0	0	0	0	0	1	0	0	0	0	okwu na-ezighi ezi
misplace	1	0	1	0	0	1	0	0	0	0	ebe na-ezighi ezi
misplaced	0	0	0	0	0	1	0	0	0	0	edoghi anya
misrepresent	0	0	0	0	0	1	0	0	0	0	ịkọwahie
misrepresentation	0	0	0	0	0	1	0	1	0	0	nkọwahie
misrepresented	1	0	0	0	0	1	0	0	0	0	akọwahiere
miss	0	0	0	0	0	0	0	0	0	0	uche
missile	0	0	0	1	0	0	0	0	0	0	ngwa agha
missing	0	0	0	1	0	1	0	1	0	0	efu
mission	0	0	0	0	0	0	0	0	0	0	ozi
missionary	0	0	0	0	0	0	1	0	0	0	onye ozi ala ọzọ
misstatement	1	0	1	0	0	1	0	0	0	0	nkwupụtahie
mist	0	0	0	0	0	0	0	0	0	0	alụlụ
mistake	0	0	0	0	0	1	0	1	0	0	ndudue
mistaken	0	0	0	1	0	1	0	0	0	0	ihie ụzọ
mister	0	0	0	0	0	0	0	0	0	0	nna ukwu
mistress	1	0	1	0	0	1	0	0	0	0	nnenne
mistrust	0	0	1	1	0	1	0	0	0	0	enweghị ntụkwasị obi
misty	0	0	0	0	0	0	0	0	0	0	alụlụ
misunderstand	0	0	0	0	0	1	0	0	0	0	ghọtahie
misunderstanding	1	0	0	0	0	1	0	1	0	0	nghọtahie
misuse	0	0	0	0	0	1	0	0	0	0	iji ya eme ihe n'ụzọ na-ezighị ezi
mite	0	0	1	0	0	1	0	0	0	0	àjà
miter	0	0	0	0	0	0	0	0	0	0	mpempe akwụkwọ
mitigation	0	0	0	0	0	0	0	0	0	0	mbelata
mix	0	0	0	0	0	0	0	0	0	0	mix
mixed	0	0	0	0	0	0	0	0	0	0	agwakọta
mixture	0	0	0	0	0	0	0	0	0	0	ngwakọta
moan	0	0	0	1	0	0	0	1	0	0	asụ ude
moat	0	0	0	0	0	0	0	0	0	1	ukwu
mob	1	0	0	1	0	1	0	0	0	0	ìgwè mmadụ
mobile	0	1	0	0	0	0	0	0	0	0	mkpanaka
mobility	0	0	0	0	0	0	0	0	0	0	ngagharị
mobilization	0	0	0	0	0	0	0	0	0	0	mkpokọta
mobilize	0	0	0	0	0	0	0	0	0	0	kpokọta
mockery	0	0	1	0	0	1	0	0	0	0	ịkwa emo
mocking	1	0	1	0	0	1	0	1	0	0	na-akwa emo
modal	0	0	0	0	0	0	0	0	0	0	modal
modality	0	0	0	0	0	0	0	0	0	0	ụkpụrụ
mode	0	0	0	0	0	0	0	0	0	0	ọnọdụ
model	0	0	0	0	0	0	1	0	0	0	ihe nlereanya
modeler	0	0	0	0	0	0	0	0	0	0	onye nlere anya
moderate	0	0	0	0	0	0	1	0	0	0	agafeghị oke
moderately	0	0	0	0	0	0	0	0	0	0	imerughi oke
moderating	0	0	0	0	0	0	0	0	0	0	imezi ihe
moderation	0	0	0	0	0	0	0	0	0	0	imeru ihe n'ókè
moderator	0	0	0	0	0	0	1	0	0	1	onye nhazi
modern	0	0	0	0	0	0	0	0	0	0	nke oge a
modernism	0	0	0	0	0	0	0	0	0	0	modernism
modest	0	0	0	0	0	0	1	0	0	1	obi umeala
modesty	0	0	0	0	0	0	1	0	0	0	obi umeala
modicum	0	0	0	0	0	0	0	0	0	0	modicum
modifiable	0	0	0	0	0	0	0	0	0	0	mgbanwe
modification	0	0	0	0	0	0	0	0	0	0	mgbanwe
modified	0	0	0	0	0	0	0	0	0	0	gbanwee
modify	0	0	0	0	0	0	0	0	1	0	gbanwee
modulate	0	0	0	0	0	0	0	0	0	0	gbanwee
modulation	0	0	0	0	0	0	0	0	0	0	modulation
module	0	0	0	0	0	0	0	0	0	0	modul
modulus	0	0	0	0	0	0	0	0	0	0	modul
mogul	0	0	0	0	0	0	0	0	0	0	mogul
moiety	0	0	0	0	0	0	0	0	0	0	oke
moist	0	0	0	0	0	0	0	0	0	0	ooh
moisture	0	0	0	0	0	0	0	0	0	0	mmiri mmiri
molar	0	0	0	0	0	0	0	0	0	0	mola
molasses	0	0	0	0	0	0	0	0	0	0	molasses
mold	0	0	0	0	0	0	0	0	0	0	ebu
molded	0	0	0	0	0	0	0	0	0	0	kpụrụ akpụ
molding	0	0	0	0	0	0	0	0	0	0	ịkpụzi
moldy	0	0	0	0	0	0	0	0	0	0	ebu
molecular	0	0	0	0	0	0	0	0	0	0	molekụla
molecule	0	0	0	0	0	0	0	0	0	0	molekul
molestation	1	0	1	1	0	1	0	1	0	0	mmetọ
molten	0	0	0	0	0	0	0	0	0	0	gbazere
moment	0	0	0	0	0	0	0	0	0	0	oge
momentary	0	0	0	0	0	0	0	0	0	0	nwa oge
momentous	0	0	0	0	0	0	0	0	0	0	dị mkpa
momentum	0	1	0	0	0	0	1	0	0	0	ume
monad	0	0	0	0	0	0	0	0	0	0	monad
monarch	0	0	0	0	0	0	0	0	0	0	eze
monarchy	0	0	0	0	0	0	0	0	0	0	ọchịchị eze
monastery	0	0	0	0	0	0	0	0	0	0	ebe obibi ndị mọnk
monastic	0	0	0	0	0	0	0	0	0	0	monastic
monetary	0	1	0	0	0	0	1	0	0	0	ego
money	1	1	0	0	1	0	1	0	1	1	ego
monk	0	0	0	0	0	0	1	0	0	1	mọnk
monkey	0	0	0	0	0	0	0	0	0	0	enwe
monochrome	0	0	1	0	0	1	0	0	0	0	monochrome
monogamy	0	0	0	0	0	0	0	0	0	1	otu nwanyị
monogram	0	0	0	0	0	0	0	0	0	0	monogram
monograph	0	0	0	0	0	0	0	0	0	0	monograph
monolayer	0	0	0	0	0	0	0	0	0	0	monolayer
monologue	0	0	0	0	0	0	0	0	0	0	monologue
monopolist	0	0	0	0	0	1	0	0	0	0	monopolist
monopoly	0	0	0	0	0	0	0	0	0	0	monopoly
monotony	0	0	0	0	0	0	0	0	0	0	monotony
monsoon	0	0	0	0	0	1	0	1	0	0	udu mmiri
monster	0	0	0	1	0	1	0	0	0	0	nnukwu anụ
monstrosity	1	0	1	1	0	1	0	0	1	0	monstrosity
monte	0	0	0	0	0	0	0	0	0	0	Monte
month	0	0	0	0	0	0	0	0	0	0	onwa
monthly	0	0	0	0	0	0	0	0	0	0	kwa ọnwa
monument	0	0	0	0	0	0	1	0	0	0	ihe ncheta
monumental	0	0	0	0	0	0	0	0	0	0	ihe ncheta
moo	0	0	0	0	0	0	0	0	0	0	mee
moods	0	0	0	0	0	0	0	0	0	0	ọnọdụ
moody	1	0	0	0	0	1	0	1	0	0	obi iru ala
moon	0	0	0	0	0	0	0	0	0	0	ọnwa
moonlight	0	0	0	0	0	0	0	0	0	0	ìhè ọnwa
moored	0	0	0	0	0	0	0	0	0	0	gbara ume
mooring	0	0	0	0	0	0	0	0	0	0	na-eri nri
moorings	0	0	0	0	0	0	0	0	0	1	ngaji
moorland	0	0	0	0	0	0	0	0	0	0	moorland
moose	0	0	0	0	0	0	0	0	0	0	anụ ọhịa
moot	0	0	0	0	0	1	0	0	0	0	tufuo
mooted	0	0	0	0	0	0	0	0	0	0	gbadoro ụkwụ
mop	0	0	0	0	0	0	0	0	0	0	kpochapu
moral	1	0	0	0	0	0	1	0	0	1	omume
morality	0	0	0	0	0	0	1	0	0	1	omume ọma
morals	1	1	1	0	1	0	1	0	1	1	omume ọma
morass	0	0	0	0	0	0	0	0	0	0	morass
moratorium	0	0	0	0	0	0	0	0	0	0	nkwụsịtụ
morbid	0	0	0	0	0	1	0	1	0	0	oria ojoo
morbidity	1	0	1	1	0	1	0	1	0	0	ọrịa na-efe efe
morgue	0	0	1	1	0	1	0	1	0	0	ozu
moribund	0	0	0	0	0	1	0	1	0	0	moribund
morn	0	1	0	0	0	0	0	0	0	0	ututu
morning	0	0	0	0	0	0	0	0	0	0	ụtụtụ
moron	0	0	0	0	0	1	0	0	0	0	moron
moronic	0	0	0	0	0	1	0	0	0	0	Moronic
morphine	0	0	0	0	0	0	0	0	0	0	morphine
morphism	0	0	0	0	0	0	0	0	0	0	morphism
morphology	0	0	0	0	0	0	0	0	0	0	morphology
morrow	0	1	0	0	0	0	0	0	0	0	echi
morsel	0	0	0	0	0	1	0	0	0	0	ihe oriri
mortal	0	0	0	0	0	1	0	0	0	0	na-anwụ anwụ
mortality	1	0	0	1	0	1	0	1	0	0	anwụ anwụ
mortar	0	0	0	0	0	0	1	0	0	0	ngwa agha
mortgage	0	0	0	1	0	0	0	0	0	0	nnyefe
mortgagee	0	0	0	0	0	0	0	0	0	1	onye nbibi
mortgagor	0	0	0	1	0	0	0	0	0	0	mortgagor
mortification	0	1	1	1	0	1	0	1	0	0	mortification
mortuary	0	0	0	1	0	1	0	1	0	0	ụlọ ozu
mosaic	0	0	0	0	0	0	0	0	0	0	mosaic
mosquito	1	0	1	0	0	1	0	0	0	0	anwụnta
moss	0	0	0	0	0	0	0	0	0	0	akpaetu
mossy	0	0	0	0	0	0	0	0	0	0	mosyo
mote	0	0	0	0	0	0	0	0	0	0	mote
moth	0	0	0	0	0	0	0	0	0	0	nla
mother	0	1	0	0	1	1	1	1	0	1	nne
motherhood	0	0	0	0	1	0	1	0	0	1	nne
motion	0	1	0	0	0	0	0	0	0	0	ngagharị
motionless	0	0	0	0	0	0	0	0	0	0	emegharia uche
motive	0	0	0	0	0	0	1	0	0	0	ebumnobi
motley	0	0	0	0	0	0	0	0	0	0	motley
motor	0	0	0	0	0	0	0	0	0	0	moto
motorbike	0	0	0	0	0	0	0	0	0	0	ọgba tum tum
motorcycle	0	0	0	0	0	0	0	0	0	0	ọgba tum tum
motte	0	0	0	0	0	0	0	0	0	0	motte
mottled	0	0	0	0	0	0	0	0	0	0	mottled
motto	0	0	0	0	0	0	0	0	0	0	moto
mould	0	0	0	0	0	0	0	0	0	0	ebu
mound	0	0	0	0	0	0	0	0	0	0	mkporo
mount	0	0	0	0	0	0	0	0	0	0	ugwu
mountain	0	1	0	0	0	0	0	0	0	0	ugwu
mountaineer	0	0	0	0	0	0	0	0	0	0	onye ugwu
mountainous	0	0	0	0	0	0	0	0	0	0	ugwu
mourn	0	0	0	0	0	1	0	1	0	0	iru uju
mournful	1	0	0	1	0	1	0	1	0	0	iru uju
mourning	0	0	0	0	0	1	0	1	0	0	iru uju
mouse	0	0	0	0	0	0	0	0	0	0	òké
