English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	German Word
law	0	0	0	0	0	0	0	0	0	1	Gesetz
lawful	0	0	0	0	0	0	1	0	0	1	rechtmäßig
lawlessness	1	0	0	1	0	1	0	0	0	0	Gesetzlosigkeit
lawn	0	0	0	0	0	0	0	0	0	0	Rasen
lawsuit	1	0	1	1	0	1	0	1	1	0	Klage
lawyer	1	0	1	1	0	1	0	0	0	0	Anwalt
lax	0	0	0	0	0	1	0	1	0	0	lax
laxative	0	0	1	1	0	1	0	0	0	0	Abführmittel
lay	0	0	0	0	0	0	0	0	0	0	legen
layer	0	0	0	0	0	0	0	0	0	0	Schicht
layered	0	0	0	0	0	0	0	0	0	0	geschichtet
layman	0	0	0	0	0	0	0	0	0	0	Laie
lazy	0	0	0	0	0	1	0	0	0	0	faul
lea	0	0	0	0	0	0	0	0	0	0	Lea
lead	0	0	0	0	0	0	1	0	0	0	führen
leader	0	0	0	0	0	0	1	0	0	1	Führer
leading	0	0	0	0	0	0	0	0	0	1	führend
leads	0	0	0	0	0	0	0	0	0	0	führt
leaf	0	0	0	0	0	0	0	0	0	0	Blatt
leaflet	0	0	0	0	0	0	0	0	0	0	Flugblatt
leafy	0	0	0	0	0	0	0	0	0	0	belaubt
league	0	0	0	0	0	0	1	0	0	0	Liga
leak	0	0	0	0	0	1	0	0	0	0	Leck
leakage	0	0	0	0	0	1	0	0	0	0	Leckage
leaky	0	0	0	0	0	1	0	0	0	0	undicht
lean	0	0	0	0	0	0	0	0	0	0	mager
leaned	0	0	0	0	0	0	0	0	0	0	gelehnt
leaning	0	0	0	0	0	0	0	0	0	1	gelehnt
leap	0	0	0	0	0	0	0	0	0	0	Sprung
learn	0	0	0	0	0	0	1	0	0	0	lernen
learned	0	0	0	0	0	0	0	0	0	0	gelernt
learner	0	0	0	0	0	0	0	0	0	0	Lerner
learning	0	0	0	0	0	0	1	0	0	0	Lernen
lease	0	0	0	0	0	0	0	0	0	0	mieten
leash	0	0	0	0	0	0	0	0	0	0	Leine
leather	0	0	0	0	0	0	0	0	0	0	Leder
leathery	0	0	0	0	0	0	0	0	0	0	ledrig
leave	0	0	0	0	0	1	0	1	1	0	verlassen
lecture	0	0	0	0	0	0	0	0	0	0	Vorlesung
lecturer	0	0	0	0	0	0	1	0	0	0	Dozent
ledge	0	0	0	0	0	0	0	0	0	0	Leiste
ledger	0	0	0	0	0	0	0	0	0	0	Hauptbuch
lee	0	0	0	0	0	0	0	0	0	0	Lee
leech	0	0	0	0	0	1	0	0	0	0	Blutegel
leeches	0	0	1	1	0	1	0	0	0	0	Blutegel
leer	0	0	1	0	0	1	0	0	0	0	leer
leery	0	0	0	0	0	0	0	0	1	0	misstrauisch
lees	0	0	0	0	0	0	0	0	0	0	Hefe
leeway	0	0	0	0	0	0	1	0	0	0	Spielraum
left	0	0	0	0	0	0	0	0	0	0	links
leg	0	0	0	0	0	0	0	0	0	0	Bein
legacy	0	0	0	0	0	0	0	0	0	0	Erbe
legal	0	0	0	0	0	0	1	0	0	1	legal
legality	0	0	0	0	0	0	0	0	0	0	Rechtmäßigkeit
legalize	0	0	0	0	0	0	0	0	0	0	legalisieren
legalized	1	0	0	1	1	0	1	0	0	1	legalisiert
legally	0	0	0	0	0	0	0	0	0	0	rechtlich
legend	0	0	0	0	0	0	0	0	0	0	Legende
legendary	0	0	0	0	0	0	1	0	0	0	legendär
legibility	0	0	0	0	0	0	1	0	0	0	Lesbarkeit
legible	0	0	0	0	0	0	1	0	0	0	lesbar
legion	0	0	0	0	0	0	0	0	0	0	Legion
legislate	0	0	0	0	0	0	0	0	0	0	Gesetze erlassen
legislation	0	0	0	0	0	0	0	0	0	0	Gesetzgebung
legislative	0	0	0	0	0	0	0	0	0	0	gesetzgeberisch
legislator	0	0	0	0	0	0	0	0	0	1	Gesetzgeber
legislature	0	0	0	0	0	0	0	0	0	1	Legislative
legitimacy	0	0	0	0	0	0	0	0	0	1	Legitimität
legs	0	0	0	0	0	0	0	0	0	0	Beine
legume	0	0	0	0	0	0	0	0	0	0	Hülsenfrucht
leisure	0	1	0	0	1	0	1	0	1	1	Freizeit
leisurely	0	0	0	0	0	0	1	0	0	0	gemächlich
lemma	0	0	0	0	0	0	1	0	0	0	Lemma
lemon	0	0	1	0	0	1	0	0	0	0	Zitrone
lend	0	0	0	0	0	0	0	0	0	0	verleihen
lender	0	0	0	0	0	0	0	0	0	1	Darlehensgeber
lending	0	0	0	0	0	0	0	0	0	0	Ausleihe
length	0	0	0	0	0	0	0	0	0	0	Länge
lengthen	0	0	0	0	0	0	0	0	0	0	verlängern
lengthened	0	0	0	0	0	0	0	0	0	0	verlängert
lengthening	0	0	0	0	0	0	0	0	0	0	Verlängerung
lengthwise	0	0	0	0	0	0	0	0	0	0	längs
lengthy	0	0	0	0	0	0	0	0	0	0	langwierig
leniency	0	0	0	0	0	0	0	0	0	0	Nachsicht
lenient	0	0	0	0	0	0	1	0	0	0	nachsichtig
lens	0	0	0	0	0	0	0	0	0	0	Linse
leopard	0	0	0	0	0	0	0	0	0	0	Leopard
leprosy	0	0	1	1	0	1	0	1	0	0	Lepra
lessee	0	0	0	0	0	0	0	0	0	0	Mieter
lessen	0	1	0	0	0	1	0	0	0	0	verringern
lessening	0	0	0	0	0	0	0	0	0	0	Verringerung
lesser	0	0	1	0	0	1	0	0	0	0	kleiner
lesson	0	1	0	0	0	0	1	0	0	1	Lektion
lessor	0	0	0	0	0	0	0	0	0	0	Vermieter
lethal	0	0	1	1	0	1	0	1	0	0	tödlich
lethargic	0	0	0	0	0	0	0	0	0	0	träge
lethargy	0	0	0	0	0	1	0	1	0	0	Lethargie
letter	0	1	0	0	0	0	0	0	0	0	Buchstabe
lettered	0	1	0	0	0	0	1	0	0	1	beschriftet
letters	0	0	0	0	0	0	0	0	0	0	Briefe
lettuce	0	0	0	0	0	0	0	0	0	0	Kopfsalat
leukemia	1	0	0	1	0	1	0	1	0	0	Leukämie
levee	0	0	0	0	0	0	0	0	0	1	Damm
level	0	0	0	0	0	0	1	0	0	1	eben
lever	0	0	0	0	0	0	0	0	0	0	Hebel
leverage	0	0	0	0	0	0	1	0	0	0	Hebelkraft
levy	0	0	0	0	0	1	0	0	0	0	erheben
lewd	0	0	1	0	0	1	0	0	0	0	Lewd
lexicon	0	0	0	0	0	0	0	0	0	0	Lexikon
ley	0	0	0	0	0	0	0	0	0	0	ley
liabilities	0	0	0	0	0	0	0	0	0	0	Verbindlichkeiten
liability	0	0	0	0	0	0	0	0	0	0	Haftung
liaison	0	0	0	0	0	1	0	0	0	0	Liaison
liar	0	0	1	0	0	1	0	0	0	0	Lügner
libel	1	0	0	1	0	1	0	0	0	1	Verleumdung
libelous	0	0	0	0	0	0	0	0	0	0	verleumderisch
liberal	0	0	0	0	0	1	1	0	0	0	Liberale
liberalism	0	0	0	0	0	0	0	0	0	0	Liberalismus
liberate	1	1	0	0	1	0	1	0	1	1	befreien
liberation	0	1	0	0	1	0	1	0	1	0	Befreiung
liberty	0	1	0	0	1	0	1	0	1	1	Freiheit
libido	0	0	0	0	0	0	0	0	0	0	Libido
librarian	0	0	0	0	0	0	0	0	0	0	Bibliothekar
library	0	0	0	0	0	0	1	0	0	0	Bibliothek
libretto	0	0	0	0	0	0	0	0	0	0	Libretto
license	0	0	0	0	0	0	0	0	0	0	Lizenz
lichen	0	0	0	0	0	0	0	0	0	0	Flechte
lick	0	0	1	0	0	1	0	0	0	0	lecken
lid	0	0	0	0	0	0	0	0	0	0	Deckel
lie	1	0	1	0	0	1	0	1	0	0	Lüge
liege	0	0	0	0	0	0	0	0	0	0	Lüttich
lien	0	0	0	0	0	0	0	0	0	0	Pfandrecht
lieu	0	0	0	0	0	0	0	0	0	0	statt
lieutenant	0	0	0	0	0	0	0	0	0	1	Leutnant
life	0	0	0	0	0	0	0	0	0	0	Leben
lifeblood	0	0	0	0	0	0	1	0	0	0	Lebensnerv
lifeboat	0	0	0	0	0	0	0	0	0	0	Rettungsboot
lifeless	0	0	0	1	0	1	0	1	0	0	leblos
lifelike	0	0	0	0	0	0	0	0	0	0	lebensecht
lifelong	0	0	0	0	0	0	0	0	0	0	lebenslang
lifetime	0	0	0	0	0	0	0	0	0	0	Lebensdauer
lift	0	0	0	0	0	0	0	0	0	0	Aufzug
ligament	0	0	0	0	0	0	0	0	0	0	Band
ligation	0	0	0	0	0	0	0	0	0	0	Ligatur
light	0	0	0	0	0	0	0	0	0	0	hell
lighten	0	0	0	0	0	0	0	0	0	0	erleichtern
lighthouse	0	0	0	0	0	0	1	0	0	0	Leuchtturm
lightness	0	0	0	0	0	0	0	0	0	0	Leichtigkeit
lightning	1	0	0	1	0	0	0	0	1	0	Blitz
likelihood	0	0	0	0	0	0	0	0	0	0	Wahrscheinlichkeit
likeness	0	0	0	0	0	0	0	0	0	0	Ähnlichkeit
likewise	0	0	0	0	0	0	0	0	0	0	gleichfalls
liking	0	0	0	0	1	0	1	0	0	1	Geschmack
lilac	0	0	0	0	0	0	0	0	0	0	lila
lily	0	0	0	0	0	0	0	0	0	0	Lilie
limb	0	0	0	0	0	0	0	0	0	0	Glied
limbo	0	0	0	0	0	0	0	0	0	0	Limbo
limit	0	0	0	0	0	0	0	0	0	0	Grenze
limitation	0	0	0	0	0	0	0	0	0	0	Einschränkung
limited	1	0	0	0	0	1	0	1	0	0	begrenzt
limitless	0	0	0	0	0	0	0	0	0	0	grenzenlos
limousine	0	0	0	0	0	0	0	0	0	0	Limousine
limp	0	0	0	0	0	1	0	0	0	0	schlaff
lin	0	0	0	0	0	0	0	0	0	0	Lin
line	0	0	0	0	0	0	0	0	0	0	Linie
lineage	0	0	0	0	0	0	0	0	0	0	Abstammung
lineal	0	0	0	0	0	0	0	0	0	0	geradlinig
linear	0	0	0	0	0	0	0	0	0	0	linear
lined	0	0	0	0	0	0	0	0	0	0	gefüttert
linen	0	0	0	0	0	0	0	0	0	0	Leinen-
liner	0	0	0	0	0	0	0	0	0	0	Liner
lines	0	0	0	1	0	0	0	0	0	0	Linien
linger	0	1	0	0	0	0	0	0	0	0	verweilen
lingo	0	0	0	0	0	0	0	0	0	0	Jargon
lingual	0	0	0	0	0	0	0	0	0	0	lingual
linguist	0	0	0	0	0	0	1	0	0	1	Linguist
linguistic	0	0	0	0	0	0	0	0	0	0	sprachlich
linguistics	0	0	0	0	0	0	0	0	0	0	Linguistik
lining	0	0	0	0	0	0	0	0	0	0	Beschichtung
link	0	0	0	0	0	0	0	0	0	0	Verknüpfung
linoleum	0	0	0	0	0	0	0	0	0	0	Linoleum
lint	0	0	0	0	0	1	0	0	0	0	Fussel
lion	0	0	0	1	0	0	1	0	0	0	Löwe
lip	0	0	0	0	0	0	0	0	0	0	Lippe
lipstick	0	0	0	0	0	0	0	0	0	0	Lippenstift
liquefaction	0	0	0	0	0	0	0	0	0	0	Verflüssigung
liquefied	0	0	0	0	0	0	0	0	0	0	verflüssigt
liqueur	0	0	0	0	0	0	0	0	0	0	Likör
liquid	0	0	0	0	0	0	0	0	0	0	Flüssigkeit
liquidate	0	0	0	0	0	0	0	0	0	0	liquidieren
liquidation	0	0	0	0	0	0	0	0	0	0	Liquidation
liquidator	0	0	0	0	0	0	0	0	0	0	Liquidator
liquidity	0	0	0	0	0	0	0	0	0	0	Liquidität
liquor	1	0	0	0	1	1	0	1	0	0	Alkohol
lisp	0	0	0	0	0	0	0	0	0	0	lispeln
list	0	0	0	0	0	0	0	0	0	0	aufführen
listen	0	0	0	0	0	0	0	0	0	0	Hören
listener	0	0	0	0	0	0	0	0	0	0	Hörer
listing	0	0	0	0	0	0	0	0	0	0	Auflistung
listless	0	0	0	0	0	1	0	1	0	0	lustlos
litany	0	0	0	0	0	0	0	0	0	0	Litanei
literally	0	0	0	0	0	0	0	0	0	0	buchstäblich
literary	0	0	0	0	0	0	0	0	0	0	literarisch
literature	0	0	0	0	0	0	0	0	0	0	Literatur
lithe	0	0	0	0	0	0	1	0	0	0	geschmeidig
lithograph	0	0	0	0	0	0	0	0	0	0	Lithographie
lithography	0	0	0	0	0	0	0	0	0	0	Lithografie
lithology	0	0	0	0	0	0	0	0	0	0	Lithologie
lithosphere	0	0	0	0	0	0	0	0	0	0	Lithosphäre
litigant	0	0	0	0	0	1	0	0	0	0	Prozesspartei
litigate	1	1	1	1	0	1	0	1	0	0	prozessieren
litigation	0	0	0	0	0	1	0	0	0	0	Rechtsstreit
litigious	1	0	1	0	0	1	0	0	0	0	streitig
litter	0	0	0	0	0	1	0	0	0	0	Wurf
littoral	0	0	0	0	0	0	0	0	0	0	Küste
liturgy	0	0	0	0	0	0	0	0	0	0	Liturgie
livelihood	0	0	0	0	0	0	0	0	0	0	Lebensunterhalt
livery	0	0	0	0	0	0	0	0	0	0	Lackierung
livid	1	0	1	0	0	1	0	0	0	0	wütend
living	0	0	0	0	0	0	0	0	0	0	Leben
llama	0	0	0	0	0	0	0	0	0	0	Lama
load	0	0	0	0	0	0	0	0	0	0	Belastung
loaf	0	0	0	0	0	1	0	0	0	0	Laib
loafer	0	0	0	0	0	1	0	0	0	0	Loafer
loam	0	0	0	0	0	0	0	0	0	0	Lehm
loan	0	0	0	0	0	0	0	0	0	0	Darlehen
loath	1	0	0	0	0	1	0	0	0	0	abgeneigt
loathe	1	0	1	0	0	1	0	0	0	0	verabscheuen
loathing	0	0	1	0	0	1	0	0	0	0	Abscheu
loathsome	1	0	1	0	0	1	0	0	0	0	abscheulich
lobby	0	0	0	0	0	0	0	0	0	0	Empfangshalle
lobbyist	0	0	0	0	0	1	0	0	0	0	Lobbyist
lobe	0	0	0	0	0	0	0	0	0	0	Lappen
local	0	0	0	0	0	0	0	0	0	0	lokal
locale	0	0	0	0	0	0	0	0	0	0	Gebietsschema
locality	0	0	0	0	0	0	0	0	0	0	Lokalität
localization	0	0	0	0	0	0	0	0	0	0	Lokalisierung
localize	0	1	0	0	0	0	0	0	0	0	lokalisieren
locate	0	0	0	0	0	0	0	0	0	0	Lokalisieren
location	0	0	0	0	0	0	0	0	0	0	Lage
loch	0	0	0	0	0	0	0	0	0	0	See
lock	0	0	0	0	0	0	0	0	0	0	sperren
locker	0	0	0	0	0	0	0	0	0	0	Schließfach
locksmith	0	0	0	0	0	0	0	0	0	0	Schlosser
lockup	0	0	0	1	0	1	0	1	0	0	einsperren
locomotion	0	0	0	0	0	0	0	0	0	0	Fortbewegung
locomotive	0	0	0	0	0	0	0	0	0	0	Lokomotive
locust	0	0	0	1	0	1	0	0	0	0	Heuschrecke
lodge	0	0	0	0	0	0	0	0	0	0	Hütte
lodger	0	0	0	0	0	0	0	0	0	0	Mieter
lodging	0	0	0	0	0	0	0	0	0	1	Unterkunft
loft	0	0	0	0	0	0	0	0	0	0	Dachgeschoss
lofty	0	0	0	0	0	1	0	0	0	0	erhaben
log	0	0	0	0	0	0	0	0	0	0	Protokoll
logarithm	0	0	0	0	0	0	0	0	0	0	Logarithmus
logarithmic	0	0	0	0	0	0	0	0	0	0	logarithmisch
logic	0	0	0	0	0	0	0	0	0	0	Logik
logical	0	0	0	0	0	0	1	0	0	0	logisch
logistics	0	0	0	0	0	0	0	0	0	0	Logistik
logotype	0	0	0	0	0	0	0	0	0	0	Logotyp
loin	0	0	0	0	0	0	0	0	0	0	Lende
lollipop	0	0	0	0	0	0	0	0	0	0	Lutscher
lone	0	0	0	0	0	0	0	1	0	0	einsam
loneliness	0	0	0	1	0	1	0	1	0	0	Einsamkeit
lonely	1	0	1	1	0	1	0	1	0	0	einsam
lonesome	0	0	0	0	0	1	0	1	0	0	einsam
long	0	1	0	0	0	0	0	0	0	0	lang
longevity	0	0	0	0	0	0	1	0	0	0	Langlebigkeit
longing	0	1	0	0	0	0	0	1	0	0	Sehnsucht
longitude	0	0	0	0	0	0	0	0	0	0	Längengrad
longitudinal	0	0	0	0	0	0	0	0	0	0	längs
longitudinally	0	0	0	0	0	0	0	0	0	0	längs
loo	0	0	1	0	0	1	0	0	0	0	Klo
lookout	0	0	0	0	0	0	0	0	0	0	Achtung
loom	0	1	0	1	0	1	0	0	0	0	Webstuhl
looming	0	0	0	0	0	0	0	0	0	0	drohend
loon	0	0	1	0	0	1	0	0	0	0	Seetaucher
loony	0	0	0	0	0	1	0	0	0	0	verrückt
loop	0	0	0	0	0	0	0	0	0	0	Schleife
loophole	0	0	0	0	0	0	0	0	0	0	Schlupfloch
loosen	0	0	0	0	0	0	0	0	0	0	lösen
loosening	0	0	0	0	0	0	0	0	0	0	Lockerung
loot	0	0	0	0	0	1	0	0	0	0	Beute
lop	0	0	0	0	0	0	0	0	0	0	stutzen
lopsided	0	0	0	0	0	0	0	0	0	0	schief
lord	0	0	1	0	0	1	1	0	0	1	Herr
lords	0	0	0	0	0	0	0	0	0	0	Herren
lordship	0	0	0	0	0	0	1	0	0	0	Lordschaft
lore	0	0	0	0	0	0	0	0	0	0	Überlieferung
lorry	0	0	0	0	0	0	0	0	0	0	LKW
lose	1	0	1	1	0	1	0	1	1	0	verlieren
losing	1	0	0	0	0	1	0	1	0	0	verlieren
loss	1	0	0	1	0	1	0	1	0	0	Verlust
lost	0	0	0	0	0	1	0	1	0	0	verirrt
lot	0	0	0	0	0	0	0	0	0	0	viel
lotion	0	0	0	0	0	0	0	0	0	0	Lotion
lots	0	0	0	0	0	0	0	0	0	0	viele
lottery	0	1	0	0	0	0	0	0	0	0	Lotterie
lotto	0	0	0	0	0	0	0	0	0	0	Lotto
loud	0	0	0	0	0	0	0	0	0	0	laut
loudly	0	0	0	0	0	0	0	0	0	0	laut
loudness	1	0	0	0	0	1	0	0	0	0	Lautstärke
lounge	0	0	0	0	0	1	0	0	0	0	Salon
louse	0	0	1	0	0	1	0	0	0	0	Laus
lovable	0	0	0	0	1	0	1	0	0	1	liebenswert
love	0	0	0	0	1	0	1	0	0	0	Liebe
lovely	0	1	0	0	1	0	1	1	1	1	schön
lovemaking	0	0	0	0	1	0	1	0	0	1	Liebe machen
lover	0	1	0	0	1	0	1	0	0	1	Liebhaber
loving	0	0	0	0	1	0	1	0	0	1	liebend
lower	0	0	0	0	0	1	0	1	0	0	niedriger
lowering	0	0	0	0	0	1	0	0	0	0	Senkung
lowest	0	0	0	0	0	1	0	1	0	0	am niedrigsten
lowlands	0	0	0	0	0	1	0	0	0	0	Tiefland
lowly	0	0	0	0	0	1	0	1	0	0	niedrig
loyal	0	0	0	1	1	0	1	0	1	1	treu
loyalty	0	0	0	0	0	0	1	0	0	1	Loyalität
lubricate	0	0	0	0	0	0	0	0	0	0	schmieren
lubrication	0	0	0	0	0	0	0	0	0	0	Schmierung
luck	0	1	0	0	1	0	1	0	1	0	Glück
lucky	0	0	0	0	1	0	1	0	1	0	Glücklich
ludicrous	0	0	0	0	0	1	0	0	0	0	lächerlich
lug	0	0	0	0	0	0	0	0	0	0	schleppen
luggage	0	0	0	0	0	0	0	0	0	0	Gepäck
lull	0	1	0	0	0	0	0	0	0	0	Flaute
lullaby	0	0	0	0	0	0	0	0	0	0	Wiegenlied
lumbar	0	0	0	0	0	0	0	0	0	0	lumbal
lumber	0	0	0	0	0	0	0	0	0	0	Holz
lumbering	0	0	0	0	0	1	0	0	0	0	schwerfällig
luminescent	0	0	0	0	0	0	0	0	0	0	leuchtend
luminous	0	0	0	0	0	0	0	0	0	0	leuchtend
lump	0	0	0	0	0	1	0	0	0	0	Klumpen
lumpy	0	0	1	0	0	1	0	0	0	0	klumpig
lunacy	1	0	1	1	0	1	0	1	0	0	Wahnsinn
lunar	0	0	0	0	0	0	0	0	0	0	Mond-
lunatic	1	0	1	1	0	1	0	0	0	0	verrückt
lunch	0	0	0	0	0	0	0	0	0	0	Mittagessen
luncheon	0	0	0	0	0	0	0	0	0	0	Mittagessen
lunge	0	0	0	0	0	0	0	0	1	0	Ausfallschritt
lungs	0	0	0	0	0	0	0	0	0	0	Lunge
lurch	0	0	0	0	0	1	0	0	0	0	Stich
lure	0	0	0	0	0	1	0	0	0	0	locken
lurid	0	0	1	0	0	1	0	0	0	0	reißerisch
lurk	0	0	0	0	0	1	0	0	0	0	lauern
lurking	0	0	0	0	0	1	0	0	0	0	lauern
luscious	0	1	0	0	1	0	1	0	0	0	köstlich
lush	0	0	1	0	0	1	0	1	0	0	üppig
lust	0	1	0	0	0	1	0	0	0	0	Lust
luster	0	0	0	0	1	0	1	0	0	0	Lüster
lustful	0	0	0	0	0	1	0	0	0	0	lüstern
lustrous	0	0	0	0	0	0	1	0	0	0	glänzend
lusty	0	0	1	0	0	0	0	0	0	0	lustvoll
lute	0	0	0	0	0	0	0	0	0	0	Laute
luxuriant	0	0	0	0	0	0	1	0	0	0	üppig
luxurious	0	0	0	0	1	0	1	0	0	0	luxuriös
luxury	0	0	0	0	1	0	1	0	0	0	Luxus
lying	1	0	1	0	0	1	0	0	0	0	lügnerisch
lymph	0	0	0	0	0	0	0	0	0	0	Lymphe
lymphatic	0	0	0	0	0	0	0	0	0	0	lymphatisch
lynch	1	0	1	1	0	1	0	1	0	0	lynchen
lynx	0	0	0	0	0	0	0	0	0	0	Luchs
lyre	0	0	0	0	1	0	1	0	0	0	Leier
lyric	0	0	0	0	0	0	0	0	0	0	lyrisch
lyrical	0	0	0	0	1	0	1	0	0	0	lyrisch
mace	0	0	0	1	0	1	0	0	0	0	Morgenstern
machine	0	0	0	0	0	0	0	0	0	1	Maschine
machinery	0	0	0	0	0	0	0	0	0	0	Maschinen
machinist	0	0	0	0	0	0	0	0	0	0	Maschinist
mackerel	0	0	0	0	0	0	0	0	0	0	Makrele
mad	1	0	1	1	0	1	0	1	0	0	wütend
madam	0	0	0	0	0	0	0	0	0	0	gnädige Frau
madame	0	0	0	0	0	0	0	0	0	0	Frau
madden	1	0	0	1	0	1	0	0	0	0	verrückt machen
madman	1	0	0	1	0	1	0	0	0	0	Verrückter
madness	1	0	0	1	0	1	0	0	0	0	Wahnsinn
mafia	0	0	0	1	0	1	0	0	0	0	Mafia
magazine	0	0	0	0	0	0	0	0	0	0	Zeitschrift
mage	0	0	0	1	0	0	0	0	0	0	Magier
magenta	0	0	0	0	0	0	0	0	0	0	Magenta
maggot	0	0	1	0	0	1	0	0	0	0	Made
magic	0	0	0	0	0	0	0	0	0	0	Magie
magical	0	1	0	0	1	0	1	0	1	0	magisch
magician	0	0	0	0	0	0	0	0	1	0	Zauberer
magistrate	0	0	0	0	0	0	0	0	0	0	Magistrat
magma	0	0	0	0	0	0	0	0	0	0	Magma
magnate	0	0	0	0	0	0	0	0	0	0	Magnat
magnet	0	0	0	0	0	0	1	0	0	1	Magnet
magnetism	0	0	0	0	0	0	1	0	0	0	Magnetismus
magnetite	0	0	0	0	0	0	1	0	0	0	Magnetit
magnificence	0	1	0	0	1	0	1	0	0	1	Pracht
magnificent	0	1	0	0	1	0	1	0	1	1	herrlich
magnifier	0	0	0	0	0	0	0	0	0	0	Lupe
magnify	0	0	0	0	0	0	0	0	0	0	vergrößern
magnitude	0	0	0	0	0	0	0	0	0	0	Größe
magpie	0	0	0	0	0	0	0	0	0	0	Elster
maid	0	0	0	0	0	0	0	0	0	0	Dienstmädchen
maiden	0	0	0	0	0	0	1	0	0	0	Mädchen
mail	0	1	0	0	0	0	0	0	0	0	Post
main	0	0	0	0	0	0	1	0	0	0	hauptsächlich
mainland	0	0	0	0	0	0	0	0	0	0	Festland
mainstay	0	0	0	0	0	0	1	0	0	1	Hauptstütze
maintenance	0	0	0	0	0	0	0	0	0	1	Wartung
majestic	0	1	0	0	1	0	1	0	1	1	majestätisch
majesty	0	0	0	0	0	0	1	0	0	1	Majestät
major	0	0	0	0	0	0	1	0	0	0	Haupt
majority	0	0	0	0	1	0	1	0	0	1	mehrheitlich
make	0	0	0	0	0	0	0	0	0	0	machen
maker	0	0	0	0	0	0	0	0	0	0	Hersteller
makeshift	0	0	0	0	0	1	0	0	0	0	provisorisch
makeup	0	0	0	0	0	0	0	0	0	0	bilden
malady	0	0	0	0	0	1	0	0	0	0	Krankheit
malaise	0	0	0	0	0	1	0	1	0	0	Unwohlsein
malaria	0	0	1	1	0	1	0	1	0	0	Malaria
malevolent	1	0	1	1	0	1	0	1	0	0	bösartig
malfeasance	0	0	1	0	0	1	0	0	0	0	Fehlverhalten
malformation	0	0	0	0	0	1	0	0	0	0	Missbildung
malice	1	0	0	1	0	1	0	0	0	0	Bosheit
malicious	1	0	1	1	0	1	0	1	0	0	bösartig
malign	1	0	1	0	0	1	0	0	0	0	verleumden
malignancy	0	0	0	1	0	1	0	1	0	0	Malignität
malignant	1	0	0	1	0	1	0	0	0	0	maligne
mall	0	0	0	0	0	0	0	0	0	0	Einkaufszentrum
malleable	0	0	0	0	0	0	0	0	0	0	formbar
mallet	0	0	0	0	0	0	0	0	0	0	Hammer
malpractice	1	0	0	0	0	1	0	0	0	0	Fehlverhalten
mamma	0	0	0	0	0	0	0	0	0	1	Mama
mammal	0	0	0	0	0	0	0	0	0	0	Säugetier
mammoth	0	0	0	0	0	0	0	0	0	0	Mammut-
manage	0	0	0	0	0	0	1	0	0	1	verwalten
management	0	0	0	0	0	0	1	0	0	1	Management
manager	0	0	0	0	0	0	0	0	0	0	Manager
mandamus	0	0	0	1	0	1	0	0	0	0	mandamus
mandarin	0	0	0	0	0	0	1	0	0	1	Mandarin
mandate	0	0	0	0	0	0	0	0	0	0	Mandat
mandible	0	0	0	0	0	0	0	0	0	0	Unterkiefer
mandolin	0	0	0	0	0	0	0	0	0	0	Mandoline
mandrel	0	0	0	0	0	0	0	0	0	0	Dorn
mane	0	0	0	0	0	0	0	0	0	0	Mähne
maneuver	0	0	0	0	0	0	0	0	0	0	Manöver
maneuvering	0	0	0	0	0	0	0	0	0	0	manövrieren
mange	0	0	1	1	0	1	0	0	0	0	Räude
manger	0	0	0	0	0	0	0	0	0	0	Krippe
mangle	1	0	1	1	0	1	0	1	0	0	Mangel
mango	0	0	0	0	0	0	0	0	0	0	Mango
mangosteen	0	0	0	0	0	0	0	0	0	0	Mangostan
manhood	0	0	0	0	0	0	1	0	0	0	Männlichkeit
mania	0	0	0	0	0	1	0	0	0	0	Manie
maniac	1	0	0	1	0	1	0	0	0	0	wahnsinnig
maniacal	0	0	0	0	0	1	0	0	0	0	wahnsinnig
manicure	0	0	0	0	0	0	0	0	0	0	Maniküre
manifest	0	0	0	0	0	0	0	0	0	0	Manifest
manifestation	0	0	0	1	0	0	0	0	0	0	Manifestation
manifested	0	0	0	0	0	0	1	0	0	0	manifestiert
manifestly	0	0	0	0	0	0	0	0	0	0	offensichtlich
manifesto	0	0	0	0	0	0	0	0	0	0	Manifest
manifold	0	0	0	0	0	0	0	0	0	0	vielfältig
manipulate	0	0	0	0	0	1	0	0	0	0	manipulieren
manipulation	1	0	0	1	0	1	0	0	0	0	Manipulation
mankind	0	0	0	0	0	0	0	0	0	0	Menschheit
manly	0	0	0	0	0	0	1	0	0	0	männlich
manna	0	0	0	0	0	0	1	0	0	0	Manna
manner	0	0	0	0	0	0	0	0	0	0	Benehmen
mannered	0	0	0	0	0	0	1	0	0	0	manieriert
manners	0	0	0	0	0	0	1	0	0	0	Sitten und Bräuche
manor	0	0	0	0	0	0	0	0	0	0	Herrenhaus
mansion	0	0	0	0	0	0	0	0	0	0	Villa
manslaughter	1	0	1	1	0	1	0	1	1	0	Totschlag
mantle	0	0	0	0	0	0	0	0	0	0	Mantel
manual	0	0	0	0	0	0	0	0	0	1	Handbuch
manufacture	0	0	0	0	0	0	0	0	0	0	Herstellung
manufacturer	0	0	0	0	0	0	1	0	0	0	Hersteller
manure	0	0	1	0	0	1	0	0	0	0	düngen
manuscript	0	0	0	0	0	0	0	0	0	0	Manuskript
map	0	0	0	0	0	0	0	0	0	0	Karte
