English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Icelandic Word
hunk	0	0	0	0	0	0	0	0	0	0	hunk
hunks	0	0	0	0	0	0	0	0	0	0	hnakkar
hunt	0	0	0	0	0	0	0	0	0	0	veiða
hunter	0	1	0	1	0	1	0	1	0	0	veiðimaður
hunting	1	1	0	1	0	1	0	0	0	0	veiða
hurl	0	0	0	0	0	0	0	0	0	0	kasta
hurrah	0	0	0	0	1	0	1	0	0	0	húrra
hurricane	0	0	0	1	0	1	0	0	0	0	fellibylur
hurried	0	1	0	0	0	1	0	0	0	0	flýtti sér
hurry	0	1	0	0	0	0	0	0	0	0	drífa sig
hurt	1	0	0	1	0	1	0	1	0	0	meiða
hurtful	1	0	1	1	0	1	0	1	0	0	meiðandi
hurting	1	0	0	1	0	1	0	1	0	0	meiða
husbandry	0	0	0	0	0	0	1	0	0	1	búskap
hush	0	0	0	0	0	0	1	0	0	0	þegja
hushed	0	0	0	0	0	0	0	0	0	0	þagði
husk	0	0	0	0	0	0	0	0	0	0	hýði
husky	0	0	0	0	0	0	0	0	0	0	husky
hustle	0	0	0	0	0	0	0	0	0	0	ysi
hustler	0	0	0	0	0	1	0	0	0	0	hrekkjóttur
hut	0	0	0	0	0	0	1	1	0	0	kofi
hutch	0	0	0	0	0	0	0	0	0	0	hólf
hyacinth	0	0	0	0	0	0	0	0	0	0	hyacinth
hybrid	0	0	0	0	0	0	0	0	0	0	blendingur
hydra	0	0	0	1	0	1	0	0	0	0	hýdra
hydraulics	0	0	0	0	0	0	0	0	0	0	vökvakerfi
hydrocephalus	0	0	1	1	0	1	0	1	0	0	vatnshöfuð
hydrodynamics	0	0	0	0	0	0	0	0	0	0	vatnsaflsfræði
hydrogen	0	0	0	0	0	0	0	0	0	0	vetni
hydrographic	0	0	0	0	0	0	0	0	0	0	vatnafræði
hydrology	0	0	0	0	0	0	0	0	0	0	vatnafræði
hygiene	0	0	0	0	0	0	0	0	0	0	hreinlæti
hygienic	0	0	0	0	0	0	1	0	0	0	hreinlætislegt
hymn	0	1	0	0	1	0	1	1	0	1	sálmur
hype	0	1	0	0	0	1	0	0	0	0	efla
hyperbole	0	0	0	0	0	1	0	0	0	0	ofgnótt
hypertrophy	0	0	1	1	0	0	0	0	1	0	ofstækkun
hyphen	0	0	0	0	0	0	0	0	0	0	bandstrik
hypnotic	0	0	0	0	0	0	0	0	0	0	svefnlyf
hypnotized	0	0	0	0	0	0	0	0	0	0	dáleiddur
hypocrisy	0	0	0	0	0	1	0	0	0	0	hræsni
hypocrite	0	0	1	0	0	1	0	0	0	0	hræsnari
hypocritical	0	0	1	0	0	1	0	0	0	0	hræsni
hypothesis	0	1	0	0	0	0	0	0	1	0	tilgátu
hypothetical	0	0	0	0	0	0	0	0	0	0	tilgáta
hysteria	0	0	0	1	0	1	0	0	0	0	móðursýki
hysterical	1	0	0	1	0	1	0	0	0	0	hysterísk
ice	0	0	0	0	0	0	0	0	0	0	ís
iceberg	0	0	0	0	0	0	0	0	0	0	ísjaki
icon	0	0	0	0	0	0	0	0	0	0	táknmynd
iconic	0	0	0	0	0	0	0	0	0	0	helgimynda
iconography	0	0	0	0	0	0	0	0	0	0	helgimyndafræði
icy	0	0	0	0	0	0	0	0	0	0	ískalt
idea	0	0	0	0	0	0	0	0	0	0	hugmynd
idealism	0	0	0	0	0	0	1	0	0	0	hugsjónahyggju
idealist	0	0	0	0	0	0	0	0	0	0	hugsjónamaður
identical	0	0	0	0	0	0	0	0	0	0	eins
identically	0	0	0	0	0	0	0	0	0	0	eins
identification	0	0	0	0	0	0	0	0	0	0	auðkenningu
identify	0	0	0	0	0	0	0	0	0	0	auðkenna
identity	0	0	0	0	0	0	0	0	0	0	sjálfsmynd
ideology	0	0	0	0	0	0	0	0	0	0	hugmyndafræði
idiocy	1	0	1	0	0	1	0	1	0	0	fávitaskapur
idiom	0	0	0	0	0	0	0	0	0	0	orðatiltæki
idiomatic	0	0	0	0	0	0	0	0	0	0	orðatiltæki
idiot	0	0	1	0	0	1	0	0	0	0	hálfviti
idiotic	1	0	1	0	0	1	0	0	0	0	fávitalegt
idle	0	0	0	0	0	0	0	0	0	0	aðgerðalaus
idleness	0	0	0	0	0	0	0	0	0	0	iðjuleysi
idler	0	0	0	0	0	1	0	0	0	0	aðgerðalaus
idol	0	0	0	0	0	0	1	0	0	0	átrúnaðargoð
idolatry	0	0	1	1	0	1	0	0	0	0	skurðgoðadýrkun
igloo	0	0	0	0	0	0	0	0	0	0	igloo
igneous	0	0	0	0	0	0	0	0	0	0	gjósku
ignite	0	0	0	0	0	0	0	0	0	0	kveikja í
ignition	0	0	0	0	0	0	0	0	0	0	íkveikju
ignorance	0	0	0	0	0	1	0	0	0	0	fáfræði
ignorant	0	0	1	0	0	1	0	0	0	0	fáfróð
ignore	0	0	0	0	0	1	0	0	0	0	hunsa
ilk	0	0	0	0	0	0	0	0	0	0	svipað
ill	1	0	1	1	0	1	0	1	0	0	veikur
illegal	1	0	1	1	0	1	0	1	0	0	ólöglegt
illegality	1	0	1	1	0	1	0	0	0	0	ólögmæti
illegally	0	0	0	0	0	0	0	0	0	0	ólöglega
illegible	0	0	0	0	0	1	0	0	0	0	ólæsilegt
illegitimate	1	0	1	1	0	1	0	1	1	0	ólögmætt
illicit	1	0	1	1	0	1	0	0	0	0	ólöglegt
illiterate	0	0	1	0	0	1	0	0	0	0	ólæs
illness	0	0	0	1	0	1	0	1	0	0	veikindi
illogical	0	0	0	0	0	1	0	0	0	0	órökrétt
illuminate	0	1	0	0	1	0	1	0	1	0	lýsa upp
illumination	0	0	0	0	1	0	1	0	1	1	lýsingu
illuminator	0	0	0	0	0	0	0	0	0	0	ljósgjafa
illusion	0	0	0	0	0	1	0	0	1	0	blekking
illustrate	0	0	0	0	0	0	1	0	0	0	sýna
illustration	0	0	0	0	0	0	0	0	0	0	mynd
illustrative	0	0	0	0	0	0	0	0	0	0	lýsandi
illustrious	0	0	0	0	0	0	1	0	0	0	glæsilegur
image	0	0	0	0	0	0	0	0	0	0	mynd
imagery	0	0	0	0	0	0	0	0	0	0	myndmál
imaginary	0	0	0	0	0	0	0	0	0	0	ímyndaða
imagination	0	0	0	0	0	0	0	0	0	0	ímyndunarafl
imaginative	0	0	0	0	0	0	1	0	0	0	hugmyndaríkur
imagine	0	0	0	0	0	0	0	0	0	0	ímynda sér
imagined	0	0	0	0	0	0	0	0	0	0	ímyndað sér
imagining	0	0	0	0	0	0	0	0	0	0	ímynda sér
imam	0	0	0	0	0	0	0	0	0	0	imam
imbedded	0	0	0	0	0	0	0	0	0	0	innbyggður
imitate	0	0	0	0	0	0	0	0	0	0	herma eftir
imitated	0	0	0	0	0	1	0	0	0	0	hermt eftir
imitation	0	0	0	0	0	1	0	0	0	0	eftirlíkingu
immaculate	0	0	0	0	1	0	1	0	0	1	flekklaus
immaterial	0	0	0	0	0	0	0	0	0	0	ómálefnalegt
immature	0	1	0	0	0	1	0	0	0	0	óþroskaður
immaturity	1	1	0	0	0	1	0	0	0	0	vanþroska
immeasurable	0	0	0	0	0	0	0	0	0	0	ómælt
immeasurably	0	0	0	0	0	0	0	0	0	0	ómælt
immediacy	0	0	0	0	0	0	0	0	1	0	strax
immediately	0	1	0	0	0	1	1	0	0	0	strax
immemorial	0	0	0	0	0	0	0	0	0	0	aldamóta
immense	0	0	0	0	0	0	1	0	0	0	gríðarlegur
immerse	0	1	0	1	1	0	1	0	1	1	sökkva niður
immersion	0	0	0	0	0	0	0	0	0	0	niðurdýfing
immigrant	0	0	0	1	0	0	0	0	0	0	innflytjandi
immigration	0	0	0	0	0	0	0	0	0	0	innflytjenda
imminent	0	1	0	1	0	0	0	0	0	0	yfirvofandi
immoral	1	0	1	1	0	1	0	1	0	0	siðlaus
immorality	1	0	1	0	0	1	0	0	0	0	siðleysi
immortal	0	0	0	0	0	0	1	0	0	0	ódauðlegur
immortality	0	1	0	0	0	0	0	0	0	0	ódauðleika
immovable	0	0	0	0	0	1	1	0	0	1	óhreyfanlegt
immune	0	0	0	0	0	0	0	0	0	0	ónæmir
immunity	0	0	0	0	0	0	0	0	0	0	friðhelgi
immunization	0	0	0	0	0	0	0	0	0	1	ónæmisaðgerð
immutable	0	0	0	0	0	0	0	0	0	0	óbreytanleg
imp	0	0	0	0	0	0	0	0	0	0	imp
impact	0	0	0	0	0	0	0	0	0	0	áhrif
impair	0	0	0	0	0	1	0	0	0	0	skerða
impairment	0	0	0	0	0	1	0	0	0	0	skerðingu
impart	0	0	0	0	0	0	1	0	0	1	miðla
impartial	0	0	0	0	0	0	1	0	0	1	hlutlaus
impartiality	0	0	0	0	0	0	1	0	0	1	óhlutdrægni
impassable	0	0	0	0	0	1	0	0	0	0	ófært
impassioned	0	0	0	0	0	0	0	0	0	0	ástríðufullur
impatience	0	0	0	0	0	1	0	0	0	0	óþolinmæði
impatient	0	1	0	0	0	1	0	0	0	0	óþolinmóð
impeach	0	0	1	1	0	1	0	0	0	0	ákæra
impeachment	0	0	0	0	0	1	0	0	0	0	ákæra
impeccable	0	0	0	0	0	0	1	0	0	1	óaðfinnanlegur
impede	0	0	0	0	0	1	0	0	0	0	hindra
impediment	0	0	0	0	0	0	0	0	0	0	hindrun
impelled	0	0	0	0	0	0	0	0	0	0	knúinn
impending	0	1	0	1	0	0	0	0	0	0	yfirvofandi
impenetrable	0	0	0	0	0	0	0	0	0	1	órjúfanlegur
imperative	0	0	0	0	0	0	0	0	0	0	ómissandi
imperceptible	0	0	0	0	0	0	0	0	0	0	ómerkjanlegur
imperfection	0	0	0	0	0	1	0	0	0	0	ófullkomleika
imperfectly	0	0	0	0	0	1	0	0	0	0	ófullkomið
imperial	0	0	0	0	0	0	0	0	0	0	heimsveldi
impermeable	1	0	0	1	0	0	0	0	0	0	ógegndræpi
impermissible	0	0	0	0	0	0	0	0	0	0	óheimilt
impersonal	0	0	0	0	0	0	0	0	0	0	ópersónulegt
impersonate	0	0	0	0	0	1	0	0	0	0	herma eftir
impersonation	0	0	0	0	0	1	0	0	0	0	eftirlíking
impervious	0	0	0	0	0	0	1	0	0	0	ógegndræpi
impetus	0	0	0	0	0	0	0	0	0	0	hvati
implacable	0	0	0	0	0	1	0	0	0	0	óbilandi
implant	0	0	0	0	0	0	0	0	0	0	ígræðslu
implantation	0	0	0	0	0	0	0	0	0	0	ígræðslu
implanted	0	0	0	0	0	0	0	0	0	0	ígrædd
implement	0	0	0	0	0	0	0	0	0	0	framkvæma
implicate	1	0	0	0	0	1	0	0	0	0	gefa í skyn
implicated	0	0	0	0	0	0	0	0	0	0	bendlaðir
implication	0	0	0	0	0	0	0	0	0	0	vísbending
implied	0	0	0	0	0	0	0	0	0	0	gefið í skyn
implore	0	0	0	0	0	0	0	0	0	0	biðja
implosion	0	0	0	0	0	0	0	0	0	0	sprenging
imply	0	0	0	0	0	0	0	0	0	0	gefa í skyn
impolite	0	0	1	0	0	1	0	0	0	0	ókurteisi
import	0	0	0	0	0	0	0	0	0	0	flytja inn
importance	0	1	0	0	0	0	1	0	0	0	mikilvægi
important	0	0	0	0	0	0	1	0	0	1	mikilvægt
importation	0	0	0	0	0	0	0	0	0	0	innflutning
impose	0	0	0	0	0	0	0	0	0	0	leggja á
imposing	0	0	0	0	0	0	0	0	0	0	þvingandi
imposition	0	0	0	0	0	1	0	0	0	0	álagningu
impossibility	0	0	0	0	0	0	0	0	0	0	ómöguleiki
impossible	0	0	0	0	0	1	0	1	0	0	ómögulegt
impotence	1	0	0	1	0	1	0	1	0	0	getuleysi
impotent	0	0	0	0	0	1	0	0	0	0	getulaus
impound	0	0	0	0	0	1	0	0	0	0	hald
impracticable	0	0	0	0	0	1	0	0	0	0	óframkvæmanlegt
impress	0	0	0	0	0	0	1	0	0	0	heilla
impression	0	0	0	0	0	0	1	0	0	0	áhrif
impressionable	0	0	0	0	0	0	0	0	0	1	áhrifamikið
imprint	0	0	0	0	0	0	0	0	0	0	áletrun
imprison	0	0	0	0	0	1	0	0	0	0	fangelsi
imprisoned	1	0	1	1	0	1	0	1	0	0	fangelsaðir
imprisonment	1	0	1	1	0	1	0	1	0	0	fangelsi
improbable	0	0	0	0	0	0	0	0	0	0	ólíklegt
impromptu	0	0	0	0	0	0	0	0	0	0	óundirbúið
impropriety	0	0	0	0	0	1	0	0	0	0	óviðeigandi
improve	0	1	0	0	1	0	1	0	0	1	bæta
improved	0	0	0	0	0	0	1	0	0	0	bætt
improvement	0	0	0	0	1	0	1	0	0	1	framför
improving	0	0	0	0	0	0	1	0	0	0	batnar
improvisation	0	0	0	0	0	0	0	0	1	0	spuni
improvise	0	1	0	0	0	0	1	0	1	0	spuna
improvised	0	0	0	0	0	0	0	0	0	0	spuna
imprudent	0	0	0	0	0	1	0	1	0	0	óvarlegt
impulse	0	0	0	0	0	0	0	0	0	0	hvatvísi
impunity	0	0	0	0	0	0	0	0	0	0	refsileysi
impure	0	0	1	0	0	1	0	0	0	0	óhreint
impurity	0	0	1	0	0	1	0	0	0	0	óhreinindi
imputation	0	0	0	0	0	1	0	0	0	0	álagningu
inability	0	0	0	0	0	1	0	1	0	0	vanhæfni
inaccessible	0	0	0	0	0	1	0	0	0	0	óaðgengilegt
inaccurate	0	0	0	0	0	1	0	0	0	0	ónákvæmt
inaction	0	0	0	0	0	1	0	0	0	0	aðgerðaleysi
inactivate	0	0	0	0	0	0	0	0	0	0	óvirkja
inactivation	0	0	0	0	0	0	0	0	0	0	óvirkjun
inactive	0	0	0	0	0	0	0	0	0	0	óvirkt
inactivity	0	0	0	0	0	1	0	0	0	0	óvirkni
inadequacy	0	0	0	0	0	1	0	0	0	0	ófullnægjandi
inadequate	0	0	0	0	0	1	0	1	0	0	ófullnægjandi
inadmissible	1	0	1	0	0	1	0	0	0	0	óheimilt
inadvertent	0	0	0	0	0	0	0	0	0	0	óviljandi
inadvertently	0	0	0	0	0	0	0	0	0	0	óvart
inalienable	0	0	0	0	0	0	1	0	0	0	ófrávíkjanlegur
inane	0	0	0	0	0	1	0	0	0	0	geðveikt
inanimate	0	0	0	0	0	0	0	0	0	0	lífvana
inapplicable	0	0	0	0	0	1	0	0	0	0	óviðeigandi
inappropriate	1	0	1	0	0	1	0	1	0	0	óviðeigandi
inattention	1	0	0	0	0	1	0	0	0	0	athyglisbrest
inaudible	0	0	0	0	0	1	0	0	0	0	óheyrilegt
inaugural	0	1	0	0	0	0	0	0	0	0	vígslu
inaugurate	0	0	0	0	0	0	0	0	0	0	vígja
inauguration	0	1	0	0	1	0	1	0	0	1	vígsla
inborn	0	0	0	0	0	0	0	0	0	0	meðfæddur
inbred	0	0	0	0	0	0	0	0	0	0	innræktaður
incalculable	0	0	0	0	0	1	0	0	0	0	ómetanlegt
incandescent	0	0	0	0	0	0	0	0	0	0	glóandi
incapable	0	0	0	0	0	0	0	0	0	0	ófær
incapacity	0	0	0	0	0	1	0	0	0	0	vanhæfni
incarceration	1	0	1	1	0	1	0	1	0	0	fangelsun
incase	1	0	1	1	0	1	0	1	0	0	incase
incendiary	1	0	0	1	0	1	0	0	1	0	íkveikju
incense	1	0	0	0	0	1	0	0	0	0	reykelsi
incentive	0	0	0	0	0	0	0	0	0	0	hvatning
inception	0	0	0	0	0	0	0	0	0	0	upphaf
incessant	0	0	0	0	0	1	0	0	0	0	óstöðvandi
incessantly	0	0	0	0	0	0	0	0	0	0	endalaust
incest	1	0	1	1	0	1	0	1	0	0	sifjaspell
incestuous	0	0	1	0	0	1	0	0	0	0	sifjaspell
inch	0	0	0	0	0	0	0	0	0	0	tommu
incidence	0	0	0	0	0	0	0	0	0	0	tíðni
incident	0	0	0	0	0	0	0	0	1	0	atvik
incidentally	0	0	0	0	0	0	0	0	0	0	tilviljun
incineration	0	0	0	0	0	1	0	0	0	0	brennslu
incipient	0	0	0	0	0	0	0	0	0	0	byrjandi
incision	0	0	0	0	0	0	0	0	0	0	skurður
incisive	0	0	0	0	0	0	1	0	0	0	skarpur
incite	1	1	0	1	0	1	0	0	0	0	hvetja til
incitement	0	0	0	0	0	0	0	0	0	0	hvatning
inclement	0	0	0	0	0	1	0	0	0	0	ömurlegt
inclination	0	0	0	0	0	0	0	0	0	0	Halli
incline	0	0	0	0	0	0	0	0	0	1	halla
inclined	0	0	0	0	0	0	0	0	0	0	hneigðist
include	0	0	0	0	0	0	1	0	0	0	fela í sér
included	0	0	0	0	0	0	1	0	0	0	innifalinn
including	0	0	0	0	0	0	1	0	0	0	þar á meðal
inclusion	0	0	0	0	0	0	0	0	0	1	þátttöku
inclusive	0	0	0	0	0	0	1	0	0	0	innifalið
incognito	0	0	0	0	0	0	0	0	0	0	huliðsleysi
incoherent	0	0	0	0	0	1	0	0	0	0	samhengislaus
income	0	1	0	0	1	1	1	1	0	1	tekjur
incoming	0	0	0	0	0	0	0	0	0	0	komandi
incompatible	1	0	1	0	0	1	0	1	0	0	ósamrýmanleg
incompetence	0	0	0	0	0	1	0	0	0	0	vanhæfni
incompetent	1	0	0	0	0	1	0	1	0	0	óhæfur
incompletely	0	0	0	0	0	0	0	0	0	0	ófullkomið
incompleteness	0	0	0	0	0	1	0	0	0	0	ófullnægjandi
incomprehensible	0	0	0	0	0	1	0	0	0	0	óskiljanlegt
inconclusive	0	0	0	0	0	0	0	0	0	0	ófullnægjandi
incongruous	1	0	0	0	0	1	0	0	0	0	úr takt
inconsequential	0	0	0	0	0	1	0	1	0	0	ómarkviss
inconsiderate	1	0	1	0	0	1	0	1	0	0	tillitslaus
inconsistency	0	0	0	0	0	1	0	0	0	0	ósamræmi
inconspicuous	0	0	0	0	0	0	0	0	0	0	lítt áberandi
incontinence	0	0	0	0	0	0	0	0	1	0	þvagleka
inconvenient	1	0	1	0	0	1	0	1	0	0	óþægilegt
incorporate	0	0	0	0	0	0	0	0	0	0	fella inn
incorporation	0	0	0	0	0	0	0	0	0	0	innlimun
incorrect	0	0	0	0	0	1	0	0	0	0	rangt
increase	0	0	0	0	0	0	1	0	0	0	auka
increased	0	0	0	0	0	0	0	0	0	0	aukist
incredulous	1	0	1	0	0	1	0	0	0	0	vantrúaður
increment	0	0	0	0	0	0	0	0	0	0	hækkun
incrimination	0	0	0	1	0	1	0	1	0	0	sakfellingu
incubation	0	0	0	0	0	0	0	0	0	0	ræktun
incubus	0	0	1	1	0	1	0	0	0	0	incubus
incur	0	0	0	0	0	1	0	0	0	0	verða fyrir
incurable	1	0	1	1	0	1	0	1	0	0	ólæknandi
incursion	0	0	0	1	0	1	0	0	0	0	innrás
indebted	0	0	0	0	0	0	0	0	0	0	skuldsett
indecency	1	0	1	0	0	0	0	0	0	0	ósvífni
indecent	0	0	1	0	0	1	0	0	0	0	ósæmilegt
indecision	0	0	0	0	0	1	0	0	0	0	óákveðni
indecisive	0	0	0	0	0	1	0	0	0	0	óákveðinn
indefensible	0	0	0	1	0	1	0	0	0	0	óforsvaranleg
indelible	0	0	0	0	0	0	1	0	0	1	óafmáanlegt
indemnification	0	0	0	0	0	0	0	0	0	0	skaðabætur
indemnify	0	0	0	0	0	1	0	0	0	0	skaðabóta
indemnity	0	0	0	0	0	0	1	0	0	1	skaðabætur
indent	0	0	0	0	0	0	0	0	0	1	inndráttur
indentation	0	0	0	0	0	0	0	0	0	0	inndráttur
indenture	1	0	0	0	0	1	0	0	0	0	inndrætti
independence	0	1	0	0	1	0	1	0	1	1	sjálfstæði
independent	0	0	0	0	0	0	0	0	0	0	óháð
indescribable	0	0	0	0	0	0	0	0	0	0	ólýsanlegt
indestructible	0	0	0	0	0	0	1	0	0	1	óslítandi
indeterminate	0	0	0	0	0	1	0	0	0	0	óákveðinn
index	0	0	0	0	0	0	0	0	0	0	vísitölu
indicating	0	0	0	0	0	0	0	0	0	0	gefur til kynna
indication	0	0	0	0	0	0	0	0	0	0	vísbending
indicative	0	0	0	0	0	0	0	0	0	0	leiðbeinandi
indicator	0	0	0	0	0	0	0	0	0	0	vísir
indice	0	0	0	0	0	0	0	0	0	0	vísitölu
indict	1	0	0	1	0	1	0	0	0	0	ákæra
indictment	0	0	0	1	0	1	0	0	0	0	ákæru
indifference	1	0	1	1	0	1	0	1	0	0	afskiptaleysi
indigenous	0	0	0	0	0	0	0	0	0	0	frumbyggja
indigent	0	0	0	0	0	1	0	1	0	0	fátækur
indigestion	0	0	0	0	0	0	0	0	0	0	meltingartruflanir
indignant	1	0	0	0	0	1	0	0	0	0	reiðilegur
indignation	1	0	1	0	0	1	0	0	0	0	reiði
indigo	0	0	0	0	0	0	0	0	0	0	indigo
indirect	0	0	0	0	0	0	0	0	0	0	óbeint
indispensable	0	0	0	0	0	0	0	0	0	0	ómissandi
indistinct	0	0	0	0	0	1	0	0	0	0	ógreinilegt
indistinguishable	0	0	0	0	0	0	0	0	0	0	ógreinanlegur
individuality	0	0	0	0	0	0	1	0	0	0	einstaklingseinkenni
indivisible	0	0	0	0	0	0	0	0	0	1	óskiptanlegt
indoctrination	1	0	0	1	0	1	0	0	0	0	innrætingu
indolent	0	0	0	0	0	1	0	0	0	0	iðjulaus
indomitable	0	0	0	1	0	0	1	0	0	0	ódrepandi
indoor	0	0	0	0	0	0	0	0	0	0	innandyra
induce	0	0	0	0	0	0	0	0	0	0	framkalla
induced	0	0	0	0	0	0	0	0	0	0	framkallað
inducement	0	0	0	0	0	0	0	0	0	0	hvatningu
induction	0	0	0	0	0	0	0	0	0	0	innleiðing
indulge	0	0	0	0	0	0	0	0	0	0	láta undan
indulgence	0	0	0	0	0	0	0	0	0	0	eftirlátssemi
indulgent	0	0	0	0	0	0	0	0	0	0	eftirlátssamur
industrious	0	0	0	0	0	0	0	0	0	0	iðjusamur
industry	0	0	0	0	0	0	0	0	0	0	iðnaði
ineffable	0	0	0	0	0	0	1	0	0	0	ólýsanlegt
ineffective	0	0	0	0	0	1	0	0	0	0	árangurslaus
ineffectual	0	0	1	0	0	1	0	0	0	0	áhrifalaus
inefficiency	0	0	1	0	0	1	0	1	0	0	óhagkvæmni
inefficient	0	0	0	0	0	1	0	1	0	0	óhagkvæm
inelastic	0	0	0	0	0	0	0	0	0	0	óteygjanlegt
ineligible	0	0	0	0	0	0	0	0	0	0	óhæfur
inept	1	0	1	0	0	1	0	0	0	0	óhæfur
ineptitude	0	0	1	1	0	1	0	1	0	0	vanhæfni
inequality	1	0	0	1	0	1	0	1	0	0	misrétti
inequitable	0	0	0	0	0	1	0	0	0	0	óréttlátt
inert	0	0	0	0	0	1	0	0	0	0	óvirkur
inertia	0	0	0	0	0	0	0	0	0	0	tregðu
inevitable	0	0	0	0	0	0	0	0	0	0	óumflýjanlegt
inexact	0	0	0	0	0	0	0	0	0	0	ónákvæmt
inexcusable	1	0	1	0	0	1	0	1	0	0	óafsakanlegt
inexhaustible	0	0	0	0	0	0	0	0	0	0	óþrjótandi
inexpensive	0	0	0	0	0	0	1	0	0	0	ódýrt
inexperience	0	0	0	0	0	1	0	0	0	0	reynsluleysi
inexperienced	0	0	0	0	0	1	0	0	0	0	óreyndur
inexplicable	0	0	0	0	0	1	0	0	1	0	óútskýranlegt
infallibility	0	0	0	0	0	0	0	0	0	1	óskeikulleiki
infallible	0	0	0	0	0	0	1	0	0	0	óskeikul
infamous	1	0	1	1	0	1	0	0	0	0	alræmdur
infamy	0	0	0	0	0	1	0	1	0	0	svívirðing
infancy	0	0	0	0	0	0	0	0	0	0	frumbernsku
infant	0	1	0	1	1	0	1	0	1	0	ungabarn
infanticide	1	1	1	1	0	1	0	1	0	0	barnamorð
infantile	1	0	1	0	0	1	0	0	0	0	ungmenni
infantry	0	0	0	0	0	0	0	0	0	0	fótgöngulið
infarct	0	0	0	1	0	1	0	0	1	0	infarct
infatuation	0	0	0	0	0	0	0	0	0	0	ástúð
infeasible	0	0	0	0	0	0	0	0	0	0	óframkvæmanlegt
infect	0	0	1	0	0	1	0	0	0	0	smita
infection	0	0	0	1	0	1	0	0	0	0	sýkingu
infectious	0	0	1	1	0	1	0	1	0	0	smitandi
infer	0	0	0	0	0	0	0	0	0	0	álykta
inference	0	0	0	0	0	0	0	0	0	0	ályktun
inferential	0	0	0	0	0	0	0	0	0	0	ályktun
inferior	0	0	0	0	0	1	0	1	0	0	óæðri
inferiority	0	0	0	0	0	1	0	0	0	0	minnimáttarkennd
inferno	1	0	0	1	0	1	0	0	0	0	helvítis
infertile	0	0	0	0	0	0	0	0	0	0	ófrjór
infertility	0	0	0	0	0	1	0	1	0	0	ófrjósemi
infestation	0	0	1	1	0	1	0	0	0	0	sýkingu
infidel	1	0	1	1	0	1	0	0	0	0	vantrúaður
infidelity	1	0	1	1	0	1	0	1	0	0	óheilindi
infiltration	0	0	0	0	0	1	1	0	0	0	íferð
infinite	0	0	0	0	0	0	1	0	0	0	óendanlegt
infinitely	0	0	0	0	0	0	0	0	0	0	endalaust
infinitesimal	0	0	0	0	0	0	0	0	0	0	óendanlega lítið
infinity	0	1	0	0	1	0	1	0	0	1	óendanlegt
infirm	0	0	0	0	0	1	0	0	0	0	veikur
infirmary	0	0	0	0	0	0	0	0	0	0	sjúkradeild
infirmity	0	0	0	1	0	1	0	0	0	0	veikleika
inflammation	0	0	0	0	0	1	0	0	0	0	bólga
inflated	0	0	0	0	0	1	0	0	0	0	uppblásinn
inflation	0	0	0	1	0	1	0	0	0	0	verðbólgu
inflection	0	0	0	0	0	0	0	0	0	0	beygingar
inflict	1	0	0	1	0	1	0	1	0	0	valdið
infliction	0	0	0	1	0	1	0	1	0	0	afsökun
inflorescence	0	0	0	0	0	0	0	0	0	0	blómstrandi
influence	0	0	0	0	0	1	1	0	0	0	áhrif
influential	0	0	0	0	0	0	1	0	0	1	áhrifamikill
influenza	0	0	0	0	0	1	0	0	0	0	inflúensu
influx	0	0	0	0	0	0	0	0	0	0	innstreymi
inform	0	0	0	0	0	0	0	0	0	1	Tilkynna
informal	0	0	0	0	0	0	0	0	0	0	óformlegt
informant	0	0	0	0	0	0	0	0	0	0	uppljóstrari
information	0	0	0	0	0	0	1	0	0	0	upplýsingar
informed	0	0	0	0	0	0	0	0	0	0	upplýst
informer	0	0	0	0	0	1	0	0	0	0	uppljóstrari
infraction	1	0	0	0	0	1	0	0	0	0	brot
infrequent	0	0	0	0	0	0	0	0	1	0	sjaldgæft
infrequently	0	0	0	0	0	1	0	0	0	0	sjaldan
infringement	0	0	0	0	0	1	0	0	0	0	brot
infuse	0	0	0	0	0	0	0	0	0	0	innrennsli
infused	0	0	0	0	0	0	0	0	0	0	innrennsli
infusion	0	0	0	0	0	0	0	0	0	0	innrennsli
ingenious	0	0	0	0	0	0	1	0	0	0	sniðug
ingenuity	0	0	0	0	0	0	0	0	0	0	hugvitssemi
ingest	0	0	0	0	0	0	0	0	0	0	neyta
ingestion	0	0	0	0	0	0	0	0	0	0	inntaka
ingot	0	0	0	0	0	0	0	0	0	0	hleifur
ingrained	0	0	0	0	0	0	0	0	0	0	rótgróinn
ingredient	0	0	0	0	0	0	0	0	0	0	innihaldsefni
ingress	0	0	0	0	0	0	0	0	0	0	inngöngu
inhabit	0	0	0	0	0	0	0	0	0	0	búa
inhabitant	0	0	0	0	0	0	0	0	0	0	íbúa
inhabited	0	0	0	0	0	0	0	0	0	0	byggð
inhabiting	0	0	0	0	0	0	0	0	0	0	búa
inhalation	0	0	0	0	0	0	0	0	0	0	innöndun
inhale	0	0	0	0	0	0	0	0	0	0	anda að sér
inherent	0	0	0	0	0	0	0	0	0	0	felst í
inherit	0	0	0	0	0	0	0	0	0	0	erfa
inheritance	0	1	0	0	1	0	1	0	1	1	arfleifð
inhibit	1	0	1	0	0	1	0	1	0	0	hamla
inhibition	0	0	0	0	0	0	0	0	0	0	hömlun
inhospitable	0	0	0	0	0	1	0	1	0	0	óviðkomandi
