English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Macedonian Word
jag	0	0	0	0	0	0	0	0	0	0	јаболко
jagged	0	0	0	0	0	0	0	0	0	0	назабени
jaguar	0	0	0	0	0	0	0	0	0	0	јагуар
jail	0	0	0	1	0	1	0	1	0	0	затвор
jam	0	0	0	0	0	0	1	0	0	0	џем
jammed	0	0	0	0	0	0	0	0	0	0	заглавен
janitor	0	0	1	0	0	0	0	0	0	0	служител
japan	0	0	0	0	0	0	0	0	0	0	Јапонија
jar	0	0	0	0	0	0	0	0	0	0	тегла
jargon	0	0	0	0	0	1	0	0	0	0	жаргон
jarring	0	0	0	1	0	1	0	1	0	0	напнат
jasper	0	0	0	0	0	0	0	0	0	0	јаспис
jaundice	0	0	0	1	0	1	0	0	0	0	жолтица
jaunt	0	0	0	0	0	0	0	0	0	0	залет
javelin	0	0	0	0	0	0	0	0	0	0	копје
jaw	0	0	0	0	0	0	0	0	0	0	вилицата
jaws	0	0	0	1	0	0	0	0	0	0	вилиците
jay	0	0	0	0	0	0	0	0	0	0	Џеј
jealous	1	0	1	0	0	1	0	0	0	0	љубоморен
jealousy	1	0	1	1	0	1	0	1	0	0	љубомора
jeans	0	0	0	0	0	0	0	0	0	0	фармерки
jeep	0	0	0	0	0	0	0	0	0	0	џип
jelly	0	0	0	0	0	0	0	0	0	0	желе
jenny	0	0	0	0	0	0	0	0	0	0	Џени
jeopardize	1	0	0	1	0	1	0	0	0	0	загрозуваат
jeopardy	0	1	0	1	0	1	0	0	0	0	загрозеност
jerk	1	0	0	0	0	0	0	0	1	0	кретен
jersey	0	0	0	0	0	0	0	0	0	0	дрес
jest	0	0	0	0	1	0	1	0	1	0	шега
jester	0	0	0	0	0	0	0	0	0	0	шега
jet	0	0	0	0	0	0	0	0	0	0	млаз
jetty	0	0	0	0	0	0	0	0	0	0	дига
jewel	0	0	0	0	0	0	0	0	0	0	скапоцен камен
jeweler	0	0	0	0	0	0	0	0	0	0	златар
jewelry	0	0	0	0	0	0	0	0	0	0	накит
jib	0	0	0	0	0	0	0	0	0	0	стрела
jiffy	0	0	0	0	0	0	0	0	0	0	џифи
jimmy	0	0	0	0	0	0	0	0	0	0	Џими
jingle	0	0	0	0	0	0	0	0	0	0	џинглинг
job	0	0	0	0	0	0	1	0	0	0	работа
jock	0	0	0	0	0	0	0	0	0	0	џок
jockey	0	0	0	0	0	0	0	0	0	0	џокеј
jog	0	0	0	0	0	0	0	0	0	0	џогирање
john	0	0	1	0	0	1	0	0	0	0	Џон
join	0	0	0	0	0	0	1	0	0	0	приклучи се
joined	0	0	0	0	0	0	1	0	0	0	се приклучи
joining	0	0	0	0	0	0	0	0	0	0	приклучување
joint	0	0	0	0	0	0	0	0	0	0	зглоб
jointly	0	0	0	0	0	0	0	0	0	0	заеднички
joke	0	0	0	0	0	1	0	0	0	0	шега
joker	0	0	0	0	1	0	1	0	1	0	џокер
joking	0	0	0	0	0	0	1	0	0	0	шегувајќи се
jolt	0	0	0	0	0	0	0	0	1	0	тресење
jornada	0	0	0	0	0	1	0	0	0	0	јорнада
jot	0	0	0	0	0	0	0	0	0	0	џот
journal	0	0	0	0	0	0	0	0	0	0	дневник
journalism	0	0	0	0	0	0	0	0	0	1	новинарството
journalist	0	0	0	0	0	0	1	0	0	0	новинар
journey	0	1	0	1	1	0	1	0	0	0	патување
journeyman	0	0	0	0	0	0	0	0	0	1	калфа
jovial	0	0	0	0	1	0	1	0	0	0	весел
joy	0	0	0	0	1	0	1	0	0	0	радост
joyful	0	0	0	0	1	0	1	0	0	1	радосен
joyous	0	0	0	0	1	0	1	0	0	0	радосен
jubilant	0	0	0	0	1	0	1	0	1	1	радосен
jubilee	0	0	0	0	1	0	1	0	1	0	јубилеј
judge	0	0	0	0	0	0	0	0	0	0	судија
judging	0	0	0	0	0	0	0	0	0	0	судејќи
judgment	0	0	0	0	0	0	0	0	1	0	судење
judicial	0	1	0	0	0	0	1	0	0	1	судски
judiciary	0	1	0	0	0	0	0	0	0	1	судството
judicious	0	0	0	0	0	0	1	0	0	1	разумен
jug	0	0	0	0	0	0	0	0	0	0	бокал
juggle	0	0	0	0	0	0	0	0	0	0	жонглирам
juggling	0	0	0	0	0	0	0	0	0	0	жонглирање
juice	0	0	0	0	0	0	0	0	0	0	сок
juicy	0	0	0	0	0	0	0	0	0	0	сочни
jumble	0	0	0	0	0	1	0	0	0	0	мешаница
jumbled	0	0	0	0	0	0	0	0	0	0	збркана
jumbo	0	0	0	0	0	0	0	0	0	0	џамбо
jump	0	0	0	0	1	0	1	0	0	0	скокаат
junction	0	0	0	0	0	0	0	0	0	0	спој
juncture	0	0	0	0	0	0	0	0	0	0	спој
jungle	0	0	0	1	0	0	0	0	0	0	џунглата
junior	0	0	0	0	0	0	0	0	0	0	помлади
junk	0	0	0	0	0	1	0	0	0	0	ѓубре
junta	0	0	0	0	0	1	0	0	0	0	хунта
juridical	0	0	0	0	0	0	0	0	0	0	правни
jurisdiction	0	0	0	0	0	0	0	0	0	0	јурисдикција
jurisprudence	0	0	0	0	0	0	0	1	0	0	јуриспруденција
jurist	0	0	0	0	0	0	0	0	0	1	правник
jury	0	0	0	0	0	0	0	0	0	1	жирито
justice	0	0	0	0	0	0	1	0	0	1	правдата
justifiable	0	0	0	0	0	0	1	0	0	1	оправдано
justification	0	0	0	0	0	0	1	0	0	0	оправдување
justify	0	0	0	0	0	0	0	0	0	0	оправда
jute	0	0	0	0	0	0	0	0	0	0	јута
juvenile	0	0	0	0	0	1	0	0	0	0	малолетничка
juxtaposition	0	0	0	0	0	0	0	0	0	0	сопоставување
kaiser	0	0	0	0	0	0	0	0	0	0	кајзер
kaleidoscope	0	0	0	0	0	0	0	0	0	0	калеидоскоп
kangaroo	0	0	0	0	0	0	0	0	0	0	кенгур
kanji	0	0	0	0	0	0	0	0	0	0	канџи
karma	0	0	0	0	0	0	0	0	0	0	карма
kayak	0	0	0	0	0	0	0	0	0	0	кајак
keel	0	0	0	0	0	0	0	0	0	0	кил
keeper	0	0	0	0	0	0	0	0	0	0	чувар
keeping	0	0	0	0	0	0	0	0	0	0	чување
keepsake	0	0	0	0	0	0	1	0	0	0	спомен
keg	0	0	0	0	0	0	0	0	0	0	буре
ken	0	0	0	0	0	0	1	0	0	0	Кен
kennel	0	0	0	0	0	0	0	1	0	0	одгледувачницата
kern	0	0	0	0	0	1	0	0	0	0	керн
kernel	0	0	0	0	0	0	0	0	0	0	јадрото
kerosene	0	0	0	1	0	0	0	0	0	0	керозин
kettle	0	0	0	0	0	0	0	0	0	0	котел
key	0	0	0	0	0	0	0	0	0	0	клуч
keyhole	0	0	0	0	0	0	0	0	0	0	клучалката
keynote	0	0	0	0	0	0	1	0	0	0	воведен говор
keystone	0	0	0	0	0	0	1	0	0	0	клучен камен
khaki	0	0	0	0	0	0	0	0	0	0	каки
khan	0	0	0	1	0	0	0	0	0	1	кан
kick	1	0	0	0	0	1	0	0	0	0	удар
kicking	1	0	0	0	0	0	0	0	0	0	клоцање
kid	0	0	0	0	0	0	0	0	0	0	дете
kidding	0	0	0	0	0	0	0	0	0	0	се шегува
kidnap	1	0	0	1	0	1	0	1	1	0	киднапираат
kill	0	0	0	1	0	1	0	1	0	0	убие
killing	1	0	0	1	0	1	0	1	0	0	убивање
kiln	0	0	0	0	0	0	0	0	0	0	печка
kilogram	0	0	0	0	0	0	0	0	0	0	килограм
kilometer	0	0	0	0	0	0	0	0	0	0	километар
kilt	0	0	0	0	0	0	0	0	0	0	килт
kimono	0	0	0	0	0	0	0	0	0	0	кимоно
kin	0	0	0	0	0	0	0	0	0	0	роднина
kind	0	0	0	0	1	0	1	0	0	1	љубезен
kindergarten	0	0	0	0	0	0	0	0	0	0	градинка
kindness	0	0	0	0	0	0	1	0	0	0	добрина
kindred	0	1	0	0	1	0	1	0	0	1	роднина
kinematics	0	0	0	0	0	0	0	0	0	0	кинематика
king	0	0	0	0	0	0	1	0	0	0	кралот
kingdom	0	0	0	0	0	0	0	0	0	0	царството
kink	0	0	0	0	0	0	0	0	0	0	кривина
kinky	0	0	0	0	0	0	0	0	0	0	откачен
kiosk	0	0	0	0	0	0	0	0	0	0	киоск
kirk	0	0	0	0	0	0	0	0	0	0	кирк
kiss	0	1	0	0	1	0	1	0	1	0	бакнеж
kit	0	0	0	0	0	0	0	0	0	0	комплет
kitchen	0	0	0	0	0	0	0	0	0	0	кујна
kite	0	0	1	0	0	1	0	0	0	0	змејот
kitten	0	0	0	0	1	0	1	0	0	1	маче
knack	0	0	0	0	0	0	1	0	0	0	умешност
knapsack	0	0	0	0	0	0	0	0	0	0	ранец
knead	0	0	0	0	0	0	0	0	0	0	замесете
knee	0	0	0	0	0	0	0	0	0	0	коленото
kneel	0	0	0	0	0	0	0	0	0	0	коленичи
kneeling	0	0	0	0	0	0	0	0	0	0	клекнат
knell	0	0	0	1	0	1	0	1	0	0	клекнат
knickers	0	0	0	0	0	0	0	0	0	1	боцки
knife	0	0	0	0	0	0	0	0	0	0	нож
knight	0	0	0	0	0	0	1	0	0	0	витез
knit	0	0	0	0	0	0	0	0	0	0	плете
knob	0	0	0	0	0	0	0	0	0	0	копче
knock	0	0	0	0	0	0	0	0	0	0	чукаат
knoll	0	0	0	0	0	0	0	0	0	0	нол
knot	0	0	0	0	0	0	0	0	0	0	јазол
knotted	0	0	0	0	0	1	0	0	0	0	јазли
knowing	0	0	0	0	0	0	1	0	0	0	знаејќи
knowingly	0	0	0	0	0	0	0	0	0	0	свесно
knowledge	0	0	0	0	0	0	1	0	0	0	знаење
knuckle	0	0	0	0	0	0	0	0	0	0	зглоб
kos	0	0	0	0	0	0	0	0	0	0	кос
kris	0	0	0	0	0	0	0	0	0	0	крис
kudos	0	0	0	0	1	0	1	0	0	0	благодарност
lab	0	0	0	0	0	0	0	0	0	0	лабораторија
label	0	0	0	0	0	0	0	0	0	1	етикета
labor	0	1	0	0	1	0	1	0	1	1	пороѓај
laboratory	0	0	0	0	0	0	0	0	0	0	лабораторија
labored	0	0	0	0	0	1	0	1	0	0	се трудел
laborer	0	0	0	0	0	0	0	0	0	0	работник
laboring	0	0	0	0	0	0	0	0	0	0	трудот
laborious	0	0	0	0	0	1	0	0	0	0	макотрпна
labyrinth	0	1	0	0	0	1	0	0	0	0	лавиринт
lac	0	0	0	0	0	0	0	0	0	0	лак
lace	1	0	0	1	0	1	1	1	0	1	чипка
lack	0	0	0	0	0	1	0	0	0	0	недостаток
lacking	0	0	0	0	0	1	0	0	0	0	недостасува
lackluster	0	0	0	0	0	1	0	0	0	0	блескав
lacquer	0	0	0	0	0	0	0	0	0	0	лак
lacrosse	0	0	0	0	0	0	0	0	0	0	лакрос
lad	0	0	0	0	0	0	0	0	0	0	момче
ladder	0	0	0	0	0	0	0	0	0	0	скала
laden	0	0	0	0	0	1	0	0	0	0	натоварени
lading	0	0	0	0	0	0	0	0	0	0	товарење
ladle	0	0	0	0	0	0	0	0	0	0	канта
lady	0	0	0	0	0	0	0	0	0	0	дама
lag	0	0	0	0	0	1	0	0	0	0	заостанување
lagging	1	1	1	0	0	1	0	1	0	0	заостануваат
lagoon	0	0	0	0	0	0	0	0	0	0	лагуна
lair	0	0	0	0	0	1	0	0	0	0	дувло
laity	0	0	0	0	0	0	0	0	0	0	мирјани
lake	0	0	0	0	0	0	0	0	0	0	езеро
lama	0	0	0	0	0	0	0	0	0	0	лама
lamb	0	0	0	0	1	0	1	0	0	1	јагнешко
lament	0	0	1	1	0	1	0	1	0	0	оплакуваат
lamenting	0	0	0	0	0	0	0	1	0	0	жалејќи
lamina	0	0	0	0	0	0	0	0	0	0	ламина
laminated	0	0	0	0	0	0	0	0	0	0	ламинирани
lamp	0	0	0	0	0	0	0	0	0	0	светилка
lance	0	0	0	0	0	0	0	0	0	0	копје
lancer	0	0	0	0	0	0	0	0	0	0	лансер
land	0	0	0	0	0	0	1	0	0	0	земјиште
landed	0	0	0	0	0	0	1	0	0	0	слетал
landing	0	0	0	0	0	0	0	0	0	0	слетување
landlocked	0	0	0	0	0	0	0	0	0	0	без излез на море
landlord	0	0	0	0	0	0	0	0	0	0	сопственикот
landmark	0	0	0	0	0	0	0	0	0	1	обележје
lands	0	0	0	0	0	0	0	0	0	0	земјиште
landscape	0	0	0	0	0	0	0	0	0	0	пејзаж
landscaping	0	0	0	0	0	0	0	0	0	0	уредување
landslide	0	0	0	1	0	1	0	1	0	0	свлечиште
lane	0	0	0	0	0	0	0	0	0	0	лента
language	0	0	0	0	0	0	0	0	0	0	јазик
languid	0	0	0	0	0	1	0	0	0	0	мрзлив
languish	0	0	0	0	0	1	0	0	0	0	измачуваат
languishing	0	0	0	1	0	1	0	1	0	0	губеа
lanky	0	0	0	0	0	0	0	0	0	0	слаби
lantern	0	0	0	0	0	0	0	0	0	0	фенер
lap	0	0	0	0	0	0	0	0	0	0	круг
lapel	0	0	0	0	0	0	0	0	0	0	ревер
lapse	0	0	0	0	0	1	0	0	0	0	пропуст
lapsed	0	0	0	0	0	0	0	0	0	0	застарен
larceny	0	0	1	0	0	1	0	0	0	0	кражба
lard	0	0	0	0	0	0	0	0	0	0	сало
larder	0	0	0	0	0	0	0	0	0	0	сандак
large	0	0	0	0	0	0	0	0	0	0	големи
larger	0	0	1	0	0	0	0	0	1	1	поголема
largo	0	0	0	0	0	0	0	0	0	0	далеку
lark	0	0	0	0	0	0	0	0	0	0	чурулик
larva	0	0	0	0	0	0	0	0	0	0	ларва
larynx	0	0	0	0	0	0	0	0	0	0	гркланот
laser	0	0	0	0	0	0	1	0	0	1	ласерски
lash	1	0	0	1	0	1	0	0	0	0	камшиче
lass	0	0	0	0	0	0	0	0	0	0	девојка
lasso	0	0	0	0	0	0	0	0	0	0	ласо
lasting	0	0	0	0	0	0	0	0	0	0	траен
latch	0	0	0	0	0	0	0	0	0	0	бравата
late	0	0	0	0	0	1	0	1	0	0	доцна
lateness	0	0	0	0	0	1	0	0	0	0	доцнење
latent	1	1	1	0	0	1	0	0	1	0	латентен
lateral	0	0	0	0	0	0	0	0	0	0	странично
laterally	0	0	0	0	0	0	0	0	0	0	странично
latex	0	0	0	0	0	0	0	0	0	0	латекс
lathe	0	0	0	0	0	0	0	0	0	0	струг
lather	0	0	0	0	0	0	0	0	0	0	пена
latitude	0	0	0	0	0	0	0	0	0	0	географска ширина
latrines	0	0	1	0	0	1	0	0	0	0	тоалети
lattice	0	0	0	0	0	0	0	0	0	0	решетка
laudable	0	0	0	0	0	0	1	0	0	0	за пофалба
laugh	0	0	0	0	1	0	1	0	1	0	смеј се
laughable	0	0	1	0	0	1	0	0	0	0	смешен
laughing	0	0	0	0	1	0	1	0	0	0	смеејќи се
laughter	0	1	0	0	1	0	1	0	1	0	смеа
launch	0	1	0	0	0	0	1	0	0	0	лансира
laundry	0	0	0	0	0	0	0	0	0	0	перење
laureate	0	0	0	0	0	0	1	0	0	1	лауреат
laurel	0	0	0	0	0	0	1	0	0	0	ловор
laurels	0	0	0	0	1	0	1	0	0	0	ловорики
lava	1	0	0	1	0	1	0	0	0	0	лава
lavage	0	0	0	0	0	0	0	0	0	0	лаважа
lavatory	0	0	1	0	0	0	0	0	0	0	тоалет
lavender	0	0	0	0	0	0	0	0	0	0	лаванда
lavish	0	0	0	0	0	0	1	0	0	0	раскошен
law	0	0	0	0	0	0	0	0	0	1	закон
lawful	0	0	0	0	0	0	1	0	0	1	законски
lawlessness	1	0	0	1	0	1	0	0	0	0	беззаконие
lawn	0	0	0	0	0	0	0	0	0	0	тревник
lawsuit	1	0	1	1	0	1	0	1	1	0	тужба
lawyer	1	0	1	1	0	1	0	0	0	0	адвокат
lax	0	0	0	0	0	1	0	1	0	0	лабави
laxative	0	0	1	1	0	1	0	0	0	0	лаксатив
lay	0	0	0	0	0	0	0	0	0	0	лежеше
layer	0	0	0	0	0	0	0	0	0	0	Слој
layered	0	0	0	0	0	0	0	0	0	0	слоевит
layman	0	0	0	0	0	0	0	0	0	0	лаик
lazy	0	0	0	0	0	1	0	0	0	0	мрзливи
lea	0	0	0	0	0	0	0	0	0	0	леа
lead	0	0	0	0	0	0	1	0	0	0	олово
leader	0	0	0	0	0	0	1	0	0	1	лидер
leading	0	0	0	0	0	0	0	0	0	1	водечки
leads	0	0	0	0	0	0	0	0	0	0	води
leaf	0	0	0	0	0	0	0	0	0	0	лист
leaflet	0	0	0	0	0	0	0	0	0	0	леток
leafy	0	0	0	0	0	0	0	0	0	0	лиснато
league	0	0	0	0	0	0	1	0	0	0	лига
leak	0	0	0	0	0	1	0	0	0	0	истекување
leakage	0	0	0	0	0	1	0	0	0	0	истекување
leaky	0	0	0	0	0	1	0	0	0	0	протекува
lean	0	0	0	0	0	0	0	0	0	0	посно
leaned	0	0	0	0	0	0	0	0	0	0	се наведна
leaning	0	0	0	0	0	0	0	0	0	1	потпирајќи се
leap	0	0	0	0	0	0	0	0	0	0	скок
learn	0	0	0	0	0	0	1	0	0	0	учат
learned	0	0	0	0	0	0	0	0	0	0	научил
learner	0	0	0	0	0	0	0	0	0	0	ученик
learning	0	0	0	0	0	0	1	0	0	0	учењето
lease	0	0	0	0	0	0	0	0	0	0	закуп
leash	0	0	0	0	0	0	0	0	0	0	поводник
leather	0	0	0	0	0	0	0	0	0	0	кожа
leathery	0	0	0	0	0	0	0	0	0	0	кожен
leave	0	0	0	0	0	1	0	1	1	0	остави
lecture	0	0	0	0	0	0	0	0	0	0	предавање
lecturer	0	0	0	0	0	0	1	0	0	0	предавач
ledge	0	0	0	0	0	0	0	0	0	0	полицата
ledger	0	0	0	0	0	0	0	0	0	0	книга
lee	0	0	0	0	0	0	0	0	0	0	ли
leech	0	0	0	0	0	1	0	0	0	0	пијавица
leeches	0	0	1	1	0	1	0	0	0	0	пијавици
leer	0	0	1	0	0	1	0	0	0	0	научат
leery	0	0	0	0	0	0	0	0	1	0	навреден
lees	0	0	0	0	0	0	0	0	0	0	талог
leeway	0	0	0	0	0	0	1	0	0	0	слобода
left	0	0	0	0	0	0	0	0	0	0	лево
leg	0	0	0	0	0	0	0	0	0	0	нога
legacy	0	0	0	0	0	0	0	0	0	0	наследство
legal	0	0	0	0	0	0	1	0	0	1	законски
legality	0	0	0	0	0	0	0	0	0	0	законитост
legalize	0	0	0	0	0	0	0	0	0	0	легализираат
legalized	1	0	0	1	1	0	1	0	0	1	легализиран
legally	0	0	0	0	0	0	0	0	0	0	законски
legend	0	0	0	0	0	0	0	0	0	0	легенда
legendary	0	0	0	0	0	0	1	0	0	0	легендарен
legibility	0	0	0	0	0	0	1	0	0	0	читливост
legible	0	0	0	0	0	0	1	0	0	0	читлив
legion	0	0	0	0	0	0	0	0	0	0	легија
legislate	0	0	0	0	0	0	0	0	0	0	законодават
legislation	0	0	0	0	0	0	0	0	0	0	законодавството
legislative	0	0	0	0	0	0	0	0	0	0	законодавна
legislator	0	0	0	0	0	0	0	0	0	1	законодавец
legislature	0	0	0	0	0	0	0	0	0	1	законодавниот дом
legitimacy	0	0	0	0	0	0	0	0	0	1	легитимност
legs	0	0	0	0	0	0	0	0	0	0	нозете
legume	0	0	0	0	0	0	0	0	0	0	мешунките
leisure	0	1	0	0	1	0	1	0	1	1	слободно време
leisurely	0	0	0	0	0	0	1	0	0	0	лежерно
lemma	0	0	0	0	0	0	1	0	0	0	лема
lemon	0	0	1	0	0	1	0	0	0	0	лимон
lend	0	0	0	0	0	0	0	0	0	0	позајми
lender	0	0	0	0	0	0	0	0	0	1	заемодавач
lending	0	0	0	0	0	0	0	0	0	0	кредитирање
length	0	0	0	0	0	0	0	0	0	0	должина
lengthen	0	0	0	0	0	0	0	0	0	0	издолжи
lengthened	0	0	0	0	0	0	0	0	0	0	издолжена
lengthening	0	0	0	0	0	0	0	0	0	0	издолжување
lengthwise	0	0	0	0	0	0	0	0	0	0	по должина
lengthy	0	0	0	0	0	0	0	0	0	0	долги
leniency	0	0	0	0	0	0	0	0	0	0	попустливост
lenient	0	0	0	0	0	0	1	0	0	0	попустлив
lens	0	0	0	0	0	0	0	0	0	0	леќи
leopard	0	0	0	0	0	0	0	0	0	0	леопард
leprosy	0	0	1	1	0	1	0	1	0	0	лепра
lessee	0	0	0	0	0	0	0	0	0	0	закупец
lessen	0	1	0	0	0	1	0	0	0	0	намали
lessening	0	0	0	0	0	0	0	0	0	0	намалување
lesser	0	0	1	0	0	1	0	0	0	0	помала
lesson	0	1	0	0	0	0	1	0	0	1	лекција
lessor	0	0	0	0	0	0	0	0	0	0	закуподавач
lethal	0	0	1	1	0	1	0	1	0	0	смртоносна
lethargic	0	0	0	0	0	0	0	0	0	0	летаргичен
lethargy	0	0	0	0	0	1	0	1	0	0	летаргија
letter	0	1	0	0	0	0	0	0	0	0	писмо
lettered	0	1	0	0	0	0	1	0	0	1	букви
letters	0	0	0	0	0	0	0	0	0	0	писма
lettuce	0	0	0	0	0	0	0	0	0	0	зелена салата
leukemia	1	0	0	1	0	1	0	1	0	0	леукемија
levee	0	0	0	0	0	0	0	0	0	1	насип
level	0	0	0	0	0	0	1	0	0	1	ниво
lever	0	0	0	0	0	0	0	0	0	0	лост
leverage	0	0	0	0	0	0	1	0	0	0	потпора
levy	0	0	0	0	0	1	0	0	0	0	давачка
lewd	0	0	1	0	0	1	0	0	0	0	развратен
lexicon	0	0	0	0	0	0	0	0	0	0	лексикон
ley	0	0	0	0	0	0	0	0	0	0	леј
liabilities	0	0	0	0	0	0	0	0	0	0	обврските
liability	0	0	0	0	0	0	0	0	0	0	одговорност
liaison	0	0	0	0	0	1	0	0	0	0	врска
liar	0	0	1	0	0	1	0	0	0	0	лажго
libel	1	0	0	1	0	1	0	0	0	1	клевета
libelous	0	0	0	0	0	0	0	0	0	0	клеветнички
liberal	0	0	0	0	0	1	1	0	0	0	либерален
liberalism	0	0	0	0	0	0	0	0	0	0	либерализмот
liberate	1	1	0	0	1	0	1	0	1	1	ослободи
liberation	0	1	0	0	1	0	1	0	1	0	ослободување
liberty	0	1	0	0	1	0	1	0	1	1	слободата
libido	0	0	0	0	0	0	0	0	0	0	либидото
librarian	0	0	0	0	0	0	0	0	0	0	библиотекар
library	0	0	0	0	0	0	1	0	0	0	библиотека
libretto	0	0	0	0	0	0	0	0	0	0	либрето
license	0	0	0	0	0	0	0	0	0	0	лиценца
lichen	0	0	0	0	0	0	0	0	0	0	лишаи
lick	0	0	1	0	0	1	0	0	0	0	лижат
lid	0	0	0	0	0	0	0	0	0	0	капак
lie	1	0	1	0	0	1	0	1	0	0	лага
liege	0	0	0	0	0	0	0	0	0	0	лиеж
lien	0	0	0	0	0	0	0	0	0	0	заложно право
lieu	0	0	0	0	0	0	0	0	0	0	наместо
lieutenant	0	0	0	0	0	0	0	0	0	1	поручник
life	0	0	0	0	0	0	0	0	0	0	животот
lifeblood	0	0	0	0	0	0	1	0	0	0	животна крв
lifeboat	0	0	0	0	0	0	0	0	0	0	чамец за спасување
lifeless	0	0	0	1	0	1	0	1	0	0	безживотно
lifelike	0	0	0	0	0	0	0	0	0	0	живописен
lifelong	0	0	0	0	0	0	0	0	0	0	доживотно
lifetime	0	0	0	0	0	0	0	0	0	0	цел живот
lift	0	0	0	0	0	0	0	0	0	0	лифт
ligament	0	0	0	0	0	0	0	0	0	0	лигамент
ligation	0	0	0	0	0	0	0	0	0	0	лигатура
light	0	0	0	0	0	0	0	0	0	0	светлина
lighten	0	0	0	0	0	0	0	0	0	0	олеснат
lighthouse	0	0	0	0	0	0	1	0	0	0	светилник
lightness	0	0	0	0	0	0	0	0	0	0	леснотија
lightning	1	0	0	1	0	0	0	0	1	0	молња
likelihood	0	0	0	0	0	0	0	0	0	0	веројатноста
likeness	0	0	0	0	0	0	0	0	0	0	подобие
likewise	0	0	0	0	0	0	0	0	0	0	исто така
liking	0	0	0	0	1	0	1	0	0	1	допаѓање
lilac	0	0	0	0	0	0	0	0	0	0	јоргован
lily	0	0	0	0	0	0	0	0	0	0	крин
limb	0	0	0	0	0	0	0	0	0	0	екстремитет
limbo	0	0	0	0	0	0	0	0	0	0	неизвесност
limit	0	0	0	0	0	0	0	0	0	0	граница
limitation	0	0	0	0	0	0	0	0	0	0	ограничување
limited	1	0	0	0	0	1	0	1	0	0	ограничен
limitless	0	0	0	0	0	0	0	0	0	0	неограничени
limousine	0	0	0	0	0	0	0	0	0	0	лимузина
limp	0	0	0	0	0	1	0	0	0	0	куцам
lin	0	0	0	0	0	0	0	0	0	0	лин
line	0	0	0	0	0	0	0	0	0	0	линија
lineage	0	0	0	0	0	0	0	0	0	0	лоза
lineal	0	0	0	0	0	0	0	0	0	0	линиски
linear	0	0	0	0	0	0	0	0	0	0	линеарна
lined	0	0	0	0	0	0	0	0	0	0	наредени
linen	0	0	0	0	0	0	0	0	0	0	лен
liner	0	0	0	0	0	0	0	0	0	0	лагер
lines	0	0	0	1	0	0	0	0	0	0	линии
linger	0	1	0	0	0	0	0	0	0	0	се задржуваат
lingo	0	0	0	0	0	0	0	0	0	0	линго
lingual	0	0	0	0	0	0	0	0	0	0	јазичен
linguist	0	0	0	0	0	0	1	0	0	1	лингвист
linguistic	0	0	0	0	0	0	0	0	0	0	лингвистички
linguistics	0	0	0	0	0	0	0	0	0	0	лингвистиката
lining	0	0	0	0	0	0	0	0	0	0	поставата
link	0	0	0	0	0	0	0	0	0	0	врска
linoleum	0	0	0	0	0	0	0	0	0	0	линолеум
lint	0	0	0	0	0	1	0	0	0	0	влакненца
lion	0	0	0	1	0	0	1	0	0	0	Лав
lip	0	0	0	0	0	0	0	0	0	0	усна
lipstick	0	0	0	0	0	0	0	0	0	0	кармин
liquefaction	0	0	0	0	0	0	0	0	0	0	втечнување
liquefied	0	0	0	0	0	0	0	0	0	0	течен
liqueur	0	0	0	0	0	0	0	0	0	0	ликер
liquid	0	0	0	0	0	0	0	0	0	0	течност
liquidate	0	0	0	0	0	0	0	0	0	0	ликвидираат
liquidation	0	0	0	0	0	0	0	0	0	0	ликвидација
liquidator	0	0	0	0	0	0	0	0	0	0	ликвидатор
liquidity	0	0	0	0	0	0	0	0	0	0	ликвидност
liquor	1	0	0	0	1	1	0	1	0	0	пијалок
lisp	0	0	0	0	0	0	0	0	0	0	лисп
list	0	0	0	0	0	0	0	0	0	0	листа
listen	0	0	0	0	0	0	0	0	0	0	слушај
listener	0	0	0	0	0	0	0	0	0	0	слушател
listing	0	0	0	0	0	0	0	0	0	0	огласување
listless	0	0	0	0	0	1	0	1	0	0	безволни
litany	0	0	0	0	0	0	0	0	0	0	литија
literally	0	0	0	0	0	0	0	0	0	0	буквално
literary	0	0	0	0	0	0	0	0	0	0	литературен
literature	0	0	0	0	0	0	0	0	0	0	литература
lithe	0	0	0	0	0	0	1	0	0	0	жилав
lithograph	0	0	0	0	0	0	0	0	0	0	литографија
lithography	0	0	0	0	0	0	0	0	0	0	литографија
lithology	0	0	0	0	0	0	0	0	0	0	литологија
lithosphere	0	0	0	0	0	0	0	0	0	0	литосфера
litigant	0	0	0	0	0	1	0	0	0	0	парничар
litigate	1	1	1	1	0	1	0	1	0	0	водат судски спор
litigation	0	0	0	0	0	1	0	0	0	0	судски спор
litigious	1	0	1	0	0	1	0	0	0	0	парнична
litter	0	0	0	0	0	1	0	0	0	0	ѓубре
littoral	0	0	0	0	0	0	0	0	0	0	приморски
liturgy	0	0	0	0	0	0	0	0	0	0	литургија
livelihood	0	0	0	0	0	0	0	0	0	0	егзистенција
livery	0	0	0	0	0	0	0	0	0	0	живина
livid	1	0	1	0	0	1	0	0	0	0	жестока
living	0	0	0	0	0	0	0	0	0	0	живеење
llama	0	0	0	0	0	0	0	0	0	0	лама
load	0	0	0	0	0	0	0	0	0	0	оптоварување
loaf	0	0	0	0	0	1	0	0	0	0	лепче
