English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Zulu Word
machinery	0	0	0	0	0	0	0	0	0	0	imishini
machinist	0	0	0	0	0	0	0	0	0	0	usomishini
mackerel	0	0	0	0	0	0	0	0	0	0	i-mackerel
mad	1	0	1	1	0	1	0	1	0	0	hlanya
madam	0	0	0	0	0	0	0	0	0	0	nkosikazi
madame	0	0	0	0	0	0	0	0	0	0	unkosikazi
madden	1	0	0	1	0	1	0	0	0	0	uhlanya
madman	1	0	0	1	0	1	0	0	0	0	uhlanya
madness	1	0	0	1	0	1	0	0	0	0	ubuhlanya
mafia	0	0	0	1	0	1	0	0	0	0	mafia
magazine	0	0	0	0	0	0	0	0	0	0	umagazini
mage	0	0	0	1	0	0	0	0	0	0	mage
magenta	0	0	0	0	0	0	0	0	0	0	imajenta
maggot	0	0	1	0	0	1	0	0	0	0	izimpethu
magic	0	0	0	0	0	0	0	0	0	0	umlingo
magical	0	1	0	0	1	0	1	0	1	0	imilingo
magician	0	0	0	0	0	0	0	0	1	0	umlingo
magistrate	0	0	0	0	0	0	0	0	0	0	imantshi
magma	0	0	0	0	0	0	0	0	0	0	magma
magnate	0	0	0	0	0	0	0	0	0	0	isikhulu
magnet	0	0	0	0	0	0	1	0	0	1	uzibuthe
magnetism	0	0	0	0	0	0	1	0	0	0	uzibuthe
magnetite	0	0	0	0	0	0	1	0	0	0	imagnetite
magnificence	0	1	0	0	1	0	1	0	0	1	ubuhle
magnificent	0	1	0	0	1	0	1	0	1	1	enhle kakhulu
magnifier	0	0	0	0	0	0	0	0	0	0	isikhulisi
magnify	0	0	0	0	0	0	0	0	0	0	khulisa
magnitude	0	0	0	0	0	0	0	0	0	0	ubukhulu
magpie	0	0	0	0	0	0	0	0	0	0	izimanga
maid	0	0	0	0	0	0	0	0	0	0	incekukazi
maiden	0	0	0	0	0	0	1	0	0	0	intombi
mail	0	1	0	0	0	0	0	0	0	0	imeyili
main	0	0	0	0	0	0	1	0	0	0	main
mainland	0	0	0	0	0	0	0	0	0	0	izwekazi
mainstay	0	0	0	0	0	0	1	0	0	1	insika
maintenance	0	0	0	0	0	0	0	0	0	1	ukunakekela
majestic	0	1	0	0	1	0	1	0	1	1	ngokubabazekayo
majesty	0	0	0	0	0	0	1	0	0	1	ubukhosi
major	0	0	0	0	0	0	1	0	0	0	enkulu
majority	0	0	0	0	1	0	1	0	0	1	iningi
make	0	0	0	0	0	0	0	0	0	0	yenza
maker	0	0	0	0	0	0	0	0	0	0	umenzi
makeshift	0	0	0	0	0	1	0	0	0	0	isikhashana
makeup	0	0	0	0	0	0	0	0	0	0	ukulungisa
malady	0	0	0	0	0	1	0	0	0	0	isifo
malaise	0	0	0	0	0	1	0	1	0	0	ukugula
malaria	0	0	1	1	0	1	0	1	0	0	umalaleveva
malevolent	1	0	1	1	0	1	0	1	0	0	ononya
malfeasance	0	0	1	0	0	1	0	0	0	0	ukungasebenzi kahle
malformation	0	0	0	0	0	1	0	0	0	0	ukonakala
malice	1	0	0	1	0	1	0	0	0	0	ububi
malicious	1	0	1	1	0	1	0	1	0	0	enonya
malign	1	0	1	0	0	1	0	0	0	0	kabi
malignancy	0	0	0	1	0	1	0	1	0	0	ubulwelwe
malignant	1	0	0	1	0	1	0	0	0	0	yingozi
mall	0	0	0	0	0	0	0	0	0	0	inxanxathela yezitolo
malleable	0	0	0	0	0	0	0	0	0	0	-thambile
mallet	0	0	0	0	0	0	0	0	0	0	i-mallet
malpractice	1	0	0	0	0	1	0	0	0	0	ukungenzi kahle
mamma	0	0	0	0	0	0	0	0	0	1	umama
mammal	0	0	0	0	0	0	0	0	0	0	izilwane ezincelisayo
mammoth	0	0	0	0	0	0	0	0	0	0	i-mammoth
manage	0	0	0	0	0	0	1	0	0	1	phatha
management	0	0	0	0	0	0	1	0	0	1	abaphathi
manager	0	0	0	0	0	0	0	0	0	0	umphathi
mandamus	0	0	0	1	0	1	0	0	0	0	mandamus
mandarin	0	0	0	0	0	0	1	0	0	1	i-mandarin
mandate	0	0	0	0	0	0	0	0	0	0	igunya
mandible	0	0	0	0	0	0	0	0	0	0	i-mandible
mandolin	0	0	0	0	0	0	0	0	0	0	i-mandolin
mandrel	0	0	0	0	0	0	0	0	0	0	mandrel
mane	0	0	0	0	0	0	0	0	0	0	umhlwehlwe
maneuver	0	0	0	0	0	0	0	0	0	0	ukuqondisa
maneuvering	0	0	0	0	0	0	0	0	0	0	ukuqondisa
mange	0	0	1	1	0	1	0	0	0	0	umange
manger	0	0	0	0	0	0	0	0	0	0	umkhombe
mangle	1	0	1	1	0	1	0	1	0	0	umhluzi
mango	0	0	0	0	0	0	0	0	0	0	i-Mango
mangosteen	0	0	0	0	0	0	0	0	0	0	umangosteen
manhood	0	0	0	0	0	0	1	0	0	0	ubudoda
mania	0	0	0	0	0	1	0	0	0	0	ubuhlanya
maniac	1	0	0	1	0	1	0	0	0	0	uhlanya
maniacal	0	0	0	0	0	1	0	0	0	0	ohlanyayo
manicure	0	0	0	0	0	0	0	0	0	0	i-manicure
manifest	0	0	0	0	0	0	0	0	0	0	i-manifest
manifestation	0	0	0	1	0	0	0	0	0	0	ukubonakaliswa
manifested	0	0	0	0	0	0	1	0	0	0	kubonakalisiwe
manifestly	0	0	0	0	0	0	0	0	0	0	ngokusobala
manifesto	0	0	0	0	0	0	0	0	0	0	i-manifesto
manifold	0	0	0	0	0	0	0	0	0	0	eziningi
manipulate	0	0	0	0	0	1	0	0	0	0	phatha
manipulation	1	0	0	1	0	1	0	0	0	0	ukukhwabanisa
mankind	0	0	0	0	0	0	0	0	0	0	isintu
manly	0	0	0	0	0	0	1	0	0	0	indoda
manna	0	0	0	0	0	0	1	0	0	0	imana
manner	0	0	0	0	0	0	0	0	0	0	indlela
mannered	0	0	0	0	0	0	1	0	0	0	onesimilo
manners	0	0	0	0	0	0	1	0	0	0	imikhuba
manor	0	0	0	0	0	0	0	0	0	0	indlu
mansion	0	0	0	0	0	0	0	0	0	0	isithabathaba somuzi
manslaughter	1	0	1	1	0	1	0	1	1	0	ukubulawa kwabantu
mantle	0	0	0	0	0	0	0	0	0	0	isiphuku
manual	0	0	0	0	0	0	0	0	0	1	imanuwali
manufacture	0	0	0	0	0	0	0	0	0	0	ukukhiqiza
manufacturer	0	0	0	0	0	0	1	0	0	0	umkhiqizi
manure	0	0	1	0	0	1	0	0	0	0	umquba
manuscript	0	0	0	0	0	0	0	0	0	0	umbhalo wesandla
map	0	0	0	0	0	0	0	0	0	0	imephu
mar	0	0	0	0	0	1	0	0	0	0	Mar
marble	0	0	0	0	0	0	0	0	0	0	imabula
marbled	0	0	0	0	0	0	0	0	0	0	imabula
marbles	0	0	0	0	0	0	0	0	0	0	imabula
march	0	0	0	0	0	0	1	0	0	0	imashi
mare	0	0	0	0	0	0	0	0	0	0	imbila
margin	0	0	0	0	0	1	0	1	0	0	imajini
marginal	0	0	0	0	0	0	0	0	0	0	emaphethelweni
marijuana	0	0	0	0	0	0	0	0	0	0	insangu
marine	0	0	0	0	0	0	0	0	0	1	osolwandle
mariner	0	0	0	0	0	0	0	0	0	0	umatilosi
maritime	0	0	0	0	0	0	0	0	0	0	ezasolwandle
mark	0	0	0	0	0	0	0	0	0	0	umaka
marked	0	0	0	0	0	0	1	0	0	0	imakwe
market	0	0	0	0	0	0	0	0	0	0	imakethe
marketable	0	0	0	0	0	0	1	0	0	0	iyathengiswa
marketplace	0	0	0	0	0	0	0	0	0	0	indawo yemakethe
marks	0	0	0	0	0	0	0	0	0	0	amamaki
marl	0	0	0	0	0	0	0	0	0	0	marl
marmalade	0	0	0	0	0	0	0	0	0	0	i-marmalade
maroon	0	0	0	0	0	1	0	0	0	0	i-maroon
marquee	0	0	0	0	0	0	0	0	0	0	itende
marquis	0	0	0	0	0	0	1	0	0	0	marquis
marriage	0	1	0	0	1	0	1	0	0	1	umshado
married	0	0	0	0	0	0	0	0	0	0	ushadile
marrow	0	0	0	0	1	0	1	0	0	1	umnkantsha
marry	0	1	0	1	1	0	1	0	1	1	shada
marsh	0	0	0	0	0	0	0	0	0	0	ixhaphozi
marshal	0	0	0	0	0	0	1	0	0	1	u-marshal
mart	0	0	0	0	0	0	0	0	0	0	imart
martial	1	0	0	0	0	0	0	0	0	0	impi
martingale	0	0	0	0	0	1	0	0	0	0	i-martingale
martyr	0	0	0	1	0	1	0	1	0	0	umfel’ ukholo
martyrdom	0	0	0	1	0	1	0	1	0	0	ukufela ukholo
marvel	0	0	0	0	0	0	1	0	1	0	mangala
marvelous	0	0	0	0	1	0	1	0	0	0	emangalisayo
marvelously	0	0	0	0	1	0	1	0	0	0	ngokumangalisayo
masculine	0	0	0	0	0	0	1	0	0	0	owesilisa
masculinity	0	0	0	0	0	0	0	0	0	0	ubudoda
mash	0	0	0	0	0	0	0	0	0	0	i-mash
mask	0	0	0	0	0	0	0	0	0	0	imaski
masochism	1	0	1	1	0	1	0	0	0	0	i-masochism
mason	0	0	0	0	0	0	0	0	0	0	umakhi
masquerade	0	0	0	0	0	0	0	0	0	0	masquerade
mass	0	0	0	0	0	0	0	0	0	0	ubuningi
massacre	1	0	1	1	0	1	0	1	0	0	isibhicongo
massage	0	0	0	0	1	0	1	0	0	0	massage
massive	0	0	0	0	0	0	0	0	0	0	omkhulu
master	0	0	0	0	0	0	1	0	0	0	inkosi
mastermind	0	0	0	0	0	0	0	0	0	0	ungqondongqondo
masterpiece	0	0	0	0	1	0	1	0	0	0	ubuciko bobuciko
mastery	1	0	0	0	1	0	1	0	0	1	ubuhlakani
masturbate	0	0	0	0	0	0	0	0	0	0	shaya indlwabu
masturbation	0	0	0	0	0	0	0	0	0	0	ukushaya indlwabu
mat	0	0	0	0	0	0	0	0	0	0	umata
match	0	0	0	0	0	0	0	0	0	0	fanisa
matching	0	0	0	0	0	0	0	0	0	0	ukufanisa
matchmaker	0	1	0	0	0	0	0	0	0	0	umesheli
mate	0	0	0	0	0	0	1	0	0	1	umlingani
material	0	0	0	0	0	0	0	0	0	0	impahla
materialism	0	0	0	0	0	1	0	0	0	0	ukuthanda izinto ezibonakalayo
materialist	0	0	1	0	0	1	0	0	0	0	othanda izinto ezibonakalayo
materialistic	0	0	0	0	0	0	0	0	0	0	ukuthanda izinto ezibonakalayo
materiality	0	0	0	0	0	0	0	0	0	0	izinto ezibonakalayo
materialize	0	0	0	0	0	0	0	0	0	0	enze izinto ezibonakalayo
materially	0	0	0	0	0	0	0	0	0	0	ngokwezinto ezibonakalayo
materials	0	0	0	0	0	0	0	0	0	0	izinto zokwakha
materiel	0	0	0	0	0	0	0	0	0	0	impahla
maternal	0	1	0	0	0	1	1	0	0	0	komama
maternity	0	0	0	0	0	0	0	0	0	0	ukubeletha
mathematical	0	0	0	0	0	0	0	0	0	1	ezezibalo
mathematician	0	0	0	0	0	0	0	0	0	0	isazi sezibalo
mathematics	0	0	0	0	0	0	0	0	0	0	izibalo
matriculation	0	0	0	0	0	0	0	0	0	0	u-matric
matrimony	0	1	0	0	1	0	1	0	0	1	umshado
matrix	0	0	0	0	0	0	0	0	0	0	i-matrix
matron	0	0	0	0	0	0	1	0	0	1	umatroni
matted	0	0	0	0	0	0	0	0	0	0	matted
matter	0	0	0	0	0	0	0	0	0	0	udaba
matting	0	0	0	0	0	0	0	0	0	0	ukukhwelana
mattress	0	0	0	0	0	0	0	0	0	0	umatilasi
maturation	0	0	0	0	0	0	0	0	0	0	ukuvuthwa
maturity	0	0	0	0	0	0	0	0	0	0	ukuvuthwa
mausoleum	0	0	0	0	0	0	0	1	0	0	i-mausoleum
mauve	0	0	0	0	0	0	0	0	0	0	umuve
maxim	0	0	0	0	0	0	0	0	0	1	esiphezulu
maximum	0	0	0	0	0	0	1	0	0	0	esiphezulu
mayor	0	0	0	0	0	0	1	0	0	0	imeya
maze	0	0	0	0	0	0	0	0	0	0	imaze
mead	0	0	0	0	0	0	0	0	0	0	mead
meadow	0	0	0	0	0	0	1	0	0	0	idlelo
meal	0	0	0	0	0	0	0	0	0	0	ukudla
meander	0	0	0	0	0	0	0	0	0	0	i-mender
meandering	0	0	0	0	0	1	0	0	0	0	ukuzulazula
meaning	0	0	0	0	0	0	0	0	0	0	incazelo
meaningless	0	0	0	0	0	1	0	1	0	0	lutho
means	0	0	0	0	0	0	0	0	0	0	kusho
meantime	0	0	0	0	0	0	0	0	0	0	okwamanje
measles	0	0	1	1	0	1	0	1	0	0	isimungumungwane
measurable	0	0	0	0	0	0	0	0	0	0	iyalinganiseka
measure	0	0	0	0	0	0	0	0	0	1	isilinganiso
measured	0	0	0	0	0	0	1	0	0	1	kukalwa
measurement	0	0	0	0	0	0	0	0	0	0	ukulinganisa
measuring	0	0	0	0	0	0	0	0	0	0	ukukala
meat	0	0	0	0	0	0	0	0	0	0	inyama
mechanic	0	0	0	0	0	0	0	0	0	0	umakhenikha
mechanical	0	0	0	0	0	0	0	0	0	0	okomshini
mechanism	0	0	0	0	0	0	0	0	0	0	indlela
medal	0	1	0	0	1	0	1	0	1	1	indondo
medallion	0	0	0	0	0	0	0	0	0	0	imedali
medallist	0	0	0	0	0	0	0	0	0	0	othole indondo
meddle	1	0	0	0	0	1	0	0	0	0	gxambukela
meddling	0	0	0	0	0	0	0	0	0	0	ukugxambukela
media	0	0	0	0	0	0	0	0	0	0	abezindaba
medial	0	0	0	0	0	0	0	0	0	0	okuphakathi
median	0	0	0	0	0	0	0	0	0	0	okuphakathi
mediate	0	1	0	0	0	0	1	0	0	1	lamula
mediation	0	0	0	0	0	0	1	0	0	0	ukulamula
mediator	0	1	0	0	0	0	1	0	0	1	umlamuleli
medical	0	1	0	1	0	0	1	0	0	1	ezokwelapha
medicinal	0	0	0	0	0	0	0	0	0	0	ezokwelapha
medicine	0	0	0	0	0	0	0	0	0	0	umuthi
medieval	0	0	0	0	0	0	0	0	0	0	enkathini ephakathi
mediocre	0	0	0	0	0	1	0	0	0	0	phakathi
mediocrity	0	0	0	0	0	1	0	0	0	0	ubuphakathi
meditate	0	1	0	0	1	0	1	0	0	1	zindla
meditation	0	0	0	0	0	0	0	0	0	0	ukuzindla
meditative	0	0	0	0	0	0	0	0	0	0	ezindlayo
mediterranean	0	0	0	0	0	0	1	0	0	0	i-mediterranean
medium	0	0	0	0	0	0	0	0	0	0	okuphakathi
medley	0	0	0	0	0	0	1	0	0	0	medley
meek	0	0	0	0	0	0	0	1	0	0	mnene
meet	0	0	0	0	0	0	0	0	0	0	hlangana
meeting	0	0	0	0	0	0	0	0	0	0	umhlangano
melancholic	0	0	0	0	0	1	0	1	0	0	i-melancholic
melancholy	0	0	0	0	0	1	0	1	0	0	i-melancholy
melee	0	0	0	1	0	1	0	0	0	0	mele
melodious	0	0	0	0	0	0	0	0	0	0	emnandi
melodrama	1	0	0	0	0	1	0	1	0	0	i-melodrama
melodramatic	0	0	0	0	0	0	0	0	0	0	melodramatic
melody	0	0	0	0	0	0	0	0	0	0	ingoma
melt	0	0	0	0	0	0	0	0	0	0	ncibilika
meltdown	0	0	0	0	0	1	0	1	0	0	ukuwohloka
melting	0	0	0	0	0	0	0	0	0	0	ukuncibilika
member	0	0	0	0	0	0	0	0	0	0	ilungu
membrane	0	0	0	0	0	0	0	0	0	0	ulwelwesi
memento	0	0	0	0	0	0	1	0	0	0	isikhumbuzo
memo	0	0	0	0	0	0	0	0	0	0	imemo
memoir	0	0	0	0	0	0	0	0	0	0	isikhumbuzo
memorabilia	0	0	0	0	0	0	0	0	0	0	izikhumbuzo
memorable	0	0	0	0	1	0	1	0	1	1	ekhumbulekayo
memorandum	0	0	0	0	0	0	0	0	0	0	imemorandamu
memorial	0	0	0	0	0	0	0	0	0	0	isikhumbuzo
memorials	0	0	0	0	0	0	0	1	0	0	izikhumbuzo
memorize	0	0	0	0	0	0	0	0	0	0	ngekhanda
memory	0	0	0	0	0	0	0	0	0	0	inkumbulo
menace	1	0	0	1	0	1	0	0	0	0	usongo
menacing	1	0	0	1	0	1	0	0	0	0	ukusongela
menagerie	0	0	0	0	0	0	0	0	0	0	menagerie
mend	0	0	0	0	0	0	0	0	0	0	lungisa
mending	0	0	0	0	0	0	1	0	0	0	ukulungisa
menial	0	0	0	0	0	1	0	0	0	0	abaphansi
meniscus	0	0	0	0	0	0	0	0	0	0	i-meniscus
menses	0	0	0	0	0	0	1	0	0	0	ukuya esikhathini
menstrual	0	0	0	0	0	0	0	0	0	0	ukuya esikhathini
mental	0	0	0	0	0	0	0	0	0	0	ngokwengqondo
mention	0	0	0	0	0	0	0	0	0	0	yisho
mentor	0	0	0	0	0	0	1	0	0	1	umeluleki
menu	0	0	0	0	0	0	0	0	0	0	imenyu
meow	0	0	0	0	0	0	0	0	0	0	mew
mercantile	0	0	0	0	0	0	0	0	0	0	mercantile
mercenary	0	0	0	1	0	1	0	0	0	0	mercenary
merchandise	0	0	0	0	0	0	0	0	0	0	okuthengiswayo
merchant	0	0	0	0	0	0	0	0	0	1	umthengisi
merciful	0	0	0	0	0	0	1	0	0	0	nomusa
merciless	0	0	0	1	0	1	0	0	0	0	engenasihawu
mercurial	0	0	0	0	0	0	0	0	0	0	i-mercurial
mercy	0	0	0	0	0	0	1	0	0	0	umusa
mere	0	0	0	0	0	0	0	0	0	0	nje
merge	0	1	0	0	0	0	1	0	0	0	hlanganisa
meridian	0	0	0	0	0	0	0	0	0	0	i-meridian
meridional	0	0	0	0	0	0	0	0	0	0	i-meridional
merit	0	0	0	0	0	0	1	0	0	1	ukufaneleka
meritorious	0	0	0	0	1	0	1	0	0	1	meritorious
mermaid	0	0	0	0	0	0	0	0	0	0	ugogo
merriment	0	0	0	0	1	0	1	0	1	0	intokozo
merry	0	0	0	0	1	0	1	0	0	0	ngijabule
mesa	0	0	0	0	0	0	0	0	0	0	mesa
mesh	0	0	0	0	0	0	0	0	0	0	Imeshi
meshes	0	0	0	0	0	0	0	0	0	0	amameshi
mesmerized	0	0	0	0	0	0	0	0	0	0	ngimangele
mess	0	0	1	0	0	1	0	0	0	0	isiphithiphithi
message	0	0	0	0	0	0	0	0	0	0	umyalezo
messenger	0	0	0	0	0	0	0	0	0	1	isithunywa
messy	0	0	1	0	0	1	0	0	0	0	ngcolile
metabolism	0	0	0	0	0	0	0	0	0	0	umzimba
metal	0	0	0	0	0	0	0	0	0	0	insimbi
metallurgy	0	0	0	0	0	0	0	0	0	0	i-metallurgy
metamorphosis	0	0	0	0	0	0	0	0	0	0	i-metamorphosis
metaphor	0	0	0	0	0	0	0	0	0	0	isingathekiso
metaphorical	0	0	0	0	0	0	0	0	0	0	isingathekiso
metaphysical	0	0	0	0	0	0	0	0	0	0	i-metaphysical
metaphysics	0	0	0	0	0	0	0	0	0	0	imetaphysics
metastasis	0	0	0	0	0	1	0	0	0	0	i-metastasis
meteor	0	0	0	0	0	0	0	0	0	0	umkhathi
meteoric	0	0	0	0	0	0	0	0	0	0	i-meteoric
meteorite	0	0	0	0	0	0	0	0	0	0	i-meteorite
meteorological	0	0	0	0	0	0	0	0	0	0	isimo sezulu
meteorology	0	0	0	0	0	0	0	0	0	0	i-meteorology
meter	0	0	0	0	0	0	0	0	0	0	imitha
methanol	0	0	0	0	0	1	0	0	0	0	i-methanol
method	0	0	0	0	0	0	0	0	0	0	indlela
methodical	0	0	0	0	0	0	0	0	0	0	indlela
meticulous	0	0	0	0	0	0	0	0	0	0	ngokucophelela
metric	0	0	0	0	0	0	0	0	0	0	imethrikhi
metrical	0	0	0	0	0	0	0	0	0	0	imethrikhi
metrology	0	0	0	0	0	0	0	0	0	0	i-metrology
metropolis	0	0	0	0	0	0	0	0	0	0	idolobhakazi
metropolitan	0	0	0	0	0	0	1	0	0	0	idolobha elikhulu
mettle	0	0	0	0	0	0	1	0	0	0	mettle
mew	0	0	0	0	0	0	0	0	0	0	mwu
mica	0	0	0	0	0	0	0	0	0	0	imica
mick	0	0	0	0	0	0	0	0	0	0	mick
microbe	0	0	0	0	0	0	0	0	0	0	i-microbe
microbiology	0	0	0	0	0	0	0	0	0	0	i-microbiology
microcosm	0	0	0	0	0	0	0	0	0	0	i-microcosm
microgram	0	0	0	0	0	0	0	0	0	0	i-microgram
micrometer	0	0	0	0	0	0	0	0	0	0	i-micrometer
micron	0	0	0	0	0	0	0	0	0	0	micron
microphone	0	0	0	0	0	0	0	0	0	0	umbhobho
microscope	0	0	0	0	0	0	0	0	0	1	ngesibonakhulu
microscopic	0	0	0	0	0	0	0	0	0	0	i-microscopic
microscopically	0	0	0	0	0	0	0	0	0	0	nge-microscope
microscopy	0	0	0	0	0	0	1	0	0	0	i-microscopy
mid	0	0	0	0	0	0	0	0	0	0	phakathi
midday	0	0	0	0	0	0	0	0	0	0	emini
middle	0	0	0	0	0	0	0	0	0	0	phakathi
middleman	0	0	0	0	0	0	0	0	0	0	umuntu ophakathi
midland	0	0	0	0	0	0	0	0	0	0	maphakathi nezwe
midnight	0	0	0	0	0	0	0	0	0	0	phakathi kwamabili
midst	0	0	0	0	0	0	0	0	0	0	phakathi
midsummer	0	0	0	0	0	0	0	0	0	0	phakathi nehlobo
midway	0	0	0	0	0	0	0	0	0	0	phakathi nendawo
midwife	0	1	0	0	1	1	1	0	0	1	umbelethisi
midwifery	0	0	0	0	0	0	1	0	0	0	ukubelethisa
mien	0	0	0	0	0	0	0	0	0	0	mina
mighty	1	0	0	1	1	0	1	0	0	1	enamandla
migrate	0	0	0	0	0	0	0	0	0	0	fuduka
migration	0	0	0	0	0	0	0	0	0	0	ukufuduka
migratory	0	0	0	0	0	0	0	0	0	0	abafudukayo
mike	0	0	0	0	0	0	0	0	0	0	uMike
mildew	0	0	1	0	0	1	0	0	0	0	isikhutha
mile	0	0	0	0	0	0	0	0	0	0	imayela
mileage	0	0	0	0	0	0	0	0	0	0	imayela
milestone	0	0	0	0	0	0	0	0	0	0	ingqopha-mlando
militant	0	0	0	0	0	0	0	0	0	0	impi
military	0	0	0	1	0	0	0	0	0	0	ezempi
militia	1	0	0	1	0	1	0	1	0	0	amasosha
milk	0	0	0	0	0	0	0	0	0	0	ubisi
milky	0	0	0	0	0	0	0	0	0	0	ubisi
mill	0	1	0	0	0	0	0	0	0	0	isigayo
millennium	0	0	0	0	0	0	0	0	0	0	inkulungwane yeminyaka
milligram	0	0	0	0	0	0	0	0	0	0	imiligremu
millimeter	0	0	0	0	0	0	0	0	0	0	imilimitha
million	0	0	0	0	0	0	0	0	0	0	izigidi
millionaire	0	0	0	0	0	0	0	0	0	0	usozigidi
mime	0	0	0	0	0	0	1	0	0	0	ngimi
mimic	0	0	0	0	0	0	0	0	0	0	lingisa
mimicking	0	0	0	0	0	0	0	0	0	0	ukulingisa
mimicry	0	0	0	0	0	1	0	0	1	0	ukulingisa
mind	0	0	0	0	0	0	0	0	0	0	ingqondo
minded	0	0	0	0	0	0	0	0	0	0	nengqondo
mindful	0	0	0	0	0	0	1	0	0	0	nengqondo
mindfulness	0	0	0	0	0	0	1	0	0	0	ukuqaphela
mine	0	0	0	0	0	0	0	0	0	0	okwami
miner	0	0	0	0	0	0	0	0	0	0	umvukuzi
mineral	0	0	0	0	0	0	0	0	0	0	amaminerali
mineralogy	0	0	0	0	0	0	0	0	0	0	i-mineralogy
mingle	0	0	0	0	0	0	0	0	0	0	hlanganisa
mingled	0	0	0	0	0	0	0	0	0	0	kuhlangene
miniature	0	0	0	0	0	0	0	0	0	0	into encane
minibus	0	0	0	0	0	0	0	0	0	0	ibhasi elincane
minim	0	0	0	0	0	0	0	0	0	0	ubuncane
minimize	0	0	0	0	0	1	0	0	0	0	nciphisa
minimum	0	0	0	0	0	1	0	0	0	0	ubuncane
minister	0	0	0	0	0	0	0	0	0	0	ungqongqoshe
ministerial	0	0	0	0	0	0	0	0	0	0	ubungqongqoshe
ministry	0	0	0	0	1	0	1	0	0	1	inkonzo
minivan	0	0	0	0	0	0	0	0	0	0	iveni elincane
minnow	0	0	0	0	0	0	0	0	0	0	minnow
minor	0	0	0	0	0	0	0	0	0	0	encane
minority	0	0	0	0	0	1	0	0	0	0	idlanzana
minstrel	0	0	0	0	0	0	0	0	0	0	umculi
mint	0	0	0	0	0	0	0	0	0	0	iminti
minuscule	0	0	0	0	0	0	0	0	0	0	i-minuscule
minute	0	0	0	0	0	0	0	0	0	0	umzuzu
minutiae	0	0	0	0	0	0	0	0	0	0	iminutiae
mir	0	0	0	0	0	0	0	0	0	0	mir
miracle	0	1	0	0	1	0	1	0	1	1	isimangaliso
miraculous	0	0	0	0	1	0	1	0	1	0	eyisimangaliso
mirage	0	0	0	0	0	0	0	0	0	0	insangu
mire	0	0	1	0	0	1	0	0	0	0	udaka
mirror	0	0	0	0	0	0	0	0	0	0	isibuko
mirth	0	0	0	0	1	0	1	0	0	0	injabulo
misappropriation	0	0	0	0	0	0	0	0	0	0	ukusetshenziswa kabi
misbehavior	1	0	1	0	0	1	0	0	1	0	ukungaziphathi kahle
miscarriage	0	0	0	1	0	1	0	1	0	0	ukuphuphuma kwesisu
miscellaneous	0	0	0	0	0	0	0	0	0	0	okuhlukahlukene
miscellany	0	0	0	0	0	0	0	0	0	0	okuhlukahlukene
mischief	0	0	0	0	0	1	0	0	0	0	ububi
mischievous	0	0	0	0	0	1	0	0	0	0	ononya
misconception	1	0	1	1	0	1	0	0	0	0	umbono oyiphutha
misconduct	0	0	1	0	0	1	0	0	0	0	ukungaziphathi kahle
misdemeanor	0	0	0	0	0	0	0	0	0	0	i-misdemeanor
miserable	1	0	1	0	0	1	0	1	0	0	lusizi
miserably	0	0	0	0	0	1	0	1	0	0	ngokudabukisayo
misery	1	0	1	1	0	1	0	1	0	0	usizi
misfortune	0	0	0	1	0	1	0	1	0	0	ishwa
misguided	0	0	1	0	0	1	0	0	0	0	edukile
mishap	0	0	1	1	0	1	0	1	1	0	iphutha
misinformed	0	0	0	0	0	0	0	0	0	0	ukwaziswa okungeyikho
misinterpretation	0	0	0	0	0	1	0	0	0	0	ukuhunyushwa kabi
mislead	1	0	0	1	0	1	0	0	0	1	khohlisa
misleading	1	0	1	0	0	1	0	0	0	0	edukisayo
mismanagement	0	0	0	0	0	1	0	0	0	0	ukungaphathi kahle
mismatch	0	0	0	0	0	1	0	0	0	0	ukungafani
mismatched	0	0	0	0	0	0	0	0	0	0	akufani
misnomer	0	0	0	0	0	1	0	0	0	0	igama elingelona iqiniso
misplace	1	0	1	0	0	1	0	0	0	0	indawo engafanele
misplaced	0	0	0	0	0	1	0	0	0	0	ibekwe kabi
misrepresent	0	0	0	0	0	1	0	0	0	0	khuluma kabi
misrepresentation	0	0	0	0	0	1	0	1	0	0	ukuhlanekezela amaqiniso
misrepresented	1	0	0	0	0	1	0	0	0	0	ikhulume kabi
miss	0	0	0	0	0	0	0	0	0	0	miss
missile	0	0	0	1	0	0	0	0	0	0	umcibisholo
missing	0	0	0	1	0	1	0	1	0	0	engekho
mission	0	0	0	0	0	0	0	0	0	0	umsebenzi
missionary	0	0	0	0	0	0	1	0	0	0	isithunywa sevangeli
misstatement	1	0	1	0	0	1	0	0	0	0	isitatimende esiyiphutha
mist	0	0	0	0	0	0	0	0	0	0	inkungu
mistake	0	0	0	0	0	1	0	1	0	0	iphutha
mistaken	0	0	0	1	0	1	0	0	0	0	ngephutha
mister	0	0	0	0	0	0	0	0	0	0	mnumzane
mistress	1	0	1	0	0	1	0	0	0	0	unkosikazi
mistrust	0	0	1	1	0	1	0	0	0	0	ukungathembani
misty	0	0	0	0	0	0	0	0	0	0	inkungu
misunderstand	0	0	0	0	0	1	0	0	0	0	ukungaqondi
misunderstanding	1	0	0	0	0	1	0	1	0	0	ukungaqondi
misuse	0	0	0	0	0	1	0	0	0	0	ukusetshenziswa kabi
mite	0	0	1	0	0	1	0	0	0	0	izimbuzane
