English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Indonesian Word
jester	0	0	0	0	0	0	0	0	0	0	pelawak
jet	0	0	0	0	0	0	0	0	0	0	jet
jetty	0	0	0	0	0	0	0	0	0	0	dermaga
jewel	0	0	0	0	0	0	0	0	0	0	permata
jeweler	0	0	0	0	0	0	0	0	0	0	jauhari
jewelry	0	0	0	0	0	0	0	0	0	0	perhiasan
jib	0	0	0	0	0	0	0	0	0	0	jib
jiffy	0	0	0	0	0	0	0	0	0	0	sekejap
jimmy	0	0	0	0	0	0	0	0	0	0	jimmy
jingle	0	0	0	0	0	0	0	0	0	0	gemerincing
job	0	0	0	0	0	0	1	0	0	0	pekerjaan
jock	0	0	0	0	0	0	0	0	0	0	atlet
jockey	0	0	0	0	0	0	0	0	0	0	joki
jog	0	0	0	0	0	0	0	0	0	0	joging
john	0	0	1	0	0	1	0	0	0	0	john
join	0	0	0	0	0	0	1	0	0	0	Ikuti
joined	0	0	0	0	0	0	1	0	0	0	bergabung
joining	0	0	0	0	0	0	0	0	0	0	bergabung
joint	0	0	0	0	0	0	0	0	0	0	persendian
jointly	0	0	0	0	0	0	0	0	0	0	bersama
joke	0	0	0	0	0	1	0	0	0	0	candaan
joker	0	0	0	0	1	0	1	0	1	0	pelawak
joking	0	0	0	0	0	0	1	0	0	0	bercanda
jolt	0	0	0	0	0	0	0	0	1	0	sentakan
jornada	0	0	0	0	0	1	0	0	0	0	jornada
jot	0	0	0	0	0	0	0	0	0	0	mencatat
journal	0	0	0	0	0	0	0	0	0	0	jurnal
journalism	0	0	0	0	0	0	0	0	0	1	jurnalistik
journalist	0	0	0	0	0	0	1	0	0	0	wartawan
journey	0	1	0	1	1	0	1	0	0	0	perjalanan
journeyman	0	0	0	0	0	0	0	0	0	1	pekerja harian
jovial	0	0	0	0	1	0	1	0	0	0	periang
joy	0	0	0	0	1	0	1	0	0	0	sukacita
joyful	0	0	0	0	1	0	1	0	0	1	gembira
joyous	0	0	0	0	1	0	1	0	0	0	riang
jubilant	0	0	0	0	1	0	1	0	1	1	bergembira sekali
jubilee	0	0	0	0	1	0	1	0	1	0	Yobel
judge	0	0	0	0	0	0	0	0	0	0	hakim
judging	0	0	0	0	0	0	0	0	0	0	menilai
judgment	0	0	0	0	0	0	0	0	1	0	pertimbangan
judicial	0	1	0	0	0	0	1	0	0	1	peradilan
judiciary	0	1	0	0	0	0	0	0	0	1	pengadilan
judicious	0	0	0	0	0	0	1	0	0	1	bijaksana
jug	0	0	0	0	0	0	0	0	0	0	kendi
juggle	0	0	0	0	0	0	0	0	0	0	menyulap
juggling	0	0	0	0	0	0	0	0	0	0	main sunglap dgn bola
juice	0	0	0	0	0	0	0	0	0	0	jus
juicy	0	0	0	0	0	0	0	0	0	0	berair
jumble	0	0	0	0	0	1	0	0	0	0	campur aduk
jumbled	0	0	0	0	0	0	0	0	0	0	bercampur
jumbo	0	0	0	0	0	0	0	0	0	0	jumbo
jump	0	0	0	0	1	0	1	0	0	0	melompat
junction	0	0	0	0	0	0	0	0	0	0	persimpangan jalan
juncture	0	0	0	0	0	0	0	0	0	0	titik waktu
jungle	0	0	0	1	0	0	0	0	0	0	Hutan
junior	0	0	0	0	0	0	0	0	0	0	muda
junk	0	0	0	0	0	1	0	0	0	0	sampah
junta	0	0	0	0	0	1	0	0	0	0	junta
juridical	0	0	0	0	0	0	0	0	0	0	yuridis
jurisdiction	0	0	0	0	0	0	0	0	0	0	yurisdiksi
jurisprudence	0	0	0	0	0	0	0	1	0	0	yurisprudensi
jurist	0	0	0	0	0	0	0	0	0	1	ahli hukum
jury	0	0	0	0	0	0	0	0	0	1	juri
justice	0	0	0	0	0	0	1	0	0	1	keadilan
justifiable	0	0	0	0	0	0	1	0	0	1	dibenarkan
justification	0	0	0	0	0	0	1	0	0	0	pembenaran
justify	0	0	0	0	0	0	0	0	0	0	membenarkan
jute	0	0	0	0	0	0	0	0	0	0	rami
juvenile	0	0	0	0	0	1	0	0	0	0	remaja
juxtaposition	0	0	0	0	0	0	0	0	0	0	penjajaran
kaiser	0	0	0	0	0	0	0	0	0	0	kaisar
kaleidoscope	0	0	0	0	0	0	0	0	0	0	kaledoskop
kangaroo	0	0	0	0	0	0	0	0	0	0	kanguru
kanji	0	0	0	0	0	0	0	0	0	0	kanji
karma	0	0	0	0	0	0	0	0	0	0	karma
kayak	0	0	0	0	0	0	0	0	0	0	kayak
keel	0	0	0	0	0	0	0	0	0	0	lunas
keeper	0	0	0	0	0	0	0	0	0	0	penjaga
keeping	0	0	0	0	0	0	0	0	0	0	penyimpanan
keepsake	0	0	0	0	0	0	1	0	0	0	kenang-kenangan
keg	0	0	0	0	0	0	0	0	0	0	tong
ken	0	0	0	0	0	0	1	0	0	0	ken
kennel	0	0	0	0	0	0	0	1	0	0	kandang
kern	0	0	0	0	0	1	0	0	0	0	lelaki yg tdk terpelajar
kernel	0	0	0	0	0	0	0	0	0	0	inti
kerosene	0	0	0	1	0	0	0	0	0	0	minyak tanah
kettle	0	0	0	0	0	0	0	0	0	0	ketel
key	0	0	0	0	0	0	0	0	0	0	kunci
keyhole	0	0	0	0	0	0	0	0	0	0	lubang kunci
keynote	0	0	0	0	0	0	1	0	0	0	pembicara utama
keystone	0	0	0	0	0	0	1	0	0	0	dasar
khaki	0	0	0	0	0	0	0	0	0	0	dril
khan	0	0	0	1	0	0	0	0	0	1	khan
kick	1	0	0	0	0	1	0	0	0	0	tendangan
kicking	1	0	0	0	0	0	0	0	0	0	sepakan
kid	0	0	0	0	0	0	0	0	0	0	anak
kidding	0	0	0	0	0	0	0	0	0	0	bercanda
kidnap	1	0	0	1	0	1	0	1	1	0	menculik
kill	0	0	0	1	0	1	0	1	0	0	membunuh
killing	1	0	0	1	0	1	0	1	0	0	pembunuhan
kiln	0	0	0	0	0	0	0	0	0	0	tempat pembakaran
kilogram	0	0	0	0	0	0	0	0	0	0	kilogram
kilometer	0	0	0	0	0	0	0	0	0	0	kilometer
kilt	0	0	0	0	0	0	0	0	0	0	melipat
kimono	0	0	0	0	0	0	0	0	0	0	kimono
kin	0	0	0	0	0	0	0	0	0	0	kerabat
kind	0	0	0	0	1	0	1	0	0	1	jenis
kindergarten	0	0	0	0	0	0	0	0	0	0	taman kanak-kanak
kindness	0	0	0	0	0	0	1	0	0	0	kebaikan
kindred	0	1	0	0	1	0	1	0	0	1	keluarga
kinematics	0	0	0	0	0	0	0	0	0	0	kinematika
king	0	0	0	0	0	0	1	0	0	0	raja
kingdom	0	0	0	0	0	0	0	0	0	0	kerajaan
kink	0	0	0	0	0	0	0	0	0	0	berbelit
kinky	0	0	0	0	0	0	0	0	0	0	keriting
kiosk	0	0	0	0	0	0	0	0	0	0	kios
kirk	0	0	0	0	0	0	0	0	0	0	gereja
kiss	0	1	0	0	1	0	1	0	1	0	ciuman
kit	0	0	0	0	0	0	0	0	0	0	kit
kitchen	0	0	0	0	0	0	0	0	0	0	dapur
kite	0	0	1	0	0	1	0	0	0	0	layang-layang
kitten	0	0	0	0	1	0	1	0	0	1	anak kucing
knack	0	0	0	0	0	0	1	0	0	0	ketangkasan
knapsack	0	0	0	0	0	0	0	0	0	0	ransel
knead	0	0	0	0	0	0	0	0	0	0	meremas
knee	0	0	0	0	0	0	0	0	0	0	lutut
kneel	0	0	0	0	0	0	0	0	0	0	berlutut
kneeling	0	0	0	0	0	0	0	0	0	0	berlutut
knell	0	0	0	1	0	1	0	1	0	0	tanda buruk
knickers	0	0	0	0	0	0	0	0	0	1	celana tanggung
knife	0	0	0	0	0	0	0	0	0	0	pisau
knight	0	0	0	0	0	0	1	0	0	0	ksatria
knit	0	0	0	0	0	0	0	0	0	0	merajut
knob	0	0	0	0	0	0	0	0	0	0	tombol
knock	0	0	0	0	0	0	0	0	0	0	ketukan
knoll	0	0	0	0	0	0	0	0	0	0	bukit kecil
knot	0	0	0	0	0	0	0	0	0	0	simpul
knotted	0	0	0	0	0	1	0	0	0	0	kusut
knowing	0	0	0	0	0	0	1	0	0	0	penuh arti
knowingly	0	0	0	0	0	0	0	0	0	0	dengan sadar
knowledge	0	0	0	0	0	0	1	0	0	0	pengetahuan
knuckle	0	0	0	0	0	0	0	0	0	0	buku
kos	0	0	0	0	0	0	0	0	0	0	kos
kris	0	0	0	0	0	0	0	0	0	0	keris
kudos	0	0	0	0	1	0	1	0	0	0	pujian
lab	0	0	0	0	0	0	0	0	0	0	laboratorium
label	0	0	0	0	0	0	0	0	0	1	label
labor	0	1	0	0	1	0	1	0	1	1	tenaga kerja
laboratory	0	0	0	0	0	0	0	0	0	0	laboratorium
labored	0	0	0	0	0	1	0	1	0	0	bekerja keras
laborer	0	0	0	0	0	0	0	0	0	0	buruh
laboring	0	0	0	0	0	0	0	0	0	0	bekerja
laborious	0	0	0	0	0	1	0	0	0	0	melelahkan
labyrinth	0	1	0	0	0	1	0	0	0	0	labirin
lac	0	0	0	0	0	0	0	0	0	0	lac
lace	1	0	0	1	0	1	1	1	0	1	renda
lack	0	0	0	0	0	1	0	0	0	0	kekurangan
lacking	0	0	0	0	0	1	0	0	0	0	kekurangan
lackluster	0	0	0	0	0	1	0	0	0	0	kurang bersemangat
lacquer	0	0	0	0	0	0	0	0	0	0	pernis
lacrosse	0	0	0	0	0	0	0	0	0	0	lacrosse
lad	0	0	0	0	0	0	0	0	0	0	anak laki-laki
ladder	0	0	0	0	0	0	0	0	0	0	tangga
laden	0	0	0	0	0	1	0	0	0	0	sarat
lading	0	0	0	0	0	0	0	0	0	0	muatan
ladle	0	0	0	0	0	0	0	0	0	0	sendok
lady	0	0	0	0	0	0	0	0	0	0	wanita
lag	0	0	0	0	0	1	0	0	0	0	ketinggalan
lagging	1	1	1	0	0	1	0	1	0	0	tertinggal
lagoon	0	0	0	0	0	0	0	0	0	0	laguna
lair	0	0	0	0	0	1	0	0	0	0	sarang
laity	0	0	0	0	0	0	0	0	0	0	kaum awam
lake	0	0	0	0	0	0	0	0	0	0	danau
lama	0	0	0	0	0	0	0	0	0	0	lama
lamb	0	0	0	0	1	0	1	0	0	1	domba
lament	0	0	1	1	0	1	0	1	0	0	meratapi
lamenting	0	0	0	0	0	0	0	1	0	0	meratap
lamina	0	0	0	0	0	0	0	0	0	0	lamina
laminated	0	0	0	0	0	0	0	0	0	0	dilaminasi
lamp	0	0	0	0	0	0	0	0	0	0	lampu
lance	0	0	0	0	0	0	0	0	0	0	tombak
lancer	0	0	0	0	0	0	0	0	0	0	lancer
land	0	0	0	0	0	0	1	0	0	0	tanah
landed	0	0	0	0	0	0	1	0	0	0	mendarat
landing	0	0	0	0	0	0	0	0	0	0	pendaratan
landlocked	0	0	0	0	0	0	0	0	0	0	terkurung daratan
landlord	0	0	0	0	0	0	0	0	0	0	Tuan Rumah
landmark	0	0	0	0	0	0	0	0	0	1	tengara
lands	0	0	0	0	0	0	0	0	0	0	tanah
landscape	0	0	0	0	0	0	0	0	0	0	lanskap
landscaping	0	0	0	0	0	0	0	0	0	0	lansekap
landslide	0	0	0	1	0	1	0	1	0	0	tanah longsor
lane	0	0	0	0	0	0	0	0	0	0	jalur
language	0	0	0	0	0	0	0	0	0	0	bahasa
languid	0	0	0	0	0	1	0	0	0	0	lesu
languish	0	0	0	0	0	1	0	0	0	0	merana
languishing	0	0	0	1	0	1	0	1	0	0	mendekam
lanky	0	0	0	0	0	0	0	0	0	0	kurus
lantern	0	0	0	0	0	0	0	0	0	0	lentera
lap	0	0	0	0	0	0	0	0	0	0	pangkuan
lapel	0	0	0	0	0	0	0	0	0	0	kelapak
lapse	0	0	0	0	0	1	0	0	0	0	selang
lapsed	0	0	0	0	0	0	0	0	0	0	bekas
larceny	0	0	1	0	0	1	0	0	0	0	pencurian
lard	0	0	0	0	0	0	0	0	0	0	lemak babi
larder	0	0	0	0	0	0	0	0	0	0	lemari makan
large	0	0	0	0	0	0	0	0	0	0	besar
larger	0	0	1	0	0	0	0	0	1	1	lebih besar
largo	0	0	0	0	0	0	0	0	0	0	panjang lebar
lark	0	0	0	0	0	0	0	0	0	0	bersenang-senang
larva	0	0	0	0	0	0	0	0	0	0	larva
larynx	0	0	0	0	0	0	0	0	0	0	pangkal tenggorokan
laser	0	0	0	0	0	0	1	0	0	1	laser
lash	1	0	0	1	0	1	0	0	0	0	bulu mata
lass	0	0	0	0	0	0	0	0	0	0	gadis
lasso	0	0	0	0	0	0	0	0	0	0	laso
lasting	0	0	0	0	0	0	0	0	0	0	abadi
latch	0	0	0	0	0	0	0	0	0	0	memalangi
late	0	0	0	0	0	1	0	1	0	0	terlambat
lateness	0	0	0	0	0	1	0	0	0	0	keterlambatan
latent	1	1	1	0	0	1	0	0	1	0	terpendam
lateral	0	0	0	0	0	0	0	0	0	0	lateral
laterally	0	0	0	0	0	0	0	0	0	0	kesamping
latex	0	0	0	0	0	0	0	0	0	0	getah
lathe	0	0	0	0	0	0	0	0	0	0	mesin bubut
lather	0	0	0	0	0	0	0	0	0	0	busa
latitude	0	0	0	0	0	0	0	0	0	0	Garis Lintang
latrines	0	0	1	0	0	1	0	0	0	0	kakus
lattice	0	0	0	0	0	0	0	0	0	0	kisi
laudable	0	0	0	0	0	0	1	0	0	0	terpuji
laugh	0	0	0	0	1	0	1	0	1	0	tertawa
laughable	0	0	1	0	0	1	0	0	0	0	menggelikan
laughing	0	0	0	0	1	0	1	0	0	0	tertawa
laughter	0	1	0	0	1	0	1	0	1	0	tawa
launch	0	1	0	0	0	0	1	0	0	0	meluncurkan
laundry	0	0	0	0	0	0	0	0	0	0	cucian
laureate	0	0	0	0	0	0	1	0	0	1	pemenang hadiah
laurel	0	0	0	0	0	0	1	0	0	0	pohon salam
laurels	0	0	0	0	1	0	1	0	0	0	kemenangan
lava	1	0	0	1	0	1	0	0	0	0	lahar
lavage	0	0	0	0	0	0	0	0	0	0	lavage
lavatory	0	0	1	0	0	0	0	0	0	0	WC
lavender	0	0	0	0	0	0	0	0	0	0	lavender
lavish	0	0	0	0	0	0	1	0	0	0	mewah
law	0	0	0	0	0	0	0	0	0	1	hukum
lawful	0	0	0	0	0	0	1	0	0	1	sah
lawlessness	1	0	0	1	0	1	0	0	0	0	pelanggaran hukum
lawn	0	0	0	0	0	0	0	0	0	0	halaman rumput
lawsuit	1	0	1	1	0	1	0	1	1	0	gugatan
lawyer	1	0	1	1	0	1	0	0	0	0	pengacara
lax	0	0	0	0	0	1	0	1	0	0	longgar
laxative	0	0	1	1	0	1	0	0	0	0	pencahar
lay	0	0	0	0	0	0	0	0	0	0	berbaring
layer	0	0	0	0	0	0	0	0	0	0	lapisan
layered	0	0	0	0	0	0	0	0	0	0	berlapis-lapis
layman	0	0	0	0	0	0	0	0	0	0	orang awam
lazy	0	0	0	0	0	1	0	0	0	0	malas
lea	0	0	0	0	0	0	0	0	0	0	lea
lead	0	0	0	0	0	0	1	0	0	0	memimpin
leader	0	0	0	0	0	0	1	0	0	1	pemimpin
leading	0	0	0	0	0	0	0	0	0	1	terkemuka
leads	0	0	0	0	0	0	0	0	0	0	petunjuk
leaf	0	0	0	0	0	0	0	0	0	0	daun
leaflet	0	0	0	0	0	0	0	0	0	0	selebaran
leafy	0	0	0	0	0	0	0	0	0	0	rindang
league	0	0	0	0	0	0	1	0	0	0	liga
leak	0	0	0	0	0	1	0	0	0	0	bocor
leakage	0	0	0	0	0	1	0	0	0	0	kebocoran
leaky	0	0	0	0	0	1	0	0	0	0	bocor
lean	0	0	0	0	0	0	0	0	0	0	bersandar
leaned	0	0	0	0	0	0	0	0	0	0	bersandar
leaning	0	0	0	0	0	0	0	0	0	1	condong
leap	0	0	0	0	0	0	0	0	0	0	melompat
learn	0	0	0	0	0	0	1	0	0	0	mempelajari
learned	0	0	0	0	0	0	0	0	0	0	terpelajar
learner	0	0	0	0	0	0	0	0	0	0	pelajar
learning	0	0	0	0	0	0	1	0	0	0	sedang belajar
lease	0	0	0	0	0	0	0	0	0	0	sewa
leash	0	0	0	0	0	0	0	0	0	0	tali
leather	0	0	0	0	0	0	0	0	0	0	kulit
leathery	0	0	0	0	0	0	0	0	0	0	kasar
leave	0	0	0	0	0	1	0	1	1	0	meninggalkan
lecture	0	0	0	0	0	0	0	0	0	0	kuliah
lecturer	0	0	0	0	0	0	1	0	0	0	penceramah
ledge	0	0	0	0	0	0	0	0	0	0	langkan
ledger	0	0	0	0	0	0	0	0	0	0	buku besar
lee	0	0	0	0	0	0	0	0	0	0	lee
leech	0	0	0	0	0	1	0	0	0	0	lintah
leeches	0	0	1	1	0	1	0	0	0	0	lintah
leer	0	0	1	0	0	1	0	0	0	0	lirik
leery	0	0	0	0	0	0	0	0	1	0	curiga
lees	0	0	0	0	0	0	0	0	0	0	ampas
leeway	0	0	0	0	0	0	1	0	0	0	kelonggaran
left	0	0	0	0	0	0	0	0	0	0	kiri
leg	0	0	0	0	0	0	0	0	0	0	kaki
legacy	0	0	0	0	0	0	0	0	0	0	warisan
legal	0	0	0	0	0	0	1	0	0	1	hukum
legality	0	0	0	0	0	0	0	0	0	0	legalitas
legalize	0	0	0	0	0	0	0	0	0	0	mensahkan
legalized	1	0	0	1	1	0	1	0	0	1	dilegalkan
legally	0	0	0	0	0	0	0	0	0	0	sah
legend	0	0	0	0	0	0	0	0	0	0	legenda
legendary	0	0	0	0	0	0	1	0	0	0	legendaris
legibility	0	0	0	0	0	0	1	0	0	0	keterbacaan
legible	0	0	0	0	0	0	1	0	0	0	terbaca
legion	0	0	0	0	0	0	0	0	0	0	Pasukan
legislate	0	0	0	0	0	0	0	0	0	0	mengatur
legislation	0	0	0	0	0	0	0	0	0	0	peraturan perundang-undangan
legislative	0	0	0	0	0	0	0	0	0	0	legislatif
legislator	0	0	0	0	0	0	0	0	0	1	legislator
legislature	0	0	0	0	0	0	0	0	0	1	badan legislatif
legitimacy	0	0	0	0	0	0	0	0	0	1	legitimasi
legs	0	0	0	0	0	0	0	0	0	0	kaki
legume	0	0	0	0	0	0	0	0	0	0	tumbuhan polong
leisure	0	1	0	0	1	0	1	0	1	1	santai
leisurely	0	0	0	0	0	0	1	0	0	0	dengan santai
lemma	0	0	0	0	0	0	1	0	0	0	kata pengantar singkat
lemon	0	0	1	0	0	1	0	0	0	0	lemon
lend	0	0	0	0	0	0	0	0	0	0	meminjamkan
lender	0	0	0	0	0	0	0	0	0	1	pemberi pinjaman
lending	0	0	0	0	0	0	0	0	0	0	pinjaman
length	0	0	0	0	0	0	0	0	0	0	panjangnya
lengthen	0	0	0	0	0	0	0	0	0	0	memperpanjang
lengthened	0	0	0	0	0	0	0	0	0	0	diperpanjang
lengthening	0	0	0	0	0	0	0	0	0	0	pemanjangan
lengthwise	0	0	0	0	0	0	0	0	0	0	memanjang
lengthy	0	0	0	0	0	0	0	0	0	0	panjang
leniency	0	0	0	0	0	0	0	0	0	0	kelonggaran
lenient	0	0	0	0	0	0	1	0	0	0	lunak
lens	0	0	0	0	0	0	0	0	0	0	lensa
leopard	0	0	0	0	0	0	0	0	0	0	macan tutul
leprosy	0	0	1	1	0	1	0	1	0	0	kusta
lessee	0	0	0	0	0	0	0	0	0	0	penyewa
lessen	0	1	0	0	0	1	0	0	0	0	mengurangi
lessening	0	0	0	0	0	0	0	0	0	0	berkurangnya
lesser	0	0	1	0	0	1	0	0	0	0	lebih rendah
lesson	0	1	0	0	0	0	1	0	0	1	pelajaran
lessor	0	0	0	0	0	0	0	0	0	0	penyewa
lethal	0	0	1	1	0	1	0	1	0	0	letal
lethargic	0	0	0	0	0	0	0	0	0	0	lesu
lethargy	0	0	0	0	0	1	0	1	0	0	kelesuan
letter	0	1	0	0	0	0	0	0	0	0	surat
lettered	0	1	0	0	0	0	1	0	0	1	berhuruf
letters	0	0	0	0	0	0	0	0	0	0	surat-surat
lettuce	0	0	0	0	0	0	0	0	0	0	selada
leukemia	1	0	0	1	0	1	0	1	0	0	leukemia
levee	0	0	0	0	0	0	0	0	0	1	tanggul
level	0	0	0	0	0	0	1	0	0	1	tingkat
lever	0	0	0	0	0	0	0	0	0	0	tuas
leverage	0	0	0	0	0	0	1	0	0	0	manfaat
levy	0	0	0	0	0	1	0	0	0	0	retribusi
lewd	0	0	1	0	0	1	0	0	0	0	cabul
lexicon	0	0	0	0	0	0	0	0	0	0	kamus
ley	0	0	0	0	0	0	0	0	0	0	ley
liabilities	0	0	0	0	0	0	0	0	0	0	kewajiban
liability	0	0	0	0	0	0	0	0	0	0	kewajiban
liaison	0	0	0	0	0	1	0	0	0	0	hubungan
liar	0	0	1	0	0	1	0	0	0	0	pembohong
libel	1	0	0	1	0	1	0	0	0	1	fitnah
libelous	0	0	0	0	0	0	0	0	0	0	memfitnah
liberal	0	0	0	0	0	1	1	0	0	0	liberal
liberalism	0	0	0	0	0	0	0	0	0	0	liberalisme
liberate	1	1	0	0	1	0	1	0	1	1	membebaskan
liberation	0	1	0	0	1	0	1	0	1	0	pembebasan
liberty	0	1	0	0	1	0	1	0	1	1	kebebasan
libido	0	0	0	0	0	0	0	0	0	0	libido
librarian	0	0	0	0	0	0	0	0	0	0	pustakawan
library	0	0	0	0	0	0	1	0	0	0	Perpustakaan
libretto	0	0	0	0	0	0	0	0	0	0	libretto
license	0	0	0	0	0	0	0	0	0	0	lisensi
lichen	0	0	0	0	0	0	0	0	0	0	lumut
lick	0	0	1	0	0	1	0	0	0	0	menjilat
lid	0	0	0	0	0	0	0	0	0	0	tutup
lie	1	0	1	0	0	1	0	1	0	0	berbohong
liege	0	0	0	0	0	0	0	0	0	0	bawahan
lien	0	0	0	0	0	0	0	0	0	0	hak gadai
lieu	0	0	0	0	0	0	0	0	0	0	pengganti
lieutenant	0	0	0	0	0	0	0	0	0	1	letnan
life	0	0	0	0	0	0	0	0	0	0	kehidupan
lifeblood	0	0	0	0	0	0	1	0	0	0	sumber hidup
lifeboat	0	0	0	0	0	0	0	0	0	0	sekoci
lifeless	0	0	0	1	0	1	0	1	0	0	tak bernyawa
lifelike	0	0	0	0	0	0	0	0	0	0	seperti kehidupan
lifelong	0	0	0	0	0	0	0	0	0	0	kekal
lifetime	0	0	0	0	0	0	0	0	0	0	seumur hidup
lift	0	0	0	0	0	0	0	0	0	0	mengangkat
ligament	0	0	0	0	0	0	0	0	0	0	ligamen
ligation	0	0	0	0	0	0	0	0	0	0	ligasi
light	0	0	0	0	0	0	0	0	0	0	lampu
lighten	0	0	0	0	0	0	0	0	0	0	meringankan
lighthouse	0	0	0	0	0	0	1	0	0	0	mercu suar
lightness	0	0	0	0	0	0	0	0	0	0	keringanan
lightning	1	0	0	1	0	0	0	0	1	0	petir
likelihood	0	0	0	0	0	0	0	0	0	0	kemungkinan
likeness	0	0	0	0	0	0	0	0	0	0	kemiripan
likewise	0	0	0	0	0	0	0	0	0	0	juga
liking	0	0	0	0	1	0	1	0	0	1	menyukai
lilac	0	0	0	0	0	0	0	0	0	0	ungu
lily	0	0	0	0	0	0	0	0	0	0	bunga bakung
limb	0	0	0	0	0	0	0	0	0	0	lengan
limbo	0	0	0	0	0	0	0	0	0	0	limbo
limit	0	0	0	0	0	0	0	0	0	0	membatasi
limitation	0	0	0	0	0	0	0	0	0	0	keterbatasan
limited	1	0	0	0	0	1	0	1	0	0	terbatas
limitless	0	0	0	0	0	0	0	0	0	0	tak terbatas
limousine	0	0	0	0	0	0	0	0	0	0	limousine
limp	0	0	0	0	0	1	0	0	0	0	lemas
lin	0	0	0	0	0	0	0	0	0	0	lin
line	0	0	0	0	0	0	0	0	0	0	garis
lineage	0	0	0	0	0	0	0	0	0	0	garis keturunan
lineal	0	0	0	0	0	0	0	0	0	0	langsung
linear	0	0	0	0	0	0	0	0	0	0	linier
lined	0	0	0	0	0	0	0	0	0	0	berjajar
linen	0	0	0	0	0	0	0	0	0	0	linen
liner	0	0	0	0	0	0	0	0	0	0	kapal
lines	0	0	0	1	0	0	0	0	0	0	garis
linger	0	1	0	0	0	0	0	0	0	0	masih tertinggal
lingo	0	0	0	0	0	0	0	0	0	0	bahasa yg aneh
lingual	0	0	0	0	0	0	0	0	0	0	bahasa
linguist	0	0	0	0	0	0	1	0	0	1	ahli bahasa
linguistic	0	0	0	0	0	0	0	0	0	0	linguistik
linguistics	0	0	0	0	0	0	0	0	0	0	ilmu bahasa
lining	0	0	0	0	0	0	0	0	0	0	lapisan
link	0	0	0	0	0	0	0	0	0	0	tautan
linoleum	0	0	0	0	0	0	0	0	0	0	linolium
lint	0	0	0	0	0	1	0	0	0	0	serat
lion	0	0	0	1	0	0	1	0	0	0	singa
lip	0	0	0	0	0	0	0	0	0	0	bibir
lipstick	0	0	0	0	0	0	0	0	0	0	lipstik
liquefaction	0	0	0	0	0	0	0	0	0	0	pencairan
liquefied	0	0	0	0	0	0	0	0	0	0	dicairkan
liqueur	0	0	0	0	0	0	0	0	0	0	minuman keras
liquid	0	0	0	0	0	0	0	0	0	0	cairan
liquidate	0	0	0	0	0	0	0	0	0	0	melikuidasi
liquidation	0	0	0	0	0	0	0	0	0	0	likuidasi
liquidator	0	0	0	0	0	0	0	0	0	0	likuidator
liquidity	0	0	0	0	0	0	0	0	0	0	likuiditas
liquor	1	0	0	0	1	1	0	1	0	0	minuman keras
lisp	0	0	0	0	0	0	0	0	0	0	pelat
list	0	0	0	0	0	0	0	0	0	0	daftar
listen	0	0	0	0	0	0	0	0	0	0	mendengarkan
listener	0	0	0	0	0	0	0	0	0	0	pendengar
listing	0	0	0	0	0	0	0	0	0	0	daftar
listless	0	0	0	0	0	1	0	1	0	0	lesu
litany	0	0	0	0	0	0	0	0	0	0	litani
literally	0	0	0	0	0	0	0	0	0	0	secara harfiah
literary	0	0	0	0	0	0	0	0	0	0	sastra
literature	0	0	0	0	0	0	0	0	0	0	literatur
lithe	0	0	0	0	0	0	1	0	0	0	lentur
lithograph	0	0	0	0	0	0	0	0	0	0	gambar pd sepotong logam
lithography	0	0	0	0	0	0	0	0	0	0	litografi
lithology	0	0	0	0	0	0	0	0	0	0	litologi
lithosphere	0	0	0	0	0	0	0	0	0	0	litosfer
litigant	0	0	0	0	0	1	0	0	0	0	penggugat
litigate	1	1	1	1	0	1	0	1	0	0	mengajukan perkara
litigation	0	0	0	0	0	1	0	0	0	0	proses pengadilan
litigious	1	0	1	0	0	1	0	0	0	0	suka beperkara
litter	0	0	0	0	0	1	0	0	0	0	sampah
littoral	0	0	0	0	0	0	0	0	0	0	pesisir
liturgy	0	0	0	0	0	0	0	0	0	0	liturgi
livelihood	0	0	0	0	0	0	0	0	0	0	mata pencaharian
livery	0	0	0	0	0	0	0	0	0	0	livery
livid	1	0	1	0	0	1	0	0	0	0	marah
living	0	0	0	0	0	0	0	0	0	0	hidup
llama	0	0	0	0	0	0	0	0	0	0	lama
load	0	0	0	0	0	0	0	0	0	0	memuat
loaf	0	0	0	0	0	1	0	0	0	0	roti
loafer	0	0	0	0	0	1	0	0	0	0	sepatu kasual
loam	0	0	0	0	0	0	0	0	0	0	lempung
loan	0	0	0	0	0	0	0	0	0	0	meminjamkan
loath	1	0	0	0	0	1	0	0	0	0	segan
loathe	1	0	1	0	0	1	0	0	0	0	benci
loathing	0	0	1	0	0	1	0	0	0	0	kebencian
loathsome	1	0	1	0	0	1	0	0	0	0	menjijikkan
lobby	0	0	0	0	0	0	0	0	0	0	lobi
lobbyist	0	0	0	0	0	1	0	0	0	0	pelobi
lobe	0	0	0	0	0	0	0	0	0	0	cuping
local	0	0	0	0	0	0	0	0	0	0	lokal
locale	0	0	0	0	0	0	0	0	0	0	lokal
locality	0	0	0	0	0	0	0	0	0	0	lokalitas
localization	0	0	0	0	0	0	0	0	0	0	lokalisasi
localize	0	1	0	0	0	0	0	0	0	0	melokalisir
locate	0	0	0	0	0	0	0	0	0	0	menemukan
