English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Nepali Word
lopsided	0	0	0	0	0	0	0	0	0	0	एकतर्फी
lord	0	0	1	0	0	1	1	0	0	1	प्रभु
lords	0	0	0	0	0	0	0	0	0	0	प्रभुहरु
lordship	0	0	0	0	0	0	1	0	0	0	प्रभुत्व
lore	0	0	0	0	0	0	0	0	0	0	विद्या
lorry	0	0	0	0	0	0	0	0	0	0	लरी
lose	1	0	1	1	0	1	0	1	1	0	हराउनु
losing	1	0	0	0	0	1	0	1	0	0	हार्दै
loss	1	0	0	1	0	1	0	1	0	0	घाटा
lost	0	0	0	0	0	1	0	1	0	0	हरायो
lot	0	0	0	0	0	0	0	0	0	0	धेरै
lotion	0	0	0	0	0	0	0	0	0	0	लोशन
lots	0	0	0	0	0	0	0	0	0	0	धेरै
lottery	0	1	0	0	0	0	0	0	0	0	लटरी
lotto	0	0	0	0	0	0	0	0	0	0	लोट्टो
loud	0	0	0	0	0	0	0	0	0	0	चर्को
loudly	0	0	0	0	0	0	0	0	0	0	ठूलो स्वरले
loudness	1	0	0	0	0	1	0	0	0	0	चर्कोपन
lounge	0	0	0	0	0	1	0	0	0	0	लाउन्ज
louse	0	0	1	0	0	1	0	0	0	0	जुत्ता
lovable	0	0	0	0	1	0	1	0	0	1	मायालु
love	0	0	0	0	1	0	1	0	0	0	माया
lovely	0	1	0	0	1	0	1	1	1	1	प्यारो
lovemaking	0	0	0	0	1	0	1	0	0	1	प्रेम निर्माण
lover	0	1	0	0	1	0	1	0	0	1	प्रेमी
loving	0	0	0	0	1	0	1	0	0	1	माया गर्ने
lower	0	0	0	0	0	1	0	1	0	0	तल्लो
lowering	0	0	0	0	0	1	0	0	0	0	घटाउँदै
lowest	0	0	0	0	0	1	0	1	0	0	सबैभन्दा कम
lowlands	0	0	0	0	0	1	0	0	0	0	तल्लो भूमिहरू
lowly	0	0	0	0	0	1	0	1	0	0	नम्र
loyal	0	0	0	1	1	0	1	0	1	1	वफादार
loyalty	0	0	0	0	0	0	1	0	0	1	वफादारी
lubricate	0	0	0	0	0	0	0	0	0	0	लुब्रिकेट
lubrication	0	0	0	0	0	0	0	0	0	0	स्नेहन
luck	0	1	0	0	1	0	1	0	1	0	भाग्य
lucky	0	0	0	0	1	0	1	0	1	0	भाग्यमानी
ludicrous	0	0	0	0	0	1	0	0	0	0	हास्यास्पद
lug	0	0	0	0	0	0	0	0	0	0	लग
luggage	0	0	0	0	0	0	0	0	0	0	सामान
lull	0	1	0	0	0	0	0	0	0	0	लल
lullaby	0	0	0	0	0	0	0	0	0	0	लोरी
lumbar	0	0	0	0	0	0	0	0	0	0	काठको
lumber	0	0	0	0	0	0	0	0	0	0	काठ
lumbering	0	0	0	0	0	1	0	0	0	0	काठ लगाउने
luminescent	0	0	0	0	0	0	0	0	0	0	उज्यालो
luminous	0	0	0	0	0	0	0	0	0	0	उज्यालो
lump	0	0	0	0	0	1	0	0	0	0	गाँठो
lumpy	0	0	1	0	0	1	0	0	0	0	लम्पी
lunacy	1	0	1	1	0	1	0	1	0	0	पागलपन
lunar	0	0	0	0	0	0	0	0	0	0	चन्द्रमा
lunatic	1	0	1	1	0	1	0	0	0	0	पागल
lunch	0	0	0	0	0	0	0	0	0	0	भोजन
luncheon	0	0	0	0	0	0	0	0	0	0	खाजा
lunge	0	0	0	0	0	0	0	0	1	0	लङ्ग
lungs	0	0	0	0	0	0	0	0	0	0	फोक्सो
lurch	0	0	0	0	0	1	0	0	0	0	लर्च
lure	0	0	0	0	0	1	0	0	0	0	प्रलोभन
lurid	0	0	1	0	0	1	0	0	0	0	लचिलो
lurk	0	0	0	0	0	1	0	0	0	0	लुक्नु
lurking	0	0	0	0	0	1	0	0	0	0	लुकेको
luscious	0	1	0	0	1	0	1	0	0	0	लचिलो
lush	0	0	1	0	0	1	0	1	0	0	रसीला
lust	0	1	0	0	0	1	0	0	0	0	वासना
luster	0	0	0	0	1	0	1	0	0	0	चमक
lustful	0	0	0	0	0	1	0	0	0	0	कामुक
lustrous	0	0	0	0	0	0	1	0	0	0	चम्किलो
lusty	0	0	1	0	0	0	0	0	0	0	कामुक
lute	0	0	0	0	0	0	0	0	0	0	lute
luxuriant	0	0	0	0	0	0	1	0	0	0	विलासी
luxurious	0	0	0	0	1	0	1	0	0	0	विलासी
luxury	0	0	0	0	1	0	1	0	0	0	विलासिता
lying	1	0	1	0	0	1	0	0	0	0	झूट बोल्दै
lymph	0	0	0	0	0	0	0	0	0	0	लिम्फ
lymphatic	0	0	0	0	0	0	0	0	0	0	लिम्फेटिक
lynch	1	0	1	1	0	1	0	1	0	0	लिंच
lynx	0	0	0	0	0	0	0	0	0	0	lynx
lyre	0	0	0	0	1	0	1	0	0	0	वीणा
lyric	0	0	0	0	0	0	0	0	0	0	गीत
lyrical	0	0	0	0	1	0	1	0	0	0	गीतात्मक
mace	0	0	0	1	0	1	0	0	0	0	गदा
machine	0	0	0	0	0	0	0	0	0	1	मेसिन
machinery	0	0	0	0	0	0	0	0	0	0	मेसिनरी
machinist	0	0	0	0	0	0	0	0	0	0	मेसिनिस्ट
mackerel	0	0	0	0	0	0	0	0	0	0	म्याकेरेल
mad	1	0	1	1	0	1	0	1	0	0	पागल
madam	0	0	0	0	0	0	0	0	0	0	महोदया
madame	0	0	0	0	0	0	0	0	0	0	महोदया
madden	1	0	0	1	0	1	0	0	0	0	पागल
madman	1	0	0	1	0	1	0	0	0	0	पागल
madness	1	0	0	1	0	1	0	0	0	0	पागलपन
mafia	0	0	0	1	0	1	0	0	0	0	माफिया
magazine	0	0	0	0	0	0	0	0	0	0	पत्रिका
mage	0	0	0	1	0	0	0	0	0	0	जादूगर
magenta	0	0	0	0	0	0	0	0	0	0	म्याजेन्टा
maggot	0	0	1	0	0	1	0	0	0	0	maggot
magic	0	0	0	0	0	0	0	0	0	0	जादू
magical	0	1	0	0	1	0	1	0	1	0	जादुई
magician	0	0	0	0	0	0	0	0	1	0	जादूगर
magistrate	0	0	0	0	0	0	0	0	0	0	मजिस्ट्रेट
magma	0	0	0	0	0	0	0	0	0	0	म्याग्मा
magnate	0	0	0	0	0	0	0	0	0	0	म्याग्नेट
magnet	0	0	0	0	0	0	1	0	0	1	चुम्बक
magnetism	0	0	0	0	0	0	1	0	0	0	चुम्बकत्व
magnetite	0	0	0	0	0	0	1	0	0	0	म्याग्नेटाइट
magnificence	0	1	0	0	1	0	1	0	0	1	भव्यता
magnificent	0	1	0	0	1	0	1	0	1	1	भव्य
magnifier	0	0	0	0	0	0	0	0	0	0	म्याग्निफायर
magnify	0	0	0	0	0	0	0	0	0	0	म्याग्निफाई
magnitude	0	0	0	0	0	0	0	0	0	0	परिमाण
magpie	0	0	0	0	0	0	0	0	0	0	magpie
maid	0	0	0	0	0	0	0	0	0	0	दासी
maiden	0	0	0	0	0	0	1	0	0	0	केटी
mail	0	1	0	0	0	0	0	0	0	0	मेल
main	0	0	0	0	0	0	1	0	0	0	मुख्य
mainland	0	0	0	0	0	0	0	0	0	0	मुख्य भूमि
mainstay	0	0	0	0	0	0	1	0	0	1	मुख्य आधार
maintenance	0	0	0	0	0	0	0	0	0	1	मर्मतसम्भार
majestic	0	1	0	0	1	0	1	0	1	1	राजसी
majesty	0	0	0	0	0	0	1	0	0	1	महिमा
major	0	0	0	0	0	0	1	0	0	0	प्रमुख
majority	0	0	0	0	1	0	1	0	0	1	बहुमत
make	0	0	0	0	0	0	0	0	0	0	बनाउनु
maker	0	0	0	0	0	0	0	0	0	0	निर्माता
makeshift	0	0	0	0	0	1	0	0	0	0	अस्थायी
makeup	0	0	0	0	0	0	0	0	0	0	मेकअप
malady	0	0	0	0	0	1	0	0	0	0	रोग
malaise	0	0	0	0	0	1	0	1	0	0	अस्वस्थता
malaria	0	0	1	1	0	1	0	1	0	0	मलेरिया
malevolent	1	0	1	1	0	1	0	1	0	0	द्वेषपूर्ण
malfeasance	0	0	1	0	0	1	0	0	0	0	खराबी
malformation	0	0	0	0	0	1	0	0	0	0	विकृति
malice	1	0	0	1	0	1	0	0	0	0	द्वेष
malicious	1	0	1	1	0	1	0	1	0	0	दुर्भावनापूर्ण
malign	1	0	1	0	0	1	0	0	0	0	अपमानजनक
malignancy	0	0	0	1	0	1	0	1	0	0	घातकता
malignant	1	0	0	1	0	1	0	0	0	0	घातक
mall	0	0	0	0	0	0	0	0	0	0	मल
malleable	0	0	0	0	0	0	0	0	0	0	निन्दनीय
mallet	0	0	0	0	0	0	0	0	0	0	मालेट
malpractice	1	0	0	0	0	1	0	0	0	0	कदाचार
mamma	0	0	0	0	0	0	0	0	0	1	आमा
mammal	0	0	0	0	0	0	0	0	0	0	स्तनपायी
mammoth	0	0	0	0	0	0	0	0	0	0	mammoth
manage	0	0	0	0	0	0	1	0	0	1	व्यवस्थापन गर्नुहोस्
management	0	0	0	0	0	0	1	0	0	1	व्यवस्थापन
manager	0	0	0	0	0	0	0	0	0	0	प्रबन्धक
mandamus	0	0	0	1	0	1	0	0	0	0	mandamus
mandarin	0	0	0	0	0	0	1	0	0	1	मन्डारिन
mandate	0	0	0	0	0	0	0	0	0	0	जनादेश
mandible	0	0	0	0	0	0	0	0	0	0	बाध्यकारी
mandolin	0	0	0	0	0	0	0	0	0	0	mandolin
mandrel	0	0	0	0	0	0	0	0	0	0	mandrel
mane	0	0	0	0	0	0	0	0	0	0	माने
maneuver	0	0	0	0	0	0	0	0	0	0	चाल
maneuvering	0	0	0	0	0	0	0	0	0	0	चालबाजी
mange	0	0	1	1	0	1	0	0	0	0	mange
manger	0	0	0	0	0	0	0	0	0	0	डुँडी
mangle	1	0	1	1	0	1	0	1	0	0	mangle
mango	0	0	0	0	0	0	0	0	0	0	आम
mangosteen	0	0	0	0	0	0	0	0	0	0	mangosteen
manhood	0	0	0	0	0	0	1	0	0	0	पुरुषत्व
mania	0	0	0	0	0	1	0	0	0	0	उन्माद
maniac	1	0	0	1	0	1	0	0	0	0	पागल
maniacal	0	0	0	0	0	1	0	0	0	0	पागल
manicure	0	0	0	0	0	0	0	0	0	0	मैनीक्योर
manifest	0	0	0	0	0	0	0	0	0	0	प्रकट
manifestation	0	0	0	1	0	0	0	0	0	0	प्रकटीकरण
manifested	0	0	0	0	0	0	1	0	0	0	प्रकट भएको
manifestly	0	0	0	0	0	0	0	0	0	0	प्रकट रूपमा
manifesto	0	0	0	0	0	0	0	0	0	0	घोषणापत्र
manifold	0	0	0	0	0	0	0	0	0	0	धेरै गुणा
manipulate	0	0	0	0	0	1	0	0	0	0	हेरफेर
manipulation	1	0	0	1	0	1	0	0	0	0	हेरफेर
mankind	0	0	0	0	0	0	0	0	0	0	मानव जाति
manly	0	0	0	0	0	0	1	0	0	0	पुरुषार्थ
manna	0	0	0	0	0	0	1	0	0	0	मन्ना
manner	0	0	0	0	0	0	0	0	0	0	तरिका
mannered	0	0	0	0	0	0	1	0	0	0	शिष्ट
manners	0	0	0	0	0	0	1	0	0	0	शिष्टाचार
manor	0	0	0	0	0	0	0	0	0	0	जग्गा
mansion	0	0	0	0	0	0	0	0	0	0	हवेली
manslaughter	1	0	1	1	0	1	0	1	1	0	हत्या
mantle	0	0	0	0	0	0	0	0	0	0	आवरण
manual	0	0	0	0	0	0	0	0	0	1	म्यानुअल
manufacture	0	0	0	0	0	0	0	0	0	0	निर्माण
manufacturer	0	0	0	0	0	0	1	0	0	0	निर्माता
manure	0	0	1	0	0	1	0	0	0	0	मल
manuscript	0	0	0	0	0	0	0	0	0	0	पाण्डुलिपि
map	0	0	0	0	0	0	0	0	0	0	नक्सा
mar	0	0	0	0	0	1	0	0	0	0	mar
marble	0	0	0	0	0	0	0	0	0	0	संगमरमर
marbled	0	0	0	0	0	0	0	0	0	0	संगमरमर
marbles	0	0	0	0	0	0	0	0	0	0	संगमरमर
march	0	0	0	0	0	0	1	0	0	0	मार्च
mare	0	0	0	0	0	0	0	0	0	0	घोडी
margin	0	0	0	0	0	1	0	1	0	0	मार्जिन
marginal	0	0	0	0	0	0	0	0	0	0	सीमान्त
marijuana	0	0	0	0	0	0	0	0	0	0	गाँजा
marine	0	0	0	0	0	0	0	0	0	1	समुद्री
mariner	0	0	0	0	0	0	0	0	0	0	नाविक
maritime	0	0	0	0	0	0	0	0	0	0	समुद्री
mark	0	0	0	0	0	0	0	0	0	0	चिन्ह
marked	0	0	0	0	0	0	1	0	0	0	चिन्ह लगाइएको
market	0	0	0	0	0	0	0	0	0	0	बजार
marketable	0	0	0	0	0	0	1	0	0	0	बजार योग्य
marketplace	0	0	0	0	0	0	0	0	0	0	बजार
marks	0	0	0	0	0	0	0	0	0	0	अंकहरू
marl	0	0	0	0	0	0	0	0	0	0	marl
marmalade	0	0	0	0	0	0	0	0	0	0	मुरब्बा
maroon	0	0	0	0	0	1	0	0	0	0	मरुन
marquee	0	0	0	0	0	0	0	0	0	0	मार्की
marquis	0	0	0	0	0	0	1	0	0	0	marquis
marriage	0	1	0	0	1	0	1	0	0	1	विवाह
married	0	0	0	0	0	0	0	0	0	0	विवाहित
marrow	0	0	0	0	1	0	1	0	0	1	मज्जा
marry	0	1	0	1	1	0	1	0	1	1	विवाह गर्नुहोस्
marsh	0	0	0	0	0	0	0	0	0	0	दलदल
marshal	0	0	0	0	0	0	1	0	0	1	मार्शल
mart	0	0	0	0	0	0	0	0	0	0	मार्ट
martial	1	0	0	0	0	0	0	0	0	0	मार्शल
martingale	0	0	0	0	0	1	0	0	0	0	martingale
martyr	0	0	0	1	0	1	0	1	0	0	सहिद
martyrdom	0	0	0	1	0	1	0	1	0	0	शहीद
marvel	0	0	0	0	0	0	1	0	1	0	चमत्कार
marvelous	0	0	0	0	1	0	1	0	0	0	अद्भुत
marvelously	0	0	0	0	1	0	1	0	0	0	अद्भुत रूपमा
masculine	0	0	0	0	0	0	1	0	0	0	मर्दाना
masculinity	0	0	0	0	0	0	0	0	0	0	पुरुषत्व
mash	0	0	0	0	0	0	0	0	0	0	म्यास
mask	0	0	0	0	0	0	0	0	0	0	मुकुट
masochism	1	0	1	1	0	1	0	0	0	0	मासोचिज्म
mason	0	0	0	0	0	0	0	0	0	0	मेसन
masquerade	0	0	0	0	0	0	0	0	0	0	मास्करेड
mass	0	0	0	0	0	0	0	0	0	0	मास
massacre	1	0	1	1	0	1	0	1	0	0	नरसंहार
massage	0	0	0	0	1	0	1	0	0	0	मालिश
massive	0	0	0	0	0	0	0	0	0	0	विशाल
master	0	0	0	0	0	0	1	0	0	0	मास्टर
mastermind	0	0	0	0	0	0	0	0	0	0	मास्टरमाइन्ड
masterpiece	0	0	0	0	1	0	1	0	0	0	उत्कृष्ट नमुना
mastery	1	0	0	0	1	0	1	0	0	1	निपुणता
masturbate	0	0	0	0	0	0	0	0	0	0	हस्तमैथुन
masturbation	0	0	0	0	0	0	0	0	0	0	हस्तमैथुन
mat	0	0	0	0	0	0	0	0	0	0	चटाई
match	0	0	0	0	0	0	0	0	0	0	मिलान
matching	0	0	0	0	0	0	0	0	0	0	मिल्दो
matchmaker	0	1	0	0	0	0	0	0	0	0	म्याचमेकर
mate	0	0	0	0	0	0	1	0	0	1	साथी
material	0	0	0	0	0	0	0	0	0	0	सामग्री
materialism	0	0	0	0	0	1	0	0	0	0	भौतिकवाद
materialist	0	0	1	0	0	1	0	0	0	0	भौतिकवादी
materialistic	0	0	0	0	0	0	0	0	0	0	भौतिकवादी
materiality	0	0	0	0	0	0	0	0	0	0	भौतिकता
materialize	0	0	0	0	0	0	0	0	0	0	साकार पार्नु
materially	0	0	0	0	0	0	0	0	0	0	भौतिक रूपमा
materials	0	0	0	0	0	0	0	0	0	0	सामग्रीहरू
materiel	0	0	0	0	0	0	0	0	0	0	सामग्री
maternal	0	1	0	0	0	1	1	0	0	0	मातृ
maternity	0	0	0	0	0	0	0	0	0	0	मातृत्व
mathematical	0	0	0	0	0	0	0	0	0	1	गणितीय
mathematician	0	0	0	0	0	0	0	0	0	0	गणितज्ञ
mathematics	0	0	0	0	0	0	0	0	0	0	गणित
matriculation	0	0	0	0	0	0	0	0	0	0	म्याट्रिक
matrimony	0	1	0	0	1	0	1	0	0	1	विवाह
matrix	0	0	0	0	0	0	0	0	0	0	म्याट्रिक्स
matron	0	0	0	0	0	0	1	0	0	1	म्याट्रोन
matted	0	0	0	0	0	0	0	0	0	0	म्याटेड
matter	0	0	0	0	0	0	0	0	0	0	कुरा
matting	0	0	0	0	0	0	0	0	0	0	चटाई
mattress	0	0	0	0	0	0	0	0	0	0	गद्दा
maturation	0	0	0	0	0	0	0	0	0	0	परिपक्वता
maturity	0	0	0	0	0	0	0	0	0	0	परिपक्वता
mausoleum	0	0	0	0	0	0	0	1	0	0	समाधि
mauve	0	0	0	0	0	0	0	0	0	0	mauve
maxim	0	0	0	0	0	0	0	0	0	1	अधिकतम
maximum	0	0	0	0	0	0	1	0	0	0	अधिकतम
mayor	0	0	0	0	0	0	1	0	0	0	मेयर
maze	0	0	0	0	0	0	0	0	0	0	भूलभुलैया
mead	0	0	0	0	0	0	0	0	0	0	मीड
meadow	0	0	0	0	0	0	1	0	0	0	घासको मैदान
meal	0	0	0	0	0	0	0	0	0	0	खाना
meander	0	0	0	0	0	0	0	0	0	0	meander
meandering	0	0	0	0	0	1	0	0	0	0	घुमाउरो
meaning	0	0	0	0	0	0	0	0	0	0	अर्थ
meaningless	0	0	0	0	0	1	0	1	0	0	अर्थहीन
means	0	0	0	0	0	0	0	0	0	0	मतलब
meantime	0	0	0	0	0	0	0	0	0	0	यस बीचमा
measles	0	0	1	1	0	1	0	1	0	0	दादुरा
measurable	0	0	0	0	0	0	0	0	0	0	मापनयोग्य
measure	0	0	0	0	0	0	0	0	0	1	मापन
measured	0	0	0	0	0	0	1	0	0	1	मापन गरियो
measurement	0	0	0	0	0	0	0	0	0	0	मापन
measuring	0	0	0	0	0	0	0	0	0	0	मापन गर्दै
meat	0	0	0	0	0	0	0	0	0	0	मासु
mechanic	0	0	0	0	0	0	0	0	0	0	मेकानिक
mechanical	0	0	0	0	0	0	0	0	0	0	यान्त्रिक
mechanism	0	0	0	0	0	0	0	0	0	0	संयन्त्र
medal	0	1	0	0	1	0	1	0	1	1	पदक
medallion	0	0	0	0	0	0	0	0	0	0	पदक
medallist	0	0	0	0	0	0	0	0	0	0	पदक विजेता
meddle	1	0	0	0	0	1	0	0	0	0	हस्तक्षेप
meddling	0	0	0	0	0	0	0	0	0	0	हस्तक्षेप
media	0	0	0	0	0	0	0	0	0	0	मिडिया
medial	0	0	0	0	0	0	0	0	0	0	मध्यस्थ
median	0	0	0	0	0	0	0	0	0	0	मध्य
mediate	0	1	0	0	0	0	1	0	0	1	मध्यस्थता
mediation	0	0	0	0	0	0	1	0	0	0	मध्यस्थता
mediator	0	1	0	0	0	0	1	0	0	1	मध्यस्थ
medical	0	1	0	1	0	0	1	0	0	1	चिकित्सा
medicinal	0	0	0	0	0	0	0	0	0	0	औषधीय
medicine	0	0	0	0	0	0	0	0	0	0	औषधी
medieval	0	0	0	0	0	0	0	0	0	0	मध्ययुगीन
mediocre	0	0	0	0	0	1	0	0	0	0	सामान्य
mediocrity	0	0	0	0	0	1	0	0	0	0	सामान्यता
meditate	0	1	0	0	1	0	1	0	0	1	ध्यान
meditation	0	0	0	0	0	0	0	0	0	0	ध्यान
meditative	0	0	0	0	0	0	0	0	0	0	ध्यान गर्ने
mediterranean	0	0	0	0	0	0	1	0	0	0	भूमध्यसागरीय
medium	0	0	0	0	0	0	0	0	0	0	मध्यम
medley	0	0	0	0	0	0	1	0	0	0	मेडले
meek	0	0	0	0	0	0	0	1	0	0	नम्र
meet	0	0	0	0	0	0	0	0	0	0	भेट्न
meeting	0	0	0	0	0	0	0	0	0	0	बैठक
melancholic	0	0	0	0	0	1	0	1	0	0	उदास
melancholy	0	0	0	0	0	1	0	1	0	0	उदास
melee	0	0	0	1	0	1	0	0	0	0	झगडा
melodious	0	0	0	0	0	0	0	0	0	0	मधुर
melodrama	1	0	0	0	0	1	0	1	0	0	मेलोड्रामा
melodramatic	0	0	0	0	0	0	0	0	0	0	मेलोड्रामेटिक
melody	0	0	0	0	0	0	0	0	0	0	धुन
melt	0	0	0	0	0	0	0	0	0	0	पिघल्नु
meltdown	0	0	0	0	0	1	0	1	0	0	पग्लन
melting	0	0	0	0	0	0	0	0	0	0	पिघल्दै
member	0	0	0	0	0	0	0	0	0	0	सदस्य
membrane	0	0	0	0	0	0	0	0	0	0	झिल्ली
memento	0	0	0	0	0	0	1	0	0	0	सम्झना
memo	0	0	0	0	0	0	0	0	0	0	मेमो
memoir	0	0	0	0	0	0	0	0	0	0	संस्मरण
memorabilia	0	0	0	0	0	0	0	0	0	0	सम्झना
memorable	0	0	0	0	1	0	1	0	1	1	यादगार
memorandum	0	0	0	0	0	0	0	0	0	0	ज्ञापनपत्र
memorial	0	0	0	0	0	0	0	0	0	0	स्मारक
memorials	0	0	0	0	0	0	0	1	0	0	स्मारकहरू
memorize	0	0	0	0	0	0	0	0	0	0	सम्झना
memory	0	0	0	0	0	0	0	0	0	0	मेमोरी
menace	1	0	0	1	0	1	0	0	0	0	खतरा
menacing	1	0	0	1	0	1	0	0	0	0	धम्की दिने
menagerie	0	0	0	0	0	0	0	0	0	0	मेनेजरी
mend	0	0	0	0	0	0	0	0	0	0	सुधार
mending	0	0	0	0	0	0	1	0	0	0	सुधार
menial	0	0	0	0	0	1	0	0	0	0	menial
meniscus	0	0	0	0	0	0	0	0	0	0	meniscus
menses	0	0	0	0	0	0	1	0	0	0	महिनावारी
menstrual	0	0	0	0	0	0	0	0	0	0	महिनावारी
mental	0	0	0	0	0	0	0	0	0	0	मानसिक
mention	0	0	0	0	0	0	0	0	0	0	उल्लेख
mentor	0	0	0	0	0	0	1	0	0	1	सल्लाहकार
menu	0	0	0	0	0	0	0	0	0	0	मेनु
meow	0	0	0	0	0	0	0	0	0	0	म्याउ
mercantile	0	0	0	0	0	0	0	0	0	0	व्यापारिक
mercenary	0	0	0	1	0	1	0	0	0	0	भाडा
merchandise	0	0	0	0	0	0	0	0	0	0	व्यापारिक सामान
merchant	0	0	0	0	0	0	0	0	0	1	व्यापारी
merciful	0	0	0	0	0	0	1	0	0	0	दयालु
merciless	0	0	0	1	0	1	0	0	0	0	निर्दयी
mercurial	0	0	0	0	0	0	0	0	0	0	पारा
mercy	0	0	0	0	0	0	1	0	0	0	दया
mere	0	0	0	0	0	0	0	0	0	0	मात्र
merge	0	1	0	0	0	0	1	0	0	0	मर्ज
meridian	0	0	0	0	0	0	0	0	0	0	मेरिडियन
meridional	0	0	0	0	0	0	0	0	0	0	meridional
merit	0	0	0	0	0	0	1	0	0	1	योग्यता
meritorious	0	0	0	0	1	0	1	0	0	1	मेधावी
mermaid	0	0	0	0	0	0	0	0	0	0	मत्स्यांगना
merriment	0	0	0	0	1	0	1	0	1	0	रमाइलो
merry	0	0	0	0	1	0	1	0	0	0	रमाइलो
mesa	0	0	0	0	0	0	0	0	0	0	मेसा
mesh	0	0	0	0	0	0	0	0	0	0	जाल
meshes	0	0	0	0	0	0	0	0	0	0	जालहरू
mesmerized	0	0	0	0	0	0	0	0	0	0	मंत्रमुग्ध
mess	0	0	1	0	0	1	0	0	0	0	गडबड
message	0	0	0	0	0	0	0	0	0	0	सन्देश
messenger	0	0	0	0	0	0	0	0	0	1	सन्देशवाहक
messy	0	0	1	0	0	1	0	0	0	0	गडबड
metabolism	0	0	0	0	0	0	0	0	0	0	चयापचय
metal	0	0	0	0	0	0	0	0	0	0	धातु
metallurgy	0	0	0	0	0	0	0	0	0	0	धातु विज्ञान
metamorphosis	0	0	0	0	0	0	0	0	0	0	मेटामोर्फोसिस
metaphor	0	0	0	0	0	0	0	0	0	0	रूपक
metaphorical	0	0	0	0	0	0	0	0	0	0	रूपक
metaphysical	0	0	0	0	0	0	0	0	0	0	आधिभौतिक
metaphysics	0	0	0	0	0	0	0	0	0	0	मेटाफिजिक्स
metastasis	0	0	0	0	0	1	0	0	0	0	मेटास्टेसिस
meteor	0	0	0	0	0	0	0	0	0	0	उल्का
meteoric	0	0	0	0	0	0	0	0	0	0	meteoric
meteorite	0	0	0	0	0	0	0	0	0	0	उल्कापिण्ड
meteorological	0	0	0	0	0	0	0	0	0	0	मौसम विज्ञान
meteorology	0	0	0	0	0	0	0	0	0	0	मौसम विज्ञान
meter	0	0	0	0	0	0	0	0	0	0	मिटर
methanol	0	0	0	0	0	1	0	0	0	0	मिथानोल
method	0	0	0	0	0	0	0	0	0	0	विधि
methodical	0	0	0	0	0	0	0	0	0	0	पद्धतिगत
meticulous	0	0	0	0	0	0	0	0	0	0	सावधानीपूर्वक
metric	0	0	0	0	0	0	0	0	0	0	मेट्रिक
metrical	0	0	0	0	0	0	0	0	0	0	मेट्रिकल
metrology	0	0	0	0	0	0	0	0	0	0	मेट्रोलोजी
metropolis	0	0	0	0	0	0	0	0	0	0	महानगर
metropolitan	0	0	0	0	0	0	1	0	0	0	महानगरीय
mettle	0	0	0	0	0	0	1	0	0	0	मेटल
mew	0	0	0	0	0	0	0	0	0	0	mew
mica	0	0	0	0	0	0	0	0	0	0	अभ्रक
mick	0	0	0	0	0	0	0	0	0	0	मिक
microbe	0	0	0	0	0	0	0	0	0	0	सूक्ष्म जीव
microbiology	0	0	0	0	0	0	0	0	0	0	सूक्ष्मजीवविज्ञान
microcosm	0	0	0	0	0	0	0	0	0	0	सूक्ष्म जगत
microgram	0	0	0	0	0	0	0	0	0	0	माइक्रोग्राम
micrometer	0	0	0	0	0	0	0	0	0	0	माइक्रोमिटर
micron	0	0	0	0	0	0	0	0	0	0	माइक्रोन
microphone	0	0	0	0	0	0	0	0	0	0	माइक्रोफोन
microscope	0	0	0	0	0	0	0	0	0	1	माइक्रोस्कोप
microscopic	0	0	0	0	0	0	0	0	0	0	माइक्रोस्कोपिक
microscopically	0	0	0	0	0	0	0	0	0	0	माइक्रोस्कोपिक रूपमा
microscopy	0	0	0	0	0	0	1	0	0	0	माइक्रोस्कोपी
mid	0	0	0	0	0	0	0	0	0	0	मध्य
midday	0	0	0	0	0	0	0	0	0	0	दिउँसो
middle	0	0	0	0	0	0	0	0	0	0	मध्य
middleman	0	0	0	0	0	0	0	0	0	0	बिचौलिया
midland	0	0	0	0	0	0	0	0	0	0	मिडल्याण्ड
midnight	0	0	0	0	0	0	0	0	0	0	मध्यरात
midst	0	0	0	0	0	0	0	0	0	0	बीचमा
midsummer	0	0	0	0	0	0	0	0	0	0	मध्य गर्मी
midway	0	0	0	0	0	0	0	0	0	0	बीचमा
midwife	0	1	0	0	1	1	1	0	0	1	मिडवाइफ
midwifery	0	0	0	0	0	0	1	0	0	0	मिडवाइफरी
mien	0	0	0	0	0	0	0	0	0	0	mien
mighty	1	0	0	1	1	0	1	0	0	1	शक्तिशाली
migrate	0	0	0	0	0	0	0	0	0	0	स्थानान्तरण
migration	0	0	0	0	0	0	0	0	0	0	माइग्रेसन
migratory	0	0	0	0	0	0	0	0	0	0	प्रवासी
mike	0	0	0	0	0	0	0	0	0	0	माइक
mildew	0	0	1	0	0	1	0	0	0	0	फफूंदी
mile	0	0	0	0	0	0	0	0	0	0	माइल
mileage	0	0	0	0	0	0	0	0	0	0	माइलेज
milestone	0	0	0	0	0	0	0	0	0	0	माइलस्टोन
militant	0	0	0	0	0	0	0	0	0	0	आतंकवादी
military	0	0	0	1	0	0	0	0	0	0	सैन्य
militia	1	0	0	1	0	1	0	1	0	0	मिलिशिया
milk	0	0	0	0	0	0	0	0	0	0	दूध
milky	0	0	0	0	0	0	0	0	0	0	दूधे
mill	0	1	0	0	0	0	0	0	0	0	मिल
millennium	0	0	0	0	0	0	0	0	0	0	सहस्राब्दी
