English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Portuguese Word
invalid	0	0	0	0	0	0	0	1	0	0	inválido
invalidate	0	0	0	0	0	1	0	0	0	0	invalidar
invalidation	0	0	0	0	0	1	0	0	0	0	invalidação
invalidity	0	0	0	0	0	1	0	0	0	0	invalidez
invaluable	0	0	0	0	0	0	0	0	0	0	inestimável
invariably	0	0	0	0	0	0	1	0	0	0	invariavelmente
invasion	1	0	0	0	0	1	0	0	0	0	invasão
invent	0	0	0	0	0	0	0	0	0	0	inventar
invention	0	0	0	0	0	0	0	0	0	0	invenção
inventive	0	0	0	0	0	0	1	0	0	0	inventivo
inventor	0	0	0	0	0	0	1	0	0	0	inventor
inventory	0	0	0	0	0	0	0	0	0	0	inventário
inverse	0	0	0	0	0	0	0	0	0	0	inverso
inversely	0	0	0	0	0	0	0	0	0	0	inversamente
inversion	0	0	0	0	0	0	0	0	0	0	inversão
invert	0	0	0	0	0	0	0	0	0	0	invertido
inverted	0	0	0	0	0	0	0	0	0	0	invertido
investigate	0	0	0	0	0	0	1	0	0	0	investigar
investigation	0	1	0	0	0	0	0	0	0	0	investigação
investigator	0	0	0	0	0	0	0	0	0	0	investigador
investor	0	0	0	0	0	0	0	0	0	0	investidor
invigorate	0	0	0	0	0	0	1	0	0	0	revigorar
invincible	0	0	0	0	0	0	0	0	0	0	invencível
invisibility	0	0	0	0	0	0	0	0	0	0	invisibilidade
invisible	0	0	0	0	0	0	0	0	0	0	invisível
invitation	0	1	0	0	0	0	1	0	0	0	convite
invite	0	1	0	0	1	0	1	0	1	1	convidar
inviting	0	1	0	0	1	0	1	0	1	1	convidativo
invocation	0	1	0	0	0	0	0	0	0	1	invocação
invoice	0	0	0	0	0	0	0	0	0	0	fatura
invoke	0	1	0	0	0	0	0	0	0	0	invocar
involuntary	0	0	0	0	0	1	0	0	0	0	involuntário
involution	1	0	0	0	0	1	0	0	0	0	involução
involvement	1	0	0	0	0	0	0	0	0	0	envolvimento
inwards	0	0	0	0	0	0	0	0	0	0	para dentro
iota	0	0	0	0	0	0	0	0	0	0	iota
irate	1	0	0	0	0	1	0	0	0	0	irado
ire	1	0	0	0	0	1	0	0	0	0	ira
iridescent	0	0	0	0	0	0	0	0	0	0	iridescente
iris	0	0	0	1	0	0	0	0	0	0	íris
iron	0	0	0	0	0	0	1	0	0	1	ferro
ironic	0	0	0	0	0	0	0	0	0	0	irônico
irons	0	0	0	0	0	1	0	0	0	0	ferros de passar
irony	0	0	0	0	0	0	0	0	0	0	ironia
irradiation	0	0	0	0	0	0	0	0	0	0	irradiação
irrational	0	0	1	1	0	1	0	0	0	0	irracional
irrationality	0	0	0	0	0	1	0	0	0	0	irracionalidade
irreconcilable	1	0	0	1	0	1	0	1	0	0	irreconciliável
irreducible	0	0	0	0	0	0	1	0	0	0	irredutível
irrefutable	0	0	0	0	0	0	1	0	0	1	irrefutável
irregular	0	0	0	0	0	1	0	0	0	0	irregular
irregularity	0	0	0	0	0	1	0	0	0	0	irregularidade
irregularly	0	0	0	0	0	0	0	0	0	0	irregularmente
irrelevant	0	0	0	0	0	1	0	0	0	0	irrelevante
irreparable	0	0	0	1	0	1	0	1	0	0	irreparável
irrepressible	0	0	0	0	0	0	0	0	0	0	irreprimível
irresistible	0	0	0	0	0	0	0	0	0	0	irresistível
irrespective	0	0	0	0	0	0	0	0	0	0	independentemente
irresponsible	0	0	0	0	0	1	0	0	0	0	irresponsável
irreverent	0	0	0	0	0	1	0	0	0	0	irreverente
irreversible	0	0	0	0	0	0	0	0	0	0	irreversível
irrevocable	0	0	0	0	0	1	0	0	0	0	irrevogável
irrigate	0	0	0	0	0	0	0	0	0	0	irrigar
irrigation	0	0	0	0	0	0	0	0	0	0	irrigação
irritability	1	0	0	0	0	1	0	0	0	0	irritabilidade
irritable	1	0	0	0	0	1	0	0	0	0	irritável
irritating	1	0	1	0	0	1	0	0	0	0	irritante
irritation	1	0	1	0	0	1	0	1	0	0	irritação
island	0	0	0	0	0	0	0	0	0	0	ilha
isle	0	0	0	0	0	0	0	0	0	0	ilha
islet	0	0	0	0	0	0	0	0	0	0	ilhota
isolate	0	0	0	0	0	0	0	1	0	0	isolar
isolated	0	0	0	1	0	1	0	1	0	0	isolado
isolation	0	0	0	0	0	1	0	1	0	0	isolamento
isomorphism	0	0	0	0	0	0	0	0	0	0	isomorfismo
isothermal	0	0	0	0	0	0	0	0	0	0	isotérmico
issue	0	0	0	0	0	0	0	0	0	0	questão
itch	0	0	0	0	0	0	0	0	0	0	coceira
itching	0	0	0	0	0	0	0	0	0	0	coceira
item	0	0	0	0	0	0	0	0	0	0	item
itemize	0	0	0	0	0	0	0	0	0	0	detalhar
items	0	0	0	0	0	0	0	0	0	0	Itens
iterate	0	0	0	0	0	0	0	0	0	0	iterar
iteration	0	0	0	0	0	0	0	0	0	0	iteração
iterative	0	0	0	0	0	0	0	0	0	0	iterativo
itinerant	0	0	0	0	0	0	0	0	0	0	itinerante
itinerary	0	0	0	0	0	0	0	0	0	0	itinerário
ivory	0	0	0	0	0	0	0	0	0	0	marfim
jab	1	0	0	0	0	0	0	0	0	0	golpe
jabber	0	0	0	0	0	1	0	0	0	0	tagarela
jack	0	0	0	0	0	0	0	0	0	0	Jack
jackass	0	0	0	0	0	0	0	0	0	0	burro
jackpot	0	1	0	0	1	0	1	0	1	0	jackpot
jacks	0	0	0	0	0	0	0	0	0	0	macacos
jade	0	0	0	0	0	0	0	0	0	0	jade
jag	0	0	0	0	0	0	0	0	0	0	entalhe
jagged	0	0	0	0	0	0	0	0	0	0	irregular
jaguar	0	0	0	0	0	0	0	0	0	0	jaguar
jail	0	0	0	1	0	1	0	1	0	0	cadeia
jam	0	0	0	0	0	0	1	0	0	0	geléia
jammed	0	0	0	0	0	0	0	0	0	0	atolado
janitor	0	0	1	0	0	0	0	0	0	0	zelador
japan	0	0	0	0	0	0	0	0	0	0	Japão
jar	0	0	0	0	0	0	0	0	0	0	jarra
jargon	0	0	0	0	0	1	0	0	0	0	jargão
jarring	0	0	0	1	0	1	0	1	0	0	chocante
jasper	0	0	0	0	0	0	0	0	0	0	jaspe
jaundice	0	0	0	1	0	1	0	0	0	0	icterícia
jaunt	0	0	0	0	0	0	0	0	0	0	passeio
javelin	0	0	0	0	0	0	0	0	0	0	dardo
jaw	0	0	0	0	0	0	0	0	0	0	mandíbula
jaws	0	0	0	1	0	0	0	0	0	0	mandíbulas
jay	0	0	0	0	0	0	0	0	0	0	gaio
jealous	1	0	1	0	0	1	0	0	0	0	com ciumes
jealousy	1	0	1	1	0	1	0	1	0	0	ciúmes
jeans	0	0	0	0	0	0	0	0	0	0	jeans
jeep	0	0	0	0	0	0	0	0	0	0	jipe
jelly	0	0	0	0	0	0	0	0	0	0	geléia
jenny	0	0	0	0	0	0	0	0	0	0	Jenny
jeopardize	1	0	0	1	0	1	0	0	0	0	pôr em risco
jeopardy	0	1	0	1	0	1	0	0	0	0	perigo
jerk	1	0	0	0	0	0	0	0	1	0	idiota
jersey	0	0	0	0	0	0	0	0	0	0	camisa
jest	0	0	0	0	1	0	1	0	1	0	brincadeira
jester	0	0	0	0	0	0	0	0	0	0	bobo da corte
jet	0	0	0	0	0	0	0	0	0	0	jato
jetty	0	0	0	0	0	0	0	0	0	0	cais
jewel	0	0	0	0	0	0	0	0	0	0	jóia
jeweler	0	0	0	0	0	0	0	0	0	0	joalheiro
jewelry	0	0	0	0	0	0	0	0	0	0	joia
jib	0	0	0	0	0	0	0	0	0	0	lança
jiffy	0	0	0	0	0	0	0	0	0	0	instante
jimmy	0	0	0	0	0	0	0	0	0	0	Jimmy
jingle	0	0	0	0	0	0	0	0	0	0	tinir
job	0	0	0	0	0	0	1	0	0	0	trabalho
jock	0	0	0	0	0	0	0	0	0	0	atleta
jockey	0	0	0	0	0	0	0	0	0	0	jóquei
jog	0	0	0	0	0	0	0	0	0	0	correr
john	0	0	1	0	0	1	0	0	0	0	João
join	0	0	0	0	0	0	1	0	0	0	Junte
joined	0	0	0	0	0	0	1	0	0	0	ingressou
joining	0	0	0	0	0	0	0	0	0	0	juntando-se
joint	0	0	0	0	0	0	0	0	0	0	articulação
jointly	0	0	0	0	0	0	0	0	0	0	conjuntamente
joke	0	0	0	0	0	1	0	0	0	0	Piada
joker	0	0	0	0	1	0	1	0	1	0	palhaço
joking	0	0	0	0	0	0	1	0	0	0	brincadeira
jolt	0	0	0	0	0	0	0	0	1	0	solavanco
jornada	0	0	0	0	0	1	0	0	0	0	jornada
jot	0	0	0	0	0	0	0	0	0	0	mínimo
journal	0	0	0	0	0	0	0	0	0	0	Diário
journalism	0	0	0	0	0	0	0	0	0	1	jornalismo
journalist	0	0	0	0	0	0	1	0	0	0	jornalista
journey	0	1	0	1	1	0	1	0	0	0	jornada
journeyman	0	0	0	0	0	0	0	0	0	1	viajante
jovial	0	0	0	0	1	0	1	0	0	0	jovial
joy	0	0	0	0	1	0	1	0	0	0	alegria
joyful	0	0	0	0	1	0	1	0	0	1	alegre
joyous	0	0	0	0	1	0	1	0	0	0	feliz
jubilant	0	0	0	0	1	0	1	0	1	1	jubiloso
jubilee	0	0	0	0	1	0	1	0	1	0	jubileu
judge	0	0	0	0	0	0	0	0	0	0	juiz
judging	0	0	0	0	0	0	0	0	0	0	julgar
judgment	0	0	0	0	0	0	0	0	1	0	julgamento
judicial	0	1	0	0	0	0	1	0	0	1	judicial
judiciary	0	1	0	0	0	0	0	0	0	1	judiciário
judicious	0	0	0	0	0	0	1	0	0	1	judicioso
jug	0	0	0	0	0	0	0	0	0	0	jarro
juggle	0	0	0	0	0	0	0	0	0	0	malabarismo
juggling	0	0	0	0	0	0	0	0	0	0	malabarismo
juice	0	0	0	0	0	0	0	0	0	0	suco
juicy	0	0	0	0	0	0	0	0	0	0	suculento
jumble	0	0	0	0	0	1	0	0	0	0	confusão
jumbled	0	0	0	0	0	0	0	0	0	0	confuso
jumbo	0	0	0	0	0	0	0	0	0	0	jumbo
jump	0	0	0	0	1	0	1	0	0	0	pular
junction	0	0	0	0	0	0	0	0	0	0	junção
juncture	0	0	0	0	0	0	0	0	0	0	conjuntura
jungle	0	0	0	1	0	0	0	0	0	0	selva
junior	0	0	0	0	0	0	0	0	0	0	júnior
junk	0	0	0	0	0	1	0	0	0	0	lixo
junta	0	0	0	0	0	1	0	0	0	0	junta
juridical	0	0	0	0	0	0	0	0	0	0	jurídico
jurisdiction	0	0	0	0	0	0	0	0	0	0	jurisdição
jurisprudence	0	0	0	0	0	0	0	1	0	0	jurisprudência
jurist	0	0	0	0	0	0	0	0	0	1	jurista
jury	0	0	0	0	0	0	0	0	0	1	júri
justice	0	0	0	0	0	0	1	0	0	1	justiça
justifiable	0	0	0	0	0	0	1	0	0	1	justificável
justification	0	0	0	0	0	0	1	0	0	0	justificação
justify	0	0	0	0	0	0	0	0	0	0	justificar
jute	0	0	0	0	0	0	0	0	0	0	juta
juvenile	0	0	0	0	0	1	0	0	0	0	juvenil
juxtaposition	0	0	0	0	0	0	0	0	0	0	justaposição
kaiser	0	0	0	0	0	0	0	0	0	0	kaiser
kaleidoscope	0	0	0	0	0	0	0	0	0	0	caleidoscópio
kangaroo	0	0	0	0	0	0	0	0	0	0	canguru
kanji	0	0	0	0	0	0	0	0	0	0	kanji
karma	0	0	0	0	0	0	0	0	0	0	carma
kayak	0	0	0	0	0	0	0	0	0	0	caiaque
keel	0	0	0	0	0	0	0	0	0	0	quilha
keeper	0	0	0	0	0	0	0	0	0	0	guardador
keeping	0	0	0	0	0	0	0	0	0	0	guardando
keepsake	0	0	0	0	0	0	1	0	0	0	lembrança
keg	0	0	0	0	0	0	0	0	0	0	barril
ken	0	0	0	0	0	0	1	0	0	0	saber
kennel	0	0	0	0	0	0	0	1	0	0	canil
kern	0	0	0	0	0	1	0	0	0	0	kern
kernel	0	0	0	0	0	0	0	0	0	0	núcleo
kerosene	0	0	0	1	0	0	0	0	0	0	querosene
kettle	0	0	0	0	0	0	0	0	0	0	chaleira
key	0	0	0	0	0	0	0	0	0	0	chave
keyhole	0	0	0	0	0	0	0	0	0	0	buraco da fechadura
keynote	0	0	0	0	0	0	1	0	0	0	palestra
keystone	0	0	0	0	0	0	1	0	0	0	pedra angular
khaki	0	0	0	0	0	0	0	0	0	0	cáqui
khan	0	0	0	1	0	0	0	0	0	1	cã
kick	1	0	0	0	0	1	0	0	0	0	chute
kicking	1	0	0	0	0	0	0	0	0	0	chutando
kid	0	0	0	0	0	0	0	0	0	0	miúdo
kidding	0	0	0	0	0	0	0	0	0	0	brincando
kidnap	1	0	0	1	0	1	0	1	1	0	sequestrar
kill	0	0	0	1	0	1	0	1	0	0	matar
killing	1	0	0	1	0	1	0	1	0	0	matando
kiln	0	0	0	0	0	0	0	0	0	0	forno
kilogram	0	0	0	0	0	0	0	0	0	0	quilograma
kilometer	0	0	0	0	0	0	0	0	0	0	quilômetro
kilt	0	0	0	0	0	0	0	0	0	0	kilt
kimono	0	0	0	0	0	0	0	0	0	0	quimono
kin	0	0	0	0	0	0	0	0	0	0	parente
kind	0	0	0	0	1	0	1	0	0	1	Gentil
kindergarten	0	0	0	0	0	0	0	0	0	0	Jardim da infância
kindness	0	0	0	0	0	0	1	0	0	0	gentileza
kindred	0	1	0	0	1	0	1	0	0	1	parentesco
kinematics	0	0	0	0	0	0	0	0	0	0	cinemática
king	0	0	0	0	0	0	1	0	0	0	rei
kingdom	0	0	0	0	0	0	0	0	0	0	reino
kink	0	0	0	0	0	0	0	0	0	0	torção
kinky	0	0	0	0	0	0	0	0	0	0	excêntrico
kiosk	0	0	0	0	0	0	0	0	0	0	quiosque
kirk	0	0	0	0	0	0	0	0	0	0	kirk
kiss	0	1	0	0	1	0	1	0	1	0	beijo
kit	0	0	0	0	0	0	0	0	0	0	kit
kitchen	0	0	0	0	0	0	0	0	0	0	cozinha
kite	0	0	1	0	0	1	0	0	0	0	pipa
kitten	0	0	0	0	1	0	1	0	0	1	gatinho
knack	0	0	0	0	0	0	1	0	0	0	habilidade
knapsack	0	0	0	0	0	0	0	0	0	0	mochila
knead	0	0	0	0	0	0	0	0	0	0	amassar
knee	0	0	0	0	0	0	0	0	0	0	joelho
kneel	0	0	0	0	0	0	0	0	0	0	ajoelhar
kneeling	0	0	0	0	0	0	0	0	0	0	ajoelhado
knell	0	0	0	1	0	1	0	1	0	0	ajoelhar
knickers	0	0	0	0	0	0	0	0	0	1	calcinha
knife	0	0	0	0	0	0	0	0	0	0	faca
knight	0	0	0	0	0	0	1	0	0	0	cavaleiro
knit	0	0	0	0	0	0	0	0	0	0	tricotar
knob	0	0	0	0	0	0	0	0	0	0	botão
knock	0	0	0	0	0	0	0	0	0	0	bater
knoll	0	0	0	0	0	0	0	0	0	0	colina
knot	0	0	0	0	0	0	0	0	0	0	nó
knotted	0	0	0	0	0	1	0	0	0	0	atado
knowing	0	0	0	0	0	0	1	0	0	0	sabendo
knowingly	0	0	0	0	0	0	0	0	0	0	conscientemente
knowledge	0	0	0	0	0	0	1	0	0	0	conhecimento
knuckle	0	0	0	0	0	0	0	0	0	0	junta
kos	0	0	0	0	0	0	0	0	0	0	kos
kris	0	0	0	0	0	0	0	0	0	0	Kris
kudos	0	0	0	0	1	0	1	0	0	0	parabéns
lab	0	0	0	0	0	0	0	0	0	0	laboratório
label	0	0	0	0	0	0	0	0	0	1	etiqueta
labor	0	1	0	0	1	0	1	0	1	1	trabalho
laboratory	0	0	0	0	0	0	0	0	0	0	laboratório
labored	0	0	0	0	0	1	0	1	0	0	trabalhou
laborer	0	0	0	0	0	0	0	0	0	0	trabalhador
laboring	0	0	0	0	0	0	0	0	0	0	trabalhando
laborious	0	0	0	0	0	1	0	0	0	0	trabalhoso
labyrinth	0	1	0	0	0	1	0	0	0	0	labirinto
lac	0	0	0	0	0	0	0	0	0	0	laca
lace	1	0	0	1	0	1	1	1	0	1	renda
lack	0	0	0	0	0	1	0	0	0	0	falta
lacking	0	0	0	0	0	1	0	0	0	0	em falta
lackluster	0	0	0	0	0	1	0	0	0	0	sem brilho
lacquer	0	0	0	0	0	0	0	0	0	0	laca
lacrosse	0	0	0	0	0	0	0	0	0	0	lacrosse
lad	0	0	0	0	0	0	0	0	0	0	rapaz
ladder	0	0	0	0	0	0	0	0	0	0	escada
laden	0	0	0	0	0	1	0	0	0	0	carregado
lading	0	0	0	0	0	0	0	0	0	0	embarque
ladle	0	0	0	0	0	0	0	0	0	0	concha
lady	0	0	0	0	0	0	0	0	0	0	senhora
lag	0	0	0	0	0	1	0	0	0	0	atraso
lagging	1	1	1	0	0	1	0	1	0	0	atrasado
lagoon	0	0	0	0	0	0	0	0	0	0	lagoa
lair	0	0	0	0	0	1	0	0	0	0	covil
laity	0	0	0	0	0	0	0	0	0	0	leigo
lake	0	0	0	0	0	0	0	0	0	0	lago
lama	0	0	0	0	0	0	0	0	0	0	lama
lamb	0	0	0	0	1	0	1	0	0	1	Borrego
lament	0	0	1	1	0	1	0	1	0	0	lamento
lamenting	0	0	0	0	0	0	0	1	0	0	lamentando
lamina	0	0	0	0	0	0	0	0	0	0	lâmina
laminated	0	0	0	0	0	0	0	0	0	0	laminado
lamp	0	0	0	0	0	0	0	0	0	0	lâmpada
lance	0	0	0	0	0	0	0	0	0	0	lança
lancer	0	0	0	0	0	0	0	0	0	0	lanceiro
land	0	0	0	0	0	0	1	0	0	0	terra
landed	0	0	0	0	0	0	1	0	0	0	pousado
landing	0	0	0	0	0	0	0	0	0	0	pousar
landlocked	0	0	0	0	0	0	0	0	0	0	sem litoral
landlord	0	0	0	0	0	0	0	0	0	0	senhorio
landmark	0	0	0	0	0	0	0	0	0	1	marco
lands	0	0	0	0	0	0	0	0	0	0	terras
landscape	0	0	0	0	0	0	0	0	0	0	paisagem
landscaping	0	0	0	0	0	0	0	0	0	0	paisagismo
landslide	0	0	0	1	0	1	0	1	0	0	deslizamento de terra
lane	0	0	0	0	0	0	0	0	0	0	faixa
language	0	0	0	0	0	0	0	0	0	0	Língua
languid	0	0	0	0	0	1	0	0	0	0	lânguido
languish	0	0	0	0	0	1	0	0	0	0	definhar
languishing	0	0	0	1	0	1	0	1	0	0	definhando
lanky	0	0	0	0	0	0	0	0	0	0	esguio
lantern	0	0	0	0	0	0	0	0	0	0	lanterna
lap	0	0	0	0	0	0	0	0	0	0	colo
lapel	0	0	0	0	0	0	0	0	0	0	lapela
lapse	0	0	0	0	0	1	0	0	0	0	lapso
lapsed	0	0	0	0	0	0	0	0	0	0	caducado
larceny	0	0	1	0	0	1	0	0	0	0	furto
lard	0	0	0	0	0	0	0	0	0	0	banha
larder	0	0	0	0	0	0	0	0	0	0	despensa
large	0	0	0	0	0	0	0	0	0	0	ampla
larger	0	0	1	0	0	0	0	0	1	1	maior
largo	0	0	0	0	0	0	0	0	0	0	largo
lark	0	0	0	0	0	0	0	0	0	0	cotovia
larva	0	0	0	0	0	0	0	0	0	0	larva
larynx	0	0	0	0	0	0	0	0	0	0	laringe
laser	0	0	0	0	0	0	1	0	0	1	laser
lash	1	0	0	1	0	1	0	0	0	0	chicote
lass	0	0	0	0	0	0	0	0	0	0	moça
lasso	0	0	0	0	0	0	0	0	0	0	laço
lasting	0	0	0	0	0	0	0	0	0	0	duradouro
latch	0	0	0	0	0	0	0	0	0	0	robusto
late	0	0	0	0	0	1	0	1	0	0	tarde
lateness	0	0	0	0	0	1	0	0	0	0	atraso
latent	1	1	1	0	0	1	0	0	1	0	latente
lateral	0	0	0	0	0	0	0	0	0	0	lateral
laterally	0	0	0	0	0	0	0	0	0	0	lateralmente
latex	0	0	0	0	0	0	0	0	0	0	látex
lathe	0	0	0	0	0	0	0	0	0	0	torno
lather	0	0	0	0	0	0	0	0	0	0	espuma
latitude	0	0	0	0	0	0	0	0	0	0	latitude
latrines	0	0	1	0	0	1	0	0	0	0	latrinas
lattice	0	0	0	0	0	0	0	0	0	0	treliça
laudable	0	0	0	0	0	0	1	0	0	0	louvável
laugh	0	0	0	0	1	0	1	0	1	0	riso
laughable	0	0	1	0	0	1	0	0	0	0	risível
laughing	0	0	0	0	1	0	1	0	0	0	risonho
laughter	0	1	0	0	1	0	1	0	1	0	risada
launch	0	1	0	0	0	0	1	0	0	0	lançar
laundry	0	0	0	0	0	0	0	0	0	0	lavanderia
laureate	0	0	0	0	0	0	1	0	0	1	laureado
laurel	0	0	0	0	0	0	1	0	0	0	louro
laurels	0	0	0	0	1	0	1	0	0	0	louros
lava	1	0	0	1	0	1	0	0	0	0	lava
lavage	0	0	0	0	0	0	0	0	0	0	lavagem
lavatory	0	0	1	0	0	0	0	0	0	0	lavatório
lavender	0	0	0	0	0	0	0	0	0	0	lavanda
lavish	0	0	0	0	0	0	1	0	0	0	luxuoso
law	0	0	0	0	0	0	0	0	0	1	lei
lawful	0	0	0	0	0	0	1	0	0	1	legal
lawlessness	1	0	0	1	0	1	0	0	0	0	ilegalidade
lawn	0	0	0	0	0	0	0	0	0	0	grama
lawsuit	1	0	1	1	0	1	0	1	1	0	ação judicial
lawyer	1	0	1	1	0	1	0	0	0	0	advogado
lax	0	0	0	0	0	1	0	1	0	0	relaxado
laxative	0	0	1	1	0	1	0	0	0	0	laxante
lay	0	0	0	0	0	0	0	0	0	0	colocar
layer	0	0	0	0	0	0	0	0	0	0	camada
layered	0	0	0	0	0	0	0	0	0	0	em camadas
layman	0	0	0	0	0	0	0	0	0	0	leigo
lazy	0	0	0	0	0	1	0	0	0	0	preguiçoso
lea	0	0	0	0	0	0	0	0	0	0	lea
lead	0	0	0	0	0	0	1	0	0	0	conduzir
leader	0	0	0	0	0	0	1	0	0	1	líder
leading	0	0	0	0	0	0	0	0	0	1	conduzindo
leads	0	0	0	0	0	0	0	0	0	0	conduz
leaf	0	0	0	0	0	0	0	0	0	0	folha
leaflet	0	0	0	0	0	0	0	0	0	0	folheto
leafy	0	0	0	0	0	0	0	0	0	0	frondoso
league	0	0	0	0	0	0	1	0	0	0	liga
leak	0	0	0	0	0	1	0	0	0	0	vazar
leakage	0	0	0	0	0	1	0	0	0	0	vazamento
leaky	0	0	0	0	0	1	0	0	0	0	com vazamento
lean	0	0	0	0	0	0	0	0	0	0	magro
leaned	0	0	0	0	0	0	0	0	0	0	inclinado
leaning	0	0	0	0	0	0	0	0	0	1	inclinado
leap	0	0	0	0	0	0	0	0	0	0	salto
learn	0	0	0	0	0	0	1	0	0	0	aprender
learned	0	0	0	0	0	0	0	0	0	0	aprendido
learner	0	0	0	0	0	0	0	0	0	0	aprendiz
learning	0	0	0	0	0	0	1	0	0	0	Aprendendo
lease	0	0	0	0	0	0	0	0	0	0	alugar
leash	0	0	0	0	0	0	0	0	0	0	coleira
leather	0	0	0	0	0	0	0	0	0	0	couro
leathery	0	0	0	0	0	0	0	0	0	0	parecido com couro
leave	0	0	0	0	0	1	0	1	1	0	sair
lecture	0	0	0	0	0	0	0	0	0	0	palestra
lecturer	0	0	0	0	0	0	1	0	0	0	conferencista
ledge	0	0	0	0	0	0	0	0	0	0	saliência
ledger	0	0	0	0	0	0	0	0	0	0	livro-razão
lee	0	0	0	0	0	0	0	0	0	0	Lee
leech	0	0	0	0	0	1	0	0	0	0	sanguessuga
leeches	0	0	1	1	0	1	0	0	0	0	sanguessugas
leer	0	0	1	0	0	1	0	0	0	0	olhar malicioso
leery	0	0	0	0	0	0	0	0	1	0	desconfiado
lees	0	0	0	0	0	0	0	0	0	0	borras
leeway	0	0	0	0	0	0	1	0	0	0	margem de manobra
left	0	0	0	0	0	0	0	0	0	0	deixei
leg	0	0	0	0	0	0	0	0	0	0	perna
legacy	0	0	0	0	0	0	0	0	0	0	legado
legal	0	0	0	0	0	0	1	0	0	1	jurídico
legality	0	0	0	0	0	0	0	0	0	0	legalidade
legalize	0	0	0	0	0	0	0	0	0	0	legalizar
legalized	1	0	0	1	1	0	1	0	0	1	legalizado
legally	0	0	0	0	0	0	0	0	0	0	legalmente
legend	0	0	0	0	0	0	0	0	0	0	lenda
legendary	0	0	0	0	0	0	1	0	0	0	lendário
legibility	0	0	0	0	0	0	1	0	0	0	legibilidade
legible	0	0	0	0	0	0	1	0	0	0	legível
legion	0	0	0	0	0	0	0	0	0	0	legião
legislate	0	0	0	0	0	0	0	0	0	0	legislar
legislation	0	0	0	0	0	0	0	0	0	0	legislação
legislative	0	0	0	0	0	0	0	0	0	0	legislativo
legislator	0	0	0	0	0	0	0	0	0	1	legislador
legislature	0	0	0	0	0	0	0	0	0	1	legislatura
legitimacy	0	0	0	0	0	0	0	0	0	1	legitimidade
legs	0	0	0	0	0	0	0	0	0	0	pernas
legume	0	0	0	0	0	0	0	0	0	0	leguminosa
leisure	0	1	0	0	1	0	1	0	1	1	lazer
leisurely	0	0	0	0	0	0	1	0	0	0	vagarosamente
lemma	0	0	0	0	0	0	1	0	0	0	lema
lemon	0	0	1	0	0	1	0	0	0	0	limão
lend	0	0	0	0	0	0	0	0	0	0	emprestar
lender	0	0	0	0	0	0	0	0	0	1	emprestador
lending	0	0	0	0	0	0	0	0	0	0	empréstimo
length	0	0	0	0	0	0	0	0	0	0	comprimento
lengthen	0	0	0	0	0	0	0	0	0	0	alongar
lengthened	0	0	0	0	0	0	0	0	0	0	alongado
lengthening	0	0	0	0	0	0	0	0	0	0	alongamento
lengthwise	0	0	0	0	0	0	0	0	0	0	longitudinalmente
lengthy	0	0	0	0	0	0	0	0	0	0	longo
leniency	0	0	0	0	0	0	0	0	0	0	clemência
lenient	0	0	0	0	0	0	1	0	0	0	leniente
lens	0	0	0	0	0	0	0	0	0	0	lente
leopard	0	0	0	0	0	0	0	0	0	0	leopardo
leprosy	0	0	1	1	0	1	0	1	0	0	lepra
lessee	0	0	0	0	0	0	0	0	0	0	locatário
lessen	0	1	0	0	0	1	0	0	0	0	diminuir
lessening	0	0	0	0	0	0	0	0	0	0	diminuindo
lesser	0	0	1	0	0	1	0	0	0	0	menor
lesson	0	1	0	0	0	0	1	0	0	1	lição
lessor	0	0	0	0	0	0	0	0	0	0	locador
lethal	0	0	1	1	0	1	0	1	0	0	letal
lethargic	0	0	0	0	0	0	0	0	0	0	letárgico
lethargy	0	0	0	0	0	1	0	1	0	0	letargia
letter	0	1	0	0	0	0	0	0	0	0	carta
lettered	0	1	0	0	0	0	1	0	0	1	com letras
letters	0	0	0	0	0	0	0	0	0	0	cartas
lettuce	0	0	0	0	0	0	0	0	0	0	alface
leukemia	1	0	0	1	0	1	0	1	0	0	leucemia
levee	0	0	0	0	0	0	0	0	0	1	dique
level	0	0	0	0	0	0	1	0	0	1	nível
lever	0	0	0	0	0	0	0	0	0	0	alavanca
leverage	0	0	0	0	0	0	1	0	0	0	aproveitar
levy	0	0	0	0	0	1	0	0	0	0	imposição
lewd	0	0	1	0	0	1	0	0	0	0	sensual
lexicon	0	0	0	0	0	0	0	0	0	0	léxico
ley	0	0	0	0	0	0	0	0	0	0	lei
liabilities	0	0	0	0	0	0	0	0	0	0	passivos
liability	0	0	0	0	0	0	0	0	0	0	responsabilidade
liaison	0	0	0	0	0	1	0	0	0	0	ligação
liar	0	0	1	0	0	1	0	0	0	0	mentiroso
libel	1	0	0	1	0	1	0	0	0	1	difamação
libelous	0	0	0	0	0	0	0	0	0	0	difamatório
liberal	0	0	0	0	0	1	1	0	0	0	liberal
liberalism	0	0	0	0	0	0	0	0	0	0	liberalismo
liberate	1	1	0	0	1	0	1	0	1	1	libertar
liberation	0	1	0	0	1	0	1	0	1	0	libertação
liberty	0	1	0	0	1	0	1	0	1	1	liberdade
libido	0	0	0	0	0	0	0	0	0	0	libido
librarian	0	0	0	0	0	0	0	0	0	0	bibliotecário
library	0	0	0	0	0	0	1	0	0	0	biblioteca
libretto	0	0	0	0	0	0	0	0	0	0	libreto
