English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Albanian Word
infeasible	0	0	0	0	0	0	0	0	0	0	e parealizueshme
infect	0	0	1	0	0	1	0	0	0	0	infektojnë
infection	0	0	0	1	0	1	0	0	0	0	infeksioni
infectious	0	0	1	1	0	1	0	1	0	0	infektive
infer	0	0	0	0	0	0	0	0	0	0	konkludoj
inference	0	0	0	0	0	0	0	0	0	0	konkluzioni
inferential	0	0	0	0	0	0	0	0	0	0	konkluzionit
inferior	0	0	0	0	0	1	0	1	0	0	inferiore
inferiority	0	0	0	0	0	1	0	0	0	0	inferioriteti
inferno	1	0	0	1	0	1	0	0	0	0	ferr
infertile	0	0	0	0	0	0	0	0	0	0	jopjellor
infertility	0	0	0	0	0	1	0	1	0	0	infertilitetit
infestation	0	0	1	1	0	1	0	0	0	0	infektimi
infidel	1	0	1	1	0	1	0	0	0	0	i pafe
infidelity	1	0	1	1	0	1	0	1	0	0	pabesi
infiltration	0	0	0	0	0	1	1	0	0	0	infiltrimi
infinite	0	0	0	0	0	0	1	0	0	0	e pafundme
infinitely	0	0	0	0	0	0	0	0	0	0	pafundësisht
infinitesimal	0	0	0	0	0	0	0	0	0	0	pafundësisht i vogël
infinity	0	1	0	0	1	0	1	0	0	1	pafundësi
infirm	0	0	0	0	0	1	0	0	0	0	të pafuqishëm
infirmary	0	0	0	0	0	0	0	0	0	0	infermieri
infirmity	0	0	0	1	0	1	0	0	0	0	dobësi
inflammation	0	0	0	0	0	1	0	0	0	0	inflamacion
inflated	0	0	0	0	0	1	0	0	0	0	fryrë
inflation	0	0	0	1	0	1	0	0	0	0	inflacioni
inflection	0	0	0	0	0	0	0	0	0	0	lakimi
inflict	1	0	0	1	0	1	0	1	0	0	shkaktoj
infliction	0	0	0	1	0	1	0	1	0	0	shkaktimi
inflorescence	0	0	0	0	0	0	0	0	0	0	tufë lulesh
influence	0	0	0	0	0	1	1	0	0	0	ndikim
influential	0	0	0	0	0	0	1	0	0	1	me ndikim
influenza	0	0	0	0	0	1	0	0	0	0	gripi
influx	0	0	0	0	0	0	0	0	0	0	dyndje
inform	0	0	0	0	0	0	0	0	0	1	informoj
informal	0	0	0	0	0	0	0	0	0	0	informale
informant	0	0	0	0	0	0	0	0	0	0	informator
information	0	0	0	0	0	0	1	0	0	0	informacion
informed	0	0	0	0	0	0	0	0	0	0	i informuar
informer	0	0	0	0	0	1	0	0	0	0	informator
infraction	1	0	0	0	0	1	0	0	0	0	shkelje
infrequent	0	0	0	0	0	0	0	0	1	0	e rrallë
infrequently	0	0	0	0	0	1	0	0	0	0	rrallë
infringement	0	0	0	0	0	1	0	0	0	0	shkelje
infuse	0	0	0	0	0	0	0	0	0	0	mbush
infused	0	0	0	0	0	0	0	0	0	0	të injektuara
infusion	0	0	0	0	0	0	0	0	0	0	infuzion
ingenious	0	0	0	0	0	0	1	0	0	0	i zgjuar
ingenuity	0	0	0	0	0	0	0	0	0	0	zgjuarsi
ingest	0	0	0	0	0	0	0	0	0	0	gëlltit
ingestion	0	0	0	0	0	0	0	0	0	0	gëlltitje
ingot	0	0	0	0	0	0	0	0	0	0	shufër
ingrained	0	0	0	0	0	0	0	0	0	0	i ngulitur
ingredient	0	0	0	0	0	0	0	0	0	0	përbërës
ingress	0	0	0	0	0	0	0	0	0	0	hyrje
inhabit	0	0	0	0	0	0	0	0	0	0	banojnë
inhabitant	0	0	0	0	0	0	0	0	0	0	banor
inhabited	0	0	0	0	0	0	0	0	0	0	e banuar
inhabiting	0	0	0	0	0	0	0	0	0	0	duke banuar
inhalation	0	0	0	0	0	0	0	0	0	0	inhalimi
inhale	0	0	0	0	0	0	0	0	0	0	thith
inherent	0	0	0	0	0	0	0	0	0	0	të qenësishme
inherit	0	0	0	0	0	0	0	0	0	0	trashëgojnë
inheritance	0	1	0	0	1	0	1	0	1	1	trashëgimisë
inhibit	1	0	1	0	0	1	0	1	0	0	pengoj
inhibition	0	0	0	0	0	0	0	0	0	0	frenimi
inhospitable	0	0	0	0	0	1	0	1	0	0	jomikpritës
inhuman	1	0	1	1	0	1	0	1	0	0	çnjerëzore
inhumanity	0	0	0	0	0	1	0	1	0	0	çnjerëzore
inimical	1	0	0	0	0	1	0	1	0	0	armiqësore
inimitable	0	0	0	0	0	0	1	0	0	1	i paimitueshëm
iniquity	0	0	1	0	0	1	0	0	0	0	paudhësi
initial	0	0	0	0	0	0	0	0	0	0	fillestare
initiate	0	0	0	0	0	0	0	0	0	0	nisin
initiated	0	0	0	0	0	0	0	0	0	0	iniciuar
initiative	0	0	0	0	0	0	0	0	0	0	iniciativë
inject	0	0	0	0	0	0	0	0	0	0	injektoj
injection	0	0	0	1	0	0	0	0	0	0	injeksion
injunction	0	0	0	0	0	1	0	0	0	0	urdhëresë
injure	1	0	0	1	0	1	0	1	0	0	plagos
injured	0	0	0	1	0	1	0	1	0	0	të plagosur
injurious	1	0	0	1	0	1	0	1	0	0	të dëmshme
injury	1	0	0	1	0	1	0	1	0	0	lëndimi
injustice	1	0	0	0	0	1	0	0	0	0	padrejtësi
ink	0	0	0	0	0	0	0	0	0	0	bojë
inkling	0	0	0	0	0	0	0	0	0	0	duke menduar
inland	0	0	0	0	0	0	0	0	0	0	në brendësi
inlay	0	0	0	0	0	0	0	0	0	0	zbukurim
inlet	0	0	0	0	0	0	0	0	0	0	hyrje
inmate	0	0	1	1	0	1	0	0	0	0	i burgosur
inn	0	0	0	0	0	0	0	0	0	0	han
innate	0	0	0	0	0	0	0	0	0	0	të lindura
innermost	0	0	0	0	0	0	0	0	0	0	më të brendshmet
innings	0	0	0	0	0	0	0	0	0	0	radhët
innkeeper	0	0	0	0	0	0	0	0	0	0	hanxhi
innocence	0	0	0	0	0	0	1	0	0	0	pafajësia
innocent	0	0	0	0	0	0	1	0	0	1	i pafajshëm
innocently	0	0	0	0	0	0	1	0	0	0	në mënyrë të pafajshme
innocuous	0	0	0	0	0	0	1	0	0	0	i padëmshëm
innovate	0	0	0	0	0	0	1	0	0	0	përtërij
innovation	0	0	0	0	0	0	1	0	0	0	risi
innuendo	0	0	0	0	0	0	0	0	0	0	nënkuptim
innumerable	0	0	0	0	0	0	0	0	0	0	të panumërta
inoculation	0	1	0	0	0	0	0	0	0	1	inokulimi
inoperative	1	0	0	0	0	1	0	0	0	0	jofunksionale
inordinate	0	0	0	0	0	0	0	0	0	0	i jashtëzakonshëm
inorganic	0	0	0	0	0	0	0	0	0	0	inorganike
inquest	0	0	0	0	0	0	0	0	0	0	hetim
inquire	0	0	0	0	0	0	0	0	0	0	pyesni
inquirer	0	0	0	0	0	0	1	0	0	0	pyetës
inquiring	0	0	0	0	0	0	0	0	0	0	duke pyetur
inquiry	0	1	0	0	0	0	1	0	0	0	hetim
inquisitive	0	0	0	0	0	0	1	0	0	0	kureshtar
insane	1	0	0	1	0	1	0	0	0	0	i çmendur
insanity	1	0	1	1	0	1	0	1	0	0	çmenduri
inscription	0	0	0	0	0	0	0	0	0	0	mbishkrim
inscrutable	0	0	0	0	0	0	0	0	0	0	i pakuptueshëm
insect	0	0	0	0	0	0	0	0	0	0	insekt
insecure	1	0	0	1	0	1	0	1	0	0	i pasigurt
insecurity	0	0	0	1	0	1	0	0	0	0	pasiguri
inseparable	0	0	0	0	1	0	1	0	0	1	të pandashme
insert	0	0	0	0	0	0	0	0	0	0	fut
inserted	0	0	0	0	0	0	0	0	0	0	futur
insertion	0	0	0	0	0	0	0	0	0	0	futje
inside	0	0	0	0	0	0	0	0	0	0	brenda
insidious	1	0	1	1	0	1	0	0	0	0	tinëzare
insight	0	0	0	0	0	0	0	0	0	0	depërtim
insignia	0	0	0	0	0	0	1	0	0	0	shenja
insignificance	0	0	0	0	0	1	0	0	0	0	parëndësi
insignificant	1	0	0	0	0	1	0	1	0	0	i parëndësishëm
insipid	0	0	0	0	0	1	0	0	0	0	i padukshëm
insist	0	0	0	0	0	0	0	0	0	0	këmbëngulin
insolent	0	0	0	0	0	1	0	0	0	0	i pafytyrë
insoluble	0	0	0	0	0	0	0	0	0	0	i pazgjidhshëm
insolvency	0	0	0	1	0	1	0	1	1	0	falimentimi
insolvent	0	0	0	1	0	1	0	1	0	1	i paaftë për të paguar
inspect	0	0	0	0	0	0	0	0	0	0	inspektoj
inspector	0	0	0	0	0	0	1	0	0	0	inspektor
inspiration	0	1	0	0	1	0	1	0	0	0	frymëzim
inspire	0	1	0	0	1	0	1	0	0	1	frymëzojnë
inspired	0	0	0	0	1	0	1	0	1	1	frymëzuar
instability	0	0	1	1	0	1	0	0	0	0	jostabiliteti
install	0	1	0	0	0	0	0	0	0	0	instaloni
installation	0	0	0	0	0	0	0	0	0	0	instalimi
installment	0	0	0	0	0	0	0	0	0	0	këste
instance	0	0	0	0	0	0	0	0	0	0	shembull
instant	0	0	0	0	0	0	0	0	0	0	i menjëhershëm
instantaneous	0	0	0	0	0	0	0	0	0	0	i menjëhershëm
instantaneously	0	0	0	0	0	0	0	0	0	0	në çast
instigate	0	0	0	0	0	1	0	0	0	0	nxisin
instigation	0	0	0	0	0	1	0	0	0	0	nxitje
instill	0	0	0	0	0	0	0	0	0	0	fut
instinct	0	0	0	0	0	0	0	0	0	0	instinkt
instinctive	1	0	1	1	0	0	1	0	0	0	instinktive
institute	0	0	0	0	0	0	0	0	0	1	institut
institution	0	0	0	0	0	0	0	0	0	0	institucioni
instruct	0	0	0	0	0	0	1	0	0	1	udhëzojë
instructed	0	0	0	0	0	0	0	0	0	0	udhëzuar
instruction	0	0	0	0	0	0	1	0	0	1	udhëzim
instructional	0	0	0	0	0	0	0	0	0	0	mësimore
instructions	0	1	0	0	0	0	0	0	0	1	udhëzimet
instructive	0	0	0	0	0	0	0	0	0	0	udhëzues
instructor	0	1	0	0	0	0	1	0	0	1	instruktor
instrument	0	0	0	0	0	0	0	0	0	0	instrument
instrumental	0	0	0	0	0	0	1	0	0	0	instrumentale
instrumentalist	0	0	0	0	0	0	0	0	0	0	instrumentist
instrumentality	0	0	0	0	0	0	0	0	0	0	instrumentaliteti
insufficiency	1	0	0	0	0	1	0	0	0	0	pamjaftueshmëria
insufficient	0	0	0	0	0	1	0	0	0	0	të pamjaftueshme
insufficiently	0	0	0	0	0	1	0	0	0	0	në mënyrë të pamjaftueshme
insular	0	0	0	0	0	0	0	0	0	0	izolues
insulate	0	0	0	0	0	0	0	0	0	0	izolojnë
insulation	0	0	0	0	0	0	0	0	0	1	izolim
insult	1	0	1	0	0	1	0	1	1	0	fyerje
insulting	1	0	1	1	0	1	0	1	0	0	fyese
insurance	0	0	0	0	0	0	0	0	0	0	sigurimi
insure	0	0	0	0	0	0	1	0	0	1	siguroj
insurgent	0	0	0	0	0	1	0	0	0	0	kryengritës
insurmountable	0	0	0	1	0	1	0	1	0	0	i pakapërcyeshëm
insurrection	1	0	0	0	0	1	0	0	0	0	kryengritje
intact	0	0	0	0	0	0	1	0	0	1	e paprekur
intangible	0	0	0	0	0	0	0	0	0	0	jomateriale
integer	0	0	0	0	0	0	0	0	0	0	numër i plotë
integral	0	0	0	0	0	0	0	0	0	0	integrale
integrate	0	0	0	0	0	0	0	0	0	0	integrohen
integration	0	0	0	0	0	0	0	0	0	0	integrimin
integrity	0	0	0	0	0	0	1	0	0	1	integriteti
intellect	0	0	0	0	0	0	1	0	0	0	intelekti
intellectual	0	0	0	0	0	0	1	0	0	0	intelektuale
intelligence	0	0	0	1	1	0	1	0	0	1	inteligjencës
intelligent	0	0	0	0	0	0	1	0	0	1	inteligjente
intelligibility	0	0	0	0	0	0	0	0	0	0	kuptueshmëria
intelligible	0	0	0	0	0	0	0	0	0	0	të kuptueshme
intend	0	0	0	0	0	0	0	0	0	1	synojnë
intended	0	1	0	0	0	0	1	0	0	0	synuar
intending	0	0	0	0	0	0	0	0	0	0	duke synuar
intense	1	0	1	1	1	1	1	0	1	1	intensive
intensely	0	0	0	0	0	0	0	0	0	0	intensivisht
intensify	0	0	0	0	0	0	0	0	0	0	intensifikohen
intensity	0	0	0	0	0	0	0	0	0	0	intensiteti
intent	0	0	0	0	0	0	0	0	0	0	synimin
intention	0	0	0	0	0	0	0	0	0	0	synimin
intentional	0	0	0	0	0	0	0	0	0	0	i qëllimshëm
intentionally	0	0	0	0	0	0	0	0	0	0	qëllimisht
inter	0	0	0	0	0	1	0	1	0	0	ndër
interaction	0	0	0	0	0	0	0	0	0	0	ndërveprim
intercede	0	0	0	1	0	0	0	1	0	0	ndërmjetësoj
intercept	0	0	0	0	0	0	0	0	0	0	përgjoj
interception	0	0	0	0	0	0	0	0	0	0	përgjimi
intercession	0	0	0	0	0	0	0	0	0	1	ndërmjetësimi
interchange	0	0	0	0	0	0	0	0	0	0	shkëmbimi
interchangeable	0	0	0	0	0	0	0	0	0	0	të këmbyeshme
interchanged	0	0	0	0	0	0	0	0	0	0	të ndërruara
intercom	0	0	0	0	0	0	0	0	0	0	intercom
intercourse	0	0	0	0	0	0	1	0	0	0	marrëdhënie
interdependence	0	0	0	0	0	0	0	0	0	0	ndërvarësia
interdependent	0	0	0	0	0	0	0	0	0	0	të ndërvarura
interdiction	0	0	0	0	0	1	0	0	0	0	ndalim
interest	0	0	0	0	0	0	1	0	0	0	interesi
interested	0	0	1	0	0	0	1	1	0	0	e interesuar
interesting	0	0	0	0	0	0	1	0	0	0	interesante
interference	0	0	0	0	0	1	0	0	0	0	ndërhyrje
interferometer	0	0	0	0	0	0	0	0	0	0	interferometër
interim	0	1	0	0	0	0	0	0	0	0	e përkohshme
interior	0	0	1	0	0	0	1	0	0	1	brendshme
interlocutory	0	0	0	0	0	0	1	0	0	0	të ndërlidhura
interlude	0	0	0	0	0	0	1	0	0	0	interlude
intermediary	0	0	0	0	0	0	0	0	0	0	ndërmjetësues
intermediate	0	0	0	0	0	0	0	0	0	0	e ndërmjetme
interment	0	0	0	0	0	1	0	1	0	0	internim
interminable	1	1	0	0	0	1	1	0	0	0	i pafund
intermission	0	1	0	0	0	0	0	0	0	0	ndërprerje
intermittent	0	0	0	0	0	0	0	0	0	0	me ndërprerje
intern	0	0	0	0	0	0	0	0	0	0	praktikant
internal	0	0	0	0	0	0	0	0	0	0	e brendshme
internally	0	0	0	0	0	0	0	0	0	0	nga brenda
international	0	0	0	0	0	0	0	0	0	0	ndërkombëtare
interpolate	0	0	0	0	0	0	0	0	0	0	interpoloj
interpolation	0	0	0	0	0	0	0	0	0	0	interpolimi
interpret	0	0	0	0	0	0	0	0	0	0	interpretojnë
interpretation	0	0	0	0	0	0	0	0	0	0	interpretimi
interpreter	0	0	0	0	0	0	0	0	0	0	përkthyes
interrelated	0	0	0	0	0	0	0	0	0	0	të ndërlidhura
interrogate	0	0	0	1	0	0	0	0	0	0	marr në pyetje
interrogation	0	0	0	1	0	0	0	0	0	0	marrjes në pyetje
interrupt	1	0	0	0	0	1	0	0	1	0	ndërpres
interrupted	0	0	0	0	0	1	0	1	0	0	i ndërprerë
interruption	0	0	0	0	0	0	0	0	0	0	ndërprerje
intersect	0	0	0	0	0	0	0	0	0	0	kryqëzohen
intersection	0	0	0	0	0	0	0	0	0	0	kryqëzim
interstitial	0	0	0	0	0	0	0	0	0	0	intersticiale
interval	0	0	0	0	0	0	0	0	0	0	intervali
intervening	0	0	0	0	0	0	0	0	0	0	duke ndërhyrë
intervention	0	0	0	0	0	1	1	1	0	0	ndërhyrja
interview	0	0	0	0	0	0	0	0	0	0	intervistë
interviewer	0	0	0	1	0	0	0	0	0	0	intervistues
interworking	0	0	0	0	0	0	0	0	0	0	ndërvepruese
intestate	0	0	0	0	0	1	0	0	0	0	i patestuar
intestinal	0	0	1	0	0	0	0	0	0	0	zorrëve
intestine	0	0	0	0	0	0	0	0	0	0	zorrët
intestines	0	0	0	0	0	0	0	0	0	0	zorrët
intimacy	0	0	0	0	0	0	0	0	0	0	intimitet
intimate	0	1	0	0	1	0	1	0	0	1	intime
intimately	0	1	0	1	1	0	0	0	0	0	në mënyrë intime
intimation	0	0	0	0	0	0	0	0	0	0	intimacion
intimidate	0	0	0	1	0	1	0	0	0	0	frikësojnë
intimidation	1	0	0	1	0	1	0	0	0	0	frikësimi
intolerable	1	0	0	0	0	1	0	0	0	0	e patolerueshme
intolerance	1	0	1	1	0	1	0	0	0	0	intolerancës
intolerant	1	0	1	1	0	1	0	1	0	0	intolerant
intonation	0	0	0	0	0	0	1	0	0	0	intonacioni
intoxicated	0	0	1	0	0	1	0	0	0	0	i dehur
intoxication	0	0	0	0	0	0	0	0	0	0	dehje
intractable	1	0	0	0	0	1	0	0	0	0	e pazgjidhshme
intramural	0	0	0	0	0	0	0	0	0	0	intramurale
intrepid	0	0	0	0	0	0	1	0	0	0	i trembur
intricate	0	0	0	0	0	0	0	0	0	0	i ndërlikuar
intrigue	0	1	0	1	0	1	0	0	1	0	intrigës
intriguing	0	0	0	0	0	0	0	0	0	0	intriguese
intrinsic	0	0	0	0	0	0	0	0	0	0	e brendshme
intrinsically	0	0	0	0	0	0	0	0	0	0	në mënyrë të brendshme
introduction	0	0	0	0	0	0	0	0	0	0	Prezantimi
introductory	0	0	0	0	0	0	0	0	0	0	hyrëse
introspection	0	0	0	0	0	0	0	0	0	0	introspeksioni
introspective	0	0	0	0	0	0	0	0	0	0	introspektive
intruder	1	0	0	1	0	1	0	0	1	0	ndërhyrës
intrusion	0	0	0	1	0	1	0	0	0	0	ndërhyrje
intrusive	1	0	1	1	0	1	0	0	1	0	ndërhyrës
intuition	0	0	0	0	0	0	1	0	0	1	intuitës
intuitive	0	0	0	0	0	0	1	0	0	0	intuitive
intuitively	0	1	0	0	0	0	0	0	0	0	në mënyrë intuitive
inundation	0	0	0	0	0	0	0	0	0	0	përmbytje
invade	1	0	0	1	0	1	0	1	1	0	pushtojnë
invader	1	0	0	1	0	1	0	1	0	0	pushtues
invalid	0	0	0	0	0	0	0	1	0	0	e pavlefshme
invalidate	0	0	0	0	0	1	0	0	0	0	zhvlerësoj
invalidation	0	0	0	0	0	1	0	0	0	0	pavlefshmëria
invalidity	0	0	0	0	0	1	0	0	0	0	pavlefshmëria
invaluable	0	0	0	0	0	0	0	0	0	0	e paçmueshme
invariably	0	0	0	0	0	0	1	0	0	0	në mënyrë të pandryshueshme
invasion	1	0	0	0	0	1	0	0	0	0	pushtimin
invent	0	0	0	0	0	0	0	0	0	0	shpik
invention	0	0	0	0	0	0	0	0	0	0	shpikje
inventive	0	0	0	0	0	0	1	0	0	0	shpikës
inventor	0	0	0	0	0	0	1	0	0	0	shpikës
inventory	0	0	0	0	0	0	0	0	0	0	inventari
inverse	0	0	0	0	0	0	0	0	0	0	anasjelltas
inversely	0	0	0	0	0	0	0	0	0	0	anasjelltas
inversion	0	0	0	0	0	0	0	0	0	0	përmbysja
invert	0	0	0	0	0	0	0	0	0	0	përmbys
inverted	0	0	0	0	0	0	0	0	0	0	i përmbysur
investigate	0	0	0	0	0	0	1	0	0	0	hetojnë
investigation	0	1	0	0	0	0	0	0	0	0	hetimi
investigator	0	0	0	0	0	0	0	0	0	0	hetuesi
investor	0	0	0	0	0	0	0	0	0	0	investitor
invigorate	0	0	0	0	0	0	1	0	0	0	fuqizoj
invincible	0	0	0	0	0	0	0	0	0	0	i pamposhtur
invisibility	0	0	0	0	0	0	0	0	0	0	padukshmëria
invisible	0	0	0	0	0	0	0	0	0	0	e padukshme
invitation	0	1	0	0	0	0	1	0	0	0	ftesë
invite	0	1	0	0	1	0	1	0	1	1	ftoj
inviting	0	1	0	0	1	0	1	0	1	1	duke ftuar
invocation	0	1	0	0	0	0	0	0	0	1	thirrje
invoice	0	0	0	0	0	0	0	0	0	0	faturë
invoke	0	1	0	0	0	0	0	0	0	0	thirr
involuntary	0	0	0	0	0	1	0	0	0	0	e pavullnetshme
involution	1	0	0	0	0	1	0	0	0	0	involucioni
involvement	1	0	0	0	0	0	0	0	0	0	përfshirjen
inwards	0	0	0	0	0	0	0	0	0	0	nga brenda
iota	0	0	0	0	0	0	0	0	0	0	jota
irate	1	0	0	0	0	1	0	0	0	0	i zemëruar
ire	1	0	0	0	0	1	0	0	0	0	inat
iridescent	0	0	0	0	0	0	0	0	0	0	i ylbertë
iris	0	0	0	1	0	0	0	0	0	0	irisit
iron	0	0	0	0	0	0	1	0	0	1	hekuri
ironic	0	0	0	0	0	0	0	0	0	0	ironike
irons	0	0	0	0	0	1	0	0	0	0	hekurat
irony	0	0	0	0	0	0	0	0	0	0	ironi
irradiation	0	0	0	0	0	0	0	0	0	0	rrezatimi
irrational	0	0	1	1	0	1	0	0	0	0	irracionale
irrationality	0	0	0	0	0	1	0	0	0	0	irracionaliteti
irreconcilable	1	0	0	1	0	1	0	1	0	0	i papajtueshëm
irreducible	0	0	0	0	0	0	1	0	0	0	e pareduktueshme
irrefutable	0	0	0	0	0	0	1	0	0	1	i pakundërshtueshëm
irregular	0	0	0	0	0	1	0	0	0	0	i parregullt
irregularity	0	0	0	0	0	1	0	0	0	0	parregullsi
irregularly	0	0	0	0	0	0	0	0	0	0	në mënyrë të parregullt
irrelevant	0	0	0	0	0	1	0	0	0	0	të parëndësishme
irreparable	0	0	0	1	0	1	0	1	0	0	të pariparueshme
irrepressible	0	0	0	0	0	0	0	0	0	0	i papërmbajtshëm
irresistible	0	0	0	0	0	0	0	0	0	0	i papërmbajtshëm
irrespective	0	0	0	0	0	0	0	0	0	0	pavaresisht
irresponsible	0	0	0	0	0	1	0	0	0	0	të papërgjegjshëm
irreverent	0	0	0	0	0	1	0	0	0	0	i pandershëm
irreversible	0	0	0	0	0	0	0	0	0	0	të pakthyeshme
irrevocable	0	0	0	0	0	1	0	0	0	0	të parevokueshme
irrigate	0	0	0	0	0	0	0	0	0	0	ujiten
irrigation	0	0	0	0	0	0	0	0	0	0	ujitjes
irritability	1	0	0	0	0	1	0	0	0	0	nervozizëm
irritable	1	0	0	0	0	1	0	0	0	0	nervoz
irritating	1	0	1	0	0	1	0	0	0	0	irrituese
irritation	1	0	1	0	0	1	0	1	0	0	acarim
island	0	0	0	0	0	0	0	0	0	0	ishull
isle	0	0	0	0	0	0	0	0	0	0	ishull
islet	0	0	0	0	0	0	0	0	0	0	ishull
isolate	0	0	0	0	0	0	0	1	0	0	izoluar
isolated	0	0	0	1	0	1	0	1	0	0	i izoluar
isolation	0	0	0	0	0	1	0	1	0	0	izolim
isomorphism	0	0	0	0	0	0	0	0	0	0	izomorfizëm
isothermal	0	0	0	0	0	0	0	0	0	0	izotermike
issue	0	0	0	0	0	0	0	0	0	0	çështje
itch	0	0	0	0	0	0	0	0	0	0	kruarje
itching	0	0	0	0	0	0	0	0	0	0	kruarje
item	0	0	0	0	0	0	0	0	0	0	artikull
itemize	0	0	0	0	0	0	0	0	0	0	detajoj
items	0	0	0	0	0	0	0	0	0	0	artikujt
iterate	0	0	0	0	0	0	0	0	0	0	iterate
iteration	0	0	0	0	0	0	0	0	0	0	përsëritje
iterative	0	0	0	0	0	0	0	0	0	0	përsëritëse
itinerant	0	0	0	0	0	0	0	0	0	0	shëtitës
itinerary	0	0	0	0	0	0	0	0	0	0	itinerari
ivory	0	0	0	0	0	0	0	0	0	0	fildishi
jab	1	0	0	0	0	0	0	0	0	0	goditje
jabber	0	0	0	0	0	1	0	0	0	0	shaka
jack	0	0	0	0	0	0	0	0	0	0	krik
jackass	0	0	0	0	0	0	0	0	0	0	xhaketë
jackpot	0	1	0	0	1	0	1	0	1	0	çmim i parë
jacks	0	0	0	0	0	0	0	0	0	0	foletë
jade	0	0	0	0	0	0	0	0	0	0	lodh
jag	0	0	0	0	0	0	0	0	0	0	jag
jagged	0	0	0	0	0	0	0	0	0	0	i dhëmbëzuar
jaguar	0	0	0	0	0	0	0	0	0	0	jaguar
jail	0	0	0	1	0	1	0	1	0	0	burgu
jam	0	0	0	0	0	0	1	0	0	0	bllokim
jammed	0	0	0	0	0	0	0	0	0	0	bllokuar
janitor	0	0	1	0	0	0	0	0	0	0	portier
japan	0	0	0	0	0	0	0	0	0	0	Japonia
jar	0	0	0	0	0	0	0	0	0	0	kavanoz
jargon	0	0	0	0	0	1	0	0	0	0	zhargon
jarring	0	0	0	1	0	1	0	1	0	0	turbullues
jasper	0	0	0	0	0	0	0	0	0	0	diaspër
jaundice	0	0	0	1	0	1	0	0	0	0	verdhëza
jaunt	0	0	0	0	0	0	0	0	0	0	shëtitje
javelin	0	0	0	0	0	0	0	0	0	0	shtizë
jaw	0	0	0	0	0	0	0	0	0	0	nofulla
jaws	0	0	0	1	0	0	0	0	0	0	gryke
jay	0	0	0	0	0	0	0	0	0	0	jay
jealous	1	0	1	0	0	1	0	0	0	0	xheloz
jealousy	1	0	1	1	0	1	0	1	0	0	xhelozia
jeans	0	0	0	0	0	0	0	0	0	0	xhinse
jeep	0	0	0	0	0	0	0	0	0	0	xhip
jelly	0	0	0	0	0	0	0	0	0	0	pelte
jenny	0	0	0	0	0	0	0	0	0	0	xheni
jeopardize	1	0	0	1	0	1	0	0	0	0	rrezikojnë
jeopardy	0	1	0	1	0	1	0	0	0	0	rrezik
jerk	1	0	0	0	0	0	0	0	1	0	hov
jersey	0	0	0	0	0	0	0	0	0	0	fanellë
jest	0	0	0	0	1	0	1	0	1	0	shaka
jester	0	0	0	0	0	0	0	0	0	0	shakaxhi
jet	0	0	0	0	0	0	0	0	0	0	jet
jetty	0	0	0	0	0	0	0	0	0	0	bankinë
jewel	0	0	0	0	0	0	0	0	0	0	xhevahir
jeweler	0	0	0	0	0	0	0	0	0	0	argjendari
jewelry	0	0	0	0	0	0	0	0	0	0	bizhuteri
jib	0	0	0	0	0	0	0	0	0	0	gjilpërë
jiffy	0	0	0	0	0	0	0	0	0	0	xhufkë
jimmy	0	0	0	0	0	0	0	0	0	0	Jimmy
jingle	0	0	0	0	0	0	0	0	0	0	tingull
job	0	0	0	0	0	0	1	0	0	0	punë
jock	0	0	0	0	0	0	0	0	0	0	shaka
jockey	0	0	0	0	0	0	0	0	0	0	kalorës
jog	0	0	0	0	0	0	0	0	0	0	vrapoj
john	0	0	1	0	0	1	0	0	0	0	jon
join	0	0	0	0	0	0	1	0	0	0	bashkohen
joined	0	0	0	0	0	0	1	0	0	0	u bashkuan
joining	0	0	0	0	0	0	0	0	0	0	duke u bashkuar
joint	0	0	0	0	0	0	0	0	0	0	të përbashkët
jointly	0	0	0	0	0	0	0	0	0	0	bashkërisht
joke	0	0	0	0	0	1	0	0	0	0	shaka
joker	0	0	0	0	1	0	1	0	1	0	shakaxhi
joking	0	0	0	0	0	0	1	0	0	0	duke bërë shaka
jolt	0	0	0	0	0	0	0	0	1	0	goditje
jornada	0	0	0	0	0	1	0	0	0	0	jornada
jot	0	0	0	0	0	0	0	0	0	0	shënoj
journal	0	0	0	0	0	0	0	0	0	0	ditar
journalism	0	0	0	0	0	0	0	0	0	1	gazetari
journalist	0	0	0	0	0	0	1	0	0	0	gazetare
journey	0	1	0	1	1	0	1	0	0	0	udhëtim
journeyman	0	0	0	0	0	0	0	0	0	1	mjeshtër
jovial	0	0	0	0	1	0	1	0	0	0	gazmor
joy	0	0	0	0	1	0	1	0	0	0	gëzim
joyful	0	0	0	0	1	0	1	0	0	1	i gëzuar
joyous	0	0	0	0	1	0	1	0	0	0	i gëzuar
jubilant	0	0	0	0	1	0	1	0	1	1	ngazëllyese
jubilee	0	0	0	0	1	0	1	0	1	0	jubilare
judge	0	0	0	0	0	0	0	0	0	0	gjykoj
judging	0	0	0	0	0	0	0	0	0	0	duke gjykuar
judgment	0	0	0	0	0	0	0	0	1	0	gjykim
judicial	0	1	0	0	0	0	1	0	0	1	gjyqësore
judiciary	0	1	0	0	0	0	0	0	0	1	gjyqësor
judicious	0	0	0	0	0	0	1	0	0	1	i matur
jug	0	0	0	0	0	0	0	0	0	0	enë
