English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Latvian Word
inefficiency	0	0	1	0	0	1	0	1	0	0	neefektivitāte
inefficient	0	0	0	0	0	1	0	1	0	0	neefektīvi
inelastic	0	0	0	0	0	0	0	0	0	0	neelastīgs
ineligible	0	0	0	0	0	0	0	0	0	0	neatbilstošs
inept	1	0	1	0	0	1	0	0	0	0	neveicīgs
ineptitude	0	0	1	1	0	1	0	1	0	0	neizdarība
inequality	1	0	0	1	0	1	0	1	0	0	nevienlīdzība
inequitable	0	0	0	0	0	1	0	0	0	0	netaisnīgs
inert	0	0	0	0	0	1	0	0	0	0	inerts
inertia	0	0	0	0	0	0	0	0	0	0	inerce
inevitable	0	0	0	0	0	0	0	0	0	0	neizbēgami
inexact	0	0	0	0	0	0	0	0	0	0	neprecīzi
inexcusable	1	0	1	0	0	1	0	1	0	0	nepiedodami
inexhaustible	0	0	0	0	0	0	0	0	0	0	neizsmeļams
inexpensive	0	0	0	0	0	0	1	0	0	0	lēti
inexperience	0	0	0	0	0	1	0	0	0	0	pieredzes trūkums
inexperienced	0	0	0	0	0	1	0	0	0	0	nepieredzējis
inexplicable	0	0	0	0	0	1	0	0	1	0	neizskaidrojams
infallibility	0	0	0	0	0	0	0	0	0	1	nekļūdīgums
infallible	0	0	0	0	0	0	1	0	0	0	nekļūdīgs
infamous	1	0	1	1	0	1	0	0	0	0	bēdīgi slavens
infamy	0	0	0	0	0	1	0	1	0	0	slava
infancy	0	0	0	0	0	0	0	0	0	0	zīdaiņa vecumā
infant	0	1	0	1	1	0	1	0	1	0	zīdainis
infanticide	1	1	1	1	0	1	0	1	0	0	zīdaiņu slepkavība
infantile	1	0	1	0	0	1	0	0	0	0	infantila
infantry	0	0	0	0	0	0	0	0	0	0	kājnieki
infarct	0	0	0	1	0	1	0	0	1	0	infarkts
infatuation	0	0	0	0	0	0	0	0	0	0	aizraušanās
infeasible	0	0	0	0	0	0	0	0	0	0	neizpildāms
infect	0	0	1	0	0	1	0	0	0	0	inficēt
infection	0	0	0	1	0	1	0	0	0	0	infekcija
infectious	0	0	1	1	0	1	0	1	0	0	infekciozs
infer	0	0	0	0	0	0	0	0	0	0	secināt
inference	0	0	0	0	0	0	0	0	0	0	secinājums
inferential	0	0	0	0	0	0	0	0	0	0	secinošs
inferior	0	0	0	0	0	1	0	1	0	0	zemāks
inferiority	0	0	0	0	0	1	0	0	0	0	mazvērtība
inferno	1	0	0	1	0	1	0	0	0	0	inferno
infertile	0	0	0	0	0	0	0	0	0	0	neauglīgs
infertility	0	0	0	0	0	1	0	1	0	0	neauglība
infestation	0	0	1	1	0	1	0	0	0	0	invāzija
infidel	1	0	1	1	0	1	0	0	0	0	neticīgs
infidelity	1	0	1	1	0	1	0	1	0	0	neuzticība
infiltration	0	0	0	0	0	1	1	0	0	0	infiltrācija
infinite	0	0	0	0	0	0	1	0	0	0	bezgalīgs
infinitely	0	0	0	0	0	0	0	0	0	0	bezgalīgi
infinitesimal	0	0	0	0	0	0	0	0	0	0	bezgala mazs
infinity	0	1	0	0	1	0	1	0	0	1	bezgalība
infirm	0	0	0	0	0	1	0	0	0	0	vājš
infirmary	0	0	0	0	0	0	0	0	0	0	lazarete
infirmity	0	0	0	1	0	1	0	0	0	0	nespēks
inflammation	0	0	0	0	0	1	0	0	0	0	iekaisums
inflated	0	0	0	0	0	1	0	0	0	0	uzpūsts
inflation	0	0	0	1	0	1	0	0	0	0	inflācija
inflection	0	0	0	0	0	0	0	0	0	0	infekcija
inflict	1	0	0	1	0	1	0	1	0	0	nodarīt
infliction	0	0	0	1	0	1	0	1	0	0	ievainojums
inflorescence	0	0	0	0	0	0	0	0	0	0	ziedkopa
influence	0	0	0	0	0	1	1	0	0	0	ietekme
influential	0	0	0	0	0	0	1	0	0	1	ietekmīgs
influenza	0	0	0	0	0	1	0	0	0	0	gripa
influx	0	0	0	0	0	0	0	0	0	0	pieplūdums
inform	0	0	0	0	0	0	0	0	0	1	informēt
informal	0	0	0	0	0	0	0	0	0	0	neformāls
informant	0	0	0	0	0	0	0	0	0	0	informators
information	0	0	0	0	0	0	1	0	0	0	informāciju
informed	0	0	0	0	0	0	0	0	0	0	informēts
informer	0	0	0	0	0	1	0	0	0	0	informators
infraction	1	0	0	0	0	1	0	0	0	0	pārkāpums
infrequent	0	0	0	0	0	0	0	0	1	0	reti
infrequently	0	0	0	0	0	1	0	0	0	0	reti
infringement	0	0	0	0	0	1	0	0	0	0	pārkāpums
infuse	0	0	0	0	0	0	0	0	0	0	ieliet
infused	0	0	0	0	0	0	0	0	0	0	ievadīts
infusion	0	0	0	0	0	0	0	0	0	0	infūzija
ingenious	0	0	0	0	0	0	1	0	0	0	ģeniāls
ingenuity	0	0	0	0	0	0	0	0	0	0	atjautība
ingest	0	0	0	0	0	0	0	0	0	0	norīt
ingestion	0	0	0	0	0	0	0	0	0	0	norīšana
ingot	0	0	0	0	0	0	0	0	0	0	stieņa
ingrained	0	0	0	0	0	0	0	0	0	0	iesakņojies
ingredient	0	0	0	0	0	0	0	0	0	0	sastāvdaļa
ingress	0	0	0	0	0	0	0	0	0	0	iekļūšana
inhabit	0	0	0	0	0	0	0	0	0	0	apdzīvot
inhabitant	0	0	0	0	0	0	0	0	0	0	iedzīvotājs
inhabited	0	0	0	0	0	0	0	0	0	0	apdzīvota
inhabiting	0	0	0	0	0	0	0	0	0	0	apdzīvo
inhalation	0	0	0	0	0	0	0	0	0	0	ieelpošana
inhale	0	0	0	0	0	0	0	0	0	0	ieelpot
inherent	0	0	0	0	0	0	0	0	0	0	raksturīgi
inherit	0	0	0	0	0	0	0	0	0	0	mantot
inheritance	0	1	0	0	1	0	1	0	1	1	mantojums
inhibit	1	0	1	0	0	1	0	1	0	0	kavēt
inhibition	0	0	0	0	0	0	0	0	0	0	kavēšana
inhospitable	0	0	0	0	0	1	0	1	0	0	neviesmīlīgs
inhuman	1	0	1	1	0	1	0	1	0	0	necilvēcīgi
inhumanity	0	0	0	0	0	1	0	1	0	0	necilvēcība
inimical	1	0	0	0	0	1	0	1	0	0	naidīgs
inimitable	0	0	0	0	0	0	1	0	0	1	neatkārtojams
iniquity	0	0	1	0	0	1	0	0	0	0	netaisnība
initial	0	0	0	0	0	0	0	0	0	0	sākotnējā
initiate	0	0	0	0	0	0	0	0	0	0	uzsākt
initiated	0	0	0	0	0	0	0	0	0	0	uzsākta
initiative	0	0	0	0	0	0	0	0	0	0	iniciatīvs
inject	0	0	0	0	0	0	0	0	0	0	injicēt
injection	0	0	0	1	0	0	0	0	0	0	injekcija
injunction	0	0	0	0	0	1	0	0	0	0	rīkojumu
injure	1	0	0	1	0	1	0	1	0	0	ievainot
injured	0	0	0	1	0	1	0	1	0	0	ievainots
injurious	1	0	0	1	0	1	0	1	0	0	ievainojošs
injury	1	0	0	1	0	1	0	1	0	0	ievainojums
injustice	1	0	0	0	0	1	0	0	0	0	netaisnību
ink	0	0	0	0	0	0	0	0	0	0	tinte
inkling	0	0	0	0	0	0	0	0	0	0	nojausma
inland	0	0	0	0	0	0	0	0	0	0	iekšzemē
inlay	0	0	0	0	0	0	0	0	0	0	inkrustācija
inlet	0	0	0	0	0	0	0	0	0	0	ieplūde
inmate	0	0	1	1	0	1	0	0	0	0	ieslodzītais
inn	0	0	0	0	0	0	0	0	0	0	krogs
innate	0	0	0	0	0	0	0	0	0	0	iedzimts
innermost	0	0	0	0	0	0	0	0	0	0	visdziļākais
innings	0	0	0	0	0	0	0	0	0	0	inings
innkeeper	0	0	0	0	0	0	0	0	0	0	krodzinieks
innocence	0	0	0	0	0	0	1	0	0	0	nevainība
innocent	0	0	0	0	0	0	1	0	0	1	nevainīgs
innocently	0	0	0	0	0	0	1	0	0	0	nevainīgi
innocuous	0	0	0	0	0	0	1	0	0	0	nekaitīgs
innovate	0	0	0	0	0	0	1	0	0	0	ieviest jauninājumus
innovation	0	0	0	0	0	0	1	0	0	0	inovācijas
innuendo	0	0	0	0	0	0	0	0	0	0	mājiens
innumerable	0	0	0	0	0	0	0	0	0	0	neskaitāmas
inoculation	0	1	0	0	0	0	0	0	0	1	inokulācija
inoperative	1	0	0	0	0	1	0	0	0	0	nedarbojas
inordinate	0	0	0	0	0	0	0	0	0	0	pārmērīgs
inorganic	0	0	0	0	0	0	0	0	0	0	neorganisks
inquest	0	0	0	0	0	0	0	0	0	0	izmeklēšanu
inquire	0	0	0	0	0	0	0	0	0	0	painteresēties
inquirer	0	0	0	0	0	0	1	0	0	0	jautātājs
inquiring	0	0	0	0	0	0	0	0	0	0	jautājot
inquiry	0	1	0	0	0	0	1	0	0	0	izmeklēšanu
inquisitive	0	0	0	0	0	0	1	0	0	0	zinātkārs
insane	1	0	0	1	0	1	0	0	0	0	ārprātīgs
insanity	1	0	1	1	0	1	0	1	0	0	ārprāts
inscription	0	0	0	0	0	0	0	0	0	0	uzraksts
inscrutable	0	0	0	0	0	0	0	0	0	0	neizdibināms
insect	0	0	0	0	0	0	0	0	0	0	kukainis
insecure	1	0	0	1	0	1	0	1	0	0	nedrošs
insecurity	0	0	0	1	0	1	0	0	0	0	nedrošība
inseparable	0	0	0	0	1	0	1	0	0	1	nešķirami
insert	0	0	0	0	0	0	0	0	0	0	ievietot
inserted	0	0	0	0	0	0	0	0	0	0	ievietots
insertion	0	0	0	0	0	0	0	0	0	0	ievietošana
inside	0	0	0	0	0	0	0	0	0	0	iekšā
insidious	1	0	1	1	0	1	0	0	0	0	mānīgs
insight	0	0	0	0	0	0	0	0	0	0	ieskatu
insignia	0	0	0	0	0	0	1	0	0	0	zīmotnes
insignificance	0	0	0	0	0	1	0	0	0	0	niecīgums
insignificant	1	0	0	0	0	1	0	1	0	0	nenozīmīgs
insipid	0	0	0	0	0	1	0	0	0	0	negaršīgs
insist	0	0	0	0	0	0	0	0	0	0	uzstāj
insolent	0	0	0	0	0	1	0	0	0	0	nekaunīgs
insoluble	0	0	0	0	0	0	0	0	0	0	nešķīstošs
insolvency	0	0	0	1	0	1	0	1	1	0	maksātnespēja
insolvent	0	0	0	1	0	1	0	1	0	1	maksātnespējīgs
inspect	0	0	0	0	0	0	0	0	0	0	pārbaudīt
inspector	0	0	0	0	0	0	1	0	0	0	inspektors
inspiration	0	1	0	0	1	0	1	0	0	0	iedvesma
inspire	0	1	0	0	1	0	1	0	0	1	iedvesmot
inspired	0	0	0	0	1	0	1	0	1	1	iedvesmoja
instability	0	0	1	1	0	1	0	0	0	0	nestabilitāte
install	0	1	0	0	0	0	0	0	0	0	uzstādīt
installation	0	0	0	0	0	0	0	0	0	0	uzstādīšana
installment	0	0	0	0	0	0	0	0	0	0	iemaksa
instance	0	0	0	0	0	0	0	0	0	0	piemēram
instant	0	0	0	0	0	0	0	0	0	0	acumirklī
instantaneous	0	0	0	0	0	0	0	0	0	0	momentāni
instantaneously	0	0	0	0	0	0	0	0	0	0	acumirklī
instigate	0	0	0	0	0	1	0	0	0	0	pamudināt
instigation	0	0	0	0	0	1	0	0	0	0	pamudināšana
instill	0	0	0	0	0	0	0	0	0	0	iepotēt
instinct	0	0	0	0	0	0	0	0	0	0	instinkts
instinctive	1	0	1	1	0	0	1	0	0	0	instinktīvs
institute	0	0	0	0	0	0	0	0	0	1	institūts
institution	0	0	0	0	0	0	0	0	0	0	iestāde
instruct	0	0	0	0	0	0	1	0	0	1	pamācīt
instructed	0	0	0	0	0	0	0	0	0	0	pamācīts
instruction	0	0	0	0	0	0	1	0	0	1	instrukcija
instructional	0	0	0	0	0	0	0	0	0	0	mācību
instructions	0	1	0	0	0	0	0	0	0	1	instrukcijas
instructive	0	0	0	0	0	0	0	0	0	0	pamācoši
instructor	0	1	0	0	0	0	1	0	0	1	instruktors
instrument	0	0	0	0	0	0	0	0	0	0	instruments
instrumental	0	0	0	0	0	0	1	0	0	0	instrumentāls
instrumentalist	0	0	0	0	0	0	0	0	0	0	instrumentālists
instrumentality	0	0	0	0	0	0	0	0	0	0	instrumentalitāte
insufficiency	1	0	0	0	0	1	0	0	0	0	nepietiekamība
insufficient	0	0	0	0	0	1	0	0	0	0	nepietiekami
insufficiently	0	0	0	0	0	1	0	0	0	0	nepietiekami
insular	0	0	0	0	0	0	0	0	0	0	salu
insulate	0	0	0	0	0	0	0	0	0	0	izolēt
insulation	0	0	0	0	0	0	0	0	0	1	izolācija
insult	1	0	1	0	0	1	0	1	1	0	apvainojums
insulting	1	0	1	1	0	1	0	1	0	0	aizvainojoši
insurance	0	0	0	0	0	0	0	0	0	0	apdrošināšana
insure	0	0	0	0	0	0	1	0	0	1	apdrošināt
insurgent	0	0	0	0	0	1	0	0	0	0	nemiernieks
insurmountable	0	0	0	1	0	1	0	1	0	0	nepārvarams
insurrection	1	0	0	0	0	1	0	0	0	0	sacelšanās
intact	0	0	0	0	0	0	1	0	0	1	neskarts
intangible	0	0	0	0	0	0	0	0	0	0	nemateriāls
integer	0	0	0	0	0	0	0	0	0	0	vesels skaitlis
integral	0	0	0	0	0	0	0	0	0	0	neatņemama
integrate	0	0	0	0	0	0	0	0	0	0	integrēt
integration	0	0	0	0	0	0	0	0	0	0	integrācija
integrity	0	0	0	0	0	0	1	0	0	1	integritāte
intellect	0	0	0	0	0	0	1	0	0	0	intelekts
intellectual	0	0	0	0	0	0	1	0	0	0	intelektuāls
intelligence	0	0	0	1	1	0	1	0	0	1	inteliģence
intelligent	0	0	0	0	0	0	1	0	0	1	inteliģents
intelligibility	0	0	0	0	0	0	0	0	0	0	saprotamība
intelligible	0	0	0	0	0	0	0	0	0	0	saprotams
intend	0	0	0	0	0	0	0	0	0	1	nodomāt
intended	0	1	0	0	0	0	1	0	0	0	paredzēts
intending	0	0	0	0	0	0	0	0	0	0	plānojot
intense	1	0	1	1	1	1	1	0	1	1	intensīva
intensely	0	0	0	0	0	0	0	0	0	0	intensīvi
intensify	0	0	0	0	0	0	0	0	0	0	pastiprināt
intensity	0	0	0	0	0	0	0	0	0	0	intensitāte
intent	0	0	0	0	0	0	0	0	0	0	nolūks
intention	0	0	0	0	0	0	0	0	0	0	nodomu
intentional	0	0	0	0	0	0	0	0	0	0	apzināti
intentionally	0	0	0	0	0	0	0	0	0	0	apzināti
inter	0	0	0	0	0	1	0	1	0	0	starp
interaction	0	0	0	0	0	0	0	0	0	0	mijiedarbība
intercede	0	0	0	1	0	0	0	1	0	0	aizlūgt
intercept	0	0	0	0	0	0	0	0	0	0	pārtvert
interception	0	0	0	0	0	0	0	0	0	0	pārtveršana
intercession	0	0	0	0	0	0	0	0	0	1	aizlūgumu
interchange	0	0	0	0	0	0	0	0	0	0	apmaiņa
interchangeable	0	0	0	0	0	0	0	0	0	0	savstarpēji aizvietojami
interchanged	0	0	0	0	0	0	0	0	0	0	apmainīti
intercom	0	0	0	0	0	0	0	0	0	0	domofons
intercourse	0	0	0	0	0	0	1	0	0	0	dzimumakts
interdependence	0	0	0	0	0	0	0	0	0	0	savstarpējā atkarība
interdependent	0	0	0	0	0	0	0	0	0	0	savstarpēji atkarīgi
interdiction	0	0	0	0	0	1	0	0	0	0	aizliegums
interest	0	0	0	0	0	0	1	0	0	0	interese
interested	0	0	1	0	0	0	1	1	0	0	interesē
interesting	0	0	0	0	0	0	1	0	0	0	interesanti
interference	0	0	0	0	0	1	0	0	0	0	iejaukšanās
interferometer	0	0	0	0	0	0	0	0	0	0	interferometrs
interim	0	1	0	0	0	0	0	0	0	0	pagaidu
interior	0	0	1	0	0	0	1	0	0	1	interjers
interlocutory	0	0	0	0	0	0	1	0	0	0	pārrunas
interlude	0	0	0	0	0	0	1	0	0	0	starpspēle
intermediary	0	0	0	0	0	0	0	0	0	0	starpnieks
intermediate	0	0	0	0	0	0	0	0	0	0	starpposma
interment	0	0	0	0	0	1	0	1	0	0	aizlūgums
interminable	1	1	0	0	0	1	1	0	0	0	bezgalīgs
intermission	0	1	0	0	0	0	0	0	0	0	pārtraukums
intermittent	0	0	0	0	0	0	0	0	0	0	intermitējoša
intern	0	0	0	0	0	0	0	0	0	0	stažieris
internal	0	0	0	0	0	0	0	0	0	0	iekšējais
internally	0	0	0	0	0	0	0	0	0	0	iekšēji
international	0	0	0	0	0	0	0	0	0	0	starptautiskā
interpolate	0	0	0	0	0	0	0	0	0	0	interpolēt
interpolation	0	0	0	0	0	0	0	0	0	0	interpolācija
interpret	0	0	0	0	0	0	0	0	0	0	interpretēt
interpretation	0	0	0	0	0	0	0	0	0	0	interpretācija
interpreter	0	0	0	0	0	0	0	0	0	0	tulks
interrelated	0	0	0	0	0	0	0	0	0	0	savstarpēji saistīti
interrogate	0	0	0	1	0	0	0	0	0	0	pratināt
interrogation	0	0	0	1	0	0	0	0	0	0	pratināšana
interrupt	1	0	0	0	0	1	0	0	1	0	pārtraukt
interrupted	0	0	0	0	0	1	0	1	0	0	pārtrauca
interruption	0	0	0	0	0	0	0	0	0	0	pārtraukums
intersect	0	0	0	0	0	0	0	0	0	0	krustojas
intersection	0	0	0	0	0	0	0	0	0	0	krustojums
interstitial	0	0	0	0	0	0	0	0	0	0	intersticiāls
interval	0	0	0	0	0	0	0	0	0	0	intervāls
intervening	0	0	0	0	0	0	0	0	0	0	iejaucoties
intervention	0	0	0	0	0	1	1	1	0	0	iejaukšanās
interview	0	0	0	0	0	0	0	0	0	0	intervija
interviewer	0	0	0	1	0	0	0	0	0	0	intervētājs
interworking	0	0	0	0	0	0	0	0	0	0	mijiedarbība
intestate	0	0	0	0	0	1	0	0	0	0	netestāts
intestinal	0	0	1	0	0	0	0	0	0	0	zarnu
intestine	0	0	0	0	0	0	0	0	0	0	zarnu
intestines	0	0	0	0	0	0	0	0	0	0	zarnas
intimacy	0	0	0	0	0	0	0	0	0	0	tuvība
intimate	0	1	0	0	1	0	1	0	0	1	intīms
intimately	0	1	0	1	1	0	0	0	0	0	cieši
intimation	0	0	0	0	0	0	0	0	0	0	pamudināšana
intimidate	0	0	0	1	0	1	0	0	0	0	iebiedēt
intimidation	1	0	0	1	0	1	0	0	0	0	iebiedēšana
intolerable	1	0	0	0	0	1	0	0	0	0	nepanesami
intolerance	1	0	1	1	0	1	0	0	0	0	neiecietība
intolerant	1	0	1	1	0	1	0	1	0	0	neiecietīgs
intonation	0	0	0	0	0	0	1	0	0	0	intonācija
intoxicated	0	0	1	0	0	1	0	0	0	0	saindējies
intoxication	0	0	0	0	0	0	0	0	0	0	intoksikācija
intractable	1	0	0	0	0	1	0	0	0	0	neatrisināms
intramural	0	0	0	0	0	0	0	0	0	0	intramurāls
intrepid	0	0	0	0	0	0	1	0	0	0	bezbailīgs
intricate	0	0	0	0	0	0	0	0	0	0	sarežģīts
intrigue	0	1	0	1	0	1	0	0	1	0	intriga
intriguing	0	0	0	0	0	0	0	0	0	0	intriģējošs
intrinsic	0	0	0	0	0	0	0	0	0	0	raksturīgs
intrinsically	0	0	0	0	0	0	0	0	0	0	būtībā
introduction	0	0	0	0	0	0	0	0	0	0	ievads
introductory	0	0	0	0	0	0	0	0	0	0	ievada
introspection	0	0	0	0	0	0	0	0	0	0	pašpārbaude
introspective	0	0	0	0	0	0	0	0	0	0	introspekcija
intruder	1	0	0	1	0	1	0	0	1	0	iebrucējs
intrusion	0	0	0	1	0	1	0	0	0	0	ielaušanās
intrusive	1	0	1	1	0	1	0	0	1	0	uzmācīgs
intuition	0	0	0	0	0	0	1	0	0	1	intuīcija
intuitive	0	0	0	0	0	0	1	0	0	0	intuitīvs
intuitively	0	1	0	0	0	0	0	0	0	0	intuitīvi
inundation	0	0	0	0	0	0	0	0	0	0	applūšana
invade	1	0	0	1	0	1	0	1	1	0	iebrukt
invader	1	0	0	1	0	1	0	1	0	0	iebrucējs
invalid	0	0	0	0	0	0	0	1	0	0	nederīgs
invalidate	0	0	0	0	0	1	0	0	0	0	atzīt par nederīgu
invalidation	0	0	0	0	0	1	0	0	0	0	atzīšanu par spēkā neesošu
invalidity	0	0	0	0	0	1	0	0	0	0	invaliditāte
invaluable	0	0	0	0	0	0	0	0	0	0	nenovērtējami
invariably	0	0	0	0	0	0	1	0	0	0	nemainīgi
invasion	1	0	0	0	0	1	0	0	0	0	iebrukums
invent	0	0	0	0	0	0	0	0	0	0	izgudrot
invention	0	0	0	0	0	0	0	0	0	0	izgudrojums
inventive	0	0	0	0	0	0	1	0	0	0	izgudrojošs
inventor	0	0	0	0	0	0	1	0	0	0	izgudrotājs
inventory	0	0	0	0	0	0	0	0	0	0	inventārs
inverse	0	0	0	0	0	0	0	0	0	0	apgriezti
inversely	0	0	0	0	0	0	0	0	0	0	apgriezti
inversion	0	0	0	0	0	0	0	0	0	0	inversija
invert	0	0	0	0	0	0	0	0	0	0	apgriezt
inverted	0	0	0	0	0	0	0	0	0	0	apgriezts
investigate	0	0	0	0	0	0	1	0	0	0	izmeklēt
investigation	0	1	0	0	0	0	0	0	0	0	izmeklēšana
investigator	0	0	0	0	0	0	0	0	0	0	izmeklētājs
investor	0	0	0	0	0	0	0	0	0	0	investors
invigorate	0	0	0	0	0	0	1	0	0	0	uzmundrināt
invincible	0	0	0	0	0	0	0	0	0	0	neuzvarams
invisibility	0	0	0	0	0	0	0	0	0	0	neredzamība
invisible	0	0	0	0	0	0	0	0	0	0	neredzams
invitation	0	1	0	0	0	0	1	0	0	0	ielūgums
invite	0	1	0	0	1	0	1	0	1	1	uzaicināt
inviting	0	1	0	0	1	0	1	0	1	1	aicinošs
invocation	0	1	0	0	0	0	0	0	0	1	piesaukšana
invoice	0	0	0	0	0	0	0	0	0	0	rēķins
invoke	0	1	0	0	0	0	0	0	0	0	piesaukt
involuntary	0	0	0	0	0	1	0	0	0	0	piespiedu kārtā
involution	1	0	0	0	0	1	0	0	0	0	involūcija
involvement	1	0	0	0	0	0	0	0	0	0	iesaistīšanās
inwards	0	0	0	0	0	0	0	0	0	0	uz iekšu
iota	0	0	0	0	0	0	0	0	0	0	jota
irate	1	0	0	0	0	1	0	0	0	0	nikns
ire	1	0	0	0	0	1	0	0	0	0	dusmas
iridescent	0	0	0	0	0	0	0	0	0	0	zaigojošs
iris	0	0	0	1	0	0	0	0	0	0	varavīksnene
iron	0	0	0	0	0	0	1	0	0	1	dzelzs
ironic	0	0	0	0	0	0	0	0	0	0	ironiski
irons	0	0	0	0	0	1	0	0	0	0	gludekļi
irony	0	0	0	0	0	0	0	0	0	0	ironija
irradiation	0	0	0	0	0	0	0	0	0	0	apstarošana
irrational	0	0	1	1	0	1	0	0	0	0	neracionāli
irrationality	0	0	0	0	0	1	0	0	0	0	iracionalitāte
irreconcilable	1	0	0	1	0	1	0	1	0	0	nesamierināms
irreducible	0	0	0	0	0	0	1	0	0	0	nesamazināms
irrefutable	0	0	0	0	0	0	1	0	0	1	neapstrīdams
irregular	0	0	0	0	0	1	0	0	0	0	neregulāra
irregularity	0	0	0	0	0	1	0	0	0	0	pārkāpums
irregularly	0	0	0	0	0	0	0	0	0	0	neregulāri
irrelevant	0	0	0	0	0	1	0	0	0	0	nav nozīmes
irreparable	0	0	0	1	0	1	0	1	0	0	nelabojams
irrepressible	0	0	0	0	0	0	0	0	0	0	neatvairāmi
irresistible	0	0	0	0	0	0	0	0	0	0	neatvairāma
irrespective	0	0	0	0	0	0	0	0	0	0	neatkarīgi
irresponsible	0	0	0	0	0	1	0	0	0	0	bezatbildīgi
irreverent	0	0	0	0	0	1	0	0	0	0	necienīgs
irreversible	0	0	0	0	0	0	0	0	0	0	neatgriezeniski
irrevocable	0	0	0	0	0	1	0	0	0	0	neatsaucami
irrigate	0	0	0	0	0	0	0	0	0	0	apūdeņot
irrigation	0	0	0	0	0	0	0	0	0	0	apūdeņošana
irritability	1	0	0	0	0	1	0	0	0	0	aizkaitināmība
irritable	1	0	0	0	0	1	0	0	0	0	aizkaitināms
irritating	1	0	1	0	0	1	0	0	0	0	kairinošs
irritation	1	0	1	0	0	1	0	1	0	0	kairinājumu
island	0	0	0	0	0	0	0	0	0	0	sala
isle	0	0	0	0	0	0	0	0	0	0	sala
islet	0	0	0	0	0	0	0	0	0	0	saliņa
isolate	0	0	0	0	0	0	0	1	0	0	izolēt
isolated	0	0	0	1	0	1	0	1	0	0	izolēts
isolation	0	0	0	0	0	1	0	1	0	0	izolācija
isomorphism	0	0	0	0	0	0	0	0	0	0	izomorfisms
isothermal	0	0	0	0	0	0	0	0	0	0	izotermisks
issue	0	0	0	0	0	0	0	0	0	0	izdevums
itch	0	0	0	0	0	0	0	0	0	0	nieze
itching	0	0	0	0	0	0	0	0	0	0	nieze
item	0	0	0	0	0	0	0	0	0	0	lieta
itemize	0	0	0	0	0	0	0	0	0	0	precizēt
items	0	0	0	0	0	0	0	0	0	0	preces
iterate	0	0	0	0	0	0	0	0	0	0	atkārtojiet
iteration	0	0	0	0	0	0	0	0	0	0	iterācija
iterative	0	0	0	0	0	0	0	0	0	0	iteratīvs
itinerant	0	0	0	0	0	0	0	0	0	0	ceļojošais
itinerary	0	0	0	0	0	0	0	0	0	0	maršruts
ivory	0	0	0	0	0	0	0	0	0	0	ziloņkauls
jab	1	0	0	0	0	0	0	0	0	0	jab
jabber	0	0	0	0	0	1	0	0	0	0	pļāpāšana
jack	0	0	0	0	0	0	0	0	0	0	džeks
jackass	0	0	0	0	0	0	0	0	0	0	džeks
jackpot	0	1	0	0	1	0	1	0	1	0	džekpots
jacks	0	0	0	0	0	0	0	0	0	0	domkrati
jade	0	0	0	0	0	0	0	0	0	0	skuķis
jag	0	0	0	0	0	0	0	0	0	0	jag
jagged	0	0	0	0	0	0	0	0	0	0	robains
jaguar	0	0	0	0	0	0	0	0	0	0	jaguārs
jail	0	0	0	1	0	1	0	1	0	0	cietums
jam	0	0	0	0	0	0	1	0	0	0	ievārījums
jammed	0	0	0	0	0	0	0	0	0	0	iestrēdzis
janitor	0	0	1	0	0	0	0	0	0	0	sētnieks
japan	0	0	0	0	0	0	0	0	0	0	Japāna
jar	0	0	0	0	0	0	0	0	0	0	burka
jargon	0	0	0	0	0	1	0	0	0	0	žargons
jarring	0	0	0	1	0	1	0	1	0	0	satricinošs
jasper	0	0	0	0	0	0	0	0	0	0	jašma
jaundice	0	0	0	1	0	1	0	0	0	0	dzelte
jaunt	0	0	0	0	0	0	0	0	0	0	izbrauciens
javelin	0	0	0	0	0	0	0	0	0	0	šķēps
jaw	0	0	0	0	0	0	0	0	0	0	žoklis
jaws	0	0	0	1	0	0	0	0	0	0	žokļi
jay	0	0	0	0	0	0	0	0	0	0	jay
jealous	1	0	1	0	0	1	0	0	0	0	greizsirdīgs
jealousy	1	0	1	1	0	1	0	1	0	0	greizsirdība
jeans	0	0	0	0	0	0	0	0	0	0	džinsi
jeep	0	0	0	0	0	0	0	0	0	0	džips
jelly	0	0	0	0	0	0	0	0	0	0	želeja
jenny	0	0	0	0	0	0	0	0	0	0	Dženija
jeopardize	1	0	0	1	0	1	0	0	0	0	apdraudēt
jeopardy	0	1	0	1	0	1	0	0	0	0	apdraudējums
jerk	1	0	0	0	0	0	0	0	1	0	paraut
jersey	0	0	0	0	0	0	0	0	0	0	krekls
jest	0	0	0	0	1	0	1	0	1	0	joks
jester	0	0	0	0	0	0	0	0	0	0	jestrs
jet	0	0	0	0	0	0	0	0	0	0	strūklu
jetty	0	0	0	0	0	0	0	0	0	0	mols
jewel	0	0	0	0	0	0	0	0	0	0	dārgakmens
jeweler	0	0	0	0	0	0	0	0	0	0	juvelieris
jewelry	0	0	0	0	0	0	0	0	0	0	rotaslietas
jib	0	0	0	0	0	0	0	0	0	0	strēlīte
jiffy	0	0	0	0	0	0	0	0	0	0	mirklis
jimmy	0	0	0	0	0	0	0	0	0	0	Džimijs
jingle	0	0	0	0	0	0	0	0	0	0	džinkstēt
job	0	0	0	0	0	0	1	0	0	0	darbs
