English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Afrikaans Word
misguided	0	0	1	0	0	1	0	0	0	0	Mislei
mishap	0	0	1	1	0	1	0	1	1	0	ongeluk
misinformed	0	0	0	0	0	0	0	0	0	0	verkeerd ingelig
misinterpretation	0	0	0	0	0	1	0	0	0	0	verkeerde interpretasie
mislead	1	0	0	1	0	1	0	0	0	1	mislei
misleading	1	0	1	0	0	1	0	0	0	0	misleidend
mismanagement	0	0	0	0	0	1	0	0	0	0	wanbestuur
mismatch	0	0	0	0	0	1	0	0	0	0	wanverhouding
mismatched	0	0	0	0	0	0	0	0	0	0	nie ooreenstem nie
misnomer	0	0	0	0	0	1	0	0	0	0	verkeerde benaming
misplace	1	0	1	0	0	1	0	0	0	0	misplaas
misplaced	0	0	0	0	0	1	0	0	0	0	misplaas
misrepresent	0	0	0	0	0	1	0	0	0	0	wanvoorstel
misrepresentation	0	0	0	0	0	1	0	1	0	0	wanvoorstelling
misrepresented	1	0	0	0	0	1	0	0	0	0	wanvoorgestel
miss	0	0	0	0	0	0	0	0	0	0	mis
missile	0	0	0	1	0	0	0	0	0	0	missiel
missing	0	0	0	1	0	1	0	1	0	0	vermis
mission	0	0	0	0	0	0	0	0	0	0	sending
missionary	0	0	0	0	0	0	1	0	0	0	sendeling
misstatement	1	0	1	0	0	1	0	0	0	0	wanvoorstelling
mist	0	0	0	0	0	0	0	0	0	0	mis
mistake	0	0	0	0	0	1	0	1	0	0	fout
mistaken	0	0	0	1	0	1	0	0	0	0	verkeerd
mister	0	0	0	0	0	0	0	0	0	0	meneer
mistress	1	0	1	0	0	1	0	0	0	0	minnares
mistrust	0	0	1	1	0	1	0	0	0	0	wantroue
misty	0	0	0	0	0	0	0	0	0	0	mistig
misunderstand	0	0	0	0	0	1	0	0	0	0	misverstaan
misunderstanding	1	0	0	0	0	1	0	1	0	0	misverstand
misuse	0	0	0	0	0	1	0	0	0	0	misbruik
mite	0	0	1	0	0	1	0	0	0	0	myt
miter	0	0	0	0	0	0	0	0	0	0	miter
mitigation	0	0	0	0	0	0	0	0	0	0	versagting
mix	0	0	0	0	0	0	0	0	0	0	meng
mixed	0	0	0	0	0	0	0	0	0	0	gemeng
mixture	0	0	0	0	0	0	0	0	0	0	mengsel
moan	0	0	0	1	0	0	0	1	0	0	kreun
moat	0	0	0	0	0	0	0	0	0	1	grag
mob	1	0	0	1	0	1	0	0	0	0	gepeupel
mobile	0	1	0	0	0	0	0	0	0	0	selfoon
mobility	0	0	0	0	0	0	0	0	0	0	mobiliteit
mobilization	0	0	0	0	0	0	0	0	0	0	mobilisering
mobilize	0	0	0	0	0	0	0	0	0	0	mobiliseer
mockery	0	0	1	0	0	1	0	0	0	0	bespotting
mocking	1	0	1	0	0	1	0	1	0	0	spottend
modal	0	0	0	0	0	0	0	0	0	0	modaal
modality	0	0	0	0	0	0	0	0	0	0	modaliteit
mode	0	0	0	0	0	0	0	0	0	0	wyse
model	0	0	0	0	0	0	1	0	0	0	model
modeler	0	0	0	0	0	0	0	0	0	0	modelbouer
moderate	0	0	0	0	0	0	1	0	0	0	matig
moderately	0	0	0	0	0	0	0	0	0	0	matig
moderating	0	0	0	0	0	0	0	0	0	0	modereer
moderation	0	0	0	0	0	0	0	0	0	0	moderering
moderator	0	0	0	0	0	0	1	0	0	1	moderator
modern	0	0	0	0	0	0	0	0	0	0	modern
modernism	0	0	0	0	0	0	0	0	0	0	modernisme
modest	0	0	0	0	0	0	1	0	0	1	beskeie
modesty	0	0	0	0	0	0	1	0	0	0	beskeidenheid
modicum	0	0	0	0	0	0	0	0	0	0	modicum
modifiable	0	0	0	0	0	0	0	0	0	0	veranderbaar
modification	0	0	0	0	0	0	0	0	0	0	wysiging
modified	0	0	0	0	0	0	0	0	0	0	gewysig
modify	0	0	0	0	0	0	0	0	1	0	verander
modulate	0	0	0	0	0	0	0	0	0	0	moduleer
modulation	0	0	0	0	0	0	0	0	0	0	modulasie
module	0	0	0	0	0	0	0	0	0	0	module
modulus	0	0	0	0	0	0	0	0	0	0	modulus
mogul	0	0	0	0	0	0	0	0	0	0	magnaat
moiety	0	0	0	0	0	0	0	0	0	0	deel
moist	0	0	0	0	0	0	0	0	0	0	klam
moisture	0	0	0	0	0	0	0	0	0	0	vog
molar	0	0	0	0	0	0	0	0	0	0	kiestand
molasses	0	0	0	0	0	0	0	0	0	0	melasse
mold	0	0	0	0	0	0	0	0	0	0	vorm
molded	0	0	0	0	0	0	0	0	0	0	gevorm
molding	0	0	0	0	0	0	0	0	0	0	gietvorm
moldy	0	0	0	0	0	0	0	0	0	0	muf
molecular	0	0	0	0	0	0	0	0	0	0	molekulêre
molecule	0	0	0	0	0	0	0	0	0	0	molekule
molestation	1	0	1	1	0	1	0	1	0	0	molestering
molten	0	0	0	0	0	0	0	0	0	0	gesmelt
moment	0	0	0	0	0	0	0	0	0	0	oomblik
momentary	0	0	0	0	0	0	0	0	0	0	oombliklik
momentous	0	0	0	0	0	0	0	0	0	0	betekenisvol
momentum	0	1	0	0	0	0	1	0	0	0	momentum
monad	0	0	0	0	0	0	0	0	0	0	monade
monarch	0	0	0	0	0	0	0	0	0	0	monarg
monarchy	0	0	0	0	0	0	0	0	0	0	monargie
monastery	0	0	0	0	0	0	0	0	0	0	klooster
monastic	0	0	0	0	0	0	0	0	0	0	klooster
monetary	0	1	0	0	0	0	1	0	0	0	geldelike
money	1	1	0	0	1	0	1	0	1	1	geld
monk	0	0	0	0	0	0	1	0	0	1	monnik
monkey	0	0	0	0	0	0	0	0	0	0	aap
monochrome	0	0	1	0	0	1	0	0	0	0	monochroom
monogamy	0	0	0	0	0	0	0	0	0	1	monogamie
monogram	0	0	0	0	0	0	0	0	0	0	monogram
monograph	0	0	0	0	0	0	0	0	0	0	monografie
monolayer	0	0	0	0	0	0	0	0	0	0	monolaag
monologue	0	0	0	0	0	0	0	0	0	0	monoloog
monopolist	0	0	0	0	0	1	0	0	0	0	monopolis
monopoly	0	0	0	0	0	0	0	0	0	0	monopolie
monotony	0	0	0	0	0	0	0	0	0	0	eentonigheid
monsoon	0	0	0	0	0	1	0	1	0	0	moesson
monster	0	0	0	1	0	1	0	0	0	0	monster
monstrosity	1	0	1	1	0	1	0	0	1	0	monstrositeit
monte	0	0	0	0	0	0	0	0	0	0	monte
month	0	0	0	0	0	0	0	0	0	0	maand
monthly	0	0	0	0	0	0	0	0	0	0	maandeliks
monument	0	0	0	0	0	0	1	0	0	0	monument
monumental	0	0	0	0	0	0	0	0	0	0	monumentaal
moo	0	0	0	0	0	0	0	0	0	0	moe
moods	0	0	0	0	0	0	0	0	0	0	buie
moody	1	0	0	0	0	1	0	1	0	0	buierig
moon	0	0	0	0	0	0	0	0	0	0	maan
moonlight	0	0	0	0	0	0	0	0	0	0	maanlig
moored	0	0	0	0	0	0	0	0	0	0	vasgemeer
mooring	0	0	0	0	0	0	0	0	0	0	vasmeer
moorings	0	0	0	0	0	0	0	0	0	1	vasmeerplekke
moorland	0	0	0	0	0	0	0	0	0	0	heideveld
moose	0	0	0	0	0	0	0	0	0	0	eland
moot	0	0	0	0	0	1	0	0	0	0	betwis
mooted	0	0	0	0	0	0	0	0	0	0	betoog
mop	0	0	0	0	0	0	0	0	0	0	mop
moral	1	0	0	0	0	0	1	0	0	1	morele
morality	0	0	0	0	0	0	1	0	0	1	moraliteit
morals	1	1	1	0	1	0	1	0	1	1	sedes
morass	0	0	0	0	0	0	0	0	0	0	moeras
moratorium	0	0	0	0	0	0	0	0	0	0	moratorium
morbid	0	0	0	0	0	1	0	1	0	0	morbied
morbidity	1	0	1	1	0	1	0	1	0	0	morbiditeit
morgue	0	0	1	1	0	1	0	1	0	0	lykshuis
moribund	0	0	0	0	0	1	0	1	0	0	sterflike
morn	0	1	0	0	0	0	0	0	0	0	oggend
morning	0	0	0	0	0	0	0	0	0	0	oggend
moron	0	0	0	0	0	1	0	0	0	0	moroon
moronic	0	0	0	0	0	1	0	0	0	0	moronies
morphine	0	0	0	0	0	0	0	0	0	0	morfien
morphism	0	0	0	0	0	0	0	0	0	0	morfisme
morphology	0	0	0	0	0	0	0	0	0	0	morfologie
morrow	0	1	0	0	0	0	0	0	0	0	môre
morsel	0	0	0	0	0	1	0	0	0	0	stukkie
mortal	0	0	0	0	0	1	0	0	0	0	sterflik
mortality	1	0	0	1	0	1	0	1	0	0	sterflikheid
mortar	0	0	0	0	0	0	1	0	0	0	mortel
mortgage	0	0	0	1	0	0	0	0	0	0	verband
mortgagee	0	0	0	0	0	0	0	0	0	1	verbandhouer
mortgagor	0	0	0	1	0	0	0	0	0	0	verbandgewer
mortification	0	1	1	1	0	1	0	1	0	0	mortifikasie
mortuary	0	0	0	1	0	1	0	1	0	0	lykshuis
mosaic	0	0	0	0	0	0	0	0	0	0	mosaïek
mosquito	1	0	1	0	0	1	0	0	0	0	muskiet
moss	0	0	0	0	0	0	0	0	0	0	mos
mossy	0	0	0	0	0	0	0	0	0	0	mossig
mote	0	0	0	0	0	0	0	0	0	0	splinter
moth	0	0	0	0	0	0	0	0	0	0	mot
mother	0	1	0	0	1	1	1	1	0	1	ma
motherhood	0	0	0	0	1	0	1	0	0	1	moederskap
motion	0	1	0	0	0	0	0	0	0	0	beweging
motionless	0	0	0	0	0	0	0	0	0	0	roerloos
motive	0	0	0	0	0	0	1	0	0	0	motief
motley	0	0	0	0	0	0	0	0	0	0	bont
motor	0	0	0	0	0	0	0	0	0	0	motor
motorbike	0	0	0	0	0	0	0	0	0	0	motorfiets
motorcycle	0	0	0	0	0	0	0	0	0	0	motorfiets
motte	0	0	0	0	0	0	0	0	0	0	motte
mottled	0	0	0	0	0	0	0	0	0	0	gevlek
motto	0	0	0	0	0	0	0	0	0	0	leuse
mould	0	0	0	0	0	0	0	0	0	0	vorm
mound	0	0	0	0	0	0	0	0	0	0	heuwel
mount	0	0	0	0	0	0	0	0	0	0	berg
mountain	0	1	0	0	0	0	0	0	0	0	berg
mountaineer	0	0	0	0	0	0	0	0	0	0	bergklimmer
mountainous	0	0	0	0	0	0	0	0	0	0	bergagtig
mourn	0	0	0	0	0	1	0	1	0	0	treur
mournful	1	0	0	1	0	1	0	1	0	0	treurig
mourning	0	0	0	0	0	1	0	1	0	0	rou
mouse	0	0	0	0	0	0	0	0	0	0	muis
moustache	0	0	0	0	0	0	0	0	0	0	snor
mouth	0	0	0	0	0	0	0	0	1	0	mond
mouthful	0	0	1	0	0	0	0	0	0	0	mondvol
mouthpiece	0	0	0	0	0	0	0	0	0	0	mondstuk
movable	0	0	0	0	0	0	1	0	0	0	roerende
move	0	0	0	0	0	0	0	0	0	0	beweeg
movement	0	0	0	0	0	0	0	0	0	0	beweging
mover	0	0	0	0	0	0	1	0	0	0	verhuiser
movie	0	0	0	0	0	0	0	0	0	0	Fliek
moving	0	0	0	0	0	0	0	0	0	0	beweeg
mow	0	0	0	0	0	0	0	0	0	0	maai
muck	0	0	1	0	0	1	0	0	0	0	mop
mucous	0	0	1	0	0	0	0	0	0	0	slym
mucus	0	0	1	0	0	0	0	0	0	0	slym
mud	0	0	0	0	0	1	0	0	0	0	modder
muddle	0	0	0	0	0	1	0	0	0	0	warboel
muddled	0	0	0	0	0	1	0	0	0	0	deurmekaar
muddy	0	0	1	0	0	1	0	0	0	0	modderig
muff	1	0	1	0	0	1	0	0	0	0	mof
muffled	0	0	0	0	0	0	0	0	0	0	gedemp
muffler	0	0	0	0	0	0	0	0	0	0	uitlaatdemper
mug	1	0	0	1	0	1	1	1	0	0	beker
mule	1	0	0	0	0	1	0	0	0	1	muil
multilateral	0	0	0	0	0	0	0	0	0	0	multilaterale
multiple	0	0	0	0	0	0	0	0	0	0	veelvuldig
multiplex	0	0	0	0	0	0	0	0	0	0	multipleks
multiplication	0	0	0	0	0	0	0	0	0	0	vermenigvuldiging
multiplicity	0	0	0	0	0	0	0	0	0	0	veelheid
multiplied	0	0	0	0	0	0	0	0	0	0	vermenigvuldig
multiplier	0	0	0	0	0	0	0	0	0	0	vermenigvuldiger
multiply	0	0	0	0	0	0	0	0	0	0	vermenigvuldig
multitude	0	0	0	0	0	0	0	0	0	0	menigte
mum	0	0	0	1	0	1	0	0	0	0	mamma
mumble	0	0	0	0	0	1	0	0	0	0	mompel
mummy	0	0	0	0	0	0	0	0	0	0	mammie
mumps	0	0	0	0	0	1	0	0	0	0	pampoentjies
munch	0	0	0	0	0	0	0	0	0	0	smul
mundane	0	0	0	0	0	0	0	0	0	0	alledaagse
municipal	0	0	0	0	0	0	0	0	0	0	munisipale
municipality	0	0	0	0	0	0	0	0	0	0	munisipaliteit
mural	0	0	0	0	0	0	0	0	0	0	muurskildery
murder	1	0	1	1	0	1	0	1	1	0	moord
murderer	1	0	1	1	0	1	0	1	0	0	moordenaar
murderous	1	0	1	1	0	1	0	1	1	0	moorddadig
murky	0	0	1	0	0	1	0	1	0	0	troebel
murmur	0	0	0	0	0	0	0	0	0	0	murmureer
muscle	0	0	0	0	0	0	0	0	0	0	spier
muscular	0	0	0	0	0	0	1	0	0	0	gespierd
muse	0	0	0	0	0	0	0	0	0	0	museer
muses	0	0	0	0	0	0	0	0	0	0	muses
museum	0	0	0	0	0	0	0	0	0	0	museum
mush	0	0	0	0	0	0	0	0	0	0	pap
mushroom	0	0	0	0	0	0	0	0	0	0	sampioen
music	0	0	0	0	1	0	1	1	0	0	musiek
musical	1	1	0	0	1	0	1	1	1	1	musiekblyspel
musician	0	0	0	0	0	0	0	0	0	0	musikant
musing	0	0	0	0	0	0	0	0	0	0	mymering
musk	0	0	0	0	0	0	0	0	0	0	muskus
musket	0	0	0	1	0	0	0	0	0	0	musket
muslin	0	0	0	0	0	0	0	0	0	0	moeselien
muss	0	0	0	0	0	1	0	0	0	0	moet
mustang	0	0	0	0	0	0	0	0	0	0	mustang
mustard	0	0	0	0	0	0	0	0	0	0	mosterd
muster	0	0	0	0	0	0	0	0	0	0	monster
musty	0	0	1	0	0	1	0	0	0	0	muf
mutable	0	1	0	0	0	0	1	0	0	0	veranderlik
mutant	0	0	0	0	0	1	0	0	0	0	mutant
mutation	0	0	0	0	0	0	0	0	0	0	mutasie
mutilated	0	0	1	0	0	1	0	0	0	0	vermink
mutilation	1	0	1	1	0	1	0	1	0	0	verminking
mutiny	1	0	1	1	0	1	0	0	1	0	muitery
mutter	1	0	0	0	0	1	0	0	0	0	mompel
mutton	0	0	0	0	0	0	0	0	0	0	skaapvleis
mutual	0	0	0	0	0	0	1	0	0	0	wedersydse
mutually	0	0	0	0	0	0	0	0	0	0	wedersyds
muzzle	0	0	0	1	0	1	0	0	0	0	snuit
myopia	1	0	0	0	0	1	0	1	0	0	miopie
myopic	0	0	0	0	0	0	0	0	0	0	bysiende
myriad	0	0	0	0	0	0	0	0	0	0	magdom
mysterious	0	1	0	1	0	0	0	0	1	0	geheimsinnig
mystery	0	1	0	0	0	0	0	0	1	0	misterie
mystic	0	0	0	0	0	0	0	0	1	0	mistiek
mystical	0	0	0	0	0	0	0	0	0	0	mistieke
mysticism	0	0	0	0	0	0	0	0	0	0	mistiek
myth	0	0	0	0	0	0	0	0	0	0	mite
mythic	0	0	0	0	0	0	0	0	0	0	mitiese
mythical	0	0	0	0	0	0	0	0	0	0	mitiese
mythological	0	0	0	0	0	0	0	0	0	0	mitologiese
mythology	0	0	0	0	0	0	0	0	0	0	mitologie
nab	0	0	0	0	0	1	0	0	1	0	nab
nadir	0	0	0	0	0	1	0	0	0	0	nadir
nag	1	0	0	0	0	1	0	0	0	0	nag
nail	0	0	0	0	0	0	0	0	0	0	spyker
naive	0	0	0	0	0	1	0	0	0	0	naïef
naked	0	0	0	0	0	0	0	0	0	0	naak
named	0	0	0	0	0	0	0	0	0	0	genoem
nameless	0	0	1	0	0	1	0	0	0	0	naamloos
namesake	0	0	0	0	0	0	0	0	0	0	naamgenoot
naming	0	0	0	0	0	0	0	0	0	0	benoeming
nanny	0	0	0	0	0	0	0	0	0	0	oppasser
nanometer	0	0	0	0	0	0	0	0	0	0	nanometer
nap	0	0	0	0	1	0	1	0	0	0	slapie
nape	0	0	0	0	0	0	0	0	0	0	nek
napkin	0	0	0	0	0	0	0	1	0	0	servet
napping	0	0	0	0	0	0	0	0	0	0	dut
nappy	0	0	1	0	0	1	0	0	0	0	doek
narcotic	0	0	0	0	0	1	0	0	0	0	narkotiese
narrate	0	0	0	0	0	0	0	0	0	0	vertel
narration	0	0	0	0	0	0	0	0	0	0	vertelling
narrative	0	0	0	0	0	0	0	0	0	0	narratief
narrator	0	0	0	0	0	0	0	0	0	0	verteller
narrow	0	0	0	0	0	0	0	0	0	0	smal
narrowing	0	0	0	0	0	0	0	0	0	0	vernouing
nascent	0	1	0	0	0	0	0	0	0	0	ontluikende
nasty	1	0	1	1	0	1	0	1	0	0	vieslik
natal	0	0	0	0	0	0	0	0	0	0	natal
nation	0	0	0	0	0	0	0	0	0	1	nasie
national	0	0	0	0	0	0	0	0	0	0	nasionale
nationality	0	0	0	0	0	0	0	0	0	0	nasionaliteit
native	0	0	0	0	0	0	0	0	0	0	inheems
nativity	0	0	0	0	0	0	0	0	0	0	geboorte
naturalist	0	0	0	0	0	0	1	0	0	0	natuurkenner
naturalization	0	0	0	0	0	0	0	0	0	0	naturalisasie
naturalized	0	0	0	0	0	0	0	0	0	0	genaturaliseer
naturally	0	0	0	0	0	0	0	0	0	0	natuurlik
nature	0	0	0	0	0	0	0	0	0	0	aard
naught	0	0	0	0	0	0	0	0	0	0	niks
naughty	0	0	0	0	0	1	0	0	0	0	stout
nausea	0	0	1	0	0	1	0	0	0	0	naarheid
nauseous	0	0	1	0	0	1	0	1	0	0	naar
nautical	0	0	0	0	0	0	0	0	0	0	nautiese
naval	0	0	0	0	0	0	0	0	0	0	vloot
nave	0	0	0	0	0	0	0	0	0	0	skip
navel	0	0	0	0	0	0	0	0	0	0	naeltjie
navigable	0	1	0	0	0	0	1	0	0	0	bevaarbaar
navigate	0	0	0	0	0	0	0	0	0	0	navigeer
navigation	0	0	0	0	0	0	0	0	0	0	navigasie
navigator	0	1	0	0	0	0	0	0	0	1	navigator
navy	0	0	0	0	0	0	0	0	0	0	vloot
nay	0	0	0	0	0	1	0	0	0	0	nee
neatly	0	0	0	0	0	0	1	0	0	0	netjies
nebula	0	0	0	0	0	0	0	0	0	0	newel
nebulae	0	0	0	0	0	0	0	0	0	0	newels
nebulous	0	0	0	0	0	0	0	0	0	0	newelrig
necessarily	0	0	0	0	0	0	0	0	0	0	noodwendig
necessitate	0	0	0	0	0	0	0	0	0	0	noodsaak
necessities	0	0	0	0	0	0	0	0	0	0	noodsaaklikhede
necessity	0	0	0	0	0	0	0	1	0	0	noodsaaklikheid
neck	0	0	0	0	0	0	0	0	0	0	nek
necklace	0	0	0	0	0	0	0	0	0	0	halssnoer
necrosis	0	0	0	0	0	0	0	0	0	0	nekrose
nectar	0	0	0	0	0	0	1	0	0	0	nektar
needful	0	0	0	0	0	1	0	0	0	0	nodig
needle	0	0	0	0	0	0	1	0	0	0	naald
needless	0	0	0	0	0	0	0	0	0	0	onnodig
needy	0	0	0	0	0	1	0	0	0	0	behoeftige
nefarious	0	0	1	1	0	1	0	1	1	0	onheilspellend
negation	1	0	0	0	0	1	0	0	0	0	ontkenning
negative	0	0	0	0	0	1	0	1	0	0	negatief
neglect	0	0	0	0	0	1	0	0	0	0	verwaarlosing
neglected	1	0	1	0	0	1	0	1	0	0	verwaarloos
neglecting	0	0	0	0	0	1	0	0	0	0	verwaarlosing
negligence	0	0	0	0	0	1	0	0	0	0	nalatigheid
negligent	0	0	0	0	0	1	0	0	0	0	nalatig
negligently	0	0	0	0	0	1	0	0	0	0	nalatig
negligible	0	0	0	0	0	0	0	0	0	0	weglaatbaar
negotiate	0	0	0	0	0	0	1	0	0	1	onderhandel
negotiation	0	0	0	0	0	0	0	0	0	0	onderhandeling
negotiator	0	0	0	0	0	0	1	0	0	0	onderhandelaar
negro	0	0	0	0	0	1	0	1	0	0	neger
neigh	0	0	0	0	0	0	0	0	0	0	buurman
neighbor	0	1	0	0	0	0	1	0	0	1	buurman
neighborhood	0	1	0	0	0	0	0	0	0	0	buurt
neighboring	0	0	0	0	0	0	0	0	0	0	naburige
neonatal	0	0	0	0	0	0	0	0	0	0	neonatale
neophyte	0	0	0	0	0	0	0	0	0	0	neofiet
neoprene	0	0	0	0	0	0	0	0	0	0	neopreen
nephew	0	0	0	0	0	0	0	0	0	0	neef
nepotism	1	0	1	0	0	1	0	1	0	0	nepotisme
nerve	0	0	0	0	0	0	1	0	0	0	senuwee
nervous	0	1	0	1	0	1	0	0	0	0	senuweeagtig
nervousness	0	0	0	1	0	0	0	0	0	0	senuweeagtigheid
ness	0	0	0	0	0	0	0	0	0	0	heid
nest	0	0	0	0	0	0	0	0	0	1	nes
nestle	0	0	0	0	0	0	1	0	0	1	nestel
nestling	0	0	0	0	0	0	0	0	0	0	nesteling
net	0	0	0	0	0	0	0	0	0	0	net
nether	1	0	0	1	0	1	0	1	0	0	laer
netting	0	0	0	0	0	0	0	0	0	0	netting
nettle	1	0	1	0	0	1	0	0	0	0	brandnetel
network	0	1	0	0	0	0	0	0	0	0	netwerk
neuralgia	0	0	0	1	0	1	0	1	0	0	neuralgie
neurology	0	0	0	0	0	0	0	0	0	0	neurologie
neurosis	0	0	0	1	0	1	0	1	0	0	neurose
neurotic	0	0	1	1	0	1	0	0	0	0	neuroties
neuter	0	0	0	0	0	0	0	0	0	0	onsydig
neutral	0	1	0	0	0	0	0	0	0	1	neutraal
neutrality	0	0	0	0	0	0	0	0	0	1	neutraliteit
neutralize	0	0	0	0	0	0	0	0	0	0	neutraliseer
newborn	0	0	0	0	0	0	0	0	0	0	pasgebore
newcomer	0	0	0	1	0	0	0	0	1	0	nuweling
newly	0	0	0	0	0	0	0	0	0	0	nuut
newness	0	0	0	0	0	0	0	0	0	0	nuutheid
news	0	0	0	0	0	0	0	0	0	0	nuus
newspaper	0	0	0	0	0	0	0	0	0	0	koerant
newsstand	0	0	0	0	0	0	0	0	0	0	kiosk
nib	0	0	0	0	0	0	0	0	0	0	nib
nibble	0	0	0	0	0	0	0	0	0	0	peusel
niche	0	0	0	0	0	0	0	0	0	0	nis
nichts	0	0	0	0	0	0	0	0	0	0	nichts
nick	0	0	0	0	0	0	0	0	0	0	Nick
nickel	0	0	0	0	0	0	0	0	0	0	nikkel
nickname	0	0	0	0	0	0	0	0	0	0	bynaam
nicotine	0	0	1	0	0	1	0	0	0	0	nikotien
niece	0	0	0	0	0	0	0	0	0	0	niggie
nigh	0	0	0	0	0	0	0	0	0	0	naby
night	0	0	0	0	0	0	0	0	0	0	nag
nightfall	0	0	0	0	0	0	0	0	0	0	nag val
nightingale	0	0	0	0	0	0	0	0	0	0	nagtegaal
nightmare	0	0	0	1	0	1	0	0	0	0	nagmerrie
nihilism	0	0	0	0	0	1	0	0	0	0	nihilisme
nil	0	0	0	0	0	0	0	0	0	0	nul
nimble	0	0	0	0	0	0	0	0	0	0	flink
ninety	0	0	0	0	0	0	0	0	0	0	negentig
ninth	0	0	0	0	0	0	0	0	0	0	negende
nip	0	0	0	0	0	0	0	0	0	0	knyp
nipple	0	0	0	0	0	0	0	0	0	0	tepel
nix	0	0	0	0	0	0	0	0	0	0	nix
nobility	0	1	0	0	0	0	1	0	0	1	adel
noble	0	0	0	0	0	0	1	0	0	1	edel
nobleman	0	0	0	0	0	0	1	0	0	1	edelman
nocturnal	0	0	0	0	0	0	0	0	0	0	nagtelike
nod	0	0	0	0	0	0	0	0	0	0	knik
nodding	0	0	0	0	0	0	0	0	0	0	knik
node	0	0	0	0	0	0	0	0	0	0	nodus
nodular	0	0	0	0	0	0	0	0	0	0	knopvormig
nodule	0	0	0	0	0	0	0	0	0	0	nodule
noise	0	0	0	0	0	1	0	0	0	0	geraas
noisy	1	0	0	0	0	1	0	0	0	0	raserig
nomad	0	0	0	0	0	0	0	0	0	0	nomade
nomadic	0	0	0	0	0	0	0	0	0	0	nomadies
nomenclature	0	0	0	0	0	0	0	0	0	0	nomenklatuur
nominal	0	0	0	0	0	0	0	0	0	0	nominale
nominate	0	0	0	0	0	0	0	0	0	0	nomineer
nomination	0	0	0	0	0	0	1	0	0	0	benoeming
nominee	0	0	0	0	0	0	0	0	0	0	genomineerde
nonce	0	0	0	0	0	0	0	0	0	0	niks
noncompliance	1	1	0	1	0	1	0	1	0	0	nie-nakoming
nondescript	0	0	0	0	0	0	0	0	0	0	onbeskryflik
nonexistent	0	0	0	0	0	0	0	0	0	0	nie bestaan nie
nonpayment	0	0	0	0	0	0	0	0	0	0	wanbetaling
nonresident	0	0	0	0	0	0	0	0	0	0	nie-inwoner
nonsense	0	0	0	0	0	1	0	0	0	0	nonsens
nonsensical	0	0	0	0	0	1	0	1	0	0	onsinnige
noodle	0	0	0	0	0	0	0	0	0	0	noedel
nook	0	0	0	0	0	0	0	0	0	0	hoekie
noon	0	0	0	0	0	0	0	0	0	0	middag
noose	0	0	0	0	0	1	0	1	0	0	strop
norm	0	0	0	0	0	0	0	0	0	0	norm
normal	0	0	0	0	0	0	0	0	0	0	normaal
normalcy	0	0	0	0	0	0	0	0	0	0	normaliteit
normality	0	0	0	0	0	0	1	0	0	0	normaliteit
nose	0	0	1	0	0	0	0	0	0	0	neus
nostalgia	0	0	0	0	0	0	0	0	0	0	nostalgie
nostril	0	0	0	0	0	0	0	0	0	0	neusgat
notable	0	0	0	0	1	0	1	0	0	1	noemenswaardig
notables	0	0	0	0	0	0	1	0	0	0	noemenswaardige
notably	0	0	0	0	0	0	0	0	0	0	veral
notary	0	0	0	0	0	0	0	0	0	1	notaris
notation	0	0	0	0	0	0	0	0	0	0	notasie
notch	0	0	0	0	0	0	0	0	0	0	kerf
notched	0	0	0	0	0	0	0	0	0	0	gekerf
note	0	0	0	0	0	0	0	0	0	0	nota
notebook	0	0	0	0	0	0	0	0	0	0	notaboek
noted	0	0	0	0	0	0	1	0	0	0	opgemerk
noteworthy	0	0	0	0	0	0	0	0	0	0	noemenswaardig
nothingness	0	0	0	0	0	1	0	1	0	0	niksheid
notice	0	0	0	0	0	0	0	0	0	0	kennis neem
noticeable	0	0	0	0	0	0	0	0	0	0	merkbaar
notification	0	1	0	0	0	0	0	0	0	0	kennisgewing
notify	0	0	0	0	0	0	0	0	0	0	in kennis stel
notion	0	0	0	0	0	0	1	0	0	0	begrip
notional	0	0	0	0	0	0	0	0	0	0	denkbeeldige
notoriety	1	0	1	1	0	1	1	0	0	0	bekendheid
notwithstanding	0	0	0	0	0	0	0	0	0	0	nieteenstaande
nought	0	0	0	0	0	0	0	0	0	0	niks
noun	0	0	0	0	0	0	0	0	0	0	selfstandige naamwoord
nourish	0	0	0	0	0	0	0	0	0	0	voed
nourishment	0	0	0	0	0	0	1	0	0	0	voeding
nouveau	0	0	0	0	0	0	0	0	0	0	nouveau
novelty	0	0	0	0	0	0	0	0	0	0	nuwigheid
novice	0	0	0	0	0	0	0	0	0	0	beginner
nowadays	0	0	0	0	0	0	0	0	0	0	deesdae
noxious	0	0	1	1	0	1	0	0	0	0	skadelik
nozzle	0	0	0	0	0	0	0	0	0	0	mondstuk
nuance	0	0	0	0	0	0	0	0	0	0	nuanse
nuances	0	0	0	0	0	0	0	0	0	0	nuanses
nucleus	0	0	0	0	0	0	0	0	0	0	kern
nude	0	0	0	0	0	0	0	0	0	0	naak
nudge	0	0	0	0	0	0	0	0	0	0	stoot
nudity	0	0	0	0	0	0	0	0	0	0	naaktheid
nugget	0	0	0	0	0	0	0	0	0	0	nugget
nuisance	1	0	0	0	0	1	0	0	0	0	oorlas
nul	0	0	0	0	0	1	0	0	0	0	nul
null	0	0	0	0	0	0	0	0	0	0	nul
