English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Haitian-Creole Word
paddock	0	0	0	0	0	0	0	0	0	0	paddock
paddy	0	0	0	0	0	0	0	0	0	0	paddy
padlock	0	0	0	0	0	0	0	0	0	0	kadna
padre	0	0	0	0	0	0	0	0	0	0	papa
pagan	0	0	0	0	0	0	0	0	0	0	payen
paganism	0	0	0	0	0	0	0	0	0	0	paganism
page	0	0	0	0	0	0	0	0	0	0	paj
pageant	0	0	0	0	0	0	0	0	0	0	èspèktak
pagination	0	0	0	0	0	0	0	0	0	0	paginasyon
pagoda	0	0	0	0	0	0	0	0	0	0	pagoda
pail	0	0	0	0	0	0	0	0	0	0	bokal
pain	0	0	0	1	0	1	0	1	0	0	doulè
pained	0	0	0	1	0	1	0	1	0	0	lapenn
painful	1	0	1	1	0	1	0	1	0	0	douloure
painfully	0	0	0	0	0	1	0	1	0	0	fè mal
painless	0	0	0	0	0	0	0	0	0	0	san doulè
pains	0	0	0	0	0	1	0	0	0	0	doulè
painstaking	0	0	0	0	0	0	0	0	0	0	rigoureux
paint	0	0	0	0	0	0	0	0	0	0	penti
painted	0	0	0	0	0	0	0	0	0	0	pentire
painter	0	0	0	0	0	0	0	0	0	0	pent
painting	0	0	0	0	0	0	0	0	0	0	penti
pair	0	0	0	0	0	0	0	0	0	0	pè
pajamas	0	0	0	0	0	0	0	0	0	0	pijama
pal	0	0	0	0	0	0	0	0	0	0	pal
palace	0	0	0	0	0	0	0	0	0	0	palè
palatable	0	0	0	0	0	0	1	0	0	0	gou
palate	0	0	0	0	0	0	0	0	0	0	palè
paleontology	0	0	0	0	0	0	0	0	0	0	paleontoloji
palette	0	0	0	0	0	0	0	0	0	0	palèt
pall	0	0	0	0	0	0	0	0	0	0	pal
palladium	0	0	0	0	0	0	0	0	0	0	paladyòm
pallet	0	0	0	0	0	0	0	0	0	0	palèt
palliative	0	0	0	0	0	0	1	0	0	0	palyatif
palm	0	0	0	0	0	0	0	0	0	0	palmis
palmer	0	0	0	0	0	0	0	0	0	0	palmer
palpable	0	0	0	0	0	0	0	0	1	0	palpab
palsy	0	0	1	1	0	1	0	1	0	0	paralezi
paltry	0	0	0	0	0	0	0	0	0	0	misérable
pamper	0	0	0	0	0	0	0	0	0	0	dòlote
pamphlet	0	0	0	0	0	0	0	0	0	0	ti liv
pan	0	0	0	0	0	0	0	0	0	0	chodyè
panacea	0	0	0	0	0	0	1	0	0	0	mirak
panache	0	0	0	0	0	0	1	0	0	0	panach
pancake	0	0	0	0	0	0	0	0	0	0	galèt
pandemic	0	0	0	1	0	1	0	1	0	0	trapan
panel	0	0	0	0	0	0	0	0	0	0	panèl
pang	0	0	0	0	0	1	0	0	1	0	pang
panic	0	0	0	1	0	1	0	0	0	0	panik
panier	0	0	0	0	0	0	1	0	0	0	panier
panorama	0	0	0	0	0	0	0	0	0	0	panorama
panoramic	0	0	0	0	0	0	0	0	0	0	panoramique
pant	0	0	0	0	0	0	0	0	0	0	pantalon
pantheon	0	0	0	0	0	0	0	0	0	0	panteon
panther	0	0	0	0	0	0	0	0	0	0	pantèr
panties	0	0	0	0	0	0	0	0	0	0	kilòt
pantomime	0	0	0	0	0	0	0	0	0	0	pantomim
pantry	0	0	0	0	0	0	0	0	0	0	gadmanje
pants	0	0	0	0	0	0	0	0	0	0	pantalon
pap	0	0	0	0	0	0	0	0	0	0	pap
papacy	0	0	0	0	0	0	0	0	0	0	papal
papal	0	0	0	0	0	0	0	0	0	0	papal
paper	0	0	0	0	0	0	0	0	0	0	papye
paprika	0	0	0	0	0	0	1	0	0	0	paprika
papyrus	0	0	0	0	0	0	0	0	0	0	papiris
par	0	0	0	0	0	0	0	0	0	0	par
parable	0	0	0	0	0	0	0	0	0	0	parabòl
parabola	0	0	0	0	0	0	0	0	0	0	parabòl
parabolic	0	0	0	0	0	0	0	0	0	0	parabolik
parachute	0	0	0	1	0	0	0	0	0	0	parachit
parade	0	1	0	1	1	1	1	0	1	0	parad
paradigm	0	0	0	0	0	0	0	0	0	0	paradigm
paradox	0	0	0	0	0	0	0	0	0	0	paradoks
paradoxical	0	0	0	0	0	0	0	0	0	0	paradoks
paraffin	0	0	0	0	0	0	0	0	0	0	parafine
paragon	0	1	0	0	1	0	1	0	0	1	paragon
paragraph	0	0	0	0	0	0	0	0	0	0	paragraf
parallax	0	0	0	0	0	0	0	0	0	0	paralaks
parallel	0	0	0	0	0	0	0	0	0	0	paralèl
parallelism	0	0	0	0	0	0	0	0	0	0	paralelis
paralysis	1	1	0	1	0	1	0	1	0	0	paralizi
paramount	0	0	0	0	0	0	1	0	0	0	esansyèl
paranoia	0	0	0	1	0	1	0	0	0	0	paranoya
parapet	0	0	0	0	0	0	0	0	0	0	parapè
paraphernalia	0	0	0	0	0	0	0	0	0	0	ekipman
paraphrase	0	0	0	0	0	1	1	0	0	0	parafraz
parasite	0	0	1	1	0	1	0	0	0	0	parazit
parasol	0	0	0	0	0	0	0	0	0	0	parasol
parcel	0	0	0	0	0	0	0	0	0	0	pasèl
parcels	0	0	0	0	0	0	0	0	0	0	pasèl
parchment	0	0	0	0	0	0	0	0	0	0	parchemin
pardon	0	0	0	0	0	0	1	0	0	0	padon
pare	1	1	0	1	0	1	0	1	0	0	pare
parenchyma	0	0	0	0	0	0	0	0	0	0	parenchyma
parent	0	0	0	0	0	0	0	0	0	0	paran
parentage	0	0	0	0	0	0	1	0	0	0	paran
parental	0	0	0	0	0	0	0	0	0	0	paran
parenthesis	0	0	0	0	0	0	0	0	0	0	parantèz
parenthetical	0	0	0	0	0	0	0	0	0	0	parantèz
parietal	0	0	0	0	0	0	1	0	0	1	parietal
paring	0	0	0	0	0	0	0	0	0	0	paring
parish	0	0	0	0	0	0	0	0	0	1	pawas
parity	0	0	0	0	0	0	0	0	0	0	parite
park	0	0	0	0	0	0	0	0	0	0	pak
parlance	0	0	0	0	0	0	0	0	0	0	langaj
parliament	0	0	0	0	0	0	0	0	0	1	palman an
parliamentary	0	0	0	0	0	0	0	0	0	0	palmantè
parlor	0	0	0	0	0	0	0	0	0	0	salon
parole	0	1	0	0	0	0	0	0	0	0	libète
parquet	0	0	0	0	0	0	0	0	0	0	partez
parrot	0	0	1	0	0	1	0	0	0	0	jako
parry	0	0	0	0	0	0	0	0	0	0	parye
parse	0	0	0	0	0	0	0	0	0	0	analize
parsimonious	0	0	0	0	0	1	0	0	0	0	parsimonious
parsimony	0	0	0	0	0	0	0	0	0	0	parsimoni
parsley	0	0	0	0	0	0	0	0	0	0	pèsi
parson	0	0	0	0	0	0	0	0	0	0	pastè
part	0	0	0	0	0	0	0	0	0	0	pati
partake	0	0	0	0	0	0	1	0	0	1	patisipe
partiality	0	0	0	0	0	0	0	0	0	0	pasyalite
partially	0	0	0	0	0	0	0	0	0	0	pasyèlman
participate	0	0	0	0	0	0	0	0	0	0	patisipe
participation	0	0	0	0	0	0	1	0	0	0	patisipasyon
particle	0	0	0	0	0	0	0	0	0	0	patikil
particularity	0	0	0	0	0	0	0	0	0	0	patikilye
particulars	0	0	0	0	0	0	0	0	0	0	an patikilye
parting	0	0	0	0	0	0	0	1	0	0	separe
partisan	0	0	0	0	0	1	0	0	0	0	patizan
partisanship	0	0	0	0	0	0	0	0	0	0	patizan
partition	0	0	0	0	0	0	0	0	0	0	patisyon
partly	0	0	0	0	0	0	0	0	0	0	an pati
partner	0	0	0	0	0	0	1	0	0	0	patnè
partnership	0	0	0	0	0	0	1	0	0	1	patenarya
parts	0	0	0	0	0	0	0	0	0	0	pati
party	0	0	0	0	0	0	0	0	0	0	pati
pas	0	0	0	0	0	0	0	0	0	0	pas
pass	0	0	0	0	0	0	0	0	0	0	pase
passable	0	0	0	0	0	0	0	0	0	0	pasab
passage	0	0	0	0	0	0	0	0	0	0	pasaj
passageway	0	0	0	0	0	0	0	0	0	0	pasaj
passe	0	0	0	0	0	1	0	0	0	0	pase
passenger	0	1	0	0	0	0	0	0	0	0	pasaje
passim	0	0	0	0	0	0	0	0	0	0	passim
passing	0	0	0	0	0	0	0	0	0	0	pase
passion	0	1	0	0	1	0	1	0	0	1	pasyon
passionate	0	1	0	0	1	0	1	0	0	1	pasyone
passive	0	0	0	0	0	1	0	0	0	0	pasif
passivity	0	0	0	0	0	1	0	0	0	0	pasivite
passport	0	0	0	0	0	0	0	0	0	0	paspò
past	0	0	0	0	0	0	0	0	0	0	sot pase
paste	0	0	0	0	0	0	0	0	0	0	kole
pastel	0	0	0	0	0	0	0	0	0	0	pastel
pastime	0	0	0	0	0	0	1	0	0	0	al pran plezi
pastor	0	0	0	0	1	0	1	0	0	1	pastè
pastry	0	0	0	0	1	0	1	0	0	0	patisri
pasture	0	0	0	0	0	0	1	0	0	0	patiraj
pasty	0	0	0	0	0	0	0	0	0	0	pasti
pat	0	0	0	0	0	0	0	0	0	0	pat
patch	0	0	0	0	0	1	0	0	0	0	plak
patchwork	0	0	0	0	0	0	0	0	0	0	patchwork
pate	0	0	0	0	0	0	0	0	0	0	pate
patella	0	0	0	0	0	0	0	0	0	0	patella
patent	0	0	0	0	0	0	1	0	0	0	patant
paternal	0	0	0	0	0	0	0	0	0	0	patènèl
paternity	0	0	0	0	0	0	0	0	0	0	patènite
path	0	0	0	0	0	0	0	0	0	0	chemen
pathetic	0	0	1	0	0	1	0	1	0	0	pathetic
pathology	0	0	0	0	0	0	0	0	0	0	patoloji
pathos	0	0	0	0	0	0	0	0	0	0	pathos
pathway	0	0	0	0	0	0	0	0	0	0	chemen
patience	0	1	0	0	0	0	1	0	0	1	pasyans
patient	0	1	0	0	0	0	1	0	0	0	pasyan
patio	0	0	0	0	0	0	0	0	0	0	patyo
patriarch	0	0	0	0	0	0	0	0	0	0	patriyach
patriarchal	0	0	0	0	0	0	1	0	0	1	patriyakal
patrimony	0	0	0	0	0	0	0	0	0	0	patrimwàn
patriot	0	0	0	0	0	0	0	0	0	0	patriyòt
patriotic	0	0	0	0	0	0	0	0	0	0	patriyotik
patriotism	0	0	0	0	0	0	0	0	0	0	patriyotis
patrol	0	0	0	0	0	0	0	0	0	1	patwouy
patron	0	0	0	0	0	0	1	0	0	1	patwon
patronage	0	0	0	0	0	0	1	0	0	1	patwonaj
patronize	0	0	0	0	0	0	0	0	0	0	patronize
patronizing	0	0	0	0	0	1	0	0	0	0	patronize
patter	1	0	0	0	0	1	0	0	0	0	bato
pattern	0	0	0	0	0	0	0	0	0	0	modèl
paucity	1	0	1	0	0	1	0	1	0	0	povrete
pauper	0	0	0	0	0	1	0	1	0	0	mizè
pause	0	0	0	0	0	0	0	0	0	0	pran yon poz
pave	0	0	0	0	0	0	0	0	0	0	pave
pavement	0	0	0	0	0	0	0	0	0	1	pave
pavilion	0	0	0	0	0	0	0	0	0	0	pavilion
paving	0	0	0	0	0	0	0	0	0	0	pavaj
paw	0	0	0	0	0	0	0	0	0	0	paw
pawn	0	0	0	0	0	1	0	0	0	1	pion
pax	0	0	0	0	0	0	0	0	0	0	paks
pay	0	1	0	0	1	0	1	0	0	1	peye
payback	1	0	0	0	0	1	0	0	0	0	ranbousman
payer	0	0	0	0	0	0	0	0	0	0	moun ki peye
payment	0	0	0	0	0	1	0	0	0	0	peman
pea	0	0	0	0	0	0	0	0	0	0	pwa
peace	0	1	0	0	1	0	1	0	0	1	lapè
peaceable	0	0	0	0	0	0	1	0	0	0	lapè
peaceful	0	1	0	0	1	0	1	0	1	1	lapè
peacock	0	0	0	0	0	0	1	0	0	0	paon
peak	0	0	0	0	0	0	0	0	0	0	pik
peaked	0	0	0	0	0	0	0	0	0	0	pik
pearl	0	0	0	0	0	0	0	0	0	0	pèl
peasant	0	0	0	0	0	0	0	0	0	0	peyizan
peat	0	0	0	0	0	0	0	0	0	0	sfèy
pebble	0	0	0	0	0	0	0	0	0	0	ti wòch
peck	0	0	0	0	0	0	1	0	0	0	pike
peculiar	0	0	0	0	0	0	0	0	0	0	spesifik
peculiarities	0	0	0	0	0	1	0	0	0	0	sengularite
peculiarity	0	0	0	0	0	0	1	0	0	0	singularité
peculiarly	0	0	0	0	0	0	0	0	0	0	spesifikman
pecuniary	0	0	0	0	0	0	0	0	0	0	lajan
pedal	0	0	0	0	0	0	0	0	0	0	pedal
pedantic	0	0	0	0	0	0	0	0	0	0	pedantik
peddle	0	0	0	0	0	0	0	0	0	0	peddle
pedestal	0	0	0	0	0	0	0	0	0	0	pedestal
pedestrian	0	0	0	0	0	1	0	0	0	0	pyeton
pediatrics	0	0	0	0	0	0	0	0	0	0	pedyatri
pedigree	0	0	0	0	0	0	1	0	0	1	pedigree
pedometer	0	0	0	0	0	0	0	0	0	0	pedomètr
peel	0	0	0	0	0	0	0	0	0	0	kale
peep	0	0	0	0	0	0	0	0	0	0	fè jouda
peer	0	0	0	0	0	0	0	0	0	0	kanmarad
peering	0	0	0	0	0	0	0	0	0	0	peering
peerless	0	0	0	0	0	0	1	0	0	0	san parèy
peg	0	0	0	0	0	0	0	0	0	0	pikèt
pegs	0	0	0	0	0	0	0	0	0	0	pikèt
pelagic	0	0	0	0	0	0	0	0	0	0	pelajik
pellet	0	0	0	0	0	0	0	0	0	0	granules
pen	0	0	0	0	0	0	0	0	0	0	plim
penal	0	0	0	1	0	1	0	1	0	0	penal
penalty	1	0	0	1	0	1	0	1	0	0	penalite
penance	0	0	0	1	0	0	0	1	0	0	penitans
penchant	0	0	0	0	0	0	1	0	0	0	tandans
pencil	0	0	0	0	0	0	0	0	0	0	kreyon
pendant	0	0	0	0	0	0	0	0	0	0	pendant
pendency	0	0	0	0	0	0	0	0	0	0	depandans
pendent	0	0	0	0	0	0	0	0	0	0	pend
pending	0	0	0	0	0	0	0	0	0	0	annatant
pendulum	0	0	0	0	0	0	0	0	0	0	pandil
penetrate	0	0	0	0	0	0	0	0	0	0	penetre
penetrating	0	0	0	0	0	0	0	0	0	0	penetre
penetration	1	0	0	1	0	1	0	0	0	0	pénétration
peninsula	0	0	0	0	0	0	0	0	0	0	penensil
penitentiary	1	0	0	0	0	1	0	0	0	0	penitansye
pennant	0	0	0	0	0	0	0	0	0	0	pennant
penniless	0	0	0	0	0	0	0	0	0	0	san lajan
penny	0	0	0	0	0	0	0	0	0	0	peni
pension	0	0	0	0	0	0	0	0	0	0	pansyon
pensioner	0	0	0	0	0	0	0	0	0	0	invalid
pensive	0	0	0	0	0	0	0	1	0	0	panse
pentagon	0	0	0	0	0	0	0	0	0	0	pentagòn
penthouse	0	0	0	0	0	0	0	0	0	0	penthouse
penultimate	0	0	0	0	0	0	0	0	0	0	penultyèm
people	0	0	0	0	0	0	0	0	0	0	moun
peopled	0	0	0	0	0	0	0	0	0	0	pèp
pepper	0	0	0	0	0	0	0	0	0	0	pwav
peptic	0	0	0	0	0	0	0	0	0	0	peptik
perceive	0	0	0	0	0	0	1	0	0	1	wè
percentage	0	0	0	0	0	0	0	0	0	0	pousantaj
perceptible	0	0	0	0	0	0	1	0	0	0	pèsepsyon
perception	0	0	0	0	0	0	0	0	0	0	pèsepsyon
perceptive	0	0	0	0	0	0	0	0	0	0	pèsepsyon
perch	0	0	0	0	0	0	0	0	0	0	juchwar
perchance	0	0	0	0	0	0	0	0	1	0	petèt
percolation	0	0	0	0	0	0	0	0	0	0	pèkilasyon
percussion	0	0	0	0	0	0	0	0	0	0	pèkisyon
perdition	1	0	1	1	0	1	0	1	0	0	perdisyon
peremptory	0	0	0	0	0	0	0	0	0	0	peremptory
perennial	0	0	0	0	0	0	1	0	0	1	kontinuèl
perfect	0	1	0	0	1	0	1	0	0	1	pafè
perfection	0	1	0	0	1	0	1	0	1	1	pèfeksyon
perforated	0	0	0	0	0	0	0	0	0	0	detache
perforation	0	0	0	0	0	0	0	0	0	0	pèforasyon
perforce	0	0	0	0	0	0	0	0	0	0	fòse
perform	0	0	0	0	0	0	0	0	0	0	fè
performance	0	0	0	0	0	0	0	0	0	0	pèfòmans
performer	0	0	0	0	0	0	1	0	0	0	pèfòmè
perfume	0	0	0	0	0	0	0	0	0	0	pafen
perfumed	0	0	0	0	0	0	0	0	0	0	pafen
peri	0	0	0	0	0	0	0	0	1	0	peri
peridot	0	0	0	0	0	0	0	0	0	0	peridot
peril	0	1	0	1	0	1	0	1	0	0	danje
perilous	0	1	0	1	0	1	0	1	0	0	danjere
perimeter	0	0	0	0	0	0	0	0	0	0	perimèt
period	0	0	0	0	0	0	0	0	0	0	peryòd
periodic	0	0	0	0	0	0	0	0	0	0	peryodik
periodical	0	0	0	0	0	0	0	0	0	0	peryodik
periodically	0	0	0	0	0	0	0	0	0	0	detanzantan
periodicity	0	0	0	0	0	0	0	0	0	1	peryodikite
periphery	0	0	0	0	0	0	0	0	0	0	periferik
perish	0	0	0	1	0	1	0	1	0	0	peri
perishable	0	0	0	0	0	1	0	0	0	0	gate
perished	0	0	0	0	0	1	0	1	0	0	peri
perishing	0	0	0	1	0	1	0	1	0	0	peri
perjury	0	0	0	1	0	1	0	0	1	0	fo temwayaj
perk	0	0	0	0	0	0	1	0	0	0	avantaj
permanence	0	0	0	0	0	0	0	0	0	0	pèmanans
permeable	0	0	0	0	0	0	0	0	0	0	pèmeyab
permeate	0	0	0	0	0	0	0	0	0	0	pénétrer
permeation	0	0	0	0	0	0	0	0	0	0	pèmeyasyon
permissible	0	0	0	0	0	0	0	0	0	0	akseptab
permission	0	0	0	0	0	0	1	0	0	0	pèmisyon
permissive	0	0	0	0	0	0	0	0	0	0	tolerans
permit	0	0	0	0	0	0	0	0	0	0	pèmi
permitted	0	0	0	0	0	0	0	0	0	0	pèmèt
permitting	0	0	0	0	0	0	0	0	0	0	pèmèt
permutation	0	0	0	0	0	0	0	0	0	0	pèmitasyon
pernicious	1	0	0	1	0	1	0	1	0	0	malfezan
perpendicular	0	0	0	0	0	0	0	0	0	0	pèpandikilè
perpetrate	0	0	0	0	0	0	0	0	0	0	komèt
perpetrator	1	0	1	1	0	1	0	1	0	0	otè krim
perpetual	0	0	0	0	0	0	0	0	0	0	tout tan tout tan
perpetually	0	0	0	0	0	0	0	0	0	0	pou tout tan
perpetuate	0	1	0	0	0	0	0	0	0	0	perpétuer
perpetuation	0	0	0	0	0	1	0	0	0	0	perpétuation
perpetuity	0	1	0	0	0	0	1	0	0	1	perpetuite
perplexed	0	0	0	0	0	1	0	0	0	0	perplexe
perplexing	0	0	0	0	0	0	0	0	0	0	pèpleks
perplexity	0	0	0	0	0	1	0	1	0	0	perplexite
persecute	1	0	0	1	0	1	0	0	0	0	pèsekite
persecution	1	0	1	1	0	1	0	1	0	0	pèsekisyon
perseverance	0	0	0	0	0	0	0	0	0	0	pèseverans
persevere	0	0	0	0	0	0	0	0	0	0	pèsevere
persist	0	0	0	0	0	0	0	0	0	0	pèsiste
persistence	0	0	0	0	0	0	1	0	0	0	pèsistans
persistent	0	0	0	0	0	0	1	0	0	0	ki pèsistan
persisting	0	0	0	0	0	0	0	0	0	0	pèsiste
person	0	0	0	0	0	0	0	0	0	0	moun
personable	0	0	0	0	0	0	1	0	0	0	pèsonabl
personage	0	0	0	0	0	0	0	0	0	0	pèsonaj
personal	0	0	0	0	0	0	0	0	0	1	pèsonèl
personification	0	0	0	0	0	0	0	0	0	0	pèsonifikasyon
personnel	0	0	0	0	0	0	0	0	0	0	pèsonèl
persons	0	0	0	0	0	0	0	0	0	0	moun
perspective	0	0	0	0	0	0	0	0	0	0	pèspektiv
perspiration	0	0	1	0	0	0	0	0	0	0	swè
persuade	0	0	0	0	0	0	0	0	0	1	konvenk
persuasion	0	0	0	0	0	0	0	0	0	0	konvenk
persuasive	0	0	0	0	0	0	0	0	0	0	konvenkan
pert	0	0	0	0	0	0	0	0	0	0	pèt
pertinent	0	0	0	0	0	0	1	0	0	1	enpòtan
perturbation	0	0	0	1	0	1	0	0	0	0	perturbation
pertussis	0	0	0	0	0	1	0	0	0	0	koklich
perusal	0	0	0	0	0	0	0	0	0	0	lekti
peruse	0	0	0	0	0	0	0	0	0	0	gade
pervading	0	0	0	0	0	0	0	0	0	0	anvayi
perverse	1	0	1	1	0	1	0	0	0	0	perverse
perversion	1	0	1	0	0	1	0	1	0	0	pèvèsyon
pervert	1	0	1	0	0	1	0	0	0	0	perverti
perverted	0	0	1	0	0	1	0	0	0	0	perverti
pessimism	1	0	0	1	0	1	0	1	0	0	pesimis
pessimist	0	0	0	1	0	1	0	1	0	0	pesimis
pest	1	0	1	1	0	1	0	0	0	0	ensèk nuizib
pestilence	0	0	1	1	0	1	0	0	0	0	epidemi
pet	0	0	0	0	0	1	0	0	0	0	bèt kay
petition	0	0	0	0	0	0	0	0	0	0	petisyon
petitioner	0	0	0	0	0	0	0	0	0	0	petisyonè
petrol	0	0	0	0	0	0	0	0	0	0	petwòl
petroleum	0	0	1	0	0	1	1	0	0	0	petwòl
petting	0	0	0	0	0	0	0	0	0	0	karese
petty	0	0	0	0	0	1	0	0	0	0	ti kras
pew	0	0	0	0	0	0	0	0	0	0	ban
pewter	0	0	0	0	0	0	0	0	0	0	pewter
phalanx	0	0	0	1	0	0	0	0	0	1	falanj
phantom	0	0	0	1	0	1	0	0	0	0	fantom
pharmaceutical	0	0	0	0	0	0	1	0	0	0	pharmaceutique
pharmacist	0	0	0	0	0	0	0	0	0	0	famasyen
pharmacology	0	0	0	0	0	0	0	0	0	0	famasi
pharmacy	0	0	0	0	0	0	0	0	0	0	famasi
phase	0	0	0	0	0	0	0	0	0	0	faz
phenomenon	0	0	0	0	0	0	0	0	0	0	fenomèn
philanthropic	0	0	0	0	0	0	0	0	0	1	filantwopik
philanthropist	0	0	0	0	0	0	1	0	0	1	filantrop
philanthropy	0	0	0	0	0	0	1	0	0	0	filantropi
philosopher	0	0	0	0	0	0	1	0	0	1	filozòf
philosophic	0	0	0	0	0	0	0	0	0	0	filozofik
philosophical	0	0	0	0	0	0	0	0	0	0	filozofik
philosophy	0	0	0	0	0	0	0	0	0	0	filozofi
phlegm	0	0	1	0	0	1	0	0	0	0	flèm
phoenix	0	0	0	0	0	0	1	0	0	0	Phoenix
phone	0	0	0	0	0	0	0	0	0	0	telefòn
phonetic	0	0	0	0	0	0	1	0	0	0	fonetik
phonetics	0	0	0	0	0	0	0	0	0	0	fonetik
phonics	0	0	0	0	0	0	0	0	0	0	fonik
phonograph	0	0	0	0	0	0	0	0	0	0	fonograf
phonology	0	0	0	0	0	0	0	0	0	0	fonoloji
phony	1	0	1	0	0	1	0	0	0	0	fo
phosphor	0	0	0	0	0	0	0	0	0	0	fosfò
phosphorus	0	0	0	0	0	0	0	0	0	0	fosfò
photo	0	0	0	0	0	0	0	0	0	0	foto
photogenic	0	0	0	0	0	0	0	0	0	0	fotojenik
photograph	0	0	0	0	0	0	0	0	0	0	foto
photographer	0	0	0	0	0	0	0	0	0	0	fotograf
photography	0	0	0	0	0	0	0	0	0	0	fotografi
photometry	0	0	0	0	0	0	0	0	0	0	fotometri
phrase	0	0	0	0	0	0	0	0	0	0	fraz
phraseology	0	0	0	0	0	0	0	0	0	0	frazezoloji
phylogeny	0	0	0	0	0	0	0	0	0	0	filojeni
physical	0	0	0	0	0	0	0	0	0	0	fizik
physician	0	0	0	0	0	0	1	0	0	1	doktè
physicist	0	0	0	0	0	0	0	0	0	1	fizisyen
physics	0	0	0	0	0	0	1	0	0	0	fizik
physiology	0	0	0	0	0	0	1	0	0	0	fizyoloji
physique	0	0	0	0	0	0	1	0	0	0	fizik
pianist	0	0	0	0	0	0	0	0	0	0	pyanis
piano	0	0	0	0	0	0	0	0	0	0	pyano
piazza	0	0	0	0	0	0	0	0	0	0	plas
piccolo	0	0	0	0	0	0	0	0	0	0	piccolo
pick	0	0	0	0	0	0	1	0	0	0	chwazi
picked	0	0	0	0	0	0	0	0	0	0	chwazi
picket	1	1	0	1	0	1	0	0	0	0	pikèt
picketing	1	0	0	0	0	1	0	0	0	0	pikèt
pickle	0	0	0	0	0	1	0	0	0	0	marinated
pickup	0	0	0	0	0	0	0	0	0	0	ranmase
picnic	0	1	0	0	1	0	1	0	1	1	piknik
pictorial	0	0	0	0	0	0	0	0	0	0	imaj
picture	0	0	0	0	0	0	0	0	0	0	foto
picturesque	0	0	0	0	1	0	1	0	0	0	pitorèsk
pie	0	0	0	0	0	0	0	0	0	0	tat
piecemeal	0	0	0	0	0	0	0	0	0	0	par moso
pied	0	0	0	0	0	0	0	0	0	0	pied
pier	0	0	0	0	0	0	0	0	0	0	waf
pierce	0	0	0	0	0	0	0	0	0	0	pèse
piety	0	0	0	0	0	0	1	0	0	0	pyete
pig	0	0	1	0	0	1	0	0	0	0	kochon
pigeon	0	0	0	0	0	1	0	0	0	0	pijon
pigment	0	0	0	0	0	0	0	0	0	0	pigman
pike	0	0	0	0	0	0	0	0	0	0	pike
pile	0	0	0	0	0	0	0	0	0	0	pil
piles	0	0	1	0	0	1	0	0	0	0	pil
pilgrim	0	0	0	0	0	0	0	0	0	0	pèlerin
pilgrimage	0	0	0	0	0	0	0	0	0	0	pelerinaj
pill	0	0	0	0	0	0	1	0	0	1	grenn
pillage	1	0	1	1	0	1	0	0	0	0	pilye
pillar	0	0	0	0	0	0	0	0	0	0	poto
pillow	0	0	0	0	0	0	1	0	0	0	zòrye
pillowcase	0	0	0	0	0	0	0	0	0	0	sak zòrye
pilot	0	0	0	0	0	0	1	0	0	1	pilòt
pimp	0	0	0	0	0	1	0	0	0	0	tchoul
pimple	0	0	1	0	0	1	0	0	0	0	bouton
pin	0	0	0	0	0	0	0	0	0	0	peny
pinch	0	0	0	0	0	0	0	0	0	0	zongle
pinching	0	0	0	0	0	0	0	0	0	0	zongle
pine	0	0	0	0	0	1	0	1	0	0	pine
pineapple	0	0	0	0	0	0	0	0	0	0	anana
ping	0	0	0	0	0	0	0	0	0	0	ping
pinhole	0	0	0	0	0	0	0	0	0	0	pinhole
pinion	0	0	0	1	0	1	0	0	0	0	pinyon
pink	0	0	0	0	0	0	0	0	0	0	woz
pinnacle	0	0	0	0	0	0	1	0	0	0	pwent pwent
pioneer	0	0	0	0	0	0	1	0	0	0	pyonye
pious	0	0	1	0	0	0	1	1	0	1	relijyeu
pip	0	0	0	0	0	0	0	0	0	0	pip
pipe	0	0	0	0	0	0	0	0	0	0	tiyo
piped	0	0	0	0	0	0	0	0	0	0	kanalize
pipeline	0	0	0	0	0	0	0	0	0	0	tiyo
piper	0	0	0	0	0	0	0	0	0	0	piper
pipette	0	0	0	0	0	0	0	0	0	0	pipèt
pique	1	0	0	0	0	1	0	0	0	0	pike
piracy	0	0	0	0	0	1	0	0	0	0	piratri
pirate	1	0	0	0	0	1	0	0	0	0	bato
piscina	0	0	0	0	0	0	0	0	0	0	pisin
pistol	0	0	0	0	0	1	0	0	0	0	pistolè
piston	0	0	0	0	0	0	0	0	0	0	piston
pit	0	0	0	0	0	0	0	0	0	0	twou san fon
pitch	0	0	0	0	0	0	0	0	0	0	anplasman
pitcher	0	0	0	0	0	0	0	0	0	0	krich
pitfall	1	0	1	1	0	1	0	1	1	0	pyèj
pith	0	0	0	0	0	0	1	0	0	1	pith
pithy	0	0	0	0	0	0	0	0	0	0	konfidans
pitted	0	0	0	0	0	0	0	0	0	0	twou
pity	0	0	0	0	0	0	0	1	0	0	pitye
pivot	0	0	0	0	0	0	1	0	0	1	pivote
pix	0	0	0	0	0	0	0	0	0	0	piks
placard	0	0	0	0	0	0	0	0	1	0	pankat
place	0	0	0	0	0	0	0	0	0	0	kote
placebo	0	0	0	0	0	0	0	0	0	0	plasebo
placid	0	0	0	0	0	0	1	0	0	0	trankil
placket	0	0	0	0	0	0	0	0	0	0	plakèt
plagiarism	0	0	1	0	0	1	0	0	0	0	plagiat
plague	0	0	1	1	0	1	0	1	0	0	epidemi
plaid	0	0	0	0	0	0	0	0	0	0	plaid
