English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Serbian Word
heroic	0	0	0	0	1	0	1	0	1	1	јуначки
heroics	0	0	0	0	0	0	1	0	0	0	херојства
heroin	0	0	0	0	0	1	0	0	0	0	хероин
heroine	0	0	0	0	0	0	1	0	0	1	хероина
heroism	0	1	0	0	1	0	1	0	1	1	јунаштво
herpes	0	0	1	0	0	1	0	0	0	0	херпес
herpesvirus	0	0	1	0	0	1	0	0	0	0	херпесвирус
hesitating	0	0	0	0	0	0	0	0	0	0	оклевајући
hesitation	0	0	0	1	0	1	0	0	0	0	оклевање
heterogeneity	0	0	0	0	0	0	0	0	0	0	хетерогеност
hew	0	0	0	0	0	0	0	0	0	0	хев
hexagon	0	0	0	0	0	0	0	0	0	0	хекагон
heyday	0	1	0	0	1	0	1	0	0	1	хеидаи
hiatus	0	0	0	0	0	0	0	0	0	0	пауза
hibernate	0	0	0	0	0	0	0	0	0	0	хибернирати
hibernation	0	0	0	0	0	0	0	0	0	0	хибернација
hiccup	0	0	0	0	0	0	0	0	0	0	штуцање
hidden	0	0	0	0	0	1	0	0	0	0	сакривен
hide	0	0	0	1	0	0	0	0	0	0	сакрити
hideous	0	0	1	1	0	1	0	1	0	0	одвратан
hiding	0	0	0	1	0	0	0	0	0	0	скривајући се
hierarchical	0	0	0	0	0	0	0	0	0	0	хијерархијски
high	0	0	0	0	0	0	0	0	0	0	висока
higher	0	0	0	0	0	0	0	0	0	0	виши
highest	0	1	0	1	1	1	1	0	1	0	највиши
highland	0	0	0	0	0	0	0	0	0	0	висоравни
highlands	0	0	0	0	0	0	0	0	0	0	висоравни
hight	0	0	0	0	0	0	0	0	0	0	хигхт
highway	0	0	0	0	0	0	0	0	0	0	аутопут
hiker	0	0	0	0	0	0	0	0	0	0	планинар
hilarious	0	0	0	0	1	0	1	0	1	0	урнебесно
hilarity	0	0	0	0	1	0	1	0	0	0	весеље
hill	0	0	0	0	0	0	0	0	0	0	брдо
hilly	0	0	0	0	0	0	0	0	0	0	брдовита
hilt	0	0	0	0	0	0	0	0	0	0	дршка
hind	0	0	0	0	0	0	0	0	0	0	хинд
hindering	0	0	0	0	0	1	0	1	0	0	ометајући
hindrance	0	0	0	0	0	1	0	0	0	0	сметња
hinge	0	0	0	0	0	0	0	0	0	0	шарка
hint	0	0	0	0	0	0	0	0	0	0	наговестити
hinterland	0	0	0	0	0	0	0	0	0	0	залеђе
hip	0	0	0	0	0	0	0	0	0	0	хип
hippie	0	0	0	0	0	1	0	0	0	0	хипи
hire	0	1	0	0	1	0	1	0	0	1	најам
hirsute	0	0	0	0	0	0	0	0	0	0	хирсуте
hiss	1	0	0	1	0	1	0	0	0	0	шиштати
hissing	0	0	0	0	0	1	0	0	0	0	шиштање
histology	0	0	0	0	0	0	0	0	0	0	хистологија
historian	0	0	0	0	0	0	0	0	0	0	историчар
historic	0	0	0	0	0	0	0	0	0	0	историјским
historiography	0	0	0	0	0	0	0	0	0	0	историографија
history	0	0	0	0	0	0	0	0	0	0	историје
hit	1	0	0	0	0	1	0	0	0	0	хит
hitherto	0	0	0	0	0	1	0	0	0	0	до сада
hive	0	0	0	0	0	1	0	0	0	0	кошница
hoard	0	0	0	0	0	0	0	0	0	0	оставе
hoarse	0	0	0	0	0	1	0	0	0	0	промуклим
hoary	0	0	0	0	0	1	0	1	0	0	сивкаст
hoax	1	0	1	0	0	1	0	1	1	0	обмана
hob	0	0	0	0	0	0	0	0	0	0	плоча за кување
hobby	0	0	0	0	1	0	1	0	0	0	хоби
hobo	0	0	0	0	0	1	0	1	0	0	скитница
hockey	0	0	0	0	0	0	0	0	0	0	хокеј
hoe	0	0	0	0	0	0	0	0	0	0	мотика
hog	0	0	1	0	0	1	0	0	0	0	свиња
hoist	0	0	0	0	0	0	0	0	0	0	дизалица
hold	0	0	0	0	0	0	0	0	0	0	држати
holder	0	0	0	0	0	0	0	0	0	0	држач
holding	0	0	0	0	0	0	0	0	0	0	држећи
hole	0	0	0	0	0	0	0	0	0	0	рупа
holiday	0	1	0	0	1	0	1	0	0	0	празник
holiness	0	1	0	1	1	0	1	0	1	1	светост
hollow	0	0	0	0	0	1	0	1	0	0	шупље
holocaust	1	0	1	1	0	1	0	1	0	0	холокауста
holy	0	0	0	0	0	0	1	0	0	0	Свети
homage	0	0	0	0	0	0	1	0	0	0	омаж
homeless	1	1	1	1	0	1	0	1	0	0	бескућници
homeopathic	0	0	0	0	0	0	0	0	0	0	хомеопатски
homeopathy	0	0	0	0	0	0	0	0	0	0	хомеопатија
homesick	0	0	0	0	0	1	0	1	0	0	носталгично
homestead	0	0	0	0	0	0	0	0	0	0	имање
homework	0	0	0	1	0	0	0	0	0	0	домаћи задатак
homicidal	1	0	0	1	0	1	0	0	0	0	убиствена
homicide	1	0	1	1	0	1	0	1	0	0	убиство
homily	0	0	0	0	0	0	0	0	0	0	проповед
homogeneity	0	0	0	0	0	0	0	0	0	0	хомогеност
homogeneous	0	0	0	0	0	0	0	0	0	0	хомоген
homologous	0	0	0	0	0	0	0	0	0	0	хомологно
homologue	0	0	0	0	0	0	0	0	0	0	хомолог
homology	0	0	0	0	0	0	1	0	0	0	хомологија
hone	0	0	0	0	0	0	0	0	0	0	брусити
honest	1	0	1	1	1	0	1	1	0	1	поштени
honesty	0	0	0	0	0	0	1	0	0	1	поштење
honey	0	0	0	0	0	0	1	0	0	0	душо
honeycomb	0	0	0	0	0	0	0	0	0	0	саће
honeymoon	0	1	0	0	1	0	1	0	1	1	Медени месец
honeysuckle	0	0	0	0	0	0	0	0	0	0	орлови нокти
honor	0	0	0	0	0	0	1	0	0	1	част
honorable	0	0	0	0	0	0	1	0	0	1	часни
honorarium	0	0	0	0	0	0	0	0	0	0	хонорар
hood	1	0	1	1	0	1	0	0	0	0	хоод
hooded	0	0	0	1	0	0	0	0	0	0	са капуљачом
hoof	0	0	0	0	0	0	0	0	0	0	копито
hook	0	0	0	0	0	0	0	0	0	0	кука
hooked	0	0	0	0	0	1	0	0	0	0	закачен
hooker	0	0	0	0	0	0	0	0	0	0	курва
hoop	0	0	0	0	0	0	0	0	0	0	обруч
hoot	1	0	1	0	0	1	0	0	0	0	хут
hop	0	0	0	0	0	0	0	0	0	0	хоп
hope	0	1	0	0	1	0	1	0	1	1	надати се
hopeful	0	1	0	0	1	0	1	0	1	1	пун наде
hopeless	0	0	0	1	0	1	0	1	0	0	безнадежан
hopelessness	1	0	1	1	0	1	0	1	0	0	безнађе
hopes	0	0	0	0	0	0	0	0	0	0	наде
hoping	0	0	0	0	0	0	0	0	0	0	надати се
hopper	0	0	0	0	0	0	0	0	0	0	хоппер
horde	0	0	0	0	0	1	0	0	1	0	хорде
horizon	0	1	0	0	0	0	1	0	0	0	Хоризонт
horizontal	0	0	0	0	0	0	0	0	0	0	хоризонтално
horizontally	0	0	0	0	0	0	0	0	0	0	хоризонтално
horn	0	0	0	0	0	0	0	0	0	0	рог
hornet	0	0	0	0	0	0	0	0	0	0	Стршљен
horny	0	0	0	0	0	0	0	0	0	0	напаљен
horoscope	0	1	0	0	0	0	0	0	0	0	хороскоп
horrible	1	0	1	1	0	1	0	0	0	0	страшно
horribly	0	0	0	0	0	1	0	0	0	0	страшно
horrid	1	0	1	1	0	1	0	1	0	0	страшно
horrific	1	0	1	1	0	1	0	1	0	0	страшно
horrified	0	0	0	1	0	1	0	0	0	0	ужаснут
horrifying	0	0	1	1	0	1	0	1	0	0	ужасавајуће
horror	1	0	1	1	0	1	0	1	1	0	хорор
horrors	0	0	0	1	0	1	0	1	0	0	страхоте
horse	0	0	0	0	0	0	0	0	0	1	коњ
horseman	0	0	0	0	0	0	0	0	0	0	коњаник
horseshoe	0	0	0	0	0	0	0	0	0	0	потковица
horticultural	0	0	0	0	0	0	0	0	0	0	хортикултурни
horticulture	0	0	0	0	0	0	0	0	0	0	хортикултура
hose	0	0	0	0	0	0	0	0	0	0	црево
hosiery	0	0	0	0	0	0	0	0	0	0	чарапа
hospice	0	0	0	0	0	0	0	1	0	0	хоспис
hospital	0	0	0	1	0	0	0	1	0	1	болница
hospitality	0	0	0	0	0	0	1	0	0	0	гостопримство
hostage	1	0	0	1	0	1	0	0	0	0	талац
hostel	0	0	0	0	0	0	0	0	0	0	Хостел
hostile	1	0	1	1	0	1	0	0	0	0	непријатељски
hostilities	1	0	0	1	0	1	0	0	0	0	непријатељства
hostility	1	0	1	0	0	1	0	0	0	0	непријатељство
hot	1	0	0	0	0	0	0	0	0	0	вруће
hotbed	0	0	0	0	0	0	0	0	0	0	жариште
hotel	0	0	0	0	0	0	0	0	0	0	Хотел
hour	0	0	0	0	0	0	0	0	0	0	сат
hourglass	0	0	0	0	0	0	0	0	0	0	пешчани сат
hourly	0	0	0	0	0	0	0	0	0	0	По сату
house	0	0	0	0	0	0	0	0	0	0	кућа
household	0	0	0	0	0	0	1	0	0	0	домаћинство
householder	0	0	0	0	0	0	0	0	0	0	домаћин
housekeeper	0	0	0	0	0	0	0	0	0	0	Кућна помоћница
housekeeping	0	0	0	0	0	0	1	0	0	0	домаћинство
housewife	0	0	0	0	0	0	0	0	0	0	домаћица
housing	0	0	0	0	0	0	0	0	0	0	становање
hovercraft	0	0	0	0	0	0	0	0	0	0	ховерцрафт
howl	1	0	1	1	0	1	0	1	1	0	урлати
howsoever	0	0	0	0	0	0	0	0	0	0	како год
hoy	0	0	0	0	0	0	0	0	0	0	хои
hub	0	0	0	0	0	0	0	0	0	0	чвориште
huddle	0	0	0	0	0	0	0	0	0	0	дружити се
hue	0	0	0	0	0	0	0	0	0	0	нијанса
huff	1	0	1	0	0	1	0	0	0	0	хуфф
hug	0	0	0	0	1	0	1	0	0	1	загрлити
huge	0	0	0	0	0	0	0	0	0	0	огроман
hulk	0	0	1	0	0	0	0	0	0	0	хулк
hull	0	0	0	0	0	0	0	0	0	0	труп
hum	0	0	0	0	0	0	0	0	0	0	зујати
human	0	0	0	0	0	0	0	0	0	0	људски
humane	0	0	0	0	0	0	1	0	0	0	хуман
humanitarian	0	1	0	0	1	0	1	0	1	1	хуманитарне
humanities	0	0	0	0	0	0	0	0	0	0	хуманистичких наука
humanity	0	0	0	0	1	0	1	0	0	1	човечанство
humble	0	0	1	0	0	1	1	1	0	0	скроман
humbled	0	0	0	0	0	0	1	1	0	0	понизио
humbly	0	0	0	0	0	0	1	0	0	0	понизно
humbug	1	0	1	0	0	1	0	1	0	0	хумбуг
humid	0	0	0	0	0	0	0	0	0	0	влажан
humidity	0	0	0	0	0	0	0	0	0	0	влажност
humiliate	1	0	0	0	0	1	0	1	0	0	понизити
humiliating	0	0	1	0	0	1	0	0	0	0	понижавајући
humiliation	0	0	1	0	0	1	0	1	0	0	понижење
humility	0	0	0	0	0	0	1	0	0	1	понизност, одмереност
hummer	0	0	0	0	0	0	0	0	0	0	хуммер
hummingbird	0	0	0	0	0	0	0	0	0	0	колибри
humongous	0	0	0	0	0	0	0	0	0	0	огроман
humorist	0	0	0	0	0	0	1	0	0	0	хумориста
humorous	0	0	0	0	1	0	1	0	0	0	шаљив
hump	0	0	0	0	0	0	0	0	0	0	грба
hunch	0	0	0	0	0	1	0	0	0	0	слутња
hundred	0	0	0	0	0	0	0	0	0	0	стотину
hundredth	0	0	0	0	0	0	0	0	0	0	стоти
hunger	0	0	0	0	0	0	0	0	0	0	глад
hungry	0	1	0	0	0	1	0	0	0	0	гладан
hunk	0	0	0	0	0	0	0	0	0	0	Комадина
hunks	0	0	0	0	0	0	0	0	0	0	хункс
hunt	0	0	0	0	0	0	0	0	0	0	ловити
hunter	0	1	0	1	0	1	0	1	0	0	ловац
hunting	1	1	0	1	0	1	0	0	0	0	лов
hurl	0	0	0	0	0	0	0	0	0	0	бацити
hurrah	0	0	0	0	1	0	1	0	0	0	ура
hurricane	0	0	0	1	0	1	0	0	0	0	ураган
hurried	0	1	0	0	0	1	0	0	0	0	пожурио
hurry	0	1	0	0	0	0	0	0	0	0	пожурите
hurt	1	0	0	1	0	1	0	1	0	0	повредити
hurtful	1	0	1	1	0	1	0	1	0	0	штетно
hurting	1	0	0	1	0	1	0	1	0	0	боли
husbandry	0	0	0	0	0	0	1	0	0	1	узгој
hush	0	0	0	0	0	0	1	0	0	0	тихо
hushed	0	0	0	0	0	0	0	0	0	0	утихнуо
husk	0	0	0	0	0	0	0	0	0	0	љуска
husky	0	0	0	0	0	0	0	0	0	0	хаски
hustle	0	0	0	0	0	0	0	0	0	0	енергичност
hustler	0	0	0	0	0	1	0	0	0	0	хустлер
hut	0	0	0	0	0	0	1	1	0	0	колиба
hutch	0	0	0	0	0	0	0	0	0	0	хутцх
hyacinth	0	0	0	0	0	0	0	0	0	0	зумбул
hybrid	0	0	0	0	0	0	0	0	0	0	хибрид
hydra	0	0	0	1	0	1	0	0	0	0	хидра
hydraulics	0	0	0	0	0	0	0	0	0	0	хидраулика
hydrocephalus	0	0	1	1	0	1	0	1	0	0	хидроцефалус
hydrodynamics	0	0	0	0	0	0	0	0	0	0	хидродинамика
hydrogen	0	0	0	0	0	0	0	0	0	0	водоник
hydrographic	0	0	0	0	0	0	0	0	0	0	хидрографски
hydrology	0	0	0	0	0	0	0	0	0	0	хидрологије
hygiene	0	0	0	0	0	0	0	0	0	0	Хигијена
hygienic	0	0	0	0	0	0	1	0	0	0	хигијенски
hymn	0	1	0	0	1	0	1	1	0	1	химна
hype	0	1	0	0	0	1	0	0	0	0	хипе
hyperbole	0	0	0	0	0	1	0	0	0	0	хипербола
hypertrophy	0	0	1	1	0	0	0	0	1	0	хипертрофија
hyphen	0	0	0	0	0	0	0	0	0	0	цртица
hypnotic	0	0	0	0	0	0	0	0	0	0	хипнотички
hypnotized	0	0	0	0	0	0	0	0	0	0	хипнотисани
hypocrisy	0	0	0	0	0	1	0	0	0	0	лицемерје
hypocrite	0	0	1	0	0	1	0	0	0	0	лицемер
hypocritical	0	0	1	0	0	1	0	0	0	0	лицемерни
hypothesis	0	1	0	0	0	0	0	0	1	0	хипотеза
hypothetical	0	0	0	0	0	0	0	0	0	0	хипотетички
hysteria	0	0	0	1	0	1	0	0	0	0	хистерија
hysterical	1	0	0	1	0	1	0	0	0	0	хистеричан
ice	0	0	0	0	0	0	0	0	0	0	лед
iceberg	0	0	0	0	0	0	0	0	0	0	Санта леда
icon	0	0	0	0	0	0	0	0	0	0	икона
iconic	0	0	0	0	0	0	0	0	0	0	иконски
iconography	0	0	0	0	0	0	0	0	0	0	иконографија
icy	0	0	0	0	0	0	0	0	0	0	леден
idea	0	0	0	0	0	0	0	0	0	0	идеја
idealism	0	0	0	0	0	0	1	0	0	0	идеализам
idealist	0	0	0	0	0	0	0	0	0	0	идеалиста
identical	0	0	0	0	0	0	0	0	0	0	идентичне
identically	0	0	0	0	0	0	0	0	0	0	идентично
identification	0	0	0	0	0	0	0	0	0	0	идентификацију
identify	0	0	0	0	0	0	0	0	0	0	идентификују
identity	0	0	0	0	0	0	0	0	0	0	идентитет
ideology	0	0	0	0	0	0	0	0	0	0	идеологија
idiocy	1	0	1	0	0	1	0	1	0	0	идиотизам
idiom	0	0	0	0	0	0	0	0	0	0	идиом
idiomatic	0	0	0	0	0	0	0	0	0	0	идиоматски
idiot	0	0	1	0	0	1	0	0	0	0	идиот
idiotic	1	0	1	0	0	1	0	0	0	0	идиотски
idle	0	0	0	0	0	0	0	0	0	0	неактиван
idleness	0	0	0	0	0	0	0	0	0	0	нерад
idler	0	0	0	0	0	1	0	0	0	0	идлер
idol	0	0	0	0	0	0	1	0	0	0	идол
idolatry	0	0	1	1	0	1	0	0	0	0	идолопоклонство
igloo	0	0	0	0	0	0	0	0	0	0	иглу
igneous	0	0	0	0	0	0	0	0	0	0	магматски
ignite	0	0	0	0	0	0	0	0	0	0	запалити
ignition	0	0	0	0	0	0	0	0	0	0	паљење
ignorance	0	0	0	0	0	1	0	0	0	0	незнање
ignorant	0	0	1	0	0	1	0	0	0	0	незналица
ignore	0	0	0	0	0	1	0	0	0	0	игнорисати
ilk	0	0	0	0	0	0	0	0	0	0	илк
ill	1	0	1	1	0	1	0	1	0	0	болестан
illegal	1	0	1	1	0	1	0	1	0	0	незаконито
illegality	1	0	1	1	0	1	0	0	0	0	незаконитости
illegally	0	0	0	0	0	0	0	0	0	0	илегално
illegible	0	0	0	0	0	1	0	0	0	0	нечитко
illegitimate	1	0	1	1	0	1	0	1	1	0	нелегитимни
illicit	1	0	1	1	0	1	0	0	0	0	недозвољеним
illiterate	0	0	1	0	0	1	0	0	0	0	неписмен
illness	0	0	0	1	0	1	0	1	0	0	болест
illogical	0	0	0	0	0	1	0	0	0	0	нелогично
illuminate	0	1	0	0	1	0	1	0	1	0	осветлити
illumination	0	0	0	0	1	0	1	0	1	1	осветљење
illuminator	0	0	0	0	0	0	0	0	0	0	осветљивач
illusion	0	0	0	0	0	1	0	0	1	0	илузија
illustrate	0	0	0	0	0	0	1	0	0	0	илустровати
illustration	0	0	0	0	0	0	0	0	0	0	илустрација
illustrative	0	0	0	0	0	0	0	0	0	0	илустративно
illustrious	0	0	0	0	0	0	1	0	0	0	славан
image	0	0	0	0	0	0	0	0	0	0	слика
imagery	0	0	0	0	0	0	0	0	0	0	слике
imaginary	0	0	0	0	0	0	0	0	0	0	имагинарни
imagination	0	0	0	0	0	0	0	0	0	0	машту
imaginative	0	0	0	0	0	0	1	0	0	0	маштовит
imagine	0	0	0	0	0	0	0	0	0	0	замислити
imagined	0	0	0	0	0	0	0	0	0	0	нешто замишљено
imagining	0	0	0	0	0	0	0	0	0	0	замишљајући
imam	0	0	0	0	0	0	0	0	0	0	имам
imbedded	0	0	0	0	0	0	0	0	0	0	уграђен
imitate	0	0	0	0	0	0	0	0	0	0	имитирати
imitated	0	0	0	0	0	1	0	0	0	0	имитирао
imitation	0	0	0	0	0	1	0	0	0	0	имитација
immaculate	0	0	0	0	1	0	1	0	0	1	беспрекоран
immaterial	0	0	0	0	0	0	0	0	0	0	нематеријалне
immature	0	1	0	0	0	1	0	0	0	0	незрео
immaturity	1	1	0	0	0	1	0	0	0	0	незрелости
immeasurable	0	0	0	0	0	0	0	0	0	0	немерљив
immeasurably	0	0	0	0	0	0	0	0	0	0	неизмерно
immediacy	0	0	0	0	0	0	0	0	1	0	непосредност
immediately	0	1	0	0	0	1	1	0	0	0	одмах
immemorial	0	0	0	0	0	0	0	0	0	0	од памтивека
immense	0	0	0	0	0	0	1	0	0	0	огроман
immerse	0	1	0	1	1	0	1	0	1	1	уронити
immersion	0	0	0	0	0	0	0	0	0	0	потапање
immigrant	0	0	0	1	0	0	0	0	0	0	имигрант
immigration	0	0	0	0	0	0	0	0	0	0	имиграција
imminent	0	1	0	1	0	0	0	0	0	0	неизбежна
immoral	1	0	1	1	0	1	0	1	0	0	неморално
immorality	1	0	1	0	0	1	0	0	0	0	неморал
immortal	0	0	0	0	0	0	1	0	0	0	бесмртан
immortality	0	1	0	0	0	0	0	0	0	0	бесмртност
immovable	0	0	0	0	0	1	1	0	0	1	непокретна
immune	0	0	0	0	0	0	0	0	0	0	имуни
immunity	0	0	0	0	0	0	0	0	0	0	имунитет
immunization	0	0	0	0	0	0	0	0	0	1	имунизација
immutable	0	0	0	0	0	0	0	0	0	0	непроменљиво
imp	0	0	0	0	0	0	0	0	0	0	имп
impact	0	0	0	0	0	0	0	0	0	0	утицај
impair	0	0	0	0	0	1	0	0	0	0	нарушити
impairment	0	0	0	0	0	1	0	0	0	0	погоршање
impart	0	0	0	0	0	0	1	0	0	1	давати
impartial	0	0	0	0	0	0	1	0	0	1	непристрасан
impartiality	0	0	0	0	0	0	1	0	0	1	непристрасност
impassable	0	0	0	0	0	1	0	0	0	0	непроходан
impassioned	0	0	0	0	0	0	0	0	0	0	страствено
impatience	0	0	0	0	0	1	0	0	0	0	нестрпљивост
impatient	0	1	0	0	0	1	0	0	0	0	нестрпљив
impeach	0	0	1	1	0	1	0	0	0	0	опозив
impeachment	0	0	0	0	0	1	0	0	0	0	импичмент
impeccable	0	0	0	0	0	0	1	0	0	1	беспрекоран
impede	0	0	0	0	0	1	0	0	0	0	ометати
impediment	0	0	0	0	0	0	0	0	0	0	сметња
impelled	0	0	0	0	0	0	0	0	0	0	нагоњен
impending	0	1	0	1	0	0	0	0	0	0	висећи
impenetrable	0	0	0	0	0	0	0	0	0	1	непробојан
imperative	0	0	0	0	0	0	0	0	0	0	важан
imperceptible	0	0	0	0	0	0	0	0	0	0	неприметан
imperfection	0	0	0	0	0	1	0	0	0	0	несавршеност
imperfectly	0	0	0	0	0	1	0	0	0	0	несавршено
imperial	0	0	0	0	0	0	0	0	0	0	царски
impermeable	1	0	0	1	0	0	0	0	0	0	непропусна
impermissible	0	0	0	0	0	0	0	0	0	0	недозвољено
impersonal	0	0	0	0	0	0	0	0	0	0	безличан
impersonate	0	0	0	0	0	1	0	0	0	0	лажно представљати
impersonation	0	0	0	0	0	1	0	0	0	0	лажно представљање
impervious	0	0	0	0	0	0	1	0	0	0	непропусни
impetus	0	0	0	0	0	0	0	0	0	0	подстицај
implacable	0	0	0	0	0	1	0	0	0	0	неумољив
implant	0	0	0	0	0	0	0	0	0	0	имплантат
implantation	0	0	0	0	0	0	0	0	0	0	имплантација
implanted	0	0	0	0	0	0	0	0	0	0	имплантирано
implement	0	0	0	0	0	0	0	0	0	0	имплементирати
implicate	1	0	0	0	0	1	0	0	0	0	имплицирати
implicated	0	0	0	0	0	0	0	0	0	0	уплетен
implication	0	0	0	0	0	0	0	0	0	0	импликација
implied	0	0	0	0	0	0	0	0	0	0	подразумевано
implore	0	0	0	0	0	0	0	0	0	0	преклињати
implosion	0	0	0	0	0	0	0	0	0	0	имплозија
imply	0	0	0	0	0	0	0	0	0	0	подразумевати
impolite	0	0	1	0	0	1	0	0	0	0	непристојан
import	0	0	0	0	0	0	0	0	0	0	увоз
importance	0	1	0	0	0	0	1	0	0	0	значај
important	0	0	0	0	0	0	1	0	0	1	важно
importation	0	0	0	0	0	0	0	0	0	0	увоз
impose	0	0	0	0	0	0	0	0	0	0	намећу
imposing	0	0	0	0	0	0	0	0	0	0	импозантан
imposition	0	0	0	0	0	1	0	0	0	0	наметање
impossibility	0	0	0	0	0	0	0	0	0	0	немогућност
impossible	0	0	0	0	0	1	0	1	0	0	немогуће
impotence	1	0	0	1	0	1	0	1	0	0	импотенција
impotent	0	0	0	0	0	1	0	0	0	0	импотентан
impound	0	0	0	0	0	1	0	0	0	0	запленити
impracticable	0	0	0	0	0	1	0	0	0	0	неизводљиво
impress	0	0	0	0	0	0	1	0	0	0	импресионирати
impression	0	0	0	0	0	0	1	0	0	0	утисак
impressionable	0	0	0	0	0	0	0	0	0	1	упечатљив
imprint	0	0	0	0	0	0	0	0	0	0	отисак
imprison	0	0	0	0	0	1	0	0	0	0	затворити
imprisoned	1	0	1	1	0	1	0	1	0	0	затворен
imprisonment	1	0	1	1	0	1	0	1	0	0	лишавање слободе
improbable	0	0	0	0	0	0	0	0	0	0	невероватно
impromptu	0	0	0	0	0	0	0	0	0	0	импромпту
impropriety	0	0	0	0	0	1	0	0	0	0	неприкладност
improve	0	1	0	0	1	0	1	0	0	1	побољшати
improved	0	0	0	0	0	0	1	0	0	0	побољшана
improvement	0	0	0	0	1	0	1	0	0	1	побољшање
improving	0	0	0	0	0	0	1	0	0	0	побољшање
improvisation	0	0	0	0	0	0	0	0	1	0	импровизација
improvise	0	1	0	0	0	0	1	0	1	0	импровизовати
improvised	0	0	0	0	0	0	0	0	0	0	импровизовано
imprudent	0	0	0	0	0	1	0	1	0	0	неразборит
impulse	0	0	0	0	0	0	0	0	0	0	импулс
impunity	0	0	0	0	0	0	0	0	0	0	некажњивост
impure	0	0	1	0	0	1	0	0	0	0	нечисти
impurity	0	0	1	0	0	1	0	0	0	0	нечистоће
imputation	0	0	0	0	0	1	0	0	0	0	импутација
inability	0	0	0	0	0	1	0	1	0	0	неспособност
inaccessible	0	0	0	0	0	1	0	0	0	0	неприступачан
inaccurate	0	0	0	0	0	1	0	0	0	0	нетачан
inaction	0	0	0	0	0	1	0	0	0	0	неделовање
inactivate	0	0	0	0	0	0	0	0	0	0	инактивирати
inactivation	0	0	0	0	0	0	0	0	0	0	инактивација
inactive	0	0	0	0	0	0	0	0	0	0	неактиван
inactivity	0	0	0	0	0	1	0	0	0	0	неактивност
inadequacy	0	0	0	0	0	1	0	0	0	0	неадекватност
inadequate	0	0	0	0	0	1	0	1	0	0	неадекватан
inadmissible	1	0	1	0	0	1	0	0	0	0	недопустиво
inadvertent	0	0	0	0	0	0	0	0	0	0	нехотице
inadvertently	0	0	0	0	0	0	0	0	0	0	нехотице
inalienable	0	0	0	0	0	0	1	0	0	0	неотуђиви
inane	0	0	0	0	0	1	0	0	0	0	инане
inanimate	0	0	0	0	0	0	0	0	0	0	неживо
inapplicable	0	0	0	0	0	1	0	0	0	0	неприменљиво
inappropriate	1	0	1	0	0	1	0	1	0	0	неприкладан
inattention	1	0	0	0	0	1	0	0	0	0	непажња
inaudible	0	0	0	0	0	1	0	0	0	0	нечујно
inaugural	0	1	0	0	0	0	0	0	0	0	инаугурални
inaugurate	0	0	0	0	0	0	0	0	0	0	инаугурисати
inauguration	0	1	0	0	1	0	1	0	0	1	инаугурација
inborn	0	0	0	0	0	0	0	0	0	0	урођени
inbred	0	0	0	0	0	0	0	0	0	0	инбред
incalculable	0	0	0	0	0	1	0	0	0	0	непроцењив
incandescent	0	0	0	0	0	0	0	0	0	0	ужарене
incapable	0	0	0	0	0	0	0	0	0	0	неспособан
incapacity	0	0	0	0	0	1	0	0	0	0	неспособност
incarceration	1	0	1	1	0	1	0	1	0	0	затварање
incase	1	0	1	1	0	1	0	1	0	0	у случају
incendiary	1	0	0	1	0	1	0	0	1	0	запаљива
incense	1	0	0	0	0	1	0	0	0	0	тамјан
incentive	0	0	0	0	0	0	0	0	0	0	подстицај
inception	0	0	0	0	0	0	0	0	0	0	почетак
incessant	0	0	0	0	0	1	0	0	0	0	непрекидан
incessantly	0	0	0	0	0	0	0	0	0	0	непрестано
incest	1	0	1	1	0	1	0	1	0	0	инцест
incestuous	0	0	1	0	0	1	0	0	0	0	инцестуозан
inch	0	0	0	0	0	0	0	0	0	0	инч
incidence	0	0	0	0	0	0	0	0	0	0	учесталост
incident	0	0	0	0	0	0	0	0	1	0	инцидент
incidentally	0	0	0	0	0	0	0	0	0	0	узгред
incineration	0	0	0	0	0	1	0	0	0	0	спаљивање
incipient	0	0	0	0	0	0	0	0	0	0	почетно
incision	0	0	0	0	0	0	0	0	0	0	урезивање
incisive	0	0	0	0	0	0	1	0	0	0	инцисиве
incite	1	1	0	1	0	1	0	0	0	0	подстицати
incitement	0	0	0	0	0	0	0	0	0	0	подстрекавање
inclement	0	0	0	0	0	1	0	0	0	0	инцлемент
inclination	0	0	0	0	0	0	0	0	0	0	склоност
incline	0	0	0	0	0	0	0	0	0	1	нагнути
inclined	0	0	0	0	0	0	0	0	0	0	склони
include	0	0	0	0	0	0	1	0	0	0	укључити
included	0	0	0	0	0	0	1	0	0	0	укључено
including	0	0	0	0	0	0	1	0	0	0	укључујући
inclusion	0	0	0	0	0	0	0	0	0	1	инклузија
inclusive	0	0	0	0	0	0	1	0	0	0	инклузивно
incognito	0	0	0	0	0	0	0	0	0	0	инкогнито
incoherent	0	0	0	0	0	1	0	0	0	0	несувисла
income	0	1	0	0	1	1	1	1	0	1	прихода
incoming	0	0	0	0	0	0	0	0	0	0	долазни
incompatible	1	0	1	0	0	1	0	1	0	0	неспојиво
incompetence	0	0	0	0	0	1	0	0	0	0	неспособност
incompetent	1	0	0	0	0	1	0	1	0	0	неспособан
incompletely	0	0	0	0	0	0	0	0	0	0	непотпуно
incompleteness	0	0	0	0	0	1	0	0	0	0	недовршености
