English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Finnish Word
incoherent	0	0	0	0	0	1	0	0	0	0	sekava
income	0	1	0	0	1	1	1	1	0	1	tulo
incoming	0	0	0	0	0	0	0	0	0	0	saapuva
incompatible	1	0	1	0	0	1	0	1	0	0	yhteensopimaton
incompetence	0	0	0	0	0	1	0	0	0	0	epäpätevyyttä
incompetent	1	0	0	0	0	1	0	1	0	0	epäpätevä
incompletely	0	0	0	0	0	0	0	0	0	0	epätäydellisesti
incompleteness	0	0	0	0	0	1	0	0	0	0	epätäydellisyys
incomprehensible	0	0	0	0	0	1	0	0	0	0	käsittämätöntä
inconclusive	0	0	0	0	0	0	0	0	0	0	epäselvä
incongruous	1	0	0	0	0	1	0	0	0	0	epäjohdonmukainen
inconsequential	0	0	0	0	0	1	0	1	0	0	merkityksetöntä
inconsiderate	1	0	1	0	0	1	0	1	0	0	ajattelematon
inconsistency	0	0	0	0	0	1	0	0	0	0	epäjohdonmukaisuus
inconspicuous	0	0	0	0	0	0	0	0	0	0	huomaamaton
incontinence	0	0	0	0	0	0	0	0	1	0	inkontinenssi
inconvenient	1	0	1	0	0	1	0	1	0	0	epämukavaa
incorporate	0	0	0	0	0	0	0	0	0	0	sisällyttää
incorporation	0	0	0	0	0	0	0	0	0	0	liittäminen
incorrect	0	0	0	0	0	1	0	0	0	0	väärä
increase	0	0	0	0	0	0	1	0	0	0	lisääntyä
increased	0	0	0	0	0	0	0	0	0	0	lisääntynyt
incredulous	1	0	1	0	0	1	0	0	0	0	epäuskoinen
increment	0	0	0	0	0	0	0	0	0	0	lisäys
incrimination	0	0	0	1	0	1	0	1	0	0	syytteet
incubation	0	0	0	0	0	0	0	0	0	0	inkubaatio
incubus	0	0	1	1	0	1	0	0	0	0	incubus
incur	0	0	0	0	0	1	0	0	0	0	aiheutua
incurable	1	0	1	1	0	1	0	1	0	0	parantumaton
incursion	0	0	0	1	0	1	0	0	0	0	tunkeutuminen
indebted	0	0	0	0	0	0	0	0	0	0	velkaa
indecency	1	0	1	0	0	0	0	0	0	0	säädyttömyys
indecent	0	0	1	0	0	1	0	0	0	0	säädytöntä
indecision	0	0	0	0	0	1	0	0	0	0	päättämättömyys
indecisive	0	0	0	0	0	1	0	0	0	0	päättämätön
indefensible	0	0	0	1	0	1	0	0	0	0	puolustettava
indelible	0	0	0	0	0	0	1	0	0	1	lähtemätön
indemnification	0	0	0	0	0	0	0	0	0	0	korvaus
indemnify	0	0	0	0	0	1	0	0	0	0	korvata
indemnity	0	0	0	0	0	0	1	0	0	1	korvaus
indent	0	0	0	0	0	0	0	0	0	1	sisennys
indentation	0	0	0	0	0	0	0	0	0	0	sisennys
indenture	1	0	0	0	0	1	0	0	0	0	indenttuuri
independence	0	1	0	0	1	0	1	0	1	1	itsenäisyys
independent	0	0	0	0	0	0	0	0	0	0	riippumaton
indescribable	0	0	0	0	0	0	0	0	0	0	sanoinkuvaamaton
indestructible	0	0	0	0	0	0	1	0	0	1	tuhoutumaton
indeterminate	0	0	0	0	0	1	0	0	0	0	epämääräinen
index	0	0	0	0	0	0	0	0	0	0	indeksi
indicating	0	0	0	0	0	0	0	0	0	0	osoittaen
indication	0	0	0	0	0	0	0	0	0	0	osoitus
indicative	0	0	0	0	0	0	0	0	0	0	suuntaa antava
indicator	0	0	0	0	0	0	0	0	0	0	indikaattori
indice	0	0	0	0	0	0	0	0	0	0	indeksi
indict	1	0	0	1	0	1	0	0	0	0	syyttää
indictment	0	0	0	1	0	1	0	0	0	0	syyte
indifference	1	0	1	1	0	1	0	1	0	0	välinpitämättömyys
indigenous	0	0	0	0	0	0	0	0	0	0	alkuperäiskansat
indigent	0	0	0	0	0	1	0	1	0	0	vähävarainen
indigestion	0	0	0	0	0	0	0	0	0	0	ruoansulatushäiriöt
indignant	1	0	0	0	0	1	0	0	0	0	tuohtunut
indignation	1	0	1	0	0	1	0	0	0	0	närkästystä
indigo	0	0	0	0	0	0	0	0	0	0	indigo
indirect	0	0	0	0	0	0	0	0	0	0	epäsuora
indispensable	0	0	0	0	0	0	0	0	0	0	välttämätön
indistinct	0	0	0	0	0	1	0	0	0	0	epäselvä
indistinguishable	0	0	0	0	0	0	0	0	0	0	erottumaton
individuality	0	0	0	0	0	0	1	0	0	0	yksilöllisyys
indivisible	0	0	0	0	0	0	0	0	0	1	jakamaton
indoctrination	1	0	0	1	0	1	0	0	0	0	indoktrinaatio
indolent	0	0	0	0	0	1	0	0	0	0	laiska
indomitable	0	0	0	1	0	0	1	0	0	0	lannistumaton
indoor	0	0	0	0	0	0	0	0	0	0	sisätiloissa
induce	0	0	0	0	0	0	0	0	0	0	indusoida
induced	0	0	0	0	0	0	0	0	0	0	aiheutettu
inducement	0	0	0	0	0	0	0	0	0	0	kannustin
induction	0	0	0	0	0	0	0	0	0	0	induktio
indulge	0	0	0	0	0	0	0	0	0	0	hemmotella
indulgence	0	0	0	0	0	0	0	0	0	0	hemmottelua
indulgent	0	0	0	0	0	0	0	0	0	0	hemmotteleva
industrious	0	0	0	0	0	0	0	0	0	0	ahkera
industry	0	0	0	0	0	0	0	0	0	0	ala
ineffable	0	0	0	0	0	0	1	0	0	0	sanomaton
ineffective	0	0	0	0	0	1	0	0	0	0	tehoton
ineffectual	0	0	1	0	0	1	0	0	0	0	tehotonta
inefficiency	0	0	1	0	0	1	0	1	0	0	tehottomuutta
inefficient	0	0	0	0	0	1	0	1	0	0	tehotonta
inelastic	0	0	0	0	0	0	0	0	0	0	joustamaton
ineligible	0	0	0	0	0	0	0	0	0	0	kelpaamattomia
inept	1	0	1	0	0	1	0	0	0	0	kyvytön
ineptitude	0	0	1	1	0	1	0	1	0	0	taitamattomuus
inequality	1	0	0	1	0	1	0	1	0	0	eriarvoisuutta
inequitable	0	0	0	0	0	1	0	0	0	0	epäoikeudenmukainen
inert	0	0	0	0	0	1	0	0	0	0	inertti
inertia	0	0	0	0	0	0	0	0	0	0	inertia
inevitable	0	0	0	0	0	0	0	0	0	0	väistämätön
inexact	0	0	0	0	0	0	0	0	0	0	epätarkka
inexcusable	1	0	1	0	0	1	0	1	0	0	anteeksiantamaton
inexhaustible	0	0	0	0	0	0	0	0	0	0	ehtymätön
inexpensive	0	0	0	0	0	0	1	0	0	0	edullinen
inexperience	0	0	0	0	0	1	0	0	0	0	kokemattomuus
inexperienced	0	0	0	0	0	1	0	0	0	0	kokematon
inexplicable	0	0	0	0	0	1	0	0	1	0	selittämätön
infallibility	0	0	0	0	0	0	0	0	0	1	erehtymättömyys
infallible	0	0	0	0	0	0	1	0	0	0	erehtymätön
infamous	1	0	1	1	0	1	0	0	0	0	pahamaineinen
infamy	0	0	0	0	0	1	0	1	0	0	häpeällisyys
infancy	0	0	0	0	0	0	0	0	0	0	lapsenkengissä
infant	0	1	0	1	1	0	1	0	1	0	vauva
infanticide	1	1	1	1	0	1	0	1	0	0	lapsenmurha
infantile	1	0	1	0	0	1	0	0	0	0	infantiili
infantry	0	0	0	0	0	0	0	0	0	0	jalkaväki
infarct	0	0	0	1	0	1	0	0	1	0	infarkti
infatuation	0	0	0	0	0	0	0	0	0	0	ihastus
infeasible	0	0	0	0	0	0	0	0	0	0	mahdotonta
infect	0	0	1	0	0	1	0	0	0	0	tartuttaa
infection	0	0	0	1	0	1	0	0	0	0	infektio
infectious	0	0	1	1	0	1	0	1	0	0	tarttuva
infer	0	0	0	0	0	0	0	0	0	0	päätellä
inference	0	0	0	0	0	0	0	0	0	0	päättely
inferential	0	0	0	0	0	0	0	0	0	0	päättelevä
inferior	0	0	0	0	0	1	0	1	0	0	huonompi
inferiority	0	0	0	0	0	1	0	0	0	0	alemmuus
inferno	1	0	0	1	0	1	0	0	0	0	helvetti
infertile	0	0	0	0	0	0	0	0	0	0	hedelmätön
infertility	0	0	0	0	0	1	0	1	0	0	hedelmättömyys
infestation	0	0	1	1	0	1	0	0	0	0	tartunta
infidel	1	0	1	1	0	1	0	0	0	0	uskoton
infidelity	1	0	1	1	0	1	0	1	0	0	uskottomuus
infiltration	0	0	0	0	0	1	1	0	0	0	soluttautuminen
infinite	0	0	0	0	0	0	1	0	0	0	ääretön
infinitely	0	0	0	0	0	0	0	0	0	0	äärettömän
infinitesimal	0	0	0	0	0	0	0	0	0	0	äärettömän pieni
infinity	0	1	0	0	1	0	1	0	0	1	ääretön
infirm	0	0	0	0	0	1	0	0	0	0	sairas
infirmary	0	0	0	0	0	0	0	0	0	0	sairaala
infirmity	0	0	0	1	0	1	0	0	0	0	heikkoutta
inflammation	0	0	0	0	0	1	0	0	0	0	tulehdus
inflated	0	0	0	0	0	1	0	0	0	0	puhallettu
inflation	0	0	0	1	0	1	0	0	0	0	inflaatio
inflection	0	0	0	0	0	0	0	0	0	0	taivutus
inflict	1	0	0	1	0	1	0	1	0	0	aiheuttaa
infliction	0	0	0	1	0	1	0	1	0	0	aiheuttamista
inflorescence	0	0	0	0	0	0	0	0	0	0	kukinto
influence	0	0	0	0	0	1	1	0	0	0	vaikutus
influential	0	0	0	0	0	0	1	0	0	1	vaikutusvaltainen
influenza	0	0	0	0	0	1	0	0	0	0	influenssa
influx	0	0	0	0	0	0	0	0	0	0	tulva
inform	0	0	0	0	0	0	0	0	0	1	ilmoittaa
informal	0	0	0	0	0	0	0	0	0	0	epävirallinen
informant	0	0	0	0	0	0	0	0	0	0	ilmiantaja
information	0	0	0	0	0	0	1	0	0	0	tiedot
informed	0	0	0	0	0	0	0	0	0	0	tiedotettu
informer	0	0	0	0	0	1	0	0	0	0	tiedottaja
infraction	1	0	0	0	0	1	0	0	0	0	rikkomus
infrequent	0	0	0	0	0	0	0	0	1	0	harvoin
infrequently	0	0	0	0	0	1	0	0	0	0	harvoin
infringement	0	0	0	0	0	1	0	0	0	0	rikkominen
infuse	0	0	0	0	0	0	0	0	0	0	valaa
infused	0	0	0	0	0	0	0	0	0	0	infusoitu
infusion	0	0	0	0	0	0	0	0	0	0	infuusio
ingenious	0	0	0	0	0	0	1	0	0	0	nerokas
ingenuity	0	0	0	0	0	0	0	0	0	0	nerokkuus
ingest	0	0	0	0	0	0	0	0	0	0	nielemään
ingestion	0	0	0	0	0	0	0	0	0	0	nieleminen
ingot	0	0	0	0	0	0	0	0	0	0	harkko
ingrained	0	0	0	0	0	0	0	0	0	0	juurtunut
ingredient	0	0	0	0	0	0	0	0	0	0	ainesosa
ingress	0	0	0	0	0	0	0	0	0	0	sisäänpääsy
inhabit	0	0	0	0	0	0	0	0	0	0	asua
inhabitant	0	0	0	0	0	0	0	0	0	0	asukas
inhabited	0	0	0	0	0	0	0	0	0	0	asuttu
inhabiting	0	0	0	0	0	0	0	0	0	0	asuttava
inhalation	0	0	0	0	0	0	0	0	0	0	hengitettynä
inhale	0	0	0	0	0	0	0	0	0	0	vetää henkeä
inherent	0	0	0	0	0	0	0	0	0	0	luontainen
inherit	0	0	0	0	0	0	0	0	0	0	periä
inheritance	0	1	0	0	1	0	1	0	1	1	perinnön
inhibit	1	0	1	0	0	1	0	1	0	0	estää
inhibition	0	0	0	0	0	0	0	0	0	0	esto
inhospitable	0	0	0	0	0	1	0	1	0	0	karu
inhuman	1	0	1	1	0	1	0	1	0	0	epäinhimillistä
inhumanity	0	0	0	0	0	1	0	1	0	0	epäinhimillisyyttä
inimical	1	0	0	0	0	1	0	1	0	0	vihamielinen
inimitable	0	0	0	0	0	0	1	0	0	1	jäljittelemätön
iniquity	0	0	1	0	0	1	0	0	0	0	vääryys
initial	0	0	0	0	0	0	0	0	0	0	alkukirjain
initiate	0	0	0	0	0	0	0	0	0	0	aloittaa
initiated	0	0	0	0	0	0	0	0	0	0	aloitettu
initiative	0	0	0	0	0	0	0	0	0	0	aloite
inject	0	0	0	0	0	0	0	0	0	0	pistää
injection	0	0	0	1	0	0	0	0	0	0	injektio
injunction	0	0	0	0	0	1	0	0	0	0	kielto
injure	1	0	0	1	0	1	0	1	0	0	vahingoittaa
injured	0	0	0	1	0	1	0	1	0	0	loukkaantunut
injurious	1	0	0	1	0	1	0	1	0	0	vahingollinen
injury	1	0	0	1	0	1	0	1	0	0	vahinkoa
injustice	1	0	0	0	0	1	0	0	0	0	epäoikeudenmukaisuus
ink	0	0	0	0	0	0	0	0	0	0	muste
inkling	0	0	0	0	0	0	0	0	0	0	aavistus
inland	0	0	0	0	0	0	0	0	0	0	sisämaan
inlay	0	0	0	0	0	0	0	0	0	0	upotus
inlet	0	0	0	0	0	0	0	0	0	0	sisääntulo
inmate	0	0	1	1	0	1	0	0	0	0	vanki
inn	0	0	0	0	0	0	0	0	0	0	majatalo
innate	0	0	0	0	0	0	0	0	0	0	synnynnäinen
innermost	0	0	0	0	0	0	0	0	0	0	sisin
innings	0	0	0	0	0	0	0	0	0	0	sisävuoro
innkeeper	0	0	0	0	0	0	0	0	0	0	majatalon pitäjä
innocence	0	0	0	0	0	0	1	0	0	0	viattomuus
innocent	0	0	0	0	0	0	1	0	0	1	viaton
innocently	0	0	0	0	0	0	1	0	0	0	viattomasti
innocuous	0	0	0	0	0	0	1	0	0	0	harmittomia
innovate	0	0	0	0	0	0	1	0	0	0	innovoida
innovation	0	0	0	0	0	0	1	0	0	0	innovaatio
innuendo	0	0	0	0	0	0	0	0	0	0	vihjailu
innumerable	0	0	0	0	0	0	0	0	0	0	lukemattomia
inoculation	0	1	0	0	0	0	0	0	0	1	rokotus
inoperative	1	0	0	0	0	1	0	0	0	0	ei toimi
inordinate	0	0	0	0	0	0	0	0	0	0	kohtuuton
inorganic	0	0	0	0	0	0	0	0	0	0	epäorgaaninen
inquest	0	0	0	0	0	0	0	0	0	0	tutkimusta
inquire	0	0	0	0	0	0	0	0	0	0	tiedustella
inquirer	0	0	0	0	0	0	1	0	0	0	tiedustelija
inquiring	0	0	0	0	0	0	0	0	0	0	tiedustella
inquiry	0	1	0	0	0	0	1	0	0	0	tiedustelu
inquisitive	0	0	0	0	0	0	1	0	0	0	utelias
insane	1	0	0	1	0	1	0	0	0	0	hullu
insanity	1	0	1	1	0	1	0	1	0	0	hulluutta
inscription	0	0	0	0	0	0	0	0	0	0	kirjoitus
inscrutable	0	0	0	0	0	0	0	0	0	0	tutkimaton
insect	0	0	0	0	0	0	0	0	0	0	hyönteinen
insecure	1	0	0	1	0	1	0	1	0	0	epävarma
insecurity	0	0	0	1	0	1	0	0	0	0	epävarmuutta
inseparable	0	0	0	0	1	0	1	0	0	1	erottamaton
insert	0	0	0	0	0	0	0	0	0	0	lisää
inserted	0	0	0	0	0	0	0	0	0	0	lisätty
insertion	0	0	0	0	0	0	0	0	0	0	lisäys
inside	0	0	0	0	0	0	0	0	0	0	sisällä
insidious	1	0	1	1	0	1	0	0	0	0	salakavala
insight	0	0	0	0	0	0	0	0	0	0	näkemys
insignia	0	0	0	0	0	0	1	0	0	0	arvomerkki
insignificance	0	0	0	0	0	1	0	0	0	0	merkityksettömyyttä
insignificant	1	0	0	0	0	1	0	1	0	0	merkityksetön
insipid	0	0	0	0	0	1	0	0	0	0	mautonta
insist	0	0	0	0	0	0	0	0	0	0	vaatia
insolent	0	0	0	0	0	1	0	0	0	0	röyhkeä
insoluble	0	0	0	0	0	0	0	0	0	0	liukenematon
insolvency	0	0	0	1	0	1	0	1	1	0	maksukyvyttömyys
insolvent	0	0	0	1	0	1	0	1	0	1	maksukyvytön
inspect	0	0	0	0	0	0	0	0	0	0	tarkastaa
inspector	0	0	0	0	0	0	1	0	0	0	tarkastaja
inspiration	0	1	0	0	1	0	1	0	0	0	inspiraatiota
inspire	0	1	0	0	1	0	1	0	0	1	innostaa
inspired	0	0	0	0	1	0	1	0	1	1	inspiroitunut
instability	0	0	1	1	0	1	0	0	0	0	epävakautta
install	0	1	0	0	0	0	0	0	0	0	Asentaa
installation	0	0	0	0	0	0	0	0	0	0	asennus
installment	0	0	0	0	0	0	0	0	0	0	erä
instance	0	0	0	0	0	0	0	0	0	0	ilmentymä
instant	0	0	0	0	0	0	0	0	0	0	välitön
instantaneous	0	0	0	0	0	0	0	0	0	0	hetkellinen
instantaneously	0	0	0	0	0	0	0	0	0	0	välittömästi
instigate	0	0	0	0	0	1	0	0	0	0	yllyttää
instigation	0	0	0	0	0	1	0	0	0	0	yllytys
instill	0	0	0	0	0	0	0	0	0	0	istuttaa
instinct	0	0	0	0	0	0	0	0	0	0	vaisto
instinctive	1	0	1	1	0	0	1	0	0	0	vaistomainen
institute	0	0	0	0	0	0	0	0	0	1	instituutti
institution	0	0	0	0	0	0	0	0	0	0	instituutio
instruct	0	0	0	0	0	0	1	0	0	1	opastaa
instructed	0	0	0	0	0	0	0	0	0	0	opastettu
instruction	0	0	0	0	0	0	1	0	0	1	ohje
instructional	0	0	0	0	0	0	0	0	0	0	opettavainen
instructions	0	1	0	0	0	0	0	0	0	1	ohjeet
instructive	0	0	0	0	0	0	0	0	0	0	opettavainen
instructor	0	1	0	0	0	0	1	0	0	1	ohjaaja
instrument	0	0	0	0	0	0	0	0	0	0	väline
instrumental	0	0	0	0	0	0	1	0	0	0	instrumentaalista
instrumentalist	0	0	0	0	0	0	0	0	0	0	instrumentalisti
instrumentality	0	0	0	0	0	0	0	0	0	0	väline
insufficiency	1	0	0	0	0	1	0	0	0	0	riittämättömyyttä
insufficient	0	0	0	0	0	1	0	0	0	0	riittämätön
insufficiently	0	0	0	0	0	1	0	0	0	0	riittämättömästi
insular	0	0	0	0	0	0	0	0	0	0	saaristomainen
insulate	0	0	0	0	0	0	0	0	0	0	eristää
insulation	0	0	0	0	0	0	0	0	0	1	eristys
insult	1	0	1	0	0	1	0	1	1	0	loukkaus
insulting	1	0	1	1	0	1	0	1	0	0	loukkaavaa
insurance	0	0	0	0	0	0	0	0	0	0	vakuutus
insure	0	0	0	0	0	0	1	0	0	1	vakuuttaa
insurgent	0	0	0	0	0	1	0	0	0	0	kapinallinen
insurmountable	0	0	0	1	0	1	0	1	0	0	ylitsepääsemätön
insurrection	1	0	0	0	0	1	0	0	0	0	kapina
intact	0	0	0	0	0	0	1	0	0	1	ehjänä
intangible	0	0	0	0	0	0	0	0	0	0	aineettomia
integer	0	0	0	0	0	0	0	0	0	0	kokonaisluku
integral	0	0	0	0	0	0	0	0	0	0	kiinteä
integrate	0	0	0	0	0	0	0	0	0	0	integroida
integration	0	0	0	0	0	0	0	0	0	0	liittäminen
integrity	0	0	0	0	0	0	1	0	0	1	eheys
intellect	0	0	0	0	0	0	1	0	0	0	äly
intellectual	0	0	0	0	0	0	1	0	0	0	älyllinen
intelligence	0	0	0	1	1	0	1	0	0	1	älykkyyttä
intelligent	0	0	0	0	0	0	1	0	0	1	älykäs
intelligibility	0	0	0	0	0	0	0	0	0	0	ymmärrettävyyttä
intelligible	0	0	0	0	0	0	0	0	0	0	ymmärrettävää
intend	0	0	0	0	0	0	0	0	0	1	aio
intended	0	1	0	0	0	0	1	0	0	0	tarkoitettu
intending	0	0	0	0	0	0	0	0	0	0	aikovat
intense	1	0	1	1	1	1	1	0	1	1	intensiivistä
intensely	0	0	0	0	0	0	0	0	0	0	intensiivisesti
intensify	0	0	0	0	0	0	0	0	0	0	tehostaa
intensity	0	0	0	0	0	0	0	0	0	0	intensiteetti
intent	0	0	0	0	0	0	0	0	0	0	tahallisuus
intention	0	0	0	0	0	0	0	0	0	0	tarkoitus
intentional	0	0	0	0	0	0	0	0	0	0	tahallista
intentionally	0	0	0	0	0	0	0	0	0	0	tarkoituksella
inter	0	0	0	0	0	1	0	1	0	0	inter
interaction	0	0	0	0	0	0	0	0	0	0	vuorovaikutusta
intercede	0	0	0	1	0	0	0	1	0	0	esirukoilla
intercept	0	0	0	0	0	0	0	0	0	0	siepata
interception	0	0	0	0	0	0	0	0	0	0	sieppaus
intercession	0	0	0	0	0	0	0	0	0	1	esirukous
interchange	0	0	0	0	0	0	0	0	0	0	vaihtaa
interchangeable	0	0	0	0	0	0	0	0	0	0	vaihdettavissa
interchanged	0	0	0	0	0	0	0	0	0	0	vaihdettu
intercom	0	0	0	0	0	0	0	0	0	0	sisäpuhelin
intercourse	0	0	0	0	0	0	1	0	0	0	yhdyntää
interdependence	0	0	0	0	0	0	0	0	0	0	keskinäinen riippuvuus
interdependent	0	0	0	0	0	0	0	0	0	0	toisistaan riippuvaisia
interdiction	0	0	0	0	0	1	0	0	0	0	kielto
interest	0	0	0	0	0	0	1	0	0	0	kiinnostuksen kohde
interested	0	0	1	0	0	0	1	1	0	0	kiinnostunut
interesting	0	0	0	0	0	0	1	0	0	0	mielenkiintoista
interference	0	0	0	0	0	1	0	0	0	0	häiriötä
interferometer	0	0	0	0	0	0	0	0	0	0	interferometri
interim	0	1	0	0	0	0	0	0	0	0	väliaikainen
interior	0	0	1	0	0	0	1	0	0	1	sisätilat
interlocutory	0	0	0	0	0	0	1	0	0	0	väliintulo
interlude	0	0	0	0	0	0	1	0	0	0	välisoitto
intermediary	0	0	0	0	0	0	0	0	0	0	välittäjä
intermediate	0	0	0	0	0	0	0	0	0	0	keskitason
interment	0	0	0	0	0	1	0	1	0	0	hautaus
interminable	1	1	0	0	0	1	1	0	0	0	loputon
intermission	0	1	0	0	0	0	0	0	0	0	väliaika
intermittent	0	0	0	0	0	0	0	0	0	0	ajoittainen
intern	0	0	0	0	0	0	0	0	0	0	harjoittelija
internal	0	0	0	0	0	0	0	0	0	0	sisäinen
internally	0	0	0	0	0	0	0	0	0	0	sisäisesti
international	0	0	0	0	0	0	0	0	0	0	kansainvälinen
interpolate	0	0	0	0	0	0	0	0	0	0	interpoloida
interpolation	0	0	0	0	0	0	0	0	0	0	interpolointi
interpret	0	0	0	0	0	0	0	0	0	0	tulkita
interpretation	0	0	0	0	0	0	0	0	0	0	tulkinta
interpreter	0	0	0	0	0	0	0	0	0	0	tulkki
interrelated	0	0	0	0	0	0	0	0	0	0	liittyvät toisiinsa
interrogate	0	0	0	1	0	0	0	0	0	0	kuulustella
interrogation	0	0	0	1	0	0	0	0	0	0	kuulustelu
interrupt	1	0	0	0	0	1	0	0	1	0	keskeyttää
interrupted	0	0	0	0	0	1	0	1	0	0	keskeytettiin
interruption	0	0	0	0	0	0	0	0	0	0	keskeytys
intersect	0	0	0	0	0	0	0	0	0	0	leikkaavat
intersection	0	0	0	0	0	0	0	0	0	0	Risteys
interstitial	0	0	0	0	0	0	0	0	0	0	välilehti
interval	0	0	0	0	0	0	0	0	0	0	intervalli
intervening	0	0	0	0	0	0	0	0	0	0	väliintuloa
intervention	0	0	0	0	0	1	1	1	0	0	väliintuloa
interview	0	0	0	0	0	0	0	0	0	0	haastatella
interviewer	0	0	0	1	0	0	0	0	0	0	haastattelija
interworking	0	0	0	0	0	0	0	0	0	0	yhteistoimintaa
intestate	0	0	0	0	0	1	0	0	0	0	laiton
intestinal	0	0	1	0	0	0	0	0	0	0	suoliston
intestine	0	0	0	0	0	0	0	0	0	0	suolisto
intestines	0	0	0	0	0	0	0	0	0	0	suolet
intimacy	0	0	0	0	0	0	0	0	0	0	läheisyyttä
intimate	0	1	0	0	1	0	1	0	0	1	intiimi
intimately	0	1	0	1	1	0	0	0	0	0	läheisesti
intimation	0	0	0	0	0	0	0	0	0	0	vihje
intimidate	0	0	0	1	0	1	0	0	0	0	pelotella
intimidation	1	0	0	1	0	1	0	0	0	0	uhkailu
intolerable	1	0	0	0	0	1	0	0	0	0	sietämätöntä
intolerance	1	0	1	1	0	1	0	0	0	0	suvaitsemattomuutta
intolerant	1	0	1	1	0	1	0	1	0	0	suvaitsematon
intonation	0	0	0	0	0	0	1	0	0	0	intonaatio
intoxicated	0	0	1	0	0	1	0	0	0	0	päihtynyt
intoxication	0	0	0	0	0	0	0	0	0	0	päihtymys
intractable	1	0	0	0	0	1	0	0	0	0	hankala
intramural	0	0	0	0	0	0	0	0	0	0	intramuraalinen
intrepid	0	0	0	0	0	0	1	0	0	0	peloton
intricate	0	0	0	0	0	0	0	0	0	0	monimutkainen
intrigue	0	1	0	1	0	1	0	0	1	0	juonittelu
intriguing	0	0	0	0	0	0	0	0	0	0	kiehtova
intrinsic	0	0	0	0	0	0	0	0	0	0	luontainen
intrinsically	0	0	0	0	0	0	0	0	0	0	luonnostaan
introduction	0	0	0	0	0	0	0	0	0	0	esittely
introductory	0	0	0	0	0	0	0	0	0	0	johdannossa
introspection	0	0	0	0	0	0	0	0	0	0	itsetutkiskelu
introspective	0	0	0	0	0	0	0	0	0	0	introspektiivinen
intruder	1	0	0	1	0	1	0	0	1	0	tunkeilija
intrusion	0	0	0	1	0	1	0	0	0	0	tunkeutuminen
intrusive	1	0	1	1	0	1	0	0	1	0	tunkeileva
intuition	0	0	0	0	0	0	1	0	0	1	intuitio
intuitive	0	0	0	0	0	0	1	0	0	0	intuitiivinen
intuitively	0	1	0	0	0	0	0	0	0	0	intuitiivisesti
inundation	0	0	0	0	0	0	0	0	0	0	tulva
invade	1	0	0	1	0	1	0	1	1	0	hyökätä
invader	1	0	0	1	0	1	0	1	0	0	hyökkääjä
invalid	0	0	0	0	0	0	0	1	0	0	virheellinen
invalidate	0	0	0	0	0	1	0	0	0	0	mitätöidä
invalidation	0	0	0	0	0	1	0	0	0	0	mitätöinti
invalidity	0	0	0	0	0	1	0	0	0	0	invaliditeetti
invaluable	0	0	0	0	0	0	0	0	0	0	korvaamaton
invariably	0	0	0	0	0	0	1	0	0	0	poikkeuksetta
invasion	1	0	0	0	0	1	0	0	0	0	maahantunkeutuminen
invent	0	0	0	0	0	0	0	0	0	0	keksiä
invention	0	0	0	0	0	0	0	0	0	0	keksintö
inventive	0	0	0	0	0	0	1	0	0	0	kekseliäs
inventor	0	0	0	0	0	0	1	0	0	0	keksijä
inventory	0	0	0	0	0	0	0	0	0	0	inventaario
inverse	0	0	0	0	0	0	0	0	0	0	käänteinen
inversely	0	0	0	0	0	0	0	0	0	0	käänteisesti
inversion	0	0	0	0	0	0	0	0	0	0	inversio
invert	0	0	0	0	0	0	0	0	0	0	kääntää
inverted	0	0	0	0	0	0	0	0	0	0	ylösalaisin
investigate	0	0	0	0	0	0	1	0	0	0	tutkia
investigation	0	1	0	0	0	0	0	0	0	0	tutkinta
investigator	0	0	0	0	0	0	0	0	0	0	tutkija
investor	0	0	0	0	0	0	0	0	0	0	sijoittaja
invigorate	0	0	0	0	0	0	1	0	0	0	virkistää
invincible	0	0	0	0	0	0	0	0	0	0	voittamaton
invisibility	0	0	0	0	0	0	0	0	0	0	näkymättömyys
invisible	0	0	0	0	0	0	0	0	0	0	näkymätön
invitation	0	1	0	0	0	0	1	0	0	0	kutsu
invite	0	1	0	0	1	0	1	0	1	1	kutsua
inviting	0	1	0	0	1	0	1	0	1	1	kutsuva
invocation	0	1	0	0	0	0	0	0	0	1	kutsuminen
invoice	0	0	0	0	0	0	0	0	0	0	lasku
invoke	0	1	0	0	0	0	0	0	0	0	vedota
involuntary	0	0	0	0	0	1	0	0	0	0	tahatonta
involution	1	0	0	0	0	1	0	0	0	0	involuutio
involvement	1	0	0	0	0	0	0	0	0	0	osallistuminen
inwards	0	0	0	0	0	0	0	0	0	0	sisäänpäin
iota	0	0	0	0	0	0	0	0	0	0	iota
irate	1	0	0	0	0	1	0	0	0	0	raivostunut
ire	1	0	0	0	0	1	0	0	0	0	vihainen
iridescent	0	0	0	0	0	0	0	0	0	0	värikkäitä
iris	0	0	0	1	0	0	0	0	0	0	iiris
iron	0	0	0	0	0	0	1	0	0	1	rauta-
ironic	0	0	0	0	0	0	0	0	0	0	ironista
irons	0	0	0	0	0	1	0	0	0	0	silitysraudat
irony	0	0	0	0	0	0	0	0	0	0	ironia
irradiation	0	0	0	0	0	0	0	0	0	0	säteilytys
irrational	0	0	1	1	0	1	0	0	0	0	irrationaalinen
irrationality	0	0	0	0	0	1	0	0	0	0	irrationaalisuus
