English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hawaiian Word
nay	0	0	0	0	0	1	0	0	0	0	aole
neatly	0	0	0	0	0	0	1	0	0	0	me ka maikai
nebula	0	0	0	0	0	0	0	0	0	0	nebula
nebulae	0	0	0	0	0	0	0	0	0	0	nebulae
nebulous	0	0	0	0	0	0	0	0	0	0	pohihihi
necessarily	0	0	0	0	0	0	0	0	0	0	pono
necessitate	0	0	0	0	0	0	0	0	0	0	pono
necessities	0	0	0	0	0	0	0	0	0	0	nā mea e pono ai
necessity	0	0	0	0	0	0	0	1	0	0	pono
neck	0	0	0	0	0	0	0	0	0	0	ʻāʻī
necklace	0	0	0	0	0	0	0	0	0	0	lei
necrosis	0	0	0	0	0	0	0	0	0	0	necrosis
nectar	0	0	0	0	0	0	1	0	0	0	nectar
needful	0	0	0	0	0	1	0	0	0	0	pono
needle	0	0	0	0	0	0	1	0	0	0	nilala
needless	0	0	0	0	0	0	0	0	0	0	pono ole
needy	0	0	0	0	0	1	0	0	0	0	nele
nefarious	0	0	1	1	0	1	0	1	1	0	ʻinoʻino
negation	1	0	0	0	0	1	0	0	0	0	hōʻole
negative	0	0	0	0	0	1	0	1	0	0	ʻinoʻino
neglect	0	0	0	0	0	1	0	0	0	0	malama ole
neglected	1	0	1	0	0	1	0	1	0	0	malama ole ia
neglecting	0	0	0	0	0	1	0	0	0	0	ka malama ole
negligence	0	0	0	0	0	1	0	0	0	0	malama ole
negligent	0	0	0	0	0	1	0	0	0	0	malama ole
negligently	0	0	0	0	0	1	0	0	0	0	me ka malama ole
negligible	0	0	0	0	0	0	0	0	0	0	mea ole
negotiate	0	0	0	0	0	0	1	0	0	1	kukakuka
negotiation	0	0	0	0	0	0	0	0	0	0	kūkākūkā
negotiator	0	0	0	0	0	0	1	0	0	0	mea kūkākūkā
negro	0	0	0	0	0	1	0	1	0	0	negero
neigh	0	0	0	0	0	0	0	0	0	0	hune
neighbor	0	1	0	0	0	0	1	0	0	1	hoalauna
neighborhood	0	1	0	0	0	0	0	0	0	0	kaiāulu
neighboring	0	0	0	0	0	0	0	0	0	0	pili kokoke
neonatal	0	0	0	0	0	0	0	0	0	0	neonatal
neophyte	0	0	0	0	0	0	0	0	0	0	neophyte
neoprene	0	0	0	0	0	0	0	0	0	0	neoprene
nephew	0	0	0	0	0	0	0	0	0	0	keiki kāne
nepotism	1	0	1	0	0	1	0	1	0	0	nepotism
nerve	0	0	0	0	0	0	1	0	0	0	aʻalolo
nervous	0	1	0	1	0	1	0	0	0	0	makaʻu
nervousness	0	0	0	1	0	0	0	0	0	0	makaʻu
ness	0	0	0	0	0	0	0	0	0	0	ness
nest	0	0	0	0	0	0	0	0	0	1	pūnana
nestle	0	0	0	0	0	0	1	0	0	1	nestle
nestling	0	0	0	0	0	0	0	0	0	0	nestling
net	0	0	0	0	0	0	0	0	0	0	upena
nether	1	0	0	1	0	1	0	1	0	0	lalo
netting	0	0	0	0	0	0	0	0	0	0	ʻupena
nettle	1	0	1	0	0	1	0	0	0	0	ʻupena
network	0	1	0	0	0	0	0	0	0	0	pūnaewele
neuralgia	0	0	0	1	0	1	0	1	0	0	neuralgia
neurology	0	0	0	0	0	0	0	0	0	0	neurology
neurosis	0	0	0	1	0	1	0	1	0	0	neurosis
neurotic	0	0	1	1	0	1	0	0	0	0	neurotic
neuter	0	0	0	0	0	0	0	0	0	0	neuter
neutral	0	1	0	0	0	0	0	0	0	1	kūʻokoʻa
neutrality	0	0	0	0	0	0	0	0	0	1	kūʻokoʻa
neutralize	0	0	0	0	0	0	0	0	0	0	hoʻokaʻawale
newborn	0	0	0	0	0	0	0	0	0	0	hānau hou
newcomer	0	0	0	1	0	0	0	0	1	0	mea hou
newly	0	0	0	0	0	0	0	0	0	0	mea hou
newness	0	0	0	0	0	0	0	0	0	0	mea hou
news	0	0	0	0	0	0	0	0	0	0	nūhou
newspaper	0	0	0	0	0	0	0	0	0	0	nūpepa
newsstand	0	0	0	0	0	0	0	0	0	0	hale kūʻai nūhou
nib	0	0	0	0	0	0	0	0	0	0	nib
nibble	0	0	0	0	0	0	0	0	0	0	niniu
niche	0	0	0	0	0	0	0	0	0	0	niche
nichts	0	0	0	0	0	0	0	0	0	0	nichts
nick	0	0	0	0	0	0	0	0	0	0	nick
nickel	0	0	0	0	0	0	0	0	0	0	nikela
nickname	0	0	0	0	0	0	0	0	0	0	inoa kapakapa
nicotine	0	0	1	0	0	1	0	0	0	0	nikotine
niece	0	0	0	0	0	0	0	0	0	0	kaikamahine
nigh	0	0	0	0	0	0	0	0	0	0	kokoke
night	0	0	0	0	0	0	0	0	0	0	pō
nightfall	0	0	0	0	0	0	0	0	0	0	pōʻeleʻele
nightingale	0	0	0	0	0	0	0	0	0	0	pōʻaleʻa
nightmare	0	0	0	1	0	1	0	0	0	0	moeʻuhane
nihilism	0	0	0	0	0	1	0	0	0	0	nihilism
nil	0	0	0	0	0	0	0	0	0	0	ʻole
nimble	0	0	0	0	0	0	0	0	0	0	ʻeleu
ninety	0	0	0	0	0	0	0	0	0	0	kanaiwa
ninth	0	0	0	0	0	0	0	0	0	0	ka iwa
nip	0	0	0	0	0	0	0	0	0	0	nip
nipple	0	0	0	0	0	0	0	0	0	0	nipple
nix	0	0	0	0	0	0	0	0	0	0	nix
nobility	0	1	0	0	0	0	1	0	0	1	hanohano
noble	0	0	0	0	0	0	1	0	0	1	hanohano
nobleman	0	0	0	0	0	0	1	0	0	1	kanaka hanohano
nocturnal	0	0	0	0	0	0	0	0	0	0	pō
nod	0	0	0	0	0	0	0	0	0	0	kunou
nodding	0	0	0	0	0	0	0	0	0	0	kunou ana
node	0	0	0	0	0	0	0	0	0	0	node
nodular	0	0	0	0	0	0	0	0	0	0	nodular
nodule	0	0	0	0	0	0	0	0	0	0	nodule
noise	0	0	0	0	0	1	0	0	0	0	walaʻau
noisy	1	0	0	0	0	1	0	0	0	0	walaau
nomad	0	0	0	0	0	0	0	0	0	0	nomad
nomadic	0	0	0	0	0	0	0	0	0	0	nomade
nomenclature	0	0	0	0	0	0	0	0	0	0	nomenclature
nominal	0	0	0	0	0	0	0	0	0	0	nominal
nominate	0	0	0	0	0	0	0	0	0	0	koho
nomination	0	0	0	0	0	0	1	0	0	0	koho
nominee	0	0	0	0	0	0	0	0	0	0	mea koho
nonce	0	0	0	0	0	0	0	0	0	0	nonce
noncompliance	1	1	0	1	0	1	0	1	0	0	hoʻokō ʻole
nondescript	0	0	0	0	0	0	0	0	0	0	nodescript
nonexistent	0	0	0	0	0	0	0	0	0	0	ʻaʻole loaʻa
nonpayment	0	0	0	0	0	0	0	0	0	0	uku ole
nonresident	0	0	0	0	0	0	0	0	0	0	kamaʻāina ʻole
nonsense	0	0	0	0	0	1	0	0	0	0	lapuwale
nonsensical	0	0	0	0	0	1	0	1	0	0	mea ole
noodle	0	0	0	0	0	0	0	0	0	0	noodle
nook	0	0	0	0	0	0	0	0	0	0	nook
noon	0	0	0	0	0	0	0	0	0	0	awakea
noose	0	0	0	0	0	1	0	1	0	0	noose
norm	0	0	0	0	0	0	0	0	0	0	maʻamau
normal	0	0	0	0	0	0	0	0	0	0	maʻamau
normalcy	0	0	0	0	0	0	0	0	0	0	maʻamau
normality	0	0	0	0	0	0	1	0	0	0	maʻamau
nose	0	0	1	0	0	0	0	0	0	0	ihu
nostalgia	0	0	0	0	0	0	0	0	0	0	nostalgia
nostril	0	0	0	0	0	0	0	0	0	0	puka ihu
notable	0	0	0	0	1	0	1	0	0	1	kaulana
notables	0	0	0	0	0	0	1	0	0	0	mea kaulana
notably	0	0	0	0	0	0	0	0	0	0	ʻike ʻia
notary	0	0	0	0	0	0	0	0	0	1	notari
notation	0	0	0	0	0	0	0	0	0	0	notation
notch	0	0	0	0	0	0	0	0	0	0	notch
notched	0	0	0	0	0	0	0	0	0	0	kāʻei
note	0	0	0	0	0	0	0	0	0	0	memo
notebook	0	0	0	0	0	0	0	0	0	0	puke puke
noted	0	0	0	0	0	0	1	0	0	0	ʻike ʻia
noteworthy	0	0	0	0	0	0	0	0	0	0	mahaloia
nothingness	0	0	0	0	0	1	0	1	0	0	mea ole
notice	0	0	0	0	0	0	0	0	0	0	hoolaha
noticeable	0	0	0	0	0	0	0	0	0	0	ikeia
notification	0	1	0	0	0	0	0	0	0	0	hoolaha
notify	0	0	0	0	0	0	0	0	0	0	hoʻolaha
notion	0	0	0	0	0	0	1	0	0	0	manaʻo
notional	0	0	0	0	0	0	0	0	0	0	notional
notoriety	1	0	1	1	0	1	1	0	0	0	kaulana
notwithstanding	0	0	0	0	0	0	0	0	0	0	eia nae
nought	0	0	0	0	0	0	0	0	0	0	mea ole
noun	0	0	0	0	0	0	0	0	0	0	noun
nourish	0	0	0	0	0	0	0	0	0	0	hānai
nourishment	0	0	0	0	0	0	1	0	0	0	meaʻai
nouveau	0	0	0	0	0	0	0	0	0	0	nouveau
novelty	0	0	0	0	0	0	0	0	0	0	mea hou
novice	0	0	0	0	0	0	0	0	0	0	mea hou
nowadays	0	0	0	0	0	0	0	0	0	0	i kēia mau lā
noxious	0	0	1	1	0	1	0	0	0	0	mea ino
nozzle	0	0	0	0	0	0	0	0	0	0	nozzle
nuance	0	0	0	0	0	0	0	0	0	0	nuance
nuances	0	0	0	0	0	0	0	0	0	0	nuances
nucleus	0	0	0	0	0	0	0	0	0	0	nucleus
nude	0	0	0	0	0	0	0	0	0	0	olohelohe
nudge	0	0	0	0	0	0	0	0	0	0	hoʻopio
nudity	0	0	0	0	0	0	0	0	0	0	olohelohe
nugget	0	0	0	0	0	0	0	0	0	0	nugget
nuisance	1	0	0	0	0	1	0	0	0	0	pilikia
nul	0	0	0	0	0	1	0	0	0	0	nul
null	0	0	0	0	0	0	0	0	0	0	null
nullify	0	0	0	0	0	1	0	0	1	0	hoʻopau ʻole
numb	0	0	0	0	0	1	0	0	0	0	ʻūlū
number	0	0	0	0	0	0	0	0	0	0	helu
numbering	0	0	0	0	0	0	0	0	0	0	helu ʻana
numbers	0	0	0	0	0	0	1	0	0	0	helu
numbness	0	0	0	0	0	1	0	1	0	0	ʻūlū
numeral	0	0	0	0	0	0	0	0	0	0	helu helu
numerator	0	0	0	0	0	0	0	0	0	0	mea helu
numerical	0	0	0	0	0	0	0	0	0	0	helu helu
numerically	0	0	0	0	0	0	0	0	0	0	helu
numerous	0	0	0	0	0	0	0	0	0	0	lehulehu
nun	0	0	0	0	0	1	0	0	0	1	nun
nurse	0	0	0	0	0	0	1	0	0	1	kahu hānai
nursery	0	0	0	0	1	0	1	0	0	1	kahu hānai
nurture	1	1	1	1	1	0	1	0	0	1	hanai
nutmeg	0	0	0	0	0	0	0	0	0	0	nutmeg
nutrition	0	0	0	0	0	0	0	0	0	0	meaʻai
nutritious	0	0	0	0	0	0	1	1	0	0	meaʻai
nutritive	0	0	0	0	0	0	0	0	0	0	meaʻai
nuts	0	0	0	0	0	0	0	0	0	0	nati
nymph	0	0	0	0	0	0	0	0	0	0	nimfa
oaf	0	0	0	0	0	1	0	0	0	0	oaf
oak	0	0	0	0	0	0	1	0	0	0	ʻoka
oar	0	0	0	0	0	0	0	0	0	0	hoe
oasis	0	1	0	0	1	0	1	0	0	1	oasis
oath	0	0	0	0	0	0	1	0	0	1	hoohiki
oatmeal	0	0	0	0	0	0	0	0	0	0	oatmeal
obedience	0	0	0	0	0	0	1	0	0	1	ka hoolohe
obedient	0	0	0	0	0	0	0	0	0	0	hoolohe
obediently	0	0	0	0	0	0	0	0	0	0	me ka hoolohe
obelisk	0	0	0	0	0	0	0	0	0	0	obelisk
obese	0	0	1	0	0	1	0	0	0	0	momona
obesity	0	0	1	0	0	1	0	1	0	0	obesity
obey	0	0	0	1	0	0	0	0	0	1	hoʻolohe
obi	0	0	1	1	0	1	0	0	0	0	obi
obit	0	0	0	0	0	1	0	1	1	0	obit
obituary	0	0	0	0	0	1	0	1	0	0	obituary
object	0	0	0	0	0	0	0	0	0	0	mea
objection	1	0	0	0	0	1	0	0	0	0	kue ana
objectionable	0	0	0	0	0	1	0	0	0	0	kūʻē
objective	0	1	0	0	0	0	1	0	0	1	pahuhopu
obligation	0	0	0	0	0	0	0	0	0	0	kuleana
obligatory	0	0	0	0	0	0	0	0	0	0	pono
oblige	0	0	0	0	0	1	0	0	0	1	e koi aku
obliged	0	0	0	0	0	0	0	0	0	0	koi ʻia
obliging	1	1	1	1	1	0	1	0	1	1	ʻo ka ʻae ʻana
obligor	0	0	0	1	0	1	0	0	0	0	mea ʻaiʻē
oblique	0	0	0	0	0	0	0	0	0	0	oblique
obliterate	1	0	0	1	0	1	0	1	0	0	e hoopau
obliterated	1	0	0	1	0	1	0	0	0	0	hoʻopau ʻia
obliteration	0	0	0	1	0	1	0	1	0	0	ka hoopau ana
oblivion	1	0	0	1	0	1	0	0	0	0	poina
oblivious	0	0	0	0	0	0	0	0	0	0	poina
oblong	0	0	0	0	0	0	0	0	0	0	oblong
obnoxious	1	0	1	0	0	1	0	1	0	0	mea ino
oboe	0	0	0	0	0	0	0	0	0	0	oboe
obscene	0	0	1	0	0	1	0	0	0	0	haumia
obscenity	1	0	1	0	0	1	0	0	0	0	ka olelo ino
obscure	0	0	0	0	0	0	0	0	0	0	pohihihi
obscured	0	0	0	0	0	0	0	0	0	0	pohihihi
obscurity	0	0	0	0	0	1	0	0	0	0	pohihihi
observance	0	0	0	0	0	0	0	0	0	0	malama ana
observant	0	0	0	0	0	0	1	0	0	0	makaʻala
observation	0	0	0	0	0	0	0	0	0	0	nānā ʻana
observatory	0	0	0	0	0	0	0	0	0	0	hale nānā
observe	0	0	0	0	0	0	0	0	0	0	nānā
observer	0	0	0	0	0	0	0	0	0	0	mea nānā
observing	0	0	0	0	0	0	0	0	0	0	ka nana ana
obsession	0	0	0	0	0	0	0	0	0	0	hoʻohalahala
obsolescence	0	0	0	0	0	0	0	0	0	0	obsolescence
obstacle	1	0	0	1	0	1	0	1	0	0	ālaina
obstetrician	0	0	0	0	0	0	0	0	0	1	kahu hānai
obstetrics	0	0	0	0	0	0	0	0	0	0	obstetrics
obstinate	0	0	0	0	0	1	0	0	0	0	paakiki
obstruct	1	0	0	1	0	1	0	0	0	0	keakea
obstruction	0	0	0	0	0	1	0	0	0	0	keakea
obstructive	1	0	0	0	0	1	0	0	0	0	keakea
obtain	0	0	0	0	0	0	0	0	0	0	loaa
obtainable	0	0	0	0	1	0	1	0	0	0	hiki ke loaa
obtuse	0	0	0	0	0	1	0	0	0	0	pupule
obverse	0	0	0	0	0	0	0	0	0	0	kūwaho
obvious	0	0	0	0	0	0	1	0	0	1	maopopo
ocarina	0	0	0	0	0	0	0	0	0	0	ʻocarina
occasion	0	0	0	0	0	0	0	0	0	0	manawa
occasional	0	0	0	0	0	0	0	0	1	0	i kekahi manawa
occasionally	0	0	0	0	0	0	0	0	0	0	i kekahi manawa
occlusion	0	0	0	0	0	0	0	0	0	0	occlusion
occult	0	0	1	1	0	1	0	0	0	0	kilokilo
occupancy	0	0	0	0	0	0	0	0	0	0	noho ʻana
occupant	0	0	0	0	0	0	1	0	0	1	mea noho
occupation	0	0	0	0	0	0	1	0	0	0	ʻoihana
occupied	0	0	0	0	0	0	0	0	0	0	noho ʻia
occupier	0	0	0	0	0	0	0	0	0	0	mea noho
occupy	0	0	0	0	0	0	1	0	0	0	noho
occupying	0	0	0	0	0	0	0	0	0	0	noho ana
occur	0	0	0	0	0	0	0	0	0	0	hiki mai
occurrence	0	0	0	0	0	0	0	0	0	0	hanana
ocean	0	0	0	0	0	0	0	0	0	0	moana, kai
oceanic	0	0	0	0	0	0	0	0	0	0	kai moana
octagon	0	0	0	0	0	0	0	0	0	0	octagon
octave	0	0	0	0	0	0	0	0	0	0	octave
octopus	0	0	1	0	0	0	0	0	0	0	heʻe
ocular	0	0	0	0	0	0	0	0	0	0	ocular
oddity	0	0	1	0	0	1	0	1	1	0	ʻano ʻokoʻa
odds	0	0	0	0	0	0	0	0	0	0	kūpilikiʻi
ode	0	0	0	0	0	0	0	0	0	0	ode
odious	1	0	1	1	0	1	0	0	0	0	ʻinoʻino
odometer	0	0	0	0	0	0	0	0	0	0	odometer
odor	0	0	0	0	0	1	0	0	0	0	pilau
oestrogen	0	0	0	0	0	0	0	0	0	0	estrogen
oeuvre	0	0	0	0	0	0	0	0	0	0	oeuvre
offal	0	0	0	0	0	0	0	0	0	0	offal
offend	1	0	1	0	0	1	0	0	0	0	hana hewa
offended	1	0	0	0	0	1	0	1	0	0	hōʻeha
offender	1	0	1	1	0	1	0	1	0	0	lawehala
offense	1	0	1	1	0	1	0	1	0	0	ka hewa
offensive	1	0	1	0	0	1	0	0	0	0	hōʻeha
offer	0	0	0	0	0	0	1	0	0	0	hāʻawi
offered	0	0	0	0	0	0	0	0	0	0	hāʻawi ʻia
offering	0	0	0	0	0	0	0	0	0	1	hāʻawi
offhand	0	0	0	0	0	1	0	0	0	0	ma ka lima
office	0	0	0	0	0	0	0	0	0	0	oihana
officer	0	0	0	0	0	0	1	0	0	1	luna
offices	0	0	0	0	0	0	0	0	0	0	nā keʻena
official	0	0	0	0	0	0	0	0	0	1	luna
officiate	0	0	0	0	0	0	0	0	0	0	lawelawe
offing	0	0	0	0	0	1	0	0	0	0	ka hemo ana
offload	0	0	0	0	0	0	0	0	0	0	hoʻokuʻu
offset	0	1	0	0	0	0	1	0	0	0	offset
offshoot	0	0	0	0	0	0	1	0	0	0	lalau
offside	0	0	0	0	0	0	0	0	0	0	waho
oft	0	0	0	0	0	0	0	0	0	0	pinepine
oftentimes	0	0	0	0	0	0	0	0	0	0	pinepine
ogre	0	0	1	1	0	1	0	0	0	0	ogre
oil	0	0	0	0	0	0	0	0	0	0	aila
oils	0	0	0	0	0	0	0	0	0	0	aila
ointment	0	0	0	0	0	0	0	0	0	0	mea poni
olfactory	0	1	0	0	0	1	0	0	0	0	mea ʻala
oligarchy	0	0	0	0	0	1	0	0	0	0	oligarchy
olive	0	0	0	0	0	0	0	0	0	0	ʻoliva
omega	0	0	0	0	0	0	0	0	0	0	omega
omelet	0	0	0	0	0	0	0	0	0	0	ʻomelet
omen	0	1	0	1	0	1	0	0	0	0	hōʻailona
ominous	0	1	0	1	0	1	0	0	0	0	ʻinoʻino
omission	0	0	0	0	0	0	0	0	0	0	waiho ʻia
omit	0	0	0	0	0	1	0	0	0	0	haʻalele
omitted	0	0	0	0	0	0	0	0	0	0	waiho ʻia
omnibus	0	0	0	0	0	0	0	0	0	0	omnibus
omnipotence	0	0	0	1	0	1	1	0	0	0	mana loa
omnipotent	0	0	0	0	0	0	0	0	0	0	mana loa
omnipresent	0	0	0	0	0	0	0	0	0	0	ma nā wahi a pau
omniscient	0	0	0	0	0	0	1	0	0	1	ʻike i nā mea a pau
oncologist	0	0	0	0	0	0	0	0	0	0	ʻoncologist
oneness	0	0	0	0	0	0	0	0	0	0	hoʻokahi
onerous	1	0	0	0	0	1	0	1	0	0	kaumaha
oneself	0	0	0	0	0	0	0	0	0	0	iā ʻoe iho
ongoing	0	1	0	0	0	0	0	0	0	0	e mau ana
onion	0	0	0	0	0	0	0	0	0	0	onioni
onset	0	1	0	0	0	0	0	0	0	0	hoʻomaka
onslaught	0	0	0	0	0	0	0	0	0	0	hoouka kaua
ontology	0	0	0	0	0	0	0	0	0	0	ontology
onus	0	0	0	0	0	1	0	0	0	0	kuleana
onward	0	0	0	0	0	0	0	0	0	0	ma mua
onyx	0	0	0	0	0	0	0	0	0	0	ʻonika
ooze	0	0	1	0	0	1	0	0	0	0	ooze
oozing	0	0	0	0	0	0	0	0	0	0	kahe ana
opacity	0	0	0	0	0	0	0	0	0	0	opacity
opal	0	0	0	0	0	0	0	0	0	0	opala
opaque	0	0	0	0	0	1	0	0	0	0	opaque
ope	0	0	0	0	0	0	0	0	0	0	ope
open	0	0	0	0	0	0	0	0	0	0	hāmama
opener	0	0	0	0	0	0	0	0	0	0	mea wehe
opening	0	0	0	0	0	0	0	0	0	0	wehe ana
openly	0	0	0	0	0	0	0	0	0	0	ma ke akea
openness	0	0	0	0	0	0	1	0	0	0	ka wehe ʻana
opera	1	1	0	1	1	0	1	1	1	1	opera
operatic	0	0	0	0	0	1	0	0	0	0	operaa
operation	0	0	0	1	0	0	0	0	0	1	hana
operations	0	0	0	0	0	0	0	0	0	0	nā hana
operative	0	0	0	0	0	0	0	0	0	0	hana hana
operator	0	0	0	0	0	0	0	0	0	0	mea hoʻohana
ophthalmic	0	0	0	0	0	0	0	0	0	0	ophthalmic
ophthalmologist	0	0	0	0	0	0	0	0	0	0	ophthalmologist
opiate	0	0	0	0	0	1	0	0	0	0	opiate
opinion	0	0	0	0	0	0	0	0	0	0	manaʻo
opinionated	1	0	0	0	0	1	0	0	0	0	manaʻo manaʻo
opium	1	0	1	1	0	1	0	1	0	0	opiuma
opponent	1	1	1	1	0	1	0	0	0	0	hoa paio
opportune	0	0	0	0	1	0	1	0	0	0	kūpono
opportunism	0	0	0	0	0	0	0	0	0	0	manawa kūpono
opportunity	0	1	0	0	0	0	1	0	0	0	manawa kūpono
oppose	0	0	0	0	0	1	0	0	0	0	kūʻē
opposed	1	0	0	1	0	1	0	0	0	0	kūʻē
opposing	0	0	0	0	0	0	0	0	0	0	kue ana
opposite	0	0	0	0	0	0	0	0	0	0	kūʻē
opposites	0	0	0	0	0	0	0	0	0	0	kū'ē
opposition	1	0	0	0	0	1	0	0	0	0	kūʻē
oppress	1	0	1	1	0	1	0	1	0	0	hookaumaha
oppression	1	0	1	1	0	1	0	1	0	0	hookaumaha
oppressive	1	0	1	1	0	1	0	1	0	0	hookaumaha
oppressor	1	0	0	1	0	1	0	1	0	0	mea hooluhi
optic	0	0	0	0	0	0	0	0	0	0	optic
optical	0	0	0	0	0	0	0	0	0	0	optical
optics	0	0	0	0	0	0	0	0	0	0	optics
optimism	0	1	0	0	1	0	1	0	1	1	manaʻo manaʻo maikaʻi
optimist	0	0	0	0	0	0	1	0	0	1	manaʻo maikaʻi
option	0	0	0	0	0	0	1	0	0	0	koho
optional	0	0	0	0	0	0	1	0	0	0	koho
optionally	0	0	0	0	0	0	0	0	0	0	koho
options	0	0	0	0	0	0	0	0	0	0	nā koho
optometrist	0	0	0	0	0	0	0	0	0	0	optometrist
opulence	0	0	0	0	0	0	0	0	0	0	waiwai
opulent	0	0	0	0	0	0	0	0	0	0	waiwai nui
opus	0	0	0	0	0	0	0	0	0	0	opus
oracle	0	1	0	0	0	0	1	0	0	1	olelo haiolelo
oral	0	0	0	0	0	0	0	0	0	0	waha
orange	0	0	0	0	0	0	0	0	0	0	alani
oration	0	0	0	0	0	0	1	0	0	0	haʻiʻōlelo
orator	0	0	0	0	0	0	0	0	0	0	mea haiolelo
oratory	0	0	0	0	0	0	0	0	0	0	haʻiʻōlelo
orb	0	0	0	0	0	0	0	0	0	0	orb
orbit	0	0	0	0	0	0	0	0	0	0	orbit
orbiting	0	0	0	0	0	0	0	0	0	0	kaapuni ana
orbs	0	0	0	0	0	0	0	0	0	0	ʻōpuni
orc	1	0	1	1	0	1	0	0	0	0	orc
orchard	0	0	0	0	0	0	0	0	0	0	māla waina
orchestra	1	0	0	0	1	0	1	1	0	1	hoʻokani pila
ordained	0	0	0	0	0	0	1	0	0	1	hoonohoia
ordeal	1	0	0	0	0	1	0	0	1	0	pilikia
order	0	0	0	0	0	0	0	0	0	0	kauoha
orderly	0	0	0	0	0	0	1	0	0	0	hooponopono
ordinance	0	0	0	0	0	0	0	0	0	1	kauoha
ordinary	0	0	0	0	0	0	0	0	0	0	maʻamau
ordination	0	1	0	0	1	0	1	0	0	1	ka poni ana
ordnance	0	0	0	1	0	1	0	0	0	0	mea kaua
ore	0	0	0	0	0	0	0	0	0	0	oka
oregano	0	0	0	0	0	0	0	0	0	0	oregano
organ	0	1	0	0	1	0	0	0	0	0	kinona
organic	0	0	0	0	0	0	1	0	0	0	mea olaola
organism	0	0	0	0	0	0	0	0	0	0	kino kino
organist	0	0	0	0	0	0	0	0	0	0	mea hookani okana
organization	0	1	0	0	1	0	1	0	1	1	hui
organize	0	0	0	0	0	0	1	0	0	0	hoʻonohonoho
organized	0	0	0	0	0	0	1	0	0	0	hoʻonohonoho ʻia
orgasm	0	1	0	0	1	0	1	0	0	0	hoʻokalakupua
orgies	0	0	0	0	0	0	0	0	0	0	ʻahaʻaina
orient	0	0	0	0	0	0	0	0	0	0	kuhikuhi
oriental	0	0	0	0	0	0	0	0	0	0	hikina
orientation	0	0	0	0	0	0	0	0	0	0	hoʻonohonoho ʻana
orifice	0	0	0	0	0	0	0	0	0	0	puka
origin	0	0	0	0	0	0	0	0	0	0	kumu
originality	0	0	0	0	0	0	1	0	1	0	kumu maoli
originate	0	0	0	0	0	0	0	0	0	0	kumu
origination	0	0	0	0	0	0	0	0	0	0	kumu hoʻomaka
originator	0	0	0	0	0	0	0	0	0	0	mea hoʻokumu
ornament	0	0	0	0	0	0	0	0	0	0	kāhiko
ornamental	0	0	0	0	0	0	0	0	0	0	kāhiko
ornamentation	0	0	0	0	0	0	0	0	0	0	kāhiko
ornamented	0	0	0	0	0	0	1	0	0	0	kāhiko ʻia
ornate	0	0	0	0	0	0	1	0	0	0	kāhiko
orphan	0	0	0	1	0	1	0	1	0	0	keiki makua ole
orthodox	0	0	0	0	0	0	0	0	0	0	kāʻei kapu
orthodoxy	0	0	0	0	0	0	0	0	0	1	hoʻopono
orthogonal	0	0	0	0	0	0	0	0	0	0	ʻoʻoleʻa
oscillate	0	0	0	0	0	0	0	0	0	0	oscillate
oscillating	0	0	0	0	0	0	0	0	0	0	oscillating
oscillation	0	0	0	0	0	0	0	0	0	0	oscillation
oscillatory	0	0	0	0	0	0	0	0	0	0	oscillatory
ostensible	0	0	0	0	0	0	0	0	0	0	hoʻohalahala
ostensibly	0	0	0	0	0	1	0	0	0	0	me he mea la
ostrich	0	0	0	0	0	0	0	0	0	0	ʻostrich
otto	0	0	0	0	0	0	0	0	0	0	otto
ottoman	0	0	0	0	0	0	0	0	0	0	ottoman
ounce	0	0	0	0	0	0	0	0	0	0	auneke
oust	1	0	0	0	0	1	0	1	0	0	kipaku
outbreak	0	0	0	0	0	0	0	0	0	0	laha
outburst	1	0	0	1	1	1	1	1	1	0	ʻāhuehue
outcast	0	0	1	1	0	1	0	1	0	0	kipakuia
outcome	0	0	0	0	0	0	1	0	0	0	hopena
outcry	1	0	0	1	0	1	0	0	1	0	uē
outdo	0	1	0	0	0	0	1	0	0	0	ma waho
outdoor	0	0	0	0	0	0	0	0	0	0	waho
outfit	0	0	0	0	0	0	0	0	0	0	lole lole
outgrow	0	0	0	0	0	0	0	0	0	0	ulu aʻe
outgrowth	0	0	0	0	0	0	0	0	0	0	ka ulu ana
outhouse	0	0	1	0	0	1	0	0	0	0	hale waho
outing	0	0	0	0	0	0	0	0	0	0	puka ʻana
outlandish	0	0	0	0	0	1	0	0	0	0	kūwaho
outlast	0	0	0	0	0	0	0	0	0	0	ʻoi aku ka lōʻihi
outlaw	0	0	0	0	0	1	0	0	0	0	mea kolohe
outlet	0	0	0	0	0	0	0	0	0	0	puka puka
outline	0	0	0	0	0	0	0	0	0	0	outline
outlines	0	0	0	0	0	0	0	0	0	0	nā kikoʻī
outlook	0	0	0	0	0	0	0	0	0	0	manaʻo
outlying	0	0	0	0	0	0	0	0	0	0	waho
outnumber	0	0	0	0	0	0	0	0	0	0	ʻoi aku ka nui
outpost	0	0	0	1	0	0	0	0	0	0	hale kiaʻi
outpouring	0	0	0	0	0	0	0	0	0	0	kahe ana
output	0	0	0	0	0	0	0	0	0	0	puka
outrage	1	0	1	0	0	1	0	0	0	0	huhu
outrageous	0	0	0	0	0	0	0	0	1	0	hoowahawaha
