English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Kannada Word
herbal	0	0	0	0	0	0	1	0	0	0	ಗಿಡಮೂಲಿಕೆ
herbarium	0	0	0	0	0	0	0	0	0	0	ಹರ್ಬೇರಿಯಮ್
herd	0	0	0	0	0	0	0	0	0	0	ಹಿಂಡು
hereditary	0	0	0	0	0	0	0	0	0	0	ಅನುವಂಶಿಕ
heredity	0	0	0	0	0	0	0	0	0	0	ಅನುವಂಶಿಕತೆ
heresy	0	0	0	0	0	1	0	0	0	0	ಧರ್ಮದ್ರೋಹಿ
heretic	0	0	1	0	0	1	0	0	0	0	ಧರ್ಮದ್ರೋಹಿ
heretical	0	0	0	0	0	0	0	0	0	0	ಧರ್ಮದ್ರೋಹಿ
heretofore	0	0	0	0	0	0	0	0	0	0	ಇಲ್ಲಿಯವರೆಗೆ
hereunto	0	0	0	0	0	0	0	0	0	0	ಇಲ್ಲಿಗೆ
herewith	0	0	0	0	0	0	0	0	0	0	ಇದರೊಂದಿಗೆ
heritage	0	0	0	0	0	0	0	0	0	1	ಪರಂಪರೆ
hermaphrodite	0	0	0	0	0	1	0	0	1	0	ಹರ್ಮಾಫ್ರೋಡೈಟ್
hermeneutics	0	0	0	0	0	0	0	0	0	0	ಹರ್ಮೆನಿಟಿಕ್ಸ್
hermit	0	0	0	0	0	0	0	1	0	1	ಸಂನ್ಯಾಸಿ
hernia	0	0	0	0	0	0	0	0	0	0	ಅಂಡವಾಯು
hero	0	1	0	0	1	0	1	0	1	1	ನಾಯಕ
heroic	0	0	0	0	1	0	1	0	1	1	ವೀರೋಚಿತ
heroics	0	0	0	0	0	0	1	0	0	0	ವೀರರಸ
heroin	0	0	0	0	0	1	0	0	0	0	ಹೆರಾಯಿನ್
heroine	0	0	0	0	0	0	1	0	0	1	ನಾಯಕಿ
heroism	0	1	0	0	1	0	1	0	1	1	ವೀರತ್ವ
herpes	0	0	1	0	0	1	0	0	0	0	ಹರ್ಪಿಸ್
herpesvirus	0	0	1	0	0	1	0	0	0	0	ಹರ್ಪಿಸ್ವೈರಸ್
hesitating	0	0	0	0	0	0	0	0	0	0	ಹಿಂಜರಿಯುತ್ತಿದೆ
hesitation	0	0	0	1	0	1	0	0	0	0	ಹಿಂಜರಿಕೆ
heterogeneity	0	0	0	0	0	0	0	0	0	0	ವೈವಿಧ್ಯತೆ
hew	0	0	0	0	0	0	0	0	0	0	ಹೆವ್
hexagon	0	0	0	0	0	0	0	0	0	0	ಷಡ್ಭುಜಾಕೃತಿ
heyday	0	1	0	0	1	0	1	0	0	1	ಉಚ್ಛ್ರಾಯ ಸಮಯ
hiatus	0	0	0	0	0	0	0	0	0	0	ವಿರಾಮ
hibernate	0	0	0	0	0	0	0	0	0	0	ಹೈಬರ್ನೇಟ್
hibernation	0	0	0	0	0	0	0	0	0	0	ಹೈಬರ್ನೇಶನ್
hiccup	0	0	0	0	0	0	0	0	0	0	ಬಿಕ್ಕಳಿಕೆ
hidden	0	0	0	0	0	1	0	0	0	0	ಮರೆಮಾಡಲಾಗಿದೆ
hide	0	0	0	1	0	0	0	0	0	0	ಮರೆಮಾಡಿ
hideous	0	0	1	1	0	1	0	1	0	0	ಅಸಹ್ಯಕರ
hiding	0	0	0	1	0	0	0	0	0	0	ಅಡಗಿಕೊಳ್ಳುವುದು
hierarchical	0	0	0	0	0	0	0	0	0	0	ಕ್ರಮಾನುಗತ
high	0	0	0	0	0	0	0	0	0	0	ಹೆಚ್ಚು
higher	0	0	0	0	0	0	0	0	0	0	ಹೆಚ್ಚಿನ
highest	0	1	0	1	1	1	1	0	1	0	ಅತ್ಯಧಿಕ
highland	0	0	0	0	0	0	0	0	0	0	ಎತ್ತರದ ಪ್ರದೇಶ
highlands	0	0	0	0	0	0	0	0	0	0	ಎತ್ತರದ ಪ್ರದೇಶಗಳು
hight	0	0	0	0	0	0	0	0	0	0	ಎತ್ತರ
highway	0	0	0	0	0	0	0	0	0	0	ಹೆದ್ದಾರಿ
hiker	0	0	0	0	0	0	0	0	0	0	ಪಾದಯಾತ್ರಿ
hilarious	0	0	0	0	1	0	1	0	1	0	ಉಲ್ಲಾಸದಾಯಕ
hilarity	0	0	0	0	1	0	1	0	0	0	ಉಲ್ಲಾಸ
hill	0	0	0	0	0	0	0	0	0	0	ಬೆಟ್ಟ
hilly	0	0	0	0	0	0	0	0	0	0	ಗುಡ್ಡಗಾಡು
hilt	0	0	0	0	0	0	0	0	0	0	ಹಿಲ್ಟ್
hind	0	0	0	0	0	0	0	0	0	0	ಹಿಂದೆ
hindering	0	0	0	0	0	1	0	1	0	0	ಅಡ್ಡಿಯಾಗುತ್ತಿದೆ
hindrance	0	0	0	0	0	1	0	0	0	0	ಅಡಚಣೆ
hinge	0	0	0	0	0	0	0	0	0	0	ಹಿಂಜ್
hint	0	0	0	0	0	0	0	0	0	0	ಸುಳಿವು
hinterland	0	0	0	0	0	0	0	0	0	0	ಒಳನಾಡು
hip	0	0	0	0	0	0	0	0	0	0	ಸೊಂಟ
hippie	0	0	0	0	0	1	0	0	0	0	ಹಿಪ್ಪಿ
hire	0	1	0	0	1	0	1	0	0	1	ಬಾಡಿಗೆಗೆ
hirsute	0	0	0	0	0	0	0	0	0	0	ಹಿರ್ಸುಟ್
hiss	1	0	0	1	0	1	0	0	0	0	ಹಿಸ್ಸ್
hissing	0	0	0	0	0	1	0	0	0	0	ಹಿಸ್ಸಿಂಗ್
histology	0	0	0	0	0	0	0	0	0	0	ಹಿಸ್ಟಾಲಜಿ
historian	0	0	0	0	0	0	0	0	0	0	ಇತಿಹಾಸಕಾರ
historic	0	0	0	0	0	0	0	0	0	0	ಐತಿಹಾಸಿಕ
historiography	0	0	0	0	0	0	0	0	0	0	ಇತಿಹಾಸಶಾಸ್ತ್ರ
history	0	0	0	0	0	0	0	0	0	0	ಇತಿಹಾಸ
hit	1	0	0	0	0	1	0	0	0	0	ಹಿಟ್
hitherto	0	0	0	0	0	1	0	0	0	0	ಇಲ್ಲಿಯವರೆಗೆ
hive	0	0	0	0	0	1	0	0	0	0	ಜೇನುಗೂಡು
hoard	0	0	0	0	0	0	0	0	0	0	ಕೂಡಿಸು
hoarse	0	0	0	0	0	1	0	0	0	0	ಕರ್ಕಶವಾದ
hoary	0	0	0	0	0	1	0	1	0	0	ಗಟ್ಟಿಯಾದ
hoax	1	0	1	0	0	1	0	1	1	0	ವಂಚನೆ
hob	0	0	0	0	0	0	0	0	0	0	ಹಾಬ್
hobby	0	0	0	0	1	0	1	0	0	0	ಹವ್ಯಾಸ
hobo	0	0	0	0	0	1	0	1	0	0	ಹೋಬೋ
hockey	0	0	0	0	0	0	0	0	0	0	ಹಾಕಿ
hoe	0	0	0	0	0	0	0	0	0	0	ಗುದ್ದಲಿ
hog	0	0	1	0	0	1	0	0	0	0	ಹಂದಿ
hoist	0	0	0	0	0	0	0	0	0	0	ಹಾರಿಸಿ
hold	0	0	0	0	0	0	0	0	0	0	ಹಿಡಿದುಕೊಳ್ಳಿ
holder	0	0	0	0	0	0	0	0	0	0	ಹೊಂದಿರುವವರು
holding	0	0	0	0	0	0	0	0	0	0	ಹಿಡಿದು
hole	0	0	0	0	0	0	0	0	0	0	ರಂಧ್ರ
holiday	0	1	0	0	1	0	1	0	0	0	ರಜೆ
holiness	0	1	0	1	1	0	1	0	1	1	ಪವಿತ್ರತೆ
hollow	0	0	0	0	0	1	0	1	0	0	ಟೊಳ್ಳಾದ
holocaust	1	0	1	1	0	1	0	1	0	0	ಹತ್ಯಾಕಾಂಡ
holy	0	0	0	0	0	0	1	0	0	0	ಪವಿತ್ರ
homage	0	0	0	0	0	0	1	0	0	0	ಗೌರವ
homeless	1	1	1	1	0	1	0	1	0	0	ನಿರಾಶ್ರಿತರು
homeopathic	0	0	0	0	0	0	0	0	0	0	ಹೋಮಿಯೋಪತಿ
homeopathy	0	0	0	0	0	0	0	0	0	0	ಹೋಮಿಯೋಪತಿ
homesick	0	0	0	0	0	1	0	1	0	0	ಮನೆಮಂದಿ
homestead	0	0	0	0	0	0	0	0	0	0	ಹೋಮ್ಸ್ಟೆಡ್
homework	0	0	0	1	0	0	0	0	0	0	ಮನೆಕೆಲಸ
homicidal	1	0	0	1	0	1	0	0	0	0	ನರಹಂತಕ
homicide	1	0	1	1	0	1	0	1	0	0	ನರಹತ್ಯೆ
homily	0	0	0	0	0	0	0	0	0	0	ಧರ್ಮಾಚರಣೆ
homogeneity	0	0	0	0	0	0	0	0	0	0	ಏಕರೂಪತೆ
homogeneous	0	0	0	0	0	0	0	0	0	0	ಏಕರೂಪದ
homologous	0	0	0	0	0	0	0	0	0	0	ಏಕರೂಪದ
homologue	0	0	0	0	0	0	0	0	0	0	ಹೋಮೋಲಾಗ್
homology	0	0	0	0	0	0	1	0	0	0	ಸಮಶಾಸ್ತ್ರ
hone	0	0	0	0	0	0	0	0	0	0	ಸಾಣೆ ಹಿಡಿಯಿರಿ
honest	1	0	1	1	1	0	1	1	0	1	ಪ್ರಾಮಾಣಿಕ
honesty	0	0	0	0	0	0	1	0	0	1	ಪ್ರಾಮಾಣಿಕತೆ
honey	0	0	0	0	0	0	1	0	0	0	ಜೇನು
honeycomb	0	0	0	0	0	0	0	0	0	0	ಜೇನುಗೂಡು
honeymoon	0	1	0	0	1	0	1	0	1	1	ಮಧುಚಂದ್ರ
honeysuckle	0	0	0	0	0	0	0	0	0	0	ಹನಿಸಕಲ್
honor	0	0	0	0	0	0	1	0	0	1	ಗೌರವ
honorable	0	0	0	0	0	0	1	0	0	1	ಗೌರವಾನ್ವಿತ
honorarium	0	0	0	0	0	0	0	0	0	0	ಗೌರವಧನ
hood	1	0	1	1	0	1	0	0	0	0	ಹುಡ್
hooded	0	0	0	1	0	0	0	0	0	0	ಹೆಡ್ಡ್
hoof	0	0	0	0	0	0	0	0	0	0	ಗೊರಸು
hook	0	0	0	0	0	0	0	0	0	0	ಕೊಕ್ಕೆ
hooked	0	0	0	0	0	1	0	0	0	0	ಸಿಲುಕಿದ
hooker	0	0	0	0	0	0	0	0	0	0	ಹೂಕರ್
hoop	0	0	0	0	0	0	0	0	0	0	ಹೂಪ್
hoot	1	0	1	0	0	1	0	0	0	0	ಕೂಗು
hop	0	0	0	0	0	0	0	0	0	0	ಹಾಪ್
hope	0	1	0	0	1	0	1	0	1	1	ಭರವಸೆ
hopeful	0	1	0	0	1	0	1	0	1	1	ಆಶಾದಾಯಕ
hopeless	0	0	0	1	0	1	0	1	0	0	ಹತಾಶ
hopelessness	1	0	1	1	0	1	0	1	0	0	ಹತಾಶತೆ
hopes	0	0	0	0	0	0	0	0	0	0	ಭರವಸೆ
hoping	0	0	0	0	0	0	0	0	0	0	ಆಶಿಸುತ್ತಿದ್ದಾರೆ
hopper	0	0	0	0	0	0	0	0	0	0	ಹಾಪರ್
horde	0	0	0	0	0	1	0	0	1	0	ಗುಂಪು
horizon	0	1	0	0	0	0	1	0	0	0	ದಿಗಂತ
horizontal	0	0	0	0	0	0	0	0	0	0	ಸಮತಲ
horizontally	0	0	0	0	0	0	0	0	0	0	ಅಡ್ಡಲಾಗಿ
horn	0	0	0	0	0	0	0	0	0	0	ಕೊಂಬು
hornet	0	0	0	0	0	0	0	0	0	0	ಹಾರ್ನೆಟ್
horny	0	0	0	0	0	0	0	0	0	0	ಕೊಂಬಿನ
horoscope	0	1	0	0	0	0	0	0	0	0	ಜಾತಕ
horrible	1	0	1	1	0	1	0	0	0	0	ಭಯಾನಕ
horribly	0	0	0	0	0	1	0	0	0	0	ಭೀಕರವಾಗಿ
horrid	1	0	1	1	0	1	0	1	0	0	ಭಯಾನಕ
horrific	1	0	1	1	0	1	0	1	0	0	ಭಯಾನಕ
horrified	0	0	0	1	0	1	0	0	0	0	ಗಾಬರಿಯಾಯಿತು
horrifying	0	0	1	1	0	1	0	1	0	0	ಭಯಾನಕ
horror	1	0	1	1	0	1	0	1	1	0	ಭಯಾನಕ
horrors	0	0	0	1	0	1	0	1	0	0	ಭಯಾನಕತೆಗಳು
horse	0	0	0	0	0	0	0	0	0	1	ಕುದುರೆ
horseman	0	0	0	0	0	0	0	0	0	0	ಕುದುರೆ ಸವಾರ
horseshoe	0	0	0	0	0	0	0	0	0	0	ಕುದುರೆಮುಖ
horticultural	0	0	0	0	0	0	0	0	0	0	ತೋಟಗಾರಿಕಾ
horticulture	0	0	0	0	0	0	0	0	0	0	ತೋಟಗಾರಿಕೆ
hose	0	0	0	0	0	0	0	0	0	0	ಮೆದುಗೊಳವೆ
hosiery	0	0	0	0	0	0	0	0	0	0	ಹೊಸೈರಿ
hospice	0	0	0	0	0	0	0	1	0	0	ಧರ್ಮಶಾಲೆ
hospital	0	0	0	1	0	0	0	1	0	1	ಆಸ್ಪತ್ರೆ
hospitality	0	0	0	0	0	0	1	0	0	0	ಆತಿಥ್ಯ
hostage	1	0	0	1	0	1	0	0	0	0	ಒತ್ತೆಯಾಳು
hostel	0	0	0	0	0	0	0	0	0	0	ವಿದ್ಯಾರ್ಥಿ ನಿಲಯ
hostile	1	0	1	1	0	1	0	0	0	0	ಪ್ರತಿಕೂಲ
hostilities	1	0	0	1	0	1	0	0	0	0	ಹಗೆತನಗಳು
hostility	1	0	1	0	0	1	0	0	0	0	ಹಗೆತನ
hot	1	0	0	0	0	0	0	0	0	0	ಬಿಸಿ
hotbed	0	0	0	0	0	0	0	0	0	0	ಹಾಟ್ಬೆಡ್
hotel	0	0	0	0	0	0	0	0	0	0	ಹೋಟೆಲ್
hour	0	0	0	0	0	0	0	0	0	0	ಗಂಟೆ
hourglass	0	0	0	0	0	0	0	0	0	0	ಮರಳು ಗಡಿಯಾರ
hourly	0	0	0	0	0	0	0	0	0	0	ಗಂಟೆಗೊಮ್ಮೆ
house	0	0	0	0	0	0	0	0	0	0	ಮನೆ
household	0	0	0	0	0	0	1	0	0	0	ಮನೆಯವರು
householder	0	0	0	0	0	0	0	0	0	0	ಗೃಹಸ್ಥ
housekeeper	0	0	0	0	0	0	0	0	0	0	ಮನೆಗೆಲಸಗಾರ
housekeeping	0	0	0	0	0	0	1	0	0	0	ಮನೆಗೆಲಸ
housewife	0	0	0	0	0	0	0	0	0	0	ಗೃಹಿಣಿ
housing	0	0	0	0	0	0	0	0	0	0	ವಸತಿ
hovercraft	0	0	0	0	0	0	0	0	0	0	ಹೋವರ್ಕ್ರಾಫ್ಟ್
howl	1	0	1	1	0	1	0	1	1	0	ಕೂಗು
howsoever	0	0	0	0	0	0	0	0	0	0	ಹೇಗಾದರೂ
hoy	0	0	0	0	0	0	0	0	0	0	ಹೋಯ್
hub	0	0	0	0	0	0	0	0	0	0	ಕೇಂದ್ರ
huddle	0	0	0	0	0	0	0	0	0	0	ಹಡಲ್
hue	0	0	0	0	0	0	0	0	0	0	ವರ್ಣ
huff	1	0	1	0	0	1	0	0	0	0	ಹಫ್
hug	0	0	0	0	1	0	1	0	0	1	ಅಪ್ಪುಗೆ
huge	0	0	0	0	0	0	0	0	0	0	ಬೃಹತ್
hulk	0	0	1	0	0	0	0	0	0	0	ಹಲ್ಕ್
hull	0	0	0	0	0	0	0	0	0	0	ಹಲ್
hum	0	0	0	0	0	0	0	0	0	0	ಹೂಂ
human	0	0	0	0	0	0	0	0	0	0	ಮಾನವ
humane	0	0	0	0	0	0	1	0	0	0	ಮಾನವೀಯ
humanitarian	0	1	0	0	1	0	1	0	1	1	ಮಾನವೀಯ
humanities	0	0	0	0	0	0	0	0	0	0	ಮಾನವಿಕತೆಗಳು
humanity	0	0	0	0	1	0	1	0	0	1	ಮಾನವೀಯತೆ
humble	0	0	1	0	0	1	1	1	0	0	ವಿನಮ್ರ
humbled	0	0	0	0	0	0	1	1	0	0	ವಿನೀತನಾದ
humbly	0	0	0	0	0	0	1	0	0	0	ನಮ್ರತೆಯಿಂದ
humbug	1	0	1	0	0	1	0	1	0	0	ಹಂಬಗ್
humid	0	0	0	0	0	0	0	0	0	0	ಆರ್ದ್ರ
humidity	0	0	0	0	0	0	0	0	0	0	ಆರ್ದ್ರತೆ
humiliate	1	0	0	0	0	1	0	1	0	0	ಅವಮಾನ ಮಾಡುತ್ತವೆ
humiliating	0	0	1	0	0	1	0	0	0	0	ಅವಮಾನಕರ
humiliation	0	0	1	0	0	1	0	1	0	0	ಅವಮಾನ
humility	0	0	0	0	0	0	1	0	0	1	ನಮ್ರತೆ
hummer	0	0	0	0	0	0	0	0	0	0	ಹಮ್ಮರ್
hummingbird	0	0	0	0	0	0	0	0	0	0	ಹಮ್ಮಿಂಗ್ ಬರ್ಡ್
humongous	0	0	0	0	0	0	0	0	0	0	ಬೃಹತ್
humorist	0	0	0	0	0	0	1	0	0	0	ಹಾಸ್ಯಗಾರ
humorous	0	0	0	0	1	0	1	0	0	0	ಹಾಸ್ಯಮಯ
hump	0	0	0	0	0	0	0	0	0	0	ಉಬ್ಬು
hunch	0	0	0	0	0	1	0	0	0	0	ಗೂನು
hundred	0	0	0	0	0	0	0	0	0	0	ನೂರು
hundredth	0	0	0	0	0	0	0	0	0	0	ನೂರನೇ
hunger	0	0	0	0	0	0	0	0	0	0	ಹಸಿವು
hungry	0	1	0	0	0	1	0	0	0	0	ಹಸಿದಿದೆ
hunk	0	0	0	0	0	0	0	0	0	0	ಹಂಕ್
hunks	0	0	0	0	0	0	0	0	0	0	ಹಂಕ್ಸ್
hunt	0	0	0	0	0	0	0	0	0	0	ಬೇಟೆ
hunter	0	1	0	1	0	1	0	1	0	0	ಬೇಟೆಗಾರ
hunting	1	1	0	1	0	1	0	0	0	0	ಬೇಟೆಯಾಡುವುದು
hurl	0	0	0	0	0	0	0	0	0	0	ಚೆಲ್ಲು
hurrah	0	0	0	0	1	0	1	0	0	0	ಹುರ್ರೇ
hurricane	0	0	0	1	0	1	0	0	0	0	ಚಂಡಮಾರುತ
hurried	0	1	0	0	0	1	0	0	0	0	ಅವಸರದ
hurry	0	1	0	0	0	0	0	0	0	0	ಆತುರ
hurt	1	0	0	1	0	1	0	1	0	0	ನೋವಾಯಿತು
hurtful	1	0	1	1	0	1	0	1	0	0	ನೋವುಂಟುಮಾಡುತ್ತದೆ
hurting	1	0	0	1	0	1	0	1	0	0	ನೋಯಿಸುತ್ತಿದೆ
husbandry	0	0	0	0	0	0	1	0	0	1	ಸಾಕಾಣಿಕೆ
hush	0	0	0	0	0	0	1	0	0	0	ನಿಶ್ಯಬ್ದ
hushed	0	0	0	0	0	0	0	0	0	0	ಸುಮ್ಮನಾದರು
husk	0	0	0	0	0	0	0	0	0	0	ಹೊಟ್ಟು
husky	0	0	0	0	0	0	0	0	0	0	ಹಸ್ಕಿ
hustle	0	0	0	0	0	0	0	0	0	0	ಗಡಿಬಿಡಿ
hustler	0	0	0	0	0	1	0	0	0	0	ಹಸ್ಲರ್
hut	0	0	0	0	0	0	1	1	0	0	ಗುಡಿಸಲು
hutch	0	0	0	0	0	0	0	0	0	0	ಗುಡಿಸಲು
hyacinth	0	0	0	0	0	0	0	0	0	0	ಹಯಸಿಂತ್
hybrid	0	0	0	0	0	0	0	0	0	0	ಹೈಬ್ರಿಡ್
hydra	0	0	0	1	0	1	0	0	0	0	ಹೈಡ್ರಾ
hydraulics	0	0	0	0	0	0	0	0	0	0	ಹೈಡ್ರಾಲಿಕ್ಸ್
hydrocephalus	0	0	1	1	0	1	0	1	0	0	ಜಲಮಸ್ತಿಷ್ಕ ರೋಗ
hydrodynamics	0	0	0	0	0	0	0	0	0	0	ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್
hydrogen	0	0	0	0	0	0	0	0	0	0	ಜಲಜನಕ
hydrographic	0	0	0	0	0	0	0	0	0	0	ಹೈಡ್ರೋಗ್ರಾಫಿಕ್
hydrology	0	0	0	0	0	0	0	0	0	0	ಜಲವಿಜ್ಞಾನ
hygiene	0	0	0	0	0	0	0	0	0	0	ನೈರ್ಮಲ್ಯ
hygienic	0	0	0	0	0	0	1	0	0	0	ನೈರ್ಮಲ್ಯ
hymn	0	1	0	0	1	0	1	1	0	1	ಸ್ತೋತ್ರ
hype	0	1	0	0	0	1	0	0	0	0	ಪ್ರಚೋದನೆ
hyperbole	0	0	0	0	0	1	0	0	0	0	ಅತಿಶಯೋಕ್ತಿ
hypertrophy	0	0	1	1	0	0	0	0	1	0	ಹೈಪರ್ಟ್ರೋಫಿ
hyphen	0	0	0	0	0	0	0	0	0	0	ಹೈಫನ್
hypnotic	0	0	0	0	0	0	0	0	0	0	ನಿದ್ರಾಜನಕ
hypnotized	0	0	0	0	0	0	0	0	0	0	ಸಂಮೋಹನಗೊಳಿಸಿದೆ
hypocrisy	0	0	0	0	0	1	0	0	0	0	ಬೂಟಾಟಿಕೆ
hypocrite	0	0	1	0	0	1	0	0	0	0	ಕಪಟಿ
hypocritical	0	0	1	0	0	1	0	0	0	0	ಬೂಟಾಟಿಕೆ
hypothesis	0	1	0	0	0	0	0	0	1	0	ಕಲ್ಪನೆ
hypothetical	0	0	0	0	0	0	0	0	0	0	ಕಾಲ್ಪನಿಕ
hysteria	0	0	0	1	0	1	0	0	0	0	ಉನ್ಮಾದ
hysterical	1	0	0	1	0	1	0	0	0	0	ಉನ್ಮಾದದ
ice	0	0	0	0	0	0	0	0	0	0	ಮಂಜುಗಡ್ಡೆ
iceberg	0	0	0	0	0	0	0	0	0	0	ಮಂಜುಗಡ್ಡೆ
icon	0	0	0	0	0	0	0	0	0	0	ಐಕಾನ್
iconic	0	0	0	0	0	0	0	0	0	0	ಸಾಂಪ್ರದಾಯಿಕ
iconography	0	0	0	0	0	0	0	0	0	0	ಪ್ರತಿಮಾಶಾಸ್ತ್ರ
icy	0	0	0	0	0	0	0	0	0	0	ಹಿಮಾವೃತ
idea	0	0	0	0	0	0	0	0	0	0	ಕಲ್ಪನೆ
idealism	0	0	0	0	0	0	1	0	0	0	ಆದರ್ಶವಾದ
idealist	0	0	0	0	0	0	0	0	0	0	ಆದರ್ಶವಾದಿ
identical	0	0	0	0	0	0	0	0	0	0	ಒಂದೇ ರೀತಿಯ
identically	0	0	0	0	0	0	0	0	0	0	ಒಂದೇ ರೀತಿಯಲ್ಲಿ
identification	0	0	0	0	0	0	0	0	0	0	ಗುರುತಿಸುವಿಕೆ
identify	0	0	0	0	0	0	0	0	0	0	ಗುರುತಿಸಲು
identity	0	0	0	0	0	0	0	0	0	0	ಗುರುತು
ideology	0	0	0	0	0	0	0	0	0	0	ಸಿದ್ಧಾಂತ
idiocy	1	0	1	0	0	1	0	1	0	0	ಮೂರ್ಖತನ
idiom	0	0	0	0	0	0	0	0	0	0	ಭಾಷಾವೈಶಿಷ್ಟ್ಯ
idiomatic	0	0	0	0	0	0	0	0	0	0	ಭಾಷಾವೈಶಿಷ್ಟ್ಯ
idiot	0	0	1	0	0	1	0	0	0	0	ಮೂರ್ಖ
idiotic	1	0	1	0	0	1	0	0	0	0	ಮೂರ್ಖ
idle	0	0	0	0	0	0	0	0	0	0	ನಿಷ್ಕ್ರಿಯ
idleness	0	0	0	0	0	0	0	0	0	0	ಆಲಸ್ಯ
idler	0	0	0	0	0	1	0	0	0	0	ಜಡ
idol	0	0	0	0	0	0	1	0	0	0	ವಿಗ್ರಹ
idolatry	0	0	1	1	0	1	0	0	0	0	ವಿಗ್ರಹಾರಾಧನೆ
igloo	0	0	0	0	0	0	0	0	0	0	ಇಗ್ಲೂ
igneous	0	0	0	0	0	0	0	0	0	0	ಅಗ್ನಿಯುಕ್ತ
ignite	0	0	0	0	0	0	0	0	0	0	ಹೊತ್ತಿಕೊಳ್ಳುತ್ತವೆ
ignition	0	0	0	0	0	0	0	0	0	0	ದಹನ
ignorance	0	0	0	0	0	1	0	0	0	0	ಅಜ್ಞಾನ
ignorant	0	0	1	0	0	1	0	0	0	0	ಅಜ್ಞಾನಿ
ignore	0	0	0	0	0	1	0	0	0	0	ನಿರ್ಲಕ್ಷಿಸಿ
ilk	0	0	0	0	0	0	0	0	0	0	ilk
ill	1	0	1	1	0	1	0	1	0	0	ಅನಾರೋಗ್ಯ
illegal	1	0	1	1	0	1	0	1	0	0	ಅಕ್ರಮ
illegality	1	0	1	1	0	1	0	0	0	0	ಅಕ್ರಮ
illegally	0	0	0	0	0	0	0	0	0	0	ಅಕ್ರಮವಾಗಿ
illegible	0	0	0	0	0	1	0	0	0	0	ಅಸ್ಪಷ್ಟ
illegitimate	1	0	1	1	0	1	0	1	1	0	ನ್ಯಾಯಸಮ್ಮತವಲ್ಲದ
illicit	1	0	1	1	0	1	0	0	0	0	ಅಕ್ರಮ
illiterate	0	0	1	0	0	1	0	0	0	0	ಅನಕ್ಷರಸ್ಥ
illness	0	0	0	1	0	1	0	1	0	0	ಅನಾರೋಗ್ಯ
illogical	0	0	0	0	0	1	0	0	0	0	ತರ್ಕಬದ್ಧವಲ್ಲದ
illuminate	0	1	0	0	1	0	1	0	1	0	ಬೆಳಗುತ್ತವೆ
illumination	0	0	0	0	1	0	1	0	1	1	ಪ್ರಕಾಶ
illuminator	0	0	0	0	0	0	0	0	0	0	ಪ್ರಕಾಶಕ
illusion	0	0	0	0	0	1	0	0	1	0	ಭ್ರಮೆ
illustrate	0	0	0	0	0	0	1	0	0	0	ವಿವರಿಸಲು
illustration	0	0	0	0	0	0	0	0	0	0	ವಿವರಣೆ
illustrative	0	0	0	0	0	0	0	0	0	0	ವಿವರಣಾತ್ಮಕ
illustrious	0	0	0	0	0	0	1	0	0	0	ಸುಪ್ರಸಿದ್ಧ
image	0	0	0	0	0	0	0	0	0	0	ಚಿತ್ರ
imagery	0	0	0	0	0	0	0	0	0	0	ಚಿತ್ರಣ
imaginary	0	0	0	0	0	0	0	0	0	0	ಕಾಲ್ಪನಿಕ
imagination	0	0	0	0	0	0	0	0	0	0	ಕಲ್ಪನೆ
imaginative	0	0	0	0	0	0	1	0	0	0	ಕಾಲ್ಪನಿಕ
imagine	0	0	0	0	0	0	0	0	0	0	ಕಲ್ಪಿಸಿಕೊಳ್ಳಿ
imagined	0	0	0	0	0	0	0	0	0	0	ಕಲ್ಪಿಸಲಾಗಿದೆ
imagining	0	0	0	0	0	0	0	0	0	0	ಕಲ್ಪಿಸಿಕೊಳ್ಳುವುದು
imam	0	0	0	0	0	0	0	0	0	0	ಇಮಾಮ್
imbedded	0	0	0	0	0	0	0	0	0	0	ಅಳವಡಿಸಲಾಗಿದೆ
imitate	0	0	0	0	0	0	0	0	0	0	ಅನುಕರಿಸುತ್ತಾರೆ
imitated	0	0	0	0	0	1	0	0	0	0	ಅನುಕರಿಸಿದರು
imitation	0	0	0	0	0	1	0	0	0	0	ಅನುಕರಣೆ
immaculate	0	0	0	0	1	0	1	0	0	1	ನಿರ್ಮಲ
immaterial	0	0	0	0	0	0	0	0	0	0	ಅಭೌತಿಕ
immature	0	1	0	0	0	1	0	0	0	0	ಅಪಕ್ವ
immaturity	1	1	0	0	0	1	0	0	0	0	ಅಪಕ್ವತೆ
immeasurable	0	0	0	0	0	0	0	0	0	0	ಅಳೆಯಲಾಗದ
immeasurably	0	0	0	0	0	0	0	0	0	0	ಅಳೆಯಲಾಗದಷ್ಟು
immediacy	0	0	0	0	0	0	0	0	1	0	ತಕ್ಷಣದ
immediately	0	1	0	0	0	1	1	0	0	0	ತಕ್ಷಣವೇ
immemorial	0	0	0	0	0	0	0	0	0	0	ಸ್ಮರಣೀಯ
immense	0	0	0	0	0	0	1	0	0	0	ಅಪಾರ
immerse	0	1	0	1	1	0	1	0	1	1	ಮುಳುಗಿಸಿ
immersion	0	0	0	0	0	0	0	0	0	0	ಮುಳುಗುವಿಕೆ
immigrant	0	0	0	1	0	0	0	0	0	0	ವಲಸೆಗಾರ
immigration	0	0	0	0	0	0	0	0	0	0	ವಲಸೆ
