English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Maori Word
intoxicated	0	0	1	0	0	1	0	0	0	0	haurangi
intoxication	0	0	0	0	0	0	0	0	0	0	haurangi
intractable	1	0	0	0	0	1	0	0	0	0	kare e taea
intramural	0	0	0	0	0	0	0	0	0	0	intramural
intrepid	0	0	0	0	0	0	1	0	0	0	māia
intricate	0	0	0	0	0	0	0	0	0	0	whakararuraru
intrigue	0	1	0	1	0	1	0	0	1	0	hianga
intriguing	0	0	0	0	0	0	0	0	0	0	whakahihiri
intrinsic	0	0	0	0	0	0	0	0	0	0	o roto
intrinsically	0	0	0	0	0	0	0	0	0	0	i roto
introduction	0	0	0	0	0	0	0	0	0	0	whakataki
introductory	0	0	0	0	0	0	0	0	0	0	whakataki
introspection	0	0	0	0	0	0	0	0	0	0	tirohanga
introspective	0	0	0	0	0	0	0	0	0	0	titiro titiro
intruder	1	0	0	1	0	1	0	0	1	0	tangata pokanoa
intrusion	0	0	0	1	0	1	0	0	0	0	pokanoa
intrusive	1	0	1	1	0	1	0	0	1	0	pokanoa
intuition	0	0	0	0	0	0	1	0	0	1	whakaaro
intuitive	0	0	0	0	0	0	1	0	0	0	whai whakaaro
intuitively	0	1	0	0	0	0	0	0	0	0	whai whakaaro
inundation	0	0	0	0	0	0	0	0	0	0	waikeri
invade	1	0	0	1	0	1	0	1	1	0	whakaekea
invader	1	0	0	1	0	1	0	1	0	0	kaikino
invalid	0	0	0	0	0	0	0	1	0	0	muhu
invalidate	0	0	0	0	0	1	0	0	0	0	whakakorekore
invalidation	0	0	0	0	0	1	0	0	0	0	whakakorenga
invalidity	0	0	0	0	0	1	0	0	0	0	kore mana
invaluable	0	0	0	0	0	0	0	0	0	0	utu nui
invariably	0	0	0	0	0	0	1	0	0	0	i nga wa katoa
invasion	1	0	0	0	0	1	0	0	0	0	whakaekenga
invent	0	0	0	0	0	0	0	0	0	0	hanga
invention	0	0	0	0	0	0	0	0	0	0	hangahanga
inventive	0	0	0	0	0	0	1	0	0	0	whakaaro
inventor	0	0	0	0	0	0	1	0	0	0	kaihanga
inventory	0	0	0	0	0	0	0	0	0	0	rārangi pukapuka
inverse	0	0	0	0	0	0	0	0	0	0	kōaroaro
inversely	0	0	0	0	0	0	0	0	0	0	kōarokore
inversion	0	0	0	0	0	0	0	0	0	0	hurihanga
invert	0	0	0	0	0	0	0	0	0	0	whakahurihuri
inverted	0	0	0	0	0	0	0	0	0	0	whakahurihuri
investigate	0	0	0	0	0	0	1	0	0	0	whakatewhatewha
investigation	0	1	0	0	0	0	0	0	0	0	whakatewhatewha
investigator	0	0	0	0	0	0	0	0	0	0	kaitirotiro
investor	0	0	0	0	0	0	0	0	0	0	kaipupuri moni
invigorate	0	0	0	0	0	0	1	0	0	0	whakakaha
invincible	0	0	0	0	0	0	0	0	0	0	e kore e taea
invisibility	0	0	0	0	0	0	0	0	0	0	te kore e kitea
invisible	0	0	0	0	0	0	0	0	0	0	kore e kitea
invitation	0	1	0	0	0	0	1	0	0	0	pōwhiri
invite	0	1	0	0	1	0	1	0	1	1	powhiri
inviting	0	1	0	0	1	0	1	0	1	1	pōwhiri
invocation	0	1	0	0	0	0	0	0	0	1	inoi
invoice	0	0	0	0	0	0	0	0	0	0	nama nama
invoke	0	1	0	0	0	0	0	0	0	0	karanga
involuntary	0	0	0	0	0	1	0	0	0	0	kore noa
involution	1	0	0	0	0	1	0	0	0	0	uruhanga
involvement	1	0	0	0	0	0	0	0	0	0	whai wāhi
inwards	0	0	0	0	0	0	0	0	0	0	ki roto
iota	0	0	0	0	0	0	0	0	0	0	iota
irate	1	0	0	0	0	1	0	0	0	0	riri
ire	1	0	0	0	0	1	0	0	0	0	riri
iridescent	0	0	0	0	0	0	0	0	0	0	kirikiri
iris	0	0	0	1	0	0	0	0	0	0	iris
iron	0	0	0	0	0	0	1	0	0	1	rino
ironic	0	0	0	0	0	0	0	0	0	0	whakapouri
irons	0	0	0	0	0	1	0	0	0	0	rino
irony	0	0	0	0	0	0	0	0	0	0	whakapouri
irradiation	0	0	0	0	0	0	0	0	0	0	irarata
irrational	0	0	1	1	0	1	0	0	0	0	pohehe
irrationality	0	0	0	0	0	1	0	0	0	0	koretake
irreconcilable	1	0	0	1	0	1	0	1	0	0	e kore e tau
irreducible	0	0	0	0	0	0	1	0	0	0	e kore e taea te whakaheke
irrefutable	0	0	0	0	0	0	1	0	0	1	korekore
irregular	0	0	0	0	0	1	0	0	0	0	kōhikohiko
irregularity	0	0	0	0	0	1	0	0	0	0	hē
irregularly	0	0	0	0	0	0	0	0	0	0	hē
irrelevant	0	0	0	0	0	1	0	0	0	0	horekau
irreparable	0	0	0	1	0	1	0	1	0	0	e kore e taea te whakatika
irrepressible	0	0	0	0	0	0	0	0	0	0	korekore
irresistible	0	0	0	0	0	0	0	0	0	0	korekore
irrespective	0	0	0	0	0	0	0	0	0	0	ahakoa
irresponsible	0	0	0	0	0	1	0	0	0	0	kore haepapa
irreverent	0	0	0	0	0	1	0	0	0	0	whakaute
irreversible	0	0	0	0	0	0	0	0	0	0	e kore e taea te huri
irrevocable	0	0	0	0	0	1	0	0	0	0	e kore e taea te whakakore
irrigate	0	0	0	0	0	0	0	0	0	0	whakamakuku
irrigation	0	0	0	0	0	0	0	0	0	0	irrigation
irritability	1	0	0	0	0	1	0	0	0	0	te pukuriri
irritable	1	0	0	0	0	1	0	0	0	0	pukuriri
irritating	1	0	1	0	0	1	0	0	0	0	whakapataritari
irritation	1	0	1	0	0	1	0	1	0	0	riri
island	0	0	0	0	0	0	0	0	0	0	motu
isle	0	0	0	0	0	0	0	0	0	0	motu
islet	0	0	0	0	0	0	0	0	0	0	motu
isolate	0	0	0	0	0	0	0	1	0	0	whakataha
isolated	0	0	0	1	0	1	0	1	0	0	taratahi
isolation	0	0	0	0	0	1	0	1	0	0	wehe
isomorphism	0	0	0	0	0	0	0	0	0	0	te hauhautanga
isothermal	0	0	0	0	0	0	0	0	0	0	hauwaro
issue	0	0	0	0	0	0	0	0	0	0	take
itch	0	0	0	0	0	0	0	0	0	0	patito
itching	0	0	0	0	0	0	0	0	0	0	te patiri
item	0	0	0	0	0	0	0	0	0	0	tūemi
itemize	0	0	0	0	0	0	0	0	0	0	whakaemi
items	0	0	0	0	0	0	0	0	0	0	tūemi
iterate	0	0	0	0	0	0	0	0	0	0	tukurua
iteration	0	0	0	0	0	0	0	0	0	0	whitiwhitinga
iterative	0	0	0	0	0	0	0	0	0	0	tukurua
itinerant	0	0	0	0	0	0	0	0	0	0	haereere
itinerary	0	0	0	0	0	0	0	0	0	0	huarahi haere
ivory	0	0	0	0	0	0	0	0	0	0	rei
jab	1	0	0	0	0	0	0	0	0	0	jab
jabber	0	0	0	0	0	1	0	0	0	0	tanga
jack	0	0	0	0	0	0	0	0	0	0	koki
jackass	0	0	0	0	0	0	0	0	0	0	poaka
jackpot	0	1	0	0	1	0	1	0	1	0	pūtaonga
jacks	0	0	0	0	0	0	0	0	0	0	nga koki
jade	0	0	0	0	0	0	0	0	0	0	jade
jag	0	0	0	0	0	0	0	0	0	0	tukituki
jagged	0	0	0	0	0	0	0	0	0	0	kopikopiko
jaguar	0	0	0	0	0	0	0	0	0	0	jaguara
jail	0	0	0	1	0	1	0	1	0	0	whare herehere
jam	0	0	0	0	0	0	1	0	0	0	tāmi
jammed	0	0	0	0	0	0	0	0	0	0	tāmi
janitor	0	0	1	0	0	0	0	0	0	0	kaihoroi
japan	0	0	0	0	0	0	0	0	0	0	Japan
jar	0	0	0	0	0	0	0	0	0	0	oko
jargon	0	0	0	0	0	1	0	0	0	0	kupu korero
jarring	0	0	0	1	0	1	0	1	0	0	tukituki
jasper	0	0	0	0	0	0	0	0	0	0	hahapa
jaundice	0	0	0	1	0	1	0	0	0	0	mate pukupuku
jaunt	0	0	0	0	0	0	0	0	0	0	takakau
javelin	0	0	0	0	0	0	0	0	0	0	te tao
jaw	0	0	0	0	0	0	0	0	0	0	kauae
jaws	0	0	0	1	0	0	0	0	0	0	kauae
jay	0	0	0	0	0	0	0	0	0	0	jay
jealous	1	0	1	0	0	1	0	0	0	0	hae
jealousy	1	0	1	1	0	1	0	1	0	0	puhaehae
jeans	0	0	0	0	0	0	0	0	0	0	patiti
jeep	0	0	0	0	0	0	0	0	0	0	jeep
jelly	0	0	0	0	0	0	0	0	0	0	tiēre
jenny	0	0	0	0	0	0	0	0	0	0	Jenny
jeopardize	1	0	0	1	0	1	0	0	0	0	whakararu
jeopardy	0	1	0	1	0	1	0	0	0	0	mōrearea
jerk	1	0	0	0	0	0	0	0	1	0	porangi
jersey	0	0	0	0	0	0	0	0	0	0	koti
jest	0	0	0	0	1	0	1	0	1	0	whakahi
jester	0	0	0	0	0	0	0	0	0	0	whakahi
jet	0	0	0	0	0	0	0	0	0	0	jet
jetty	0	0	0	0	0	0	0	0	0	0	wakarere
jewel	0	0	0	0	0	0	0	0	0	0	taonga
jeweler	0	0	0	0	0	0	0	0	0	0	kaikoi
jewelry	0	0	0	0	0	0	0	0	0	0	whakapaipai
jib	0	0	0	0	0	0	0	0	0	0	hupa
jiffy	0	0	0	0	0	0	0	0	0	0	tika
jimmy	0	0	0	0	0	0	0	0	0	0	jimmy
jingle	0	0	0	0	0	0	0	0	0	0	tangitangi
job	0	0	0	0	0	0	1	0	0	0	mahi
jock	0	0	0	0	0	0	0	0	0	0	takakau
jockey	0	0	0	0	0	0	0	0	0	0	joki
jog	0	0	0	0	0	0	0	0	0	0	korikori
john	0	0	1	0	0	1	0	0	0	0	hoana
join	0	0	0	0	0	0	1	0	0	0	uru atu
joined	0	0	0	0	0	0	1	0	0	0	honoa
joining	0	0	0	0	0	0	0	0	0	0	hono
joint	0	0	0	0	0	0	0	0	0	0	tahi
jointly	0	0	0	0	0	0	0	0	0	0	tahi
joke	0	0	0	0	0	1	0	0	0	0	katakata
joker	0	0	0	0	1	0	1	0	1	0	whakakatakata
joking	0	0	0	0	0	0	1	0	0	0	whakakatakata
jolt	0	0	0	0	0	0	0	0	1	0	oho
jornada	0	0	0	0	0	1	0	0	0	0	jornada
jot	0	0	0	0	0	0	0	0	0	0	iota
journal	0	0	0	0	0	0	0	0	0	0	hautaka
journalism	0	0	0	0	0	0	0	0	0	1	purongo
journalist	0	0	0	0	0	0	1	0	0	0	kairīpoata
journey	0	1	0	1	1	0	1	0	0	0	haerenga
journeyman	0	0	0	0	0	0	0	0	0	1	tangata haere
jovial	0	0	0	0	1	0	1	0	0	0	harikoa
joy	0	0	0	0	1	0	1	0	0	0	harikoa
joyful	0	0	0	0	1	0	1	0	0	1	harikoa
joyous	0	0	0	0	1	0	1	0	0	0	harikoa
jubilant	0	0	0	0	1	0	1	0	1	1	harikoa
jubilee	0	0	0	0	1	0	1	0	1	0	tiupiri
judge	0	0	0	0	0	0	0	0	0	0	kaiwhakawa
judging	0	0	0	0	0	0	0	0	0	0	whakawa
judgment	0	0	0	0	0	0	0	0	1	0	whakawa
judicial	0	1	0	0	0	0	1	0	0	1	whakawa
judiciary	0	1	0	0	0	0	0	0	0	1	whakawa
judicious	0	0	0	0	0	0	1	0	0	1	whaiwhakaaro
jug	0	0	0	0	0	0	0	0	0	0	ipu
juggle	0	0	0	0	0	0	0	0	0	0	takahurihuri
juggling	0	0	0	0	0	0	0	0	0	0	tukituki
juice	0	0	0	0	0	0	0	0	0	0	waiu
juicy	0	0	0	0	0	0	0	0	0	0	reka
jumble	0	0	0	0	0	1	0	0	0	0	takahurihuri
jumbled	0	0	0	0	0	0	0	0	0	0	pokanoa
jumbo	0	0	0	0	0	0	0	0	0	0	jumbo
jump	0	0	0	0	1	0	1	0	0	0	pekepeke
junction	0	0	0	0	0	0	0	0	0	0	hononga
juncture	0	0	0	0	0	0	0	0	0	0	kohanga
jungle	0	0	0	1	0	0	0	0	0	0	ngaherehere
junior	0	0	0	0	0	0	0	0	0	0	teina
junk	0	0	0	0	0	1	0	0	0	0	paraurehe
junta	0	0	0	0	0	1	0	0	0	0	hunta
juridical	0	0	0	0	0	0	0	0	0	0	ture
jurisdiction	0	0	0	0	0	0	0	0	0	0	mana whakahaere
jurisprudence	0	0	0	0	0	0	0	1	0	0	ture ture
jurist	0	0	0	0	0	0	0	0	0	1	kaiwhakawā
jury	0	0	0	0	0	0	0	0	0	1	kaiwhakawa
justice	0	0	0	0	0	0	1	0	0	1	tika
justifiable	0	0	0	0	0	0	1	0	0	1	tika
justification	0	0	0	0	0	0	1	0	0	0	whakamana
justify	0	0	0	0	0	0	0	0	0	0	whakatika
jute	0	0	0	0	0	0	0	0	0	0	jute
juvenile	0	0	0	0	0	1	0	0	0	0	rangatahi
juxtaposition	0	0	0	0	0	0	0	0	0	0	whakakotahitanga
kaiser	0	0	0	0	0	0	0	0	0	0	kaiser
kaleidoscope	0	0	0	0	0	0	0	0	0	0	kaleidoscope
kangaroo	0	0	0	0	0	0	0	0	0	0	kangaroo
kanji	0	0	0	0	0	0	0	0	0	0	kanji
karma	0	0	0	0	0	0	0	0	0	0	karma
kayak	0	0	0	0	0	0	0	0	0	0	waka waka
keel	0	0	0	0	0	0	0	0	0	0	keera
keeper	0	0	0	0	0	0	0	0	0	0	kaitiaki
keeping	0	0	0	0	0	0	0	0	0	0	pupuri
keepsake	0	0	0	0	0	0	1	0	0	0	maumahara
keg	0	0	0	0	0	0	0	0	0	0	kete
ken	0	0	0	0	0	0	1	0	0	0	ken
kennel	0	0	0	0	0	0	0	1	0	0	whare herehere
kern	0	0	0	0	0	1	0	0	0	0	kern
kernel	0	0	0	0	0	0	0	0	0	0	kākano
kerosene	0	0	0	1	0	0	0	0	0	0	hinuhinu
kettle	0	0	0	0	0	0	0	0	0	0	pata
key	0	0	0	0	0	0	0	0	0	0	kī
keyhole	0	0	0	0	0	0	0	0	0	0	poka kī
keynote	0	0	0	0	0	0	1	0	0	0	kupu matua
keystone	0	0	0	0	0	0	1	0	0	0	kowhatu matua
khaki	0	0	0	0	0	0	0	0	0	0	khaki
khan	0	0	0	1	0	0	0	0	0	1	khan
kick	1	0	0	0	0	1	0	0	0	0	whana
kicking	1	0	0	0	0	0	0	0	0	0	whana
kid	0	0	0	0	0	0	0	0	0	0	tamaiti
kidding	0	0	0	0	0	0	0	0	0	0	whakakatakata
kidnap	1	0	0	1	0	1	0	1	1	0	kāhaki
kill	0	0	0	1	0	1	0	1	0	0	patu
killing	1	0	0	1	0	1	0	1	0	0	kohuru
kiln	0	0	0	0	0	0	0	0	0	0	umu
kilogram	0	0	0	0	0	0	0	0	0	0	kirokaramu
kilometer	0	0	0	0	0	0	0	0	0	0	kiromita
kilt	0	0	0	0	0	0	0	0	0	0	kilt
kimono	0	0	0	0	0	0	0	0	0	0	kimono
kin	0	0	0	0	0	0	0	0	0	0	whanaunga
kind	0	0	0	0	1	0	1	0	0	1	atawhai
kindergarten	0	0	0	0	0	0	0	0	0	0	whare wananga
kindness	0	0	0	0	0	0	1	0	0	0	atawhai
kindred	0	1	0	0	1	0	1	0	0	1	whanaunga
kinematics	0	0	0	0	0	0	0	0	0	0	kinematics
king	0	0	0	0	0	0	1	0	0	0	kingi
kingdom	0	0	0	0	0	0	0	0	0	0	rangatiratanga
kink	0	0	0	0	0	0	0	0	0	0	kink
kinky	0	0	0	0	0	0	0	0	0	0	kikino
kiosk	0	0	0	0	0	0	0	0	0	0	kioka
kirk	0	0	0	0	0	0	0	0	0	0	kirk
kiss	0	1	0	0	1	0	1	0	1	0	kihi
kit	0	0	0	0	0	0	0	0	0	0	kete
kitchen	0	0	0	0	0	0	0	0	0	0	kīhini
kite	0	0	1	0	0	1	0	0	0	0	kite
kitten	0	0	0	0	1	0	1	0	0	1	punua
knack	0	0	0	0	0	0	1	0	0	0	mohio
knapsack	0	0	0	0	0	0	0	0	0	0	pekepeke
knead	0	0	0	0	0	0	0	0	0	0	te pokepoke
knee	0	0	0	0	0	0	0	0	0	0	turi
kneel	0	0	0	0	0	0	0	0	0	0	tuturi
kneeling	0	0	0	0	0	0	0	0	0	0	tuturi ana
knell	0	0	0	1	0	1	0	1	0	0	turi
knickers	0	0	0	0	0	0	0	0	0	1	nga pakupaku
knife	0	0	0	0	0	0	0	0	0	0	maripi
knight	0	0	0	0	0	0	1	0	0	0	hoia
knit	0	0	0	0	0	0	0	0	0	0	tuitui
knob	0	0	0	0	0	0	0	0	0	0	puku
knock	0	0	0	0	0	0	0	0	0	0	patoto
knoll	0	0	0	0	0	0	0	0	0	0	knoll
knot	0	0	0	0	0	0	0	0	0	0	pona
knotted	0	0	0	0	0	1	0	0	0	0	herea
knowing	0	0	0	0	0	0	1	0	0	0	te mohio
knowingly	0	0	0	0	0	0	0	0	0	0	ma te mohio
knowledge	0	0	0	0	0	0	1	0	0	0	matauranga
knuckle	0	0	0	0	0	0	0	0	0	0	piko
kos	0	0	0	0	0	0	0	0	0	0	kos
kris	0	0	0	0	0	0	0	0	0	0	kerehi
kudos	0	0	0	0	1	0	1	0	0	0	mihi
lab	0	0	0	0	0	0	0	0	0	0	taiwhanga
label	0	0	0	0	0	0	0	0	0	1	tapanga
labor	0	1	0	0	1	0	1	0	1	1	mahi
laboratory	0	0	0	0	0	0	0	0	0	0	taiwhanga
labored	0	0	0	0	0	1	0	1	0	0	mahi
laborer	0	0	0	0	0	0	0	0	0	0	kaimahi
laboring	0	0	0	0	0	0	0	0	0	0	mahi
laborious	0	0	0	0	0	1	0	0	0	0	whakapau kaha
labyrinth	0	1	0	0	0	1	0	0	0	0	labyrinth
lac	0	0	0	0	0	0	0	0	0	0	lac
lace	1	0	0	1	0	1	1	1	0	1	reihi
lack	0	0	0	0	0	1	0	0	0	0	kore
lacking	0	0	0	0	0	1	0	0	0	0	ngaro
lackluster	0	0	0	0	0	1	0	0	0	0	korekore
lacquer	0	0	0	0	0	0	0	0	0	0	waikini
lacrosse	0	0	0	0	0	0	0	0	0	0	rīpeka
lad	0	0	0	0	0	0	0	0	0	0	tama
ladder	0	0	0	0	0	0	0	0	0	0	arawhata
laden	0	0	0	0	0	1	0	0	0	0	utaina
lading	0	0	0	0	0	0	0	0	0	0	utaina
ladle	0	0	0	0	0	0	0	0	0	0	punetēpu
lady	0	0	0	0	0	0	0	0	0	0	wahine
lag	0	0	0	0	0	1	0	0	0	0	takamuri
lagging	1	1	1	0	0	1	0	1	0	0	takamuri
lagoon	0	0	0	0	0	0	0	0	0	0	hāpua
lair	0	0	0	0	0	1	0	0	0	0	rua
laity	0	0	0	0	0	0	0	0	0	0	reimana
lake	0	0	0	0	0	0	0	0	0	0	roto
lama	0	0	0	0	0	0	0	0	0	0	rama
lamb	0	0	0	0	1	0	1	0	0	1	reme
lament	0	0	1	1	0	1	0	1	0	0	tangi
lamenting	0	0	0	0	0	0	0	1	0	0	e tangi ana
lamina	0	0	0	0	0	0	0	0	0	0	lamina
laminated	0	0	0	0	0	0	0	0	0	0	whakakikoruatia
lamp	0	0	0	0	0	0	0	0	0	0	rama
lance	0	0	0	0	0	0	0	0	0	0	tao
lancer	0	0	0	0	0	0	0	0	0	0	toha
land	0	0	0	0	0	0	1	0	0	0	whenua
landed	0	0	0	0	0	0	1	0	0	0	taunga
landing	0	0	0	0	0	0	0	0	0	0	taunga
landlocked	0	0	0	0	0	0	0	0	0	0	kua mau ki te whenua
landlord	0	0	0	0	0	0	0	0	0	0	tangata whenua
landmark	0	0	0	0	0	0	0	0	0	1	tohu whenua
lands	0	0	0	0	0	0	0	0	0	0	whenua
landscape	0	0	0	0	0	0	0	0	0	0	whenua
landscaping	0	0	0	0	0	0	0	0	0	0	whakapaipai whenua
landslide	0	0	0	1	0	1	0	1	0	0	horo whenua
lane	0	0	0	0	0	0	0	0	0	0	ara
language	0	0	0	0	0	0	0	0	0	0	reo
languid	0	0	0	0	0	1	0	0	0	0	ngoikore
languish	0	0	0	0	0	1	0	0	0	0	ngongo
languishing	0	0	0	1	0	1	0	1	0	0	e ngenge ana
lanky	0	0	0	0	0	0	0	0	0	0	kikorangi
lantern	0	0	0	0	0	0	0	0	0	0	ramarama
lap	0	0	0	0	0	0	0	0	0	0	whao
lapel	0	0	0	0	0	0	0	0	0	0	whētui
lapse	0	0	0	0	0	1	0	0	0	0	paheke
lapsed	0	0	0	0	0	0	0	0	0	0	kua ngaro
larceny	0	0	1	0	0	1	0	0	0	0	tahae
lard	0	0	0	0	0	0	0	0	0	0	hinu poaka
larder	0	0	0	0	0	0	0	0	0	0	rara
large	0	0	0	0	0	0	0	0	0	0	nui
larger	0	0	1	0	0	0	0	0	1	1	nui ake
largo	0	0	0	0	0	0	0	0	0	0	nui
lark	0	0	0	0	0	0	0	0	0	0	rara
larva	0	0	0	0	0	0	0	0	0	0	torongū
larynx	0	0	0	0	0	0	0	0	0	0	larynx
laser	0	0	0	0	0	0	1	0	0	1	taiaho
lash	1	0	0	1	0	1	0	0	0	0	whiu
lass	0	0	0	0	0	0	0	0	0	0	kotiro
lasso	0	0	0	0	0	0	0	0	0	0	laso
lasting	0	0	0	0	0	0	0	0	0	0	mau tonu
latch	0	0	0	0	0	0	0	0	0	0	kuti
late	0	0	0	0	0	1	0	1	0	0	tōmuri
lateness	0	0	0	0	0	1	0	0	0	0	tōmuri
latent	1	1	1	0	0	1	0	0	1	0	huna
lateral	0	0	0	0	0	0	0	0	0	0	taha taha
laterally	0	0	0	0	0	0	0	0	0	0	taha taha
latex	0	0	0	0	0	0	0	0	0	0	taherapa
lathe	0	0	0	0	0	0	0	0	0	0	miro
lather	0	0	0	0	0	0	0	0	0	0	hupa
latitude	0	0	0	0	0	0	0	0	0	0	ahopae
latrines	0	0	1	0	0	1	0	0	0	0	wharepaku
lattice	0	0	0	0	0	0	0	0	0	0	reiti
laudable	0	0	0	0	0	0	1	0	0	0	whakamoemititia
laugh	0	0	0	0	1	0	1	0	1	0	katakata
laughable	0	0	1	0	0	1	0	0	0	0	katakata
laughing	0	0	0	0	1	0	1	0	0	0	katakata
laughter	0	1	0	0	1	0	1	0	1	0	katakata
launch	0	1	0	0	0	0	1	0	0	0	whakarewatanga
laundry	0	0	0	0	0	0	0	0	0	0	horoi horoi
laureate	0	0	0	0	0	0	1	0	0	1	toa
laurel	0	0	0	0	0	0	1	0	0	0	laureira
laurels	0	0	0	0	1	0	1	0	0	0	laurels
lava	1	0	0	1	0	1	0	0	0	0	rangitoto
lavage	0	0	0	0	0	0	0	0	0	0	horoi
lavatory	0	0	1	0	0	0	0	0	0	0	wharepaku
lavender	0	0	0	0	0	0	0	0	0	0	lavender
lavish	0	0	0	0	0	0	1	0	0	0	nui
law	0	0	0	0	0	0	0	0	0	1	ture
lawful	0	0	0	0	0	0	1	0	0	1	tika
lawlessness	1	0	0	1	0	1	0	0	0	0	mahi tutu
lawn	0	0	0	0	0	0	0	0	0	0	pātītī
lawsuit	1	0	1	1	0	1	0	1	1	0	whakawa
lawyer	1	0	1	1	0	1	0	0	0	0	roia
lax	0	0	0	0	0	1	0	1	0	0	ngoikore
laxative	0	0	1	1	0	1	0	0	0	0	whakamau
lay	0	0	0	0	0	0	0	0	0	0	takoto
layer	0	0	0	0	0	0	0	0	0	0	paparanga
layered	0	0	0	0	0	0	0	0	0	0	paparanga
layman	0	0	0	0	0	0	0	0	0	0	tangata reimana
lazy	0	0	0	0	0	1	0	0	0	0	mangere
lea	0	0	0	0	0	0	0	0	0	0	lea
lead	0	0	0	0	0	0	1	0	0	0	arahi
leader	0	0	0	0	0	0	1	0	0	1	rangatira
leading	0	0	0	0	0	0	0	0	0	1	ārahi
leads	0	0	0	0	0	0	0	0	0	0	arahi
leaf	0	0	0	0	0	0	0	0	0	0	rau
leaflet	0	0	0	0	0	0	0	0	0	0	pepa
leafy	0	0	0	0	0	0	0	0	0	0	raurau
league	0	0	0	0	0	0	1	0	0	0	rīki
leak	0	0	0	0	0	1	0	0	0	0	turuturu
leakage	0	0	0	0	0	1	0	0	0	0	turuturu
leaky	0	0	0	0	0	1	0	0	0	0	turuturu
lean	0	0	0	0	0	0	0	0	0	0	hiroki
leaned	0	0	0	0	0	0	0	0	0	0	piko
leaning	0	0	0	0	0	0	0	0	0	1	whakapiko
leap	0	0	0	0	0	0	0	0	0	0	pekepeke
learn	0	0	0	0	0	0	1	0	0	0	ako
learned	0	0	0	0	0	0	0	0	0	0	ako
learner	0	0	0	0	0	0	0	0	0	0	ako
learning	0	0	0	0	0	0	1	0	0	0	ako
lease	0	0	0	0	0	0	0	0	0	0	riihi
leash	0	0	0	0	0	0	0	0	0	0	here
leather	0	0	0	0	0	0	0	0	0	0	hiako
leathery	0	0	0	0	0	0	0	0	0	0	hiako
leave	0	0	0	0	0	1	0	1	1	0	wehe
lecture	0	0	0	0	0	0	0	0	0	0	kauhau
lecturer	0	0	0	0	0	0	1	0	0	0	kaikōrero
ledge	0	0	0	0	0	0	0	0	0	0	taupae
ledger	0	0	0	0	0	0	0	0	0	0	pukapuka pukapuka
lee	0	0	0	0	0	0	0	0	0	0	rei
leech	0	0	0	0	0	1	0	0	0	0	ngangau
leeches	0	0	1	1	0	1	0	0	0	0	nga riaka
leer	0	0	1	0	0	1	0	0	0	0	riihi
leery	0	0	0	0	0	0	0	0	1	0	hianga
lees	0	0	0	0	0	0	0	0	0	0	riihi
leeway	0	0	0	0	0	0	1	0	0	0	waatea
left	0	0	0	0	0	0	0	0	0	0	maui
leg	0	0	0	0	0	0	0	0	0	0	waewae
legacy	0	0	0	0	0	0	0	0	0	0	tuku iho
legal	0	0	0	0	0	0	1	0	0	1	ture
legality	0	0	0	0	0	0	0	0	0	0	mana ture
legalize	0	0	0	0	0	0	0	0	0	0	whakamana
legalized	1	0	0	1	1	0	1	0	0	1	kua whakamanahia
legally	0	0	0	0	0	0	0	0	0	0	ture
legend	0	0	0	0	0	0	0	0	0	0	pūrākau
legendary	0	0	0	0	0	0	1	0	0	0	pūrākau
legibility	0	0	0	0	0	0	1	0	0	0	te maramatanga
legible	0	0	0	0	0	0	1	0	0	0	kitea
legion	0	0	0	0	0	0	0	0	0	0	riihiona
legislate	0	0	0	0	0	0	0	0	0	0	hanga ture
legislation	0	0	0	0	0	0	0	0	0	0	ture
legislative	0	0	0	0	0	0	0	0	0	0	ture
legislator	0	0	0	0	0	0	0	0	0	1	kaiwhakatakoto ture
legislature	0	0	0	0	0	0	0	0	0	1	whare ture
legitimacy	0	0	0	0	0	0	0	0	0	1	tika
legs	0	0	0	0	0	0	0	0	0	0	waewae
legume	0	0	0	0	0	0	0	0	0	0	remu
leisure	0	1	0	0	1	0	1	0	1	1	waatea
leisurely	0	0	0	0	0	0	1	0	0	0	marie
lemma	0	0	0	0	0	0	1	0	0	0	riima
lemon	0	0	1	0	0	1	0	0	0	0	rēmana
lend	0	0	0	0	0	0	0	0	0	0	tuku moni
lender	0	0	0	0	0	0	0	0	0	1	kaituku
lending	0	0	0	0	0	0	0	0	0	0	tuku moni
length	0	0	0	0	0	0	0	0	0	0	roa
lengthen	0	0	0	0	0	0	0	0	0	0	whakaroa
lengthened	0	0	0	0	0	0	0	0	0	0	whakaroa
lengthening	0	0	0	0	0	0	0	0	0	0	whakaroa
lengthwise	0	0	0	0	0	0	0	0	0	0	te roa
lengthy	0	0	0	0	0	0	0	0	0	0	roa
leniency	0	0	0	0	0	0	0	0	0	0	ngawari
lenient	0	0	0	0	0	0	1	0	0	0	ngawari
lens	0	0	0	0	0	0	0	0	0	0	arotahi
leopard	0	0	0	0	0	0	0	0	0	0	reparo
leprosy	0	0	1	1	0	1	0	1	0	0	repera
lessee	0	0	0	0	0	0	0	0	0	0	kairihi
lessen	0	1	0	0	0	1	0	0	0	0	whakaiti
lessening	0	0	0	0	0	0	0	0	0	0	whakaheke
lesser	0	0	1	0	0	1	0	0	0	0	iti iho
