English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Xhosa Word
inquiring	0	0	0	0	0	0	0	0	0	0	ebuza
inquiry	0	1	0	0	0	0	1	0	0	0	ukubuza
inquisitive	0	0	0	0	0	0	1	0	0	0	thanda ukwazi
insane	1	0	0	1	0	1	0	0	0	0	uphambene
insanity	1	0	1	1	0	1	0	1	0	0	impambano
inscription	0	0	0	0	0	0	0	0	0	0	umbhalo
inscrutable	0	0	0	0	0	0	0	0	0	0	engenakufundeka
insect	0	0	0	0	0	0	0	0	0	0	isinambuzane
insecure	1	0	0	1	0	1	0	1	0	0	ukungazithembi
insecurity	0	0	0	1	0	1	0	0	0	0	ukungakhuseleki
inseparable	0	0	0	0	1	0	1	0	0	1	ayinakwahlulwa
insert	0	0	0	0	0	0	0	0	0	0	faka
inserted	0	0	0	0	0	0	0	0	0	0	ifakiwe
insertion	0	0	0	0	0	0	0	0	0	0	ukufakwa
inside	0	0	0	0	0	0	0	0	0	0	ngaphakathi
insidious	1	0	1	1	0	1	0	0	0	0	ngobuqhophololo
insight	0	0	0	0	0	0	0	0	0	0	ukuqonda
insignia	0	0	0	0	0	0	1	0	0	0	insignia
insignificance	0	0	0	0	0	1	0	0	0	0	ukungabalulekanga
insignificant	1	0	0	0	0	1	0	1	0	0	ingabalulekanga
insipid	0	0	0	0	0	1	0	0	0	0	ngenangqondo
insist	0	0	0	0	0	0	0	0	0	0	ukuzingisa
insolent	0	0	0	0	0	1	0	0	0	0	neentloni
insoluble	0	0	0	0	0	0	0	0	0	0	enganyibilikiyo
insolvency	0	0	0	1	0	1	0	1	1	0	ukutshona
insolvent	0	0	0	1	0	1	0	1	0	1	otshonileyo
inspect	0	0	0	0	0	0	0	0	0	0	jonga
inspector	0	0	0	0	0	0	1	0	0	0	umhloli
inspiration	0	1	0	0	1	0	1	0	0	0	impembelelo
inspire	0	1	0	0	1	0	1	0	0	1	khuthaza
inspired	0	0	0	0	1	0	1	0	1	1	iphefumlelwe
instability	0	0	1	1	0	1	0	0	0	0	ukungazinzi
install	0	1	0	0	0	0	0	0	0	0	faka
installation	0	0	0	0	0	0	0	0	0	0	ukufakela
installment	0	0	0	0	0	0	0	0	0	0	isavenge
instance	0	0	0	0	0	0	0	0	0	0	umzekelo
instant	0	0	0	0	0	0	0	0	0	0	ngoko nangoko
instantaneous	0	0	0	0	0	0	0	0	0	0	ngoko nangoko
instantaneously	0	0	0	0	0	0	0	0	0	0	ngoko nangoko
instigate	0	0	0	0	0	1	0	0	0	0	xhokonxa
instigation	0	0	0	0	0	1	0	0	0	0	inkuthazo
instill	0	0	0	0	0	0	0	0	0	0	faka
instinct	0	0	0	0	0	0	0	0	0	0	ithuku
instinctive	1	0	1	1	0	0	1	0	0	0	eyethuku
institute	0	0	0	0	0	0	0	0	0	1	iziko
institution	0	0	0	0	0	0	0	0	0	0	iziko
instruct	0	0	0	0	0	0	1	0	0	1	yalela
instructed	0	0	0	0	0	0	0	0	0	0	eyalelwe
instruction	0	0	0	0	0	0	1	0	0	1	umyalelo
instructional	0	0	0	0	0	0	0	0	0	0	iyafundisa
instructions	0	1	0	0	0	0	0	0	0	1	imiyalelo
instructive	0	0	0	0	0	0	0	0	0	0	iyafundisa
instructor	0	1	0	0	0	0	1	0	0	1	umqeqeshi
instrument	0	0	0	0	0	0	0	0	0	0	isixhobo
instrumental	0	0	0	0	0	0	1	0	0	0	isixhobo
instrumentalist	0	0	0	0	0	0	0	0	0	0	umdlali wezixhobo
instrumentality	0	0	0	0	0	0	0	0	0	0	isixhobo
insufficiency	1	0	0	0	0	1	0	0	0	0	ukungoneli
insufficient	0	0	0	0	0	1	0	0	0	0	akwanelanga
insufficiently	0	0	0	0	0	1	0	0	0	0	ngokungonelanga
insular	0	0	0	0	0	0	0	0	0	0	kwi-insular
insulate	0	0	0	0	0	0	0	0	0	0	insulate
insulation	0	0	0	0	0	0	0	0	0	1	ukugquma
insult	1	0	1	0	0	1	0	1	1	0	isithuko
insulting	1	0	1	1	0	1	0	1	0	0	ukuthuka
insurance	0	0	0	0	0	0	0	0	0	0	i-inshurensi
insure	0	0	0	0	0	0	1	0	0	1	i-inshurensi
insurgent	0	0	0	0	0	1	0	0	0	0	umvukeli
insurmountable	0	0	0	1	0	1	0	1	0	0	ayinakoyiswa
insurrection	1	0	0	0	0	1	0	0	0	0	imvukelo
intact	0	0	0	0	0	0	1	0	0	1	yomelele
intangible	0	0	0	0	0	0	0	0	0	0	engabonakaliyo
integer	0	0	0	0	0	0	0	0	0	0	inani elipheleleyo
integral	0	0	0	0	0	0	0	0	0	0	okubalulekileyo
integrate	0	0	0	0	0	0	0	0	0	0	dibanisa
integration	0	0	0	0	0	0	0	0	0	0	ukudibanisa
integrity	0	0	0	0	0	0	1	0	0	1	ingqibelelo
intellect	0	0	0	0	0	0	1	0	0	0	ingqondo
intellectual	0	0	0	0	0	0	1	0	0	0	ngobukrelekrele
intelligence	0	0	0	1	1	0	1	0	0	1	ubukrelekrele
intelligent	0	0	0	0	0	0	1	0	0	1	krelekrele
intelligibility	0	0	0	0	0	0	0	0	0	0	ukuqonda
intelligible	0	0	0	0	0	0	0	0	0	0	eqondakalayo
intend	0	0	0	0	0	0	0	0	0	1	nenjongo
intended	0	1	0	0	0	0	1	0	0	0	ecetyiweyo
intending	0	0	0	0	0	0	0	0	0	0	nenjongo
intense	1	0	1	1	1	1	1	0	1	1	nzulu
intensely	0	0	0	0	0	0	0	0	0	0	ngokunzulu
intensify	0	0	0	0	0	0	0	0	0	0	qinisa
intensity	0	0	0	0	0	0	0	0	0	0	ubunzulu
intent	0	0	0	0	0	0	0	0	0	0	injongo
intention	0	0	0	0	0	0	0	0	0	0	injongo
intentional	0	0	0	0	0	0	0	0	0	0	ngabom
intentionally	0	0	0	0	0	0	0	0	0	0	ngabom
inter	0	0	0	0	0	1	0	1	0	0	phakathi
interaction	0	0	0	0	0	0	0	0	0	0	intsebenziswano
intercede	0	0	0	1	0	0	0	1	0	0	thethelela
intercept	0	0	0	0	0	0	0	0	0	0	nqanda
interception	0	0	0	0	0	0	0	0	0	0	ukunqanda
intercession	0	0	0	0	0	0	0	0	0	1	ukuncenga
interchange	0	0	0	0	0	0	0	0	0	0	utshintshiselwano
interchangeable	0	0	0	0	0	0	0	0	0	0	iyatshintsheka
interchanged	0	0	0	0	0	0	0	0	0	0	batshintshisana
intercom	0	0	0	0	0	0	0	0	0	0	intercom
intercourse	0	0	0	0	0	0	1	0	0	0	ukwabelana ngesondo
interdependence	0	0	0	0	0	0	0	0	0	0	ukuxhomekeka
interdependent	0	0	0	0	0	0	0	0	0	0	ixhomekeke komnye
interdiction	0	0	0	0	0	1	0	0	0	0	isithintelo
interest	0	0	0	0	0	0	1	0	0	0	umdla
interested	0	0	1	0	0	0	1	1	0	0	unomdla
interesting	0	0	0	0	0	0	1	0	0	0	umdla
interference	0	0	0	0	0	1	0	0	0	0	ukuphazamiseka
interferometer	0	0	0	0	0	0	0	0	0	0	i-interferometer
interim	0	1	0	0	0	0	0	0	0	0	okwethutyana
interior	0	0	1	0	0	0	1	0	0	1	ngaphakathi
interlocutory	0	0	0	0	0	0	1	0	0	0	interlocutory
interlude	0	0	0	0	0	0	1	0	0	0	ngenelela
intermediary	0	0	0	0	0	0	0	0	0	0	umlamli
intermediate	0	0	0	0	0	0	0	0	0	0	phakathi
interment	0	0	0	0	0	1	0	1	0	0	umngcwabo
interminable	1	1	0	0	0	1	1	0	0	0	esingenasiphelo
intermission	0	1	0	0	0	0	0	0	0	0	ikhefu
intermittent	0	0	0	0	0	0	0	0	0	0	ngamaxesha athile
intern	0	0	0	0	0	0	0	0	0	0	umfundi oqeqeshelwa umsebenzi
internal	0	0	0	0	0	0	0	0	0	0	ngaphakathi
internally	0	0	0	0	0	0	0	0	0	0	ngaphakathi
international	0	0	0	0	0	0	0	0	0	0	ngamazwe
interpolate	0	0	0	0	0	0	0	0	0	0	interpolate
interpolation	0	0	0	0	0	0	0	0	0	0	ukutolikwa
interpret	0	0	0	0	0	0	0	0	0	0	tolika
interpretation	0	0	0	0	0	0	0	0	0	0	ukutolikwa
interpreter	0	0	0	0	0	0	0	0	0	0	itoliki
interrelated	0	0	0	0	0	0	0	0	0	0	ezinxulumene
interrogate	0	0	0	1	0	0	0	0	0	0	phanda
interrogation	0	0	0	1	0	0	0	0	0	0	ukuncinwa
interrupt	1	0	0	0	0	1	0	0	1	0	phazamisa
interrupted	0	0	0	0	0	1	0	1	0	0	iphazamisekile
interruption	0	0	0	0	0	0	0	0	0	0	ukuphazamiseka
intersect	0	0	0	0	0	0	0	0	0	0	nqumla
intersection	0	0	0	0	0	0	0	0	0	0	isiphambuka
interstitial	0	0	0	0	0	0	0	0	0	0	interstitial
interval	0	0	0	0	0	0	0	0	0	0	isithuba
intervening	0	0	0	0	0	0	0	0	0	0	ukungenelela
intervention	0	0	0	0	0	1	1	1	0	0	ungenelelo
interview	0	0	0	0	0	0	0	0	0	0	udliwano-ndlebe
interviewer	0	0	0	1	0	0	0	0	0	0	udliwano-ndlebe
interworking	0	0	0	0	0	0	0	0	0	0	ukusebenzisana
intestate	0	0	0	0	0	1	0	0	0	0	intestate
intestinal	0	0	1	0	0	0	0	0	0	0	amathumbu
intestine	0	0	0	0	0	0	0	0	0	0	amathumbu
intestines	0	0	0	0	0	0	0	0	0	0	amathumbu
intimacy	0	0	0	0	0	0	0	0	0	0	ubuhlobo obusondeleyo
intimate	0	1	0	0	1	0	1	0	0	1	ngokusondeleyo
intimately	0	1	0	1	1	0	0	0	0	0	ngokusondeleyo
intimation	0	0	0	0	0	0	0	0	0	0	ukwazisa
intimidate	0	0	0	1	0	1	0	0	0	0	yoyikisa
intimidation	1	0	0	1	0	1	0	0	0	0	izoyikiso
intolerable	1	0	0	0	0	1	0	0	0	0	ayinyamezeleki
intolerance	1	0	1	1	0	1	0	0	0	0	ukunganyamezeli
intolerant	1	0	1	1	0	1	0	1	0	0	ukunganyamezeli
intonation	0	0	0	0	0	0	1	0	0	0	ilizwi
intoxicated	0	0	1	0	0	1	0	0	0	0	nxilile
intoxication	0	0	0	0	0	0	0	0	0	0	ukunxila
intractable	1	0	0	0	0	1	0	0	0	0	ayinakuchaphazeleka
intramural	0	0	0	0	0	0	0	0	0	0	kwi-intramural
intrepid	0	0	0	0	0	0	1	0	0	0	nesibindi
intricate	0	0	0	0	0	0	0	0	0	0	entsonkothileyo
intrigue	0	1	0	1	0	1	0	0	1	0	iyelenqe
intriguing	0	0	0	0	0	0	0	0	0	0	umdla
intrinsic	0	0	0	0	0	0	0	0	0	0	ngaphakathi
intrinsically	0	0	0	0	0	0	0	0	0	0	ngaphakathi
introduction	0	0	0	0	0	0	0	0	0	0	intshayelelo
introductory	0	0	0	0	0	0	0	0	0	0	intshayelelo
introspection	0	0	0	0	0	0	0	0	0	0	ukuzihlola
introspective	0	0	0	0	0	0	0	0	0	0	ukuzicingela
intruder	1	0	0	1	0	1	0	0	1	0	umhlaseli
intrusion	0	0	0	1	0	1	0	0	0	0	ukungena
intrusive	1	0	1	1	0	1	0	0	1	0	engenelelayo
intuition	0	0	0	0	0	0	1	0	0	1	Intuition
intuitive	0	0	0	0	0	0	1	0	0	0	enembile
intuitively	0	1	0	0	0	0	0	0	0	0	ngokuqondayo
inundation	0	0	0	0	0	0	0	0	0	0	ukhukuliseko
invade	1	0	0	1	0	1	0	1	1	0	hlasela
invader	1	0	0	1	0	1	0	1	0	0	umhlaseli
invalid	0	0	0	0	0	0	0	1	0	0	ayisebenzi
invalidate	0	0	0	0	0	1	0	0	0	0	ngasebenzi
invalidation	0	0	0	0	0	1	0	0	0	0	ukungasebenzi
invalidity	0	0	0	0	0	1	0	0	0	0	ukungabi namsebenzi
invaluable	0	0	0	0	0	0	0	0	0	0	kubaluleke kakhulu
invariably	0	0	0	0	0	0	1	0	0	0	ngokungaguquguqukiyo
invasion	1	0	0	0	0	1	0	0	0	0	uhlaselo
invent	0	0	0	0	0	0	0	0	0	0	sungula
invention	0	0	0	0	0	0	0	0	0	0	ukusungulwa
inventive	0	0	0	0	0	0	1	0	0	0	ukuvelisa
inventor	0	0	0	0	0	0	1	0	0	0	umqambi
inventory	0	0	0	0	0	0	0	0	0	0	uluhlu lwempahla
inverse	0	0	0	0	0	0	0	0	0	0	inverse
inversely	0	0	0	0	0	0	0	0	0	0	ngokuchaseneyo
inversion	0	0	0	0	0	0	0	0	0	0	ukuguqulwa
invert	0	0	0	0	0	0	0	0	0	0	guqula
inverted	0	0	0	0	0	0	0	0	0	0	iguqulwe
investigate	0	0	0	0	0	0	1	0	0	0	phanda
investigation	0	1	0	0	0	0	0	0	0	0	uphando
investigator	0	0	0	0	0	0	0	0	0	0	umphandi
investor	0	0	0	0	0	0	0	0	0	0	umtyali-mali
invigorate	0	0	0	0	0	0	1	0	0	0	vuselela
invincible	0	0	0	0	0	0	0	0	0	0	ayinakoyiswa
invisibility	0	0	0	0	0	0	0	0	0	0	ukungabonakali
invisible	0	0	0	0	0	0	0	0	0	0	engabonakaliyo
invitation	0	1	0	0	0	0	1	0	0	0	isimemo
invite	0	1	0	0	1	0	1	0	1	1	mema
inviting	0	1	0	0	1	0	1	0	1	1	ukumema
invocation	0	1	0	0	0	0	0	0	0	1	ubizo
invoice	0	0	0	0	0	0	0	0	0	0	i-invoyisi
invoke	0	1	0	0	0	0	0	0	0	0	cela
involuntary	0	0	0	0	0	1	0	0	0	0	ngokuzenzekela
involution	1	0	0	0	0	1	0	0	0	0	involution
involvement	1	0	0	0	0	0	0	0	0	0	ukubandakanyeka
inwards	0	0	0	0	0	0	0	0	0	0	ngaphakathi
iota	0	0	0	0	0	0	0	0	0	0	iota
irate	1	0	0	0	0	1	0	0	0	0	nomsindo
ire	1	0	0	0	0	1	0	0	0	0	unomsindo
iridescent	0	0	0	0	0	0	0	0	0	0	i-iridescent
iris	0	0	0	1	0	0	0	0	0	0	iris
iron	0	0	0	0	0	0	1	0	0	1	intsimbi
ironic	0	0	0	0	0	0	0	0	0	0	isigqebelo
irons	0	0	0	0	0	1	0	0	0	0	iintsimbi
irony	0	0	0	0	0	0	0	0	0	0	isigqebelo
irradiation	0	0	0	0	0	0	0	0	0	0	imitha
irrational	0	0	1	1	0	1	0	0	0	0	engenangqiqo
irrationality	0	0	0	0	0	1	0	0	0	0	ukungabi nangqiqo
irreconcilable	1	0	0	1	0	1	0	1	0	0	ayingqinelani
irreducible	0	0	0	0	0	0	1	0	0	0	ayinakuncitshiswa
irrefutable	0	0	0	0	0	0	1	0	0	1	ayinakuphikiswa
irregular	0	0	0	0	0	1	0	0	0	0	ngokungaqhelekanga
irregularity	0	0	0	0	0	1	0	0	0	0	isitenxo
irregularly	0	0	0	0	0	0	0	0	0	0	ngokungaqhelekanga
irrelevant	0	0	0	0	0	1	0	0	0	0	ayinamsebenzi
irreparable	0	0	0	1	0	1	0	1	0	0	ayinakulungiswa
irrepressible	0	0	0	0	0	0	0	0	0	0	engenakuthintelwa
irresistible	0	0	0	0	0	0	0	0	0	0	engenakuphikiswa
irrespective	0	0	0	0	0	0	0	0	0	0	nokuba kutheni
irresponsible	0	0	0	0	0	1	0	0	0	0	ngokungakhathali
irreverent	0	0	0	0	0	1	0	0	0	0	ngokungenantlonelo
irreversible	0	0	0	0	0	0	0	0	0	0	ayinakuguqulwa
irrevocable	0	0	0	0	0	1	0	0	0	0	ayinakuguqulwa
irrigate	0	0	0	0	0	0	0	0	0	0	nkcenkceshela
irrigation	0	0	0	0	0	0	0	0	0	0	ukunkcenkceshela
irritability	1	0	0	0	0	1	0	0	0	0	ukucaphuka
irritable	1	0	0	0	0	1	0	0	0	0	nomsindo
irritating	1	0	1	0	0	1	0	0	0	0	iyacaphukisa
irritation	1	0	1	0	0	1	0	1	0	0	ukucaphuka
island	0	0	0	0	0	0	0	0	0	0	isiqithi
isle	0	0	0	0	0	0	0	0	0	0	isiqithi
islet	0	0	0	0	0	0	0	0	0	0	islet
isolate	0	0	0	0	0	0	0	1	0	0	zahlula
isolated	0	0	0	1	0	1	0	1	0	0	kwadwa
isolation	0	0	0	0	0	1	0	1	0	0	ukubekwa wedwa
isomorphism	0	0	0	0	0	0	0	0	0	0	isomorphism
isothermal	0	0	0	0	0	0	0	0	0	0	isothermal
issue	0	0	0	0	0	0	0	0	0	0	khupha
itch	0	0	0	0	0	0	0	0	0	0	ukurhawuzelelwa
itching	0	0	0	0	0	0	0	0	0	0	ukurhawuzelelwa
item	0	0	0	0	0	0	0	0	0	0	into
itemize	0	0	0	0	0	0	0	0	0	0	itemize
items	0	0	0	0	0	0	0	0	0	0	izinto
iterate	0	0	0	0	0	0	0	0	0	0	phinda
iteration	0	0	0	0	0	0	0	0	0	0	ukuphindaphinda
iterative	0	0	0	0	0	0	0	0	0	0	Ukuphindaphinda
itinerant	0	0	0	0	0	0	0	0	0	0	umhambi
itinerary	0	0	0	0	0	0	0	0	0	0	uhambo
ivory	0	0	0	0	0	0	0	0	0	0	uphondo lwendlovu
jab	1	0	0	0	0	0	0	0	0	0	jab
jabber	0	0	0	0	0	1	0	0	0	0	jabber
jack	0	0	0	0	0	0	0	0	0	0	jack
jackass	0	0	0	0	0	0	0	0	0	0	udyakalashe
jackpot	0	1	0	0	1	0	1	0	1	0	jackpot
jacks	0	0	0	0	0	0	0	0	0	0	iijacks
jade	0	0	0	0	0	0	0	0	0	0	jade
jag	0	0	0	0	0	0	0	0	0	0	jag
jagged	0	0	0	0	0	0	0	0	0	0	jagged
jaguar	0	0	0	0	0	0	0	0	0	0	ijaguar
jail	0	0	0	1	0	1	0	1	0	0	entolongweni
jam	0	0	0	0	0	0	1	0	0	0	jam
jammed	0	0	0	0	0	0	0	0	0	0	ndixinekile
janitor	0	0	1	0	0	0	0	0	0	0	umlindi
japan	0	0	0	0	0	0	0	0	0	0	Japhan
jar	0	0	0	0	0	0	0	0	0	0	ingqayi
jargon	0	0	0	0	0	1	0	0	0	0	ijagoni
jarring	0	0	0	1	0	1	0	1	0	0	ukungcangcazela
jasper	0	0	0	0	0	0	0	0	0	0	iyaspisi
jaundice	0	0	0	1	0	1	0	0	0	0	ijaundice
jaunt	0	0	0	0	0	0	0	0	0	0	ijaunt
javelin	0	0	0	0	0	0	0	0	0	0	umkhonto
jaw	0	0	0	0	0	0	0	0	0	0	umhlathi
jaws	0	0	0	1	0	0	0	0	0	0	imihlathi
jay	0	0	0	0	0	0	0	0	0	0	jay
jealous	1	0	1	0	0	1	0	0	0	0	unomona
jealousy	1	0	1	1	0	1	0	1	0	0	umona
jeans	0	0	0	0	0	0	0	0	0	0	iijini
jeep	0	0	0	0	0	0	0	0	0	0	jeep
jelly	0	0	0	0	0	0	0	0	0	0	ijeli
jenny	0	0	0	0	0	0	0	0	0	0	jenny
jeopardize	1	0	0	1	0	1	0	0	0	0	beka esichengeni
jeopardy	0	1	0	1	0	1	0	0	0	0	ingozi
jerk	1	0	0	0	0	0	0	0	1	0	xhuzula
jersey	0	0	0	0	0	0	0	0	0	0	ijezi
jest	0	0	0	0	1	0	1	0	1	0	isiqhulo
jester	0	0	0	0	0	0	0	0	0	0	jester
jet	0	0	0	0	0	0	0	0	0	0	ijethi
jetty	0	0	0	0	0	0	0	0	0	0	ijethi
jewel	0	0	0	0	0	0	0	0	0	0	isacholo
jeweler	0	0	0	0	0	0	0	0	0	0	umenzi wamatye anqabileyo
jewelry	0	0	0	0	0	0	0	0	0	0	ubucwebe
jib	0	0	0	0	0	0	0	0	0	0	jib
jiffy	0	0	0	0	0	0	0	0	0	0	jiffy
jimmy	0	0	0	0	0	0	0	0	0	0	uJimmy
jingle	0	0	0	0	0	0	0	0	0	0	jingle
job	0	0	0	0	0	0	1	0	0	0	umsebenzi
jock	0	0	0	0	0	0	0	0	0	0	isiqhulo
jockey	0	0	0	0	0	0	0	0	0	0	ijokhi
jog	0	0	0	0	0	0	0	0	0	0	ukubaleka
john	0	0	1	0	0	1	0	0	0	0	john
join	0	0	0	0	0	0	1	0	0	0	ukujoyina
joined	0	0	0	0	0	0	1	0	0	0	wajoyina
joining	0	0	0	0	0	0	0	0	0	0	ukujoyina
joint	0	0	0	0	0	0	0	0	0	0	ngokubambisana
jointly	0	0	0	0	0	0	0	0	0	0	ngokudibeneyo
joke	0	0	0	0	0	1	0	0	0	0	isiqhulo
joker	0	0	0	0	1	0	1	0	1	0	isiqhulo
joking	0	0	0	0	0	0	1	0	0	0	ukuqhula
jolt	0	0	0	0	0	0	0	0	1	0	qhuqha
jornada	0	0	0	0	0	1	0	0	0	0	eyornada
jot	0	0	0	0	0	0	0	0	0	0	inqaku
journal	0	0	0	0	0	0	0	0	0	0	ijenali
journalism	0	0	0	0	0	0	0	0	0	1	ubuntatheli
journalist	0	0	0	0	0	0	1	0	0	0	intatheli
journey	0	1	0	1	1	0	1	0	0	0	uhambo
journeyman	0	0	0	0	0	0	0	0	0	1	umhambi
jovial	0	0	0	0	1	0	1	0	0	0	uyolo
joy	0	0	0	0	1	0	1	0	0	0	uvuyo
joyful	0	0	0	0	1	0	1	0	0	1	ndivuya
joyous	0	0	0	0	1	0	1	0	0	0	uvuyo
jubilant	0	0	0	0	1	0	1	0	1	1	uvuyo
jubilee	0	0	0	0	1	0	1	0	1	0	Intlokoma
judge	0	0	0	0	0	0	0	0	0	0	gweba
judging	0	0	0	0	0	0	0	0	0	0	ukugweba
judgment	0	0	0	0	0	0	0	0	1	0	isigwebo
judicial	0	1	0	0	0	0	1	0	0	1	ezomthetho
judiciary	0	1	0	0	0	0	0	0	0	1	inkundla
judicious	0	0	0	0	0	0	1	0	0	1	ngobulumko
jug	0	0	0	0	0	0	0	0	0	0	ijagi
juggle	0	0	0	0	0	0	0	0	0	0	juggle
juggling	0	0	0	0	0	0	0	0	0	0	juggling
juice	0	0	0	0	0	0	0	0	0	0	ijusi
juicy	0	0	0	0	0	0	0	0	0	0	ijusi
jumble	0	0	0	0	0	1	0	0	0	0	Jumble
jumbled	0	0	0	0	0	0	0	0	0	0	waxhuma
jumbo	0	0	0	0	0	0	0	0	0	0	jumbo
jump	0	0	0	0	1	0	1	0	0	0	tsiba
junction	0	0	0	0	0	0	0	0	0	0	isiphambuka
juncture	0	0	0	0	0	0	0	0	0	0	indawo yokuhlangana
jungle	0	0	0	1	0	0	0	0	0	0	ihlathi
junior	0	0	0	0	0	0	0	0	0	0	abancinci
junk	0	0	0	0	0	1	0	0	0	0	inkunkuma
junta	0	0	0	0	0	1	0	0	0	0	ijunta
juridical	0	0	0	0	0	0	0	0	0	0	ezomthetho
jurisdiction	0	0	0	0	0	0	0	0	0	0	ulawulo
jurisprudence	0	0	0	0	0	0	0	1	0	0	umthetho
jurist	0	0	0	0	0	0	0	0	0	1	igqwetha
jury	0	0	0	0	0	0	0	0	0	1	abagwebi
justice	0	0	0	0	0	0	1	0	0	1	ubulungisa
justifiable	0	0	0	0	0	0	1	0	0	1	iyathetheleleka
justification	0	0	0	0	0	0	1	0	0	0	ugwetyelo
justify	0	0	0	0	0	0	0	0	0	0	thethelela
jute	0	0	0	0	0	0	0	0	0	0	ujuthi
juvenile	0	0	0	0	0	1	0	0	0	0	ulutsha
juxtaposition	0	0	0	0	0	0	0	0	0	0	ukudibanisa
kaiser	0	0	0	0	0	0	0	0	0	0	kaiser
kaleidoscope	0	0	0	0	0	0	0	0	0	0	i-kaleidoscope
kangaroo	0	0	0	0	0	0	0	0	0	0	ikhangaru
kanji	0	0	0	0	0	0	0	0	0	0	kanji
karma	0	0	0	0	0	0	0	0	0	0	karma
kayak	0	0	0	0	0	0	0	0	0	0	i-kayak
keel	0	0	0	0	0	0	0	0	0	0	keel
keeper	0	0	0	0	0	0	0	0	0	0	umgcini
keeping	0	0	0	0	0	0	0	0	0	0	ukugcina
keepsake	0	0	0	0	0	0	1	0	0	0	ukugcina
keg	0	0	0	0	0	0	0	0	0	0	ikhegi
ken	0	0	0	0	0	0	1	0	0	0	ken
kennel	0	0	0	0	0	0	0	1	0	0	indlu yokulala
kern	0	0	0	0	0	1	0	0	0	0	kern
kernel	0	0	0	0	0	0	0	0	0	0	ukhozo
kerosene	0	0	0	1	0	0	0	0	0	0	i-kerosene
kettle	0	0	0	0	0	0	0	0	0	0	iketile
key	0	0	0	0	0	0	0	0	0	0	isitshixo
keyhole	0	0	0	0	0	0	0	0	0	0	umngxuma wesitshixo
keynote	0	0	0	0	0	0	1	0	0	0	inqaku eliphambili
keystone	0	0	0	0	0	0	1	0	0	0	ilitye elingundoqo
khaki	0	0	0	0	0	0	0	0	0	0	khaki
khan	0	0	0	1	0	0	0	0	0	1	khan
kick	1	0	0	0	0	1	0	0	0	0	khaba
kicking	1	0	0	0	0	0	0	0	0	0	ukukhaba
kid	0	0	0	0	0	0	0	0	0	0	umntwana
kidding	0	0	0	0	0	0	0	0	0	0	uyadlala
kidnap	1	0	0	1	0	1	0	1	1	0	qweqwedisa
kill	0	0	0	1	0	1	0	1	0	0	ukubulala
killing	1	0	0	1	0	1	0	1	0	0	ukubulala
kiln	0	0	0	0	0	0	0	0	0	0	eziko
kilogram	0	0	0	0	0	0	0	0	0	0	ikhilogram
kilometer	0	0	0	0	0	0	0	0	0	0	ikhilomitha
kilt	0	0	0	0	0	0	0	0	0	0	kilt
kimono	0	0	0	0	0	0	0	0	0	0	kimono
kin	0	0	0	0	0	0	0	0	0	0	izalamane
kind	0	0	0	0	1	0	1	0	0	1	ububele
kindergarten	0	0	0	0	0	0	0	0	0	0	i-kindergarten
kindness	0	0	0	0	0	0	1	0	0	0	ububele
kindred	0	1	0	0	1	0	1	0	0	1	izalamane
kinematics	0	0	0	0	0	0	0	0	0	0	kinematics
king	0	0	0	0	0	0	1	0	0	0	ukumkani
kingdom	0	0	0	0	0	0	0	0	0	0	ubukumkani
kink	0	0	0	0	0	0	0	0	0	0	knk
kinky	0	0	0	0	0	0	0	0	0	0	ikinky
kiosk	0	0	0	0	0	0	0	0	0	0	ikhiyoski
kirk	0	0	0	0	0	0	0	0	0	0	khaqa
kiss	0	1	0	0	1	0	1	0	1	0	ukwanga
kit	0	0	0	0	0	0	0	0	0	0	ikhithi
kitchen	0	0	0	0	0	0	0	0	0	0	ikhitshi
kite	0	0	1	0	0	1	0	0	0	0	ikayiti
kitten	0	0	0	0	1	0	1	0	0	1	ikati
knack	0	0	0	0	0	0	1	0	0	0	ubuchule
knapsack	0	0	0	0	0	0	0	0	0	0	ingxowa
knead	0	0	0	0	0	0	0	0	0	0	xova
knee	0	0	0	0	0	0	0	0	0	0	idolo
kneel	0	0	0	0	0	0	0	0	0	0	guqa
kneeling	0	0	0	0	0	0	0	0	0	0	ukuguqa
knell	0	0	0	1	0	1	0	1	0	0	guqa
knickers	0	0	0	0	0	0	0	0	0	1	abaknikhi
knife	0	0	0	0	0	0	0	0	0	0	imela
knight	0	0	0	0	0	0	1	0	0	0	iqhawe
knit	0	0	0	0	0	0	0	0	0	0	ezinithiweyo
knob	0	0	0	0	0	0	0	0	0	0	iqhina
knock	0	0	0	0	0	0	0	0	0	0	nkqonkqoza
knoll	0	0	0	0	0	0	0	0	0	0	buza
knot	0	0	0	0	0	0	0	0	0	0	iqhina
knotted	0	0	0	0	0	1	0	0	0	0	iqhina
knowing	0	0	0	0	0	0	1	0	0	0	ukwazi
knowingly	0	0	0	0	0	0	0	0	0	0	esazi
knowledge	0	0	0	0	0	0	1	0	0	0	ulwazi
knuckle	0	0	0	0	0	0	0	0	0	0	iqupha
kos	0	0	0	0	0	0	0	0	0	0	kos
kris	0	0	0	0	0	0	0	0	0	0	kris
kudos	0	0	0	0	1	0	1	0	0	0	ukubulela
lab	0	0	0	0	0	0	0	0	0	0	elebhu
