English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Spanish Word
imperial	0	0	0	0	0	0	0	0	0	0	imperial
impermeable	1	0	0	1	0	0	0	0	0	0	impermeable
impermissible	0	0	0	0	0	0	0	0	0	0	inadmisible
impersonal	0	0	0	0	0	0	0	0	0	0	impersonal
impersonate	0	0	0	0	0	1	0	0	0	0	personificar
impersonation	0	0	0	0	0	1	0	0	0	0	interpretación
impervious	0	0	0	0	0	0	1	0	0	0	impermeable
impetus	0	0	0	0	0	0	0	0	0	0	ímpetu
implacable	0	0	0	0	0	1	0	0	0	0	implacable
implant	0	0	0	0	0	0	0	0	0	0	implante
implantation	0	0	0	0	0	0	0	0	0	0	implantación
implanted	0	0	0	0	0	0	0	0	0	0	implantado
implement	0	0	0	0	0	0	0	0	0	0	implementar
implicate	1	0	0	0	0	1	0	0	0	0	implicar
implicated	0	0	0	0	0	0	0	0	0	0	implicado
implication	0	0	0	0	0	0	0	0	0	0	implicación
implied	0	0	0	0	0	0	0	0	0	0	implícito
implore	0	0	0	0	0	0	0	0	0	0	implorar
implosion	0	0	0	0	0	0	0	0	0	0	implosión
imply	0	0	0	0	0	0	0	0	0	0	implicar
impolite	0	0	1	0	0	1	0	0	0	0	descortés
import	0	0	0	0	0	0	0	0	0	0	importar
importance	0	1	0	0	0	0	1	0	0	0	importancia
important	0	0	0	0	0	0	1	0	0	1	importante
importation	0	0	0	0	0	0	0	0	0	0	importación
impose	0	0	0	0	0	0	0	0	0	0	imponer
imposing	0	0	0	0	0	0	0	0	0	0	imponente
imposition	0	0	0	0	0	1	0	0	0	0	imposición
impossibility	0	0	0	0	0	0	0	0	0	0	imposibilidad
impossible	0	0	0	0	0	1	0	1	0	0	imposible
impotence	1	0	0	1	0	1	0	1	0	0	impotencia
impotent	0	0	0	0	0	1	0	0	0	0	impotente
impound	0	0	0	0	0	1	0	0	0	0	confiscar
impracticable	0	0	0	0	0	1	0	0	0	0	impracticable
impress	0	0	0	0	0	0	1	0	0	0	impresionar
impression	0	0	0	0	0	0	1	0	0	0	impresión
impressionable	0	0	0	0	0	0	0	0	0	1	impresionable
imprint	0	0	0	0	0	0	0	0	0	0	imprimir
imprison	0	0	0	0	0	1	0	0	0	0	encarcelar
imprisoned	1	0	1	1	0	1	0	1	0	0	encarcelado
imprisonment	1	0	1	1	0	1	0	1	0	0	prisión
improbable	0	0	0	0	0	0	0	0	0	0	improbable
impromptu	0	0	0	0	0	0	0	0	0	0	improvisado
impropriety	0	0	0	0	0	1	0	0	0	0	impropiedad
improve	0	1	0	0	1	0	1	0	0	1	mejorar
improved	0	0	0	0	0	0	1	0	0	0	mejorado
improvement	0	0	0	0	1	0	1	0	0	1	mejora
improving	0	0	0	0	0	0	1	0	0	0	mejorando
improvisation	0	0	0	0	0	0	0	0	1	0	improvisación
improvise	0	1	0	0	0	0	1	0	1	0	improvisar
improvised	0	0	0	0	0	0	0	0	0	0	improvisado
imprudent	0	0	0	0	0	1	0	1	0	0	imprudente
impulse	0	0	0	0	0	0	0	0	0	0	impulso
impunity	0	0	0	0	0	0	0	0	0	0	impunidad
impure	0	0	1	0	0	1	0	0	0	0	impuro
impurity	0	0	1	0	0	1	0	0	0	0	impureza
imputation	0	0	0	0	0	1	0	0	0	0	imputación
inability	0	0	0	0	0	1	0	1	0	0	incapacidad
inaccessible	0	0	0	0	0	1	0	0	0	0	inaccesible
inaccurate	0	0	0	0	0	1	0	0	0	0	incorrecto
inaction	0	0	0	0	0	1	0	0	0	0	en acción
inactivate	0	0	0	0	0	0	0	0	0	0	inactivar
inactivation	0	0	0	0	0	0	0	0	0	0	inactivación
inactive	0	0	0	0	0	0	0	0	0	0	inactivo
inactivity	0	0	0	0	0	1	0	0	0	0	inactividad
inadequacy	0	0	0	0	0	1	0	0	0	0	insuficiencia
inadequate	0	0	0	0	0	1	0	1	0	0	inadecuado
inadmissible	1	0	1	0	0	1	0	0	0	0	inadmisible
inadvertent	0	0	0	0	0	0	0	0	0	0	inadvertido
inadvertently	0	0	0	0	0	0	0	0	0	0	por inadvertencia
inalienable	0	0	0	0	0	0	1	0	0	0	inalienable
inane	0	0	0	0	0	1	0	0	0	0	inane
inanimate	0	0	0	0	0	0	0	0	0	0	inanimado
inapplicable	0	0	0	0	0	1	0	0	0	0	inaplicable
inappropriate	1	0	1	0	0	1	0	1	0	0	inadecuado
inattention	1	0	0	0	0	1	0	0	0	0	inatención
inaudible	0	0	0	0	0	1	0	0	0	0	inaudible
inaugural	0	1	0	0	0	0	0	0	0	0	inaugural
inaugurate	0	0	0	0	0	0	0	0	0	0	inaugurar
inauguration	0	1	0	0	1	0	1	0	0	1	inauguración
inborn	0	0	0	0	0	0	0	0	0	0	innato
inbred	0	0	0	0	0	0	0	0	0	0	innato
incalculable	0	0	0	0	0	1	0	0	0	0	incalculable
incandescent	0	0	0	0	0	0	0	0	0	0	incandescente
incapable	0	0	0	0	0	0	0	0	0	0	incapaz
incapacity	0	0	0	0	0	1	0	0	0	0	incapacidad
incarceration	1	0	1	1	0	1	0	1	0	0	encarcelamiento
incase	1	0	1	1	0	1	0	1	0	0	en caso
incendiary	1	0	0	1	0	1	0	0	1	0	incendiario
incense	1	0	0	0	0	1	0	0	0	0	incienso
incentive	0	0	0	0	0	0	0	0	0	0	incentivo
inception	0	0	0	0	0	0	0	0	0	0	comienzo
incessant	0	0	0	0	0	1	0	0	0	0	incesante
incessantly	0	0	0	0	0	0	0	0	0	0	incesantemente
incest	1	0	1	1	0	1	0	1	0	0	incesto
incestuous	0	0	1	0	0	1	0	0	0	0	incestuoso
inch	0	0	0	0	0	0	0	0	0	0	pulgada
incidence	0	0	0	0	0	0	0	0	0	0	incidencia
incident	0	0	0	0	0	0	0	0	1	0	incidente
incidentally	0	0	0	0	0	0	0	0	0	0	de paso
incineration	0	0	0	0	0	1	0	0	0	0	incineración
incipient	0	0	0	0	0	0	0	0	0	0	incipiente
incision	0	0	0	0	0	0	0	0	0	0	incisión
incisive	0	0	0	0	0	0	1	0	0	0	incisivo
incite	1	1	0	1	0	1	0	0	0	0	incitar
incitement	0	0	0	0	0	0	0	0	0	0	incitación
inclement	0	0	0	0	0	1	0	0	0	0	inclemente
inclination	0	0	0	0	0	0	0	0	0	0	inclinación
incline	0	0	0	0	0	0	0	0	0	1	inclinación
inclined	0	0	0	0	0	0	0	0	0	0	inclinado
include	0	0	0	0	0	0	1	0	0	0	incluir
included	0	0	0	0	0	0	1	0	0	0	incluido
including	0	0	0	0	0	0	1	0	0	0	incluido
inclusion	0	0	0	0	0	0	0	0	0	1	inclusión
inclusive	0	0	0	0	0	0	1	0	0	0	inclusivo
incognito	0	0	0	0	0	0	0	0	0	0	incógnito
incoherent	0	0	0	0	0	1	0	0	0	0	incoherente
income	0	1	0	0	1	1	1	1	0	1	ingreso
incoming	0	0	0	0	0	0	0	0	0	0	entrante
incompatible	1	0	1	0	0	1	0	1	0	0	incompatible
incompetence	0	0	0	0	0	1	0	0	0	0	incompetencia
incompetent	1	0	0	0	0	1	0	1	0	0	incompetente
incompletely	0	0	0	0	0	0	0	0	0	0	incompletamente
incompleteness	0	0	0	0	0	1	0	0	0	0	incompletitud
incomprehensible	0	0	0	0	0	1	0	0	0	0	incomprensible
inconclusive	0	0	0	0	0	0	0	0	0	0	poco concluyente
incongruous	1	0	0	0	0	1	0	0	0	0	incongruente
inconsequential	0	0	0	0	0	1	0	1	0	0	inconsecuente
inconsiderate	1	0	1	0	0	1	0	1	0	0	desconsiderado
inconsistency	0	0	0	0	0	1	0	0	0	0	inconsecuencia
inconspicuous	0	0	0	0	0	0	0	0	0	0	discreto
incontinence	0	0	0	0	0	0	0	0	1	0	incontinencia
inconvenient	1	0	1	0	0	1	0	1	0	0	inconveniente
incorporate	0	0	0	0	0	0	0	0	0	0	incorporar
incorporation	0	0	0	0	0	0	0	0	0	0	incorporación
incorrect	0	0	0	0	0	1	0	0	0	0	incorrecto
increase	0	0	0	0	0	0	1	0	0	0	aumentar
increased	0	0	0	0	0	0	0	0	0	0	aumentó
incredulous	1	0	1	0	0	1	0	0	0	0	incrédulo
increment	0	0	0	0	0	0	0	0	0	0	incremento
incrimination	0	0	0	1	0	1	0	1	0	0	incriminación
incubation	0	0	0	0	0	0	0	0	0	0	incubación
incubus	0	0	1	1	0	1	0	0	0	0	íncubo
incur	0	0	0	0	0	1	0	0	0	0	incurrir en
incurable	1	0	1	1	0	1	0	1	0	0	incurable
incursion	0	0	0	1	0	1	0	0	0	0	incursión
indebted	0	0	0	0	0	0	0	0	0	0	endeudado
indecency	1	0	1	0	0	0	0	0	0	0	indecencia
indecent	0	0	1	0	0	1	0	0	0	0	indecente
indecision	0	0	0	0	0	1	0	0	0	0	indecisión
indecisive	0	0	0	0	0	1	0	0	0	0	indeciso
indefensible	0	0	0	1	0	1	0	0	0	0	indefendible
indelible	0	0	0	0	0	0	1	0	0	1	indeleble
indemnification	0	0	0	0	0	0	0	0	0	0	indemnización
indemnify	0	0	0	0	0	1	0	0	0	0	indemnizar
indemnity	0	0	0	0	0	0	1	0	0	1	indemnidad
indent	0	0	0	0	0	0	0	0	0	1	sangrar
indentation	0	0	0	0	0	0	0	0	0	0	sangría
indenture	1	0	0	0	0	1	0	0	0	0	escritura
independence	0	1	0	0	1	0	1	0	1	1	independencia
independent	0	0	0	0	0	0	0	0	0	0	independiente
indescribable	0	0	0	0	0	0	0	0	0	0	indescriptible
indestructible	0	0	0	0	0	0	1	0	0	1	indestructible
indeterminate	0	0	0	0	0	1	0	0	0	0	indeterminado
index	0	0	0	0	0	0	0	0	0	0	índice
indicating	0	0	0	0	0	0	0	0	0	0	indicando
indication	0	0	0	0	0	0	0	0	0	0	indicación
indicative	0	0	0	0	0	0	0	0	0	0	indicativo
indicator	0	0	0	0	0	0	0	0	0	0	indicador
indice	0	0	0	0	0	0	0	0	0	0	índice
indict	1	0	0	1	0	1	0	0	0	0	procesar
indictment	0	0	0	1	0	1	0	0	0	0	acusación
indifference	1	0	1	1	0	1	0	1	0	0	indiferencia
indigenous	0	0	0	0	0	0	0	0	0	0	indígena
indigent	0	0	0	0	0	1	0	1	0	0	indigente
indigestion	0	0	0	0	0	0	0	0	0	0	indigestión
indignant	1	0	0	0	0	1	0	0	0	0	indignado
indignation	1	0	1	0	0	1	0	0	0	0	indignación
indigo	0	0	0	0	0	0	0	0	0	0	índigo
indirect	0	0	0	0	0	0	0	0	0	0	indirecto
indispensable	0	0	0	0	0	0	0	0	0	0	indispensable
indistinct	0	0	0	0	0	1	0	0	0	0	indistinto
indistinguishable	0	0	0	0	0	0	0	0	0	0	indistinguible
individuality	0	0	0	0	0	0	1	0	0	0	individualidad
indivisible	0	0	0	0	0	0	0	0	0	1	indivisible
indoctrination	1	0	0	1	0	1	0	0	0	0	adoctrinamiento
indolent	0	0	0	0	0	1	0	0	0	0	indolente
indomitable	0	0	0	1	0	0	1	0	0	0	indomable
indoor	0	0	0	0	0	0	0	0	0	0	interior
induce	0	0	0	0	0	0	0	0	0	0	inducir
induced	0	0	0	0	0	0	0	0	0	0	inducido
inducement	0	0	0	0	0	0	0	0	0	0	inducción
induction	0	0	0	0	0	0	0	0	0	0	inducción
indulge	0	0	0	0	0	0	0	0	0	0	complacer
indulgence	0	0	0	0	0	0	0	0	0	0	indulgencia
indulgent	0	0	0	0	0	0	0	0	0	0	indulgente
industrious	0	0	0	0	0	0	0	0	0	0	industrioso
industry	0	0	0	0	0	0	0	0	0	0	industria
ineffable	0	0	0	0	0	0	1	0	0	0	inefable
ineffective	0	0	0	0	0	1	0	0	0	0	ineficaz
ineffectual	0	0	1	0	0	1	0	0	0	0	ineficaz
inefficiency	0	0	1	0	0	1	0	1	0	0	ineficacia
inefficient	0	0	0	0	0	1	0	1	0	0	ineficiente
inelastic	0	0	0	0	0	0	0	0	0	0	no elástico
ineligible	0	0	0	0	0	0	0	0	0	0	inelegible
inept	1	0	1	0	0	1	0	0	0	0	inepto
ineptitude	0	0	1	1	0	1	0	1	0	0	ineptitud
inequality	1	0	0	1	0	1	0	1	0	0	desigualdad
inequitable	0	0	0	0	0	1	0	0	0	0	injusto
inert	0	0	0	0	0	1	0	0	0	0	inerte
inertia	0	0	0	0	0	0	0	0	0	0	inercia
inevitable	0	0	0	0	0	0	0	0	0	0	inevitable
inexact	0	0	0	0	0	0	0	0	0	0	inexacto
inexcusable	1	0	1	0	0	1	0	1	0	0	inexcusable
inexhaustible	0	0	0	0	0	0	0	0	0	0	inagotable
inexpensive	0	0	0	0	0	0	1	0	0	0	barato
inexperience	0	0	0	0	0	1	0	0	0	0	inexperiencia
inexperienced	0	0	0	0	0	1	0	0	0	0	inexperto
inexplicable	0	0	0	0	0	1	0	0	1	0	inexplicable
infallibility	0	0	0	0	0	0	0	0	0	1	infalibilidad
infallible	0	0	0	0	0	0	1	0	0	0	infalible
infamous	1	0	1	1	0	1	0	0	0	0	infame
infamy	0	0	0	0	0	1	0	1	0	0	infamia
infancy	0	0	0	0	0	0	0	0	0	0	infancia
infant	0	1	0	1	1	0	1	0	1	0	niño
infanticide	1	1	1	1	0	1	0	1	0	0	infanticidio
infantile	1	0	1	0	0	1	0	0	0	0	infantil
infantry	0	0	0	0	0	0	0	0	0	0	infantería
infarct	0	0	0	1	0	1	0	0	1	0	infarto
infatuation	0	0	0	0	0	0	0	0	0	0	Obsesión
infeasible	0	0	0	0	0	0	0	0	0	0	inviable
infect	0	0	1	0	0	1	0	0	0	0	infectar
infection	0	0	0	1	0	1	0	0	0	0	infección
infectious	0	0	1	1	0	1	0	1	0	0	infeccioso
infer	0	0	0	0	0	0	0	0	0	0	inferir
inference	0	0	0	0	0	0	0	0	0	0	inferencia
inferential	0	0	0	0	0	0	0	0	0	0	inferencial
inferior	0	0	0	0	0	1	0	1	0	0	inferior
inferiority	0	0	0	0	0	1	0	0	0	0	inferioridad
inferno	1	0	0	1	0	1	0	0	0	0	infierno
infertile	0	0	0	0	0	0	0	0	0	0	estéril
infertility	0	0	0	0	0	1	0	1	0	0	esterilidad
infestation	0	0	1	1	0	1	0	0	0	0	infestación
infidel	1	0	1	1	0	1	0	0	0	0	infiel
infidelity	1	0	1	1	0	1	0	1	0	0	infidelidad
infiltration	0	0	0	0	0	1	1	0	0	0	infiltración
infinite	0	0	0	0	0	0	1	0	0	0	infinito
infinitely	0	0	0	0	0	0	0	0	0	0	infinitamente
infinitesimal	0	0	0	0	0	0	0	0	0	0	infinitesimal
infinity	0	1	0	0	1	0	1	0	0	1	infinito
infirm	0	0	0	0	0	1	0	0	0	0	enfermizo
infirmary	0	0	0	0	0	0	0	0	0	0	enfermería
infirmity	0	0	0	1	0	1	0	0	0	0	enfermedad
inflammation	0	0	0	0	0	1	0	0	0	0	inflamación
inflated	0	0	0	0	0	1	0	0	0	0	inflado
inflation	0	0	0	1	0	1	0	0	0	0	inflación
inflection	0	0	0	0	0	0	0	0	0	0	inflexión
inflict	1	0	0	1	0	1	0	1	0	0	infligir
infliction	0	0	0	1	0	1	0	1	0	0	imposición
inflorescence	0	0	0	0	0	0	0	0	0	0	inflorescencia
influence	0	0	0	0	0	1	1	0	0	0	influencia
influential	0	0	0	0	0	0	1	0	0	1	influyente
influenza	0	0	0	0	0	1	0	0	0	0	influenza
influx	0	0	0	0	0	0	0	0	0	0	afluencia
inform	0	0	0	0	0	0	0	0	0	1	informar
informal	0	0	0	0	0	0	0	0	0	0	informal
informant	0	0	0	0	0	0	0	0	0	0	informante
information	0	0	0	0	0	0	1	0	0	0	información
informed	0	0	0	0	0	0	0	0	0	0	informado
informer	0	0	0	0	0	1	0	0	0	0	informador
infraction	1	0	0	0	0	1	0	0	0	0	infracción
infrequent	0	0	0	0	0	0	0	0	1	0	infrecuente
infrequently	0	0	0	0	0	1	0	0	0	0	con poca frecuencia
infringement	0	0	0	0	0	1	0	0	0	0	infracción
infuse	0	0	0	0	0	0	0	0	0	0	infundir
infused	0	0	0	0	0	0	0	0	0	0	infundido
infusion	0	0	0	0	0	0	0	0	0	0	infusión
ingenious	0	0	0	0	0	0	1	0	0	0	ingenioso
ingenuity	0	0	0	0	0	0	0	0	0	0	ingenio
ingest	0	0	0	0	0	0	0	0	0	0	ingerir
ingestion	0	0	0	0	0	0	0	0	0	0	ingestión
ingot	0	0	0	0	0	0	0	0	0	0	lingote
ingrained	0	0	0	0	0	0	0	0	0	0	arraigado
ingredient	0	0	0	0	0	0	0	0	0	0	ingrediente
ingress	0	0	0	0	0	0	0	0	0	0	ingreso
inhabit	0	0	0	0	0	0	0	0	0	0	habitar
inhabitant	0	0	0	0	0	0	0	0	0	0	habitante
inhabited	0	0	0	0	0	0	0	0	0	0	poblado
inhabiting	0	0	0	0	0	0	0	0	0	0	habitando
inhalation	0	0	0	0	0	0	0	0	0	0	inhalación
inhale	0	0	0	0	0	0	0	0	0	0	inhalar
inherent	0	0	0	0	0	0	0	0	0	0	inherente
inherit	0	0	0	0	0	0	0	0	0	0	heredar
inheritance	0	1	0	0	1	0	1	0	1	1	herencia
inhibit	1	0	1	0	0	1	0	1	0	0	inhibir
inhibition	0	0	0	0	0	0	0	0	0	0	inhibición
inhospitable	0	0	0	0	0	1	0	1	0	0	inhóspito
inhuman	1	0	1	1	0	1	0	1	0	0	inhumano
inhumanity	0	0	0	0	0	1	0	1	0	0	inhumanidad
inimical	1	0	0	0	0	1	0	1	0	0	hostil
inimitable	0	0	0	0	0	0	1	0	0	1	inimitable
iniquity	0	0	1	0	0	1	0	0	0	0	iniquidad
initial	0	0	0	0	0	0	0	0	0	0	inicial
initiate	0	0	0	0	0	0	0	0	0	0	iniciado
initiated	0	0	0	0	0	0	0	0	0	0	iniciado
initiative	0	0	0	0	0	0	0	0	0	0	iniciativa
inject	0	0	0	0	0	0	0	0	0	0	inyectar
injection	0	0	0	1	0	0	0	0	0	0	inyección
injunction	0	0	0	0	0	1	0	0	0	0	mandato
injure	1	0	0	1	0	1	0	1	0	0	lesionar
injured	0	0	0	1	0	1	0	1	0	0	herido
injurious	1	0	0	1	0	1	0	1	0	0	perjudicial
injury	1	0	0	1	0	1	0	1	0	0	lesión
injustice	1	0	0	0	0	1	0	0	0	0	injusticia
ink	0	0	0	0	0	0	0	0	0	0	tinta
inkling	0	0	0	0	0	0	0	0	0	0	indicio
inland	0	0	0	0	0	0	0	0	0	0	interior
inlay	0	0	0	0	0	0	0	0	0	0	embutido
inlet	0	0	0	0	0	0	0	0	0	0	entrada
inmate	0	0	1	1	0	1	0	0	0	0	preso
inn	0	0	0	0	0	0	0	0	0	0	Posada
innate	0	0	0	0	0	0	0	0	0	0	innato
innermost	0	0	0	0	0	0	0	0	0	0	interior
innings	0	0	0	0	0	0	0	0	0	0	entrada
innkeeper	0	0	0	0	0	0	0	0	0	0	posadero
innocence	0	0	0	0	0	0	1	0	0	0	inocencia
innocent	0	0	0	0	0	0	1	0	0	1	inocente
innocently	0	0	0	0	0	0	1	0	0	0	inocentemente
innocuous	0	0	0	0	0	0	1	0	0	0	inocuo
innovate	0	0	0	0	0	0	1	0	0	0	innovar
innovation	0	0	0	0	0	0	1	0	0	0	innovación
innuendo	0	0	0	0	0	0	0	0	0	0	insinuación
innumerable	0	0	0	0	0	0	0	0	0	0	innumerable
inoculation	0	1	0	0	0	0	0	0	0	1	inoculación
inoperative	1	0	0	0	0	1	0	0	0	0	inoperante
inordinate	0	0	0	0	0	0	0	0	0	0	desordenado
inorganic	0	0	0	0	0	0	0	0	0	0	inorgánico
inquest	0	0	0	0	0	0	0	0	0	0	encuesta
inquire	0	0	0	0	0	0	0	0	0	0	preguntar
inquirer	0	0	0	0	0	0	1	0	0	0	investigador
inquiring	0	0	0	0	0	0	0	0	0	0	preguntando
inquiry	0	1	0	0	0	0	1	0	0	0	consulta
inquisitive	0	0	0	0	0	0	1	0	0	0	inquisitivo
insane	1	0	0	1	0	1	0	0	0	0	loco
insanity	1	0	1	1	0	1	0	1	0	0	locura
inscription	0	0	0	0	0	0	0	0	0	0	inscripción
inscrutable	0	0	0	0	0	0	0	0	0	0	inescrutable
insect	0	0	0	0	0	0	0	0	0	0	insecto
insecure	1	0	0	1	0	1	0	1	0	0	inseguro
insecurity	0	0	0	1	0	1	0	0	0	0	inseguridad
inseparable	0	0	0	0	1	0	1	0	0	1	inseparable
insert	0	0	0	0	0	0	0	0	0	0	insertar
inserted	0	0	0	0	0	0	0	0	0	0	insertado
insertion	0	0	0	0	0	0	0	0	0	0	inserción
inside	0	0	0	0	0	0	0	0	0	0	en el interior
insidious	1	0	1	1	0	1	0	0	0	0	insidioso
insight	0	0	0	0	0	0	0	0	0	0	visión
insignia	0	0	0	0	0	0	1	0	0	0	insignias
insignificance	0	0	0	0	0	1	0	0	0	0	insignificancia
insignificant	1	0	0	0	0	1	0	1	0	0	insignificante
insipid	0	0	0	0	0	1	0	0	0	0	insípido
insist	0	0	0	0	0	0	0	0	0	0	insistir
insolent	0	0	0	0	0	1	0	0	0	0	insolente
insoluble	0	0	0	0	0	0	0	0	0	0	insoluble
insolvency	0	0	0	1	0	1	0	1	1	0	insolvencia
insolvent	0	0	0	1	0	1	0	1	0	1	insolvente
inspect	0	0	0	0	0	0	0	0	0	0	inspeccionar
inspector	0	0	0	0	0	0	1	0	0	0	inspector
inspiration	0	1	0	0	1	0	1	0	0	0	inspiración
inspire	0	1	0	0	1	0	1	0	0	1	inspirar
inspired	0	0	0	0	1	0	1	0	1	1	inspirado
instability	0	0	1	1	0	1	0	0	0	0	inestabilidad
install	0	1	0	0	0	0	0	0	0	0	Instalar en pc
installation	0	0	0	0	0	0	0	0	0	0	instalación
installment	0	0	0	0	0	0	0	0	0	0	entrega
instance	0	0	0	0	0	0	0	0	0	0	instancia
instant	0	0	0	0	0	0	0	0	0	0	instante
instantaneous	0	0	0	0	0	0	0	0	0	0	instantáneo
instantaneously	0	0	0	0	0	0	0	0	0	0	instantáneamente
instigate	0	0	0	0	0	1	0	0	0	0	instigar
instigation	0	0	0	0	0	1	0	0	0	0	instigación
instill	0	0	0	0	0	0	0	0	0	0	instilar
instinct	0	0	0	0	0	0	0	0	0	0	instinto
instinctive	1	0	1	1	0	0	1	0	0	0	instintivo
institute	0	0	0	0	0	0	0	0	0	1	instituto
institution	0	0	0	0	0	0	0	0	0	0	institución
instruct	0	0	0	0	0	0	1	0	0	1	instruir
instructed	0	0	0	0	0	0	0	0	0	0	instruido
instruction	0	0	0	0	0	0	1	0	0	1	instrucción
instructional	0	0	0	0	0	0	0	0	0	0	instructivo
instructions	0	1	0	0	0	0	0	0	0	1	instrucciones
instructive	0	0	0	0	0	0	0	0	0	0	instructivo
instructor	0	1	0	0	0	0	1	0	0	1	instructor
instrument	0	0	0	0	0	0	0	0	0	0	instrumento
instrumental	0	0	0	0	0	0	1	0	0	0	instrumental
instrumentalist	0	0	0	0	0	0	0	0	0	0	instrumentista
instrumentality	0	0	0	0	0	0	0	0	0	0	mediación
insufficiency	1	0	0	0	0	1	0	0	0	0	insuficiencia
insufficient	0	0	0	0	0	1	0	0	0	0	insuficiente
insufficiently	0	0	0	0	0	1	0	0	0	0	insuficientemente
insular	0	0	0	0	0	0	0	0	0	0	insular
insulate	0	0	0	0	0	0	0	0	0	0	aislar
insulation	0	0	0	0	0	0	0	0	0	1	aislamiento
insult	1	0	1	0	0	1	0	1	1	0	insulto
insulting	1	0	1	1	0	1	0	1	0	0	insultante
insurance	0	0	0	0	0	0	0	0	0	0	seguro
insure	0	0	0	0	0	0	1	0	0	1	asegurar
insurgent	0	0	0	0	0	1	0	0	0	0	insurgente
insurmountable	0	0	0	1	0	1	0	1	0	0	insuperable
insurrection	1	0	0	0	0	1	0	0	0	0	insurrección
intact	0	0	0	0	0	0	1	0	0	1	intacto
intangible	0	0	0	0	0	0	0	0	0	0	intangible
integer	0	0	0	0	0	0	0	0	0	0	entero
integral	0	0	0	0	0	0	0	0	0	0	integral
integrate	0	0	0	0	0	0	0	0	0	0	integrar
integration	0	0	0	0	0	0	0	0	0	0	integración
integrity	0	0	0	0	0	0	1	0	0	1	integridad
intellect	0	0	0	0	0	0	1	0	0	0	intelecto
intellectual	0	0	0	0	0	0	1	0	0	0	intelectual
intelligence	0	0	0	1	1	0	1	0	0	1	inteligencia
intelligent	0	0	0	0	0	0	1	0	0	1	inteligente
intelligibility	0	0	0	0	0	0	0	0	0	0	inteligibilidad
intelligible	0	0	0	0	0	0	0	0	0	0	inteligible
intend	0	0	0	0	0	0	0	0	0	1	pretender
intended	0	1	0	0	0	0	1	0	0	0	destinado
intending	0	0	0	0	0	0	0	0	0	0	con la intención
intense	1	0	1	1	1	1	1	0	1	1	intenso
intensely	0	0	0	0	0	0	0	0	0	0	intensamente
intensify	0	0	0	0	0	0	0	0	0	0	intensificar
intensity	0	0	0	0	0	0	0	0	0	0	intensidad
intent	0	0	0	0	0	0	0	0	0	0	intención
intention	0	0	0	0	0	0	0	0	0	0	intención
intentional	0	0	0	0	0	0	0	0	0	0	intencional
intentionally	0	0	0	0	0	0	0	0	0	0	intencionalmente
inter	0	0	0	0	0	1	0	1	0	0	enterrar
interaction	0	0	0	0	0	0	0	0	0	0	Interacción
intercede	0	0	0	1	0	0	0	1	0	0	interceder
intercept	0	0	0	0	0	0	0	0	0	0	interceptar
interception	0	0	0	0	0	0	0	0	0	0	interceptación
intercession	0	0	0	0	0	0	0	0	0	1	intercesión
interchange	0	0	0	0	0	0	0	0	0	0	intercambio
interchangeable	0	0	0	0	0	0	0	0	0	0	intercambiable
interchanged	0	0	0	0	0	0	0	0	0	0	intercambiado
intercom	0	0	0	0	0	0	0	0	0	0	intercomunicador
intercourse	0	0	0	0	0	0	1	0	0	0	coito
interdependence	0	0	0	0	0	0	0	0	0	0	interdependencia
interdependent	0	0	0	0	0	0	0	0	0	0	interdependiente
interdiction	0	0	0	0	0	1	0	0	0	0	interdicción
interest	0	0	0	0	0	0	1	0	0	0	interés
interested	0	0	1	0	0	0	1	1	0	0	interesado
interesting	0	0	0	0	0	0	1	0	0	0	interesante
interference	0	0	0	0	0	1	0	0	0	0	interferencia
interferometer	0	0	0	0	0	0	0	0	0	0	interferómetro
interim	0	1	0	0	0	0	0	0	0	0	provisional
interior	0	0	1	0	0	0	1	0	0	1	interior
interlocutory	0	0	0	0	0	0	1	0	0	0	interlocutorio
interlude	0	0	0	0	0	0	1	0	0	0	interludio
intermediary	0	0	0	0	0	0	0	0	0	0	intermediario
intermediate	0	0	0	0	0	0	0	0	0	0	intermedio
interment	0	0	0	0	0	1	0	1	0	0	entierro
interminable	1	1	0	0	0	1	1	0	0	0	interminable
intermission	0	1	0	0	0	0	0	0	0	0	descanso
intermittent	0	0	0	0	0	0	0	0	0	0	intermitente
intern	0	0	0	0	0	0	0	0	0	0	interno
internal	0	0	0	0	0	0	0	0	0	0	interno
internally	0	0	0	0	0	0	0	0	0	0	internamente
international	0	0	0	0	0	0	0	0	0	0	internacional
interpolate	0	0	0	0	0	0	0	0	0	0	interpolar
interpolation	0	0	0	0	0	0	0	0	0	0	interpolación
interpret	0	0	0	0	0	0	0	0	0	0	interpretar
interpretation	0	0	0	0	0	0	0	0	0	0	interpretación
interpreter	0	0	0	0	0	0	0	0	0	0	Interprete
interrelated	0	0	0	0	0	0	0	0	0	0	interrelacionado
interrogate	0	0	0	1	0	0	0	0	0	0	interrogar
interrogation	0	0	0	1	0	0	0	0	0	0	interrogatorio
interrupt	1	0	0	0	0	1	0	0	1	0	interrumpir
interrupted	0	0	0	0	0	1	0	1	0	0	interrumpido
interruption	0	0	0	0	0	0	0	0	0	0	interrupción
intersect	0	0	0	0	0	0	0	0	0	0	intersecarse
intersection	0	0	0	0	0	0	0	0	0	0	intersección
interstitial	0	0	0	0	0	0	0	0	0	0	intersticial
