English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Tatar Word
minnow	0	0	0	0	0	0	0	0	0	0	миннов
minor	0	0	0	0	0	0	0	0	0	0	балигъ булмаган
minority	0	0	0	0	0	1	0	0	0	0	азчылык
minstrel	0	0	0	0	0	0	0	0	0	0	минстрель
mint	0	0	0	0	0	0	0	0	0	0	ялкау
minuscule	0	0	0	0	0	0	0	0	0	0	минускул
minute	0	0	0	0	0	0	0	0	0	0	минут
minutiae	0	0	0	0	0	0	0	0	0	0	минутия
mir	0	0	0	0	0	0	0	0	0	0	мир
miracle	0	1	0	0	1	0	1	0	1	1	могҗиза
miraculous	0	0	0	0	1	0	1	0	1	0	могҗиза
mirage	0	0	0	0	0	0	0	0	0	0	мираж
mire	0	0	1	0	0	1	0	0	0	0	сазлык
mirror	0	0	0	0	0	0	0	0	0	0	көзге
mirth	0	0	0	0	1	0	1	0	0	0	шатлык
misappropriation	0	0	0	0	0	0	0	0	0	0	урынсыз куллану
misbehavior	1	0	1	0	0	1	0	0	1	0	тәртип бозу
miscarriage	0	0	0	1	0	1	0	1	0	0	бала төшерү
miscellaneous	0	0	0	0	0	0	0	0	0	0	төрле
miscellany	0	0	0	0	0	0	0	0	0	0	төрле
mischief	0	0	0	0	0	1	0	0	0	0	шаянлык
mischievous	0	0	0	0	0	1	0	0	0	0	бозык
misconception	1	0	1	1	0	1	0	0	0	0	ялгыш караш
misconduct	0	0	1	0	0	1	0	0	0	0	тәртип бозу
misdemeanor	0	0	0	0	0	0	0	0	0	0	бозыклык
miserable	1	0	1	0	0	1	0	1	0	0	аяныч
miserably	0	0	0	0	0	1	0	1	0	0	аяныч
misery	1	0	1	1	0	1	0	1	0	0	бәхетсезлек
misfortune	0	0	0	1	0	1	0	1	0	0	бәхетсезлек
misguided	0	0	1	0	0	1	0	0	0	0	адашкан
mishap	0	0	1	1	0	1	0	1	1	0	хата
misinformed	0	0	0	0	0	0	0	0	0	0	дөрес булмаган мәгълүмат
misinterpretation	0	0	0	0	0	1	0	0	0	0	дөрес аңлатма
mislead	1	0	0	1	0	1	0	0	0	1	адаштыру
misleading	1	0	1	0	0	1	0	0	0	0	адаштыручы
mismanagement	0	0	0	0	0	1	0	0	0	0	идарә итмәү
mismatch	0	0	0	0	0	1	0	0	0	0	туры килмәү
mismatched	0	0	0	0	0	0	0	0	0	0	туры килмәгән
misnomer	0	0	0	0	0	1	0	0	0	0	ялгыш
misplace	1	0	1	0	0	1	0	0	0	0	урынсыз
misplaced	0	0	0	0	0	1	0	0	0	0	урынсыз
misrepresent	0	0	0	0	0	1	0	0	0	0	дөрес булмаган мәгълүмат
misrepresentation	0	0	0	0	0	1	0	1	0	0	дөрес булмаган мәгълүмат
misrepresented	1	0	0	0	0	1	0	0	0	0	дөрес күрсәтелмәгән
miss	0	0	0	0	0	0	0	0	0	0	сагыну
missile	0	0	0	1	0	0	0	0	0	0	ракета
missing	0	0	0	1	0	1	0	1	0	0	югалган
mission	0	0	0	0	0	0	0	0	0	0	миссия
missionary	0	0	0	0	0	0	1	0	0	0	миссионер
misstatement	1	0	1	0	0	1	0	0	0	0	дөрес булмаган мәгълүмат
mist	0	0	0	0	0	0	0	0	0	0	томан
mistake	0	0	0	0	0	1	0	1	0	0	хата
mistaken	0	0	0	1	0	1	0	0	0	0	ялгыш
mister	0	0	0	0	0	0	0	0	0	0	мистер
mistress	1	0	1	0	0	1	0	0	0	0	хуҗабикә
mistrust	0	0	1	1	0	1	0	0	0	0	ышанмау
misty	0	0	0	0	0	0	0	0	0	0	томан
misunderstand	0	0	0	0	0	1	0	0	0	0	аңламау
misunderstanding	1	0	0	0	0	1	0	1	0	0	аңлашылмаучанлык
misuse	0	0	0	0	0	1	0	0	0	0	дөрес кулланмау
mite	0	0	1	0	0	1	0	0	0	0	мит
miter	0	0	0	0	0	0	0	0	0	0	митер
mitigation	0	0	0	0	0	0	0	0	0	0	йомшарту
mix	0	0	0	0	0	0	0	0	0	0	катнаш
mixed	0	0	0	0	0	0	0	0	0	0	катнаш
mixture	0	0	0	0	0	0	0	0	0	0	катнашма
moan	0	0	0	1	0	0	0	1	0	0	елау
moat	0	0	0	0	0	0	0	0	0	1	сазлык
mob	1	0	0	1	0	1	0	0	0	0	төркем
mobile	0	1	0	0	0	0	0	0	0	0	мобиль
mobility	0	0	0	0	0	0	0	0	0	0	хәрәкәтчәнлек
mobilization	0	0	0	0	0	0	0	0	0	0	мобилизация
mobilize	0	0	0	0	0	0	0	0	0	0	мобилизацияләү
mockery	0	0	1	0	0	1	0	0	0	0	мыскыллау
mocking	1	0	1	0	0	1	0	1	0	0	мыскыллау
modal	0	0	0	0	0	0	0	0	0	0	модаль
modality	0	0	0	0	0	0	0	0	0	0	модальлек
mode	0	0	0	0	0	0	0	0	0	0	режимы
model	0	0	0	0	0	0	1	0	0	0	модель
modeler	0	0	0	0	0	0	0	0	0	0	модель
moderate	0	0	0	0	0	0	1	0	0	0	уртача
moderately	0	0	0	0	0	0	0	0	0	0	уртача
moderating	0	0	0	0	0	0	0	0	0	0	модератор
moderation	0	0	0	0	0	0	0	0	0	0	модераторлык
moderator	0	0	0	0	0	0	1	0	0	1	модератор
modern	0	0	0	0	0	0	0	0	0	0	заманча
modernism	0	0	0	0	0	0	0	0	0	0	модернизм
modest	0	0	0	0	0	0	1	0	0	1	тыйнак
modesty	0	0	0	0	0	0	1	0	0	0	тыйнаклык
modicum	0	0	0	0	0	0	0	0	0	0	модикум
modifiable	0	0	0	0	0	0	0	0	0	0	үзгәртелә
modification	0	0	0	0	0	0	0	0	0	0	модификация
modified	0	0	0	0	0	0	0	0	0	0	үзгәртелде
modify	0	0	0	0	0	0	0	0	1	0	үзгәртү
modulate	0	0	0	0	0	0	0	0	0	0	модульләштерү
modulation	0	0	0	0	0	0	0	0	0	0	модуляция
module	0	0	0	0	0	0	0	0	0	0	модуль
modulus	0	0	0	0	0	0	0	0	0	0	модуль
mogul	0	0	0	0	0	0	0	0	0	0	могул
moiety	0	0	0	0	0	0	0	0	0	0	моң
moist	0	0	0	0	0	0	0	0	0	0	дым
moisture	0	0	0	0	0	0	0	0	0	0	дым
molar	0	0	0	0	0	0	0	0	0	0	моляр
molasses	0	0	0	0	0	0	0	0	0	0	полосалар
mold	0	0	0	0	0	0	0	0	0	0	форма
molded	0	0	0	0	0	0	0	0	0	0	формалаштырылган
molding	0	0	0	0	0	0	0	0	0	0	формалаштыру
moldy	0	0	0	0	0	0	0	0	0	0	формалашкан
molecular	0	0	0	0	0	0	0	0	0	0	молекуляр
molecule	0	0	0	0	0	0	0	0	0	0	молекула
molestation	1	0	1	1	0	1	0	1	0	0	җәберләү
molten	0	0	0	0	0	0	0	0	0	0	эретелгән
moment	0	0	0	0	0	0	0	0	0	0	мизгел
momentary	0	0	0	0	0	0	0	0	0	0	вакытлыча
momentous	0	0	0	0	0	0	0	0	0	0	мөһим
momentum	0	1	0	0	0	0	1	0	0	0	момент
monad	0	0	0	0	0	0	0	0	0	0	монад
monarch	0	0	0	0	0	0	0	0	0	0	монарх
monarchy	0	0	0	0	0	0	0	0	0	0	монархия
monastery	0	0	0	0	0	0	0	0	0	0	монастырь
monastic	0	0	0	0	0	0	0	0	0	0	монастырь
monetary	0	1	0	0	0	0	1	0	0	0	акча
money	1	1	0	0	1	0	1	0	1	1	акча
monk	0	0	0	0	0	0	1	0	0	1	монах
monkey	0	0	0	0	0	0	0	0	0	0	маймыл
monochrome	0	0	1	0	0	1	0	0	0	0	монохром
monogamy	0	0	0	0	0	0	0	0	0	1	бер хатынлы
monogram	0	0	0	0	0	0	0	0	0	0	монограмма
monograph	0	0	0	0	0	0	0	0	0	0	монография
monolayer	0	0	0	0	0	0	0	0	0	0	монолайер
monologue	0	0	0	0	0	0	0	0	0	0	монолог
monopolist	0	0	0	0	0	1	0	0	0	0	монополист
monopoly	0	0	0	0	0	0	0	0	0	0	монополия
monotony	0	0	0	0	0	0	0	0	0	0	монотония
monsoon	0	0	0	0	0	1	0	1	0	0	муссон
monster	0	0	0	1	0	1	0	0	0	0	монстр
monstrosity	1	0	1	1	0	1	0	0	1	0	монстросизм
monte	0	0	0	0	0	0	0	0	0	0	монте
month	0	0	0	0	0	0	0	0	0	0	ай
monthly	0	0	0	0	0	0	0	0	0	0	ай саен
monument	0	0	0	0	0	0	1	0	0	0	һәйкәл
monumental	0	0	0	0	0	0	0	0	0	0	монументаль
moo	0	0	0	0	0	0	0	0	0	0	moo
moods	0	0	0	0	0	0	0	0	0	0	кәеф
moody	1	0	0	0	0	1	0	1	0	0	кәефле
moon	0	0	0	0	0	0	0	0	0	0	ай
moonlight	0	0	0	0	0	0	0	0	0	0	ай нуры
moored	0	0	0	0	0	0	0	0	0	0	сазлы
mooring	0	0	0	0	0	0	0	0	0	0	сазлык
moorings	0	0	0	0	0	0	0	0	0	1	сазлыклар
moorland	0	0	0	0	0	0	0	0	0	0	сазлык
moose	0	0	0	0	0	0	0	0	0	0	саз
moot	0	0	0	0	0	1	0	0	0	0	сазлык
mooted	0	0	0	0	0	0	0	0	0	0	.әр сүзнең
mop	0	0	0	0	0	0	0	0	0	0	моп
moral	1	0	0	0	0	0	1	0	0	1	әхлакый
morality	0	0	0	0	0	0	1	0	0	1	әхлак
morals	1	1	1	0	1	0	1	0	1	1	әхлак
morass	0	0	0	0	0	0	0	0	0	0	морас
moratorium	0	0	0	0	0	0	0	0	0	0	мораторий
morbid	0	0	0	0	0	1	0	1	0	0	авыру
morbidity	1	0	1	1	0	1	0	1	0	0	авыру
morgue	0	0	1	1	0	1	0	1	0	0	морг
moribund	0	0	0	0	0	1	0	1	0	0	морибунд
morn	0	1	0	0	0	0	0	0	0	0	иртә
morning	0	0	0	0	0	0	0	0	0	0	иртә
moron	0	0	0	0	0	1	0	0	0	0	юләр
moronic	0	0	0	0	0	1	0	0	0	0	мороник
morphine	0	0	0	0	0	0	0	0	0	0	морфин
morphism	0	0	0	0	0	0	0	0	0	0	морфизм
morphology	0	0	0	0	0	0	0	0	0	0	морфология
morrow	0	1	0	0	0	0	0	0	0	0	иртәгә
morsel	0	0	0	0	0	1	0	0	0	0	морзель
mortal	0	0	0	0	0	1	0	0	0	0	үлем
mortality	1	0	0	1	0	1	0	1	0	0	үлем
mortar	0	0	0	0	0	0	1	0	0	0	миномет
mortgage	0	0	0	1	0	0	0	0	0	0	ипотека
mortgagee	0	0	0	0	0	0	0	0	0	1	ипотека
mortgagor	0	0	0	1	0	0	0	0	0	0	ипотека
mortification	0	1	1	1	0	1	0	1	0	0	үлем
mortuary	0	0	0	1	0	1	0	1	0	0	мәет
mosaic	0	0	0	0	0	0	0	0	0	0	мозаика
mosquito	1	0	1	0	0	1	0	0	0	0	чикерткә
moss	0	0	0	0	0	0	0	0	0	0	мүк
mossy	0	0	0	0	0	0	0	0	0	0	мосс
mote	0	0	0	0	0	0	0	0	0	0	мот
moth	0	0	0	0	0	0	0	0	0	0	көя
mother	0	1	0	0	1	1	1	1	0	1	әни
motherhood	0	0	0	0	1	0	1	0	0	1	ана булу
motion	0	1	0	0	0	0	0	0	0	0	хәрәкәт
motionless	0	0	0	0	0	0	0	0	0	0	хәрәкәтсез
motive	0	0	0	0	0	0	1	0	0	0	мотив
motley	0	0	0	0	0	0	0	0	0	0	мотли
motor	0	0	0	0	0	0	0	0	0	0	мотор
motorbike	0	0	0	0	0	0	0	0	0	0	мотоцикл
motorcycle	0	0	0	0	0	0	0	0	0	0	мотоцикл
motte	0	0	0	0	0	0	0	0	0	0	motte
mottled	0	0	0	0	0	0	0	0	0	0	хәрәкәтләнде
motto	0	0	0	0	0	0	0	0	0	0	девиз
mould	0	0	0	0	0	0	0	0	0	0	форма
mound	0	0	0	0	0	0	0	0	0	0	тау
mount	0	0	0	0	0	0	0	0	0	0	монтаж
mountain	0	1	0	0	0	0	0	0	0	0	тау
mountaineer	0	0	0	0	0	0	0	0	0	0	альпинист
mountainous	0	0	0	0	0	0	0	0	0	0	таулы
mourn	0	0	0	0	0	1	0	1	0	0	кайгы
mournful	1	0	0	1	0	1	0	1	0	0	моңлы
mourning	0	0	0	0	0	1	0	1	0	0	матәм
mouse	0	0	0	0	0	0	0	0	0	0	тычкан
moustache	0	0	0	0	0	0	0	0	0	0	мыек
mouth	0	0	0	0	0	0	0	0	1	0	авыз
mouthful	0	0	1	0	0	0	0	0	0	0	авызлы
mouthpiece	0	0	0	0	0	0	0	0	0	0	авыз кисәге
movable	0	0	0	0	0	0	1	0	0	0	күчерелә
move	0	0	0	0	0	0	0	0	0	0	хәрәкәт
movement	0	0	0	0	0	0	0	0	0	0	хәрәкәт
mover	0	0	0	0	0	0	1	0	0	0	күчерү
movie	0	0	0	0	0	0	0	0	0	0	кино
moving	0	0	0	0	0	0	0	0	0	0	хәрәкәтләнү
mow	0	0	0	0	0	0	0	0	0	0	чабу
muck	0	0	1	0	0	1	0	0	0	0	мук
mucous	0	0	1	0	0	0	0	0	0	0	былжыр
mucus	0	0	1	0	0	0	0	0	0	0	былжыр
mud	0	0	0	0	0	1	0	0	0	0	пычрак
muddle	0	0	0	0	0	1	0	0	0	0	пычраклык
muddled	0	0	0	0	0	1	0	0	0	0	пычрак
muddy	0	0	1	0	0	1	0	0	0	0	пычрак
muff	1	0	1	0	0	1	0	0	0	0	муф
muffled	0	0	0	0	0	0	0	0	0	0	каушап калды
muffler	0	0	0	0	0	0	0	0	0	0	муфлер
mug	1	0	0	1	0	1	1	1	0	0	кружка
mule	1	0	0	0	0	1	0	0	0	1	качыр
multilateral	0	0	0	0	0	0	0	0	0	0	күпьяклы
multiple	0	0	0	0	0	0	0	0	0	0	күп
multiplex	0	0	0	0	0	0	0	0	0	0	мультиплекс
multiplication	0	0	0	0	0	0	0	0	0	0	тапкырлау
multiplicity	0	0	0	0	0	0	0	0	0	0	күплек
multiplied	0	0	0	0	0	0	0	0	0	0	тапкырланды
multiplier	0	0	0	0	0	0	0	0	0	0	тапкырлаучы
multiply	0	0	0	0	0	0	0	0	0	0	тапкырлау
multitude	0	0	0	0	0	0	0	0	0	0	күпчелек
mum	0	0	0	1	0	1	0	0	0	0	әни
mumble	0	0	0	0	0	1	0	0	0	0	сукрану
mummy	0	0	0	0	0	0	0	0	0	0	мумия
mumps	0	0	0	0	0	1	0	0	0	0	бөке
munch	0	0	0	0	0	0	0	0	0	0	манч
mundane	0	0	0	0	0	0	0	0	0	0	дөньяви
municipal	0	0	0	0	0	0	0	0	0	0	муниципаль
municipality	0	0	0	0	0	0	0	0	0	0	муниципалитет
mural	0	0	0	0	0	0	0	0	0	0	суюк
murder	1	0	1	1	0	1	0	1	1	0	үтерү
murderer	1	0	1	1	0	1	0	1	0	0	кеше үтерүче
murderous	1	0	1	1	0	1	0	1	1	0	үтерү
murky	0	0	1	0	0	1	0	1	0	0	тонык
murmur	0	0	0	0	0	0	0	0	0	0	зарлану
muscle	0	0	0	0	0	0	0	0	0	0	мускул
muscular	0	0	0	0	0	0	1	0	0	0	мускул
muse	0	0	0	0	0	0	0	0	0	0	музей
muses	0	0	0	0	0	0	0	0	0	0	мус
museum	0	0	0	0	0	0	0	0	0	0	музей
mush	0	0	0	0	0	0	0	0	0	0	гөмбә
mushroom	0	0	0	0	0	0	0	0	0	0	гөмбә
music	0	0	0	0	1	0	1	1	0	0	музыка
musical	1	1	0	0	1	0	1	1	1	1	музыкаль
musician	0	0	0	0	0	0	0	0	0	0	музыкант
musing	0	0	0	0	0	0	0	0	0	0	уйлау
musk	0	0	0	0	0	0	0	0	0	0	мускул
musket	0	0	0	1	0	0	0	0	0	0	мушкет
muslin	0	0	0	0	0	0	0	0	0	0	муслин
muss	0	0	0	0	0	1	0	0	0	0	мус
mustang	0	0	0	0	0	0	0	0	0	0	Мостанг
mustard	0	0	0	0	0	0	0	0	0	0	горчица
muster	0	0	0	0	0	0	0	0	0	0	туплау
musty	0	0	1	0	0	1	0	0	0	0	.әр сүзнең
mutable	0	1	0	0	0	0	1	0	0	0	үзгәртелә
mutant	0	0	0	0	0	1	0	0	0	0	мутант
mutation	0	0	0	0	0	0	0	0	0	0	мутация
mutilated	0	0	1	0	0	1	0	0	0	0	мутацияләнгән
mutilation	1	0	1	1	0	1	0	1	0	0	мутация
mutiny	1	0	1	1	0	1	0	0	1	0	фетнә
mutter	1	0	0	0	0	1	0	0	0	0	мыгырдану
mutton	0	0	0	0	0	0	0	0	0	0	кой
mutual	0	0	0	0	0	0	1	0	0	0	үзара
mutually	0	0	0	0	0	0	0	0	0	0	үзара
muzzle	0	0	0	1	0	1	0	0	0	0	авыз
myopia	1	0	0	0	0	1	0	1	0	0	миопия
myopic	0	0	0	0	0	0	0	0	0	0	миопик
myriad	0	0	0	0	0	0	0	0	0	0	күп санлы
mysterious	0	1	0	1	0	0	0	0	1	0	серле
mystery	0	1	0	0	0	0	0	0	1	0	сер
mystic	0	0	0	0	0	0	0	0	1	0	мистик
mystical	0	0	0	0	0	0	0	0	0	0	мистик
mysticism	0	0	0	0	0	0	0	0	0	0	мистизм
myth	0	0	0	0	0	0	0	0	0	0	миф
mythic	0	0	0	0	0	0	0	0	0	0	мифик
mythical	0	0	0	0	0	0	0	0	0	0	мифик
mythological	0	0	0	0	0	0	0	0	0	0	мифологик
mythology	0	0	0	0	0	0	0	0	0	0	мифология
nab	0	0	0	0	0	1	0	0	1	0	наб
nadir	0	0	0	0	0	1	0	0	0	0	надир
nag	1	0	0	0	0	1	0	0	0	0	наг
nail	0	0	0	0	0	0	0	0	0	0	кадак
naive	0	0	0	0	0	1	0	0	0	0	хәйләсез
naked	0	0	0	0	0	0	0	0	0	0	ялангач
named	0	0	0	0	0	0	0	0	0	0	исемле
nameless	0	0	1	0	0	1	0	0	0	0	исемсез
namesake	0	0	0	0	0	0	0	0	0	0	исемнәр
naming	0	0	0	0	0	0	0	0	0	0	исем бирү
nanny	0	0	0	0	0	0	0	0	0	0	тәрбияче
nanometer	0	0	0	0	0	0	0	0	0	0	нанометр
nap	0	0	0	0	1	0	1	0	0	0	йокы
nape	0	0	0	0	0	0	0	0	0	0	нап
napkin	0	0	0	0	0	0	0	1	0	0	салфетка
napping	0	0	0	0	0	0	0	0	0	0	йоклау
nappy	0	0	1	0	0	1	0	0	0	0	наппи
narcotic	0	0	0	0	0	1	0	0	0	0	наркотик
narrate	0	0	0	0	0	0	0	0	0	0	хикәяләү
narration	0	0	0	0	0	0	0	0	0	0	хикәяләү
narrative	0	0	0	0	0	0	0	0	0	0	хикәяләү
narrator	0	0	0	0	0	0	0	0	0	0	хикәяләүче
narrow	0	0	0	0	0	0	0	0	0	0	тар
narrowing	0	0	0	0	0	0	0	0	0	0	таралу
nascent	0	1	0	0	0	0	0	0	0	0	барлыкка килгән
nasty	1	0	1	1	0	1	0	1	0	0	җирәнеч
natal	0	0	0	0	0	0	0	0	0	0	natal
nation	0	0	0	0	0	0	0	0	0	1	милләт
national	0	0	0	0	0	0	0	0	0	0	милли
nationality	0	0	0	0	0	0	0	0	0	0	милләте
native	0	0	0	0	0	0	0	0	0	0	туган
nativity	0	0	0	0	0	0	0	0	0	0	туганлык
naturalist	0	0	0	0	0	0	1	0	0	0	натуралист
naturalization	0	0	0	0	0	0	0	0	0	0	натуральләштерү
naturalized	0	0	0	0	0	0	0	0	0	0	натуральләштерелгән
naturally	0	0	0	0	0	0	0	0	0	0	табигый
nature	0	0	0	0	0	0	0	0	0	0	табигать
naught	0	0	0	0	0	0	0	0	0	0	бернәрсә дә
naughty	0	0	0	0	0	1	0	0	0	0	ямьсез
nausea	0	0	1	0	0	1	0	0	0	0	күңел төшү
nauseous	0	0	1	0	0	1	0	1	0	0	күңелсезләнү
nautical	0	0	0	0	0	0	0	0	0	0	диңгез
naval	0	0	0	0	0	0	0	0	0	0	диңгез
nave	0	0	0	0	0	0	0	0	0	0	нав
navel	0	0	0	0	0	0	0	0	0	0	киндер
navigable	0	1	0	0	0	0	1	0	0	0	хәрәкәтчән
navigate	0	0	0	0	0	0	0	0	0	0	навигация
navigation	0	0	0	0	0	0	0	0	0	0	навигация
navigator	0	1	0	0	0	0	0	0	0	1	навигатор
navy	0	0	0	0	0	0	0	0	0	0	флот
nay	0	0	0	0	0	1	0	0	0	0	.к
neatly	0	0	0	0	0	0	1	0	0	0	чиста
nebula	0	0	0	0	0	0	0	0	0	0	тумба
nebulae	0	0	0	0	0	0	0	0	0	0	тумба
nebulous	0	0	0	0	0	0	0	0	0	0	тискәре
necessarily	0	0	0	0	0	0	0	0	0	0	мәҗбүри
necessitate	0	0	0	0	0	0	0	0	0	0	кирәк
necessities	0	0	0	0	0	0	0	0	0	0	кирәк-яраклар
necessity	0	0	0	0	0	0	0	1	0	0	кирәклек
neck	0	0	0	0	0	0	0	0	0	0	муен
necklace	0	0	0	0	0	0	0	0	0	0	муенса
necrosis	0	0	0	0	0	0	0	0	0	0	некроз
nectar	0	0	0	0	0	0	1	0	0	0	нектар
needful	0	0	0	0	0	1	0	0	0	0	кирәк
needle	0	0	0	0	0	0	1	0	0	0	энә
needless	0	0	0	0	0	0	0	0	0	0	кирәксез
needy	0	0	0	0	0	1	0	0	0	0	мохтаҗ
nefarious	0	0	1	1	0	1	0	1	1	0	нефариус
negation	1	0	0	0	0	1	0	0	0	0	кире кагу
negative	0	0	0	0	0	1	0	1	0	0	тискәре
neglect	0	0	0	0	0	1	0	0	0	0	игътибарсызлык
neglected	1	0	1	0	0	1	0	1	0	0	игътибарсыз
neglecting	0	0	0	0	0	1	0	0	0	0	игътибарсыз калдыру
negligence	0	0	0	0	0	1	0	0	0	0	ваемсызлык
negligent	0	0	0	0	0	1	0	0	0	0	ваемсызлык
negligently	0	0	0	0	0	1	0	0	0	0	ваемсызлык
negligible	0	0	0	0	0	0	0	0	0	0	әһәмиятсез
negotiate	0	0	0	0	0	0	1	0	0	1	сөйләшүләр
negotiation	0	0	0	0	0	0	0	0	0	0	сөйләшүләр
negotiator	0	0	0	0	0	0	1	0	0	0	сөйләшүче
negro	0	0	0	0	0	1	0	1	0	0	негр
neigh	0	0	0	0	0	0	0	0	0	0	күрше
neighbor	0	1	0	0	0	0	1	0	0	1	күрше
neighborhood	0	1	0	0	0	0	0	0	0	0	тирә-юнь
neighboring	0	0	0	0	0	0	0	0	0	0	күрше
neonatal	0	0	0	0	0	0	0	0	0	0	неонаталь
neophyte	0	0	0	0	0	0	0	0	0	0	неофит
neoprene	0	0	0	0	0	0	0	0	0	0	неопрен
nephew	0	0	0	0	0	0	0	0	0	0	бертуганның улы
nepotism	1	0	1	0	0	1	0	1	0	0	туганлык
nerve	0	0	0	0	0	0	1	0	0	0	нерв
nervous	0	1	0	1	0	1	0	0	0	0	нерв
nervousness	0	0	0	1	0	0	0	0	0	0	дулкынлану
ness	0	0	0	0	0	0	0	0	0	0	нес
nest	0	0	0	0	0	0	0	0	0	1	оя
nestle	0	0	0	0	0	0	1	0	0	1	оя
nestling	0	0	0	0	0	0	0	0	0	0	оя кору
net	0	0	0	0	0	0	0	0	0	0	челтәр
nether	1	0	0	1	0	1	0	1	0	0	түбән
netting	0	0	0	0	0	0	0	0	0	0	челтәр
nettle	1	0	1	0	0	1	0	0	0	0	челтәр
network	0	1	0	0	0	0	0	0	0	0	челтәр
neuralgia	0	0	0	1	0	1	0	1	0	0	нейралгия
neurology	0	0	0	0	0	0	0	0	0	0	неврология
neurosis	0	0	0	1	0	1	0	1	0	0	нейроз
neurotic	0	0	1	1	0	1	0	0	0	0	нейротик
neuter	0	0	0	0	0	0	0	0	0	0	нейтраль
neutral	0	1	0	0	0	0	0	0	0	1	битараф
neutrality	0	0	0	0	0	0	0	0	0	1	битарафлык
neutralize	0	0	0	0	0	0	0	0	0	0	нейтральләштерү
newborn	0	0	0	0	0	0	0	0	0	0	яңа туган сабый
newcomer	0	0	0	1	0	0	0	0	1	0	яңа килгән
newly	0	0	0	0	0	0	0	0	0	0	яңа
newness	0	0	0	0	0	0	0	0	0	0	яңалык
news	0	0	0	0	0	0	0	0	0	0	Яңалыклар
newspaper	0	0	0	0	0	0	0	0	0	0	газета
newsstand	0	0	0	0	0	0	0	0	0	0	газета газетасы
nib	0	0	0	0	0	0	0	0	0	0	ниб
nibble	0	0	0	0	0	0	0	0	0	0	нибель
niche	0	0	0	0	0	0	0	0	0	0	урын
nichts	0	0	0	0	0	0	0	0	0	0	ничц
nick	0	0	0	0	0	0	0	0	0	0	ник
nickel	0	0	0	0	0	0	0	0	0	0	никель
nickname	0	0	0	0	0	0	0	0	0	0	кушамат
nicotine	0	0	1	0	0	1	0	0	0	0	никотин
niece	0	0	0	0	0	0	0	0	0	0	оныгы
nigh	0	0	0	0	0	0	0	0	0	0	якын
night	0	0	0	0	0	0	0	0	0	0	төн
nightfall	0	0	0	0	0	0	0	0	0	0	төн
nightingale	0	0	0	0	0	0	0	0	0	0	сандугач
nightmare	0	0	0	1	0	1	0	0	0	0	төш
nihilism	0	0	0	0	0	1	0	0	0	0	нигилизм
nil	0	0	0	0	0	0	0	0	0	0	нил
nimble	0	0	0	0	0	0	0	0	0	0	нимбл
ninety	0	0	0	0	0	0	0	0	0	0	туксан
ninth	0	0	0	0	0	0	0	0	0	0	тугызынчы
nip	0	0	0	0	0	0	0	0	0	0	нип
nipple	0	0	0	0	0	0	0	0	0	0	импульс
nix	0	0	0	0	0	0	0	0	0	0	никс
nobility	0	1	0	0	0	0	1	0	0	1	дворянлык
noble	0	0	0	0	0	0	1	0	0	1	затлы
nobleman	0	0	0	0	0	0	1	0	0	1	дворян
nocturnal	0	0	0	0	0	0	0	0	0	0	төн
nod	0	0	0	0	0	0	0	0	0	0	башын кага
nodding	0	0	0	0	0	0	0	0	0	0	баш кагып
node	0	0	0	0	0	0	0	0	0	0	төен
nodular	0	0	0	0	0	0	0	0	0	0	башлы
nodule	0	0	0	0	0	0	0	0	0	0	нодул
noise	0	0	0	0	0	1	0	0	0	0	шау-шу
noisy	1	0	0	0	0	1	0	0	0	0	шау-шу
nomad	0	0	0	0	0	0	0	0	0	0	күчмә
nomadic	0	0	0	0	0	0	0	0	0	0	күчмә
nomenclature	0	0	0	0	0	0	0	0	0	0	номенклатура
nominal	0	0	0	0	0	0	0	0	0	0	номиналь
nominate	0	0	0	0	0	0	0	0	0	0	тәкъдим итү
nomination	0	0	0	0	0	0	1	0	0	0	номинация
nominee	0	0	0	0	0	0	0	0	0	0	кандидат
nonce	0	0	0	0	0	0	0	0	0	0	nonce
noncompliance	1	1	0	1	0	1	0	1	0	0	туры килмәү
nondescript	0	0	0	0	0	0	0	0	0	0	нондескрипт
nonexistent	0	0	0	0	0	0	0	0	0	0	юк
nonpayment	0	0	0	0	0	0	0	0	0	0	түләмәү
nonresident	0	0	0	0	0	0	0	0	0	0	резидент булмаган
nonsense	0	0	0	0	0	1	0	0	0	0	мәгънәсезлек
nonsensical	0	0	0	0	0	1	0	1	0	0	мәгънәсез
noodle	0	0	0	0	0	0	0	0	0	0	кесә
nook	0	0	0	0	0	0	0	0	0	0	кальян
noon	0	0	0	0	0	0	0	0	0	0	төш
noose	0	0	0	0	0	1	0	1	0	0	.әр сүзнең
norm	0	0	0	0	0	0	0	0	0	0	нормасы
normal	0	0	0	0	0	0	0	0	0	0	нормаль
normalcy	0	0	0	0	0	0	0	0	0	0	нормальлек
normality	0	0	0	0	0	0	1	0	0	0	нормальлек
nose	0	0	1	0	0	0	0	0	0	0	борын
nostalgia	0	0	0	0	0	0	0	0	0	0	ностальгия
nostril	0	0	0	0	0	0	0	0	0	0	борын
notable	0	0	0	0	1	0	1	0	0	1	күренекле
notables	0	0	0	0	0	0	1	0	0	0	күренекле кешеләр
notably	0	0	0	0	0	0	0	0	0	0	аеруча
