English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hausa Word
implication	0	0	0	0	0	0	0	0	0	0	tasiri
implied	0	0	0	0	0	0	0	0	0	0	ma'ana
implore	0	0	0	0	0	0	0	0	0	0	roko
implosion	0	0	0	0	0	0	0	0	0	0	implosion
imply	0	0	0	0	0	0	0	0	0	0	nuna
impolite	0	0	1	0	0	1	0	0	0	0	rashin mutunci
import	0	0	0	0	0	0	0	0	0	0	shigo da
importance	0	1	0	0	0	0	1	0	0	0	mahimmanci
important	0	0	0	0	0	0	1	0	0	1	muhimmanci
importation	0	0	0	0	0	0	0	0	0	0	shigo da kaya
impose	0	0	0	0	0	0	0	0	0	0	dora
imposing	0	0	0	0	0	0	0	0	0	0	dorawa
imposition	0	0	0	0	0	1	0	0	0	0	dorawa
impossibility	0	0	0	0	0	0	0	0	0	0	rashin yiwuwar
impossible	0	0	0	0	0	1	0	1	0	0	ba zai yiwu ba
impotence	1	0	0	1	0	1	0	1	0	0	rashin ƙarfi
impotent	0	0	0	0	0	1	0	0	0	0	m
impound	0	0	0	0	0	1	0	0	0	0	kama
impracticable	0	0	0	0	0	1	0	0	0	0	m
impress	0	0	0	0	0	0	1	0	0	0	burge
impression	0	0	0	0	0	0	1	0	0	0	ra'ayi
impressionable	0	0	0	0	0	0	0	0	0	1	m
imprint	0	0	0	0	0	0	0	0	0	0	buga
imprison	0	0	0	0	0	1	0	0	0	0	ɗaure
imprisoned	1	0	1	1	0	1	0	1	0	0	daure
imprisonment	1	0	1	1	0	1	0	1	0	0	dauri
improbable	0	0	0	0	0	0	0	0	0	0	mai yiwuwa
impromptu	0	0	0	0	0	0	0	0	0	0	bazata
impropriety	0	0	0	0	0	1	0	0	0	0	rashin dacewa
improve	0	1	0	0	1	0	1	0	0	1	inganta
improved	0	0	0	0	0	0	1	0	0	0	inganta
improvement	0	0	0	0	1	0	1	0	0	1	inganta
improving	0	0	0	0	0	0	1	0	0	0	inganta
improvisation	0	0	0	0	0	0	0	0	1	0	ingantawa
improvise	0	1	0	0	0	0	1	0	1	0	inganta
improvised	0	0	0	0	0	0	0	0	0	0	inganta
imprudent	0	0	0	0	0	1	0	1	0	0	rashin fahimta
impulse	0	0	0	0	0	0	0	0	0	0	motsa jiki
impunity	0	0	0	0	0	0	0	0	0	0	rashin hukunci
impure	0	0	1	0	0	1	0	0	0	0	najasa
impurity	0	0	1	0	0	1	0	0	0	0	kazanta
imputation	0	0	0	0	0	1	0	0	0	0	zato
inability	0	0	0	0	0	1	0	1	0	0	rashin iyawa
inaccessible	0	0	0	0	0	1	0	0	0	0	m
inaccurate	0	0	0	0	0	1	0	0	0	0	kuskure
inaction	0	0	0	0	0	1	0	0	0	0	rashin aiki
inactivate	0	0	0	0	0	0	0	0	0	0	rashin kunnawa
inactivation	0	0	0	0	0	0	0	0	0	0	rashin kunnawa
inactive	0	0	0	0	0	0	0	0	0	0	mara aiki
inactivity	0	0	0	0	0	1	0	0	0	0	rashin aiki
inadequacy	0	0	0	0	0	1	0	0	0	0	rashin isa
inadequate	0	0	0	0	0	1	0	1	0	0	bai isa ba
inadmissible	1	0	1	0	0	1	0	0	0	0	m
inadvertent	0	0	0	0	0	0	0	0	0	0	rashin sani
inadvertently	0	0	0	0	0	0	0	0	0	0	ba da gangan ba
inalienable	0	0	0	0	0	0	1	0	0	0	m
inane	0	0	0	0	0	1	0	0	0	0	inane
inanimate	0	0	0	0	0	0	0	0	0	0	marar rai
inapplicable	0	0	0	0	0	1	0	0	0	0	wanda bai dace ba
inappropriate	1	0	1	0	0	1	0	1	0	0	bai dace ba
inattention	1	0	0	0	0	1	0	0	0	0	rashin kulawa
inaudible	0	0	0	0	0	1	0	0	0	0	m
inaugural	0	1	0	0	0	0	0	0	0	0	na farko
inaugurate	0	0	0	0	0	0	0	0	0	0	kaddamar
inauguration	0	1	0	0	1	0	1	0	0	1	bikin rantsar da shi
inborn	0	0	0	0	0	0	0	0	0	0	haihuwa
inbred	0	0	0	0	0	0	0	0	0	0	inbred
incalculable	0	0	0	0	0	1	0	0	0	0	m
incandescent	0	0	0	0	0	0	0	0	0	0	incandescent
incapable	0	0	0	0	0	0	0	0	0	0	m
incapacity	0	0	0	0	0	1	0	0	0	0	rashin iyawa
incarceration	1	0	1	1	0	1	0	1	0	0	ɗaurin kurkuku
incase	1	0	1	1	0	1	0	1	0	0	incase
incendiary	1	0	0	1	0	1	0	0	1	0	m
incense	1	0	0	0	0	1	0	0	0	0	turare
incentive	0	0	0	0	0	0	0	0	0	0	ƙarfafawa
inception	0	0	0	0	0	0	0	0	0	0	farkon
incessant	0	0	0	0	0	1	0	0	0	0	m
incessantly	0	0	0	0	0	0	0	0	0	0	ba kakkautawa
incest	1	0	1	1	0	1	0	1	0	0	lalata
incestuous	0	0	1	0	0	1	0	0	0	0	m
inch	0	0	0	0	0	0	0	0	0	0	inci
incidence	0	0	0	0	0	0	0	0	0	0	faruwa
incident	0	0	0	0	0	0	0	0	1	0	lamarin
incidentally	0	0	0	0	0	0	0	0	0	0	bazata
incineration	0	0	0	0	0	1	0	0	0	0	ƙonewa
incipient	0	0	0	0	0	0	0	0	0	0	farkon
incision	0	0	0	0	0	0	0	0	0	0	kaciya
incisive	0	0	0	0	0	0	1	0	0	0	m
incite	1	1	0	1	0	1	0	0	0	0	zuga
incitement	0	0	0	0	0	0	0	0	0	0	tsokana
inclement	0	0	0	0	0	1	0	0	0	0	rashin lafiya
inclination	0	0	0	0	0	0	0	0	0	0	karkata
incline	0	0	0	0	0	0	0	0	0	1	karkata
inclined	0	0	0	0	0	0	0	0	0	0	karkata
include	0	0	0	0	0	0	1	0	0	0	hada da
included	0	0	0	0	0	0	1	0	0	0	hada
including	0	0	0	0	0	0	1	0	0	0	ciki har da
inclusion	0	0	0	0	0	0	0	0	0	1	hada
inclusive	0	0	0	0	0	0	1	0	0	0	m
incognito	0	0	0	0	0	0	0	0	0	0	incognito
incoherent	0	0	0	0	0	1	0	0	0	0	m
income	0	1	0	0	1	1	1	1	0	1	kudin shiga
incoming	0	0	0	0	0	0	0	0	0	0	mai shigowa
incompatible	1	0	1	0	0	1	0	1	0	0	m
incompetence	0	0	0	0	0	1	0	0	0	0	rashin iyawa
incompetent	1	0	0	0	0	1	0	1	0	0	rashin iyawa
incompletely	0	0	0	0	0	0	0	0	0	0	rashin cikawa
incompleteness	0	0	0	0	0	1	0	0	0	0	rashin cikawa
incomprehensible	0	0	0	0	0	1	0	0	0	0	rashin fahimta
inconclusive	0	0	0	0	0	0	0	0	0	0	m
incongruous	1	0	0	0	0	1	0	0	0	0	m
inconsequential	0	0	0	0	0	1	0	1	0	0	m
inconsiderate	1	0	1	0	0	1	0	1	0	0	rashin la'akari
inconsistency	0	0	0	0	0	1	0	0	0	0	rashin daidaito
inconspicuous	0	0	0	0	0	0	0	0	0	0	m
incontinence	0	0	0	0	0	0	0	0	1	0	rashin natsuwa
inconvenient	1	0	1	0	0	1	0	1	0	0	m
incorporate	0	0	0	0	0	0	0	0	0	0	hada
incorporation	0	0	0	0	0	0	0	0	0	0	hadewa
incorrect	0	0	0	0	0	1	0	0	0	0	ba daidai ba
increase	0	0	0	0	0	0	1	0	0	0	karuwa
increased	0	0	0	0	0	0	0	0	0	0	ya karu
incredulous	1	0	1	0	0	1	0	0	0	0	m
increment	0	0	0	0	0	0	0	0	0	0	karuwa
incrimination	0	0	0	1	0	1	0	1	0	0	laifi
incubation	0	0	0	0	0	0	0	0	0	0	shiryawa
incubus	0	0	1	1	0	1	0	0	0	0	incubus
incur	0	0	0	0	0	1	0	0	0	0	jawowa
incurable	1	0	1	1	0	1	0	1	0	0	m
incursion	0	0	0	1	0	1	0	0	0	0	kutsawa
indebted	0	0	0	0	0	0	0	0	0	0	bashi
indecency	1	0	1	0	0	0	0	0	0	0	rashin ladabi
indecent	0	0	1	0	0	1	0	0	0	0	rashin mutunci
indecision	0	0	0	0	0	1	0	0	0	0	rashin yanke shawara
indecisive	0	0	0	0	0	1	0	0	0	0	m
indefensible	0	0	0	1	0	1	0	0	0	0	m
indelible	0	0	0	0	0	0	1	0	0	1	maras sharewa
indemnification	0	0	0	0	0	0	0	0	0	0	ramuwa
indemnify	0	0	0	0	0	1	0	0	0	0	ramuwa
indemnity	0	0	0	0	0	0	1	0	0	1	laifi
indent	0	0	0	0	0	0	0	0	0	1	ciki
indentation	0	0	0	0	0	0	0	0	0	0	shigar ciki
indenture	1	0	0	0	0	1	0	0	0	0	abun ciki
independence	0	1	0	0	1	0	1	0	1	1	'yancin kai
independent	0	0	0	0	0	0	0	0	0	0	mai zaman kansa
indescribable	0	0	0	0	0	0	0	0	0	0	maras misaltuwa
indestructible	0	0	0	0	0	0	1	0	0	1	marar lalacewa
indeterminate	0	0	0	0	0	1	0	0	0	0	m
index	0	0	0	0	0	0	0	0	0	0	index
indicating	0	0	0	0	0	0	0	0	0	0	nuni
indication	0	0	0	0	0	0	0	0	0	0	nuni
indicative	0	0	0	0	0	0	0	0	0	0	m
indicator	0	0	0	0	0	0	0	0	0	0	nuna alama
indice	0	0	0	0	0	0	0	0	0	0	nuni
indict	1	0	0	1	0	1	0	0	0	0	tuhuma
indictment	0	0	0	1	0	1	0	0	0	0	tuhuma
indifference	1	0	1	1	0	1	0	1	0	0	rashin kulawa
indigenous	0	0	0	0	0	0	0	0	0	0	na asali
indigent	0	0	0	0	0	1	0	1	0	0	m
indigestion	0	0	0	0	0	0	0	0	0	0	rashin narkewar abinci
indignant	1	0	0	0	0	1	0	0	0	0	bacin rai
indignation	1	0	1	0	0	1	0	0	0	0	fushi
indigo	0	0	0	0	0	0	0	0	0	0	indigo
indirect	0	0	0	0	0	0	0	0	0	0	kaikaice
indispensable	0	0	0	0	0	0	0	0	0	0	ba makawa
indistinct	0	0	0	0	0	1	0	0	0	0	m
indistinguishable	0	0	0	0	0	0	0	0	0	0	m
individuality	0	0	0	0	0	0	1	0	0	0	mutuntaka
indivisible	0	0	0	0	0	0	0	0	0	1	marar ganuwa
indoctrination	1	0	0	1	0	1	0	0	0	0	indoctrination
indolent	0	0	0	0	0	1	0	0	0	0	m
indomitable	0	0	0	1	0	0	1	0	0	0	m
indoor	0	0	0	0	0	0	0	0	0	0	cikin gida
induce	0	0	0	0	0	0	0	0	0	0	jawo
induced	0	0	0	0	0	0	0	0	0	0	jawo
inducement	0	0	0	0	0	0	0	0	0	0	jawo hankali
induction	0	0	0	0	0	0	0	0	0	0	gabatarwa
indulge	0	0	0	0	0	0	0	0	0	0	shigar
indulgence	0	0	0	0	0	0	0	0	0	0	sha'awa
indulgent	0	0	0	0	0	0	0	0	0	0	m
industrious	0	0	0	0	0	0	0	0	0	0	m
industry	0	0	0	0	0	0	0	0	0	0	masana'antu
ineffable	0	0	0	0	0	0	1	0	0	0	m
ineffective	0	0	0	0	0	1	0	0	0	0	m
ineffectual	0	0	1	0	0	1	0	0	0	0	m
inefficiency	0	0	1	0	0	1	0	1	0	0	rashin iya aiki
inefficient	0	0	0	0	0	1	0	1	0	0	rashin inganci
inelastic	0	0	0	0	0	0	0	0	0	0	rashin ƙarfi
ineligible	0	0	0	0	0	0	0	0	0	0	m
inept	1	0	1	0	0	1	0	0	0	0	inept
ineptitude	0	0	1	1	0	1	0	1	0	0	rashin kuskure
inequality	1	0	0	1	0	1	0	1	0	0	rashin daidaito
inequitable	0	0	0	0	0	1	0	0	0	0	rashin adalci
inert	0	0	0	0	0	1	0	0	0	0	rashin aiki
inertia	0	0	0	0	0	0	0	0	0	0	rashin aiki
inevitable	0	0	0	0	0	0	0	0	0	0	babu makawa
inexact	0	0	0	0	0	0	0	0	0	0	m
inexcusable	1	0	1	0	0	1	0	1	0	0	m
inexhaustible	0	0	0	0	0	0	0	0	0	0	m
inexpensive	0	0	0	0	0	0	1	0	0	0	m
inexperience	0	0	0	0	0	1	0	0	0	0	rashin kwarewa
inexperienced	0	0	0	0	0	1	0	0	0	0	rashin kwarewa
inexplicable	0	0	0	0	0	1	0	0	1	0	m
infallibility	0	0	0	0	0	0	0	0	0	1	rashin kuskure
infallible	0	0	0	0	0	0	1	0	0	0	ma'asumi
infamous	1	0	1	1	0	1	0	0	0	0	m
infamy	0	0	0	0	0	1	0	1	0	0	rashin mutunci
infancy	0	0	0	0	0	0	0	0	0	0	jariri
infant	0	1	0	1	1	0	1	0	1	0	jariri
infanticide	1	1	1	1	0	1	0	1	0	0	kisan gilla
infantile	1	0	1	0	0	1	0	0	0	0	jariri
infantry	0	0	0	0	0	0	0	0	0	0	sojan kasa
infarct	0	0	0	1	0	1	0	0	1	0	ciwon ciki
infatuation	0	0	0	0	0	0	0	0	0	0	soyayya
infeasible	0	0	0	0	0	0	0	0	0	0	m
infect	0	0	1	0	0	1	0	0	0	0	harba
infection	0	0	0	1	0	1	0	0	0	0	kamuwa da cuta
infectious	0	0	1	1	0	1	0	1	0	0	m
infer	0	0	0	0	0	0	0	0	0	0	zurfafa
inference	0	0	0	0	0	0	0	0	0	0	ra'ayi
inferential	0	0	0	0	0	0	0	0	0	0	m
inferior	0	0	0	0	0	1	0	1	0	0	m
inferiority	0	0	0	0	0	1	0	0	0	0	kasanci
inferno	1	0	0	1	0	1	0	0	0	0	zafi
infertile	0	0	0	0	0	0	0	0	0	0	marar haihuwa
infertility	0	0	0	0	0	1	0	1	0	0	rashin haihuwa
infestation	0	0	1	1	0	1	0	0	0	0	kamuwa da cuta
infidel	1	0	1	1	0	1	0	0	0	0	kafiri
infidelity	1	0	1	1	0	1	0	1	0	0	kafirci
infiltration	0	0	0	0	0	1	1	0	0	0	kutsawa
infinite	0	0	0	0	0	0	1	0	0	0	marar iyaka
infinitely	0	0	0	0	0	0	0	0	0	0	marar iyaka
infinitesimal	0	0	0	0	0	0	0	0	0	0	maras iyaka
infinity	0	1	0	0	1	0	1	0	0	1	rashin iyaka
infirm	0	0	0	0	0	1	0	0	0	0	marasa lafiya
infirmary	0	0	0	0	0	0	0	0	0	0	na rashin lafiya
infirmity	0	0	0	1	0	1	0	0	0	0	rashin lafiya
inflammation	0	0	0	0	0	1	0	0	0	0	kumburi
inflated	0	0	0	0	0	1	0	0	0	0	kumbura
inflation	0	0	0	1	0	1	0	0	0	0	hauhawar farashin kaya
inflection	0	0	0	0	0	0	0	0	0	0	juzu'i
inflict	1	0	0	1	0	1	0	1	0	0	yi
infliction	0	0	0	1	0	1	0	1	0	0	ciwo
inflorescence	0	0	0	0	0	0	0	0	0	0	inflorescence
influence	0	0	0	0	0	1	1	0	0	0	tasiri
influential	0	0	0	0	0	0	1	0	0	1	m
influenza	0	0	0	0	0	1	0	0	0	0	mura
influx	0	0	0	0	0	0	0	0	0	0	shigowa
inform	0	0	0	0	0	0	0	0	0	1	sanarwa
informal	0	0	0	0	0	0	0	0	0	0	na yau da kullun
informant	0	0	0	0	0	0	0	0	0	0	mai ba da labari
information	0	0	0	0	0	0	1	0	0	0	bayani
informed	0	0	0	0	0	0	0	0	0	0	sanarwa
informer	0	0	0	0	0	1	0	0	0	0	mai ba da labari
infraction	1	0	0	0	0	1	0	0	0	0	cin zarafi
infrequent	0	0	0	0	0	0	0	0	1	0	m
infrequently	0	0	0	0	0	1	0	0	0	0	akai-akai
infringement	0	0	0	0	0	1	0	0	0	0	cin zarafi
infuse	0	0	0	0	0	0	0	0	0	0	saka
infused	0	0	0	0	0	0	0	0	0	0	cusa
infusion	0	0	0	0	0	0	0	0	0	0	jiko
ingenious	0	0	0	0	0	0	1	0	0	0	m
ingenuity	0	0	0	0	0	0	0	0	0	0	basira
ingest	0	0	0	0	0	0	0	0	0	0	ciki
ingestion	0	0	0	0	0	0	0	0	0	0	ciki
ingot	0	0	0	0	0	0	0	0	0	0	ingot
ingrained	0	0	0	0	0	0	0	0	0	0	m
ingredient	0	0	0	0	0	0	0	0	0	0	sashi
ingress	0	0	0	0	0	0	0	0	0	0	shiga
inhabit	0	0	0	0	0	0	0	0	0	0	zauna
inhabitant	0	0	0	0	0	0	0	0	0	0	mazauni
inhabited	0	0	0	0	0	0	0	0	0	0	zama
inhabiting	0	0	0	0	0	0	0	0	0	0	zama
inhalation	0	0	0	0	0	0	0	0	0	0	inhalation
inhale	0	0	0	0	0	0	0	0	0	0	shaka
inherent	0	0	0	0	0	0	0	0	0	0	na asali
inherit	0	0	0	0	0	0	0	0	0	0	gado
inheritance	0	1	0	0	1	0	1	0	1	1	gado
inhibit	1	0	1	0	0	1	0	1	0	0	hana
inhibition	0	0	0	0	0	0	0	0	0	0	hanawa
inhospitable	0	0	0	0	0	1	0	1	0	0	m
inhuman	1	0	1	1	0	1	0	1	0	0	rashin mutuntaka
inhumanity	0	0	0	0	0	1	0	1	0	0	rashin mutuntaka
inimical	1	0	0	0	0	1	0	1	0	0	m
inimitable	0	0	0	0	0	0	1	0	0	1	m
iniquity	0	0	1	0	0	1	0	0	0	0	zalunci
initial	0	0	0	0	0	0	0	0	0	0	na farko
initiate	0	0	0	0	0	0	0	0	0	0	fara
initiated	0	0	0	0	0	0	0	0	0	0	qaddamar
initiative	0	0	0	0	0	0	0	0	0	0	himma
inject	0	0	0	0	0	0	0	0	0	0	allura
injection	0	0	0	1	0	0	0	0	0	0	allura
injunction	0	0	0	0	0	1	0	0	0	0	umarni
injure	1	0	0	1	0	1	0	1	0	0	raunata
injured	0	0	0	1	0	1	0	1	0	0	rauni
injurious	1	0	0	1	0	1	0	1	0	0	m
injury	1	0	0	1	0	1	0	1	0	0	rauni
injustice	1	0	0	0	0	1	0	0	0	0	zalunci
ink	0	0	0	0	0	0	0	0	0	0	tawada
inkling	0	0	0	0	0	0	0	0	0	0	inkling
inland	0	0	0	0	0	0	0	0	0	0	cikin ƙasa
inlay	0	0	0	0	0	0	0	0	0	0	inlay
inlet	0	0	0	0	0	0	0	0	0	0	shiga
inmate	0	0	1	1	0	1	0	0	0	0	fursuna
inn	0	0	0	0	0	0	0	0	0	0	masauki
innate	0	0	0	0	0	0	0	0	0	0	na asali
innermost	0	0	0	0	0	0	0	0	0	0	ciki
innings	0	0	0	0	0	0	0	0	0	0	innings
innkeeper	0	0	0	0	0	0	0	0	0	0	mai kula da masauki
innocence	0	0	0	0	0	0	1	0	0	0	rashin laifi
innocent	0	0	0	0	0	0	1	0	0	1	marar laifi
innocently	0	0	0	0	0	0	1	0	0	0	marar laifi
innocuous	0	0	0	0	0	0	1	0	0	0	m
innovate	0	0	0	0	0	0	1	0	0	0	sabunta
innovation	0	0	0	0	0	0	1	0	0	0	bidi'a
innuendo	0	0	0	0	0	0	0	0	0	0	rashin hankali
innumerable	0	0	0	0	0	0	0	0	0	0	marasa adadi
inoculation	0	1	0	0	0	0	0	0	0	1	allurar rigakafi
inoperative	1	0	0	0	0	1	0	0	0	0	rashin aiki
inordinate	0	0	0	0	0	0	0	0	0	0	m
inorganic	0	0	0	0	0	0	0	0	0	0	inorganic
inquest	0	0	0	0	0	0	0	0	0	0	bincike
inquire	0	0	0	0	0	0	0	0	0	0	tambaya
inquirer	0	0	0	0	0	0	1	0	0	0	mai tambaya
inquiring	0	0	0	0	0	0	0	0	0	0	tambaya
inquiry	0	1	0	0	0	0	1	0	0	0	tambaya
inquisitive	0	0	0	0	0	0	1	0	0	0	m
insane	1	0	0	1	0	1	0	0	0	0	hauka
insanity	1	0	1	1	0	1	0	1	0	0	hauka
inscription	0	0	0	0	0	0	0	0	0	0	rubutu
inscrutable	0	0	0	0	0	0	0	0	0	0	m
insect	0	0	0	0	0	0	0	0	0	0	kwari
insecure	1	0	0	1	0	1	0	1	0	0	rashin tsaro
insecurity	0	0	0	1	0	1	0	0	0	0	rashin tsaro
inseparable	0	0	0	0	1	0	1	0	0	1	m
insert	0	0	0	0	0	0	0	0	0	0	saka
inserted	0	0	0	0	0	0	0	0	0	0	shigar
insertion	0	0	0	0	0	0	0	0	0	0	shigar
inside	0	0	0	0	0	0	0	0	0	0	ciki
insidious	1	0	1	1	0	1	0	0	0	0	m
insight	0	0	0	0	0	0	0	0	0	0	basira
insignia	0	0	0	0	0	0	1	0	0	0	alamar alama
insignificance	0	0	0	0	0	1	0	0	0	0	rashin muhimmanci
insignificant	1	0	0	0	0	1	0	1	0	0	maras muhimmanci
insipid	0	0	0	0	0	1	0	0	0	0	m
insist	0	0	0	0	0	0	0	0	0	0	nace
insolent	0	0	0	0	0	1	0	0	0	0	rashin kunya
insoluble	0	0	0	0	0	0	0	0	0	0	marar narkewa
insolvency	0	0	0	1	0	1	0	1	1	0	rashin biyan kuɗi
insolvent	0	0	0	1	0	1	0	1	0	1	rashin warwarewa
inspect	0	0	0	0	0	0	0	0	0	0	duba
inspector	0	0	0	0	0	0	1	0	0	0	inspector
inspiration	0	1	0	0	1	0	1	0	0	0	wahayi
inspire	0	1	0	0	1	0	1	0	0	1	wahayi
inspired	0	0	0	0	1	0	1	0	1	1	wahayi
instability	0	0	1	1	0	1	0	0	0	0	rashin zaman lafiya
install	0	1	0	0	0	0	0	0	0	0	shigar
installation	0	0	0	0	0	0	0	0	0	0	shigarwa
installment	0	0	0	0	0	0	0	0	0	0	kashi-kashi
instance	0	0	0	0	0	0	0	0	0	0	misali
instant	0	0	0	0	0	0	0	0	0	0	nan take
instantaneous	0	0	0	0	0	0	0	0	0	0	nan take
instantaneously	0	0	0	0	0	0	0	0	0	0	nan take
instigate	0	0	0	0	0	1	0	0	0	0	zuga
instigation	0	0	0	0	0	1	0	0	0	0	zuga
instill	0	0	0	0	0	0	0	0	0	0	sanya
instinct	0	0	0	0	0	0	0	0	0	0	ilhami
instinctive	1	0	1	1	0	0	1	0	0	0	ilhami
institute	0	0	0	0	0	0	0	0	0	1	institute
institution	0	0	0	0	0	0	0	0	0	0	cibiyar
instruct	0	0	0	0	0	0	1	0	0	1	koyarwa
instructed	0	0	0	0	0	0	0	0	0	0	umarni
instruction	0	0	0	0	0	0	1	0	0	1	umarni
instructional	0	0	0	0	0	0	0	0	0	0	na koyarwa
instructions	0	1	0	0	0	0	0	0	0	1	umarnin
instructive	0	0	0	0	0	0	0	0	0	0	m
instructor	0	1	0	0	0	0	1	0	0	1	malami
instrument	0	0	0	0	0	0	0	0	0	0	kayan aiki
instrumental	0	0	0	0	0	0	1	0	0	0	kayan aiki
instrumentalist	0	0	0	0	0	0	0	0	0	0	kayan aiki
instrumentality	0	0	0	0	0	0	0	0	0	0	kayan aiki
insufficiency	1	0	0	0	0	1	0	0	0	0	rashin wadatarwa
insufficient	0	0	0	0	0	1	0	0	0	0	rashin isa
insufficiently	0	0	0	0	0	1	0	0	0	0	rashin wadatarwa
insular	0	0	0	0	0	0	0	0	0	0	insular
insulate	0	0	0	0	0	0	0	0	0	0	rufi
insulation	0	0	0	0	0	0	0	0	0	1	rufi
insult	1	0	1	0	0	1	0	1	1	0	zagi
insulting	1	0	1	1	0	1	0	1	0	0	zagi
insurance	0	0	0	0	0	0	0	0	0	0	inshora
insure	0	0	0	0	0	0	1	0	0	1	inshora
insurgent	0	0	0	0	0	1	0	0	0	0	masu tayar da kayar baya
insurmountable	0	0	0	1	0	1	0	1	0	0	wanda ba a iya jurewa
insurrection	1	0	0	0	0	1	0	0	0	0	tawaye
intact	0	0	0	0	0	0	1	0	0	1	m
intangible	0	0	0	0	0	0	0	0	0	0	m
integer	0	0	0	0	0	0	0	0	0	0	lamba
integral	0	0	0	0	0	0	0	0	0	0	m
integrate	0	0	0	0	0	0	0	0	0	0	haɗaka
integration	0	0	0	0	0	0	0	0	0	0	hadewa
integrity	0	0	0	0	0	0	1	0	0	1	mutunci
intellect	0	0	0	0	0	0	1	0	0	0	hankali
intellectual	0	0	0	0	0	0	1	0	0	0	hankali
intelligence	0	0	0	1	1	0	1	0	0	1	hankali
intelligent	0	0	0	0	0	0	1	0	0	1	mai hankali
intelligibility	0	0	0	0	0	0	0	0	0	0	hankali
intelligible	0	0	0	0	0	0	0	0	0	0	m
intend	0	0	0	0	0	0	0	0	0	1	nufi
intended	0	1	0	0	0	0	1	0	0	0	nufi
intending	0	0	0	0	0	0	0	0	0	0	niyya
intense	1	0	1	1	1	1	1	0	1	1	mai tsanani
intensely	0	0	0	0	0	0	0	0	0	0	tsanani
intensify	0	0	0	0	0	0	0	0	0	0	ƙara
intensity	0	0	0	0	0	0	0	0	0	0	tsanani
intent	0	0	0	0	0	0	0	0	0	0	niyya
intention	0	0	0	0	0	0	0	0	0	0	niyya
intentional	0	0	0	0	0	0	0	0	0	0	na ganganci
intentionally	0	0	0	0	0	0	0	0	0	0	da gangan
inter	0	0	0	0	0	1	0	1	0	0	inter
interaction	0	0	0	0	0	0	0	0	0	0	hulɗa
intercede	0	0	0	1	0	0	0	1	0	0	cẽto
intercept	0	0	0	0	0	0	0	0	0	0	shiga tsakani
interception	0	0	0	0	0	0	0	0	0	0	tsangwama
intercession	0	0	0	0	0	0	0	0	0	1	cẽto
interchange	0	0	0	0	0	0	0	0	0	0	musanya
interchangeable	0	0	0	0	0	0	0	0	0	0	m
interchanged	0	0	0	0	0	0	0	0	0	0	musanya
intercom	0	0	0	0	0	0	0	0	0	0	intercom
intercourse	0	0	0	0	0	0	1	0	0	0	saduwa
interdependence	0	0	0	0	0	0	0	0	0	0	dogaro da juna
interdependent	0	0	0	0	0	0	0	0	0	0	dogara da juna
interdiction	0	0	0	0	0	1	0	0	0	0	tsakani
interest	0	0	0	0	0	0	1	0	0	0	sha'awa
interested	0	0	1	0	0	0	1	1	0	0	sha'awar
interesting	0	0	0	0	0	0	1	0	0	0	ban sha'awa
interference	0	0	0	0	0	1	0	0	0	0	tsangwama
interferometer	0	0	0	0	0	0	0	0	0	0	interferometer
interim	0	1	0	0	0	0	0	0	0	0	na wucin gadi
interior	0	0	1	0	0	0	1	0	0	1	ciki
interlocutory	0	0	0	0	0	0	1	0	0	0	interlocutory
interlude	0	0	0	0	0	0	1	0	0	0	shiga tsakani
intermediary	0	0	0	0	0	0	0	0	0	0	tsaka-tsaki
intermediate	0	0	0	0	0	0	0	0	0	0	tsaka-tsaki
interment	0	0	0	0	0	1	0	1	0	0	shiga tsakani
interminable	1	1	0	0	0	1	1	0	0	0	m
intermission	0	1	0	0	0	0	0	0	0	0	tsaiko
intermittent	0	0	0	0	0	0	0	0	0	0	m
intern	0	0	0	0	0	0	0	0	0	0	ƙwararren malami
internal	0	0	0	0	0	0	0	0	0	0	na ciki
internally	0	0	0	0	0	0	0	0	0	0	na ciki
international	0	0	0	0	0	0	0	0	0	0	na duniya
interpolate	0	0	0	0	0	0	0	0	0	0	interpolate
interpolation	0	0	0	0	0	0	0	0	0	0	interpolation
interpret	0	0	0	0	0	0	0	0	0	0	fassara
interpretation	0	0	0	0	0	0	0	0	0	0	fassara
interpreter	0	0	0	0	0	0	0	0	0	0	mai fassara
interrelated	0	0	0	0	0	0	0	0	0	0	masu alaƙa
interrogate	0	0	0	1	0	0	0	0	0	0	yi tambaya
interrogation	0	0	0	1	0	0	0	0	0	0	tambayoyi
interrupt	1	0	0	0	0	1	0	0	1	0	katse
interrupted	0	0	0	0	0	1	0	1	0	0	katse
interruption	0	0	0	0	0	0	0	0	0	0	katsewa
intersect	0	0	0	0	0	0	0	0	0	0	shiga tsakani
intersection	0	0	0	0	0	0	0	0	0	0	mahada
interstitial	0	0	0	0	0	0	0	0	0	0	interstitial
interval	0	0	0	0	0	0	0	0	0	0	tazara
intervening	0	0	0	0	0	0	0	0	0	0	shiga tsakani
intervention	0	0	0	0	0	1	1	1	0	0	shiga tsakani
interview	0	0	0	0	0	0	0	0	0	0	hira
interviewer	0	0	0	1	0	0	0	0	0	0	mai hira
interworking	0	0	0	0	0	0	0	0	0	0	aiki tare
intestate	0	0	0	0	0	1	0	0	0	0	dangantaka
