English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Kurdish-Kurmanji Word
ledge	0	0	0	0	0	0	0	0	0	0	pêşvewarî
ledger	0	0	0	0	0	0	0	0	0	0	ledger
lee	0	0	0	0	0	0	0	0	0	0	lee
leech	0	0	0	0	0	1	0	0	0	0	xwînmêj
leeches	0	0	1	1	0	1	0	0	0	0	leeches
leer	0	0	1	0	0	1	0	0	0	0	leer
leery	0	0	0	0	0	0	0	0	1	0	leery
lees	0	0	0	0	0	0	0	0	0	0	lees
leeway	0	0	0	0	0	0	1	0	0	0	leeway
left	0	0	0	0	0	0	0	0	0	0	çep
leg	0	0	0	0	0	0	0	0	0	0	çîp
legacy	0	0	0	0	0	0	0	0	0	0	mîras
legal	0	0	0	0	0	0	1	0	0	1	mafî
legality	0	0	0	0	0	0	0	0	0	0	qanûnîbûn
legalize	0	0	0	0	0	0	0	0	0	0	qanûnî kirin
legalized	1	0	0	1	1	0	1	0	0	1	qanûnî kirin
legally	0	0	0	0	0	0	0	0	0	0	qanûnî
legend	0	0	0	0	0	0	0	0	0	0	çîrok
legendary	0	0	0	0	0	0	1	0	0	0	efsanewî
legibility	0	0	0	0	0	0	1	0	0	0	xwendin
legible	0	0	0	0	0	0	1	0	0	0	texwendin
legion	0	0	0	0	0	0	0	0	0	0	liq
legislate	0	0	0	0	0	0	0	0	0	0	qanûndanîn
legislation	0	0	0	0	0	0	0	0	0	0	qanûmda
legislative	0	0	0	0	0	0	0	0	0	0	qanûnî
legislator	0	0	0	0	0	0	0	0	0	1	zagonsaz
legislature	0	0	0	0	0	0	0	0	0	1	pêşvebirî
legitimacy	0	0	0	0	0	0	0	0	0	1	rewabûn
legs	0	0	0	0	0	0	0	0	0	0	lingên
legume	0	0	0	0	0	0	0	0	0	0	legume
leisure	0	1	0	0	1	0	1	0	1	1	betalî
leisurely	0	0	0	0	0	0	1	0	0	0	leisurely
lemma	0	0	0	0	0	0	1	0	0	0	lemma
lemon	0	0	1	0	0	1	0	0	0	0	leymûn
lend	0	0	0	0	0	0	0	0	0	0	deynkirin
lender	0	0	0	0	0	0	0	0	0	1	deyndar
lending	0	0	0	0	0	0	0	0	0	0	deynkirin
length	0	0	0	0	0	0	0	0	0	0	dirêjî
lengthen	0	0	0	0	0	0	0	0	0	0	dirêjkirin
lengthened	0	0	0	0	0	0	0	0	0	0	dirêj kirin
lengthening	0	0	0	0	0	0	0	0	0	0	dirêjkirin
lengthwise	0	0	0	0	0	0	0	0	0	0	dirêjî
lengthy	0	0	0	0	0	0	0	0	0	0	dirêj
leniency	0	0	0	0	0	0	0	0	0	0	leniency
lenient	0	0	0	0	0	0	1	0	0	0	têgihîşt
lens	0	0	0	0	0	0	0	0	0	0	nîsk
leopard	0	0	0	0	0	0	0	0	0	0	leopar
leprosy	0	0	1	1	0	1	0	1	0	0	kotî
lessee	0	0	0	0	0	0	0	0	0	0	kirêdar
lessen	0	1	0	0	0	1	0	0	0	0	kêmkirin
lessening	0	0	0	0	0	0	0	0	0	0	kêmkirin
lesser	0	0	1	0	0	1	0	0	0	0	kêmtir
lesson	0	1	0	0	0	0	1	0	0	1	ders
lessor	0	0	0	0	0	0	0	0	0	0	kirêdar
lethal	0	0	1	1	0	1	0	1	0	0	kujyar
lethargic	0	0	0	0	0	0	0	0	0	0	letarjîk
lethargy	0	0	0	0	0	1	0	1	0	0	letarjî
letter	0	1	0	0	0	0	0	0	0	0	name
lettered	0	1	0	0	0	0	1	0	0	1	name kirin
letters	0	0	0	0	0	0	0	0	0	0	nameyên
lettuce	0	0	0	0	0	0	0	0	0	0	selete
leukemia	1	0	0	1	0	1	0	1	0	0	leukemia
levee	0	0	0	0	0	0	0	0	0	1	levee
level	0	0	0	0	0	0	1	0	0	1	serrast
lever	0	0	0	0	0	0	0	0	0	0	dirsek
leverage	0	0	0	0	0	0	1	0	0	0	leverage
levy	0	0	0	0	0	1	0	0	0	0	barkirin
lewd	0	0	1	0	0	1	0	0	0	0	lewd
lexicon	0	0	0	0	0	0	0	0	0	0	ferheng
ley	0	0	0	0	0	0	0	0	0	0	ley
liabilities	0	0	0	0	0	0	0	0	0	0	berpirsiyariyên
liability	0	0	0	0	0	0	0	0	0	0	bar
liaison	0	0	0	0	0	1	0	0	0	0	girêk
liar	0	0	1	0	0	1	0	0	0	0	derewîn
libel	1	0	0	1	0	1	0	0	0	1	fesadî
libelous	0	0	0	0	0	0	0	0	0	0	sextekarî
liberal	0	0	0	0	0	1	1	0	0	0	dilfireh
liberalism	0	0	0	0	0	0	0	0	0	0	lîberalîzmê
liberate	1	1	0	0	1	0	1	0	1	1	rizgarkirin
liberation	0	1	0	0	1	0	1	0	1	0	rizgarî
liberty	0	1	0	0	1	0	1	0	1	1	Azadî
libido	0	0	0	0	0	0	0	0	0	0	libido
librarian	0	0	0	0	0	0	0	0	0	0	pirtûkxanevan
library	0	0	0	0	0	0	1	0	0	0	pirtûkxane
libretto	0	0	0	0	0	0	0	0	0	0	libretto
license	0	0	0	0	0	0	0	0	0	0	îcaze
lichen	0	0	0	0	0	0	0	0	0	0	lichen
lick	0	0	1	0	0	1	0	0	0	0	alastin
lid	0	0	0	0	0	0	0	0	0	0	devik
lie	1	0	1	0	0	1	0	1	0	0	derew
liege	0	0	0	0	0	0	0	0	0	0	liege
lien	0	0	0	0	0	0	0	0	0	0	lien
lieu	0	0	0	0	0	0	0	0	0	0	lieu
lieutenant	0	0	0	0	0	0	0	0	0	1	serbaz
life	0	0	0	0	0	0	0	0	0	0	jîyan
lifeblood	0	0	0	0	0	0	1	0	0	0	xwîna jiyanê
lifeboat	0	0	0	0	0	0	0	0	0	0	kaşîya rizgarî
lifeless	0	0	0	1	0	1	0	1	0	0	becan
lifelike	0	0	0	0	0	0	0	0	0	0	jîndar
lifelong	0	0	0	0	0	0	0	0	0	0	jîyanê
lifetime	0	0	0	0	0	0	0	0	0	0	lifetime
lift	0	0	0	0	0	0	0	0	0	0	esansor
ligament	0	0	0	0	0	0	0	0	0	0	bendik
ligation	0	0	0	0	0	0	0	0	0	0	ligation
light	0	0	0	0	0	0	0	0	0	0	sivik
lighten	0	0	0	0	0	0	0	0	0	0	sivik kirin
lighthouse	0	0	0	0	0	0	1	0	0	0	birca ronîdankê
lightness	0	0	0	0	0	0	0	0	0	0	sivikî
lightning	1	0	0	1	0	0	0	0	1	0	brûsk
likelihood	0	0	0	0	0	0	0	0	0	0	ihtîmal
likeness	0	0	0	0	0	0	0	0	0	0	nêzhevî
likewise	0	0	0	0	0	0	0	0	0	0	her wiha
liking	0	0	0	0	1	0	1	0	0	1	ecibandin
lilac	0	0	0	0	0	0	0	0	0	0	lilac
lily	0	0	0	0	0	0	0	0	0	0	sosin
limb	0	0	0	0	0	0	0	0	0	0	endam
limbo	0	0	0	0	0	0	0	0	0	0	limbo
limit	0	0	0	0	0	0	0	0	0	0	sînorkirin
limitation	0	0	0	0	0	0	0	0	0	0	sînorkirin
limited	1	0	0	0	0	1	0	1	0	0	sînorkirî
limitless	0	0	0	0	0	0	0	0	0	0	bêsînor
limousine	0	0	0	0	0	0	0	0	0	0	limousine
limp	0	0	0	0	0	1	0	0	0	0	kûllekînî
lin	0	0	0	0	0	0	0	0	0	0	lin
line	0	0	0	0	0	0	0	0	0	0	xet
lineage	0	0	0	0	0	0	0	0	0	0	xêza
lineal	0	0	0	0	0	0	0	0	0	0	lineal
linear	0	0	0	0	0	0	0	0	0	0	linear
lined	0	0	0	0	0	0	0	0	0	0	rêz kirin
linen	0	0	0	0	0	0	0	0	0	0	paçê pemboyî
liner	0	0	0	0	0	0	0	0	0	0	liner
lines	0	0	0	1	0	0	0	0	0	0	xetên
linger	0	1	0	0	0	0	0	0	0	0	dirêj kirin
lingo	0	0	0	0	0	0	0	0	0	0	lingo
lingual	0	0	0	0	0	0	0	0	0	0	zimanî
linguist	0	0	0	0	0	0	1	0	0	1	zimanzan
linguistic	0	0	0	0	0	0	0	0	0	0	zimannasî
linguistics	0	0	0	0	0	0	0	0	0	0	zimanzanî
lining	0	0	0	0	0	0	0	0	0	0	lining
link	0	0	0	0	0	0	0	0	0	0	pêvek
linoleum	0	0	0	0	0	0	0	0	0	0	linoleum
lint	0	0	0	0	0	1	0	0	0	0	lint
lion	0	0	0	1	0	0	1	0	0	0	şêr
lip	0	0	0	0	0	0	0	0	0	0	lêv
lipstick	0	0	0	0	0	0	0	0	0	0	lipstick
liquefaction	0	0	0	0	0	0	0	0	0	0	şilbûn
liquefied	0	0	0	0	0	0	0	0	0	0	şil kirin
liqueur	0	0	0	0	0	0	0	0	0	0	lîkor
liquid	0	0	0	0	0	0	0	0	0	0	herrik
liquidate	0	0	0	0	0	0	0	0	0	0	tasfiye kirin
liquidation	0	0	0	0	0	0	0	0	0	0	tasfiyekirin
liquidator	0	0	0	0	0	0	0	0	0	0	liquidator
liquidity	0	0	0	0	0	0	0	0	0	0	liquidity
liquor	1	0	0	0	1	1	0	1	0	0	alkolî
lisp	0	0	0	0	0	0	0	0	0	0	berxwede axaftin
list	0	0	0	0	0	0	0	0	0	0	rêzok
listen	0	0	0	0	0	0	0	0	0	0	gûhdarkirin
listener	0	0	0	0	0	0	0	0	0	0	gûhdar
listing	0	0	0	0	0	0	0	0	0	0	listing
listless	0	0	0	0	0	1	0	1	0	0	bê deng
litany	0	0	0	0	0	0	0	0	0	0	litany
literally	0	0	0	0	0	0	0	0	0	0	bi rastî
literary	0	0	0	0	0	0	0	0	0	0	edebî
literature	0	0	0	0	0	0	0	0	0	0	hêdane
lithe	0	0	0	0	0	0	1	0	0	0	lithe
lithograph	0	0	0	0	0	0	0	0	0	0	lîtograf
lithography	0	0	0	0	0	0	0	0	0	0	lîtografî
lithology	0	0	0	0	0	0	0	0	0	0	lîtolojî
lithosphere	0	0	0	0	0	0	0	0	0	0	lîtosfer
litigant	0	0	0	0	0	1	0	0	0	0	dozger
litigate	1	1	1	1	0	1	0	1	0	0	dozkirin
litigation	0	0	0	0	0	1	0	0	0	0	dozxwazî
litigious	1	0	1	0	0	1	0	0	0	0	litigious
litter	0	0	0	0	0	1	0	0	0	0	litter
littoral	0	0	0	0	0	0	0	0	0	0	peravê
liturgy	0	0	0	0	0	0	0	0	0	0	liturgy
livelihood	0	0	0	0	0	0	0	0	0	0	debara jîyanê
livery	0	0	0	0	0	0	0	0	0	0	livery
livid	1	0	1	0	0	1	0	0	0	0	livid
living	0	0	0	0	0	0	0	0	0	0	dijîn
llama	0	0	0	0	0	0	0	0	0	0	lama
load	0	0	0	0	0	0	0	0	0	0	gazîname
loaf	0	0	0	0	0	1	0	0	0	0	loaf
loafer	0	0	0	0	0	1	0	0	0	0	loafer
loam	0	0	0	0	0	0	0	0	0	0	loam
loan	0	0	0	0	0	0	0	0	0	0	sened
loath	1	0	0	0	0	1	0	0	0	0	loath
loathe	1	0	1	0	0	1	0	0	0	0	nefret kirin
loathing	0	0	1	0	0	1	0	0	0	0	nefret kirin
loathsome	1	0	1	0	0	1	0	0	0	0	nefret
lobby	0	0	0	0	0	0	0	0	0	0	berpê
lobbyist	0	0	0	0	0	1	0	0	0	0	lobîîst
lobe	0	0	0	0	0	0	0	0	0	0	lobe
local	0	0	0	0	0	0	0	0	0	0	herêmî
locale	0	0	0	0	0	0	0	0	0	0	locale
locality	0	0	0	0	0	0	0	0	0	0	herêmî
localization	0	0	0	0	0	0	0	0	0	0	localization
localize	0	1	0	0	0	0	0	0	0	0	herêmîkirin
locate	0	0	0	0	0	0	0	0	0	0	dîtin
location	0	0	0	0	0	0	0	0	0	0	cîh
loch	0	0	0	0	0	0	0	0	0	0	loch
lock	0	0	0	0	0	0	0	0	0	0	qesr
locker	0	0	0	0	0	0	0	0	0	0	dolab
locksmith	0	0	0	0	0	0	0	0	0	0	kilîtfiroş
lockup	0	0	0	1	0	1	0	1	0	0	lockup
locomotion	0	0	0	0	0	0	0	0	0	0	locomotion
locomotive	0	0	0	0	0	0	0	0	0	0	lokomotîf
locust	0	0	0	1	0	1	0	0	0	0	kul
lodge	0	0	0	0	0	0	0	0	0	0	lodge
lodger	0	0	0	0	0	0	0	0	0	0	loger
lodging	0	0	0	0	0	0	0	0	0	1	razanê
loft	0	0	0	0	0	0	0	0	0	0	serbanî
lofty	0	0	0	0	0	1	0	0	0	0	bilind
log	0	0	0	0	0	0	0	0	0	0	rojname
logarithm	0	0	0	0	0	0	0	0	0	0	logarîtma
logarithmic	0	0	0	0	0	0	0	0	0	0	logarîtmîk
logic	0	0	0	0	0	0	0	0	0	0	fêhm
logical	0	0	0	0	0	0	1	0	0	0	bifêhm
logistics	0	0	0	0	0	0	0	0	0	0	lojîstîk
logotype	0	0	0	0	0	0	0	0	0	0	logotype
loin	0	0	0	0	0	0	0	0	0	0	loin
lollipop	0	0	0	0	0	0	0	0	0	0	lollipop
lone	0	0	0	0	0	0	0	1	0	0	lone
loneliness	0	0	0	1	0	1	0	1	0	0	tenêbûnî
lonely	1	0	1	1	0	1	0	1	0	0	tenê
lonesome	0	0	0	0	0	1	0	1	0	0	lonesome
long	0	1	0	0	0	0	0	0	0	0	dirêj
longevity	0	0	0	0	0	0	1	0	0	0	dirêjbûn
longing	0	1	0	0	0	0	0	1	0	0	hisret
longitude	0	0	0	0	0	0	0	0	0	0	dirêjî
longitudinal	0	0	0	0	0	0	0	0	0	0	dirêjî
longitudinally	0	0	0	0	0	0	0	0	0	0	dirêjî
loo	0	0	1	0	0	1	0	0	0	0	loo
lookout	0	0	0	0	0	0	0	0	0	0	derve binêre
loom	0	1	0	1	0	1	0	0	0	0	loom
looming	0	0	0	0	0	0	0	0	0	0	xuya dike
loon	0	0	1	0	0	1	0	0	0	0	loon
loony	0	0	0	0	0	1	0	0	0	0	loony
loop	0	0	0	0	0	0	0	0	0	0	loop
loophole	0	0	0	0	0	0	0	0	0	0	loophole
loosen	0	0	0	0	0	0	0	0	0	0	vekirin
loosening	0	0	0	0	0	0	0	0	0	0	sistkirin
loot	0	0	0	0	0	1	0	0	0	0	talan kirin
lop	0	0	0	0	0	0	0	0	0	0	lop
lopsided	0	0	0	0	0	0	0	0	0	0	dualî
lord	0	0	1	0	0	1	1	0	0	1	mirze
lords	0	0	0	0	0	0	0	0	0	0	axayan
lordship	0	0	0	0	0	0	1	0	0	0	xudanî
lore	0	0	0	0	0	0	0	0	0	0	lore
lorry	0	0	0	0	0	0	0	0	0	0	qemyûn
lose	1	0	1	1	0	1	0	1	1	0	windakirin
losing	1	0	0	0	0	1	0	1	0	0	windakirin
loss	1	0	0	1	0	1	0	1	0	0	winda
lost	0	0	0	0	0	1	0	1	0	0	windabû
lot	0	0	0	0	0	0	0	0	0	0	pirr
lotion	0	0	0	0	0	0	0	0	0	0	merhem
lots	0	0	0	0	0	0	0	0	0	0	lots
lottery	0	1	0	0	0	0	0	0	0	0	qismetnazî
lotto	0	0	0	0	0	0	0	0	0	0	loto
loud	0	0	0	0	0	0	0	0	0	0	dengbilind
loudly	0	0	0	0	0	0	0	0	0	0	bi dengekî bilind
loudness	1	0	0	0	0	1	0	0	0	0	bilindbûn
lounge	0	0	0	0	0	1	0	0	0	0	salon
louse	0	0	1	0	0	1	0	0	0	0	spî
lovable	0	0	0	0	1	0	1	0	0	1	xweşik
love	0	0	0	0	1	0	1	0	0	0	evîn
lovely	0	1	0	0	1	0	1	1	1	1	têhezkir
lovemaking	0	0	0	0	1	0	1	0	0	1	evînê kirin
lover	0	1	0	0	1	0	1	0	0	1	evîndar
loving	0	0	0	0	1	0	1	0	0	1	ji dil
lower	0	0	0	0	0	1	0	1	0	0	kêmkirin
lowering	0	0	0	0	0	1	0	0	0	0	daxistin
lowest	0	0	0	0	0	1	0	1	0	0	herî kêm
lowlands	0	0	0	0	0	1	0	0	0	0	nizm
lowly	0	0	0	0	0	1	0	1	0	0	nizm
loyal	0	0	0	1	1	0	1	0	1	1	pêvgirêda
loyalty	0	0	0	0	0	0	1	0	0	1	pêvgirêdayî
lubricate	0	0	0	0	0	0	0	0	0	0	dohnkirin
lubrication	0	0	0	0	0	0	0	0	0	0	lubrication
luck	0	1	0	0	1	0	1	0	1	0	şahî
lucky	0	0	0	0	1	0	1	0	1	0	şayî
ludicrous	0	0	0	0	0	1	0	0	0	0	rûkenî
lug	0	0	0	0	0	0	0	0	0	0	lug
luggage	0	0	0	0	0	0	0	0	0	0	bar
lull	0	1	0	0	0	0	0	0	0	0	lull
lullaby	0	0	0	0	0	0	0	0	0	0	lullaby
lumbar	0	0	0	0	0	0	0	0	0	0	lumbar
lumber	0	0	0	0	0	0	0	0	0	0	darê bi kêrtê
lumbering	0	0	0	0	0	1	0	0	0	0	lumbering
luminescent	0	0	0	0	0	0	0	0	0	0	luminescent
luminous	0	0	0	0	0	0	0	0	0	0	ronahîdar
lump	0	0	0	0	0	1	0	0	0	0	perçek
lumpy	0	0	1	0	0	1	0	0	0	0	lumpy
lunacy	1	0	1	1	0	1	0	1	0	0	dînîtî
lunar	0	0	0	0	0	0	0	0	0	0	lunar
lunatic	1	0	1	1	0	1	0	0	0	0	dînîtî
lunch	0	0	0	0	0	0	0	0	0	0	firavîn
luncheon	0	0	0	0	0	0	0	0	0	0	firavînê
lunge	0	0	0	0	0	0	0	0	1	0	lunge
lungs	0	0	0	0	0	0	0	0	0	0	pişikê
lurch	0	0	0	0	0	1	0	0	0	0	lurch
lure	0	0	0	0	0	1	0	0	0	0	lure
lurid	0	0	1	0	0	1	0	0	0	0	lurid
lurk	0	0	0	0	0	1	0	0	0	0	nixumandî
lurking	0	0	0	0	0	1	0	0	0	0	nixumandî
luscious	0	1	0	0	1	0	1	0	0	0	luscious
lush	0	0	1	0	0	1	0	1	0	0	lush
lust	0	1	0	0	0	1	0	0	0	0	xwestinî
luster	0	0	0	0	1	0	1	0	0	0	luster
lustful	0	0	0	0	0	1	0	0	0	0	şehwet
lustrous	0	0	0	0	0	0	1	0	0	0	lustrous
lusty	0	0	1	0	0	0	0	0	0	0	şehwet
lute	0	0	0	0	0	0	0	0	0	0	lute
luxuriant	0	0	0	0	0	0	1	0	0	0	luxuriant
luxurious	0	0	0	0	1	0	1	0	0	0	dewlemend
luxury	0	0	0	0	1	0	1	0	0	0	dewlemendî
lying	1	0	1	0	0	1	0	0	0	0	derewîn
lymph	0	0	0	0	0	0	0	0	0	0	lenfê
lymphatic	0	0	0	0	0	0	0	0	0	0	lîmfatîk
lynch	1	0	1	1	0	1	0	1	0	0	lînc
lynx	0	0	0	0	0	0	0	0	0	0	lynx
lyre	0	0	0	0	1	0	1	0	0	0	lîre
lyric	0	0	0	0	0	0	0	0	0	0	lyric
lyrical	0	0	0	0	1	0	1	0	0	0	lyrical
mace	0	0	0	1	0	1	0	0	0	0	mace
machine	0	0	0	0	0	0	0	0	0	1	makîne
machinery	0	0	0	0	0	0	0	0	0	0	çekgeh
machinist	0	0	0	0	0	0	0	0	0	0	makînevan
mackerel	0	0	0	0	0	0	0	0	0	0	mackerel
mad	1	0	1	1	0	1	0	1	0	0	bêbawer
madam	0	0	0	0	0	0	0	0	0	0	madam
madame	0	0	0	0	0	0	0	0	0	0	xanim
madden	1	0	0	1	0	1	0	0	0	0	dîn
madman	1	0	0	1	0	1	0	0	0	0	dîn
madness	1	0	0	1	0	1	0	0	0	0	dînbûn
mafia	0	0	0	1	0	1	0	0	0	0	mafya
magazine	0	0	0	0	0	0	0	0	0	0	kovar
mage	0	0	0	1	0	0	0	0	0	0	mage
magenta	0	0	0	0	0	0	0	0	0	0	magenta
maggot	0	0	1	0	0	1	0	0	0	0	kûrm
magic	0	0	0	0	0	0	0	0	0	0	sihr
magical	0	1	0	0	1	0	1	0	1	0	efsûnî
magician	0	0	0	0	0	0	0	0	1	0	sihrevan
magistrate	0	0	0	0	0	0	0	0	0	0	dadî aşîtîyê
magma	0	0	0	0	0	0	0	0	0	0	magma
magnate	0	0	0	0	0	0	0	0	0	0	magnate
magnet	0	0	0	0	0	0	1	0	0	1	meknetîs
magnetism	0	0	0	0	0	0	1	0	0	0	magnetism
magnetite	0	0	0	0	0	0	1	0	0	0	magnetite
magnificence	0	1	0	0	1	0	1	0	0	1	heybet
magnificent	0	1	0	0	1	0	1	0	1	1	geş
magnifier	0	0	0	0	0	0	0	0	0	0	magnifier
magnify	0	0	0	0	0	0	0	0	0	0	mezinkirin
magnitude	0	0	0	0	0	0	0	0	0	0	mezinahî
magpie	0	0	0	0	0	0	0	0	0	0	magpie
maid	0	0	0	0	0	0	0	0	0	0	suxrekar
maiden	0	0	0	0	0	0	1	0	0	0	maiden
mail	0	1	0	0	0	0	0	0	0	0	poste
main	0	0	0	0	0	0	1	0	0	0	ser
mainland	0	0	0	0	0	0	0	0	0	0	welat
mainstay	0	0	0	0	0	0	1	0	0	1	sereke
maintenance	0	0	0	0	0	0	0	0	0	1	lênerrînî
majestic	0	1	0	0	1	0	1	0	1	1	majestic
majesty	0	0	0	0	0	0	1	0	0	1	majesty
major	0	0	0	0	0	0	1	0	0	0	serbaz
majority	0	0	0	0	1	0	1	0	0	1	pirranî
make	0	0	0	0	0	0	0	0	0	0	kirin
maker	0	0	0	0	0	0	0	0	0	0	çêker
makeshift	0	0	0	0	0	1	0	0	0	0	makeshift
makeup	0	0	0	0	0	0	0	0	0	0	xemilandin
malady	0	0	0	0	0	1	0	0	0	0	nexweşî
malaise	0	0	0	0	0	1	0	1	0	0	nexweşî
malaria	0	0	1	1	0	1	0	1	0	0	malaria
malevolent	1	0	1	1	0	1	0	1	0	0	malevolent
malfeasance	0	0	1	0	0	1	0	0	0	0	malfeasance
malformation	0	0	0	0	0	1	0	0	0	0	malformasyon
malice	1	0	0	1	0	1	0	0	0	0	dilnexwazî
malicious	1	0	1	1	0	1	0	1	0	0	malicious
malign	1	0	1	0	0	1	0	0	0	0	malign
malignancy	0	0	0	1	0	1	0	1	0	0	xerabbûn
malignant	1	0	0	1	0	1	0	0	0	0	dilnexwaz
mall	0	0	0	0	0	0	0	0	0	0	mall
malleable	0	0	0	0	0	0	0	0	0	0	malleable
mallet	0	0	0	0	0	0	0	0	0	0	mallet
malpractice	1	0	0	0	0	1	0	0	0	0	malpractice
mamma	0	0	0	0	0	0	0	0	0	1	mamma
mammal	0	0	0	0	0	0	0	0	0	0	heywana şîrmêj
mammoth	0	0	0	0	0	0	0	0	0	0	mammoth
manage	0	0	0	0	0	0	1	0	0	1	rêvebirin
management	0	0	0	0	0	0	1	0	0	1	serekî
manager	0	0	0	0	0	0	0	0	0	0	rêvebir
mandamus	0	0	0	1	0	1	0	0	0	0	mandamus
mandarin	0	0	0	0	0	0	1	0	0	1	mandarin
mandate	0	0	0	0	0	0	0	0	0	0	emrê
mandible	0	0	0	0	0	0	0	0	0	0	mandible
mandolin	0	0	0	0	0	0	0	0	0	0	mandolîn
mandrel	0	0	0	0	0	0	0	0	0	0	mandrel
mane	0	0	0	0	0	0	0	0	0	0	temberî
maneuver	0	0	0	0	0	0	0	0	0	0	manewra
maneuvering	0	0	0	0	0	0	0	0	0	0	manevrayan
mange	0	0	1	1	0	1	0	0	0	0	mange
manger	0	0	0	0	0	0	0	0	0	0	manger
mangle	1	0	1	1	0	1	0	1	0	0	mangle
mango	0	0	0	0	0	0	0	0	0	0	mango
mangosteen	0	0	0	0	0	0	0	0	0	0	mangosteen
manhood	0	0	0	0	0	0	1	0	0	0	mêrî
mania	0	0	0	0	0	1	0	0	0	0	mania
maniac	1	0	0	1	0	1	0	0	0	0	maniac
maniacal	0	0	0	0	0	1	0	0	0	0	maniacal
manicure	0	0	0	0	0	0	0	0	0	0	manicure
manifest	0	0	0	0	0	0	0	0	0	0	eşkere kirin
manifestation	0	0	0	1	0	0	0	0	0	0	diyarde
manifested	0	0	0	0	0	0	1	0	0	0	diyar kirin
manifestly	0	0	0	0	0	0	0	0	0	0	eşkere
manifesto	0	0	0	0	0	0	0	0	0	0	manifesto
manifold	0	0	0	0	0	0	0	0	0	0	piralî
manipulate	0	0	0	0	0	1	0	0	0	0	gorî xwe kirin
manipulation	1	0	0	1	0	1	0	0	0	0	manîpulasyon
mankind	0	0	0	0	0	0	0	0	0	0	mirovatî
manly	0	0	0	0	0	0	1	0	0	0	mêranî
manna	0	0	0	0	0	0	1	0	0	0	manna
manner	0	0	0	0	0	0	0	0	0	0	awa
mannered	0	0	0	0	0	0	1	0	0	0	mannered
manners	0	0	0	0	0	0	1	0	0	0	tore
manor	0	0	0	0	0	0	0	0	0	0	manor
mansion	0	0	0	0	0	0	0	0	0	0	mansion
manslaughter	1	0	1	1	0	1	0	1	1	0	derba kûştinê
mantle	0	0	0	0	0	0	0	0	0	0	mantle
manual	0	0	0	0	0	0	0	0	0	1	destî
manufacture	0	0	0	0	0	0	0	0	0	0	çêkirin
manufacturer	0	0	0	0	0	0	1	0	0	0	çêker
manure	0	0	1	0	0	1	0	0	0	0	zibil
manuscript	0	0	0	0	0	0	0	0	0	0	destnivîs
map	0	0	0	0	0	0	0	0	0	0	qert
mar	0	0	0	0	0	1	0	0	0	0	mar
marble	0	0	0	0	0	0	0	0	0	0	mermer
marbled	0	0	0	0	0	0	0	0	0	0	mermerkirî
marbles	0	0	0	0	0	0	0	0	0	0	mermeran
march	0	0	0	0	0	0	1	0	0	0	Adar
mare	0	0	0	0	0	0	0	0	0	0	heykel
margin	0	0	0	0	0	1	0	1	0	0	margin
marginal	0	0	0	0	0	0	0	0	0	0	kêm
marijuana	0	0	0	0	0	0	0	0	0	0	marijuana
marine	0	0	0	0	0	0	0	0	0	1	marine
mariner	0	0	0	0	0	0	0	0	0	0	mariner
maritime	0	0	0	0	0	0	0	0	0	0	maritime
mark	0	0	0	0	0	0	0	0	0	0	delîl
marked	0	0	0	0	0	0	1	0	0	0	nîşankirin
market	0	0	0	0	0	0	0	0	0	0	bazar
marketable	0	0	0	0	0	0	1	0	0	0	bazarê
marketplace	0	0	0	0	0	0	0	0	0	0	marketplace
marks	0	0	0	0	0	0	0	0	0	0	marks
marl	0	0	0	0	0	0	0	0	0	0	marl
marmalade	0	0	0	0	0	0	0	0	0	0	marmalade
maroon	0	0	0	0	0	1	0	0	0	0	maroon
marquee	0	0	0	0	0	0	0	0	0	0	marquee
marquis	0	0	0	0	0	0	1	0	0	0	marquis
marriage	0	1	0	0	1	0	1	0	0	1	mahrî
married	0	0	0	0	0	0	0	0	0	0	zewicî
marrow	0	0	0	0	1	0	1	0	0	1	mejî
marry	0	1	0	1	1	0	1	0	1	1	zewicîn
marsh	0	0	0	0	0	0	0	0	0	0	avî
marshal	0	0	0	0	0	0	1	0	0	1	marshal
mart	0	0	0	0	0	0	0	0	0	0	mart
martial	1	0	0	0	0	0	0	0	0	0	şerî
martingale	0	0	0	0	0	1	0	0	0	0	martingale
martyr	0	0	0	1	0	1	0	1	0	0	şehîd
martyrdom	0	0	0	1	0	1	0	1	0	0	şehadetê
marvel	0	0	0	0	0	0	1	0	1	0	heyran
marvelous	0	0	0	0	1	0	1	0	0	0	pirxweş
marvelously	0	0	0	0	1	0	1	0	0	0	ecêb
masculine	0	0	0	0	0	0	1	0	0	0	nêr
masculinity	0	0	0	0	0	0	0	0	0	0	mêranî
mash	0	0	0	0	0	0	0	0	0	0	mash
mask	0	0	0	0	0	0	0	0	0	0	berrû
masochism	1	0	1	1	0	1	0	0	0	0	mazoşîzm
mason	0	0	0	0	0	0	0	0	0	0	mason
masquerade	0	0	0	0	0	0	0	0	0	0	masquerade
mass	0	0	0	0	0	0	0	0	0	0	gel
massacre	1	0	1	1	0	1	0	1	0	0	qirkirin
massage	0	0	0	0	1	0	1	0	0	0	mizdanî
massive	0	0	0	0	0	0	0	0	0	0	serhev
master	0	0	0	0	0	0	1	0	0	0	mamoste
mastermind	0	0	0	0	0	0	0	0	0	0	mastermind
