English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Filipino Word
loudly	0	0	0	0	0	0	0	0	0	0	malakas
loudness	1	0	0	0	0	1	0	0	0	0	lakas ng tunog
lounge	0	0	0	0	0	1	0	0	0	0	lounge
louse	0	0	1	0	0	1	0	0	0	0	kuto
lovable	0	0	0	0	1	0	1	0	0	1	kaibig-ibig
love	0	0	0	0	1	0	1	0	0	0	pag-ibig
lovely	0	1	0	0	1	0	1	1	1	1	kaibig-ibig
lovemaking	0	0	0	0	1	0	1	0	0	1	pag-ibig
lover	0	1	0	0	1	0	1	0	0	1	magkasintahan
loving	0	0	0	0	1	0	1	0	0	1	mapagmahal
lower	0	0	0	0	0	1	0	1	0	0	mas mababa
lowering	0	0	0	0	0	1	0	0	0	0	pagpapababa
lowest	0	0	0	0	0	1	0	1	0	0	pinakamababa
lowlands	0	0	0	0	0	1	0	0	0	0	mababang lupain
lowly	0	0	0	0	0	1	0	1	0	0	mababang-loob
loyal	0	0	0	1	1	0	1	0	1	1	tapat
loyalty	0	0	0	0	0	0	1	0	0	1	katapatan
lubricate	0	0	0	0	0	0	0	0	0	0	mag-lubricate
lubrication	0	0	0	0	0	0	0	0	0	0	pagpapadulas
luck	0	1	0	0	1	0	1	0	1	0	swerte
lucky	0	0	0	0	1	0	1	0	1	0	maswerte
ludicrous	0	0	0	0	0	1	0	0	0	0	katawa-tawa
lug	0	0	0	0	0	0	0	0	0	0	lug
luggage	0	0	0	0	0	0	0	0	0	0	bagahe
lull	0	1	0	0	0	0	0	0	0	0	huminahon
lullaby	0	0	0	0	0	0	0	0	0	0	oyayi
lumbar	0	0	0	0	0	0	0	0	0	0	panlikod
lumber	0	0	0	0	0	0	0	0	0	0	tabla
lumbering	0	0	0	0	0	1	0	0	0	0	naglalaho
luminescent	0	0	0	0	0	0	0	0	0	0	luminescent
luminous	0	0	0	0	0	0	0	0	0	0	maliwanag
lump	0	0	0	0	0	1	0	0	0	0	bukol
lumpy	0	0	1	0	0	1	0	0	0	0	bukol
lunacy	1	0	1	1	0	1	0	1	0	0	kabaliwan
lunar	0	0	0	0	0	0	0	0	0	0	lunar
lunatic	1	0	1	1	0	1	0	0	0	0	baliw
lunch	0	0	0	0	0	0	0	0	0	0	tanghalian
luncheon	0	0	0	0	0	0	0	0	0	0	tanghalian
lunge	0	0	0	0	0	0	0	0	1	0	lunge
lungs	0	0	0	0	0	0	0	0	0	0	baga
lurch	0	0	0	0	0	1	0	0	0	0	lurch
lure	0	0	0	0	0	1	0	0	0	0	pang-akit
lurid	0	0	1	0	0	1	0	0	0	0	nakakatakot
lurk	0	0	0	0	0	1	0	0	0	0	magtago
lurking	0	0	0	0	0	1	0	0	0	0	nagtatago
luscious	0	1	0	0	1	0	1	0	0	0	masarap
lush	0	0	1	0	0	1	0	1	0	0	malago
lust	0	1	0	0	0	1	0	0	0	0	pagnanasa
luster	0	0	0	0	1	0	1	0	0	0	ningning
lustful	0	0	0	0	0	1	0	0	0	0	may pagnanasa
lustrous	0	0	0	0	0	0	1	0	0	0	makintab
lusty	0	0	1	0	0	0	0	0	0	0	lusty
lute	0	0	0	0	0	0	0	0	0	0	lute
luxuriant	0	0	0	0	0	0	1	0	0	0	malago
luxurious	0	0	0	0	1	0	1	0	0	0	maluho
luxury	0	0	0	0	1	0	1	0	0	0	luho
lying	1	0	1	0	0	1	0	0	0	0	nagsisinungaling
lymph	0	0	0	0	0	0	0	0	0	0	lymph
lymphatic	0	0	0	0	0	0	0	0	0	0	lymphatic
lynch	1	0	1	1	0	1	0	1	0	0	lynch
lynx	0	0	0	0	0	0	0	0	0	0	lynx
lyre	0	0	0	0	1	0	1	0	0	0	lira
lyric	0	0	0	0	0	0	0	0	0	0	liriko
lyrical	0	0	0	0	1	0	1	0	0	0	liriko
mace	0	0	0	1	0	1	0	0	0	0	tungkod
machine	0	0	0	0	0	0	0	0	0	1	makina
machinery	0	0	0	0	0	0	0	0	0	0	makinarya
machinist	0	0	0	0	0	0	0	0	0	0	machinist
mackerel	0	0	0	0	0	0	0	0	0	0	alumahan
mad	1	0	1	1	0	1	0	1	0	0	galit
madam	0	0	0	0	0	0	0	0	0	0	ginang
madame	0	0	0	0	0	0	0	0	0	0	ginang
madden	1	0	0	1	0	1	0	0	0	0	galit na galit
madman	1	0	0	1	0	1	0	0	0	0	baliw
madness	1	0	0	1	0	1	0	0	0	0	kabaliwan
mafia	0	0	0	1	0	1	0	0	0	0	mafia
magazine	0	0	0	0	0	0	0	0	0	0	magazine
mage	0	0	0	1	0	0	0	0	0	0	salamangkero
magenta	0	0	0	0	0	0	0	0	0	0	magenta
maggot	0	0	1	0	0	1	0	0	0	0	uod
magic	0	0	0	0	0	0	0	0	0	0	mahika
magical	0	1	0	0	1	0	1	0	1	0	mahiwaga
magician	0	0	0	0	0	0	0	0	1	0	salamangkero
magistrate	0	0	0	0	0	0	0	0	0	0	mahistrado
magma	0	0	0	0	0	0	0	0	0	0	magma
magnate	0	0	0	0	0	0	0	0	0	0	magnate
magnet	0	0	0	0	0	0	1	0	0	1	magnet
magnetism	0	0	0	0	0	0	1	0	0	0	magnetismo
magnetite	0	0	0	0	0	0	1	0	0	0	magnetite
magnificence	0	1	0	0	1	0	1	0	0	1	kadakilaan
magnificent	0	1	0	0	1	0	1	0	1	1	kahanga-hanga
magnifier	0	0	0	0	0	0	0	0	0	0	magnifier
magnify	0	0	0	0	0	0	0	0	0	0	palakihin
magnitude	0	0	0	0	0	0	0	0	0	0	magnitude
magpie	0	0	0	0	0	0	0	0	0	0	magpie
maid	0	0	0	0	0	0	0	0	0	0	kasambahay
maiden	0	0	0	0	0	0	1	0	0	0	dalaga
mail	0	1	0	0	0	0	0	0	0	0	mail
main	0	0	0	0	0	0	1	0	0	0	pangunahing
mainland	0	0	0	0	0	0	0	0	0	0	mainland
mainstay	0	0	0	0	0	0	1	0	0	1	sandigan
maintenance	0	0	0	0	0	0	0	0	0	1	pagpapanatili
majestic	0	1	0	0	1	0	1	0	1	1	maringal
majesty	0	0	0	0	0	0	1	0	0	1	kamahalan
major	0	0	0	0	0	0	1	0	0	0	major
majority	0	0	0	0	1	0	1	0	0	1	karamihan
make	0	0	0	0	0	0	0	0	0	0	gumawa
maker	0	0	0	0	0	0	0	0	0	0	gumagawa
makeshift	0	0	0	0	0	1	0	0	0	0	pansamantala
makeup	0	0	0	0	0	0	0	0	0	0	magkasundo
malady	0	0	0	0	0	1	0	0	0	0	karamdaman
malaise	0	0	0	0	0	1	0	1	0	0	karamdaman
malaria	0	0	1	1	0	1	0	1	0	0	malaria
malevolent	1	0	1	1	0	1	0	1	0	0	masamang hangarin
malfeasance	0	0	1	0	0	1	0	0	0	0	kamalian
malformation	0	0	0	0	0	1	0	0	0	0	malformation
malice	1	0	0	1	0	1	0	0	0	0	malisya
malicious	1	0	1	1	0	1	0	1	0	0	may masamang hangarin
malign	1	0	1	0	0	1	0	0	0	0	maligno
malignancy	0	0	0	1	0	1	0	1	0	0	kalungkutan
malignant	1	0	0	1	0	1	0	0	0	0	malignant
mall	0	0	0	0	0	0	0	0	0	0	mall
malleable	0	0	0	0	0	0	0	0	0	0	malambot
mallet	0	0	0	0	0	0	0	0	0	0	maso
malpractice	1	0	0	0	0	1	0	0	0	0	malpractice
mamma	0	0	0	0	0	0	0	0	0	1	nanay
mammal	0	0	0	0	0	0	0	0	0	0	mammal
mammoth	0	0	0	0	0	0	0	0	0	0	mamot
manage	0	0	0	0	0	0	1	0	0	1	pamahalaan
management	0	0	0	0	0	0	1	0	0	1	pamamahala
manager	0	0	0	0	0	0	0	0	0	0	manager
mandamus	0	0	0	1	0	1	0	0	0	0	mandamus
mandarin	0	0	0	0	0	0	1	0	0	1	mandarin
mandate	0	0	0	0	0	0	0	0	0	0	mandato
mandible	0	0	0	0	0	0	0	0	0	0	silong
mandolin	0	0	0	0	0	0	0	0	0	0	mandolin
mandrel	0	0	0	0	0	0	0	0	0	0	mandrel
mane	0	0	0	0	0	0	0	0	0	0	kiling
maneuver	0	0	0	0	0	0	0	0	0	0	maniobra
maneuvering	0	0	0	0	0	0	0	0	0	0	pagmamaniobra
mange	0	0	1	1	0	1	0	0	0	0	mange
manger	0	0	0	0	0	0	0	0	0	0	sabsaban
mangle	1	0	1	1	0	1	0	1	0	0	mangle
mango	0	0	0	0	0	0	0	0	0	0	mangga
mangosteen	0	0	0	0	0	0	0	0	0	0	mangosteen
manhood	0	0	0	0	0	0	1	0	0	0	pagkalalaki
mania	0	0	0	0	0	1	0	0	0	0	kahibangan
maniac	1	0	0	1	0	1	0	0	0	0	baliw
maniacal	0	0	0	0	0	1	0	0	0	0	baliw
manicure	0	0	0	0	0	0	0	0	0	0	manikyur
manifest	0	0	0	0	0	0	0	0	0	0	mahayag
manifestation	0	0	0	1	0	0	0	0	0	0	pagpapakita
manifested	0	0	0	0	0	0	1	0	0	0	ipinamalas
manifestly	0	0	0	0	0	0	0	0	0	0	halata
manifesto	0	0	0	0	0	0	0	0	0	0	manipesto
manifold	0	0	0	0	0	0	0	0	0	0	sari-sari
manipulate	0	0	0	0	0	1	0	0	0	0	manipulahin
manipulation	1	0	0	1	0	1	0	0	0	0	pagpapatakbo
mankind	0	0	0	0	0	0	0	0	0	0	sangkatauhan
manly	0	0	0	0	0	0	1	0	0	0	lalaki
manna	0	0	0	0	0	0	1	0	0	0	manna
manner	0	0	0	0	0	0	0	0	0	0	paraan
mannered	0	0	0	0	0	0	1	0	0	0	magalang
manners	0	0	0	0	0	0	1	0	0	0	ugali
manor	0	0	0	0	0	0	0	0	0	0	asyenda
mansion	0	0	0	0	0	0	0	0	0	0	mansyon
manslaughter	1	0	1	1	0	1	0	1	1	0	pagpatay ng tao
mantle	0	0	0	0	0	0	0	0	0	0	mantle
manual	0	0	0	0	0	0	0	0	0	1	manwal
manufacture	0	0	0	0	0	0	0	0	0	0	paggawa
manufacturer	0	0	0	0	0	0	1	0	0	0	tagagawa
manure	0	0	1	0	0	1	0	0	0	0	pataba
manuscript	0	0	0	0	0	0	0	0	0	0	manuskrito
map	0	0	0	0	0	0	0	0	0	0	mapa
mar	0	0	0	0	0	1	0	0	0	0	mar
marble	0	0	0	0	0	0	0	0	0	0	marmol
marbled	0	0	0	0	0	0	0	0	0	0	marmol
marbles	0	0	0	0	0	0	0	0	0	0	marbles
march	0	0	0	0	0	0	1	0	0	0	martsa
mare	0	0	0	0	0	0	0	0	0	0	mare
margin	0	0	0	0	0	1	0	1	0	0	margin
marginal	0	0	0	0	0	0	0	0	0	0	nasa gilid
marijuana	0	0	0	0	0	0	0	0	0	0	marihuwana
marine	0	0	0	0	0	0	0	0	0	1	pandagat
mariner	0	0	0	0	0	0	0	0	0	0	marinero
maritime	0	0	0	0	0	0	0	0	0	0	maritime
mark	0	0	0	0	0	0	0	0	0	0	marka
marked	0	0	0	0	0	0	1	0	0	0	minarkahan
market	0	0	0	0	0	0	0	0	0	0	merkado
marketable	0	0	0	0	0	0	1	0	0	0	mabibili
marketplace	0	0	0	0	0	0	0	0	0	0	palengke
marks	0	0	0	0	0	0	0	0	0	0	mga marka
marl	0	0	0	0	0	0	0	0	0	0	marl
marmalade	0	0	0	0	0	0	0	0	0	0	marmelada
maroon	0	0	0	0	0	1	0	0	0	0	maroon
marquee	0	0	0	0	0	0	0	0	0	0	marquee
marquis	0	0	0	0	0	0	1	0	0	0	marquis
marriage	0	1	0	0	1	0	1	0	0	1	kasal
married	0	0	0	0	0	0	0	0	0	0	may asawa
marrow	0	0	0	0	1	0	1	0	0	1	utak
marry	0	1	0	1	1	0	1	0	1	1	magpakasal
marsh	0	0	0	0	0	0	0	0	0	0	latian
marshal	0	0	0	0	0	0	1	0	0	1	mariskal
mart	0	0	0	0	0	0	0	0	0	0	mart
martial	1	0	0	0	0	0	0	0	0	0	martial
martingale	0	0	0	0	0	1	0	0	0	0	martingale
martyr	0	0	0	1	0	1	0	1	0	0	martir
martyrdom	0	0	0	1	0	1	0	1	0	0	pagiging martir
marvel	0	0	0	0	0	0	1	0	1	0	mamangha
marvelous	0	0	0	0	1	0	1	0	0	0	kahanga-hanga
marvelously	0	0	0	0	1	0	1	0	0	0	kahanga-hanga
masculine	0	0	0	0	0	0	1	0	0	0	panlalaki
masculinity	0	0	0	0	0	0	0	0	0	0	pagkalalaki
mash	0	0	0	0	0	0	0	0	0	0	mash
mask	0	0	0	0	0	0	0	0	0	0	maskara
masochism	1	0	1	1	0	1	0	0	0	0	masokismo
mason	0	0	0	0	0	0	0	0	0	0	mason
masquerade	0	0	0	0	0	0	0	0	0	0	pagbabalatkayo
mass	0	0	0	0	0	0	0	0	0	0	misa
massacre	1	0	1	1	0	1	0	1	0	0	patayan
massage	0	0	0	0	1	0	1	0	0	0	masahe
massive	0	0	0	0	0	0	0	0	0	0	malaki at mabigat
master	0	0	0	0	0	0	1	0	0	0	master
mastermind	0	0	0	0	0	0	0	0	0	0	utak
masterpiece	0	0	0	0	1	0	1	0	0	0	obra maestra
mastery	1	0	0	0	1	0	1	0	0	1	pagwawagi
masturbate	0	0	0	0	0	0	0	0	0	0	magsalsal
masturbation	0	0	0	0	0	0	0	0	0	0	masturbesyon
mat	0	0	0	0	0	0	0	0	0	0	banig
match	0	0	0	0	0	0	0	0	0	0	tugma
matching	0	0	0	0	0	0	0	0	0	0	tugma
matchmaker	0	1	0	0	0	0	0	0	0	0	matchmaker
mate	0	0	0	0	0	0	1	0	0	1	kapareha
material	0	0	0	0	0	0	0	0	0	0	materyal
materialism	0	0	0	0	0	1	0	0	0	0	materyalismo
materialist	0	0	1	0	0	1	0	0	0	0	materyalista
materialistic	0	0	0	0	0	0	0	0	0	0	materyalistiko
materiality	0	0	0	0	0	0	0	0	0	0	materyalidad
materialize	0	0	0	0	0	0	0	0	0	0	magkatotoo
materially	0	0	0	0	0	0	0	0	0	0	materyal
materials	0	0	0	0	0	0	0	0	0	0	materyales
materiel	0	0	0	0	0	0	0	0	0	0	materyal
maternal	0	1	0	0	0	1	1	0	0	0	maternal
maternity	0	0	0	0	0	0	0	0	0	0	maternity
mathematical	0	0	0	0	0	0	0	0	0	1	mathematical
mathematician	0	0	0	0	0	0	0	0	0	0	mathematician
mathematics	0	0	0	0	0	0	0	0	0	0	matematika
matriculation	0	0	0	0	0	0	0	0	0	0	matrikula
matrimony	0	1	0	0	1	0	1	0	0	1	matrimonyo
matrix	0	0	0	0	0	0	0	0	0	0	matris
matron	0	0	0	0	0	0	1	0	0	1	matrona
matted	0	0	0	0	0	0	0	0	0	0	malabo
matter	0	0	0	0	0	0	0	0	0	0	bagay
matting	0	0	0	0	0	0	0	0	0	0	banig
mattress	0	0	0	0	0	0	0	0	0	0	kutson
maturation	0	0	0	0	0	0	0	0	0	0	pagkahinog
maturity	0	0	0	0	0	0	0	0	0	0	kapanahunan
mausoleum	0	0	0	0	0	0	0	1	0	0	mausoleum
mauve	0	0	0	0	0	0	0	0	0	0	mauve
maxim	0	0	0	0	0	0	0	0	0	1	maxim
maximum	0	0	0	0	0	0	1	0	0	0	maximum
mayor	0	0	0	0	0	0	1	0	0	0	mayor
maze	0	0	0	0	0	0	0	0	0	0	kalituhan
mead	0	0	0	0	0	0	0	0	0	0	mead
meadow	0	0	0	0	0	0	1	0	0	0	parang
meal	0	0	0	0	0	0	0	0	0	0	pagkain
meander	0	0	0	0	0	0	0	0	0	0	paliko-liko
meandering	0	0	0	0	0	1	0	0	0	0	paikot-ikot
meaning	0	0	0	0	0	0	0	0	0	0	ibig sabihin
meaningless	0	0	0	0	0	1	0	1	0	0	walang kabuluhan
means	0	0	0	0	0	0	0	0	0	0	ibig sabihin
meantime	0	0	0	0	0	0	0	0	0	0	samantala
measles	0	0	1	1	0	1	0	1	0	0	tigdas
measurable	0	0	0	0	0	0	0	0	0	0	masusukat
measure	0	0	0	0	0	0	0	0	0	1	sukatin
measured	0	0	0	0	0	0	1	0	0	1	sinusukat
measurement	0	0	0	0	0	0	0	0	0	0	pagsukat
measuring	0	0	0	0	0	0	0	0	0	0	pagsukat
meat	0	0	0	0	0	0	0	0	0	0	karne
mechanic	0	0	0	0	0	0	0	0	0	0	mekaniko
mechanical	0	0	0	0	0	0	0	0	0	0	mekanikal
mechanism	0	0	0	0	0	0	0	0	0	0	mekanismo
medal	0	1	0	0	1	0	1	0	1	1	medalya
medallion	0	0	0	0	0	0	0	0	0	0	medalyon
medallist	0	0	0	0	0	0	0	0	0	0	medalista
meddle	1	0	0	0	0	1	0	0	0	0	makialam
meddling	0	0	0	0	0	0	0	0	0	0	pakikialam
media	0	0	0	0	0	0	0	0	0	0	media
medial	0	0	0	0	0	0	0	0	0	0	panggitna
median	0	0	0	0	0	0	0	0	0	0	panggitna
mediate	0	1	0	0	0	0	1	0	0	1	mamagitan
mediation	0	0	0	0	0	0	1	0	0	0	pamamagitan
mediator	0	1	0	0	0	0	1	0	0	1	tagapamagitan
medical	0	1	0	1	0	0	1	0	0	1	medikal
medicinal	0	0	0	0	0	0	0	0	0	0	nakapagpapagaling
medicine	0	0	0	0	0	0	0	0	0	0	gamot
medieval	0	0	0	0	0	0	0	0	0	0	medyebal
mediocre	0	0	0	0	0	1	0	0	0	0	katamtaman
mediocrity	0	0	0	0	0	1	0	0	0	0	pangkaraniwan
meditate	0	1	0	0	1	0	1	0	0	1	magnilay
meditation	0	0	0	0	0	0	0	0	0	0	pagninilay
meditative	0	0	0	0	0	0	0	0	0	0	nagmumuni-muni
mediterranean	0	0	0	0	0	0	1	0	0	0	mediterranean
medium	0	0	0	0	0	0	0	0	0	0	daluyan
medley	0	0	0	0	0	0	1	0	0	0	medley
meek	0	0	0	0	0	0	0	1	0	0	maamo
meet	0	0	0	0	0	0	0	0	0	0	makipagkita
meeting	0	0	0	0	0	0	0	0	0	0	pagpupulong
melancholic	0	0	0	0	0	1	0	1	0	0	mapanglaw
melancholy	0	0	0	0	0	1	0	1	0	0	mapanglaw
melee	0	0	0	1	0	1	0	0	0	0	suntukan
melodious	0	0	0	0	0	0	0	0	0	0	malambing
melodrama	1	0	0	0	0	1	0	1	0	0	melodrama
melodramatic	0	0	0	0	0	0	0	0	0	0	melodramatiko
melody	0	0	0	0	0	0	0	0	0	0	himig
melt	0	0	0	0	0	0	0	0	0	0	matunaw
meltdown	0	0	0	0	0	1	0	1	0	0	pagkatunaw
melting	0	0	0	0	0	0	0	0	0	0	natutunaw
member	0	0	0	0	0	0	0	0	0	0	miyembro
membrane	0	0	0	0	0	0	0	0	0	0	lamad
memento	0	0	0	0	0	0	1	0	0	0	alaala
memo	0	0	0	0	0	0	0	0	0	0	memo
memoir	0	0	0	0	0	0	0	0	0	0	memoir
memorabilia	0	0	0	0	0	0	0	0	0	0	memorabilia
memorable	0	0	0	0	1	0	1	0	1	1	hindi malilimutan
memorandum	0	0	0	0	0	0	0	0	0	0	memorandum
memorial	0	0	0	0	0	0	0	0	0	0	alaala
memorials	0	0	0	0	0	0	0	1	0	0	mga alaala
memorize	0	0	0	0	0	0	0	0	0	0	kabisaduhin
memory	0	0	0	0	0	0	0	0	0	0	alaala
menace	1	0	0	1	0	1	0	0	0	0	pagbabanta
menacing	1	0	0	1	0	1	0	0	0	0	nananakot
menagerie	0	0	0	0	0	0	0	0	0	0	menagerie
mend	0	0	0	0	0	0	0	0	0	0	tagpi
mending	0	0	0	0	0	0	1	0	0	0	pag-aayos
menial	0	0	0	0	0	1	0	0	0	0	mababang uri
meniscus	0	0	0	0	0	0	0	0	0	0	meniskus
menses	0	0	0	0	0	0	1	0	0	0	regla
menstrual	0	0	0	0	0	0	0	0	0	0	panregla
mental	0	0	0	0	0	0	0	0	0	0	kaisipan
mention	0	0	0	0	0	0	0	0	0	0	banggitin
mentor	0	0	0	0	0	0	1	0	0	1	tagapagturo
menu	0	0	0	0	0	0	0	0	0	0	menu
meow	0	0	0	0	0	0	0	0	0	0	meow
mercantile	0	0	0	0	0	0	0	0	0	0	pangkalakal
mercenary	0	0	0	1	0	1	0	0	0	0	mersenaryo
merchandise	0	0	0	0	0	0	0	0	0	0	paninda
merchant	0	0	0	0	0	0	0	0	0	1	mangangalakal
merciful	0	0	0	0	0	0	1	0	0	0	maawain
merciless	0	0	0	1	0	1	0	0	0	0	walang awa
mercurial	0	0	0	0	0	0	0	0	0	0	mercurial
mercy	0	0	0	0	0	0	1	0	0	0	awa
mere	0	0	0	0	0	0	0	0	0	0	basta
merge	0	1	0	0	0	0	1	0	0	0	pagsamahin
meridian	0	0	0	0	0	0	0	0	0	0	meridian
meridional	0	0	0	0	0	0	0	0	0	0	meridional
merit	0	0	0	0	0	0	1	0	0	1	merito
meritorious	0	0	0	0	1	0	1	0	0	1	karapat-dapat
mermaid	0	0	0	0	0	0	0	0	0	0	sirena
merriment	0	0	0	0	1	0	1	0	1	0	katuwaan
merry	0	0	0	0	1	0	1	0	0	0	masayahin
mesa	0	0	0	0	0	0	0	0	0	0	mesa
mesh	0	0	0	0	0	0	0	0	0	0	mesh
meshes	0	0	0	0	0	0	0	0	0	0	meshes
mesmerized	0	0	0	0	0	0	0	0	0	0	natulala
mess	0	0	1	0	0	1	0	0	0	0	gulo
message	0	0	0	0	0	0	0	0	0	0	mensahe
messenger	0	0	0	0	0	0	0	0	0	1	sugo
messy	0	0	1	0	0	1	0	0	0	0	magulo
metabolism	0	0	0	0	0	0	0	0	0	0	metabolismo
metal	0	0	0	0	0	0	0	0	0	0	metal
metallurgy	0	0	0	0	0	0	0	0	0	0	metalurhiya
metamorphosis	0	0	0	0	0	0	0	0	0	0	pagbabagong-anyo
metaphor	0	0	0	0	0	0	0	0	0	0	metapora
metaphorical	0	0	0	0	0	0	0	0	0	0	metaporikal
metaphysical	0	0	0	0	0	0	0	0	0	0	metapisiko
metaphysics	0	0	0	0	0	0	0	0	0	0	metapisika
metastasis	0	0	0	0	0	1	0	0	0	0	metastasis
meteor	0	0	0	0	0	0	0	0	0	0	bulalakaw
meteoric	0	0	0	0	0	0	0	0	0	0	meteoriko
meteorite	0	0	0	0	0	0	0	0	0	0	meteorite
meteorological	0	0	0	0	0	0	0	0	0	0	meteorolohiko
meteorology	0	0	0	0	0	0	0	0	0	0	meteorolohiya
meter	0	0	0	0	0	0	0	0	0	0	metro
methanol	0	0	0	0	0	1	0	0	0	0	methanol
method	0	0	0	0	0	0	0	0	0	0	paraan
methodical	0	0	0	0	0	0	0	0	0	0	pamamaraan
meticulous	0	0	0	0	0	0	0	0	0	0	maselan
metric	0	0	0	0	0	0	0	0	0	0	panukat
metrical	0	0	0	0	0	0	0	0	0	0	metrical
metrology	0	0	0	0	0	0	0	0	0	0	metrology
metropolis	0	0	0	0	0	0	0	0	0	0	metropolis
metropolitan	0	0	0	0	0	0	1	0	0	0	metropolitan
mettle	0	0	0	0	0	0	1	0	0	0	tapang
mew	0	0	0	0	0	0	0	0	0	0	mew
mica	0	0	0	0	0	0	0	0	0	0	mika
mick	0	0	0	0	0	0	0	0	0	0	mick
microbe	0	0	0	0	0	0	0	0	0	0	mikrobyo
microbiology	0	0	0	0	0	0	0	0	0	0	mikrobiyolohiya
microcosm	0	0	0	0	0	0	0	0	0	0	microcosm
microgram	0	0	0	0	0	0	0	0	0	0	microgram
micrometer	0	0	0	0	0	0	0	0	0	0	micrometer
micron	0	0	0	0	0	0	0	0	0	0	micron
microphone	0	0	0	0	0	0	0	0	0	0	mikropono
microscope	0	0	0	0	0	0	0	0	0	1	mikroskopyo
microscopic	0	0	0	0	0	0	0	0	0	0	mikroskopiko
microscopically	0	0	0	0	0	0	0	0	0	0	mikroskopiko
microscopy	0	0	0	0	0	0	1	0	0	0	mikroskopya
mid	0	0	0	0	0	0	0	0	0	0	kalagitnaan
midday	0	0	0	0	0	0	0	0	0	0	tanghali
middle	0	0	0	0	0	0	0	0	0	0	gitna
middleman	0	0	0	0	0	0	0	0	0	0	middleman
midland	0	0	0	0	0	0	0	0	0	0	midland
midnight	0	0	0	0	0	0	0	0	0	0	hatinggabi
midst	0	0	0	0	0	0	0	0	0	0	gitna
midsummer	0	0	0	0	0	0	0	0	0	0	kalagitnaan ng tag-araw
midway	0	0	0	0	0	0	0	0	0	0	kalagitnaan
midwife	0	1	0	0	1	1	1	0	0	1	komadrona
midwifery	0	0	0	0	0	0	1	0	0	0	midwifery
mien	0	0	0	0	0	0	0	0	0	0	mien
mighty	1	0	0	1	1	0	1	0	0	1	makapangyarihan
migrate	0	0	0	0	0	0	0	0	0	0	magmigrate
migration	0	0	0	0	0	0	0	0	0	0	migrasyon
migratory	0	0	0	0	0	0	0	0	0	0	migratory
mike	0	0	0	0	0	0	0	0	0	0	mike
mildew	0	0	1	0	0	1	0	0	0	0	amag
mile	0	0	0	0	0	0	0	0	0	0	milya
mileage	0	0	0	0	0	0	0	0	0	0	mileage
milestone	0	0	0	0	0	0	0	0	0	0	milestone
militant	0	0	0	0	0	0	0	0	0	0	militante
military	0	0	0	1	0	0	0	0	0	0	militar
militia	1	0	0	1	0	1	0	1	0	0	milisya
milk	0	0	0	0	0	0	0	0	0	0	gatas
milky	0	0	0	0	0	0	0	0	0	0	gatas
mill	0	1	0	0	0	0	0	0	0	0	gilingan
millennium	0	0	0	0	0	0	0	0	0	0	milenyo
milligram	0	0	0	0	0	0	0	0	0	0	milligram
millimeter	0	0	0	0	0	0	0	0	0	0	milimetro
million	0	0	0	0	0	0	0	0	0	0	milyon
millionaire	0	0	0	0	0	0	0	0	0	0	milyonaryo
mime	0	0	0	0	0	0	1	0	0	0	mime
mimic	0	0	0	0	0	0	0	0	0	0	gayahin
mimicking	0	0	0	0	0	0	0	0	0	0	panggagaya
mimicry	0	0	0	0	0	1	0	0	1	0	panggagaya
mind	0	0	0	0	0	0	0	0	0	0	isip
minded	0	0	0	0	0	0	0	0	0	0	isip
mindful	0	0	0	0	0	0	1	0	0	0	maalalahanin
mindfulness	0	0	0	0	0	0	1	0	0	0	pag-iisip
mine	0	0	0	0	0	0	0	0	0	0	akin
miner	0	0	0	0	0	0	0	0	0	0	minero
mineral	0	0	0	0	0	0	0	0	0	0	mineral
mineralogy	0	0	0	0	0	0	0	0	0	0	mineralohiya
mingle	0	0	0	0	0	0	0	0	0	0	makihalubilo
mingled	0	0	0	0	0	0	0	0	0	0	pinaghalo
miniature	0	0	0	0	0	0	0	0	0	0	miniature
minibus	0	0	0	0	0	0	0	0	0	0	minibus
minim	0	0	0	0	0	0	0	0	0	0	minim
minimize	0	0	0	0	0	1	0	0	0	0	i-minimize
minimum	0	0	0	0	0	1	0	0	0	0	pinakamababa
minister	0	0	0	0	0	0	0	0	0	0	ministro
ministerial	0	0	0	0	0	0	0	0	0	0	ministeryal
ministry	0	0	0	0	1	0	1	0	0	1	ministeryo
minivan	0	0	0	0	0	0	0	0	0	0	minivan
minnow	0	0	0	0	0	0	0	0	0	0	minnow
minor	0	0	0	0	0	0	0	0	0	0	menor de edad
minority	0	0	0	0	0	1	0	0	0	0	minorya
minstrel	0	0	0	0	0	0	0	0	0	0	minstrel
mint	0	0	0	0	0	0	0	0	0	0	mint
minuscule	0	0	0	0	0	0	0	0	0	0	maliit
minute	0	0	0	0	0	0	0	0	0	0	minuto
minutiae	0	0	0	0	0	0	0	0	0	0	minutiae
mir	0	0	0	0	0	0	0	0	0	0	mir
miracle	0	1	0	0	1	0	1	0	1	1	himala
miraculous	0	0	0	0	1	0	1	0	1	0	mapaghimala
mirage	0	0	0	0	0	0	0	0	0	0	mirage
mire	0	0	1	0	0	1	0	0	0	0	putik
mirror	0	0	0	0	0	0	0	0	0	0	salamin
mirth	0	0	0	0	1	0	1	0	0	0	katuwaan
misappropriation	0	0	0	0	0	0	0	0	0	0	maling paggamit
misbehavior	1	0	1	0	0	1	0	0	1	0	masamang ugali
