English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Pashto Word
horribly	0	0	0	0	0	1	0	0	0	0	په وحشتناکه توګه
horrid	1	0	1	1	0	1	0	1	0	0	وحشتناک
horrific	1	0	1	1	0	1	0	1	0	0	وحشتناک
horrified	0	0	0	1	0	1	0	0	0	0	وېرېدلی
horrifying	0	0	1	1	0	1	0	1	0	0	وحشتناک
horror	1	0	1	1	0	1	0	1	1	0	وحشت
horrors	0	0	0	1	0	1	0	1	0	0	وحشتونه
horse	0	0	0	0	0	0	0	0	0	1	آس
horseman	0	0	0	0	0	0	0	0	0	0	سپاره
horseshoe	0	0	0	0	0	0	0	0	0	0	د آسونو نالۍ
horticultural	0	0	0	0	0	0	0	0	0	0	باغباني
horticulture	0	0	0	0	0	0	0	0	0	0	باغداري
hose	0	0	0	0	0	0	0	0	0	0	نلی
hosiery	0	0	0	0	0	0	0	0	0	0	هوزیري
hospice	0	0	0	0	0	0	0	1	0	0	روغتون
hospital	0	0	0	1	0	0	0	1	0	1	روغتون
hospitality	0	0	0	0	0	0	1	0	0	0	میلمه پالنه
hostage	1	0	0	1	0	1	0	0	0	0	یرغمل
hostel	0	0	0	0	0	0	0	0	0	0	هاسټل
hostile	1	0	1	1	0	1	0	0	0	0	دښمني
hostilities	1	0	0	1	0	1	0	0	0	0	دښمني
hostility	1	0	1	0	0	1	0	0	0	0	دښمني
hot	1	0	0	0	0	0	0	0	0	0	ګرم
hotbed	0	0	0	0	0	0	0	0	0	0	ګرم بستر
hotel	0	0	0	0	0	0	0	0	0	0	هوټل
hour	0	0	0	0	0	0	0	0	0	0	ساعت
hourglass	0	0	0	0	0	0	0	0	0	0	ساعت ګلاس
hourly	0	0	0	0	0	0	0	0	0	0	په ساعت کې
house	0	0	0	0	0	0	0	0	0	0	کور
household	0	0	0	0	0	0	1	0	0	0	کورنی
householder	0	0	0	0	0	0	0	0	0	0	کورنی
housekeeper	0	0	0	0	0	0	0	0	0	0	د کور ساتونکی
housekeeping	0	0	0	0	0	0	1	0	0	0	د کور ساتنه
housewife	0	0	0	0	0	0	0	0	0	0	کورنی
housing	0	0	0	0	0	0	0	0	0	0	کور
hovercraft	0	0	0	0	0	0	0	0	0	0	هوورکرافټ
howl	1	0	1	1	0	1	0	1	1	0	چیغې وهل
howsoever	0	0	0	0	0	0	0	0	0	0	په هر حال
hoy	0	0	0	0	0	0	0	0	0	0	hoy
hub	0	0	0	0	0	0	0	0	0	0	مرکز
huddle	0	0	0	0	0	0	0	0	0	0	هډل
hue	0	0	0	0	0	0	0	0	0	0	رنګ
huff	1	0	1	0	0	1	0	0	0	0	هف
hug	0	0	0	0	1	0	1	0	0	1	غېږ
huge	0	0	0	0	0	0	0	0	0	0	لوی
hulk	0	0	1	0	0	0	0	0	0	0	هولک
hull	0	0	0	0	0	0	0	0	0	0	غوټۍ
hum	0	0	0	0	0	0	0	0	0	0	hum
human	0	0	0	0	0	0	0	0	0	0	انسان
humane	0	0	0	0	0	0	1	0	0	0	انساني
humanitarian	0	1	0	0	1	0	1	0	1	1	بشردوستانه
humanities	0	0	0	0	0	0	0	0	0	0	انسانیتونه
humanity	0	0	0	0	1	0	1	0	0	1	انسانیت
humble	0	0	1	0	0	1	1	1	0	0	عاجز
humbled	0	0	0	0	0	0	1	1	0	0	عاجز
humbly	0	0	0	0	0	0	1	0	0	0	په عاجزۍ سره
humbug	1	0	1	0	0	1	0	1	0	0	humbug
humid	0	0	0	0	0	0	0	0	0	0	مرطوب
humidity	0	0	0	0	0	0	0	0	0	0	رطوبت
humiliate	1	0	0	0	0	1	0	1	0	0	سپکاوی
humiliating	0	0	1	0	0	1	0	0	0	0	سپکاوی
humiliation	0	0	1	0	0	1	0	1	0	0	سپکاوی
humility	0	0	0	0	0	0	1	0	0	1	عاجزي
hummer	0	0	0	0	0	0	0	0	0	0	خندا
hummingbird	0	0	0	0	0	0	0	0	0	0	hummingbird
humongous	0	0	0	0	0	0	0	0	0	0	بې رحمه
humorist	0	0	0	0	0	0	1	0	0	0	طنز کوونکی
humorous	0	0	0	0	1	0	1	0	0	0	مسخره
hump	0	0	0	0	0	0	0	0	0	0	کوند
hunch	0	0	0	0	0	1	0	0	0	0	خندا
hundred	0	0	0	0	0	0	0	0	0	0	سل
hundredth	0	0	0	0	0	0	0	0	0	0	سلمه
hunger	0	0	0	0	0	0	0	0	0	0	لوږه
hungry	0	1	0	0	0	1	0	0	0	0	وږی
hunk	0	0	0	0	0	0	0	0	0	0	هنک
hunks	0	0	0	0	0	0	0	0	0	0	ښکار
hunt	0	0	0	0	0	0	0	0	0	0	ښکار
hunter	0	1	0	1	0	1	0	1	0	0	ښکار
hunting	1	1	0	1	0	1	0	0	0	0	ښکار
hurl	0	0	0	0	0	0	0	0	0	0	وهل
hurrah	0	0	0	0	1	0	1	0	0	0	هری
hurricane	0	0	0	1	0	1	0	0	0	0	طوفان
hurried	0	1	0	0	0	1	0	0	0	0	ګړندی
hurry	0	1	0	0	0	0	0	0	0	0	بیړه
hurt	1	0	0	1	0	1	0	1	0	0	ټپي کول
hurtful	1	0	1	1	0	1	0	1	0	0	دردونکی
hurting	1	0	0	1	0	1	0	1	0	0	دردول
husbandry	0	0	0	0	0	0	1	0	0	1	مالداري
hush	0	0	0	0	0	0	1	0	0	0	چپ
hushed	0	0	0	0	0	0	0	0	0	0	چپ شوی
husk	0	0	0	0	0	0	0	0	0	0	غوښه
husky	0	0	0	0	0	0	0	0	0	0	هسکي
hustle	0	0	0	0	0	0	0	0	0	0	چټک
hustler	0	0	0	0	0	1	0	0	0	0	hustler
hut	0	0	0	0	0	0	1	1	0	0	کوټه
hutch	0	0	0	0	0	0	0	0	0	0	هچ
hyacinth	0	0	0	0	0	0	0	0	0	0	هایسنت
hybrid	0	0	0	0	0	0	0	0	0	0	هایبرډ
hydra	0	0	0	1	0	1	0	0	0	0	هایډرا
hydraulics	0	0	0	0	0	0	0	0	0	0	هیدرولیک
hydrocephalus	0	0	1	1	0	1	0	1	0	0	هایدروسفالس
hydrodynamics	0	0	0	0	0	0	0	0	0	0	هایدروډینامیک
hydrogen	0	0	0	0	0	0	0	0	0	0	هایدروجن
hydrographic	0	0	0	0	0	0	0	0	0	0	هایدروګرافیک
hydrology	0	0	0	0	0	0	0	0	0	0	هایدرولوژي
hygiene	0	0	0	0	0	0	0	0	0	0	حفظ الصحه
hygienic	0	0	0	0	0	0	1	0	0	0	حفظ الصحه
hymn	0	1	0	0	1	0	1	1	0	1	حمد
hype	0	1	0	0	0	1	0	0	0	0	هایپ
hyperbole	0	0	0	0	0	1	0	0	0	0	hyperbole
hypertrophy	0	0	1	1	0	0	0	0	1	0	hypertrophy
hyphen	0	0	0	0	0	0	0	0	0	0	هایفن
hypnotic	0	0	0	0	0	0	0	0	0	0	hypnotic
hypnotized	0	0	0	0	0	0	0	0	0	0	hypnotized
hypocrisy	0	0	0	0	0	1	0	0	0	0	منافقت
hypocrite	0	0	1	0	0	1	0	0	0	0	منافق
hypocritical	0	0	1	0	0	1	0	0	0	0	منافق
hypothesis	0	1	0	0	0	0	0	0	1	0	فرضیه
hypothetical	0	0	0	0	0	0	0	0	0	0	فرضي
hysteria	0	0	0	1	0	1	0	0	0	0	هیسټریا
hysterical	1	0	0	1	0	1	0	0	0	0	هیسټریکل
ice	0	0	0	0	0	0	0	0	0	0	یخ
iceberg	0	0	0	0	0	0	0	0	0	0	یخ کنده
icon	0	0	0	0	0	0	0	0	0	0	icon
iconic	0	0	0	0	0	0	0	0	0	0	مشهور
iconography	0	0	0	0	0	0	0	0	0	0	iconography
icy	0	0	0	0	0	0	0	0	0	0	یخ
idea	0	0	0	0	0	0	0	0	0	0	خیال
idealism	0	0	0	0	0	0	1	0	0	0	ایډیالیزم
idealist	0	0	0	0	0	0	0	0	0	0	مثالی
identical	0	0	0	0	0	0	0	0	0	0	یو شان
identically	0	0	0	0	0	0	0	0	0	0	په ورته ډول
identification	0	0	0	0	0	0	0	0	0	0	پیژندنه
identify	0	0	0	0	0	0	0	0	0	0	پیژندل
identity	0	0	0	0	0	0	0	0	0	0	هویت
ideology	0	0	0	0	0	0	0	0	0	0	نظریه
idiocy	1	0	1	0	0	1	0	1	0	0	idiocy
idiom	0	0	0	0	0	0	0	0	0	0	idiom
idiomatic	0	0	0	0	0	0	0	0	0	0	idiomatic
idiot	0	0	1	0	0	1	0	0	0	0	احمق
idiotic	1	0	1	0	0	1	0	0	0	0	احمق
idle	0	0	0	0	0	0	0	0	0	0	بې کاره
idleness	0	0	0	0	0	0	0	0	0	0	سستي
idler	0	0	0	0	0	1	0	0	0	0	بې کاره
idol	0	0	0	0	0	0	1	0	0	0	بت
idolatry	0	0	1	1	0	1	0	0	0	0	بت پرستی
igloo	0	0	0	0	0	0	0	0	0	0	igloo
igneous	0	0	0	0	0	0	0	0	0	0	اوریدونکی
ignite	0	0	0	0	0	0	0	0	0	0	سوځول
ignition	0	0	0	0	0	0	0	0	0	0	اورښت
ignorance	0	0	0	0	0	1	0	0	0	0	ناپوهي
ignorant	0	0	1	0	0	1	0	0	0	0	ناپوه
ignore	0	0	0	0	0	1	0	0	0	0	سترګې پټول
ilk	0	0	0	0	0	0	0	0	0	0	ilk
ill	1	0	1	1	0	1	0	1	0	0	ناروغ
illegal	1	0	1	1	0	1	0	1	0	0	غیرقانوني
illegality	1	0	1	1	0	1	0	0	0	0	غیرقانوني
illegally	0	0	0	0	0	0	0	0	0	0	په غیر قانوني توګه
illegible	0	0	0	0	0	1	0	0	0	0	ناقانونه
illegitimate	1	0	1	1	0	1	0	1	1	0	ناقانونه
illicit	1	0	1	1	0	1	0	0	0	0	ناقانونه
illiterate	0	0	1	0	0	1	0	0	0	0	بې سواده
illness	0	0	0	1	0	1	0	1	0	0	ناروغي
illogical	0	0	0	0	0	1	0	0	0	0	غیر منطقي
illuminate	0	1	0	0	1	0	1	0	1	0	روښانه کول
illumination	0	0	0	0	1	0	1	0	1	1	رڼا
illuminator	0	0	0	0	0	0	0	0	0	0	روښانه کوونکی
illusion	0	0	0	0	0	1	0	0	1	0	خیال
illustrate	0	0	0	0	0	0	1	0	0	0	روښانه کول
illustration	0	0	0	0	0	0	0	0	0	0	بیلګه
illustrative	0	0	0	0	0	0	0	0	0	0	انځورګر
illustrious	0	0	0	0	0	0	1	0	0	0	نامتو
image	0	0	0	0	0	0	0	0	0	0	انځور
imagery	0	0	0	0	0	0	0	0	0	0	انځورګري
imaginary	0	0	0	0	0	0	0	0	0	0	خیالي
imagination	0	0	0	0	0	0	0	0	0	0	تخیل
imaginative	0	0	0	0	0	0	1	0	0	0	خیالي
imagine	0	0	0	0	0	0	0	0	0	0	تصور
imagined	0	0	0	0	0	0	0	0	0	0	تصور
imagining	0	0	0	0	0	0	0	0	0	0	تصور کول
imam	0	0	0	0	0	0	0	0	0	0	امام
imbedded	0	0	0	0	0	0	0	0	0	0	ځای پر ځای شوی
imitate	0	0	0	0	0	0	0	0	0	0	تقلید
imitated	0	0	0	0	0	1	0	0	0	0	تقلید
imitation	0	0	0	0	0	1	0	0	0	0	تقلید
immaculate	0	0	0	0	1	0	1	0	0	1	بې ګناه
immaterial	0	0	0	0	0	0	0	0	0	0	بې ارزښته
immature	0	1	0	0	0	1	0	0	0	0	نابالغ
immaturity	1	1	0	0	0	1	0	0	0	0	ناپاکتوب
immeasurable	0	0	0	0	0	0	0	0	0	0	نه اندازه کیدونکی
immeasurably	0	0	0	0	0	0	0	0	0	0	بې حده
immediacy	0	0	0	0	0	0	0	0	1	0	سمدستي
immediately	0	1	0	0	0	1	1	0	0	0	سمدستي
immemorial	0	0	0	0	0	0	0	0	0	0	پخوانۍ
immense	0	0	0	0	0	0	1	0	0	0	پراخه
immerse	0	1	0	1	1	0	1	0	1	1	ډوبول
immersion	0	0	0	0	0	0	0	0	0	0	ډوبېدل
immigrant	0	0	0	1	0	0	0	0	0	0	مهاجر
immigration	0	0	0	0	0	0	0	0	0	0	مهاجرت
imminent	0	1	0	1	0	0	0	0	0	0	نږدې
immoral	1	0	1	1	0	1	0	1	0	0	غیر اخلاقي
immorality	1	0	1	0	0	1	0	0	0	0	بد اخلاقی
immortal	0	0	0	0	0	0	1	0	0	0	تل پاتې
immortality	0	1	0	0	0	0	0	0	0	0	ابديتوب
immovable	0	0	0	0	0	1	1	0	0	1	غیر منقول
immune	0	0	0	0	0	0	0	0	0	0	معافیت
immunity	0	0	0	0	0	0	0	0	0	0	معافیت
immunization	0	0	0	0	0	0	0	0	0	1	معافیت
immutable	0	0	0	0	0	0	0	0	0	0	نه بدلیدونکی
imp	0	0	0	0	0	0	0	0	0	0	imp
impact	0	0	0	0	0	0	0	0	0	0	اغیزه
impair	0	0	0	0	0	1	0	0	0	0	خرابول
impairment	0	0	0	0	0	1	0	0	0	0	نیمګړتیا
impart	0	0	0	0	0	0	1	0	0	1	ورکول
impartial	0	0	0	0	0	0	1	0	0	1	بې طرفه
impartiality	0	0	0	0	0	0	1	0	0	1	بې پرېتوب
impassable	0	0	0	0	0	1	0	0	0	0	د نه منلو وړ
impassioned	0	0	0	0	0	0	0	0	0	0	احساساتي
impatience	0	0	0	0	0	1	0	0	0	0	بې صبري
impatient	0	1	0	0	0	1	0	0	0	0	بې صبره
impeach	0	0	1	1	0	1	0	0	0	0	استیضاح کول
impeachment	0	0	0	0	0	1	0	0	0	0	استیضاح
impeccable	0	0	0	0	0	0	1	0	0	1	بې ګناه
impede	0	0	0	0	0	1	0	0	0	0	خنډول
impediment	0	0	0	0	0	0	0	0	0	0	خنډ
impelled	0	0	0	0	0	0	0	0	0	0	هڅول شوی
impending	0	1	0	1	0	0	0	0	0	0	راتلونکی
impenetrable	0	0	0	0	0	0	0	0	0	1	د نه منلو وړ
imperative	0	0	0	0	0	0	0	0	0	0	لازمي
imperceptible	0	0	0	0	0	0	0	0	0	0	د نه منلو وړ
imperfection	0	0	0	0	0	1	0	0	0	0	نیمګړتیا
imperfectly	0	0	0	0	0	1	0	0	0	0	په بشپړ ډول
imperial	0	0	0	0	0	0	0	0	0	0	امپراطوري
impermeable	1	0	0	1	0	0	0	0	0	0	د نه منلو وړ
impermissible	0	0	0	0	0	0	0	0	0	0	د جواز وړ
impersonal	0	0	0	0	0	0	0	0	0	0	شخصي
impersonate	0	0	0	0	0	1	0	0	0	0	تقلید
impersonation	0	0	0	0	0	1	0	0	0	0	تقلید
impervious	0	0	0	0	0	0	1	0	0	0	بې اثره
impetus	0	0	0	0	0	0	0	0	0	0	هڅونه
implacable	0	0	0	0	0	1	0	0	0	0	د نه منلو وړ
implant	0	0	0	0	0	0	0	0	0	0	امپلانټ
implantation	0	0	0	0	0	0	0	0	0	0	امپلانټیشن
implanted	0	0	0	0	0	0	0	0	0	0	لګول شوی
implement	0	0	0	0	0	0	0	0	0	0	پلي کول
implicate	1	0	0	0	0	1	0	0	0	0	ښکیلول
implicated	0	0	0	0	0	0	0	0	0	0	ښکېل
implication	0	0	0	0	0	0	0	0	0	0	تثبیت
implied	0	0	0	0	0	0	0	0	0	0	ضمیمه
implore	0	0	0	0	0	0	0	0	0	0	غوښتنه کول
implosion	0	0	0	0	0	0	0	0	0	0	نفوذ
imply	0	0	0	0	0	0	0	0	0	0	مطلب
impolite	0	0	1	0	0	1	0	0	0	0	بې ادبه
import	0	0	0	0	0	0	0	0	0	0	واردول
importance	0	1	0	0	0	0	1	0	0	0	اهمیت
important	0	0	0	0	0	0	1	0	0	1	مهم
importation	0	0	0	0	0	0	0	0	0	0	واردات
impose	0	0	0	0	0	0	0	0	0	0	لګول
imposing	0	0	0	0	0	0	0	0	0	0	مسلط کول
imposition	0	0	0	0	0	1	0	0	0	0	لګول
impossibility	0	0	0	0	0	0	0	0	0	0	ناشوني
impossible	0	0	0	0	0	1	0	1	0	0	ناشونی
impotence	1	0	0	1	0	1	0	1	0	0	کمزوري
impotent	0	0	0	0	0	1	0	0	0	0	کمزوری
impound	0	0	0	0	0	1	0	0	0	0	بندي کول
impracticable	0	0	0	0	0	1	0	0	0	0	د عملي کیدو وړ
impress	0	0	0	0	0	0	1	0	0	0	متاثره کول
impression	0	0	0	0	0	0	1	0	0	0	تاثر
impressionable	0	0	0	0	0	0	0	0	0	1	د تاثیر وړ
imprint	0	0	0	0	0	0	0	0	0	0	نښان
imprison	0	0	0	0	0	1	0	0	0	0	بندي کول
imprisoned	1	0	1	1	0	1	0	1	0	0	بندي شوی
imprisonment	1	0	1	1	0	1	0	1	0	0	بند
improbable	0	0	0	0	0	0	0	0	0	0	ناشونی
impromptu	0	0	0	0	0	0	0	0	0	0	ناڅاپه
impropriety	0	0	0	0	0	1	0	0	0	0	نامناسب
improve	0	1	0	0	1	0	1	0	0	1	ښه کول
improved	0	0	0	0	0	0	1	0	0	0	ښه شوی
improvement	0	0	0	0	1	0	1	0	0	1	ښه والی
improving	0	0	0	0	0	0	1	0	0	0	ښه کول
improvisation	0	0	0	0	0	0	0	0	1	0	اصلاح کول
improvise	0	1	0	0	0	0	1	0	1	0	اصلاح کول
improvised	0	0	0	0	0	0	0	0	0	0	اصلاح شوی
imprudent	0	0	0	0	0	1	0	1	0	0	ناپوه
impulse	0	0	0	0	0	0	0	0	0	0	تحرک
impunity	0	0	0	0	0	0	0	0	0	0	معافیت
impure	0	0	1	0	0	1	0	0	0	0	ناپاک
impurity	0	0	1	0	0	1	0	0	0	0	ناپاکی
imputation	0	0	0	0	0	1	0	0	0	0	تورول
inability	0	0	0	0	0	1	0	1	0	0	ناتواني
inaccessible	0	0	0	0	0	1	0	0	0	0	د لاسرسي وړ
inaccurate	0	0	0	0	0	1	0	0	0	0	ناسم
inaction	0	0	0	0	0	1	0	0	0	0	بې کارۍ
inactivate	0	0	0	0	0	0	0	0	0	0	غیر فعال کول
inactivation	0	0	0	0	0	0	0	0	0	0	غیرفعالیت
inactive	0	0	0	0	0	0	0	0	0	0	غیر فعال
inactivity	0	0	0	0	0	1	0	0	0	0	غیر فعالیت
inadequacy	0	0	0	0	0	1	0	0	0	0	ناکافي
inadequate	0	0	0	0	0	1	0	1	0	0	ناکافي
inadmissible	1	0	1	0	0	1	0	0	0	0	د منلو وړ
inadvertent	0	0	0	0	0	0	0	0	0	0	ناخبره
inadvertently	0	0	0	0	0	0	0	0	0	0	په ناڅاپي ډول
inalienable	0	0	0	0	0	0	1	0	0	0	نه جلا کیدونکی
inane	0	0	0	0	0	1	0	0	0	0	بې هوښه
inanimate	0	0	0	0	0	0	0	0	0	0	بې جانه
inapplicable	0	0	0	0	0	1	0	0	0	0	د تطبیق وړ
inappropriate	1	0	1	0	0	1	0	1	0	0	نامناسب
inattention	1	0	0	0	0	1	0	0	0	0	نه پاملرنه
inaudible	0	0	0	0	0	1	0	0	0	0	د اوریدلو وړ
inaugural	0	1	0	0	0	0	0	0	0	0	افتتاح
inaugurate	0	0	0	0	0	0	0	0	0	0	افتتاح
inauguration	0	1	0	0	1	0	1	0	0	1	افتتاح
inborn	0	0	0	0	0	0	0	0	0	0	زیږیدلی
inbred	0	0	0	0	0	0	0	0	0	0	نسل
incalculable	0	0	0	0	0	1	0	0	0	0	بې حسابه
incandescent	0	0	0	0	0	0	0	0	0	0	تاوده
incapable	0	0	0	0	0	0	0	0	0	0	وړ
incapacity	0	0	0	0	0	1	0	0	0	0	وړتیا
incarceration	1	0	1	1	0	1	0	1	0	0	زندان
incase	1	0	1	1	0	1	0	1	0	0	په صورت کې
incendiary	1	0	0	1	0	1	0	0	1	0	اور اچوونکی
incense	1	0	0	0	0	1	0	0	0	0	بخور
incentive	0	0	0	0	0	0	0	0	0	0	هڅونه
inception	0	0	0	0	0	0	0	0	0	0	پیل
incessant	0	0	0	0	0	1	0	0	0	0	پرله پسې
incessantly	0	0	0	0	0	0	0	0	0	0	په دوامداره توګه
incest	1	0	1	1	0	1	0	1	0	0	incest
incestuous	0	0	1	0	0	1	0	0	0	0	بې رحمه
inch	0	0	0	0	0	0	0	0	0	0	انچ
incidence	0	0	0	0	0	0	0	0	0	0	پیښې
incident	0	0	0	0	0	0	0	0	1	0	پیښه
incidentally	0	0	0	0	0	0	0	0	0	0	په تصادفي توګه
incineration	0	0	0	0	0	1	0	0	0	0	سوځول
incipient	0	0	0	0	0	0	0	0	0	0	پیل کونکی
incision	0	0	0	0	0	0	0	0	0	0	چیری
incisive	0	0	0	0	0	0	1	0	0	0	ګړندی
incite	1	1	0	1	0	1	0	0	0	0	هڅول
incitement	0	0	0	0	0	0	0	0	0	0	هڅونه
inclement	0	0	0	0	0	1	0	0	0	0	ضعیف
inclination	0	0	0	0	0	0	0	0	0	0	تمایل
incline	0	0	0	0	0	0	0	0	0	1	مائل
inclined	0	0	0	0	0	0	0	0	0	0	متوجه
include	0	0	0	0	0	0	1	0	0	0	شامل دي
included	0	0	0	0	0	0	1	0	0	0	شامل دي
including	0	0	0	0	0	0	1	0	0	0	په شمول
inclusion	0	0	0	0	0	0	0	0	0	1	شاملول
inclusive	0	0	0	0	0	0	1	0	0	0	ټول شموله
incognito	0	0	0	0	0	0	0	0	0	0	پټ
incoherent	0	0	0	0	0	1	0	0	0	0	بې بنسټه
income	0	1	0	0	1	1	1	1	0	1	عاید
incoming	0	0	0	0	0	0	0	0	0	0	راتلونکی
incompatible	1	0	1	0	0	1	0	1	0	0	نامناسب
incompetence	0	0	0	0	0	1	0	0	0	0	بې کفایتي
incompetent	1	0	0	0	0	1	0	1	0	0	نا اهله
incompletely	0	0	0	0	0	0	0	0	0	0	په بشپړ ډول
incompleteness	0	0	0	0	0	1	0	0	0	0	نیمګړتیا
incomprehensible	0	0	0	0	0	1	0	0	0	0	د نه پوهیدو وړ
inconclusive	0	0	0	0	0	0	0	0	0	0	بې پایلې
incongruous	1	0	0	0	0	1	0	0	0	0	متضاد
inconsequential	0	0	0	0	0	1	0	1	0	0	بې ارزښته
inconsiderate	1	0	1	0	0	1	0	1	0	0	بې غوري
inconsistency	0	0	0	0	0	1	0	0	0	0	بې اتفاقي
inconspicuous	0	0	0	0	0	0	0	0	0	0	ناڅرګند
incontinence	0	0	0	0	0	0	0	0	1	0	بې نظمي
inconvenient	1	0	1	0	0	1	0	1	0	0	نا آرامه
incorporate	0	0	0	0	0	0	0	0	0	0	شاملول
incorporation	0	0	0	0	0	0	0	0	0	0	شاملول
incorrect	0	0	0	0	0	1	0	0	0	0	غلط
increase	0	0	0	0	0	0	1	0	0	0	ډیروالی
increased	0	0	0	0	0	0	0	0	0	0	زیات شوی
incredulous	1	0	1	0	0	1	0	0	0	0	بې باوره
increment	0	0	0	0	0	0	0	0	0	0	زیاتوالی
incrimination	0	0	0	1	0	1	0	1	0	0	جرم
incubation	0	0	0	0	0	0	0	0	0	0	انکیوبیشن
incubus	0	0	1	1	0	1	0	0	0	0	incubus
incur	0	0	0	0	0	1	0	0	0	0	بار
incurable	1	0	1	1	0	1	0	1	0	0	لاعلاج
incursion	0	0	0	1	0	1	0	0	0	0	نفوذ
indebted	0	0	0	0	0	0	0	0	0	0	پور
indecency	1	0	1	0	0	0	0	0	0	0	بې حیايي
indecent	0	0	1	0	0	1	0	0	0	0	بې ادبه
indecision	0	0	0	0	0	1	0	0	0	0	بې پرې توب
indecisive	0	0	0	0	0	1	0	0	0	0	بې پرېکنده
indefensible	0	0	0	1	0	1	0	0	0	0	د نه منلو وړ
indelible	0	0	0	0	0	0	1	0	0	1	نه منلو وړ
indemnification	0	0	0	0	0	0	0	0	0	0	تاوان ورکول
indemnify	0	0	0	0	0	1	0	0	0	0	تاوان ورکول
indemnity	0	0	0	0	0	0	1	0	0	1	تاوان
indent	0	0	0	0	0	0	0	0	0	1	indent
indentation	0	0	0	0	0	0	0	0	0	0	انډیټیشن
indenture	1	0	0	0	0	1	0	0	0	0	سند
independence	0	1	0	0	1	0	1	0	1	1	خپلواکي
independent	0	0	0	0	0	0	0	0	0	0	خپلواک
indescribable	0	0	0	0	0	0	0	0	0	0	د بیان وړ
indestructible	0	0	0	0	0	0	1	0	0	1	نه ویجاړیدونکی
indeterminate	0	0	0	0	0	1	0	0	0	0	نا معلوم
index	0	0	0	0	0	0	0	0	0	0	شاخص
indicating	0	0	0	0	0	0	0	0	0	0	اشاره کوي
indication	0	0	0	0	0	0	0	0	0	0	اشاره
indicative	0	0	0	0	0	0	0	0	0	0	اشاره
indicator	0	0	0	0	0	0	0	0	0	0	شاخص
indice	0	0	0	0	0	0	0	0	0	0	شاخص
indict	1	0	0	1	0	1	0	0	0	0	تورن
indictment	0	0	0	1	0	1	0	0	0	0	تورونه
indifference	1	0	1	1	0	1	0	1	0	0	بې پروايي
indigenous	0	0	0	0	0	0	0	0	0	0	ځایی
indigent	0	0	0	0	0	1	0	1	0	0	بې وزله
indigestion	0	0	0	0	0	0	0	0	0	0	بدهضمي
indignant	1	0	0	0	0	1	0	0	0	0	غوسه
indignation	1	0	1	0	0	1	0	0	0	0	قهر
indigo	0	0	0	0	0	0	0	0	0	0	انډیګو
indirect	0	0	0	0	0	0	0	0	0	0	غیر مستقیم
indispensable	0	0	0	0	0	0	0	0	0	0	لازمي
indistinct	0	0	0	0	0	1	0	0	0	0	ناڅرګند
indistinguishable	0	0	0	0	0	0	0	0	0	0	نه بېلېدونکې
individuality	0	0	0	0	0	0	1	0	0	0	انفرادیت
indivisible	0	0	0	0	0	0	0	0	0	1	نه ویشل کیدونکی
indoctrination	1	0	0	1	0	1	0	0	0	0	indicrination
indolent	0	0	0	0	0	1	0	0	0	0	بې پروا
indomitable	0	0	0	1	0	0	1	0	0	0	د نه منلو وړ
indoor	0	0	0	0	0	0	0	0	0	0	دننه
induce	0	0	0	0	0	0	0	0	0	0	هڅول
induced	0	0	0	0	0	0	0	0	0	0	هڅول
inducement	0	0	0	0	0	0	0	0	0	0	هڅونه
induction	0	0	0	0	0	0	0	0	0	0	داخلول
indulge	0	0	0	0	0	0	0	0	0	0	ښکیلتیا
indulgence	0	0	0	0	0	0	0	0	0	0	لیوالتیا
indulgent	0	0	0	0	0	0	0	0	0	0	خوندور
industrious	0	0	0	0	0	0	0	0	0	0	کارګر
industry	0	0	0	0	0	0	0	0	0	0	صنعت
ineffable	0	0	0	0	0	0	1	0	0	0	د نه منلو وړ
ineffective	0	0	0	0	0	1	0	0	0	0	غیر موثر
ineffectual	0	0	1	0	0	1	0	0	0	0	غیر موثر
inefficiency	0	0	1	0	0	1	0	1	0	0	بې کفایتي
inefficient	0	0	0	0	0	1	0	1	0	0	بې کفایته
inelastic	0	0	0	0	0	0	0	0	0	0	بې ثباته
ineligible	0	0	0	0	0	0	0	0	0	0	وړ
inept	1	0	1	0	0	1	0	0	0	0	ناکاره
ineptitude	0	0	1	1	0	1	0	1	0	0	نیمګړتیا
inequality	1	0	0	1	0	1	0	1	0	0	نابرابري
inequitable	0	0	0	0	0	1	0	0	0	0	غیر عادلانه
inert	0	0	0	0	0	1	0	0	0	0	غیر فعال
inertia	0	0	0	0	0	0	0	0	0	0	inertia
inevitable	0	0	0	0	0	0	0	0	0	0	ناگزیر
inexact	0	0	0	0	0	0	0	0	0	0	نا سم
inexcusable	1	0	1	0	0	1	0	1	0	0	د نه بخښلو وړ
inexhaustible	0	0	0	0	0	0	0	0	0	0	نه ختمیدونکی
inexpensive	0	0	0	0	0	0	1	0	0	0	ارزانه
inexperience	0	0	0	0	0	1	0	0	0	0	بې تجربې
inexperienced	0	0	0	0	0	1	0	0	0	0	بې تجربه
inexplicable	0	0	0	0	0	1	0	0	1	0	د نه پوهیدو وړ
infallibility	0	0	0	0	0	0	0	0	0	1	بې کفایتي
infallible	0	0	0	0	0	0	1	0	0	0	بې اعتباره
infamous	1	0	1	1	0	1	0	0	0	0	بدنام
infamy	0	0	0	0	0	1	0	1	0	0	بدنامي
