English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Lao Word
lemma	0	0	0	0	0	0	1	0	0	0	ເລມມາ
lemon	0	0	1	0	0	1	0	0	0	0	ໝາກນາວ
lend	0	0	0	0	0	0	0	0	0	0	ໃຫ້​ຢືມ
lender	0	0	0	0	0	0	0	0	0	1	ຜູ້ໃຫ້ກູ້
lending	0	0	0	0	0	0	0	0	0	0	ເງິນກູ້
length	0	0	0	0	0	0	0	0	0	0	ຄວາມຍາວ
lengthen	0	0	0	0	0	0	0	0	0	0	ຍາວ
lengthened	0	0	0	0	0	0	0	0	0	0	ຍາວ
lengthening	0	0	0	0	0	0	0	0	0	0	ຍາວ
lengthwise	0	0	0	0	0	0	0	0	0	0	ຕາມລວງຍາວ
lengthy	0	0	0	0	0	0	0	0	0	0	ຍາວ
leniency	0	0	0	0	0	0	0	0	0	0	ຄວາມອ່ອນເພຍ
lenient	0	0	0	0	0	0	1	0	0	0	ຜ່ອນຜັນ
lens	0	0	0	0	0	0	0	0	0	0	ເລນ
leopard	0	0	0	0	0	0	0	0	0	0	ເສືອດາວ
leprosy	0	0	1	1	0	1	0	1	0	0	ພະຍາດຂີ້ທູດ
lessee	0	0	0	0	0	0	0	0	0	0	ຜູ້ເຊົ່າ
lessen	0	1	0	0	0	1	0	0	0	0	ຫຼຸດລົງ
lessening	0	0	0	0	0	0	0	0	0	0	ຫຼຸດລົງ
lesser	0	0	1	0	0	1	0	0	0	0	ຫນ້ອຍ
lesson	0	1	0	0	0	0	1	0	0	1	ບົດຮຽນ
lessor	0	0	0	0	0	0	0	0	0	0	ຜູ້ໃຫ້ເຊົ່າ
lethal	0	0	1	1	0	1	0	1	0	0	ຕາຍ
lethargic	0	0	0	0	0	0	0	0	0	0	ງ້ວງຊຶມ
lethargy	0	0	0	0	0	1	0	1	0	0	ງ້ວງຊຶມ
letter	0	1	0	0	0	0	0	0	0	0	ຈົດໝາຍ
lettered	0	1	0	0	0	0	1	0	0	1	ຈົດໝາຍ
letters	0	0	0	0	0	0	0	0	0	0	ຈົດໝາຍ
lettuce	0	0	0	0	0	0	0	0	0	0	ຜັກກາດ
leukemia	1	0	0	1	0	1	0	1	0	0	ພະຍາດເລືອດຈາງ
levee	0	0	0	0	0	0	0	0	0	1	ເລວີ
level	0	0	0	0	0	0	1	0	0	1	ລະດັບ
lever	0	0	0	0	0	0	0	0	0	0	ລີເວີ
leverage	0	0	0	0	0	0	1	0	0	0	ຜັກດັນ
levy	0	0	0	0	0	1	0	0	0	0	ການເກັບພາສີ
lewd	0	0	1	0	0	1	0	0	0	0	ຂີ້ຄ້ານ
lexicon	0	0	0	0	0	0	0	0	0	0	ຄຳສັບ
ley	0	0	0	0	0	0	0	0	0	0	ລີ
liabilities	0	0	0	0	0	0	0	0	0	0	ໜີ້ສິນ
liability	0	0	0	0	0	0	0	0	0	0	ຄວາມຮັບຜິດຊອບ
liaison	0	0	0	0	0	1	0	0	0	0	ຕິດຕໍ່ພົວພັນ
liar	0	0	1	0	0	1	0	0	0	0	ຄົນຂີ້ຕົວະ
libel	1	0	0	1	0	1	0	0	0	1	ໝິ່ນປະໝາດ
libelous	0	0	0	0	0	0	0	0	0	0	ໝິ່ນປະໝາດ
liberal	0	0	0	0	0	1	1	0	0	0	ເສລີ
liberalism	0	0	0	0	0	0	0	0	0	0	ລັດທິເສລີນິຍົມ
liberate	1	1	0	0	1	0	1	0	1	1	ປົດປ່ອຍ
liberation	0	1	0	0	1	0	1	0	1	0	ການປົດປ່ອຍ
liberty	0	1	0	0	1	0	1	0	1	1	ເສລີພາບ
libido	0	0	0	0	0	0	0	0	0	0	libido
librarian	0	0	0	0	0	0	0	0	0	0	ຫໍສະໝຸດ
library	0	0	0	0	0	0	1	0	0	0	ຫ້ອງສະໝຸດ
libretto	0	0	0	0	0	0	0	0	0	0	libretto
license	0	0	0	0	0	0	0	0	0	0	ໃບ​ອະ​ນຸ​ຍາດ​
lichen	0	0	0	0	0	0	0	0	0	0	lichen
lick	0	0	1	0	0	1	0	0	0	0	ເລຍ
lid	0	0	0	0	0	0	0	0	0	0	ຝາປິດ
lie	1	0	1	0	0	1	0	1	0	0	ນອນ
liege	0	0	0	0	0	0	0	0	0	0	ຕົວະ
lien	0	0	0	0	0	0	0	0	0	0	ລຽນ
lieu	0	0	0	0	0	0	0	0	0	0	ຕົວະ
lieutenant	0	0	0	0	0	0	0	0	0	1	ຮ້ອຍໂທ
life	0	0	0	0	0	0	0	0	0	0	ຊີວິດ
lifeblood	0	0	0	0	0	0	1	0	0	0	ເລືອດ​ຊີ​ວິດ
lifeboat	0	0	0	0	0	0	0	0	0	0	ເຮືອ​ຊ່ວຍ​ຊີວິດ
lifeless	0	0	0	1	0	1	0	1	0	0	ບໍ່ມີຊີວິດ
lifelike	0	0	0	0	0	0	0	0	0	0	ມີຊີວິດຊີວາ
lifelong	0	0	0	0	0	0	0	0	0	0	ຕະຫຼອດຊີວິດ
lifetime	0	0	0	0	0	0	0	0	0	0	ຕະຫຼອດຊີວິດ
lift	0	0	0	0	0	0	0	0	0	0	ຍົກ
ligament	0	0	0	0	0	0	0	0	0	0	ligament
ligation	0	0	0	0	0	0	0	0	0	0	ການຜູກມັດ
light	0	0	0	0	0	0	0	0	0	0	ແສງສະຫວ່າງ
lighten	0	0	0	0	0	0	0	0	0	0	ເບົາບາງ
lighthouse	0	0	0	0	0	0	1	0	0	0	ຫໍໄຟ
lightness	0	0	0	0	0	0	0	0	0	0	ຄວາມສະຫວ່າງ
lightning	1	0	0	1	0	0	0	0	1	0	ຟ້າຜ່າ
likelihood	0	0	0	0	0	0	0	0	0	0	ຄວາມເປັນໄປໄດ້
likeness	0	0	0	0	0	0	0	0	0	0	ຄວາມຄ້າຍຄືກັນ
likewise	0	0	0	0	0	0	0	0	0	0	ເຊັ່ນດຽວກັນ
liking	0	0	0	0	1	0	1	0	0	1	ຄວາມມັກ
lilac	0	0	0	0	0	0	0	0	0	0	lilac
lily	0	0	0	0	0	0	0	0	0	0	ດອກບົວ
limb	0	0	0	0	0	0	0	0	0	0	ແຂນຂາ
limbo	0	0	0	0	0	0	0	0	0	0	ລິມໂບ
limit	0	0	0	0	0	0	0	0	0	0	ຈຳກັດ
limitation	0	0	0	0	0	0	0	0	0	0	ຂໍ້ຈຳກັດ
limited	1	0	0	0	0	1	0	1	0	0	ຈຳກັດ
limitless	0	0	0	0	0	0	0	0	0	0	ບໍ່ຈຳກັດ
limousine	0	0	0	0	0	0	0	0	0	0	ລິມູຊີນ
limp	0	0	0	0	0	1	0	0	0	0	ອ່ອນເພຍ
lin	0	0	0	0	0	0	0	0	0	0	ລິນ
line	0	0	0	0	0	0	0	0	0	0	ສາຍ
lineage	0	0	0	0	0	0	0	0	0	0	ເຊື້ອສາຍ
lineal	0	0	0	0	0	0	0	0	0	0	ເສັ້ນ
linear	0	0	0	0	0	0	0	0	0	0	ເສັ້ນ
lined	0	0	0	0	0	0	0	0	0	0	ແຖວ
linen	0	0	0	0	0	0	0	0	0	0	ຜ້າປ່ານ
liner	0	0	0	0	0	0	0	0	0	0	liner
lines	0	0	0	1	0	0	0	0	0	0	ສາຍ
linger	0	1	0	0	0	0	0	0	0	0	ລໍ່
lingo	0	0	0	0	0	0	0	0	0	0	ພາສາສາດ
lingual	0	0	0	0	0	0	0	0	0	0	ພາສາ
linguist	0	0	0	0	0	0	1	0	0	1	ນັກພາສາສາດ
linguistic	0	0	0	0	0	0	0	0	0	0	ພາສາສາດ
linguistics	0	0	0	0	0	0	0	0	0	0	ພາສາສາດ
lining	0	0	0	0	0	0	0	0	0	0	ເສັ້ນ
link	0	0	0	0	0	0	0	0	0	0	ເຊື່ອມຕໍ່
linoleum	0	0	0	0	0	0	0	0	0	0	linoleum
lint	0	0	0	0	0	1	0	0	0	0	lint
lion	0	0	0	1	0	0	1	0	0	0	ຊ້າງ
lip	0	0	0	0	0	0	0	0	0	0	ປາກ
lipstick	0	0	0	0	0	0	0	0	0	0	ລິບສະຕິກ
liquefaction	0	0	0	0	0	0	0	0	0	0	ທາດແຫຼວ
liquefied	0	0	0	0	0	0	0	0	0	0	ແຫຼວ
liqueur	0	0	0	0	0	0	0	0	0	0	ເຫຼົ້າ
liquid	0	0	0	0	0	0	0	0	0	0	ແຫຼວ
liquidate	0	0	0	0	0	0	0	0	0	0	ຊໍາລະ
liquidation	0	0	0	0	0	0	0	0	0	0	ການຊໍາລະ
liquidator	0	0	0	0	0	0	0	0	0	0	ຜູ້ຊຳລະໜີ້
liquidity	0	0	0	0	0	0	0	0	0	0	ສະພາບຄ່ອງ
liquor	1	0	0	0	1	1	0	1	0	0	ເຫຼົ້າ
lisp	0	0	0	0	0	0	0	0	0	0	ລາຍການ
list	0	0	0	0	0	0	0	0	0	0	ບັນຊີລາຍຊື່
listen	0	0	0	0	0	0	0	0	0	0	ຟັງ
listener	0	0	0	0	0	0	0	0	0	0	ຜູ້ຟັງ
listing	0	0	0	0	0	0	0	0	0	0	ລາຍຊື່
listless	0	0	0	0	0	1	0	1	0	0	ບໍ່ມີລາຍຊື່
litany	0	0	0	0	0	0	0	0	0	0	litany
literally	0	0	0	0	0	0	0	0	0	0	ຮູ້ຫນັງສື
literary	0	0	0	0	0	0	0	0	0	0	ວັນນະຄະດີ
literature	0	0	0	0	0	0	0	0	0	0	ວັນນະຄະດີ
lithe	0	0	0	0	0	0	1	0	0	0	lithe
lithograph	0	0	0	0	0	0	0	0	0	0	lithograph
lithography	0	0	0	0	0	0	0	0	0	0	lithography
lithology	0	0	0	0	0	0	0	0	0	0	lithology
lithosphere	0	0	0	0	0	0	0	0	0	0	lithosphere
litigant	0	0	0	0	0	1	0	0	0	0	ດໍາເນີນຄະດີ
litigate	1	1	1	1	0	1	0	1	0	0	ດໍາເນີນຄະດີ
litigation	0	0	0	0	0	1	0	0	0	0	ການດຳເນີນຄະດີ
litigious	1	0	1	0	0	1	0	0	0	0	ດຳເນີນຄະດີ
litter	0	0	0	0	0	1	0	0	0	0	ຂີ້ເຫຍື້ອ
littoral	0	0	0	0	0	0	0	0	0	0	ອັກສອນສາດ
liturgy	0	0	0	0	0	0	0	0	0	0	ພິທີໄຫວ້ອາໄລ
livelihood	0	0	0	0	0	0	0	0	0	0	ການດຳລົງຊີວິດ
livery	0	0	0	0	0	0	0	0	0	0	ຕັບ
livid	1	0	1	0	0	1	0	0	0	0	ດັງ
living	0	0	0	0	0	0	0	0	0	0	ດໍາລົງຊີວິດ
llama	0	0	0	0	0	0	0	0	0	0	ລາມາ
load	0	0	0	0	0	0	0	0	0	0	ໂຫຼດ
loaf	0	0	0	0	0	1	0	0	0	0	loaf
loafer	0	0	0	0	0	1	0	0	0	0	loafer
loam	0	0	0	0	0	0	0	0	0	0	loam
loan	0	0	0	0	0	0	0	0	0	0	ເງິນກູ້
loath	1	0	0	0	0	1	0	0	0	0	ຂີ້ຄ້ານ
loathe	1	0	1	0	0	1	0	0	0	0	ຂີ້ຄ້ານ
loathing	0	0	1	0	0	1	0	0	0	0	ຂີ້ຄ້ານ
loathsome	1	0	1	0	0	1	0	0	0	0	ໜ້າລັງກຽດ
lobby	0	0	0	0	0	0	0	0	0	0	lobby
lobbyist	0	0	0	0	0	1	0	0	0	0	lobbyist
lobe	0	0	0	0	0	0	0	0	0	0	ແສກ
local	0	0	0	0	0	0	0	0	0	0	ທ້ອງຖິ່ນ
locale	0	0	0	0	0	0	0	0	0	0	ທ້ອງຖິ່ນ
locality	0	0	0	0	0	0	0	0	0	0	ທ້ອງ​ຖິ່ນ​
localization	0	0	0	0	0	0	0	0	0	0	ທ້ອງຖິ່ນ
localize	0	1	0	0	0	0	0	0	0	0	ທ້ອງຖິ່ນ
locate	0	0	0	0	0	0	0	0	0	0	ສະ​ຖານ​ທີ່
location	0	0	0	0	0	0	0	0	0	0	ສະຖານທີ່
loch	0	0	0	0	0	0	0	0	0	0	loch
lock	0	0	0	0	0	0	0	0	0	0	ລັອກ
locker	0	0	0	0	0	0	0	0	0	0	locker
locksmith	0	0	0	0	0	0	0	0	0	0	ຊ່າງ​ເຮັດ​សោ
lockup	0	0	0	1	0	1	0	1	0	0	ລັອກ
locomotion	0	0	0	0	0	0	0	0	0	0	locomotion
locomotive	0	0	0	0	0	0	0	0	0	0	ຫົວຈັກ
locust	0	0	0	1	0	1	0	0	0	0	ຕັກແຕນ
lodge	0	0	0	0	0	0	0	0	0	0	ເຮືອນພັກ
lodger	0	0	0	0	0	0	0	0	0	0	lodge
lodging	0	0	0	0	0	0	0	0	0	1	ທີ່ພັກ
loft	0	0	0	0	0	0	0	0	0	0	loft
lofty	0	0	0	0	0	1	0	0	0	0	ສູງ
log	0	0	0	0	0	0	0	0	0	0	ບັນທຶກ
logarithm	0	0	0	0	0	0	0	0	0	0	logarithm
logarithmic	0	0	0	0	0	0	0	0	0	0	logarithmic
logic	0	0	0	0	0	0	0	0	0	0	ເຫດຜົນ
logical	0	0	0	0	0	0	1	0	0	0	ມີເຫດຜົນ
logistics	0	0	0	0	0	0	0	0	0	0	ການຂົນສົ່ງ
logotype	0	0	0	0	0	0	0	0	0	0	ປະເພດໂລໂກ້
loin	0	0	0	0	0	0	0	0	0	0	loin
lollipop	0	0	0	0	0	0	0	0	0	0	lollipop
lone	0	0	0	0	0	0	0	1	0	0	ໂດດດ່ຽວ
loneliness	0	0	0	1	0	1	0	1	0	0	ຄວາມໂດດດ່ຽວ
lonely	1	0	1	1	0	1	0	1	0	0	ໂດດດ່ຽວ
lonesome	0	0	0	0	0	1	0	1	0	0	ໂດດດ່ຽວ
long	0	1	0	0	0	0	0	0	0	0	ຍາວ
longevity	0	0	0	0	0	0	1	0	0	0	ອາຍຸຍືນ
longing	0	1	0	0	0	0	0	1	0	0	ຄວາມປາຖະໜາ
longitude	0	0	0	0	0	0	0	0	0	0	ເສັ້ນແວງ
longitudinal	0	0	0	0	0	0	0	0	0	0	ຕາມລວງຍາວ
longitudinally	0	0	0	0	0	0	0	0	0	0	ຕາມລວງຍາວ
loo	0	0	1	0	0	1	0	0	0	0	lo
lookout	0	0	0	0	0	0	0	0	0	0	ເຝົ້າລະວັງ
loom	0	1	0	1	0	1	0	0	0	0	loom
looming	0	0	0	0	0	0	0	0	0	0	looming
loon	0	0	1	0	0	1	0	0	0	0	loon
loony	0	0	0	0	0	1	0	0	0	0	ຂີ້ຄ້ານ
loop	0	0	0	0	0	0	0	0	0	0	ວົງ
loophole	0	0	0	0	0	0	0	0	0	0	ຊ່ອງຫວ່າງ
loosen	0	0	0	0	0	0	0	0	0	0	ຜ່ອນ
loosening	0	0	0	0	0	0	0	0	0	0	ຜ່ອນ
loot	0	0	0	0	0	1	0	0	0	0	ລັກລອບ
lop	0	0	0	0	0	0	0	0	0	0	lop
lopsided	0	0	0	0	0	0	0	0	0	0	lopsided
lord	0	0	1	0	0	1	1	0	0	1	ພຣະຜູ້ເປັນເຈົ້າ
lords	0	0	0	0	0	0	0	0	0	0	ເຈົ້ານາຍ
lordship	0	0	0	0	0	0	1	0	0	0	ຄວາມເປັນເຈົ້າການ
lore	0	0	0	0	0	0	0	0	0	0	ນິທານ
lorry	0	0	0	0	0	0	0	0	0	0	ລົດບັນທຸກ
lose	1	0	1	1	0	1	0	1	1	0	ສູນເສຍ
losing	1	0	0	0	0	1	0	1	0	0	ສູນເສຍ
loss	1	0	0	1	0	1	0	1	0	0	ການສູນເສຍ
lost	0	0	0	0	0	1	0	1	0	0	ສູນເສຍ
lot	0	0	0	0	0	0	0	0	0	0	ຫຼາຍ
lotion	0	0	0	0	0	0	0	0	0	0	ໂລຊັນ
lots	0	0	0	0	0	0	0	0	0	0	ຈໍານວນຫລາຍ
lottery	0	1	0	0	0	0	0	0	0	0	ຫວຍ
lotto	0	0	0	0	0	0	0	0	0	0	lotto
loud	0	0	0	0	0	0	0	0	0	0	ດັງ
loudly	0	0	0	0	0	0	0	0	0	0	ດັງໆ
loudness	1	0	0	0	0	1	0	0	0	0	ຄວາມດັງ
lounge	0	0	0	0	0	1	0	0	0	0	ຫ້ອງນັ່ງຫຼິ້ນ
louse	0	0	1	0	0	1	0	0	0	0	ເລົ້າ
lovable	0	0	0	0	1	0	1	0	0	1	ໜ້າຮັກ
love	0	0	0	0	1	0	1	0	0	0	ຮັກ
lovely	0	1	0	0	1	0	1	1	1	1	ໜ້າຮັກ
lovemaking	0	0	0	0	1	0	1	0	0	1	ການ​ຮ່ວມ​ຮັກ
lover	0	1	0	0	1	0	1	0	0	1	ຄົນຮັກ
loving	0	0	0	0	1	0	1	0	0	1	ຮັກແພງ
lower	0	0	0	0	0	1	0	1	0	0	ຕ່ໍາກວ່າ
lowering	0	0	0	0	0	1	0	0	0	0	ຫຼຸດລົງ
lowest	0	0	0	0	0	1	0	1	0	0	ຕໍ່າສຸດ
lowlands	0	0	0	0	0	1	0	0	0	0	ທົ່ງພຽງ
lowly	0	0	0	0	0	1	0	1	0	0	ຕໍ່າຕ້ອຍ
loyal	0	0	0	1	1	0	1	0	1	1	ຈົງຮັກພັກດີ
loyalty	0	0	0	0	0	0	1	0	0	1	ຄວາມສັດຊື່
lubricate	0	0	0	0	0	0	0	0	0	0	ຫລໍ່ລື່ນ
lubrication	0	0	0	0	0	0	0	0	0	0	ການຫຼໍ່ລື່ນ
luck	0	1	0	0	1	0	1	0	1	0	ໂຊກ
lucky	0	0	0	0	1	0	1	0	1	0	ໂຊກດີ
ludicrous	0	0	0	0	0	1	0	0	0	0	ຂີ້ຄ້ານ
lug	0	0	0	0	0	0	0	0	0	0	lug
luggage	0	0	0	0	0	0	0	0	0	0	ກະເປົາ
lull	0	1	0	0	0	0	0	0	0	0	ຂັບລຳ
lullaby	0	0	0	0	0	0	0	0	0	0	lullaby
lumbar	0	0	0	0	0	0	0	0	0	0	ແອວ
lumber	0	0	0	0	0	0	0	0	0	0	ໄມ້ທ່ອນ
lumbering	0	0	0	0	0	1	0	0	0	0	ການຕັດໄມ້
luminescent	0	0	0	0	0	0	0	0	0	0	ສ່ອງແສງ
luminous	0	0	0	0	0	0	0	0	0	0	ສ່ອງແສງ
lump	0	0	0	0	0	1	0	0	0	0	ກ້ອນ
lumpy	0	0	1	0	0	1	0	0	0	0	ເປັນກ້ອນ
lunacy	1	0	1	1	0	1	0	1	0	0	ຂີ້ຕົວະ
lunar	0	0	0	0	0	0	0	0	0	0	ດວງຈັນ
lunatic	1	0	1	1	0	1	0	0	0	0	ຂີ້ຕົວະ
lunch	0	0	0	0	0	0	0	0	0	0	ອາຫານທ່ຽງ
luncheon	0	0	0	0	0	0	0	0	0	0	ອາຫານທ່ຽງ
lunge	0	0	0	0	0	0	0	0	1	0	ປອດ
lungs	0	0	0	0	0	0	0	0	0	0	ປອດ
lurch	0	0	0	0	0	1	0	0	0	0	ລໍ່
lure	0	0	0	0	0	1	0	0	0	0	ຊັກ
lurid	0	0	1	0	0	1	0	0	0	0	ຂີ້ຄ້ານ
lurk	0	0	0	0	0	1	0	0	0	0	ລີ້ຢູ່
lurking	0	0	0	0	0	1	0	0	0	0	ລີ້​ຢູ່
luscious	0	1	0	0	1	0	1	0	0	0	ແຊບໆ
lush	0	0	1	0	0	1	0	1	0	0	lush
lust	0	1	0	0	0	1	0	0	0	0	ຄວາມມັກ
luster	0	0	0	0	1	0	1	0	0	0	ເງົາ
lustful	0	0	0	0	0	1	0	0	0	0	ຕັນຫາ
lustrous	0	0	0	0	0	0	1	0	0	0	ກ້ຽງ
lusty	0	0	1	0	0	0	0	0	0	0	ມັກ
lute	0	0	0	0	0	0	0	0	0	0	ລູດ
luxuriant	0	0	0	0	0	0	1	0	0	0	ຟຸ່ມເຟືອຍ
luxurious	0	0	0	0	1	0	1	0	0	0	ຟຸ່ມເຟືອຍ
luxury	0	0	0	0	1	0	1	0	0	0	ຫລູຫລາ
lying	1	0	1	0	0	1	0	0	0	0	ນອນ
lymph	0	0	0	0	0	0	0	0	0	0	lymph
lymphatic	0	0	0	0	0	0	0	0	0	0	lymphatic
lynch	1	0	1	1	0	1	0	1	0	0	lynch
lynx	0	0	0	0	0	0	0	0	0	0	ລີງ
lyre	0	0	0	0	1	0	1	0	0	0	ລີນ
lyric	0	0	0	0	0	0	0	0	0	0	ເນື້ອເພງ
lyrical	0	0	0	0	1	0	1	0	0	0	ເນື້ອເພງ
mace	0	0	0	1	0	1	0	0	0	0	ໄມ້ຄ້ອນ
machine	0	0	0	0	0	0	0	0	0	1	ເຄື່ອງ
machinery	0	0	0	0	0	0	0	0	0	0	ເຄື່ອງຈັກ
machinist	0	0	0	0	0	0	0	0	0	0	ຊ່າງກົນຈັກ
mackerel	0	0	0	0	0	0	0	0	0	0	ປາມຶກ
mad	1	0	1	1	0	1	0	1	0	0	ບ້າ
madam	0	0	0	0	0	0	0	0	0	0	ມາດາມ
madame	0	0	0	0	0	0	0	0	0	0	ມາດາມ
madden	1	0	0	1	0	1	0	0	0	0	ໃຈຮ້າຍ
madman	1	0	0	1	0	1	0	0	0	0	ຄົນບ້າ
madness	1	0	0	1	0	1	0	0	0	0	ຄວາມ​ບ້າ
mafia	0	0	0	1	0	1	0	0	0	0	ມາເຟຍ
magazine	0	0	0	0	0	0	0	0	0	0	ວາລະສານ
mage	0	0	0	1	0	0	0	0	0	0	ນັກວິເສດ
magenta	0	0	0	0	0	0	0	0	0	0	ສີມ່ວງແດງ
maggot	0	0	1	0	0	1	0	0	0	0	ໜໍ່ໄມ້
magic	0	0	0	0	0	0	0	0	0	0	magic
magical	0	1	0	0	1	0	1	0	1	0	ມະຫັດສະຈັນ
magician	0	0	0	0	0	0	0	0	1	0	ນັກວິເສດ
magistrate	0	0	0	0	0	0	0	0	0	0	ໄອຍະການ
magma	0	0	0	0	0	0	0	0	0	0	magma
magnate	0	0	0	0	0	0	0	0	0	0	ເຈົ້າຊາຍ
magnet	0	0	0	0	0	0	1	0	0	1	ແມ່ເຫຼັກ
magnetism	0	0	0	0	0	0	1	0	0	0	ການສະກົດຈິດ
magnetite	0	0	0	0	0	0	1	0	0	0	ແມ່ເຫຼັກ
magnificence	0	1	0	0	1	0	1	0	0	1	ຄວາມງົດງາມ
magnificent	0	1	0	0	1	0	1	0	1	1	ງົດງາມ
magnifier	0	0	0	0	0	0	0	0	0	0	ແວ່ນຂະຫຍາຍ
magnify	0	0	0	0	0	0	0	0	0	0	ຂະຫຍາຍ
magnitude	0	0	0	0	0	0	0	0	0	0	ຂະໜາດ
magpie	0	0	0	0	0	0	0	0	0	0	ນົກກະທາ
maid	0	0	0	0	0	0	0	0	0	0	ແມ່ບ້ານ
maiden	0	0	0	0	0	0	1	0	0	0	ນາງສາວ
mail	0	1	0	0	0	0	0	0	0	0	ເມລ
main	0	0	0	0	0	0	1	0	0	0	ຫຼັກ
mainland	0	0	0	0	0	0	0	0	0	0	ແຜ່ນດິນໃຫຍ່
mainstay	0	0	0	0	0	0	1	0	0	1	ຫຼັກ
maintenance	0	0	0	0	0	0	0	0	0	1	ບໍາລຸງຮັກສາ
majestic	0	1	0	0	1	0	1	0	1	1	ສະຫງ່າງາມ
majesty	0	0	0	0	0	0	1	0	0	1	ສະຫງ່າຣາສີ
major	0	0	0	0	0	0	1	0	0	0	ວິຊາສະເພາະ
majority	0	0	0	0	1	0	1	0	0	1	ສ່ວນໃຫຍ່
make	0	0	0	0	0	0	0	0	0	0	ເຮັດ
maker	0	0	0	0	0	0	0	0	0	0	ຜູ້ຜະລິດ
makeshift	0	0	0	0	0	1	0	0	0	0	ຊົ່ວຄາວ
makeup	0	0	0	0	0	0	0	0	0	0	ແຕ່ງ​ຫນ້າ
malady	0	0	0	0	0	1	0	0	0	0	ພະຍາດ
malaise	0	0	0	0	0	1	0	1	0	0	ເຈັບປ່ວຍ
malaria	0	0	1	1	0	1	0	1	0	0	ໄຂ້ຍຸງ
malevolent	1	0	1	1	0	1	0	1	0	0	ຮ້າຍກາດ
malfeasance	0	0	1	0	0	1	0	0	0	0	ຄວາມ​ຜິດ​ພາດ
malformation	0	0	0	0	0	1	0	0	0	0	ຜິດປົກກະຕິ
malice	1	0	0	1	0	1	0	0	0	0	ຄວາມຊົ່ວຮ້າຍ
malicious	1	0	1	1	0	1	0	1	0	0	ເປັນອັນຕະລາຍ
malign	1	0	1	0	0	1	0	0	0	0	ພະຍາດ
malignancy	0	0	0	1	0	1	0	1	0	0	ພະຍາດຮ້າຍ
malignant	1	0	0	1	0	1	0	0	0	0	ຮ້າຍກາດ
mall	0	0	0	0	0	0	0	0	0	0	ສູນການຄ້າ
malleable	0	0	0	0	0	0	0	0	0	0	ງ່າຍ
mallet	0	0	0	0	0	0	0	0	0	0	ຕະລົກ
malpractice	1	0	0	0	0	1	0	0	0	0	ຄວາມບໍ່ປະຕິບັດ
mamma	0	0	0	0	0	0	0	0	0	1	ແມ່
mammal	0	0	0	0	0	0	0	0	0	0	ສັດລ້ຽງລູກດ້ວຍນົມ
mammoth	0	0	0	0	0	0	0	0	0	0	mammoth
manage	0	0	0	0	0	0	1	0	0	1	ຈັດການ
management	0	0	0	0	0	0	1	0	0	1	ການຄຸ້ມຄອງ
manager	0	0	0	0	0	0	0	0	0	0	ຜູ້​ຈັດ​ການ
mandamus	0	0	0	1	0	1	0	0	0	0	ມັນດາມັສ
mandarin	0	0	0	0	0	0	1	0	0	1	ພາສາຈີນກາງ
mandate	0	0	0	0	0	0	0	0	0	0	ມອບໝາຍ
mandible	0	0	0	0	0	0	0	0	0	0	mandible
mandolin	0	0	0	0	0	0	0	0	0	0	ແມນໂດລິນ
mandrel	0	0	0	0	0	0	0	0	0	0	mandrel
mane	0	0	0	0	0	0	0	0	0	0	ກ້ານຄໍ
maneuver	0	0	0	0	0	0	0	0	0	0	ການຊ້ອມຮົບ
maneuvering	0	0	0	0	0	0	0	0	0	0	ການ​ຊ້ອມ​ຮົບ
mange	0	0	1	1	0	1	0	0	0	0	mange
manger	0	0	0	0	0	0	0	0	0	0	ຕູ້ປາ
mangle	1	0	1	1	0	1	0	1	0	0	ຂີ້ແຮ້
mango	0	0	0	0	0	0	0	0	0	0	ໝາກມ່ວງ
mangosteen	0	0	0	0	0	0	0	0	0	0	ໝາກມ່ວງ
manhood	0	0	0	0	0	0	1	0	0	0	ຄວາມເປັນຜູ້ຊາຍ
mania	0	0	0	0	0	1	0	0	0	0	mania
maniac	1	0	0	1	0	1	0	0	0	0	maniac
maniacal	0	0	0	0	0	1	0	0	0	0	maniac
manicure	0	0	0	0	0	0	0	0	0	0	ການເຮັດເລັບມື
manifest	0	0	0	0	0	0	0	0	0	0	ສະແດງອອກ
manifestation	0	0	0	1	0	0	0	0	0	0	ການສະແດງອອກ
manifested	0	0	0	0	0	0	1	0	0	0	ສະແດງອອກ
manifestly	0	0	0	0	0	0	0	0	0	0	ຢ່າງຈະແຈ້ງ
manifesto	0	0	0	0	0	0	0	0	0	0	manifesto
manifold	0	0	0	0	0	0	0	0	0	0	manfold
manipulate	0	0	0	0	0	1	0	0	0	0	ໝູນໃຊ້
manipulation	1	0	0	1	0	1	0	0	0	0	ການຫມູນໃຊ້
mankind	0	0	0	0	0	0	0	0	0	0	ມະນຸດຊາດ
manly	0	0	0	0	0	0	1	0	0	0	ຜູ້ຊາຍ
manna	0	0	0	0	0	0	1	0	0	0	ມານາ
manner	0	0	0	0	0	0	0	0	0	0	ລັກສະນະ
mannered	0	0	0	0	0	0	1	0	0	0	ມາລະຍາດ
manners	0	0	0	0	0	0	1	0	0	0	ມາລະຍາດ
manor	0	0	0	0	0	0	0	0	0	0	manor
mansion	0	0	0	0	0	0	0	0	0	0	ຫໍພັກ
manslaughter	1	0	1	1	0	1	0	1	1	0	ການຄາດຕະກຳ
