English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Irish Word
overdue	0	1	0	0	0	1	0	1	1	0	thar téarma
overestimate	0	0	0	0	0	0	0	0	1	0	rómheastachán
overestimated	0	0	0	0	0	1	0	0	0	0	rómheasta
overflow	0	0	0	0	0	1	0	0	0	0	thar maoil
overflowing	0	0	0	0	0	0	0	0	0	0	ag cur thar maoil
overgrown	0	0	0	0	0	1	0	0	0	0	rófhásta
overgrowth	0	0	0	0	0	0	0	0	0	0	rófhás
overhanging	0	0	0	0	0	0	0	0	0	0	crochta
overhaul	0	0	0	0	0	0	0	0	0	0	ollchóiriú
overhead	0	0	0	0	0	0	0	0	0	0	lastuas
overjoyed	0	0	0	0	1	0	1	0	0	0	thar a bheith sásta
overlaid	0	0	0	0	0	0	0	0	0	0	forleagtha
overlap	0	0	0	0	0	0	0	0	0	0	forluí
overlay	0	0	0	0	0	0	0	0	0	0	forleagan
overload	0	0	0	0	0	1	0	1	0	0	ró-ualach
overlying	0	0	0	0	0	0	0	0	0	0	forshuite
overpaid	0	0	0	0	0	1	0	0	0	0	ró-íoctha
overpass	0	0	0	0	0	0	0	0	0	0	overpass
overpower	0	0	0	0	0	1	0	0	0	0	róchumhacht
overpowering	1	0	0	1	0	1	0	0	0	0	overpowering
overpriced	1	0	1	0	0	1	0	1	0	0	róphraghas
override	0	0	0	0	0	0	0	0	0	0	shárú
overrule	0	0	0	0	0	0	0	0	0	0	smacht
overseer	0	0	0	0	0	0	0	0	0	0	feitheoir
overshadow	0	0	0	0	0	0	0	0	0	0	scáil
oversight	0	0	0	0	0	1	0	0	0	0	maoirseacht
overstate	0	0	0	0	0	0	0	0	0	0	áibhéil
overstock	0	0	0	0	0	0	0	0	0	0	róstoc
overt	0	0	0	1	0	0	0	0	0	0	follasach
overtake	0	0	0	0	0	0	0	0	0	0	scoitheadh
overtaken	0	0	0	0	0	0	0	0	0	0	overtaken
overthrow	0	1	0	1	0	1	0	0	0	0	threascairt
overture	0	1	0	0	0	0	0	0	0	0	overture
overturn	0	0	0	0	0	1	0	0	0	0	seachrán
overwhelm	0	0	0	0	0	1	0	0	0	0	thar fóir
overwhelmed	0	0	0	0	0	1	0	1	0	0	faoi léigear
overwhelming	0	0	0	0	0	0	1	0	0	0	thar fóir
overzealous	0	0	0	0	0	0	0	0	0	0	ró díograiseach
owe	0	0	0	0	0	0	0	0	0	0	chomaoin
owing	1	1	1	1	0	1	0	1	0	1	dlite
owner	0	0	0	0	0	0	0	0	0	0	úinéir
ownership	0	0	0	0	0	0	1	0	0	0	úinéireacht
ox	0	0	0	0	0	0	0	0	0	0	daimh
oxidation	0	0	0	0	0	1	0	0	0	0	ocsaídiúcháin
oxygen	0	0	0	0	0	0	0	0	0	0	ocsaigine
oxymoron	0	0	0	0	0	0	0	0	0	0	ocsamóin
oyster	0	0	0	0	0	0	0	0	0	0	oisrí
pace	0	0	0	0	0	0	0	0	0	0	luas
pacific	0	0	0	0	0	0	1	0	0	0	an tAigéan Ciúin
pacify	0	0	0	0	0	0	0	0	0	0	suaimhneas
pack	0	0	0	0	0	0	0	0	0	0	paca
package	0	0	0	0	0	0	0	0	0	0	pacáiste
packer	0	0	0	0	0	0	0	0	0	0	pacálaí
packet	0	0	0	0	0	0	0	0	0	0	paicéad
pact	0	0	0	0	0	0	0	0	0	1	comhaontú
pad	0	0	0	0	0	0	1	0	0	0	ceap
padding	0	0	0	0	0	0	1	0	0	0	stuáil
paddle	0	1	0	0	0	0	1	0	0	0	stuáil
paddock	0	0	0	0	0	0	0	0	0	0	padóg
paddy	0	0	0	0	0	0	0	0	0	0	Paddy
padlock	0	0	0	0	0	0	0	0	0	0	glas eochaircheap
padre	0	0	0	0	0	0	0	0	0	0	padre
pagan	0	0	0	0	0	0	0	0	0	0	págánach
paganism	0	0	0	0	0	0	0	0	0	0	paganachas
page	0	0	0	0	0	0	0	0	0	0	leathanach
pageant	0	0	0	0	0	0	0	0	0	0	leathanach
pagination	0	0	0	0	0	0	0	0	0	0	leathanach
pagoda	0	0	0	0	0	0	0	0	0	0	pagoda
pail	0	0	0	0	0	0	0	0	0	0	pail
pain	0	0	0	1	0	1	0	1	0	0	pian
pained	0	0	0	1	0	1	0	1	0	0	pianta
painful	1	0	1	1	0	1	0	1	0	0	pianmhar
painfully	0	0	0	0	0	1	0	1	0	0	go pianmhar
painless	0	0	0	0	0	0	0	0	0	0	gan phian
pains	0	0	0	0	0	1	0	0	0	0	pianta
painstaking	0	0	0	0	0	0	0	0	0	0	dian
paint	0	0	0	0	0	0	0	0	0	0	péint
painted	0	0	0	0	0	0	0	0	0	0	péinteáilte
painter	0	0	0	0	0	0	0	0	0	0	péintéir
painting	0	0	0	0	0	0	0	0	0	0	péinteáil
pair	0	0	0	0	0	0	0	0	0	0	péire
pajamas	0	0	0	0	0	0	0	0	0	0	pitseámaí
pal	0	0	0	0	0	0	0	0	0	0	cara
palace	0	0	0	0	0	0	0	0	0	0	pálás
palatable	0	0	0	0	0	0	1	0	0	0	blasta
palate	0	0	0	0	0	0	0	0	0	0	carball scoilte
paleontology	0	0	0	0	0	0	0	0	0	0	paleontology
palette	0	0	0	0	0	0	0	0	0	0	pailéad
pall	0	0	0	0	0	0	0	0	0	0	paill
palladium	0	0	0	0	0	0	0	0	0	0	pallaidiam
pallet	0	0	0	0	0	0	0	0	0	0	phailléid
palliative	0	0	0	0	0	0	1	0	0	0	maolaitheach
palm	0	0	0	0	0	0	0	0	0	0	pailme
palmer	0	0	0	0	0	0	0	0	0	0	pailme
palpable	0	0	0	0	0	0	0	0	1	0	infheicthe
palsy	0	0	1	1	0	1	0	1	0	0	pairilis
paltry	0	0	0	0	0	0	0	0	0	0	paltry
pamper	0	0	0	0	0	0	0	0	0	0	pamper
pamphlet	0	0	0	0	0	0	0	0	0	0	paimfléad
pan	0	0	0	0	0	0	0	0	0	0	pan
panacea	0	0	0	0	0	0	1	0	0	0	uile-íoc
panache	0	0	0	0	0	0	1	0	0	0	panache
pancake	0	0	0	0	0	0	0	0	0	0	pancóg
pandemic	0	0	0	1	0	1	0	1	0	0	paindéim
panel	0	0	0	0	0	0	0	0	0	0	painéal
pang	0	0	0	0	0	1	0	0	1	0	pang
panic	0	0	0	1	0	1	0	0	0	0	scaoll
panier	0	0	0	0	0	0	1	0	0	0	panier
panorama	0	0	0	0	0	0	0	0	0	0	lánléargas
panoramic	0	0	0	0	0	0	0	0	0	0	lánléargais
pant	0	0	0	0	0	0	0	0	0	0	pant
pantheon	0	0	0	0	0	0	0	0	0	0	pantheon
panther	0	0	0	0	0	0	0	0	0	0	panther
panties	0	0	0	0	0	0	0	0	0	0	mionbhrístíní
pantomime	0	0	0	0	0	0	0	0	0	0	pantomaim
pantry	0	0	0	0	0	0	0	0	0	0	pantry
pants	0	0	0	0	0	0	0	0	0	0	pants
pap	0	0	0	0	0	0	0	0	0	0	pág
papacy	0	0	0	0	0	0	0	0	0	0	papacy
papal	0	0	0	0	0	0	0	0	0	0	pápa
paper	0	0	0	0	0	0	0	0	0	0	páipéar
paprika	0	0	0	0	0	0	1	0	0	0	paprika
papyrus	0	0	0	0	0	0	0	0	0	0	paipír
par	0	0	0	0	0	0	0	0	0	0	par
parable	0	0	0	0	0	0	0	0	0	0	parabal
parabola	0	0	0	0	0	0	0	0	0	0	parabóil
parabolic	0	0	0	0	0	0	0	0	0	0	parabolic
parachute	0	0	0	1	0	0	0	0	0	0	paraisiúit
parade	0	1	0	1	1	1	1	0	1	0	pharáid
paradigm	0	0	0	0	0	0	0	0	0	0	paradigm
paradox	0	0	0	0	0	0	0	0	0	0	paradacsa
paradoxical	0	0	0	0	0	0	0	0	0	0	paradoxical
paraffin	0	0	0	0	0	0	0	0	0	0	pairifín
paragon	0	1	0	0	1	0	1	0	0	1	paragon
paragraph	0	0	0	0	0	0	0	0	0	0	alt
parallax	0	0	0	0	0	0	0	0	0	0	parallax
parallel	0	0	0	0	0	0	0	0	0	0	comhthreomhar
parallelism	0	0	0	0	0	0	0	0	0	0	comhthreomhaireacht
paralysis	1	1	0	1	0	1	0	1	0	0	pairilis
paramount	0	0	0	0	0	0	1	0	0	0	fíorthábhachtach
paranoia	0	0	0	1	0	1	0	0	0	0	paranóia
parapet	0	0	0	0	0	0	0	0	0	0	uchtbhalla
paraphernalia	0	0	0	0	0	0	0	0	0	0	paraphernalia
paraphrase	0	0	0	0	0	1	1	0	0	0	athinsint
parasite	0	0	1	1	0	1	0	0	0	0	seadán
parasol	0	0	0	0	0	0	0	0	0	0	parasol
parcel	0	0	0	0	0	0	0	0	0	0	beartán
parcels	0	0	0	0	0	0	0	0	0	0	beartáin
parchment	0	0	0	0	0	0	0	0	0	0	pár
pardon	0	0	0	0	0	0	1	0	0	0	pardún
pare	1	1	0	1	0	1	0	1	0	0	par
parenchyma	0	0	0	0	0	0	0	0	0	0	parenchyma
parent	0	0	0	0	0	0	0	0	0	0	tuismitheoir
parentage	0	0	0	0	0	0	1	0	0	0	tuismíocht
parental	0	0	0	0	0	0	0	0	0	0	tuismitheora
parenthesis	0	0	0	0	0	0	0	0	0	0	lúibíní
parenthetical	0	0	0	0	0	0	0	0	0	0	tuismeach
parietal	0	0	0	0	0	0	1	0	0	1	pairteach
paring	0	0	0	0	0	0	0	0	0	0	paráil
parish	0	0	0	0	0	0	0	0	0	1	paróiste
parity	0	0	0	0	0	0	0	0	0	0	paireacht
park	0	0	0	0	0	0	0	0	0	0	pháirc
parlance	0	0	0	0	0	0	0	0	0	0	parlance
parliament	0	0	0	0	0	0	0	0	0	1	Pharlaimint
parliamentary	0	0	0	0	0	0	0	0	0	0	parlaiminte
parlor	0	0	0	0	0	0	0	0	0	0	parlús
parole	0	1	0	0	0	0	0	0	0	0	parúil
parquet	0	0	0	0	0	0	0	0	0	0	iontlaise
parrot	0	0	1	0	0	1	0	0	0	0	parrot
parry	0	0	0	0	0	0	0	0	0	0	parry
parse	0	0	0	0	0	0	0	0	0	0	pharsáil
parsimonious	0	0	0	0	0	1	0	0	0	0	parsimonious
parsimony	0	0	0	0	0	0	0	0	0	0	peirsil
parsley	0	0	0	0	0	0	0	0	0	0	peirsil
parson	0	0	0	0	0	0	0	0	0	0	parson
part	0	0	0	0	0	0	0	0	0	0	chuid
partake	0	0	0	0	0	0	1	0	0	1	páirt a ghlacadh
partiality	0	0	0	0	0	0	0	0	0	0	chlaontacht
partially	0	0	0	0	0	0	0	0	0	0	go páirteach
participate	0	0	0	0	0	0	0	0	0	0	páirt a ghlacadh
participation	0	0	0	0	0	0	1	0	0	0	rannpháirtíocht
particle	0	0	0	0	0	0	0	0	0	0	cáithnín
particularity	0	0	0	0	0	0	0	0	0	0	sainiúlacht
particulars	0	0	0	0	0	0	0	0	0	0	sonraí
parting	0	0	0	0	0	0	0	1	0	0	scaradh
partisan	0	0	0	0	0	1	0	0	0	0	páirtíneach
partisanship	0	0	0	0	0	0	0	0	0	0	páirtíneach
partition	0	0	0	0	0	0	0	0	0	0	críochdheighilte
partly	0	0	0	0	0	0	0	0	0	0	go páirteach
partner	0	0	0	0	0	0	1	0	0	0	comhpháirtí
partnership	0	0	0	0	0	0	1	0	0	1	comhpháirtíocht
parts	0	0	0	0	0	0	0	0	0	0	páirteanna
party	0	0	0	0	0	0	0	0	0	0	cóisir
pas	0	0	0	0	0	0	0	0	0	0	pas
pass	0	0	0	0	0	0	0	0	0	0	pas
passable	0	0	0	0	0	0	0	0	0	0	inaistrithe
passage	0	0	0	0	0	0	0	0	0	0	sliocht
passageway	0	0	0	0	0	0	0	0	0	0	pasáiste
passe	0	0	0	0	0	1	0	0	0	0	pas
passenger	0	1	0	0	0	0	0	0	0	0	paisinéir
passim	0	0	0	0	0	0	0	0	0	0	pasim
passing	0	0	0	0	0	0	0	0	0	0	ag rith
passion	0	1	0	0	1	0	1	0	0	1	paisean
passionate	0	1	0	0	1	0	1	0	0	1	paiseanta
passive	0	0	0	0	0	1	0	0	0	0	éighníomhach
passivity	0	0	0	0	0	1	0	0	0	0	fhulangacht
passport	0	0	0	0	0	0	0	0	0	0	pas
past	0	0	0	0	0	0	0	0	0	0	caite
paste	0	0	0	0	0	0	0	0	0	0	greamaigh
pastel	0	0	0	0	0	0	0	0	0	0	pastail
pastime	0	0	0	0	0	0	1	0	0	0	caitheamh aimsire
pastor	0	0	0	0	1	0	1	0	0	1	sagart
pastry	0	0	0	0	1	0	1	0	0	0	taosrán
pasture	0	0	0	0	0	0	1	0	0	0	féarach
pasty	0	0	0	0	0	0	0	0	0	0	taosg
pat	0	0	0	0	0	0	0	0	0	0	Pádraig
patch	0	0	0	0	0	1	0	0	0	0	paiste
patchwork	0	0	0	0	0	0	0	0	0	0	bhreacachan
pate	0	0	0	0	0	0	0	0	0	0	pait
patella	0	0	0	0	0	0	0	0	0	0	patella
patent	0	0	0	0	0	0	1	0	0	0	paitinn
paternal	0	0	0	0	0	0	0	0	0	0	athar
paternity	0	0	0	0	0	0	0	0	0	0	atharthacht
path	0	0	0	0	0	0	0	0	0	0	cosán
pathetic	0	0	1	0	0	1	0	1	0	0	foighneach
pathology	0	0	0	0	0	0	0	0	0	0	paiteolaíocht
pathos	0	0	0	0	0	0	0	0	0	0	cos ar bolg
pathway	0	0	0	0	0	0	0	0	0	0	cosán
patience	0	1	0	0	0	0	1	0	0	1	foighne
patient	0	1	0	0	0	0	1	0	0	0	othar
patio	0	0	0	0	0	0	0	0	0	0	paitió
patriarch	0	0	0	0	0	0	0	0	0	0	patriarch
patriarchal	0	0	0	0	0	0	1	0	0	1	patriarchal
patrimony	0	0	0	0	0	0	0	0	0	0	patrimony
patriot	0	0	0	0	0	0	0	0	0	0	tírghráthóir
patriotic	0	0	0	0	0	0	0	0	0	0	tírghrá
patriotism	0	0	0	0	0	0	0	0	0	0	tírghrá
patrol	0	0	0	0	0	0	0	0	0	1	patróil
patron	0	0	0	0	0	0	1	0	0	1	pátrún
patronage	0	0	0	0	0	0	1	0	0	1	pátrúnacht
patronize	0	0	0	0	0	0	0	0	0	0	pátrúnacht
patronizing	0	0	0	0	0	1	0	0	0	0	pátrúnach
patter	1	0	0	0	0	1	0	0	0	0	patrún
pattern	0	0	0	0	0	0	0	0	0	0	patrún
paucity	1	0	1	0	0	1	0	1	0	0	ganntanas
pauper	0	0	0	0	0	1	0	1	0	0	papaire
pause	0	0	0	0	0	0	0	0	0	0	sos
pave	0	0	0	0	0	0	0	0	0	0	pábháil
pavement	0	0	0	0	0	0	0	0	0	1	cosán
pavilion	0	0	0	0	0	0	0	0	0	0	pailliún
paving	0	0	0	0	0	0	0	0	0	0	pábháil
paw	0	0	0	0	0	0	0	0	0	0	lapa
pawn	0	0	0	0	0	1	0	0	0	1	saighdiúir
pax	0	0	0	0	0	0	0	0	0	0	pax
pay	0	1	0	0	1	0	1	0	0	1	pá
payback	1	0	0	0	0	1	0	0	0	0	aisíocaíocht
payer	0	0	0	0	0	0	0	0	0	0	íocóir
payment	0	0	0	0	0	1	0	0	0	0	íocaíocht
pea	0	0	0	0	0	0	0	0	0	0	piseanna
peace	0	1	0	0	1	0	1	0	0	1	síocháin
peaceable	0	0	0	0	0	0	1	0	0	0	suaimhneach
peaceful	0	1	0	0	1	0	1	0	1	1	suaimhneach
peacock	0	0	0	0	0	0	1	0	0	0	péacóg
peak	0	0	0	0	0	0	0	0	0	0	buaic
peaked	0	0	0	0	0	0	0	0	0	0	buaic
pearl	0	0	0	0	0	0	0	0	0	0	péarla
peasant	0	0	0	0	0	0	0	0	0	0	tuathánach
peat	0	0	0	0	0	0	0	0	0	0	móin
pebble	0	0	0	0	0	0	0	0	0	0	méaróg
peck	0	0	0	0	0	0	1	0	0	0	peic
peculiar	0	0	0	0	0	0	0	0	0	0	aisteach
peculiarities	0	0	0	0	0	1	0	0	0	0	peculiarities
peculiarity	0	0	0	0	0	0	1	0	0	0	peculiarity
peculiarly	0	0	0	0	0	0	0	0	0	0	go háirithe
pecuniary	0	0	0	0	0	0	0	0	0	0	airgid
pedal	0	0	0	0	0	0	0	0	0	0	pedal
pedantic	0	0	0	0	0	0	0	0	0	0	pedantic
peddle	0	0	0	0	0	0	0	0	0	0	peddle
pedestal	0	0	0	0	0	0	0	0	0	0	pedestal
pedestrian	0	0	0	0	0	1	0	0	0	0	coisithe
pediatrics	0	0	0	0	0	0	0	0	0	0	péidiatraiceach
pedigree	0	0	0	0	0	0	1	0	0	1	pedigree
pedometer	0	0	0	0	0	0	0	0	0	0	pedometer
peel	0	0	0	0	0	0	0	0	0	0	craiceann
peep	0	0	0	0	0	0	0	0	0	0	peep
peer	0	0	0	0	0	0	0	0	0	0	piaraí
peering	0	0	0	0	0	0	0	0	0	0	ag breathnú
peerless	0	0	0	0	0	0	1	0	0	0	gan phiara
peg	0	0	0	0	0	0	0	0	0	0	peig
pegs	0	0	0	0	0	0	0	0	0	0	pionnaí
pelagic	0	0	0	0	0	0	0	0	0	0	peiligeach
pellet	0	0	0	0	0	0	0	0	0	0	millíní
pen	0	0	0	0	0	0	0	0	0	0	peann
penal	0	0	0	1	0	1	0	1	0	0	pionósach
penalty	1	0	0	1	0	1	0	1	0	0	pionós
penance	0	0	0	1	0	0	0	1	0	0	aithrighe
penchant	0	0	0	0	0	0	1	0	0	0	penchant
pencil	0	0	0	0	0	0	0	0	0	0	peann luaidhe
pendant	0	0	0	0	0	0	0	0	0	0	siogairlín
pendency	0	0	0	0	0	0	0	0	0	0	spleáchas
pendent	0	0	0	0	0	0	0	0	0	0	pendant
pending	0	0	0	0	0	0	0	0	0	0	ar feitheamh
pendulum	0	0	0	0	0	0	0	0	0	0	luascadán
penetrate	0	0	0	0	0	0	0	0	0	0	treá
penetrating	0	0	0	0	0	0	0	0	0	0	treáiteach
penetration	1	0	0	1	0	1	0	0	0	0	treá
peninsula	0	0	0	0	0	0	0	0	0	0	leithinis
penitentiary	1	0	0	0	0	1	0	0	0	0	pionta
pennant	0	0	0	0	0	0	0	0	0	0	pingin
penniless	0	0	0	0	0	0	0	0	0	0	gan phingin
penny	0	0	0	0	0	0	0	0	0	0	pingin
pension	0	0	0	0	0	0	0	0	0	0	pinsean
pensioner	0	0	0	0	0	0	0	0	0	0	pinsinéir
pensive	0	0	0	0	0	0	0	1	0	0	pensive
pentagon	0	0	0	0	0	0	0	0	0	0	peinteagán
penthouse	0	0	0	0	0	0	0	0	0	0	penthouse
penultimate	0	0	0	0	0	0	0	0	0	0	leathdhéanach
people	0	0	0	0	0	0	0	0	0	0	daoine
peopled	0	0	0	0	0	0	0	0	0	0	daoined
pepper	0	0	0	0	0	0	0	0	0	0	piobar
peptic	0	0	0	0	0	0	0	0	0	0	peipteach
perceive	0	0	0	0	0	0	1	0	0	1	bhrath
percentage	0	0	0	0	0	0	0	0	0	0	céatadán
perceptible	0	0	0	0	0	0	1	0	0	0	inbhraite
perception	0	0	0	0	0	0	0	0	0	0	dearcadh
perceptive	0	0	0	0	0	0	0	0	0	0	perceptive
perch	0	0	0	0	0	0	0	0	0	0	péirse
perchance	0	0	0	0	0	0	0	0	1	0	perchance
percolation	0	0	0	0	0	0	0	0	0	0	síothlú
percussion	0	0	0	0	0	0	0	0	0	0	cnaguirlisí
perdition	1	0	1	1	0	1	0	1	0	0	truaill
peremptory	0	0	0	0	0	0	0	0	0	0	suarach
perennial	0	0	0	0	0	0	1	0	0	1	ilbhliantúil
perfect	0	1	0	0	1	0	1	0	0	1	foirfe
perfection	0	1	0	0	1	0	1	0	1	1	foirfeachta
perforated	0	0	0	0	0	0	0	0	0	0	bréifneach
perforation	0	0	0	0	0	0	0	0	0	0	perforation
perforce	0	0	0	0	0	0	0	0	0	0	perforce
perform	0	0	0	0	0	0	0	0	0	0	feidhmiú
performance	0	0	0	0	0	0	0	0	0	0	feidhmíocht
performer	0	0	0	0	0	0	1	0	0	0	oirfideach
perfume	0	0	0	0	0	0	0	0	0	0	cumhrán
perfumed	0	0	0	0	0	0	0	0	0	0	cumhraithe
peri	0	0	0	0	0	0	0	0	1	0	peiriú
peridot	0	0	0	0	0	0	0	0	0	0	peridot
peril	0	1	0	1	0	1	0	1	0	0	guais
perilous	0	1	0	1	0	1	0	1	0	0	contúirteach
perimeter	0	0	0	0	0	0	0	0	0	0	imlíne
period	0	0	0	0	0	0	0	0	0	0	tréimhse
periodic	0	0	0	0	0	0	0	0	0	0	tréimhsiúil
periodical	0	0	0	0	0	0	0	0	0	0	tréimhseachán
periodically	0	0	0	0	0	0	0	0	0	0	go tréimhsiúil
periodicity	0	0	0	0	0	0	0	0	0	1	tréimhsiúlacht
periphery	0	0	0	0	0	0	0	0	0	0	imeall
perish	0	0	0	1	0	1	0	1	0	0	bás
perishable	0	0	0	0	0	1	0	0	0	0	meatacha
perished	0	0	0	0	0	1	0	1	0	0	básaithe
perishing	0	0	0	1	0	1	0	1	0	0	básaithe
perjury	0	0	0	1	0	1	0	0	1	0	mionnú éithigh
perk	0	0	0	0	0	0	1	0	0	0	pionta
permanence	0	0	0	0	0	0	0	0	0	0	buanseasmhacht
permeable	0	0	0	0	0	0	0	0	0	0	tréscaoilteach
permeate	0	0	0	0	0	0	0	0	0	0	tréanáil
permeation	0	0	0	0	0	0	0	0	0	0	tréscaoilteacht
permissible	0	0	0	0	0	0	0	0	0	0	ceadaithe
permission	0	0	0	0	0	0	1	0	0	0	cead
permissive	0	0	0	0	0	0	0	0	0	0	ceadaitheach
permit	0	0	0	0	0	0	0	0	0	0	cead
permitted	0	0	0	0	0	0	0	0	0	0	ceadaithe
permitting	0	0	0	0	0	0	0	0	0	0	ag ceadú
permutation	0	0	0	0	0	0	0	0	0	0	iomalartú
pernicious	1	0	0	1	0	1	0	1	0	0	millteach
perpendicular	0	0	0	0	0	0	0	0	0	0	ingearach
perpetrate	0	0	0	0	0	0	0	0	0	0	déanamh
perpetrator	1	0	1	1	0	1	0	1	0	0	coire
perpetual	0	0	0	0	0	0	0	0	0	0	suthain
perpetually	0	0	0	0	0	0	0	0	0	0	go brách
perpetuate	0	1	0	0	0	0	0	0	0	0	buan
perpetuation	0	0	0	0	0	1	0	0	0	0	suthain
perpetuity	0	1	0	0	0	0	1	0	0	1	suthain
perplexed	0	0	0	0	0	1	0	0	0	0	perplexed
perplexing	0	0	0	0	0	0	0	0	0	0	perplexing
perplexity	0	0	0	0	0	1	0	1	0	0	perplexity
persecute	1	0	0	1	0	1	0	0	0	0	géarleanúint
persecution	1	0	1	1	0	1	0	1	0	0	géarleanúint
perseverance	0	0	0	0	0	0	0	0	0	0	buanseasmhacht
persevere	0	0	0	0	0	0	0	0	0	0	buanseasmhach
persist	0	0	0	0	0	0	0	0	0	0	seasfaidh siad
persistence	0	0	0	0	0	0	1	0	0	0	marthanachta
persistent	0	0	0	0	0	0	1	0	0	0	leanúnach
persisting	0	0	0	0	0	0	0	0	0	0	leanúnach
person	0	0	0	0	0	0	0	0	0	0	duine
personable	0	0	0	0	0	0	1	0	0	0	pearsanta
personage	0	0	0	0	0	0	0	0	0	0	pearsantacht
personal	0	0	0	0	0	0	0	0	0	1	pearsanta
personification	0	0	0	0	0	0	0	0	0	0	pearsanú
personnel	0	0	0	0	0	0	0	0	0	0	pearsanra
persons	0	0	0	0	0	0	0	0	0	0	daoine
perspective	0	0	0	0	0	0	0	0	0	0	peirspictíocht
perspiration	0	0	1	0	0	0	0	0	0	0	perspiration
persuade	0	0	0	0	0	0	0	0	0	1	a chur ina luí
persuasion	0	0	0	0	0	0	0	0	0	0	áitimh
persuasive	0	0	0	0	0	0	0	0	0	0	áititheach
pert	0	0	0	0	0	0	0	0	0	0	pert
pertinent	0	0	0	0	0	0	1	0	0	1	ábhartha
perturbation	0	0	0	1	0	1	0	0	0	0	suaitheadh
pertussis	0	0	0	0	0	1	0	0	0	0	pertussis
perusal	0	0	0	0	0	0	0	0	0	0	perusal
peruse	0	0	0	0	0	0	0	0	0	0	peruse
pervading	0	0	0	0	0	0	0	0	0	0	pervading
perverse	1	0	1	1	0	1	0	0	0	0	claon
perversion	1	0	1	0	0	1	0	1	0	0	perversion
pervert	1	0	1	0	0	1	0	0	0	0	shaobhadh
perverted	0	0	1	0	0	1	0	0	0	0	shaobhadh
pessimism	1	0	0	1	0	1	0	1	0	0	pessimism
pessimist	0	0	0	1	0	1	0	1	0	0	pessimist
pest	1	0	1	1	0	1	0	0	0	0	lotnaid
pestilence	0	0	1	1	0	1	0	0	0	0	plaigh
pet	0	0	0	0	0	1	0	0	0	0	peata
petition	0	0	0	0	0	0	0	0	0	0	achainí
petitioner	0	0	0	0	0	0	0	0	0	0	achainíoch
petrol	0	0	0	0	0	0	0	0	0	0	peitril
petroleum	0	0	1	0	0	1	1	0	0	0	peitriliam
petting	0	0	0	0	0	0	0	0	0	0	petting
petty	0	0	0	0	0	1	0	0	0	0	beagáinín
pew	0	0	0	0	0	0	0	0	0	0	pew
pewter	0	0	0	0	0	0	0	0	0	0	péatar
phalanx	0	0	0	1	0	0	0	0	0	1	phalanx
phantom	0	0	0	1	0	1	0	0	0	0	phantom
pharmaceutical	0	0	0	0	0	0	1	0	0	0	cógaisíochta
pharmacist	0	0	0	0	0	0	0	0	0	0	poitigéir
pharmacology	0	0	0	0	0	0	0	0	0	0	cógaseolaíocht
pharmacy	0	0	0	0	0	0	0	0	0	0	cógaslann
phase	0	0	0	0	0	0	0	0	0	0	chéim
phenomenon	0	0	0	0	0	0	0	0	0	0	feiniméan
philanthropic	0	0	0	0	0	0	0	0	0	1	daonchairdis
philanthropist	0	0	0	0	0	0	1	0	0	1	daonchara
philanthropy	0	0	0	0	0	0	1	0	0	0	daonchairdeas
philosopher	0	0	0	0	0	0	1	0	0	1	fealsamh
philosophic	0	0	0	0	0	0	0	0	0	0	fealsúnach
philosophical	0	0	0	0	0	0	0	0	0	0	fealsúnach
philosophy	0	0	0	0	0	0	0	0	0	0	fealsúnacht
phlegm	0	0	1	0	0	1	0	0	0	0	phlegm
phoenix	0	0	0	0	0	0	1	0	0	0	feinics
phone	0	0	0	0	0	0	0	0	0	0	fón
phonetic	0	0	0	0	0	0	1	0	0	0	foghraíochta
phonetics	0	0	0	0	0	0	0	0	0	0	foghraíochta
phonics	0	0	0	0	0	0	0	0	0	0	fónaic
phonograph	0	0	0	0	0	0	0	0	0	0	fonograph
phonology	0	0	0	0	0	0	0	0	0	0	fóineolaíocht
phony	1	0	1	0	0	1	0	0	0	0	fhóin
phosphor	0	0	0	0	0	0	0	0	0	0	fosfar
phosphorus	0	0	0	0	0	0	0	0	0	0	fosfar
photo	0	0	0	0	0	0	0	0	0	0	grianghraf
photogenic	0	0	0	0	0	0	0	0	0	0	fótaigineach
photograph	0	0	0	0	0	0	0	0	0	0	grianghraf
photographer	0	0	0	0	0	0	0	0	0	0	grianghrafadóir
photography	0	0	0	0	0	0	0	0	0	0	grianghrafadóireacht
photometry	0	0	0	0	0	0	0	0	0	0	fótaiméadracht
phrase	0	0	0	0	0	0	0	0	0	0	abairt
phraseology	0	0	0	0	0	0	0	0	0	0	frásaíocht
phylogeny	0	0	0	0	0	0	0	0	0	0	phylogeny
physical	0	0	0	0	0	0	0	0	0	0	fisiciúil
physician	0	0	0	0	0	0	1	0	0	1	lianna
physicist	0	0	0	0	0	0	0	0	0	1	fisiceoir
physics	0	0	0	0	0	0	1	0	0	0	fisic
physiology	0	0	0	0	0	0	1	0	0	0	fiseolaíocht
physique	0	0	0	0	0	0	1	0	0	0	physique
pianist	0	0	0	0	0	0	0	0	0	0	pianódóir
piano	0	0	0	0	0	0	0	0	0	0	pianó
piazza	0	0	0	0	0	0	0	0	0	0	piazza
piccolo	0	0	0	0	0	0	0	0	0	0	piccola
pick	0	0	0	0	0	0	1	0	0	0	pioc
