English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Dutch Word
merchandise	0	0	0	0	0	0	0	0	0	0	handelswaar
merchant	0	0	0	0	0	0	0	0	0	1	handelaar
merciful	0	0	0	0	0	0	1	0	0	0	barmhartig
merciless	0	0	0	1	0	1	0	0	0	0	genadeloos
mercurial	0	0	0	0	0	0	0	0	0	0	mercurial
mercy	0	0	0	0	0	0	1	0	0	0	genade
mere	0	0	0	0	0	0	0	0	0	0	alleen maar
merge	0	1	0	0	0	0	1	0	0	0	samenvoegen
meridian	0	0	0	0	0	0	0	0	0	0	meridiaan
meridional	0	0	0	0	0	0	0	0	0	0	meridionale
merit	0	0	0	0	0	0	1	0	0	1	verdienste
meritorious	0	0	0	0	1	0	1	0	0	1	verdienstelijk
mermaid	0	0	0	0	0	0	0	0	0	0	meermin
merriment	0	0	0	0	1	0	1	0	1	0	vrolijkheid
merry	0	0	0	0	1	0	1	0	0	0	vrolijk
mesa	0	0	0	0	0	0	0	0	0	0	mesa
mesh	0	0	0	0	0	0	0	0	0	0	mesh
meshes	0	0	0	0	0	0	0	0	0	0	mazen
mesmerized	0	0	0	0	0	0	0	0	0	0	gebiologeerd
mess	0	0	1	0	0	1	0	0	0	0	troep
message	0	0	0	0	0	0	0	0	0	0	bericht
messenger	0	0	0	0	0	0	0	0	0	1	boodschapper
messy	0	0	1	0	0	1	0	0	0	0	rommelig
metabolism	0	0	0	0	0	0	0	0	0	0	metabolisme
metal	0	0	0	0	0	0	0	0	0	0	metaal
metallurgy	0	0	0	0	0	0	0	0	0	0	metallurgie
metamorphosis	0	0	0	0	0	0	0	0	0	0	metamorfose
metaphor	0	0	0	0	0	0	0	0	0	0	metafoor
metaphorical	0	0	0	0	0	0	0	0	0	0	metaforisch
metaphysical	0	0	0	0	0	0	0	0	0	0	metafysisch
metaphysics	0	0	0	0	0	0	0	0	0	0	metafysica
metastasis	0	0	0	0	0	1	0	0	0	0	metastase
meteor	0	0	0	0	0	0	0	0	0	0	meteoor
meteoric	0	0	0	0	0	0	0	0	0	0	meteorisch
meteorite	0	0	0	0	0	0	0	0	0	0	meteoriet
meteorological	0	0	0	0	0	0	0	0	0	0	meteorologisch
meteorology	0	0	0	0	0	0	0	0	0	0	meteorologie
meter	0	0	0	0	0	0	0	0	0	0	meter
methanol	0	0	0	0	0	1	0	0	0	0	methanol
method	0	0	0	0	0	0	0	0	0	0	methode
methodical	0	0	0	0	0	0	0	0	0	0	methodisch
meticulous	0	0	0	0	0	0	0	0	0	0	zorgvuldig
metric	0	0	0	0	0	0	0	0	0	0	metriek
metrical	0	0	0	0	0	0	0	0	0	0	metrisch
metrology	0	0	0	0	0	0	0	0	0	0	metrologie
metropolis	0	0	0	0	0	0	0	0	0	0	metropolis
metropolitan	0	0	0	0	0	0	1	0	0	0	grootstedelijke
mettle	0	0	0	0	0	0	1	0	0	0	moed
mew	0	0	0	0	0	0	0	0	0	0	miauw
mica	0	0	0	0	0	0	0	0	0	0	mica-
mick	0	0	0	0	0	0	0	0	0	0	Mick
microbe	0	0	0	0	0	0	0	0	0	0	microbe
microbiology	0	0	0	0	0	0	0	0	0	0	microbiologie
microcosm	0	0	0	0	0	0	0	0	0	0	microkosmos
microgram	0	0	0	0	0	0	0	0	0	0	microgram
micrometer	0	0	0	0	0	0	0	0	0	0	micrometer
micron	0	0	0	0	0	0	0	0	0	0	micron
microphone	0	0	0	0	0	0	0	0	0	0	microfoon
microscope	0	0	0	0	0	0	0	0	0	1	microscoop
microscopic	0	0	0	0	0	0	0	0	0	0	microscopisch
microscopically	0	0	0	0	0	0	0	0	0	0	microscopisch
microscopy	0	0	0	0	0	0	1	0	0	0	microscopie
mid	0	0	0	0	0	0	0	0	0	0	midden
midday	0	0	0	0	0	0	0	0	0	0	middag
middle	0	0	0	0	0	0	0	0	0	0	midden-
middleman	0	0	0	0	0	0	0	0	0	0	tussenpersoon
midland	0	0	0	0	0	0	0	0	0	0	middenland
midnight	0	0	0	0	0	0	0	0	0	0	middernacht
midst	0	0	0	0	0	0	0	0	0	0	midden
midsummer	0	0	0	0	0	0	0	0	0	0	midzomer
midway	0	0	0	0	0	0	0	0	0	0	halverwege
midwife	0	1	0	0	1	1	1	0	0	1	verloskundige
midwifery	0	0	0	0	0	0	1	0	0	0	verloskunde
mien	0	0	0	0	0	0	0	0	0	0	mien
mighty	1	0	0	1	1	0	1	0	0	1	machtig
migrate	0	0	0	0	0	0	0	0	0	0	migreren
migration	0	0	0	0	0	0	0	0	0	0	migratie
migratory	0	0	0	0	0	0	0	0	0	0	migrerend
mike	0	0	0	0	0	0	0	0	0	0	Mike
mildew	0	0	1	0	0	1	0	0	0	0	meeldauw
mile	0	0	0	0	0	0	0	0	0	0	mijl
mileage	0	0	0	0	0	0	0	0	0	0	kilometerstand
milestone	0	0	0	0	0	0	0	0	0	0	mijlpaal
militant	0	0	0	0	0	0	0	0	0	0	militant
military	0	0	0	1	0	0	0	0	0	0	leger
militia	1	0	0	1	0	1	0	1	0	0	militie
milk	0	0	0	0	0	0	0	0	0	0	melk
milky	0	0	0	0	0	0	0	0	0	0	melkachtig
mill	0	1	0	0	0	0	0	0	0	0	molen
millennium	0	0	0	0	0	0	0	0	0	0	millennium
milligram	0	0	0	0	0	0	0	0	0	0	milligram
millimeter	0	0	0	0	0	0	0	0	0	0	millimeter
million	0	0	0	0	0	0	0	0	0	0	miljoen
millionaire	0	0	0	0	0	0	0	0	0	0	miljonair
mime	0	0	0	0	0	0	1	0	0	0	mime
mimic	0	0	0	0	0	0	0	0	0	0	nabootsen
mimicking	0	0	0	0	0	0	0	0	0	0	nabootsen
mimicry	0	0	0	0	0	1	0	0	1	0	mimicry
mind	0	0	0	0	0	0	0	0	0	0	verstand
minded	0	0	0	0	0	0	0	0	0	0	geestig
mindful	0	0	0	0	0	0	1	0	0	0	bewust
mindfulness	0	0	0	0	0	0	1	0	0	0	opmerkzaamheid
mine	0	0	0	0	0	0	0	0	0	0	de mijne
miner	0	0	0	0	0	0	0	0	0	0	mijnwerker
mineral	0	0	0	0	0	0	0	0	0	0	mineraal
mineralogy	0	0	0	0	0	0	0	0	0	0	mineralogie
mingle	0	0	0	0	0	0	0	0	0	0	mengen
mingled	0	0	0	0	0	0	0	0	0	0	vermengd
miniature	0	0	0	0	0	0	0	0	0	0	miniatuur
minibus	0	0	0	0	0	0	0	0	0	0	minibus
minim	0	0	0	0	0	0	0	0	0	0	minimaal
minimize	0	0	0	0	0	1	0	0	0	0	minimaliseren
minimum	0	0	0	0	0	1	0	0	0	0	minimum
minister	0	0	0	0	0	0	0	0	0	0	minister
ministerial	0	0	0	0	0	0	0	0	0	0	ministeriële
ministry	0	0	0	0	1	0	1	0	0	1	ministerie
minivan	0	0	0	0	0	0	0	0	0	0	busje
minnow	0	0	0	0	0	0	0	0	0	0	voorn
minor	0	0	0	0	0	0	0	0	0	0	minderjarige
minority	0	0	0	0	0	1	0	0	0	0	minderheid
minstrel	0	0	0	0	0	0	0	0	0	0	minstreel
mint	0	0	0	0	0	0	0	0	0	0	munt
minuscule	0	0	0	0	0	0	0	0	0	0	minuscuul
minute	0	0	0	0	0	0	0	0	0	0	minuut
minutiae	0	0	0	0	0	0	0	0	0	0	minutiae
mir	0	0	0	0	0	0	0	0	0	0	mir
miracle	0	1	0	0	1	0	1	0	1	1	wonder
miraculous	0	0	0	0	1	0	1	0	1	0	wonderbaarlijk
mirage	0	0	0	0	0	0	0	0	0	0	luchtspiegeling
mire	0	0	1	0	0	1	0	0	0	0	slijk
mirror	0	0	0	0	0	0	0	0	0	0	spiegel
mirth	0	0	0	0	1	0	1	0	0	0	vrolijkheid
misappropriation	0	0	0	0	0	0	0	0	0	0	verduistering
misbehavior	1	0	1	0	0	1	0	0	1	0	wangedrag
miscarriage	0	0	0	1	0	1	0	1	0	0	miskraam
miscellaneous	0	0	0	0	0	0	0	0	0	0	Diversen
miscellany	0	0	0	0	0	0	0	0	0	0	diversen
mischief	0	0	0	0	0	1	0	0	0	0	baldadigheid
mischievous	0	0	0	0	0	1	0	0	0	0	ondeugend
misconception	1	0	1	1	0	1	0	0	0	0	misvatting
misconduct	0	0	1	0	0	1	0	0	0	0	wangedrag
misdemeanor	0	0	0	0	0	0	0	0	0	0	misdrijf
miserable	1	0	1	0	0	1	0	1	0	0	miserabel
miserably	0	0	0	0	0	1	0	1	0	0	jammerlijk
misery	1	0	1	1	0	1	0	1	0	0	ellende
misfortune	0	0	0	1	0	1	0	1	0	0	tegenslag
misguided	0	0	1	0	0	1	0	0	0	0	misleid
mishap	0	0	1	1	0	1	0	1	1	0	ongeluk
misinformed	0	0	0	0	0	0	0	0	0	0	verkeerd geinformeerd
misinterpretation	0	0	0	0	0	1	0	0	0	0	verkeerde interpretatie
mislead	1	0	0	1	0	1	0	0	0	1	misleiden
misleading	1	0	1	0	0	1	0	0	0	0	misleidend
mismanagement	0	0	0	0	0	1	0	0	0	0	wanbeheer
mismatch	0	0	0	0	0	1	0	0	0	0	mismatch
mismatched	0	0	0	0	0	0	0	0	0	0	niet-overeenkomend
misnomer	0	0	0	0	0	1	0	0	0	0	verkeerde benaming
misplace	1	0	1	0	0	1	0	0	0	0	misplaatsen
misplaced	0	0	0	0	0	1	0	0	0	0	misplaatst
misrepresent	0	0	0	0	0	1	0	0	0	0	verkeerde voorstelling van zaken
misrepresentation	0	0	0	0	0	1	0	1	0	0	verkeerde voorstelling van zaken
misrepresented	1	0	0	0	0	1	0	0	0	0	verkeerd voorgesteld
miss	0	0	0	0	0	0	0	0	0	0	missen
missile	0	0	0	1	0	0	0	0	0	0	raket
missing	0	0	0	1	0	1	0	1	0	0	missend
mission	0	0	0	0	0	0	0	0	0	0	missie
missionary	0	0	0	0	0	0	1	0	0	0	missionaris
misstatement	1	0	1	0	0	1	0	0	0	0	onjuistheid
mist	0	0	0	0	0	0	0	0	0	0	de nevel
mistake	0	0	0	0	0	1	0	1	0	0	vergissing
mistaken	0	0	0	1	0	1	0	0	0	0	vergis je
mister	0	0	0	0	0	0	0	0	0	0	meneer
mistress	1	0	1	0	0	1	0	0	0	0	meesteres
mistrust	0	0	1	1	0	1	0	0	0	0	wantrouwen
misty	0	0	0	0	0	0	0	0	0	0	nevelig
misunderstand	0	0	0	0	0	1	0	0	0	0	verkeerd begrijpen
misunderstanding	1	0	0	0	0	1	0	1	0	0	misverstand
misuse	0	0	0	0	0	1	0	0	0	0	misbruik
mite	0	0	1	0	0	1	0	0	0	0	mijt
miter	0	0	0	0	0	0	0	0	0	0	mijter
mitigation	0	0	0	0	0	0	0	0	0	0	verzachting
mix	0	0	0	0	0	0	0	0	0	0	mengen
mixed	0	0	0	0	0	0	0	0	0	0	gemengd
mixture	0	0	0	0	0	0	0	0	0	0	mengsel
moan	0	0	0	1	0	0	0	1	0	0	klagen
moat	0	0	0	0	0	0	0	0	0	1	gracht
mob	1	0	0	1	0	1	0	0	0	0	menigte
mobile	0	1	0	0	0	0	0	0	0	0	mobiel
mobility	0	0	0	0	0	0	0	0	0	0	mobiliteit
mobilization	0	0	0	0	0	0	0	0	0	0	mobilisatie
mobilize	0	0	0	0	0	0	0	0	0	0	mobiliseren
mockery	0	0	1	0	0	1	0	0	0	0	spot
mocking	1	0	1	0	0	1	0	1	0	0	bespotten
modal	0	0	0	0	0	0	0	0	0	0	modaal
modality	0	0	0	0	0	0	0	0	0	0	modaliteit
mode	0	0	0	0	0	0	0	0	0	0	modus
model	0	0	0	0	0	0	1	0	0	0	model-
modeler	0	0	0	0	0	0	0	0	0	0	modelleur
moderate	0	0	0	0	0	0	1	0	0	0	gematigd
moderately	0	0	0	0	0	0	0	0	0	0	matig
moderating	0	0	0	0	0	0	0	0	0	0	modereren
moderation	0	0	0	0	0	0	0	0	0	0	met mate
moderator	0	0	0	0	0	0	1	0	0	1	moderator
modern	0	0	0	0	0	0	0	0	0	0	modern
modernism	0	0	0	0	0	0	0	0	0	0	modernisme
modest	0	0	0	0	0	0	1	0	0	1	bescheiden
modesty	0	0	0	0	0	0	1	0	0	0	bescheidenheid
modicum	0	0	0	0	0	0	0	0	0	0	beetje
modifiable	0	0	0	0	0	0	0	0	0	0	aanpasbaar
modification	0	0	0	0	0	0	0	0	0	0	wijziging
modified	0	0	0	0	0	0	0	0	0	0	gewijzigd
modify	0	0	0	0	0	0	0	0	1	0	bewerken
modulate	0	0	0	0	0	0	0	0	0	0	moduleren
modulation	0	0	0	0	0	0	0	0	0	0	modulatie
module	0	0	0	0	0	0	0	0	0	0	module
modulus	0	0	0	0	0	0	0	0	0	0	modulus
mogul	0	0	0	0	0	0	0	0	0	0	mogul
moiety	0	0	0	0	0	0	0	0	0	0	deel
moist	0	0	0	0	0	0	0	0	0	0	vochtig
moisture	0	0	0	0	0	0	0	0	0	0	vocht
molar	0	0	0	0	0	0	0	0	0	0	kies
molasses	0	0	0	0	0	0	0	0	0	0	stroop
mold	0	0	0	0	0	0	0	0	0	0	gietvorm
molded	0	0	0	0	0	0	0	0	0	0	gegoten
molding	0	0	0	0	0	0	0	0	0	0	gieten
moldy	0	0	0	0	0	0	0	0	0	0	beschimmeld
molecular	0	0	0	0	0	0	0	0	0	0	moleculair
molecule	0	0	0	0	0	0	0	0	0	0	molecuul
molestation	1	0	1	1	0	1	0	1	0	0	molestering
molten	0	0	0	0	0	0	0	0	0	0	gesmolten
moment	0	0	0	0	0	0	0	0	0	0	moment
momentary	0	0	0	0	0	0	0	0	0	0	kortstondig
momentous	0	0	0	0	0	0	0	0	0	0	gewichtig
momentum	0	1	0	0	0	0	1	0	0	0	momentum
monad	0	0	0	0	0	0	0	0	0	0	monade
monarch	0	0	0	0	0	0	0	0	0	0	monarch
monarchy	0	0	0	0	0	0	0	0	0	0	monarchie
monastery	0	0	0	0	0	0	0	0	0	0	klooster
monastic	0	0	0	0	0	0	0	0	0	0	kloosterlijk
monetary	0	1	0	0	0	0	1	0	0	0	monetair
money	1	1	0	0	1	0	1	0	1	1	geld
monk	0	0	0	0	0	0	1	0	0	1	monnik
monkey	0	0	0	0	0	0	0	0	0	0	aap
monochrome	0	0	1	0	0	1	0	0	0	0	monochroom
monogamy	0	0	0	0	0	0	0	0	0	1	monogamie
monogram	0	0	0	0	0	0	0	0	0	0	monogram
monograph	0	0	0	0	0	0	0	0	0	0	monografie
monolayer	0	0	0	0	0	0	0	0	0	0	monolaag
monologue	0	0	0	0	0	0	0	0	0	0	monoloog
monopolist	0	0	0	0	0	1	0	0	0	0	monopolist
monopoly	0	0	0	0	0	0	0	0	0	0	Monopoly
monotony	0	0	0	0	0	0	0	0	0	0	eentonigheid
monsoon	0	0	0	0	0	1	0	1	0	0	moesson
monster	0	0	0	1	0	1	0	0	0	0	monster
monstrosity	1	0	1	1	0	1	0	0	1	0	monsterachtigheid
monte	0	0	0	0	0	0	0	0	0	0	monte
month	0	0	0	0	0	0	0	0	0	0	maand
monthly	0	0	0	0	0	0	0	0	0	0	maandelijks
monument	0	0	0	0	0	0	1	0	0	0	monument
monumental	0	0	0	0	0	0	0	0	0	0	monumentaal
moo	0	0	0	0	0	0	0	0	0	0	loeien
moods	0	0	0	0	0	0	0	0	0	0	stemmingen
moody	1	0	0	0	0	1	0	1	0	0	humeurig
moon	0	0	0	0	0	0	0	0	0	0	maan
moonlight	0	0	0	0	0	0	0	0	0	0	maanlicht
moored	0	0	0	0	0	0	0	0	0	0	afgemeerd
mooring	0	0	0	0	0	0	0	0	0	0	aanmeren
moorings	0	0	0	0	0	0	0	0	0	1	aanlegsteigers
moorland	0	0	0	0	0	0	0	0	0	0	heide
moose	0	0	0	0	0	0	0	0	0	0	eland
moot	0	0	0	0	0	1	0	0	0	0	hypothetisch
mooted	0	0	0	0	0	0	0	0	0	0	geopperd
mop	0	0	0	0	0	0	0	0	0	0	dweil
moral	1	0	0	0	0	0	1	0	0	1	Moreel
morality	0	0	0	0	0	0	1	0	0	1	moraliteit
morals	1	1	1	0	1	0	1	0	1	1	moraal
morass	0	0	0	0	0	0	0	0	0	0	moeras
moratorium	0	0	0	0	0	0	0	0	0	0	moratorium
morbid	0	0	0	0	0	1	0	1	0	0	morbide
morbidity	1	0	1	1	0	1	0	1	0	0	ziektecijfers
morgue	0	0	1	1	0	1	0	1	0	0	lijkenhuis
moribund	0	0	0	0	0	1	0	1	0	0	stervende
morn	0	1	0	0	0	0	0	0	0	0	morgen
morning	0	0	0	0	0	0	0	0	0	0	ochtend
moron	0	0	0	0	0	1	0	0	0	0	idioot
moronic	0	0	0	0	0	1	0	0	0	0	idioot
morphine	0	0	0	0	0	0	0	0	0	0	morfine
morphism	0	0	0	0	0	0	0	0	0	0	morfisme
morphology	0	0	0	0	0	0	0	0	0	0	morfologie
morrow	0	1	0	0	0	0	0	0	0	0	morgen
morsel	0	0	0	0	0	1	0	0	0	0	hap
mortal	0	0	0	0	0	1	0	0	0	0	sterveling
mortality	1	0	0	1	0	1	0	1	0	0	sterfte
mortar	0	0	0	0	0	0	1	0	0	0	Mortier
mortgage	0	0	0	1	0	0	0	0	0	0	hypotheek
mortgagee	0	0	0	0	0	0	0	0	0	1	hypotheekhouder
mortgagor	0	0	0	1	0	0	0	0	0	0	hypotheekgever
mortification	0	1	1	1	0	1	0	1	0	0	versterving
mortuary	0	0	0	1	0	1	0	1	0	0	mortuarium
mosaic	0	0	0	0	0	0	0	0	0	0	mozaïek-
mosquito	1	0	1	0	0	1	0	0	0	0	mug
moss	0	0	0	0	0	0	0	0	0	0	mos
mossy	0	0	0	0	0	0	0	0	0	0	bemoste
mote	0	0	0	0	0	0	0	0	0	0	splinter
moth	0	0	0	0	0	0	0	0	0	0	mot
mother	0	1	0	0	1	1	1	1	0	1	moeder
motherhood	0	0	0	0	1	0	1	0	0	1	moederschap
motion	0	1	0	0	0	0	0	0	0	0	beweging
motionless	0	0	0	0	0	0	0	0	0	0	roerloos
motive	0	0	0	0	0	0	1	0	0	0	motief
motley	0	0	0	0	0	0	0	0	0	0	bont
motor	0	0	0	0	0	0	0	0	0	0	motor
motorbike	0	0	0	0	0	0	0	0	0	0	motor
motorcycle	0	0	0	0	0	0	0	0	0	0	motorfiets
motte	0	0	0	0	0	0	0	0	0	0	motte
mottled	0	0	0	0	0	0	0	0	0	0	gevlekt
motto	0	0	0	0	0	0	0	0	0	0	motto
mould	0	0	0	0	0	0	0	0	0	0	gietvorm
mound	0	0	0	0	0	0	0	0	0	0	heuvel
mount	0	0	0	0	0	0	0	0	0	0	monteren
mountain	0	1	0	0	0	0	0	0	0	0	berg
mountaineer	0	0	0	0	0	0	0	0	0	0	bergbeklimmer
mountainous	0	0	0	0	0	0	0	0	0	0	bergachtig
mourn	0	0	0	0	0	1	0	1	0	0	rouwen
mournful	1	0	0	1	0	1	0	1	0	0	treurig
mourning	0	0	0	0	0	1	0	1	0	0	rouwen
mouse	0	0	0	0	0	0	0	0	0	0	muis
moustache	0	0	0	0	0	0	0	0	0	0	snor
mouth	0	0	0	0	0	0	0	0	1	0	mond
mouthful	0	0	1	0	0	0	0	0	0	0	mondvol
mouthpiece	0	0	0	0	0	0	0	0	0	0	mondstuk
movable	0	0	0	0	0	0	1	0	0	0	roerend
move	0	0	0	0	0	0	0	0	0	0	Actie
movement	0	0	0	0	0	0	0	0	0	0	beweging
mover	0	0	0	0	0	0	1	0	0	0	verhuizer
movie	0	0	0	0	0	0	0	0	0	0	film
moving	0	0	0	0	0	0	0	0	0	0	in beweging
mow	0	0	0	0	0	0	0	0	0	0	maaien
muck	0	0	1	0	0	1	0	0	0	0	modderen
mucous	0	0	1	0	0	0	0	0	0	0	slijm-
mucus	0	0	1	0	0	0	0	0	0	0	slijm
mud	0	0	0	0	0	1	0	0	0	0	modder
muddle	0	0	0	0	0	1	0	0	0	0	warboel
muddled	0	0	0	0	0	1	0	0	0	0	verward
muddy	0	0	1	0	0	1	0	0	0	0	modderig
muff	1	0	1	0	0	1	0	0	0	0	mof
muffled	0	0	0	0	0	0	0	0	0	0	gedempt
muffler	0	0	0	0	0	0	0	0	0	0	geluiddemper
mug	1	0	0	1	0	1	1	1	0	0	mok
mule	1	0	0	0	0	1	0	0	0	1	muilezel
multilateral	0	0	0	0	0	0	0	0	0	0	multilateraal
multiple	0	0	0	0	0	0	0	0	0	0	meerdere
multiplex	0	0	0	0	0	0	0	0	0	0	multiplex
multiplication	0	0	0	0	0	0	0	0	0	0	vermenigvuldiging
multiplicity	0	0	0	0	0	0	0	0	0	0	veelheid
multiplied	0	0	0	0	0	0	0	0	0	0	vermenigvuldigd
multiplier	0	0	0	0	0	0	0	0	0	0	vermenigvuldiger
multiply	0	0	0	0	0	0	0	0	0	0	vermenigvuldigen
multitude	0	0	0	0	0	0	0	0	0	0	veelheid
mum	0	0	0	1	0	1	0	0	0	0	mamma
mumble	0	0	0	0	0	1	0	0	0	0	mompelen
mummy	0	0	0	0	0	0	0	0	0	0	mama
mumps	0	0	0	0	0	1	0	0	0	0	bof
munch	0	0	0	0	0	0	0	0	0	0	knabbelen
mundane	0	0	0	0	0	0	0	0	0	0	mondain
municipal	0	0	0	0	0	0	0	0	0	0	gemeentelijk
municipality	0	0	0	0	0	0	0	0	0	0	gemeente
mural	0	0	0	0	0	0	0	0	0	0	muurschildering
murder	1	0	1	1	0	1	0	1	1	0	moord
murderer	1	0	1	1	0	1	0	1	0	0	moordenaar
murderous	1	0	1	1	0	1	0	1	1	0	moorddadig
murky	0	0	1	0	0	1	0	1	0	0	troebel
murmur	0	0	0	0	0	0	0	0	0	0	mompelen
muscle	0	0	0	0	0	0	0	0	0	0	spier
muscular	0	0	0	0	0	0	1	0	0	0	gespierd
muse	0	0	0	0	0	0	0	0	0	0	muze
muses	0	0	0	0	0	0	0	0	0	0	muzen
museum	0	0	0	0	0	0	0	0	0	0	museum
mush	0	0	0	0	0	0	0	0	0	0	brij
mushroom	0	0	0	0	0	0	0	0	0	0	paddestoel
music	0	0	0	0	1	0	1	1	0	0	muziek
musical	1	1	0	0	1	0	1	1	1	1	muzikaal
musician	0	0	0	0	0	0	0	0	0	0	musicus
musing	0	0	0	0	0	0	0	0	0	0	mijmerend
musk	0	0	0	0	0	0	0	0	0	0	muskus
musket	0	0	0	1	0	0	0	0	0	0	musket
muslin	0	0	0	0	0	0	0	0	0	0	mousseline
muss	0	0	0	0	0	1	0	0	0	0	muss
mustang	0	0	0	0	0	0	0	0	0	0	mustang
mustard	0	0	0	0	0	0	0	0	0	0	mosterd-
muster	0	0	0	0	0	0	0	0	0	0	opbrengen
musty	0	0	1	0	0	1	0	0	0	0	muf
mutable	0	1	0	0	0	0	1	0	0	0	veranderlijk
mutant	0	0	0	0	0	1	0	0	0	0	gemuteerd
mutation	0	0	0	0	0	0	0	0	0	0	mutatie
mutilated	0	0	1	0	0	1	0	0	0	0	verminkt
mutilation	1	0	1	1	0	1	0	1	0	0	verminking
mutiny	1	0	1	1	0	1	0	0	1	0	muiterij
mutter	1	0	0	0	0	1	0	0	0	0	mompelen
mutton	0	0	0	0	0	0	0	0	0	0	schapenvlees
mutual	0	0	0	0	0	0	1	0	0	0	wederzijds
mutually	0	0	0	0	0	0	0	0	0	0	onderling
muzzle	0	0	0	1	0	1	0	0	0	0	uiteinde van een loop
myopia	1	0	0	0	0	1	0	1	0	0	bijziendheid
myopic	0	0	0	0	0	0	0	0	0	0	kortzichtig
myriad	0	0	0	0	0	0	0	0	0	0	veelvoud
mysterious	0	1	0	1	0	0	0	0	1	0	mysterieus
mystery	0	1	0	0	0	0	0	0	1	0	mysterie
mystic	0	0	0	0	0	0	0	0	1	0	mysticus
mystical	0	0	0	0	0	0	0	0	0	0	mystiek
mysticism	0	0	0	0	0	0	0	0	0	0	mystiek
myth	0	0	0	0	0	0	0	0	0	0	mythe
mythic	0	0	0	0	0	0	0	0	0	0	mythisch
mythical	0	0	0	0	0	0	0	0	0	0	mythisch
mythological	0	0	0	0	0	0	0	0	0	0	mythologisch
mythology	0	0	0	0	0	0	0	0	0	0	mythologie
nab	0	0	0	0	0	1	0	0	1	0	nab
nadir	0	0	0	0	0	1	0	0	0	0	nadir
nag	1	0	0	0	0	1	0	0	0	0	zeuren
nail	0	0	0	0	0	0	0	0	0	0	nagel
naive	0	0	0	0	0	1	0	0	0	0	naief
naked	0	0	0	0	0	0	0	0	0	0	naakt
named	0	0	0	0	0	0	0	0	0	0	genaamd
nameless	0	0	1	0	0	1	0	0	0	0	naamloos
namesake	0	0	0	0	0	0	0	0	0	0	naamgenoot
naming	0	0	0	0	0	0	0	0	0	0	naamgeving
nanny	0	0	0	0	0	0	0	0	0	0	oppas
nanometer	0	0	0	0	0	0	0	0	0	0	nanometer
nap	0	0	0	0	1	0	1	0	0	0	dutje
nape	0	0	0	0	0	0	0	0	0	0	nek
napkin	0	0	0	0	0	0	0	1	0	0	servet
napping	0	0	0	0	0	0	0	0	0	0	dutten
nappy	0	0	1	0	0	1	0	0	0	0	luier
narcotic	0	0	0	0	0	1	0	0	0	0	verdovend middel
narrate	0	0	0	0	0	0	0	0	0	0	vertellen
narration	0	0	0	0	0	0	0	0	0	0	overlevering
narrative	0	0	0	0	0	0	0	0	0	0	verhaal
narrator	0	0	0	0	0	0	0	0	0	0	verteller
narrow	0	0	0	0	0	0	0	0	0	0	smal
narrowing	0	0	0	0	0	0	0	0	0	0	vernauwing
nascent	0	1	0	0	0	0	0	0	0	0	ontluikend
nasty	1	0	1	1	0	1	0	1	0	0	vervelend
natal	0	0	0	0	0	0	0	0	0	0	geboorte
nation	0	0	0	0	0	0	0	0	0	1	natie
national	0	0	0	0	0	0	0	0	0	0	nationaal
nationality	0	0	0	0	0	0	0	0	0	0	nationaliteit
native	0	0	0	0	0	0	0	0	0	0	oorspronkelijk
nativity	0	0	0	0	0	0	0	0	0	0	kerststal
naturalist	0	0	0	0	0	0	1	0	0	0	naturalist
naturalization	0	0	0	0	0	0	0	0	0	0	naturalisatie
naturalized	0	0	0	0	0	0	0	0	0	0	genaturaliseerd
naturally	0	0	0	0	0	0	0	0	0	0	van nature
nature	0	0	0	0	0	0	0	0	0	0	natuur
naught	0	0	0	0	0	0	0	0	0	0	niets
naughty	0	0	0	0	0	1	0	0	0	0	ondeugend
nausea	0	0	1	0	0	1	0	0	0	0	misselijkheid
nauseous	0	0	1	0	0	1	0	1	0	0	misselijk
nautical	0	0	0	0	0	0	0	0	0	0	nautisch
naval	0	0	0	0	0	0	0	0	0	0	marine
nave	0	0	0	0	0	0	0	0	0	0	schip
navel	0	0	0	0	0	0	0	0	0	0	navel
navigable	0	1	0	0	0	0	1	0	0	0	bevaarbaar
navigate	0	0	0	0	0	0	0	0	0	0	navigeren
navigation	0	0	0	0	0	0	0	0	0	0	navigatie
navigator	0	1	0	0	0	0	0	0	0	1	navigator
navy	0	0	0	0	0	0	0	0	0	0	marine
nay	0	0	0	0	0	1	0	0	0	0	nee
neatly	0	0	0	0	0	0	1	0	0	0	netjes
nebula	0	0	0	0	0	0	0	0	0	0	nevel
nebulae	0	0	0	0	0	0	0	0	0	0	nevels
nebulous	0	0	0	0	0	0	0	0	0	0	vaag
necessarily	0	0	0	0	0	0	0	0	0	0	nodig
necessitate	0	0	0	0	0	0	0	0	0	0	nodig hebben
necessities	0	0	0	0	0	0	0	0	0	0	benodigdheden
necessity	0	0	0	0	0	0	0	1	0	0	noodzaak
neck	0	0	0	0	0	0	0	0	0	0	nek
necklace	0	0	0	0	0	0	0	0	0	0	ketting
necrosis	0	0	0	0	0	0	0	0	0	0	necrose
nectar	0	0	0	0	0	0	1	0	0	0	nectar
needful	0	0	0	0	0	1	0	0	0	0	nodig
needle	0	0	0	0	0	0	1	0	0	0	naald-
needless	0	0	0	0	0	0	0	0	0	0	onnodig
