English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Malay Word
ivory	0	0	0	0	0	0	0	0	0	0	gading
jab	1	0	0	0	0	0	0	0	0	0	jelingan
jabber	0	0	0	0	0	1	0	0	0	0	celupar
jack	0	0	0	0	0	0	0	0	0	0	jek
jackass	0	0	0	0	0	0	0	0	0	0	jackass
jackpot	0	1	0	0	1	0	1	0	1	0	jackpot
jacks	0	0	0	0	0	0	0	0	0	0	bicu
jade	0	0	0	0	0	0	0	0	0	0	jed
jag	0	0	0	0	0	0	0	0	0	0	jag
jagged	0	0	0	0	0	0	0	0	0	0	bergerigi
jaguar	0	0	0	0	0	0	0	0	0	0	jaguar
jail	0	0	0	1	0	1	0	1	0	0	penjara
jam	0	0	0	0	0	0	1	0	0	0	jem
jammed	0	0	0	0	0	0	0	0	0	0	tersekat
janitor	0	0	1	0	0	0	0	0	0	0	janitor
japan	0	0	0	0	0	0	0	0	0	0	Jepun
jar	0	0	0	0	0	0	0	0	0	0	balang
jargon	0	0	0	0	0	1	0	0	0	0	istilah
jarring	0	0	0	1	0	1	0	1	0	0	menggelegar
jasper	0	0	0	0	0	0	0	0	0	0	jasper
jaundice	0	0	0	1	0	1	0	0	0	0	penyakit kuning
jaunt	0	0	0	0	0	0	0	0	0	0	bersiar-siar
javelin	0	0	0	0	0	0	0	0	0	0	lembing
jaw	0	0	0	0	0	0	0	0	0	0	Rahang
jaws	0	0	0	1	0	0	0	0	0	0	rahang
jay	0	0	0	0	0	0	0	0	0	0	jay
jealous	1	0	1	0	0	1	0	0	0	0	cemburu
jealousy	1	0	1	1	0	1	0	1	0	0	cemburu
jeans	0	0	0	0	0	0	0	0	0	0	seluar jeans
jeep	0	0	0	0	0	0	0	0	0	0	jip
jelly	0	0	0	0	0	0	0	0	0	0	jeli
jenny	0	0	0	0	0	0	0	0	0	0	jenny
jeopardize	1	0	0	1	0	1	0	0	0	0	menjejaskan
jeopardy	0	1	0	1	0	1	0	0	0	0	bahaya
jerk	1	0	0	0	0	0	0	0	1	0	jerkah
jersey	0	0	0	0	0	0	0	0	0	0	jersi
jest	0	0	0	0	1	0	1	0	1	0	gurauan
jester	0	0	0	0	0	0	0	0	0	0	pelawak
jet	0	0	0	0	0	0	0	0	0	0	jet
jetty	0	0	0	0	0	0	0	0	0	0	jeti
jewel	0	0	0	0	0	0	0	0	0	0	permata
jeweler	0	0	0	0	0	0	0	0	0	0	tukang emas
jewelry	0	0	0	0	0	0	0	0	0	0	barang kemas
jib	0	0	0	0	0	0	0	0	0	0	jib
jiffy	0	0	0	0	0	0	0	0	0	0	sekejap
jimmy	0	0	0	0	0	0	0	0	0	0	jimmy
jingle	0	0	0	0	0	0	0	0	0	0	jingle
job	0	0	0	0	0	0	1	0	0	0	pekerjaan
jock	0	0	0	0	0	0	0	0	0	0	jok
jockey	0	0	0	0	0	0	0	0	0	0	joki
jog	0	0	0	0	0	0	0	0	0	0	berjoging
john	0	0	1	0	0	1	0	0	0	0	john
join	0	0	0	0	0	0	1	0	0	0	sertai
joined	0	0	0	0	0	0	1	0	0	0	menyertai
joining	0	0	0	0	0	0	0	0	0	0	menyertai
joint	0	0	0	0	0	0	0	0	0	0	sendi
jointly	0	0	0	0	0	0	0	0	0	0	secara bersama
joke	0	0	0	0	0	1	0	0	0	0	jenaka
joker	0	0	0	0	1	0	1	0	1	0	pelawak
joking	0	0	0	0	0	0	1	0	0	0	bergurau
jolt	0	0	0	0	0	0	0	0	1	0	tersentak
jornada	0	0	0	0	0	1	0	0	0	0	jornada
jot	0	0	0	0	0	0	0	0	0	0	jot
journal	0	0	0	0	0	0	0	0	0	0	jurnal
journalism	0	0	0	0	0	0	0	0	0	1	kewartawanan
journalist	0	0	0	0	0	0	1	0	0	0	wartawan
journey	0	1	0	1	1	0	1	0	0	0	perjalanan
journeyman	0	0	0	0	0	0	0	0	0	1	pengembara
jovial	0	0	0	0	1	0	1	0	0	0	riang
joy	0	0	0	0	1	0	1	0	0	0	kegembiraan
joyful	0	0	0	0	1	0	1	0	0	1	menggembirakan
joyous	0	0	0	0	1	0	1	0	0	0	menggembirakan
jubilant	0	0	0	0	1	0	1	0	1	1	bergembira
jubilee	0	0	0	0	1	0	1	0	1	0	jubli
judge	0	0	0	0	0	0	0	0	0	0	Hakim
judging	0	0	0	0	0	0	0	0	0	0	menilai
judgment	0	0	0	0	0	0	0	0	1	0	penghakiman
judicial	0	1	0	0	0	0	1	0	0	1	kehakiman
judiciary	0	1	0	0	0	0	0	0	0	1	badan kehakiman
judicious	0	0	0	0	0	0	1	0	0	1	bijaksana
jug	0	0	0	0	0	0	0	0	0	0	jag
juggle	0	0	0	0	0	0	0	0	0	0	menyulap
juggling	0	0	0	0	0	0	0	0	0	0	berjoget
juice	0	0	0	0	0	0	0	0	0	0	jus
juicy	0	0	0	0	0	0	0	0	0	0	berair
jumble	0	0	0	0	0	1	0	0	0	0	campur aduk
jumbled	0	0	0	0	0	0	0	0	0	0	bercelaru
jumbo	0	0	0	0	0	0	0	0	0	0	jumbo
jump	0	0	0	0	1	0	1	0	0	0	melompat
junction	0	0	0	0	0	0	0	0	0	0	simpang
juncture	0	0	0	0	0	0	0	0	0	0	persimpangan
jungle	0	0	0	1	0	0	0	0	0	0	hutan belantara
junior	0	0	0	0	0	0	0	0	0	0	junior
junk	0	0	0	0	0	1	0	0	0	0	sampah
junta	0	0	0	0	0	1	0	0	0	0	junta
juridical	0	0	0	0	0	0	0	0	0	0	perundangan
jurisdiction	0	0	0	0	0	0	0	0	0	0	bidang kuasa
jurisprudence	0	0	0	0	0	0	0	1	0	0	perundangan
jurist	0	0	0	0	0	0	0	0	0	1	ahli fiqh
jury	0	0	0	0	0	0	0	0	0	1	juri
justice	0	0	0	0	0	0	1	0	0	1	keadilan
justifiable	0	0	0	0	0	0	1	0	0	1	boleh dibenarkan
justification	0	0	0	0	0	0	1	0	0	0	justifikasi
justify	0	0	0	0	0	0	0	0	0	0	mewajarkan
jute	0	0	0	0	0	0	0	0	0	0	jut
juvenile	0	0	0	0	0	1	0	0	0	0	juvana
juxtaposition	0	0	0	0	0	0	0	0	0	0	penjajaran
kaiser	0	0	0	0	0	0	0	0	0	0	kaiser
kaleidoscope	0	0	0	0	0	0	0	0	0	0	kaleidoskop
kangaroo	0	0	0	0	0	0	0	0	0	0	kanggaru
kanji	0	0	0	0	0	0	0	0	0	0	kanji
karma	0	0	0	0	0	0	0	0	0	0	karma
kayak	0	0	0	0	0	0	0	0	0	0	kayak
keel	0	0	0	0	0	0	0	0	0	0	lunas
keeper	0	0	0	0	0	0	0	0	0	0	penjaga
keeping	0	0	0	0	0	0	0	0	0	0	menyimpan
keepsake	0	0	0	0	0	0	1	0	0	0	kenang-kenangan
keg	0	0	0	0	0	0	0	0	0	0	tong
ken	0	0	0	0	0	0	1	0	0	0	ken
kennel	0	0	0	0	0	0	0	1	0	0	kandang anjing
kern	0	0	0	0	0	1	0	0	0	0	kern
kernel	0	0	0	0	0	0	0	0	0	0	isirong
kerosene	0	0	0	1	0	0	0	0	0	0	minyak tanah
kettle	0	0	0	0	0	0	0	0	0	0	cerek
key	0	0	0	0	0	0	0	0	0	0	kunci
keyhole	0	0	0	0	0	0	0	0	0	0	lubang kunci
keynote	0	0	0	0	0	0	1	0	0	0	ucaptama
keystone	0	0	0	0	0	0	1	0	0	0	batu kunci
khaki	0	0	0	0	0	0	0	0	0	0	khaki
khan	0	0	0	1	0	0	0	0	0	1	khan
kick	1	0	0	0	0	1	0	0	0	0	tendang
kicking	1	0	0	0	0	0	0	0	0	0	menendang
kid	0	0	0	0	0	0	0	0	0	0	nak
kidding	0	0	0	0	0	0	0	0	0	0	bergurau
kidnap	1	0	0	1	0	1	0	1	1	0	culik
kill	0	0	0	1	0	1	0	1	0	0	bunuh
killing	1	0	0	1	0	1	0	1	0	0	membunuh
kiln	0	0	0	0	0	0	0	0	0	0	tanur
kilogram	0	0	0	0	0	0	0	0	0	0	kilogram
kilometer	0	0	0	0	0	0	0	0	0	0	kilometer
kilt	0	0	0	0	0	0	0	0	0	0	kilt
kimono	0	0	0	0	0	0	0	0	0	0	kimono
kin	0	0	0	0	0	0	0	0	0	0	kerabat
kind	0	0	0	0	1	0	1	0	0	1	baik hati
kindergarten	0	0	0	0	0	0	0	0	0	0	tadika
kindness	0	0	0	0	0	0	1	0	0	0	kebaikan
kindred	0	1	0	0	1	0	1	0	0	1	kerabat
kinematics	0	0	0	0	0	0	0	0	0	0	kinematik
king	0	0	0	0	0	0	1	0	0	0	raja
kingdom	0	0	0	0	0	0	0	0	0	0	kerajaan
kink	0	0	0	0	0	0	0	0	0	0	bengkok
kinky	0	0	0	0	0	0	0	0	0	0	keriting
kiosk	0	0	0	0	0	0	0	0	0	0	kiosk
kirk	0	0	0	0	0	0	0	0	0	0	kirk
kiss	0	1	0	0	1	0	1	0	1	0	ciuman
kit	0	0	0	0	0	0	0	0	0	0	kit
kitchen	0	0	0	0	0	0	0	0	0	0	dapur
kite	0	0	1	0	0	1	0	0	0	0	layang-layang
kitten	0	0	0	0	1	0	1	0	0	1	anak kucing
knack	0	0	0	0	0	0	1	0	0	0	kebolehan
knapsack	0	0	0	0	0	0	0	0	0	0	ransel
knead	0	0	0	0	0	0	0	0	0	0	menguli
knee	0	0	0	0	0	0	0	0	0	0	lutut
kneel	0	0	0	0	0	0	0	0	0	0	melutut
kneeling	0	0	0	0	0	0	0	0	0	0	melutut
knell	0	0	0	1	0	1	0	1	0	0	tengkuk
knickers	0	0	0	0	0	0	0	0	0	1	seluar dalam
knife	0	0	0	0	0	0	0	0	0	0	pisau
knight	0	0	0	0	0	0	1	0	0	0	kesatria
knit	0	0	0	0	0	0	0	0	0	0	mengait
knob	0	0	0	0	0	0	0	0	0	0	tombol
knock	0	0	0	0	0	0	0	0	0	0	ketuk
knoll	0	0	0	0	0	0	0	0	0	0	knoll
knot	0	0	0	0	0	0	0	0	0	0	simpul
knotted	0	0	0	0	0	1	0	0	0	0	bersimpul
knowing	0	0	0	0	0	0	1	0	0	0	mengetahui
knowingly	0	0	0	0	0	0	0	0	0	0	secara sedar
knowledge	0	0	0	0	0	0	1	0	0	0	pengetahuan
knuckle	0	0	0	0	0	0	0	0	0	0	buku jari
kos	0	0	0	0	0	0	0	0	0	0	kos
kris	0	0	0	0	0	0	0	0	0	0	keris
kudos	0	0	0	0	1	0	1	0	0	0	kudos
lab	0	0	0	0	0	0	0	0	0	0	makmal
label	0	0	0	0	0	0	0	0	0	1	label
labor	0	1	0	0	1	0	1	0	1	1	buruh
laboratory	0	0	0	0	0	0	0	0	0	0	makmal
labored	0	0	0	0	0	1	0	1	0	0	bekerja keras
laborer	0	0	0	0	0	0	0	0	0	0	buruh
laboring	0	0	0	0	0	0	0	0	0	0	bersusah payah
laborious	0	0	0	0	0	1	0	0	0	0	susah payah
labyrinth	0	1	0	0	0	1	0	0	0	0	labirin
lac	0	0	0	0	0	0	0	0	0	0	lac
lace	1	0	0	1	0	1	1	1	0	1	renda
lack	0	0	0	0	0	1	0	0	0	0	kekurangan
lacking	0	0	0	0	0	1	0	0	0	0	kurang
lackluster	0	0	0	0	0	1	0	0	0	0	kurang bersemangat
lacquer	0	0	0	0	0	0	0	0	0	0	lakuer
lacrosse	0	0	0	0	0	0	0	0	0	0	lacrosse
lad	0	0	0	0	0	0	0	0	0	0	budak lelaki
ladder	0	0	0	0	0	0	0	0	0	0	tangga
laden	0	0	0	0	0	1	0	0	0	0	sarat
lading	0	0	0	0	0	0	0	0	0	0	muatan
ladle	0	0	0	0	0	0	0	0	0	0	senduk
lady	0	0	0	0	0	0	0	0	0	0	wanita
lag	0	0	0	0	0	1	0	0	0	0	ketinggalan
lagging	1	1	1	0	0	1	0	1	0	0	ketinggalan
lagoon	0	0	0	0	0	0	0	0	0	0	lagun
lair	0	0	0	0	0	1	0	0	0	0	sarang
laity	0	0	0	0	0	0	0	0	0	0	orang awam
lake	0	0	0	0	0	0	0	0	0	0	tasik
lama	0	0	0	0	0	0	0	0	0	0	lama
lamb	0	0	0	0	1	0	1	0	0	1	kambing
lament	0	0	1	1	0	1	0	1	0	0	Ratapan
lamenting	0	0	0	0	0	0	0	1	0	0	meratap
lamina	0	0	0	0	0	0	0	0	0	0	lamina
laminated	0	0	0	0	0	0	0	0	0	0	berlamina
lamp	0	0	0	0	0	0	0	0	0	0	lampu
lance	0	0	0	0	0	0	0	0	0	0	tombak
lancer	0	0	0	0	0	0	0	0	0	0	lancer
land	0	0	0	0	0	0	1	0	0	0	tanah
landed	0	0	0	0	0	0	1	0	0	0	mendarat
landing	0	0	0	0	0	0	0	0	0	0	mendarat
landlocked	0	0	0	0	0	0	0	0	0	0	terkurung daratan
landlord	0	0	0	0	0	0	0	0	0	0	tuan tanah
landmark	0	0	0	0	0	0	0	0	0	1	mercu tanda
lands	0	0	0	0	0	0	0	0	0	0	tanah
landscape	0	0	0	0	0	0	0	0	0	0	landskap
landscaping	0	0	0	0	0	0	0	0	0	0	landskap
landslide	0	0	0	1	0	1	0	1	0	0	tanah runtuh
lane	0	0	0	0	0	0	0	0	0	0	lorong
language	0	0	0	0	0	0	0	0	0	0	bahasa
languid	0	0	0	0	0	1	0	0	0	0	lesu
languish	0	0	0	0	0	1	0	0	0	0	merana
languishing	0	0	0	1	0	1	0	1	0	0	merana
lanky	0	0	0	0	0	0	0	0	0	0	kurus
lantern	0	0	0	0	0	0	0	0	0	0	tanglung
lap	0	0	0	0	0	0	0	0	0	0	pusingan
lapel	0	0	0	0	0	0	0	0	0	0	lapel
lapse	0	0	0	0	0	1	0	0	0	0	luput
lapsed	0	0	0	0	0	0	0	0	0	0	luput
larceny	0	0	1	0	0	1	0	0	0	0	rompakan
lard	0	0	0	0	0	0	0	0	0	0	lemak babi
larder	0	0	0	0	0	0	0	0	0	0	larder
large	0	0	0	0	0	0	0	0	0	0	besar
larger	0	0	1	0	0	0	0	0	1	1	lebih besar
largo	0	0	0	0	0	0	0	0	0	0	largo
lark	0	0	0	0	0	0	0	0	0	0	lark
larva	0	0	0	0	0	0	0	0	0	0	larva
larynx	0	0	0	0	0	0	0	0	0	0	anak tekak
laser	0	0	0	0	0	0	1	0	0	1	laser
lash	1	0	0	1	0	1	0	0	0	0	sebatan
lass	0	0	0	0	0	0	0	0	0	0	budak perempuan
lasso	0	0	0	0	0	0	0	0	0	0	laso
lasting	0	0	0	0	0	0	0	0	0	0	berkekalan
latch	0	0	0	0	0	0	0	0	0	0	selak
late	0	0	0	0	0	1	0	1	0	0	lewat
lateness	0	0	0	0	0	1	0	0	0	0	kelewatan
latent	1	1	1	0	0	1	0	0	1	0	terpendam
lateral	0	0	0	0	0	0	0	0	0	0	sisi
laterally	0	0	0	0	0	0	0	0	0	0	secara lateral
latex	0	0	0	0	0	0	0	0	0	0	susu getah
lathe	0	0	0	0	0	0	0	0	0	0	mesin bubut
lather	0	0	0	0	0	0	0	0	0	0	berbuih
latitude	0	0	0	0	0	0	0	0	0	0	latitud
latrines	0	0	1	0	0	1	0	0	0	0	tandas
lattice	0	0	0	0	0	0	0	0	0	0	kekisi
laudable	0	0	0	0	0	0	1	0	0	0	terpuji
laugh	0	0	0	0	1	0	1	0	1	0	ketawa
laughable	0	0	1	0	0	1	0	0	0	0	ketawa
laughing	0	0	0	0	1	0	1	0	0	0	ketawa
laughter	0	1	0	0	1	0	1	0	1	0	gelak ketawa
launch	0	1	0	0	0	0	1	0	0	0	pelancaran
laundry	0	0	0	0	0	0	0	0	0	0	dobi
laureate	0	0	0	0	0	0	1	0	0	1	pemenang
laurel	0	0	0	0	0	0	1	0	0	0	laurel
laurels	0	0	0	0	1	0	1	0	0	0	laurel
lava	1	0	0	1	0	1	0	0	0	0	lahar
lavage	0	0	0	0	0	0	0	0	0	0	bilas
lavatory	0	0	1	0	0	0	0	0	0	0	tandas
lavender	0	0	0	0	0	0	0	0	0	0	lavender
lavish	0	0	0	0	0	0	1	0	0	0	mewah
law	0	0	0	0	0	0	0	0	0	1	undang-undang
lawful	0	0	0	0	0	0	1	0	0	1	halal
lawlessness	1	0	0	1	0	1	0	0	0	0	kemungkaran
lawn	0	0	0	0	0	0	0	0	0	0	rumput
lawsuit	1	0	1	1	0	1	0	1	1	0	tuntutan mahkamah
lawyer	1	0	1	1	0	1	0	0	0	0	peguam
lax	0	0	0	0	0	1	0	1	0	0	longgar
laxative	0	0	1	1	0	1	0	0	0	0	julap
lay	0	0	0	0	0	0	0	0	0	0	berbaring
layer	0	0	0	0	0	0	0	0	0	0	lapisan
layered	0	0	0	0	0	0	0	0	0	0	berlapis-lapis
layman	0	0	0	0	0	0	0	0	0	0	orang awam
lazy	0	0	0	0	0	1	0	0	0	0	malas
lea	0	0	0	0	0	0	0	0	0	0	lea
lead	0	0	0	0	0	0	1	0	0	0	memimpin
leader	0	0	0	0	0	0	1	0	0	1	Ketua
leading	0	0	0	0	0	0	0	0	0	1	mengetuai
leads	0	0	0	0	0	0	0	0	0	0	memimpin
leaf	0	0	0	0	0	0	0	0	0	0	daun
leaflet	0	0	0	0	0	0	0	0	0	0	risalah
leafy	0	0	0	0	0	0	0	0	0	0	berdaun
league	0	0	0	0	0	0	1	0	0	0	liga
leak	0	0	0	0	0	1	0	0	0	0	bocor
leakage	0	0	0	0	0	1	0	0	0	0	kebocoran
leaky	0	0	0	0	0	1	0	0	0	0	bocor
lean	0	0	0	0	0	0	0	0	0	0	kurus
leaned	0	0	0	0	0	0	0	0	0	0	bersandar
leaning	0	0	0	0	0	0	0	0	0	1	bersandar
leap	0	0	0	0	0	0	0	0	0	0	lompat
learn	0	0	0	0	0	0	1	0	0	0	belajar
learned	0	0	0	0	0	0	0	0	0	0	belajar
learner	0	0	0	0	0	0	0	0	0	0	pelajar
learning	0	0	0	0	0	0	1	0	0	0	pembelajaran
lease	0	0	0	0	0	0	0	0	0	0	pajakan
leash	0	0	0	0	0	0	0	0	0	0	tali
leather	0	0	0	0	0	0	0	0	0	0	kulit
leathery	0	0	0	0	0	0	0	0	0	0	berkulit
leave	0	0	0	0	0	1	0	1	1	0	pergi
lecture	0	0	0	0	0	0	0	0	0	0	syarahan
lecturer	0	0	0	0	0	0	1	0	0	0	pensyarah
ledge	0	0	0	0	0	0	0	0	0	0	langkan
ledger	0	0	0	0	0	0	0	0	0	0	lejar
lee	0	0	0	0	0	0	0	0	0	0	lee
leech	0	0	0	0	0	1	0	0	0	0	lintah
leeches	0	0	1	1	0	1	0	0	0	0	lintah
leer	0	0	1	0	0	1	0	0	0	0	leer
leery	0	0	0	0	0	0	0	0	1	0	curiga
lees	0	0	0	0	0	0	0	0	0	0	lees
leeway	0	0	0	0	0	0	1	0	0	0	kelonggaran
left	0	0	0	0	0	0	0	0	0	0	ditinggalkan
leg	0	0	0	0	0	0	0	0	0	0	kaki
legacy	0	0	0	0	0	0	0	0	0	0	warisan
legal	0	0	0	0	0	0	1	0	0	1	sah
legality	0	0	0	0	0	0	0	0	0	0	kesahan
legalize	0	0	0	0	0	0	0	0	0	0	menghalalkan
legalized	1	0	0	1	1	0	1	0	0	1	dihalalkan
legally	0	0	0	0	0	0	0	0	0	0	secara sah
legend	0	0	0	0	0	0	0	0	0	0	lagenda
legendary	0	0	0	0	0	0	1	0	0	0	legenda
legibility	0	0	0	0	0	0	1	0	0	0	keterbacaan
legible	0	0	0	0	0	0	1	0	0	0	boleh dibaca
legion	0	0	0	0	0	0	0	0	0	0	legion
legislate	0	0	0	0	0	0	0	0	0	0	menggubal undang-undang
legislation	0	0	0	0	0	0	0	0	0	0	perundangan
legislative	0	0	0	0	0	0	0	0	0	0	perundangan
legislator	0	0	0	0	0	0	0	0	0	1	penggubal undang-undang
legislature	0	0	0	0	0	0	0	0	0	1	badan perundangan
legitimacy	0	0	0	0	0	0	0	0	0	1	legitimasi
legs	0	0	0	0	0	0	0	0	0	0	kaki
legume	0	0	0	0	0	0	0	0	0	0	kekacang
leisure	0	1	0	0	1	0	1	0	1	1	masa lapang
leisurely	0	0	0	0	0	0	1	0	0	0	secara santai
lemma	0	0	0	0	0	0	1	0	0	0	lemma
lemon	0	0	1	0	0	1	0	0	0	0	limau
lend	0	0	0	0	0	0	0	0	0	0	meminjamkan
lender	0	0	0	0	0	0	0	0	0	1	pemberi pinjaman
lending	0	0	0	0	0	0	0	0	0	0	memberi pinjaman
length	0	0	0	0	0	0	0	0	0	0	panjang
lengthen	0	0	0	0	0	0	0	0	0	0	memanjangkan
lengthened	0	0	0	0	0	0	0	0	0	0	dipanjangkan
lengthening	0	0	0	0	0	0	0	0	0	0	memanjangkan
lengthwise	0	0	0	0	0	0	0	0	0	0	memanjang
lengthy	0	0	0	0	0	0	0	0	0	0	panjang lebar
leniency	0	0	0	0	0	0	0	0	0	0	kelonggaran
lenient	0	0	0	0	0	0	1	0	0	0	berlembut
lens	0	0	0	0	0	0	0	0	0	0	kanta
leopard	0	0	0	0	0	0	0	0	0	0	harimau bintang
leprosy	0	0	1	1	0	1	0	1	0	0	penyakit kusta
lessee	0	0	0	0	0	0	0	0	0	0	pemajak
lessen	0	1	0	0	0	1	0	0	0	0	kurangkan
lessening	0	0	0	0	0	0	0	0	0	0	berkurangan
lesser	0	0	1	0	0	1	0	0	0	0	lebih rendah
lesson	0	1	0	0	0	0	1	0	0	1	pelajaran
lessor	0	0	0	0	0	0	0	0	0	0	pemajak
lethal	0	0	1	1	0	1	0	1	0	0	maut
lethargic	0	0	0	0	0	0	0	0	0	0	lesu
lethargy	0	0	0	0	0	1	0	1	0	0	kelesuan
letter	0	1	0	0	0	0	0	0	0	0	surat
lettered	0	1	0	0	0	0	1	0	0	1	bersurat
letters	0	0	0	0	0	0	0	0	0	0	surat
lettuce	0	0	0	0	0	0	0	0	0	0	selada
leukemia	1	0	0	1	0	1	0	1	0	0	leukemia
levee	0	0	0	0	0	0	0	0	0	1	tanggul
level	0	0	0	0	0	0	1	0	0	1	tahap
lever	0	0	0	0	0	0	0	0	0	0	tuas
leverage	0	0	0	0	0	0	1	0	0	0	leverage
levy	0	0	0	0	0	1	0	0	0	0	levi
lewd	0	0	1	0	0	1	0	0	0	0	lucah
lexicon	0	0	0	0	0	0	0	0	0	0	leksikon
ley	0	0	0	0	0	0	0	0	0	0	ley
liabilities	0	0	0	0	0	0	0	0	0	0	liabiliti
liability	0	0	0	0	0	0	0	0	0	0	liabiliti
liaison	0	0	0	0	0	1	0	0	0	0	penghubung
liar	0	0	1	0	0	1	0	0	0	0	penipu
libel	1	0	0	1	0	1	0	0	0	1	fitnah
libelous	0	0	0	0	0	0	0	0	0	0	memfitnah
liberal	0	0	0	0	0	1	1	0	0	0	liberal
liberalism	0	0	0	0	0	0	0	0	0	0	liberalisme
liberate	1	1	0	0	1	0	1	0	1	1	membebaskan
liberation	0	1	0	0	1	0	1	0	1	0	pembebasan
liberty	0	1	0	0	1	0	1	0	1	1	kebebasan
libido	0	0	0	0	0	0	0	0	0	0	libido
librarian	0	0	0	0	0	0	0	0	0	0	pustakawan
library	0	0	0	0	0	0	1	0	0	0	perpustakaan
libretto	0	0	0	0	0	0	0	0	0	0	libretto
license	0	0	0	0	0	0	0	0	0	0	lesen
lichen	0	0	0	0	0	0	0	0	0	0	lichen
lick	0	0	1	0	0	1	0	0	0	0	menjilat
lid	0	0	0	0	0	0	0	0	0	0	tudung
lie	1	0	1	0	0	1	0	1	0	0	berbohong
liege	0	0	0	0	0	0	0	0	0	0	liege
lien	0	0	0	0	0	0	0	0	0	0	lien
lieu	0	0	0	0	0	0	0	0	0	0	pengganti
lieutenant	0	0	0	0	0	0	0	0	0	1	leftenan
life	0	0	0	0	0	0	0	0	0	0	kehidupan
lifeblood	0	0	0	0	0	0	1	0	0	0	darah hidup
lifeboat	0	0	0	0	0	0	0	0	0	0	bot penyelamat
lifeless	0	0	0	1	0	1	0	1	0	0	tak bermaya
lifelike	0	0	0	0	0	0	0	0	0	0	seperti kehidupan
lifelong	0	0	0	0	0	0	0	0	0	0	sepanjang hayat
lifetime	0	0	0	0	0	0	0	0	0	0	seumur hidup
lift	0	0	0	0	0	0	0	0	0	0	lif
ligament	0	0	0	0	0	0	0	0	0	0	ligamen
ligation	0	0	0	0	0	0	0	0	0	0	pengikatan
light	0	0	0	0	0	0	0	0	0	0	ringan
lighten	0	0	0	0	0	0	0	0	0	0	meringankan
lighthouse	0	0	0	0	0	0	1	0	0	0	rumah api
lightness	0	0	0	0	0	0	0	0	0	0	ringan
lightning	1	0	0	1	0	0	0	0	1	0	kilat
likelihood	0	0	0	0	0	0	0	0	0	0	kemungkinan
likeness	0	0	0	0	0	0	0	0	0	0	keserupaan
likewise	0	0	0	0	0	0	0	0	0	0	begitu juga
liking	0	0	0	0	1	0	1	0	0	1	suka
lilac	0	0	0	0	0	0	0	0	0	0	ungu
lily	0	0	0	0	0	0	0	0	0	0	lily
limb	0	0	0	0	0	0	0	0	0	0	anggota badan
limbo	0	0	0	0	0	0	0	0	0	0	limbo
limit	0	0	0	0	0	0	0	0	0	0	had
limitation	0	0	0	0	0	0	0	0	0	0	had
limited	1	0	0	0	0	1	0	1	0	0	terhad
limitless	0	0	0	0	0	0	0	0	0	0	tanpa had
limousine	0	0	0	0	0	0	0	0	0	0	limosin
limp	0	0	0	0	0	1	0	0	0	0	lembik
lin	0	0	0	0	0	0	0	0	0	0	lin
line	0	0	0	0	0	0	0	0	0	0	barisan
lineage	0	0	0	0	0	0	0	0	0	0	keturunan
lineal	0	0	0	0	0	0	0	0	0	0	lineal
linear	0	0	0	0	0	0	0	0	0	0	linear
lined	0	0	0	0	0	0	0	0	0	0	berbaris
linen	0	0	0	0	0	0	0	0	0	0	linen
liner	0	0	0	0	0	0	0	0	0	0	pelapik
lines	0	0	0	1	0	0	0	0	0	0	garisan
linger	0	1	0	0	0	0	0	0	0	0	berlama-lama
lingo	0	0	0	0	0	0	0	0	0	0	lingo
lingual	0	0	0	0	0	0	0	0	0	0	lingual
linguist	0	0	0	0	0	0	1	0	0	1	ahli bahasa
linguistic	0	0	0	0	0	0	0	0	0	0	linguistik
linguistics	0	0	0	0	0	0	0	0	0	0	linguistik
lining	0	0	0	0	0	0	0	0	0	0	lapisan
link	0	0	0	0	0	0	0	0	0	0	pautan
linoleum	0	0	0	0	0	0	0	0	0	0	linoleum
lint	0	0	0	0	0	1	0	0	0	0	serabut
lion	0	0	0	1	0	0	1	0	0	0	singa
lip	0	0	0	0	0	0	0	0	0	0	bibir
lipstick	0	0	0	0	0	0	0	0	0	0	Gincu
liquefaction	0	0	0	0	0	0	0	0	0	0	pencairan
liquefied	0	0	0	0	0	0	0	0	0	0	cair
liqueur	0	0	0	0	0	0	0	0	0	0	minuman keras
liquid	0	0	0	0	0	0	0	0	0	0	cecair
liquidate	0	0	0	0	0	0	0	0	0	0	mencairkan
liquidation	0	0	0	0	0	0	0	0	0	0	pembubaran
liquidator	0	0	0	0	0	0	0	0	0	0	pelikuidasi
liquidity	0	0	0	0	0	0	0	0	0	0	kecairan
liquor	1	0	0	0	1	1	0	1	0	0	minuman keras
lisp	0	0	0	0	0	0	0	0	0	0	lisp
list	0	0	0	0	0	0	0	0	0	0	senarai
listen	0	0	0	0	0	0	0	0	0	0	dengar
listener	0	0	0	0	0	0	0	0	0	0	pendengar
listing	0	0	0	0	0	0	0	0	0	0	penyenaraian
listless	0	0	0	0	0	1	0	1	0	0	tidak bermaya
litany	0	0	0	0	0	0	0	0	0	0	litanya
literally	0	0	0	0	0	0	0	0	0	0	secara literal
literary	0	0	0	0	0	0	0	0	0	0	sastera
literature	0	0	0	0	0	0	0	0	0	0	sastera
lithe	0	0	0	0	0	0	1	0	0	0	lincah
lithograph	0	0	0	0	0	0	0	0	0	0	litograf
