English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Esperanto Word
lunacy	1	0	1	1	0	1	0	1	0	0	frenezeco
lunar	0	0	0	0	0	0	0	0	0	0	luna
lunatic	1	0	1	1	0	1	0	0	0	0	frenezulo
lunch	0	0	0	0	0	0	0	0	0	0	tagmanĝo
luncheon	0	0	0	0	0	0	0	0	0	0	tagmanĝo
lunge	0	0	0	0	0	0	0	0	1	0	ĵeto
lungs	0	0	0	0	0	0	0	0	0	0	pulmoj
lurch	0	0	0	0	0	1	0	0	0	0	ŝanceli
lure	0	0	0	0	0	1	0	0	0	0	logi
lurid	0	0	1	0	0	1	0	0	0	0	sensacia
lurk	0	0	0	0	0	1	0	0	0	0	embuskas
lurking	0	0	0	0	0	1	0	0	0	0	kaŝatendante
luscious	0	1	0	0	1	0	1	0	0	0	bongusta
lush	0	0	1	0	0	1	0	1	0	0	abunda
lust	0	1	0	0	0	1	0	0	0	0	volupto
luster	0	0	0	0	1	0	1	0	0	0	brilo
lustful	0	0	0	0	0	1	0	0	0	0	volupta
lustrous	0	0	0	0	0	0	1	0	0	0	brila
lusty	0	0	1	0	0	0	0	0	0	0	volupta
lute	0	0	0	0	0	0	0	0	0	0	liuto
luxuriant	0	0	0	0	0	0	1	0	0	0	luksa
luxurious	0	0	0	0	1	0	1	0	0	0	luksa
luxury	0	0	0	0	1	0	1	0	0	0	lukso
lying	1	0	1	0	0	1	0	0	0	0	mensoge
lymph	0	0	0	0	0	0	0	0	0	0	limfo
lymphatic	0	0	0	0	0	0	0	0	0	0	limfataj
lynch	1	0	1	1	0	1	0	1	0	0	linĉo
lynx	0	0	0	0	0	0	0	0	0	0	linko
lyre	0	0	0	0	1	0	1	0	0	0	liro
lyric	0	0	0	0	0	0	0	0	0	0	lirika
lyrical	0	0	0	0	1	0	1	0	0	0	lirika
mace	0	0	0	1	0	1	0	0	0	0	muskatfloro
machine	0	0	0	0	0	0	0	0	0	1	maŝino
machinery	0	0	0	0	0	0	0	0	0	0	maŝinaro
machinist	0	0	0	0	0	0	0	0	0	0	maŝinisto
mackerel	0	0	0	0	0	0	0	0	0	0	skombro
mad	1	0	1	1	0	1	0	1	0	0	freneza
madam	0	0	0	0	0	0	0	0	0	0	sinjorino
madame	0	0	0	0	0	0	0	0	0	0	sinjorino
madden	1	0	0	1	0	1	0	0	0	0	freneza
madman	1	0	0	1	0	1	0	0	0	0	frenezulo
madness	1	0	0	1	0	1	0	0	0	0	frenezo
mafia	0	0	0	1	0	1	0	0	0	0	mafio
magazine	0	0	0	0	0	0	0	0	0	0	revuo
mage	0	0	0	1	0	0	0	0	0	0	mage
magenta	0	0	0	0	0	0	0	0	0	0	magenta
maggot	0	0	1	0	0	1	0	0	0	0	larvo
magic	0	0	0	0	0	0	0	0	0	0	magio
magical	0	1	0	0	1	0	1	0	1	0	magia
magician	0	0	0	0	0	0	0	0	1	0	magiisto
magistrate	0	0	0	0	0	0	0	0	0	0	magistrato
magma	0	0	0	0	0	0	0	0	0	0	magmo
magnate	0	0	0	0	0	0	0	0	0	0	magnato
magnet	0	0	0	0	0	0	1	0	0	1	magneto
magnetism	0	0	0	0	0	0	1	0	0	0	magnetismo
magnetite	0	0	0	0	0	0	1	0	0	0	magnetito
magnificence	0	1	0	0	1	0	1	0	0	1	grandiozeco
magnificent	0	1	0	0	1	0	1	0	1	1	grandioza
magnifier	0	0	0	0	0	0	0	0	0	0	lupeo
magnify	0	0	0	0	0	0	0	0	0	0	pligrandigi
magnitude	0	0	0	0	0	0	0	0	0	0	grando
magpie	0	0	0	0	0	0	0	0	0	0	pigo
maid	0	0	0	0	0	0	0	0	0	0	servistino
maiden	0	0	0	0	0	0	1	0	0	0	fraŭlino
mail	0	1	0	0	0	0	0	0	0	0	poŝto
main	0	0	0	0	0	0	1	0	0	0	ĉefa
mainland	0	0	0	0	0	0	0	0	0	0	kontinento
mainstay	0	0	0	0	0	0	1	0	0	1	ĉefapogilo
maintenance	0	0	0	0	0	0	0	0	0	1	prizorgado
majestic	0	1	0	0	1	0	1	0	1	1	majesta
majesty	0	0	0	0	0	0	1	0	0	1	majesteco
major	0	0	0	0	0	0	1	0	0	0	majoro
majority	0	0	0	0	1	0	1	0	0	1	plimulto
make	0	0	0	0	0	0	0	0	0	0	fari
maker	0	0	0	0	0	0	0	0	0	0	fabrikisto
makeshift	0	0	0	0	0	1	0	0	0	0	improvizita
makeup	0	0	0	0	0	0	0	0	0	0	ŝminko
malady	0	0	0	0	0	1	0	0	0	0	malsano
malaise	0	0	0	0	0	1	0	1	0	0	malbonfarto
malaria	0	0	1	1	0	1	0	1	0	0	malario
malevolent	1	0	1	1	0	1	0	1	0	0	malbonvola
malfeasance	0	0	1	0	0	1	0	0	0	0	misfaro
malformation	0	0	0	0	0	1	0	0	0	0	misformiĝo
malice	1	0	0	1	0	1	0	0	0	0	malico
malicious	1	0	1	1	0	1	0	1	0	0	malica
malign	1	0	1	0	0	1	0	0	0	0	malignaj
malignancy	0	0	0	1	0	1	0	1	0	0	maligneco
malignant	1	0	0	1	0	1	0	0	0	0	maligna
mall	0	0	0	0	0	0	0	0	0	0	butikcentro
malleable	0	0	0	0	0	0	0	0	0	0	modebla
mallet	0	0	0	0	0	0	0	0	0	0	maleo
malpractice	1	0	0	0	0	1	0	0	0	0	mispraktiko
mamma	0	0	0	0	0	0	0	0	0	1	panjo
mammal	0	0	0	0	0	0	0	0	0	0	mamulo
mammoth	0	0	0	0	0	0	0	0	0	0	mamuto
manage	0	0	0	0	0	0	1	0	0	1	administri
management	0	0	0	0	0	0	1	0	0	1	administrado
manager	0	0	0	0	0	0	0	0	0	0	manaĝero
mandamus	0	0	0	1	0	1	0	0	0	0	mandamus
mandarin	0	0	0	0	0	0	1	0	0	1	mandareno
mandate	0	0	0	0	0	0	0	0	0	0	mandato
mandible	0	0	0	0	0	0	0	0	0	0	mandiblo
mandolin	0	0	0	0	0	0	0	0	0	0	mandolino
mandrel	0	0	0	0	0	0	0	0	0	0	mandrilo
mane	0	0	0	0	0	0	0	0	0	0	kolhararo
maneuver	0	0	0	0	0	0	0	0	0	0	manovro
maneuvering	0	0	0	0	0	0	0	0	0	0	manovrado
mange	0	0	1	1	0	1	0	0	0	0	mange
manger	0	0	0	0	0	0	0	0	0	0	staltrogo
mangle	1	0	1	1	0	1	0	1	0	0	mangle
mango	0	0	0	0	0	0	0	0	0	0	mango
mangosteen	0	0	0	0	0	0	0	0	0	0	mangostano
manhood	0	0	0	0	0	0	1	0	0	0	vireco
mania	0	0	0	0	0	1	0	0	0	0	manio
maniac	1	0	0	1	0	1	0	0	0	0	maniulo
maniacal	0	0	0	0	0	1	0	0	0	0	maniulo
manicure	0	0	0	0	0	0	0	0	0	0	manikuro
manifest	0	0	0	0	0	0	0	0	0	0	manifesti
manifestation	0	0	0	1	0	0	0	0	0	0	manifestiĝo
manifested	0	0	0	0	0	0	1	0	0	0	manifestita
manifestly	0	0	0	0	0	0	0	0	0	0	evidente
manifesto	0	0	0	0	0	0	0	0	0	0	manifesto
manifold	0	0	0	0	0	0	0	0	0	0	dukto
manipulate	0	0	0	0	0	1	0	0	0	0	manipuli
manipulation	1	0	0	1	0	1	0	0	0	0	manipulado
mankind	0	0	0	0	0	0	0	0	0	0	homaro
manly	0	0	0	0	0	0	1	0	0	0	vireca
manna	0	0	0	0	0	0	1	0	0	0	manao
manner	0	0	0	0	0	0	0	0	0	0	maniero
mannered	0	0	0	0	0	0	1	0	0	0	edukata
manners	0	0	0	0	0	0	1	0	0	0	moroj
manor	0	0	0	0	0	0	0	0	0	0	grandbieno
mansion	0	0	0	0	0	0	0	0	0	0	domego
manslaughter	1	0	1	1	0	1	0	1	1	0	mortigo
mantle	0	0	0	0	0	0	0	0	0	0	mantelo
manual	0	0	0	0	0	0	0	0	0	1	manlibro
manufacture	0	0	0	0	0	0	0	0	0	0	fabrikado
manufacturer	0	0	0	0	0	0	1	0	0	0	fabrikanto
manure	0	0	1	0	0	1	0	0	0	0	sterko
manuscript	0	0	0	0	0	0	0	0	0	0	manuskripto
map	0	0	0	0	0	0	0	0	0	0	mapo
mar	0	0	0	0	0	1	0	0	0	0	mar
marble	0	0	0	0	0	0	0	0	0	0	marmoro
marbled	0	0	0	0	0	0	0	0	0	0	marmorumitaj
marbles	0	0	0	0	0	0	0	0	0	0	marmoroj
march	0	0	0	0	0	0	1	0	0	0	marŝi
mare	0	0	0	0	0	0	0	0	0	0	ĉevalino
margin	0	0	0	0	0	1	0	1	0	0	marĝeno
marginal	0	0	0	0	0	0	0	0	0	0	marĝena
marijuana	0	0	0	0	0	0	0	0	0	0	mariĥuano
marine	0	0	0	0	0	0	0	0	0	1	mara
mariner	0	0	0	0	0	0	0	0	0	0	maristo
maritime	0	0	0	0	0	0	0	0	0	0	mara
mark	0	0	0	0	0	0	0	0	0	0	marko
marked	0	0	0	0	0	0	1	0	0	0	markita
market	0	0	0	0	0	0	0	0	0	0	merkato
marketable	0	0	0	0	0	0	1	0	0	0	vendebla
marketplace	0	0	0	0	0	0	0	0	0	0	foirejo
marks	0	0	0	0	0	0	0	0	0	0	markoj
marl	0	0	0	0	0	0	0	0	0	0	marno
marmalade	0	0	0	0	0	0	0	0	0	0	marmelado
maroon	0	0	0	0	0	1	0	0	0	0	kaŝtanbruna
marquee	0	0	0	0	0	0	0	0	0	0	markezo
marquis	0	0	0	0	0	0	1	0	0	0	markizo
marriage	0	1	0	0	1	0	1	0	0	1	geedzeco
married	0	0	0	0	0	0	0	0	0	0	edziĝinta
marrow	0	0	0	0	1	0	1	0	0	1	medolo
marry	0	1	0	1	1	0	1	0	1	1	edziĝi
marsh	0	0	0	0	0	0	0	0	0	0	marĉo
marshal	0	0	0	0	0	0	1	0	0	1	marŝalo
mart	0	0	0	0	0	0	0	0	0	0	mart
martial	1	0	0	0	0	0	0	0	0	0	militema
martingale	0	0	0	0	0	1	0	0	0	0	martingale
martyr	0	0	0	1	0	1	0	1	0	0	martiro
martyrdom	0	0	0	1	0	1	0	1	0	0	martireco
marvel	0	0	0	0	0	0	1	0	1	0	miri
marvelous	0	0	0	0	1	0	1	0	0	0	mirinda
marvelously	0	0	0	0	1	0	1	0	0	0	mirinde
masculine	0	0	0	0	0	0	1	0	0	0	vira
masculinity	0	0	0	0	0	0	0	0	0	0	vireco
mash	0	0	0	0	0	0	0	0	0	0	mash
mask	0	0	0	0	0	0	0	0	0	0	masko
masochism	1	0	1	1	0	1	0	0	0	0	masoĥismo
mason	0	0	0	0	0	0	0	0	0	0	masonisto
masquerade	0	0	0	0	0	0	0	0	0	0	maskerado
mass	0	0	0	0	0	0	0	0	0	0	maso
massacre	1	0	1	1	0	1	0	1	0	0	masakro
massage	0	0	0	0	1	0	1	0	0	0	masaĝo
massive	0	0	0	0	0	0	0	0	0	0	masiva
master	0	0	0	0	0	0	1	0	0	0	majstro
mastermind	0	0	0	0	0	0	0	0	0	0	plancerbo
masterpiece	0	0	0	0	1	0	1	0	0	0	ĉefverko
mastery	1	0	0	0	1	0	1	0	0	1	majstreco
masturbate	0	0	0	0	0	0	0	0	0	0	masturbi
masturbation	0	0	0	0	0	0	0	0	0	0	masturbado
mat	0	0	0	0	0	0	0	0	0	0	mato
match	0	0	0	0	0	0	0	0	0	0	matĉo
matching	0	0	0	0	0	0	0	0	0	0	kongruo
matchmaker	0	1	0	0	0	0	0	0	0	0	matchmaker
mate	0	0	0	0	0	0	1	0	0	1	amiko
material	0	0	0	0	0	0	0	0	0	0	materialo
materialism	0	0	0	0	0	1	0	0	0	0	materialismo
materialist	0	0	1	0	0	1	0	0	0	0	materiisto
materialistic	0	0	0	0	0	0	0	0	0	0	materiisma
materiality	0	0	0	0	0	0	0	0	0	0	materieco
materialize	0	0	0	0	0	0	0	0	0	0	realiĝi
materially	0	0	0	0	0	0	0	0	0	0	materie
materials	0	0	0	0	0	0	0	0	0	0	materialoj
materiel	0	0	0	0	0	0	0	0	0	0	materialo
maternal	0	1	0	0	0	1	1	0	0	0	patrina
maternity	0	0	0	0	0	0	0	0	0	0	patrineco
mathematical	0	0	0	0	0	0	0	0	0	1	matematika
mathematician	0	0	0	0	0	0	0	0	0	0	matematikisto
mathematics	0	0	0	0	0	0	0	0	0	0	matematiko
matriculation	0	0	0	0	0	0	0	0	0	0	matrikulado
matrimony	0	1	0	0	1	0	1	0	0	1	edzeco
matrix	0	0	0	0	0	0	0	0	0	0	matrico
matron	0	0	0	0	0	0	1	0	0	1	matrono
matted	0	0	0	0	0	0	0	0	0	0	matigis
matter	0	0	0	0	0	0	0	0	0	0	afero
matting	0	0	0	0	0	0	0	0	0	0	mating
mattress	0	0	0	0	0	0	0	0	0	0	matraco
maturation	0	0	0	0	0	0	0	0	0	0	maturiĝo
maturity	0	0	0	0	0	0	0	0	0	0	matureco
mausoleum	0	0	0	0	0	0	0	1	0	0	maŭzoleo
mauve	0	0	0	0	0	0	0	0	0	0	malva
maxim	0	0	0	0	0	0	0	0	0	1	maxim
maximum	0	0	0	0	0	0	1	0	0	0	maksimume
mayor	0	0	0	0	0	0	1	0	0	0	urbestro
maze	0	0	0	0	0	0	0	0	0	0	labirinto
mead	0	0	0	0	0	0	0	0	0	0	medo
meadow	0	0	0	0	0	0	1	0	0	0	herbejo
meal	0	0	0	0	0	0	0	0	0	0	manĝo
meander	0	0	0	0	0	0	0	0	0	0	meandro
meandering	0	0	0	0	0	1	0	0	0	0	serpentumante
meaning	0	0	0	0	0	0	0	0	0	0	signifo
meaningless	0	0	0	0	0	1	0	1	0	0	sensenca
means	0	0	0	0	0	0	0	0	0	0	signifas
meantime	0	0	0	0	0	0	0	0	0	0	intertempe
measles	0	0	1	1	0	1	0	1	0	0	morbilo
measurable	0	0	0	0	0	0	0	0	0	0	mezurebla
measure	0	0	0	0	0	0	0	0	0	1	mezuri
measured	0	0	0	0	0	0	1	0	0	1	mezurita
measurement	0	0	0	0	0	0	0	0	0	0	mezurado
measuring	0	0	0	0	0	0	0	0	0	0	mezurado
meat	0	0	0	0	0	0	0	0	0	0	viando
mechanic	0	0	0	0	0	0	0	0	0	0	mekanikisto
mechanical	0	0	0	0	0	0	0	0	0	0	mekanika
mechanism	0	0	0	0	0	0	0	0	0	0	mekanismo
medal	0	1	0	0	1	0	1	0	1	1	medalo
medallion	0	0	0	0	0	0	0	0	0	0	medaljono
medallist	0	0	0	0	0	0	0	0	0	0	medalisto
meddle	1	0	0	0	0	1	0	0	0	0	enmiksiĝi
meddling	0	0	0	0	0	0	0	0	0	0	enmiksiĝi
media	0	0	0	0	0	0	0	0	0	0	amaskomunikiloj
medial	0	0	0	0	0	0	0	0	0	0	mediala
median	0	0	0	0	0	0	0	0	0	0	mediano
mediate	0	1	0	0	0	0	1	0	0	1	peri
mediation	0	0	0	0	0	0	1	0	0	0	mediacio
mediator	0	1	0	0	0	0	1	0	0	1	mediatoro
medical	0	1	0	1	0	0	1	0	0	1	medicina
medicinal	0	0	0	0	0	0	0	0	0	0	kuracaj
medicine	0	0	0	0	0	0	0	0	0	0	medikamento
medieval	0	0	0	0	0	0	0	0	0	0	mezepoka
mediocre	0	0	0	0	0	1	0	0	0	0	mezbona
mediocrity	0	0	0	0	0	1	0	0	0	0	mezboneco
meditate	0	1	0	0	1	0	1	0	0	1	mediti
meditation	0	0	0	0	0	0	0	0	0	0	meditado
meditative	0	0	0	0	0	0	0	0	0	0	meditema
mediterranean	0	0	0	0	0	0	1	0	0	0	mediteranea
medium	0	0	0	0	0	0	0	0	0	0	mediumo
medley	0	0	0	0	0	0	1	0	0	0	konfuzaĵo
meek	0	0	0	0	0	0	0	1	0	0	milda
meet	0	0	0	0	0	0	0	0	0	0	renkonti
meeting	0	0	0	0	0	0	0	0	0	0	kunveno
melancholic	0	0	0	0	0	1	0	1	0	0	melankolia
melancholy	0	0	0	0	0	1	0	1	0	0	melankolio
melee	0	0	0	1	0	1	0	0	0	0	manbatalo
melodious	0	0	0	0	0	0	0	0	0	0	melodia
melodrama	1	0	0	0	0	1	0	1	0	0	melodramo
melodramatic	0	0	0	0	0	0	0	0	0	0	melodrama
melody	0	0	0	0	0	0	0	0	0	0	melodio
melt	0	0	0	0	0	0	0	0	0	0	fandi
meltdown	0	0	0	0	0	1	0	1	0	0	disfandiĝo
melting	0	0	0	0	0	0	0	0	0	0	fandante
member	0	0	0	0	0	0	0	0	0	0	membro
membrane	0	0	0	0	0	0	0	0	0	0	membrano
memento	0	0	0	0	0	0	1	0	0	0	memento
memo	0	0	0	0	0	0	0	0	0	0	noto
memoir	0	0	0	0	0	0	0	0	0	0	memoraĵo
memorabilia	0	0	0	0	0	0	0	0	0	0	memorindaĵoj
memorable	0	0	0	0	1	0	1	0	1	1	memorinda
memorandum	0	0	0	0	0	0	0	0	0	0	memorando
memorial	0	0	0	0	0	0	0	0	0	0	monumento
memorials	0	0	0	0	0	0	0	1	0	0	monumentoj
memorize	0	0	0	0	0	0	0	0	0	0	enmemorigi
memory	0	0	0	0	0	0	0	0	0	0	memoro
menace	1	0	0	1	0	1	0	0	0	0	minaco
menacing	1	0	0	1	0	1	0	0	0	0	minaca
menagerie	0	0	0	0	0	0	0	0	0	0	menaĝerio
mend	0	0	0	0	0	0	0	0	0	0	ripari
mending	0	0	0	0	0	0	1	0	0	0	riparante
menial	0	0	0	0	0	1	0	0	0	0	humila
meniscus	0	0	0	0	0	0	0	0	0	0	menisko
menses	0	0	0	0	0	0	1	0	0	0	menstruoj
menstrual	0	0	0	0	0	0	0	0	0	0	menstrua
mental	0	0	0	0	0	0	0	0	0	0	mensa
mention	0	0	0	0	0	0	0	0	0	0	mencii
mentor	0	0	0	0	0	0	1	0	0	1	mentoro
menu	0	0	0	0	0	0	0	0	0	0	menuo
meow	0	0	0	0	0	0	0	0	0	0	miaŭ
mercantile	0	0	0	0	0	0	0	0	0	0	komerca
mercenary	0	0	0	1	0	1	0	0	0	0	soldulo
merchandise	0	0	0	0	0	0	0	0	0	0	varo
merchant	0	0	0	0	0	0	0	0	0	1	komercisto
merciful	0	0	0	0	0	0	1	0	0	0	kompatema
merciless	0	0	0	1	0	1	0	0	0	0	senkompata
mercurial	0	0	0	0	0	0	0	0	0	0	mercurial
mercy	0	0	0	0	0	0	1	0	0	0	kompaton
mere	0	0	0	0	0	0	0	0	0	0	nura
merge	0	1	0	0	0	0	1	0	0	0	kunfandi
meridian	0	0	0	0	0	0	0	0	0	0	meridiano
meridional	0	0	0	0	0	0	0	0	0	0	meridional
merit	0	0	0	0	0	0	1	0	0	1	merito
meritorious	0	0	0	0	1	0	1	0	0	1	meritplena
mermaid	0	0	0	0	0	0	0	0	0	0	marvirino
merriment	0	0	0	0	1	0	1	0	1	0	gajeco
merry	0	0	0	0	1	0	1	0	0	0	gaja
mesa	0	0	0	0	0	0	0	0	0	0	mesa
mesh	0	0	0	0	0	0	0	0	0	0	maŝo
meshes	0	0	0	0	0	0	0	0	0	0	maŝoj
mesmerized	0	0	0	0	0	0	0	0	0	0	hipnotigita
mess	0	0	1	0	0	1	0	0	0	0	malordo
message	0	0	0	0	0	0	0	0	0	0	mesaĝo
messenger	0	0	0	0	0	0	0	0	0	1	mesaĝisto
messy	0	0	1	0	0	1	0	0	0	0	senorda
metabolism	0	0	0	0	0	0	0	0	0	0	metabolo
metal	0	0	0	0	0	0	0	0	0	0	metalo
metallurgy	0	0	0	0	0	0	0	0	0	0	metalurgio
metamorphosis	0	0	0	0	0	0	0	0	0	0	metamorfozo
metaphor	0	0	0	0	0	0	0	0	0	0	metaforo
metaphorical	0	0	0	0	0	0	0	0	0	0	metafora
metaphysical	0	0	0	0	0	0	0	0	0	0	metafizika
metaphysics	0	0	0	0	0	0	0	0	0	0	metafiziko
metastasis	0	0	0	0	0	1	0	0	0	0	metastazo
meteor	0	0	0	0	0	0	0	0	0	0	meteoro
meteoric	0	0	0	0	0	0	0	0	0	0	meteika
meteorite	0	0	0	0	0	0	0	0	0	0	meteorito
meteorological	0	0	0	0	0	0	0	0	0	0	meteologiaj
meteorology	0	0	0	0	0	0	0	0	0	0	meteologio
meter	0	0	0	0	0	0	0	0	0	0	metro
methanol	0	0	0	0	0	1	0	0	0	0	metanolo
method	0	0	0	0	0	0	0	0	0	0	metodo
methodical	0	0	0	0	0	0	0	0	0	0	metoda
meticulous	0	0	0	0	0	0	0	0	0	0	skrupula
metric	0	0	0	0	0	0	0	0	0	0	metriko
metrical	0	0	0	0	0	0	0	0	0	0	metrika
metrology	0	0	0	0	0	0	0	0	0	0	metrologio
metropolis	0	0	0	0	0	0	0	0	0	0	metropolo
metropolitan	0	0	0	0	0	0	1	0	0	0	metropolano
mettle	0	0	0	0	0	0	1	0	0	0	kuraĝo
mew	0	0	0	0	0	0	0	0	0	0	miaŭ
mica	0	0	0	0	0	0	0	0	0	0	glimo
mick	0	0	0	0	0	0	0	0	0	0	mick
microbe	0	0	0	0	0	0	0	0	0	0	mikrobo
microbiology	0	0	0	0	0	0	0	0	0	0	mikrobiologio
microcosm	0	0	0	0	0	0	0	0	0	0	mikrokosmo
microgram	0	0	0	0	0	0	0	0	0	0	mikrogramo
micrometer	0	0	0	0	0	0	0	0	0	0	mikrometro
micron	0	0	0	0	0	0	0	0	0	0	mikrono
microphone	0	0	0	0	0	0	0	0	0	0	mikrofono
microscope	0	0	0	0	0	0	0	0	0	1	mikroskopo
microscopic	0	0	0	0	0	0	0	0	0	0	mikroskopa
microscopically	0	0	0	0	0	0	0	0	0	0	mikroskope
microscopy	0	0	0	0	0	0	1	0	0	0	mikroskopio
mid	0	0	0	0	0	0	0	0	0	0	mezo
midday	0	0	0	0	0	0	0	0	0	0	tagmezo
middle	0	0	0	0	0	0	0	0	0	0	mezo
middleman	0	0	0	0	0	0	0	0	0	0	peranto
midland	0	0	0	0	0	0	0	0	0	0	midland
midnight	0	0	0	0	0	0	0	0	0	0	noktomezo
midst	0	0	0	0	0	0	0	0	0	0	meze
midsummer	0	0	0	0	0	0	0	0	0	0	somermezo
midway	0	0	0	0	0	0	0	0	0	0	duonvoje
midwife	0	1	0	0	1	1	1	0	0	1	akuŝistino
midwifery	0	0	0	0	0	0	1	0	0	0	akuŝistino
mien	0	0	0	0	0	0	0	0	0	0	mien
mighty	1	0	0	1	1	0	1	0	0	1	potenca
migrate	0	0	0	0	0	0	0	0	0	0	migri
migration	0	0	0	0	0	0	0	0	0	0	migrado
migratory	0	0	0	0	0	0	0	0	0	0	migranta
mike	0	0	0	0	0	0	0	0	0	0	mike
mildew	0	0	1	0	0	1	0	0	0	0	milduo
mile	0	0	0	0	0	0	0	0	0	0	mejlo
mileage	0	0	0	0	0	0	0	0	0	0	kilometraĵo
milestone	0	0	0	0	0	0	0	0	0	0	mejloŝtono
militant	0	0	0	0	0	0	0	0	0	0	batalema
military	0	0	0	1	0	0	0	0	0	0	militistaro
militia	1	0	0	1	0	1	0	1	0	0	milico
milk	0	0	0	0	0	0	0	0	0	0	lakto
milky	0	0	0	0	0	0	0	0	0	0	lakteca
mill	0	1	0	0	0	0	0	0	0	0	muelejo
millennium	0	0	0	0	0	0	0	0	0	0	jarmilo
milligram	0	0	0	0	0	0	0	0	0	0	miligramo
millimeter	0	0	0	0	0	0	0	0	0	0	milimetro
million	0	0	0	0	0	0	0	0	0	0	miliono
millionaire	0	0	0	0	0	0	0	0	0	0	milionulo
mime	0	0	0	0	0	0	1	0	0	0	mimi
mimic	0	0	0	0	0	0	0	0	0	0	imiti
mimicking	0	0	0	0	0	0	0	0	0	0	imitante
mimicry	0	0	0	0	0	1	0	0	1	0	mimiko
mind	0	0	0	0	0	0	0	0	0	0	menso
minded	0	0	0	0	0	0	0	0	0	0	minded
mindful	0	0	0	0	0	0	1	0	0	0	atenta
mindfulness	0	0	0	0	0	0	1	0	0	0	atenteco
mine	0	0	0	0	0	0	0	0	0	0	mia
miner	0	0	0	0	0	0	0	0	0	0	ministo
mineral	0	0	0	0	0	0	0	0	0	0	mineralo
mineralogy	0	0	0	0	0	0	0	0	0	0	mineralogio
mingle	0	0	0	0	0	0	0	0	0	0	miksi
mingled	0	0	0	0	0	0	0	0	0	0	miksita
miniature	0	0	0	0	0	0	0	0	0	0	miniaturo
minibus	0	0	0	0	0	0	0	0	0	0	mikrobuso
minim	0	0	0	0	0	0	0	0	0	0	minimum
minimize	0	0	0	0	0	1	0	0	0	0	minimumigi
minimum	0	0	0	0	0	1	0	0	0	0	minimumo
minister	0	0	0	0	0	0	0	0	0	0	ministro
ministerial	0	0	0	0	0	0	0	0	0	0	ministeria
ministry	0	0	0	0	1	0	1	0	0	1	ministerio
minivan	0	0	0	0	0	0	0	0	0	0	furgoneto
minnow	0	0	0	0	0	0	0	0	0	0	minow
minor	0	0	0	0	0	0	0	0	0	0	minora
minority	0	0	0	0	0	1	0	0	0	0	minoritato
minstrel	0	0	0	0	0	0	0	0	0	0	menestrelo
mint	0	0	0	0	0	0	0	0	0	0	mento
minuscule	0	0	0	0	0	0	0	0	0	0	minusklo
minute	0	0	0	0	0	0	0	0	0	0	minuto
minutiae	0	0	0	0	0	0	0	0	0	0	detaloj
mir	0	0	0	0	0	0	0	0	0	0	mir
miracle	0	1	0	0	1	0	1	0	1	1	miraklo
miraculous	0	0	0	0	1	0	1	0	1	0	mirakla
mirage	0	0	0	0	0	0	0	0	0	0	miraĝo
mire	0	0	1	0	0	1	0	0	0	0	marĉo
mirror	0	0	0	0	0	0	0	0	0	0	spegulo
mirth	0	0	0	0	1	0	1	0	0	0	gajeco
misappropriation	0	0	0	0	0	0	0	0	0	0	misproprigo
misbehavior	1	0	1	0	0	1	0	0	1	0	miskonduto
miscarriage	0	0	0	1	0	1	0	1	0	0	aborto
miscellaneous	0	0	0	0	0	0	0	0	0	0	diversaj
miscellany	0	0	0	0	0	0	0	0	0	0	miksaĵo
mischief	0	0	0	0	0	1	0	0	0	0	petolon
mischievous	0	0	0	0	0	1	0	0	0	0	petolema
misconception	1	0	1	1	0	1	0	0	0	0	miskompreniĝo
misconduct	0	0	1	0	0	1	0	0	0	0	miskonduto
misdemeanor	0	0	0	0	0	0	0	0	0	0	delikto
miserable	1	0	1	0	0	1	0	1	0	0	mizera
miserably	0	0	0	0	0	1	0	1	0	0	mizere
misery	1	0	1	1	0	1	0	1	0	0	mizero
misfortune	0	0	0	1	0	1	0	1	0	0	malfeliĉo
misguided	0	0	1	0	0	1	0	0	0	0	misgvidita
mishap	0	0	1	1	0	1	0	1	1	0	malbonŝanco
misinformed	0	0	0	0	0	0	0	0	0	0	misinformita
misinterpretation	0	0	0	0	0	1	0	0	0	0	misinterpreto
mislead	1	0	0	1	0	1	0	0	0	1	erarigi
misleading	1	0	1	0	0	1	0	0	0	0	misgvida
mismanagement	0	0	0	0	0	1	0	0	0	0	misadministrado
mismatch	0	0	0	0	0	1	0	0	0	0	miskongruo
mismatched	0	0	0	0	0	0	0	0	0	0	miskongrua
misnomer	0	0	0	0	0	1	0	0	0	0	misnomo
misplace	1	0	1	0	0	1	0	0	0	0	mislokiĝas
misplaced	0	0	0	0	0	1	0	0	0	0	mislokigita
misrepresent	0	0	0	0	0	1	0	0	0	0	misprezenti
misrepresentation	0	0	0	0	0	1	0	1	0	0	misprezento
misrepresented	1	0	0	0	0	1	0	0	0	0	misprezentita
miss	0	0	0	0	0	0	0	0	0	0	fraŭlino
missile	0	0	0	1	0	0	0	0	0	0	misilo
missing	0	0	0	1	0	1	0	1	0	0	mankas
mission	0	0	0	0	0	0	0	0	0	0	misio
missionary	0	0	0	0	0	0	1	0	0	0	misiisto
misstatement	1	0	1	0	0	1	0	0	0	0	eraro
mist	0	0	0	0	0	0	0	0	0	0	nebulo
mistake	0	0	0	0	0	1	0	1	0	0	eraro
