English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Slovenian Word
locality	0	0	0	0	0	0	0	0	0	0	kraj
localization	0	0	0	0	0	0	0	0	0	0	lokalizacija
localize	0	1	0	0	0	0	0	0	0	0	lokalizirati
locate	0	0	0	0	0	0	0	0	0	0	poiskati
location	0	0	0	0	0	0	0	0	0	0	lokacijo
loch	0	0	0	0	0	0	0	0	0	0	jezero
lock	0	0	0	0	0	0	0	0	0	0	zaklepanje
locker	0	0	0	0	0	0	0	0	0	0	omarica
locksmith	0	0	0	0	0	0	0	0	0	0	ključavničar
lockup	0	0	0	1	0	1	0	1	0	0	zakleniti
locomotion	0	0	0	0	0	0	0	0	0	0	lokomotiva
locomotive	0	0	0	0	0	0	0	0	0	0	lokomotiva
locust	0	0	0	1	0	1	0	0	0	0	kobilica
lodge	0	0	0	0	0	0	0	0	0	0	prenočiti
lodger	0	0	0	0	0	0	0	0	0	0	stanovalec
lodging	0	0	0	0	0	0	0	0	0	1	prenočišče
loft	0	0	0	0	0	0	0	0	0	0	podstrešje
lofty	0	0	0	0	0	1	0	0	0	0	vzvišen
log	0	0	0	0	0	0	0	0	0	0	dnevnik
logarithm	0	0	0	0	0	0	0	0	0	0	logaritem
logarithmic	0	0	0	0	0	0	0	0	0	0	logaritemski
logic	0	0	0	0	0	0	0	0	0	0	logika
logical	0	0	0	0	0	0	1	0	0	0	logično
logistics	0	0	0	0	0	0	0	0	0	0	logistika
logotype	0	0	0	0	0	0	0	0	0	0	logotip
loin	0	0	0	0	0	0	0	0	0	0	hrbet
lollipop	0	0	0	0	0	0	0	0	0	0	Lizika
lone	0	0	0	0	0	0	0	1	0	0	osamljen
loneliness	0	0	0	1	0	1	0	1	0	0	osamljenost
lonely	1	0	1	1	0	1	0	1	0	0	osamljen
lonesome	0	0	0	0	0	1	0	1	0	0	osamljen
long	0	1	0	0	0	0	0	0	0	0	dolga
longevity	0	0	0	0	0	0	1	0	0	0	dolgoživost
longing	0	1	0	0	0	0	0	1	0	0	hrepenenje
longitude	0	0	0	0	0	0	0	0	0	0	zemljepisna dolžina
longitudinal	0	0	0	0	0	0	0	0	0	0	vzdolžni
longitudinally	0	0	0	0	0	0	0	0	0	0	vzdolžno
loo	0	0	1	0	0	1	0	0	0	0	loo
lookout	0	0	0	0	0	0	0	0	0	0	pazi
loom	0	1	0	1	0	1	0	0	0	0	statve
looming	0	0	0	0	0	0	0	0	0	0	grozi
loon	0	0	1	0	0	1	0	0	0	0	loon
loony	0	0	0	0	0	1	0	0	0	0	norec
loop	0	0	0	0	0	0	0	0	0	0	zanka
loophole	0	0	0	0	0	0	0	0	0	0	vrzel
loosen	0	0	0	0	0	0	0	0	0	0	popustiti
loosening	0	0	0	0	0	0	0	0	0	0	rahljanje
loot	0	0	0	0	0	1	0	0	0	0	plen
lop	0	0	0	0	0	0	0	0	0	0	lop
lopsided	0	0	0	0	0	0	0	0	0	0	narobe
lord	0	0	1	0	0	1	1	0	0	1	gospod
lords	0	0	0	0	0	0	0	0	0	0	gospodje
lordship	0	0	0	0	0	0	1	0	0	0	gospostvo
lore	0	0	0	0	0	0	0	0	0	0	izročilo
lorry	0	0	0	0	0	0	0	0	0	0	tovornjak
lose	1	0	1	1	0	1	0	1	1	0	izgubiti
losing	1	0	0	0	0	1	0	1	0	0	izguba
loss	1	0	0	1	0	1	0	1	0	0	izguba
lost	0	0	0	0	0	1	0	1	0	0	izgubljeno
lot	0	0	0	0	0	0	0	0	0	0	veliko
lotion	0	0	0	0	0	0	0	0	0	0	losjon
lots	0	0	0	0	0	0	0	0	0	0	veliko
lottery	0	1	0	0	0	0	0	0	0	0	loterija
lotto	0	0	0	0	0	0	0	0	0	0	loto
loud	0	0	0	0	0	0	0	0	0	0	glasno
loudly	0	0	0	0	0	0	0	0	0	0	glasno
loudness	1	0	0	0	0	1	0	0	0	0	glasnost
lounge	0	0	0	0	0	1	0	0	0	0	bivalni prostor
louse	0	0	1	0	0	1	0	0	0	0	uš
lovable	0	0	0	0	1	0	1	0	0	1	ljubek
love	0	0	0	0	1	0	1	0	0	0	ljubezen
lovely	0	1	0	0	1	0	1	1	1	1	lepo
lovemaking	0	0	0	0	1	0	1	0	0	1	ljubljenje
lover	0	1	0	0	1	0	1	0	0	1	ljubimec
loving	0	0	0	0	1	0	1	0	0	1	ljubeč
lower	0	0	0	0	0	1	0	1	0	0	nižje
lowering	0	0	0	0	0	1	0	0	0	0	znižanje
lowest	0	0	0	0	0	1	0	1	0	0	najnižja
lowlands	0	0	0	0	0	1	0	0	0	0	nižine
lowly	0	0	0	0	0	1	0	1	0	0	nizkotno
loyal	0	0	0	1	1	0	1	0	1	1	zvest
loyalty	0	0	0	0	0	0	1	0	0	1	zvestoba
lubricate	0	0	0	0	0	0	0	0	0	0	mazati
lubrication	0	0	0	0	0	0	0	0	0	0	mazanje
luck	0	1	0	0	1	0	1	0	1	0	sreča
lucky	0	0	0	0	1	0	1	0	1	0	srečen
ludicrous	0	0	0	0	0	1	0	0	0	0	smešno
lug	0	0	0	0	0	0	0	0	0	0	lug
luggage	0	0	0	0	0	0	0	0	0	0	prtljago
lull	0	1	0	0	0	0	0	0	0	0	zatišje
lullaby	0	0	0	0	0	0	0	0	0	0	uspavanka
lumbar	0	0	0	0	0	0	0	0	0	0	ledveno
lumber	0	0	0	0	0	0	0	0	0	0	les
lumbering	0	0	0	0	0	1	0	0	0	0	lesarstvo
luminescent	0	0	0	0	0	0	0	0	0	0	luminiscentna
luminous	0	0	0	0	0	0	0	0	0	0	svetleči
lump	0	0	0	0	0	1	0	0	0	0	grudo
lumpy	0	0	1	0	0	1	0	0	0	0	grudast
lunacy	1	0	1	1	0	1	0	1	0	0	norost
lunar	0	0	0	0	0	0	0	0	0	0	lunarni
lunatic	1	0	1	1	0	1	0	0	0	0	norec
lunch	0	0	0	0	0	0	0	0	0	0	kosilo
luncheon	0	0	0	0	0	0	0	0	0	0	kosilo
lunge	0	0	0	0	0	0	0	0	1	0	izpadni korak
lungs	0	0	0	0	0	0	0	0	0	0	pljuča
lurch	0	0	0	0	0	1	0	0	0	0	tresenje
lure	0	0	0	0	0	1	0	0	0	0	vaba
lurid	0	0	1	0	0	1	0	0	0	0	strašno
lurk	0	0	0	0	0	1	0	0	0	0	prežiti
lurking	0	0	0	0	0	1	0	0	0	0	prikrivanje
luscious	0	1	0	0	1	0	1	0	0	0	slasten
lush	0	0	1	0	0	1	0	1	0	0	bujna
lust	0	1	0	0	0	1	0	0	0	0	poželenje
luster	0	0	0	0	1	0	1	0	0	0	lesk
lustful	0	0	0	0	0	1	0	0	0	0	poželjiv
lustrous	0	0	0	0	0	0	1	0	0	0	sijoča
lusty	0	0	1	0	0	0	0	0	0	0	poželen
lute	0	0	0	0	0	0	0	0	0	0	lutnja
luxuriant	0	0	0	0	0	0	1	0	0	0	razkošno
luxurious	0	0	0	0	1	0	1	0	0	0	razkošno
luxury	0	0	0	0	1	0	1	0	0	0	razkošje
lying	1	0	1	0	0	1	0	0	0	0	laganje
lymph	0	0	0	0	0	0	0	0	0	0	limfa
lymphatic	0	0	0	0	0	0	0	0	0	0	limfni
lynch	1	0	1	1	0	1	0	1	0	0	linč
lynx	0	0	0	0	0	0	0	0	0	0	ris
lyre	0	0	0	0	1	0	1	0	0	0	lira
lyric	0	0	0	0	0	0	0	0	0	0	lirika
lyrical	0	0	0	0	1	0	1	0	0	0	lirično
mace	0	0	0	1	0	1	0	0	0	0	mace
machine	0	0	0	0	0	0	0	0	0	1	stroj
machinery	0	0	0	0	0	0	0	0	0	0	strojev
machinist	0	0	0	0	0	0	0	0	0	0	strojnik
mackerel	0	0	0	0	0	0	0	0	0	0	skuša
mad	1	0	1	1	0	1	0	1	0	0	nora
madam	0	0	0	0	0	0	0	0	0	0	gospa
madame	0	0	0	0	0	0	0	0	0	0	gospa
madden	1	0	0	1	0	1	0	0	0	0	jezen
madman	1	0	0	1	0	1	0	0	0	0	norec
madness	1	0	0	1	0	1	0	0	0	0	norost
mafia	0	0	0	1	0	1	0	0	0	0	mafija
magazine	0	0	0	0	0	0	0	0	0	0	revija
mage	0	0	0	1	0	0	0	0	0	0	mage
magenta	0	0	0	0	0	0	0	0	0	0	magenta
maggot	0	0	1	0	0	1	0	0	0	0	črv
magic	0	0	0	0	0	0	0	0	0	0	magija
magical	0	1	0	0	1	0	1	0	1	0	čarobno
magician	0	0	0	0	0	0	0	0	1	0	čarovnik
magistrate	0	0	0	0	0	0	0	0	0	0	magistrat
magma	0	0	0	0	0	0	0	0	0	0	magma
magnate	0	0	0	0	0	0	0	0	0	0	magnat
magnet	0	0	0	0	0	0	1	0	0	1	magnet
magnetism	0	0	0	0	0	0	1	0	0	0	magnetizem
magnetite	0	0	0	0	0	0	1	0	0	0	magnetit
magnificence	0	1	0	0	1	0	1	0	0	1	veličastnost
magnificent	0	1	0	0	1	0	1	0	1	1	veličastno
magnifier	0	0	0	0	0	0	0	0	0	0	povečevalno lupo
magnify	0	0	0	0	0	0	0	0	0	0	povečati
magnitude	0	0	0	0	0	0	0	0	0	0	velikost
magpie	0	0	0	0	0	0	0	0	0	0	sraka
maid	0	0	0	0	0	0	0	0	0	0	služkinja
maiden	0	0	0	0	0	0	1	0	0	0	dekle
mail	0	1	0	0	0	0	0	0	0	0	pošta
main	0	0	0	0	0	0	1	0	0	0	glavni
mainland	0	0	0	0	0	0	0	0	0	0	celina
mainstay	0	0	0	0	0	0	1	0	0	1	opornik
maintenance	0	0	0	0	0	0	0	0	0	1	vzdrževanje
majestic	0	1	0	0	1	0	1	0	1	1	veličastno
majesty	0	0	0	0	0	0	1	0	0	1	veličanstvo
major	0	0	0	0	0	0	1	0	0	0	glavni
majority	0	0	0	0	1	0	1	0	0	1	večina
make	0	0	0	0	0	0	0	0	0	0	narediti
maker	0	0	0	0	0	0	0	0	0	0	ustvarjalec
makeshift	0	0	0	0	0	1	0	0	0	0	improvizirano
makeup	0	0	0	0	0	0	0	0	0	0	pobotati se
malady	0	0	0	0	0	1	0	0	0	0	bolezen
malaise	0	0	0	0	0	1	0	1	0	0	slabo počutje
malaria	0	0	1	1	0	1	0	1	0	0	malarija
malevolent	1	0	1	1	0	1	0	1	0	0	zlonamerno
malfeasance	0	0	1	0	0	1	0	0	0	0	zloraba
malformation	0	0	0	0	0	1	0	0	0	0	malformacija
malice	1	0	0	1	0	1	0	0	0	0	zloba
malicious	1	0	1	1	0	1	0	1	0	0	zlonamerno
malign	1	0	1	0	0	1	0	0	0	0	maligni
malignancy	0	0	0	1	0	1	0	1	0	0	malignost
malignant	1	0	0	1	0	1	0	0	0	0	maligni
mall	0	0	0	0	0	0	0	0	0	0	trgovsko središče
malleable	0	0	0	0	0	0	0	0	0	0	upogljiva
mallet	0	0	0	0	0	0	0	0	0	0	kladivo
malpractice	1	0	0	0	0	1	0	0	0	0	zloraba
mamma	0	0	0	0	0	0	0	0	0	1	mama
mammal	0	0	0	0	0	0	0	0	0	0	sesalec
mammoth	0	0	0	0	0	0	0	0	0	0	mamut
manage	0	0	0	0	0	0	1	0	0	1	upravljati
management	0	0	0	0	0	0	1	0	0	1	upravljanje
manager	0	0	0	0	0	0	0	0	0	0	vodja
mandamus	0	0	0	1	0	1	0	0	0	0	mandamus
mandarin	0	0	0	0	0	0	1	0	0	1	mandarina
mandate	0	0	0	0	0	0	0	0	0	0	mandat
mandible	0	0	0	0	0	0	0	0	0	0	spodnja čeljust
mandolin	0	0	0	0	0	0	0	0	0	0	mandolina
mandrel	0	0	0	0	0	0	0	0	0	0	trn
mane	0	0	0	0	0	0	0	0	0	0	griva
maneuver	0	0	0	0	0	0	0	0	0	0	manever
maneuvering	0	0	0	0	0	0	0	0	0	0	manevriranje
mange	0	0	1	1	0	1	0	0	0	0	mange
manger	0	0	0	0	0	0	0	0	0	0	jasli
mangle	1	0	1	1	0	1	0	1	0	0	mangle
mango	0	0	0	0	0	0	0	0	0	0	mango
mangosteen	0	0	0	0	0	0	0	0	0	0	mangostin
manhood	0	0	0	0	0	0	1	0	0	0	moškost
mania	0	0	0	0	0	1	0	0	0	0	manija
maniac	1	0	0	1	0	1	0	0	0	0	manijak
maniacal	0	0	0	0	0	1	0	0	0	0	manialen
manicure	0	0	0	0	0	0	0	0	0	0	manikura
manifest	0	0	0	0	0	0	0	0	0	0	manifest
manifestation	0	0	0	1	0	0	0	0	0	0	manifestacija
manifested	0	0	0	0	0	0	1	0	0	0	manifestirano
manifestly	0	0	0	0	0	0	0	0	0	0	očitno
manifesto	0	0	0	0	0	0	0	0	0	0	manifest
manifold	0	0	0	0	0	0	0	0	0	0	razdelilnik
manipulate	0	0	0	0	0	1	0	0	0	0	manipulirati
manipulation	1	0	0	1	0	1	0	0	0	0	manipulacija
mankind	0	0	0	0	0	0	0	0	0	0	človeštvo
manly	0	0	0	0	0	0	1	0	0	0	moško
manna	0	0	0	0	0	0	1	0	0	0	mana
manner	0	0	0	0	0	0	0	0	0	0	način
mannered	0	0	0	0	0	0	1	0	0	0	maniren
manners	0	0	0	0	0	0	1	0	0	0	manire
manor	0	0	0	0	0	0	0	0	0	0	dvorec
mansion	0	0	0	0	0	0	0	0	0	0	dvorec
manslaughter	1	0	1	1	0	1	0	1	1	0	umor
mantle	0	0	0	0	0	0	0	0	0	0	plašč
manual	0	0	0	0	0	0	0	0	0	1	priročnik
manufacture	0	0	0	0	0	0	0	0	0	0	proizvodnja
manufacturer	0	0	0	0	0	0	1	0	0	0	proizvajalec
manure	0	0	1	0	0	1	0	0	0	0	gnoj
manuscript	0	0	0	0	0	0	0	0	0	0	rokopis
map	0	0	0	0	0	0	0	0	0	0	zemljevid
mar	0	0	0	0	0	1	0	0	0	0	marec
marble	0	0	0	0	0	0	0	0	0	0	marmor
marbled	0	0	0	0	0	0	0	0	0	0	marmorirano
marbles	0	0	0	0	0	0	0	0	0	0	frnikole
march	0	0	0	0	0	0	1	0	0	0	pohod
mare	0	0	0	0	0	0	0	0	0	0	kobila
margin	0	0	0	0	0	1	0	1	0	0	marža
marginal	0	0	0	0	0	0	0	0	0	0	obrobni
marijuana	0	0	0	0	0	0	0	0	0	0	marihuana
marine	0	0	0	0	0	0	0	0	0	1	morski
mariner	0	0	0	0	0	0	0	0	0	0	mariner
maritime	0	0	0	0	0	0	0	0	0	0	pomorski
mark	0	0	0	0	0	0	0	0	0	0	označiti
marked	0	0	0	0	0	0	1	0	0	0	označeno
market	0	0	0	0	0	0	0	0	0	0	trgu
marketable	0	0	0	0	0	0	1	0	0	0	tržno
marketplace	0	0	0	0	0	0	0	0	0	0	tržnica
marks	0	0	0	0	0	0	0	0	0	0	oznake
marl	0	0	0	0	0	0	0	0	0	0	lapor
marmalade	0	0	0	0	0	0	0	0	0	0	marmelada
maroon	0	0	0	0	0	1	0	0	0	0	kostanjeva
marquee	0	0	0	0	0	0	0	0	0	0	šotor
marquis	0	0	0	0	0	0	1	0	0	0	markiz
marriage	0	1	0	0	1	0	1	0	0	1	poroka
married	0	0	0	0	0	0	0	0	0	0	poročena
marrow	0	0	0	0	1	0	1	0	0	1	kostni mozeg
marry	0	1	0	1	1	0	1	0	1	1	poročiti se
marsh	0	0	0	0	0	0	0	0	0	0	močvirje
marshal	0	0	0	0	0	0	1	0	0	1	maršal
mart	0	0	0	0	0	0	0	0	0	0	mart
martial	1	0	0	0	0	0	0	0	0	0	borilni
martingale	0	0	0	0	0	1	0	0	0	0	martingal
martyr	0	0	0	1	0	1	0	1	0	0	mučenik
martyrdom	0	0	0	1	0	1	0	1	0	0	mučeništvo
marvel	0	0	0	0	0	0	1	0	1	0	čuditi se
marvelous	0	0	0	0	1	0	1	0	0	0	čudovito
marvelously	0	0	0	0	1	0	1	0	0	0	čudovito
masculine	0	0	0	0	0	0	1	0	0	0	moški
masculinity	0	0	0	0	0	0	0	0	0	0	moškosti
mash	0	0	0	0	0	0	0	0	0	0	kaša
mask	0	0	0	0	0	0	0	0	0	0	maska
masochism	1	0	1	1	0	1	0	0	0	0	mazohizem
mason	0	0	0	0	0	0	0	0	0	0	zidar
masquerade	0	0	0	0	0	0	0	0	0	0	maškarada
mass	0	0	0	0	0	0	0	0	0	0	masa
massacre	1	0	1	1	0	1	0	1	0	0	masaker
massage	0	0	0	0	1	0	1	0	0	0	sporočilo
massive	0	0	0	0	0	0	0	0	0	0	zelo veliko
master	0	0	0	0	0	0	1	0	0	0	gospodar
mastermind	0	0	0	0	0	0	0	0	0	0	mojster
masterpiece	0	0	0	0	1	0	1	0	0	0	mojstrovina
mastery	1	0	0	0	1	0	1	0	0	1	mojstrstvo
masturbate	0	0	0	0	0	0	0	0	0	0	masturbirati
masturbation	0	0	0	0	0	0	0	0	0	0	samozadovoljevanje
mat	0	0	0	0	0	0	0	0	0	0	mat
match	0	0	0	0	0	0	0	0	0	0	tekma
matching	0	0	0	0	0	0	0	0	0	0	ujemanje
matchmaker	0	1	0	0	0	0	0	0	0	0	matchmaker
mate	0	0	0	0	0	0	1	0	0	1	kolega
material	0	0	0	0	0	0	0	0	0	0	material
materialism	0	0	0	0	0	1	0	0	0	0	materializem
materialist	0	0	1	0	0	1	0	0	0	0	materialist
materialistic	0	0	0	0	0	0	0	0	0	0	materialistični
materiality	0	0	0	0	0	0	0	0	0	0	materialnost
materialize	0	0	0	0	0	0	0	0	0	0	materializirati
materially	0	0	0	0	0	0	0	0	0	0	materialno
materials	0	0	0	0	0	0	0	0	0	0	materialov
materiel	0	0	0	0	0	0	0	0	0	0	material
maternal	0	1	0	0	0	1	1	0	0	0	materinski
maternity	0	0	0	0	0	0	0	0	0	0	materinstvo
mathematical	0	0	0	0	0	0	0	0	0	1	matematični
mathematician	0	0	0	0	0	0	0	0	0	0	matematik
mathematics	0	0	0	0	0	0	0	0	0	0	matematika
matriculation	0	0	0	0	0	0	0	0	0	0	matura
matrimony	0	1	0	0	1	0	1	0	0	1	zakonska zveza
matrix	0	0	0	0	0	0	0	0	0	0	matrica
matron	0	0	0	0	0	0	1	0	0	1	matrona
matted	0	0	0	0	0	0	0	0	0	0	matiran
matter	0	0	0	0	0	0	0	0	0	0	zadeva
matting	0	0	0	0	0	0	0	0	0	0	matiranje
mattress	0	0	0	0	0	0	0	0	0	0	vzmetnica
maturation	0	0	0	0	0	0	0	0	0	0	zorenje
maturity	0	0	0	0	0	0	0	0	0	0	Zrelost
mausoleum	0	0	0	0	0	0	0	1	0	0	mavzolej
mauve	0	0	0	0	0	0	0	0	0	0	slezasta
maxim	0	0	0	0	0	0	0	0	0	1	maksim
maximum	0	0	0	0	0	0	1	0	0	0	maksimum
mayor	0	0	0	0	0	0	1	0	0	0	župan
maze	0	0	0	0	0	0	0	0	0	0	labirint
mead	0	0	0	0	0	0	0	0	0	0	medica
meadow	0	0	0	0	0	0	1	0	0	0	travnik
meal	0	0	0	0	0	0	0	0	0	0	obrok
meander	0	0	0	0	0	0	0	0	0	0	meander
meandering	0	0	0	0	0	1	0	0	0	0	vijuganje
meaning	0	0	0	0	0	0	0	0	0	0	pomen
meaningless	0	0	0	0	0	1	0	1	0	0	Brez pomena
means	0	0	0	0	0	0	0	0	0	0	pomeni
meantime	0	0	0	0	0	0	0	0	0	0	medtem
measles	0	0	1	1	0	1	0	1	0	0	ošpice
measurable	0	0	0	0	0	0	0	0	0	0	merljivo
measure	0	0	0	0	0	0	0	0	0	1	ukrep
measured	0	0	0	0	0	0	1	0	0	1	izmerjeno
measurement	0	0	0	0	0	0	0	0	0	0	merjenje
measuring	0	0	0	0	0	0	0	0	0	0	meriti
meat	0	0	0	0	0	0	0	0	0	0	meso
mechanic	0	0	0	0	0	0	0	0	0	0	mehanik
mechanical	0	0	0	0	0	0	0	0	0	0	mehanski
mechanism	0	0	0	0	0	0	0	0	0	0	mehanizem
medal	0	1	0	0	1	0	1	0	1	1	medalja
medallion	0	0	0	0	0	0	0	0	0	0	medaljon
medallist	0	0	0	0	0	0	0	0	0	0	dobitnik medalje
meddle	1	0	0	0	0	1	0	0	0	0	vmešavati se
meddling	0	0	0	0	0	0	0	0	0	0	vmešavanje
media	0	0	0	0	0	0	0	0	0	0	mediji
medial	0	0	0	0	0	0	0	0	0	0	srednji
median	0	0	0	0	0	0	0	0	0	0	mediana
mediate	0	1	0	0	0	0	1	0	0	1	posredovati
mediation	0	0	0	0	0	0	1	0	0	0	posredovanje
mediator	0	1	0	0	0	0	1	0	0	1	posrednik
medical	0	1	0	1	0	0	1	0	0	1	medicinski
medicinal	0	0	0	0	0	0	0	0	0	0	zdravilna
medicine	0	0	0	0	0	0	0	0	0	0	zdravilo
medieval	0	0	0	0	0	0	0	0	0	0	srednjeveški
mediocre	0	0	0	0	0	1	0	0	0	0	povprečen
mediocrity	0	0	0	0	0	1	0	0	0	0	povprečnost
meditate	0	1	0	0	1	0	1	0	0	1	meditirati
meditation	0	0	0	0	0	0	0	0	0	0	meditacija
meditative	0	0	0	0	0	0	0	0	0	0	meditativno
mediterranean	0	0	0	0	0	0	1	0	0	0	sredozemski
medium	0	0	0	0	0	0	0	0	0	0	srednje
medley	0	0	0	0	0	0	1	0	0	0	mešanica
meek	0	0	0	0	0	0	0	1	0	0	krotek
meet	0	0	0	0	0	0	0	0	0	0	srečati
meeting	0	0	0	0	0	0	0	0	0	0	srečanje
melancholic	0	0	0	0	0	1	0	1	0	0	melanholičen
melancholy	0	0	0	0	0	1	0	1	0	0	melanholija
melee	0	0	0	1	0	1	0	0	0	0	blizu
melodious	0	0	0	0	0	0	0	0	0	0	melodičen
melodrama	1	0	0	0	0	1	0	1	0	0	melodrama
melodramatic	0	0	0	0	0	0	0	0	0	0	melodramatičen
melody	0	0	0	0	0	0	0	0	0	0	melodija
melt	0	0	0	0	0	0	0	0	0	0	stopiti
meltdown	0	0	0	0	0	1	0	1	0	0	stopiti
melting	0	0	0	0	0	0	0	0	0	0	taljenje
member	0	0	0	0	0	0	0	0	0	0	član
membrane	0	0	0	0	0	0	0	0	0	0	membrana
memento	0	0	0	0	0	0	1	0	0	0	spominek
memo	0	0	0	0	0	0	0	0	0	0	beležka
memoir	0	0	0	0	0	0	0	0	0	0	spomini
memorabilia	0	0	0	0	0	0	0	0	0	0	spominki
memorable	0	0	0	0	1	0	1	0	1	1	nepozabno
memorandum	0	0	0	0	0	0	0	0	0	0	memorandum
memorial	0	0	0	0	0	0	0	0	0	0	spomenik
memorials	0	0	0	0	0	0	0	1	0	0	obeležja
memorize	0	0	0	0	0	0	0	0	0	0	zapomni si
memory	0	0	0	0	0	0	0	0	0	0	spomin
menace	1	0	0	1	0	1	0	0	0	0	grožnja
menacing	1	0	0	1	0	1	0	0	0	0	grozeče
menagerie	0	0	0	0	0	0	0	0	0	0	menažerija
mend	0	0	0	0	0	0	0	0	0	0	popraviti
mending	0	0	0	0	0	0	1	0	0	0	popravljanje
menial	0	0	0	0	0	1	0	0	0	0	služinčad
meniscus	0	0	0	0	0	0	0	0	0	0	meniskus
menses	0	0	0	0	0	0	1	0	0	0	menstruacija
menstrual	0	0	0	0	0	0	0	0	0	0	menstrualni
mental	0	0	0	0	0	0	0	0	0	0	duševno
mention	0	0	0	0	0	0	0	0	0	0	omeniti
mentor	0	0	0	0	0	0	1	0	0	1	mentor
menu	0	0	0	0	0	0	0	0	0	0	meni
meow	0	0	0	0	0	0	0	0	0	0	mijav
mercantile	0	0	0	0	0	0	0	0	0	0	trgovski
mercenary	0	0	0	1	0	1	0	0	0	0	plačanec
merchandise	0	0	0	0	0	0	0	0	0	0	trgovsko blago
merchant	0	0	0	0	0	0	0	0	0	1	trgovec
merciful	0	0	0	0	0	0	1	0	0	0	usmiljen
merciless	0	0	0	1	0	1	0	0	0	0	neusmiljen
mercurial	0	0	0	0	0	0	0	0	0	0	živo srebro
mercy	0	0	0	0	0	0	1	0	0	0	usmiljenje
mere	0	0	0	0	0	0	0	0	0	0	zgolj
merge	0	1	0	0	0	0	1	0	0	0	združiti
meridian	0	0	0	0	0	0	0	0	0	0	meridian
meridional	0	0	0	0	0	0	0	0	0	0	meridionalni
merit	0	0	0	0	0	0	1	0	0	1	zasluga
meritorious	0	0	0	0	1	0	1	0	0	1	zaslužni
mermaid	0	0	0	0	0	0	0	0	0	0	morska deklica
merriment	0	0	0	0	1	0	1	0	1	0	veselje
merry	0	0	0	0	1	0	1	0	0	0	veselo
mesa	0	0	0	0	0	0	0	0	0	0	mesa
mesh	0	0	0	0	0	0	0	0	0	0	mreža
meshes	0	0	0	0	0	0	0	0	0	0	očesa
mesmerized	0	0	0	0	0	0	0	0	0	0	očarana
mess	0	0	1	0	0	1	0	0	0	0	nered
message	0	0	0	0	0	0	0	0	0	0	sporočilo
messenger	0	0	0	0	0	0	0	0	0	1	messenger
messy	0	0	1	0	0	1	0	0	0	0	neurejeno
metabolism	0	0	0	0	0	0	0	0	0	0	metabolizem
metal	0	0	0	0	0	0	0	0	0	0	kovina
metallurgy	0	0	0	0	0	0	0	0	0	0	metalurgija
metamorphosis	0	0	0	0	0	0	0	0	0	0	metamorfoza
metaphor	0	0	0	0	0	0	0	0	0	0	metafora
metaphorical	0	0	0	0	0	0	0	0	0	0	metaforično
metaphysical	0	0	0	0	0	0	0	0	0	0	metafizično
metaphysics	0	0	0	0	0	0	0	0	0	0	metafizika
metastasis	0	0	0	0	0	1	0	0	0	0	metastaze
meteor	0	0	0	0	0	0	0	0	0	0	meteor
meteoric	0	0	0	0	0	0	0	0	0	0	meteorski
meteorite	0	0	0	0	0	0	0	0	0	0	meteorit
meteorological	0	0	0	0	0	0	0	0	0	0	meteorološki
meteorology	0	0	0	0	0	0	0	0	0	0	meteorologija
meter	0	0	0	0	0	0	0	0	0	0	meter
methanol	0	0	0	0	0	1	0	0	0	0	metanol
method	0	0	0	0	0	0	0	0	0	0	metoda
methodical	0	0	0	0	0	0	0	0	0	0	metodično
meticulous	0	0	0	0	0	0	0	0	0	0	natančen
metric	0	0	0	0	0	0	0	0	0	0	metrika
metrical	0	0	0	0	0	0	0	0	0	0	metrični
metrology	0	0	0	0	0	0	0	0	0	0	meroslovje
metropolis	0	0	0	0	0	0	0	0	0	0	metropola
metropolitan	0	0	0	0	0	0	1	0	0	0	velemesto
mettle	0	0	0	0	0	0	1	0	0	0	mettle
mew	0	0	0	0	0	0	0	0	0	0	mew
mica	0	0	0	0	0	0	0	0	0	0	sljuda
mick	0	0	0	0	0	0	0	0	0	0	Mick
microbe	0	0	0	0	0	0	0	0	0	0	mikrob
microbiology	0	0	0	0	0	0	0	0	0	0	mikrobiologija
microcosm	0	0	0	0	0	0	0	0	0	0	mikrokozmos
microgram	0	0	0	0	0	0	0	0	0	0	mikrogramov
micrometer	0	0	0	0	0	0	0	0	0	0	mikrometer
micron	0	0	0	0	0	0	0	0	0	0	mikron
microphone	0	0	0	0	0	0	0	0	0	0	mikrofon
microscope	0	0	0	0	0	0	0	0	0	1	mikroskop
microscopic	0	0	0	0	0	0	0	0	0	0	mikroskopsko
microscopically	0	0	0	0	0	0	0	0	0	0	mikroskopsko
microscopy	0	0	0	0	0	0	1	0	0	0	mikroskopija
mid	0	0	0	0	0	0	0	0	0	0	sredina
midday	0	0	0	0	0	0	0	0	0	0	opoldne
middle	0	0	0	0	0	0	0	0	0	0	sredina
middleman	0	0	0	0	0	0	0	0	0	0	posrednik
midland	0	0	0	0	0	0	0	0	0	0	sredogorje
midnight	0	0	0	0	0	0	0	0	0	0	polnoč
midst	0	0	0	0	0	0	0	0	0	0	sredi
midsummer	0	0	0	0	0	0	0	0	0	0	sredi poletja
midway	0	0	0	0	0	0	0	0	0	0	na sredini
midwife	0	1	0	0	1	1	1	0	0	1	babica
midwifery	0	0	0	0	0	0	1	0	0	0	babištvo
mien	0	0	0	0	0	0	0	0	0	0	mien
