English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Sesotho Word
murmur	0	0	0	0	0	0	0	0	0	0	korotla
muscle	0	0	0	0	0	0	0	0	0	0	mesifa
muscular	0	0	0	0	0	0	1	0	0	0	mesifa
muse	0	0	0	0	0	0	0	0	0	0	muse
muses	0	0	0	0	0	0	0	0	0	0	muses
museum	0	0	0	0	0	0	0	0	0	0	musiamo
mush	0	0	0	0	0	0	0	0	0	0	mush
mushroom	0	0	0	0	0	0	0	0	0	0	mushroom
music	0	0	0	0	1	0	1	1	0	0	mmino
musical	1	1	0	0	1	0	1	1	1	1	tsa mmino
musician	0	0	0	0	0	0	0	0	0	0	sebini
musing	0	0	0	0	0	0	0	0	0	0	memusing
musk	0	0	0	0	0	0	0	0	0	0	musk
musket	0	0	0	1	0	0	0	0	0	0	musket
muslin	0	0	0	0	0	0	0	0	0	0	muslin
muss	0	0	0	0	0	1	0	0	0	0	muss
mustang	0	0	0	0	0	0	0	0	0	0	mustang
mustard	0	0	0	0	0	0	0	0	0	0	mosetareta
muster	0	0	0	0	0	0	0	0	0	0	khoboketsa
musty	0	0	1	0	0	1	0	0	0	0	musty
mutable	0	1	0	0	0	0	1	0	0	0	e ka fetohang
mutant	0	0	0	0	0	1	0	0	0	0	fetotseng
mutation	0	0	0	0	0	0	0	0	0	0	phetoho
mutilated	0	0	1	0	0	1	0	0	0	0	hlapa
mutilation	1	0	1	1	0	1	0	1	0	0	ho hlapa
mutiny	1	0	1	1	0	1	0	0	1	0	pherekano
mutter	1	0	0	0	0	1	0	0	0	0	korotla
mutton	0	0	0	0	0	0	0	0	0	0	nku
mutual	0	0	0	0	0	0	1	0	0	0	kopanelo
mutually	0	0	0	0	0	0	0	0	0	0	mahlakore ka bobeli
muzzle	0	0	0	1	0	1	0	0	0	0	molomo
myopia	1	0	0	0	0	1	0	1	0	0	myopia
myopic	0	0	0	0	0	0	0	0	0	0	myopic
myriad	0	0	0	0	0	0	0	0	0	0	miriad
mysterious	0	1	0	1	0	0	0	0	1	0	mohlolo
mystery	0	1	0	0	0	0	0	0	1	0	sephiri
mystic	0	0	0	0	0	0	0	0	1	0	mohlolohadi
mystical	0	0	0	0	0	0	0	0	0	0	mohlolo
mysticism	0	0	0	0	0	0	0	0	0	0	bohlanya
myth	0	0	0	0	0	0	0	0	0	0	tshomo
mythic	0	0	0	0	0	0	0	0	0	0	tshomo
mythical	0	0	0	0	0	0	0	0	0	0	tshomo
mythological	0	0	0	0	0	0	0	0	0	0	tshomo
mythology	0	0	0	0	0	0	0	0	0	0	tshomo
nab	0	0	0	0	0	1	0	0	1	0	nab
nadir	0	0	0	0	0	1	0	0	0	0	nadir
nag	1	0	0	0	0	1	0	0	0	0	nag
nail	0	0	0	0	0	0	0	0	0	0	sepekere
naive	0	0	0	0	0	1	0	0	0	0	bohlanya
naked	0	0	0	0	0	0	0	0	0	0	hlobotse
named	0	0	0	0	0	0	0	0	0	0	bitsetsoe
nameless	0	0	1	0	0	1	0	0	0	0	e se nang lebitso
namesake	0	0	0	0	0	0	0	0	0	0	mabitso
naming	0	0	0	0	0	0	0	0	0	0	ho reha mabitso
nanny	0	0	0	0	0	0	0	0	0	0	nanny
nanometer	0	0	0	0	0	0	0	0	0	0	nanometer
nap	0	0	0	0	1	0	1	0	0	0	ho robala
nape	0	0	0	0	0	0	0	0	0	0	nape
napkin	0	0	0	0	0	0	0	1	0	0	lesoba
napping	0	0	0	0	0	0	0	0	0	0	ho robala
nappy	0	0	1	0	0	1	0	0	0	0	leleiri
narcotic	0	0	0	0	0	1	0	0	0	0	lithethefatsi
narrate	0	0	0	0	0	0	0	0	0	0	pheta
narration	0	0	0	0	0	0	0	0	0	0	tlhaloso
narrative	0	0	0	0	0	0	0	0	0	0	tlaleho
narrator	0	0	0	0	0	0	0	0	0	0	moqolotsi
narrow	0	0	0	0	0	0	0	0	0	0	tšesaane
narrowing	0	0	0	0	0	0	0	0	0	0	narrowing
nascent	0	1	0	0	0	0	0	0	0	0	nascent
nasty	1	0	1	1	0	1	0	1	0	0	tse mpe
natal	0	0	0	0	0	0	0	0	0	0	tlhaho
nation	0	0	0	0	0	0	0	0	0	1	sechaba
national	0	0	0	0	0	0	0	0	0	0	naha
nationality	0	0	0	0	0	0	0	0	0	0	bochaba
native	0	0	0	0	0	0	0	0	0	0	letsoalloa
nativity	0	0	0	0	0	0	0	0	0	0	tsoalo
naturalist	0	0	0	0	0	0	1	0	0	0	setsebi sa tlhaho
naturalization	0	0	0	0	0	0	0	0	0	0	tlhaho
naturalized	0	0	0	0	0	0	0	0	0	0	naturalized
naturally	0	0	0	0	0	0	0	0	0	0	ka tlhaho
nature	0	0	0	0	0	0	0	0	0	0	tlhaho
naught	0	0	0	0	0	0	0	0	0	0	letho
naughty	0	0	0	0	0	1	0	0	0	0	tsotsi
nausea	0	0	1	0	0	1	0	0	0	0	ho nyekeloa ke pelo
nauseous	0	0	1	0	0	1	0	1	0	0	ho nyekeloa ke pelo
nautical	0	0	0	0	0	0	0	0	0	0	tsa metsing
naval	0	0	0	0	0	0	0	0	0	0	sesole sa metsing
nave	0	0	0	0	0	0	0	0	0	0	nave
navel	0	0	0	0	0	0	0	0	0	0	mokhubu
navigable	0	1	0	0	0	0	1	0	0	0	e ka tsamayang
navigate	0	0	0	0	0	0	0	0	0	0	tsamaisa
navigation	0	0	0	0	0	0	0	0	0	0	navigation
navigator	0	1	0	0	0	0	0	0	0	1	motsamaisa sekepe
navy	0	0	0	0	0	0	0	0	0	0	sesole sa metsing
nay	0	0	0	0	0	1	0	0	0	0	che
neatly	0	0	0	0	0	0	1	0	0	0	ka makhethe
nebula	0	0	0	0	0	0	0	0	0	0	nebula
nebulae	0	0	0	0	0	0	0	0	0	0	nebulae
nebulous	0	0	0	0	0	0	0	0	0	0	bohlasoa
necessarily	0	0	0	0	0	0	0	0	0	0	ka nepo
necessitate	0	0	0	0	0	0	0	0	0	0	hloka
necessities	0	0	0	0	0	0	0	0	0	0	ditlhoko
necessity	0	0	0	0	0	0	0	1	0	0	tlhokahalo
neck	0	0	0	0	0	0	0	0	0	0	molala
necklace	0	0	0	0	0	0	0	0	0	0	sefaha
necrosis	0	0	0	0	0	0	0	0	0	0	necrosis
nectar	0	0	0	0	0	0	1	0	0	0	lero la lero
needful	0	0	0	0	0	1	0	0	0	0	hlokahala
needle	0	0	0	0	0	0	1	0	0	0	nale
needless	0	0	0	0	0	0	0	0	0	0	e hlokang thuso
needy	0	0	0	0	0	1	0	0	0	0	hlokang
nefarious	0	0	1	1	0	1	0	1	1	0	bohlasoa
negation	1	0	0	0	0	1	0	0	0	0	negation
negative	0	0	0	0	0	1	0	1	0	0	mpe
neglect	0	0	0	0	0	1	0	0	0	0	hlokomoloha
neglected	1	0	1	0	0	1	0	1	0	0	hlokomolohiloe
neglecting	0	0	0	0	0	1	0	0	0	0	ho hlokomoloha
negligence	0	0	0	0	0	1	0	0	0	0	bohlasoa
negligent	0	0	0	0	0	1	0	0	0	0	bohlasoa
negligently	0	0	0	0	0	1	0	0	0	0	ka bohlasoa
negligible	0	0	0	0	0	0	0	0	0	0	nyatsehang
negotiate	0	0	0	0	0	0	1	0	0	1	buisana
negotiation	0	0	0	0	0	0	0	0	0	0	therisano
negotiator	0	0	0	0	0	0	1	0	0	0	moqoqodi
negro	0	0	0	0	0	1	0	1	0	0	negro
neigh	0	0	0	0	0	0	0	0	0	0	boahelane
neighbor	0	1	0	0	0	0	1	0	0	1	moahisani
neighborhood	0	1	0	0	0	0	0	0	0	0	Tikoloho
neighboring	0	0	0	0	0	0	0	0	0	0	boahelani
neonatal	0	0	0	0	0	0	0	0	0	0	lesea
neophyte	0	0	0	0	0	0	0	0	0	0	neophyte
neoprene	0	0	0	0	0	0	0	0	0	0	neoprene
nephew	0	0	0	0	0	0	0	0	0	0	mochana
nepotism	1	0	1	0	0	1	0	1	0	0	nepotism
nerve	0	0	0	0	0	0	1	0	0	0	methapo
nervous	0	1	0	1	0	1	0	0	0	0	tšohile
nervousness	0	0	0	1	0	0	0	0	0	0	ho tshoha
ness	0	0	0	0	0	0	0	0	0	0	ness
nest	0	0	0	0	0	0	0	0	0	1	sehlaha
nestle	0	0	0	0	0	0	1	0	0	1	nestle
nestling	0	0	0	0	0	0	0	0	0	0	nestling
net	0	0	0	0	0	0	0	0	0	0	nete
nether	1	0	0	1	0	1	0	1	0	0	tlase
netting	0	0	0	0	0	0	0	0	0	0	net
nettle	1	0	1	0	0	1	0	0	0	0	nettle
network	0	1	0	0	0	0	0	0	0	0	marangrang
neuralgia	0	0	0	1	0	1	0	1	0	0	neuralgia
neurology	0	0	0	0	0	0	0	0	0	0	thuto ea methapo ea kutlo
neurosis	0	0	0	1	0	1	0	1	0	0	neurosis
neurotic	0	0	1	1	0	1	0	0	0	0	methapo ea kutlo
neuter	0	0	0	0	0	0	0	0	0	0	e se nang letho
neutral	0	1	0	0	0	0	0	0	0	1	ho se nke lehlakore
neutrality	0	0	0	0	0	0	0	0	0	1	ho se nke lehlakore
neutralize	0	0	0	0	0	0	0	0	0	0	neutralize
newborn	0	0	0	0	0	0	0	0	0	0	lesea le sa tsoa tsoaloa
newcomer	0	0	0	1	0	0	0	0	1	0	mocha
newly	0	0	0	0	0	0	0	0	0	0	bocha
newness	0	0	0	0	0	0	0	0	0	0	bocha
news	0	0	0	0	0	0	0	0	0	0	litaba
newspaper	0	0	0	0	0	0	0	0	0	0	koranta
newsstand	0	0	0	0	0	0	0	0	0	0	seteishene sa litaba
nib	0	0	0	0	0	0	0	0	0	0	keb
nibble	0	0	0	0	0	0	0	0	0	0	hlaba
niche	0	0	0	0	0	0	0	0	0	0	niche
nichts	0	0	0	0	0	0	0	0	0	0	li-nichts
nick	0	0	0	0	0	0	0	0	0	0	Nick
nickel	0	0	0	0	0	0	0	0	0	0	nikele
nickname	0	0	0	0	0	0	0	0	0	0	lebitso la bosoasoi
nicotine	0	0	1	0	0	1	0	0	0	0	nikotine
niece	0	0	0	0	0	0	0	0	0	0	mochana
nigh	0	0	0	0	0	0	0	0	0	0	haufi
night	0	0	0	0	0	0	0	0	0	0	bosiu
nightfall	0	0	0	0	0	0	0	0	0	0	bosiu
nightingale	0	0	0	0	0	0	0	0	0	0	nightingale
nightmare	0	0	0	1	0	1	0	0	0	0	toro ya bosiu
nihilism	0	0	0	0	0	1	0	0	0	0	bo-nihilism
nil	0	0	0	0	0	0	0	0	0	0	ha ho
nimble	0	0	0	0	0	0	0	0	0	0	nimble
ninety	0	0	0	0	0	0	0	0	0	0	mashome a robong
ninth	0	0	0	0	0	0	0	0	0	0	ea borobong
nip	0	0	0	0	0	0	0	0	0	0	nap
nipple	0	0	0	0	0	0	0	0	0	0	nnyo
nix	0	0	0	0	0	0	0	0	0	0	nix
nobility	0	1	0	0	0	0	1	0	0	1	bahlomphehi
noble	0	0	0	0	0	0	1	0	0	1	kgabane
nobleman	0	0	0	0	0	0	1	0	0	1	mohlomphehi
nocturnal	0	0	0	0	0	0	0	0	0	0	bosiu
nod	0	0	0	0	0	0	0	0	0	0	hlooho ka hlooho
nodding	0	0	0	0	0	0	0	0	0	0	ho dumela ka hlooho
node	0	0	0	0	0	0	0	0	0	0	node
nodular	0	0	0	0	0	0	0	0	0	0	nodular
nodule	0	0	0	0	0	0	0	0	0	0	nodule
noise	0	0	0	0	0	1	0	0	0	0	lerata
noisy	1	0	0	0	0	1	0	0	0	0	lerata
nomad	0	0	0	0	0	0	0	0	0	0	nomad
nomadic	0	0	0	0	0	0	0	0	0	0	mokgoahlapi
nomenclature	0	0	0	0	0	0	0	0	0	0	lenane la mabitso
nominal	0	0	0	0	0	0	0	0	0	0	lebitso
nominate	0	0	0	0	0	0	0	0	0	0	khetha
nomination	0	0	0	0	0	0	1	0	0	0	kgetho
nominee	0	0	0	0	0	0	0	0	0	0	mokhethoa
nonce	0	0	0	0	0	0	0	0	0	0	nonce
noncompliance	1	1	0	1	0	1	0	1	0	0	ho se ikobele
nondescript	0	0	0	0	0	0	0	0	0	0	nondescript
nonexistent	0	0	0	0	0	0	0	0	0	0	ha e eo
nonpayment	0	0	0	0	0	0	0	0	0	0	ho se lefe
nonresident	0	0	0	0	0	0	0	0	0	0	eo eseng moahi
nonsense	0	0	0	0	0	1	0	0	0	0	bohlanya
nonsensical	0	0	0	0	0	1	0	1	0	0	e hlokang kelello
noodle	0	0	0	0	0	0	0	0	0	0	noodle
nook	0	0	0	0	0	0	0	0	0	0	nook
noon	0	0	0	0	0	0	0	0	0	0	mots'ehare
noose	0	0	0	0	0	1	0	1	0	0	nose
norm	0	0	0	0	0	0	0	0	0	0	tloaelo
normal	0	0	0	0	0	0	0	0	0	0	tloaelehileng
normalcy	0	0	0	0	0	0	0	0	0	0	maemo a tloaelehileng
normality	0	0	0	0	0	0	1	0	0	0	tloaelo
nose	0	0	1	0	0	0	0	0	0	0	nko
nostalgia	0	0	0	0	0	0	0	0	0	0	nostalgia
nostril	0	0	0	0	0	0	0	0	0	0	nkong
notable	0	0	0	0	1	0	1	0	0	1	hlokomelehang
notables	0	0	0	0	0	0	1	0	0	0	tse hlokomelehang
notably	0	0	0	0	0	0	0	0	0	0	haholoholo
notary	0	0	0	0	0	0	0	0	0	1	notary
notation	0	0	0	0	0	0	0	0	0	0	notation
notch	0	0	0	0	0	0	0	0	0	0	notch
notched	0	0	0	0	0	0	0	0	0	0	notched
note	0	0	0	0	0	0	0	0	0	0	Hlokomela
notebook	0	0	0	0	0	0	0	0	0	0	bukana ea ho ngolla
noted	0	0	0	0	0	0	1	0	0	0	hlokometsoe
noteworthy	0	0	0	0	0	0	0	0	0	0	hlokomelehang
nothingness	0	0	0	0	0	1	0	1	0	0	ho hloka letho
notice	0	0	0	0	0	0	0	0	0	0	hlokomela
noticeable	0	0	0	0	0	0	0	0	0	0	hlokomelehang
notification	0	1	0	0	0	0	0	0	0	0	tsebiso
notify	0	0	0	0	0	0	0	0	0	0	tsebisa
notion	0	0	0	0	0	0	1	0	0	0	maikutlo
notional	0	0	0	0	0	0	0	0	0	0	maikutlo
notoriety	1	0	1	1	0	1	1	0	0	0	botumo bo botle
notwithstanding	0	0	0	0	0	0	0	0	0	0	ho sa tsotellehe
nought	0	0	0	0	0	0	0	0	0	0	letho
noun	0	0	0	0	0	0	0	0	0	0	lebitso
nourish	0	0	0	0	0	0	0	0	0	0	fepa
nourishment	0	0	0	0	0	0	1	0	0	0	phepo
nouveau	0	0	0	0	0	0	0	0	0	0	bocha
novelty	0	0	0	0	0	0	0	0	0	0	bocha
novice	0	0	0	0	0	0	0	0	0	0	mocha
nowadays	0	0	0	0	0	0	0	0	0	0	mehleng ena
noxious	0	0	1	1	0	1	0	0	0	0	kotsi
nozzle	0	0	0	0	0	0	0	0	0	0	nozzle
nuance	0	0	0	0	0	0	0	0	0	0	nuance/
nuances	0	0	0	0	0	0	0	0	0	0	mekhelo
nucleus	0	0	0	0	0	0	0	0	0	0	khubu
nude	0	0	0	0	0	0	0	0	0	0	hlobotse
nudge	0	0	0	0	0	0	0	0	0	0	sututsa
nudity	0	0	0	0	0	0	0	0	0	0	bofeela
nugget	0	0	0	0	0	0	0	0	0	0	nugget
nuisance	1	0	0	0	0	1	0	0	0	0	tsietsi
nul	0	0	0	0	0	1	0	0	0	0	nul
null	0	0	0	0	0	0	0	0	0	0	lefeela
nullify	0	0	0	0	0	1	0	0	1	0	hlakisa
numb	0	0	0	0	0	1	0	0	0	0	botsoa
number	0	0	0	0	0	0	0	0	0	0	palo
numbering	0	0	0	0	0	0	0	0	0	0	palo
numbers	0	0	0	0	0	0	1	0	0	0	lipalo
numbness	0	0	0	0	0	1	0	1	0	0	bohatsu
numeral	0	0	0	0	0	0	0	0	0	0	palo
numerator	0	0	0	0	0	0	0	0	0	0	palo
numerical	0	0	0	0	0	0	0	0	0	0	palo
numerically	0	0	0	0	0	0	0	0	0	0	ka palo
numerous	0	0	0	0	0	0	0	0	0	0	bongata
nun	0	0	0	0	0	1	0	0	0	1	moitlami
nurse	0	0	0	0	0	0	1	0	0	1	mooki
nursery	0	0	0	0	1	0	1	0	0	1	kereche
nurture	1	1	1	1	1	0	1	0	0	1	hodisa
nutmeg	0	0	0	0	0	0	0	0	0	0	nutmeg
nutrition	0	0	0	0	0	0	0	0	0	0	phepo e nepahetseng
nutritious	0	0	0	0	0	0	1	1	0	0	e nang le phepo
nutritive	0	0	0	0	0	0	0	0	0	0	e matlafatsang
nuts	0	0	0	0	0	0	0	0	0	0	linate
nymph	0	0	0	0	0	0	0	0	0	0	nymph
oaf	0	0	0	0	0	1	0	0	0	0	oaf
oak	0	0	0	0	0	0	1	0	0	0	oak
oar	0	0	0	0	0	0	0	0	0	0	sekepe
oasis	0	1	0	0	1	0	1	0	0	1	oasis
oath	0	0	0	0	0	0	1	0	0	1	kano
oatmeal	0	0	0	0	0	0	0	0	0	0	oatmeal
obedience	0	0	0	0	0	0	1	0	0	1	kutlo
obedient	0	0	0	0	0	0	0	0	0	0	mamelang
obediently	0	0	0	0	0	0	0	0	0	0	ka kutlo
obelisk	0	0	0	0	0	0	0	0	0	0	obelisk
obese	0	0	1	0	0	1	0	0	0	0	motenya
obesity	0	0	1	0	0	1	0	1	0	0	botenya
obey	0	0	0	1	0	0	0	0	0	1	mamela
obi	0	0	1	1	0	1	0	0	0	0	obi
obit	0	0	0	0	0	1	0	1	1	0	obit/
obituary	0	0	0	0	0	1	0	1	0	0	tlaleho ea bafu
object	0	0	0	0	0	0	0	0	0	0	ntho
objection	1	0	0	0	0	1	0	0	0	0	khanyetso
objectionable	0	0	0	0	0	1	0	0	0	0	tse nyatsehang
objective	0	1	0	0	0	0	1	0	0	1	sepheo
obligation	0	0	0	0	0	0	0	0	0	0	boitlamo
obligatory	0	0	0	0	0	0	0	0	0	0	tlamo
oblige	0	0	0	0	0	1	0	0	0	1	tlamehile
obliged	0	0	0	0	0	0	0	0	0	0	tlamehile
obliging	1	1	1	1	1	0	1	0	1	1	tlamehile
obligor	0	0	0	1	0	1	0	0	0	0	tlamehile
oblique	0	0	0	0	0	0	0	0	0	0	oblique
obliterate	1	0	0	1	0	1	0	1	0	0	fedisitse
obliterated	1	0	0	1	0	1	0	0	0	0	hlakotsoe
obliteration	0	0	0	1	0	1	0	1	0	0	phediso
oblivion	1	0	0	1	0	1	0	0	0	0	ho lebala
oblivious	0	0	0	0	0	0	0	0	0	0	hlokomolohile
oblong	0	0	0	0	0	0	0	0	0	0	oblong
obnoxious	1	0	1	0	0	1	0	1	0	0	e nyonyehang
oboe	0	0	0	0	0	0	0	0	0	0	oboe
obscene	0	0	1	0	0	1	0	0	0	0	tse nyonyehang
obscenity	1	0	1	0	0	1	0	0	0	0	manyala
obscure	0	0	0	0	0	0	0	0	0	0	nyenyefatsa
obscured	0	0	0	0	0	0	0	0	0	0	patiloe
obscurity	0	0	0	0	0	1	0	0	0	0	ho fifala
observance	0	0	0	0	0	0	0	0	0	0	tlhokomelo
observant	0	0	0	0	0	0	1	0	0	0	hlokolosi
observation	0	0	0	0	0	0	0	0	0	0	tebello
observatory	0	0	0	0	0	0	0	0	0	0	sehlahlobi
observe	0	0	0	0	0	0	0	0	0	0	hlokomela
observer	0	0	0	0	0	0	0	0	0	0	moshebelli
observing	0	0	0	0	0	0	0	0	0	0	ho shebella
obsession	0	0	0	0	0	0	0	0	0	0	tjantjello
obsolescence	0	0	0	0	0	0	0	0	0	0	ho felloa ke nako
obstacle	1	0	0	1	0	1	0	1	0	0	tšitiso
obstetrician	0	0	0	0	0	0	0	0	0	1	ngaka ya pelehi
obstetrics	0	0	0	0	0	0	0	0	0	0	pelehi
obstinate	0	0	0	0	0	1	0	0	0	0	manganga
obstruct	1	0	0	1	0	1	0	0	0	0	sitisa
obstruction	0	0	0	0	0	1	0	0	0	0	tšitiso
obstructive	1	0	0	0	0	1	0	0	0	0	sitisang
obtain	0	0	0	0	0	0	0	0	0	0	fumana
obtainable	0	0	0	0	1	0	1	0	0	0	fumaneha
obtuse	0	0	0	0	0	1	0	0	0	0	obtuse
obverse	0	0	0	0	0	0	0	0	0	0	tenyetsehile
obvious	0	0	0	0	0	0	1	0	0	1	pepeneneng
ocarina	0	0	0	0	0	0	0	0	0	0	ocarina
occasion	0	0	0	0	0	0	0	0	0	0	ketsahalo
occasional	0	0	0	0	0	0	0	0	1	0	nako le nako
occasionally	0	0	0	0	0	0	0	0	0	0	nako le nako
occlusion	0	0	0	0	0	0	0	0	0	0	ho koala
occult	0	0	1	1	0	1	0	0	0	0	boloi
occupancy	0	0	0	0	0	0	0	0	0	0	ho dula
occupant	0	0	0	0	0	0	1	0	0	1	moahi
occupation	0	0	0	0	0	0	1	0	0	0	mosebetsi
occupied	0	0	0	0	0	0	0	0	0	0	phathahane
occupier	0	0	0	0	0	0	0	0	0	0	moahi
occupy	0	0	0	0	0	0	1	0	0	0	dula
occupying	0	0	0	0	0	0	0	0	0	0	ho hapa
occur	0	0	0	0	0	0	0	0	0	0	etsahala
occurrence	0	0	0	0	0	0	0	0	0	0	ketsahalo
ocean	0	0	0	0	0	0	0	0	0	0	leoatle
oceanic	0	0	0	0	0	0	0	0	0	0	leoatleng
octagon	0	0	0	0	0	0	0	0	0	0	octagon
octave	0	0	0	0	0	0	0	0	0	0	octave
octopus	0	0	1	0	0	0	0	0	0	0	octophase
ocular	0	0	0	0	0	0	0	0	0	0	mahlo
oddity	0	0	1	0	0	1	0	1	1	0	ntho e makatsang
odds	0	0	0	0	0	0	0	0	0	0	mathata
ode	0	0	0	0	0	0	0	0	0	0	ode
odious	1	0	1	1	0	1	0	0	0	0	e nyonyehang
odometer	0	0	0	0	0	0	0	0	0	0	odometer
odor	0	0	0	0	0	1	0	0	0	0	monko
oestrogen	0	0	0	0	0	0	0	0	0	0	estrogen
oeuvre	0	0	0	0	0	0	0	0	0	0	oeuvre
offal	0	0	0	0	0	0	0	0	0	0	offal
offend	1	0	1	0	0	1	0	0	0	0	khopisa
offended	1	0	0	0	0	1	0	1	0	0	khopisitsoe
offender	1	0	1	1	0	1	0	1	0	0	mofosi
offense	1	0	1	1	0	1	0	1	0	0	khopiso
offensive	1	0	1	0	0	1	0	0	0	0	khopisa
offer	0	0	0	0	0	0	1	0	0	0	nyehelo
offered	0	0	0	0	0	0	0	0	0	0	nyeheloa
offering	0	0	0	0	0	0	0	0	0	1	nyehelo
offhand	0	0	0	0	0	1	0	0	0	0	ka thoko
office	0	0	0	0	0	0	0	0	0	0	ofisi
officer	0	0	0	0	0	0	1	0	0	1	ofisiri
offices	0	0	0	0	0	0	0	0	0	0	liofisi
official	0	0	0	0	0	0	0	0	0	1	ofisiri
officiate	0	0	0	0	0	0	0	0	0	0	tsamaisa
offing	0	0	0	0	0	1	0	0	0	0	ho tloha
offload	0	0	0	0	0	0	0	0	0	0	theolisa
offset	0	1	0	0	0	0	1	0	0	0	offset
offshoot	0	0	0	0	0	0	1	0	0	0	lehlomela
offside	0	0	0	0	0	0	0	0	0	0	offside
oft	0	0	0	0	0	0	0	0	0	0	hangata
oftentimes	0	0	0	0	0	0	0	0	0	0	hangata
ogre	0	0	1	1	0	1	0	0	0	0	ogre
oil	0	0	0	0	0	0	0	0	0	0	oli
oils	0	0	0	0	0	0	0	0	0	0	oli
ointment	0	0	0	0	0	0	0	0	0	0	setlolo
olfactory	0	1	0	0	0	1	0	0	0	0	monko o monate
oligarchy	0	0	0	0	0	1	0	0	0	0	oligarchy
olive	0	0	0	0	0	0	0	0	0	0	mohloaare
omega	0	0	0	0	0	0	0	0	0	0	omega
omelet	0	0	0	0	0	0	0	0	0	0	omelet
omen	0	1	0	1	0	1	0	0	0	0	mohlolo
ominous	0	1	0	1	0	1	0	0	0	0	tshosang
omission	0	0	0	0	0	0	0	0	0	0	tlogelo
omit	0	0	0	0	0	1	0	0	0	0	tlohela
omitted	0	0	0	0	0	0	0	0	0	0	tlohile
omnibus	0	0	0	0	0	0	0	0	0	0	batho bohle
omnipotence	0	0	0	1	0	1	1	0	0	0	matlaohle
omnipotent	0	0	0	0	0	0	0	0	0	0	ya matla ohle
omnipresent	0	0	0	0	0	0	0	0	0	0	hohle
omniscient	0	0	0	0	0	0	1	0	0	1	motsebatsohle
oncologist	0	0	0	0	0	0	0	0	0	0	ngaka ea oncologist
oneness	0	0	0	0	0	0	0	0	0	0	bonngoe
onerous	1	0	0	0	0	1	0	1	0	0	e boima
oneself	0	0	0	0	0	0	0	0	0	0	ka bowena
ongoing	0	1	0	0	0	0	0	0	0	0	e tsoelang pele
onion	0	0	0	0	0	0	0	0	0	0	anyanese
onset	0	1	0	0	0	0	0	0	0	0	qala
onslaught	0	0	0	0	0	0	0	0	0	0	tlhaselo
ontology	0	0	0	0	0	0	0	0	0	0	ontology
onus	0	0	0	0	0	1	0	0	0	0	onus
onward	0	0	0	0	0	0	0	0	0	0	ho ya pele
onyx	0	0	0	0	0	0	0	0	0	0	onyx
ooze	0	0	1	0	0	1	0	0	0	0	hletsa
oozing	0	0	0	0	0	0	0	0	0	0	ho qhoma
opacity	0	0	0	0	0	0	0	0	0	0	opacity
opal	0	0	0	0	0	0	0	0	0	0	opal
opaque	0	0	0	0	0	1	0	0	0	0	opaque
ope	0	0	0	0	0	0	0	0	0	0	ope
open	0	0	0	0	0	0	0	0	0	0	bula
opener	0	0	0	0	0	0	0	0	0	0	opener
opening	0	0	0	0	0	0	0	0	0	0	bula
openly	0	0	0	0	0	0	0	0	0	0	pepeneneng
openness	0	0	0	0	0	0	1	0	0	0	ho buleha
opera	1	1	0	1	1	0	1	1	1	1	opera
operatic	0	0	0	0	0	1	0	0	0	0	opereishene
operation	0	0	0	1	0	0	0	0	0	1	ts'ebetso
operations	0	0	0	0	0	0	0	0	0	0	ts'ebetso
operative	0	0	0	0	0	0	0	0	0	0	ts'ebetso
operator	0	0	0	0	0	0	0	0	0	0	mosebeletsi
ophthalmic	0	0	0	0	0	0	0	0	0	0	mahlo a mahlo
ophthalmologist	0	0	0	0	0	0	0	0	0	0	ngaka ea mahlo
opiate	0	0	0	0	0	1	0	0	0	0	opiate
opinion	0	0	0	0	0	0	0	0	0	0	maikutlo
opinionated	1	0	0	0	0	1	0	0	0	0	maikutlo
opium	1	0	1	1	0	1	0	1	0	0	opium
opponent	1	1	1	1	0	1	0	0	0	0	mohanyetsi
opportune	0	0	0	0	1	0	1	0	0	0	monyetla
opportunism	0	0	0	0	0	0	0	0	0	0	monyetla
opportunity	0	1	0	0	0	0	1	0	0	0	monyetla
oppose	0	0	0	0	0	1	0	0	0	0	hanyetsa
opposed	1	0	0	1	0	1	0	0	0	0	hanyetsoa
opposing	0	0	0	0	0	0	0	0	0	0	hanyetsanang
opposite	0	0	0	0	0	0	0	0	0	0	kgahlanong le
opposites	0	0	0	0	0	0	0	0	0	0	bahanyetsi
opposition	1	0	0	0	0	1	0	0	0	0	khanyetso
oppress	1	0	1	1	0	1	0	1	0	0	hatella
oppression	1	0	1	1	0	1	0	1	0	0	kgatello
oppressive	1	0	1	1	0	1	0	1	0	0	hatellang
oppressor	1	0	0	1	0	1	0	1	0	0	mohatelli
optic	0	0	0	0	0	0	0	0	0	0	optic
optical	0	0	0	0	0	0	0	0	0	0	ya mahlo
optics	0	0	0	0	0	0	0	0	0	0	optics
optimism	0	1	0	0	1	0	1	0	1	1	tshepo
optimist	0	0	0	0	0	0	1	0	0	1	tshepile
option	0	0	0	0	0	0	1	0	0	0	kgetho
optional	0	0	0	0	0	0	1	0	0	0	boikhethelo
optionally	0	0	0	0	0	0	0	0	0	0	ka boikgethelo
options	0	0	0	0	0	0	0	0	0	0	dikgetho
optometrist	0	0	0	0	0	0	0	0	0	0	ngaka ea mahlo
