English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Swedish Word
kingdom	0	0	0	0	0	0	0	0	0	0	rike
kink	0	0	0	0	0	0	0	0	0	0	kink
kinky	0	0	0	0	0	0	0	0	0	0	kinky
kiosk	0	0	0	0	0	0	0	0	0	0	kiosk
kirk	0	0	0	0	0	0	0	0	0	0	kirk
kiss	0	1	0	0	1	0	1	0	1	0	kyss
kit	0	0	0	0	0	0	0	0	0	0	utrustning
kitchen	0	0	0	0	0	0	0	0	0	0	kök
kite	0	0	1	0	0	1	0	0	0	0	drake
kitten	0	0	0	0	1	0	1	0	0	1	kattunge
knack	0	0	0	0	0	0	1	0	0	0	talang
knapsack	0	0	0	0	0	0	0	0	0	0	ryggsäck
knead	0	0	0	0	0	0	0	0	0	0	knåda
knee	0	0	0	0	0	0	0	0	0	0	knä
kneel	0	0	0	0	0	0	0	0	0	0	knäböja
kneeling	0	0	0	0	0	0	0	0	0	0	knästående
knell	0	0	0	1	0	1	0	1	0	0	knäböja
knickers	0	0	0	0	0	0	0	0	0	1	trosor
knife	0	0	0	0	0	0	0	0	0	0	kniv
knight	0	0	0	0	0	0	1	0	0	0	riddare
knit	0	0	0	0	0	0	0	0	0	0	sticka
knob	0	0	0	0	0	0	0	0	0	0	knopp
knock	0	0	0	0	0	0	0	0	0	0	slå
knoll	0	0	0	0	0	0	0	0	0	0	kulle
knot	0	0	0	0	0	0	0	0	0	0	Knut
knotted	0	0	0	0	0	1	0	0	0	0	knölig
knowing	0	0	0	0	0	0	1	0	0	0	menande
knowingly	0	0	0	0	0	0	0	0	0	0	medvetet
knowledge	0	0	0	0	0	0	1	0	0	0	kunskap
knuckle	0	0	0	0	0	0	0	0	0	0	knoge
kos	0	0	0	0	0	0	0	0	0	0	kos
kris	0	0	0	0	0	0	0	0	0	0	kris
kudos	0	0	0	0	1	0	1	0	0	0	beröm
lab	0	0	0	0	0	0	0	0	0	0	labb
label	0	0	0	0	0	0	0	0	0	1	märka
labor	0	1	0	0	1	0	1	0	1	1	arbetskraft
laboratory	0	0	0	0	0	0	0	0	0	0	laboratorium
labored	0	0	0	0	0	1	0	1	0	0	arbetade
laborer	0	0	0	0	0	0	0	0	0	0	arbetare
laboring	0	0	0	0	0	0	0	0	0	0	arbetande
laborious	0	0	0	0	0	1	0	0	0	0	mödosamt
labyrinth	0	1	0	0	0	1	0	0	0	0	labyrint
lac	0	0	0	0	0	0	0	0	0	0	lac
lace	1	0	0	1	0	1	1	1	0	1	spets
lack	0	0	0	0	0	1	0	0	0	0	brist
lacking	0	0	0	0	0	1	0	0	0	0	saknas
lackluster	0	0	0	0	0	1	0	0	0	0	matt
lacquer	0	0	0	0	0	0	0	0	0	0	lack
lacrosse	0	0	0	0	0	0	0	0	0	0	lacrosse
lad	0	0	0	0	0	0	0	0	0	0	pojke
ladder	0	0	0	0	0	0	0	0	0	0	stege
laden	0	0	0	0	0	1	0	0	0	0	lastad
lading	0	0	0	0	0	0	0	0	0	0	last
ladle	0	0	0	0	0	0	0	0	0	0	slev
lady	0	0	0	0	0	0	0	0	0	0	lady
lag	0	0	0	0	0	1	0	0	0	0	eftersläpning
lagging	1	1	1	0	0	1	0	1	0	0	släpar efter
lagoon	0	0	0	0	0	0	0	0	0	0	lagun
lair	0	0	0	0	0	1	0	0	0	0	lya
laity	0	0	0	0	0	0	0	0	0	0	lekmännen
lake	0	0	0	0	0	0	0	0	0	0	sjö
lama	0	0	0	0	0	0	0	0	0	0	lama
lamb	0	0	0	0	1	0	1	0	0	1	lamm
lament	0	0	1	1	0	1	0	1	0	0	beklaga
lamenting	0	0	0	0	0	0	0	1	0	0	beklaga
lamina	0	0	0	0	0	0	0	0	0	0	lamell
laminated	0	0	0	0	0	0	0	0	0	0	laminerad
lamp	0	0	0	0	0	0	0	0	0	0	lampa
lance	0	0	0	0	0	0	0	0	0	0	lans
lancer	0	0	0	0	0	0	0	0	0	0	lancer
land	0	0	0	0	0	0	1	0	0	0	landa
landed	0	0	0	0	0	0	1	0	0	0	landat
landing	0	0	0	0	0	0	0	0	0	0	landning
landlocked	0	0	0	0	0	0	0	0	0	0	landlåst
landlord	0	0	0	0	0	0	0	0	0	0	hyresvärd
landmark	0	0	0	0	0	0	0	0	0	1	landmärke
lands	0	0	0	0	0	0	0	0	0	0	landar
landscape	0	0	0	0	0	0	0	0	0	0	landskap
landscaping	0	0	0	0	0	0	0	0	0	0	landskapsarkitektur
landslide	0	0	0	1	0	1	0	1	0	0	jordskred
lane	0	0	0	0	0	0	0	0	0	0	körfält
language	0	0	0	0	0	0	0	0	0	0	språk
languid	0	0	0	0	0	1	0	0	0	0	matt
languish	0	0	0	0	0	1	0	0	0	0	tråna
languishing	0	0	0	1	0	1	0	1	0	0	smäktande
lanky	0	0	0	0	0	0	0	0	0	0	gänglig
lantern	0	0	0	0	0	0	0	0	0	0	lykta
lap	0	0	0	0	0	0	0	0	0	0	knä
lapel	0	0	0	0	0	0	0	0	0	0	slag
lapse	0	0	0	0	0	1	0	0	0	0	upphöra
lapsed	0	0	0	0	0	0	0	0	0	0	förfallit
larceny	0	0	1	0	0	1	0	0	0	0	stöld
lard	0	0	0	0	0	0	0	0	0	0	ister
larder	0	0	0	0	0	0	0	0	0	0	skafferi
large	0	0	0	0	0	0	0	0	0	0	stor
larger	0	0	1	0	0	0	0	0	1	1	större
largo	0	0	0	0	0	0	0	0	0	0	largo
lark	0	0	0	0	0	0	0	0	0	0	lärka
larva	0	0	0	0	0	0	0	0	0	0	larv
larynx	0	0	0	0	0	0	0	0	0	0	struphuvud
laser	0	0	0	0	0	0	1	0	0	1	laser
lash	1	0	0	1	0	1	0	0	0	0	surra
lass	0	0	0	0	0	0	0	0	0	0	tös
lasso	0	0	0	0	0	0	0	0	0	0	lasso
lasting	0	0	0	0	0	0	0	0	0	0	varaktig
latch	0	0	0	0	0	0	0	0	0	0	spärr
late	0	0	0	0	0	1	0	1	0	0	sent
lateness	0	0	0	0	0	1	0	0	0	0	försening
latent	1	1	1	0	0	1	0	0	1	0	latent
lateral	0	0	0	0	0	0	0	0	0	0	lateral
laterally	0	0	0	0	0	0	0	0	0	0	i sidled
latex	0	0	0	0	0	0	0	0	0	0	latex
lathe	0	0	0	0	0	0	0	0	0	0	svarv
lather	0	0	0	0	0	0	0	0	0	0	lödder
latitude	0	0	0	0	0	0	0	0	0	0	latitud
latrines	0	0	1	0	0	1	0	0	0	0	latriner
lattice	0	0	0	0	0	0	0	0	0	0	gitter
laudable	0	0	0	0	0	0	1	0	0	0	lovvärd
laugh	0	0	0	0	1	0	1	0	1	0	skratt
laughable	0	0	1	0	0	1	0	0	0	0	skrattretande
laughing	0	0	0	0	1	0	1	0	0	0	skrattande
laughter	0	1	0	0	1	0	1	0	1	0	skratt
launch	0	1	0	0	0	0	1	0	0	0	lansera
laundry	0	0	0	0	0	0	0	0	0	0	tvätt
laureate	0	0	0	0	0	0	1	0	0	1	pristagare
laurel	0	0	0	0	0	0	1	0	0	0	lagerblad
laurels	0	0	0	0	1	0	1	0	0	0	lagrar
lava	1	0	0	1	0	1	0	0	0	0	lava
lavage	0	0	0	0	0	0	0	0	0	0	sköljning
lavatory	0	0	1	0	0	0	0	0	0	0	toalett
lavender	0	0	0	0	0	0	0	0	0	0	lavendel-
lavish	0	0	0	0	0	0	1	0	0	0	slösa
law	0	0	0	0	0	0	0	0	0	1	lag
lawful	0	0	0	0	0	0	1	0	0	1	laglig
lawlessness	1	0	0	1	0	1	0	0	0	0	laglöshet
lawn	0	0	0	0	0	0	0	0	0	0	gräsmatta
lawsuit	1	0	1	1	0	1	0	1	1	0	rättegång
lawyer	1	0	1	1	0	1	0	0	0	0	advokat
lax	0	0	0	0	0	1	0	1	0	0	slapp
laxative	0	0	1	1	0	1	0	0	0	0	laxativ
lay	0	0	0	0	0	0	0	0	0	0	lägga
layer	0	0	0	0	0	0	0	0	0	0	lager
layered	0	0	0	0	0	0	0	0	0	0	skiktad
layman	0	0	0	0	0	0	0	0	0	0	lekman
lazy	0	0	0	0	0	1	0	0	0	0	lat
lea	0	0	0	0	0	0	0	0	0	0	lea
lead	0	0	0	0	0	0	1	0	0	0	leda
leader	0	0	0	0	0	0	1	0	0	1	ledare
leading	0	0	0	0	0	0	0	0	0	1	ledande
leads	0	0	0	0	0	0	0	0	0	0	leder
leaf	0	0	0	0	0	0	0	0	0	0	blad
leaflet	0	0	0	0	0	0	0	0	0	0	folder
leafy	0	0	0	0	0	0	0	0	0	0	lummig
league	0	0	0	0	0	0	1	0	0	0	liga
leak	0	0	0	0	0	1	0	0	0	0	läcka
leakage	0	0	0	0	0	1	0	0	0	0	läckage
leaky	0	0	0	0	0	1	0	0	0	0	läckande
lean	0	0	0	0	0	0	0	0	0	0	mager
leaned	0	0	0	0	0	0	0	0	0	0	lutade sig
leaning	0	0	0	0	0	0	0	0	0	1	lutande
leap	0	0	0	0	0	0	0	0	0	0	hoppa
learn	0	0	0	0	0	0	1	0	0	0	lära sig
learned	0	0	0	0	0	0	0	0	0	0	lärt mig
learner	0	0	0	0	0	0	0	0	0	0	elev
learning	0	0	0	0	0	0	1	0	0	0	inlärning
lease	0	0	0	0	0	0	0	0	0	0	hyra
leash	0	0	0	0	0	0	0	0	0	0	koppel
leather	0	0	0	0	0	0	0	0	0	0	läder-
leathery	0	0	0	0	0	0	0	0	0	0	seg
leave	0	0	0	0	0	1	0	1	1	0	lämna
lecture	0	0	0	0	0	0	0	0	0	0	föreläsning
lecturer	0	0	0	0	0	0	1	0	0	0	föreläsare
ledge	0	0	0	0	0	0	0	0	0	0	avsats
ledger	0	0	0	0	0	0	0	0	0	0	huvudbok
lee	0	0	0	0	0	0	0	0	0	0	lä-
leech	0	0	0	0	0	1	0	0	0	0	igel
leeches	0	0	1	1	0	1	0	0	0	0	iglar
leer	0	0	1	0	0	1	0	0	0	0	leer
leery	0	0	0	0	0	0	0	0	1	0	skeptisk
lees	0	0	0	0	0	0	0	0	0	0	jäst
leeway	0	0	0	0	0	0	1	0	0	0	spelrum
left	0	0	0	0	0	0	0	0	0	0	vänster
leg	0	0	0	0	0	0	0	0	0	0	ben
legacy	0	0	0	0	0	0	0	0	0	0	arv
legal	0	0	0	0	0	0	1	0	0	1	Rättslig
legality	0	0	0	0	0	0	0	0	0	0	laglighet
legalize	0	0	0	0	0	0	0	0	0	0	legalisera
legalized	1	0	0	1	1	0	1	0	0	1	legaliseras
legally	0	0	0	0	0	0	0	0	0	0	lagligt
legend	0	0	0	0	0	0	0	0	0	0	legend
legendary	0	0	0	0	0	0	1	0	0	0	legendarisk
legibility	0	0	0	0	0	0	1	0	0	0	läsbarhet
legible	0	0	0	0	0	0	1	0	0	0	läsbar
legion	0	0	0	0	0	0	0	0	0	0	legion
legislate	0	0	0	0	0	0	0	0	0	0	lagstifta
legislation	0	0	0	0	0	0	0	0	0	0	lagstiftning
legislative	0	0	0	0	0	0	0	0	0	0	lagstiftande
legislator	0	0	0	0	0	0	0	0	0	1	lagstiftare
legislature	0	0	0	0	0	0	0	0	0	1	lagstiftande församling
legitimacy	0	0	0	0	0	0	0	0	0	1	legitimitet
legs	0	0	0	0	0	0	0	0	0	0	ben
legume	0	0	0	0	0	0	0	0	0	0	grönsak
leisure	0	1	0	0	1	0	1	0	1	1	fritid
leisurely	0	0	0	0	0	0	1	0	0	0	maklig
lemma	0	0	0	0	0	0	1	0	0	0	lemma
lemon	0	0	1	0	0	1	0	0	0	0	citron-
lend	0	0	0	0	0	0	0	0	0	0	låna
lender	0	0	0	0	0	0	0	0	0	1	långivare
lending	0	0	0	0	0	0	0	0	0	0	utlåning
length	0	0	0	0	0	0	0	0	0	0	längd
lengthen	0	0	0	0	0	0	0	0	0	0	förlänga
lengthened	0	0	0	0	0	0	0	0	0	0	förlängts
lengthening	0	0	0	0	0	0	0	0	0	0	förlängning
lengthwise	0	0	0	0	0	0	0	0	0	0	på längden
lengthy	0	0	0	0	0	0	0	0	0	0	långvarig
leniency	0	0	0	0	0	0	0	0	0	0	mildhet
lenient	0	0	0	0	0	0	1	0	0	0	mild
lens	0	0	0	0	0	0	0	0	0	0	lins
leopard	0	0	0	0	0	0	0	0	0	0	leopard
leprosy	0	0	1	1	0	1	0	1	0	0	spetälska
lessee	0	0	0	0	0	0	0	0	0	0	arrendator
lessen	0	1	0	0	0	1	0	0	0	0	minska
lessening	0	0	0	0	0	0	0	0	0	0	minska
lesser	0	0	1	0	0	1	0	0	0	0	mindre
lesson	0	1	0	0	0	0	1	0	0	1	lektion
lessor	0	0	0	0	0	0	0	0	0	0	hyresvärd
lethal	0	0	1	1	0	1	0	1	0	0	dödlig
lethargic	0	0	0	0	0	0	0	0	0	0	slö
lethargy	0	0	0	0	0	1	0	1	0	0	letargi
letter	0	1	0	0	0	0	0	0	0	0	brev
lettered	0	1	0	0	0	0	1	0	0	1	bokstäver
letters	0	0	0	0	0	0	0	0	0	0	brev
lettuce	0	0	0	0	0	0	0	0	0	0	sallad
leukemia	1	0	0	1	0	1	0	1	0	0	leukemi
levee	0	0	0	0	0	0	0	0	0	1	levee
level	0	0	0	0	0	0	1	0	0	1	nivå
lever	0	0	0	0	0	0	0	0	0	0	spak
leverage	0	0	0	0	0	0	1	0	0	0	inflytande
levy	0	0	0	0	0	1	0	0	0	0	avgift
lewd	0	0	1	0	0	1	0	0	0	0	oanständig
lexicon	0	0	0	0	0	0	0	0	0	0	lexikon
ley	0	0	0	0	0	0	0	0	0	0	ley
liabilities	0	0	0	0	0	0	0	0	0	0	skulder
liability	0	0	0	0	0	0	0	0	0	0	ansvar
liaison	0	0	0	0	0	1	0	0	0	0	förbindelse
liar	0	0	1	0	0	1	0	0	0	0	lögnare
libel	1	0	0	1	0	1	0	0	0	1	förtal
libelous	0	0	0	0	0	0	0	0	0	0	ärekränkande
liberal	0	0	0	0	0	1	1	0	0	0	liberal
liberalism	0	0	0	0	0	0	0	0	0	0	liberalism
liberate	1	1	0	0	1	0	1	0	1	1	befria
liberation	0	1	0	0	1	0	1	0	1	0	befrielse
liberty	0	1	0	0	1	0	1	0	1	1	frihet
libido	0	0	0	0	0	0	0	0	0	0	libido
librarian	0	0	0	0	0	0	0	0	0	0	bibliotekarie
library	0	0	0	0	0	0	1	0	0	0	bibliotek
libretto	0	0	0	0	0	0	0	0	0	0	libretto
license	0	0	0	0	0	0	0	0	0	0	licens
lichen	0	0	0	0	0	0	0	0	0	0	lav
lick	0	0	1	0	0	1	0	0	0	0	slicka
lid	0	0	0	0	0	0	0	0	0	0	lock
lie	1	0	1	0	0	1	0	1	0	0	lögn
liege	0	0	0	0	0	0	0	0	0	0	liege
lien	0	0	0	0	0	0	0	0	0	0	kvarstad
lieu	0	0	0	0	0	0	0	0	0	0	lieu
lieutenant	0	0	0	0	0	0	0	0	0	1	löjtnant
life	0	0	0	0	0	0	0	0	0	0	liv
lifeblood	0	0	0	0	0	0	1	0	0	0	livsnerven
lifeboat	0	0	0	0	0	0	0	0	0	0	livbåt
lifeless	0	0	0	1	0	1	0	1	0	0	livlös
lifelike	0	0	0	0	0	0	0	0	0	0	levande
lifelong	0	0	0	0	0	0	0	0	0	0	livslångt
lifetime	0	0	0	0	0	0	0	0	0	0	livstid
lift	0	0	0	0	0	0	0	0	0	0	hiss
ligament	0	0	0	0	0	0	0	0	0	0	ligament
ligation	0	0	0	0	0	0	0	0	0	0	ligering
light	0	0	0	0	0	0	0	0	0	0	ljus
lighten	0	0	0	0	0	0	0	0	0	0	lätta
lighthouse	0	0	0	0	0	0	1	0	0	0	fyr
lightness	0	0	0	0	0	0	0	0	0	0	lätthet
lightning	1	0	0	1	0	0	0	0	1	0	blixt-
likelihood	0	0	0	0	0	0	0	0	0	0	sannolikhet
likeness	0	0	0	0	0	0	0	0	0	0	likhet
likewise	0	0	0	0	0	0	0	0	0	0	likaså
liking	0	0	0	0	1	0	1	0	0	1	böjelse
lilac	0	0	0	0	0	0	0	0	0	0	lila
lily	0	0	0	0	0	0	0	0	0	0	lilja
limb	0	0	0	0	0	0	0	0	0	0	lem
limbo	0	0	0	0	0	0	0	0	0	0	limbo
limit	0	0	0	0	0	0	0	0	0	0	begränsa
limitation	0	0	0	0	0	0	0	0	0	0	begränsning
limited	1	0	0	0	0	1	0	1	0	0	begränsad
limitless	0	0	0	0	0	0	0	0	0	0	gränslös
limousine	0	0	0	0	0	0	0	0	0	0	limousine
limp	0	0	0	0	0	1	0	0	0	0	halta
lin	0	0	0	0	0	0	0	0	0	0	lin
line	0	0	0	0	0	0	0	0	0	0	linje
lineage	0	0	0	0	0	0	0	0	0	0	härstamning
lineal	0	0	0	0	0	0	0	0	0	0	linjär
linear	0	0	0	0	0	0	0	0	0	0	linjär
lined	0	0	0	0	0	0	0	0	0	0	fodrad
linen	0	0	0	0	0	0	0	0	0	0	Linné
liner	0	0	0	0	0	0	0	0	0	0	liner
lines	0	0	0	1	0	0	0	0	0	0	rader
linger	0	1	0	0	0	0	0	0	0	0	dröja kvar
lingo	0	0	0	0	0	0	0	0	0	0	jargong
lingual	0	0	0	0	0	0	0	0	0	0	språklig
linguist	0	0	0	0	0	0	1	0	0	1	lingvist
linguistic	0	0	0	0	0	0	0	0	0	0	språklig
linguistics	0	0	0	0	0	0	0	0	0	0	lingvistik
lining	0	0	0	0	0	0	0	0	0	0	foder
link	0	0	0	0	0	0	0	0	0	0	länk
linoleum	0	0	0	0	0	0	0	0	0	0	linoleum
lint	0	0	0	0	0	1	0	0	0	0	ludd
lion	0	0	0	1	0	0	1	0	0	0	lejon
lip	0	0	0	0	0	0	0	0	0	0	läpp
lipstick	0	0	0	0	0	0	0	0	0	0	läppstift
liquefaction	0	0	0	0	0	0	0	0	0	0	förvätskning
liquefied	0	0	0	0	0	0	0	0	0	0	flytande
liqueur	0	0	0	0	0	0	0	0	0	0	likör
liquid	0	0	0	0	0	0	0	0	0	0	flytande
liquidate	0	0	0	0	0	0	0	0	0	0	likvidera
liquidation	0	0	0	0	0	0	0	0	0	0	likvidation
liquidator	0	0	0	0	0	0	0	0	0	0	likvidator
liquidity	0	0	0	0	0	0	0	0	0	0	likviditet
liquor	1	0	0	0	1	1	0	1	0	0	sprit
lisp	0	0	0	0	0	0	0	0	0	0	läspa
list	0	0	0	0	0	0	0	0	0	0	lista
listen	0	0	0	0	0	0	0	0	0	0	lyssna
listener	0	0	0	0	0	0	0	0	0	0	lyssnare
listing	0	0	0	0	0	0	0	0	0	0	lista
listless	0	0	0	0	0	1	0	1	0	0	håglös
litany	0	0	0	0	0	0	0	0	0	0	litania
literally	0	0	0	0	0	0	0	0	0	0	bokstavligen
literary	0	0	0	0	0	0	0	0	0	0	litterär
literature	0	0	0	0	0	0	0	0	0	0	litteratur
lithe	0	0	0	0	0	0	1	0	0	0	smidig
lithograph	0	0	0	0	0	0	0	0	0	0	litografi
lithography	0	0	0	0	0	0	0	0	0	0	litografi
lithology	0	0	0	0	0	0	0	0	0	0	litologi
lithosphere	0	0	0	0	0	0	0	0	0	0	litosfären
litigant	0	0	0	0	0	1	0	0	0	0	tvistemålsman
litigate	1	1	1	1	0	1	0	1	0	0	processa
litigation	0	0	0	0	0	1	0	0	0	0	rättstvister
litigious	1	0	1	0	0	1	0	0	0	0	stridslysten
litter	0	0	0	0	0	1	0	0	0	0	skräp
littoral	0	0	0	0	0	0	0	0	0	0	kust-
liturgy	0	0	0	0	0	0	0	0	0	0	liturgi
livelihood	0	0	0	0	0	0	0	0	0	0	levebröd
livery	0	0	0	0	0	0	0	0	0	0	livré
livid	1	0	1	0	0	1	0	0	0	0	askgrå
living	0	0	0	0	0	0	0	0	0	0	levande
llama	0	0	0	0	0	0	0	0	0	0	lama
load	0	0	0	0	0	0	0	0	0	0	ladda
loaf	0	0	0	0	0	1	0	0	0	0	limpa
loafer	0	0	0	0	0	1	0	0	0	0	dagdrivare
loam	0	0	0	0	0	0	0	0	0	0	lerjord
loan	0	0	0	0	0	0	0	0	0	0	lån
loath	1	0	0	0	0	1	0	0	0	0	ovillig
loathe	1	0	1	0	0	1	0	0	0	0	avsky
loathing	0	0	1	0	0	1	0	0	0	0	avsky
loathsome	1	0	1	0	0	1	0	0	0	0	avskyvärd
lobby	0	0	0	0	0	0	0	0	0	0	lobby
lobbyist	0	0	0	0	0	1	0	0	0	0	lobbyist
lobe	0	0	0	0	0	0	0	0	0	0	lob
local	0	0	0	0	0	0	0	0	0	0	lokal
locale	0	0	0	0	0	0	0	0	0	0	plats
locality	0	0	0	0	0	0	0	0	0	0	lokalitet
localization	0	0	0	0	0	0	0	0	0	0	lokalisering
localize	0	1	0	0	0	0	0	0	0	0	lokalisera
locate	0	0	0	0	0	0	0	0	0	0	lokalisera
location	0	0	0	0	0	0	0	0	0	0	plats
loch	0	0	0	0	0	0	0	0	0	0	loch
lock	0	0	0	0	0	0	0	0	0	0	låsa
locker	0	0	0	0	0	0	0	0	0	0	skåp
locksmith	0	0	0	0	0	0	0	0	0	0	låssmed
lockup	0	0	0	1	0	1	0	1	0	0	Låsa in
locomotion	0	0	0	0	0	0	0	0	0	0	förflyttning
locomotive	0	0	0	0	0	0	0	0	0	0	lokomotiv
locust	0	0	0	1	0	1	0	0	0	0	gräshoppa
lodge	0	0	0	0	0	0	0	0	0	0	stuga
lodger	0	0	0	0	0	0	0	0	0	0	inneboende
lodging	0	0	0	0	0	0	0	0	0	1	logi
loft	0	0	0	0	0	0	0	0	0	0	loft
lofty	0	0	0	0	0	1	0	0	0	0	upphöjd
log	0	0	0	0	0	0	0	0	0	0	logga
logarithm	0	0	0	0	0	0	0	0	0	0	logaritm
logarithmic	0	0	0	0	0	0	0	0	0	0	logaritmisk
logic	0	0	0	0	0	0	0	0	0	0	logik
logical	0	0	0	0	0	0	1	0	0	0	logisk
logistics	0	0	0	0	0	0	0	0	0	0	logistik
logotype	0	0	0	0	0	0	0	0	0	0	logotyp
loin	0	0	0	0	0	0	0	0	0	0	fransyska
lollipop	0	0	0	0	0	0	0	0	0	0	klubba
lone	0	0	0	0	0	0	0	1	0	0	ensam
loneliness	0	0	0	1	0	1	0	1	0	0	ensamhet
lonely	1	0	1	1	0	1	0	1	0	0	ensam
lonesome	0	0	0	0	0	1	0	1	0	0	ensam
long	0	1	0	0	0	0	0	0	0	0	lång
longevity	0	0	0	0	0	0	1	0	0	0	livslängd
longing	0	1	0	0	0	0	0	1	0	0	längtar
longitude	0	0	0	0	0	0	0	0	0	0	longitud
longitudinal	0	0	0	0	0	0	0	0	0	0	längsgående
longitudinally	0	0	0	0	0	0	0	0	0	0	längsgående
loo	0	0	1	0	0	1	0	0	0	0	toa
lookout	0	0	0	0	0	0	0	0	0	0	se upp
loom	0	1	0	1	0	1	0	0	0	0	vävstol
looming	0	0	0	0	0	0	0	0	0	0	hotande
loon	0	0	1	0	0	1	0	0	0	0	lom
loony	0	0	0	0	0	1	0	0	0	0	galen
loop	0	0	0	0	0	0	0	0	0	0	slinga
loophole	0	0	0	0	0	0	0	0	0	0	kryphål
loosen	0	0	0	0	0	0	0	0	0	0	lossa
loosening	0	0	0	0	0	0	0	0	0	0	lossning
loot	0	0	0	0	0	1	0	0	0	0	plundra
lop	0	0	0	0	0	0	0	0	0	0	lop
lopsided	0	0	0	0	0	0	0	0	0	0	skev
lord	0	0	1	0	0	1	1	0	0	1	herre
lords	0	0	0	0	0	0	0	0	0	0	herrar
lordship	0	0	0	0	0	0	1	0	0	0	herravälde
lore	0	0	0	0	0	0	0	0	0	0	lore
lorry	0	0	0	0	0	0	0	0	0	0	lastbil
lose	1	0	1	1	0	1	0	1	1	0	tappa bort
losing	1	0	0	0	0	1	0	1	0	0	förlorande
loss	1	0	0	1	0	1	0	1	0	0	förlust
lost	0	0	0	0	0	1	0	1	0	0	förlorat
lot	0	0	0	0	0	0	0	0	0	0	massa
lotion	0	0	0	0	0	0	0	0	0	0	lotion
lots	0	0	0	0	0	0	0	0	0	0	massor
lottery	0	1	0	0	0	0	0	0	0	0	lotteri
lotto	0	0	0	0	0	0	0	0	0	0	lotto
loud	0	0	0	0	0	0	0	0	0	0	högt
loudly	0	0	0	0	0	0	0	0	0	0	högt
loudness	1	0	0	0	0	1	0	0	0	0	högljuddhet
lounge	0	0	0	0	0	1	0	0	0	0	vardagsrum
louse	0	0	1	0	0	1	0	0	0	0	lus
lovable	0	0	0	0	1	0	1	0	0	1	intagande
love	0	0	0	0	1	0	1	0	0	0	kärlek
lovely	0	1	0	0	1	0	1	1	1	1	härlig
lovemaking	0	0	0	0	1	0	1	0	0	1	älskling
lover	0	1	0	0	1	0	1	0	0	1	älskare
loving	0	0	0	0	1	0	1	0	0	1	kärleksfull
lower	0	0	0	0	0	1	0	1	0	0	lägre
lowering	0	0	0	0	0	1	0	0	0	0	sänkning
lowest	0	0	0	0	0	1	0	1	0	0	lägst
lowlands	0	0	0	0	0	1	0	0	0	0	låglandet
lowly	0	0	0	0	0	1	0	1	0	0	lågmäld
loyal	0	0	0	1	1	0	1	0	1	1	lojala
loyalty	0	0	0	0	0	0	1	0	0	1	lojalitet
lubricate	0	0	0	0	0	0	0	0	0	0	smörja
lubrication	0	0	0	0	0	0	0	0	0	0	smörjning
luck	0	1	0	0	1	0	1	0	1	0	tur
lucky	0	0	0	0	1	0	1	0	1	0	tur-
ludicrous	0	0	0	0	0	1	0	0	0	0	löjlig
lug	0	0	0	0	0	0	0	0	0	0	öra
luggage	0	0	0	0	0	0	0	0	0	0	bagage
lull	0	1	0	0	0	0	0	0	0	0	stiltje
lullaby	0	0	0	0	0	0	0	0	0	0	vaggvisa
lumbar	0	0	0	0	0	0	0	0	0	0	länd-
lumber	0	0	0	0	0	0	0	0	0	0	virke
lumbering	0	0	0	0	0	1	0	0	0	0	skogsavverkning
luminescent	0	0	0	0	0	0	0	0	0	0	självlysande
luminous	0	0	0	0	0	0	0	0	0	0	lysande
lump	0	0	0	0	0	1	0	0	0	0	klump
lumpy	0	0	1	0	0	1	0	0	0	0	klimpig
lunacy	1	0	1	1	0	1	0	1	0	0	vansinne
lunar	0	0	0	0	0	0	0	0	0	0	månen
lunatic	1	0	1	1	0	1	0	0	0	0	galning
lunch	0	0	0	0	0	0	0	0	0	0	lunch
luncheon	0	0	0	0	0	0	0	0	0	0	lunch
lunge	0	0	0	0	0	0	0	0	1	0	utfall
lungs	0	0	0	0	0	0	0	0	0	0	lungorna
lurch	0	0	0	0	0	1	0	0	0	0	kränga
lure	0	0	0	0	0	1	0	0	0	0	locka
lurid	0	0	1	0	0	1	0	0	0	0	spöklik
lurk	0	0	0	0	0	1	0	0	0	0	dölja sig
lurking	0	0	0	0	0	1	0	0	0	0	lurar
luscious	0	1	0	0	1	0	1	0	0	0	läcker
lush	0	0	1	0	0	1	0	1	0	0	frodig
lust	0	1	0	0	0	1	0	0	0	0	lusta
luster	0	0	0	0	1	0	1	0	0	0	lyster
lustful	0	0	0	0	0	1	0	0	0	0	vällustig
lustrous	0	0	0	0	0	0	1	0	0	0	glänsande
lusty	0	0	1	0	0	0	0	0	0	0	frisk
lute	0	0	0	0	0	0	0	0	0	0	luta
luxuriant	0	0	0	0	0	0	1	0	0	0	frodig
luxurious	0	0	0	0	1	0	1	0	0	0	lyxig
luxury	0	0	0	0	1	0	1	0	0	0	lyx
lying	1	0	1	0	0	1	0	0	0	0	liggande
lymph	0	0	0	0	0	0	0	0	0	0	lymfa
lymphatic	0	0	0	0	0	0	0	0	0	0	lymfatisk
lynch	1	0	1	1	0	1	0	1	0	0	lyncha
lynx	0	0	0	0	0	0	0	0	0	0	lodjur
lyre	0	0	0	0	1	0	1	0	0	0	lyra
lyric	0	0	0	0	0	0	0	0	0	0	lyrisk
lyrical	0	0	0	0	1	0	1	0	0	0	lyrisk
