English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Bulgarian Word
marble	0	0	0	0	0	0	0	0	0	0	мрамор
marbled	0	0	0	0	0	0	0	0	0	0	мраморизиран
marbles	0	0	0	0	0	0	0	0	0	0	топчета
march	0	0	0	0	0	0	1	0	0	0	Март
mare	0	0	0	0	0	0	0	0	0	0	кобила
margin	0	0	0	0	0	1	0	1	0	0	марж
marginal	0	0	0	0	0	0	0	0	0	0	маргинален
marijuana	0	0	0	0	0	0	0	0	0	0	марихуана
marine	0	0	0	0	0	0	0	0	0	1	морски
mariner	0	0	0	0	0	0	0	0	0	0	моряк
maritime	0	0	0	0	0	0	0	0	0	0	морски
mark	0	0	0	0	0	0	0	0	0	0	марка
marked	0	0	0	0	0	0	1	0	0	0	маркиран
market	0	0	0	0	0	0	0	0	0	0	пазар
marketable	0	0	0	0	0	0	1	0	0	0	продаваеми
marketplace	0	0	0	0	0	0	0	0	0	0	пазар
marks	0	0	0	0	0	0	0	0	0	0	марки
marl	0	0	0	0	0	0	0	0	0	0	мергел
marmalade	0	0	0	0	0	0	0	0	0	0	мармалад
maroon	0	0	0	0	0	1	0	0	0	0	кестеняво
marquee	0	0	0	0	0	0	0	0	0	0	шатра
marquis	0	0	0	0	0	0	1	0	0	0	маркиз
marriage	0	1	0	0	1	0	1	0	0	1	брак
married	0	0	0	0	0	0	0	0	0	0	женен
marrow	0	0	0	0	1	0	1	0	0	1	костен мозък
marry	0	1	0	1	1	0	1	0	1	1	ожени се
marsh	0	0	0	0	0	0	0	0	0	0	блато
marshal	0	0	0	0	0	0	1	0	0	1	маршал
mart	0	0	0	0	0	0	0	0	0	0	март
martial	1	0	0	0	0	0	0	0	0	0	боен
martingale	0	0	0	0	0	1	0	0	0	0	мартингейл
martyr	0	0	0	1	0	1	0	1	0	0	мъченик
martyrdom	0	0	0	1	0	1	0	1	0	0	мъченичество
marvel	0	0	0	0	0	0	1	0	1	0	чудо
marvelous	0	0	0	0	1	0	1	0	0	0	прекрасно
marvelously	0	0	0	0	1	0	1	0	0	0	чудесно
masculine	0	0	0	0	0	0	1	0	0	0	мъжки
masculinity	0	0	0	0	0	0	0	0	0	0	мъжественост
mash	0	0	0	0	0	0	0	0	0	0	каша
mask	0	0	0	0	0	0	0	0	0	0	маска
masochism	1	0	1	1	0	1	0	0	0	0	мазохизъм
mason	0	0	0	0	0	0	0	0	0	0	зидар
masquerade	0	0	0	0	0	0	0	0	0	0	бал с маски
mass	0	0	0	0	0	0	0	0	0	0	маса
massacre	1	0	1	1	0	1	0	1	0	0	клане
massage	0	0	0	0	1	0	1	0	0	0	масаж
massive	0	0	0	0	0	0	0	0	0	0	масивна
master	0	0	0	0	0	0	1	0	0	0	майстор
mastermind	0	0	0	0	0	0	0	0	0	0	ръководител
masterpiece	0	0	0	0	1	0	1	0	0	0	шедьовър
mastery	1	0	0	0	1	0	1	0	0	1	майсторство
masturbate	0	0	0	0	0	0	0	0	0	0	мастурбирам
masturbation	0	0	0	0	0	0	0	0	0	0	мастурбация
mat	0	0	0	0	0	0	0	0	0	0	мат
match	0	0	0	0	0	0	0	0	0	0	съвпада
matching	0	0	0	0	0	0	0	0	0	0	съчетаване
matchmaker	0	1	0	0	0	0	0	0	0	0	сватовник
mate	0	0	0	0	0	0	1	0	0	1	приятел
material	0	0	0	0	0	0	0	0	0	0	материал
materialism	0	0	0	0	0	1	0	0	0	0	материализъм
materialist	0	0	1	0	0	1	0	0	0	0	материалист
materialistic	0	0	0	0	0	0	0	0	0	0	материалистичен
materiality	0	0	0	0	0	0	0	0	0	0	материалност
materialize	0	0	0	0	0	0	0	0	0	0	материализирам се
materially	0	0	0	0	0	0	0	0	0	0	материално
materials	0	0	0	0	0	0	0	0	0	0	материали
materiel	0	0	0	0	0	0	0	0	0	0	материални средства
maternal	0	1	0	0	0	1	1	0	0	0	майчина
maternity	0	0	0	0	0	0	0	0	0	0	майчинство
mathematical	0	0	0	0	0	0	0	0	0	1	математически
mathematician	0	0	0	0	0	0	0	0	0	0	математик
mathematics	0	0	0	0	0	0	0	0	0	0	математика
matriculation	0	0	0	0	0	0	0	0	0	0	матура
matrimony	0	1	0	0	1	0	1	0	0	1	брак
matrix	0	0	0	0	0	0	0	0	0	0	матрица
matron	0	0	0	0	0	0	1	0	0	1	матрона
matted	0	0	0	0	0	0	0	0	0	0	сплъстена
matter	0	0	0	0	0	0	0	0	0	0	материя
matting	0	0	0	0	0	0	0	0	0	0	матиране
mattress	0	0	0	0	0	0	0	0	0	0	матрак
maturation	0	0	0	0	0	0	0	0	0	0	съзряване
maturity	0	0	0	0	0	0	0	0	0	0	зрелост
mausoleum	0	0	0	0	0	0	0	1	0	0	мавзолей
mauve	0	0	0	0	0	0	0	0	0	0	лилаво
maxim	0	0	0	0	0	0	0	0	0	1	максима
maximum	0	0	0	0	0	0	1	0	0	0	максимум
mayor	0	0	0	0	0	0	1	0	0	0	кмет
maze	0	0	0	0	0	0	0	0	0	0	лабиринт
mead	0	0	0	0	0	0	0	0	0	0	медовина
meadow	0	0	0	0	0	0	1	0	0	0	ливада
meal	0	0	0	0	0	0	0	0	0	0	хранене
meander	0	0	0	0	0	0	0	0	0	0	меандър
meandering	0	0	0	0	0	1	0	0	0	0	криволичещ
meaning	0	0	0	0	0	0	0	0	0	0	значение
meaningless	0	0	0	0	0	1	0	1	0	0	безсмислен
means	0	0	0	0	0	0	0	0	0	0	означава
meantime	0	0	0	0	0	0	0	0	0	0	междувременно
measles	0	0	1	1	0	1	0	1	0	0	дребна шарка
measurable	0	0	0	0	0	0	0	0	0	0	измерими
measure	0	0	0	0	0	0	0	0	0	1	мярка
measured	0	0	0	0	0	0	1	0	0	1	измерено
measurement	0	0	0	0	0	0	0	0	0	0	измерване
measuring	0	0	0	0	0	0	0	0	0	0	измерване
meat	0	0	0	0	0	0	0	0	0	0	месо
mechanic	0	0	0	0	0	0	0	0	0	0	механик
mechanical	0	0	0	0	0	0	0	0	0	0	механичен
mechanism	0	0	0	0	0	0	0	0	0	0	механизъм
medal	0	1	0	0	1	0	1	0	1	1	медал
medallion	0	0	0	0	0	0	0	0	0	0	медальон
medallist	0	0	0	0	0	0	0	0	0	0	медалист
meddle	1	0	0	0	0	1	0	0	0	0	намесвам се
meddling	0	0	0	0	0	0	0	0	0	0	намесване
media	0	0	0	0	0	0	0	0	0	0	медии
medial	0	0	0	0	0	0	0	0	0	0	медиален
median	0	0	0	0	0	0	0	0	0	0	Медиана
mediate	0	1	0	0	0	0	1	0	0	1	посредничат
mediation	0	0	0	0	0	0	1	0	0	0	посредничество
mediator	0	1	0	0	0	0	1	0	0	1	посредник
medical	0	1	0	1	0	0	1	0	0	1	медицински
medicinal	0	0	0	0	0	0	0	0	0	0	лечебен
medicine	0	0	0	0	0	0	0	0	0	0	лекарство
medieval	0	0	0	0	0	0	0	0	0	0	средновековен
mediocre	0	0	0	0	0	1	0	0	0	0	посредствен
mediocrity	0	0	0	0	0	1	0	0	0	0	посредственост
meditate	0	1	0	0	1	0	1	0	0	1	медитирам
meditation	0	0	0	0	0	0	0	0	0	0	медитация
meditative	0	0	0	0	0	0	0	0	0	0	медитативна
mediterranean	0	0	0	0	0	0	1	0	0	0	средиземноморски
medium	0	0	0	0	0	0	0	0	0	0	среден
medley	0	0	0	0	0	0	1	0	0	0	смесица
meek	0	0	0	0	0	0	0	1	0	0	кротък
meet	0	0	0	0	0	0	0	0	0	0	Среща
meeting	0	0	0	0	0	0	0	0	0	0	среща
melancholic	0	0	0	0	0	1	0	1	0	0	меланхоличен
melancholy	0	0	0	0	0	1	0	1	0	0	меланхолия
melee	0	0	0	1	0	1	0	0	0	0	меле
melodious	0	0	0	0	0	0	0	0	0	0	мелодичен
melodrama	1	0	0	0	0	1	0	1	0	0	мелодрама
melodramatic	0	0	0	0	0	0	0	0	0	0	мелодраматичен
melody	0	0	0	0	0	0	0	0	0	0	мелодия
melt	0	0	0	0	0	0	0	0	0	0	стопявам
meltdown	0	0	0	0	0	1	0	1	0	0	стопяване
melting	0	0	0	0	0	0	0	0	0	0	топене
member	0	0	0	0	0	0	0	0	0	0	член
membrane	0	0	0	0	0	0	0	0	0	0	мембрана
memento	0	0	0	0	0	0	1	0	0	0	спомен
memo	0	0	0	0	0	0	0	0	0	0	бележка
memoir	0	0	0	0	0	0	0	0	0	0	мемоари
memorabilia	0	0	0	0	0	0	0	0	0	0	сувенири
memorable	0	0	0	0	1	0	1	0	1	1	запомнящ се
memorandum	0	0	0	0	0	0	0	0	0	0	меморандум
memorial	0	0	0	0	0	0	0	0	0	0	паметник
memorials	0	0	0	0	0	0	0	1	0	0	мемориали
memorize	0	0	0	0	0	0	0	0	0	0	запаметявам
memory	0	0	0	0	0	0	0	0	0	0	памет
menace	1	0	0	1	0	1	0	0	0	0	заплаха
menacing	1	0	0	1	0	1	0	0	0	0	заплашително
menagerie	0	0	0	0	0	0	0	0	0	0	менажерия
mend	0	0	0	0	0	0	0	0	0	0	поправям
mending	0	0	0	0	0	0	1	0	0	0	поправяне
menial	0	0	0	0	0	1	0	0	0	0	слугински
meniscus	0	0	0	0	0	0	0	0	0	0	менискус
menses	0	0	0	0	0	0	1	0	0	0	мензис
menstrual	0	0	0	0	0	0	0	0	0	0	менструален
mental	0	0	0	0	0	0	0	0	0	0	психически
mention	0	0	0	0	0	0	0	0	0	0	споменавам
mentor	0	0	0	0	0	0	1	0	0	1	наставник
menu	0	0	0	0	0	0	0	0	0	0	меню
meow	0	0	0	0	0	0	0	0	0	0	мяу
mercantile	0	0	0	0	0	0	0	0	0	0	меркантилен
mercenary	0	0	0	1	0	1	0	0	0	0	наемник
merchandise	0	0	0	0	0	0	0	0	0	0	стоки
merchant	0	0	0	0	0	0	0	0	0	1	търговец
merciful	0	0	0	0	0	0	1	0	0	0	милостив
merciless	0	0	0	1	0	1	0	0	0	0	безмилостен
mercurial	0	0	0	0	0	0	0	0	0	0	живачен
mercy	0	0	0	0	0	0	1	0	0	0	милост
mere	0	0	0	0	0	0	0	0	0	0	просто
merge	0	1	0	0	0	0	1	0	0	0	сливане
meridian	0	0	0	0	0	0	0	0	0	0	меридиан
meridional	0	0	0	0	0	0	0	0	0	0	меридионален
merit	0	0	0	0	0	0	1	0	0	1	заслуга
meritorious	0	0	0	0	1	0	1	0	0	1	заслужил
mermaid	0	0	0	0	0	0	0	0	0	0	русалка
merriment	0	0	0	0	1	0	1	0	1	0	веселие
merry	0	0	0	0	1	0	1	0	0	0	весел
mesa	0	0	0	0	0	0	0	0	0	0	меса
mesh	0	0	0	0	0	0	0	0	0	0	мрежа
meshes	0	0	0	0	0	0	0	0	0	0	мрежи
mesmerized	0	0	0	0	0	0	0	0	0	0	хипнотизиран
mess	0	0	1	0	0	1	0	0	0	0	бъркотия
message	0	0	0	0	0	0	0	0	0	0	съобщение
messenger	0	0	0	0	0	0	0	0	0	1	пратеник
messy	0	0	1	0	0	1	0	0	0	0	разхвърлян
metabolism	0	0	0	0	0	0	0	0	0	0	метаболизъм
metal	0	0	0	0	0	0	0	0	0	0	метал
metallurgy	0	0	0	0	0	0	0	0	0	0	металургия
metamorphosis	0	0	0	0	0	0	0	0	0	0	метаморфоза
metaphor	0	0	0	0	0	0	0	0	0	0	метафора
metaphorical	0	0	0	0	0	0	0	0	0	0	метафоричен
metaphysical	0	0	0	0	0	0	0	0	0	0	метафизически
metaphysics	0	0	0	0	0	0	0	0	0	0	метафизика
metastasis	0	0	0	0	0	1	0	0	0	0	метастази
meteor	0	0	0	0	0	0	0	0	0	0	метеор
meteoric	0	0	0	0	0	0	0	0	0	0	метеоритен
meteorite	0	0	0	0	0	0	0	0	0	0	метеорит
meteorological	0	0	0	0	0	0	0	0	0	0	метеорологични
meteorology	0	0	0	0	0	0	0	0	0	0	метеорология
meter	0	0	0	0	0	0	0	0	0	0	метър
methanol	0	0	0	0	0	1	0	0	0	0	метанол
method	0	0	0	0	0	0	0	0	0	0	метод
methodical	0	0	0	0	0	0	0	0	0	0	методичен
meticulous	0	0	0	0	0	0	0	0	0	0	педантичен
metric	0	0	0	0	0	0	0	0	0	0	показател
metrical	0	0	0	0	0	0	0	0	0	0	метричен
metrology	0	0	0	0	0	0	0	0	0	0	метрология
metropolis	0	0	0	0	0	0	0	0	0	0	метрополия
metropolitan	0	0	0	0	0	0	1	0	0	0	митрополит
mettle	0	0	0	0	0	0	1	0	0	0	смелост
mew	0	0	0	0	0	0	0	0	0	0	мяу
mica	0	0	0	0	0	0	0	0	0	0	слюда
mick	0	0	0	0	0	0	0	0	0	0	мик
microbe	0	0	0	0	0	0	0	0	0	0	микроб
microbiology	0	0	0	0	0	0	0	0	0	0	микробиология
microcosm	0	0	0	0	0	0	0	0	0	0	микрокосмос
microgram	0	0	0	0	0	0	0	0	0	0	микрограм
micrometer	0	0	0	0	0	0	0	0	0	0	микрометър
micron	0	0	0	0	0	0	0	0	0	0	микрон
microphone	0	0	0	0	0	0	0	0	0	0	микрофон
microscope	0	0	0	0	0	0	0	0	0	1	микроскоп
microscopic	0	0	0	0	0	0	0	0	0	0	микроскопичен
microscopically	0	0	0	0	0	0	0	0	0	0	микроскопски
microscopy	0	0	0	0	0	0	1	0	0	0	микроскопия
mid	0	0	0	0	0	0	0	0	0	0	средата
midday	0	0	0	0	0	0	0	0	0	0	обяд
middle	0	0	0	0	0	0	0	0	0	0	средата
middleman	0	0	0	0	0	0	0	0	0	0	посредник
midland	0	0	0	0	0	0	0	0	0	0	средна земя
midnight	0	0	0	0	0	0	0	0	0	0	полунощ
midst	0	0	0	0	0	0	0	0	0	0	по средата
midsummer	0	0	0	0	0	0	0	0	0	0	средата на лятото
midway	0	0	0	0	0	0	0	0	0	0	по средата
midwife	0	1	0	0	1	1	1	0	0	1	акушерка
midwifery	0	0	0	0	0	0	1	0	0	0	акушерство
mien	0	0	0	0	0	0	0	0	0	0	миен
mighty	1	0	0	1	1	0	1	0	0	1	могъщ
migrate	0	0	0	0	0	0	0	0	0	0	мигрират
migration	0	0	0	0	0	0	0	0	0	0	миграция
migratory	0	0	0	0	0	0	0	0	0	0	прелетен
mike	0	0	0	0	0	0	0	0	0	0	Майк
mildew	0	0	1	0	0	1	0	0	0	0	мана
mile	0	0	0	0	0	0	0	0	0	0	миля
mileage	0	0	0	0	0	0	0	0	0	0	пробег
milestone	0	0	0	0	0	0	0	0	0	0	крайъгълен камък
militant	0	0	0	0	0	0	0	0	0	0	войнствен
military	0	0	0	1	0	0	0	0	0	0	военни
militia	1	0	0	1	0	1	0	1	0	0	милиция
milk	0	0	0	0	0	0	0	0	0	0	мляко
milky	0	0	0	0	0	0	0	0	0	0	млечен
mill	0	1	0	0	0	0	0	0	0	0	мелница
millennium	0	0	0	0	0	0	0	0	0	0	хилядолетие
milligram	0	0	0	0	0	0	0	0	0	0	милиграм
millimeter	0	0	0	0	0	0	0	0	0	0	милиметър
million	0	0	0	0	0	0	0	0	0	0	милиона
millionaire	0	0	0	0	0	0	0	0	0	0	милионер
mime	0	0	0	0	0	0	1	0	0	0	мим
mimic	0	0	0	0	0	0	0	0	0	0	мимически
mimicking	0	0	0	0	0	0	0	0	0	0	имитиране
mimicry	0	0	0	0	0	1	0	0	1	0	мимикрия
mind	0	0	0	0	0	0	0	0	0	0	ум
minded	0	0	0	0	0	0	0	0	0	0	мислещ
mindful	0	0	0	0	0	0	1	0	0	0	съзнателен
mindfulness	0	0	0	0	0	0	1	0	0	0	внимателност
mine	0	0	0	0	0	0	0	0	0	0	моята
miner	0	0	0	0	0	0	0	0	0	0	миньор
mineral	0	0	0	0	0	0	0	0	0	0	минерал
mineralogy	0	0	0	0	0	0	0	0	0	0	минералогия
mingle	0	0	0	0	0	0	0	0	0	0	смесвам се
mingled	0	0	0	0	0	0	0	0	0	0	смесен
miniature	0	0	0	0	0	0	0	0	0	0	миниатюрен
minibus	0	0	0	0	0	0	0	0	0	0	микробус
minim	0	0	0	0	0	0	0	0	0	0	минимум
minimize	0	0	0	0	0	1	0	0	0	0	минимизирам
minimum	0	0	0	0	0	1	0	0	0	0	минимум
minister	0	0	0	0	0	0	0	0	0	0	министър
ministerial	0	0	0	0	0	0	0	0	0	0	министерски
ministry	0	0	0	0	1	0	1	0	0	1	министерство
minivan	0	0	0	0	0	0	0	0	0	0	миниван
minnow	0	0	0	0	0	0	0	0	0	0	миноу
minor	0	0	0	0	0	0	0	0	0	0	незначителен
minority	0	0	0	0	0	1	0	0	0	0	малцинство
minstrel	0	0	0	0	0	0	0	0	0	0	менестрел
mint	0	0	0	0	0	0	0	0	0	0	мента
minuscule	0	0	0	0	0	0	0	0	0	0	миниатюрен
minute	0	0	0	0	0	0	0	0	0	0	минута
minutiae	0	0	0	0	0	0	0	0	0	0	дреболии
mir	0	0	0	0	0	0	0	0	0	0	мир
miracle	0	1	0	0	1	0	1	0	1	1	чудо
miraculous	0	0	0	0	1	0	1	0	1	0	чудотворен
mirage	0	0	0	0	0	0	0	0	0	0	мираж
mire	0	0	1	0	0	1	0	0	0	0	блато
mirror	0	0	0	0	0	0	0	0	0	0	огледало
mirth	0	0	0	0	1	0	1	0	0	0	веселие
misappropriation	0	0	0	0	0	0	0	0	0	0	незаконно присвояване
misbehavior	1	0	1	0	0	1	0	0	1	0	лошо поведение
miscarriage	0	0	0	1	0	1	0	1	0	0	спонтанен аборт
miscellaneous	0	0	0	0	0	0	0	0	0	0	разни
miscellany	0	0	0	0	0	0	0	0	0	0	разнообразни
mischief	0	0	0	0	0	1	0	0	0	0	пакости
mischievous	0	0	0	0	0	1	0	0	0	0	пакостлив
misconception	1	0	1	1	0	1	0	0	0	0	погрешно схващане
misconduct	0	0	1	0	0	1	0	0	0	0	неправомерно поведение
misdemeanor	0	0	0	0	0	0	0	0	0	0	престъпление
miserable	1	0	1	0	0	1	0	1	0	0	жалък
miserably	0	0	0	0	0	1	0	1	0	0	мизерно
misery	1	0	1	1	0	1	0	1	0	0	мизерия
misfortune	0	0	0	1	0	1	0	1	0	0	нещастие
misguided	0	0	1	0	0	1	0	0	0	0	заблуден
mishap	0	0	1	1	0	1	0	1	1	0	злополука
misinformed	0	0	0	0	0	0	0	0	0	0	дезинформиран
misinterpretation	0	0	0	0	0	1	0	0	0	0	погрешно тълкуване
mislead	1	0	0	1	0	1	0	0	0	1	заблуждавам
misleading	1	0	1	0	0	1	0	0	0	0	подвеждащ
mismanagement	0	0	0	0	0	1	0	0	0	0	лошо управление
mismatch	0	0	0	0	0	1	0	0	0	0	несъответствие
mismatched	0	0	0	0	0	0	0	0	0	0	несъвпадащи
misnomer	0	0	0	0	0	1	0	0	0	0	погрешно наименование
misplace	1	0	1	0	0	1	0	0	0	0	не на място
misplaced	0	0	0	0	0	1	0	0	0	0	не на място
misrepresent	0	0	0	0	0	1	0	0	0	0	представят погрешно
misrepresentation	0	0	0	0	0	1	0	1	0	0	погрешно представяне
misrepresented	1	0	0	0	0	1	0	0	0	0	неправилно представени
miss	0	0	0	0	0	0	0	0	0	0	мис
missile	0	0	0	1	0	0	0	0	0	0	ракета
missing	0	0	0	1	0	1	0	1	0	0	липсва
mission	0	0	0	0	0	0	0	0	0	0	мисия
missionary	0	0	0	0	0	0	1	0	0	0	мисионерски
misstatement	1	0	1	0	0	1	0	0	0	0	погрешно твърдение
mist	0	0	0	0	0	0	0	0	0	0	мъгла
mistake	0	0	0	0	0	1	0	1	0	0	грешка
mistaken	0	0	0	1	0	1	0	0	0	0	грешен
mister	0	0	0	0	0	0	0	0	0	0	господин
mistress	1	0	1	0	0	1	0	0	0	0	любовница
mistrust	0	0	1	1	0	1	0	0	0	0	недоверие
misty	0	0	0	0	0	0	0	0	0	0	мъглив
misunderstand	0	0	0	0	0	1	0	0	0	0	неразбирам
misunderstanding	1	0	0	0	0	1	0	1	0	0	недоразумение
misuse	0	0	0	0	0	1	0	0	0	0	злоупотреба
mite	0	0	1	0	0	1	0	0	0	0	акар
miter	0	0	0	0	0	0	0	0	0	0	митра
mitigation	0	0	0	0	0	0	0	0	0	0	смекчаване
mix	0	0	0	0	0	0	0	0	0	0	разбъркайте
mixed	0	0	0	0	0	0	0	0	0	0	смесен
mixture	0	0	0	0	0	0	0	0	0	0	смес
moan	0	0	0	1	0	0	0	1	0	0	стон
moat	0	0	0	0	0	0	0	0	0	1	ров
mob	1	0	0	1	0	1	0	0	0	0	моб
mobile	0	1	0	0	0	0	0	0	0	0	Подвижен
mobility	0	0	0	0	0	0	0	0	0	0	мобилност
mobilization	0	0	0	0	0	0	0	0	0	0	мобилизация
mobilize	0	0	0	0	0	0	0	0	0	0	мобилизирам
mockery	0	0	1	0	0	1	0	0	0	0	подигравка
mocking	1	0	1	0	0	1	0	1	0	0	подигравателен
modal	0	0	0	0	0	0	0	0	0	0	модален
modality	0	0	0	0	0	0	0	0	0	0	модалност
mode	0	0	0	0	0	0	0	0	0	0	режим
model	0	0	0	0	0	0	1	0	0	0	модел
modeler	0	0	0	0	0	0	0	0	0	0	моделист
moderate	0	0	0	0	0	0	1	0	0	0	умерено
moderately	0	0	0	0	0	0	0	0	0	0	умерено
moderating	0	0	0	0	0	0	0	0	0	0	модериране
moderation	0	0	0	0	0	0	0	0	0	0	умереност
moderator	0	0	0	0	0	0	1	0	0	1	модератор
modern	0	0	0	0	0	0	0	0	0	0	модерен
modernism	0	0	0	0	0	0	0	0	0	0	модернизъм
modest	0	0	0	0	0	0	1	0	0	1	скромен
modesty	0	0	0	0	0	0	1	0	0	0	скромност
modicum	0	0	0	0	0	0	0	0	0	0	поне малко
modifiable	0	0	0	0	0	0	0	0	0	0	модифицируем
modification	0	0	0	0	0	0	0	0	0	0	модификация
modified	0	0	0	0	0	0	0	0	0	0	модифициран
modify	0	0	0	0	0	0	0	0	1	0	променям
modulate	0	0	0	0	0	0	0	0	0	0	модулирам
modulation	0	0	0	0	0	0	0	0	0	0	модулация
module	0	0	0	0	0	0	0	0	0	0	модул
modulus	0	0	0	0	0	0	0	0	0	0	модул
mogul	0	0	0	0	0	0	0	0	0	0	магнат
moiety	0	0	0	0	0	0	0	0	0	0	част
moist	0	0	0	0	0	0	0	0	0	0	влажна
moisture	0	0	0	0	0	0	0	0	0	0	влага
molar	0	0	0	0	0	0	0	0	0	0	кътник
molasses	0	0	0	0	0	0	0	0	0	0	меласа
mold	0	0	0	0	0	0	0	0	0	0	мухъл
molded	0	0	0	0	0	0	0	0	0	0	формован
molding	0	0	0	0	0	0	0	0	0	0	формоване
moldy	0	0	0	0	0	0	0	0	0	0	мухлясал
molecular	0	0	0	0	0	0	0	0	0	0	молекулярно
molecule	0	0	0	0	0	0	0	0	0	0	молекула
molestation	1	0	1	1	0	1	0	1	0	0	тормоз
molten	0	0	0	0	0	0	0	0	0	0	разтопен
moment	0	0	0	0	0	0	0	0	0	0	момент
momentary	0	0	0	0	0	0	0	0	0	0	моментен
momentous	0	0	0	0	0	0	0	0	0	0	важен
momentum	0	1	0	0	0	0	1	0	0	0	импулс
monad	0	0	0	0	0	0	0	0	0	0	монада
monarch	0	0	0	0	0	0	0	0	0	0	монарх
monarchy	0	0	0	0	0	0	0	0	0	0	монархия
monastery	0	0	0	0	0	0	0	0	0	0	манастир
monastic	0	0	0	0	0	0	0	0	0	0	монашески
monetary	0	1	0	0	0	0	1	0	0	0	парични
money	1	1	0	0	1	0	1	0	1	1	пари
monk	0	0	0	0	0	0	1	0	0	1	монах
monkey	0	0	0	0	0	0	0	0	0	0	маймуна
monochrome	0	0	1	0	0	1	0	0	0	0	монохромен
monogamy	0	0	0	0	0	0	0	0	0	1	моногамия
monogram	0	0	0	0	0	0	0	0	0	0	монограм
monograph	0	0	0	0	0	0	0	0	0	0	монография
monolayer	0	0	0	0	0	0	0	0	0	0	монослой
monologue	0	0	0	0	0	0	0	0	0	0	монолог
monopolist	0	0	0	0	0	1	0	0	0	0	монополист
monopoly	0	0	0	0	0	0	0	0	0	0	монопол
monotony	0	0	0	0	0	0	0	0	0	0	монотонност
monsoon	0	0	0	0	0	1	0	1	0	0	мусон
monster	0	0	0	1	0	1	0	0	0	0	чудовище
monstrosity	1	0	1	1	0	1	0	0	1	0	чудовищност
monte	0	0	0	0	0	0	0	0	0	0	Монте
month	0	0	0	0	0	0	0	0	0	0	месец
monthly	0	0	0	0	0	0	0	0	0	0	месечно
monument	0	0	0	0	0	0	1	0	0	0	паметник
monumental	0	0	0	0	0	0	0	0	0	0	монументален
moo	0	0	0	0	0	0	0	0	0	0	мучене
moods	0	0	0	0	0	0	0	0	0	0	настроения
moody	1	0	0	0	0	1	0	1	0	0	мрачно
moon	0	0	0	0	0	0	0	0	0	0	луна
moonlight	0	0	0	0	0	0	0	0	0	0	лунна светлина
moored	0	0	0	0	0	0	0	0	0	0	акостирал
mooring	0	0	0	0	0	0	0	0	0	0	акостиране
moorings	0	0	0	0	0	0	0	0	0	1	акостиращи места
moorland	0	0	0	0	0	0	0	0	0	0	тресавище
moose	0	0	0	0	0	0	0	0	0	0	лос
moot	0	0	0	0	0	1	0	0	0	0	спорен
mooted	0	0	0	0	0	0	0	0	0	0	обсъден
mop	0	0	0	0	0	0	0	0	0	0	моп
moral	1	0	0	0	0	0	1	0	0	1	морален
morality	0	0	0	0	0	0	1	0	0	1	нравственост
morals	1	1	1	0	1	0	1	0	1	1	морал
morass	0	0	0	0	0	0	0	0	0	0	тресавище
moratorium	0	0	0	0	0	0	0	0	0	0	мораториум
morbid	0	0	0	0	0	1	0	1	0	0	болезнено
morbidity	1	0	1	1	0	1	0	1	0	0	заболеваемост
morgue	0	0	1	1	0	1	0	1	0	0	морга
moribund	0	0	0	0	0	1	0	1	0	0	умиращ
morn	0	1	0	0	0	0	0	0	0	0	сутрин
morning	0	0	0	0	0	0	0	0	0	0	сутрин
moron	0	0	0	0	0	1	0	0	0	0	глупак
moronic	0	0	0	0	0	1	0	0	0	0	глупаво
morphine	0	0	0	0	0	0	0	0	0	0	морфин
morphism	0	0	0	0	0	0	0	0	0	0	морфизъм
morphology	0	0	0	0	0	0	0	0	0	0	морфология
morrow	0	1	0	0	0	0	0	0	0	0	утре
morsel	0	0	0	0	0	1	0	0	0	0	хапка
mortal	0	0	0	0	0	1	0	0	0	0	смъртен
mortality	1	0	0	1	0	1	0	1	0	0	смъртност
mortar	0	0	0	0	0	0	1	0	0	0	хоросан
mortgage	0	0	0	1	0	0	0	0	0	0	ипотека
mortgagee	0	0	0	0	0	0	0	0	0	1	ипотекарен кредитор
mortgagor	0	0	0	1	0	0	0	0	0	0	залогодател
mortification	0	1	1	1	0	1	0	1	0	0	умъртвяване
mortuary	0	0	0	1	0	1	0	1	0	0	морга
mosaic	0	0	0	0	0	0	0	0	0	0	мозайка
mosquito	1	0	1	0	0	1	0	0	0	0	комар
moss	0	0	0	0	0	0	0	0	0	0	мъх
mossy	0	0	0	0	0	0	0	0	0	0	мъхест
mote	0	0	0	0	0	0	0	0	0	0	прашинка
moth	0	0	0	0	0	0	0	0	0	0	молец
mother	0	1	0	0	1	1	1	1	0	1	майка
motherhood	0	0	0	0	1	0	1	0	0	1	майчинството
motion	0	1	0	0	0	0	0	0	0	0	движение
motionless	0	0	0	0	0	0	0	0	0	0	неподвижен
motive	0	0	0	0	0	0	1	0	0	0	мотив
motley	0	0	0	0	0	0	0	0	0	0	пъстър
motor	0	0	0	0	0	0	0	0	0	0	мотор
motorbike	0	0	0	0	0	0	0	0	0	0	мотор
motorcycle	0	0	0	0	0	0	0	0	0	0	мотоциклет
motte	0	0	0	0	0	0	0	0	0	0	моте
mottled	0	0	0	0	0	0	0	0	0	0	пъстър
motto	0	0	0	0	0	0	0	0	0	0	мото
mould	0	0	0	0	0	0	0	0	0	0	мухъл
mound	0	0	0	0	0	0	0	0	0	0	могила
