English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Slovak Word
injured	0	0	0	1	0	1	0	1	0	0	zranený
injurious	1	0	0	1	0	1	0	1	0	0	zraňujúce
injury	1	0	0	1	0	1	0	1	0	0	zranenie
injustice	1	0	0	0	0	1	0	0	0	0	nespravodlivosť
ink	0	0	0	0	0	0	0	0	0	0	atrament
inkling	0	0	0	0	0	0	0	0	0	0	tušenie
inland	0	0	0	0	0	0	0	0	0	0	vo vnútrozemí
inlay	0	0	0	0	0	0	0	0	0	0	vložka
inlet	0	0	0	0	0	0	0	0	0	0	prívod
inmate	0	0	1	1	0	1	0	0	0	0	chovanec
inn	0	0	0	0	0	0	0	0	0	0	hostinec
innate	0	0	0	0	0	0	0	0	0	0	vrodený
innermost	0	0	0	0	0	0	0	0	0	0	najvnútornejšie
innings	0	0	0	0	0	0	0	0	0	0	smeny
innkeeper	0	0	0	0	0	0	0	0	0	0	krčmár
innocence	0	0	0	0	0	0	1	0	0	0	nevinnosť
innocent	0	0	0	0	0	0	1	0	0	1	nevinný
innocently	0	0	0	0	0	0	1	0	0	0	nevinne
innocuous	0	0	0	0	0	0	1	0	0	0	neškodný
innovate	0	0	0	0	0	0	1	0	0	0	inovovať
innovation	0	0	0	0	0	0	1	0	0	0	inovácie
innuendo	0	0	0	0	0	0	0	0	0	0	narážky
innumerable	0	0	0	0	0	0	0	0	0	0	nespočetné množstvo
inoculation	0	1	0	0	0	0	0	0	0	1	očkovanie
inoperative	1	0	0	0	0	1	0	0	0	0	nefunkčný
inordinate	0	0	0	0	0	0	0	0	0	0	neprimerané
inorganic	0	0	0	0	0	0	0	0	0	0	anorganické
inquest	0	0	0	0	0	0	0	0	0	0	vyšetrovanie
inquire	0	0	0	0	0	0	0	0	0	0	pýtať sa
inquirer	0	0	0	0	0	0	1	0	0	0	pýtajúci sa
inquiring	0	0	0	0	0	0	0	0	0	0	pýtajúc sa
inquiry	0	1	0	0	0	0	1	0	0	0	vyšetrovanie
inquisitive	0	0	0	0	0	0	1	0	0	0	zvedavý
insane	1	0	0	1	0	1	0	0	0	0	šialený
insanity	1	0	1	1	0	1	0	1	0	0	šialenstvo
inscription	0	0	0	0	0	0	0	0	0	0	nápis
inscrutable	0	0	0	0	0	0	0	0	0	0	nevyspytateľný
insect	0	0	0	0	0	0	0	0	0	0	hmyzu
insecure	1	0	0	1	0	1	0	1	0	0	neistý
insecurity	0	0	0	1	0	1	0	0	0	0	neistota
inseparable	0	0	0	0	1	0	1	0	0	1	neoddeliteľné
insert	0	0	0	0	0	0	0	0	0	0	vložiť
inserted	0	0	0	0	0	0	0	0	0	0	vložené
insertion	0	0	0	0	0	0	0	0	0	0	vkladanie
inside	0	0	0	0	0	0	0	0	0	0	vnútri
insidious	1	0	1	1	0	1	0	0	0	0	zákerný
insight	0	0	0	0	0	0	0	0	0	0	náhľad
insignia	0	0	0	0	0	0	1	0	0	0	insígnie
insignificance	0	0	0	0	0	1	0	0	0	0	bezvýznamnosť
insignificant	1	0	0	0	0	1	0	1	0	0	bezvýznamný
insipid	0	0	0	0	0	1	0	0	0	0	nevýrazný
insist	0	0	0	0	0	0	0	0	0	0	trvať na tom
insolent	0	0	0	0	0	1	0	0	0	0	drzý
insoluble	0	0	0	0	0	0	0	0	0	0	nerozpustný
insolvency	0	0	0	1	0	1	0	1	1	0	platobná neschopnosť
insolvent	0	0	0	1	0	1	0	1	0	1	bez peňazí
inspect	0	0	0	0	0	0	0	0	0	0	kontrolovať
inspector	0	0	0	0	0	0	1	0	0	0	inšpektor
inspiration	0	1	0	0	1	0	1	0	0	0	inšpiráciu
inspire	0	1	0	0	1	0	1	0	0	1	inšpirovať
inspired	0	0	0	0	1	0	1	0	1	1	inšpirovaný
instability	0	0	1	1	0	1	0	0	0	0	nestabilita
install	0	1	0	0	0	0	0	0	0	0	Inštalácia
installation	0	0	0	0	0	0	0	0	0	0	inštalácia
installment	0	0	0	0	0	0	0	0	0	0	splátka
instance	0	0	0	0	0	0	0	0	0	0	príklad
instant	0	0	0	0	0	0	0	0	0	0	okamžite
instantaneous	0	0	0	0	0	0	0	0	0	0	okamžitý
instantaneously	0	0	0	0	0	0	0	0	0	0	okamžite
instigate	0	0	0	0	0	1	0	0	0	0	podnecovať
instigation	0	0	0	0	0	1	0	0	0	0	podnecovanie
instill	0	0	0	0	0	0	0	0	0	0	vštepiť
instinct	0	0	0	0	0	0	0	0	0	0	inštinkt
instinctive	1	0	1	1	0	0	1	0	0	0	inštinktívny
institute	0	0	0	0	0	0	0	0	0	1	inštitútu
institution	0	0	0	0	0	0	0	0	0	0	inštitúcie
instruct	0	0	0	0	0	0	1	0	0	1	poučiť
instructed	0	0	0	0	0	0	0	0	0	0	poučený
instruction	0	0	0	0	0	0	1	0	0	1	poučenie
instructional	0	0	0	0	0	0	0	0	0	0	inštruktážne
instructions	0	1	0	0	0	0	0	0	0	1	inštrukcie
instructive	0	0	0	0	0	0	0	0	0	0	poučný
instructor	0	1	0	0	0	0	1	0	0	1	inštruktor
instrument	0	0	0	0	0	0	0	0	0	0	nástroj
instrumental	0	0	0	0	0	0	1	0	0	0	inštrumentálne
instrumentalist	0	0	0	0	0	0	0	0	0	0	inštrumentalista
instrumentality	0	0	0	0	0	0	0	0	0	0	inštrumentálnosť
insufficiency	1	0	0	0	0	1	0	0	0	0	nedostatočnosť
insufficient	0	0	0	0	0	1	0	0	0	0	nedostatočné
insufficiently	0	0	0	0	0	1	0	0	0	0	nedostatočne
insular	0	0	0	0	0	0	0	0	0	0	ostrovný
insulate	0	0	0	0	0	0	0	0	0	0	izolovať
insulation	0	0	0	0	0	0	0	0	0	1	izolácia
insult	1	0	1	0	0	1	0	1	1	0	urážka
insulting	1	0	1	1	0	1	0	1	0	0	urážlivý
insurance	0	0	0	0	0	0	0	0	0	0	poistenie
insure	0	0	0	0	0	0	1	0	0	1	poistiť
insurgent	0	0	0	0	0	1	0	0	0	0	povstalca
insurmountable	0	0	0	1	0	1	0	1	0	0	neprekonateľné
insurrection	1	0	0	0	0	1	0	0	0	0	povstanie
intact	0	0	0	0	0	0	1	0	0	1	neporušené
intangible	0	0	0	0	0	0	0	0	0	0	nehmotný
integer	0	0	0	0	0	0	0	0	0	0	celé číslo
integral	0	0	0	0	0	0	0	0	0	0	integrálne
integrate	0	0	0	0	0	0	0	0	0	0	integrovať
integration	0	0	0	0	0	0	0	0	0	0	integrácia
integrity	0	0	0	0	0	0	1	0	0	1	bezúhonnosť
intellect	0	0	0	0	0	0	1	0	0	0	intelekt
intellectual	0	0	0	0	0	0	1	0	0	0	intelektuál
intelligence	0	0	0	1	1	0	1	0	0	1	inteligenciu
intelligent	0	0	0	0	0	0	1	0	0	1	inteligentný
intelligibility	0	0	0	0	0	0	0	0	0	0	zrozumiteľnosť
intelligible	0	0	0	0	0	0	0	0	0	0	zrozumiteľný
intend	0	0	0	0	0	0	0	0	0	1	zamýšľať
intended	0	1	0	0	0	0	1	0	0	0	zamýšľané
intending	0	0	0	0	0	0	0	0	0	0	v úmysle
intense	1	0	1	1	1	1	1	0	1	1	intenzívne
intensely	0	0	0	0	0	0	0	0	0	0	intenzívne
intensify	0	0	0	0	0	0	0	0	0	0	zintenzívniť
intensity	0	0	0	0	0	0	0	0	0	0	intenzita
intent	0	0	0	0	0	0	0	0	0	0	zámer
intention	0	0	0	0	0	0	0	0	0	0	zámer
intentional	0	0	0	0	0	0	0	0	0	0	úmyselné
intentionally	0	0	0	0	0	0	0	0	0	0	úmyselne
inter	0	0	0	0	0	1	0	1	0	0	inter
interaction	0	0	0	0	0	0	0	0	0	0	interakcia
intercede	0	0	0	1	0	0	0	1	0	0	prihovárať sa
intercept	0	0	0	0	0	0	0	0	0	0	zachytiť
interception	0	0	0	0	0	0	0	0	0	0	odpočúvanie
intercession	0	0	0	0	0	0	0	0	0	1	príhovor
interchange	0	0	0	0	0	0	0	0	0	0	výmena
interchangeable	0	0	0	0	0	0	0	0	0	0	zameniteľné
interchanged	0	0	0	0	0	0	0	0	0	0	zamenené
intercom	0	0	0	0	0	0	0	0	0	0	interkom
intercourse	0	0	0	0	0	0	1	0	0	0	styk
interdependence	0	0	0	0	0	0	0	0	0	0	vzájomná závislosť
interdependent	0	0	0	0	0	0	0	0	0	0	vzájomne závislé
interdiction	0	0	0	0	0	1	0	0	0	0	zákaz
interest	0	0	0	0	0	0	1	0	0	0	záujem
interested	0	0	1	0	0	0	1	1	0	0	záujem
interesting	0	0	0	0	0	0	1	0	0	0	zaujímavé
interference	0	0	0	0	0	1	0	0	0	0	rušenie
interferometer	0	0	0	0	0	0	0	0	0	0	interferometer
interim	0	1	0	0	0	0	0	0	0	0	dočasný
interior	0	0	1	0	0	0	1	0	0	1	interiéru
interlocutory	0	0	0	0	0	0	1	0	0	0	príhovor
interlude	0	0	0	0	0	0	1	0	0	0	medzihra
intermediary	0	0	0	0	0	0	0	0	0	0	sprostredkovateľ
intermediate	0	0	0	0	0	0	0	0	0	0	medziprodukt
interment	0	0	0	0	0	1	0	1	0	0	pochovať
interminable	1	1	0	0	0	1	1	0	0	0	nekonečný
intermission	0	1	0	0	0	0	0	0	0	0	prestávka
intermittent	0	0	0	0	0	0	0	0	0	0	prerušovaný
intern	0	0	0	0	0	0	0	0	0	0	stážista
internal	0	0	0	0	0	0	0	0	0	0	interné
internally	0	0	0	0	0	0	0	0	0	0	interne
international	0	0	0	0	0	0	0	0	0	0	medzinárodné
interpolate	0	0	0	0	0	0	0	0	0	0	interpolovať
interpolation	0	0	0	0	0	0	0	0	0	0	interpolácia
interpret	0	0	0	0	0	0	0	0	0	0	interpretovať
interpretation	0	0	0	0	0	0	0	0	0	0	výklad
interpreter	0	0	0	0	0	0	0	0	0	0	tlmočník
interrelated	0	0	0	0	0	0	0	0	0	0	vzájomne prepojené
interrogate	0	0	0	1	0	0	0	0	0	0	vypočúvať
interrogation	0	0	0	1	0	0	0	0	0	0	výsluch
interrupt	1	0	0	0	0	1	0	0	1	0	prerušiť
interrupted	0	0	0	0	0	1	0	1	0	0	prerušené
interruption	0	0	0	0	0	0	0	0	0	0	prerušenie
intersect	0	0	0	0	0	0	0	0	0	0	pretínajú
intersection	0	0	0	0	0	0	0	0	0	0	križovatka
interstitial	0	0	0	0	0	0	0	0	0	0	intersticiálna
interval	0	0	0	0	0	0	0	0	0	0	interval
intervening	0	0	0	0	0	0	0	0	0	0	zasahovať
intervention	0	0	0	0	0	1	1	1	0	0	zásah
interview	0	0	0	0	0	0	0	0	0	0	rozhovor
interviewer	0	0	0	1	0	0	0	0	0	0	anketár
interworking	0	0	0	0	0	0	0	0	0	0	interworking
intestate	0	0	0	0	0	1	0	0	0	0	intestate
intestinal	0	0	1	0	0	0	0	0	0	0	črevné
intestine	0	0	0	0	0	0	0	0	0	0	črevo
intestines	0	0	0	0	0	0	0	0	0	0	črevá
intimacy	0	0	0	0	0	0	0	0	0	0	intimita
intimate	0	1	0	0	1	0	1	0	0	1	intímne
intimately	0	1	0	1	1	0	0	0	0	0	dôverne
intimation	0	0	0	0	0	0	0	0	0	0	intimácia
intimidate	0	0	0	1	0	1	0	0	0	0	zastrašiť
intimidation	1	0	0	1	0	1	0	0	0	0	zastrašovanie
intolerable	1	0	0	0	0	1	0	0	0	0	neznesiteľné
intolerance	1	0	1	1	0	1	0	0	0	0	neznášanlivosť
intolerant	1	0	1	1	0	1	0	1	0	0	netolerantný
intonation	0	0	0	0	0	0	1	0	0	0	intonácia
intoxicated	0	0	1	0	0	1	0	0	0	0	opitý
intoxication	0	0	0	0	0	0	0	0	0	0	intoxikácia
intractable	1	0	0	0	0	1	0	0	0	0	neriešiteľný
intramural	0	0	0	0	0	0	0	0	0	0	intramurálne
intrepid	0	0	0	0	0	0	1	0	0	0	neohrozený
intricate	0	0	0	0	0	0	0	0	0	0	zložitý
intrigue	0	1	0	1	0	1	0	0	1	0	intrigy
intriguing	0	0	0	0	0	0	0	0	0	0	pútavý
intrinsic	0	0	0	0	0	0	0	0	0	0	vnútorný
intrinsically	0	0	0	0	0	0	0	0	0	0	vnútorne
introduction	0	0	0	0	0	0	0	0	0	0	úvod
introductory	0	0	0	0	0	0	0	0	0	0	úvodný
introspection	0	0	0	0	0	0	0	0	0	0	introspekcia
introspective	0	0	0	0	0	0	0	0	0	0	introspektívne
intruder	1	0	0	1	0	1	0	0	1	0	votrelec
intrusion	0	0	0	1	0	1	0	0	0	0	prenikanie
intrusive	1	0	1	1	0	1	0	0	1	0	dotieravý
intuition	0	0	0	0	0	0	1	0	0	1	intuíciu
intuitive	0	0	0	0	0	0	1	0	0	0	intuitívne
intuitively	0	1	0	0	0	0	0	0	0	0	intuitívne
inundation	0	0	0	0	0	0	0	0	0	0	záplava
invade	1	0	0	1	0	1	0	1	1	0	prepadnúť
invader	1	0	0	1	0	1	0	1	0	0	útočník
invalid	0	0	0	0	0	0	0	1	0	0	neplatný
invalidate	0	0	0	0	0	1	0	0	0	0	zneplatniť
invalidation	0	0	0	0	0	1	0	0	0	0	zneplatnenie
invalidity	0	0	0	0	0	1	0	0	0	0	neplatnosť
invaluable	0	0	0	0	0	0	0	0	0	0	neoceniteľné
invariably	0	0	0	0	0	0	1	0	0	0	vždy
invasion	1	0	0	0	0	1	0	0	0	0	invázia
invent	0	0	0	0	0	0	0	0	0	0	vymyslieť
invention	0	0	0	0	0	0	0	0	0	0	vynález
inventive	0	0	0	0	0	0	1	0	0	0	vynaliezavý
inventor	0	0	0	0	0	0	1	0	0	0	vynálezca
inventory	0	0	0	0	0	0	0	0	0	0	inventár
inverse	0	0	0	0	0	0	0	0	0	0	inverzný
inversely	0	0	0	0	0	0	0	0	0	0	naopak
inversion	0	0	0	0	0	0	0	0	0	0	inverzia
invert	0	0	0	0	0	0	0	0	0	0	prevrátiť
inverted	0	0	0	0	0	0	0	0	0	0	obrátený
investigate	0	0	0	0	0	0	1	0	0	0	vyšetrovať
investigation	0	1	0	0	0	0	0	0	0	0	vyšetrovanie
investigator	0	0	0	0	0	0	0	0	0	0	vyšetrovateľ
investor	0	0	0	0	0	0	0	0	0	0	investora
invigorate	0	0	0	0	0	0	1	0	0	0	oživiť
invincible	0	0	0	0	0	0	0	0	0	0	neporaziteľný
invisibility	0	0	0	0	0	0	0	0	0	0	neviditeľnosť
invisible	0	0	0	0	0	0	0	0	0	0	neviditeľný
invitation	0	1	0	0	0	0	1	0	0	0	pozvánka
invite	0	1	0	0	1	0	1	0	1	1	pozvať
inviting	0	1	0	0	1	0	1	0	1	1	pozývajúci
invocation	0	1	0	0	0	0	0	0	0	1	vzývanie
invoice	0	0	0	0	0	0	0	0	0	0	faktúra
invoke	0	1	0	0	0	0	0	0	0	0	vzývať
involuntary	0	0	0	0	0	1	0	0	0	0	nedobrovoľné
involution	1	0	0	0	0	1	0	0	0	0	involúcia
involvement	1	0	0	0	0	0	0	0	0	0	zapojenie
inwards	0	0	0	0	0	0	0	0	0	0	dovnútra
iota	0	0	0	0	0	0	0	0	0	0	iota
irate	1	0	0	0	0	1	0	0	0	0	nahnevať
ire	1	0	0	0	0	1	0	0	0	0	hnev
iridescent	0	0	0	0	0	0	0	0	0	0	dúhový
iris	0	0	0	1	0	0	0	0	0	0	dúhovka
iron	0	0	0	0	0	0	1	0	0	1	železo
ironic	0	0	0	0	0	0	0	0	0	0	ironický
irons	0	0	0	0	0	1	0	0	0	0	žehličky
irony	0	0	0	0	0	0	0	0	0	0	irónia
irradiation	0	0	0	0	0	0	0	0	0	0	ožarovanie
irrational	0	0	1	1	0	1	0	0	0	0	iracionálny
irrationality	0	0	0	0	0	1	0	0	0	0	iracionalita
irreconcilable	1	0	0	1	0	1	0	1	0	0	nezmieriteľné
irreducible	0	0	0	0	0	0	1	0	0	0	neredukovateľný
irrefutable	0	0	0	0	0	0	1	0	0	1	nevyvrátiteľný
irregular	0	0	0	0	0	1	0	0	0	0	nepravidelný
irregularity	0	0	0	0	0	1	0	0	0	0	nezrovnalosť
irregularly	0	0	0	0	0	0	0	0	0	0	nepravidelne
irrelevant	0	0	0	0	0	1	0	0	0	0	irelevantné
irreparable	0	0	0	1	0	1	0	1	0	0	neopraviteľné
irrepressible	0	0	0	0	0	0	0	0	0	0	nepotlačiteľný
irresistible	0	0	0	0	0	0	0	0	0	0	neodolateľné
irrespective	0	0	0	0	0	0	0	0	0	0	bez ohľadu na to
irresponsible	0	0	0	0	0	1	0	0	0	0	nezodpovedné
irreverent	0	0	0	0	0	1	0	0	0	0	neúctivý
irreversible	0	0	0	0	0	0	0	0	0	0	nezvratné
irrevocable	0	0	0	0	0	1	0	0	0	0	neodvolateľné
irrigate	0	0	0	0	0	0	0	0	0	0	zavlažovať
irrigation	0	0	0	0	0	0	0	0	0	0	zavlažovanie
irritability	1	0	0	0	0	1	0	0	0	0	Podráždenosť
irritable	1	0	0	0	0	1	0	0	0	0	podráždený
irritating	1	0	1	0	0	1	0	0	0	0	dráždivé
irritation	1	0	1	0	0	1	0	1	0	0	podráždenie
island	0	0	0	0	0	0	0	0	0	0	ostrov
isle	0	0	0	0	0	0	0	0	0	0	ostrov
islet	0	0	0	0	0	0	0	0	0	0	ostrovček
isolate	0	0	0	0	0	0	0	1	0	0	izolovať
isolated	0	0	0	1	0	1	0	1	0	0	izolovaný
isolation	0	0	0	0	0	1	0	1	0	0	izolácia
isomorphism	0	0	0	0	0	0	0	0	0	0	izomorfizmus
isothermal	0	0	0	0	0	0	0	0	0	0	izotermický
issue	0	0	0	0	0	0	0	0	0	0	problém
itch	0	0	0	0	0	0	0	0	0	0	svrbenie
itching	0	0	0	0	0	0	0	0	0	0	svrbenie
item	0	0	0	0	0	0	0	0	0	0	položka
itemize	0	0	0	0	0	0	0	0	0	0	rozpisovať
items	0	0	0	0	0	0	0	0	0	0	položky
iterate	0	0	0	0	0	0	0	0	0	0	iterovať
iteration	0	0	0	0	0	0	0	0	0	0	iteráciu
iterative	0	0	0	0	0	0	0	0	0	0	iteratívny
itinerant	0	0	0	0	0	0	0	0	0	0	potulný
itinerary	0	0	0	0	0	0	0	0	0	0	itinerár
ivory	0	0	0	0	0	0	0	0	0	0	slonovina
jab	1	0	0	0	0	0	0	0	0	0	bodnutie
jabber	0	0	0	0	0	1	0	0	0	0	džavotať
jack	0	0	0	0	0	0	0	0	0	0	zdvihák
jackass	0	0	0	0	0	0	0	0	0	0	blázon
jackpot	0	1	0	0	1	0	1	0	1	0	jackpot
jacks	0	0	0	0	0	0	0	0	0	0	zdviháky
jade	0	0	0	0	0	0	0	0	0	0	nefrit
jag	0	0	0	0	0	0	0	0	0	0	jag
jagged	0	0	0	0	0	0	0	0	0	0	zubaté
jaguar	0	0	0	0	0	0	0	0	0	0	jaguár
jail	0	0	0	1	0	1	0	1	0	0	väzenie
jam	0	0	0	0	0	0	1	0	0	0	džem
jammed	0	0	0	0	0	0	0	0	0	0	zaseknutý
janitor	0	0	1	0	0	0	0	0	0	0	školník
japan	0	0	0	0	0	0	0	0	0	0	Japonsko
jar	0	0	0	0	0	0	0	0	0	0	jar
jargon	0	0	0	0	0	1	0	0	0	0	žargón
jarring	0	0	0	1	0	1	0	1	0	0	trhavý
jasper	0	0	0	0	0	0	0	0	0	0	jaspis
jaundice	0	0	0	1	0	1	0	0	0	0	žltačka
jaunt	0	0	0	0	0	0	0	0	0	0	výlet
javelin	0	0	0	0	0	0	0	0	0	0	oštep
jaw	0	0	0	0	0	0	0	0	0	0	čeľusť
jaws	0	0	0	1	0	0	0	0	0	0	čeľuste
jay	0	0	0	0	0	0	0	0	0	0	sojka
jealous	1	0	1	0	0	1	0	0	0	0	žiarlivý
jealousy	1	0	1	1	0	1	0	1	0	0	žiarlivosť
jeans	0	0	0	0	0	0	0	0	0	0	džínsy
jeep	0	0	0	0	0	0	0	0	0	0	džíp
jelly	0	0	0	0	0	0	0	0	0	0	želé
jenny	0	0	0	0	0	0	0	0	0	0	jenny
jeopardize	1	0	0	1	0	1	0	0	0	0	ohroziť
jeopardy	0	1	0	1	0	1	0	0	0	0	ohrozenie
jerk	1	0	0	0	0	0	0	0	1	0	trhnúť
jersey	0	0	0	0	0	0	0	0	0	0	dres
jest	0	0	0	0	1	0	1	0	1	0	žart
jester	0	0	0	0	0	0	0	0	0	0	šašo
jet	0	0	0	0	0	0	0	0	0	0	prúdové lietadlo
jetty	0	0	0	0	0	0	0	0	0	0	mólo
jewel	0	0	0	0	0	0	0	0	0	0	klenot
jeweler	0	0	0	0	0	0	0	0	0	0	klenotník
jewelry	0	0	0	0	0	0	0	0	0	0	šperky
jib	0	0	0	0	0	0	0	0	0	0	výložník
jiffy	0	0	0	0	0	0	0	0	0	0	chvíľa
jimmy	0	0	0	0	0	0	0	0	0	0	jimmy
jingle	0	0	0	0	0	0	0	0	0	0	znelka
job	0	0	0	0	0	0	1	0	0	0	prácu
jock	0	0	0	0	0	0	0	0	0	0	džokej
jockey	0	0	0	0	0	0	0	0	0	0	džokej
jog	0	0	0	0	0	0	0	0	0	0	behať
john	0	0	1	0	0	1	0	0	0	0	John
join	0	0	0	0	0	0	1	0	0	0	pripojiť sa
joined	0	0	0	0	0	0	1	0	0	0	sa pripojil
joining	0	0	0	0	0	0	0	0	0	0	spájanie
joint	0	0	0	0	0	0	0	0	0	0	kĺb
jointly	0	0	0	0	0	0	0	0	0	0	spoločne
joke	0	0	0	0	0	1	0	0	0	0	vtip
joker	0	0	0	0	1	0	1	0	1	0	vtipkár
joking	0	0	0	0	0	0	1	0	0	0	žartovať
jolt	0	0	0	0	0	0	0	0	1	0	trhnutie
jornada	0	0	0	0	0	1	0	0	0	0	jornada
jot	0	0	0	0	0	0	0	0	0	0	bodka
journal	0	0	0	0	0	0	0	0	0	0	denník
journalism	0	0	0	0	0	0	0	0	0	1	žurnalistiky
journalist	0	0	0	0	0	0	1	0	0	0	novinár
journey	0	1	0	1	1	0	1	0	0	0	cestu
journeyman	0	0	0	0	0	0	0	0	0	1	tovariš
jovial	0	0	0	0	1	0	1	0	0	0	žoviálny
joy	0	0	0	0	1	0	1	0	0	0	radosť
joyful	0	0	0	0	1	0	1	0	0	1	radostný
joyous	0	0	0	0	1	0	1	0	0	0	radostný
jubilant	0	0	0	0	1	0	1	0	1	1	jubilant
jubilee	0	0	0	0	1	0	1	0	1	0	jubilejný
judge	0	0	0	0	0	0	0	0	0	0	sudca
judging	0	0	0	0	0	0	0	0	0	0	súdiť
judgment	0	0	0	0	0	0	0	0	1	0	rozsudok
judicial	0	1	0	0	0	0	1	0	0	1	súdne
judiciary	0	1	0	0	0	0	0	0	0	1	súdnictvo
judicious	0	0	0	0	0	0	1	0	0	1	rozumný
jug	0	0	0	0	0	0	0	0	0	0	džbán
juggle	0	0	0	0	0	0	0	0	0	0	žonglovať
juggling	0	0	0	0	0	0	0	0	0	0	žonglovanie
juice	0	0	0	0	0	0	0	0	0	0	šťava
juicy	0	0	0	0	0	0	0	0	0	0	šťavnaté
jumble	0	0	0	0	0	1	0	0	0	0	spleť
jumbled	0	0	0	0	0	0	0	0	0	0	zmätený
jumbo	0	0	0	0	0	0	0	0	0	0	jumbo
jump	0	0	0	0	1	0	1	0	0	0	skok
junction	0	0	0	0	0	0	0	0	0	0	križovatka
juncture	0	0	0	0	0	0	0	0	0	0	styčný bod
jungle	0	0	0	1	0	0	0	0	0	0	džungľa
junior	0	0	0	0	0	0	0	0	0	0	junior
junk	0	0	0	0	0	1	0	0	0	0	haraburdu
junta	0	0	0	0	0	1	0	0	0	0	junta
juridical	0	0	0	0	0	0	0	0	0	0	právne
jurisdiction	0	0	0	0	0	0	0	0	0	0	jurisdikcii
jurisprudence	0	0	0	0	0	0	0	1	0	0	judikatúra
jurist	0	0	0	0	0	0	0	0	0	1	právnik
jury	0	0	0	0	0	0	0	0	0	1	porota
justice	0	0	0	0	0	0	1	0	0	1	spravodlivosti
justifiable	0	0	0	0	0	0	1	0	0	1	ospravedlniteľné
justification	0	0	0	0	0	0	1	0	0	0	odôvodnenie
justify	0	0	0	0	0	0	0	0	0	0	ospravedlniť
jute	0	0	0	0	0	0	0	0	0	0	juta
juvenile	0	0	0	0	0	1	0	0	0	0	mladistvý
juxtaposition	0	0	0	0	0	0	0	0	0	0	juxtapozícia
kaiser	0	0	0	0	0	0	0	0	0	0	kaiser
kaleidoscope	0	0	0	0	0	0	0	0	0	0	kaleidoskop
kangaroo	0	0	0	0	0	0	0	0	0	0	klokan
kanji	0	0	0	0	0	0	0	0	0	0	kanji
karma	0	0	0	0	0	0	0	0	0	0	karma
kayak	0	0	0	0	0	0	0	0	0	0	kajak
keel	0	0	0	0	0	0	0	0	0	0	kýl
keeper	0	0	0	0	0	0	0	0	0	0	strážca
keeping	0	0	0	0	0	0	0	0	0	0	udržiavanie
keepsake	0	0	0	0	0	0	1	0	0	0	spomienka
keg	0	0	0	0	0	0	0	0	0	0	sud
ken	0	0	0	0	0	0	1	0	0	0	ken
kennel	0	0	0	0	0	0	0	1	0	0	chovateľská stanica
kern	0	0	0	0	0	1	0	0	0	0	kern
kernel	0	0	0	0	0	0	0	0	0	0	jadro
kerosene	0	0	0	1	0	0	0	0	0	0	petrolej
kettle	0	0	0	0	0	0	0	0	0	0	rýchlovarná kanvica
key	0	0	0	0	0	0	0	0	0	0	kľúč
keyhole	0	0	0	0	0	0	0	0	0	0	kľúčová dierka
keynote	0	0	0	0	0	0	1	0	0	0	hlavná poznámka
keystone	0	0	0	0	0	0	1	0	0	0	základný kameň
khaki	0	0	0	0	0	0	0	0	0	0	kaki
khan	0	0	0	1	0	0	0	0	0	1	chán
kick	1	0	0	0	0	1	0	0	0	0	kopnúť
kicking	1	0	0	0	0	0	0	0	0	0	kopanie
kid	0	0	0	0	0	0	0	0	0	0	dieťa
kidding	0	0	0	0	0	0	0	0	0	0	srandu
kidnap	1	0	0	1	0	1	0	1	1	0	uniesť
kill	0	0	0	1	0	1	0	1	0	0	zabiť
killing	1	0	0	1	0	1	0	1	0	0	zabíjanie
kiln	0	0	0	0	0	0	0	0	0	0	pec
kilogram	0	0	0	0	0	0	0	0	0	0	kilogram
kilometer	0	0	0	0	0	0	0	0	0	0	kilometer
kilt	0	0	0	0	0	0	0	0	0	0	kilt
kimono	0	0	0	0	0	0	0	0	0	0	kimono
kin	0	0	0	0	0	0	0	0	0	0	príbuzný
kind	0	0	0	0	1	0	1	0	0	1	milý
kindergarten	0	0	0	0	0	0	0	0	0	0	MATERSKÁ ŠKOLA
kindness	0	0	0	0	0	0	1	0	0	0	láskavosť
kindred	0	1	0	0	1	0	1	0	0	1	príbuzenstvo
kinematics	0	0	0	0	0	0	0	0	0	0	kinematika
king	0	0	0	0	0	0	1	0	0	0	kráľ
kingdom	0	0	0	0	0	0	0	0	0	0	kráľovstvo
kink	0	0	0	0	0	0	0	0	0	0	zalomiť
kinky	0	0	0	0	0	0	0	0	0	0	výstredný
kiosk	0	0	0	0	0	0	0	0	0	0	kiosk
kirk	0	0	0	0	0	0	0	0	0	0	Kirk
kiss	0	1	0	0	1	0	1	0	1	0	bozkávať
kit	0	0	0	0	0	0	0	0	0	0	súprava
kitchen	0	0	0	0	0	0	0	0	0	0	kuchyňa
kite	0	0	1	0	0	1	0	0	0	0	šarkana
kitten	0	0	0	0	1	0	1	0	0	1	mačiatko
knack	0	0	0	0	0	0	1	0	0	0	šikovnosť
knapsack	0	0	0	0	0	0	0	0	0	0	batoh
knead	0	0	0	0	0	0	0	0	0	0	miesiť
knee	0	0	0	0	0	0	0	0	0	0	koleno
kneel	0	0	0	0	0	0	0	0	0	0	pokľaknúť
kneeling	0	0	0	0	0	0	0	0	0	0	kľačiac
knell	0	0	0	1	0	1	0	1	0	0	pokľaknúť
knickers	0	0	0	0	0	0	0	0	0	1	nohavičky
