English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Russian Word
makeshift	0	0	0	0	0	1	0	0	0	0	временный
makeup	0	0	0	0	0	0	0	0	0	0	макияж, мириться
malady	0	0	0	0	0	1	0	0	0	0	болезнь
malaise	0	0	0	0	0	1	0	1	0	0	недомогание
malaria	0	0	1	1	0	1	0	1	0	0	малярия
malevolent	1	0	1	1	0	1	0	1	0	0	злобный
malfeasance	0	0	1	0	0	1	0	0	0	0	должностное преступление
malformation	0	0	0	0	0	1	0	0	0	0	порок развития
malice	1	0	0	1	0	1	0	0	0	0	злоба
malicious	1	0	1	1	0	1	0	1	0	0	злонамеренный
malign	1	0	1	0	0	1	0	0	0	0	клеветать
malignancy	0	0	0	1	0	1	0	1	0	0	злокачественность
malignant	1	0	0	1	0	1	0	0	0	0	злокачественный
mall	0	0	0	0	0	0	0	0	0	0	торговый центр
malleable	0	0	0	0	0	0	0	0	0	0	податливый
mallet	0	0	0	0	0	0	0	0	0	0	молоток
malpractice	1	0	0	0	0	1	0	0	0	0	злоупотребление служебным положением
mamma	0	0	0	0	0	0	0	0	0	1	мама
mammal	0	0	0	0	0	0	0	0	0	0	млекопитающее
mammoth	0	0	0	0	0	0	0	0	0	0	мамонт
manage	0	0	0	0	0	0	1	0	0	1	управлять
management	0	0	0	0	0	0	1	0	0	1	управление
manager	0	0	0	0	0	0	0	0	0	0	управляющий делами
mandamus	0	0	0	1	0	1	0	0	0	0	мандамус
mandarin	0	0	0	0	0	0	1	0	0	1	мандарин
mandate	0	0	0	0	0	0	0	0	0	0	мандат
mandible	0	0	0	0	0	0	0	0	0	0	нижняя челюсть
mandolin	0	0	0	0	0	0	0	0	0	0	мандолина
mandrel	0	0	0	0	0	0	0	0	0	0	оправка
mane	0	0	0	0	0	0	0	0	0	0	грива
maneuver	0	0	0	0	0	0	0	0	0	0	маневр
maneuvering	0	0	0	0	0	0	0	0	0	0	маневрирование
mange	0	0	1	1	0	1	0	0	0	0	чесотка
manger	0	0	0	0	0	0	0	0	0	0	ясли
mangle	1	0	1	1	0	1	0	1	0	0	калечить
mango	0	0	0	0	0	0	0	0	0	0	манго
mangosteen	0	0	0	0	0	0	0	0	0	0	мангустин
manhood	0	0	0	0	0	0	1	0	0	0	мужественность
mania	0	0	0	0	0	1	0	0	0	0	мания
maniac	1	0	0	1	0	1	0	0	0	0	маньяк
maniacal	0	0	0	0	0	1	0	0	0	0	маниакальный
manicure	0	0	0	0	0	0	0	0	0	0	маникюр
manifest	0	0	0	0	0	0	0	0	0	0	манифест
manifestation	0	0	0	1	0	0	0	0	0	0	проявление
manifested	0	0	0	0	0	0	1	0	0	0	проявленный
manifestly	0	0	0	0	0	0	0	0	0	0	явно
manifesto	0	0	0	0	0	0	0	0	0	0	манифест
manifold	0	0	0	0	0	0	0	0	0	0	многообразие
manipulate	0	0	0	0	0	1	0	0	0	0	манипулировать
manipulation	1	0	0	1	0	1	0	0	0	0	манипуляция
mankind	0	0	0	0	0	0	0	0	0	0	человечество
manly	0	0	0	0	0	0	1	0	0	0	мужественный
manna	0	0	0	0	0	0	1	0	0	0	манна
manner	0	0	0	0	0	0	0	0	0	0	манера
mannered	0	0	0	0	0	0	1	0	0	0	манерный
manners	0	0	0	0	0	0	1	0	0	0	манеры
manor	0	0	0	0	0	0	0	0	0	0	поместье
mansion	0	0	0	0	0	0	0	0	0	0	особняк
manslaughter	1	0	1	1	0	1	0	1	1	0	непредумышленное убийство
mantle	0	0	0	0	0	0	0	0	0	0	мантия
manual	0	0	0	0	0	0	0	0	0	1	руководство
manufacture	0	0	0	0	0	0	0	0	0	0	производство
manufacturer	0	0	0	0	0	0	1	0	0	0	производитель
manure	0	0	1	0	0	1	0	0	0	0	навоз
manuscript	0	0	0	0	0	0	0	0	0	0	рукопись
map	0	0	0	0	0	0	0	0	0	0	карта
mar	0	0	0	0	0	1	0	0	0	0	март
marble	0	0	0	0	0	0	0	0	0	0	мрамор
marbled	0	0	0	0	0	0	0	0	0	0	мраморный
marbles	0	0	0	0	0	0	0	0	0	0	шарики
march	0	0	0	0	0	0	1	0	0	0	марш
mare	0	0	0	0	0	0	0	0	0	0	кобыла
margin	0	0	0	0	0	1	0	1	0	0	поле
marginal	0	0	0	0	0	0	0	0	0	0	маргинальный
marijuana	0	0	0	0	0	0	0	0	0	0	марихуана
marine	0	0	0	0	0	0	0	0	0	1	морской
mariner	0	0	0	0	0	0	0	0	0	0	моряк
maritime	0	0	0	0	0	0	0	0	0	0	морской
mark	0	0	0	0	0	0	0	0	0	0	отметка
marked	0	0	0	0	0	0	1	0	0	0	отмечен
market	0	0	0	0	0	0	0	0	0	0	рынок
marketable	0	0	0	0	0	0	1	0	0	0	товарный
marketplace	0	0	0	0	0	0	0	0	0	0	рынок
marks	0	0	0	0	0	0	0	0	0	0	Метки
marl	0	0	0	0	0	0	0	0	0	0	мергель
marmalade	0	0	0	0	0	0	0	0	0	0	мармелад
maroon	0	0	0	0	0	1	0	0	0	0	темно-бордовый
marquee	0	0	0	0	0	0	0	0	0	0	шатер
marquis	0	0	0	0	0	0	1	0	0	0	маркиз
marriage	0	1	0	0	1	0	1	0	0	1	свадьба
married	0	0	0	0	0	0	0	0	0	0	женатый
marrow	0	0	0	0	1	0	1	0	0	1	костный мозг
marry	0	1	0	1	1	0	1	0	1	1	жениться
marsh	0	0	0	0	0	0	0	0	0	0	болото
marshal	0	0	0	0	0	0	1	0	0	1	маршал
mart	0	0	0	0	0	0	0	0	0	0	рынок
martial	1	0	0	0	0	0	0	0	0	0	боевой
martingale	0	0	0	0	0	1	0	0	0	0	мартингейл
martyr	0	0	0	1	0	1	0	1	0	0	мученик
martyrdom	0	0	0	1	0	1	0	1	0	0	мученичество
marvel	0	0	0	0	0	0	1	0	1	0	чудо
marvelous	0	0	0	0	1	0	1	0	0	0	чудесный
marvelously	0	0	0	0	1	0	1	0	0	0	чудесно
masculine	0	0	0	0	0	0	1	0	0	0	мужской
masculinity	0	0	0	0	0	0	0	0	0	0	мужественность
mash	0	0	0	0	0	0	0	0	0	0	пюре
mask	0	0	0	0	0	0	0	0	0	0	маска
masochism	1	0	1	1	0	1	0	0	0	0	мазохизм
mason	0	0	0	0	0	0	0	0	0	0	каменщик
masquerade	0	0	0	0	0	0	0	0	0	0	маскарад
mass	0	0	0	0	0	0	0	0	0	0	масса
massacre	1	0	1	1	0	1	0	1	0	0	резня
massage	0	0	0	0	1	0	1	0	0	0	массаж
massive	0	0	0	0	0	0	0	0	0	0	массивный
master	0	0	0	0	0	0	1	0	0	0	мастер
mastermind	0	0	0	0	0	0	0	0	0	0	вдохновитель
masterpiece	0	0	0	0	1	0	1	0	0	0	шедевр
mastery	1	0	0	0	1	0	1	0	0	1	мастерство
masturbate	0	0	0	0	0	0	0	0	0	0	мастурбировать
masturbation	0	0	0	0	0	0	0	0	0	0	мастурбация
mat	0	0	0	0	0	0	0	0	0	0	мат
match	0	0	0	0	0	0	0	0	0	0	соответствие
matching	0	0	0	0	0	0	0	0	0	0	соответствие
matchmaker	0	1	0	0	0	0	0	0	0	0	сваха
mate	0	0	0	0	0	0	1	0	0	1	приятель
material	0	0	0	0	0	0	0	0	0	0	материал
materialism	0	0	0	0	0	1	0	0	0	0	материализм
materialist	0	0	1	0	0	1	0	0	0	0	материалист
materialistic	0	0	0	0	0	0	0	0	0	0	материалистический
materiality	0	0	0	0	0	0	0	0	0	0	существенность
materialize	0	0	0	0	0	0	0	0	0	0	материализоваться
materially	0	0	0	0	0	0	0	0	0	0	материально
materials	0	0	0	0	0	0	0	0	0	0	материалы
materiel	0	0	0	0	0	0	0	0	0	0	техника
maternal	0	1	0	0	0	1	1	0	0	0	материнский
maternity	0	0	0	0	0	0	0	0	0	0	материнство
mathematical	0	0	0	0	0	0	0	0	0	1	математический
mathematician	0	0	0	0	0	0	0	0	0	0	математик
mathematics	0	0	0	0	0	0	0	0	0	0	математика
matriculation	0	0	0	0	0	0	0	0	0	0	аттестат зрелости
matrimony	0	1	0	0	1	0	1	0	0	1	брак
matrix	0	0	0	0	0	0	0	0	0	0	матрица
matron	0	0	0	0	0	0	1	0	0	1	надзирательница
matted	0	0	0	0	0	0	0	0	0	0	спутанный
matter	0	0	0	0	0	0	0	0	0	0	иметь значение
matting	0	0	0	0	0	0	0	0	0	0	матирование
mattress	0	0	0	0	0	0	0	0	0	0	матрас
maturation	0	0	0	0	0	0	0	0	0	0	созревание
maturity	0	0	0	0	0	0	0	0	0	0	зрелость
mausoleum	0	0	0	0	0	0	0	1	0	0	мавзолей
mauve	0	0	0	0	0	0	0	0	0	0	лиловый
maxim	0	0	0	0	0	0	0	0	0	1	Максим
maximum	0	0	0	0	0	0	1	0	0	0	максимум
mayor	0	0	0	0	0	0	1	0	0	0	мэр
maze	0	0	0	0	0	0	0	0	0	0	лабиринт
mead	0	0	0	0	0	0	0	0	0	0	медовуха
meadow	0	0	0	0	0	0	1	0	0	0	луг
meal	0	0	0	0	0	0	0	0	0	0	еда
meander	0	0	0	0	0	0	0	0	0	0	меандр
meandering	0	0	0	0	0	1	0	0	0	0	блуждающий
meaning	0	0	0	0	0	0	0	0	0	0	значение
meaningless	0	0	0	0	0	1	0	1	0	0	бессмысленный
means	0	0	0	0	0	0	0	0	0	0	означает
meantime	0	0	0	0	0	0	0	0	0	0	тем временем
measles	0	0	1	1	0	1	0	1	0	0	корь
measurable	0	0	0	0	0	0	0	0	0	0	измеримый
measure	0	0	0	0	0	0	0	0	0	1	мера
measured	0	0	0	0	0	0	1	0	0	1	измеренный
measurement	0	0	0	0	0	0	0	0	0	0	измерение
measuring	0	0	0	0	0	0	0	0	0	0	измерение
meat	0	0	0	0	0	0	0	0	0	0	мясо
mechanic	0	0	0	0	0	0	0	0	0	0	механик
mechanical	0	0	0	0	0	0	0	0	0	0	механический
mechanism	0	0	0	0	0	0	0	0	0	0	механизм
medal	0	1	0	0	1	0	1	0	1	1	медаль
medallion	0	0	0	0	0	0	0	0	0	0	медальон
medallist	0	0	0	0	0	0	0	0	0	0	медалист
meddle	1	0	0	0	0	1	0	0	0	0	вмешиваться
meddling	0	0	0	0	0	0	0	0	0	0	вмешательство
media	0	0	0	0	0	0	0	0	0	0	СМИ
medial	0	0	0	0	0	0	0	0	0	0	средний
median	0	0	0	0	0	0	0	0	0	0	медиана
mediate	0	1	0	0	0	0	1	0	0	1	посредничать
mediation	0	0	0	0	0	0	1	0	0	0	посредничество
mediator	0	1	0	0	0	0	1	0	0	1	посредник
medical	0	1	0	1	0	0	1	0	0	1	медицинский
medicinal	0	0	0	0	0	0	0	0	0	0	лекарственный
medicine	0	0	0	0	0	0	0	0	0	0	лекарственное средство
medieval	0	0	0	0	0	0	0	0	0	0	средневековый
mediocre	0	0	0	0	0	1	0	0	0	0	посредственный
mediocrity	0	0	0	0	0	1	0	0	0	0	посредственность
meditate	0	1	0	0	1	0	1	0	0	1	медитировать
meditation	0	0	0	0	0	0	0	0	0	0	медитация
meditative	0	0	0	0	0	0	0	0	0	0	медитативное
mediterranean	0	0	0	0	0	0	1	0	0	0	средиземноморский
medium	0	0	0	0	0	0	0	0	0	0	средний
medley	0	0	0	0	0	0	1	0	0	0	попурри
meek	0	0	0	0	0	0	0	1	0	0	кроткий
meet	0	0	0	0	0	0	0	0	0	0	встретиться
meeting	0	0	0	0	0	0	0	0	0	0	встреча
melancholic	0	0	0	0	0	1	0	1	0	0	меланхоличный
melancholy	0	0	0	0	0	1	0	1	0	0	меланхолия
melee	0	0	0	1	0	1	0	0	0	0	ближний бой
melodious	0	0	0	0	0	0	0	0	0	0	мелодичный
melodrama	1	0	0	0	0	1	0	1	0	0	мелодрама
melodramatic	0	0	0	0	0	0	0	0	0	0	мелодраматический
melody	0	0	0	0	0	0	0	0	0	0	мелодия
melt	0	0	0	0	0	0	0	0	0	0	таять
meltdown	0	0	0	0	0	1	0	1	0	0	расплавление
melting	0	0	0	0	0	0	0	0	0	0	плавление
member	0	0	0	0	0	0	0	0	0	0	член
membrane	0	0	0	0	0	0	0	0	0	0	мембрана
memento	0	0	0	0	0	0	1	0	0	0	сувенир
memo	0	0	0	0	0	0	0	0	0	0	памятка
memoir	0	0	0	0	0	0	0	0	0	0	мемуары
memorabilia	0	0	0	0	0	0	0	0	0	0	памятные вещи
memorable	0	0	0	0	1	0	1	0	1	1	памятный
memorandum	0	0	0	0	0	0	0	0	0	0	меморандум
memorial	0	0	0	0	0	0	0	0	0	0	мемориал
memorials	0	0	0	0	0	0	0	1	0	0	мемориалы
memorize	0	0	0	0	0	0	0	0	0	0	запоминать
memory	0	0	0	0	0	0	0	0	0	0	Память
menace	1	0	0	1	0	1	0	0	0	0	угроза
menacing	1	0	0	1	0	1	0	0	0	0	угрожающий
menagerie	0	0	0	0	0	0	0	0	0	0	зверинец
mend	0	0	0	0	0	0	0	0	0	0	исправить
mending	0	0	0	0	0	0	1	0	0	0	починка
menial	0	0	0	0	0	1	0	0	0	0	слуга
meniscus	0	0	0	0	0	0	0	0	0	0	мениск
menses	0	0	0	0	0	0	1	0	0	0	менструация
menstrual	0	0	0	0	0	0	0	0	0	0	менструальный
mental	0	0	0	0	0	0	0	0	0	0	психический
mention	0	0	0	0	0	0	0	0	0	0	упомянуть
mentor	0	0	0	0	0	0	1	0	0	1	наставник
menu	0	0	0	0	0	0	0	0	0	0	меню
meow	0	0	0	0	0	0	0	0	0	0	мяу
mercantile	0	0	0	0	0	0	0	0	0	0	меркантильный
mercenary	0	0	0	1	0	1	0	0	0	0	наемник
merchandise	0	0	0	0	0	0	0	0	0	0	товар
merchant	0	0	0	0	0	0	0	0	0	1	торговец
merciful	0	0	0	0	0	0	1	0	0	0	милосердный
merciless	0	0	0	1	0	1	0	0	0	0	безжалостный
mercurial	0	0	0	0	0	0	0	0	0	0	переменчивый
mercy	0	0	0	0	0	0	1	0	0	0	милосердие
mere	0	0	0	0	0	0	0	0	0	0	простой
merge	0	1	0	0	0	0	1	0	0	0	сливаться
meridian	0	0	0	0	0	0	0	0	0	0	меридиан
meridional	0	0	0	0	0	0	0	0	0	0	меридиональный
merit	0	0	0	0	0	0	1	0	0	1	цена
meritorious	0	0	0	0	1	0	1	0	0	1	заслуженный
mermaid	0	0	0	0	0	0	0	0	0	0	Русалочка
merriment	0	0	0	0	1	0	1	0	1	0	веселье
merry	0	0	0	0	1	0	1	0	0	0	веселый
mesa	0	0	0	0	0	0	0	0	0	0	плато
mesh	0	0	0	0	0	0	0	0	0	0	сетка
meshes	0	0	0	0	0	0	0	0	0	0	сетки
mesmerized	0	0	0	0	0	0	0	0	0	0	загипнотизированный
mess	0	0	1	0	0	1	0	0	0	0	беспорядок
message	0	0	0	0	0	0	0	0	0	0	сообщение
messenger	0	0	0	0	0	0	0	0	0	1	посыльный
messy	0	0	1	0	0	1	0	0	0	0	беспорядочный
metabolism	0	0	0	0	0	0	0	0	0	0	метаболизм
metal	0	0	0	0	0	0	0	0	0	0	металл
metallurgy	0	0	0	0	0	0	0	0	0	0	металлургия
metamorphosis	0	0	0	0	0	0	0	0	0	0	метаморфоза
metaphor	0	0	0	0	0	0	0	0	0	0	метафора
metaphorical	0	0	0	0	0	0	0	0	0	0	метафорический
metaphysical	0	0	0	0	0	0	0	0	0	0	метафизический
metaphysics	0	0	0	0	0	0	0	0	0	0	метафизика
metastasis	0	0	0	0	0	1	0	0	0	0	метастазы
meteor	0	0	0	0	0	0	0	0	0	0	метеор
meteoric	0	0	0	0	0	0	0	0	0	0	метеоритный
meteorite	0	0	0	0	0	0	0	0	0	0	метеорит
meteorological	0	0	0	0	0	0	0	0	0	0	метеорологический
meteorology	0	0	0	0	0	0	0	0	0	0	метеорология
meter	0	0	0	0	0	0	0	0	0	0	метр
methanol	0	0	0	0	0	1	0	0	0	0	метанол
method	0	0	0	0	0	0	0	0	0	0	метод
methodical	0	0	0	0	0	0	0	0	0	0	методичный
meticulous	0	0	0	0	0	0	0	0	0	0	дотошный
metric	0	0	0	0	0	0	0	0	0	0	метрика
metrical	0	0	0	0	0	0	0	0	0	0	метрический
metrology	0	0	0	0	0	0	0	0	0	0	метрология
metropolis	0	0	0	0	0	0	0	0	0	0	мегаполис
metropolitan	0	0	0	0	0	0	1	0	0	0	столичный
mettle	0	0	0	0	0	0	1	0	0	0	характер
mew	0	0	0	0	0	0	0	0	0	0	мяу
mica	0	0	0	0	0	0	0	0	0	0	слюда
mick	0	0	0	0	0	0	0	0	0	0	Мик
microbe	0	0	0	0	0	0	0	0	0	0	микроб
microbiology	0	0	0	0	0	0	0	0	0	0	микробиология
microcosm	0	0	0	0	0	0	0	0	0	0	микрокосм
microgram	0	0	0	0	0	0	0	0	0	0	микрограмм
micrometer	0	0	0	0	0	0	0	0	0	0	микрометр
micron	0	0	0	0	0	0	0	0	0	0	микрон
microphone	0	0	0	0	0	0	0	0	0	0	микрофон
microscope	0	0	0	0	0	0	0	0	0	1	микроскоп
microscopic	0	0	0	0	0	0	0	0	0	0	микроскопический
microscopically	0	0	0	0	0	0	0	0	0	0	микроскопически
microscopy	0	0	0	0	0	0	1	0	0	0	микроскопия
mid	0	0	0	0	0	0	0	0	0	0	середина
midday	0	0	0	0	0	0	0	0	0	0	полдень
middle	0	0	0	0	0	0	0	0	0	0	середина
middleman	0	0	0	0	0	0	0	0	0	0	посредник
midland	0	0	0	0	0	0	0	0	0	0	Мидленд
midnight	0	0	0	0	0	0	0	0	0	0	полночь
midst	0	0	0	0	0	0	0	0	0	0	среди
midsummer	0	0	0	0	0	0	0	0	0	0	середина лета
midway	0	0	0	0	0	0	0	0	0	0	на полпути
midwife	0	1	0	0	1	1	1	0	0	1	акушерка
midwifery	0	0	0	0	0	0	1	0	0	0	акушерство
mien	0	0	0	0	0	0	0	0	0	0	вид
mighty	1	0	0	1	1	0	1	0	0	1	могущественный
migrate	0	0	0	0	0	0	0	0	0	0	мигрировать
migration	0	0	0	0	0	0	0	0	0	0	миграция
migratory	0	0	0	0	0	0	0	0	0	0	мигрирующий
mike	0	0	0	0	0	0	0	0	0	0	Майк
mildew	0	0	1	0	0	1	0	0	0	0	плесень
mile	0	0	0	0	0	0	0	0	0	0	миля
mileage	0	0	0	0	0	0	0	0	0	0	пробег
milestone	0	0	0	0	0	0	0	0	0	0	веха
militant	0	0	0	0	0	0	0	0	0	0	воинствующий
military	0	0	0	1	0	0	0	0	0	0	военный
militia	1	0	0	1	0	1	0	1	0	0	милиция
milk	0	0	0	0	0	0	0	0	0	0	молоко
milky	0	0	0	0	0	0	0	0	0	0	молочный
mill	0	1	0	0	0	0	0	0	0	0	мельница
millennium	0	0	0	0	0	0	0	0	0	0	тысячелетие
milligram	0	0	0	0	0	0	0	0	0	0	миллиграмм
millimeter	0	0	0	0	0	0	0	0	0	0	миллиметр
million	0	0	0	0	0	0	0	0	0	0	миллион
millionaire	0	0	0	0	0	0	0	0	0	0	миллионер
mime	0	0	0	0	0	0	1	0	0	0	пантомима
mimic	0	0	0	0	0	0	0	0	0	0	имитировать
mimicking	0	0	0	0	0	0	0	0	0	0	подражание
mimicry	0	0	0	0	0	1	0	0	1	0	мимикрия
mind	0	0	0	0	0	0	0	0	0	0	разум
minded	0	0	0	0	0	0	0	0	0	0	мыслящий
mindful	0	0	0	0	0	0	1	0	0	0	внимательный, помнящий
mindfulness	0	0	0	0	0	0	1	0	0	0	внимательность
mine	0	0	0	0	0	0	0	0	0	0	мой
miner	0	0	0	0	0	0	0	0	0	0	шахтер
mineral	0	0	0	0	0	0	0	0	0	0	минеральная
mineralogy	0	0	0	0	0	0	0	0	0	0	минералогия
mingle	0	0	0	0	0	0	0	0	0	0	смешаться
mingled	0	0	0	0	0	0	0	0	0	0	смешанный
miniature	0	0	0	0	0	0	0	0	0	0	миниатюрный
minibus	0	0	0	0	0	0	0	0	0	0	микроавтобус
minim	0	0	0	0	0	0	0	0	0	0	минимум
minimize	0	0	0	0	0	1	0	0	0	0	свести к минимуму
minimum	0	0	0	0	0	1	0	0	0	0	минимум
minister	0	0	0	0	0	0	0	0	0	0	министр
ministerial	0	0	0	0	0	0	0	0	0	0	министерский
ministry	0	0	0	0	1	0	1	0	0	1	министерство
minivan	0	0	0	0	0	0	0	0	0	0	минивэн
minnow	0	0	0	0	0	0	0	0	0	0	пескарь
minor	0	0	0	0	0	0	0	0	0	0	незначительный
minority	0	0	0	0	0	1	0	0	0	0	меньшинство
minstrel	0	0	0	0	0	0	0	0	0	0	менестрель
mint	0	0	0	0	0	0	0	0	0	0	монетный двор
minuscule	0	0	0	0	0	0	0	0	0	0	крошечный
minute	0	0	0	0	0	0	0	0	0	0	минута
minutiae	0	0	0	0	0	0	0	0	0	0	мелочи
mir	0	0	0	0	0	0	0	0	0	0	мир
miracle	0	1	0	0	1	0	1	0	1	1	чудо
miraculous	0	0	0	0	1	0	1	0	1	0	чудесный
mirage	0	0	0	0	0	0	0	0	0	0	мираж
mire	0	0	1	0	0	1	0	0	0	0	болото
mirror	0	0	0	0	0	0	0	0	0	0	зеркало
mirth	0	0	0	0	1	0	1	0	0	0	веселье
misappropriation	0	0	0	0	0	0	0	0	0	0	незаконное присвоение
misbehavior	1	0	1	0	0	1	0	0	1	0	плохое поведение
miscarriage	0	0	0	1	0	1	0	1	0	0	выкидыш
miscellaneous	0	0	0	0	0	0	0	0	0	0	разнообразный
miscellany	0	0	0	0	0	0	0	0	0	0	разное
mischief	0	0	0	0	0	1	0	0	0	0	несчатье
mischievous	0	0	0	0	0	1	0	0	0	0	озорной
misconception	1	0	1	1	0	1	0	0	0	0	заблуждение
misconduct	0	0	1	0	0	1	0	0	0	0	проступок
misdemeanor	0	0	0	0	0	0	0	0	0	0	проступок
miserable	1	0	1	0	0	1	0	1	0	0	убогий
miserably	0	0	0	0	0	1	0	1	0	0	с треском
misery	1	0	1	1	0	1	0	1	0	0	невзгоды
misfortune	0	0	0	1	0	1	0	1	0	0	несчастье
misguided	0	0	1	0	0	1	0	0	0	0	заблуждающийся
mishap	0	0	1	1	0	1	0	1	1	0	неудача
misinformed	0	0	0	0	0	0	0	0	0	0	дезинформирован
misinterpretation	0	0	0	0	0	1	0	0	0	0	неправильное толкование
mislead	1	0	0	1	0	1	0	0	0	1	ввести в заблуждение
misleading	1	0	1	0	0	1	0	0	0	0	вводящий в заблуждение
mismanagement	0	0	0	0	0	1	0	0	0	0	бесхозяйственность
mismatch	0	0	0	0	0	1	0	0	0	0	несоответствие
mismatched	0	0	0	0	0	0	0	0	0	0	несоответствие
misnomer	0	0	0	0	0	1	0	0	0	0	неправильное название
misplace	1	0	1	0	0	1	0	0	0	0	неуместно
misplaced	0	0	0	0	0	1	0	0	0	0	неуместный
misrepresent	0	0	0	0	0	1	0	0	0	0	искажать
misrepresentation	0	0	0	0	0	1	0	1	0	0	введение в заблуждение
misrepresented	1	0	0	0	0	1	0	0	0	0	искаженный
miss	0	0	0	0	0	0	0	0	0	0	скучать
missile	0	0	0	1	0	0	0	0	0	0	ракета
missing	0	0	0	1	0	1	0	1	0	0	отсутствующий
mission	0	0	0	0	0	0	0	0	0	0	миссия
missionary	0	0	0	0	0	0	1	0	0	0	миссионер
misstatement	1	0	1	0	0	1	0	0	0	0	искажение
mist	0	0	0	0	0	0	0	0	0	0	туман
mistake	0	0	0	0	0	1	0	1	0	0	ошибка
mistaken	0	0	0	1	0	1	0	0	0	0	ошибся
mister	0	0	0	0	0	0	0	0	0	0	Господин
mistress	1	0	1	0	0	1	0	0	0	0	госпожа
mistrust	0	0	1	1	0	1	0	0	0	0	недоверие
misty	0	0	0	0	0	0	0	0	0	0	туманный
misunderstand	0	0	0	0	0	1	0	0	0	0	неправильно понимать
misunderstanding	1	0	0	0	0	1	0	1	0	0	непонимание
misuse	0	0	0	0	0	1	0	0	0	0	злоупотребление
mite	0	0	1	0	0	1	0	0	0	0	клещ
miter	0	0	0	0	0	0	0	0	0	0	митра
mitigation	0	0	0	0	0	0	0	0	0	0	смягчение
mix	0	0	0	0	0	0	0	0	0	0	смешивание
mixed	0	0	0	0	0	0	0	0	0	0	смешанный
mixture	0	0	0	0	0	0	0	0	0	0	смесь
moan	0	0	0	1	0	0	0	1	0	0	стон
moat	0	0	0	0	0	0	0	0	0	1	ров
mob	1	0	0	1	0	1	0	0	0	0	толпа
mobile	0	1	0	0	0	0	0	0	0	0	мобильный
mobility	0	0	0	0	0	0	0	0	0	0	мобильность
mobilization	0	0	0	0	0	0	0	0	0	0	мобилизация
mobilize	0	0	0	0	0	0	0	0	0	0	мобилизовать
mockery	0	0	1	0	0	1	0	0	0	0	насмешка
mocking	1	0	1	0	0	1	0	1	0	0	насмешливый
modal	0	0	0	0	0	0	0	0	0	0	модальный
modality	0	0	0	0	0	0	0	0	0	0	модальность
mode	0	0	0	0	0	0	0	0	0	0	Режим
model	0	0	0	0	0	0	1	0	0	0	модель
modeler	0	0	0	0	0	0	0	0	0	0	модельер
moderate	0	0	0	0	0	0	1	0	0	0	умеренный
moderately	0	0	0	0	0	0	0	0	0	0	умеренно
moderating	0	0	0	0	0	0	0	0	0	0	модерация
moderation	0	0	0	0	0	0	0	0	0	0	Умеренность
moderator	0	0	0	0	0	0	1	0	0	1	Модератор
modern	0	0	0	0	0	0	0	0	0	0	современный
modernism	0	0	0	0	0	0	0	0	0	0	модернизм
modest	0	0	0	0	0	0	1	0	0	1	скромный
modesty	0	0	0	0	0	0	1	0	0	0	скромность
modicum	0	0	0	0	0	0	0	0	0	0	хоть немного
modifiable	0	0	0	0	0	0	0	0	0	0	модифицируемый
modification	0	0	0	0	0	0	0	0	0	0	модификация
modified	0	0	0	0	0	0	0	0	0	0	модифицированный
modify	0	0	0	0	0	0	0	0	1	0	изменить
modulate	0	0	0	0	0	0	0	0	0	0	модулировать
modulation	0	0	0	0	0	0	0	0	0	0	модуляция
module	0	0	0	0	0	0	0	0	0	0	модуль
modulus	0	0	0	0	0	0	0	0	0	0	модуль
mogul	0	0	0	0	0	0	0	0	0	0	магнат
moiety	0	0	0	0	0	0	0	0	0	0	часть
moist	0	0	0	0	0	0	0	0	0	0	влажный
moisture	0	0	0	0	0	0	0	0	0	0	влага
molar	0	0	0	0	0	0	0	0	0	0	моляр
molasses	0	0	0	0	0	0	0	0	0	0	патока
mold	0	0	0	0	0	0	0	0	0	0	плесень
molded	0	0	0	0	0	0	0	0	0	0	формованный
molding	0	0	0	0	0	0	0	0	0	0	формование
moldy	0	0	0	0	0	0	0	0	0	0	заплесневелый
molecular	0	0	0	0	0	0	0	0	0	0	молекулярный
molecule	0	0	0	0	0	0	0	0	0	0	молекула
molestation	1	0	1	1	0	1	0	1	0	0	приставание
molten	0	0	0	0	0	0	0	0	0	0	расплавленный
moment	0	0	0	0	0	0	0	0	0	0	момент
momentary	0	0	0	0	0	0	0	0	0	0	мгновенный
momentous	0	0	0	0	0	0	0	0	0	0	важный
momentum	0	1	0	0	0	0	1	0	0	0	импульс
monad	0	0	0	0	0	0	0	0	0	0	монада
monarch	0	0	0	0	0	0	0	0	0	0	монарх
monarchy	0	0	0	0	0	0	0	0	0	0	монархия
monastery	0	0	0	0	0	0	0	0	0	0	монастырь
monastic	0	0	0	0	0	0	0	0	0	0	монашеский
monetary	0	1	0	0	0	0	1	0	0	0	денежный
money	1	1	0	0	1	0	1	0	1	1	Деньги
monk	0	0	0	0	0	0	1	0	0	1	монах
monkey	0	0	0	0	0	0	0	0	0	0	обезьяна
monochrome	0	0	1	0	0	1	0	0	0	0	монохромный
