English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Javanese Word
oar	0	0	0	0	0	0	0	0	0	0	dayung
oasis	0	1	0	0	1	0	1	0	0	1	oasis
oath	0	0	0	0	0	0	1	0	0	1	sumpah
oatmeal	0	0	0	0	0	0	0	0	0	0	oatmeal
obedience	0	0	0	0	0	0	1	0	0	1	mituhu
obedient	0	0	0	0	0	0	0	0	0	0	manut
obediently	0	0	0	0	0	0	0	0	0	0	kanthi manut
obelisk	0	0	0	0	0	0	0	0	0	0	obelisk
obese	0	0	1	0	0	1	0	0	0	0	lemu
obesity	0	0	1	0	0	1	0	1	0	0	kelemon
obey	0	0	0	1	0	0	0	0	0	1	manut
obi	0	0	1	1	0	1	0	0	0	0	obi
obit	0	0	0	0	0	1	0	1	1	0	obit
obituary	0	0	0	0	0	1	0	1	0	0	obituari
object	0	0	0	0	0	0	0	0	0	0	obyek
objection	1	0	0	0	0	1	0	0	0	0	bantahan
objectionable	0	0	0	0	0	1	0	0	0	0	ora pantes
objective	0	1	0	0	0	0	1	0	0	1	objektif
obligation	0	0	0	0	0	0	0	0	0	0	kewajiban
obligatory	0	0	0	0	0	0	0	0	0	0	wajib
oblige	0	0	0	0	0	1	0	0	0	1	wajib
obliged	0	0	0	0	0	0	0	0	0	0	wajib
obliging	1	1	1	1	1	0	1	0	1	1	wajib
obligor	0	0	0	1	0	1	0	0	0	0	obligor
oblique	0	0	0	0	0	0	0	0	0	0	miring
obliterate	1	0	0	1	0	1	0	1	0	0	ngilangake
obliterated	1	0	0	1	0	1	0	0	0	0	diilangi
obliteration	0	0	0	1	0	1	0	1	0	0	obliteration
oblivion	1	0	0	1	0	1	0	0	0	0	lali
oblivious	0	0	0	0	0	0	0	0	0	0	lali
oblong	0	0	0	0	0	0	0	0	0	0	oblong
obnoxious	1	0	1	0	0	1	0	1	0	0	ngganggu
oboe	0	0	0	0	0	0	0	0	0	0	oboe
obscene	0	0	1	0	0	1	0	0	0	0	saru
obscenity	1	0	1	0	0	1	0	0	0	0	saru
obscure	0	0	0	0	0	0	0	0	0	0	ora jelas
obscured	0	0	0	0	0	0	0	0	0	0	didhelikake
obscurity	0	0	0	0	0	1	0	0	0	0	ora jelas
observance	0	0	0	0	0	0	0	0	0	0	pangati-ati
observant	0	0	0	0	0	0	1	0	0	0	ngati-ati
observation	0	0	0	0	0	0	0	0	0	0	pengamatan
observatory	0	0	0	0	0	0	0	0	0	0	observatorium
observe	0	0	0	0	0	0	0	0	0	0	mirsani
observer	0	0	0	0	0	0	0	0	0	0	pengamat
observing	0	0	0	0	0	0	0	0	0	0	ngamati
obsession	0	0	0	0	0	0	0	0	0	0	obsesi
obsolescence	0	0	0	0	0	0	0	0	0	0	lungse
obstacle	1	0	0	1	0	1	0	1	0	0	alangan
obstetrician	0	0	0	0	0	0	0	0	0	1	dokter kandungan
obstetrics	0	0	0	0	0	0	0	0	0	0	kebidanan
obstinate	0	0	0	0	0	1	0	0	0	0	wangkal
obstruct	1	0	0	1	0	1	0	0	0	0	ngalang-alangi
obstruction	0	0	0	0	0	1	0	0	0	0	alangan
obstructive	1	0	0	0	0	1	0	0	0	0	obstruktif
obtain	0	0	0	0	0	0	0	0	0	0	entuk
obtainable	0	0	0	0	1	0	1	0	0	0	diolehake
obtuse	0	0	0	0	0	1	0	0	0	0	tumpul
obverse	0	0	0	0	0	0	0	0	0	0	obverse
obvious	0	0	0	0	0	0	1	0	0	1	cetho
ocarina	0	0	0	0	0	0	0	0	0	0	ocarina
occasion	0	0	0	0	0	0	0	0	0	0	wusana
occasional	0	0	0	0	0	0	0	0	1	0	sok-sok
occasionally	0	0	0	0	0	0	0	0	0	0	sok-sok
occlusion	0	0	0	0	0	0	0	0	0	0	oklusi
occult	0	0	1	1	0	1	0	0	0	0	gaib
occupancy	0	0	0	0	0	0	0	0	0	0	pendhudhukan
occupant	0	0	0	0	0	0	1	0	0	1	sing manggoni
occupation	0	0	0	0	0	0	1	0	0	0	pendhudhukan
occupied	0	0	0	0	0	0	0	0	0	0	dikuwasani
occupier	0	0	0	0	0	0	0	0	0	0	penjajah
occupy	0	0	0	0	0	0	1	0	0	0	manggoni
occupying	0	0	0	0	0	0	0	0	0	0	manggoni
occur	0	0	0	0	0	0	0	0	0	0	dumadi
occurrence	0	0	0	0	0	0	0	0	0	0	kedadeyan
ocean	0	0	0	0	0	0	0	0	0	0	samodra
oceanic	0	0	0	0	0	0	0	0	0	0	samudra
octagon	0	0	0	0	0	0	0	0	0	0	segi wolu
octave	0	0	0	0	0	0	0	0	0	0	oktaf
octopus	0	0	1	0	0	0	0	0	0	0	gurita
ocular	0	0	0	0	0	0	0	0	0	0	okular
oddity	0	0	1	0	0	1	0	1	1	0	keanehan
odds	0	0	0	0	0	0	0	0	0	0	rintangan
ode	0	0	0	0	0	0	0	0	0	0	ode
odious	1	0	1	1	0	1	0	0	0	0	nakal
odometer	0	0	0	0	0	0	0	0	0	0	odometer
odor	0	0	0	0	0	1	0	0	0	0	ambune
oestrogen	0	0	0	0	0	0	0	0	0	0	estrogen
oeuvre	0	0	0	0	0	0	0	0	0	0	oeuvre
offal	0	0	0	0	0	0	0	0	0	0	jeroan
offend	1	0	1	0	0	1	0	0	0	0	nyinggung
offended	1	0	0	0	0	1	0	1	0	0	gelo
offender	1	0	1	1	0	1	0	1	0	0	nglanggar
offense	1	0	1	1	0	1	0	1	0	0	nglanggar
offensive	1	0	1	0	0	1	0	0	0	0	nyerang
offer	0	0	0	0	0	0	1	0	0	0	nawarake
offered	0	0	0	0	0	0	0	0	0	0	ditawani
offering	0	0	0	0	0	0	0	0	0	1	kurban
offhand	0	0	0	0	0	1	0	0	0	0	langsung
office	0	0	0	0	0	0	0	0	0	0	kantor
officer	0	0	0	0	0	0	1	0	0	1	petugas
offices	0	0	0	0	0	0	0	0	0	0	kantor-kantor
official	0	0	0	0	0	0	0	0	0	1	resmi
officiate	0	0	0	0	0	0	0	0	0	0	ngopeni
offing	0	0	0	0	0	1	0	0	0	0	offing
offload	0	0	0	0	0	0	0	0	0	0	offload
offset	0	1	0	0	0	0	1	0	0	0	ngimbangi
offshoot	0	0	0	0	0	0	1	0	0	0	cabang
offside	0	0	0	0	0	0	0	0	0	0	offside
oft	0	0	0	0	0	0	0	0	0	0	asring
oftentimes	0	0	0	0	0	0	0	0	0	0	asring
ogre	0	0	1	1	0	1	0	0	0	0	ogre
oil	0	0	0	0	0	0	0	0	0	0	lenga
oils	0	0	0	0	0	0	0	0	0	0	lenga
ointment	0	0	0	0	0	0	0	0	0	0	salep
olfactory	0	1	0	0	0	1	0	0	0	0	penciuman
oligarchy	0	0	0	0	0	1	0	0	0	0	oligarki
olive	0	0	0	0	0	0	0	0	0	0	zaitun
omega	0	0	0	0	0	0	0	0	0	0	omega
omelet	0	0	0	0	0	0	0	0	0	0	omelet
omen	0	1	0	1	0	1	0	0	0	0	pertanda
ominous	0	1	0	1	0	1	0	0	0	0	ominous
omission	0	0	0	0	0	0	0	0	0	0	ngilangake
omit	0	0	0	0	0	1	0	0	0	0	ngilangake
omitted	0	0	0	0	0	0	0	0	0	0	diilangi
omnibus	0	0	0	0	0	0	0	0	0	0	omnibus
omnipotence	0	0	0	1	0	1	1	0	0	0	maha kuasa
omnipotent	0	0	0	0	0	0	0	0	0	0	maha kuasa
omnipresent	0	0	0	0	0	0	0	0	0	0	omnipresent
omniscient	0	0	0	0	0	0	1	0	0	1	kang maha uninga
oncologist	0	0	0	0	0	0	0	0	0	0	ahli onkologi
oneness	0	0	0	0	0	0	0	0	0	0	kesatuan
onerous	1	0	0	0	0	1	0	1	0	0	abot
oneself	0	0	0	0	0	0	0	0	0	0	dhewe
ongoing	0	1	0	0	0	0	0	0	0	0	lumaku
onion	0	0	0	0	0	0	0	0	0	0	bawang
onset	0	1	0	0	0	0	0	0	0	0	wiwitan
onslaught	0	0	0	0	0	0	0	0	0	0	serangan
ontology	0	0	0	0	0	0	0	0	0	0	ontologi
onus	0	0	0	0	0	1	0	0	0	0	tanggungan
onward	0	0	0	0	0	0	0	0	0	0	maju
onyx	0	0	0	0	0	0	0	0	0	0	onyx
ooze	0	0	1	0	0	1	0	0	0	0	ooze
oozing	0	0	0	0	0	0	0	0	0	0	oozing
opacity	0	0	0	0	0	0	0	0	0	0	opacity
opal	0	0	0	0	0	0	0	0	0	0	opal
opaque	0	0	0	0	0	1	0	0	0	0	opaque
ope	0	0	0	0	0	0	0	0	0	0	mbukak
open	0	0	0	0	0	0	0	0	0	0	mbukak
opener	0	0	0	0	0	0	0	0	0	0	pambuka
opening	0	0	0	0	0	0	0	0	0	0	pambuka
openly	0	0	0	0	0	0	0	0	0	0	kanthi terang-terangan
openness	0	0	0	0	0	0	1	0	0	0	keterbukaan
opera	1	1	0	1	1	0	1	1	1	1	opera
operatic	0	0	0	0	0	1	0	0	0	0	operate
operation	0	0	0	1	0	0	0	0	0	1	operasi
operations	0	0	0	0	0	0	0	0	0	0	operasi
operative	0	0	0	0	0	0	0	0	0	0	operatif
operator	0	0	0	0	0	0	0	0	0	0	operator
ophthalmic	0	0	0	0	0	0	0	0	0	0	ophthalmic
ophthalmologist	0	0	0	0	0	0	0	0	0	0	dokter mata
opiate	0	0	0	0	0	1	0	0	0	0	opiate
opinion	0	0	0	0	0	0	0	0	0	0	panemu
opinionated	1	0	0	0	0	1	0	0	0	0	panemu
opium	1	0	1	1	0	1	0	1	0	0	candu
opponent	1	1	1	1	0	1	0	0	0	0	mungsuh
opportune	0	0	0	0	1	0	1	0	0	0	pas
opportunism	0	0	0	0	0	0	0	0	0	0	oportunisme
opportunity	0	1	0	0	0	0	1	0	0	0	kesempatan
oppose	0	0	0	0	0	1	0	0	0	0	nglawan
opposed	1	0	0	1	0	1	0	0	0	0	nglawan
opposing	0	0	0	0	0	0	0	0	0	0	nglawan
opposite	0	0	0	0	0	0	0	0	0	0	ngelawan
opposites	0	0	0	0	0	0	0	0	0	0	ngelawan
opposition	1	0	0	0	0	1	0	0	0	0	oposisi
oppress	1	0	1	1	0	1	0	1	0	0	nindhes
oppression	1	0	1	1	0	1	0	1	0	0	penindasan
oppressive	1	0	1	1	0	1	0	1	0	0	nindhes
oppressor	1	0	0	1	0	1	0	1	0	0	wong nindhes
optic	0	0	0	0	0	0	0	0	0	0	optik
optical	0	0	0	0	0	0	0	0	0	0	optik
optics	0	0	0	0	0	0	0	0	0	0	optik
optimism	0	1	0	0	1	0	1	0	1	1	optimisme
optimist	0	0	0	0	0	0	1	0	0	1	optimis
option	0	0	0	0	0	0	1	0	0	0	pilihan
optional	0	0	0	0	0	0	1	0	0	0	opsional
optionally	0	0	0	0	0	0	0	0	0	0	opsional
options	0	0	0	0	0	0	0	0	0	0	pilihan
optometrist	0	0	0	0	0	0	0	0	0	0	optometris
opulence	0	0	0	0	0	0	0	0	0	0	kemewahan
opulent	0	0	0	0	0	0	0	0	0	0	mewah
opus	0	0	0	0	0	0	0	0	0	0	opus
oracle	0	1	0	0	0	0	1	0	0	1	oracle
oral	0	0	0	0	0	0	0	0	0	0	lisan
orange	0	0	0	0	0	0	0	0	0	0	oranye
oration	0	0	0	0	0	0	1	0	0	0	orasi
orator	0	0	0	0	0	0	0	0	0	0	orator
oratory	0	0	0	0	0	0	0	0	0	0	pidato
orb	0	0	0	0	0	0	0	0	0	0	orb
orbit	0	0	0	0	0	0	0	0	0	0	orbit
orbiting	0	0	0	0	0	0	0	0	0	0	ngorbit
orbs	0	0	0	0	0	0	0	0	0	0	orbs
orc	1	0	1	1	0	1	0	0	0	0	orc
orchard	0	0	0	0	0	0	0	0	0	0	kebonan
orchestra	1	0	0	0	1	0	1	1	0	1	orkestra
ordained	0	0	0	0	0	0	1	0	0	1	ditahbiskan
ordeal	1	0	0	0	0	1	0	0	1	0	cobaan
order	0	0	0	0	0	0	0	0	0	0	dhawuh
orderly	0	0	0	0	0	0	1	0	0	0	tertib
ordinance	0	0	0	0	0	0	0	0	0	1	pranatan
ordinary	0	0	0	0	0	0	0	0	0	0	biasa wae
ordination	0	1	0	0	1	0	1	0	0	1	penahbisan
ordnance	0	0	0	1	0	1	0	0	0	0	persenjataan
ore	0	0	0	0	0	0	0	0	0	0	bijih
oregano	0	0	0	0	0	0	0	0	0	0	oregano
organ	0	1	0	0	1	0	0	0	0	0	organ
organic	0	0	0	0	0	0	1	0	0	0	organik
organism	0	0	0	0	0	0	0	0	0	0	organisme
organist	0	0	0	0	0	0	0	0	0	0	organis
organization	0	1	0	0	1	0	1	0	1	1	organisasi
organize	0	0	0	0	0	0	1	0	0	0	ngatur
organized	0	0	0	0	0	0	1	0	0	0	diatur
orgasm	0	1	0	0	1	0	1	0	0	0	orgasme
orgies	0	0	0	0	0	0	0	0	0	0	pesta pora
orient	0	0	0	0	0	0	0	0	0	0	orient
oriental	0	0	0	0	0	0	0	0	0	0	oriental
orientation	0	0	0	0	0	0	0	0	0	0	orientasi
orifice	0	0	0	0	0	0	0	0	0	0	orifice
origin	0	0	0	0	0	0	0	0	0	0	asale
originality	0	0	0	0	0	0	1	0	1	0	asline
originate	0	0	0	0	0	0	0	0	0	0	asale
origination	0	0	0	0	0	0	0	0	0	0	asale
originator	0	0	0	0	0	0	0	0	0	0	panggagas
ornament	0	0	0	0	0	0	0	0	0	0	ornamen
ornamental	0	0	0	0	0	0	0	0	0	0	hiasan
ornamentation	0	0	0	0	0	0	0	0	0	0	ornamen
ornamented	0	0	0	0	0	0	1	0	0	0	hiasan
ornate	0	0	0	0	0	0	1	0	0	0	hiasan
orphan	0	0	0	1	0	1	0	1	0	0	yatim piatu
orthodox	0	0	0	0	0	0	0	0	0	0	ortodoks
orthodoxy	0	0	0	0	0	0	0	0	0	1	ortodoksi
orthogonal	0	0	0	0	0	0	0	0	0	0	ortogonal
oscillate	0	0	0	0	0	0	0	0	0	0	oscillate
oscillating	0	0	0	0	0	0	0	0	0	0	osilasi
oscillation	0	0	0	0	0	0	0	0	0	0	osilasi
oscillatory	0	0	0	0	0	0	0	0	0	0	osilasi
ostensible	0	0	0	0	0	0	0	0	0	0	ketoke
ostensibly	0	0	0	0	0	1	0	0	0	0	konon
ostrich	0	0	0	0	0	0	0	0	0	0	manuk unta
otto	0	0	0	0	0	0	0	0	0	0	otto
ottoman	0	0	0	0	0	0	0	0	0	0	ottoman
ounce	0	0	0	0	0	0	0	0	0	0	ons
oust	1	0	0	0	0	1	0	1	0	0	ngusir
outbreak	0	0	0	0	0	0	0	0	0	0	wabah
outburst	1	0	0	1	1	1	1	1	1	0	njeblug
outcast	0	0	1	1	0	1	0	1	0	0	dibuwang
outcome	0	0	0	0	0	0	1	0	0	0	asil
outcry	1	0	0	1	0	1	0	0	1	0	nguwuh-uwuh
outdo	0	1	0	0	0	0	1	0	0	0	ngluwihi
outdoor	0	0	0	0	0	0	0	0	0	0	njaba ruangan
outfit	0	0	0	0	0	0	0	0	0	0	rasukan
outgrow	0	0	0	0	0	0	0	0	0	0	tuwuh
outgrowth	0	0	0	0	0	0	0	0	0	0	wutah
outhouse	0	0	1	0	0	1	0	0	0	0	outhouse
outing	0	0	0	0	0	0	0	0	0	0	outing
outlandish	0	0	0	0	0	1	0	0	0	0	aneh
outlast	0	0	0	0	0	0	0	0	0	0	ngluwihi
outlaw	0	0	0	0	0	1	0	0	0	0	nglarang
outlet	0	0	0	0	0	0	0	0	0	0	stopkontak
outline	0	0	0	0	0	0	0	0	0	0	njelaske nganggo bentuk garis
outlines	0	0	0	0	0	0	0	0	0	0	njelaske nganggo bentuk garis
outlook	0	0	0	0	0	0	0	0	0	0	wawasan
outlying	0	0	0	0	0	0	0	0	0	0	njaba
outnumber	0	0	0	0	0	0	0	0	0	0	ngluwihi jumlah
outpost	0	0	0	1	0	0	0	0	0	0	posko
outpouring	0	0	0	0	0	0	0	0	0	0	cuwèran
output	0	0	0	0	0	0	0	0	0	0	output
outrage	1	0	1	0	0	1	0	0	0	0	ngamuk
outrageous	0	0	0	0	0	0	0	0	1	0	ngagetake
outright	0	0	0	0	0	0	0	0	0	0	langsung
outrun	0	0	0	0	0	0	0	0	0	0	nglangkungi
outset	0	0	0	0	0	0	0	0	0	0	wiwitan
outsider	0	0	0	1	0	0	0	0	0	0	wong njaba
outskirts	0	0	0	0	0	0	0	0	0	0	pinggiran
outspoken	0	0	0	0	0	0	0	0	0	0	blaka
outstanding	0	0	0	0	1	1	1	0	0	0	pinunjul
outstretched	0	0	0	0	0	0	0	0	0	0	diulur
outward	0	0	0	0	0	0	1	0	0	0	njaba
outwards	0	0	0	0	0	0	0	0	0	0	njaba
outweigh	0	0	0	0	0	0	0	0	0	0	kabotan
oval	0	0	0	0	0	0	0	0	0	0	oval
ovary	0	0	0	0	0	0	0	0	0	0	ovarium
ovate	0	0	0	0	0	0	0	0	0	0	ovate
ovation	0	0	0	0	0	1	0	1	0	0	ovation
oven	0	0	0	0	0	0	0	0	0	0	pawon
overalls	0	0	0	0	0	0	0	0	0	0	overalls
overbearing	1	0	0	0	0	1	0	0	0	0	overbearing
overburden	0	0	0	0	0	1	0	0	0	0	overburden
overcast	0	0	0	0	0	1	0	0	0	0	mendhung
overcharged	0	0	0	0	0	0	0	0	0	0	overcharged
overcoat	0	0	0	0	0	0	0	0	0	0	mantel
overdo	0	0	0	0	0	1	0	0	0	0	ngluwihi
overdose	0	0	0	0	0	1	0	0	0	0	overdosis
overdue	0	1	0	0	0	1	0	1	1	0	telat
overestimate	0	0	0	0	0	0	0	0	1	0	overestimate
overestimated	0	0	0	0	0	1	0	0	0	0	overestimated
overflow	0	0	0	0	0	1	0	0	0	0	kebanjiran
overflowing	0	0	0	0	0	0	0	0	0	0	kebanjiran
overgrown	0	0	0	0	0	1	0	0	0	0	thukul
overgrowth	0	0	0	0	0	0	0	0	0	0	kakehan
overhanging	0	0	0	0	0	0	0	0	0	0	overhanging
overhaul	0	0	0	0	0	0	0	0	0	0	ndandani
overhead	0	0	0	0	0	0	0	0	0	0	nduwur sirah
overjoyed	0	0	0	0	1	0	1	0	0	0	bungah banget
overlaid	0	0	0	0	0	0	0	0	0	0	dilapisi
overlap	0	0	0	0	0	0	0	0	0	0	tumpang tindih
overlay	0	0	0	0	0	0	0	0	0	0	overlay
overload	0	0	0	0	0	1	0	1	0	0	kakehan
overlying	0	0	0	0	0	0	0	0	0	0	overlying
overpaid	0	0	0	0	0	1	0	0	0	0	overpaid
overpass	0	0	0	0	0	0	0	0	0	0	layang
overpower	0	0	0	0	0	1	0	0	0	0	ngungkuli
overpowering	1	0	0	1	0	1	0	0	0	0	overpowering
overpriced	1	0	1	0	0	1	0	1	0	0	overpriced
override	0	0	0	0	0	0	0	0	0	0	ngungkuli
overrule	0	0	0	0	0	0	0	0	0	0	mbantah
overseer	0	0	0	0	0	0	0	0	0	0	pengawas
overshadow	0	0	0	0	0	0	0	0	0	0	ngungkuli
oversight	0	0	0	0	0	1	0	0	0	0	ngawasi
overstate	0	0	0	0	0	0	0	0	0	0	overstate
overstock	0	0	0	0	0	0	0	0	0	0	overstock
overt	0	0	0	1	0	0	0	0	0	0	terang-terangan
overtake	0	0	0	0	0	0	0	0	0	0	nyusul
overtaken	0	0	0	0	0	0	0	0	0	0	nyusul
overthrow	0	1	0	1	0	1	0	0	0	0	nggulingake
overture	0	1	0	0	0	0	0	0	0	0	overture
overturn	0	0	0	0	0	1	0	0	0	0	mbalikke
overwhelm	0	0	0	0	0	1	0	0	0	0	ngungkuli
overwhelmed	0	0	0	0	0	1	0	1	0	0	kepunjulen
overwhelming	0	0	0	0	0	0	1	0	0	0	akeh banget
overzealous	0	0	0	0	0	0	0	0	0	0	kebacut semangat
owe	0	0	0	0	0	0	0	0	0	0	utang
owing	1	1	1	1	0	1	0	1	0	1	utang
owner	0	0	0	0	0	0	0	0	0	0	sing duwe
ownership	0	0	0	0	0	0	1	0	0	0	kepemilikan
ox	0	0	0	0	0	0	0	0	0	0	sapi
oxidation	0	0	0	0	0	1	0	0	0	0	oksidasi
oxygen	0	0	0	0	0	0	0	0	0	0	oksigen
oxymoron	0	0	0	0	0	0	0	0	0	0	oxymoron
oyster	0	0	0	0	0	0	0	0	0	0	kerang
pace	0	0	0	0	0	0	0	0	0	0	jangkah
pacific	0	0	0	0	0	0	1	0	0	0	pasifik
pacify	0	0	0	0	0	0	0	0	0	0	gawe tentrem
pack	0	0	0	0	0	0	0	0	0	0	ngemasi
package	0	0	0	0	0	0	0	0	0	0	paket
packer	0	0	0	0	0	0	0	0	0	0	packing
packet	0	0	0	0	0	0	0	0	0	0	paket
pact	0	0	0	0	0	0	0	0	0	1	pakta
pad	0	0	0	0	0	0	1	0	0	0	pad
padding	0	0	0	0	0	0	1	0	0	0	padding
paddle	0	1	0	0	0	0	1	0	0	0	dayung
paddock	0	0	0	0	0	0	0	0	0	0	paddock
paddy	0	0	0	0	0	0	0	0	0	0	sawah
padlock	0	0	0	0	0	0	0	0	0	0	gembok
padre	0	0	0	0	0	0	0	0	0	0	padre
pagan	0	0	0	0	0	0	0	0	0	0	pagan
paganism	0	0	0	0	0	0	0	0	0	0	paganisme
page	0	0	0	0	0	0	0	0	0	0	kaca
pageant	0	0	0	0	0	0	0	0	0	0	kontes
pagination	0	0	0	0	0	0	0	0	0	0	pagination
pagoda	0	0	0	0	0	0	0	0	0	0	pagoda
pail	0	0	0	0	0	0	0	0	0	0	ember
pain	0	0	0	1	0	1	0	1	0	0	nyeri
pained	0	0	0	1	0	1	0	1	0	0	lara
painful	1	0	1	1	0	1	0	1	0	0	nglarani
painfully	0	0	0	0	0	1	0	1	0	0	nglarani
painless	0	0	0	0	0	0	0	0	0	0	ora krasa lara
pains	0	0	0	0	0	1	0	0	0	0	lara
painstaking	0	0	0	0	0	0	0	0	0	0	telaten
paint	0	0	0	0	0	0	0	0	0	0	cat
painted	0	0	0	0	0	0	0	0	0	0	dicet
painter	0	0	0	0	0	0	0	0	0	0	pelukis
painting	0	0	0	0	0	0	0	0	0	0	lukisan
pair	0	0	0	0	0	0	0	0	0	0	pasangan
pajamas	0	0	0	0	0	0	0	0	0	0	piyama
pal	0	0	0	0	0	0	0	0	0	0	pal
palace	0	0	0	0	0	0	0	0	0	0	kraton
palatable	0	0	0	0	0	0	1	0	0	0	enak
palate	0	0	0	0	0	0	0	0	0	0	langit-langit
paleontology	0	0	0	0	0	0	0	0	0	0	paleontologi
palette	0	0	0	0	0	0	0	0	0	0	palet
pall	0	0	0	0	0	0	0	0	0	0	pall
palladium	0	0	0	0	0	0	0	0	0	0	paladium
pallet	0	0	0	0	0	0	0	0	0	0	palet
palliative	0	0	0	0	0	0	1	0	0	0	paliatif
palm	0	0	0	0	0	0	0	0	0	0	sawit
palmer	0	0	0	0	0	0	0	0	0	0	palmer
palpable	0	0	0	0	0	0	0	0	1	0	bisa dirasakake
palsy	0	0	1	1	0	1	0	1	0	0	lumpuh
paltry	0	0	0	0	0	0	0	0	0	0	sepele
pamper	0	0	0	0	0	0	0	0	0	0	manjakani
pamphlet	0	0	0	0	0	0	0	0	0	0	pamflet
pan	0	0	0	0	0	0	0	0	0	0	pan
panacea	0	0	0	0	0	0	1	0	0	0	panacea
panache	0	0	0	0	0	0	1	0	0	0	panache
pancake	0	0	0	0	0	0	0	0	0	0	panekuk
pandemic	0	0	0	1	0	1	0	1	0	0	pandemi
panel	0	0	0	0	0	0	0	0	0	0	panel
pang	0	0	0	0	0	1	0	0	1	0	pang
panic	0	0	0	1	0	1	0	0	0	0	geger
panier	0	0	0	0	0	0	1	0	0	0	panier
panorama	0	0	0	0	0	0	0	0	0	0	panorama
panoramic	0	0	0	0	0	0	0	0	0	0	panorama
pant	0	0	0	0	0	0	0	0	0	0	pancet
pantheon	0	0	0	0	0	0	0	0	0	0	pantheon
panther	0	0	0	0	0	0	0	0	0	0	panther
panties	0	0	0	0	0	0	0	0	0	0	kathok
pantomime	0	0	0	0	0	0	0	0	0	0	pantomim
pantry	0	0	0	0	0	0	0	0	0	0	pantry
pants	0	0	0	0	0	0	0	0	0	0	celonone
pap	0	0	0	0	0	0	0	0	0	0	pap
papacy	0	0	0	0	0	0	0	0	0	0	kepausan
papal	0	0	0	0	0	0	0	0	0	0	papal
paper	0	0	0	0	0	0	0	0	0	0	kertas
paprika	0	0	0	0	0	0	1	0	0	0	paprika
papyrus	0	0	0	0	0	0	0	0	0	0	papirus
par	0	0	0	0	0	0	0	0	0	0	par
parable	0	0	0	0	0	0	0	0	0	0	pasemon
parabola	0	0	0	0	0	0	0	0	0	0	parabola
parabolic	0	0	0	0	0	0	0	0	0	0	parabola
parachute	0	0	0	1	0	0	0	0	0	0	parasut
parade	0	1	0	1	1	1	1	0	1	0	arakan
paradigm	0	0	0	0	0	0	0	0	0	0	paradigma
paradox	0	0	0	0	0	0	0	0	0	0	paradoks
paradoxical	0	0	0	0	0	0	0	0	0	0	paradoks
paraffin	0	0	0	0	0	0	0	0	0	0	parafin
paragon	0	1	0	0	1	0	1	0	0	1	paraga
paragraph	0	0	0	0	0	0	0	0	0	0	paragraf
parallax	0	0	0	0	0	0	0	0	0	0	paralaks
parallel	0	0	0	0	0	0	0	0	0	0	sejajar
parallelism	0	0	0	0	0	0	0	0	0	0	paralelisme
paralysis	1	1	0	1	0	1	0	1	0	0	lumpuh
paramount	0	0	0	0	0	0	1	0	0	0	paling utama
paranoia	0	0	0	1	0	1	0	0	0	0	paranoia
parapet	0	0	0	0	0	0	0	0	0	0	parapet
paraphernalia	0	0	0	0	0	0	0	0	0	0	prabotan
paraphrase	0	0	0	0	0	1	1	0	0	0	parafrase
parasite	0	0	1	1	0	1	0	0	0	0	parasit
parasol	0	0	0	0	0	0	0	0	0	0	payung
parcel	0	0	0	0	0	0	0	0	0	0	bingkisan
parcels	0	0	0	0	0	0	0	0	0	0	bingkisan
parchment	0	0	0	0	0	0	0	0	0	0	perkamen
pardon	0	0	0	0	0	0	1	0	0	0	ngapunten
pare	1	1	0	1	0	1	0	1	0	0	pare
parenchyma	0	0	0	0	0	0	0	0	0	0	parenkim
parent	0	0	0	0	0	0	0	0	0	0	wong tuwa
parentage	0	0	0	0	0	0	1	0	0	0	keturunan
parental	0	0	0	0	0	0	0	0	0	0	wong tuwa
parenthesis	0	0	0	0	0	0	0	0	0	0	kurung
parenthetical	0	0	0	0	0	0	0	0	0	0	kurung
parietal	0	0	0	0	0	0	1	0	0	1	parietal
paring	0	0	0	0	0	0	0	0	0	0	paring
parish	0	0	0	0	0	0	0	0	0	1	paroki
parity	0	0	0	0	0	0	0	0	0	0	paritas
park	0	0	0	0	0	0	0	0	0	0	taman
parlance	0	0	0	0	0	0	0	0	0	0	pocapan
parliament	0	0	0	0	0	0	0	0	0	1	parlemen
parliamentary	0	0	0	0	0	0	0	0	0	0	parlementer
parlor	0	0	0	0	0	0	0	0	0	0	ruang tamu
parole	0	1	0	0	0	0	0	0	0	0	parole
parquet	0	0	0	0	0	0	0	0	0	0	parket
parrot	0	0	1	0	0	1	0	0	0	0	manuk beo
parry	0	0	0	0	0	0	0	0	0	0	pamer
parse	0	0	0	0	0	0	0	0	0	0	ngurai
parsimonious	0	0	0	0	0	1	0	0	0	0	pelit
parsimony	0	0	0	0	0	0	0	0	0	0	parsimony
parsley	0	0	0	0	0	0	0	0	0	0	parsley
parson	0	0	0	0	0	0	0	0	0	0	pandhita
part	0	0	0	0	0	0	0	0	0	0	bagean
partake	0	0	0	0	0	0	1	0	0	1	melu
partiality	0	0	0	0	0	0	0	0	0	0	kebecikan
partially	0	0	0	0	0	0	0	0	0	0	sebagian
participate	0	0	0	0	0	0	0	0	0	0	melu
participation	0	0	0	0	0	0	1	0	0	0	partisipasi
particle	0	0	0	0	0	0	0	0	0	0	partikel
