English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Armenian Word
pedantic	0	0	0	0	0	0	0	0	0	0	մանկական
peddle	0	0	0	0	0	0	0	0	0	0	վաճառել
pedestal	0	0	0	0	0	0	0	0	0	0	պատվանդան
pedestrian	0	0	0	0	0	1	0	0	0	0	հետիոտն
pediatrics	0	0	0	0	0	0	0	0	0	0	մանկաբուժություն
pedigree	0	0	0	0	0	0	1	0	0	1	տոհմային
pedometer	0	0	0	0	0	0	0	0	0	0	քայլաչափ
peel	0	0	0	0	0	0	0	0	0	0	կեղեւ
peep	0	0	0	0	0	0	0	0	0	0	շողոքորթել
peer	0	0	0	0	0	0	0	0	0	0	հասակակից
peering	0	0	0	0	0	0	0	0	0	0	նայող
peerless	0	0	0	0	0	0	1	0	0	0	անզուգական
peg	0	0	0	0	0	0	0	0	0	0	կցորդ
pegs	0	0	0	0	0	0	0	0	0	0	ցցիկներ
pelagic	0	0	0	0	0	0	0	0	0	0	պելագիկ
pellet	0	0	0	0	0	0	0	0	0	0	գնդիկ
pen	0	0	0	0	0	0	0	0	0	0	գրիչ
penal	0	0	0	1	0	1	0	1	0	0	պատժիչ
penalty	1	0	0	1	0	1	0	1	0	0	տուգանք
penance	0	0	0	1	0	0	0	1	0	0	ապաշխարություն
penchant	0	0	0	0	0	0	1	0	0	0	հակում
pencil	0	0	0	0	0	0	0	0	0	0	մատիտ
pendant	0	0	0	0	0	0	0	0	0	0	կախազարդ
pendency	0	0	0	0	0	0	0	0	0	0	կուսակալություն
pendent	0	0	0	0	0	0	0	0	0	0	կախված
pending	0	0	0	0	0	0	0	0	0	0	սպասվում է
pendulum	0	0	0	0	0	0	0	0	0	0	ճոճանակ
penetrate	0	0	0	0	0	0	0	0	0	0	թափանցել
penetrating	0	0	0	0	0	0	0	0	0	0	թափանցող
penetration	1	0	0	1	0	1	0	0	0	0	ներթափանցում
peninsula	0	0	0	0	0	0	0	0	0	0	թերակղզի
penitentiary	1	0	0	0	0	1	0	0	0	0	քրեակատարողական հիմնարկ
pennant	0	0	0	0	0	0	0	0	0	0	գրիչ
penniless	0	0	0	0	0	0	0	0	0	0	անփող
penny	0	0	0	0	0	0	0	0	0	0	կոպեկ
pension	0	0	0	0	0	0	0	0	0	0	կենսաթոշակ
pensioner	0	0	0	0	0	0	0	0	0	0	թոշակառու
pensive	0	0	0	0	0	0	0	1	0	0	մտախոհ
pentagon	0	0	0	0	0	0	0	0	0	0	հնգանկյուն
penthouse	0	0	0	0	0	0	0	0	0	0	պենտհաուս
penultimate	0	0	0	0	0	0	0	0	0	0	նախավերջին
people	0	0	0	0	0	0	0	0	0	0	Ժողովուրդ
peopled	0	0	0	0	0	0	0	0	0	0	մարդիկ
pepper	0	0	0	0	0	0	0	0	0	0	պղպեղ
peptic	0	0	0	0	0	0	0	0	0	0	պեպտիկ
perceive	0	0	0	0	0	0	1	0	0	1	ընկալել
percentage	0	0	0	0	0	0	0	0	0	0	տոկոսը
perceptible	0	0	0	0	0	0	1	0	0	0	ընկալելի
perception	0	0	0	0	0	0	0	0	0	0	ընկալում
perceptive	0	0	0	0	0	0	0	0	0	0	ընկալունակ
perch	0	0	0	0	0	0	0	0	0	0	թառ
perchance	0	0	0	0	0	0	0	0	1	0	հավանաբար
percolation	0	0	0	0	0	0	0	0	0	0	թափանցում
percussion	0	0	0	0	0	0	0	0	0	0	հարվածային գործիքներ
perdition	1	0	1	1	0	1	0	1	0	0	կործանում
peremptory	0	0	0	0	0	0	0	0	0	0	պարտադիր
perennial	0	0	0	0	0	0	1	0	0	1	բազմամյա
perfect	0	1	0	0	1	0	1	0	0	1	կատարյալ
perfection	0	1	0	0	1	0	1	0	1	1	կատարելություն
perforated	0	0	0	0	0	0	0	0	0	0	ծակոտած
perforation	0	0	0	0	0	0	0	0	0	0	պերֆորացիա
perforce	0	0	0	0	0	0	0	0	0	0	պարտադրել
perform	0	0	0	0	0	0	0	0	0	0	կատարել
performance	0	0	0	0	0	0	0	0	0	0	կատարումը
performer	0	0	0	0	0	0	1	0	0	0	կատարող
perfume	0	0	0	0	0	0	0	0	0	0	օծանելիք
perfumed	0	0	0	0	0	0	0	0	0	0	օծանելիք
peri	0	0	0	0	0	0	0	0	1	0	պերի
peridot	0	0	0	0	0	0	0	0	0	0	պերիդոտ
peril	0	1	0	1	0	1	0	1	0	0	վտանգ
perilous	0	1	0	1	0	1	0	1	0	0	վտանգավոր
perimeter	0	0	0	0	0	0	0	0	0	0	պարագծային
period	0	0	0	0	0	0	0	0	0	0	ժամանակաշրջան
periodic	0	0	0	0	0	0	0	0	0	0	պարբերական
periodical	0	0	0	0	0	0	0	0	0	0	պարբերական
periodically	0	0	0	0	0	0	0	0	0	0	պարբերաբար
periodicity	0	0	0	0	0	0	0	0	0	1	պարբերականությունը
periphery	0	0	0	0	0	0	0	0	0	0	ծայրամաս
perish	0	0	0	1	0	1	0	1	0	0	կործանվել
perishable	0	0	0	0	0	1	0	0	0	0	փչացող
perished	0	0	0	0	0	1	0	1	0	0	զոհվել է
perishing	0	0	0	1	0	1	0	1	0	0	կործանվող
perjury	0	0	0	1	0	1	0	0	1	0	սուտ վկայություն
perk	0	0	0	0	0	0	1	0	0	0	նպաստ
permanence	0	0	0	0	0	0	0	0	0	0	մշտականություն
permeable	0	0	0	0	0	0	0	0	0	0	թափանցելի
permeate	0	0	0	0	0	0	0	0	0	0	թափանցել
permeation	0	0	0	0	0	0	0	0	0	0	թափանցում
permissible	0	0	0	0	0	0	0	0	0	0	թույլատրելի
permission	0	0	0	0	0	0	1	0	0	0	թույլտվություն
permissive	0	0	0	0	0	0	0	0	0	0	թույլատրելի
permit	0	0	0	0	0	0	0	0	0	0	թույլտվություն
permitted	0	0	0	0	0	0	0	0	0	0	թույլատրվում է
permitting	0	0	0	0	0	0	0	0	0	0	թույլ տալով
permutation	0	0	0	0	0	0	0	0	0	0	փոխակերպում
pernicious	1	0	0	1	0	1	0	1	0	0	կործանարար
perpendicular	0	0	0	0	0	0	0	0	0	0	ուղղահայաց
perpetrate	0	0	0	0	0	0	0	0	0	0	կատարել
perpetrator	1	0	1	1	0	1	0	1	0	0	հանցագործ
perpetual	0	0	0	0	0	0	0	0	0	0	հավերժական
perpetually	0	0	0	0	0	0	0	0	0	0	հավերժ
perpetuate	0	1	0	0	0	0	0	0	0	0	հավերժացնել
perpetuation	0	0	0	0	0	1	0	0	0	0	հավերժացում
perpetuity	0	1	0	0	0	0	1	0	0	1	հավերժություն
perplexed	0	0	0	0	0	1	0	0	0	0	շփոթված
perplexing	0	0	0	0	0	0	0	0	0	0	շփոթեցնող
perplexity	0	0	0	0	0	1	0	1	0	0	տարակուսանք
persecute	1	0	0	1	0	1	0	0	0	0	հալածել
persecution	1	0	1	1	0	1	0	1	0	0	հալածանք
perseverance	0	0	0	0	0	0	0	0	0	0	հաստատակամություն
persevere	0	0	0	0	0	0	0	0	0	0	համբերել
persist	0	0	0	0	0	0	0	0	0	0	համառել
persistence	0	0	0	0	0	0	1	0	0	0	համառություն
persistent	0	0	0	0	0	0	1	0	0	0	համառ
persisting	0	0	0	0	0	0	0	0	0	0	համառ
person	0	0	0	0	0	0	0	0	0	0	մարդ
personable	0	0	0	0	0	0	1	0	0	0	անձնավորված
personage	0	0	0	0	0	0	0	0	0	0	անձնավորություն
personal	0	0	0	0	0	0	0	0	0	1	անձնական
personification	0	0	0	0	0	0	0	0	0	0	անձնավորում
personnel	0	0	0	0	0	0	0	0	0	0	անձնակազմը
persons	0	0	0	0	0	0	0	0	0	0	անձինք
perspective	0	0	0	0	0	0	0	0	0	0	հեռանկար
perspiration	0	0	1	0	0	0	0	0	0	0	քրտինքը
persuade	0	0	0	0	0	0	0	0	0	1	համոզել
persuasion	0	0	0	0	0	0	0	0	0	0	համոզում
persuasive	0	0	0	0	0	0	0	0	0	0	համոզիչ
pert	0	0	0	0	0	0	0	0	0	0	պարթ
pertinent	0	0	0	0	0	0	1	0	0	1	տեղին
perturbation	0	0	0	1	0	1	0	0	0	0	խառնաշփոթություն
pertussis	0	0	0	0	0	1	0	0	0	0	կապույտ հազ
perusal	0	0	0	0	0	0	0	0	0	0	ուսումնասիրություն
peruse	0	0	0	0	0	0	0	0	0	0	ուսումնասիրել
pervading	0	0	0	0	0	0	0	0	0	0	թափանցող
perverse	1	0	1	1	0	1	0	0	0	0	այլասերված
perversion	1	0	1	0	0	1	0	1	0	0	այլասերվածություն
pervert	1	0	1	0	0	1	0	0	0	0	այլասերված
perverted	0	0	1	0	0	1	0	0	0	0	այլասերված
pessimism	1	0	0	1	0	1	0	1	0	0	հոռետեսություն
pessimist	0	0	0	1	0	1	0	1	0	0	հոռետես
pest	1	0	1	1	0	1	0	0	0	0	վնասատու
pestilence	0	0	1	1	0	1	0	0	0	0	ժանտախտ
pet	0	0	0	0	0	1	0	0	0	0	ընտանի կենդանի
petition	0	0	0	0	0	0	0	0	0	0	միջնորդություն
petitioner	0	0	0	0	0	0	0	0	0	0	խնդրող
petrol	0	0	0	0	0	0	0	0	0	0	բենզին
petroleum	0	0	1	0	0	1	1	0	0	0	նավթային
petting	0	0	0	0	0	0	0	0	0	0	շոյել
petty	0	0	0	0	0	1	0	0	0	0	մանր
pew	0	0	0	0	0	0	0	0	0	0	նստարան
pewter	0	0	0	0	0	0	0	0	0	0	պյուտր
phalanx	0	0	0	1	0	0	0	0	0	1	phalanx
phantom	0	0	0	1	0	1	0	0	0	0	ուրվական
pharmaceutical	0	0	0	0	0	0	1	0	0	0	դեղագործական
pharmacist	0	0	0	0	0	0	0	0	0	0	դեղագործ
pharmacology	0	0	0	0	0	0	0	0	0	0	դեղաբանություն
pharmacy	0	0	0	0	0	0	0	0	0	0	դեղատուն
phase	0	0	0	0	0	0	0	0	0	0	փուլ
phenomenon	0	0	0	0	0	0	0	0	0	0	երեւույթ
philanthropic	0	0	0	0	0	0	0	0	0	1	մարդասեր
philanthropist	0	0	0	0	0	0	1	0	0	1	բարերար
philanthropy	0	0	0	0	0	0	1	0	0	0	մարդասիրություն
philosopher	0	0	0	0	0	0	1	0	0	1	փիլիսոփա
philosophic	0	0	0	0	0	0	0	0	0	0	փիլիսոփայական
philosophical	0	0	0	0	0	0	0	0	0	0	փիլիսոփայական
philosophy	0	0	0	0	0	0	0	0	0	0	փիլիսոփայություն
phlegm	0	0	1	0	0	1	0	0	0	0	լորձաթաղանթ
phoenix	0	0	0	0	0	0	1	0	0	0	փյունիկ
phone	0	0	0	0	0	0	0	0	0	0	հեռախոս
phonetic	0	0	0	0	0	0	1	0	0	0	հնչյունական
phonetics	0	0	0	0	0	0	0	0	0	0	հնչյունաբանություն
phonics	0	0	0	0	0	0	0	0	0	0	հնչյունաբանություն
phonograph	0	0	0	0	0	0	0	0	0	0	ֆոնոգրաֆ
phonology	0	0	0	0	0	0	0	0	0	0	հնչյունաբանություն
phony	1	0	1	0	0	1	0	0	0	0	կեղծ
phosphor	0	0	0	0	0	0	0	0	0	0	ֆոսֆոր
phosphorus	0	0	0	0	0	0	0	0	0	0	ֆոսֆոր
photo	0	0	0	0	0	0	0	0	0	0	լուսանկար
photogenic	0	0	0	0	0	0	0	0	0	0	ֆոտոգենիկ
photograph	0	0	0	0	0	0	0	0	0	0	լուսանկար
photographer	0	0	0	0	0	0	0	0	0	0	լուսանկարիչ
photography	0	0	0	0	0	0	0	0	0	0	լուսանկարչություն
photometry	0	0	0	0	0	0	0	0	0	0	ֆոտոմետրիա
phrase	0	0	0	0	0	0	0	0	0	0	արտահայտություն
phraseology	0	0	0	0	0	0	0	0	0	0	ֆրազոլոգիա
phylogeny	0	0	0	0	0	0	0	0	0	0	ֆիլոգենիա
physical	0	0	0	0	0	0	0	0	0	0	ֆիզիկական
physician	0	0	0	0	0	0	1	0	0	1	բժիշկ
physicist	0	0	0	0	0	0	0	0	0	1	ֆիզիկոս
physics	0	0	0	0	0	0	1	0	0	0	ֆիզիկա
physiology	0	0	0	0	0	0	1	0	0	0	ֆիզիոլոգիա
physique	0	0	0	0	0	0	1	0	0	0	մարմնակազմություն
pianist	0	0	0	0	0	0	0	0	0	0	դաշնակահար
piano	0	0	0	0	0	0	0	0	0	0	դաշնամուր
piazza	0	0	0	0	0	0	0	0	0	0	հրապարակ
piccolo	0	0	0	0	0	0	0	0	0	0	պիկոլո
pick	0	0	0	0	0	0	1	0	0	0	ընտրել
picked	0	0	0	0	0	0	0	0	0	0	ընտրված
picket	1	1	0	1	0	1	0	0	0	0	պիկետ
picketing	1	0	0	0	0	1	0	0	0	0	պիկետավորում
pickle	0	0	0	0	0	1	0	0	0	0	թթու վարունգ
pickup	0	0	0	0	0	0	0	0	0	0	վերցնել
picnic	0	1	0	0	1	0	1	0	1	1	խնջույք
pictorial	0	0	0	0	0	0	0	0	0	0	պատկերավոր
picture	0	0	0	0	0	0	0	0	0	0	նկար
picturesque	0	0	0	0	1	0	1	0	0	0	գեղատեսիլ
pie	0	0	0	0	0	0	0	0	0	0	կարկանդակ
piecemeal	0	0	0	0	0	0	0	0	0	0	մաս-մաս
pied	0	0	0	0	0	0	0	0	0	0	կարկանդակ
pier	0	0	0	0	0	0	0	0	0	0	նավամատույց
pierce	0	0	0	0	0	0	0	0	0	0	ծակել
piety	0	0	0	0	0	0	1	0	0	0	բարեպաշտություն
pig	0	0	1	0	0	1	0	0	0	0	խոզ
pigeon	0	0	0	0	0	1	0	0	0	0	աղավնի
pigment	0	0	0	0	0	0	0	0	0	0	պիգմենտ
pike	0	0	0	0	0	0	0	0	0	0	լյուկ
pile	0	0	0	0	0	0	0	0	0	0	կույտ
piles	0	0	1	0	0	1	0	0	0	0	կույտեր
pilgrim	0	0	0	0	0	0	0	0	0	0	ուխտավոր
pilgrimage	0	0	0	0	0	0	0	0	0	0	ուխտագնացություն
pill	0	0	0	0	0	0	1	0	0	1	հաբ
pillage	1	0	1	1	0	1	0	0	0	0	կողոպուտ
pillar	0	0	0	0	0	0	0	0	0	0	սյուն
pillow	0	0	0	0	0	0	1	0	0	0	բարձ
pillowcase	0	0	0	0	0	0	0	0	0	0	բարձի երես
pilot	0	0	0	0	0	0	1	0	0	1	օդաչու
pimp	0	0	0	0	0	1	0	0	0	0	կավատ
pimple	0	0	1	0	0	1	0	0	0	0	բշտիկ
pin	0	0	0	0	0	0	0	0	0	0	քորոց
pinch	0	0	0	0	0	0	0	0	0	0	պտղունց
pinching	0	0	0	0	0	0	0	0	0	0	կծկելը
pine	0	0	0	0	0	1	0	1	0	0	սոճին
pineapple	0	0	0	0	0	0	0	0	0	0	արքայախնձոր
ping	0	0	0	0	0	0	0	0	0	0	պինգ
pinhole	0	0	0	0	0	0	0	0	0	0	քորոց
pinion	0	0	0	1	0	1	0	0	0	0	պինիոն
pink	0	0	0	0	0	0	0	0	0	0	վարդագույն
pinnacle	0	0	0	0	0	0	1	0	0	0	գագաթնակետ
pioneer	0	0	0	0	0	0	1	0	0	0	Պիոներ
pious	0	0	1	0	0	0	1	1	0	1	բարեպաշտ
pip	0	0	0	0	0	0	0	0	0	0	պիպ
pipe	0	0	0	0	0	0	0	0	0	0	խողովակ
piped	0	0	0	0	0	0	0	0	0	0	խողովակաշարով
pipeline	0	0	0	0	0	0	0	0	0	0	խողովակաշար
piper	0	0	0	0	0	0	0	0	0	0	խողովակաշար
pipette	0	0	0	0	0	0	0	0	0	0	pipette
pique	1	0	0	0	0	1	0	0	0	0	պիկե
piracy	0	0	0	0	0	1	0	0	0	0	ծովահենություն
pirate	1	0	0	0	0	1	0	0	0	0	ծովահեն
piscina	0	0	0	0	0	0	0	0	0	0	piscina
pistol	0	0	0	0	0	1	0	0	0	0	ատրճանակ
piston	0	0	0	0	0	0	0	0	0	0	մխոց
pit	0	0	0	0	0	0	0	0	0	0	փոս
pitch	0	0	0	0	0	0	0	0	0	0	սկիպիդար
pitcher	0	0	0	0	0	0	0	0	0	0	կուժ
pitfall	1	0	1	1	0	1	0	1	1	0	ծուղակ
pith	0	0	0	0	0	0	1	0	0	1	կորիզ
pithy	0	0	0	0	0	0	0	0	0	0	ողորմելի
pitted	0	0	0	0	0	0	0	0	0	0	փոսից հանված
pity	0	0	0	0	0	0	0	1	0	0	խղճահարություն
pivot	0	0	0	0	0	0	1	0	0	1	առանցք
pix	0	0	0	0	0	0	0	0	0	0	պիքս
placard	0	0	0	0	0	0	0	0	1	0	պլակատ
place	0	0	0	0	0	0	0	0	0	0	տեղ
placebo	0	0	0	0	0	0	0	0	0	0	պլացեբո
placid	0	0	0	0	0	0	1	0	0	0	հանգիստ
placket	0	0	0	0	0	0	0	0	0	0	խաբեբա
plagiarism	0	0	1	0	0	1	0	0	0	0	գրագողություն
plague	0	0	1	1	0	1	0	1	0	0	ժանտախտը
plaid	0	0	0	0	0	0	0	0	0	0	վանդակավոր
plain	0	0	0	0	0	0	0	0	0	0	պարզ
plaintiff	0	0	0	0	0	1	0	0	0	0	հայցվոր
plaintive	0	0	0	0	0	0	0	1	0	0	հայցական
plan	0	1	0	0	0	0	0	0	0	0	պլան
plane	0	0	0	0	0	0	0	0	0	0	Ինքնաթիռ
planet	0	0	0	0	0	0	0	0	0	0	մոլորակ
planetarium	0	0	0	0	0	0	0	0	0	0	պլանետարիում
planets	0	0	0	0	0	0	0	0	0	0	մոլորակներ
plank	0	0	0	0	0	0	0	0	0	0	տախտակ
planned	0	0	0	0	0	0	0	0	0	0	պլանավորված
planning	0	1	0	0	0	0	1	0	0	1	պլանավորում
plant	0	0	0	0	0	0	0	0	0	0	գործարան
plantation	0	0	0	0	0	0	0	0	0	0	պլանտացիա
planter	0	0	0	0	0	0	0	0	0	0	տնկիչ
planting	0	0	0	0	0	0	0	0	0	0	տնկում
plasma	0	0	0	0	0	0	0	0	0	0	պլազմա
plaster	0	0	0	0	0	0	0	0	0	0	գիպս
plastic	0	0	0	0	0	0	0	0	0	0	պլաստիկ
plasticity	0	0	0	0	0	0	0	0	0	0	պլաստիկություն
plat	0	0	0	0	0	0	0	0	0	0	պլատ
plate	0	0	0	0	0	0	0	0	0	0	ափսե
plateau	0	0	0	0	0	0	0	0	0	0	սարահարթ
plated	0	0	0	0	0	1	0	0	0	0	պատված
platform	0	0	0	0	0	0	0	0	0	0	հարթակ
plating	0	0	0	0	0	0	0	0	0	0	երեսպատում
platoon	0	0	0	0	0	0	0	0	0	0	դասակ
platter	0	0	0	0	0	0	0	0	0	0	սկուտեղ
plausibility	0	0	0	0	0	0	0	0	0	0	ճշմարտանմանություն
play	0	0	0	0	0	0	0	0	0	0	խաղալ
playa	0	0	0	0	0	0	0	0	0	0	playa
player	0	0	0	0	0	1	0	0	0	0	խաղացող
playful	1	0	0	0	1	0	1	0	1	1	ժիր
playground	0	1	0	0	1	0	1	0	1	1	խաղահրապարակ
playhouse	0	0	0	0	1	0	1	0	0	0	խաղատուն
playmate	0	0	0	0	0	0	0	0	0	0	խաղընկեր
playwright	0	0	0	0	0	0	0	0	0	0	դրամատուրգ
plaza	0	0	0	0	0	0	0	0	0	0	հրապարակ
plea	0	1	0	1	0	1	0	1	0	0	խնդրանք
pleasant	0	1	0	0	1	0	1	0	1	1	հաճելի
pleased	0	0	0	0	1	0	1	0	0	0	գոհ
pleasurable	0	0	0	0	1	0	1	0	0	0	հաճելի
pleat	0	0	0	0	0	0	0	0	0	0	ծալքավոր
pleated	0	0	0	0	0	0	0	0	0	0	ծալքավոր
pledge	0	0	0	0	1	0	1	0	0	1	գրավ
pledged	0	0	0	0	0	0	0	0	0	0	գրավադրված
plenary	0	0	0	0	0	0	1	0	0	0	լիագումար
plentiful	0	0	0	0	0	0	1	0	0	0	առատ
plenty	0	0	0	0	0	0	0	0	0	0	շատ
plenum	0	0	0	0	0	0	0	0	0	0	պլենում
plethora	0	0	0	0	0	0	0	0	0	0	առատություն
plexus	0	0	0	0	0	0	1	0	0	0	plexus
pliable	0	0	0	0	0	0	0	0	0	0	ճկուն
plication	0	0	0	0	0	0	0	0	0	0	դիմում
pliers	0	0	0	0	0	0	0	0	0	0	տափակաբերան աքցան
plight	0	1	1	1	0	1	0	1	0	0	դժբախտ վիճակ
plinth	0	0	0	0	0	0	0	0	0	0	ցոկոլ
plodding	0	0	0	0	0	1	0	0	0	0	լողացող
plot	0	0	0	0	0	0	0	0	0	0	հողամաս
plough	0	0	0	0	0	0	0	0	0	0	գութան
ploughed	0	0	0	0	0	0	0	0	0	0	հերկած
plover	0	0	0	0	0	0	0	0	0	0	փրփուր
plow	0	0	0	0	0	0	0	0	0	0	գութան
plowed	0	0	0	0	0	0	0	0	0	0	հերկած
plowing	0	0	0	0	0	0	0	0	0	0	հերկելը
pluck	0	0	0	0	0	0	0	0	0	0	պոկել
plug	0	0	0	0	0	0	0	0	0	0	խրոցակ
plum	0	0	0	0	0	0	1	0	0	0	սալոր
plumage	0	0	0	0	0	0	0	0	0	0	փետրավոր
plumb	0	0	0	0	0	0	1	0	0	0	սալիկապատ
plume	0	0	0	0	0	0	0	0	0	0	փետուր
plummet	0	0	0	1	0	1	0	0	0	0	կտրուկ ընկնել
plump	0	1	0	0	0	0	0	0	0	0	հաստլիկ
plumper	0	0	0	0	0	0	0	0	0	0	հաստլիկ
plunder	1	0	1	1	0	1	0	1	1	0	թալանել
plunge	0	0	0	1	0	1	0	0	0	0	սուզվել
plural	0	0	0	0	0	0	0	0	0	0	հոգնակի
plurality	0	0	0	0	0	0	0	0	0	0	բազմակարծություն
plush	0	0	0	0	0	0	1	0	0	0	պլյուշ
plutonium	0	0	0	0	0	0	0	0	0	0	պլուտոնիում
ply	0	0	0	0	0	0	1	0	0	0	շերտավորել
pneumonia	0	0	0	1	0	1	0	0	0	0	թոքաբորբ
poaching	1	0	1	1	0	1	0	1	0	0	որսագողություն
pocket	0	0	0	0	0	0	0	0	0	0	գրպան
pocketbook	0	0	0	0	0	0	0	0	0	0	գրպանահատ
pod	0	0	0	0	0	0	0	0	0	0	պատիճ
poem	0	0	0	0	0	0	0	0	0	0	բանաստեղծություն
poet	0	0	0	0	0	0	0	0	0	0	բանաստեղծ
poetic	0	0	0	0	0	0	0	0	0	0	բանաստեղծական
poetical	0	0	0	0	0	0	0	0	0	0	բանաստեղծական
poetics	0	0	0	0	0	0	0	0	0	0	պոետիկա
poetry	0	0	0	0	0	0	0	0	0	0	պոեզիա
poignant	0	0	0	0	0	0	0	0	0	0	ցնցող
point	0	0	0	0	0	0	0	0	0	0	կետ
pointedly	0	0	0	0	0	0	1	0	0	0	ընդգծված
pointer	0	0	0	0	0	0	0	0	0	0	ցուցիչ
pointless	0	0	0	0	0	1	0	1	0	0	անիմաստ
poise	0	0	0	0	0	0	0	0	0	0	համբերություն
poison	1	0	1	1	0	1	0	1	0	0	թույն
poisoned	1	0	1	1	0	1	0	1	0	0	թունավորված
poisoning	0	0	1	0	0	1	0	0	0	0	թունավորում
poisonous	1	0	1	1	0	1	0	1	0	0	թունավոր
poke	0	1	0	0	0	1	0	0	0	0	ծակել
poker	0	0	0	0	0	0	0	0	0	0	պոկեր
polar	0	0	0	0	0	0	0	0	0	0	բևեռային
polarity	0	0	0	0	0	0	0	0	1	0	բևեռականություն
pole	0	0	0	0	0	0	0	0	0	0	բեւեռ
polemic	1	0	1	0	0	1	0	0	0	0	վիճաբանություն
police	0	0	0	1	0	0	1	0	0	1	ոստիկանություն
policeman	0	0	0	1	0	0	1	0	0	1	ոստիկան
policy	0	0	0	0	0	0	0	0	0	1	քաղաքականություն
polio	0	0	0	1	0	1	0	1	0	0	պոլիոմիելիտ
polish	0	0	0	0	0	0	1	0	0	0	լեհերեն
polished	0	0	0	0	0	0	1	0	0	0	հղկված
polite	0	0	0	0	0	0	1	0	0	0	քաղաքավարի
politeness	0	0	0	0	0	0	1	0	0	0	քաղաքավարություն
politic	0	0	1	0	0	0	1	0	0	0	քաղաքական
politician	0	0	0	0	0	0	0	0	0	0	քաղաքական գործիչ
politics	1	0	0	0	0	0	0	0	0	0	քաղաքականություն
polity	0	0	0	0	0	0	0	0	0	0	քաղաքականություն
poll	0	0	0	0	0	0	0	0	0	1	հարցում
pollute	0	0	1	0	0	1	0	0	0	0	աղտոտել
pollution	0	0	1	0	0	1	0	0	0	0	աղտոտվածություն
polo	0	0	0	0	0	0	0	0	0	0	պոլո
polygamy	0	0	1	0	0	1	0	0	0	0	բազմակնություն
polygon	0	0	0	0	0	0	0	0	0	0	բազմանկյուն
polygonal	0	0	0	0	0	0	0	0	0	0	բազմանկյուն
polymer	0	0	0	0	0	0	0	0	0	0	պոլիմերային
polymorphism	0	0	0	0	0	0	0	0	0	0	պոլիմորֆիզմ
pomp	0	0	0	0	0	1	0	0	0	0	շքեղություն
pompous	0	0	1	0	0	1	0	0	0	0	շքեղ
poncho	0	0	0	0	0	0	0	0	0	0	պոնչո
pond	0	0	0	0	0	0	0	0	0	0	լճակ
ponder	0	0	0	0	0	0	0	0	0	0	խորհել
ponderous	0	0	0	0	0	1	0	0	0	0	ծանրակշիռ
pontiff	0	0	0	0	0	0	0	0	0	1	հովվապետ
pontificate	0	0	0	0	0	0	0	0	0	0	հովվապետական
pontoon	0	0	0	0	0	0	0	0	0	0	պոնտոն
pony	0	0	0	0	0	0	0	0	0	0	պոնի
poodle	0	0	0	0	0	0	0	0	0	0	պուդել
pool	0	0	0	0	0	0	1	0	0	0	լողավազան
poop	0	0	0	0	0	0	0	0	0	0	թուխ
poorly	0	0	0	0	0	1	0	0	0	0	վատ
pop	0	0	0	0	0	1	0	0	1	0	փոփ
pope	0	0	0	0	0	0	1	0	0	0	պապը
poppy	0	0	0	0	0	0	0	0	0	0	կակաչ
popular	0	0	0	0	0	0	0	0	0	0	Հանրաճանաչ
popularity	0	0	0	0	0	0	1	0	0	0	ժողովրդականություն
popularized	0	0	0	0	0	0	1	0	0	0	հանրահռչակված
population	0	0	0	0	0	0	1	0	0	0	բնակչությունը
populous	0	0	0	0	0	0	0	0	0	0	մարդաշատ
porcelain	0	0	0	0	0	0	0	0	0	0	ճենապակյա
porch	0	0	0	0	0	0	0	0	0	0	պատշգամբ
porcupine	0	0	0	0	0	1	0	0	0	0	խոզուկ
pore	0	0	0	0	0	0	0	0	0	0	ծակոտի
pork	0	0	0	0	0	0	0	0	0	0	խոզի միս
porn	0	0	1	0	0	1	0	0	0	0	պոռնո
porno	0	0	0	0	0	1	0	0	0	0	պոռնո
pornographic	0	0	0	0	0	1	0	0	0	0	պոռնոգրաֆիկ
pornography	0	0	1	0	0	1	0	0	0	0	պոռնոգրաֆիա
porosity	0	0	0	0	0	0	0	0	0	0	ծակոտկենություն
porous	0	0	0	0	0	0	0	0	0	0	ծակոտկեն
porridge	0	0	0	0	0	0	0	0	0	0	շիլա
port	0	0	0	0	0	0	0	0	0	0	նավահանգիստ
portable	0	0	0	0	0	0	1	0	0	0	շարժական
portage	0	0	0	0	0	0	0	0	0	0	պորտաժ
portal	0	0	0	0	0	0	0	0	0	0	պորտալ
porter	0	0	0	0	0	0	0	0	0	0	բեռնակիր
portfolio	0	0	0	0	0	0	0	0	0	0	պորտֆոլիո
portico	0	0	0	0	0	0	0	0	0	0	սյունասրահ
portion	0	0	0	0	0	0	0	0	0	0	բաժին
portrait	0	0	0	0	0	0	0	0	0	0	դիմանկար
portraiture	0	0	0	0	0	0	0	0	0	0	դիմանկարչություն
portray	0	0	0	0	0	0	0	0	0	0	պատկերել
pose	0	0	0	0	0	1	0	0	0	0	կեցվածք
poser	0	0	0	0	0	0	0	0	0	0	պոզեր
posited	0	0	0	0	0	0	0	0	0	0	դրված
position	0	0	0	0	0	0	0	0	0	0	դիրք
posse	0	0	0	1	0	0	0	0	0	0	տիրապետել
possess	0	1	0	0	1	0	1	0	0	1	տիրապետել
