English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Romanian Word
hope	0	1	0	0	1	0	1	0	1	1	speranţă
hopeful	0	1	0	0	1	0	1	0	1	1	plin de speranță
hopeless	0	0	0	1	0	1	0	1	0	0	fara speranta
hopelessness	1	0	1	1	0	1	0	1	0	0	deznădejde
hopes	0	0	0	0	0	0	0	0	0	0	sperante
hoping	0	0	0	0	0	0	0	0	0	0	sperând
hopper	0	0	0	0	0	0	0	0	0	0	buncăr
horde	0	0	0	0	0	1	0	0	1	0	hoardă
horizon	0	1	0	0	0	0	1	0	0	0	orizont
horizontal	0	0	0	0	0	0	0	0	0	0	orizontală
horizontally	0	0	0	0	0	0	0	0	0	0	orizontal
horn	0	0	0	0	0	0	0	0	0	0	corn
hornet	0	0	0	0	0	0	0	0	0	0	viespe
horny	0	0	0	0	0	0	0	0	0	0	excitat
horoscope	0	1	0	0	0	0	0	0	0	0	horoscop
horrible	1	0	1	1	0	1	0	0	0	0	oribil
horribly	0	0	0	0	0	1	0	0	0	0	oribil
horrid	1	0	1	1	0	1	0	1	0	0	oribil
horrific	1	0	1	1	0	1	0	1	0	0	îngrozitor
horrified	0	0	0	1	0	1	0	0	0	0	îngrozit
horrifying	0	0	1	1	0	1	0	1	0	0	înfiorător
horror	1	0	1	1	0	1	0	1	1	0	groază
horrors	0	0	0	1	0	1	0	1	0	0	ororile
horse	0	0	0	0	0	0	0	0	0	1	cal
horseman	0	0	0	0	0	0	0	0	0	0	călăreţ
horseshoe	0	0	0	0	0	0	0	0	0	0	potcoavă
horticultural	0	0	0	0	0	0	0	0	0	0	horticole
horticulture	0	0	0	0	0	0	0	0	0	0	horticultură
hose	0	0	0	0	0	0	0	0	0	0	furtun
hosiery	0	0	0	0	0	0	0	0	0	0	ciorapii
hospice	0	0	0	0	0	0	0	1	0	0	ospiciu
hospital	0	0	0	1	0	0	0	1	0	1	spital
hospitality	0	0	0	0	0	0	1	0	0	0	ospitalitate
hostage	1	0	0	1	0	1	0	0	0	0	ostatic
hostel	0	0	0	0	0	0	0	0	0	0	hostel
hostile	1	0	1	1	0	1	0	0	0	0	ostil
hostilities	1	0	0	1	0	1	0	0	0	0	ostilități
hostility	1	0	1	0	0	1	0	0	0	0	ostilitate
hot	1	0	0	0	0	0	0	0	0	0	Fierbinte
hotbed	0	0	0	0	0	0	0	0	0	0	focar
hotel	0	0	0	0	0	0	0	0	0	0	hotel
hour	0	0	0	0	0	0	0	0	0	0	ora
hourglass	0	0	0	0	0	0	0	0	0	0	clepsidră
hourly	0	0	0	0	0	0	0	0	0	0	orar
house	0	0	0	0	0	0	0	0	0	0	casa
household	0	0	0	0	0	0	1	0	0	0	gospodărie
householder	0	0	0	0	0	0	0	0	0	0	gospodar
housekeeper	0	0	0	0	0	0	0	0	0	0	menajeră
housekeeping	0	0	0	0	0	0	1	0	0	0	menaj
housewife	0	0	0	0	0	0	0	0	0	0	casnică
housing	0	0	0	0	0	0	0	0	0	0	locuințe
hovercraft	0	0	0	0	0	0	0	0	0	0	aeroglisor
howl	1	0	1	1	0	1	0	1	1	0	urla
howsoever	0	0	0	0	0	0	0	0	0	0	oricum
hoy	0	0	0	0	0	0	0	0	0	0	hoy
hub	0	0	0	0	0	0	0	0	0	0	hub
huddle	0	0	0	0	0	0	0	0	0	0	ghemui
hue	0	0	0	0	0	0	0	0	0	0	nuanţă
huff	1	0	1	0	0	1	0	0	0	0	acces de furie
hug	0	0	0	0	1	0	1	0	0	1	îmbrăţişare
huge	0	0	0	0	0	0	0	0	0	0	imens
hulk	0	0	1	0	0	0	0	0	0	0	hulk
hull	0	0	0	0	0	0	0	0	0	0	carenă
hum	0	0	0	0	0	0	0	0	0	0	zumzet
human	0	0	0	0	0	0	0	0	0	0	uman
humane	0	0	0	0	0	0	1	0	0	0	uman
humanitarian	0	1	0	0	1	0	1	0	1	1	umanitar
humanities	0	0	0	0	0	0	0	0	0	0	umaniste
humanity	0	0	0	0	1	0	1	0	0	1	umanitatea
humble	0	0	1	0	0	1	1	1	0	0	umil
humbled	0	0	0	0	0	0	1	1	0	0	umilit
humbly	0	0	0	0	0	0	1	0	0	0	cu umilinţă
humbug	1	0	1	0	0	1	0	1	0	0	farfurie
humid	0	0	0	0	0	0	0	0	0	0	umed
humidity	0	0	0	0	0	0	0	0	0	0	umiditate
humiliate	1	0	0	0	0	1	0	1	0	0	umili
humiliating	0	0	1	0	0	1	0	0	0	0	umilitor
humiliation	0	0	1	0	0	1	0	1	0	0	umilire
humility	0	0	0	0	0	0	1	0	0	1	umilinţă
hummer	0	0	0	0	0	0	0	0	0	0	Ciocan
hummingbird	0	0	0	0	0	0	0	0	0	0	pasărea Colibri
humongous	0	0	0	0	0	0	0	0	0	0	imens
humorist	0	0	0	0	0	0	1	0	0	0	umorist
humorous	0	0	0	0	1	0	1	0	0	0	plin de umor
hump	0	0	0	0	0	0	0	0	0	0	cocoașă
hunch	0	0	0	0	0	1	0	0	0	0	bănuială
hundred	0	0	0	0	0	0	0	0	0	0	sută
hundredth	0	0	0	0	0	0	0	0	0	0	sutime
hunger	0	0	0	0	0	0	0	0	0	0	foame
hungry	0	1	0	0	0	1	0	0	0	0	flămând
hunk	0	0	0	0	0	0	0	0	0	0	bucată
hunks	0	0	0	0	0	0	0	0	0	0	zgârcit
hunt	0	0	0	0	0	0	0	0	0	0	vânătoare
hunter	0	1	0	1	0	1	0	1	0	0	vânător
hunting	1	1	0	1	0	1	0	0	0	0	vânătoare
hurl	0	0	0	0	0	0	0	0	0	0	arunca
hurrah	0	0	0	0	1	0	1	0	0	0	Ura
hurricane	0	0	0	1	0	1	0	0	0	0	uragan
hurried	0	1	0	0	0	1	0	0	0	0	grăbit
hurry	0	1	0	0	0	0	0	0	0	0	grabă
hurt	1	0	0	1	0	1	0	1	0	0	rănit
hurtful	1	0	1	1	0	1	0	1	0	0	rănitoare
hurting	1	0	0	1	0	1	0	1	0	0	doare
husbandry	0	0	0	0	0	0	1	0	0	1	creştere
hush	0	0	0	0	0	0	1	0	0	0	tăcere
hushed	0	0	0	0	0	0	0	0	0	0	tăcut
husk	0	0	0	0	0	0	0	0	0	0	coji
husky	0	0	0	0	0	0	0	0	0	0	husky
hustle	0	0	0	0	0	0	0	0	0	0	agitatie
hustler	0	0	0	0	0	1	0	0	0	0	hustler
hut	0	0	0	0	0	0	1	1	0	0	colibă
hutch	0	0	0	0	0	0	0	0	0	0	colibă
hyacinth	0	0	0	0	0	0	0	0	0	0	zambilă
hybrid	0	0	0	0	0	0	0	0	0	0	hibrid
hydra	0	0	0	1	0	1	0	0	0	0	hidra
hydraulics	0	0	0	0	0	0	0	0	0	0	hidraulica
hydrocephalus	0	0	1	1	0	1	0	1	0	0	hidrocefalie
hydrodynamics	0	0	0	0	0	0	0	0	0	0	hidrodinamică
hydrogen	0	0	0	0	0	0	0	0	0	0	hidrogen
hydrographic	0	0	0	0	0	0	0	0	0	0	hidrografic
hydrology	0	0	0	0	0	0	0	0	0	0	hidrologie
hygiene	0	0	0	0	0	0	0	0	0	0	igienă
hygienic	0	0	0	0	0	0	1	0	0	0	igienic
hymn	0	1	0	0	1	0	1	1	0	1	imn
hype	0	1	0	0	0	1	0	0	0	0	hype
hyperbole	0	0	0	0	0	1	0	0	0	0	hiperbolă
hypertrophy	0	0	1	1	0	0	0	0	1	0	hipertrofie
hyphen	0	0	0	0	0	0	0	0	0	0	cratimă
hypnotic	0	0	0	0	0	0	0	0	0	0	hipnotic
hypnotized	0	0	0	0	0	0	0	0	0	0	hipnotizat
hypocrisy	0	0	0	0	0	1	0	0	0	0	ipocrizie
hypocrite	0	0	1	0	0	1	0	0	0	0	ipocrit
hypocritical	0	0	1	0	0	1	0	0	0	0	ipocrit
hypothesis	0	1	0	0	0	0	0	0	1	0	ipoteză
hypothetical	0	0	0	0	0	0	0	0	0	0	ipotetic
hysteria	0	0	0	1	0	1	0	0	0	0	isterie
hysterical	1	0	0	1	0	1	0	0	0	0	isteric
ice	0	0	0	0	0	0	0	0	0	0	gheaţă
iceberg	0	0	0	0	0	0	0	0	0	0	aisberg
icon	0	0	0	0	0	0	0	0	0	0	pictograma
iconic	0	0	0	0	0	0	0	0	0	0	simbolic
iconography	0	0	0	0	0	0	0	0	0	0	iconografie
icy	0	0	0	0	0	0	0	0	0	0	înghețat
idea	0	0	0	0	0	0	0	0	0	0	idee
idealism	0	0	0	0	0	0	1	0	0	0	idealism
idealist	0	0	0	0	0	0	0	0	0	0	idealist
identical	0	0	0	0	0	0	0	0	0	0	identic
identically	0	0	0	0	0	0	0	0	0	0	identic
identification	0	0	0	0	0	0	0	0	0	0	Identificare
identify	0	0	0	0	0	0	0	0	0	0	identifica
identity	0	0	0	0	0	0	0	0	0	0	identitate
ideology	0	0	0	0	0	0	0	0	0	0	ideologie
idiocy	1	0	1	0	0	1	0	1	0	0	idiotie
idiom	0	0	0	0	0	0	0	0	0	0	idiom
idiomatic	0	0	0	0	0	0	0	0	0	0	idiomatic
idiot	0	0	1	0	0	1	0	0	0	0	idiot
idiotic	1	0	1	0	0	1	0	0	0	0	idiot
idle	0	0	0	0	0	0	0	0	0	0	inactiv
idleness	0	0	0	0	0	0	0	0	0	0	lenevie
idler	0	0	0	0	0	1	0	0	0	0	leneş
idol	0	0	0	0	0	0	1	0	0	0	idol
idolatry	0	0	1	1	0	1	0	0	0	0	idolatrie
igloo	0	0	0	0	0	0	0	0	0	0	iglu
igneous	0	0	0	0	0	0	0	0	0	0	magmatică
ignite	0	0	0	0	0	0	0	0	0	0	aprinde
ignition	0	0	0	0	0	0	0	0	0	0	aprindere
ignorance	0	0	0	0	0	1	0	0	0	0	ignoranţă
ignorant	0	0	1	0	0	1	0	0	0	0	ignorant
ignore	0	0	0	0	0	1	0	0	0	0	ignora
ilk	0	0	0	0	0	0	0	0	0	0	cumva
ill	1	0	1	1	0	1	0	1	0	0	bolnav
illegal	1	0	1	1	0	1	0	1	0	0	ilegal
illegality	1	0	1	1	0	1	0	0	0	0	nelegalitate
illegally	0	0	0	0	0	0	0	0	0	0	ilegal
illegible	0	0	0	0	0	1	0	0	0	0	ilizibil
illegitimate	1	0	1	1	0	1	0	1	1	0	nelegitim
illicit	1	0	1	1	0	1	0	0	0	0	ilicit
illiterate	0	0	1	0	0	1	0	0	0	0	analfabet
illness	0	0	0	1	0	1	0	1	0	0	maladie
illogical	0	0	0	0	0	1	0	0	0	0	ilogic
illuminate	0	1	0	0	1	0	1	0	1	0	ilumina
illumination	0	0	0	0	1	0	1	0	1	1	iluminare
illuminator	0	0	0	0	0	0	0	0	0	0	iluminator
illusion	0	0	0	0	0	1	0	0	1	0	iluzie
illustrate	0	0	0	0	0	0	1	0	0	0	ilustra
illustration	0	0	0	0	0	0	0	0	0	0	ilustrare
illustrative	0	0	0	0	0	0	0	0	0	0	ilustrativ
illustrious	0	0	0	0	0	0	1	0	0	0	ilustru
image	0	0	0	0	0	0	0	0	0	0	imagine
imagery	0	0	0	0	0	0	0	0	0	0	imagini
imaginary	0	0	0	0	0	0	0	0	0	0	imaginar
imagination	0	0	0	0	0	0	0	0	0	0	imaginație
imaginative	0	0	0	0	0	0	1	0	0	0	imaginativ
imagine	0	0	0	0	0	0	0	0	0	0	imagina
imagined	0	0	0	0	0	0	0	0	0	0	imaginat
imagining	0	0	0	0	0	0	0	0	0	0	închipuind
imam	0	0	0	0	0	0	0	0	0	0	imam
imbedded	0	0	0	0	0	0	0	0	0	0	încorporat
imitate	0	0	0	0	0	0	0	0	0	0	imita
imitated	0	0	0	0	0	1	0	0	0	0	imitat
imitation	0	0	0	0	0	1	0	0	0	0	imitaţie
immaculate	0	0	0	0	1	0	1	0	0	1	imaculat
immaterial	0	0	0	0	0	0	0	0	0	0	imaterial
immature	0	1	0	0	0	1	0	0	0	0	imatur
immaturity	1	1	0	0	0	1	0	0	0	0	imaturitate
immeasurable	0	0	0	0	0	0	0	0	0	0	nemăsurată
immeasurably	0	0	0	0	0	0	0	0	0	0	nemăsurat
immediacy	0	0	0	0	0	0	0	0	1	0	imediată
immediately	0	1	0	0	0	1	1	0	0	0	imediat
immemorial	0	0	0	0	0	0	0	0	0	0	imemoriale
immense	0	0	0	0	0	0	1	0	0	0	imens
immerse	0	1	0	1	1	0	1	0	1	1	scufunda
immersion	0	0	0	0	0	0	0	0	0	0	imersiune
immigrant	0	0	0	1	0	0	0	0	0	0	imigrant
immigration	0	0	0	0	0	0	0	0	0	0	imigrare
imminent	0	1	0	1	0	0	0	0	0	0	iminent
immoral	1	0	1	1	0	1	0	1	0	0	imoral
immorality	1	0	1	0	0	1	0	0	0	0	imoralitate
immortal	0	0	0	0	0	0	1	0	0	0	nemuritor
immortality	0	1	0	0	0	0	0	0	0	0	nemurire
immovable	0	0	0	0	0	1	1	0	0	1	imobil
immune	0	0	0	0	0	0	0	0	0	0	imun
immunity	0	0	0	0	0	0	0	0	0	0	imunitate
immunization	0	0	0	0	0	0	0	0	0	1	imunizare
immutable	0	0	0	0	0	0	0	0	0	0	imuabil
imp	0	0	0	0	0	0	0	0	0	0	imp
impact	0	0	0	0	0	0	0	0	0	0	impact
impair	0	0	0	0	0	1	0	0	0	0	afecta
impairment	0	0	0	0	0	1	0	0	0	0	deficienta
impart	0	0	0	0	0	0	1	0	0	1	împărtășește
impartial	0	0	0	0	0	0	1	0	0	1	imparţial
impartiality	0	0	0	0	0	0	1	0	0	1	imparţialitate
impassable	0	0	0	0	0	1	0	0	0	0	de netrecut
impassioned	0	0	0	0	0	0	0	0	0	0	pasionat
impatience	0	0	0	0	0	1	0	0	0	0	nerăbdare
impatient	0	1	0	0	0	1	0	0	0	0	nerăbdător
impeach	0	0	1	1	0	1	0	0	0	0	acuzare
impeachment	0	0	0	0	0	1	0	0	0	0	punerea sub acuzare
impeccable	0	0	0	0	0	0	1	0	0	1	impecabil
impede	0	0	0	0	0	1	0	0	0	0	împiedica
impediment	0	0	0	0	0	0	0	0	0	0	impediment
impelled	0	0	0	0	0	0	0	0	0	0	impulsionat
impending	0	1	0	1	0	0	0	0	0	0	iminent
impenetrable	0	0	0	0	0	0	0	0	0	1	impenetrabil
imperative	0	0	0	0	0	0	0	0	0	0	imperativ
imperceptible	0	0	0	0	0	0	0	0	0	0	imperceptibil
imperfection	0	0	0	0	0	1	0	0	0	0	imperfecţiune
imperfectly	0	0	0	0	0	1	0	0	0	0	imperfect
imperial	0	0	0	0	0	0	0	0	0	0	imperial
impermeable	1	0	0	1	0	0	0	0	0	0	impermeabil
impermissible	0	0	0	0	0	0	0	0	0	0	nepermis
impersonal	0	0	0	0	0	0	0	0	0	0	impersonal
impersonate	0	0	0	0	0	1	0	0	0	0	uzurpa identitatea
impersonation	0	0	0	0	0	1	0	0	0	0	impersonarea
impervious	0	0	0	0	0	0	1	0	0	0	impermeabil
impetus	0	0	0	0	0	0	0	0	0	0	impuls
implacable	0	0	0	0	0	1	0	0	0	0	implacabil
implant	0	0	0	0	0	0	0	0	0	0	implant
implantation	0	0	0	0	0	0	0	0	0	0	implantare
implanted	0	0	0	0	0	0	0	0	0	0	implantat
implement	0	0	0	0	0	0	0	0	0	0	implementează
implicate	1	0	0	0	0	1	0	0	0	0	implica
implicated	0	0	0	0	0	0	0	0	0	0	implicat
implication	0	0	0	0	0	0	0	0	0	0	implicare
implied	0	0	0	0	0	0	0	0	0	0	subînțeles
implore	0	0	0	0	0	0	0	0	0	0	implora
implosion	0	0	0	0	0	0	0	0	0	0	implozie
imply	0	0	0	0	0	0	0	0	0	0	implică
impolite	0	0	1	0	0	1	0	0	0	0	nepoliticos
import	0	0	0	0	0	0	0	0	0	0	import
importance	0	1	0	0	0	0	1	0	0	0	importanţă
important	0	0	0	0	0	0	1	0	0	1	important
importation	0	0	0	0	0	0	0	0	0	0	import
impose	0	0	0	0	0	0	0	0	0	0	a impune
imposing	0	0	0	0	0	0	0	0	0	0	impozant
imposition	0	0	0	0	0	1	0	0	0	0	impunere
impossibility	0	0	0	0	0	0	0	0	0	0	imposibilitate
impossible	0	0	0	0	0	1	0	1	0	0	imposibil
impotence	1	0	0	1	0	1	0	1	0	0	impotenţă
impotent	0	0	0	0	0	1	0	0	0	0	impotent
impound	0	0	0	0	0	1	0	0	0	0	confiscare
impracticable	0	0	0	0	0	1	0	0	0	0	impracticabil
impress	0	0	0	0	0	0	1	0	0	0	impresiona
impression	0	0	0	0	0	0	1	0	0	0	impresie
impressionable	0	0	0	0	0	0	0	0	0	1	impresionabil
imprint	0	0	0	0	0	0	0	0	0	0	imprima
imprison	0	0	0	0	0	1	0	0	0	0	închisoare
imprisoned	1	0	1	1	0	1	0	1	0	0	închis
imprisonment	1	0	1	1	0	1	0	1	0	0	pedeapsa cu închisoarea
improbable	0	0	0	0	0	0	0	0	0	0	improbabil
impromptu	0	0	0	0	0	0	0	0	0	0	improvizat
impropriety	0	0	0	0	0	1	0	0	0	0	improprietate
improve	0	1	0	0	1	0	1	0	0	1	îmbunătăţi
improved	0	0	0	0	0	0	1	0	0	0	îmbunătățită
improvement	0	0	0	0	1	0	1	0	0	1	îmbunătăţire
improving	0	0	0	0	0	0	1	0	0	0	imbunatatirea
improvisation	0	0	0	0	0	0	0	0	1	0	improvizaţie
improvise	0	1	0	0	0	0	1	0	1	0	improviza
improvised	0	0	0	0	0	0	0	0	0	0	improvizat
imprudent	0	0	0	0	0	1	0	1	0	0	imprudent
impulse	0	0	0	0	0	0	0	0	0	0	impuls
impunity	0	0	0	0	0	0	0	0	0	0	impunitate
impure	0	0	1	0	0	1	0	0	0	0	impur
impurity	0	0	1	0	0	1	0	0	0	0	impuritate
imputation	0	0	0	0	0	1	0	0	0	0	imputare
inability	0	0	0	0	0	1	0	1	0	0	incapacitatea
inaccessible	0	0	0	0	0	1	0	0	0	0	inaccesibil
inaccurate	0	0	0	0	0	1	0	0	0	0	inexacte
inaction	0	0	0	0	0	1	0	0	0	0	inacțiune
inactivate	0	0	0	0	0	0	0	0	0	0	inactiva
inactivation	0	0	0	0	0	0	0	0	0	0	inactivare
inactive	0	0	0	0	0	0	0	0	0	0	inactiv
inactivity	0	0	0	0	0	1	0	0	0	0	inactivitate
inadequacy	0	0	0	0	0	1	0	0	0	0	inadecvare
inadequate	0	0	0	0	0	1	0	1	0	0	inadecvat
inadmissible	1	0	1	0	0	1	0	0	0	0	inadmisibil
inadvertent	0	0	0	0	0	0	0	0	0	0	inadvertent
inadvertently	0	0	0	0	0	0	0	0	0	0	neatenție
inalienable	0	0	0	0	0	0	1	0	0	0	inalienabil
inane	0	0	0	0	0	1	0	0	0	0	nebunesc
inanimate	0	0	0	0	0	0	0	0	0	0	neînsufleţit
inapplicable	0	0	0	0	0	1	0	0	0	0	inaplicabil
inappropriate	1	0	1	0	0	1	0	1	0	0	nepotrivit
inattention	1	0	0	0	0	1	0	0	0	0	neatenţie
inaudible	0	0	0	0	0	1	0	0	0	0	inaudibil
inaugural	0	1	0	0	0	0	0	0	0	0	inaugural
inaugurate	0	0	0	0	0	0	0	0	0	0	inaugura
inauguration	0	1	0	0	1	0	1	0	0	1	inaugurare
inborn	0	0	0	0	0	0	0	0	0	0	înnăscut
inbred	0	0	0	0	0	0	0	0	0	0	consangvinizate
incalculable	0	0	0	0	0	1	0	0	0	0	incalculabil
incandescent	0	0	0	0	0	0	0	0	0	0	incandescent
incapable	0	0	0	0	0	0	0	0	0	0	incapabil
incapacity	0	0	0	0	0	1	0	0	0	0	incapacitate
incarceration	1	0	1	1	0	1	0	1	0	0	încarcerare
incase	1	0	1	1	0	1	0	1	0	0	in caz
incendiary	1	0	0	1	0	1	0	0	1	0	incendiar
incense	1	0	0	0	0	1	0	0	0	0	tămâia
incentive	0	0	0	0	0	0	0	0	0	0	stimulent
inception	0	0	0	0	0	0	0	0	0	0	începutul
incessant	0	0	0	0	0	1	0	0	0	0	neîncetat
incessantly	0	0	0	0	0	0	0	0	0	0	necontenit
incest	1	0	1	1	0	1	0	1	0	0	incest
incestuous	0	0	1	0	0	1	0	0	0	0	incestuoasă
inch	0	0	0	0	0	0	0	0	0	0	inch
incidence	0	0	0	0	0	0	0	0	0	0	incidenţă
incident	0	0	0	0	0	0	0	0	1	0	incident
incidentally	0	0	0	0	0	0	0	0	0	0	întâmplător
incineration	0	0	0	0	0	1	0	0	0	0	incinerare
incipient	0	0	0	0	0	0	0	0	0	0	incipient
incision	0	0	0	0	0	0	0	0	0	0	incizie
incisive	0	0	0	0	0	0	1	0	0	0	incisiv
incite	1	1	0	1	0	1	0	0	0	0	incita
incitement	0	0	0	0	0	0	0	0	0	0	incitare
inclement	0	0	0	0	0	1	0	0	0	0	inclemente
inclination	0	0	0	0	0	0	0	0	0	0	înclinare
incline	0	0	0	0	0	0	0	0	0	1	înclinaţie
inclined	0	0	0	0	0	0	0	0	0	0	înclinat
include	0	0	0	0	0	0	1	0	0	0	include
included	0	0	0	0	0	0	1	0	0	0	inclus
including	0	0	0	0	0	0	1	0	0	0	inclusiv
inclusion	0	0	0	0	0	0	0	0	0	1	includere
inclusive	0	0	0	0	0	0	1	0	0	0	inclusiv
incognito	0	0	0	0	0	0	0	0	0	0	incognito
incoherent	0	0	0	0	0	1	0	0	0	0	incoerent
income	0	1	0	0	1	1	1	1	0	1	sursa de venit
incoming	0	0	0	0	0	0	0	0	0	0	sosit
incompatible	1	0	1	0	0	1	0	1	0	0	incompatibil
incompetence	0	0	0	0	0	1	0	0	0	0	incompetenţă
incompetent	1	0	0	0	0	1	0	1	0	0	incompetent
incompletely	0	0	0	0	0	0	0	0	0	0	incomplet
incompleteness	0	0	0	0	0	1	0	0	0	0	incompletitudinea
incomprehensible	0	0	0	0	0	1	0	0	0	0	de neînţeles
inconclusive	0	0	0	0	0	0	0	0	0	0	neconcludente
incongruous	1	0	0	0	0	1	0	0	0	0	incongruente
inconsequential	0	0	0	0	0	1	0	1	0	0	nesemnificativ
inconsiderate	1	0	1	0	0	1	0	1	0	0	nechibzuit
inconsistency	0	0	0	0	0	1	0	0	0	0	inconsecvență
inconspicuous	0	0	0	0	0	0	0	0	0	0	discretă
incontinence	0	0	0	0	0	0	0	0	1	0	incontinenţă
inconvenient	1	0	1	0	0	1	0	1	0	0	incomod
incorporate	0	0	0	0	0	0	0	0	0	0	încorporează
incorporation	0	0	0	0	0	0	0	0	0	0	încorporare
incorrect	0	0	0	0	0	1	0	0	0	0	incorect
increase	0	0	0	0	0	0	1	0	0	0	crește
increased	0	0	0	0	0	0	0	0	0	0	a crescut
incredulous	1	0	1	0	0	1	0	0	0	0	neîncrezător
increment	0	0	0	0	0	0	0	0	0	0	creştere
incrimination	0	0	0	1	0	1	0	1	0	0	incriminare
incubation	0	0	0	0	0	0	0	0	0	0	incubatie
incubus	0	0	1	1	0	1	0	0	0	0	incubus
incur	0	0	0	0	0	1	0	0	0	0	suporta
incurable	1	0	1	1	0	1	0	1	0	0	incurabil
incursion	0	0	0	1	0	1	0	0	0	0	incursiune
indebted	0	0	0	0	0	0	0	0	0	0	îndatorat
indecency	1	0	1	0	0	0	0	0	0	0	indecenţă
indecent	0	0	1	0	0	1	0	0	0	0	indecent
indecision	0	0	0	0	0	1	0	0	0	0	indecizie
indecisive	0	0	0	0	0	1	0	0	0	0	nehotărâtă
indefensible	0	0	0	1	0	1	0	0	0	0	de neapărat
indelible	0	0	0	0	0	0	1	0	0	1	de neșters
indemnification	0	0	0	0	0	0	0	0	0	0	despăgubiri
indemnify	0	0	0	0	0	1	0	0	0	0	despăgubi
indemnity	0	0	0	0	0	0	1	0	0	1	despăgubire
indent	0	0	0	0	0	0	0	0	0	1	indentare
indentation	0	0	0	0	0	0	0	0	0	0	indentare
indenture	1	0	0	0	0	1	0	0	0	0	contractul
independence	0	1	0	0	1	0	1	0	1	1	independenţă
independent	0	0	0	0	0	0	0	0	0	0	independent
indescribable	0	0	0	0	0	0	0	0	0	0	de nedescris
indestructible	0	0	0	0	0	0	1	0	0	1	indestructibil
indeterminate	0	0	0	0	0	1	0	0	0	0	nedeterminat
index	0	0	0	0	0	0	0	0	0	0	index
indicating	0	0	0	0	0	0	0	0	0	0	indicând
indication	0	0	0	0	0	0	0	0	0	0	indicaţie
indicative	0	0	0	0	0	0	0	0	0	0	indicativ
indicator	0	0	0	0	0	0	0	0	0	0	indicator
indice	0	0	0	0	0	0	0	0	0	0	indice
indict	1	0	0	1	0	1	0	0	0	0	inculpat
indictment	0	0	0	1	0	1	0	0	0	0	rechizitoriu
indifference	1	0	1	1	0	1	0	1	0	0	indiferenţă
indigenous	0	0	0	0	0	0	0	0	0	0	indigenă
indigent	0	0	0	0	0	1	0	1	0	0	indigent
indigestion	0	0	0	0	0	0	0	0	0	0	indigestie
indignant	1	0	0	0	0	1	0	0	0	0	indignat
indignation	1	0	1	0	0	1	0	0	0	0	indignare
indigo	0	0	0	0	0	0	0	0	0	0	indigo
indirect	0	0	0	0	0	0	0	0	0	0	indirect
indispensable	0	0	0	0	0	0	0	0	0	0	indispensabil
indistinct	0	0	0	0	0	1	0	0	0	0	indistinct
indistinguishable	0	0	0	0	0	0	0	0	0	0	de nedistins
individuality	0	0	0	0	0	0	1	0	0	0	individualitate
indivisible	0	0	0	0	0	0	0	0	0	1	indivizibil
indoctrination	1	0	0	1	0	1	0	0	0	0	îndoctrinare
indolent	0	0	0	0	0	1	0	0	0	0	indolent
indomitable	0	0	0	1	0	0	1	0	0	0	îndărătnic
indoor	0	0	0	0	0	0	0	0	0	0	de interior
induce	0	0	0	0	0	0	0	0	0	0	induce
induced	0	0	0	0	0	0	0	0	0	0	induse
inducement	0	0	0	0	0	0	0	0	0	0	stimulent
induction	0	0	0	0	0	0	0	0	0	0	inducţie
indulge	0	0	0	0	0	0	0	0	0	0	rasfata
indulgence	0	0	0	0	0	0	0	0	0	0	indulgenţă
indulgent	0	0	0	0	0	0	0	0	0	0	indulgent
industrious	0	0	0	0	0	0	0	0	0	0	harnic
industry	0	0	0	0	0	0	0	0	0	0	industrie
ineffable	0	0	0	0	0	0	1	0	0	0	inefabil
ineffective	0	0	0	0	0	1	0	0	0	0	ineficient
ineffectual	0	0	1	0	0	1	0	0	0	0	ineficient
inefficiency	0	0	1	0	0	1	0	1	0	0	ineficienta
inefficient	0	0	0	0	0	1	0	1	0	0	ineficace
inelastic	0	0	0	0	0	0	0	0	0	0	neelastic
ineligible	0	0	0	0	0	0	0	0	0	0	neeligibile
inept	1	0	1	0	0	1	0	0	0	0	ineptă
ineptitude	0	0	1	1	0	1	0	1	0	0	ineptitudine
inequality	1	0	0	1	0	1	0	1	0	0	inegalitate
inequitable	0	0	0	0	0	1	0	0	0	0	inechitabil
inert	0	0	0	0	0	1	0	0	0	0	inert
inertia	0	0	0	0	0	0	0	0	0	0	inerţie
inevitable	0	0	0	0	0	0	0	0	0	0	inevitabil
inexact	0	0	0	0	0	0	0	0	0	0	inexact
inexcusable	1	0	1	0	0	1	0	1	0	0	de neiertat
inexhaustible	0	0	0	0	0	0	0	0	0	0	inepuizabil
inexpensive	0	0	0	0	0	0	1	0	0	0	ieftin
inexperience	0	0	0	0	0	1	0	0	0	0	lipsa de experiență
inexperienced	0	0	0	0	0	1	0	0	0	0	neexperimentat
inexplicable	0	0	0	0	0	1	0	0	1	0	inexplicabil
infallibility	0	0	0	0	0	0	0	0	0	1	infailibilitate
infallible	0	0	0	0	0	0	1	0	0	0	infailibil
infamous	1	0	1	1	0	1	0	0	0	0	infam
infamy	0	0	0	0	0	1	0	1	0	0	infamie
infancy	0	0	0	0	0	0	0	0	0	0	pruncie
infant	0	1	0	1	1	0	1	0	1	0	copil
infanticide	1	1	1	1	0	1	0	1	0	0	infanticid
infantile	1	0	1	0	0	1	0	0	0	0	infantil
