English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Chinese-Traditional Word
intellect	0	0	0	0	0	0	1	0	0	0	智力
intellectual	0	0	0	0	0	0	1	0	0	0	知識分子
intelligence	0	0	0	1	1	0	1	0	0	1	智力
intelligent	0	0	0	0	0	0	1	0	0	1	聰明的
intelligibility	0	0	0	0	0	0	0	0	0	0	可理解性
intelligible	0	0	0	0	0	0	0	0	0	0	可理解的
intend	0	0	0	0	0	0	0	0	0	1	打算
intended	0	1	0	0	0	0	1	0	0	0	故意的
intending	0	0	0	0	0	0	0	0	0	0	有意
intense	1	0	1	1	1	1	1	0	1	1	激烈的
intensely	0	0	0	0	0	0	0	0	0	0	強烈地
intensify	0	0	0	0	0	0	0	0	0	0	強化
intensity	0	0	0	0	0	0	0	0	0	0	強度
intent	0	0	0	0	0	0	0	0	0	0	意圖
intention	0	0	0	0	0	0	0	0	0	0	意圖
intentional	0	0	0	0	0	0	0	0	0	0	故意的
intentionally	0	0	0	0	0	0	0	0	0	0	故意地
inter	0	0	0	0	0	1	0	1	0	0	間
interaction	0	0	0	0	0	0	0	0	0	0	相互作用
intercede	0	0	0	1	0	0	0	1	0	0	說情
intercept	0	0	0	0	0	0	0	0	0	0	截距
interception	0	0	0	0	0	0	0	0	0	0	攔截
intercession	0	0	0	0	0	0	0	0	0	1	代禱
interchange	0	0	0	0	0	0	0	0	0	0	互換
interchangeable	0	0	0	0	0	0	0	0	0	0	可互換
interchanged	0	0	0	0	0	0	0	0	0	0	互換
intercom	0	0	0	0	0	0	0	0	0	0	對講機
intercourse	0	0	0	0	0	0	1	0	0	0	交往
interdependence	0	0	0	0	0	0	0	0	0	0	相互依存
interdependent	0	0	0	0	0	0	0	0	0	0	相互依存
interdiction	0	0	0	0	0	1	0	0	0	0	阻截
interest	0	0	0	0	0	0	1	0	0	0	興趣
interested	0	0	1	0	0	0	1	1	0	0	感興趣的
interesting	0	0	0	0	0	0	1	0	0	0	有趣的
interference	0	0	0	0	0	1	0	0	0	0	干涉
interferometer	0	0	0	0	0	0	0	0	0	0	干涉儀
interim	0	1	0	0	0	0	0	0	0	0	臨時
interior	0	0	1	0	0	0	1	0	0	1	內部的
interlocutory	0	0	0	0	0	0	1	0	0	0	中間人
interlude	0	0	0	0	0	0	1	0	0	0	插曲
intermediary	0	0	0	0	0	0	0	0	0	0	中介
intermediate	0	0	0	0	0	0	0	0	0	0	中間的
interment	0	0	0	0	0	1	0	1	0	0	安葬
interminable	1	1	0	0	0	1	1	0	0	0	沒完沒了
intermission	0	1	0	0	0	0	0	0	0	0	中場休息
intermittent	0	0	0	0	0	0	0	0	0	0	間歇性的
intern	0	0	0	0	0	0	0	0	0	0	實習生
internal	0	0	0	0	0	0	0	0	0	0	內部的
internally	0	0	0	0	0	0	0	0	0	0	內部
international	0	0	0	0	0	0	0	0	0	0	國際的
interpolate	0	0	0	0	0	0	0	0	0	0	插
interpolation	0	0	0	0	0	0	0	0	0	0	插值
interpret	0	0	0	0	0	0	0	0	0	0	解釋
interpretation	0	0	0	0	0	0	0	0	0	0	解釋
interpreter	0	0	0	0	0	0	0	0	0	0	口譯員
interrelated	0	0	0	0	0	0	0	0	0	0	相關
interrogate	0	0	0	1	0	0	0	0	0	0	審問
interrogation	0	0	0	1	0	0	0	0	0	0	審訊
interrupt	1	0	0	0	0	1	0	0	1	0	打斷
interrupted	0	0	0	0	0	1	0	1	0	0	被打斷
interruption	0	0	0	0	0	0	0	0	0	0	中斷
intersect	0	0	0	0	0	0	0	0	0	0	相交
intersection	0	0	0	0	0	0	0	0	0	0	路口
interstitial	0	0	0	0	0	0	0	0	0	0	插頁式
interval	0	0	0	0	0	0	0	0	0	0	間隔
intervening	0	0	0	0	0	0	0	0	0	0	干預
intervention	0	0	0	0	0	1	1	1	0	0	干涉
interview	0	0	0	0	0	0	0	0	0	0	面試
interviewer	0	0	0	1	0	0	0	0	0	0	面試官
interworking	0	0	0	0	0	0	0	0	0	0	互通
intestate	0	0	0	0	0	1	0	0	0	0	無遺囑
intestinal	0	0	1	0	0	0	0	0	0	0	腸
intestine	0	0	0	0	0	0	0	0	0	0	腸
intestines	0	0	0	0	0	0	0	0	0	0	腸子
intimacy	0	0	0	0	0	0	0	0	0	0	親密
intimate	0	1	0	0	1	0	1	0	0	1	親密的
intimately	0	1	0	1	1	0	0	0	0	0	親密地
intimation	0	0	0	0	0	0	0	0	0	0	暗示
intimidate	0	0	0	1	0	1	0	0	0	0	威逼
intimidation	1	0	0	1	0	1	0	0	0	0	恐嚇
intolerable	1	0	0	0	0	1	0	0	0	0	無法忍受
intolerance	1	0	1	1	0	1	0	0	0	0	不寬容
intolerant	1	0	1	1	0	1	0	1	0	0	不可忍耐
intonation	0	0	0	0	0	0	1	0	0	0	語調
intoxicated	0	0	1	0	0	1	0	0	0	0	酣
intoxication	0	0	0	0	0	0	0	0	0	0	陶醉
intractable	1	0	0	0	0	1	0	0	0	0	棘手的
intramural	0	0	0	0	0	0	0	0	0	0	校內
intrepid	0	0	0	0	0	0	1	0	0	0	強悍
intricate	0	0	0	0	0	0	0	0	0	0	錯綜複雜
intrigue	0	1	0	1	0	1	0	0	1	0	陰謀
intriguing	0	0	0	0	0	0	0	0	0	0	耐人尋味
intrinsic	0	0	0	0	0	0	0	0	0	0	固有的
intrinsically	0	0	0	0	0	0	0	0	0	0	本質上
introduction	0	0	0	0	0	0	0	0	0	0	介紹
introductory	0	0	0	0	0	0	0	0	0	0	介紹性的
introspection	0	0	0	0	0	0	0	0	0	0	內省
introspective	0	0	0	0	0	0	0	0	0	0	內省的
intruder	1	0	0	1	0	1	0	0	1	0	入侵者
intrusion	0	0	0	1	0	1	0	0	0	0	入侵
intrusive	1	0	1	1	0	1	0	0	1	0	侵入性的
intuition	0	0	0	0	0	0	1	0	0	1	直覺
intuitive	0	0	0	0	0	0	1	0	0	0	直覺的
intuitively	0	1	0	0	0	0	0	0	0	0	直觀地
inundation	0	0	0	0	0	0	0	0	0	0	淹沒
invade	1	0	0	1	0	1	0	1	1	0	入侵
invader	1	0	0	1	0	1	0	1	0	0	侵略者
invalid	0	0	0	0	0	0	0	1	0	0	無效的
invalidate	0	0	0	0	0	1	0	0	0	0	無效
invalidation	0	0	0	0	0	1	0	0	0	0	失效
invalidity	0	0	0	0	0	1	0	0	0	0	無效
invaluable	0	0	0	0	0	0	0	0	0	0	無價
invariably	0	0	0	0	0	0	1	0	0	0	總是
invasion	1	0	0	0	0	1	0	0	0	0	入侵
invent	0	0	0	0	0	0	0	0	0	0	發明
invention	0	0	0	0	0	0	0	0	0	0	發明
inventive	0	0	0	0	0	0	1	0	0	0	創造性的
inventor	0	0	0	0	0	0	1	0	0	0	發明者
inventory	0	0	0	0	0	0	0	0	0	0	存貨
inverse	0	0	0	0	0	0	0	0	0	0	逆
inversely	0	0	0	0	0	0	0	0	0	0	反過來
inversion	0	0	0	0	0	0	0	0	0	0	倒置
invert	0	0	0	0	0	0	0	0	0	0	倒置
inverted	0	0	0	0	0	0	0	0	0	0	倒
investigate	0	0	0	0	0	0	1	0	0	0	調查
investigation	0	1	0	0	0	0	0	0	0	0	調查
investigator	0	0	0	0	0	0	0	0	0	0	研究者
investor	0	0	0	0	0	0	0	0	0	0	投資者
invigorate	0	0	0	0	0	0	1	0	0	0	振奮
invincible	0	0	0	0	0	0	0	0	0	0	無敵
invisibility	0	0	0	0	0	0	0	0	0	0	隱形
invisible	0	0	0	0	0	0	0	0	0	0	無形的
invitation	0	1	0	0	0	0	1	0	0	0	邀請
invite	0	1	0	0	1	0	1	0	1	1	邀請
inviting	0	1	0	0	1	0	1	0	1	1	邀請
invocation	0	1	0	0	0	0	0	0	0	1	調用
invoice	0	0	0	0	0	0	0	0	0	0	發票
invoke	0	1	0	0	0	0	0	0	0	0	調用
involuntary	0	0	0	0	0	1	0	0	0	0	非自願
involution	1	0	0	0	0	1	0	0	0	0	對合
involvement	1	0	0	0	0	0	0	0	0	0	參與
inwards	0	0	0	0	0	0	0	0	0	0	向內
iota	0	0	0	0	0	0	0	0	0	0	微塔
irate	1	0	0	0	0	1	0	0	0	0	憤怒
ire	1	0	0	0	0	1	0	0	0	0	憤怒
iridescent	0	0	0	0	0	0	0	0	0	0	虹彩
iris	0	0	0	1	0	0	0	0	0	0	虹膜
iron	0	0	0	0	0	0	1	0	0	1	鐵
ironic	0	0	0	0	0	0	0	0	0	0	諷刺的
irons	0	0	0	0	0	1	0	0	0	0	熨斗
irony	0	0	0	0	0	0	0	0	0	0	諷刺
irradiation	0	0	0	0	0	0	0	0	0	0	輻照
irrational	0	0	1	1	0	1	0	0	0	0	非理性的
irrationality	0	0	0	0	0	1	0	0	0	0	非理性
irreconcilable	1	0	0	1	0	1	0	1	0	0	不可調和的
irreducible	0	0	0	0	0	0	1	0	0	0	不可約
irrefutable	0	0	0	0	0	0	1	0	0	1	無可辯駁
irregular	0	0	0	0	0	1	0	0	0	0	不規律的
irregularity	0	0	0	0	0	1	0	0	0	0	不規則
irregularly	0	0	0	0	0	0	0	0	0	0	不規則地
irrelevant	0	0	0	0	0	1	0	0	0	0	無關緊要的
irreparable	0	0	0	1	0	1	0	1	0	0	無法彌補
irrepressible	0	0	0	0	0	0	0	0	0	0	無法抑制
irresistible	0	0	0	0	0	0	0	0	0	0	不可抗拒
irrespective	0	0	0	0	0	0	0	0	0	0	無所謂
irresponsible	0	0	0	0	0	1	0	0	0	0	不負責任的
irreverent	0	0	0	0	0	1	0	0	0	0	不敬的
irreversible	0	0	0	0	0	0	0	0	0	0	不可逆轉
irrevocable	0	0	0	0	0	1	0	0	0	0	不可撤銷
irrigate	0	0	0	0	0	0	0	0	0	0	灌溉
irrigation	0	0	0	0	0	0	0	0	0	0	灌溉
irritability	1	0	0	0	0	1	0	0	0	0	易怒
irritable	1	0	0	0	0	1	0	0	0	0	煩躁
irritating	1	0	1	0	0	1	0	0	0	0	惱人的
irritation	1	0	1	0	0	1	0	1	0	0	刺激
island	0	0	0	0	0	0	0	0	0	0	島
isle	0	0	0	0	0	0	0	0	0	0	小島
islet	0	0	0	0	0	0	0	0	0	0	胰島
isolate	0	0	0	0	0	0	0	1	0	0	隔離
isolated	0	0	0	1	0	1	0	1	0	0	孤立
isolation	0	0	0	0	0	1	0	1	0	0	隔離
isomorphism	0	0	0	0	0	0	0	0	0	0	同構
isothermal	0	0	0	0	0	0	0	0	0	0	等溫
issue	0	0	0	0	0	0	0	0	0	0	問題
itch	0	0	0	0	0	0	0	0	0	0	癢
itching	0	0	0	0	0	0	0	0	0	0	瘙癢
item	0	0	0	0	0	0	0	0	0	0	物品
itemize	0	0	0	0	0	0	0	0	0	0	逐項列出
items	0	0	0	0	0	0	0	0	0	0	項目
iterate	0	0	0	0	0	0	0	0	0	0	迭代
iteration	0	0	0	0	0	0	0	0	0	0	迭代
iterative	0	0	0	0	0	0	0	0	0	0	迭代的
itinerant	0	0	0	0	0	0	0	0	0	0	巡迴
itinerary	0	0	0	0	0	0	0	0	0	0	行程
ivory	0	0	0	0	0	0	0	0	0	0	象牙
jab	1	0	0	0	0	0	0	0	0	0	戳
jabber	0	0	0	0	0	1	0	0	0	0	胡言亂語
jack	0	0	0	0	0	0	0	0	0	0	傑克
jackass	0	0	0	0	0	0	0	0	0	0	笨蛋
jackpot	0	1	0	0	1	0	1	0	1	0	頭獎
jacks	0	0	0	0	0	0	0	0	0	0	千斤頂
jade	0	0	0	0	0	0	0	0	0	0	玉
jag	0	0	0	0	0	0	0	0	0	0	鋸齒
jagged	0	0	0	0	0	0	0	0	0	0	鋸齒狀的
jaguar	0	0	0	0	0	0	0	0	0	0	捷豹
jail	0	0	0	1	0	1	0	1	0	0	監獄
jam	0	0	0	0	0	0	1	0	0	0	果醬
jammed	0	0	0	0	0	0	0	0	0	0	卡住
janitor	0	0	1	0	0	0	0	0	0	0	看門人
japan	0	0	0	0	0	0	0	0	0	0	日本
jar	0	0	0	0	0	0	0	0	0	0	罐
jargon	0	0	0	0	0	1	0	0	0	0	行話
jarring	0	0	0	1	0	1	0	1	0	0	不和諧
jasper	0	0	0	0	0	0	0	0	0	0	碧玉
jaundice	0	0	0	1	0	1	0	0	0	0	黃疸
jaunt	0	0	0	0	0	0	0	0	0	0	短途旅行
javelin	0	0	0	0	0	0	0	0	0	0	標槍
jaw	0	0	0	0	0	0	0	0	0	0	顎
jaws	0	0	0	1	0	0	0	0	0	0	顎
jay	0	0	0	0	0	0	0	0	0	0	周杰倫
jealous	1	0	1	0	0	1	0	0	0	0	嫉妒的
jealousy	1	0	1	1	0	1	0	1	0	0	妒忌
jeans	0	0	0	0	0	0	0	0	0	0	牛仔褲
jeep	0	0	0	0	0	0	0	0	0	0	吉普車
jelly	0	0	0	0	0	0	0	0	0	0	果凍
jenny	0	0	0	0	0	0	0	0	0	0	珍妮
jeopardize	1	0	0	1	0	1	0	0	0	0	危害
jeopardy	0	1	0	1	0	1	0	0	0	0	危險
jerk	1	0	0	0	0	0	0	0	1	0	混蛋
jersey	0	0	0	0	0	0	0	0	0	0	球衣
jest	0	0	0	0	1	0	1	0	1	0	笑話
jester	0	0	0	0	0	0	0	0	0	0	小丑
jet	0	0	0	0	0	0	0	0	0	0	噴射
jetty	0	0	0	0	0	0	0	0	0	0	碼頭
jewel	0	0	0	0	0	0	0	0	0	0	寶石
jeweler	0	0	0	0	0	0	0	0	0	0	珠寶商
jewelry	0	0	0	0	0	0	0	0	0	0	珠寶
jib	0	0	0	0	0	0	0	0	0	0	起重臂
jiffy	0	0	0	0	0	0	0	0	0	0	瞬間
jimmy	0	0	0	0	0	0	0	0	0	0	吉米
jingle	0	0	0	0	0	0	0	0	0	0	叮噹
job	0	0	0	0	0	0	1	0	0	0	工作
jock	0	0	0	0	0	0	0	0	0	0	運動員
jockey	0	0	0	0	0	0	0	0	0	0	騎師
jog	0	0	0	0	0	0	0	0	0	0	慢跑
john	0	0	1	0	0	1	0	0	0	0	約翰
join	0	0	0	0	0	0	1	0	0	0	加入
joined	0	0	0	0	0	0	1	0	0	0	加入
joining	0	0	0	0	0	0	0	0	0	0	加入
joint	0	0	0	0	0	0	0	0	0	0	聯合的
jointly	0	0	0	0	0	0	0	0	0	0	共同
joke	0	0	0	0	0	1	0	0	0	0	玩笑
joker	0	0	0	0	1	0	1	0	1	0	小丑
joking	0	0	0	0	0	0	1	0	0	0	開玩笑
jolt	0	0	0	0	0	0	0	0	1	0	顛簸
jornada	0	0	0	0	0	1	0	0	0	0	喬納達
jot	0	0	0	0	0	0	0	0	0	0	記事本
journal	0	0	0	0	0	0	0	0	0	0	雜誌
journalism	0	0	0	0	0	0	0	0	0	1	新聞業
journalist	0	0	0	0	0	0	1	0	0	0	記者
journey	0	1	0	1	1	0	1	0	0	0	旅行
journeyman	0	0	0	0	0	0	0	0	0	1	熟練工
jovial	0	0	0	0	1	0	1	0	0	0	快活的
joy	0	0	0	0	1	0	1	0	0	0	喜悅
joyful	0	0	0	0	1	0	1	0	0	1	快樂
joyous	0	0	0	0	1	0	1	0	0	0	歡樂
jubilant	0	0	0	0	1	0	1	0	1	1	喜慶
jubilee	0	0	0	0	1	0	1	0	1	0	禧年
judge	0	0	0	0	0	0	0	0	0	0	法官
judging	0	0	0	0	0	0	0	0	0	0	判斷
judgment	0	0	0	0	0	0	0	0	1	0	判斷
judicial	0	1	0	0	0	0	1	0	0	1	司法
judiciary	0	1	0	0	0	0	0	0	0	1	司法
judicious	0	0	0	0	0	0	1	0	0	1	明智的
jug	0	0	0	0	0	0	0	0	0	0	水壺
juggle	0	0	0	0	0	0	0	0	0	0	雜耍
juggling	0	0	0	0	0	0	0	0	0	0	戲法
juice	0	0	0	0	0	0	0	0	0	0	果汁
juicy	0	0	0	0	0	0	0	0	0	0	多汁的
jumble	0	0	0	0	0	1	0	0	0	0	雜亂無章
jumbled	0	0	0	0	0	0	0	0	0	0	錯雜
jumbo	0	0	0	0	0	0	0	0	0	0	巨無霸
jump	0	0	0	0	1	0	1	0	0	0	跳
junction	0	0	0	0	0	0	0	0	0	0	結
juncture	0	0	0	0	0	0	0	0	0	0	契機
jungle	0	0	0	1	0	0	0	0	0	0	叢林
junior	0	0	0	0	0	0	0	0	0	0	初級
junk	0	0	0	0	0	1	0	0	0	0	垃圾
junta	0	0	0	0	0	1	0	0	0	0	軍政府
juridical	0	0	0	0	0	0	0	0	0	0	法律
jurisdiction	0	0	0	0	0	0	0	0	0	0	管轄權
jurisprudence	0	0	0	0	0	0	0	1	0	0	法理
jurist	0	0	0	0	0	0	0	0	0	1	法學家
jury	0	0	0	0	0	0	0	0	0	1	陪審團
justice	0	0	0	0	0	0	1	0	0	1	正義
justifiable	0	0	0	0	0	0	1	0	0	1	正當的
justification	0	0	0	0	0	0	1	0	0	0	理由
justify	0	0	0	0	0	0	0	0	0	0	證明合法
jute	0	0	0	0	0	0	0	0	0	0	黃麻
juvenile	0	0	0	0	0	1	0	0	0	0	少年
juxtaposition	0	0	0	0	0	0	0	0	0	0	並列
kaiser	0	0	0	0	0	0	0	0	0	0	凱撒
kaleidoscope	0	0	0	0	0	0	0	0	0	0	萬花筒
kangaroo	0	0	0	0	0	0	0	0	0	0	袋鼠
kanji	0	0	0	0	0	0	0	0	0	0	漢子
karma	0	0	0	0	0	0	0	0	0	0	業力
kayak	0	0	0	0	0	0	0	0	0	0	皮艇
keel	0	0	0	0	0	0	0	0	0	0	龍骨
keeper	0	0	0	0	0	0	0	0	0	0	門將
keeping	0	0	0	0	0	0	0	0	0	0	保持
keepsake	0	0	0	0	0	0	1	0	0	0	紀念品
keg	0	0	0	0	0	0	0	0	0	0	桶
ken	0	0	0	0	0	0	1	0	0	0	肯
kennel	0	0	0	0	0	0	0	1	0	0	狗窩
kern	0	0	0	0	0	1	0	0	0	0	緊縮
kernel	0	0	0	0	0	0	0	0	0	0	核心
kerosene	0	0	0	1	0	0	0	0	0	0	煤油
kettle	0	0	0	0	0	0	0	0	0	0	水壺
key	0	0	0	0	0	0	0	0	0	0	鑰匙
keyhole	0	0	0	0	0	0	0	0	0	0	鎖孔
keynote	0	0	0	0	0	0	1	0	0	0	基調
keystone	0	0	0	0	0	0	1	0	0	0	基石
khaki	0	0	0	0	0	0	0	0	0	0	卡其色
khan	0	0	0	1	0	0	0	0	0	1	汗
kick	1	0	0	0	0	1	0	0	0	0	踢
kicking	1	0	0	0	0	0	0	0	0	0	踢
kid	0	0	0	0	0	0	0	0	0	0	孩子
kidding	0	0	0	0	0	0	0	0	0	0	開玩笑
kidnap	1	0	0	1	0	1	0	1	1	0	綁架
kill	0	0	0	1	0	1	0	1	0	0	殺
killing	1	0	0	1	0	1	0	1	0	0	殺戮
kiln	0	0	0	0	0	0	0	0	0	0	窯
kilogram	0	0	0	0	0	0	0	0	0	0	公斤
kilometer	0	0	0	0	0	0	0	0	0	0	公里
kilt	0	0	0	0	0	0	0	0	0	0	蘇格蘭短裙
kimono	0	0	0	0	0	0	0	0	0	0	和服
kin	0	0	0	0	0	0	0	0	0	0	親屬
kind	0	0	0	0	1	0	1	0	0	1	種類
kindergarten	0	0	0	0	0	0	0	0	0	0	幼兒園
kindness	0	0	0	0	0	0	1	0	0	0	善良
kindred	0	1	0	0	1	0	1	0	0	1	親屬
kinematics	0	0	0	0	0	0	0	0	0	0	運動學
king	0	0	0	0	0	0	1	0	0	0	王
kingdom	0	0	0	0	0	0	0	0	0	0	王國
kink	0	0	0	0	0	0	0	0	0	0	糾結
kinky	0	0	0	0	0	0	0	0	0	0	淫
kiosk	0	0	0	0	0	0	0	0	0	0	亭
kirk	0	0	0	0	0	0	0	0	0	0	柯克
kiss	0	1	0	0	1	0	1	0	1	0	吻
kit	0	0	0	0	0	0	0	0	0	0	成套工具
kitchen	0	0	0	0	0	0	0	0	0	0	廚房
kite	0	0	1	0	0	1	0	0	0	0	風箏
kitten	0	0	0	0	1	0	1	0	0	1	小貓
knack	0	0	0	0	0	0	1	0	0	0	訣竅
knapsack	0	0	0	0	0	0	0	0	0	0	背包
knead	0	0	0	0	0	0	0	0	0	0	揉
knee	0	0	0	0	0	0	0	0	0	0	膝蓋
kneel	0	0	0	0	0	0	0	0	0	0	下跪
kneeling	0	0	0	0	0	0	0	0	0	0	跪著
knell	0	0	0	1	0	1	0	1	0	0	喪鐘
knickers	0	0	0	0	0	0	0	0	0	1	短褲
knife	0	0	0	0	0	0	0	0	0	0	刀
knight	0	0	0	0	0	0	1	0	0	0	騎士
knit	0	0	0	0	0	0	0	0	0	0	針織
knob	0	0	0	0	0	0	0	0	0	0	旋鈕
knock	0	0	0	0	0	0	0	0	0	0	敲
knoll	0	0	0	0	0	0	0	0	0	0	小丘
knot	0	0	0	0	0	0	0	0	0	0	結
knotted	0	0	0	0	0	1	0	0	0	0	打結的
knowing	0	0	0	0	0	0	1	0	0	0	會心
knowingly	0	0	0	0	0	0	0	0	0	0	明知故犯
knowledge	0	0	0	0	0	0	1	0	0	0	知識
knuckle	0	0	0	0	0	0	0	0	0	0	指關節
kos	0	0	0	0	0	0	0	0	0	0	科斯
kris	0	0	0	0	0	0	0	0	0	0	克里斯
kudos	0	0	0	0	1	0	1	0	0	0	榮譽
lab	0	0	0	0	0	0	0	0	0	0	實驗室
label	0	0	0	0	0	0	0	0	0	1	標籤
labor	0	1	0	0	1	0	1	0	1	1	勞動
laboratory	0	0	0	0	0	0	0	0	0	0	實驗室
labored	0	0	0	0	0	1	0	1	0	0	辛苦了
laborer	0	0	0	0	0	0	0	0	0	0	勞動者
laboring	0	0	0	0	0	0	0	0	0	0	勞動
laborious	0	0	0	0	0	1	0	0	0	0	費力
labyrinth	0	1	0	0	0	1	0	0	0	0	迷宮
lac	0	0	0	0	0	0	0	0	0	0	紫膠
lace	1	0	0	1	0	1	1	1	0	1	蕾絲
lack	0	0	0	0	0	1	0	0	0	0	缺少
lacking	0	0	0	0	0	1	0	0	0	0	不足
lackluster	0	0	0	0	0	1	0	0	0	0	乏善可陳
lacquer	0	0	0	0	0	0	0	0	0	0	漆
lacrosse	0	0	0	0	0	0	0	0	0	0	曲棍球
lad	0	0	0	0	0	0	0	0	0	0	小伙子
ladder	0	0	0	0	0	0	0	0	0	0	梯子
laden	0	0	0	0	0	1	0	0	0	0	滿載而歸
lading	0	0	0	0	0	0	0	0	0	0	提貨
ladle	0	0	0	0	0	0	0	0	0	0	鋼包
lady	0	0	0	0	0	0	0	0	0	0	淑女
lag	0	0	0	0	0	1	0	0	0	0	落後
lagging	1	1	1	0	0	1	0	1	0	0	落後
lagoon	0	0	0	0	0	0	0	0	0	0	潟湖
lair	0	0	0	0	0	1	0	0	0	0	巢穴
laity	0	0	0	0	0	0	0	0	0	0	俗人
lake	0	0	0	0	0	0	0	0	0	0	湖
lama	0	0	0	0	0	0	0	0	0	0	喇嘛
lamb	0	0	0	0	1	0	1	0	0	1	羊肉
lament	0	0	1	1	0	1	0	1	0	0	哀嘆
lamenting	0	0	0	0	0	0	0	1	0	0	感嘆
lamina	0	0	0	0	0	0	0	0	0	0	層板
laminated	0	0	0	0	0	0	0	0	0	0	層壓
lamp	0	0	0	0	0	0	0	0	0	0	燈
lance	0	0	0	0	0	0	0	0	0	0	槊
lancer	0	0	0	0	0	0	0	0	0	0	藍瑟
land	0	0	0	0	0	0	1	0	0	0	土地
landed	0	0	0	0	0	0	1	0	0	0	登陸
landing	0	0	0	0	0	0	0	0	0	0	降落
landlocked	0	0	0	0	0	0	0	0	0	0	內陸
landlord	0	0	0	0	0	0	0	0	0	0	房東
landmark	0	0	0	0	0	0	0	0	0	1	地標
lands	0	0	0	0	0	0	0	0	0	0	土地
landscape	0	0	0	0	0	0	0	0	0	0	景觀
landscaping	0	0	0	0	0	0	0	0	0	0	園林綠化
landslide	0	0	0	1	0	1	0	1	0	0	滑坡
lane	0	0	0	0	0	0	0	0	0	0	車道
language	0	0	0	0	0	0	0	0	0	0	語
languid	0	0	0	0	0	1	0	0	0	0	慵懶
languish	0	0	0	0	0	1	0	0	0	0	憔悴
languishing	0	0	0	1	0	1	0	1	0	0	憔悴
lanky	0	0	0	0	0	0	0	0	0	0	瘦長的
lantern	0	0	0	0	0	0	0	0	0	0	燈籠
lap	0	0	0	0	0	0	0	0	0	0	圈
lapel	0	0	0	0	0	0	0	0	0	0	翻領
lapse	0	0	0	0	0	1	0	0	0	0	失效
lapsed	0	0	0	0	0	0	0	0	0	0	失效
larceny	0	0	1	0	0	1	0	0	0	0	盜竊罪
lard	0	0	0	0	0	0	0	0	0	0	豬油
larder	0	0	0	0	0	0	0	0	0	0	儲藏室
large	0	0	0	0	0	0	0	0	0	0	大的
larger	0	0	1	0	0	0	0	0	1	1	較大
largo	0	0	0	0	0	0	0	0	0	0	拉哥
lark	0	0	0	0	0	0	0	0	0	0	雲雀
larva	0	0	0	0	0	0	0	0	0	0	幼蟲
larynx	0	0	0	0	0	0	0	0	0	0	喉
laser	0	0	0	0	0	0	1	0	0	1	激光
lash	1	0	0	1	0	1	0	0	0	0	睫毛
lass	0	0	0	0	0	0	0	0	0	0	姑娘
lasso	0	0	0	0	0	0	0	0	0	0	套索
lasting	0	0	0	0	0	0	0	0	0	0	持久
latch	0	0	0	0	0	0	0	0	0	0	閂鎖
late	0	0	0	0	0	1	0	1	0	0	晚的
lateness	0	0	0	0	0	1	0	0	0	0	遲到
latent	1	1	1	0	0	1	0	0	1	0	潛
lateral	0	0	0	0	0	0	0	0	0	0	側
laterally	0	0	0	0	0	0	0	0	0	0	橫向
latex	0	0	0	0	0	0	0	0	0	0	乳膠
lathe	0	0	0	0	0	0	0	0	0	0	車床
lather	0	0	0	0	0	0	0	0	0	0	泡沫
latitude	0	0	0	0	0	0	0	0	0	0	緯度
latrines	0	0	1	0	0	1	0	0	0	0	廁所
lattice	0	0	0	0	0	0	0	0	0	0	格子
laudable	0	0	0	0	0	0	1	0	0	0	值得稱讚的
laugh	0	0	0	0	1	0	1	0	1	0	笑
laughable	0	0	1	0	0	1	0	0	0	0	可笑的
laughing	0	0	0	0	1	0	1	0	0	0	笑
laughter	0	1	0	0	1	0	1	0	1	0	笑聲
launch	0	1	0	0	0	0	1	0	0	0	發射
laundry	0	0	0	0	0	0	0	0	0	0	洗衣店
laureate	0	0	0	0	0	0	1	0	0	1	獲獎者
laurel	0	0	0	0	0	0	1	0	0	0	月桂樹
laurels	0	0	0	0	1	0	1	0	0	0	桂冠
lava	1	0	0	1	0	1	0	0	0	0	岩漿
lavage	0	0	0	0	0	0	0	0	0	0	灌洗
lavatory	0	0	1	0	0	0	0	0	0	0	廁
lavender	0	0	0	0	0	0	0	0	0	0	薰衣草
lavish	0	0	0	0	0	0	1	0	0	0	奢華的
law	0	0	0	0	0	0	0	0	0	1	法律
lawful	0	0	0	0	0	0	1	0	0	1	合法的
lawlessness	1	0	0	1	0	1	0	0	0	0	無法無天
lawn	0	0	0	0	0	0	0	0	0	0	草地
lawsuit	1	0	1	1	0	1	0	1	1	0	訴訟
lawyer	1	0	1	1	0	1	0	0	0	0	律師
lax	0	0	0	0	0	1	0	1	0	0	鬆懈
laxative	0	0	1	1	0	1	0	0	0	0	瀉藥
lay	0	0	0	0	0	0	0	0	0	0	躺著
layer	0	0	0	0	0	0	0	0	0	0	層
layered	0	0	0	0	0	0	0	0	0	0	分層的
layman	0	0	0	0	0	0	0	0	0	0	外行
lazy	0	0	0	0	0	1	0	0	0	0	懶惰的
lea	0	0	0	0	0	0	0	0	0	0	莉亞
lead	0	0	0	0	0	0	1	0	0	0	帶領
leader	0	0	0	0	0	0	1	0	0	1	領導者
leading	0	0	0	0	0	0	0	0	0	1	領導
leads	0	0	0	0	0	0	0	0	0	0	線索
leaf	0	0	0	0	0	0	0	0	0	0	葉子
