English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Georgian Word
lifeless	0	0	0	1	0	1	0	1	0	0	უსიცოცხლო
lifelike	0	0	0	0	0	0	0	0	0	0	სიცოცხლისუნარიანი
lifelong	0	0	0	0	0	0	0	0	0	0	სიცოცხლის მანძილზე
lifetime	0	0	0	0	0	0	0	0	0	0	სიცოცხლის განმავლობაში
lift	0	0	0	0	0	0	0	0	0	0	ლიფტი
ligament	0	0	0	0	0	0	0	0	0	0	ლიგატი
ligation	0	0	0	0	0	0	0	0	0	0	ლიგირება
light	0	0	0	0	0	0	0	0	0	0	მსუბუქი
lighten	0	0	0	0	0	0	0	0	0	0	შემსუბუქება
lighthouse	0	0	0	0	0	0	1	0	0	0	შუქურა
lightness	0	0	0	0	0	0	0	0	0	0	სიმსუბუქე
lightning	1	0	0	1	0	0	0	0	1	0	ელვა
likelihood	0	0	0	0	0	0	0	0	0	0	ალბათობა
likeness	0	0	0	0	0	0	0	0	0	0	მსგავსება
likewise	0	0	0	0	0	0	0	0	0	0	ისევე
liking	0	0	0	0	1	0	1	0	0	1	მოწონება
lilac	0	0	0	0	0	0	0	0	0	0	იასამნისფერი
lily	0	0	0	0	0	0	0	0	0	0	ლილი
limb	0	0	0	0	0	0	0	0	0	0	კიდური
limbo	0	0	0	0	0	0	0	0	0	0	გაურკვევლობა
limit	0	0	0	0	0	0	0	0	0	0	ზღვარი
limitation	0	0	0	0	0	0	0	0	0	0	შეზღუდვა
limited	1	0	0	0	0	1	0	1	0	0	შეზღუდული
limitless	0	0	0	0	0	0	0	0	0	0	უსაზღვრო
limousine	0	0	0	0	0	0	0	0	0	0	ლიმუზინი
limp	0	0	0	0	0	1	0	0	0	0	კოჭლობით
lin	0	0	0	0	0	0	0	0	0	0	ლინი
line	0	0	0	0	0	0	0	0	0	0	ხაზი
lineage	0	0	0	0	0	0	0	0	0	0	საგვარეულო
lineal	0	0	0	0	0	0	0	0	0	0	ხაზოვანი
linear	0	0	0	0	0	0	0	0	0	0	ხაზოვანი
lined	0	0	0	0	0	0	0	0	0	0	გაფორმებულია
linen	0	0	0	0	0	0	0	0	0	0	თეთრეული
liner	0	0	0	0	0	0	0	0	0	0	ლაინერი
lines	0	0	0	1	0	0	0	0	0	0	ხაზები
linger	0	1	0	0	0	0	0	0	0	0	გაჭიანურება
lingo	0	0	0	0	0	0	0	0	0	0	ლინგო
lingual	0	0	0	0	0	0	0	0	0	0	ენობრივი
linguist	0	0	0	0	0	0	1	0	0	1	ენათმეცნიერი
linguistic	0	0	0	0	0	0	0	0	0	0	ლინგვისტური
linguistics	0	0	0	0	0	0	0	0	0	0	ლინგვისტიკა
lining	0	0	0	0	0	0	0	0	0	0	უგულებელყოფა
link	0	0	0	0	0	0	0	0	0	0	ბმული
linoleum	0	0	0	0	0	0	0	0	0	0	ლინოლეუმი
lint	0	0	0	0	0	1	0	0	0	0	ლინტი
lion	0	0	0	1	0	0	1	0	0	0	ლომი
lip	0	0	0	0	0	0	0	0	0	0	ტუჩის
lipstick	0	0	0	0	0	0	0	0	0	0	პომადა
liquefaction	0	0	0	0	0	0	0	0	0	0	გათხევადება
liquefied	0	0	0	0	0	0	0	0	0	0	გათხევადებული
liqueur	0	0	0	0	0	0	0	0	0	0	ლიქიორი
liquid	0	0	0	0	0	0	0	0	0	0	თხევადი
liquidate	0	0	0	0	0	0	0	0	0	0	ლიკვიდაცია
liquidation	0	0	0	0	0	0	0	0	0	0	ლიკვიდაცია
liquidator	0	0	0	0	0	0	0	0	0	0	ლიკვიდატორი
liquidity	0	0	0	0	0	0	0	0	0	0	ლიკვიდურობა
liquor	1	0	0	0	1	1	0	1	0	0	ლიქიორით
lisp	0	0	0	0	0	0	0	0	0	0	ლისპი
list	0	0	0	0	0	0	0	0	0	0	სია
listen	0	0	0	0	0	0	0	0	0	0	მოუსმინე
listener	0	0	0	0	0	0	0	0	0	0	მსმენელი
listing	0	0	0	0	0	0	0	0	0	0	ჩამონათვალი
listless	0	0	0	0	0	1	0	1	0	0	მოუსვენარი
litany	0	0	0	0	0	0	0	0	0	0	ლიტანია
literally	0	0	0	0	0	0	0	0	0	0	ფაქტიურად
literary	0	0	0	0	0	0	0	0	0	0	ლიტერატურული
literature	0	0	0	0	0	0	0	0	0	0	ლიტერატურა
lithe	0	0	0	0	0	0	1	0	0	0	მოქნილი
lithograph	0	0	0	0	0	0	0	0	0	0	ლითოგრაფია
lithography	0	0	0	0	0	0	0	0	0	0	ლითოგრაფია
lithology	0	0	0	0	0	0	0	0	0	0	ლითოლოგია
lithosphere	0	0	0	0	0	0	0	0	0	0	ლითოსფერო
litigant	0	0	0	0	0	1	0	0	0	0	სასამართლო მხარე
litigate	1	1	1	1	0	1	0	1	0	0	სასამართლოში
litigation	0	0	0	0	0	1	0	0	0	0	სამართალწარმოება
litigious	1	0	1	0	0	1	0	0	0	0	სასამართლო
litter	0	0	0	0	0	1	0	0	0	0	ნაგავი
littoral	0	0	0	0	0	0	0	0	0	0	ზღვისპირა
liturgy	0	0	0	0	0	0	0	0	0	0	ლიტურგია
livelihood	0	0	0	0	0	0	0	0	0	0	საარსებო წყარო
livery	0	0	0	0	0	0	0	0	0	0	ლაივერი
livid	1	0	1	0	0	1	0	0	0	0	ცხარე
living	0	0	0	0	0	0	0	0	0	0	ცხოვრება
llama	0	0	0	0	0	0	0	0	0	0	ლამის
load	0	0	0	0	0	0	0	0	0	0	დატვირთვა
loaf	0	0	0	0	0	1	0	0	0	0	პური
loafer	0	0	0	0	0	1	0	0	0	0	loafer
loam	0	0	0	0	0	0	0	0	0	0	თიხნარი
loan	0	0	0	0	0	0	0	0	0	0	სესხი
loath	1	0	0	0	0	1	0	0	0	0	ზიზღი
loathe	1	0	1	0	0	1	0	0	0	0	ეზიზღება
loathing	0	0	1	0	0	1	0	0	0	0	ზიზღი
loathsome	1	0	1	0	0	1	0	0	0	0	საზიზღარი
lobby	0	0	0	0	0	0	0	0	0	0	ლობი
lobbyist	0	0	0	0	0	1	0	0	0	0	ლობისტი
lobe	0	0	0	0	0	0	0	0	0	0	ლობი
local	0	0	0	0	0	0	0	0	0	0	ადგილობრივი
locale	0	0	0	0	0	0	0	0	0	0	ლოკალი
locality	0	0	0	0	0	0	0	0	0	0	ლოკაცია
localization	0	0	0	0	0	0	0	0	0	0	ლოკალიზაცია
localize	0	1	0	0	0	0	0	0	0	0	ლოკალიზება
locate	0	0	0	0	0	0	0	0	0	0	განთავსება
location	0	0	0	0	0	0	0	0	0	0	მდებარეობა
loch	0	0	0	0	0	0	0	0	0	0	ლოხი
lock	0	0	0	0	0	0	0	0	0	0	ჩაკეტვა
locker	0	0	0	0	0	0	0	0	0	0	მბრძანებელი
locksmith	0	0	0	0	0	0	0	0	0	0	ზეინკალი
lockup	0	0	0	1	0	1	0	1	0	0	ჩაკეტვა
locomotion	0	0	0	0	0	0	0	0	0	0	მოძრაობა
locomotive	0	0	0	0	0	0	0	0	0	0	ლოკომოტივი
locust	0	0	0	1	0	1	0	0	0	0	კალია
lodge	0	0	0	0	0	0	0	0	0	0	ლოჟა
lodger	0	0	0	0	0	0	0	0	0	0	ბინადარი
lodging	0	0	0	0	0	0	0	0	0	1	დაბინავება
loft	0	0	0	0	0	0	0	0	0	0	ლოფტი
lofty	0	0	0	0	0	1	0	0	0	0	ამაღლებული
log	0	0	0	0	0	0	0	0	0	0	ჟურნალი
logarithm	0	0	0	0	0	0	0	0	0	0	ლოგარითმი
logarithmic	0	0	0	0	0	0	0	0	0	0	ლოგარითმული
logic	0	0	0	0	0	0	0	0	0	0	ლოგიკა
logical	0	0	0	0	0	0	1	0	0	0	ლოგიკური
logistics	0	0	0	0	0	0	0	0	0	0	ლოჯისტიკა
logotype	0	0	0	0	0	0	0	0	0	0	ლოგოტიპი
loin	0	0	0	0	0	0	0	0	0	0	წელის
lollipop	0	0	0	0	0	0	0	0	0	0	ლოლიპოპი
lone	0	0	0	0	0	0	0	1	0	0	მარტოხელა
loneliness	0	0	0	1	0	1	0	1	0	0	მარტოობა
lonely	1	0	1	1	0	1	0	1	0	0	მარტოხელა
lonesome	0	0	0	0	0	1	0	1	0	0	მარტოსული
long	0	1	0	0	0	0	0	0	0	0	გრძელი
longevity	0	0	0	0	0	0	1	0	0	0	დღეგრძელობა
longing	0	1	0	0	0	0	0	1	0	0	ლტოლვა
longitude	0	0	0	0	0	0	0	0	0	0	გრძედი
longitudinal	0	0	0	0	0	0	0	0	0	0	გრძივი
longitudinally	0	0	0	0	0	0	0	0	0	0	გრძივი
loo	0	0	1	0	0	1	0	0	0	0	ლოო
lookout	0	0	0	0	0	0	0	0	0	0	ფრთხილად
loom	0	1	0	1	0	1	0	0	0	0	ზეწარი
looming	0	0	0	0	0	0	0	0	0	0	მოსალოდნელია
loon	0	0	1	0	0	1	0	0	0	0	ლოონი
loony	0	0	0	0	0	1	0	0	0	0	ლონი
loop	0	0	0	0	0	0	0	0	0	0	მარყუჟი
loophole	0	0	0	0	0	0	0	0	0	0	ხვრელი
loosen	0	0	0	0	0	0	0	0	0	0	გაფხვიერება
loosening	0	0	0	0	0	0	0	0	0	0	შესუსტება
loot	0	0	0	0	0	1	0	0	0	0	ნაძარცვი
lop	0	0	0	0	0	0	0	0	0	0	ლოპ
lopsided	0	0	0	0	0	0	0	0	0	0	დახრილი
lord	0	0	1	0	0	1	1	0	0	1	უფალო
lords	0	0	0	0	0	0	0	0	0	0	ბატონები
lordship	0	0	0	0	0	0	1	0	0	0	ბატონობა
lore	0	0	0	0	0	0	0	0	0	0	ცნობა
lorry	0	0	0	0	0	0	0	0	0	0	სატვირთო მანქანა
lose	1	0	1	1	0	1	0	1	1	0	დაკარგავს
losing	1	0	0	0	0	1	0	1	0	0	კარგავს
loss	1	0	0	1	0	1	0	1	0	0	დაკარგვა
lost	0	0	0	0	0	1	0	1	0	0	დაკარგული
lot	0	0	0	0	0	0	0	0	0	0	ბევრი
lotion	0	0	0	0	0	0	0	0	0	0	ლოსიონი
lots	0	0	0	0	0	0	0	0	0	0	ბევრი
lottery	0	1	0	0	0	0	0	0	0	0	ლატარია
lotto	0	0	0	0	0	0	0	0	0	0	ლოტო
loud	0	0	0	0	0	0	0	0	0	0	ხმამაღალი
loudly	0	0	0	0	0	0	0	0	0	0	ხმამაღლა
loudness	1	0	0	0	0	1	0	0	0	0	ხმამაღალი
lounge	0	0	0	0	0	1	0	0	0	0	ლაუნჯი
louse	0	0	1	0	0	1	0	0	0	0	ლოსი
lovable	0	0	0	0	1	0	1	0	0	1	საყვარელი
love	0	0	0	0	1	0	1	0	0	0	სიყვარული
lovely	0	1	0	0	1	0	1	1	1	1	საყვარელი
lovemaking	0	0	0	0	1	0	1	0	0	1	სიყვარულის კეთება
lover	0	1	0	0	1	0	1	0	0	1	შეყვარებული
loving	0	0	0	0	1	0	1	0	0	1	მოსიყვარულე
lower	0	0	0	0	0	1	0	1	0	0	ქვედა
lowering	0	0	0	0	0	1	0	0	0	0	დაწევა
lowest	0	0	0	0	0	1	0	1	0	0	უმდაბლესი
lowlands	0	0	0	0	0	1	0	0	0	0	დაბლობები
lowly	0	0	0	0	0	1	0	1	0	0	მდაბალი
loyal	0	0	0	1	1	0	1	0	1	1	ერთგული
loyalty	0	0	0	0	0	0	1	0	0	1	ერთგულება
lubricate	0	0	0	0	0	0	0	0	0	0	შეზეთვა
lubrication	0	0	0	0	0	0	0	0	0	0	შეზეთვა
luck	0	1	0	0	1	0	1	0	1	0	იღბალი
lucky	0	0	0	0	1	0	1	0	1	0	იღბლიანი
ludicrous	0	0	0	0	0	1	0	0	0	0	სასაცილო
lug	0	0	0	0	0	0	0	0	0	0	ლულა
luggage	0	0	0	0	0	0	0	0	0	0	ბარგი
lull	0	1	0	0	0	0	0	0	0	0	სიმშვიდე
lullaby	0	0	0	0	0	0	0	0	0	0	იავნანა
lumbar	0	0	0	0	0	0	0	0	0	0	წელის
lumber	0	0	0	0	0	0	0	0	0	0	ხე-ტყე
lumbering	0	0	0	0	0	1	0	0	0	0	ხისტი
luminescent	0	0	0	0	0	0	0	0	0	0	ლუმინესცენტური
luminous	0	0	0	0	0	0	0	0	0	0	მანათობელი
lump	0	0	0	0	0	1	0	0	0	0	ერთიანად
lumpy	0	0	1	0	0	1	0	0	0	0	ერთიანად
lunacy	1	0	1	1	0	1	0	1	0	0	სიგიჟე
lunar	0	0	0	0	0	0	0	0	0	0	მთვარის
lunatic	1	0	1	1	0	1	0	0	0	0	გიჟი
lunch	0	0	0	0	0	0	0	0	0	0	სადილი
luncheon	0	0	0	0	0	0	0	0	0	0	სადილი
lunge	0	0	0	0	0	0	0	0	1	0	ლანგერი
lungs	0	0	0	0	0	0	0	0	0	0	ფილტვები
lurch	0	0	0	0	0	1	0	0	0	0	ლურჩი
lure	0	0	0	0	0	1	0	0	0	0	მოტყუება
lurid	0	0	1	0	0	1	0	0	0	0	საზიზღარი
lurk	0	0	0	0	0	1	0	0	0	0	იმალება
lurking	0	0	0	0	0	1	0	0	0	0	იმალება
luscious	0	1	0	0	1	0	1	0	0	0	ტკბილი
lush	0	0	1	0	0	1	0	1	0	0	აყვავებულ
lust	0	1	0	0	0	1	0	0	0	0	ვნება
luster	0	0	0	0	1	0	1	0	0	0	ბრწყინვალება
lustful	0	0	0	0	0	1	0	0	0	0	ვნებიანი
lustrous	0	0	0	0	0	0	1	0	0	0	მბზინავი
lusty	0	0	1	0	0	0	0	0	0	0	მგზნებარე
lute	0	0	0	0	0	0	0	0	0	0	ლუტი
luxuriant	0	0	0	0	0	0	1	0	0	0	მდიდრული
luxurious	0	0	0	0	1	0	1	0	0	0	მდიდრული
luxury	0	0	0	0	1	0	1	0	0	0	ფუფუნება
lying	1	0	1	0	0	1	0	0	0	0	იტყუება
lymph	0	0	0	0	0	0	0	0	0	0	ლიმფური
lymphatic	0	0	0	0	0	0	0	0	0	0	ლიმფური
lynch	1	0	1	1	0	1	0	1	0	0	ლინჩი
lynx	0	0	0	0	0	0	0	0	0	0	ფოცხვერი
lyre	0	0	0	0	1	0	1	0	0	0	ლირა
lyric	0	0	0	0	0	0	0	0	0	0	ტექსტი
lyrical	0	0	0	0	1	0	1	0	0	0	ლირიკული
mace	0	0	0	1	0	1	0	0	0	0	მაკე
machine	0	0	0	0	0	0	0	0	0	1	მანქანა
machinery	0	0	0	0	0	0	0	0	0	0	მანქანები
machinist	0	0	0	0	0	0	0	0	0	0	მემანქანე
mackerel	0	0	0	0	0	0	0	0	0	0	სკუმბრია
mad	1	0	1	1	0	1	0	1	0	0	შეშლილი
madam	0	0	0	0	0	0	0	0	0	0	ქალბატონი
madame	0	0	0	0	0	0	0	0	0	0	ქალბატონო
madden	1	0	0	1	0	1	0	0	0	0	შეშლილი
madman	1	0	0	1	0	1	0	0	0	0	გიჟი
madness	1	0	0	1	0	1	0	0	0	0	სიგიჟე
mafia	0	0	0	1	0	1	0	0	0	0	მაფია
magazine	0	0	0	0	0	0	0	0	0	0	ჟურნალი
mage	0	0	0	1	0	0	0	0	0	0	მაგის
magenta	0	0	0	0	0	0	0	0	0	0	მაგენტა
maggot	0	0	1	0	0	1	0	0	0	0	ყაჩაღი
magic	0	0	0	0	0	0	0	0	0	0	მაგია
magical	0	1	0	0	1	0	1	0	1	0	ჯადოსნური
magician	0	0	0	0	0	0	0	0	1	0	ჯადოქარი
magistrate	0	0	0	0	0	0	0	0	0	0	მაგისტრატი
magma	0	0	0	0	0	0	0	0	0	0	მაგმა
magnate	0	0	0	0	0	0	0	0	0	0	მაგნატი
magnet	0	0	0	0	0	0	1	0	0	1	მაგნიტი
magnetism	0	0	0	0	0	0	1	0	0	0	მაგნეტიზმი
magnetite	0	0	0	0	0	0	1	0	0	0	მაგნეტიტი
magnificence	0	1	0	0	1	0	1	0	0	1	დიდებულება
magnificent	0	1	0	0	1	0	1	0	1	1	დიდებული
magnifier	0	0	0	0	0	0	0	0	0	0	გამადიდებელი
magnify	0	0	0	0	0	0	0	0	0	0	გადიდება
magnitude	0	0	0	0	0	0	0	0	0	0	სიდიდე
magpie	0	0	0	0	0	0	0	0	0	0	კაჭკაჭი
maid	0	0	0	0	0	0	0	0	0	0	მოახლე
maiden	0	0	0	0	0	0	1	0	0	0	ქალწული
mail	0	1	0	0	0	0	0	0	0	0	ფოსტა
main	0	0	0	0	0	0	1	0	0	0	მთავარი
mainland	0	0	0	0	0	0	0	0	0	0	მატერიკზე
mainstay	0	0	0	0	0	0	1	0	0	1	საყრდენი
maintenance	0	0	0	0	0	0	0	0	0	1	მოვლა
majestic	0	1	0	0	1	0	1	0	1	1	დიდებული
majesty	0	0	0	0	0	0	1	0	0	1	დიდებულება
major	0	0	0	0	0	0	1	0	0	0	მაიორი
majority	0	0	0	0	1	0	1	0	0	1	უმრავლესობა
make	0	0	0	0	0	0	0	0	0	0	გააკეთოს
maker	0	0	0	0	0	0	0	0	0	0	შემქმნელი
makeshift	0	0	0	0	0	1	0	0	0	0	იმპროვიზირებული
makeup	0	0	0	0	0	0	0	0	0	0	მაკიაჟი
malady	0	0	0	0	0	1	0	0	0	0	ავად
malaise	0	0	0	0	0	1	0	1	0	0	სისუსტე
malaria	0	0	1	1	0	1	0	1	0	0	მალარია
malevolent	1	0	1	1	0	1	0	1	0	0	ბოროტი
malfeasance	0	0	1	0	0	1	0	0	0	0	ბოროტმოქმედება
malformation	0	0	0	0	0	1	0	0	0	0	მალფორმაცია
malice	1	0	0	1	0	1	0	0	0	0	ბოროტება
malicious	1	0	1	1	0	1	0	1	0	0	მავნე
malign	1	0	1	0	0	1	0	0	0	0	ავთვისებიანი
malignancy	0	0	0	1	0	1	0	1	0	0	ავთვისებიანი სიმსივნე
malignant	1	0	0	1	0	1	0	0	0	0	ავთვისებიანი
mall	0	0	0	0	0	0	0	0	0	0	სავაჭრო ცენტრი
malleable	0	0	0	0	0	0	0	0	0	0	მოქნილი
mallet	0	0	0	0	0	0	0	0	0	0	ჩაქუჩი
malpractice	1	0	0	0	0	1	0	0	0	0	არასწორი პრაქტიკა
mamma	0	0	0	0	0	0	0	0	0	1	დედა
mammal	0	0	0	0	0	0	0	0	0	0	ძუძუმწოვარი
mammoth	0	0	0	0	0	0	0	0	0	0	მამონტი
manage	0	0	0	0	0	0	1	0	0	1	მართვა
management	0	0	0	0	0	0	1	0	0	1	მენეჯმენტი
manager	0	0	0	0	0	0	0	0	0	0	მენეჯერი
mandamus	0	0	0	1	0	1	0	0	0	0	მანდამუსი
mandarin	0	0	0	0	0	0	1	0	0	1	მანდარინი
mandate	0	0	0	0	0	0	0	0	0	0	მანდატი
mandible	0	0	0	0	0	0	0	0	0	0	ქვედა ყბის
mandolin	0	0	0	0	0	0	0	0	0	0	მანდოლინა
mandrel	0	0	0	0	0	0	0	0	0	0	მანდრილი
mane	0	0	0	0	0	0	0	0	0	0	მანე
maneuver	0	0	0	0	0	0	0	0	0	0	მანევრირება
maneuvering	0	0	0	0	0	0	0	0	0	0	მანევრირება
mange	0	0	1	1	0	1	0	0	0	0	მანჟი
manger	0	0	0	0	0	0	0	0	0	0	ბაგალი
mangle	1	0	1	1	0	1	0	1	0	0	მანგლელი
mango	0	0	0	0	0	0	0	0	0	0	მანგო
mangosteen	0	0	0	0	0	0	0	0	0	0	მანგოსტინი
manhood	0	0	0	0	0	0	1	0	0	0	ვაჟკაცობა
mania	0	0	0	0	0	1	0	0	0	0	მანია
maniac	1	0	0	1	0	1	0	0	0	0	მანიაკი
maniacal	0	0	0	0	0	1	0	0	0	0	მანიაკალური
manicure	0	0	0	0	0	0	0	0	0	0	მანიკური
manifest	0	0	0	0	0	0	0	0	0	0	მანიფესტი
manifestation	0	0	0	1	0	0	0	0	0	0	გამოვლინება
manifested	0	0	0	0	0	0	1	0	0	0	გამოვლინდა
manifestly	0	0	0	0	0	0	0	0	0	0	აშკარად
manifesto	0	0	0	0	0	0	0	0	0	0	მანიფესტი
manifold	0	0	0	0	0	0	0	0	0	0	მრავალმხრივი
manipulate	0	0	0	0	0	1	0	0	0	0	მანიპულირება
manipulation	1	0	0	1	0	1	0	0	0	0	მანიპულირება
mankind	0	0	0	0	0	0	0	0	0	0	კაცობრიობა
manly	0	0	0	0	0	0	1	0	0	0	ვაჟკაცური
manna	0	0	0	0	0	0	1	0	0	0	მანანა
manner	0	0	0	0	0	0	0	0	0	0	მანერა
mannered	0	0	0	0	0	0	1	0	0	0	მოწესრიგებული
manners	0	0	0	0	0	0	1	0	0	0	მანერები
manor	0	0	0	0	0	0	0	0	0	0	მამული
mansion	0	0	0	0	0	0	0	0	0	0	სასახლე
manslaughter	1	0	1	1	0	1	0	1	1	0	გაუფრთხილებლობით მკვლელობა
mantle	0	0	0	0	0	0	0	0	0	0	მანტია
manual	0	0	0	0	0	0	0	0	0	1	სახელმძღვანელო
manufacture	0	0	0	0	0	0	0	0	0	0	წარმოება
manufacturer	0	0	0	0	0	0	1	0	0	0	მწარმოებელი
manure	0	0	1	0	0	1	0	0	0	0	სასუქი
manuscript	0	0	0	0	0	0	0	0	0	0	ხელნაწერი
map	0	0	0	0	0	0	0	0	0	0	რუკა
mar	0	0	0	0	0	1	0	0	0	0	მარ
marble	0	0	0	0	0	0	0	0	0	0	მარმარილო
marbled	0	0	0	0	0	0	0	0	0	0	მარმარილოთი
marbles	0	0	0	0	0	0	0	0	0	0	მარმარილოები
march	0	0	0	0	0	0	1	0	0	0	მარში
mare	0	0	0	0	0	0	0	0	0	0	კვერნა
margin	0	0	0	0	0	1	0	1	0	0	ზღვარი
marginal	0	0	0	0	0	0	0	0	0	0	მარგინალური
marijuana	0	0	0	0	0	0	0	0	0	0	მარიხუანა
marine	0	0	0	0	0	0	0	0	0	1	საზღვაო
mariner	0	0	0	0	0	0	0	0	0	0	მეზღვაური
maritime	0	0	0	0	0	0	0	0	0	0	საზღვაო
mark	0	0	0	0	0	0	0	0	0	0	ნიშანი
marked	0	0	0	0	0	0	1	0	0	0	მონიშნული
market	0	0	0	0	0	0	0	0	0	0	ბაზარი
marketable	0	0	0	0	0	0	1	0	0	0	საბაზრო
marketplace	0	0	0	0	0	0	0	0	0	0	ბაზარი
marks	0	0	0	0	0	0	0	0	0	0	ნიშნები
marl	0	0	0	0	0	0	0	0	0	0	მერგელი
marmalade	0	0	0	0	0	0	0	0	0	0	მარმელადი
maroon	0	0	0	0	0	1	0	0	0	0	შავგვრემანი
marquee	0	0	0	0	0	0	0	0	0	0	მარხილი
marquis	0	0	0	0	0	0	1	0	0	0	მარკიზს
marriage	0	1	0	0	1	0	1	0	0	1	ქორწინება
married	0	0	0	0	0	0	0	0	0	0	გათხოვილი
marrow	0	0	0	0	1	0	1	0	0	1	ტვინი
marry	0	1	0	1	1	0	1	0	1	1	გათხოვება
marsh	0	0	0	0	0	0	0	0	0	0	ჭაობი
marshal	0	0	0	0	0	0	1	0	0	1	მარშალი
mart	0	0	0	0	0	0	0	0	0	0	მარტი
martial	1	0	0	0	0	0	0	0	0	0	საბრძოლო
martingale	0	0	0	0	0	1	0	0	0	0	მარტინგეილი
martyr	0	0	0	1	0	1	0	1	0	0	მოწამე
martyrdom	0	0	0	1	0	1	0	1	0	0	მოწამეობრივი
marvel	0	0	0	0	0	0	1	0	1	0	გაოცება
marvelous	0	0	0	0	1	0	1	0	0	0	საოცარი
marvelously	0	0	0	0	1	0	1	0	0	0	საოცრად
masculine	0	0	0	0	0	0	1	0	0	0	მამაკაცური
masculinity	0	0	0	0	0	0	0	0	0	0	მამაკაცურობა
mash	0	0	0	0	0	0	0	0	0	0	ბადაგი
mask	0	0	0	0	0	0	0	0	0	0	ნიღაბი
masochism	1	0	1	1	0	1	0	0	0	0	მაზოხიზმი
mason	0	0	0	0	0	0	0	0	0	0	მეისონი
masquerade	0	0	0	0	0	0	0	0	0	0	მასკარადი
mass	0	0	0	0	0	0	0	0	0	0	მასა
massacre	1	0	1	1	0	1	0	1	0	0	ხოცვა-ჟლეტა
massage	0	0	0	0	1	0	1	0	0	0	მასაჟი
massive	0	0	0	0	0	0	0	0	0	0	მასიური
master	0	0	0	0	0	0	1	0	0	0	ოსტატი
mastermind	0	0	0	0	0	0	0	0	0	0	ოსტატი
masterpiece	0	0	0	0	1	0	1	0	0	0	ხელოვნების ნიმუში
mastery	1	0	0	0	1	0	1	0	0	1	ოსტატობა
masturbate	0	0	0	0	0	0	0	0	0	0	მასტურბირება
masturbation	0	0	0	0	0	0	0	0	0	0	მასტურბაცია
mat	0	0	0	0	0	0	0	0	0	0	ხალიჩა
match	0	0	0	0	0	0	0	0	0	0	მატჩი
matching	0	0	0	0	0	0	0	0	0	0	შესატყვისი
matchmaker	0	1	0	0	0	0	0	0	0	0	მაჭანკალი
mate	0	0	0	0	0	0	1	0	0	1	მათე
material	0	0	0	0	0	0	0	0	0	0	მასალა
materialism	0	0	0	0	0	1	0	0	0	0	მატერიალიზმი
materialist	0	0	1	0	0	1	0	0	0	0	მატერიალისტი
materialistic	0	0	0	0	0	0	0	0	0	0	მატერიალისტური
materiality	0	0	0	0	0	0	0	0	0	0	მატერიალურობა
materialize	0	0	0	0	0	0	0	0	0	0	მატერიალიზება
materially	0	0	0	0	0	0	0	0	0	0	მატერიალურად
materials	0	0	0	0	0	0	0	0	0	0	მასალები
materiel	0	0	0	0	0	0	0	0	0	0	მასალა
maternal	0	1	0	0	0	1	1	0	0	0	დედობრივი
maternity	0	0	0	0	0	0	0	0	0	0	სამშობიარო
mathematical	0	0	0	0	0	0	0	0	0	1	მათემატიკური
mathematician	0	0	0	0	0	0	0	0	0	0	მათემატიკოსი
mathematics	0	0	0	0	0	0	0	0	0	0	მათემატიკა
matriculation	0	0	0	0	0	0	0	0	0	0	მატრიკულაცია
matrimony	0	1	0	0	1	0	1	0	0	1	ქორწინება
matrix	0	0	0	0	0	0	0	0	0	0	მატრიცა
