English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Punjabi Word
mirage	0	0	0	0	0	0	0	0	0	0	ਮਿਰਾਜ
mire	0	0	1	0	0	1	0	0	0	0	ਚਿੱਕੜ
mirror	0	0	0	0	0	0	0	0	0	0	ਸ਼ੀਸ਼ਾ
mirth	0	0	0	0	1	0	1	0	0	0	ਖੁਸ਼ੀ
misappropriation	0	0	0	0	0	0	0	0	0	0	ਦੁਰਵਰਤੋਂ
misbehavior	1	0	1	0	0	1	0	0	1	0	ਦੁਰਵਿਹਾਰ
miscarriage	0	0	0	1	0	1	0	1	0	0	ਗਰਭਪਾਤ
miscellaneous	0	0	0	0	0	0	0	0	0	0	ਫੁਟਕਲ
miscellany	0	0	0	0	0	0	0	0	0	0	ਫੁਟਕਲ
mischief	0	0	0	0	0	1	0	0	0	0	ਸ਼ਰਾਰਤ
mischievous	0	0	0	0	0	1	0	0	0	0	ਸ਼ਰਾਰਤੀ
misconception	1	0	1	1	0	1	0	0	0	0	ਗਲਤ ਧਾਰਨਾ
misconduct	0	0	1	0	0	1	0	0	0	0	ਦੁਰਵਿਹਾਰ
misdemeanor	0	0	0	0	0	0	0	0	0	0	ਕੁਕਰਮ
miserable	1	0	1	0	0	1	0	1	0	0	ਦੁਖੀ
miserably	0	0	0	0	0	1	0	1	0	0	ਬੁਰੀ ਤਰ੍ਹਾਂ
misery	1	0	1	1	0	1	0	1	0	0	ਦੁੱਖ
misfortune	0	0	0	1	0	1	0	1	0	0	ਬਦਕਿਸਮਤੀ
misguided	0	0	1	0	0	1	0	0	0	0	ਗੁਮਰਾਹ
mishap	0	0	1	1	0	1	0	1	1	0	ਦੁਰਘਟਨਾ
misinformed	0	0	0	0	0	0	0	0	0	0	ਗਲਤ ਜਾਣਕਾਰੀ ਦਿੱਤੀ
misinterpretation	0	0	0	0	0	1	0	0	0	0	ਗਲਤ ਵਿਆਖਿਆ
mislead	1	0	0	1	0	1	0	0	0	1	ਗੁੰਮਰਾਹ
misleading	1	0	1	0	0	1	0	0	0	0	ਗੁੰਮਰਾਹ
mismanagement	0	0	0	0	0	1	0	0	0	0	ਕੁਪ੍ਰਬੰਧਨ
mismatch	0	0	0	0	0	1	0	0	0	0	ਬੇਮੇਲ
mismatched	0	0	0	0	0	0	0	0	0	0	ਮੇਲ ਨਹੀਂ ਖਾਂਦਾ
misnomer	0	0	0	0	0	1	0	0	0	0	ਗਲਤ ਨਾਮ
misplace	1	0	1	0	0	1	0	0	0	0	ਗਲਤ ਥਾਂ
misplaced	0	0	0	0	0	1	0	0	0	0	ਗਲਤ ਜਗ੍ਹਾ
misrepresent	0	0	0	0	0	1	0	0	0	0	ਗਲਤ ਪੇਸ਼ਕਾਰੀ
misrepresentation	0	0	0	0	0	1	0	1	0	0	ਗਲਤ ਪੇਸ਼ਕਾਰੀ
misrepresented	1	0	0	0	0	1	0	0	0	0	ਗਲਤ ਪੇਸ਼ ਕੀਤਾ
miss	0	0	0	0	0	0	0	0	0	0	ਮਿਸ
missile	0	0	0	1	0	0	0	0	0	0	ਮਿਜ਼ਾਈਲ
missing	0	0	0	1	0	1	0	1	0	0	ਗੁੰਮ
mission	0	0	0	0	0	0	0	0	0	0	ਮਿਸ਼ਨ
missionary	0	0	0	0	0	0	1	0	0	0	ਮਿਸ਼ਨਰੀ
misstatement	1	0	1	0	0	1	0	0	0	0	ਗਲਤ ਬਿਆਨ
mist	0	0	0	0	0	0	0	0	0	0	ਧੁੰਦ
mistake	0	0	0	0	0	1	0	1	0	0	ਗਲਤੀ
mistaken	0	0	0	1	0	1	0	0	0	0	ਗਲਤੀ
mister	0	0	0	0	0	0	0	0	0	0	ਸ਼੍ਰੀਮਾਨ
mistress	1	0	1	0	0	1	0	0	0	0	ਮਾਲਕਣ
mistrust	0	0	1	1	0	1	0	0	0	0	ਅਵਿਸ਼ਵਾਸ
misty	0	0	0	0	0	0	0	0	0	0	ਧੁੰਦ
misunderstand	0	0	0	0	0	1	0	0	0	0	ਗਲਤ ਸਮਝਣਾ
misunderstanding	1	0	0	0	0	1	0	1	0	0	ਗਲਤਫਹਿਮੀ
misuse	0	0	0	0	0	1	0	0	0	0	ਦੁਰਵਰਤੋਂ
mite	0	0	1	0	0	1	0	0	0	0	ਦੇਕਣ
miter	0	0	0	0	0	0	0	0	0	0	ਮੀਟਰ
mitigation	0	0	0	0	0	0	0	0	0	0	ਘਟਾਉਣਾ
mix	0	0	0	0	0	0	0	0	0	0	ਮਿਕਸ
mixed	0	0	0	0	0	0	0	0	0	0	ਮਿਸ਼ਰਤ
mixture	0	0	0	0	0	0	0	0	0	0	ਮਿਸ਼ਰਣ
moan	0	0	0	1	0	0	0	1	0	0	ਰੋਣਾ
moat	0	0	0	0	0	0	0	0	0	1	ਖਾਈ
mob	1	0	0	1	0	1	0	0	0	0	ਭੀੜ
mobile	0	1	0	0	0	0	0	0	0	0	ਮੋਬਾਈਲ
mobility	0	0	0	0	0	0	0	0	0	0	ਗਤੀਸ਼ੀਲਤਾ
mobilization	0	0	0	0	0	0	0	0	0	0	ਗਤੀਸ਼ੀਲਤਾ
mobilize	0	0	0	0	0	0	0	0	0	0	ਲਾਮਬੰਦ ਕਰਨਾ
mockery	0	0	1	0	0	1	0	0	0	0	ਮਜ਼ਾਕ
mocking	1	0	1	0	0	1	0	1	0	0	ਮਜ਼ਾਕ ਉਡਾਉਣ
modal	0	0	0	0	0	0	0	0	0	0	ਮਾਡਲ
modality	0	0	0	0	0	0	0	0	0	0	ਢੰਗ
mode	0	0	0	0	0	0	0	0	0	0	ਮੋਡ
model	0	0	0	0	0	0	1	0	0	0	ਮਾਡਲ
modeler	0	0	0	0	0	0	0	0	0	0	ਮਾਡਲਰ
moderate	0	0	0	0	0	0	1	0	0	0	ਦਰਮਿਆਨੀ
moderately	0	0	0	0	0	0	0	0	0	0	ਔਸਤਨ
moderating	0	0	0	0	0	0	0	0	0	0	ਸੰਚਾਲਨ
moderation	0	0	0	0	0	0	0	0	0	0	ਸੰਜਮ
moderator	0	0	0	0	0	0	1	0	0	1	ਸੰਚਾਲਕ
modern	0	0	0	0	0	0	0	0	0	0	ਆਧੁਨਿਕ
modernism	0	0	0	0	0	0	0	0	0	0	ਆਧੁਨਿਕਤਾ
modest	0	0	0	0	0	0	1	0	0	1	ਮਾਮੂਲੀ
modesty	0	0	0	0	0	0	1	0	0	0	ਨਿਮਰਤਾ
modicum	0	0	0	0	0	0	0	0	0	0	ਮੋਡੀਕਮ
modifiable	0	0	0	0	0	0	0	0	0	0	ਸੋਧਣਯੋਗ
modification	0	0	0	0	0	0	0	0	0	0	ਸੋਧ
modified	0	0	0	0	0	0	0	0	0	0	ਸੋਧਿਆ
modify	0	0	0	0	0	0	0	0	1	0	ਸੋਧੋ
modulate	0	0	0	0	0	0	0	0	0	0	ਸੋਧਣਾ
modulation	0	0	0	0	0	0	0	0	0	0	ਮੋਡੂਲੇਸ਼ਨ
module	0	0	0	0	0	0	0	0	0	0	ਮੋਡੀਊਲ
modulus	0	0	0	0	0	0	0	0	0	0	ਮਾਡਿਊਲਸ
mogul	0	0	0	0	0	0	0	0	0	0	ਮੁਗਲ
moiety	0	0	0	0	0	0	0	0	0	0	moiety
moist	0	0	0	0	0	0	0	0	0	0	ਨਮੀ
moisture	0	0	0	0	0	0	0	0	0	0	ਨਮੀ
molar	0	0	0	0	0	0	0	0	0	0	ਮੋਲਰ
molasses	0	0	0	0	0	0	0	0	0	0	ਗੁੜ
mold	0	0	0	0	0	0	0	0	0	0	ਉੱਲੀ
molded	0	0	0	0	0	0	0	0	0	0	ਮੋਲਡ
molding	0	0	0	0	0	0	0	0	0	0	ਮੋਲਡਿੰਗ
moldy	0	0	0	0	0	0	0	0	0	0	ਉੱਲੀ
molecular	0	0	0	0	0	0	0	0	0	0	ਅਣੂ
molecule	0	0	0	0	0	0	0	0	0	0	ਅਣੂ
molestation	1	0	1	1	0	1	0	1	0	0	ਛੇੜਛਾੜ
molten	0	0	0	0	0	0	0	0	0	0	ਪਿਘਲੇ ਹੋਏ
moment	0	0	0	0	0	0	0	0	0	0	ਪਲ
momentary	0	0	0	0	0	0	0	0	0	0	ਪਲ-ਪਲ
momentous	0	0	0	0	0	0	0	0	0	0	ਮਹੱਤਵਪੂਰਨ
momentum	0	1	0	0	0	0	1	0	0	0	ਗਤੀ
monad	0	0	0	0	0	0	0	0	0	0	ਮੋਨਾਡ
monarch	0	0	0	0	0	0	0	0	0	0	ਬਾਦਸ਼ਾਹ
monarchy	0	0	0	0	0	0	0	0	0	0	ਰਾਜਸ਼ਾਹੀ
monastery	0	0	0	0	0	0	0	0	0	0	ਮੱਠ
monastic	0	0	0	0	0	0	0	0	0	0	ਮੱਠਵਾਦੀ
monetary	0	1	0	0	0	0	1	0	0	0	ਮੁਦਰਾ
money	1	1	0	0	1	0	1	0	1	1	ਪੈਸਾ
monk	0	0	0	0	0	0	1	0	0	1	ਭਿਕਸ਼ੂ
monkey	0	0	0	0	0	0	0	0	0	0	ਬਾਂਦਰ
monochrome	0	0	1	0	0	1	0	0	0	0	ਮੋਨੋਕ੍ਰੋਮ
monogamy	0	0	0	0	0	0	0	0	0	1	ਇੱਕ ਵਿਆਹ
monogram	0	0	0	0	0	0	0	0	0	0	ਮੋਨੋਗ੍ਰਾਮ
monograph	0	0	0	0	0	0	0	0	0	0	ਮੋਨੋਗ੍ਰਾਫ
monolayer	0	0	0	0	0	0	0	0	0	0	monolayer
monologue	0	0	0	0	0	0	0	0	0	0	ਮੋਨੋਲੋਗ
monopolist	0	0	0	0	0	1	0	0	0	0	ਏਕਾਧਿਕਾਰ
monopoly	0	0	0	0	0	0	0	0	0	0	ਏਕਾਧਿਕਾਰ
monotony	0	0	0	0	0	0	0	0	0	0	ਇਕਸਾਰਤਾ
monsoon	0	0	0	0	0	1	0	1	0	0	ਮਾਨਸੂਨ
monster	0	0	0	1	0	1	0	0	0	0	ਰਾਖਸ਼
monstrosity	1	0	1	1	0	1	0	0	1	0	ਭਿਆਨਕਤਾ
monte	0	0	0	0	0	0	0	0	0	0	ਮੋਂਟੇ
month	0	0	0	0	0	0	0	0	0	0	ਮਹੀਨਾ
monthly	0	0	0	0	0	0	0	0	0	0	ਮਹੀਨਾਵਾਰ
monument	0	0	0	0	0	0	1	0	0	0	ਸਮਾਰਕ
monumental	0	0	0	0	0	0	0	0	0	0	ਸਮਾਰਕ
moo	0	0	0	0	0	0	0	0	0	0	moo
moods	0	0	0	0	0	0	0	0	0	0	ਮੂਡ
moody	1	0	0	0	0	1	0	1	0	0	ਮੂਡੀ
moon	0	0	0	0	0	0	0	0	0	0	ਚੰਦ
moonlight	0	0	0	0	0	0	0	0	0	0	ਚੰਦਰਮਾ
moored	0	0	0	0	0	0	0	0	0	0	ਮੂਰਡ
mooring	0	0	0	0	0	0	0	0	0	0	ਮੂਰਿੰਗ
moorings	0	0	0	0	0	0	0	0	0	1	ਮੂਰਿੰਗ
moorland	0	0	0	0	0	0	0	0	0	0	ਮੂਰਲੈਂਡ
moose	0	0	0	0	0	0	0	0	0	0	ਮੂਸ
moot	0	0	0	0	0	1	0	0	0	0	ਮੂਟ
mooted	0	0	0	0	0	0	0	0	0	0	ਮੂਟ ਕੀਤਾ
mop	0	0	0	0	0	0	0	0	0	0	ਮੋਪ
moral	1	0	0	0	0	0	1	0	0	1	ਨੈਤਿਕ
morality	0	0	0	0	0	0	1	0	0	1	ਨੈਤਿਕਤਾ
morals	1	1	1	0	1	0	1	0	1	1	ਨੈਤਿਕਤਾ
morass	0	0	0	0	0	0	0	0	0	0	ਦਲਦਲ
moratorium	0	0	0	0	0	0	0	0	0	0	ਮੋਰਟੋਰੀਅਮ
morbid	0	0	0	0	0	1	0	1	0	0	ਰੋਗੀ
morbidity	1	0	1	1	0	1	0	1	0	0	ਰੋਗ
morgue	0	0	1	1	0	1	0	1	0	0	ਮੁਰਦਾਘਰ
moribund	0	0	0	0	0	1	0	1	0	0	ਮਰੀਬੰਡ
morn	0	1	0	0	0	0	0	0	0	0	ਸਵੇਰ
morning	0	0	0	0	0	0	0	0	0	0	ਸਵੇਰ
moron	0	0	0	0	0	1	0	0	0	0	ਬੇਵਕੂਫ਼
moronic	0	0	0	0	0	1	0	0	0	0	ਮੂਰਖ
morphine	0	0	0	0	0	0	0	0	0	0	ਮੋਰਫਿਨ
morphism	0	0	0	0	0	0	0	0	0	0	ਰੂਪਵਾਦ
morphology	0	0	0	0	0	0	0	0	0	0	ਰੂਪ ਵਿਗਿਆਨ
morrow	0	1	0	0	0	0	0	0	0	0	ਕੱਲ੍ਹ
morsel	0	0	0	0	0	1	0	0	0	0	ਬੁਰਕੀ
mortal	0	0	0	0	0	1	0	0	0	0	ਪ੍ਰਾਣੀ
mortality	1	0	0	1	0	1	0	1	0	0	ਮੌਤ ਦਰ
mortar	0	0	0	0	0	0	1	0	0	0	ਮੋਰਟਾਰ
mortgage	0	0	0	1	0	0	0	0	0	0	ਮੌਰਗੇਜ
mortgagee	0	0	0	0	0	0	0	0	0	1	ਗਿਰਵੀ ਰੱਖਣ ਵਾਲਾ
mortgagor	0	0	0	1	0	0	0	0	0	0	ਗਿਰਵੀਨਾਮਾ
mortification	0	1	1	1	0	1	0	1	0	0	ਮੌਤ
mortuary	0	0	0	1	0	1	0	1	0	0	ਮੁਰਦਾਘਰ
mosaic	0	0	0	0	0	0	0	0	0	0	ਮੋਜ਼ੇਕ
mosquito	1	0	1	0	0	1	0	0	0	0	ਮੱਛਰ
moss	0	0	0	0	0	0	0	0	0	0	ਕਾਈ
mossy	0	0	0	0	0	0	0	0	0	0	ਮੋਸੀ
mote	0	0	0	0	0	0	0	0	0	0	ਮੋਟ
moth	0	0	0	0	0	0	0	0	0	0	ਕੀੜਾ
mother	0	1	0	0	1	1	1	1	0	1	ਮਾਂ
motherhood	0	0	0	0	1	0	1	0	0	1	ਮਾਂ
motion	0	1	0	0	0	0	0	0	0	0	ਮੋਸ਼ਨ
motionless	0	0	0	0	0	0	0	0	0	0	ਗਤੀਹੀਨ
motive	0	0	0	0	0	0	1	0	0	0	ਮਨੋਰਥ
motley	0	0	0	0	0	0	0	0	0	0	ਮੋਟਲੀ
motor	0	0	0	0	0	0	0	0	0	0	ਮੋਟਰ
motorbike	0	0	0	0	0	0	0	0	0	0	ਮੋਟਰਸਾਈਕਲ
motorcycle	0	0	0	0	0	0	0	0	0	0	ਮੋਟਰਸਾਈਕਲ
motte	0	0	0	0	0	0	0	0	0	0	ਮੋਟੇ
mottled	0	0	0	0	0	0	0	0	0	0	ਮਸਤ
motto	0	0	0	0	0	0	0	0	0	0	ਆਦਰਸ਼
mould	0	0	0	0	0	0	0	0	0	0	ਉੱਲੀ
mound	0	0	0	0	0	0	0	0	0	0	ਟੀਲਾ
mount	0	0	0	0	0	0	0	0	0	0	ਮਾਊਂਟ
mountain	0	1	0	0	0	0	0	0	0	0	ਪਹਾੜ
mountaineer	0	0	0	0	0	0	0	0	0	0	ਪਰਬਤਾਰੋਹੀ
mountainous	0	0	0	0	0	0	0	0	0	0	ਪਹਾੜੀ
mourn	0	0	0	0	0	1	0	1	0	0	ਸੋਗ
mournful	1	0	0	1	0	1	0	1	0	0	ਸੋਗਮਈ
mourning	0	0	0	0	0	1	0	1	0	0	ਸੋਗ
mouse	0	0	0	0	0	0	0	0	0	0	ਮਾਊਸ
moustache	0	0	0	0	0	0	0	0	0	0	ਮੁੱਛਾਂ
mouth	0	0	0	0	0	0	0	0	1	0	ਮੂੰਹ
mouthful	0	0	1	0	0	0	0	0	0	0	ਮੂੰਹਦਾਰ
mouthpiece	0	0	0	0	0	0	0	0	0	0	ਮੂੰਹ ਦਾ ਟੁਕੜਾ
movable	0	0	0	0	0	0	1	0	0	0	ਚੱਲਣਯੋਗ
move	0	0	0	0	0	0	0	0	0	0	ਹਿਲਾਓ
movement	0	0	0	0	0	0	0	0	0	0	ਅੰਦੋਲਨ
mover	0	0	0	0	0	0	1	0	0	0	ਮੂਵਰ
movie	0	0	0	0	0	0	0	0	0	0	ਫਿਲਮ
moving	0	0	0	0	0	0	0	0	0	0	ਚਲਣਾ
mow	0	0	0	0	0	0	0	0	0	0	ਕਟਾਈ
muck	0	0	1	0	0	1	0	0	0	0	ਗੋਬਰ
mucous	0	0	1	0	0	0	0	0	0	0	ਲੇਸਦਾਰ
mucus	0	0	1	0	0	0	0	0	0	0	ਬਲਗ਼ਮ
mud	0	0	0	0	0	1	0	0	0	0	ਚਿੱਕੜ
muddle	0	0	0	0	0	1	0	0	0	0	ਗੜਬੜ
muddled	0	0	0	0	0	1	0	0	0	0	ਗੜਬੜ
muddy	0	0	1	0	0	1	0	0	0	0	ਚਿੱਕੜ
muff	1	0	1	0	0	1	0	0	0	0	muff
muffled	0	0	0	0	0	0	0	0	0	0	ਮੱਫਲ ਕੀਤਾ
muffler	0	0	0	0	0	0	0	0	0	0	ਮਫਲਰ
mug	1	0	0	1	0	1	1	1	0	0	ਮੱਗ
mule	1	0	0	0	0	1	0	0	0	1	ਖੱਚਰ
multilateral	0	0	0	0	0	0	0	0	0	0	ਬਹੁਪੱਖੀ
multiple	0	0	0	0	0	0	0	0	0	0	ਮਲਟੀਪਲ
multiplex	0	0	0	0	0	0	0	0	0	0	ਮਲਟੀਪਲੈਕਸ
multiplication	0	0	0	0	0	0	0	0	0	0	ਗੁਣਾ
multiplicity	0	0	0	0	0	0	0	0	0	0	ਬਹੁਲਤਾ
multiplied	0	0	0	0	0	0	0	0	0	0	ਗੁਣਾ
multiplier	0	0	0	0	0	0	0	0	0	0	ਗੁਣਕ
multiply	0	0	0	0	0	0	0	0	0	0	ਗੁਣਾ
multitude	0	0	0	0	0	0	0	0	0	0	ਭੀੜ
mum	0	0	0	1	0	1	0	0	0	0	ਮੰਮੀ
mumble	0	0	0	0	0	1	0	0	0	0	ਬੁੜਬੁੜਾਉਣਾ
mummy	0	0	0	0	0	0	0	0	0	0	ਮੰਮੀ
mumps	0	0	0	0	0	1	0	0	0	0	ਕੰਨ ਪੇੜੇ
munch	0	0	0	0	0	0	0	0	0	0	ਚੂੜਾ
mundane	0	0	0	0	0	0	0	0	0	0	ਦੁਨਿਆਵੀ
municipal	0	0	0	0	0	0	0	0	0	0	ਮਿਉਨਿਸਪਲ
municipality	0	0	0	0	0	0	0	0	0	0	ਨਗਰਪਾਲਿਕਾ
mural	0	0	0	0	0	0	0	0	0	0	ਕੰਧ-ਚਿੱਤਰ
murder	1	0	1	1	0	1	0	1	1	0	ਕਤਲ
murderer	1	0	1	1	0	1	0	1	0	0	ਕਾਤਲ
murderous	1	0	1	1	0	1	0	1	1	0	ਕਾਤਲਾਨਾ
murky	0	0	1	0	0	1	0	1	0	0	ਧੁੰਦਲਾ
murmur	0	0	0	0	0	0	0	0	0	0	ਬੁੜਬੁੜਾਉਣਾ
muscle	0	0	0	0	0	0	0	0	0	0	ਮਾਸਪੇਸ਼ੀ
muscular	0	0	0	0	0	0	1	0	0	0	ਮਾਸਪੇਸ਼ੀ
muse	0	0	0	0	0	0	0	0	0	0	ਮਿਊਜ਼
muses	0	0	0	0	0	0	0	0	0	0	ਮਿਊਜ਼
museum	0	0	0	0	0	0	0	0	0	0	ਅਜਾਇਬ ਘਰ
mush	0	0	0	0	0	0	0	0	0	0	mush
mushroom	0	0	0	0	0	0	0	0	0	0	ਖੁੰਭ
music	0	0	0	0	1	0	1	1	0	0	ਸੰਗੀਤ
musical	1	1	0	0	1	0	1	1	1	1	ਸੰਗੀਤਕ
musician	0	0	0	0	0	0	0	0	0	0	ਸੰਗੀਤਕਾਰ
musing	0	0	0	0	0	0	0	0	0	0	ਸੋਚਣਾ
musk	0	0	0	0	0	0	0	0	0	0	ਕਸਤੂਰੀ
musket	0	0	0	1	0	0	0	0	0	0	ਮਸਕਟ
muslin	0	0	0	0	0	0	0	0	0	0	ਮਲਮਲ
muss	0	0	0	0	0	1	0	0	0	0	ਮੱਸ
mustang	0	0	0	0	0	0	0	0	0	0	mustang
mustard	0	0	0	0	0	0	0	0	0	0	ਰਾਈ
muster	0	0	0	0	0	0	0	0	0	0	ਇਕੱਠਾ ਕਰੋ
musty	0	0	1	0	0	1	0	0	0	0	ਮਸਤ
mutable	0	1	0	0	0	0	1	0	0	0	ਪਰਿਵਰਤਨਸ਼ੀਲ
mutant	0	0	0	0	0	1	0	0	0	0	ਪਰਿਵਰਤਨਸ਼ੀਲ
mutation	0	0	0	0	0	0	0	0	0	0	ਪਰਿਵਰਤਨ
mutilated	0	0	1	0	0	1	0	0	0	0	ਵਿਗਾੜਿਆ
mutilation	1	0	1	1	0	1	0	1	0	0	ਵਿਗਾੜ
mutiny	1	0	1	1	0	1	0	0	1	0	ਬਗਾਵਤ
mutter	1	0	0	0	0	1	0	0	0	0	ਬੁੜਬੁੜ
mutton	0	0	0	0	0	0	0	0	0	0	ਮੱਟਨ
mutual	0	0	0	0	0	0	1	0	0	0	ਆਪਸੀ
mutually	0	0	0	0	0	0	0	0	0	0	ਆਪਸੀ
muzzle	0	0	0	1	0	1	0	0	0	0	ਮੂੰਹ
myopia	1	0	0	0	0	1	0	1	0	0	myopia
myopic	0	0	0	0	0	0	0	0	0	0	myopic
myriad	0	0	0	0	0	0	0	0	0	0	ਅਣਗਿਣਤ
mysterious	0	1	0	1	0	0	0	0	1	0	ਰਹੱਸਮਈ
mystery	0	1	0	0	0	0	0	0	1	0	ਰਹੱਸ
mystic	0	0	0	0	0	0	0	0	1	0	ਰਹੱਸਵਾਦੀ
mystical	0	0	0	0	0	0	0	0	0	0	ਰਹੱਸਵਾਦੀ
mysticism	0	0	0	0	0	0	0	0	0	0	ਰਹੱਸਵਾਦ
myth	0	0	0	0	0	0	0	0	0	0	ਮਿੱਥ
mythic	0	0	0	0	0	0	0	0	0	0	ਮਿਥਿਹਾਸਕ
mythical	0	0	0	0	0	0	0	0	0	0	ਮਿਥਿਹਾਸਕ
mythological	0	0	0	0	0	0	0	0	0	0	ਮਿਥਿਹਾਸਿਕ
mythology	0	0	0	0	0	0	0	0	0	0	ਮਿਥਿਹਾਸ
nab	0	0	0	0	0	1	0	0	1	0	ਫੜੋ
nadir	0	0	0	0	0	1	0	0	0	0	ਨਾਦਿਰ
nag	1	0	0	0	0	1	0	0	0	0	ਨਾਗ
nail	0	0	0	0	0	0	0	0	0	0	ਮੇਖ
naive	0	0	0	0	0	1	0	0	0	0	ਭੋਲਾ
naked	0	0	0	0	0	0	0	0	0	0	ਨੰਗੀ
named	0	0	0	0	0	0	0	0	0	0	ਨਾਮ ਦਿੱਤਾ ਗਿਆ
nameless	0	0	1	0	0	1	0	0	0	0	ਬੇਨਾਮ
namesake	0	0	0	0	0	0	0	0	0	0	ਨਾਮ
naming	0	0	0	0	0	0	0	0	0	0	ਨਾਮਕਰਨ
nanny	0	0	0	0	0	0	0	0	0	0	ਨਾਨੀ
nanometer	0	0	0	0	0	0	0	0	0	0	ਨੈਨੋਮੀਟਰ
nap	0	0	0	0	1	0	1	0	0	0	ਝਪਕੀ
nape	0	0	0	0	0	0	0	0	0	0	nape
napkin	0	0	0	0	0	0	0	1	0	0	ਰੁਮਾਲ
napping	0	0	0	0	0	0	0	0	0	0	ਝਪਕੀ
nappy	0	0	1	0	0	1	0	0	0	0	ਕੱਛੀ
narcotic	0	0	0	0	0	1	0	0	0	0	ਨਸ਼ੀਲੇ ਪਦਾਰਥ
narrate	0	0	0	0	0	0	0	0	0	0	ਬਿਆਨ ਕਰੋ
narration	0	0	0	0	0	0	0	0	0	0	ਬਿਰਤਾਂਤ
narrative	0	0	0	0	0	0	0	0	0	0	ਬਿਰਤਾਂਤ
narrator	0	0	0	0	0	0	0	0	0	0	ਕਥਾਵਾਚਕ
narrow	0	0	0	0	0	0	0	0	0	0	ਤੰਗ
narrowing	0	0	0	0	0	0	0	0	0	0	ਤੰਗ ਕਰਨਾ
nascent	0	1	0	0	0	0	0	0	0	0	ਨਵਜਾਤ
nasty	1	0	1	1	0	1	0	1	0	0	ਗੰਦਾ
natal	0	0	0	0	0	0	0	0	0	0	ਜਨਮ
nation	0	0	0	0	0	0	0	0	0	1	ਕੌਮ
national	0	0	0	0	0	0	0	0	0	0	ਰਾਸ਼ਟਰੀ
nationality	0	0	0	0	0	0	0	0	0	0	ਕੌਮੀਅਤ
native	0	0	0	0	0	0	0	0	0	0	ਜੱਦੀ
nativity	0	0	0	0	0	0	0	0	0	0	ਜਨਮ
naturalist	0	0	0	0	0	0	1	0	0	0	ਕੁਦਰਤਵਾਦੀ
naturalization	0	0	0	0	0	0	0	0	0	0	ਕੁਦਰਤੀਕਰਨ
naturalized	0	0	0	0	0	0	0	0	0	0	ਨੈਚੁਰਲਾਈਜ਼ਡ
naturally	0	0	0	0	0	0	0	0	0	0	ਕੁਦਰਤੀ ਤੌਰ 'ਤੇ
nature	0	0	0	0	0	0	0	0	0	0	ਕੁਦਰਤ
naught	0	0	0	0	0	0	0	0	0	0	ਕੁਝ ਨਹੀਂ
naughty	0	0	0	0	0	1	0	0	0	0	ਸ਼ਰਾਰਤੀ
nausea	0	0	1	0	0	1	0	0	0	0	ਮਤਲੀ
nauseous	0	0	1	0	0	1	0	1	0	0	ਮਤਲੀ
nautical	0	0	0	0	0	0	0	0	0	0	ਸਮੁੰਦਰੀ
naval	0	0	0	0	0	0	0	0	0	0	ਜਲ ਸੈਨਾ
nave	0	0	0	0	0	0	0	0	0	0	nave
navel	0	0	0	0	0	0	0	0	0	0	ਨਾਭੀ
navigable	0	1	0	0	0	0	1	0	0	0	ਨੇਵੀਗੇਬਲ
navigate	0	0	0	0	0	0	0	0	0	0	ਨੈਵੀਗੇਟ
navigation	0	0	0	0	0	0	0	0	0	0	ਨੇਵੀਗੇਸ਼ਨ
navigator	0	1	0	0	0	0	0	0	0	1	ਨੇਵੀਗੇਟਰ
navy	0	0	0	0	0	0	0	0	0	0	ਜਲ ਸੈਨਾ
nay	0	0	0	0	0	1	0	0	0	0	ਨਹੀਂ
neatly	0	0	0	0	0	0	1	0	0	0	ਸਾਫ਼-ਸਾਫ਼
nebula	0	0	0	0	0	0	0	0	0	0	ਨੇਬੁਲਾ
nebulae	0	0	0	0	0	0	0	0	0	0	ਨੇਬੁਲਾ
nebulous	0	0	0	0	0	0	0	0	0	0	nebulous
necessarily	0	0	0	0	0	0	0	0	0	0	ਜ਼ਰੂਰੀ ਤੌਰ 'ਤੇ
necessitate	0	0	0	0	0	0	0	0	0	0	ਜ਼ਰੂਰੀ
necessities	0	0	0	0	0	0	0	0	0	0	ਲੋੜਾਂ
necessity	0	0	0	0	0	0	0	1	0	0	ਲੋੜ
neck	0	0	0	0	0	0	0	0	0	0	ਗਰਦਨ
necklace	0	0	0	0	0	0	0	0	0	0	ਹਾਰ
necrosis	0	0	0	0	0	0	0	0	0	0	necrosis
nectar	0	0	0	0	0	0	1	0	0	0	ਅੰਮ੍ਰਿਤ
needful	0	0	0	0	0	1	0	0	0	0	ਲੋੜੀਂਦਾ
needle	0	0	0	0	0	0	1	0	0	0	ਸੂਈ
needless	0	0	0	0	0	0	0	0	0	0	ਬੇਲੋੜਾ
needy	0	0	0	0	0	1	0	0	0	0	ਲੋੜਵੰਦ
nefarious	0	0	1	1	0	1	0	1	1	0	ਨਾਪਾਕ
negation	1	0	0	0	0	1	0	0	0	0	ਨਕਾਰਾ
negative	0	0	0	0	0	1	0	1	0	0	ਨਕਾਰਾਤਮਕ
neglect	0	0	0	0	0	1	0	0	0	0	ਅਣਗਹਿਲੀ
neglected	1	0	1	0	0	1	0	1	0	0	ਅਣਗੌਲਿਆ
neglecting	0	0	0	0	0	1	0	0	0	0	ਅਣਗਹਿਲੀ
