English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Frisian Word
operations	0	0	0	0	0	0	0	0	0	0	operaasjes
operative	0	0	0	0	0	0	0	0	0	0	operative
operator	0	0	0	0	0	0	0	0	0	0	operator
ophthalmic	0	0	0	0	0	0	0	0	0	0	oftalmysk
ophthalmologist	0	0	0	0	0	0	0	0	0	0	oogarts
opiate	0	0	0	0	0	1	0	0	0	0	opiate
opinion	0	0	0	0	0	0	0	0	0	0	opiny
opinionated	1	0	0	0	0	1	0	0	0	0	miening
opium	1	0	1	1	0	1	0	1	0	0	opium
opponent	1	1	1	1	0	1	0	0	0	0	tsjinstander
opportune	0	0	0	0	1	0	1	0	0	0	opportune
opportunism	0	0	0	0	0	0	0	0	0	0	opportunisme
opportunity	0	1	0	0	0	0	1	0	0	0	gelegenheid
oppose	0	0	0	0	0	1	0	0	0	0	fersette
opposed	1	0	0	1	0	1	0	0	0	0	ferset
opposing	0	0	0	0	0	0	0	0	0	0	tsjinoerstelde
opposite	0	0	0	0	0	0	0	0	0	0	tsjinoer
opposites	0	0	0	0	0	0	0	0	0	0	tsjinstellingen
opposition	1	0	0	0	0	1	0	0	0	0	opposysje
oppress	1	0	1	1	0	1	0	1	0	0	ûnderdrukke
oppression	1	0	1	1	0	1	0	1	0	0	ûnderdrukking
oppressive	1	0	1	1	0	1	0	1	0	0	ûnderdrukkend
oppressor	1	0	0	1	0	1	0	1	0	0	ûnderdrukker
optic	0	0	0	0	0	0	0	0	0	0	optic
optical	0	0	0	0	0	0	0	0	0	0	optyske
optics	0	0	0	0	0	0	0	0	0	0	optyk
optimism	0	1	0	0	1	0	1	0	1	1	optimisme
optimist	0	0	0	0	0	0	1	0	0	1	optimist
option	0	0	0	0	0	0	1	0	0	0	opsje
optional	0	0	0	0	0	0	1	0	0	0	fakultatyf
optionally	0	0	0	0	0	0	0	0	0	0	opsjoneel
options	0	0	0	0	0	0	0	0	0	0	opsjes
optometrist	0	0	0	0	0	0	0	0	0	0	optometrist
opulence	0	0	0	0	0	0	0	0	0	0	oerfloed
opulent	0	0	0	0	0	0	0	0	0	0	weelderich
opus	0	0	0	0	0	0	0	0	0	0	opus
oracle	0	1	0	0	0	0	1	0	0	1	orakel
oral	0	0	0	0	0	0	0	0	0	0	oral
orange	0	0	0	0	0	0	0	0	0	0	oranje
oration	0	0	0	0	0	0	1	0	0	0	oraasje
orator	0	0	0	0	0	0	0	0	0	0	redenaar
oratory	0	0	0	0	0	0	0	0	0	0	oratory
orb	0	0	0	0	0	0	0	0	0	0	orb
orbit	0	0	0	0	0	0	0	0	0	0	baan
orbiting	0	0	0	0	0	0	0	0	0	0	baan
orbs	0	0	0	0	0	0	0	0	0	0	orbs
orc	1	0	1	1	0	1	0	0	0	0	orc
orchard	0	0	0	0	0	0	0	0	0	0	boomgaard
orchestra	1	0	0	0	1	0	1	1	0	1	orkest
ordained	0	0	0	0	0	0	1	0	0	1	ornearre
ordeal	1	0	0	0	0	1	0	0	1	0	beproeving
order	0	0	0	0	0	0	0	0	0	0	oarder
orderly	0	0	0	0	0	0	1	0	0	0	oarderlik
ordinance	0	0	0	0	0	0	0	0	0	1	feroardering
ordinary	0	0	0	0	0	0	0	0	0	0	gewoan
ordination	0	1	0	0	1	0	1	0	0	1	ordinaasje
ordnance	0	0	0	1	0	1	0	0	0	0	wapens
ore	0	0	0	0	0	0	0	0	0	0	erts
oregano	0	0	0	0	0	0	0	0	0	0	oregano
organ	0	1	0	0	1	0	0	0	0	0	orgaan
organic	0	0	0	0	0	0	1	0	0	0	organysk
organism	0	0	0	0	0	0	0	0	0	0	organisme
organist	0	0	0	0	0	0	0	0	0	0	oargelist
organization	0	1	0	0	1	0	1	0	1	1	organisaasje
organize	0	0	0	0	0	0	1	0	0	0	organisearje
organized	0	0	0	0	0	0	1	0	0	0	organisearre
orgasm	0	1	0	0	1	0	1	0	0	0	orgasme
orgies	0	0	0	0	0	0	0	0	0	0	orgies
orient	0	0	0	0	0	0	0	0	0	0	oriïntearje
oriental	0	0	0	0	0	0	0	0	0	0	oriïntaalsk
orientation	0	0	0	0	0	0	0	0	0	0	oriïntaasje
orifice	0	0	0	0	0	0	0	0	0	0	iepening
origin	0	0	0	0	0	0	0	0	0	0	oarsprong
originality	0	0	0	0	0	0	1	0	1	0	orizjinaliteit
originate	0	0	0	0	0	0	0	0	0	0	oarsprong
origination	0	0	0	0	0	0	0	0	0	0	oarsprong
originator	0	0	0	0	0	0	0	0	0	0	oarsprong
ornament	0	0	0	0	0	0	0	0	0	0	ornament
ornamental	0	0	0	0	0	0	0	0	0	0	ornamental
ornamentation	0	0	0	0	0	0	0	0	0	0	ornamentaasje
ornamented	0	0	0	0	0	0	1	0	0	0	ornamented
ornate	0	0	0	0	0	0	1	0	0	0	sierlik
orphan	0	0	0	1	0	1	0	1	0	0	wees
orthodox	0	0	0	0	0	0	0	0	0	0	ortodokse
orthodoxy	0	0	0	0	0	0	0	0	0	1	ortodoksy
orthogonal	0	0	0	0	0	0	0	0	0	0	ortogonaal
oscillate	0	0	0	0	0	0	0	0	0	0	oscillere
oscillating	0	0	0	0	0	0	0	0	0	0	oscillating
oscillation	0	0	0	0	0	0	0	0	0	0	oscillaasje
oscillatory	0	0	0	0	0	0	0	0	0	0	oscillatory
ostensible	0	0	0	0	0	0	0	0	0	0	skynber
ostensibly	0	0	0	0	0	1	0	0	0	0	skynber
ostrich	0	0	0	0	0	0	0	0	0	0	ostrich
otto	0	0	0	0	0	0	0	0	0	0	otto
ottoman	0	0	0	0	0	0	0	0	0	0	ottoman
ounce	0	0	0	0	0	0	0	0	0	0	ounce
oust	1	0	0	0	0	1	0	1	0	0	útsette
outbreak	0	0	0	0	0	0	0	0	0	0	útbarst
outburst	1	0	0	1	1	1	1	1	1	0	útbarsting
outcast	0	0	1	1	0	1	0	1	0	0	útstoarn
outcome	0	0	0	0	0	0	1	0	0	0	útkomst
outcry	1	0	0	1	0	1	0	0	1	0	útroppen
outdo	0	1	0	0	0	0	1	0	0	0	outdo
outdoor	0	0	0	0	0	0	0	0	0	0	bûtendoar
outfit	0	0	0	0	0	0	0	0	0	0	outfit
outgrow	0	0	0	0	0	0	0	0	0	0	útgroeie
outgrowth	0	0	0	0	0	0	0	0	0	0	útgroeid
outhouse	0	0	1	0	0	1	0	0	0	0	útfanhûs
outing	0	0	0	0	0	0	0	0	0	0	útstapke
outlandish	0	0	0	0	0	1	0	0	0	0	bûtenlânske
outlast	0	0	0	0	0	0	0	0	0	0	úthâlde
outlaw	0	0	0	0	0	1	0	0	0	0	outlaw
outlet	0	0	0	0	0	0	0	0	0	0	outlet
outline	0	0	0	0	0	0	0	0	0	0	outline
outlines	0	0	0	0	0	0	0	0	0	0	sketsen
outlook	0	0	0	0	0	0	0	0	0	0	útsjoch
outlying	0	0	0	0	0	0	0	0	0	0	bûtendoar
outnumber	0	0	0	0	0	0	0	0	0	0	outnumber
outpost	0	0	0	1	0	0	0	0	0	0	bûtenpost
outpouring	0	0	0	0	0	0	0	0	0	0	útstjit
output	0	0	0	0	0	0	0	0	0	0	útfier
outrage	1	0	1	0	0	1	0	0	0	0	skande
outrageous	0	0	0	0	0	0	0	0	1	0	skandalich
outright	0	0	0	0	0	0	0	0	0	0	rjochtfeardich
outrun	0	0	0	0	0	0	0	0	0	0	útrinne
outset	0	0	0	0	0	0	0	0	0	0	begjin
outsider	0	0	0	1	0	0	0	0	0	0	bûtensteander
outskirts	0	0	0	0	0	0	0	0	0	0	bûtenwiken
outspoken	0	0	0	0	0	0	0	0	0	0	útsprutsen
outstanding	0	0	0	0	1	1	1	0	0	0	opmerklik
outstretched	0	0	0	0	0	0	0	0	0	0	útstutsen
outward	0	0	0	0	0	0	1	0	0	0	bûten
outwards	0	0	0	0	0	0	0	0	0	0	nei bûten
outweigh	0	0	0	0	0	0	0	0	0	0	oerwicht
oval	0	0	0	0	0	0	0	0	0	0	ovaal
ovary	0	0	0	0	0	0	0	0	0	0	ovary
ovate	0	0	0	0	0	0	0	0	0	0	ovaal
ovation	0	0	0	0	0	1	0	1	0	0	ovaasje
oven	0	0	0	0	0	0	0	0	0	0	oven
overalls	0	0	0	0	0	0	0	0	0	0	overalls
overbearing	1	0	0	0	0	1	0	0	0	0	oermoedich
overburden	0	0	0	0	0	1	0	0	0	0	oerlêst
overcast	0	0	0	0	0	1	0	0	0	0	bewolkt
overcharged	0	0	0	0	0	0	0	0	0	0	oerladen
overcoat	0	0	0	0	0	0	0	0	0	0	oerjas
overdo	0	0	0	0	0	1	0	0	0	0	oerdriuwe
overdose	0	0	0	0	0	1	0	0	0	0	oerdosis
overdue	0	1	0	0	0	1	0	1	1	0	efterstallich
overestimate	0	0	0	0	0	0	0	0	1	0	oerskatte
overestimated	0	0	0	0	0	1	0	0	0	0	oerskatte
overflow	0	0	0	0	0	1	0	0	0	0	oerstreame
overflowing	0	0	0	0	0	0	0	0	0	0	oerrinnend
overgrown	0	0	0	0	0	1	0	0	0	0	oergroeid
overgrowth	0	0	0	0	0	0	0	0	0	0	oergroei
overhanging	0	0	0	0	0	0	0	0	0	0	oerhingjende
overhaul	0	0	0	0	0	0	0	0	0	0	oerhaal
overhead	0	0	0	0	0	0	0	0	0	0	boppe
overjoyed	0	0	0	0	1	0	1	0	0	0	oergelokkich
overlaid	0	0	0	0	0	0	0	0	0	0	oerlein
overlap	0	0	0	0	0	0	0	0	0	0	oerlaapje
overlay	0	0	0	0	0	0	0	0	0	0	oerlêst
overload	0	0	0	0	0	1	0	1	0	0	oerlêst
overlying	0	0	0	0	0	0	0	0	0	0	oerlizzend
overpaid	0	0	0	0	0	1	0	0	0	0	tefolle betelle
overpass	0	0	0	0	0	0	0	0	0	0	oergong
overpower	0	0	0	0	0	1	0	0	0	0	oermacht
overpowering	1	0	0	1	0	1	0	0	0	0	oermânsk
overpriced	1	0	1	0	0	1	0	1	0	0	te djoer
override	0	0	0	0	0	0	0	0	0	0	oerskriuwe
overrule	0	0	0	0	0	0	0	0	0	0	oerhearskje
overseer	0	0	0	0	0	0	0	0	0	0	tafersjochhâlder
overshadow	0	0	0	0	0	0	0	0	0	0	oerskaad
oversight	0	0	0	0	0	1	0	0	0	0	tafersjoch
overstate	0	0	0	0	0	0	0	0	0	0	overstate
overstock	0	0	0	0	0	0	0	0	0	0	oerstock
overt	0	0	0	1	0	0	0	0	0	0	oertsjûge
overtake	0	0	0	0	0	0	0	0	0	0	oerhelje
overtaken	0	0	0	0	0	0	0	0	0	0	ynhelle
overthrow	0	1	0	1	0	1	0	0	0	0	omkeare
overture	0	1	0	0	0	0	0	0	0	0	ouverture
overturn	0	0	0	0	0	1	0	0	0	0	omslaan
overwhelm	0	0	0	0	0	1	0	0	0	0	oerweldigje
overwhelmed	0	0	0	0	0	1	0	1	0	0	oerstjoer
overwhelming	0	0	0	0	0	0	1	0	0	0	oerweldigjend
overzealous	0	0	0	0	0	0	0	0	0	0	oeriverich
owe	0	0	0	0	0	0	0	0	0	0	skuldich
owing	1	1	1	1	0	1	0	1	0	1	skuldich
owner	0	0	0	0	0	0	0	0	0	0	eigner
ownership	0	0	0	0	0	0	1	0	0	0	eigendom
ox	0	0	0	0	0	0	0	0	0	0	okse
oxidation	0	0	0	0	0	1	0	0	0	0	oksidaasje
oxygen	0	0	0	0	0	0	0	0	0	0	soerstof
oxymoron	0	0	0	0	0	0	0	0	0	0	oksymoron
oyster	0	0	0	0	0	0	0	0	0	0	oester
pace	0	0	0	0	0	0	0	0	0	0	tempo
pacific	0	0	0	0	0	0	1	0	0	0	pacific
pacify	0	0	0	0	0	0	0	0	0	0	pacify
pack	0	0	0	0	0	0	0	0	0	0	pakke
package	0	0	0	0	0	0	0	0	0	0	pakket
packer	0	0	0	0	0	0	0	0	0	0	packer
packet	0	0	0	0	0	0	0	0	0	0	pakket
pact	0	0	0	0	0	0	0	0	0	1	pakt
pad	0	0	0	0	0	0	1	0	0	0	pad
padding	0	0	0	0	0	0	1	0	0	0	padding
paddle	0	1	0	0	0	0	1	0	0	0	paddle
paddock	0	0	0	0	0	0	0	0	0	0	paddock
paddy	0	0	0	0	0	0	0	0	0	0	paddy
padlock	0	0	0	0	0	0	0	0	0	0	hangslot
padre	0	0	0	0	0	0	0	0	0	0	padre
pagan	0	0	0	0	0	0	0	0	0	0	heidensk
paganism	0	0	0	0	0	0	0	0	0	0	heidendom
page	0	0	0	0	0	0	0	0	0	0	side
pageant	0	0	0	0	0	0	0	0	0	0	optocht
pagination	0	0	0	0	0	0	0	0	0	0	paginaasje
pagoda	0	0	0	0	0	0	0	0	0	0	pagoade
pail	0	0	0	0	0	0	0	0	0	0	pail
pain	0	0	0	1	0	1	0	1	0	0	pine
pained	0	0	0	1	0	1	0	1	0	0	pynlik
painful	1	0	1	1	0	1	0	1	0	0	pynlik
painfully	0	0	0	0	0	1	0	1	0	0	pynlik
painless	0	0	0	0	0	0	0	0	0	0	pynleas
pains	0	0	0	0	0	1	0	0	0	0	smerten
painstaking	0	0	0	0	0	0	0	0	0	0	mêst
paint	0	0	0	0	0	0	0	0	0	0	fervje
painted	0	0	0	0	0	0	0	0	0	0	skildere
painter	0	0	0	0	0	0	0	0	0	0	skilder
painting	0	0	0	0	0	0	0	0	0	0	skilderij
pair	0	0	0	0	0	0	0	0	0	0	pear
pajamas	0	0	0	0	0	0	0	0	0	0	pyjama
pal	0	0	0	0	0	0	0	0	0	0	pal
palace	0	0	0	0	0	0	0	0	0	0	paleis
palatable	0	0	0	0	0	0	1	0	0	0	smakelijk
palate	0	0	0	0	0	0	0	0	0	0	smakke
paleontology	0	0	0	0	0	0	0	0	0	0	paleontology
palette	0	0	0	0	0	0	0	0	0	0	palet
pall	0	0	0	0	0	0	0	0	0	0	pall
palladium	0	0	0	0	0	0	0	0	0	0	palladium
pallet	0	0	0	0	0	0	0	0	0	0	pallet
palliative	0	0	0	0	0	0	1	0	0	0	palliative
palm	0	0	0	0	0	0	0	0	0	0	palm
palmer	0	0	0	0	0	0	0	0	0	0	palmer
palpable	0	0	0	0	0	0	0	0	1	0	taastber
palsy	0	0	1	1	0	1	0	1	0	0	ferlamming
paltry	0	0	0	0	0	0	0	0	0	0	min
pamper	0	0	0	0	0	0	0	0	0	0	verwennen
pamphlet	0	0	0	0	0	0	0	0	0	0	pamflet
pan	0	0	0	0	0	0	0	0	0	0	panne
panacea	0	0	0	0	0	0	1	0	0	0	panacea
panache	0	0	0	0	0	0	1	0	0	0	panache
pancake	0	0	0	0	0	0	0	0	0	0	pankoek
pandemic	0	0	0	1	0	1	0	1	0	0	pandemysk
panel	0	0	0	0	0	0	0	0	0	0	paniel
pang	0	0	0	0	0	1	0	0	1	0	pang
panic	0	0	0	1	0	1	0	0	0	0	panyk
panier	0	0	0	0	0	0	1	0	0	0	panier
panorama	0	0	0	0	0	0	0	0	0	0	panorama
panoramic	0	0	0	0	0	0	0	0	0	0	panoramysk
pant	0	0	0	0	0	0	0	0	0	0	pant
pantheon	0	0	0	0	0	0	0	0	0	0	pantheon
panther	0	0	0	0	0	0	0	0	0	0	panter
panties	0	0	0	0	0	0	0	0	0	0	slipje
pantomime	0	0	0	0	0	0	0	0	0	0	pantomime
pantry	0	0	0	0	0	0	0	0	0	0	pantry
pants	0	0	0	0	0	0	0	0	0	0	broek
pap	0	0	0	0	0	0	0	0	0	0	pap
papacy	0	0	0	0	0	0	0	0	0	0	pausdom
papal	0	0	0	0	0	0	0	0	0	0	pauslik
paper	0	0	0	0	0	0	0	0	0	0	papier
paprika	0	0	0	0	0	0	1	0	0	0	paprika
papyrus	0	0	0	0	0	0	0	0	0	0	papyrus
par	0	0	0	0	0	0	0	0	0	0	par
parable	0	0	0	0	0	0	0	0	0	0	gelikenis
parabola	0	0	0	0	0	0	0	0	0	0	parabola
parabolic	0	0	0	0	0	0	0	0	0	0	parabolysk
parachute	0	0	0	1	0	0	0	0	0	0	parachute
parade	0	1	0	1	1	1	1	0	1	0	parade
paradigm	0	0	0	0	0	0	0	0	0	0	paradigma
paradox	0	0	0	0	0	0	0	0	0	0	paradoks
paradoxical	0	0	0	0	0	0	0	0	0	0	paradoksaal
paraffin	0	0	0	0	0	0	0	0	0	0	paraffine
paragon	0	1	0	0	1	0	1	0	0	1	paragon
paragraph	0	0	0	0	0	0	0	0	0	0	paragraaf
parallax	0	0	0	0	0	0	0	0	0	0	parallaks
parallel	0	0	0	0	0	0	0	0	0	0	parallel
parallelism	0	0	0	0	0	0	0	0	0	0	parallelisme
paralysis	1	1	0	1	0	1	0	1	0	0	ferlamming
paramount	0	0	0	0	0	0	1	0	0	0	foarop
paranoia	0	0	0	1	0	1	0	0	0	0	paranoia
parapet	0	0	0	0	0	0	0	0	0	0	boarst
paraphernalia	0	0	0	0	0	0	0	0	0	0	bykomstigheden
paraphrase	0	0	0	0	0	1	1	0	0	0	parafrasearje
parasite	0	0	1	1	0	1	0	0	0	0	parasyt
parasol	0	0	0	0	0	0	0	0	0	0	parasol
parcel	0	0	0	0	0	0	0	0	0	0	pakket
parcels	0	0	0	0	0	0	0	0	0	0	pakjes
parchment	0	0	0	0	0	0	0	0	0	0	perkamint
pardon	0	0	0	0	0	0	1	0	0	0	pardon
pare	1	1	0	1	0	1	0	1	0	0	pare
parenchyma	0	0	0	0	0	0	0	0	0	0	parenchyma
parent	0	0	0	0	0	0	0	0	0	0	âlder
parentage	0	0	0	0	0	0	1	0	0	0	parentage
parental	0	0	0	0	0	0	0	0	0	0	âlderlik
parenthesis	0	0	0	0	0	0	0	0	0	0	heakjes
parenthetical	0	0	0	0	0	0	0	0	0	0	parenthetical
parietal	0	0	0	0	0	0	1	0	0	1	parietal
paring	0	0	0	0	0	0	0	0	0	0	paring
parish	0	0	0	0	0	0	0	0	0	1	parochy
parity	0	0	0	0	0	0	0	0	0	0	pariteit
park	0	0	0	0	0	0	0	0	0	0	park
parlance	0	0	0	0	0	0	0	0	0	0	sprektaal
parliament	0	0	0	0	0	0	0	0	0	1	parlemint
parliamentary	0	0	0	0	0	0	0	0	0	0	parlemintêr
parlor	0	0	0	0	0	0	0	0	0	0	parlour
parole	0	1	0	0	0	0	0	0	0	0	parole
parquet	0	0	0	0	0	0	0	0	0	0	parket
parrot	0	0	1	0	0	1	0	0	0	0	papegaai
parry	0	0	0	0	0	0	0	0	0	0	parry
parse	0	0	0	0	0	0	0	0	0	0	parse
parsimonious	0	0	0	0	0	1	0	0	0	0	sparsam
parsimony	0	0	0	0	0	0	0	0	0	0	sparsumheid
parsley	0	0	0	0	0	0	0	0	0	0	peterselie
parson	0	0	0	0	0	0	0	0	0	0	pastoar
part	0	0	0	0	0	0	0	0	0	0	diel
partake	0	0	0	0	0	0	1	0	0	1	meidwaan
partiality	0	0	0	0	0	0	0	0	0	0	partisipaliteit
partially	0	0	0	0	0	0	0	0	0	0	foar in part
participate	0	0	0	0	0	0	0	0	0	0	dielnimme
participation	0	0	0	0	0	0	1	0	0	0	dielname
particle	0	0	0	0	0	0	0	0	0	0	dieltsje
particularity	0	0	0	0	0	0	0	0	0	0	bysûnderheden
particulars	0	0	0	0	0	0	0	0	0	0	details
parting	0	0	0	0	0	0	0	1	0	0	ôfskieding
partisan	0	0	0	0	0	1	0	0	0	0	partisan
partisanship	0	0	0	0	0	0	0	0	0	0	partisipaasje
partition	0	0	0	0	0	0	0	0	0	0	partition
partly	0	0	0	0	0	0	0	0	0	0	foar in part
partner	0	0	0	0	0	0	1	0	0	0	kompanjon
partnership	0	0	0	0	0	0	1	0	0	1	partnerskip
parts	0	0	0	0	0	0	0	0	0	0	dielen
party	0	0	0	0	0	0	0	0	0	0	feest
pas	0	0	0	0	0	0	0	0	0	0	pas
pass	0	0	0	0	0	0	0	0	0	0	pas
passable	0	0	0	0	0	0	0	0	0	0	begaanbaar
passage	0	0	0	0	0	0	0	0	0	0	passaazje
passageway	0	0	0	0	0	0	0	0	0	0	trochgong
passe	0	0	0	0	0	1	0	0	0	0	passe
passenger	0	1	0	0	0	0	0	0	0	0	passazjier
passim	0	0	0	0	0	0	0	0	0	0	passim
passing	0	0	0	0	0	0	0	0	0	0	foarby
passion	0	1	0	0	1	0	1	0	0	1	passy
passionate	0	1	0	0	1	0	1	0	0	1	hertstochtlik
passive	0	0	0	0	0	1	0	0	0	0	passyf
passivity	0	0	0	0	0	1	0	0	0	0	passiviteit
passport	0	0	0	0	0	0	0	0	0	0	paspoart
past	0	0	0	0	0	0	0	0	0	0	ferline
paste	0	0	0	0	0	0	0	0	0	0	plakke
pastel	0	0	0	0	0	0	0	0	0	0	pastel
pastime	0	0	0	0	0	0	1	0	0	0	tiidferdriuw
pastor	0	0	0	0	1	0	1	0	0	1	pastor
pastry	0	0	0	0	1	0	1	0	0	0	gebak
pasture	0	0	0	0	0	0	1	0	0	0	greide
pasty	0	0	0	0	0	0	0	0	0	0	pasty
pat	0	0	0	0	0	0	0	0	0	0	pat
patch	0	0	0	0	0	1	0	0	0	0	patch
patchwork	0	0	0	0	0	0	0	0	0	0	patchwork
pate	0	0	0	0	0	0	0	0	0	0	pate
patella	0	0	0	0	0	0	0	0	0	0	patella
patent	0	0	0	0	0	0	1	0	0	0	patint
paternal	0	0	0	0	0	0	0	0	0	0	heitelân
paternity	0	0	0	0	0	0	0	0	0	0	paternity
path	0	0	0	0	0	0	0	0	0	0	paad
pathetic	0	0	1	0	0	1	0	1	0	0	jammerdearlik
pathology	0	0	0	0	0	0	0	0	0	0	patology
pathos	0	0	0	0	0	0	0	0	0	0	patos
pathway	0	0	0	0	0	0	0	0	0	0	paadsje
patience	0	1	0	0	0	0	1	0	0	1	geduld
patient	0	1	0	0	0	0	1	0	0	0	geduldich
patio	0	0	0	0	0	0	0	0	0	0	patio
patriarch	0	0	0	0	0	0	0	0	0	0	patriarch
patriarchal	0	0	0	0	0	0	1	0	0	1	patriarchal
patrimony	0	0	0	0	0	0	0	0	0	0	erfskip
patriot	0	0	0	0	0	0	0	0	0	0	patriot
patriotic	0	0	0	0	0	0	0	0	0	0	patriottyske
patriotism	0	0	0	0	0	0	0	0	0	0	patriottisme
patrol	0	0	0	0	0	0	0	0	0	1	patrol
patron	0	0	0	0	0	0	1	0	0	1	beskermhear
patronage	0	0	0	0	0	0	1	0	0	1	patronaazje
patronize	0	0	0	0	0	0	0	0	0	0	patronize
patronizing	0	0	0	0	0	1	0	0	0	0	patronizing
patter	1	0	0	0	0	1	0	0	0	0	patter
pattern	0	0	0	0	0	0	0	0	0	0	patroan
paucity	1	0	1	0	0	1	0	1	0	0	gebrek
pauper	0	0	0	0	0	1	0	1	0	0	pauper
pause	0	0	0	0	0	0	0	0	0	0	skoft
pave	0	0	0	0	0	0	0	0	0	0	pave
pavement	0	0	0	0	0	0	0	0	0	1	bestrating
pavilion	0	0	0	0	0	0	0	0	0	0	paviljoen
paving	0	0	0	0	0	0	0	0	0	0	bestrating
paw	0	0	0	0	0	0	0	0	0	0	poat
pawn	0	0	0	0	0	1	0	0	0	1	pân
pax	0	0	0	0	0	0	0	0	0	0	pax
pay	0	1	0	0	1	0	1	0	0	1	betelje
payback	1	0	0	0	0	1	0	0	0	0	werombetelje
payer	0	0	0	0	0	0	0	0	0	0	betaler
payment	0	0	0	0	0	1	0	0	0	0	betelling
pea	0	0	0	0	0	0	0	0	0	0	earte
peace	0	1	0	0	1	0	1	0	0	1	frede
peaceable	0	0	0	0	0	0	1	0	0	0	freedsum
peaceful	0	1	0	0	1	0	1	0	1	1	freedsum
peacock	0	0	0	0	0	0	1	0	0	0	pauw
peak	0	0	0	0	0	0	0	0	0	0	peak
peaked	0	0	0	0	0	0	0	0	0	0	hichtepunt
pearl	0	0	0	0	0	0	0	0	0	0	pearl
peasant	0	0	0	0	0	0	0	0	0	0	boer
peat	0	0	0	0	0	0	0	0	0	0	turf
pebble	0	0	0	0	0	0	0	0	0	0	pebble
peck	0	0	0	0	0	0	1	0	0	0	pyk
peculiar	0	0	0	0	0	0	0	0	0	0	eigenaardich
peculiarities	0	0	0	0	0	1	0	0	0	0	eigenaardichheden
peculiarity	0	0	0	0	0	0	1	0	0	0	eigenaardichheid
peculiarly	0	0	0	0	0	0	0	0	0	0	eigenaardich
pecuniary	0	0	0	0	0	0	0	0	0	0	jildich
pedal	0	0	0	0	0	0	0	0	0	0	pedaal
pedantic	0	0	0	0	0	0	0	0	0	0	pedantysk
peddle	0	0	0	0	0	0	0	0	0	0	peddel
pedestal	0	0	0	0	0	0	0	0	0	0	pedestal
pedestrian	0	0	0	0	0	1	0	0	0	0	fuotgonger
pediatrics	0	0	0	0	0	0	0	0	0	0	pediatrie
pedigree	0	0	0	0	0	0	1	0	0	1	stamboek
pedometer	0	0	0	0	0	0	0	0	0	0	stappenteller
peel	0	0	0	0	0	0	0	0	0	0	skilje
peep	0	0	0	0	0	0	0	0	0	0	piep
peer	0	0	0	0	0	0	0	0	0	0	peer
peering	0	0	0	0	0	0	0	0	0	0	peering
peerless	0	0	0	0	0	0	1	0	0	0	peerless
peg	0	0	0	0	0	0	0	0	0	0	peg
pegs	0	0	0	0	0	0	0	0	0	0	pegs
pelagic	0	0	0	0	0	0	0	0	0	0	pelagysk
pellet	0	0	0	0	0	0	0	0	0	0	pellet
pen	0	0	0	0	0	0	0	0	0	0	pinne
penal	0	0	0	1	0	1	0	1	0	0	penal
penalty	1	0	0	1	0	1	0	1	0	0	straf
penance	0	0	0	1	0	0	0	1	0	0	boete
penchant	0	0	0	0	0	0	1	0	0	0	oanstriid
pencil	0	0	0	0	0	0	0	0	0	0	poatlead
pendant	0	0	0	0	0	0	0	0	0	0	pendant
pendency	0	0	0	0	0	0	0	0	0	0	pendency
pendent	0	0	0	0	0	0	0	0	0	0	pendent
pending	0	0	0	0	0	0	0	0	0	0	yn ôfwachting
pendulum	0	0	0	0	0	0	0	0	0	0	slinger
penetrate	0	0	0	0	0	0	0	0	0	0	penetrearje
penetrating	0	0	0	0	0	0	0	0	0	0	penetrating
penetration	1	0	0	1	0	1	0	0	0	0	penetraasje
peninsula	0	0	0	0	0	0	0	0	0	0	skiereilân
penitentiary	1	0	0	0	0	1	0	0	0	0	penitentiary
pennant	0	0	0	0	0	0	0	0	0	0	wimpel
penniless	0	0	0	0	0	0	0	0	0	0	penniless
penny	0	0	0	0	0	0	0	0	0	0	penny
pension	0	0	0	0	0	0	0	0	0	0	pensjoen
pensioner	0	0	0	0	0	0	0	0	0	0	pensjonaris
pensive	0	0	0	0	0	0	0	1	0	0	neitinkend
pentagon	0	0	0	0	0	0	0	0	0	0	fiifhoeke
penthouse	0	0	0	0	0	0	0	0	0	0	penthouse
penultimate	0	0	0	0	0	0	0	0	0	0	foarlêste
people	0	0	0	0	0	0	0	0	0	0	folk
peopled	0	0	0	0	0	0	0	0	0	0	folk
pepper	0	0	0	0	0	0	0	0	0	0	piper
peptic	0	0	0	0	0	0	0	0	0	0	peptic
perceive	0	0	0	0	0	0	1	0	0	1	waarnimme
percentage	0	0	0	0	0	0	0	0	0	0	persintaazje
perceptible	0	0	0	0	0	0	1	0	0	0	waarnimmend
perception	0	0	0	0	0	0	0	0	0	0	gewaarwurding
perceptive	0	0	0	0	0	0	0	0	0	0	perceptive
perch	0	0	0	0	0	0	0	0	0	0	perch
perchance	0	0	0	0	0	0	0	0	1	0	mooglik
percolation	0	0	0	0	0	0	0	0	0	0	percolation
percussion	0	0	0	0	0	0	0	0	0	0	perkusje
perdition	1	0	1	1	0	1	0	1	0	0	ferneatiging
peremptory	0	0	0	0	0	0	0	0	0	0	peremptory
perennial	0	0	0	0	0	0	1	0	0	1	perennial
perfect	0	1	0	0	1	0	1	0	0	1	perfekt
perfection	0	1	0	0	1	0	1	0	1	1	perfeksje
