English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Cebuano Word
litigant	0	0	0	0	0	1	0	0	0	0	litigante
litigate	1	1	1	1	0	1	0	1	0	0	pagkiha
litigation	0	0	0	0	0	1	0	0	0	0	litigasyon
litigious	1	0	1	0	0	1	0	0	0	0	litigasyon
litter	0	0	0	0	0	1	0	0	0	0	basura
littoral	0	0	0	0	0	0	0	0	0	0	litoral
liturgy	0	0	0	0	0	0	0	0	0	0	liturhiya
livelihood	0	0	0	0	0	0	0	0	0	0	panginabuhian
livery	0	0	0	0	0	0	0	0	0	0	livery
livid	1	0	1	0	0	1	0	0	0	0	naglagot
living	0	0	0	0	0	0	0	0	0	0	buhi
llama	0	0	0	0	0	0	0	0	0	0	llama
load	0	0	0	0	0	0	0	0	0	0	load
loaf	0	0	0	0	0	1	0	0	0	0	tinapay
loafer	0	0	0	0	0	1	0	0	0	0	loafer
loam	0	0	0	0	0	0	0	0	0	0	loam
loan	0	0	0	0	0	0	0	0	0	0	pautang
loath	1	0	0	0	0	1	0	0	0	0	kalagot
loathe	1	0	1	0	0	1	0	0	0	0	gikasilagan
loathing	0	0	1	0	0	1	0	0	0	0	gikasilagan
loathsome	1	0	1	0	0	1	0	0	0	0	makaluod
lobby	0	0	0	0	0	0	0	0	0	0	lobby
lobbyist	0	0	0	0	0	1	0	0	0	0	lobbyist
lobe	0	0	0	0	0	0	0	0	0	0	lobe
local	0	0	0	0	0	0	0	0	0	0	lokal
locale	0	0	0	0	0	0	0	0	0	0	lokal
locality	0	0	0	0	0	0	0	0	0	0	lokalidad
localization	0	0	0	0	0	0	0	0	0	0	lokalisasyon
localize	0	1	0	0	0	0	0	0	0	0	localize
locate	0	0	0	0	0	0	0	0	0	0	pangitaa
location	0	0	0	0	0	0	0	0	0	0	lokasyon
loch	0	0	0	0	0	0	0	0	0	0	loch
lock	0	0	0	0	0	0	0	0	0	0	kandado
locker	0	0	0	0	0	0	0	0	0	0	locker
locksmith	0	0	0	0	0	0	0	0	0	0	locksmith
lockup	0	0	0	1	0	1	0	1	0	0	lockup
locomotion	0	0	0	0	0	0	0	0	0	0	paglihok
locomotive	0	0	0	0	0	0	0	0	0	0	lokomotibo
locust	0	0	0	1	0	1	0	0	0	0	dulon
lodge	0	0	0	0	0	0	0	0	0	0	lodge
lodger	0	0	0	0	0	0	0	0	0	0	tigpuyo
lodging	0	0	0	0	0	0	0	0	0	1	kapuy-an
loft	0	0	0	0	0	0	0	0	0	0	loft
lofty	0	0	0	0	0	1	0	0	0	0	halangdon
log	0	0	0	0	0	0	0	0	0	0	log
logarithm	0	0	0	0	0	0	0	0	0	0	logarithm
logarithmic	0	0	0	0	0	0	0	0	0	0	logarithmic
logic	0	0	0	0	0	0	0	0	0	0	lohika
logical	0	0	0	0	0	0	1	0	0	0	lohikal
logistics	0	0	0	0	0	0	0	0	0	0	logistik
logotype	0	0	0	0	0	0	0	0	0	0	logotype
loin	0	0	0	0	0	0	0	0	0	0	hawak
lollipop	0	0	0	0	0	0	0	0	0	0	lollipop
lone	0	0	0	0	0	0	0	1	0	0	nag-inusara
loneliness	0	0	0	1	0	1	0	1	0	0	kamingaw
lonely	1	0	1	1	0	1	0	1	0	0	kamingaw
lonesome	0	0	0	0	0	1	0	1	0	0	kamingaw
long	0	1	0	0	0	0	0	0	0	0	dugay
longevity	0	0	0	0	0	0	1	0	0	0	taas nga kinabuhi
longing	0	1	0	0	0	0	0	1	0	0	pangandoy
longitude	0	0	0	0	0	0	0	0	0	0	longitude
longitudinal	0	0	0	0	0	0	0	0	0	0	longhitudinal
longitudinally	0	0	0	0	0	0	0	0	0	0	longitudinally
loo	0	0	1	0	0	1	0	0	0	0	loo
lookout	0	0	0	0	0	0	0	0	0	0	pagbantay
loom	0	1	0	1	0	1	0	0	0	0	hablanan
looming	0	0	0	0	0	0	0	0	0	0	nag-ung-ong
loon	0	0	1	0	0	1	0	0	0	0	loon
loony	0	0	0	0	0	1	0	0	0	0	buang
loop	0	0	0	0	0	0	0	0	0	0	loop
loophole	0	0	0	0	0	0	0	0	0	0	lusot
loosen	0	0	0	0	0	0	0	0	0	0	luag
loosening	0	0	0	0	0	0	0	0	0	0	pagpaluag
loot	0	0	0	0	0	1	0	0	0	0	pagpangawat
lop	0	0	0	0	0	0	0	0	0	0	lop
lopsided	0	0	0	0	0	0	0	0	0	0	sukwahi
lord	0	0	1	0	0	1	1	0	0	1	ginoo
lords	0	0	0	0	0	0	0	0	0	0	mga ginoo
lordship	0	0	0	0	0	0	1	0	0	0	pagkaginoo
lore	0	0	0	0	0	0	0	0	0	0	sugilanon
lorry	0	0	0	0	0	0	0	0	0	0	trak
lose	1	0	1	1	0	1	0	1	1	0	mawala
losing	1	0	0	0	0	1	0	1	0	0	pagkawala
loss	1	0	0	1	0	1	0	1	0	0	kapildihan
lost	0	0	0	0	0	1	0	1	0	0	nawala
lot	0	0	0	0	0	0	0	0	0	0	daghan
lotion	0	0	0	0	0	0	0	0	0	0	lotion
lots	0	0	0	0	0	0	0	0	0	0	daghan
lottery	0	1	0	0	0	0	0	0	0	0	loterya
lotto	0	0	0	0	0	0	0	0	0	0	lotto
loud	0	0	0	0	0	0	0	0	0	0	kusog
loudly	0	0	0	0	0	0	0	0	0	0	kusog
loudness	1	0	0	0	0	1	0	0	0	0	kasaba
lounge	0	0	0	0	0	1	0	0	0	0	pahulayanan
louse	0	0	1	0	0	1	0	0	0	0	kuto
lovable	0	0	0	0	1	0	1	0	0	1	higugmaon
love	0	0	0	0	1	0	1	0	0	0	gugma
lovely	0	1	0	0	1	0	1	1	1	1	nindot
lovemaking	0	0	0	0	1	0	1	0	0	1	paghigugmaay
lover	0	1	0	0	1	0	1	0	0	1	mahigugmaon
loving	0	0	0	0	1	0	1	0	0	1	mahigugmaon
lower	0	0	0	0	0	1	0	1	0	0	ubos
lowering	0	0	0	0	0	1	0	0	0	0	pagpaubos
lowest	0	0	0	0	0	1	0	1	0	0	pinakaubos
lowlands	0	0	0	0	0	1	0	0	0	0	ubos nga yuta
lowly	0	0	0	0	0	1	0	1	0	0	ubos
loyal	0	0	0	1	1	0	1	0	1	1	maunongon
loyalty	0	0	0	0	0	0	1	0	0	1	pagkamaunongon
lubricate	0	0	0	0	0	0	0	0	0	0	lubricate
lubrication	0	0	0	0	0	0	0	0	0	0	lubrication
luck	0	1	0	0	1	0	1	0	1	0	suwerte
lucky	0	0	0	0	1	0	1	0	1	0	swerte
ludicrous	0	0	0	0	0	1	0	0	0	0	kataw-anan
lug	0	0	0	0	0	0	0	0	0	0	lug
luggage	0	0	0	0	0	0	0	0	0	0	bagahe
lull	0	1	0	0	0	0	0	0	0	0	lull
lullaby	0	0	0	0	0	0	0	0	0	0	lullaby
lumbar	0	0	0	0	0	0	0	0	0	0	lumbar
lumber	0	0	0	0	0	0	0	0	0	0	kahoy
lumbering	0	0	0	0	0	1	0	0	0	0	pagpamutol sa kahoy
luminescent	0	0	0	0	0	0	0	0	0	0	luminescent
luminous	0	0	0	0	0	0	0	0	0	0	hayag
lump	0	0	0	0	0	1	0	0	0	0	bukol
lumpy	0	0	1	0	0	1	0	0	0	0	bukol
lunacy	1	0	1	1	0	1	0	1	0	0	pagkabuang
lunar	0	0	0	0	0	0	0	0	0	0	lunar
lunatic	1	0	1	1	0	1	0	0	0	0	buangbuang
lunch	0	0	0	0	0	0	0	0	0	0	paniudto
luncheon	0	0	0	0	0	0	0	0	0	0	paniudto
lunge	0	0	0	0	0	0	0	0	1	0	lunge
lungs	0	0	0	0	0	0	0	0	0	0	baga
lurch	0	0	0	0	0	1	0	0	0	0	lurch
lure	0	0	0	0	0	1	0	0	0	0	pagdani
lurid	0	0	1	0	0	1	0	0	0	0	makalibog
lurk	0	0	0	0	0	1	0	0	0	0	pagtago
lurking	0	0	0	0	0	1	0	0	0	0	nagtago-tago
luscious	0	1	0	0	1	0	1	0	0	0	lamian
lush	0	0	1	0	0	1	0	1	0	0	lunhaw
lust	0	1	0	0	0	1	0	0	0	0	kaibog
luster	0	0	0	0	1	0	1	0	0	0	kahayag
lustful	0	0	0	0	0	1	0	0	0	0	maibogon
lustrous	0	0	0	0	0	0	1	0	0	0	sinaw
lusty	0	0	1	0	0	0	0	0	0	0	lusty
lute	0	0	0	0	0	0	0	0	0	0	lute
luxuriant	0	0	0	0	0	0	1	0	0	0	malamboon
luxurious	0	0	0	0	1	0	1	0	0	0	maluho
luxury	0	0	0	0	1	0	1	0	0	0	luho
lying	1	0	1	0	0	1	0	0	0	0	namakak
lymph	0	0	0	0	0	0	0	0	0	0	lymph
lymphatic	0	0	0	0	0	0	0	0	0	0	lymphatic
lynch	1	0	1	1	0	1	0	1	0	0	lynch
lynx	0	0	0	0	0	0	0	0	0	0	lynx
lyre	0	0	0	0	1	0	1	0	0	0	lira
lyric	0	0	0	0	0	0	0	0	0	0	liriko
lyrical	0	0	0	0	1	0	1	0	0	0	liriko
mace	0	0	0	1	0	1	0	0	0	0	mace
machine	0	0	0	0	0	0	0	0	0	1	makina
machinery	0	0	0	0	0	0	0	0	0	0	makinarya
machinist	0	0	0	0	0	0	0	0	0	0	machinist
mackerel	0	0	0	0	0	0	0	0	0	0	mackerel
mad	1	0	1	1	0	1	0	1	0	0	buang
madam	0	0	0	0	0	0	0	0	0	0	madam
madame	0	0	0	0	0	0	0	0	0	0	madame
madden	1	0	0	1	0	1	0	0	0	0	nasuko
madman	1	0	0	1	0	1	0	0	0	0	buang nga tawo
madness	1	0	0	1	0	1	0	0	0	0	kabuang
mafia	0	0	0	1	0	1	0	0	0	0	mafia
magazine	0	0	0	0	0	0	0	0	0	0	magasin
mage	0	0	0	1	0	0	0	0	0	0	salamangkero
magenta	0	0	0	0	0	0	0	0	0	0	magenta
maggot	0	0	1	0	0	1	0	0	0	0	ulod
magic	0	0	0	0	0	0	0	0	0	0	salamangka
magical	0	1	0	0	1	0	1	0	1	0	mahika
magician	0	0	0	0	0	0	0	0	1	0	salamangkero
magistrate	0	0	0	0	0	0	0	0	0	0	mahistrado
magma	0	0	0	0	0	0	0	0	0	0	magma
magnate	0	0	0	0	0	0	0	0	0	0	magnate
magnet	0	0	0	0	0	0	1	0	0	1	magnet
magnetism	0	0	0	0	0	0	1	0	0	0	magnetismo
magnetite	0	0	0	0	0	0	1	0	0	0	magnetite
magnificence	0	1	0	0	1	0	1	0	0	1	kahalangdon
magnificent	0	1	0	0	1	0	1	0	1	1	halangdon
magnifier	0	0	0	0	0	0	0	0	0	0	magnifier
magnify	0	0	0	0	0	0	0	0	0	0	pagpadako
magnitude	0	0	0	0	0	0	0	0	0	0	kadako
magpie	0	0	0	0	0	0	0	0	0	0	magpie
maid	0	0	0	0	0	0	0	0	0	0	katabang
maiden	0	0	0	0	0	0	1	0	0	0	dalaga
mail	0	1	0	0	0	0	0	0	0	0	mail
main	0	0	0	0	0	0	1	0	0	0	nag-una
mainland	0	0	0	0	0	0	0	0	0	0	mainland
mainstay	0	0	0	0	0	0	1	0	0	1	mainstay
maintenance	0	0	0	0	0	0	0	0	0	1	pagmentinar
majestic	0	1	0	0	1	0	1	0	1	1	halangdon
majesty	0	0	0	0	0	0	1	0	0	1	kamahalan
major	0	0	0	0	0	0	1	0	0	0	mayor
majority	0	0	0	0	1	0	1	0	0	1	kadaghanan
make	0	0	0	0	0	0	0	0	0	0	paghimo
maker	0	0	0	0	0	0	0	0	0	0	magbubuhat
makeshift	0	0	0	0	0	1	0	0	0	0	temporaryo
makeup	0	0	0	0	0	0	0	0	0	0	makeup
malady	0	0	0	0	0	1	0	0	0	0	sakit
malaise	0	0	0	0	0	1	0	1	0	0	kaluya
malaria	0	0	1	1	0	1	0	1	0	0	malaria
malevolent	1	0	1	1	0	1	0	1	0	0	daotan
malfeasance	0	0	1	0	0	1	0	0	0	0	pagkadaotan
malformation	0	0	0	0	0	1	0	0	0	0	malformation
malice	1	0	0	1	0	1	0	0	0	0	malisya
malicious	1	0	1	1	0	1	0	1	0	0	malisyoso
malign	1	0	1	0	0	1	0	0	0	0	maligno
malignancy	0	0	0	1	0	1	0	1	0	0	pagkadaotan
malignant	1	0	0	1	0	1	0	0	0	0	malignant
mall	0	0	0	0	0	0	0	0	0	0	mall
malleable	0	0	0	0	0	0	0	0	0	0	mahumok
mallet	0	0	0	0	0	0	0	0	0	0	maso
malpractice	1	0	0	0	0	1	0	0	0	0	malpractice
mamma	0	0	0	0	0	0	0	0	0	1	mama
mammal	0	0	0	0	0	0	0	0	0	0	mammal
mammoth	0	0	0	0	0	0	0	0	0	0	mammoth
manage	0	0	0	0	0	0	1	0	0	1	pagdumala
management	0	0	0	0	0	0	1	0	0	1	pagdumala
manager	0	0	0	0	0	0	0	0	0	0	manedyer
mandamus	0	0	0	1	0	1	0	0	0	0	mandamus
mandarin	0	0	0	0	0	0	1	0	0	1	mandarin
mandate	0	0	0	0	0	0	0	0	0	0	mandato
mandible	0	0	0	0	0	0	0	0	0	0	mandible
mandolin	0	0	0	0	0	0	0	0	0	0	mandolin
mandrel	0	0	0	0	0	0	0	0	0	0	mandrel
mane	0	0	0	0	0	0	0	0	0	0	mane
maneuver	0	0	0	0	0	0	0	0	0	0	maniobra
maneuvering	0	0	0	0	0	0	0	0	0	0	pagmaniobra
mange	0	0	1	1	0	1	0	0	0	0	mange
manger	0	0	0	0	0	0	0	0	0	0	pasungan
mangle	1	0	1	1	0	1	0	1	0	0	mangle
mango	0	0	0	0	0	0	0	0	0	0	mangga
mangosteen	0	0	0	0	0	0	0	0	0	0	mangosteen
manhood	0	0	0	0	0	0	1	0	0	0	pagkalalaki
mania	0	0	0	0	0	1	0	0	0	0	mania
maniac	1	0	0	1	0	1	0	0	0	0	maniac
maniacal	0	0	0	0	0	1	0	0	0	0	maniacal
manicure	0	0	0	0	0	0	0	0	0	0	manicure
manifest	0	0	0	0	0	0	0	0	0	0	gipadayag
manifestation	0	0	0	1	0	0	0	0	0	0	pagpadayag
manifested	0	0	0	0	0	0	1	0	0	0	gipadayag
manifestly	0	0	0	0	0	0	0	0	0	0	dayag
manifesto	0	0	0	0	0	0	0	0	0	0	manipesto
manifold	0	0	0	0	0	0	0	0	0	0	manifold
manipulate	0	0	0	0	0	1	0	0	0	0	pagmaniobra
manipulation	1	0	0	1	0	1	0	0	0	0	pagmaniobra
mankind	0	0	0	0	0	0	0	0	0	0	katawhan
manly	0	0	0	0	0	0	1	0	0	0	pagkalalaki
manna	0	0	0	0	0	0	1	0	0	0	mana
manner	0	0	0	0	0	0	0	0	0	0	paagi
mannered	0	0	0	0	0	0	1	0	0	0	pamatasan
manners	0	0	0	0	0	0	1	0	0	0	pamatasan
manor	0	0	0	0	0	0	0	0	0	0	manor
mansion	0	0	0	0	0	0	0	0	0	0	mansyon
manslaughter	1	0	1	1	0	1	0	1	1	0	pagpamatay
mantle	0	0	0	0	0	0	0	0	0	0	kupo
manual	0	0	0	0	0	0	0	0	0	1	manwal
manufacture	0	0	0	0	0	0	0	0	0	0	paghimo
manufacturer	0	0	0	0	0	0	1	0	0	0	tiggama
manure	0	0	1	0	0	1	0	0	0	0	abono
manuscript	0	0	0	0	0	0	0	0	0	0	manuskrito
map	0	0	0	0	0	0	0	0	0	0	mapa
mar	0	0	0	0	0	1	0	0	0	0	mar
marble	0	0	0	0	0	0	0	0	0	0	marmol
marbled	0	0	0	0	0	0	0	0	0	0	marmol
marbles	0	0	0	0	0	0	0	0	0	0	jolen
march	0	0	0	0	0	0	1	0	0	0	pagmartsa
mare	0	0	0	0	0	0	0	0	0	0	mare
margin	0	0	0	0	0	1	0	1	0	0	margin
marginal	0	0	0	0	0	0	0	0	0	0	marginal
marijuana	0	0	0	0	0	0	0	0	0	0	marijuana
marine	0	0	0	0	0	0	0	0	0	1	dagat
mariner	0	0	0	0	0	0	0	0	0	0	marinero
maritime	0	0	0	0	0	0	0	0	0	0	maritime
mark	0	0	0	0	0	0	0	0	0	0	marka
marked	0	0	0	0	0	0	1	0	0	0	gimarkahan
market	0	0	0	0	0	0	0	0	0	0	merkado
marketable	0	0	0	0	0	0	1	0	0	0	mabaligya
marketplace	0	0	0	0	0	0	0	0	0	0	merkado
marks	0	0	0	0	0	0	0	0	0	0	mga marka
marl	0	0	0	0	0	0	0	0	0	0	marl
marmalade	0	0	0	0	0	0	0	0	0	0	marmelada
maroon	0	0	0	0	0	1	0	0	0	0	maroon
marquee	0	0	0	0	0	0	0	0	0	0	marquee
marquis	0	0	0	0	0	0	1	0	0	0	marquis
marriage	0	1	0	0	1	0	1	0	0	1	kaminyoon
married	0	0	0	0	0	0	0	0	0	0	minyo
marrow	0	0	0	0	1	0	1	0	0	1	utok
marry	0	1	0	1	1	0	1	0	1	1	pagminyo
marsh	0	0	0	0	0	0	0	0	0	0	kalamakan
marshal	0	0	0	0	0	0	1	0	0	1	marshal
mart	0	0	0	0	0	0	0	0	0	0	mart
martial	1	0	0	0	0	0	0	0	0	0	martial
martingale	0	0	0	0	0	1	0	0	0	0	martingale
martyr	0	0	0	1	0	1	0	1	0	0	martir
martyrdom	0	0	0	1	0	1	0	1	0	0	pagkamartir
marvel	0	0	0	0	0	0	1	0	1	0	kahibulongan
marvelous	0	0	0	0	1	0	1	0	0	0	kahibulongan
marvelously	0	0	0	0	1	0	1	0	0	0	kahibulongan
masculine	0	0	0	0	0	0	1	0	0	0	pagkalalaki
masculinity	0	0	0	0	0	0	0	0	0	0	pagkalalaki
mash	0	0	0	0	0	0	0	0	0	0	mash
mask	0	0	0	0	0	0	0	0	0	0	maskara
masochism	1	0	1	1	0	1	0	0	0	0	masokismo
mason	0	0	0	0	0	0	0	0	0	0	mason
masquerade	0	0	0	0	0	0	0	0	0	0	pagtakuban
mass	0	0	0	0	0	0	0	0	0	0	misa
massacre	1	0	1	1	0	1	0	1	0	0	masaker
massage	0	0	0	0	1	0	1	0	0	0	pagmasahe
massive	0	0	0	0	0	0	0	0	0	0	dako
master	0	0	0	0	0	0	1	0	0	0	agalon
mastermind	0	0	0	0	0	0	0	0	0	0	utok
masterpiece	0	0	0	0	1	0	1	0	0	0	obra maestra
mastery	1	0	0	0	1	0	1	0	0	1	kahanas
masturbate	0	0	0	0	0	0	0	0	0	0	masturbate
masturbation	0	0	0	0	0	0	0	0	0	0	masturbasyon
mat	0	0	0	0	0	0	0	0	0	0	banig
match	0	0	0	0	0	0	0	0	0	0	duwa
matching	0	0	0	0	0	0	0	0	0	0	pagpares
matchmaker	0	1	0	0	0	0	0	0	0	0	tighimog posporo
mate	0	0	0	0	0	0	1	0	0	1	kapikas
material	0	0	0	0	0	0	0	0	0	0	materyal nga
materialism	0	0	0	0	0	1	0	0	0	0	materyalismo
materialist	0	0	1	0	0	1	0	0	0	0	materyalista
materialistic	0	0	0	0	0	0	0	0	0	0	materyalistiko
materiality	0	0	0	0	0	0	0	0	0	0	materyalidad
materialize	0	0	0	0	0	0	0	0	0	0	magmateryalisar
materially	0	0	0	0	0	0	0	0	0	0	sa materyal nga paagi
materials	0	0	0	0	0	0	0	0	0	0	mga materyales
materiel	0	0	0	0	0	0	0	0	0	0	materyal
maternal	0	1	0	0	0	1	1	0	0	0	inahan
maternity	0	0	0	0	0	0	0	0	0	0	maternity
mathematical	0	0	0	0	0	0	0	0	0	1	matematika
mathematician	0	0	0	0	0	0	0	0	0	0	matematiko
mathematics	0	0	0	0	0	0	0	0	0	0	matematika
matriculation	0	0	0	0	0	0	0	0	0	0	matrikula
matrimony	0	1	0	0	1	0	1	0	0	1	kaminyoon
matrix	0	0	0	0	0	0	0	0	0	0	matris
matron	0	0	0	0	0	0	1	0	0	1	matrona
matted	0	0	0	0	0	0	0	0	0	0	malata
matter	0	0	0	0	0	0	0	0	0	0	butang
matting	0	0	0	0	0	0	0	0	0	0	banig
mattress	0	0	0	0	0	0	0	0	0	0	kutson
maturation	0	0	0	0	0	0	0	0	0	0	pagkahinog
maturity	0	0	0	0	0	0	0	0	0	0	pagkahamtong
mausoleum	0	0	0	0	0	0	0	1	0	0	mausoleum
mauve	0	0	0	0	0	0	0	0	0	0	mauve
maxim	0	0	0	0	0	0	0	0	0	1	maxim
maximum	0	0	0	0	0	0	1	0	0	0	maximum
mayor	0	0	0	0	0	0	1	0	0	0	mayor
maze	0	0	0	0	0	0	0	0	0	0	maze
mead	0	0	0	0	0	0	0	0	0	0	mead
meadow	0	0	0	0	0	0	1	0	0	0	sibsibanan
meal	0	0	0	0	0	0	0	0	0	0	pagkaon
meander	0	0	0	0	0	0	0	0	0	0	naglikoliko
meandering	0	0	0	0	0	1	0	0	0	0	naglikoliko
meaning	0	0	0	0	0	0	0	0	0	0	kahulogan
meaningless	0	0	0	0	0	1	0	1	0	0	walay kahulogan
means	0	0	0	0	0	0	0	0	0	0	nagpasabot
meantime	0	0	0	0	0	0	0	0	0	0	sa kasamtangan
measles	0	0	1	1	0	1	0	1	0	0	tipdas
measurable	0	0	0	0	0	0	0	0	0	0	masukod
measure	0	0	0	0	0	0	0	0	0	1	sukod
measured	0	0	0	0	0	0	1	0	0	1	gisukod
measurement	0	0	0	0	0	0	0	0	0	0	pagsukod
measuring	0	0	0	0	0	0	0	0	0	0	pagsukod
meat	0	0	0	0	0	0	0	0	0	0	karne
mechanic	0	0	0	0	0	0	0	0	0	0	mekaniko
mechanical	0	0	0	0	0	0	0	0	0	0	mekanikal
mechanism	0	0	0	0	0	0	0	0	0	0	mekanismo
medal	0	1	0	0	1	0	1	0	1	1	medalya
medallion	0	0	0	0	0	0	0	0	0	0	medalyon
medallist	0	0	0	0	0	0	0	0	0	0	medalista
meddle	1	0	0	0	0	1	0	0	0	0	manghilabot
meddling	0	0	0	0	0	0	0	0	0	0	pagpanghilabot
media	0	0	0	0	0	0	0	0	0	0	media
medial	0	0	0	0	0	0	0	0	0	0	medial
median	0	0	0	0	0	0	0	0	0	0	median
mediate	0	1	0	0	0	0	1	0	0	1	magpataliwala
mediation	0	0	0	0	0	0	1	0	0	0	pagpataliwala
mediator	0	1	0	0	0	0	1	0	0	1	tigpataliwala
medical	0	1	0	1	0	0	1	0	0	1	medikal
medicinal	0	0	0	0	0	0	0	0	0	0	tambal
medicine	0	0	0	0	0	0	0	0	0	0	tambal
medieval	0	0	0	0	0	0	0	0	0	0	Edad Medya
mediocre	0	0	0	0	0	1	0	0	0	0	kasarangan
mediocrity	0	0	0	0	0	1	0	0	0	0	kasarangan
meditate	0	1	0	0	1	0	1	0	0	1	mamalandong
meditation	0	0	0	0	0	0	0	0	0	0	pagpamalandong
meditative	0	0	0	0	0	0	0	0	0	0	meditative
mediterranean	0	0	0	0	0	0	1	0	0	0	mediterranean
medium	0	0	0	0	0	0	0	0	0	0	medium
medley	0	0	0	0	0	0	1	0	0	0	medley
meek	0	0	0	0	0	0	0	1	0	0	maaghop
meet	0	0	0	0	0	0	0	0	0	0	magkita
meeting	0	0	0	0	0	0	0	0	0	0	miting
melancholic	0	0	0	0	0	1	0	1	0	0	melancholic
melancholy	0	0	0	0	0	1	0	1	0	0	kasubo
melee	0	0	0	1	0	1	0	0	0	0	gubot
melodious	0	0	0	0	0	0	0	0	0	0	melodiya
melodrama	1	0	0	0	0	1	0	1	0	0	melodrama
melodramatic	0	0	0	0	0	0	0	0	0	0	melodramatic
melody	0	0	0	0	0	0	0	0	0	0	melodiya
melt	0	0	0	0	0	0	0	0	0	0	matunaw
meltdown	0	0	0	0	0	1	0	1	0	0	pagkatunaw
melting	0	0	0	0	0	0	0	0	0	0	pagkatunaw
member	0	0	0	0	0	0	0	0	0	0	membro
membrane	0	0	0	0	0	0	0	0	0	0	lamad
memento	0	0	0	0	0	0	1	0	0	0	handumanan
memo	0	0	0	0	0	0	0	0	0	0	memo
memoir	0	0	0	0	0	0	0	0	0	0	memoir
memorabilia	0	0	0	0	0	0	0	0	0	0	memorabilia
memorable	0	0	0	0	1	0	1	0	1	1	halandumon
memorandum	0	0	0	0	0	0	0	0	0	0	memorandum
memorial	0	0	0	0	0	0	0	0	0	0	handumanan
memorials	0	0	0	0	0	0	0	1	0	0	mga handumanan
memorize	0	0	0	0	0	0	0	0	0	0	pagsag-ulo
memory	0	0	0	0	0	0	0	0	0	0	memorya
menace	1	0	0	1	0	1	0	0	0	0	hulga
menacing	1	0	0	1	0	1	0	0	0	0	naghulga
menagerie	0	0	0	0	0	0	0	0	0	0	menor de edad
mend	0	0	0	0	0	0	0	0	0	0	pag-ayo
mending	0	0	0	0	0	0	1	0	0	0	pag-ayo
menial	0	0	0	0	0	1	0	0	0	0	ubos
meniscus	0	0	0	0	0	0	0	0	0	0	meniskus
menses	0	0	0	0	0	0	1	0	0	0	pagregla
menstrual	0	0	0	0	0	0	0	0	0	0	pagregla
mental	0	0	0	0	0	0	0	0	0	0	pangutok
mention	0	0	0	0	0	0	0	0	0	0	naghisgot
mentor	0	0	0	0	0	0	1	0	0	1	mentor
menu	0	0	0	0	0	0	0	0	0	0	menu
meow	0	0	0	0	0	0	0	0	0	0	meow
mercantile	0	0	0	0	0	0	0	0	0	0	komersyante
mercenary	0	0	0	1	0	1	0	0	0	0	mersenaryo
merchandise	0	0	0	0	0	0	0	0	0	0	baligya
merchant	0	0	0	0	0	0	0	0	0	1	magpapatigayon
merciful	0	0	0	0	0	0	1	0	0	0	maloloy-on
merciless	0	0	0	1	0	1	0	0	0	0	walay kaluoy
mercurial	0	0	0	0	0	0	0	0	0	0	mercurial
mercy	0	0	0	0	0	0	1	0	0	0	kaluoy
mere	0	0	0	0	0	0	0	0	0	0	lamang
merge	0	1	0	0	0	0	1	0	0	0	paghiusa
meridian	0	0	0	0	0	0	0	0	0	0	meridian
meridional	0	0	0	0	0	0	0	0	0	0	meridional
merit	0	0	0	0	0	0	1	0	0	1	merito
meritorious	0	0	0	0	1	0	1	0	0	1	takus
mermaid	0	0	0	0	0	0	0	0	0	0	sirena
merriment	0	0	0	0	1	0	1	0	1	0	kasadya
merry	0	0	0	0	1	0	1	0	0	0	malipayon
mesa	0	0	0	0	0	0	0	0	0	0	mesa
mesh	0	0	0	0	0	0	0	0	0	0	mata sa baling
meshes	0	0	0	0	0	0	0	0	0	0	meshes
mesmerized	0	0	0	0	0	0	0	0	0	0	nalingaw
mess	0	0	1	0	0	1	0	0	0	0	kagubot
message	0	0	0	0	0	0	0	0	0	0	mensahe
messenger	0	0	0	0	0	0	0	0	0	1	mensahero
messy	0	0	1	0	0	1	0	0	0	0	gubot
metabolism	0	0	0	0	0	0	0	0	0	0	metabolismo
metal	0	0	0	0	0	0	0	0	0	0	metal
metallurgy	0	0	0	0	0	0	0	0	0	0	metalurhiya
metamorphosis	0	0	0	0	0	0	0	0	0	0	metamorphosis
metaphor	0	0	0	0	0	0	0	0	0	0	metapora
metaphorical	0	0	0	0	0	0	0	0	0	0	metapora
metaphysical	0	0	0	0	0	0	0	0	0	0	metapisiko
metaphysics	0	0	0	0	0	0	0	0	0	0	metaphysics
metastasis	0	0	0	0	0	1	0	0	0	0	metastasis
meteor	0	0	0	0	0	0	0	0	0	0	meteor
meteoric	0	0	0	0	0	0	0	0	0	0	meteoriko
meteorite	0	0	0	0	0	0	0	0	0	0	meteorite
meteorological	0	0	0	0	0	0	0	0	0	0	meteorolohiko
meteorology	0	0	0	0	0	0	0	0	0	0	meteorolohiya
meter	0	0	0	0	0	0	0	0	0	0	metro
methanol	0	0	0	0	0	1	0	0	0	0	methanol
method	0	0	0	0	0	0	0	0	0	0	pamaagi
methodical	0	0	0	0	0	0	0	0	0	0	metodo
meticulous	0	0	0	0	0	0	0	0	0	0	makuti
metric	0	0	0	0	0	0	0	0	0	0	metric
metrical	0	0	0	0	0	0	0	0	0	0	metrical
metrology	0	0	0	0	0	0	0	0	0	0	metrology
