English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Malayalam Word
oscillation	0	0	0	0	0	0	0	0	0	0	ആന്ദോളനം
oscillatory	0	0	0	0	0	0	0	0	0	0	ആന്ദോളനം
ostensible	0	0	0	0	0	0	0	0	0	0	പ്രത്യക്ഷമായ
ostensibly	0	0	0	0	0	1	0	0	0	0	പ്രത്യക്ഷത്തിൽ
ostrich	0	0	0	0	0	0	0	0	0	0	ഒട്ടകപ്പക്ഷി
otto	0	0	0	0	0	0	0	0	0	0	ഓട്ടോ
ottoman	0	0	0	0	0	0	0	0	0	0	ഓട്ടോമൻ
ounce	0	0	0	0	0	0	0	0	0	0	ഔൺസ്
oust	1	0	0	0	0	1	0	1	0	0	പുറത്താക്കുക
outbreak	0	0	0	0	0	0	0	0	0	0	വ്യാപനം
outburst	1	0	0	1	1	1	1	1	1	0	പൊട്ടിത്തെറി
outcast	0	0	1	1	0	1	0	1	0	0	പുറത്താക്കപ്പെട്ട
outcome	0	0	0	0	0	0	1	0	0	0	ഫലം
outcry	1	0	0	1	0	1	0	0	1	0	നിലവിളി
outdo	0	1	0	0	0	0	1	0	0	0	മറികടക്കുക
outdoor	0	0	0	0	0	0	0	0	0	0	ഔട്ട്ഡോർ
outfit	0	0	0	0	0	0	0	0	0	0	വസ്ത്രം
outgrow	0	0	0	0	0	0	0	0	0	0	വളരുക
outgrowth	0	0	0	0	0	0	0	0	0	0	വളർച്ച
outhouse	0	0	1	0	0	1	0	0	0	0	ഔട്ട്ഹൗസ്
outing	0	0	0	0	0	0	0	0	0	0	ഔട്ടിംഗ്
outlandish	0	0	0	0	0	1	0	0	0	0	വിചിത്രമായ
outlast	0	0	0	0	0	0	0	0	0	0	അതിരുകടന്ന
outlaw	0	0	0	0	0	1	0	0	0	0	നിയമവിരുദ്ധം
outlet	0	0	0	0	0	0	0	0	0	0	ഔട്ട്ലെറ്റ്
outline	0	0	0	0	0	0	0	0	0	0	രൂപരേഖ
outlines	0	0	0	0	0	0	0	0	0	0	രൂപരേഖകൾ
outlook	0	0	0	0	0	0	0	0	0	0	വീക്ഷണം
outlying	0	0	0	0	0	0	0	0	0	0	പുറത്തുള്ള
outnumber	0	0	0	0	0	0	0	0	0	0	എണ്ണം കവിയുന്നു
outpost	0	0	0	1	0	0	0	0	0	0	ഔട്ട്പോസ്റ്റ്
outpouring	0	0	0	0	0	0	0	0	0	0	പുറത്തേക്ക് ഒഴുകുന്നു
output	0	0	0	0	0	0	0	0	0	0	ഔട്ട്പുട്ട്
outrage	1	0	1	0	0	1	0	0	0	0	രോഷം
outrageous	0	0	0	0	0	0	0	0	1	0	അതിരുകടന്ന
outright	0	0	0	0	0	0	0	0	0	0	തികച്ചും
outrun	0	0	0	0	0	0	0	0	0	0	മറികടക്കുക
outset	0	0	0	0	0	0	0	0	0	0	തുടക്കം
outsider	0	0	0	1	0	0	0	0	0	0	പുറത്തുള്ളവൻ
outskirts	0	0	0	0	0	0	0	0	0	0	പ്രാന്തപ്രദേശങ്ങൾ
outspoken	0	0	0	0	0	0	0	0	0	0	തുറന്നുപറയുന്നു
outstanding	0	0	0	0	1	1	1	0	0	0	മികച്ചത്
outstretched	0	0	0	0	0	0	0	0	0	0	നീട്ടി
outward	0	0	0	0	0	0	1	0	0	0	വെളിയിലേക്കുള്ള
outwards	0	0	0	0	0	0	0	0	0	0	പുറത്തേക്ക്
outweigh	0	0	0	0	0	0	0	0	0	0	കടത്തിവെട്ടുന്നതാണ്
oval	0	0	0	0	0	0	0	0	0	0	ഓവൽ
ovary	0	0	0	0	0	0	0	0	0	0	അണ്ഡാശയം
ovate	0	0	0	0	0	0	0	0	0	0	അണ്ഡാകാരം
ovation	0	0	0	0	0	1	0	1	0	0	കരഘോഷം
oven	0	0	0	0	0	0	0	0	0	0	അടുപ്പ്
overalls	0	0	0	0	0	0	0	0	0	0	ഓവറോളുകൾ
overbearing	1	0	0	0	0	1	0	0	0	0	അമിതഭാരം
overburden	0	0	0	0	0	1	0	0	0	0	അമിതഭാരം
overcast	0	0	0	0	0	1	0	0	0	0	മേഘാവൃതമായ
overcharged	0	0	0	0	0	0	0	0	0	0	അമിത ചാർജ്ജ്
overcoat	0	0	0	0	0	0	0	0	0	0	ഓവർകോട്ട്
overdo	0	0	0	0	0	1	0	0	0	0	അമിതമാക്കുക
overdose	0	0	0	0	0	1	0	0	0	0	അമിത അളവ്
overdue	0	1	0	0	0	1	0	1	1	0	കാലഹരണപ്പെട്ടു
overestimate	0	0	0	0	0	0	0	0	1	0	അമിതമായി വിലയിരുത്തുക
overestimated	0	0	0	0	0	1	0	0	0	0	അമിതമായി വിലയിരുത്തി
overflow	0	0	0	0	0	1	0	0	0	0	കവിഞ്ഞൊഴുകുന്നു
overflowing	0	0	0	0	0	0	0	0	0	0	കവിഞ്ഞൊഴുകുന്നു
overgrown	0	0	0	0	0	1	0	0	0	0	പടർന്നുകയറുന്നു
overgrowth	0	0	0	0	0	0	0	0	0	0	അമിതവളർച്ച
overhanging	0	0	0	0	0	0	0	0	0	0	ഓവർഹാങ്ങിംഗ്
overhaul	0	0	0	0	0	0	0	0	0	0	ഓവർഹോൾ
overhead	0	0	0	0	0	0	0	0	0	0	ഓവർഹെഡ്
overjoyed	0	0	0	0	1	0	1	0	0	0	ആഹ്ലാദഭരിതനായി
overlaid	0	0	0	0	0	0	0	0	0	0	പൊതിഞ്ഞു
overlap	0	0	0	0	0	0	0	0	0	0	ഓവർലാപ്പ്
overlay	0	0	0	0	0	0	0	0	0	0	ഓവർലേ
overload	0	0	0	0	0	1	0	1	0	0	ഓവർലോഡ്
overlying	0	0	0	0	0	0	0	0	0	0	അമിതമായ
overpaid	0	0	0	0	0	1	0	0	0	0	അമിത കൂലി
overpass	0	0	0	0	0	0	0	0	0	0	മേൽപ്പാലം
overpower	0	0	0	0	0	1	0	0	0	0	കീഴടക്കുക
overpowering	1	0	0	1	0	1	0	0	0	0	അതിശക്തമായ
overpriced	1	0	1	0	0	1	0	1	0	0	അമിതവില
override	0	0	0	0	0	0	0	0	0	0	അസാധുവാക്കുക
overrule	0	0	0	0	0	0	0	0	0	0	അസാധുവാക്കുക
overseer	0	0	0	0	0	0	0	0	0	0	മേൽവിചാരകൻ
overshadow	0	0	0	0	0	0	0	0	0	0	നിഴൽ
oversight	0	0	0	0	0	1	0	0	0	0	മേൽനോട്ടം
overstate	0	0	0	0	0	0	0	0	0	0	അമിതമായി
overstock	0	0	0	0	0	0	0	0	0	0	അധിക സ്റ്റോക്ക്
overt	0	0	0	1	0	0	0	0	0	0	പ്രത്യക്ഷമായി
overtake	0	0	0	0	0	0	0	0	0	0	മറികടക്കുക
overtaken	0	0	0	0	0	0	0	0	0	0	മറികടന്നു
overthrow	0	1	0	1	0	1	0	0	0	0	അട്ടിമറിക്കുക
overture	0	1	0	0	0	0	0	0	0	0	ഓവർച്ചർ
overturn	0	0	0	0	0	1	0	0	0	0	മറിച്ചിടുക
overwhelm	0	0	0	0	0	1	0	0	0	0	കീഴടക്കുക
overwhelmed	0	0	0	0	0	1	0	1	0	0	ക്ഷീണിച്ചു
overwhelming	0	0	0	0	0	0	1	0	0	0	അതിശക്തമായ
overzealous	0	0	0	0	0	0	0	0	0	0	അമിതാവേശമുള്ള
owe	0	0	0	0	0	0	0	0	0	0	കടപ്പെട്ടിരിക്കുന്നു
owing	1	1	1	1	0	1	0	1	0	1	കടപ്പെട്ടിരിക്കുന്നു
owner	0	0	0	0	0	0	0	0	0	0	ഉടമ
ownership	0	0	0	0	0	0	1	0	0	0	ഉടമസ്ഥാവകാശം
ox	0	0	0	0	0	0	0	0	0	0	കാള
oxidation	0	0	0	0	0	1	0	0	0	0	ഓക്സിഡേഷൻ
oxygen	0	0	0	0	0	0	0	0	0	0	ഓക്സിജൻ
oxymoron	0	0	0	0	0	0	0	0	0	0	ഓക്സിമോറോൺ
oyster	0	0	0	0	0	0	0	0	0	0	ഓയ്സ്റ്റർ
pace	0	0	0	0	0	0	0	0	0	0	പേസ്
pacific	0	0	0	0	0	0	1	0	0	0	പസഫിക്
pacify	0	0	0	0	0	0	0	0	0	0	സമാധാനിപ്പിക്കുക
pack	0	0	0	0	0	0	0	0	0	0	പായ്ക്ക്
package	0	0	0	0	0	0	0	0	0	0	പാക്കേജ്
packer	0	0	0	0	0	0	0	0	0	0	പാക്കർ
packet	0	0	0	0	0	0	0	0	0	0	പാക്കറ്റ്
pact	0	0	0	0	0	0	0	0	0	1	ഉടമ്പടി
pad	0	0	0	0	0	0	1	0	0	0	പാഡ്
padding	0	0	0	0	0	0	1	0	0	0	പാഡിംഗ്
paddle	0	1	0	0	0	0	1	0	0	0	തുഴയുക
paddock	0	0	0	0	0	0	0	0	0	0	പാടശേഖരം
paddy	0	0	0	0	0	0	0	0	0	0	നെല്ല്
padlock	0	0	0	0	0	0	0	0	0	0	താഴ്
padre	0	0	0	0	0	0	0	0	0	0	പാഡ്രെ
pagan	0	0	0	0	0	0	0	0	0	0	വിജാതീയൻ
paganism	0	0	0	0	0	0	0	0	0	0	വിജാതീയത
page	0	0	0	0	0	0	0	0	0	0	പേജ്
pageant	0	0	0	0	0	0	0	0	0	0	മത്സരം
pagination	0	0	0	0	0	0	0	0	0	0	പേജിനേഷൻ
pagoda	0	0	0	0	0	0	0	0	0	0	പഗോഡ
pail	0	0	0	0	0	0	0	0	0	0	പെയിൽ
pain	0	0	0	1	0	1	0	1	0	0	വേദന
pained	0	0	0	1	0	1	0	1	0	0	വേദനിപ്പിച്ചു
painful	1	0	1	1	0	1	0	1	0	0	വേദനാജനകമായ
painfully	0	0	0	0	0	1	0	1	0	0	വേദനയോടെ
painless	0	0	0	0	0	0	0	0	0	0	വേദനയില്ലാത്ത
pains	0	0	0	0	0	1	0	0	0	0	വേദനകൾ
painstaking	0	0	0	0	0	0	0	0	0	0	കഠിനമായ
paint	0	0	0	0	0	0	0	0	0	0	പെയിന്റ്
painted	0	0	0	0	0	0	0	0	0	0	ചായം പൂശി
painter	0	0	0	0	0	0	0	0	0	0	ചിത്രകാരൻ
painting	0	0	0	0	0	0	0	0	0	0	പെയിന്റിംഗ്
pair	0	0	0	0	0	0	0	0	0	0	ജോഡി
pajamas	0	0	0	0	0	0	0	0	0	0	പൈജാമകൾ
pal	0	0	0	0	0	0	0	0	0	0	സുഹൃത്ത്
palace	0	0	0	0	0	0	0	0	0	0	കൊട്ടാരം
palatable	0	0	0	0	0	0	1	0	0	0	രുചികരമായ
palate	0	0	0	0	0	0	0	0	0	0	അണ്ണാക്ക്
paleontology	0	0	0	0	0	0	0	0	0	0	പാലിയന്റോളജി
palette	0	0	0	0	0	0	0	0	0	0	പാലറ്റ്
pall	0	0	0	0	0	0	0	0	0	0	മല്ലിടുക
palladium	0	0	0	0	0	0	0	0	0	0	പല്ലാഡിയം
pallet	0	0	0	0	0	0	0	0	0	0	പലക
palliative	0	0	0	0	0	0	1	0	0	0	പാലിയേറ്റീവ്
palm	0	0	0	0	0	0	0	0	0	0	ഈന്തപ്പന
palmer	0	0	0	0	0	0	0	0	0	0	പനമരം
palpable	0	0	0	0	0	0	0	0	1	0	സ്പഷ്ടമായ
palsy	0	0	1	1	0	1	0	1	0	0	പക്ഷാഘാതം
paltry	0	0	0	0	0	0	0	0	0	0	തുച്ഛമായ
pamper	0	0	0	0	0	0	0	0	0	0	ലാളിക്കുക
pamphlet	0	0	0	0	0	0	0	0	0	0	ലഘുലേഖ
pan	0	0	0	0	0	0	0	0	0	0	പാൻ
panacea	0	0	0	0	0	0	1	0	0	0	പനേഷ്യ
panache	0	0	0	0	0	0	1	0	0	0	പനച്ചെ
pancake	0	0	0	0	0	0	0	0	0	0	പാൻകേക്ക്
pandemic	0	0	0	1	0	1	0	1	0	0	പകർച്ചവ്യാധി
panel	0	0	0	0	0	0	0	0	0	0	പാനൽ
pang	0	0	0	0	0	1	0	0	1	0	വേദന
panic	0	0	0	1	0	1	0	0	0	0	പരിഭ്രാന്തി
panier	0	0	0	0	0	0	1	0	0	0	പാനിയർ
panorama	0	0	0	0	0	0	0	0	0	0	പനോരമ
panoramic	0	0	0	0	0	0	0	0	0	0	പനോരമിക്
pant	0	0	0	0	0	0	0	0	0	0	പാന്റ്
pantheon	0	0	0	0	0	0	0	0	0	0	ദേവാലയം
panther	0	0	0	0	0	0	0	0	0	0	പാന്തർ
panties	0	0	0	0	0	0	0	0	0	0	പാന്റീസ്
pantomime	0	0	0	0	0	0	0	0	0	0	പാന്റോമൈം
pantry	0	0	0	0	0	0	0	0	0	0	കലവറ
pants	0	0	0	0	0	0	0	0	0	0	പാന്റ്സ്
pap	0	0	0	0	0	0	0	0	0	0	പാപ്പാ
papacy	0	0	0	0	0	0	0	0	0	0	മാർപ്പാപ്പ
papal	0	0	0	0	0	0	0	0	0	0	മാർപ്പാപ്പ
paper	0	0	0	0	0	0	0	0	0	0	പേപ്പർ
paprika	0	0	0	0	0	0	1	0	0	0	പപ്രിക
papyrus	0	0	0	0	0	0	0	0	0	0	പാപ്പിറസ്
par	0	0	0	0	0	0	0	0	0	0	തുല്യ
parable	0	0	0	0	0	0	0	0	0	0	ഉപമ
parabola	0	0	0	0	0	0	0	0	0	0	പരവലയം
parabolic	0	0	0	0	0	0	0	0	0	0	പരാബോളിക്
parachute	0	0	0	1	0	0	0	0	0	0	പാരച്യൂട്ട്
parade	0	1	0	1	1	1	1	0	1	0	പരേഡ്
paradigm	0	0	0	0	0	0	0	0	0	0	മാതൃക
paradox	0	0	0	0	0	0	0	0	0	0	വിരോധാഭാസം
paradoxical	0	0	0	0	0	0	0	0	0	0	വിരോധാഭാസം
paraffin	0	0	0	0	0	0	0	0	0	0	പാരഫിൻ
paragon	0	1	0	0	1	0	1	0	0	1	പാരാഗൺ
paragraph	0	0	0	0	0	0	0	0	0	0	ഖണ്ഡിക
parallax	0	0	0	0	0	0	0	0	0	0	പാരലാക്സ്
parallel	0	0	0	0	0	0	0	0	0	0	സമാന്തരമായി
parallelism	0	0	0	0	0	0	0	0	0	0	സമാന്തരത
paralysis	1	1	0	1	0	1	0	1	0	0	പക്ഷാഘാതം
paramount	0	0	0	0	0	0	1	0	0	0	പരമപ്രധാനമായ
paranoia	0	0	0	1	0	1	0	0	0	0	ഭ്രമാത്മകത
parapet	0	0	0	0	0	0	0	0	0	0	പാരപെറ്റ്
paraphernalia	0	0	0	0	0	0	0	0	0	0	സാമഗ്രികൾ
paraphrase	0	0	0	0	0	1	1	0	0	0	പരാവർത്തനം
parasite	0	0	1	1	0	1	0	0	0	0	പരാന്നഭോജി
parasol	0	0	0	0	0	0	0	0	0	0	പാരസോൾ
parcel	0	0	0	0	0	0	0	0	0	0	പാർസൽ
parcels	0	0	0	0	0	0	0	0	0	0	പാഴ്സലുകൾ
parchment	0	0	0	0	0	0	0	0	0	0	കടലാസ്
pardon	0	0	0	0	0	0	1	0	0	0	ക്ഷമിക്കുക
pare	1	1	0	1	0	1	0	1	0	0	പരേ
parenchyma	0	0	0	0	0	0	0	0	0	0	പാരൻചൈമ
parent	0	0	0	0	0	0	0	0	0	0	രക്ഷിതാവ്
parentage	0	0	0	0	0	0	1	0	0	0	രക്ഷാകർതൃത്വം
parental	0	0	0	0	0	0	0	0	0	0	മാതാപിതാക്കളുടെ
parenthesis	0	0	0	0	0	0	0	0	0	0	പരാൻതീസിസ്
parenthetical	0	0	0	0	0	0	0	0	0	0	പരാൻതെറ്റിക്കൽ
parietal	0	0	0	0	0	0	1	0	0	1	പരിയേറ്റൽ
paring	0	0	0	0	0	0	0	0	0	0	പാറിംഗ്
parish	0	0	0	0	0	0	0	0	0	1	ഇടവക
parity	0	0	0	0	0	0	0	0	0	0	തുല്യത
park	0	0	0	0	0	0	0	0	0	0	പാർക്ക്
parlance	0	0	0	0	0	0	0	0	0	0	സംസാരഭാഷ
parliament	0	0	0	0	0	0	0	0	0	1	പാർലമെന്റ്
parliamentary	0	0	0	0	0	0	0	0	0	0	പാർലമെന്ററി
parlor	0	0	0	0	0	0	0	0	0	0	പാർലർ
parole	0	1	0	0	0	0	0	0	0	0	പരോൾ
parquet	0	0	0	0	0	0	0	0	0	0	പാർക്കറ്റ്
parrot	0	0	1	0	0	1	0	0	0	0	തത്ത
parry	0	0	0	0	0	0	0	0	0	0	പരി
parse	0	0	0	0	0	0	0	0	0	0	പാഴ്സ്
parsimonious	0	0	0	0	0	1	0	0	0	0	പാർസിമോണിയസ്
parsimony	0	0	0	0	0	0	0	0	0	0	പാർസിമോണി
parsley	0	0	0	0	0	0	0	0	0	0	ആരാണാവോ
parson	0	0	0	0	0	0	0	0	0	0	പാർസൻ
part	0	0	0	0	0	0	0	0	0	0	ഭാഗം
partake	0	0	0	0	0	0	1	0	0	1	പങ്കുചേരുക
partiality	0	0	0	0	0	0	0	0	0	0	പക്ഷപാതം
partially	0	0	0	0	0	0	0	0	0	0	ഭാഗികമായി
participate	0	0	0	0	0	0	0	0	0	0	പങ്കെടുക്കുക
participation	0	0	0	0	0	0	1	0	0	0	പങ്കാളിത്തം
particle	0	0	0	0	0	0	0	0	0	0	കണം
particularity	0	0	0	0	0	0	0	0	0	0	പ്രത്യേകത
particulars	0	0	0	0	0	0	0	0	0	0	വിശദാംശങ്ങൾ
parting	0	0	0	0	0	0	0	1	0	0	പിരിയുന്നു
partisan	0	0	0	0	0	1	0	0	0	0	പക്ഷപാതപരമായ
partisanship	0	0	0	0	0	0	0	0	0	0	പക്ഷപാതം
partition	0	0	0	0	0	0	0	0	0	0	വിഭജനം
partly	0	0	0	0	0	0	0	0	0	0	ഭാഗികമായി
partner	0	0	0	0	0	0	1	0	0	0	പങ്കാളി
partnership	0	0	0	0	0	0	1	0	0	1	പങ്കാളിത്തം
parts	0	0	0	0	0	0	0	0	0	0	ഭാഗങ്ങൾ
party	0	0	0	0	0	0	0	0	0	0	പാർട്ടി
pas	0	0	0	0	0	0	0	0	0	0	പാസ്
pass	0	0	0	0	0	0	0	0	0	0	കടന്നുപോകുക
passable	0	0	0	0	0	0	0	0	0	0	കടന്നുപോകാവുന്ന
passage	0	0	0	0	0	0	0	0	0	0	കടന്നുപോകൽ
passageway	0	0	0	0	0	0	0	0	0	0	പാത
passe	0	0	0	0	0	1	0	0	0	0	കടന്നുപോകുക
passenger	0	1	0	0	0	0	0	0	0	0	യാത്രക്കാരൻ
passim	0	0	0	0	0	0	0	0	0	0	പാസ്സിം
passing	0	0	0	0	0	0	0	0	0	0	കടന്നുപോകുന്നു
passion	0	1	0	0	1	0	1	0	0	1	അഭിനിവേശം
passionate	0	1	0	0	1	0	1	0	0	1	വികാരാധീനമായ
passive	0	0	0	0	0	1	0	0	0	0	നിഷ്ക്രിയ
passivity	0	0	0	0	0	1	0	0	0	0	നിഷ്ക്രിയത്വം
passport	0	0	0	0	0	0	0	0	0	0	പാസ്പോർട്ട്
past	0	0	0	0	0	0	0	0	0	0	കഴിഞ്ഞ
paste	0	0	0	0	0	0	0	0	0	0	പേസ്റ്റ്
pastel	0	0	0	0	0	0	0	0	0	0	പാസ്തൽ
pastime	0	0	0	0	0	0	1	0	0	0	വിനോദം
pastor	0	0	0	0	1	0	1	0	0	1	പാസ്റ്റർ
pastry	0	0	0	0	1	0	1	0	0	0	പേസ്ട്രി
pasture	0	0	0	0	0	0	1	0	0	0	മേച്ചിൽപുറം
pasty	0	0	0	0	0	0	0	0	0	0	പേസ്റ്റി
pat	0	0	0	0	0	0	0	0	0	0	പാട്
patch	0	0	0	0	0	1	0	0	0	0	പാച്ച്
patchwork	0	0	0	0	0	0	0	0	0	0	പാച്ച് വർക്ക്
pate	0	0	0	0	0	0	0	0	0	0	പറ്റൂ
patella	0	0	0	0	0	0	0	0	0	0	പട്ടേല
patent	0	0	0	0	0	0	1	0	0	0	പേറ്റന്റ്
paternal	0	0	0	0	0	0	0	0	0	0	പിതൃപരം
paternity	0	0	0	0	0	0	0	0	0	0	പിതൃത്വം
path	0	0	0	0	0	0	0	0	0	0	പാത
pathetic	0	0	1	0	0	1	0	1	0	0	ദയനീയമായ
pathology	0	0	0	0	0	0	0	0	0	0	പതോളജി
pathos	0	0	0	0	0	0	0	0	0	0	പാത്തോസ്
pathway	0	0	0	0	0	0	0	0	0	0	പാത
patience	0	1	0	0	0	0	1	0	0	1	ക്ഷമ
patient	0	1	0	0	0	0	1	0	0	0	രോഗി
patio	0	0	0	0	0	0	0	0	0	0	നടുമുറ്റം
patriarch	0	0	0	0	0	0	0	0	0	0	ഗോത്രപിതാവ്
patriarchal	0	0	0	0	0	0	1	0	0	1	പുരുഷാധിപത്യം
patrimony	0	0	0	0	0	0	0	0	0	0	പിതൃസ്വത്ത്
patriot	0	0	0	0	0	0	0	0	0	0	രാജ്യസ്നേഹി
patriotic	0	0	0	0	0	0	0	0	0	0	ദേശാഭിമാനി
patriotism	0	0	0	0	0	0	0	0	0	0	രാജ്യസ്നേഹം
patrol	0	0	0	0	0	0	0	0	0	1	പട്രോളിംഗ്
patron	0	0	0	0	0	0	1	0	0	1	രക്ഷാധികാരി
patronage	0	0	0	0	0	0	1	0	0	1	രക്ഷാകർതൃത്വം
patronize	0	0	0	0	0	0	0	0	0	0	രക്ഷാധികാരി
patronizing	0	0	0	0	0	1	0	0	0	0	രക്ഷാധികാരി
patter	1	0	0	0	0	1	0	0	0	0	പതറുക
pattern	0	0	0	0	0	0	0	0	0	0	മാതൃക
paucity	1	0	1	0	0	1	0	1	0	0	ദാരിദ്ര്യം
pauper	0	0	0	0	0	1	0	1	0	0	പാവം
pause	0	0	0	0	0	0	0	0	0	0	താൽക്കാലികമായി നിർത്തുക
pave	0	0	0	0	0	0	0	0	0	0	നടപ്പാത
pavement	0	0	0	0	0	0	0	0	0	1	നടപ്പാത
pavilion	0	0	0	0	0	0	0	0	0	0	പവലിയൻ
paving	0	0	0	0	0	0	0	0	0	0	നടപ്പാത
paw	0	0	0	0	0	0	0	0	0	0	പാവ്
pawn	0	0	0	0	0	1	0	0	0	1	പണയം
pax	0	0	0	0	0	0	0	0	0	0	പാക്സ്
pay	0	1	0	0	1	0	1	0	0	1	പണം നൽകുക
payback	1	0	0	0	0	1	0	0	0	0	തിരിച്ചടവ്
payer	0	0	0	0	0	0	0	0	0	0	പണം നൽകുന്നയാൾ
payment	0	0	0	0	0	1	0	0	0	0	പേയ്മെന്റ്
pea	0	0	0	0	0	0	0	0	0	0	കടല
peace	0	1	0	0	1	0	1	0	0	1	സമാധാനം
peaceable	0	0	0	0	0	0	1	0	0	0	സമാധാനപരമായ
peaceful	0	1	0	0	1	0	1	0	1	1	സമാധാനപരമായ
peacock	0	0	0	0	0	0	1	0	0	0	മയിൽ
peak	0	0	0	0	0	0	0	0	0	0	കൊടുമുടി
peaked	0	0	0	0	0	0	0	0	0	0	ഉന്നതിയിലെത്തി
pearl	0	0	0	0	0	0	0	0	0	0	മുത്ത്
peasant	0	0	0	0	0	0	0	0	0	0	കർഷകൻ
peat	0	0	0	0	0	0	0	0	0	0	തത്വം
pebble	0	0	0	0	0	0	0	0	0	0	ഉരുളൻ കല്ല്
peck	0	0	0	0	0	0	1	0	0	0	പെക്ക്
peculiar	0	0	0	0	0	0	0	0	0	0	വിചിത്രമായ
peculiarities	0	0	0	0	0	1	0	0	0	0	പ്രത്യേകതകൾ
peculiarity	0	0	0	0	0	0	1	0	0	0	പ്രത്യേകത
peculiarly	0	0	0	0	0	0	0	0	0	0	പ്രത്യേകമായി
pecuniary	0	0	0	0	0	0	0	0	0	0	പണമിടപാട്
pedal	0	0	0	0	0	0	0	0	0	0	ചവിട്ടുപടി
pedantic	0	0	0	0	0	0	0	0	0	0	പെഡാന്റിക്
peddle	0	0	0	0	0	0	0	0	0	0	പെഡിൽ
pedestal	0	0	0	0	0	0	0	0	0	0	പീഠം
pedestrian	0	0	0	0	0	1	0	0	0	0	കാൽനടയാത്രക്കാരൻ
pediatrics	0	0	0	0	0	0	0	0	0	0	പീഡിയാട്രിക്സ്
pedigree	0	0	0	0	0	0	1	0	0	1	വംശാവലി
pedometer	0	0	0	0	0	0	0	0	0	0	പെഡോമീറ്റർ
peel	0	0	0	0	0	0	0	0	0	0	പീൽ
peep	0	0	0	0	0	0	0	0	0	0	നോക്കുക
peer	0	0	0	0	0	0	0	0	0	0	സമപ്രായക്കാരൻ
peering	0	0	0	0	0	0	0	0	0	0	പിയറിംഗ്
peerless	0	0	0	0	0	0	1	0	0	0	തുല്യതയില്ലാത്ത
peg	0	0	0	0	0	0	0	0	0	0	കുറ്റി
pegs	0	0	0	0	0	0	0	0	0	0	കുറ്റി
pelagic	0	0	0	0	0	0	0	0	0	0	പെലാജിക്
pellet	0	0	0	0	0	0	0	0	0	0	പെല്ലറ്റ്
pen	0	0	0	0	0	0	0	0	0	0	പേന
penal	0	0	0	1	0	1	0	1	0	0	ശിക്ഷ
penalty	1	0	0	1	0	1	0	1	0	0	പിഴ
penance	0	0	0	1	0	0	0	1	0	0	തപസ്സ്
penchant	0	0	0	0	0	0	1	0	0	0	താൽപ്പര്യം
pencil	0	0	0	0	0	0	0	0	0	0	പെൻസിൽ
pendant	0	0	0	0	0	0	0	0	0	0	പെൻഡന്റ്
pendency	0	0	0	0	0	0	0	0	0	0	കെട്ടിക്കിടക്കുക
pendent	0	0	0	0	0	0	0	0	0	0	പെൻഡന്റ്
pending	0	0	0	0	0	0	0	0	0	0	കെട്ടിക്കിടക്കുന്നു
pendulum	0	0	0	0	0	0	0	0	0	0	പെൻഡുലം
penetrate	0	0	0	0	0	0	0	0	0	0	തുളച്ചുകയറുക
penetrating	0	0	0	0	0	0	0	0	0	0	തുളച്ചു കയറുന്നു
penetration	1	0	0	1	0	1	0	0	0	0	നുഴഞ്ഞുകയറ്റം
peninsula	0	0	0	0	0	0	0	0	0	0	ഉപദ്വീപ്
penitentiary	1	0	0	0	0	1	0	0	0	0	തടവറ
pennant	0	0	0	0	0	0	0	0	0	0	പെനന്റ്
penniless	0	0	0	0	0	0	0	0	0	0	പണമില്ലാത്ത
penny	0	0	0	0	0	0	0	0	0	0	ചില്ലിക്കാശും
pension	0	0	0	0	0	0	0	0	0	0	പെൻഷൻ
pensioner	0	0	0	0	0	0	0	0	0	0	പെൻഷൻകാരൻ
pensive	0	0	0	0	0	0	0	1	0	0	ചിന്താകുലമായ
pentagon	0	0	0	0	0	0	0	0	0	0	പഞ്ചഭുജം
penthouse	0	0	0	0	0	0	0	0	0	0	പെന്റ്ഹൗസ്
penultimate	0	0	0	0	0	0	0	0	0	0	അവസാനഘട്ടം
people	0	0	0	0	0	0	0	0	0	0	ആളുകൾ
peopled	0	0	0	0	0	0	0	0	0	0	ജനങ്ങളുള്ള
pepper	0	0	0	0	0	0	0	0	0	0	കുരുമുളക്
peptic	0	0	0	0	0	0	0	0	0	0	പെപ്റ്റിക്
perceive	0	0	0	0	0	0	1	0	0	1	ഗ്രഹിക്കുന്നു
percentage	0	0	0	0	0	0	0	0	0	0	ശതമാനം
perceptible	0	0	0	0	0	0	1	0	0	0	ഗ്രഹിക്കാവുന്ന
perception	0	0	0	0	0	0	0	0	0	0	ധാരണ
perceptive	0	0	0	0	0	0	0	0	0	0	ഗ്രഹണശക്തി
perch	0	0	0	0	0	0	0	0	0	0	ഇടനാഴി
perchance	0	0	0	0	0	0	0	0	1	0	സാധ്യത
percolation	0	0	0	0	0	0	0	0	0	0	പെർകോലേഷൻ
percussion	0	0	0	0	0	0	0	0	0	0	താളവാദ്യം
perdition	1	0	1	1	0	1	0	1	0	0	നാശം
peremptory	0	0	0	0	0	0	0	0	0	0	പരക്കെ
perennial	0	0	0	0	0	0	1	0	0	1	വറ്റാത്ത
perfect	0	1	0	0	1	0	1	0	0	1	തികഞ്ഞ
