English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Belarusian Word
lordship	0	0	0	0	0	0	1	0	0	0	спадарства
lore	0	0	0	0	0	0	0	0	0	0	веды
lorry	0	0	0	0	0	0	0	0	0	0	грузавік
lose	1	0	1	1	0	1	0	1	1	0	страціць
losing	1	0	0	0	0	1	0	1	0	0	страта
loss	1	0	0	1	0	1	0	1	0	0	страта
lost	0	0	0	0	0	1	0	1	0	0	страчаны
lot	0	0	0	0	0	0	0	0	0	0	шмат
lotion	0	0	0	0	0	0	0	0	0	0	ласьён
lots	0	0	0	0	0	0	0	0	0	0	шмат
lottery	0	1	0	0	0	0	0	0	0	0	латарэя
lotto	0	0	0	0	0	0	0	0	0	0	лато
loud	0	0	0	0	0	0	0	0	0	0	гучна
loudly	0	0	0	0	0	0	0	0	0	0	гучна
loudness	1	0	0	0	0	1	0	0	0	0	гучнасць
lounge	0	0	0	0	0	1	0	0	0	0	пакой адпачынку
louse	0	0	1	0	0	1	0	0	0	0	вош
lovable	0	0	0	0	1	0	1	0	0	1	мілы
love	0	0	0	0	1	0	1	0	0	0	каханне
lovely	0	1	0	0	1	0	1	1	1	1	выдатны
lovemaking	0	0	0	0	1	0	1	0	0	1	заняткі любоўю
lover	0	1	0	0	1	0	1	0	0	1	палюбоўнік
loving	0	0	0	0	1	0	1	0	0	1	кахаючы
lower	0	0	0	0	0	1	0	1	0	0	ніжэй
lowering	0	0	0	0	0	1	0	0	0	0	паніжэнне
lowest	0	0	0	0	0	1	0	1	0	0	самы нізкі
lowlands	0	0	0	0	0	1	0	0	0	0	нізіны
lowly	0	0	0	0	0	1	0	1	0	0	сціпла
loyal	0	0	0	1	1	0	1	0	1	1	лаяльны
loyalty	0	0	0	0	0	0	1	0	0	1	лаяльнасць
lubricate	0	0	0	0	0	0	0	0	0	0	змазваць
lubrication	0	0	0	0	0	0	0	0	0	0	змазка
luck	0	1	0	0	1	0	1	0	1	0	ўдача
lucky	0	0	0	0	1	0	1	0	1	0	пашанцавала
ludicrous	0	0	0	0	0	1	0	0	0	0	смешна
lug	0	0	0	0	0	0	0	0	0	0	наканечнік
luggage	0	0	0	0	0	0	0	0	0	0	багажу
lull	0	1	0	0	0	0	0	0	0	0	зацішша
lullaby	0	0	0	0	0	0	0	0	0	0	калыханка
lumbar	0	0	0	0	0	0	0	0	0	0	паяснічны
lumber	0	0	0	0	0	0	0	0	0	0	піламатэрыялы
lumbering	0	0	0	0	0	1	0	0	0	0	лесапавал
luminescent	0	0	0	0	0	0	0	0	0	0	люмінесцэнтныя
luminous	0	0	0	0	0	0	0	0	0	0	святлівы
lump	0	0	0	0	0	1	0	0	0	0	камяк
lumpy	0	0	1	0	0	1	0	0	0	0	камяком
lunacy	1	0	1	1	0	1	0	1	0	0	вар'яцтва
lunar	0	0	0	0	0	0	0	0	0	0	месяцовы
lunatic	1	0	1	1	0	1	0	0	0	0	вар'ят
lunch	0	0	0	0	0	0	0	0	0	0	абед
luncheon	0	0	0	0	0	0	0	0	0	0	абед
lunge	0	0	0	0	0	0	0	0	1	0	выпад
lungs	0	0	0	0	0	0	0	0	0	0	лёгкіх
lurch	0	0	0	0	0	1	0	0	0	0	хістацца
lure	0	0	0	0	0	1	0	0	0	0	прынада
lurid	0	0	1	0	0	1	0	0	0	0	змрочны
lurk	0	0	0	0	0	1	0	0	0	0	падпільноўваць
lurking	0	0	0	0	0	1	0	0	0	0	хаваецца
luscious	0	1	0	0	1	0	1	0	0	0	сакавіты
lush	0	0	1	0	0	1	0	1	0	0	пышныя
lust	0	1	0	0	0	1	0	0	0	0	пажадлівасць
luster	0	0	0	0	1	0	1	0	0	0	бляск
lustful	0	0	0	0	0	1	0	0	0	0	пажадлівы
lustrous	0	0	0	0	0	0	1	0	0	0	бліскучы
lusty	0	0	1	0	0	0	0	0	0	0	юрлівы
lute	0	0	0	0	0	0	0	0	0	0	лютня
luxuriant	0	0	0	0	0	0	1	0	0	0	раскошны
luxurious	0	0	0	0	1	0	1	0	0	0	раскошны
luxury	0	0	0	0	1	0	1	0	0	0	раскоша
lying	1	0	1	0	0	1	0	0	0	0	хлуслівы
lymph	0	0	0	0	0	0	0	0	0	0	лімфа
lymphatic	0	0	0	0	0	0	0	0	0	0	лімфатычных
lynch	1	0	1	1	0	1	0	1	0	0	лінч
lynx	0	0	0	0	0	0	0	0	0	0	рысь
lyre	0	0	0	0	1	0	1	0	0	0	ліра
lyric	0	0	0	0	0	0	0	0	0	0	лірыка
lyrical	0	0	0	0	1	0	1	0	0	0	лірычны
mace	0	0	0	1	0	1	0	0	0	0	булава
machine	0	0	0	0	0	0	0	0	0	1	машына
machinery	0	0	0	0	0	0	0	0	0	0	тэхніка
machinist	0	0	0	0	0	0	0	0	0	0	машыніст
mackerel	0	0	0	0	0	0	0	0	0	0	скумбрыя
mad	1	0	1	1	0	1	0	1	0	0	шалёны
madam	0	0	0	0	0	0	0	0	0	0	спадарыня
madame	0	0	0	0	0	0	0	0	0	0	мадам
madden	1	0	0	1	0	1	0	0	0	0	звар'яцець
madman	1	0	0	1	0	1	0	0	0	0	вар'ят
madness	1	0	0	1	0	1	0	0	0	0	вар'яцтва
mafia	0	0	0	1	0	1	0	0	0	0	мафія
magazine	0	0	0	0	0	0	0	0	0	0	часопіс
mage	0	0	0	1	0	0	0	0	0	0	маг
magenta	0	0	0	0	0	0	0	0	0	0	пурпурны
maggot	0	0	1	0	0	1	0	0	0	0	опарыш
magic	0	0	0	0	0	0	0	0	0	0	магія
magical	0	1	0	0	1	0	1	0	1	0	магічны
magician	0	0	0	0	0	0	0	0	1	0	чараўнік
magistrate	0	0	0	0	0	0	0	0	0	0	магістрат
magma	0	0	0	0	0	0	0	0	0	0	магма
magnate	0	0	0	0	0	0	0	0	0	0	магнацкі
magnet	0	0	0	0	0	0	1	0	0	1	магніт
magnetism	0	0	0	0	0	0	1	0	0	0	магнетызм
magnetite	0	0	0	0	0	0	1	0	0	0	магнетыт
magnificence	0	1	0	0	1	0	1	0	0	1	пышнасць
magnificent	0	1	0	0	1	0	1	0	1	1	цудоўны
magnifier	0	0	0	0	0	0	0	0	0	0	лупа
magnify	0	0	0	0	0	0	0	0	0	0	павялічваць
magnitude	0	0	0	0	0	0	0	0	0	0	велічыня
magpie	0	0	0	0	0	0	0	0	0	0	сарока
maid	0	0	0	0	0	0	0	0	0	0	пакаёўка
maiden	0	0	0	0	0	0	1	0	0	0	дзявочая
mail	0	1	0	0	0	0	0	0	0	0	пошта
main	0	0	0	0	0	0	1	0	0	0	галоўны
mainland	0	0	0	0	0	0	0	0	0	0	мацярык
mainstay	0	0	0	0	0	0	1	0	0	1	апора
maintenance	0	0	0	0	0	0	0	0	0	1	абслугоўванне
majestic	0	1	0	0	1	0	1	0	1	1	велічны
majesty	0	0	0	0	0	0	1	0	0	1	велічнасць
major	0	0	0	0	0	0	1	0	0	0	маёр
majority	0	0	0	0	1	0	1	0	0	1	большасць
make	0	0	0	0	0	0	0	0	0	0	зрабіць
maker	0	0	0	0	0	0	0	0	0	0	вытворца
makeshift	0	0	0	0	0	1	0	0	0	0	імправізаваны
makeup	0	0	0	0	0	0	0	0	0	0	Макіяж
malady	0	0	0	0	0	1	0	0	0	0	хвароба
malaise	0	0	0	0	0	1	0	1	0	0	недамаганне
malaria	0	0	1	1	0	1	0	1	0	0	малярыя
malevolent	1	0	1	1	0	1	0	1	0	0	зламысны
malfeasance	0	0	1	0	0	1	0	0	0	0	службовае злачынства
malformation	0	0	0	0	0	1	0	0	0	0	загана развіцця
malice	1	0	0	1	0	1	0	0	0	0	злосць
malicious	1	0	1	1	0	1	0	1	0	0	шкоднасныя
malign	1	0	1	0	0	1	0	0	0	0	злаякасны
malignancy	0	0	0	1	0	1	0	1	0	0	злаякасная пухліна
malignant	1	0	0	1	0	1	0	0	0	0	злаякасныя
mall	0	0	0	0	0	0	0	0	0	0	гандлёвы цэнтр
malleable	0	0	0	0	0	0	0	0	0	0	падатлівы
mallet	0	0	0	0	0	0	0	0	0	0	малаток
malpractice	1	0	0	0	0	1	0	0	0	0	няслушнае абслугоўванне
mamma	0	0	0	0	0	0	0	0	0	1	мама
mammal	0	0	0	0	0	0	0	0	0	0	млекакормячых
mammoth	0	0	0	0	0	0	0	0	0	0	мамант
manage	0	0	0	0	0	0	1	0	0	1	кіраваць
management	0	0	0	0	0	0	1	0	0	1	кіравання
manager	0	0	0	0	0	0	0	0	0	0	кіраўнік
mandamus	0	0	0	1	0	1	0	0	0	0	мандамус
mandarin	0	0	0	0	0	0	1	0	0	1	мандарын
mandate	0	0	0	0	0	0	0	0	0	0	мандат
mandible	0	0	0	0	0	0	0	0	0	0	ніжняя сківіца
mandolin	0	0	0	0	0	0	0	0	0	0	мандаліна
mandrel	0	0	0	0	0	0	0	0	0	0	апраўка
mane	0	0	0	0	0	0	0	0	0	0	грыва
maneuver	0	0	0	0	0	0	0	0	0	0	манеўраваць
maneuvering	0	0	0	0	0	0	0	0	0	0	манеўраванне
mange	0	0	1	1	0	1	0	0	0	0	кароста
manger	0	0	0	0	0	0	0	0	0	0	яслі
mangle	1	0	1	1	0	1	0	1	0	0	калечыць
mango	0	0	0	0	0	0	0	0	0	0	манга
mangosteen	0	0	0	0	0	0	0	0	0	0	мангостін
manhood	0	0	0	0	0	0	1	0	0	0	мужнасць
mania	0	0	0	0	0	1	0	0	0	0	манія
maniac	1	0	0	1	0	1	0	0	0	0	маньяк
maniacal	0	0	0	0	0	1	0	0	0	0	маніякальны
manicure	0	0	0	0	0	0	0	0	0	0	манікюр
manifest	0	0	0	0	0	0	0	0	0	0	маніфест
manifestation	0	0	0	1	0	0	0	0	0	0	праява
manifested	0	0	0	0	0	0	1	0	0	0	праяўляецца
manifestly	0	0	0	0	0	0	0	0	0	0	відавочна
manifesto	0	0	0	0	0	0	0	0	0	0	маніфест
manifold	0	0	0	0	0	0	0	0	0	0	калектар
manipulate	0	0	0	0	0	1	0	0	0	0	маніпуляваць
manipulation	1	0	0	1	0	1	0	0	0	0	маніпуляцыі
mankind	0	0	0	0	0	0	0	0	0	0	чалавецтва
manly	0	0	0	0	0	0	1	0	0	0	мужны
manna	0	0	0	0	0	0	1	0	0	0	манна
manner	0	0	0	0	0	0	0	0	0	0	чынам
mannered	0	0	0	0	0	0	1	0	0	0	манерны
manners	0	0	0	0	0	0	1	0	0	0	манеры
manor	0	0	0	0	0	0	0	0	0	0	сядзіба
mansion	0	0	0	0	0	0	0	0	0	0	асабняк
manslaughter	1	0	1	1	0	1	0	1	1	0	ненаўмыснае забойства
mantle	0	0	0	0	0	0	0	0	0	0	мантыя
manual	0	0	0	0	0	0	0	0	0	1	кіраўніцтва
manufacture	0	0	0	0	0	0	0	0	0	0	вытворчасць
manufacturer	0	0	0	0	0	0	1	0	0	0	вытворца
manure	0	0	1	0	0	1	0	0	0	0	гной
manuscript	0	0	0	0	0	0	0	0	0	0	рукапіс
map	0	0	0	0	0	0	0	0	0	0	карта
mar	0	0	0	0	0	1	0	0	0	0	сак
marble	0	0	0	0	0	0	0	0	0	0	мармуровы
marbled	0	0	0	0	0	0	0	0	0	0	мармуровы
marbles	0	0	0	0	0	0	0	0	0	0	шарыкі
march	0	0	0	0	0	0	1	0	0	0	марш
mare	0	0	0	0	0	0	0	0	0	0	кабыла
margin	0	0	0	0	0	1	0	1	0	0	маржа
marginal	0	0	0	0	0	0	0	0	0	0	маргінальны
marijuana	0	0	0	0	0	0	0	0	0	0	марыхуана
marine	0	0	0	0	0	0	0	0	0	1	марскі
mariner	0	0	0	0	0	0	0	0	0	0	марыніст
maritime	0	0	0	0	0	0	0	0	0	0	марскі
mark	0	0	0	0	0	0	0	0	0	0	адзнака
marked	0	0	0	0	0	0	1	0	0	0	адзначаны
market	0	0	0	0	0	0	0	0	0	0	рынак
marketable	0	0	0	0	0	0	1	0	0	0	таварны
marketplace	0	0	0	0	0	0	0	0	0	0	рынак
marks	0	0	0	0	0	0	0	0	0	0	маркі
marl	0	0	0	0	0	0	0	0	0	0	мергель
marmalade	0	0	0	0	0	0	0	0	0	0	мармелад
maroon	0	0	0	0	0	1	0	0	0	0	бардовы
marquee	0	0	0	0	0	0	0	0	0	0	шацёр
marquis	0	0	0	0	0	0	1	0	0	0	маркіз
marriage	0	1	0	0	1	0	1	0	0	1	шлюб
married	0	0	0	0	0	0	0	0	0	0	жанаты
marrow	0	0	0	0	1	0	1	0	0	1	касцяны мозг
marry	0	1	0	1	1	0	1	0	1	1	ажаніцца
marsh	0	0	0	0	0	0	0	0	0	0	балотная
marshal	0	0	0	0	0	0	1	0	0	1	маршал
mart	0	0	0	0	0	0	0	0	0	0	Март
martial	1	0	0	0	0	0	0	0	0	0	баявы
martingale	0	0	0	0	0	1	0	0	0	0	мартингейл
martyr	0	0	0	1	0	1	0	1	0	0	пакутнік
martyrdom	0	0	0	1	0	1	0	1	0	0	пакутніцтва
marvel	0	0	0	0	0	0	1	0	1	0	цуд
marvelous	0	0	0	0	1	0	1	0	0	0	цудоўны
marvelously	0	0	0	0	1	0	1	0	0	0	цудоўна
masculine	0	0	0	0	0	0	1	0	0	0	мужчынскі род
masculinity	0	0	0	0	0	0	0	0	0	0	мужнасць
mash	0	0	0	0	0	0	0	0	0	0	пюрэ
mask	0	0	0	0	0	0	0	0	0	0	маска
masochism	1	0	1	1	0	1	0	0	0	0	мазахізм
mason	0	0	0	0	0	0	0	0	0	0	муляр
masquerade	0	0	0	0	0	0	0	0	0	0	маскарад
mass	0	0	0	0	0	0	0	0	0	0	маса
massacre	1	0	1	1	0	1	0	1	0	0	разня
massage	0	0	0	0	1	0	1	0	0	0	масаж
massive	0	0	0	0	0	0	0	0	0	0	масавы
master	0	0	0	0	0	0	1	0	0	0	гаспадар
mastermind	0	0	0	0	0	0	0	0	0	0	натхняльнік
masterpiece	0	0	0	0	1	0	1	0	0	0	шэдэўр
mastery	1	0	0	0	1	0	1	0	0	1	майстэрства
masturbate	0	0	0	0	0	0	0	0	0	0	мастурбаваць
masturbation	0	0	0	0	0	0	0	0	0	0	мастурбацыя
mat	0	0	0	0	0	0	0	0	0	0	мат
match	0	0	0	0	0	0	0	0	0	0	матч
matching	0	0	0	0	0	0	0	0	0	0	адпаведнасць
matchmaker	0	1	0	0	0	0	0	0	0	0	сват
mate	0	0	0	0	0	0	1	0	0	1	таварыш
material	0	0	0	0	0	0	0	0	0	0	матэрыял
materialism	0	0	0	0	0	1	0	0	0	0	матэрыялізм
materialist	0	0	1	0	0	1	0	0	0	0	матэрыяліст
materialistic	0	0	0	0	0	0	0	0	0	0	матэрыялістычны
materiality	0	0	0	0	0	0	0	0	0	0	матэрыяльнасць
materialize	0	0	0	0	0	0	0	0	0	0	матэрыялізавацца
materially	0	0	0	0	0	0	0	0	0	0	матэрыяльна
materials	0	0	0	0	0	0	0	0	0	0	матэрыялаў
materiel	0	0	0	0	0	0	0	0	0	0	матэрыяльная рэч
maternal	0	1	0	0	0	1	1	0	0	0	мацярынскі
maternity	0	0	0	0	0	0	0	0	0	0	мацярынства
mathematical	0	0	0	0	0	0	0	0	0	1	матэматычны
mathematician	0	0	0	0	0	0	0	0	0	0	матэматык
mathematics	0	0	0	0	0	0	0	0	0	0	матэматыка
matriculation	0	0	0	0	0	0	0	0	0	0	атэстат сталасці
matrimony	0	1	0	0	1	0	1	0	0	1	сужэнства
matrix	0	0	0	0	0	0	0	0	0	0	матрыца
matron	0	0	0	0	0	0	1	0	0	1	матрона
matted	0	0	0	0	0	0	0	0	0	0	матавы
matter	0	0	0	0	0	0	0	0	0	0	справа
matting	0	0	0	0	0	0	0	0	0	0	матаванне
mattress	0	0	0	0	0	0	0	0	0	0	матрац
maturation	0	0	0	0	0	0	0	0	0	0	паспяванне
maturity	0	0	0	0	0	0	0	0	0	0	сталасць
mausoleum	0	0	0	0	0	0	0	1	0	0	маўзалей
mauve	0	0	0	0	0	0	0	0	0	0	ліловы
maxim	0	0	0	0	0	0	0	0	0	1	максім
maximum	0	0	0	0	0	0	1	0	0	0	максімум
mayor	0	0	0	0	0	0	1	0	0	0	стараста
maze	0	0	0	0	0	0	0	0	0	0	лабірынт
mead	0	0	0	0	0	0	0	0	0	0	медавуха
meadow	0	0	0	0	0	0	1	0	0	0	луг
meal	0	0	0	0	0	0	0	0	0	0	прыём ежы
meander	0	0	0	0	0	0	0	0	0	0	меандр
meandering	0	0	0	0	0	1	0	0	0	0	звілістая
meaning	0	0	0	0	0	0	0	0	0	0	сэнс
meaningless	0	0	0	0	0	1	0	1	0	0	бессэнсоўны
means	0	0	0	0	0	0	0	0	0	0	сродкі
meantime	0	0	0	0	0	0	0	0	0	0	тым часам
measles	0	0	1	1	0	1	0	1	0	0	адзёр
measurable	0	0	0	0	0	0	0	0	0	0	вымерна
measure	0	0	0	0	0	0	0	0	0	1	мера
measured	0	0	0	0	0	0	1	0	0	1	вымяраецца
measurement	0	0	0	0	0	0	0	0	0	0	вымярэнне
measuring	0	0	0	0	0	0	0	0	0	0	вымярэнне
meat	0	0	0	0	0	0	0	0	0	0	мяса
mechanic	0	0	0	0	0	0	0	0	0	0	механік
mechanical	0	0	0	0	0	0	0	0	0	0	механічны
mechanism	0	0	0	0	0	0	0	0	0	0	механізм
medal	0	1	0	0	1	0	1	0	1	1	медаль
medallion	0	0	0	0	0	0	0	0	0	0	медальён
medallist	0	0	0	0	0	0	0	0	0	0	медаліст
meddle	1	0	0	0	0	1	0	0	0	0	ўмешвацца
meddling	0	0	0	0	0	0	0	0	0	0	ўмяшанне
media	0	0	0	0	0	0	0	0	0	0	СМІ
medial	0	0	0	0	0	0	0	0	0	0	медыяльнай
median	0	0	0	0	0	0	0	0	0	0	медыяна
mediate	0	1	0	0	0	0	1	0	0	1	пасярэднічаць
mediation	0	0	0	0	0	0	1	0	0	0	пасярэдніцтва
mediator	0	1	0	0	0	0	1	0	0	1	пасярэднік
medical	0	1	0	1	0	0	1	0	0	1	медыцынскі
medicinal	0	0	0	0	0	0	0	0	0	0	лекавыя
medicine	0	0	0	0	0	0	0	0	0	0	лекі
medieval	0	0	0	0	0	0	0	0	0	0	сярэднявечны
mediocre	0	0	0	0	0	1	0	0	0	0	пасрэдна
mediocrity	0	0	0	0	0	1	0	0	0	0	пасрэднасць
meditate	0	1	0	0	1	0	1	0	0	1	медытаваць
meditation	0	0	0	0	0	0	0	0	0	0	медытацыя
meditative	0	0	0	0	0	0	0	0	0	0	медытатыўны
mediterranean	0	0	0	0	0	0	1	0	0	0	міжземнаморскі
medium	0	0	0	0	0	0	0	0	0	0	сярэдні
medley	0	0	0	0	0	0	1	0	0	0	папуры
meek	0	0	0	0	0	0	0	1	0	0	лагодны
meet	0	0	0	0	0	0	0	0	0	0	сустракацца
meeting	0	0	0	0	0	0	0	0	0	0	сустрэча
melancholic	0	0	0	0	0	1	0	1	0	0	меланхолік
melancholy	0	0	0	0	0	1	0	1	0	0	меланхолія
melee	0	0	0	1	0	1	0	0	0	0	блізкі бой
melodious	0	0	0	0	0	0	0	0	0	0	мілагучны
melodrama	1	0	0	0	0	1	0	1	0	0	меладрама
melodramatic	0	0	0	0	0	0	0	0	0	0	меладраматычны
melody	0	0	0	0	0	0	0	0	0	0	мелодыя
melt	0	0	0	0	0	0	0	0	0	0	расплавіць
meltdown	0	0	0	0	0	1	0	1	0	0	расплаўленне
melting	0	0	0	0	0	0	0	0	0	0	плаўленне
member	0	0	0	0	0	0	0	0	0	0	член
membrane	0	0	0	0	0	0	0	0	0	0	мембрана
memento	0	0	0	0	0	0	1	0	0	0	памятка
memo	0	0	0	0	0	0	0	0	0	0	памятка
memoir	0	0	0	0	0	0	0	0	0	0	мемуары
memorabilia	0	0	0	0	0	0	0	0	0	0	памятныя рэчы
memorable	0	0	0	0	1	0	1	0	1	1	запамінальны
memorandum	0	0	0	0	0	0	0	0	0	0	мемарандум
memorial	0	0	0	0	0	0	0	0	0	0	мемарыял
memorials	0	0	0	0	0	0	0	1	0	0	мемарыялы
memorize	0	0	0	0	0	0	0	0	0	0	запомніць
memory	0	0	0	0	0	0	0	0	0	0	памяць
menace	1	0	0	1	0	1	0	0	0	0	пагроза
menacing	1	0	0	1	0	1	0	0	0	0	пагрозлівы
menagerie	0	0	0	0	0	0	0	0	0	0	звярынец
mend	0	0	0	0	0	0	0	0	0	0	выправіць
mending	0	0	0	0	0	0	1	0	0	0	папраўка
menial	0	0	0	0	0	1	0	0	0	0	чэлядзь
meniscus	0	0	0	0	0	0	0	0	0	0	меніск
menses	0	0	0	0	0	0	1	0	0	0	месячныя
menstrual	0	0	0	0	0	0	0	0	0	0	менструальны
mental	0	0	0	0	0	0	0	0	0	0	разумовы
mention	0	0	0	0	0	0	0	0	0	0	згадка
mentor	0	0	0	0	0	0	1	0	0	1	настаўнік
menu	0	0	0	0	0	0	0	0	0	0	меню
meow	0	0	0	0	0	0	0	0	0	0	мяў
mercantile	0	0	0	0	0	0	0	0	0	0	меркантыльны
mercenary	0	0	0	1	0	1	0	0	0	0	найміт
merchandise	0	0	0	0	0	0	0	0	0	0	тавар
merchant	0	0	0	0	0	0	0	0	0	1	гандляр
merciful	0	0	0	0	0	0	1	0	0	0	міласэрны
merciless	0	0	0	1	0	1	0	0	0	0	бязлітасны
mercurial	0	0	0	0	0	0	0	0	0	0	ртутны
mercy	0	0	0	0	0	0	1	0	0	0	міласэрнасць
mere	0	0	0	0	0	0	0	0	0	0	проста
merge	0	1	0	0	0	0	1	0	0	0	злівацца
meridian	0	0	0	0	0	0	0	0	0	0	мерыдыян
meridional	0	0	0	0	0	0	0	0	0	0	мерыдыянальны
merit	0	0	0	0	0	0	1	0	0	1	заслугі
meritorious	0	0	0	0	1	0	1	0	0	1	заслужаны
mermaid	0	0	0	0	0	0	0	0	0	0	русалка
merriment	0	0	0	0	1	0	1	0	1	0	весялосць
merry	0	0	0	0	1	0	1	0	0	0	вясёлы
mesa	0	0	0	0	0	0	0	0	0	0	меса
mesh	0	0	0	0	0	0	0	0	0	0	сетка
meshes	0	0	0	0	0	0	0	0	0	0	сеткі
mesmerized	0	0	0	0	0	0	0	0	0	0	загіпнатызаваны
mess	0	0	1	0	0	1	0	0	0	0	беспарадак
message	0	0	0	0	0	0	0	0	0	0	паведамленне
messenger	0	0	0	0	0	0	0	0	0	1	пасыльны
messy	0	0	1	0	0	1	0	0	0	0	брудны
metabolism	0	0	0	0	0	0	0	0	0	0	абмен рэчываў
metal	0	0	0	0	0	0	0	0	0	0	метал
metallurgy	0	0	0	0	0	0	0	0	0	0	металургія
metamorphosis	0	0	0	0	0	0	0	0	0	0	метамарфоз
metaphor	0	0	0	0	0	0	0	0	0	0	метафара
metaphorical	0	0	0	0	0	0	0	0	0	0	метафарычны
metaphysical	0	0	0	0	0	0	0	0	0	0	метафізічны
metaphysics	0	0	0	0	0	0	0	0	0	0	метафізіка
metastasis	0	0	0	0	0	1	0	0	0	0	метастазірованія
meteor	0	0	0	0	0	0	0	0	0	0	метэор
meteoric	0	0	0	0	0	0	0	0	0	0	метэарытны
meteorite	0	0	0	0	0	0	0	0	0	0	метэарыт
meteorological	0	0	0	0	0	0	0	0	0	0	метэаралагічны
meteorology	0	0	0	0	0	0	0	0	0	0	метэаралогія
meter	0	0	0	0	0	0	0	0	0	0	метр
methanol	0	0	0	0	0	1	0	0	0	0	метанол
method	0	0	0	0	0	0	0	0	0	0	метад
methodical	0	0	0	0	0	0	0	0	0	0	метадычны
meticulous	0	0	0	0	0	0	0	0	0	0	скурпулёзны
metric	0	0	0	0	0	0	0	0	0	0	метрыка
metrical	0	0	0	0	0	0	0	0	0	0	метрычны
metrology	0	0	0	0	0	0	0	0	0	0	метралогія
metropolis	0	0	0	0	0	0	0	0	0	0	метраполія
metropolitan	0	0	0	0	0	0	1	0	0	0	мітрапаліт
mettle	0	0	0	0	0	0	1	0	0	0	мужнасць
mew	0	0	0	0	0	0	0	0	0	0	мяўкаць
mica	0	0	0	0	0	0	0	0	0	0	лушчак
mick	0	0	0	0	0	0	0	0	0	0	Мік
microbe	0	0	0	0	0	0	0	0	0	0	мікроб
microbiology	0	0	0	0	0	0	0	0	0	0	мікрабіялогіі
microcosm	0	0	0	0	0	0	0	0	0	0	мікрасвет
microgram	0	0	0	0	0	0	0	0	0	0	мікраграм
micrometer	0	0	0	0	0	0	0	0	0	0	мікраметр
micron	0	0	0	0	0	0	0	0	0	0	мікрон
microphone	0	0	0	0	0	0	0	0	0	0	мікрафон
microscope	0	0	0	0	0	0	0	0	0	1	мікраскоп
microscopic	0	0	0	0	0	0	0	0	0	0	мікраскапічны
microscopically	0	0	0	0	0	0	0	0	0	0	мікраскапічна
microscopy	0	0	0	0	0	0	1	0	0	0	мікраскапія
mid	0	0	0	0	0	0	0	0	0	0	сярэдні
midday	0	0	0	0	0	0	0	0	0	0	поўдзень
middle	0	0	0	0	0	0	0	0	0	0	сярэдні
middleman	0	0	0	0	0	0	0	0	0	0	пасярэднік
midland	0	0	0	0	0	0	0	0	0	0	сярэдняя паласа
midnight	0	0	0	0	0	0	0	0	0	0	апоўначы
midst	0	0	0	0	0	0	0	0	0	0	пасярод
midsummer	0	0	0	0	0	0	0	0	0	0	сярэдзіна лета
midway	0	0	0	0	0	0	0	0	0	0	пасярэдзіне
midwife	0	1	0	0	1	1	1	0	0	1	акушэрка
midwifery	0	0	0	0	0	0	1	0	0	0	акушэрства
mien	0	0	0	0	0	0	0	0	0	0	міен
mighty	1	0	0	1	1	0	1	0	0	1	магутны
migrate	0	0	0	0	0	0	0	0	0	0	міграваць
migration	0	0	0	0	0	0	0	0	0	0	міграцыя
migratory	0	0	0	0	0	0	0	0	0	0	пералётны
mike	0	0	0	0	0	0	0	0	0	0	Майк
mildew	0	0	1	0	0	1	0	0	0	0	цвіль
mile	0	0	0	0	0	0	0	0	0	0	міля
mileage	0	0	0	0	0	0	0	0	0	0	прабег
milestone	0	0	0	0	0	0	0	0	0	0	вяха
militant	0	0	0	0	0	0	0	0	0	0	ваяўнічы
military	0	0	0	1	0	0	0	0	0	0	ваенная
militia	1	0	0	1	0	1	0	1	0	0	апалчэнне
milk	0	0	0	0	0	0	0	0	0	0	малако
milky	0	0	0	0	0	0	0	0	0	0	малочны
mill	0	1	0	0	0	0	0	0	0	0	млын
millennium	0	0	0	0	0	0	0	0	0	0	тысячагоддзя
milligram	0	0	0	0	0	0	0	0	0	0	міліграм
millimeter	0	0	0	0	0	0	0	0	0	0	міліметр
million	0	0	0	0	0	0	0	0	0	0	мільёнаў
millionaire	0	0	0	0	0	0	0	0	0	0	мільянер
mime	0	0	0	0	0	0	1	0	0	0	мім
mimic	0	0	0	0	0	0	0	0	0	0	мімічны
mimicking	0	0	0	0	0	0	0	0	0	0	імітуючы
mimicry	0	0	0	0	0	1	0	0	1	0	мімікрыя
mind	0	0	0	0	0	0	0	0	0	0	розум
minded	0	0	0	0	0	0	0	0	0	0	настроены
mindful	0	0	0	0	0	0	1	0	0	0	уважлівы
mindfulness	0	0	0	0	0	0	1	0	0	0	ўважлівасць
mine	0	0	0	0	0	0	0	0	0	0	мой
miner	0	0	0	0	0	0	0	0	0	0	шахцёр
mineral	0	0	0	0	0	0	0	0	0	0	мінеральныя
mineralogy	0	0	0	0	0	0	0	0	0	0	мінералогіі
mingle	0	0	0	0	0	0	0	0	0	0	змяшацца
mingled	0	0	0	0	0	0	0	0	0	0	змешаны
miniature	0	0	0	0	0	0	0	0	0	0	мініяцюрны
minibus	0	0	0	0	0	0	0	0	0	0	мікрааўтобус
minim	0	0	0	0	0	0	0	0	0	0	мінімальны
minimize	0	0	0	0	0	1	0	0	0	0	мінімізаваць
minimum	0	0	0	0	0	1	0	0	0	0	мінімум
minister	0	0	0	0	0	0	0	0	0	0	міністр
