English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Latin Word
neuter	0	0	0	0	0	0	0	0	0	0	neutrum
neutral	0	1	0	0	0	0	0	0	0	1	neutrum
neutrality	0	0	0	0	0	0	0	0	0	1	neutralitatis
neutralize	0	0	0	0	0	0	0	0	0	0	corrumpebant
newborn	0	0	0	0	0	0	0	0	0	0	natum
newcomer	0	0	0	1	0	0	0	0	1	0	advena
newly	0	0	0	0	0	0	0	0	0	0	nuper
newness	0	0	0	0	0	0	0	0	0	0	novitate
news	0	0	0	0	0	0	0	0	0	0	nuntium
newspaper	0	0	0	0	0	0	0	0	0	0	diurna
newsstand	0	0	0	0	0	0	0	0	0	0	newsstand
nib	0	0	0	0	0	0	0	0	0	0	nib
nibble	0	0	0	0	0	0	0	0	0	0	carpentem
niche	0	0	0	0	0	0	0	0	0	0	iussisti
nichts	0	0	0	0	0	0	0	0	0	0	nichts
nick	0	0	0	0	0	0	0	0	0	0	Quisque
nickel	0	0	0	0	0	0	0	0	0	0	nickel
nickname	0	0	0	0	0	0	0	0	0	0	cognomen
nicotine	0	0	1	0	0	1	0	0	0	0	consectetuer
niece	0	0	0	0	0	0	0	0	0	0	neptis
nigh	0	0	0	0	0	0	0	0	0	0	prope
night	0	0	0	0	0	0	0	0	0	0	nox
nightfall	0	0	0	0	0	0	0	0	0	0	noctem
nightingale	0	0	0	0	0	0	0	0	0	0	luscinia
nightmare	0	0	0	1	0	1	0	0	0	0	somnum exterreri
nihilism	0	0	0	0	0	1	0	0	0	0	nihilism
nil	0	0	0	0	0	0	0	0	0	0	nil
nimble	0	0	0	0	0	0	0	0	0	0	agilis
ninety	0	0	0	0	0	0	0	0	0	0	nonaginta
ninth	0	0	0	0	0	0	0	0	0	0	nonus
nip	0	0	0	0	0	0	0	0	0	0	nip
nipple	0	0	0	0	0	0	0	0	0	0	papilla
nix	0	0	0	0	0	0	0	0	0	0	nix
nobility	0	1	0	0	0	0	1	0	0	1	nobilitas
noble	0	0	0	0	0	0	1	0	0	1	nobilis
nobleman	0	0	0	0	0	0	1	0	0	1	nobilis
nocturnal	0	0	0	0	0	0	0	0	0	0	nocturnus
nod	0	0	0	0	0	0	0	0	0	0	nutus
nodding	0	0	0	0	0	0	0	0	0	0	annuens
node	0	0	0	0	0	0	0	0	0	0	nodi
nodular	0	0	0	0	0	0	0	0	0	0	nodular
nodule	0	0	0	0	0	0	0	0	0	0	nodule
noise	0	0	0	0	0	1	0	0	0	0	sonitus
noisy	1	0	0	0	0	1	0	0	0	0	aes 
nomad	0	0	0	0	0	0	0	0	0	0	dacia
nomadic	0	0	0	0	0	0	0	0	0	0	vaga
nomenclature	0	0	0	0	0	0	0	0	0	0	nomenclatura
nominal	0	0	0	0	0	0	0	0	0	0	nominale
nominate	0	0	0	0	0	0	0	0	0	0	nominare
nomination	0	0	0	0	0	0	1	0	0	0	nominatio
nominee	0	0	0	0	0	0	0	0	0	0	nominatus
nonce	0	0	0	0	0	0	0	0	0	0	nonce-
noncompliance	1	1	0	1	0	1	0	1	0	0	noncompliance
nondescript	0	0	0	0	0	0	0	0	0	0	nondescript
nonexistent	0	0	0	0	0	0	0	0	0	0	nulla
nonpayment	0	0	0	0	0	0	0	0	0	0	nonpayment
nonresident	0	0	0	0	0	0	0	0	0	0	nonresident
nonsense	0	0	0	0	0	1	0	0	0	0	ineptias
nonsensical	0	0	0	0	0	1	0	1	0	0	absurdum
noodle	0	0	0	0	0	0	0	0	0	0	noodle
nook	0	0	0	0	0	0	0	0	0	0	sinus
noon	0	0	0	0	0	0	0	0	0	0	meridies
noose	0	0	0	0	0	1	0	1	0	0	Laqueus
norm	0	0	0	0	0	0	0	0	0	0	norma
normal	0	0	0	0	0	0	0	0	0	0	normalis 
normalcy	0	0	0	0	0	0	0	0	0	0	normalcy
normality	0	0	0	0	0	0	1	0	0	0	normalitatis
nose	0	0	1	0	0	0	0	0	0	0	nasus
nostalgia	0	0	0	0	0	0	0	0	0	0	desiderium
nostril	0	0	0	0	0	0	0	0	0	0	nosl
notable	0	0	0	0	1	0	1	0	0	1	notabilis
notables	0	0	0	0	0	0	1	0	0	0	insignes
notably	0	0	0	0	0	0	0	0	0	0	notabiliter
notary	0	0	0	0	0	0	0	0	0	1	notarius
notation	0	0	0	0	0	0	0	0	0	0	notatio
notch	0	0	0	0	0	0	0	0	0	0	notch
notched	0	0	0	0	0	0	0	0	0	0	notched
note	0	0	0	0	0	0	0	0	0	0	nota
notebook	0	0	0	0	0	0	0	0	0	0	libello
noted	0	0	0	0	0	0	1	0	0	0	attendendum
noteworthy	0	0	0	0	0	0	0	0	0	0	notabile
nothingness	0	0	0	0	0	1	0	1	0	0	nihil
notice	0	0	0	0	0	0	0	0	0	0	animadverto
noticeable	0	0	0	0	0	0	0	0	0	0	notabilis
notification	0	1	0	0	0	0	0	0	0	0	notitia
notify	0	0	0	0	0	0	0	0	0	0	certiorem
notion	0	0	0	0	0	0	1	0	0	0	notio
notional	0	0	0	0	0	0	0	0	0	0	notionaliter
notoriety	1	0	1	1	0	1	1	0	0	0	fama
notwithstanding	0	0	0	0	0	0	0	0	0	0	sed
nought	0	0	0	0	0	0	0	0	0	0	nihil
noun	0	0	0	0	0	0	0	0	0	0	noun
nourish	0	0	0	0	0	0	0	0	0	0	nutriunt
nourishment	0	0	0	0	0	0	1	0	0	0	alimentum
nouveau	0	0	0	0	0	0	0	0	0	0	nouveau
novelty	0	0	0	0	0	0	0	0	0	0	novitas
novice	0	0	0	0	0	0	0	0	0	0	novitius
nowadays	0	0	0	0	0	0	0	0	0	0	nunc
noxious	0	0	1	1	0	1	0	0	0	0	noxium
nozzle	0	0	0	0	0	0	0	0	0	0	COLLUM
nuance	0	0	0	0	0	0	0	0	0	0	simpliciter
nuances	0	0	0	0	0	0	0	0	0	0	nuances
nucleus	0	0	0	0	0	0	0	0	0	0	nucleus
nude	0	0	0	0	0	0	0	0	0	0	nude
nudge	0	0	0	0	0	0	0	0	0	0	nudge
nudity	0	0	0	0	0	0	0	0	0	0	nuditas
nugget	0	0	0	0	0	0	0	0	0	0	MASSA
nuisance	1	0	0	0	0	1	0	0	0	0	nocumentum
nul	0	0	0	0	0	1	0	0	0	0	nul
null	0	0	0	0	0	0	0	0	0	0	null
nullify	0	0	0	0	0	1	0	0	1	0	irritum facere
numb	0	0	0	0	0	1	0	0	0	0	sine sensu
number	0	0	0	0	0	0	0	0	0	0	numerus
numbering	0	0	0	0	0	0	0	0	0	0	numerus
numbers	0	0	0	0	0	0	1	0	0	0	numeri
numbness	0	0	0	0	0	1	0	1	0	0	torpor
numeral	0	0	0	0	0	0	0	0	0	0	numeralis
numerator	0	0	0	0	0	0	0	0	0	0	numerator
numerical	0	0	0	0	0	0	0	0	0	0	numeralis
numerically	0	0	0	0	0	0	0	0	0	0	numero
numerous	0	0	0	0	0	0	0	0	0	0	numerosi
nun	0	0	0	0	0	1	0	0	0	1	nun
nurse	0	0	0	0	0	0	1	0	0	1	nutrix
nursery	0	0	0	0	1	0	1	0	0	1	seminarium
nurture	1	1	1	1	1	0	1	0	0	1	nutrire
nutmeg	0	0	0	0	0	0	0	0	0	0	nutmeg
nutrition	0	0	0	0	0	0	0	0	0	0	nutritionis
nutritious	0	0	0	0	0	0	1	1	0	0	alunt
nutritive	0	0	0	0	0	0	0	0	0	0	nutritivum
nuts	0	0	0	0	0	0	0	0	0	0	nuces
nymph	0	0	0	0	0	0	0	0	0	0	nympha
oaf	0	0	0	0	0	1	0	0	0	0	oaf *
oak	0	0	0	0	0	0	1	0	0	0	quercus
oar	0	0	0	0	0	0	0	0	0	0	remus
oasis	0	1	0	0	1	0	1	0	0	1	oasis
oath	0	0	0	0	0	0	1	0	0	1	juramentum
oatmeal	0	0	0	0	0	0	0	0	0	0	oatmeal
obedience	0	0	0	0	0	0	1	0	0	1	obedientia
obedient	0	0	0	0	0	0	0	0	0	0	obediens
obediently	0	0	0	0	0	0	0	0	0	0	obedienter
obelisk	0	0	0	0	0	0	0	0	0	0	obeliscus
obese	0	0	1	0	0	1	0	0	0	0	obesus
obesity	0	0	1	0	0	1	0	1	0	0	dolore magna
obey	0	0	0	1	0	0	0	0	0	1	obedire
obi	0	0	1	1	0	1	0	0	0	0	obi
obit	0	0	0	0	0	1	0	1	1	0	obit
obituary	0	0	0	0	0	1	0	1	0	0	obituary
object	0	0	0	0	0	0	0	0	0	0	object
objection	1	0	0	0	0	1	0	0	0	0	obiectio
objectionable	0	0	0	0	0	1	0	0	0	0	inconveniens
objective	0	1	0	0	0	0	1	0	0	1	objectum
obligation	0	0	0	0	0	0	0	0	0	0	officium
obligatory	0	0	0	0	0	0	0	0	0	0	obligatorium
oblige	0	0	0	0	0	1	0	0	0	1	obligo
obliged	0	0	0	0	0	0	0	0	0	0	obligatus
obliging	1	1	1	1	1	0	1	0	1	1	officiosus
obligor	0	0	0	1	0	1	0	0	0	0	obligor
oblique	0	0	0	0	0	0	0	0	0	0	obliquus
obliterate	1	0	0	1	0	1	0	1	0	0	delere
obliterated	1	0	0	1	0	1	0	0	0	0	exstinguitur
obliteration	0	0	0	1	0	1	0	1	0	0	obliteratio
oblivion	1	0	0	1	0	1	0	0	0	0	oblivio
oblivious	0	0	0	0	0	0	0	0	0	0	immemor
oblong	0	0	0	0	0	0	0	0	0	0	oblonga
obnoxious	1	0	1	0	0	1	0	1	0	0	obnoxium
oboe	0	0	0	0	0	0	0	0	0	0	oboe
obscene	0	0	1	0	0	1	0	0	0	0	obscenus
obscenity	1	0	1	0	0	1	0	0	0	0	turpitudo
obscure	0	0	0	0	0	0	0	0	0	0	obscure
obscured	0	0	0	0	0	0	0	0	0	0	obscuratus
obscurity	0	0	0	0	0	1	0	0	0	0	obscuritas
observance	0	0	0	0	0	0	0	0	0	0	observantia
observant	0	0	0	0	0	0	1	0	0	0	observant
observation	0	0	0	0	0	0	0	0	0	0	observationis
observatory	0	0	0	0	0	0	0	0	0	0	speculatio
observe	0	0	0	0	0	0	0	0	0	0	observe
observer	0	0	0	0	0	0	0	0	0	0	observator
observing	0	0	0	0	0	0	0	0	0	0	observationis
obsession	0	0	0	0	0	0	0	0	0	0	obsession
obsolescence	0	0	0	0	0	0	0	0	0	0	obsolescence
obstacle	1	0	0	1	0	1	0	1	0	0	impedimentum
obstetrician	0	0	0	0	0	0	0	0	0	1	obstetrician
obstetrics	0	0	0	0	0	0	0	0	0	0	obstetrics
obstinate	0	0	0	0	0	1	0	0	0	0	obstinatus
obstruct	1	0	0	1	0	1	0	0	0	0	impediunt
obstruction	0	0	0	0	0	1	0	0	0	0	impedimentum
obstructive	1	0	0	0	0	1	0	0	0	0	impedimentum
obtain	0	0	0	0	0	0	0	0	0	0	adipisci
obtainable	0	0	0	0	1	0	1	0	0	0	habentur
obtuse	0	0	0	0	0	1	0	0	0	0	obtusis
obverse	0	0	0	0	0	0	0	0	0	0	obverse
obvious	0	0	0	0	0	0	1	0	0	1	patet
ocarina	0	0	0	0	0	0	0	0	0	0	ocarina
occasion	0	0	0	0	0	0	0	0	0	0	occasione
occasional	0	0	0	0	0	0	0	0	1	0	occasionaliter
occasionally	0	0	0	0	0	0	0	0	0	0	interdum
occlusion	0	0	0	0	0	0	0	0	0	0	LAQUEUS
occult	0	0	1	1	0	1	0	0	0	0	occultus
occupancy	0	0	0	0	0	0	0	0	0	0	negotium
occupant	0	0	0	0	0	0	1	0	0	1	occupantis
occupation	0	0	0	0	0	0	1	0	0	0	opus
occupied	0	0	0	0	0	0	0	0	0	0	occupatum
occupier	0	0	0	0	0	0	0	0	0	0	possessor
occupy	0	0	0	0	0	0	1	0	0	0	occupare
occupying	0	0	0	0	0	0	0	0	0	0	occupantem
occur	0	0	0	0	0	0	0	0	0	0	fieri
occurrence	0	0	0	0	0	0	0	0	0	0	occursus
ocean	0	0	0	0	0	0	0	0	0	0	oceanus
oceanic	0	0	0	0	0	0	0	0	0	0	oceanic
octagon	0	0	0	0	0	0	0	0	0	0	octogon
octave	0	0	0	0	0	0	0	0	0	0	diapason
octopus	0	0	1	0	0	0	0	0	0	0	polypus
ocular	0	0	0	0	0	0	0	0	0	0	oculi
oddity	0	0	1	0	0	1	0	1	1	0	oddity
odds	0	0	0	0	0	0	0	0	0	0	odds
ode	0	0	0	0	0	0	0	0	0	0	ode
odious	1	0	1	1	0	1	0	0	0	0	odiosa
odometer	0	0	0	0	0	0	0	0	0	0	odometer
odor	0	0	0	0	0	1	0	0	0	0	odor
oestrogen	0	0	0	0	0	0	0	0	0	0	estrogen
oeuvre	0	0	0	0	0	0	0	0	0	0	oeuvre
offal	0	0	0	0	0	0	0	0	0	0	fimum
offend	1	0	1	0	0	1	0	0	0	0	offendere
offended	1	0	0	0	0	1	0	1	0	0	offendi
offender	1	0	1	1	0	1	0	1	0	0	delinquens
offense	1	0	1	1	0	1	0	1	0	0	delictum
offensive	1	0	1	0	0	1	0	0	0	0	ingrata
offer	0	0	0	0	0	0	1	0	0	0	offer
offered	0	0	0	0	0	0	0	0	0	0	oblatum
offering	0	0	0	0	0	0	0	0	0	1	oblatio
offhand	0	0	0	0	0	1	0	0	0	0	offhand
office	0	0	0	0	0	0	0	0	0	0	officium
officer	0	0	0	0	0	0	1	0	0	1	praefectus
offices	0	0	0	0	0	0	0	0	0	0	officia
official	0	0	0	0	0	0	0	0	0	1	officialis
officiate	0	0	0	0	0	0	0	0	0	0	officium
offing	0	0	0	0	0	1	0	0	0	0	offing
offload	0	0	0	0	0	0	0	0	0	0	offload
offset	0	1	0	0	0	0	1	0	0	0	offset
offshoot	0	0	0	0	0	0	1	0	0	0	propaginem
offside	0	0	0	0	0	0	0	0	0	0	offside
oft	0	0	0	0	0	0	0	0	0	0	saepe
oftentimes	0	0	0	0	0	0	0	0	0	0	saepe
ogre	0	0	1	1	0	1	0	0	0	0	orcus
oil	0	0	0	0	0	0	0	0	0	0	oleum
oils	0	0	0	0	0	0	0	0	0	0	olea
ointment	0	0	0	0	0	0	0	0	0	0	unguentum
olfactory	0	1	0	0	0	1	0	0	0	0	olfactorius
oligarchy	0	0	0	0	0	1	0	0	0	0	oligarchia
olive	0	0	0	0	0	0	0	0	0	0	olivae
omega	0	0	0	0	0	0	0	0	0	0	omega
omelet	0	0	0	0	0	0	0	0	0	0	omelet
omen	0	1	0	1	0	1	0	0	0	0	omen
ominous	0	1	0	1	0	1	0	0	0	0	mali ominis
omission	0	0	0	0	0	0	0	0	0	0	omissio
omit	0	0	0	0	0	1	0	0	0	0	omitt
omitted	0	0	0	0	0	0	0	0	0	0	omissum
omnibus	0	0	0	0	0	0	0	0	0	0	omnibus
omnipotence	0	0	0	1	0	1	1	0	0	0	omnipotentia
omnipotent	0	0	0	0	0	0	0	0	0	0	omnipotens
omnipresent	0	0	0	0	0	0	0	0	0	0	omnipraesens
omniscient	0	0	0	0	0	0	1	0	0	1	omniscius
oncologist	0	0	0	0	0	0	0	0	0	0	oncologist
oneness	0	0	0	0	0	0	0	0	0	0	unum
onerous	1	0	0	0	0	1	0	1	0	0	laboriosa
oneself	0	0	0	0	0	0	0	0	0	0	se
ongoing	0	1	0	0	0	0	0	0	0	0	ongoing
onion	0	0	0	0	0	0	0	0	0	0	cepa
onset	0	1	0	0	0	0	0	0	0	0	concursus
onslaught	0	0	0	0	0	0	0	0	0	0	impetus
ontology	0	0	0	0	0	0	0	0	0	0	ontology
onus	0	0	0	0	0	1	0	0	0	0	onus
onward	0	0	0	0	0	0	0	0	0	0	porro
onyx	0	0	0	0	0	0	0	0	0	0	sardonix
ooze	0	0	1	0	0	1	0	0	0	0	uligo
oozing	0	0	0	0	0	0	0	0	0	0	fluidum
opacity	0	0	0	0	0	0	0	0	0	0	opacitas
opal	0	0	0	0	0	0	0	0	0	0	opal
opaque	0	0	0	0	0	1	0	0	0	0	opacum
ope	0	0	0	0	0	0	0	0	0	0	ope
open	0	0	0	0	0	0	0	0	0	0	aperta
opener	0	0	0	0	0	0	0	0	0	0	opener
opening	0	0	0	0	0	0	0	0	0	0	apertio
openly	0	0	0	0	0	0	0	0	0	0	palam
openness	0	0	0	0	0	0	1	0	0	0	apertus
opera	1	1	0	1	1	0	1	1	1	1	opera
operatic	0	0	0	0	0	1	0	0	0	0	operatic
operation	0	0	0	1	0	0	0	0	0	1	operatio
operations	0	0	0	0	0	0	0	0	0	0	res
operative	0	0	0	0	0	0	0	0	0	0	operativus
operator	0	0	0	0	0	0	0	0	0	0	operator
ophthalmic	0	0	0	0	0	0	0	0	0	0	rentur
ophthalmologist	0	0	0	0	0	0	0	0	0	0	ophthalmologist
opiate	0	0	0	0	0	1	0	0	0	0	opiate
opinion	0	0	0	0	0	0	0	0	0	0	sententia
opinionated	1	0	0	0	0	1	0	0	0	0	opinionated
opium	1	0	1	1	0	1	0	1	0	0	opium
opponent	1	1	1	1	0	1	0	0	0	0	adversarius
opportune	0	0	0	0	1	0	1	0	0	0	opportunum
opportunism	0	0	0	0	0	0	0	0	0	0	opportunism
opportunity	0	1	0	0	0	0	1	0	0	0	occasio
oppose	0	0	0	0	0	1	0	0	0	0	contradico
opposed	1	0	0	1	0	1	0	0	0	0	opponitur
opposing	0	0	0	0	0	0	0	0	0	0	contraria
opposite	0	0	0	0	0	0	0	0	0	0	oppositum
opposites	0	0	0	0	0	0	0	0	0	0	contrariorum
opposition	1	0	0	0	0	1	0	0	0	0	contra
oppress	1	0	1	1	0	1	0	1	0	0	opprimunt
oppression	1	0	1	1	0	1	0	1	0	0	calumnia
oppressive	1	0	1	1	0	1	0	1	0	0	gravis
oppressor	1	0	0	1	0	1	0	1	0	0	calumniator
optic	0	0	0	0	0	0	0	0	0	0	opticus
optical	0	0	0	0	0	0	0	0	0	0	optical
optics	0	0	0	0	0	0	0	0	0	0	perspectiva
optimism	0	1	0	0	1	0	1	0	1	1	spe
optimist	0	0	0	0	0	0	1	0	0	1	optimist
option	0	0	0	0	0	0	1	0	0	0	optio
optional	0	0	0	0	0	0	1	0	0	0	ad libitum
optionally	0	0	0	0	0	0	0	0	0	0	optionally
options	0	0	0	0	0	0	0	0	0	0	optiones
optometrist	0	0	0	0	0	0	0	0	0	0	optometrist
opulence	0	0	0	0	0	0	0	0	0	0	opulentia
opulent	0	0	0	0	0	0	0	0	0	0	opulent!
opus	0	0	0	0	0	0	0	0	0	0	opus
oracle	0	1	0	0	0	0	1	0	0	1	oraculum
oral	0	0	0	0	0	0	0	0	0	0	oral
orange	0	0	0	0	0	0	0	0	0	0	orange
oration	0	0	0	0	0	0	1	0	0	0	oration
orator	0	0	0	0	0	0	0	0	0	0	orator
oratory	0	0	0	0	0	0	0	0	0	0	oratorium
orb	0	0	0	0	0	0	0	0	0	0	orb
orbit	0	0	0	0	0	0	0	0	0	0	orbitae
orbiting	0	0	0	0	0	0	0	0	0	0	orbiting
orbs	0	0	0	0	0	0	0	0	0	0	orbes
orc	1	0	1	1	0	1	0	0	0	0	orc *
orchard	0	0	0	0	0	0	0	0	0	0	hortus
orchestra	1	0	0	0	1	0	1	1	0	1	orchestra
ordained	0	0	0	0	0	0	1	0	0	1	ordinavit
ordeal	1	0	0	0	0	1	0	0	1	0	experimentum
order	0	0	0	0	0	0	0	0	0	0	ordo
orderly	0	0	0	0	0	0	1	0	0	0	ornatum
ordinance	0	0	0	0	0	0	0	0	0	1	jus
ordinary	0	0	0	0	0	0	0	0	0	0	Ordinarius
ordination	0	1	0	0	1	0	1	0	0	1	ordinationis
ordnance	0	0	0	1	0	1	0	0	0	0	tormentorum bellicorum
ore	0	0	0	0	0	0	0	0	0	0	ore
oregano	0	0	0	0	0	0	0	0	0	0	origanum
organ	0	1	0	0	1	0	0	0	0	0	organum
organic	0	0	0	0	0	0	1	0	0	0	organicum
organism	0	0	0	0	0	0	0	0	0	0	organismus
organist	0	0	0	0	0	0	0	0	0	0	organista
organization	0	1	0	0	1	0	1	0	1	1	organization
organize	0	0	0	0	0	0	1	0	0	0	organize
organized	0	0	0	0	0	0	1	0	0	0	constituto
orgasm	0	1	0	0	1	0	1	0	0	0	gaudens
orgies	0	0	0	0	0	0	0	0	0	0	orgies
orient	0	0	0	0	0	0	0	0	0	0	orient
oriental	0	0	0	0	0	0	0	0	0	0	orientalis
orientation	0	0	0	0	0	0	0	0	0	0	sexualis
orifice	0	0	0	0	0	0	0	0	0	0	orificium
origin	0	0	0	0	0	0	0	0	0	0	originis
originality	0	0	0	0	0	0	1	0	1	0	pristinum
originate	0	0	0	0	0	0	0	0	0	0	originate
origination	0	0	0	0	0	0	0	0	0	0	originatio
originator	0	0	0	0	0	0	0	0	0	0	auctor
ornament	0	0	0	0	0	0	0	0	0	0	ornamentum
ornamental	0	0	0	0	0	0	0	0	0	0	decentius
ornamentation	0	0	0	0	0	0	0	0	0	0	ornamentum
ornamented	0	0	0	0	0	0	1	0	0	0	ornata
ornate	0	0	0	0	0	0	1	0	0	0	ornate
orphan	0	0	0	1	0	1	0	1	0	0	pupillus
orthodox	0	0	0	0	0	0	0	0	0	0	orthodoxus
orthodoxy	0	0	0	0	0	0	0	0	0	1	orthodoxy
orthogonal	0	0	0	0	0	0	0	0	0	0	orthogonale
oscillate	0	0	0	0	0	0	0	0	0	0	oscillare
oscillating	0	0	0	0	0	0	0	0	0	0	oscillans
oscillation	0	0	0	0	0	0	0	0	0	0	oscillatio
oscillatory	0	0	0	0	0	0	0	0	0	0	oscillatorium
ostensible	0	0	0	0	0	0	0	0	0	0	ostensibilis
ostensibly	0	0	0	0	0	1	0	0	0	0	per speciem
ostrich	0	0	0	0	0	0	0	0	0	0	struthionem
otto	0	0	0	0	0	0	0	0	0	0	otto
ottoman	0	0	0	0	0	0	0	0	0	0	Ottomanicum
ounce	0	0	0	0	0	0	0	0	0	0	uncia
oust	1	0	0	0	0	1	0	1	0	0	pellant
outbreak	0	0	0	0	0	0	0	0	0	0	pestilentia
outburst	1	0	0	1	1	1	1	1	1	0	comploratio
outcast	0	0	1	1	0	1	0	1	0	0	abiectio
outcome	0	0	0	0	0	0	1	0	0	0	exitus
outcry	1	0	0	1	0	1	0	0	1	0	clamor
outdo	0	1	0	0	0	0	1	0	0	0	superare
outdoor	0	0	0	0	0	0	0	0	0	0	velit
outfit	0	0	0	0	0	0	0	0	0	0	cultus
outgrow	0	0	0	0	0	0	0	0	0	0	outgrow
outgrowth	0	0	0	0	0	0	0	0	0	0	incrementum
outhouse	0	0	1	0	0	1	0	0	0	0	outhouse
outing	0	0	0	0	0	0	0	0	0	0	Excursiuncula
outlandish	0	0	0	0	0	1	0	0	0	0	peregrina
outlast	0	0	0	0	0	0	0	0	0	0	outlast
outlaw	0	0	0	0	0	1	0	0	0	0	utlagatus
outlet	0	0	0	0	0	0	0	0	0	0	exitus
outline	0	0	0	0	0	0	0	0	0	0	forma
outlines	0	0	0	0	0	0	0	0	0	0	lineamenta
outlook	0	0	0	0	0	0	0	0	0	0	mentis
outlying	0	0	0	0	0	0	0	0	0	0	exteras
outnumber	0	0	0	0	0	0	0	0	0	0	plures
outpost	0	0	0	1	0	0	0	0	0	0	stationem
outpouring	0	0	0	0	0	0	0	0	0	0	effusio
output	0	0	0	0	0	0	0	0	0	0	output
outrage	1	0	1	0	0	1	0	0	0	0	iniuria
outrageous	0	0	0	0	0	0	0	0	1	0	indignum
outright	0	0	0	0	0	0	0	0	0	0	omnino
outrun	0	0	0	0	0	0	0	0	0	0	praecurrere 
outset	0	0	0	0	0	0	0	0	0	0	initio
outsider	0	0	0	1	0	0	0	0	0	0	externus
outskirts	0	0	0	0	0	0	0	0	0	0	suburbia
outspoken	0	0	0	0	0	0	0	0	0	0	liberius
outstanding	0	0	0	0	1	1	1	0	0	0	egregius
outstretched	0	0	0	0	0	0	0	0	0	0	extenta
outward	0	0	0	0	0	0	1	0	0	0	exterior
outwards	0	0	0	0	0	0	0	0	0	0	extrorsum
outweigh	0	0	0	0	0	0	0	0	0	0	plus
oval	0	0	0	0	0	0	0	0	0	0	ovale
ovary	0	0	0	0	0	0	0	0	0	0	ovarium
ovate	0	0	0	0	0	0	0	0	0	0	ovato
ovation	0	0	0	0	0	1	0	1	0	0	ovans
oven	0	0	0	0	0	0	0	0	0	0	clibano
overalls	0	0	0	0	0	0	0	0	0	0	overalls
overbearing	1	0	0	0	0	1	0	0	0	0	indomitus
overburden	0	0	0	0	0	1	0	0	0	0	onero
overcast	0	0	0	0	0	1	0	0	0	0	overcast
overcharged	0	0	0	0	0	0	0	0	0	0	premebantur
overcoat	0	0	0	0	0	0	0	0	0	0	supertunicam
overdo	0	0	0	0	0	1	0	0	0	0	superabundare
overdose	0	0	0	0	0	1	0	0	0	0	dose
overdue	0	1	0	0	0	1	0	1	1	0	decuit
overestimate	0	0	0	0	0	0	0	0	1	0	parvipendent
overestimated	0	0	0	0	0	1	0	0	0	0	plus aequo extulimus
overflow	0	0	0	0	0	1	0	0	0	0	redundantiam
overflowing	0	0	0	0	0	0	0	0	0	0	inundans
overgrown	0	0	0	0	0	1	0	0	0	0	obsitus
overgrowth	0	0	0	0	0	0	0	0	0	0	excrescentia
overhanging	0	0	0	0	0	0	0	0	0	0	imminentem
overhaul	0	0	0	0	0	0	0	0	0	0	overhaul
overhead	0	0	0	0	0	0	0	0	0	0	supra caput
overjoyed	0	0	0	0	1	0	1	0	0	0	laetus
overlaid	0	0	0	0	0	0	0	0	0	0	obducta
overlap	0	0	0	0	0	0	0	0	0	0	aliudque
overlay	0	0	0	0	0	0	0	0	0	0	operies
overload	0	0	0	0	0	1	0	1	0	0	cultro
overlying	0	0	0	0	0	0	0	0	0	0	overlying
overpaid	0	0	0	0	0	1	0	0	0	0	overpaid
overpass	0	0	0	0	0	0	0	0	0	0	praetereo
overpower	0	0	0	0	0	1	0	0	0	0	overpower
overpowering	1	0	0	1	0	1	0	0	0	0	praevalens
overpriced	1	0	1	0	0	1	0	1	0	0	overpriced
override	0	0	0	0	0	0	0	0	0	0	nolens oboedire
overrule	0	0	0	0	0	0	0	0	0	0	regunt
overseer	0	0	0	0	0	0	0	0	0	0	vilicus
overshadow	0	0	0	0	0	0	0	0	0	0	obumbrabit
oversight	0	0	0	0	0	1	0	0	0	0	inspectionem
overstate	0	0	0	0	0	0	0	0	0	0	accumulant
overstock	0	0	0	0	0	0	0	0	0	0	overstock
overt	0	0	0	1	0	0	0	0	0	0	aperta
overtake	0	0	0	0	0	0	0	0	0	0	overtake
overtaken	0	0	0	0	0	0	0	0	0	0	adprehendit
overthrow	0	1	0	1	0	1	0	0	0	0	eversio
overture	0	1	0	0	0	0	0	0	0	0	overture
overturn	0	0	0	0	0	1	0	0	0	0	evertere
overwhelm	0	0	0	0	0	1	0	0	0	0	opprimo
overwhelmed	0	0	0	0	0	1	0	1	0	0	oppressus
overwhelming	0	0	0	0	0	0	1	0	0	0	opprimo
overzealous	0	0	0	0	0	0	0	0	0	0	overzealous
owe	0	0	0	0	0	0	0	0	0	0	debere
owing	1	1	1	1	0	1	0	1	0	1	debebatur
owner	0	0	0	0	0	0	0	0	0	0	dominus
ownership	0	0	0	0	0	0	1	0	0	0	dominium
ox	0	0	0	0	0	0	0	0	0	0	bovis
oxidation	0	0	0	0	0	1	0	0	0	0	oxidatio
oxygen	0	0	0	0	0	0	0	0	0	0	oxygeni
oxymoron	0	0	0	0	0	0	0	0	0	0	oxymoron
oyster	0	0	0	0	0	0	0	0	0	0	ostreum
pace	0	0	0	0	0	0	0	0	0	0	pace
pacific	0	0	0	0	0	0	1	0	0	0	pacificus
pacify	0	0	0	0	0	0	0	0	0	0	pacificare
pack	0	0	0	0	0	0	0	0	0	0	stipant
package	0	0	0	0	0	0	0	0	0	0	sarcina
packer	0	0	0	0	0	0	0	0	0	0	packer
packet	0	0	0	0	0	0	0	0	0	0	packet
