English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Greek Word
obliteration	0	0	0	1	0	1	0	1	0	0	εξάλειψη
oblivion	1	0	0	1	0	1	0	0	0	0	λήθη
oblivious	0	0	0	0	0	0	0	0	0	0	επιλήσμων
oblong	0	0	0	0	0	0	0	0	0	0	επιμήκης
obnoxious	1	0	1	0	0	1	0	1	0	0	απεχθής
oboe	0	0	0	0	0	0	0	0	0	0	όμποε
obscene	0	0	1	0	0	1	0	0	0	0	άσεμνος
obscenity	1	0	1	0	0	1	0	0	0	0	αισχρότητα
obscure	0	0	0	0	0	0	0	0	0	0	σκοτεινός
obscured	0	0	0	0	0	0	0	0	0	0	συσκοτισμένη
obscurity	0	0	0	0	0	1	0	0	0	0	αφάνεια
observance	0	0	0	0	0	0	0	0	0	0	τήρηση
observant	0	0	0	0	0	0	1	0	0	0	παρατηρητικός
observation	0	0	0	0	0	0	0	0	0	0	παρατήρηση
observatory	0	0	0	0	0	0	0	0	0	0	αστεροσκοπείο
observe	0	0	0	0	0	0	0	0	0	0	παρατηρώ
observer	0	0	0	0	0	0	0	0	0	0	παρατηρητής
observing	0	0	0	0	0	0	0	0	0	0	παρατηρητικός
obsession	0	0	0	0	0	0	0	0	0	0	έμμονη ιδέα
obsolescence	0	0	0	0	0	0	0	0	0	0	απαρχαίωση
obstacle	1	0	0	1	0	1	0	1	0	0	εμπόδιο
obstetrician	0	0	0	0	0	0	0	0	0	1	μαιευτήρας
obstetrics	0	0	0	0	0	0	0	0	0	0	μαιευτική
obstinate	0	0	0	0	0	1	0	0	0	0	πεισματάρης
obstruct	1	0	0	1	0	1	0	0	0	0	κωλυσιεργώ
obstruction	0	0	0	0	0	1	0	0	0	0	παρεμπόδιση
obstructive	1	0	0	0	0	1	0	0	0	0	κωλυσιεργικός
obtain	0	0	0	0	0	0	0	0	0	0	αποκτώ
obtainable	0	0	0	0	1	0	1	0	0	0	εφικτός
obtuse	0	0	0	0	0	1	0	0	0	0	κουτός
obverse	0	0	0	0	0	0	0	0	0	0	όψη
obvious	0	0	0	0	0	0	1	0	0	1	φανερός
ocarina	0	0	0	0	0	0	0	0	0	0	οκαρίνα
occasion	0	0	0	0	0	0	0	0	0	0	ευκαιρία
occasional	0	0	0	0	0	0	0	0	1	0	τυχαίος
occasionally	0	0	0	0	0	0	0	0	0	0	ενίοτε
occlusion	0	0	0	0	0	0	0	0	0	0	έμφραξη
occult	0	0	1	1	0	1	0	0	0	0	μυστηριώδης
occupancy	0	0	0	0	0	0	0	0	0	0	πληρότητας
occupant	0	0	0	0	0	0	1	0	0	1	κάτοχος
occupation	0	0	0	0	0	0	1	0	0	0	κατοχή
occupied	0	0	0	0	0	0	0	0	0	0	κατειλημμένος
occupier	0	0	0	0	0	0	0	0	0	0	κάτοχος
occupy	0	0	0	0	0	0	1	0	0	0	ασχολούμαι
occupying	0	0	0	0	0	0	0	0	0	0	κατεχόμενη
occur	0	0	0	0	0	0	0	0	0	0	συμβούν
occurrence	0	0	0	0	0	0	0	0	0	0	περιστατικό
ocean	0	0	0	0	0	0	0	0	0	0	ωκεανός
oceanic	0	0	0	0	0	0	0	0	0	0	ωκεάνιος
octagon	0	0	0	0	0	0	0	0	0	0	οκτάγωνο
octave	0	0	0	0	0	0	0	0	0	0	οκτάβα
octopus	0	0	1	0	0	0	0	0	0	0	χταπόδι
ocular	0	0	0	0	0	0	0	0	0	0	οφθαλμικός
oddity	0	0	1	0	0	1	0	1	1	0	μοναδικότητα
odds	0	0	0	0	0	0	0	0	0	0	πιθανότητα
ode	0	0	0	0	0	0	0	0	0	0	ωδή
odious	1	0	1	1	0	1	0	0	0	0	απεχθής
odometer	0	0	0	0	0	0	0	0	0	0	οδόμετρο
odor	0	0	0	0	0	1	0	0	0	0	οσμή
oestrogen	0	0	0	0	0	0	0	0	0	0	οιστρογόνα
oeuvre	0	0	0	0	0	0	0	0	0	0	έργο
offal	0	0	0	0	0	0	0	0	0	0	εντόσθια
offend	1	0	1	0	0	1	0	0	0	0	προσβάλλω
offended	1	0	0	0	0	1	0	1	0	0	προσβεβλημένος
offender	1	0	1	1	0	1	0	1	0	0	παραβάτης
offense	1	0	1	1	0	1	0	1	0	0	αδίκημα
offensive	1	0	1	0	0	1	0	0	0	0	προσβλητικός
offer	0	0	0	0	0	0	1	0	0	0	προσφορά
offered	0	0	0	0	0	0	0	0	0	0	προσφέρεται
offering	0	0	0	0	0	0	0	0	0	1	προσφορά
offhand	0	0	0	0	0	1	0	0	0	0	αυτοσχέδιος
office	0	0	0	0	0	0	0	0	0	0	γραφείο
officer	0	0	0	0	0	0	1	0	0	1	αξιωματικός
offices	0	0	0	0	0	0	0	0	0	0	γραφεία
official	0	0	0	0	0	0	0	0	0	1	επίσημος
officiate	0	0	0	0	0	0	0	0	0	0	ιερουργώ
offing	0	0	0	0	0	1	0	0	0	0	πέλαγος
offload	0	0	0	0	0	0	0	0	0	0	εκφόρτωση
offset	0	1	0	0	0	0	1	0	0	0	αντισταθμίζεται
offshoot	0	0	0	0	0	0	1	0	0	0	παρακλάδι
offside	0	0	0	0	0	0	0	0	0	0	οφσάιντ
oft	0	0	0	0	0	0	0	0	0	0	συχνά
oftentimes	0	0	0	0	0	0	0	0	0	0	πολλάκις
ogre	0	0	1	1	0	1	0	0	0	0	δράκοντας
oil	0	0	0	0	0	0	0	0	0	0	λάδι
oils	0	0	0	0	0	0	0	0	0	0	ελαιογραφίες
ointment	0	0	0	0	0	0	0	0	0	0	αλοιφή
olfactory	0	1	0	0	0	1	0	0	0	0	οσφρητικός
oligarchy	0	0	0	0	0	1	0	0	0	0	ολιγαρχία
olive	0	0	0	0	0	0	0	0	0	0	ελιά
omega	0	0	0	0	0	0	0	0	0	0	ωμέγα
omelet	0	0	0	0	0	0	0	0	0	0	ομελέτα
omen	0	1	0	1	0	1	0	0	0	0	οιωνός
ominous	0	1	0	1	0	1	0	0	0	0	δυσοίωνος
omission	0	0	0	0	0	0	0	0	0	0	παράλειψη
omit	0	0	0	0	0	1	0	0	0	0	παραλείπω
omitted	0	0	0	0	0	0	0	0	0	0	παραλείπεται
omnibus	0	0	0	0	0	0	0	0	0	0	λεωφορείο
omnipotence	0	0	0	1	0	1	1	0	0	0	παντοδυναμία
omnipotent	0	0	0	0	0	0	0	0	0	0	παντοδύναμος
omnipresent	0	0	0	0	0	0	0	0	0	0	πανταχού παρών
omniscient	0	0	0	0	0	0	1	0	0	1	παντογνόστης
oncologist	0	0	0	0	0	0	0	0	0	0	ογκολόγος
oneness	0	0	0	0	0	0	0	0	0	0	ενότητα
onerous	1	0	0	0	0	1	0	1	0	0	βαρύς
oneself	0	0	0	0	0	0	0	0	0	0	εαυτός
ongoing	0	1	0	0	0	0	0	0	0	0	σε εξέλιξη
onion	0	0	0	0	0	0	0	0	0	0	κρεμμύδι
onset	0	1	0	0	0	0	0	0	0	0	επίθεση
onslaught	0	0	0	0	0	0	0	0	0	0	επίθεση
ontology	0	0	0	0	0	0	0	0	0	0	οντολογία
onus	0	0	0	0	0	1	0	0	0	0	βάρος
onward	0	0	0	0	0	0	0	0	0	0	προς τα εμπρός
onyx	0	0	0	0	0	0	0	0	0	0	όνυχας
ooze	0	0	1	0	0	1	0	0	0	0	λάσπη
oozing	0	0	0	0	0	0	0	0	0	0	στάζει
opacity	0	0	0	0	0	0	0	0	0	0	αδιαφάνεια
opal	0	0	0	0	0	0	0	0	0	0	οπάλιο
opaque	0	0	0	0	0	1	0	0	0	0	αδιαφανής
ope	0	0	0	0	0	0	0	0	0	0	άνοιξε
open	0	0	0	0	0	0	0	0	0	0	Άνοιξε
opener	0	0	0	0	0	0	0	0	0	0	ανοιχτήρι
opening	0	0	0	0	0	0	0	0	0	0	άνοιγμα
openly	0	0	0	0	0	0	0	0	0	0	φανερά
openness	0	0	0	0	0	0	1	0	0	0	ειλικρίνεια
opera	1	1	0	1	1	0	1	1	1	1	ΛΥΡΙΚΗ ΣΚΗΝΗ
operatic	0	0	0	0	0	1	0	0	0	0	μελοδραματικός
operation	0	0	0	1	0	0	0	0	0	1	λειτουργία
operations	0	0	0	0	0	0	0	0	0	0	επιχειρήσεις
operative	0	0	0	0	0	0	0	0	0	0	ενεργός
operator	0	0	0	0	0	0	0	0	0	0	χειριστής
ophthalmic	0	0	0	0	0	0	0	0	0	0	οφθαλμικός
ophthalmologist	0	0	0	0	0	0	0	0	0	0	οφθαλμολόγος
opiate	0	0	0	0	0	1	0	0	0	0	ναρκωτικός
opinion	0	0	0	0	0	0	0	0	0	0	γνώμη
opinionated	1	0	0	0	0	1	0	0	0	0	δογματικός
opium	1	0	1	1	0	1	0	1	0	0	όπιο
opponent	1	1	1	1	0	1	0	0	0	0	αντίπαλος
opportune	0	0	0	0	1	0	1	0	0	0	επίκαιρος
opportunism	0	0	0	0	0	0	0	0	0	0	καιροσκοπία
opportunity	0	1	0	0	0	0	1	0	0	0	ευκαιρία
oppose	0	0	0	0	0	1	0	0	0	0	εναντιώνομαι
opposed	1	0	0	1	0	1	0	0	0	0	αντίθετος
opposing	0	0	0	0	0	0	0	0	0	0	αντιτιθέμενος
opposite	0	0	0	0	0	0	0	0	0	0	απεναντι απο
opposites	0	0	0	0	0	0	0	0	0	0	αντίθετα
opposition	1	0	0	0	0	1	0	0	0	0	αντιπολίτευση
oppress	1	0	1	1	0	1	0	1	0	0	καταπιέζω
oppression	1	0	1	1	0	1	0	1	0	0	καταπίεση
oppressive	1	0	1	1	0	1	0	1	0	0	καταπιεστικός
oppressor	1	0	0	1	0	1	0	1	0	0	καταπιεστής
optic	0	0	0	0	0	0	0	0	0	0	οπτικός
optical	0	0	0	0	0	0	0	0	0	0	οπτικός
optics	0	0	0	0	0	0	0	0	0	0	οπτική
optimism	0	1	0	0	1	0	1	0	1	1	αισιοδοξία
optimist	0	0	0	0	0	0	1	0	0	1	αισιόδοξος
option	0	0	0	0	0	0	1	0	0	0	επιλογή
optional	0	0	0	0	0	0	1	0	0	0	προαιρετικός
optionally	0	0	0	0	0	0	0	0	0	0	προαιρετικά
options	0	0	0	0	0	0	0	0	0	0	επιλογές
optometrist	0	0	0	0	0	0	0	0	0	0	οφθαλμομετρής
opulence	0	0	0	0	0	0	0	0	0	0	χλιδή
opulent	0	0	0	0	0	0	0	0	0	0	πλούσιος
opus	0	0	0	0	0	0	0	0	0	0	έργο
oracle	0	1	0	0	0	0	1	0	0	1	μαντείο
oral	0	0	0	0	0	0	0	0	0	0	από το στόμα
orange	0	0	0	0	0	0	0	0	0	0	πορτοκάλι
oration	0	0	0	0	0	0	1	0	0	0	λόγος
orator	0	0	0	0	0	0	0	0	0	0	ρήτορας
oratory	0	0	0	0	0	0	0	0	0	0	ρητορική
orb	0	0	0	0	0	0	0	0	0	0	σφαίρα
orbit	0	0	0	0	0	0	0	0	0	0	τροχιά
orbiting	0	0	0	0	0	0	0	0	0	0	σε τροχιά
orbs	0	0	0	0	0	0	0	0	0	0	σφαίρες
orc	1	0	1	1	0	1	0	0	0	0	ορκ
orchard	0	0	0	0	0	0	0	0	0	0	δενδρόκηπος
orchestra	1	0	0	0	1	0	1	1	0	1	ορχήστρα
ordained	0	0	0	0	0	0	1	0	0	1	χειροτονήθηκε
ordeal	1	0	0	0	0	1	0	0	1	0	δοκιμασία
order	0	0	0	0	0	0	0	0	0	0	Σειρά
orderly	0	0	0	0	0	0	1	0	0	0	τακτικός
ordinance	0	0	0	0	0	0	0	0	0	1	διάταξη
ordinary	0	0	0	0	0	0	0	0	0	0	συνήθης
ordination	0	1	0	0	1	0	1	0	0	1	χειροτονία
ordnance	0	0	0	1	0	1	0	0	0	0	πυροβολικό
ore	0	0	0	0	0	0	0	0	0	0	μετάλλευμα
oregano	0	0	0	0	0	0	0	0	0	0	ρίγανη
organ	0	1	0	0	1	0	0	0	0	0	όργανο
organic	0	0	0	0	0	0	1	0	0	0	οργανικός
organism	0	0	0	0	0	0	0	0	0	0	οργανισμός
organist	0	0	0	0	0	0	0	0	0	0	οργανοπαίκτης
organization	0	1	0	0	1	0	1	0	1	1	οργάνωση
organize	0	0	0	0	0	0	1	0	0	0	οργανώνω
organized	0	0	0	0	0	0	1	0	0	0	οργάνωσε
orgasm	0	1	0	0	1	0	1	0	0	0	οργασμός
orgies	0	0	0	0	0	0	0	0	0	0	όργια
orient	0	0	0	0	0	0	0	0	0	0	Ανατολή
oriental	0	0	0	0	0	0	0	0	0	0	ανατολικός
orientation	0	0	0	0	0	0	0	0	0	0	προσανατολισμός
orifice	0	0	0	0	0	0	0	0	0	0	στόμιο
origin	0	0	0	0	0	0	0	0	0	0	προέλευση
originality	0	0	0	0	0	0	1	0	1	0	πρωτοτυπία
originate	0	0	0	0	0	0	0	0	0	0	καταγομαι απο
origination	0	0	0	0	0	0	0	0	0	0	προέλευση
originator	0	0	0	0	0	0	0	0	0	0	δημιουργός
ornament	0	0	0	0	0	0	0	0	0	0	στολίδι
ornamental	0	0	0	0	0	0	0	0	0	0	διακοσμητικός
ornamentation	0	0	0	0	0	0	0	0	0	0	διακόσμηση
ornamented	0	0	0	0	0	0	1	0	0	0	στολισμένος
ornate	0	0	0	0	0	0	1	0	0	0	στολισμένος
orphan	0	0	0	1	0	1	0	1	0	0	ορφανό
orthodox	0	0	0	0	0	0	0	0	0	0	ορθόδοξος
orthodoxy	0	0	0	0	0	0	0	0	0	1	ορθοδοξία
orthogonal	0	0	0	0	0	0	0	0	0	0	ορθογώνιο
oscillate	0	0	0	0	0	0	0	0	0	0	ταλαντεύω
oscillating	0	0	0	0	0	0	0	0	0	0	ταλαντευόμενος
oscillation	0	0	0	0	0	0	0	0	0	0	ταλάντωση
oscillatory	0	0	0	0	0	0	0	0	0	0	ταλαντευτικός
ostensible	0	0	0	0	0	0	0	0	0	0	δήθεν
ostensibly	0	0	0	0	0	1	0	0	0	0	φαινομενικά
ostrich	0	0	0	0	0	0	0	0	0	0	στρουθοκάμηλος
otto	0	0	0	0	0	0	0	0	0	0	όθων
ottoman	0	0	0	0	0	0	0	0	0	0	ντιβανοκασέλα
ounce	0	0	0	0	0	0	0	0	0	0	ουγκιά
oust	1	0	0	0	0	1	0	1	0	0	εκβάλλω
outbreak	0	0	0	0	0	0	0	0	0	0	έξαρση
outburst	1	0	0	1	1	1	1	1	1	0	ξέσπασμα
outcast	0	0	1	1	0	1	0	1	0	0	απόβλητος
outcome	0	0	0	0	0	0	1	0	0	0	αποτέλεσμα
outcry	1	0	0	1	0	1	0	0	1	0	κατακραυγή
outdo	0	1	0	0	0	0	1	0	0	0	υπερβαίνω
outdoor	0	0	0	0	0	0	0	0	0	0	ΕΞΩΤΕΡΙΚΟΥ ΧΩΡΟΥ
outfit	0	0	0	0	0	0	0	0	0	0	εξοπλισμός
outgrow	0	0	0	0	0	0	0	0	0	0	ξεπερνώ
outgrowth	0	0	0	0	0	0	0	0	0	0	απόφυση
outhouse	0	0	1	0	0	1	0	0	0	0	αποχωρητήριο
outing	0	0	0	0	0	0	0	0	0	0	εκδρομή
outlandish	0	0	0	0	0	1	0	0	0	0	παράξενος
outlast	0	0	0	0	0	0	0	0	0	0	επιζώ
outlaw	0	0	0	0	0	1	0	0	0	0	εκτός νόμου
outlet	0	0	0	0	0	0	0	0	0	0	έξοδος
outline	0	0	0	0	0	0	0	0	0	0	περίγραμμα
outlines	0	0	0	0	0	0	0	0	0	0	περιγράμματα
outlook	0	0	0	0	0	0	0	0	0	0	άποψη
outlying	0	0	0	0	0	0	0	0	0	0	απόκεντρος
outnumber	0	0	0	0	0	0	0	0	0	0	υπερέχω αριθμητικά
outpost	0	0	0	1	0	0	0	0	0	0	προφυλακή
outpouring	0	0	0	0	0	0	0	0	0	0	έκχυση
output	0	0	0	0	0	0	0	0	0	0	παραγωγή
outrage	1	0	1	0	0	1	0	0	0	0	προσβολή
outrageous	0	0	0	0	0	0	0	0	1	0	αποτρόπαιος
outright	0	0	0	0	0	0	0	0	0	0	εντελώς
outrun	0	0	0	0	0	0	0	0	0	0	ξεπερνώ
outset	0	0	0	0	0	0	0	0	0	0	αρχή
outsider	0	0	0	1	0	0	0	0	0	0	ξένος
outskirts	0	0	0	0	0	0	0	0	0	0	περίχωρα
outspoken	0	0	0	0	0	0	0	0	0	0	ειλικρινής
outstanding	0	0	0	0	1	1	1	0	0	0	εξαιρετική
outstretched	0	0	0	0	0	0	0	0	0	0	τεντωμένος
outward	0	0	0	0	0	0	1	0	0	0	προς τα έξω
outwards	0	0	0	0	0	0	0	0	0	0	προς τα έξω
outweigh	0	0	0	0	0	0	0	0	0	0	υπερτερούν
oval	0	0	0	0	0	0	0	0	0	0	ωοειδής
ovary	0	0	0	0	0	0	0	0	0	0	ωοθήκη
ovate	0	0	0	0	0	0	0	0	0	0	ωοειδής
ovation	0	0	0	0	0	1	0	1	0	0	πανηγυρική υποδοχή
oven	0	0	0	0	0	0	0	0	0	0	φούρνος
overalls	0	0	0	0	0	0	0	0	0	0	φόρμα
overbearing	1	0	0	0	0	1	0	0	0	0	καταθλιπτικός
overburden	0	0	0	0	0	1	0	0	0	0	παραφορτώνω
overcast	0	0	0	0	0	1	0	0	0	0	νεφελώδης
overcharged	0	0	0	0	0	0	0	0	0	0	υπερχρεωμένο
overcoat	0	0	0	0	0	0	0	0	0	0	πανωφόρι
overdo	0	0	0	0	0	1	0	0	0	0	παρακάνω
overdose	0	0	0	0	0	1	0	0	0	0	υπερβολική δόση
overdue	0	1	0	0	0	1	0	1	1	0	εκπρόθεσμος
overestimate	0	0	0	0	0	0	0	0	1	0	υπερτιμώ
overestimated	0	0	0	0	0	1	0	0	0	0	υπερεκτιμημένος
overflow	0	0	0	0	0	1	0	0	0	0	ξεχείλισμα
overflowing	0	0	0	0	0	0	0	0	0	0	ξέχειλος
overgrown	0	0	0	0	0	1	0	0	0	0	κατάφυτος
overgrowth	0	0	0	0	0	0	0	0	0	0	υπερανάπτυξη
overhanging	0	0	0	0	0	0	0	0	0	0	προεξέχει
overhaul	0	0	0	0	0	0	0	0	0	0	εξετάζω και διορθώνω επιμελώς
overhead	0	0	0	0	0	0	0	0	0	0	πάνω από το κεφάλι
overjoyed	0	0	0	0	1	0	1	0	0	0	περιχαρής
overlaid	0	0	0	0	0	0	0	0	0	0	επικαλύπτονται
overlap	0	0	0	0	0	0	0	0	0	0	επικάλυψη
overlay	0	0	0	0	0	0	0	0	0	0	επικάλυμμα
overload	0	0	0	0	0	1	0	1	0	0	παραφορτώνω
overlying	0	0	0	0	0	0	0	0	0	0	υπερκείμενος
overpaid	0	0	0	0	0	1	0	0	0	0	υπερπληρωμένο
overpass	0	0	0	0	0	0	0	0	0	0	υπερυψωμένη διάβαση
overpower	0	0	0	0	0	1	0	0	0	0	καταβάλλω
overpowering	1	0	0	1	0	1	0	0	0	0	συντριπτικός
overpriced	1	0	1	0	0	1	0	1	0	0	υπερτιμημένο
override	0	0	0	0	0	0	0	0	0	0	καταπατώ
overrule	0	0	0	0	0	0	0	0	0	0	εξουσιάζω
overseer	0	0	0	0	0	0	0	0	0	0	επιτηρητής
overshadow	0	0	0	0	0	0	0	0	0	0	επισκιάζω
oversight	0	0	0	0	0	1	0	0	0	0	επίβλεψη
overstate	0	0	0	0	0	0	0	0	0	0	τα παραλες
overstock	0	0	0	0	0	0	0	0	0	0	υπερπληρώ
overt	0	0	0	1	0	0	0	0	0	0	φανερός
overtake	0	0	0	0	0	0	0	0	0	0	προσπεράσεις
overtaken	0	0	0	0	0	0	0	0	0	0	προσπέρασε
overthrow	0	1	0	1	0	1	0	0	0	0	ανατροπή
overture	0	1	0	0	0	0	0	0	0	0	εισαγωγή
overturn	0	0	0	0	0	1	0	0	0	0	ανατροπή
overwhelm	0	0	0	0	0	1	0	0	0	0	κατακλύζω
overwhelmed	0	0	0	0	0	1	0	1	0	0	συντετριμμένος
overwhelming	0	0	0	0	0	0	1	0	0	0	υπερβολικός
overzealous	0	0	0	0	0	0	0	0	0	0	υπερβολικός ζήλος
owe	0	0	0	0	0	0	0	0	0	0	οφείλω
owing	1	1	1	1	0	1	0	1	0	1	οφειλόμενος
owner	0	0	0	0	0	0	0	0	0	0	ιδιοκτήτης
ownership	0	0	0	0	0	0	1	0	0	0	ιδιοκτησία
ox	0	0	0	0	0	0	0	0	0	0	βόδι
oxidation	0	0	0	0	0	1	0	0	0	0	οξείδωση
oxygen	0	0	0	0	0	0	0	0	0	0	οξυγόνο
oxymoron	0	0	0	0	0	0	0	0	0	0	οξύμωρο
oyster	0	0	0	0	0	0	0	0	0	0	στρείδι
pace	0	0	0	0	0	0	0	0	0	0	βήμα
pacific	0	0	0	0	0	0	1	0	0	0	ειρηνικός
pacify	0	0	0	0	0	0	0	0	0	0	ειρηνεύω
pack	0	0	0	0	0	0	0	0	0	0	πακέτο
package	0	0	0	0	0	0	0	0	0	0	πακέτο
packer	0	0	0	0	0	0	0	0	0	0	συσκευαστής
packet	0	0	0	0	0	0	0	0	0	0	πακέτο
pact	0	0	0	0	0	0	0	0	0	1	συμφωνία
pad	0	0	0	0	0	0	1	0	0	0	μπλοκ
padding	0	0	0	0	0	0	1	0	0	0	υλικό παραγεμίσματος
paddle	0	1	0	0	0	0	1	0	0	0	κουπί
paddock	0	0	0	0	0	0	0	0	0	0	μάντρα
paddy	0	0	0	0	0	0	0	0	0	0	αναποφλοίωτο ρύζι
padlock	0	0	0	0	0	0	0	0	0	0	λουκέτο
padre	0	0	0	0	0	0	0	0	0	0	παπάς
pagan	0	0	0	0	0	0	0	0	0	0	ειδωλολατρικός
paganism	0	0	0	0	0	0	0	0	0	0	ειδωλολατρία
page	0	0	0	0	0	0	0	0	0	0	σελίδα
pageant	0	0	0	0	0	0	0	0	0	0	πομπή
pagination	0	0	0	0	0	0	0	0	0	0	σελιδοποίηση
pagoda	0	0	0	0	0	0	0	0	0	0	παγόδα
pail	0	0	0	0	0	0	0	0	0	0	κάδος
pain	0	0	0	1	0	1	0	1	0	0	πόνος
pained	0	0	0	1	0	1	0	1	0	0	πικραμένος
painful	1	0	1	1	0	1	0	1	0	0	επώδυνος
painfully	0	0	0	0	0	1	0	1	0	0	οδυνηρά
painless	0	0	0	0	0	0	0	0	0	0	ανώδυνος
pains	0	0	0	0	0	1	0	0	0	0	κόποι
painstaking	0	0	0	0	0	0	0	0	0	0	επιμελής
paint	0	0	0	0	0	0	0	0	0	0	χρώμα
painted	0	0	0	0	0	0	0	0	0	0	βαμμένο
painter	0	0	0	0	0	0	0	0	0	0	ζωγράφος
painting	0	0	0	0	0	0	0	0	0	0	ζωγραφική
pair	0	0	0	0	0	0	0	0	0	0	ζεύγος
pajamas	0	0	0	0	0	0	0	0	0	0	πιζάμες
pal	0	0	0	0	0	0	0	0	0	0	φιλαράκος
palace	0	0	0	0	0	0	0	0	0	0	παλάτι
palatable	0	0	0	0	0	0	1	0	0	0	εύγευστος
palate	0	0	0	0	0	0	0	0	0	0	ουρανίσκος
paleontology	0	0	0	0	0	0	0	0	0	0	παλαιοντολογία
palette	0	0	0	0	0	0	0	0	0	0	παλέτα
pall	0	0	0	0	0	0	0	0	0	0	ξεθυμαίνω
palladium	0	0	0	0	0	0	0	0	0	0	παλλάδιο
pallet	0	0	0	0	0	0	0	0	0	0	αχυρόστρωμα
palliative	0	0	0	0	0	0	1	0	0	0	πραϋντικό
palm	0	0	0	0	0	0	0	0	0	0	παλάμη
palmer	0	0	0	0	0	0	0	0	0	0	προσκυνητής
palpable	0	0	0	0	0	0	0	0	1	0	χειροπιαστός
palsy	0	0	1	1	0	1	0	1	0	0	παράλυση
paltry	0	0	0	0	0	0	0	0	0	0	ασήμαντος
pamper	0	0	0	0	0	0	0	0	0	0	παραχαϊδεύω
pamphlet	0	0	0	0	0	0	0	0	0	0	φυλλάδιο
pan	0	0	0	0	0	0	0	0	0	0	τηγάνι
panacea	0	0	0	0	0	0	1	0	0	0	πανάκεια
panache	0	0	0	0	0	0	1	0	0	0	καμάρι
pancake	0	0	0	0	0	0	0	0	0	0	τηγανίτα
pandemic	0	0	0	1	0	1	0	1	0	0	πανδημία
panel	0	0	0	0	0	0	0	0	0	0	πίνακας
pang	0	0	0	0	0	1	0	0	1	0	οξύς
panic	0	0	0	1	0	1	0	0	0	0	πανικός
panier	0	0	0	0	0	0	1	0	0	0	panier
panorama	0	0	0	0	0	0	0	0	0	0	πανόραμα
panoramic	0	0	0	0	0	0	0	0	0	0	πανοραματικός
pant	0	0	0	0	0	0	0	0	0	0	λαχανιάζω
pantheon	0	0	0	0	0	0	0	0	0	0	πάνθεο
panther	0	0	0	0	0	0	0	0	0	0	πανθήρ
panties	0	0	0	0	0	0	0	0	0	0	κιλότα
pantomime	0	0	0	0	0	0	0	0	0	0	παντομίμα
pantry	0	0	0	0	0	0	0	0	0	0	ντουλάπι
pants	0	0	0	0	0	0	0	0	0	0	παντελόνι
pap	0	0	0	0	0	0	0	0	0	0	χυλός
papacy	0	0	0	0	0	0	0	0	0	0	παπισμός
papal	0	0	0	0	0	0	0	0	0	0	παπικός
paper	0	0	0	0	0	0	0	0	0	0	χαρτί
paprika	0	0	0	0	0	0	1	0	0	0	πάπρικα
papyrus	0	0	0	0	0	0	0	0	0	0	πάπυρος
par	0	0	0	0	0	0	0	0	0	0	par
parable	0	0	0	0	0	0	0	0	0	0	παραβολή
parabola	0	0	0	0	0	0	0	0	0	0	παραβολή
parabolic	0	0	0	0	0	0	0	0	0	0	παραβολικός
parachute	0	0	0	1	0	0	0	0	0	0	αλεξίπτωτο
parade	0	1	0	1	1	1	1	0	1	0	παρέλαση
paradigm	0	0	0	0	0	0	0	0	0	0	παράδειγμα
paradox	0	0	0	0	0	0	0	0	0	0	παράδοξο
paradoxical	0	0	0	0	0	0	0	0	0	0	παράδοξος
paraffin	0	0	0	0	0	0	0	0	0	0	παραφίνη
paragon	0	1	0	0	1	0	1	0	0	1	υπόδειγμα
paragraph	0	0	0	0	0	0	0	0	0	0	παράγραφος
parallax	0	0	0	0	0	0	0	0	0	0	παράλλαξη
parallel	0	0	0	0	0	0	0	0	0	0	παράλληλο
parallelism	0	0	0	0	0	0	0	0	0	0	παραλληλισμός
paralysis	1	1	0	1	0	1	0	1	0	0	παράλυση
paramount	0	0	0	0	0	0	1	0	0	0	κυρίαρχος
paranoia	0	0	0	1	0	1	0	0	0	0	παράνοια
parapet	0	0	0	0	0	0	0	0	0	0	στηθαίο
paraphernalia	0	0	0	0	0	0	0	0	0	0	σύνεργα
paraphrase	0	0	0	0	0	1	1	0	0	0	παράφραση
parasite	0	0	1	1	0	1	0	0	0	0	παράσιτο
parasol	0	0	0	0	0	0	0	0	0	0	αλεξήλιο
parcel	0	0	0	0	0	0	0	0	0	0	δέμα
parcels	0	0	0	0	0	0	0	0	0	0	δέματα
parchment	0	0	0	0	0	0	0	0	0	0	περγαμηνή
pardon	0	0	0	0	0	0	1	0	0	0	συγνώμη
pare	1	1	0	1	0	1	0	1	0	0	ξεφλουδίζω
parenchyma	0	0	0	0	0	0	0	0	0	0	παρέγχυμα
parent	0	0	0	0	0	0	0	0	0	0	μητρική εταιρεία
parentage	0	0	0	0	0	0	1	0	0	0	καταγωγή
parental	0	0	0	0	0	0	0	0	0	0	γονικός
parenthesis	0	0	0	0	0	0	0	0	0	0	παρένθεση
parenthetical	0	0	0	0	0	0	0	0	0	0	παρενθετικός
parietal	0	0	0	0	0	0	1	0	0	1	πλευρικός
paring	0	0	0	0	0	0	0	0	0	0	φλούδι
parish	0	0	0	0	0	0	0	0	0	1	ενορία
parity	0	0	0	0	0	0	0	0	0	0	ισοτιμία
park	0	0	0	0	0	0	0	0	0	0	πάρκο
parlance	0	0	0	0	0	0	0	0	0	0	ομιλία
parliament	0	0	0	0	0	0	0	0	0	1	κοινοβούλιο
