English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Tamil Word
mythical	0	0	0	0	0	0	0	0	0	0	புராண
mythological	0	0	0	0	0	0	0	0	0	0	புராண
mythology	0	0	0	0	0	0	0	0	0	0	புராணம்
nab	0	0	0	0	0	1	0	0	1	0	நாப்
nadir	0	0	0	0	0	1	0	0	0	0	நாடிர்
nag	1	0	0	0	0	1	0	0	0	0	நாக்
nail	0	0	0	0	0	0	0	0	0	0	ஆணி
naive	0	0	0	0	0	1	0	0	0	0	அனுபவம் இன்றி
naked	0	0	0	0	0	0	0	0	0	0	நிர்வாணமாக
named	0	0	0	0	0	0	0	0	0	0	பெயரிடப்பட்டது
nameless	0	0	1	0	0	1	0	0	0	0	பெயரற்ற
namesake	0	0	0	0	0	0	0	0	0	0	பெயர்ச்சொல்
naming	0	0	0	0	0	0	0	0	0	0	பெயரிடுதல்
nanny	0	0	0	0	0	0	0	0	0	0	ஆயா
nanometer	0	0	0	0	0	0	0	0	0	0	நானோமீட்டர்
nap	0	0	0	0	1	0	1	0	0	0	தூக்கம்
nape	0	0	0	0	0	0	0	0	0	0	கழுத்து
napkin	0	0	0	0	0	0	0	1	0	0	நாப்கின்
napping	0	0	0	0	0	0	0	0	0	0	தூக்கம்
nappy	0	0	1	0	0	1	0	0	0	0	நாப்பி
narcotic	0	0	0	0	0	1	0	0	0	0	போதைப்பொருள்
narrate	0	0	0	0	0	0	0	0	0	0	கதைக்க
narration	0	0	0	0	0	0	0	0	0	0	விவரிப்பு
narrative	0	0	0	0	0	0	0	0	0	0	கதை
narrator	0	0	0	0	0	0	0	0	0	0	கதை சொல்பவர்
narrow	0	0	0	0	0	0	0	0	0	0	குறுகிய
narrowing	0	0	0	0	0	0	0	0	0	0	குறுகிய
nascent	0	1	0	0	0	0	0	0	0	0	பிறந்தது
nasty	1	0	1	1	0	1	0	1	0	0	மோசமான
natal	0	0	0	0	0	0	0	0	0	0	பிறந்தது
nation	0	0	0	0	0	0	0	0	0	1	நாடு
national	0	0	0	0	0	0	0	0	0	0	தேசிய
nationality	0	0	0	0	0	0	0	0	0	0	தேசியம்
native	0	0	0	0	0	0	0	0	0	0	பூர்வீகம்
nativity	0	0	0	0	0	0	0	0	0	0	பிறப்பு
naturalist	0	0	0	0	0	0	1	0	0	0	இயற்கை ஆர்வலர்
naturalization	0	0	0	0	0	0	0	0	0	0	இயற்கைமயமாக்கல்
naturalized	0	0	0	0	0	0	0	0	0	0	இயல்பாக்கப்பட்டது
naturally	0	0	0	0	0	0	0	0	0	0	இயற்கையாகவே
nature	0	0	0	0	0	0	0	0	0	0	இயற்கை
naught	0	0	0	0	0	0	0	0	0	0	ஒன்றுமில்லை
naughty	0	0	0	0	0	1	0	0	0	0	குறும்பு
nausea	0	0	1	0	0	1	0	0	0	0	குமட்டல்
nauseous	0	0	1	0	0	1	0	1	0	0	குமட்டல்
nautical	0	0	0	0	0	0	0	0	0	0	கடல்வழி
naval	0	0	0	0	0	0	0	0	0	0	கடற்படை
nave	0	0	0	0	0	0	0	0	0	0	நாவ்
navel	0	0	0	0	0	0	0	0	0	0	தொப்புள்
navigable	0	1	0	0	0	0	1	0	0	0	செல்லக்கூடியது
navigate	0	0	0	0	0	0	0	0	0	0	செல்லவும்
navigation	0	0	0	0	0	0	0	0	0	0	வழிசெலுத்தல்
navigator	0	1	0	0	0	0	0	0	0	1	நேவிகேட்டர்
navy	0	0	0	0	0	0	0	0	0	0	கடற்படை
nay	0	0	0	0	0	1	0	0	0	0	இல்லை
neatly	0	0	0	0	0	0	1	0	0	0	நேர்த்தியாக
nebula	0	0	0	0	0	0	0	0	0	0	நெபுலா
nebulae	0	0	0	0	0	0	0	0	0	0	நெபுலாக்கள்
nebulous	0	0	0	0	0	0	0	0	0	0	அசுத்தமான
necessarily	0	0	0	0	0	0	0	0	0	0	அவசியம்
necessitate	0	0	0	0	0	0	0	0	0	0	தேவை
necessities	0	0	0	0	0	0	0	0	0	0	தேவைகள்
necessity	0	0	0	0	0	0	0	1	0	0	தேவை
neck	0	0	0	0	0	0	0	0	0	0	கழுத்து
necklace	0	0	0	0	0	0	0	0	0	0	கழுத்தணி
necrosis	0	0	0	0	0	0	0	0	0	0	நசிவு
nectar	0	0	0	0	0	0	1	0	0	0	அமிர்தம்
needful	0	0	0	0	0	1	0	0	0	0	தேவையான
needle	0	0	0	0	0	0	1	0	0	0	ஊசி
needless	0	0	0	0	0	0	0	0	0	0	தேவையற்றது
needy	0	0	0	0	0	1	0	0	0	0	தேவையுள்ள
nefarious	0	0	1	1	0	1	0	1	1	0	இழிவான
negation	1	0	0	0	0	1	0	0	0	0	மறுப்பு
negative	0	0	0	0	0	1	0	1	0	0	எதிர்மறை
neglect	0	0	0	0	0	1	0	0	0	0	புறக்கணிப்பு
neglected	1	0	1	0	0	1	0	1	0	0	புறக்கணிக்கப்பட்டது
neglecting	0	0	0	0	0	1	0	0	0	0	புறக்கணித்தல்
negligence	0	0	0	0	0	1	0	0	0	0	அலட்சியம்
negligent	0	0	0	0	0	1	0	0	0	0	அலட்சியம்
negligently	0	0	0	0	0	1	0	0	0	0	அலட்சியமாக
negligible	0	0	0	0	0	0	0	0	0	0	புறக்கணிக்கத்தக்கது
negotiate	0	0	0	0	0	0	1	0	0	1	சொல்லாடல்
negotiation	0	0	0	0	0	0	0	0	0	0	பேச்சுவார்த்தை
negotiator	0	0	0	0	0	0	1	0	0	0	பேரம் பேசுபவர்
negro	0	0	0	0	0	1	0	1	0	0	நீக்ரோ
neigh	0	0	0	0	0	0	0	0	0	0	அருகில்
neighbor	0	1	0	0	0	0	1	0	0	1	அண்டை
neighborhood	0	1	0	0	0	0	0	0	0	0	அக்கம்
neighboring	0	0	0	0	0	0	0	0	0	0	அண்டை அயலார்
neonatal	0	0	0	0	0	0	0	0	0	0	பிறந்த குழந்தை
neophyte	0	0	0	0	0	0	0	0	0	0	நியோபைட்
neoprene	0	0	0	0	0	0	0	0	0	0	நியோபிரீன்
nephew	0	0	0	0	0	0	0	0	0	0	மருமகன்
nepotism	1	0	1	0	0	1	0	1	0	0	உறவுமுறை
nerve	0	0	0	0	0	0	1	0	0	0	நரம்பு
nervous	0	1	0	1	0	1	0	0	0	0	பதட்டமாக
nervousness	0	0	0	1	0	0	0	0	0	0	பதட்டம்
ness	0	0	0	0	0	0	0	0	0	0	தன்மை
nest	0	0	0	0	0	0	0	0	0	1	கூடு
nestle	0	0	0	0	0	0	1	0	0	1	கூடு
nestling	0	0	0	0	0	0	0	0	0	0	கூடு கட்டும்
net	0	0	0	0	0	0	0	0	0	0	நிகர
nether	1	0	0	1	0	1	0	1	0	0	நிகரானது
netting	0	0	0	0	0	0	0	0	0	0	வலை
nettle	1	0	1	0	0	1	0	0	0	0	தொட்டால் எரிச்சலூட்டுகிற ஒருவகை செடி
network	0	1	0	0	0	0	0	0	0	0	வலைப்பின்னல்
neuralgia	0	0	0	1	0	1	0	1	0	0	நரம்பு மண்டலம்
neurology	0	0	0	0	0	0	0	0	0	0	நரம்பியல்
neurosis	0	0	0	1	0	1	0	1	0	0	நரம்பியல்
neurotic	0	0	1	1	0	1	0	0	0	0	நரம்பியல்
neuter	0	0	0	0	0	0	0	0	0	0	கருத்தடை
neutral	0	1	0	0	0	0	0	0	0	1	நடுநிலை
neutrality	0	0	0	0	0	0	0	0	0	1	நடுநிலை
neutralize	0	0	0	0	0	0	0	0	0	0	நடுநிலைப்படுத்த
newborn	0	0	0	0	0	0	0	0	0	0	புதிதாகப் பிறந்தவர்
newcomer	0	0	0	1	0	0	0	0	1	0	புதியவர்
newly	0	0	0	0	0	0	0	0	0	0	புதிதாக
newness	0	0	0	0	0	0	0	0	0	0	புதுமை
news	0	0	0	0	0	0	0	0	0	0	செய்தி
newspaper	0	0	0	0	0	0	0	0	0	0	செய்தித்தாள்
newsstand	0	0	0	0	0	0	0	0	0	0	செய்தித்தாள்
nib	0	0	0	0	0	0	0	0	0	0	முனை
nibble	0	0	0	0	0	0	0	0	0	0	மெல்ல மெல்ல
niche	0	0	0	0	0	0	0	0	0	0	முக்கிய
nichts	0	0	0	0	0	0	0	0	0	0	nichts
nick	0	0	0	0	0	0	0	0	0	0	நிக்
nickel	0	0	0	0	0	0	0	0	0	0	நிக்கல்
nickname	0	0	0	0	0	0	0	0	0	0	புனைப்பெயர்
nicotine	0	0	1	0	0	1	0	0	0	0	நிகோடின்
niece	0	0	0	0	0	0	0	0	0	0	மருமகள்
nigh	0	0	0	0	0	0	0	0	0	0	அருகில்
night	0	0	0	0	0	0	0	0	0	0	இரவு
nightfall	0	0	0	0	0	0	0	0	0	0	இரவு
nightingale	0	0	0	0	0	0	0	0	0	0	நைட்டிங்கேல்
nightmare	0	0	0	1	0	1	0	0	0	0	கனவு
nihilism	0	0	0	0	0	1	0	0	0	0	நீலிசம்
nil	0	0	0	0	0	0	0	0	0	0	பூஜ்யம்
nimble	0	0	0	0	0	0	0	0	0	0	வேகமான
ninety	0	0	0	0	0	0	0	0	0	0	தொண்ணூறு
ninth	0	0	0	0	0	0	0	0	0	0	ஒன்பதாவது
nip	0	0	0	0	0	0	0	0	0	0	நிப்
nipple	0	0	0	0	0	0	0	0	0	0	முலைக்காம்பு
nix	0	0	0	0	0	0	0	0	0	0	நிக்ஸ்
nobility	0	1	0	0	0	0	1	0	0	1	பெருந்தன்மை
noble	0	0	0	0	0	0	1	0	0	1	உன்னத
nobleman	0	0	0	0	0	0	1	0	0	1	பிரபு
nocturnal	0	0	0	0	0	0	0	0	0	0	இரவுநேர
nod	0	0	0	0	0	0	0	0	0	0	தலையசை
nodding	0	0	0	0	0	0	0	0	0	0	தலையசைத்தல்
node	0	0	0	0	0	0	0	0	0	0	முனை
nodular	0	0	0	0	0	0	0	0	0	0	முடிச்சு
nodule	0	0	0	0	0	0	0	0	0	0	முடிச்சு
noise	0	0	0	0	0	1	0	0	0	0	சத்தம்
noisy	1	0	0	0	0	1	0	0	0	0	சத்தம்
nomad	0	0	0	0	0	0	0	0	0	0	நாடோடி
nomadic	0	0	0	0	0	0	0	0	0	0	நாடோடி
nomenclature	0	0	0	0	0	0	0	0	0	0	பெயரிடல்
nominal	0	0	0	0	0	0	0	0	0	0	பெயரளவு
nominate	0	0	0	0	0	0	0	0	0	0	நியமனம்
nomination	0	0	0	0	0	0	1	0	0	0	நியமனம்
nominee	0	0	0	0	0	0	0	0	0	0	பரிந்துரைக்கப்பட்டவர்
nonce	0	0	0	0	0	0	0	0	0	0	ஒருமுறை இல்லை
noncompliance	1	1	0	1	0	1	0	1	0	0	இணக்கமின்மை
nondescript	0	0	0	0	0	0	0	0	0	0	விவரிக்கப்படாத
nonexistent	0	0	0	0	0	0	0	0	0	0	இல்லாத
nonpayment	0	0	0	0	0	0	0	0	0	0	கட்டணம் செலுத்தாமை
nonresident	0	0	0	0	0	0	0	0	0	0	தங்குமிடம் இல்லாத
nonsense	0	0	0	0	0	1	0	0	0	0	முட்டாள்தனம்
nonsensical	0	0	0	0	0	1	0	1	0	0	முட்டாள்தனமான
noodle	0	0	0	0	0	0	0	0	0	0	நூடுல்
nook	0	0	0	0	0	0	0	0	0	0	மூலை
noon	0	0	0	0	0	0	0	0	0	0	நண்பகல்
noose	0	0	0	0	0	1	0	1	0	0	கயிறு
norm	0	0	0	0	0	0	0	0	0	0	விதிமுறை
normal	0	0	0	0	0	0	0	0	0	0	சாதாரண
normalcy	0	0	0	0	0	0	0	0	0	0	இயல்புநிலை
normality	0	0	0	0	0	0	1	0	0	0	இயல்புநிலை
nose	0	0	1	0	0	0	0	0	0	0	மூக்கு
nostalgia	0	0	0	0	0	0	0	0	0	0	ஏக்கம்
nostril	0	0	0	0	0	0	0	0	0	0	மூக்கு துவாரம்
notable	0	0	0	0	1	0	1	0	0	1	குறிப்பிடத்தக்கது
notables	0	0	0	0	0	0	1	0	0	0	குறிப்பிடத்தக்கவர்கள்
notably	0	0	0	0	0	0	0	0	0	0	குறிப்பாக
notary	0	0	0	0	0	0	0	0	0	1	நோட்டரி
notation	0	0	0	0	0	0	0	0	0	0	குறிப்பீடு
notch	0	0	0	0	0	0	0	0	0	0	உச்சநிலை
notched	0	0	0	0	0	0	0	0	0	0	குறியிடப்பட்டது
note	0	0	0	0	0	0	0	0	0	0	குறிப்பு
notebook	0	0	0	0	0	0	0	0	0	0	குறிப்பேடு
noted	0	0	0	0	0	0	1	0	0	0	குறிப்பிட்டார்
noteworthy	0	0	0	0	0	0	0	0	0	0	குறிப்பிடத்தக்கது
nothingness	0	0	0	0	0	1	0	1	0	0	ஒன்றுமில்லாதது
notice	0	0	0	0	0	0	0	0	0	0	அறிவிப்பு
noticeable	0	0	0	0	0	0	0	0	0	0	கவனிக்கத்தக்கது
notification	0	1	0	0	0	0	0	0	0	0	அறிவிப்பு
notify	0	0	0	0	0	0	0	0	0	0	அறிவிக்கவும்
notion	0	0	0	0	0	0	1	0	0	0	கருத்து
notional	0	0	0	0	0	0	0	0	0	0	கற்பனையானது
notoriety	1	0	1	1	0	1	1	0	0	0	புகழ்
notwithstanding	0	0	0	0	0	0	0	0	0	0	இருந்தாலும்
nought	0	0	0	0	0	0	0	0	0	0	ஒன்றுமில்லை
noun	0	0	0	0	0	0	0	0	0	0	பெயர்ச்சொல்
nourish	0	0	0	0	0	0	0	0	0	0	ஊட்டமளிக்கும்
nourishment	0	0	0	0	0	0	1	0	0	0	ஊட்டச்சத்து
nouveau	0	0	0	0	0	0	0	0	0	0	புதிய
novelty	0	0	0	0	0	0	0	0	0	0	புதுமை
novice	0	0	0	0	0	0	0	0	0	0	புதியவர்
nowadays	0	0	0	0	0	0	0	0	0	0	இப்போதெல்லாம்
noxious	0	0	1	1	0	1	0	0	0	0	தீங்கு விளைவிக்கும்
nozzle	0	0	0	0	0	0	0	0	0	0	முனை
nuance	0	0	0	0	0	0	0	0	0	0	நுணுக்கம்
nuances	0	0	0	0	0	0	0	0	0	0	நுணுக்கங்கள்
nucleus	0	0	0	0	0	0	0	0	0	0	கரு
nude	0	0	0	0	0	0	0	0	0	0	நிர்வாணமாக
nudge	0	0	0	0	0	0	0	0	0	0	தள்ளு
nudity	0	0	0	0	0	0	0	0	0	0	நிர்வாணம்
nugget	0	0	0	0	0	0	0	0	0	0	கட்டி
nuisance	1	0	0	0	0	1	0	0	0	0	தொல்லை
nul	0	0	0	0	0	1	0	0	0	0	நுல்
null	0	0	0	0	0	0	0	0	0	0	ஏதுமில்லை
nullify	0	0	0	0	0	1	0	0	1	0	செல்லாது
numb	0	0	0	0	0	1	0	0	0	0	உணர்ச்சியற்ற
number	0	0	0	0	0	0	0	0	0	0	எண்
numbering	0	0	0	0	0	0	0	0	0	0	எண்ணிடுதல்
numbers	0	0	0	0	0	0	1	0	0	0	எண்கள்
numbness	0	0	0	0	0	1	0	1	0	0	உணர்வின்மை
numeral	0	0	0	0	0	0	0	0	0	0	எண்
numerator	0	0	0	0	0	0	0	0	0	0	எண்
numerical	0	0	0	0	0	0	0	0	0	0	எண்ணியல்
numerically	0	0	0	0	0	0	0	0	0	0	எண்ணிக்கையில்
numerous	0	0	0	0	0	0	0	0	0	0	ஏராளமான
nun	0	0	0	0	0	1	0	0	0	1	கன்னியாஸ்திரி
nurse	0	0	0	0	0	0	1	0	0	1	செவிலியர்
nursery	0	0	0	0	1	0	1	0	0	1	நாற்றங்கால்
nurture	1	1	1	1	1	0	1	0	0	1	வளர்ப்பு
nutmeg	0	0	0	0	0	0	0	0	0	0	ஜாதிக்காய்
nutrition	0	0	0	0	0	0	0	0	0	0	ஊட்டச்சத்து
nutritious	0	0	0	0	0	0	1	1	0	0	சத்தான
nutritive	0	0	0	0	0	0	0	0	0	0	ஊட்டமளிக்கும்
nuts	0	0	0	0	0	0	0	0	0	0	கொட்டைகள்
nymph	0	0	0	0	0	0	0	0	0	0	நிம்ஃப்
oaf	0	0	0	0	0	1	0	0	0	0	ஓஃப்
oak	0	0	0	0	0	0	1	0	0	0	கருவேலமரம்
oar	0	0	0	0	0	0	0	0	0	0	துடுப்பு
oasis	0	1	0	0	1	0	1	0	0	1	சோலை
oath	0	0	0	0	0	0	1	0	0	1	உறுதிமொழி
oatmeal	0	0	0	0	0	0	0	0	0	0	ஓட்ஸ்
obedience	0	0	0	0	0	0	1	0	0	1	கீழ்ப்படிதல்
obedient	0	0	0	0	0	0	0	0	0	0	கீழ்ப்படிதல்
obediently	0	0	0	0	0	0	0	0	0	0	பணிவுடன்
obelisk	0	0	0	0	0	0	0	0	0	0	தூபி
obese	0	0	1	0	0	1	0	0	0	0	பருமனான
obesity	0	0	1	0	0	1	0	1	0	0	உடல் பருமன்
obey	0	0	0	1	0	0	0	0	0	1	கீழ்ப்படியுங்கள்
obi	0	0	1	1	0	1	0	0	0	0	ஓபி
obit	0	0	0	0	0	1	0	1	1	0	தவிர்க்கவும்
obituary	0	0	0	0	0	1	0	1	0	0	இரங்கல்
object	0	0	0	0	0	0	0	0	0	0	பொருள்
objection	1	0	0	0	0	1	0	0	0	0	ஆட்சேபனை
objectionable	0	0	0	0	0	1	0	0	0	0	ஆட்சேபனைக்குரியது
objective	0	1	0	0	0	0	1	0	0	1	புறநிலை
obligation	0	0	0	0	0	0	0	0	0	0	கடமை
obligatory	0	0	0	0	0	0	0	0	0	0	கட்டாயம்
oblige	0	0	0	0	0	1	0	0	0	1	தங்களுக்கு
obliged	0	0	0	0	0	0	0	0	0	0	கடமைப்பட்டுள்ளது
obliging	1	1	1	1	1	0	1	0	1	1	கட்டாயப்படுத்துதல்
obligor	0	0	0	1	0	1	0	0	0	0	கடமைப்பட்டவர்
oblique	0	0	0	0	0	0	0	0	0	0	சாய்ந்த
obliterate	1	0	0	1	0	1	0	1	0	0	அழிக்கவும்
obliterated	1	0	0	1	0	1	0	0	0	0	அழிக்கப்பட்டது
obliteration	0	0	0	1	0	1	0	1	0	0	அழித்தல்
oblivion	1	0	0	1	0	1	0	0	0	0	மறதி
oblivious	0	0	0	0	0	0	0	0	0	0	மறதி
oblong	0	0	0	0	0	0	0	0	0	0	நீள்சதுரம்
obnoxious	1	0	1	0	0	1	0	1	0	0	அருவருப்பான
oboe	0	0	0	0	0	0	0	0	0	0	ஓபோ
obscene	0	0	1	0	0	1	0	0	0	0	ஆபாசமான
obscenity	1	0	1	0	0	1	0	0	0	0	ஆபாசம்
obscure	0	0	0	0	0	0	0	0	0	0	தெளிவற்ற
obscured	0	0	0	0	0	0	0	0	0	0	மறைக்கப்பட்டது
obscurity	0	0	0	0	0	1	0	0	0	0	தெளிவின்மை
observance	0	0	0	0	0	0	0	0	0	0	கடைபிடித்தல்
observant	0	0	0	0	0	0	1	0	0	0	கவனிக்கும்
observation	0	0	0	0	0	0	0	0	0	0	கவனிப்பு
observatory	0	0	0	0	0	0	0	0	0	0	கண்காணிப்பகம்
observe	0	0	0	0	0	0	0	0	0	0	கவனிக்க
observer	0	0	0	0	0	0	0	0	0	0	பார்வையாளர்
observing	0	0	0	0	0	0	0	0	0	0	கவனிக்கிறது
obsession	0	0	0	0	0	0	0	0	0	0	தொல்லை
obsolescence	0	0	0	0	0	0	0	0	0	0	வழக்கற்றுப்போதல்
obstacle	1	0	0	1	0	1	0	1	0	0	தடையாக
obstetrician	0	0	0	0	0	0	0	0	0	1	மகப்பேறு மருத்துவர்
obstetrics	0	0	0	0	0	0	0	0	0	0	மகப்பேறு மருத்துவம்
obstinate	0	0	0	0	0	1	0	0	0	0	பிடிவாதமான
obstruct	1	0	0	1	0	1	0	0	0	0	தடை
obstruction	0	0	0	0	0	1	0	0	0	0	தடை
obstructive	1	0	0	0	0	1	0	0	0	0	தடையாக
obtain	0	0	0	0	0	0	0	0	0	0	பெற
obtainable	0	0	0	0	1	0	1	0	0	0	பெறக்கூடியது
obtuse	0	0	0	0	0	1	0	0	0	0	மழுங்கிய
obverse	0	0	0	0	0	0	0	0	0	0	முகப்பு
obvious	0	0	0	0	0	0	1	0	0	1	வெளிப்படையானது
ocarina	0	0	0	0	0	0	0	0	0	0	ஓகரினா
occasion	0	0	0	0	0	0	0	0	0	0	விழாவில்
occasional	0	0	0	0	0	0	0	0	1	0	அவ்வப்போது
occasionally	0	0	0	0	0	0	0	0	0	0	எப்போதாவது
occlusion	0	0	0	0	0	0	0	0	0	0	அடைப்பு
occult	0	0	1	1	0	1	0	0	0	0	அமானுஷ்யம்
occupancy	0	0	0	0	0	0	0	0	0	0	ஆக்கிரமிப்பு
occupant	0	0	0	0	0	0	1	0	0	1	குடியிருப்பவர்
occupation	0	0	0	0	0	0	1	0	0	0	தொழில்
occupied	0	0	0	0	0	0	0	0	0	0	ஆக்கிரமிக்கப்பட்டது
occupier	0	0	0	0	0	0	0	0	0	0	ஆக்கிரமிப்பாளர்
occupy	0	0	0	0	0	0	1	0	0	0	ஆக்கிரமிக்க
occupying	0	0	0	0	0	0	0	0	0	0	ஆக்கிரமிக்கிறது
occur	0	0	0	0	0	0	0	0	0	0	ஏற்படும்
occurrence	0	0	0	0	0	0	0	0	0	0	நிகழ்வு
ocean	0	0	0	0	0	0	0	0	0	0	கடல்
oceanic	0	0	0	0	0	0	0	0	0	0	கடல் சார்ந்த
octagon	0	0	0	0	0	0	0	0	0	0	எண்கோணம்
octave	0	0	0	0	0	0	0	0	0	0	எண்கோணம்
octopus	0	0	1	0	0	0	0	0	0	0	ஆக்டோபஸ்
ocular	0	0	0	0	0	0	0	0	0	0	கண்
oddity	0	0	1	0	0	1	0	1	1	0	விந்தை
odds	0	0	0	0	0	0	0	0	0	0	முரண்பாடுகள்
ode	0	0	0	0	0	0	0	0	0	0	ஓட்
odious	1	0	1	1	0	1	0	0	0	0	அருவருப்பான
odometer	0	0	0	0	0	0	0	0	0	0	ஓடோமீட்டர்
odor	0	0	0	0	0	1	0	0	0	0	நாற்றம்
oestrogen	0	0	0	0	0	0	0	0	0	0	பூப்பாக்கி
oeuvre	0	0	0	0	0	0	0	0	0	0	முயற்சி
offal	0	0	0	0	0	0	0	0	0	0	பழுதான
offend	1	0	1	0	0	1	0	0	0	0	உள்ளத்தை புண்படுத்து
offended	1	0	0	0	0	1	0	1	0	0	புண்படுத்தப்பட்டது
offender	1	0	1	1	0	1	0	1	0	0	குற்றவாளி
offense	1	0	1	1	0	1	0	1	0	0	குற்றம்
offensive	1	0	1	0	0	1	0	0	0	0	தாக்குதல்
offer	0	0	0	0	0	0	1	0	0	0	சலுகை
offered	0	0	0	0	0	0	0	0	0	0	வழங்கப்படும்
offering	0	0	0	0	0	0	0	0	0	1	பிரசாதம்
offhand	0	0	0	0	0	1	0	0	0	0	தவறான
office	0	0	0	0	0	0	0	0	0	0	அலுவலகம்
officer	0	0	0	0	0	0	1	0	0	1	அதிகாரி
offices	0	0	0	0	0	0	0	0	0	0	அலுவலகங்கள்
official	0	0	0	0	0	0	0	0	0	1	அதிகாரி
officiate	0	0	0	0	0	0	0	0	0	0	அதிகாரி
offing	0	0	0	0	0	1	0	0	0	0	இறக்கம்
offload	0	0	0	0	0	0	0	0	0	0	இறக்கி
offset	0	1	0	0	0	0	1	0	0	0	ஆஃப்செட்
offshoot	0	0	0	0	0	0	1	0	0	0	கிளை
offside	0	0	0	0	0	0	0	0	0	0	ஆஃப்சைடு
oft	0	0	0	0	0	0	0	0	0	0	அடிக்கடி
oftentimes	0	0	0	0	0	0	0	0	0	0	அடிக்கடி
ogre	0	0	1	1	0	1	0	0	0	0	ஓக்ரே
oil	0	0	0	0	0	0	0	0	0	0	எண்ணெய்
oils	0	0	0	0	0	0	0	0	0	0	எண்ணெய்கள்
ointment	0	0	0	0	0	0	0	0	0	0	களிம்பு
olfactory	0	1	0	0	0	1	0	0	0	0	வாசனை
oligarchy	0	0	0	0	0	1	0	0	0	0	தன்னலக்குழு
olive	0	0	0	0	0	0	0	0	0	0	ஆலிவ்
omega	0	0	0	0	0	0	0	0	0	0	ஒமேகா
omelet	0	0	0	0	0	0	0	0	0	0	ஆம்லெட்
omen	0	1	0	1	0	1	0	0	0	0	சகுனம்
ominous	0	1	0	1	0	1	0	0	0	0	அச்சுறுத்தும்
omission	0	0	0	0	0	0	0	0	0	0	புறக்கணிப்பு
omit	0	0	0	0	0	1	0	0	0	0	தவிர்க்கவும்
omitted	0	0	0	0	0	0	0	0	0	0	தவிர்க்கப்பட்டது
omnibus	0	0	0	0	0	0	0	0	0	0	சர்வ பேருந்து
omnipotence	0	0	0	1	0	1	1	0	0	0	சர்வ வல்லமை
omnipotent	0	0	0	0	0	0	0	0	0	0	சர்வ வல்லமையுள்ள
omnipresent	0	0	0	0	0	0	0	0	0	0	எங்கும் நிறைந்த
omniscient	0	0	0	0	0	0	1	0	0	1	எல்லாம் அறிந்தவர்
oncologist	0	0	0	0	0	0	0	0	0	0	புற்றுநோயியல் நிபுணர்
oneness	0	0	0	0	0	0	0	0	0	0	ஒருமை
onerous	1	0	0	0	0	1	0	1	0	0	கடுமையான
oneself	0	0	0	0	0	0	0	0	0	0	தன்னை
ongoing	0	1	0	0	0	0	0	0	0	0	நடந்து கொண்டிருக்கிறது
onion	0	0	0	0	0	0	0	0	0	0	வெங்காயம்
onset	0	1	0	0	0	0	0	0	0	0	தொடக்கம்
onslaught	0	0	0	0	0	0	0	0	0	0	தாக்குதல்
ontology	0	0	0	0	0	0	0	0	0	0	ஆன்டாலஜி
onus	0	0	0	0	0	1	0	0	0	0	பொறுப்பு
onward	0	0	0	0	0	0	0	0	0	0	முன்னோக்கி
onyx	0	0	0	0	0	0	0	0	0	0	ஓனிக்ஸ்
ooze	0	0	1	0	0	1	0	0	0	0	சுரக்கும்
oozing	0	0	0	0	0	0	0	0	0	0	கசிவு
opacity	0	0	0	0	0	0	0	0	0	0	ஒளிபுகாநிலை
opal	0	0	0	0	0	0	0	0	0	0	ஓப்பல்
opaque	0	0	0	0	0	1	0	0	0	0	ஒளிபுகா
ope	0	0	0	0	0	0	0	0	0	0	op
open	0	0	0	0	0	0	0	0	0	0	திறந்த
opener	0	0	0	0	0	0	0	0	0	0	திறப்பாளர்
opening	0	0	0	0	0	0	0	0	0	0	திறப்பு
openly	0	0	0	0	0	0	0	0	0	0	வெளிப்படையாக
