English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Japanese Word
nourish	0	0	0	0	0	0	0	0	0	0	養う
nourishment	0	0	0	0	0	0	1	0	0	0	栄養
nouveau	0	0	0	0	0	0	0	0	0	0	ヌーボー
novelty	0	0	0	0	0	0	0	0	0	0	目新しさ
novice	0	0	0	0	0	0	0	0	0	0	初心者
nowadays	0	0	0	0	0	0	0	0	0	0	近頃
noxious	0	0	1	1	0	1	0	0	0	0	有害な
nozzle	0	0	0	0	0	0	0	0	0	0	ノズル
nuance	0	0	0	0	0	0	0	0	0	0	ニュアンス
nuances	0	0	0	0	0	0	0	0	0	0	ニュアンス
nucleus	0	0	0	0	0	0	0	0	0	0	核
nude	0	0	0	0	0	0	0	0	0	0	ヌード
nudge	0	0	0	0	0	0	0	0	0	0	ナッジ
nudity	0	0	0	0	0	0	0	0	0	0	ヌード
nugget	0	0	0	0	0	0	0	0	0	0	ナゲット
nuisance	1	0	0	0	0	1	0	0	0	0	迷惑
nul	0	0	0	0	0	1	0	0	0	0	ヌル
null	0	0	0	0	0	0	0	0	0	0	ヌル
nullify	0	0	0	0	0	1	0	0	1	0	無効にする
numb	0	0	0	0	0	1	0	0	0	0	麻痺
number	0	0	0	0	0	0	0	0	0	0	番号
numbering	0	0	0	0	0	0	0	0	0	0	ナンバリング
numbers	0	0	0	0	0	0	1	0	0	0	数字
numbness	0	0	0	0	0	1	0	1	0	0	しびれ
numeral	0	0	0	0	0	0	0	0	0	0	数字
numerator	0	0	0	0	0	0	0	0	0	0	分子
numerical	0	0	0	0	0	0	0	0	0	0	数値
numerically	0	0	0	0	0	0	0	0	0	0	数値的に
numerous	0	0	0	0	0	0	0	0	0	0	多数
nun	0	0	0	0	0	1	0	0	0	1	修道女
nurse	0	0	0	0	0	0	1	0	0	1	看護婦
nursery	0	0	0	0	1	0	1	0	0	1	保育園
nurture	1	1	1	1	1	0	1	0	0	1	育成
nutmeg	0	0	0	0	0	0	0	0	0	0	ナツメグ
nutrition	0	0	0	0	0	0	0	0	0	0	栄養
nutritious	0	0	0	0	0	0	1	1	0	0	栄養価の高い
nutritive	0	0	0	0	0	0	0	0	0	0	栄養価の高い
nuts	0	0	0	0	0	0	0	0	0	0	ナッツ
nymph	0	0	0	0	0	0	0	0	0	0	ニンフ
oaf	0	0	0	0	0	1	0	0	0	0	オーフ
oak	0	0	0	0	0	0	1	0	0	0	オーク
oar	0	0	0	0	0	0	0	0	0	0	オール
oasis	0	1	0	0	1	0	1	0	0	1	オアシス
oath	0	0	0	0	0	0	1	0	0	1	誓い
oatmeal	0	0	0	0	0	0	0	0	0	0	オートミール
obedience	0	0	0	0	0	0	1	0	0	1	従順
obedient	0	0	0	0	0	0	0	0	0	0	従順な
obediently	0	0	0	0	0	0	0	0	0	0	素直に
obelisk	0	0	0	0	0	0	0	0	0	0	オベリスク
obese	0	0	1	0	0	1	0	0	0	0	肥満
obesity	0	0	1	0	0	1	0	1	0	0	肥満
obey	0	0	0	1	0	0	0	0	0	1	従う
obi	0	0	1	1	0	1	0	0	0	0	帯
obit	0	0	0	0	0	1	0	1	1	0	オビット
obituary	0	0	0	0	0	1	0	1	0	0	訃報
object	0	0	0	0	0	0	0	0	0	0	物体
objection	1	0	0	0	0	1	0	0	0	0	異議
objectionable	0	0	0	0	0	1	0	0	0	0	好ましくない
objective	0	1	0	0	0	0	1	0	0	1	目的
obligation	0	0	0	0	0	0	0	0	0	0	義務
obligatory	0	0	0	0	0	0	0	0	0	0	義務的
oblige	0	0	0	0	0	1	0	0	0	1	義務付ける
obliged	0	0	0	0	0	0	0	0	0	0	義務付けられた
obliging	1	1	1	1	1	0	1	0	1	1	義務付け
obligor	0	0	0	1	0	1	0	0	0	0	債務者
oblique	0	0	0	0	0	0	0	0	0	0	斜め
obliterate	1	0	0	1	0	1	0	1	0	0	消し去る
obliterated	1	0	0	1	0	1	0	0	0	0	抹消された
obliteration	0	0	0	1	0	1	0	1	0	0	抹消
oblivion	1	0	0	1	0	1	0	0	0	0	忘却
oblivious	0	0	0	0	0	0	0	0	0	0	忘れている
oblong	0	0	0	0	0	0	0	0	0	0	長方形
obnoxious	1	0	1	0	0	1	0	1	0	0	不快な
oboe	0	0	0	0	0	0	0	0	0	0	オーボエ
obscene	0	0	1	0	0	1	0	0	0	0	わいせつな
obscenity	1	0	1	0	0	1	0	0	0	0	猥褻
obscure	0	0	0	0	0	0	0	0	0	0	あいまいな
obscured	0	0	0	0	0	0	0	0	0	0	あいまいな
obscurity	0	0	0	0	0	1	0	0	0	0	あいまいさ
observance	0	0	0	0	0	0	0	0	0	0	遵守
observant	0	0	0	0	0	0	1	0	0	0	観察者
observation	0	0	0	0	0	0	0	0	0	0	観察
observatory	0	0	0	0	0	0	0	0	0	0	天文台
observe	0	0	0	0	0	0	0	0	0	0	観察する
observer	0	0	0	0	0	0	0	0	0	0	観察者
observing	0	0	0	0	0	0	0	0	0	0	観察する
obsession	0	0	0	0	0	0	0	0	0	0	強迫観念
obsolescence	0	0	0	0	0	0	0	0	0	0	陳腐化
obstacle	1	0	0	1	0	1	0	1	0	0	障害
obstetrician	0	0	0	0	0	0	0	0	0	1	産科医
obstetrics	0	0	0	0	0	0	0	0	0	0	産科
obstinate	0	0	0	0	0	1	0	0	0	0	頑固な
obstruct	1	0	0	1	0	1	0	0	0	0	妨害
obstruction	0	0	0	0	0	1	0	0	0	0	障害物
obstructive	1	0	0	0	0	1	0	0	0	0	邪魔な
obtain	0	0	0	0	0	0	0	0	0	0	入手します
obtainable	0	0	0	0	1	0	1	0	0	0	入手可能
obtuse	0	0	0	0	0	1	0	0	0	0	鈍い
obverse	0	0	0	0	0	0	0	0	0	0	表側
obvious	0	0	0	0	0	0	1	0	0	1	明らか
ocarina	0	0	0	0	0	0	0	0	0	0	オカリナ
occasion	0	0	0	0	0	0	0	0	0	0	機会
occasional	0	0	0	0	0	0	0	0	1	0	たまに
occasionally	0	0	0	0	0	0	0	0	0	0	たまに
occlusion	0	0	0	0	0	0	0	0	0	0	閉塞
occult	0	0	1	1	0	1	0	0	0	0	オカルト
occupancy	0	0	0	0	0	0	0	0	0	0	占有率
occupant	0	0	0	0	0	0	1	0	0	1	居住者
occupation	0	0	0	0	0	0	1	0	0	0	職業
occupied	0	0	0	0	0	0	0	0	0	0	占領された
occupier	0	0	0	0	0	0	0	0	0	0	占領者
occupy	0	0	0	0	0	0	1	0	0	0	占める
occupying	0	0	0	0	0	0	0	0	0	0	占有
occur	0	0	0	0	0	0	0	0	0	0	発生する
occurrence	0	0	0	0	0	0	0	0	0	0	発生
ocean	0	0	0	0	0	0	0	0	0	0	海洋
oceanic	0	0	0	0	0	0	0	0	0	0	海洋的な
octagon	0	0	0	0	0	0	0	0	0	0	八角形
octave	0	0	0	0	0	0	0	0	0	0	オクターブ
octopus	0	0	1	0	0	0	0	0	0	0	たこ
ocular	0	0	0	0	0	0	0	0	0	0	眼科
oddity	0	0	1	0	0	1	0	1	1	0	奇妙さ
odds	0	0	0	0	0	0	0	0	0	0	オッズ
ode	0	0	0	0	0	0	0	0	0	0	頌歌
odious	1	0	1	1	0	1	0	0	0	0	いやらしい
odometer	0	0	0	0	0	0	0	0	0	0	オドメーター
odor	0	0	0	0	0	1	0	0	0	0	におい
oestrogen	0	0	0	0	0	0	0	0	0	0	エストロゲン
oeuvre	0	0	0	0	0	0	0	0	0	0	作品
offal	0	0	0	0	0	0	0	0	0	0	内臓
offend	1	0	1	0	0	1	0	0	0	0	気分を害する
offended	1	0	0	0	0	1	0	1	0	0	気分を害した
offender	1	0	1	1	0	1	0	1	0	0	違反者
offense	1	0	1	1	0	1	0	1	0	0	犯罪
offensive	1	0	1	0	0	1	0	0	0	0	攻撃
offer	0	0	0	0	0	0	1	0	0	0	オファー
offered	0	0	0	0	0	0	0	0	0	0	提供
offering	0	0	0	0	0	0	0	0	0	1	募集
offhand	0	0	0	0	0	1	0	0	0	0	手に負えない
office	0	0	0	0	0	0	0	0	0	0	オフィス
officer	0	0	0	0	0	0	1	0	0	1	役員
offices	0	0	0	0	0	0	0	0	0	0	オフィス
official	0	0	0	0	0	0	0	0	0	1	正式
officiate	0	0	0	0	0	0	0	0	0	0	司会する
offing	0	0	0	0	0	1	0	0	0	0	沖
offload	0	0	0	0	0	0	0	0	0	0	オフロード
offset	0	1	0	0	0	0	1	0	0	0	オフセット
offshoot	0	0	0	0	0	0	1	0	0	0	分派
offside	0	0	0	0	0	0	0	0	0	0	オフサイド
oft	0	0	0	0	0	0	0	0	0	0	しばしば
oftentimes	0	0	0	0	0	0	0	0	0	0	しばしば
ogre	0	0	1	1	0	1	0	0	0	0	鬼
oil	0	0	0	0	0	0	0	0	0	0	油
oils	0	0	0	0	0	0	0	0	0	0	オイル
ointment	0	0	0	0	0	0	0	0	0	0	軟膏
olfactory	0	1	0	0	0	1	0	0	0	0	嗅覚
oligarchy	0	0	0	0	0	1	0	0	0	0	寡頭制
olive	0	0	0	0	0	0	0	0	0	0	オリーブ
omega	0	0	0	0	0	0	0	0	0	0	オメガ
omelet	0	0	0	0	0	0	0	0	0	0	オムレツ
omen	0	1	0	1	0	1	0	0	0	0	前兆
ominous	0	1	0	1	0	1	0	0	0	0	不吉
omission	0	0	0	0	0	0	0	0	0	0	省略
omit	0	0	0	0	0	1	0	0	0	0	省略
omitted	0	0	0	0	0	0	0	0	0	0	省略
omnibus	0	0	0	0	0	0	0	0	0	0	オムニバス
omnipotence	0	0	0	1	0	1	1	0	0	0	全能
omnipotent	0	0	0	0	0	0	0	0	0	0	全能
omnipresent	0	0	0	0	0	0	0	0	0	0	偏在
omniscient	0	0	0	0	0	0	1	0	0	1	全知全能
oncologist	0	0	0	0	0	0	0	0	0	0	腫瘍学者
oneness	0	0	0	0	0	0	0	0	0	0	一体感
onerous	1	0	0	0	0	1	0	1	0	0	面倒な
oneself	0	0	0	0	0	0	0	0	0	0	自分
ongoing	0	1	0	0	0	0	0	0	0	0	進行中
onion	0	0	0	0	0	0	0	0	0	0	タマネギ
onset	0	1	0	0	0	0	0	0	0	0	発症
onslaught	0	0	0	0	0	0	0	0	0	0	猛攻撃
ontology	0	0	0	0	0	0	0	0	0	0	オントロジー
onus	0	0	0	0	0	1	0	0	0	0	責任
onward	0	0	0	0	0	0	0	0	0	0	以降
onyx	0	0	0	0	0	0	0	0	0	0	オニキス
ooze	0	0	1	0	0	1	0	0	0	0	にじみ出る
oozing	0	0	0	0	0	0	0	0	0	0	にじみ出る
opacity	0	0	0	0	0	0	0	0	0	0	不透明度
opal	0	0	0	0	0	0	0	0	0	0	オパール
opaque	0	0	0	0	0	1	0	0	0	0	不透明
ope	0	0	0	0	0	0	0	0	0	0	開く
open	0	0	0	0	0	0	0	0	0	0	開いた
opener	0	0	0	0	0	0	0	0	0	0	オープナー
opening	0	0	0	0	0	0	0	0	0	0	オープニング
openly	0	0	0	0	0	0	0	0	0	0	公然と
openness	0	0	0	0	0	0	1	0	0	0	開放性
opera	1	1	0	1	1	0	1	1	1	1	オペラ
operatic	0	0	0	0	0	1	0	0	0	0	オペラの
operation	0	0	0	1	0	0	0	0	0	1	手術
operations	0	0	0	0	0	0	0	0	0	0	オペレーション
operative	0	0	0	0	0	0	0	0	0	0	操作可能な
operator	0	0	0	0	0	0	0	0	0	0	オペレーター
ophthalmic	0	0	0	0	0	0	0	0	0	0	眼科
ophthalmologist	0	0	0	0	0	0	0	0	0	0	眼科医
opiate	0	0	0	0	0	1	0	0	0	0	アヘン剤
opinion	0	0	0	0	0	0	0	0	0	0	意見
opinionated	1	0	0	0	0	1	0	0	0	0	独断
opium	1	0	1	1	0	1	0	1	0	0	あへん
opponent	1	1	1	1	0	1	0	0	0	0	相手
opportune	0	0	0	0	1	0	1	0	0	0	好機
opportunism	0	0	0	0	0	0	0	0	0	0	日和見主義
opportunity	0	1	0	0	0	0	1	0	0	0	機会
oppose	0	0	0	0	0	1	0	0	0	0	反対する
opposed	1	0	0	1	0	1	0	0	0	0	反対した
opposing	0	0	0	0	0	0	0	0	0	0	反対する
opposite	0	0	0	0	0	0	0	0	0	0	反対
opposites	0	0	0	0	0	0	0	0	0	0	反対派
opposition	1	0	0	0	0	1	0	0	0	0	反対
oppress	1	0	1	1	0	1	0	1	0	0	抑圧する
oppression	1	0	1	1	0	1	0	1	0	0	抑圧
oppressive	1	0	1	1	0	1	0	1	0	0	抑圧的な
oppressor	1	0	0	1	0	1	0	1	0	0	抑圧者
optic	0	0	0	0	0	0	0	0	0	0	光
optical	0	0	0	0	0	0	0	0	0	0	光学
optics	0	0	0	0	0	0	0	0	0	0	光学
optimism	0	1	0	0	1	0	1	0	1	1	楽観
optimist	0	0	0	0	0	0	1	0	0	1	楽観主義者
option	0	0	0	0	0	0	1	0	0	0	オプション
optional	0	0	0	0	0	0	1	0	0	0	オプション
optionally	0	0	0	0	0	0	0	0	0	0	オプションで
options	0	0	0	0	0	0	0	0	0	0	オプション
optometrist	0	0	0	0	0	0	0	0	0	0	検眼医
opulence	0	0	0	0	0	0	0	0	0	0	贅沢
opulent	0	0	0	0	0	0	0	0	0	0	豪華な
opus	0	0	0	0	0	0	0	0	0	0	オーパス
oracle	0	1	0	0	0	0	1	0	0	1	オラクル
oral	0	0	0	0	0	0	0	0	0	0	オーラル
orange	0	0	0	0	0	0	0	0	0	0	オレンジ
oration	0	0	0	0	0	0	1	0	0	0	演説
orator	0	0	0	0	0	0	0	0	0	0	雄弁家
oratory	0	0	0	0	0	0	0	0	0	0	おしゃべり
orb	0	0	0	0	0	0	0	0	0	0	オーブ
orbit	0	0	0	0	0	0	0	0	0	0	軌道
orbiting	0	0	0	0	0	0	0	0	0	0	周回中
orbs	0	0	0	0	0	0	0	0	0	0	オーブ
orc	1	0	1	1	0	1	0	0	0	0	オーク
orchard	0	0	0	0	0	0	0	0	0	0	オーチャード
orchestra	1	0	0	0	1	0	1	1	0	1	オーケストラ
ordained	0	0	0	0	0	0	1	0	0	1	任命された
ordeal	1	0	0	0	0	1	0	0	1	0	試練
order	0	0	0	0	0	0	0	0	0	0	注文
orderly	0	0	0	0	0	0	1	0	0	0	整然とした
ordinance	0	0	0	0	0	0	0	0	0	1	条例
ordinary	0	0	0	0	0	0	0	0	0	0	普通
ordination	0	1	0	0	1	0	1	0	0	1	叙階
ordnance	0	0	0	1	0	1	0	0	0	0	兵器
ore	0	0	0	0	0	0	0	0	0	0	鉱石
oregano	0	0	0	0	0	0	0	0	0	0	オレガノ
organ	0	1	0	0	1	0	0	0	0	0	器官
organic	0	0	0	0	0	0	1	0	0	0	オーガニック
organism	0	0	0	0	0	0	0	0	0	0	生命体
organist	0	0	0	0	0	0	0	0	0	0	オルガニスト
organization	0	1	0	0	1	0	1	0	1	1	組織
organize	0	0	0	0	0	0	1	0	0	0	整理
organized	0	0	0	0	0	0	1	0	0	0	組織された
orgasm	0	1	0	0	1	0	1	0	0	0	オーガズム
orgies	0	0	0	0	0	0	0	0	0	0	乱交
orient	0	0	0	0	0	0	0	0	0	0	オリエント
oriental	0	0	0	0	0	0	0	0	0	0	オリエンタル
orientation	0	0	0	0	0	0	0	0	0	0	オリエンテーション
orifice	0	0	0	0	0	0	0	0	0	0	オリフィス
origin	0	0	0	0	0	0	0	0	0	0	元
originality	0	0	0	0	0	0	1	0	1	0	独創
originate	0	0	0	0	0	0	0	0	0	0	発する
origination	0	0	0	0	0	0	0	0	0	0	起源
originator	0	0	0	0	0	0	0	0	0	0	創始者
ornament	0	0	0	0	0	0	0	0	0	0	オーナメント
ornamental	0	0	0	0	0	0	0	0	0	0	観賞用
ornamentation	0	0	0	0	0	0	0	0	0	0	装飾
ornamented	0	0	0	0	0	0	1	0	0	0	装飾された
ornate	0	0	0	0	0	0	1	0	0	0	華麗な
orphan	0	0	0	1	0	1	0	1	0	0	孤児
orthodox	0	0	0	0	0	0	0	0	0	0	正統派
orthodoxy	0	0	0	0	0	0	0	0	0	1	正統派
orthogonal	0	0	0	0	0	0	0	0	0	0	直交
oscillate	0	0	0	0	0	0	0	0	0	0	振動する
oscillating	0	0	0	0	0	0	0	0	0	0	振動している
oscillation	0	0	0	0	0	0	0	0	0	0	発振
oscillatory	0	0	0	0	0	0	0	0	0	0	振動的な
ostensible	0	0	0	0	0	0	0	0	0	0	表向きの
ostensibly	0	0	0	0	0	1	0	0	0	0	表向き
ostrich	0	0	0	0	0	0	0	0	0	0	ダチョウ
otto	0	0	0	0	0	0	0	0	0	0	オットー
ottoman	0	0	0	0	0	0	0	0	0	0	オットマン
ounce	0	0	0	0	0	0	0	0	0	0	オンス
oust	1	0	0	0	0	1	0	1	0	0	追放する
outbreak	0	0	0	0	0	0	0	0	0	0	アウトブレイク
outburst	1	0	0	1	1	1	1	1	1	0	爆発
outcast	0	0	1	1	0	1	0	1	0	0	のけ者
outcome	0	0	0	0	0	0	1	0	0	0	結果
outcry	1	0	0	1	0	1	0	0	1	0	抗議する
outdo	0	1	0	0	0	0	1	0	0	0	に勝る
outdoor	0	0	0	0	0	0	0	0	0	0	アウトドア
outfit	0	0	0	0	0	0	0	0	0	0	衣装
outgrow	0	0	0	0	0	0	0	0	0	0	成長する
outgrowth	0	0	0	0	0	0	0	0	0	0	増殖
outhouse	0	0	1	0	0	1	0	0	0	0	離れ家
outing	0	0	0	0	0	0	0	0	0	0	外出
outlandish	0	0	0	0	0	1	0	0	0	0	風変わりな
outlast	0	0	0	0	0	0	0	0	0	0	長持ちする
outlaw	0	0	0	0	0	1	0	0	0	0	無法者
outlet	0	0	0	0	0	0	0	0	0	0	出口
outline	0	0	0	0	0	0	0	0	0	0	概要
outlines	0	0	0	0	0	0	0	0	0	0	アウトライン
outlook	0	0	0	0	0	0	0	0	0	0	見通し
outlying	0	0	0	0	0	0	0	0	0	0	外れている
outnumber	0	0	0	0	0	0	0	0	0	0	劣勢
outpost	0	0	0	1	0	0	0	0	0	0	前哨基地
outpouring	0	0	0	0	0	0	0	0	0	0	溢れ出す
output	0	0	0	0	0	0	0	0	0	0	出力
outrage	1	0	1	0	0	1	0	0	0	0	怒り
outrageous	0	0	0	0	0	0	0	0	1	0	とんでもない
outright	0	0	0	0	0	0	0	0	0	0	あからさまに
outrun	0	0	0	0	0	0	0	0	0	0	追い越す
outset	0	0	0	0	0	0	0	0	0	0	最初
outsider	0	0	0	1	0	0	0	0	0	0	アウトサイダー
outskirts	0	0	0	0	0	0	0	0	0	0	郊外
outspoken	0	0	0	0	0	0	0	0	0	0	率直な
outstanding	0	0	0	0	1	1	1	0	0	0	並外れた
outstretched	0	0	0	0	0	0	0	0	0	0	伸ばした
outward	0	0	0	0	0	0	1	0	0	0	外側へ
outwards	0	0	0	0	0	0	0	0	0	0	外側に
outweigh	0	0	0	0	0	0	0	0	0	0	上回る
oval	0	0	0	0	0	0	0	0	0	0	楕円形
ovary	0	0	0	0	0	0	0	0	0	0	卵巣
ovate	0	0	0	0	0	0	0	0	0	0	卵形
ovation	0	0	0	0	0	1	0	1	0	0	拍手喝采
oven	0	0	0	0	0	0	0	0	0	0	オーブン
overalls	0	0	0	0	0	0	0	0	0	0	オーバーオール
overbearing	1	0	0	0	0	1	0	0	0	0	威圧的な
overburden	0	0	0	0	0	1	0	0	0	0	重荷
overcast	0	0	0	0	0	1	0	0	0	0	どんよりした
overcharged	0	0	0	0	0	0	0	0	0	0	過充電
overcoat	0	0	0	0	0	0	0	0	0	0	オーバーコート
overdo	0	0	0	0	0	1	0	0	0	0	やり過ぎ
overdose	0	0	0	0	0	1	0	0	0	0	過剰摂取
overdue	0	1	0	0	0	1	0	1	1	0	延滞
overestimate	0	0	0	0	0	0	0	0	1	0	過大評価する
overestimated	0	0	0	0	0	1	0	0	0	0	過大評価
overflow	0	0	0	0	0	1	0	0	0	0	オーバーフロー
overflowing	0	0	0	0	0	0	0	0	0	0	あふれる
overgrown	0	0	0	0	0	1	0	0	0	0	生い茂った
overgrowth	0	0	0	0	0	0	0	0	0	0	過成長
overhanging	0	0	0	0	0	0	0	0	0	0	張り出し
overhaul	0	0	0	0	0	0	0	0	0	0	オーバーホール
overhead	0	0	0	0	0	0	0	0	0	0	オーバーヘッド
overjoyed	0	0	0	0	1	0	1	0	0	0	大喜び
overlaid	0	0	0	0	0	0	0	0	0	0	オーバーレイ
overlap	0	0	0	0	0	0	0	0	0	0	オーバーラップ
overlay	0	0	0	0	0	0	0	0	0	0	かぶせる
overload	0	0	0	0	0	1	0	1	0	0	過負荷
overlying	0	0	0	0	0	0	0	0	0	0	重なる
overpaid	0	0	0	0	0	1	0	0	0	0	過払い
overpass	0	0	0	0	0	0	0	0	0	0	高架
overpower	0	0	0	0	0	1	0	0	0	0	圧倒的
overpowering	1	0	0	1	0	1	0	0	0	0	圧倒する
overpriced	1	0	1	0	0	1	0	1	0	0	高値
override	0	0	0	0	0	0	0	0	0	0	オーバーライド
overrule	0	0	0	0	0	0	0	0	0	0	却下
overseer	0	0	0	0	0	0	0	0	0	0	監督者
overshadow	0	0	0	0	0	0	0	0	0	0	見劣りさせる
oversight	0	0	0	0	0	1	0	0	0	0	監視
overstate	0	0	0	0	0	0	0	0	0	0	誇張
overstock	0	0	0	0	0	0	0	0	0	0	過剰在庫
overt	0	0	0	1	0	0	0	0	0	0	あからさまな
overtake	0	0	0	0	0	0	0	0	0	0	追い越す
overtaken	0	0	0	0	0	0	0	0	0	0	追い越された
overthrow	0	1	0	1	0	1	0	0	0	0	打倒
overture	0	1	0	0	0	0	0	0	0	0	序曲
overturn	0	0	0	0	0	1	0	0	0	0	覆す
overwhelm	0	0	0	0	0	1	0	0	0	0	圧倒する
overwhelmed	0	0	0	0	0	1	0	1	0	0	圧倒する
overwhelming	0	0	0	0	0	0	1	0	0	0	圧倒的
overzealous	0	0	0	0	0	0	0	0	0	0	熱心すぎる
owe	0	0	0	0	0	0	0	0	0	0	借りている
owing	1	1	1	1	0	1	0	1	0	1	借りている
owner	0	0	0	0	0	0	0	0	0	0	オーナー
ownership	0	0	0	0	0	0	1	0	0	0	所有
ox	0	0	0	0	0	0	0	0	0	0	牛
oxidation	0	0	0	0	0	1	0	0	0	0	酸化
oxygen	0	0	0	0	0	0	0	0	0	0	空気
oxymoron	0	0	0	0	0	0	0	0	0	0	オキシモロン
oyster	0	0	0	0	0	0	0	0	0	0	カキ
pace	0	0	0	0	0	0	0	0	0	0	ペース
pacific	0	0	0	0	0	0	1	0	0	0	パシフィック
pacify	0	0	0	0	0	0	0	0	0	0	なだめる
pack	0	0	0	0	0	0	0	0	0	0	パック
package	0	0	0	0	0	0	0	0	0	0	パッケージ
packer	0	0	0	0	0	0	0	0	0	0	パッカー
packet	0	0	0	0	0	0	0	0	0	0	パケット
pact	0	0	0	0	0	0	0	0	0	1	協定
pad	0	0	0	0	0	0	1	0	0	0	パッド
padding	0	0	0	0	0	0	1	0	0	0	パディング
paddle	0	1	0	0	0	0	1	0	0	0	パドル
paddock	0	0	0	0	0	0	0	0	0	0	パドック
paddy	0	0	0	0	0	0	0	0	0	0	水田
padlock	0	0	0	0	0	0	0	0	0	0	南京錠
padre	0	0	0	0	0	0	0	0	0	0	パドレ
pagan	0	0	0	0	0	0	0	0	0	0	異教徒
paganism	0	0	0	0	0	0	0	0	0	0	異教
page	0	0	0	0	0	0	0	0	0	0	ページ
pageant	0	0	0	0	0	0	0	0	0	0	ページェント
pagination	0	0	0	0	0	0	0	0	0	0	ページネーション
pagoda	0	0	0	0	0	0	0	0	0	0	パゴダ
pail	0	0	0	0	0	0	0	0	0	0	バケツ
pain	0	0	0	1	0	1	0	1	0	0	痛み
pained	0	0	0	1	0	1	0	1	0	0	痛んだ
painful	1	0	1	1	0	1	0	1	0	0	痛い
painfully	0	0	0	0	0	1	0	1	0	0	痛々しく
painless	0	0	0	0	0	0	0	0	0	0	無痛
pains	0	0	0	0	0	1	0	0	0	0	痛み
painstaking	0	0	0	0	0	0	0	0	0	0	骨の折れる
paint	0	0	0	0	0	0	0	0	0	0	ペイント
painted	0	0	0	0	0	0	0	0	0	0	描きました
painter	0	0	0	0	0	0	0	0	0	0	画家
painting	0	0	0	0	0	0	0	0	0	0	ペインティング
pair	0	0	0	0	0	0	0	0	0	0	ペア
pajamas	0	0	0	0	0	0	0	0	0	0	パジャマ
pal	0	0	0	0	0	0	0	0	0	0	仲間
palace	0	0	0	0	0	0	0	0	0	0	城
palatable	0	0	0	0	0	0	1	0	0	0	おいしい
palate	0	0	0	0	0	0	0	0	0	0	口蓋
paleontology	0	0	0	0	0	0	0	0	0	0	古生物学
palette	0	0	0	0	0	0	0	0	0	0	パレット
pall	0	0	0	0	0	0	0	0	0	0	ポール
palladium	0	0	0	0	0	0	0	0	0	0	パラジウム
pallet	0	0	0	0	0	0	0	0	0	0	パレット
palliative	0	0	0	0	0	0	1	0	0	0	緩和的な
palm	0	0	0	0	0	0	0	0	0	0	手のひら
palmer	0	0	0	0	0	0	0	0	0	0	パーマー
palpable	0	0	0	0	0	0	0	0	1	0	明白な
palsy	0	0	1	1	0	1	0	1	0	0	麻痺
paltry	0	0	0	0	0	0	0	0	0	0	微々たる
pamper	0	0	0	0	0	0	0	0	0	0	甘やかす
pamphlet	0	0	0	0	0	0	0	0	0	0	パンフレット
pan	0	0	0	0	0	0	0	0	0	0	パン
panacea	0	0	0	0	0	0	1	0	0	0	万能薬
panache	0	0	0	0	0	0	1	0	0	0	パナシェ
pancake	0	0	0	0	0	0	0	0	0	0	パンケーキ
pandemic	0	0	0	1	0	1	0	1	0	0	パンデミック
panel	0	0	0	0	0	0	0	0	0	0	パネル
pang	0	0	0	0	0	1	0	0	1	0	パンパン
panic	0	0	0	1	0	1	0	0	0	0	パニック
panier	0	0	0	0	0	0	1	0	0	0	パニエ
panorama	0	0	0	0	0	0	0	0	0	0	パノラマ
panoramic	0	0	0	0	0	0	0	0	0	0	パノラマ
pant	0	0	0	0	0	0	0	0	0	0	あえぎ
pantheon	0	0	0	0	0	0	0	0	0	0	パンテオン
panther	0	0	0	0	0	0	0	0	0	0	パンサー
panties	0	0	0	0	0	0	0	0	0	0	パンティー
pantomime	0	0	0	0	0	0	0	0	0	0	パントマイム
pantry	0	0	0	0	0	0	0	0	0	0	パントリー
pants	0	0	0	0	0	0	0	0	0	0	パンツ
pap	0	0	0	0	0	0	0	0	0	0	パップ
papacy	0	0	0	0	0	0	0	0	0	0	教皇
papal	0	0	0	0	0	0	0	0	0	0	教皇
paper	0	0	0	0	0	0	0	0	0	0	紙
paprika	0	0	0	0	0	0	1	0	0	0	パプリカ
papyrus	0	0	0	0	0	0	0	0	0	0	パピルス
par	0	0	0	0	0	0	0	0	0	0	パー
parable	0	0	0	0	0	0	0	0	0	0	たとえ話
parabola	0	0	0	0	0	0	0	0	0	0	放物線
parabolic	0	0	0	0	0	0	0	0	0	0	放物線
parachute	0	0	0	1	0	0	0	0	0	0	パラシュート
parade	0	1	0	1	1	1	1	0	1	0	パレード
paradigm	0	0	0	0	0	0	0	0	0	0	パラダイム
paradox	0	0	0	0	0	0	0	0	0	0	逆説
paradoxical	0	0	0	0	0	0	0	0	0	0	逆説的
paraffin	0	0	0	0	0	0	0	0	0	0	パラフィン
paragon	0	1	0	0	1	0	1	0	0	1	パラゴン
paragraph	0	0	0	0	0	0	0	0	0	0	段落
parallax	0	0	0	0	0	0	0	0	0	0	視差
parallel	0	0	0	0	0	0	0	0	0	0	平行
parallelism	0	0	0	0	0	0	0	0	0	0	平行度
paralysis	1	1	0	1	0	1	0	1	0	0	麻痺
paramount	0	0	0	0	0	0	1	0	0	0	最重要
paranoia	0	0	0	1	0	1	0	0	0	0	パラノイア
parapet	0	0	0	0	0	0	0	0	0	0	欄干
paraphernalia	0	0	0	0	0	0	0	0	0	0	道具一式
