English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Yiddish Word
lavatory	0	0	1	0	0	0	0	0	0	0	קלאָזעט
lavender	0	0	0	0	0	0	0	0	0	0	לאַוואַנדע
lavish	0	0	0	0	0	0	1	0	0	0	פּרעכטיק
law	0	0	0	0	0	0	0	0	0	1	געזעץ
lawful	0	0	0	0	0	0	1	0	0	1	געזעצלעך
lawlessness	1	0	0	1	0	1	0	0	0	0	געזעצלעכקייט
lawn	0	0	0	0	0	0	0	0	0	0	לאָנקע
lawsuit	1	0	1	1	0	1	0	1	1	0	פּראָצעס
lawyer	1	0	1	1	0	1	0	0	0	0	אדוואקאט
lax	0	0	0	0	0	1	0	1	0	0	לאַקס
laxative	0	0	1	1	0	1	0	0	0	0	לאַקסאַטיוו
lay	0	0	0	0	0	0	0	0	0	0	לייגן
layer	0	0	0	0	0	0	0	0	0	0	שיכט
layered	0	0	0	0	0	0	0	0	0	0	לייערד
layman	0	0	0	0	0	0	0	0	0	0	ליימאן
lazy	0	0	0	0	0	1	0	0	0	0	פויל
lea	0	0	0	0	0	0	0	0	0	0	lea
lead	0	0	0	0	0	0	1	0	0	0	פירן
leader	0	0	0	0	0	0	1	0	0	1	פירער
leading	0	0	0	0	0	0	0	0	0	1	פירן
leads	0	0	0	0	0	0	0	0	0	0	פירט
leaf	0	0	0	0	0	0	0	0	0	0	בלאַט
leaflet	0	0	0	0	0	0	0	0	0	0	בלאַט
leafy	0	0	0	0	0	0	0	0	0	0	ליפי
league	0	0	0	0	0	0	1	0	0	0	ליגע
leak	0	0	0	0	0	1	0	0	0	0	רינען
leakage	0	0	0	0	0	1	0	0	0	0	ליקאַדזש
leaky	0	0	0	0	0	1	0	0	0	0	ליק
lean	0	0	0	0	0	0	0	0	0	0	דאַר
leaned	0	0	0	0	0	0	0	0	0	0	זיך צוגעבויגן
leaning	0	0	0	0	0	0	0	0	0	1	לינינג
leap	0	0	0	0	0	0	0	0	0	0	שפּרינגען
learn	0	0	0	0	0	0	1	0	0	0	לערנען
learned	0	0	0	0	0	0	0	0	0	0	געלערנט
learner	0	0	0	0	0	0	0	0	0	0	לערנער
learning	0	0	0	0	0	0	1	0	0	0	לערנען
lease	0	0	0	0	0	0	0	0	0	0	דינגען
leash	0	0	0	0	0	0	0	0	0	0	שטריקל
leather	0	0	0	0	0	0	0	0	0	0	לעדער
leathery	0	0	0	0	0	0	0	0	0	0	לעדערי
leave	0	0	0	0	0	1	0	1	1	0	לאָזן
lecture	0	0	0	0	0	0	0	0	0	0	לעקציע
lecturer	0	0	0	0	0	0	1	0	0	0	לעקטאָר
ledge	0	0	0	0	0	0	0	0	0	0	לעדזש
ledger	0	0	0	0	0	0	0	0	0	0	לעדזשער
lee	0	0	0	0	0	0	0	0	0	0	lee
leech	0	0	0	0	0	1	0	0	0	0	ליטש
leeches	0	0	1	1	0	1	0	0	0	0	ליטשיז
leer	0	0	1	0	0	1	0	0	0	0	leer
leery	0	0	0	0	0	0	0	0	1	0	לערי
lees	0	0	0	0	0	0	0	0	0	0	לייענען
leeway	0	0	0	0	0	0	1	0	0	0	רו
left	0	0	0	0	0	0	0	0	0	0	לינקס
leg	0	0	0	0	0	0	0	0	0	0	פוס
legacy	0	0	0	0	0	0	0	0	0	0	לעגאַט
legal	0	0	0	0	0	0	1	0	0	1	לעגאַל
legality	0	0	0	0	0	0	0	0	0	0	לעגאַליטי
legalize	0	0	0	0	0	0	0	0	0	0	ליגאַלייז
legalized	1	0	0	1	1	0	1	0	0	1	ליגאַלייזד
legally	0	0	0	0	0	0	0	0	0	0	ליגאַלי
legend	0	0	0	0	0	0	0	0	0	0	לעגענדע
legendary	0	0	0	0	0	0	1	0	0	0	לעדזשאַנדערי
legibility	0	0	0	0	0	0	1	0	0	0	לעדזשאַביליטי
legible	0	0	0	0	0	0	1	0	0	0	לייענען
legion	0	0	0	0	0	0	0	0	0	0	לעגיאָן
legislate	0	0	0	0	0	0	0	0	0	0	געזעצגעבער
legislation	0	0	0	0	0	0	0	0	0	0	געסעצ - געבונג
legislative	0	0	0	0	0	0	0	0	0	0	לעגיסלאַטיווע
legislator	0	0	0	0	0	0	0	0	0	1	לעגיסלאטור
legislature	0	0	0	0	0	0	0	0	0	1	לעגיסלאטור
legitimacy	0	0	0	0	0	0	0	0	0	1	לעגיטימאַציע
legs	0	0	0	0	0	0	0	0	0	0	פיס
legume	0	0	0	0	0	0	0	0	0	0	לעגיום
leisure	0	1	0	0	1	0	1	0	1	1	פרייַע צייַט
leisurely	0	0	0	0	0	0	1	0	0	0	ליזערלי
lemma	0	0	0	0	0	0	1	0	0	0	לעמאַ
lemon	0	0	1	0	0	1	0	0	0	0	לימענע
lend	0	0	0	0	0	0	0	0	0	0	לייַען
lender	0	0	0	0	0	0	0	0	0	1	באַל - האַלוואָע
lending	0	0	0	0	0	0	0	0	0	0	לענדינג
length	0	0	0	0	0	0	0	0	0	0	לענג
lengthen	0	0	0	0	0	0	0	0	0	0	פאַרלענגערן
lengthened	0	0	0	0	0	0	0	0	0	0	פארלענגערט
lengthening	0	0	0	0	0	0	0	0	0	0	לענגטאַנינג
lengthwise	0	0	0	0	0	0	0	0	0	0	לענג
lengthy	0	0	0	0	0	0	0	0	0	0	לאַנג
leniency	0	0	0	0	0	0	0	0	0	0	יישר כח
lenient	0	0	0	0	0	0	1	0	0	0	ליידיק
lens	0	0	0	0	0	0	0	0	0	0	אָביעקטיוו
leopard	0	0	0	0	0	0	0	0	0	0	לעמפּערט
leprosy	0	0	1	1	0	1	0	1	0	0	מצורע
lessee	0	0	0	0	0	0	0	0	0	0	לעסיער
lessen	0	1	0	0	0	1	0	0	0	0	פאַרמינערן
lessening	0	0	0	0	0	0	0	0	0	0	פאַרקלענערן
lesser	0	0	1	0	0	1	0	0	0	0	ווייניקער
lesson	0	1	0	0	0	0	1	0	0	1	לעקציע
lessor	0	0	0	0	0	0	0	0	0	0	לעסער
lethal	0	0	1	1	0	1	0	1	0	0	טויטלעך
lethargic	0	0	0	0	0	0	0	0	0	0	לאַטאַרדזשיק
lethargy	0	0	0	0	0	1	0	1	0	0	לעטהאַרגי
letter	0	1	0	0	0	0	0	0	0	0	בריוו
lettered	0	1	0	0	0	0	1	0	0	1	אותיות
letters	0	0	0	0	0	0	0	0	0	0	אותיות
lettuce	0	0	0	0	0	0	0	0	0	0	סאַלאַט
leukemia	1	0	0	1	0	1	0	1	0	0	לוקימיאַ
levee	0	0	0	0	0	0	0	0	0	1	levee
level	0	0	0	0	0	0	1	0	0	1	מדרגה
lever	0	0	0	0	0	0	0	0	0	0	הייבער
leverage	0	0	0	0	0	0	1	0	0	0	ליווערידזש
levy	0	0	0	0	0	1	0	0	0	0	היטל
lewd	0	0	1	0	0	1	0	0	0	0	שולדיג
lexicon	0	0	0	0	0	0	0	0	0	0	לעקסיקאָן
ley	0	0	0	0	0	0	0	0	0	0	ley
liabilities	0	0	0	0	0	0	0	0	0	0	לייאַביליטיז
liability	0	0	0	0	0	0	0	0	0	0	אַכרייַעס
liaison	0	0	0	0	0	1	0	0	0	0	פֿאַרבינדונג
liar	0	0	1	0	0	1	0	0	0	0	ליגנער
libel	1	0	0	1	0	1	0	0	0	1	רעכילעס
libelous	0	0	0	0	0	0	0	0	0	0	לשון הרע
liberal	0	0	0	0	0	1	1	0	0	0	ליבעראַל
liberalism	0	0	0	0	0	0	0	0	0	0	ליבעראליזם
liberate	1	1	0	0	1	0	1	0	1	1	באַפרייען
liberation	0	1	0	0	1	0	1	0	1	0	באַפרייַונג
liberty	0	1	0	0	1	0	1	0	1	1	פרייהייט
libido	0	0	0	0	0	0	0	0	0	0	לאַבידאָו
librarian	0	0	0	0	0	0	0	0	0	0	ביבליאָטעק
library	0	0	0	0	0	0	1	0	0	0	ביבליאָטעק
libretto	0	0	0	0	0	0	0	0	0	0	ליברעטאָ
license	0	0	0	0	0	0	0	0	0	0	דערלויבעניש
lichen	0	0	0	0	0	0	0	0	0	0	ליטשען
lick	0	0	1	0	0	1	0	0	0	0	לעקן
lid	0	0	0	0	0	0	0	0	0	0	דעקל
lie	1	0	1	0	0	1	0	1	0	0	ליגן
liege	0	0	0	0	0	0	0	0	0	0	ליג
lien	0	0	0	0	0	0	0	0	0	0	ליען
lieu	0	0	0	0	0	0	0	0	0	0	lieu
lieutenant	0	0	0	0	0	0	0	0	0	1	לוטענאַנט
life	0	0	0	0	0	0	0	0	0	0	לעבן
lifeblood	0	0	0	0	0	0	1	0	0	0	לעבן בלוט
lifeboat	0	0	0	0	0	0	0	0	0	0	רעלסשיפל
lifeless	0	0	0	1	0	1	0	1	0	0	לייפלאַס
lifelike	0	0	0	0	0	0	0	0	0	0	לעבעדיק
lifelong	0	0	0	0	0	0	0	0	0	0	לעבן לאַנג
lifetime	0	0	0	0	0	0	0	0	0	0	לעבנסצייט
lift	0	0	0	0	0	0	0	0	0	0	הייבן
ligament	0	0	0	0	0	0	0	0	0	0	ליגאַמאַנט
ligation	0	0	0	0	0	0	0	0	0	0	ליגאַטיאָן
light	0	0	0	0	0	0	0	0	0	0	ליכט
lighten	0	0	0	0	0	0	0	0	0	0	לייכטן
lighthouse	0	0	0	0	0	0	1	0	0	0	לייַכטטורעם
lightness	0	0	0	0	0	0	0	0	0	0	ליכטיקייט
lightning	1	0	0	1	0	0	0	0	1	0	בליץ
likelihood	0	0	0	0	0	0	0	0	0	0	ליקעליהאָאָד
likeness	0	0	0	0	0	0	0	0	0	0	געשטאלט
likewise	0	0	0	0	0	0	0	0	0	0	פּונקט אַזוי
liking	0	0	0	0	1	0	1	0	0	1	לייקינג
lilac	0	0	0	0	0	0	0	0	0	0	בעז
lily	0	0	0	0	0	0	0	0	0	0	ליליע
limb	0	0	0	0	0	0	0	0	0	0	גליד
limbo	0	0	0	0	0	0	0	0	0	0	לימבאָו
limit	0	0	0	0	0	0	0	0	0	0	באַגרענעצן
limitation	0	0	0	0	0	0	0	0	0	0	באַגרענעצונג
limited	1	0	0	0	0	1	0	1	0	0	באגרענעצט
limitless	0	0	0	0	0	0	0	0	0	0	לימאַטלאַס
limousine	0	0	0	0	0	0	0	0	0	0	לימאַזין
limp	0	0	0	0	0	1	0	0	0	0	הינקען
lin	0	0	0	0	0	0	0	0	0	0	lin
line	0	0	0	0	0	0	0	0	0	0	שורה
lineage	0	0	0	0	0	0	0	0	0	0	ייכעס
lineal	0	0	0	0	0	0	0	0	0	0	לינעאַל
linear	0	0	0	0	0	0	0	0	0	0	לינעאַר
lined	0	0	0	0	0	0	0	0	0	0	ליינד
linen	0	0	0	0	0	0	0	0	0	0	לתונט
liner	0	0	0	0	0	0	0	0	0	0	לייַנער
lines	0	0	0	1	0	0	0	0	0	0	שורות
linger	0	1	0	0	0	0	0	0	0	0	זאַמענ זיך
lingo	0	0	0	0	0	0	0	0	0	0	לינגאָ
lingual	0	0	0	0	0	0	0	0	0	0	לינגואַל
linguist	0	0	0	0	0	0	1	0	0	1	לינגוויסט
linguistic	0	0	0	0	0	0	0	0	0	0	לינגוויסטיש
linguistics	0	0	0	0	0	0	0	0	0	0	לינגוויסטיק
lining	0	0	0	0	0	0	0	0	0	0	ונטערשלאַק
link	0	0	0	0	0	0	0	0	0	0	לינק
linoleum	0	0	0	0	0	0	0	0	0	0	לינאָליי
lint	0	0	0	0	0	1	0	0	0	0	לינט
lion	0	0	0	1	0	0	1	0	0	0	לייב
lip	0	0	0	0	0	0	0	0	0	0	ליפּ
lipstick	0	0	0	0	0	0	0	0	0	0	ליפּנשטיפט
liquefaction	0	0	0	0	0	0	0	0	0	0	ליקוואַפאַקיישאַן
liquefied	0	0	0	0	0	0	0	0	0	0	ליקוואַפייד
liqueur	0	0	0	0	0	0	0	0	0	0	ליקער
liquid	0	0	0	0	0	0	0	0	0	0	פליסיק
liquidate	0	0	0	0	0	0	0	0	0	0	ליקווידירן
liquidation	0	0	0	0	0	0	0	0	0	0	ליקווידיישאַן
liquidator	0	0	0	0	0	0	0	0	0	0	ליקווידאַטאָר
liquidity	0	0	0	0	0	0	0	0	0	0	ליקווידיטי
liquor	1	0	0	0	1	1	0	1	0	0	מאַשקע
lisp	0	0	0	0	0	0	0	0	0	0	ליספּ
list	0	0	0	0	0	0	0	0	0	0	רשימה
listen	0	0	0	0	0	0	0	0	0	0	הערן
listener	0	0	0	0	0	0	0	0	0	0	צוהערער
listing	0	0	0	0	0	0	0	0	0	0	ליסטינג
listless	0	0	0	0	0	1	0	1	0	0	ליסטלעסס
litany	0	0	0	0	0	0	0	0	0	0	ליטאַני
literally	0	0	0	0	0	0	0	0	0	0	ממש
literary	0	0	0	0	0	0	0	0	0	0	ליטערארישע
literature	0	0	0	0	0	0	0	0	0	0	ליטעראַטור
lithe	0	0	0	0	0	0	1	0	0	0	ליידיק
lithograph	0	0	0	0	0	0	0	0	0	0	ליטהאָגראַף
lithography	0	0	0	0	0	0	0	0	0	0	ליטהאָגראַפי
lithology	0	0	0	0	0	0	0	0	0	0	ליטאָלאָגי
lithosphere	0	0	0	0	0	0	0	0	0	0	ליטהאָספערע
litigant	0	0	0	0	0	1	0	0	0	0	ליטיגאַנט
litigate	1	1	1	1	0	1	0	1	0	0	ליטאַגירן
litigation	0	0	0	0	0	1	0	0	0	0	ליטאַגיישאַן
litigious	1	0	1	0	0	1	0	0	0	0	ליטיגאַס
litter	0	0	0	0	0	1	0	0	0	0	אָנוואַרפן
littoral	0	0	0	0	0	0	0	0	0	0	ליטעראַל
liturgy	0	0	0	0	0	0	0	0	0	0	ליטורגי
livelihood	0	0	0	0	0	0	0	0	0	0	פרנסה
livery	0	0	0	0	0	0	0	0	0	0	ליווערי
livid	1	0	1	0	0	1	0	0	0	0	לעבעדיק
living	0	0	0	0	0	0	0	0	0	0	לעבעדיק
llama	0	0	0	0	0	0	0	0	0	0	לאַמאַ
load	0	0	0	0	0	0	0	0	0	0	מאַסע
loaf	0	0	0	0	0	1	0	0	0	0	לאַבן
loafer	0	0	0	0	0	1	0	0	0	0	לאַפער
loam	0	0	0	0	0	0	0	0	0	0	לאָם
loan	0	0	0	0	0	0	0	0	0	0	אַנטלייַען
loath	1	0	0	0	0	1	0	0	0	0	שולד
loathe	1	0	1	0	0	1	0	0	0	0	פאַרשעמען
loathing	0	0	1	0	0	1	0	0	0	0	שולד
loathsome	1	0	1	0	0	1	0	0	0	0	מיאוס
lobby	0	0	0	0	0	0	0	0	0	0	פויע
lobbyist	0	0	0	0	0	1	0	0	0	0	לאבייסט
lobe	0	0	0	0	0	0	0	0	0	0	לאָבעס
local	0	0	0	0	0	0	0	0	0	0	היגע
locale	0	0	0	0	0	0	0	0	0	0	לאָקאַל
locality	0	0	0	0	0	0	0	0	0	0	געגנט
localization	0	0	0	0	0	0	0	0	0	0	לאָוקאַלאַזיישאַן
localize	0	1	0	0	0	0	0	0	0	0	לאָקאַליזירן
locate	0	0	0	0	0	0	0	0	0	0	געפינען
location	0	0	0	0	0	0	0	0	0	0	אָרט
loch	0	0	0	0	0	0	0	0	0	0	loch
lock	0	0	0	0	0	0	0	0	0	0	שלאָס
locker	0	0	0	0	0	0	0	0	0	0	לאַקער
locksmith	0	0	0	0	0	0	0	0	0	0	שלאָסער
lockup	0	0	0	1	0	1	0	1	0	0	פאַרשליסן
locomotion	0	0	0	0	0	0	0	0	0	0	לאָקאָמאָטיאָן
locomotive	0	0	0	0	0	0	0	0	0	0	לאָקאָמאָטיווע
locust	0	0	0	1	0	1	0	0	0	0	היישעריק
lodge	0	0	0	0	0	0	0	0	0	0	לאָזשע
lodger	0	0	0	0	0	0	0	0	0	0	לאָדזשער
lodging	0	0	0	0	0	0	0	0	0	1	לאַדזשינג
loft	0	0	0	0	0	0	0	0	0	0	בוידעמשטוב
lofty	0	0	0	0	0	1	0	0	0	0	הויך
log	0	0	0	0	0	0	0	0	0	0	קלאָץ
logarithm	0	0	0	0	0	0	0	0	0	0	לאָגאַריטהם
logarithmic	0	0	0	0	0	0	0	0	0	0	לאָגאַריטהמיק
logic	0	0	0	0	0	0	0	0	0	0	לאָגיק
logical	0	0	0	0	0	0	1	0	0	0	לאַדזשיקאַל
logistics	0	0	0	0	0	0	0	0	0	0	לאַדזשיסטיקס
logotype	0	0	0	0	0	0	0	0	0	0	לאָגאָטיפּע
loin	0	0	0	0	0	0	0	0	0	0	לענדן
lollipop	0	0	0	0	0	0	0	0	0	0	לאַליפּאַפּ
lone	0	0	0	0	0	0	0	1	0	0	איינזאם
loneliness	0	0	0	1	0	1	0	1	0	0	עלנט
lonely	1	0	1	1	0	1	0	1	0	0	עלנט
lonesome	0	0	0	0	0	1	0	1	0	0	עלנט
long	0	1	0	0	0	0	0	0	0	0	לאַנג
longevity	0	0	0	0	0	0	1	0	0	0	לאָנדזשעוואַטי
longing	0	1	0	0	0	0	0	1	0	0	בענקשאפט
longitude	0	0	0	0	0	0	0	0	0	0	לענג
longitudinal	0	0	0	0	0	0	0	0	0	0	לאַנדזשאַטודאַנאַל
longitudinally	0	0	0	0	0	0	0	0	0	0	לאַנדזשאַטודאַנאַלי
loo	0	0	1	0	0	1	0	0	0	0	loo
lookout	0	0	0	0	0	0	0	0	0	0	קוק ארויס
loom	0	1	0	1	0	1	0	0	0	0	לום
looming	0	0	0	0	0	0	0	0	0	0	לומינג
loon	0	0	1	0	0	1	0	0	0	0	לאָן
loony	0	0	0	0	0	1	0	0	0	0	לוני
loop	0	0	0	0	0	0	0	0	0	0	שלייף
loophole	0	0	0	0	0	0	0	0	0	0	שלייף
loosen	0	0	0	0	0	0	0	0	0	0	לוסאַן
loosening	0	0	0	0	0	0	0	0	0	0	לוסאַנינג
loot	0	0	0	0	0	1	0	0	0	0	רויב
lop	0	0	0	0	0	0	0	0	0	0	lop
lopsided	0	0	0	0	0	0	0	0	0	0	אָפּגעלאָזן
lord	0	0	1	0	0	1	1	0	0	1	האר
lords	0	0	0	0	0	0	0	0	0	0	הארן
lordship	0	0	0	0	0	0	1	0	0	0	הערשאפט
lore	0	0	0	0	0	0	0	0	0	0	לערנען
lorry	0	0	0	0	0	0	0	0	0	0	לאָרי
lose	1	0	1	1	0	1	0	1	1	0	פאַרלירן
losing	1	0	0	0	0	1	0	1	0	0	פאַרלירן
loss	1	0	0	1	0	1	0	1	0	0	אָנווער
lost	0	0	0	0	0	1	0	1	0	0	פאַרפאַלן
lot	0	0	0	0	0	0	0	0	0	0	פּלאַץ
lotion	0	0	0	0	0	0	0	0	0	0	שמירעכץ
lots	0	0	0	0	0	0	0	0	0	0	גורל
lottery	0	1	0	0	0	0	0	0	0	0	לאָטעריע
lotto	0	0	0	0	0	0	0	0	0	0	לאָטטאָ
loud	0	0	0	0	0	0	0	0	0	0	הויך
loudly	0	0	0	0	0	0	0	0	0	0	הילכיק
loudness	1	0	0	0	0	1	0	0	0	0	הילכקייט
lounge	0	0	0	0	0	1	0	0	0	0	לאַונדזש
louse	0	0	1	0	0	1	0	0	0	0	לויז
lovable	0	0	0	0	1	0	1	0	0	1	ליבלעך
love	0	0	0	0	1	0	1	0	0	0	ליבע
lovely	0	1	0	0	1	0	1	1	1	1	שיינע
lovemaking	0	0	0	0	1	0	1	0	0	1	ליבשאַפט
lover	0	1	0	0	1	0	1	0	0	1	ליבהאָבער
loving	0	0	0	0	1	0	1	0	0	1	לאַווינג
lower	0	0	0	0	0	1	0	1	0	0	נידעריקער
lowering	0	0	0	0	0	1	0	0	0	0	לאָוערינג
lowest	0	0	0	0	0	1	0	1	0	0	לאָואַסט
lowlands	0	0	0	0	0	1	0	0	0	0	לאָולאַנדז
lowly	0	0	0	0	0	1	0	1	0	0	נידעריק
loyal	0	0	0	1	1	0	1	0	1	1	געטרייַ
loyalty	0	0	0	0	0	0	1	0	0	1	לויאַלטי
lubricate	0	0	0	0	0	0	0	0	0	0	שמירן
lubrication	0	0	0	0	0	0	0	0	0	0	לובריקיישאַן
luck	0	1	0	0	1	0	1	0	1	0	גליק
lucky	0	0	0	0	1	0	1	0	1	0	מאַזלדיק
ludicrous	0	0	0	0	0	1	0	0	0	0	לעכערלעך
lug	0	0	0	0	0	0	0	0	0	0	lug
luggage	0	0	0	0	0	0	0	0	0	0	באַגאַזש
lull	0	1	0	0	0	0	0	0	0	0	שטיל
lullaby	0	0	0	0	0	0	0	0	0	0	וויגליד
lumbar	0	0	0	0	0	0	0	0	0	0	לאַמבאַר
lumber	0	0	0	0	0	0	0	0	0	0	געהילץ
lumbering	0	0	0	0	0	1	0	0	0	0	געהילץ
luminescent	0	0	0	0	0	0	0	0	0	0	לומאַנעסאַנט
luminous	0	0	0	0	0	0	0	0	0	0	לייַכטיק
lump	0	0	0	0	0	1	0	0	0	0	שטיק
lumpy	0	0	1	0	0	1	0	0	0	0	שטיקלעך
lunacy	1	0	1	1	0	1	0	1	0	0	מעשוגאַס
lunar	0	0	0	0	0	0	0	0	0	0	לונער
lunatic	1	0	1	1	0	1	0	0	0	0	משוגענער
lunch	0	0	0	0	0	0	0	0	0	0	לאָנטש
luncheon	0	0	0	0	0	0	0	0	0	0	מיטאג
lunge	0	0	0	0	0	0	0	0	1	0	לונג
lungs	0	0	0	0	0	0	0	0	0	0	לונגען
lurch	0	0	0	0	0	1	0	0	0	0	לערטש
lure	0	0	0	0	0	1	0	0	0	0	צוציען
lurid	0	0	1	0	0	1	0	0	0	0	לוריד
lurk	0	0	0	0	0	1	0	0	0	0	לאָקערן
lurking	0	0	0	0	0	1	0	0	0	0	לערקינג
luscious	0	1	0	0	1	0	1	0	0	0	געשמאַק
lush	0	0	1	0	0	1	0	1	0	0	לאַש
lust	0	1	0	0	0	1	0	0	0	0	לוסט
luster	0	0	0	0	1	0	1	0	0	0	גלאַנצן
lustful	0	0	0	0	0	1	0	0	0	0	לוסטפול
lustrous	0	0	0	0	0	0	1	0	0	0	גלאַנץ
lusty	0	0	1	0	0	0	0	0	0	0	לוסטיג
lute	0	0	0	0	0	0	0	0	0	0	לוט
luxuriant	0	0	0	0	0	0	1	0	0	0	לוקסוריאַנט
luxurious	0	0	0	0	1	0	1	0	0	0	לאַגזשעריאַס
luxury	0	0	0	0	1	0	1	0	0	0	לוקסוס
lying	1	0	1	0	0	1	0	0	0	0	ליגן
lymph	0	0	0	0	0	0	0	0	0	0	לימף
lymphatic	0	0	0	0	0	0	0	0	0	0	לימפאַטיק
lynch	1	0	1	1	0	1	0	1	0	0	לינטש
lynx	0	0	0	0	0	0	0	0	0	0	lynx
lyre	0	0	0	0	1	0	1	0	0	0	לירע
lyric	0	0	0	0	0	0	0	0	0	0	ליריק
lyrical	0	0	0	0	1	0	1	0	0	0	ליריקאַל
mace	0	0	0	1	0	1	0	0	0	0	מאַסע
machine	0	0	0	0	0	0	0	0	0	1	מאַשין
machinery	0	0	0	0	0	0	0	0	0	0	מאַשינערי
machinist	0	0	0	0	0	0	0	0	0	0	מאַשינערי
mackerel	0	0	0	0	0	0	0	0	0	0	מאַקרעל
mad	1	0	1	1	0	1	0	1	0	0	מעשוגע
madam	0	0	0	0	0	0	0	0	0	0	מאַדאַם
madame	0	0	0	0	0	0	0	0	0	0	מאַדאַם
madden	1	0	0	1	0	1	0	0	0	0	מעשוגע
madman	1	0	0	1	0	1	0	0	0	0	משוגענער
madness	1	0	0	1	0	1	0	0	0	0	מעשוגאַס
mafia	0	0	0	1	0	1	0	0	0	0	מאַפיאַ
magazine	0	0	0	0	0	0	0	0	0	0	זשורנאַל
mage	0	0	0	1	0	0	0	0	0	0	מאַגע
magenta	0	0	0	0	0	0	0	0	0	0	מאַגענטאַ
maggot	0	0	1	0	0	1	0	0	0	0	מאַגט
magic	0	0	0	0	0	0	0	0	0	0	מאַגיש
magical	0	1	0	0	1	0	1	0	1	0	מאַדזשיקאַל
magician	0	0	0	0	0	0	0	0	1	0	מכשף
magistrate	0	0	0	0	0	0	0	0	0	0	ריכטער
magma	0	0	0	0	0	0	0	0	0	0	מאַגמאַ
magnate	0	0	0	0	0	0	0	0	0	0	מאַגנאַט
magnet	0	0	0	0	0	0	1	0	0	1	מאַגנעט
magnetism	0	0	0	0	0	0	1	0	0	0	מאַגנאַטיזאַם
magnetite	0	0	0	0	0	0	1	0	0	0	מאַגנאַטייט
magnificence	0	1	0	0	1	0	1	0	0	1	פּראַכט
magnificent	0	1	0	0	1	0	1	0	1	1	פּרעכטיק
magnifier	0	0	0	0	0	0	0	0	0	0	magnifier
magnify	0	0	0	0	0	0	0	0	0	0	מאַגנאַפיי
magnitude	0	0	0	0	0	0	0	0	0	0	מאַגנאַטוד
magpie	0	0	0	0	0	0	0	0	0	0	מאַגפּי
maid	0	0	0	0	0	0	0	0	0	0	דינסט
maiden	0	0	0	0	0	0	1	0	0	0	מיידל
mail	0	1	0	0	0	0	0	0	0	0	פּאָסט
main	0	0	0	0	0	0	1	0	0	0	הויפּט
mainland	0	0	0	0	0	0	0	0	0	0	יאַבאָשע
mainstay	0	0	0	0	0	0	1	0	0	1	מיינסטיי
maintenance	0	0	0	0	0	0	0	0	0	1	וישאַלט
majestic	0	1	0	0	1	0	1	0	1	1	מייַעסטעטיש
majesty	0	0	0	0	0	0	1	0	0	1	מאַדזשעסטי
major	0	0	0	0	0	0	1	0	0	0	הויפּט
majority	0	0	0	0	1	0	1	0	0	1	מערהייט
make	0	0	0	0	0	0	0	0	0	0	מאַכן
maker	0	0	0	0	0	0	0	0	0	0	מאכער
makeshift	0	0	0	0	0	1	0	0	0	0	מייקשיפט
makeup	0	0	0	0	0	0	0	0	0	0	באַשטאַנד
malady	0	0	0	0	0	1	0	0	0	0	מאַלעדיקייט
malaise	0	0	0	0	0	1	0	1	0	0	מאַלעזע
malaria	0	0	1	1	0	1	0	1	0	0	מאַלאַריאַ
malevolent	1	0	1	1	0	1	0	1	0	0	מאַלישאַס
malfeasance	0	0	1	0	0	1	0	0	0	0	מאַלפעאַסאַנס
malformation	0	0	0	0	0	1	0	0	0	0	מאַלפאָרמיישאַן
malice	1	0	0	1	0	1	0	0	0	0	רשעות
malicious	1	0	1	1	0	1	0	1	0	0	בייזע
malign	1	0	1	0	0	1	0	0	0	0	מאַליגנ
malignancy	0	0	0	1	0	1	0	1	0	0	מאַליגנאַנס
malignant	1	0	0	1	0	1	0	0	0	0	מאַליגנאַנט
mall	0	0	0	0	0	0	0	0	0	0	מאָל
malleable	0	0	0	0	0	0	0	0	0	0	מאַליאַבאַל
mallet	0	0	0	0	0	0	0	0	0	0	מאַלעט
malpractice	1	0	0	0	0	1	0	0	0	0	מאַלפּראַקטיס
mamma	0	0	0	0	0	0	0	0	0	1	מאַמאַ
mammal	0	0	0	0	0	0	0	0	0	0	מאַמאַל
mammoth	0	0	0	0	0	0	0	0	0	0	מאַמאַט
manage	0	0	0	0	0	0	1	0	0	1	פירן
management	0	0	0	0	0	0	1	0	0	1	פאַרוואַלטונג
manager	0	0	0	0	0	0	0	0	0	0	פאַרוואַלטער
mandamus	0	0	0	1	0	1	0	0	0	0	מאַנדאַמוס
mandarin	0	0	0	0	0	0	1	0	0	1	מאַנדאַרין
mandate	0	0	0	0	0	0	0	0	0	0	מאַנדאַט
mandible	0	0	0	0	0	0	0	0	0	0	מאַנדאַבאַל
mandolin	0	0	0	0	0	0	0	0	0	0	מאַנדאָלין
mandrel	0	0	0	0	0	0	0	0	0	0	מאַנדרעל
mane	0	0	0	0	0	0	0	0	0	0	גריווע
maneuver	0	0	0	0	0	0	0	0	0	0	מאַנוווער
maneuvering	0	0	0	0	0	0	0	0	0	0	מאַנוווערינג
mange	0	0	1	1	0	1	0	0	0	0	mange
manger	0	0	0	0	0	0	0	0	0	0	מאַנגער
mangle	1	0	1	1	0	1	0	1	0	0	מאַנגל
mango	0	0	0	0	0	0	0	0	0	0	מאַנגאָ
