English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Malagasy Word
horde	0	0	0	0	0	1	0	0	1	0	Horde
horizon	0	1	0	0	0	0	1	0	0	0	paravodilanitra
horizontal	0	0	0	0	0	0	0	0	0	0	marindrano
horizontally	0	0	0	0	0	0	0	0	0	0	mitsivalana
horn	0	0	0	0	0	0	0	0	0	0	tandroka
hornet	0	0	0	0	0	0	0	0	0	0	fanenitra
horny	0	0	0	0	0	0	0	0	0	0	tandroka
horoscope	0	1	0	0	0	0	0	0	0	0	tonon'andro
horrible	1	0	1	1	0	1	0	0	0	0	mahatsiravina
horribly	0	0	0	0	0	1	0	0	0	0	mahatsiravina
horrid	1	0	1	1	0	1	0	1	0	0	nahatsiravina
horrific	1	0	1	1	0	1	0	1	0	0	mampihoron-koditra
horrified	0	0	0	1	0	1	0	0	0	0	gaga
horrifying	0	0	1	1	0	1	0	1	0	0	mampivarahontsana
horror	1	0	1	1	0	1	0	1	1	0	horohoro
horrors	0	0	0	1	0	1	0	1	0	0	nahatsiravina
horse	0	0	0	0	0	0	0	0	0	1	soavaly
horseman	0	0	0	0	0	0	0	0	0	0	mpitaingin-tsoavaly!
horseshoe	0	0	0	0	0	0	0	0	0	0	kitron-tsoavaly
horticultural	0	0	0	0	0	0	0	0	0	0	horticultural
horticulture	0	0	0	0	0	0	0	0	0	0	horticulture
hose	0	0	0	0	0	0	0	0	0	0	hose
hosiery	0	0	0	0	0	0	0	0	0	0	kiraro
hospice	0	0	0	0	0	0	0	1	0	0	hospice
hospital	0	0	0	1	0	0	0	1	0	1	hopitaly
hospitality	0	0	0	0	0	0	1	0	0	0	fampiantranoana
hostage	1	0	0	1	0	1	0	0	0	0	takalon'aina
hostel	0	0	0	0	0	0	0	0	0	0	akanin'ny tanora
hostile	1	0	1	1	0	1	0	0	0	0	feno fankahalana
hostilities	1	0	0	1	0	1	0	0	0	0	ady
hostility	1	0	1	0	0	1	0	0	0	0	fankahalana
hot	1	0	0	0	0	0	0	0	0	0	mafana
hotbed	0	0	0	0	0	0	0	0	0	0	fandriana fafana
hotel	0	0	0	0	0	0	0	0	0	0	hotely
hour	0	0	0	0	0	0	0	0	0	0	ora
hourglass	0	0	0	0	0	0	0	0	0	0	orana
hourly	0	0	0	0	0	0	0	0	0	0	isan'ora
house	0	0	0	0	0	0	0	0	0	0	trano
household	0	0	0	0	0	0	1	0	0	0	tokantrano
householder	0	0	0	0	0	0	0	0	0	0	tompon-trano
housekeeper	0	0	0	0	0	0	0	0	0	0	mpila
housekeeping	0	0	0	0	0	0	1	0	0	0	manadio
housewife	0	0	0	0	0	0	0	0	0	0	vady
housing	0	0	0	0	0	0	0	0	0	0	trano fonenana
hovercraft	0	0	0	0	0	0	0	0	0	0	hovercraft
howl	1	0	1	1	0	1	0	1	1	0	midradradradrà
howsoever	0	0	0	0	0	0	0	0	0	0	nahoana aza
hoy	0	0	0	0	0	0	0	0	0	0	hoy
hub	0	0	0	0	0	0	0	0	0	0	hub
huddle	0	0	0	0	0	0	0	0	0	0	mivory
hue	0	0	0	0	0	0	0	0	0	0	hue
huff	1	0	1	0	0	1	0	0	0	0	huff
hug	0	0	0	0	1	0	1	0	0	1	mamihina
huge	0	0	0	0	0	0	0	0	0	0	goavana
hulk	0	0	1	0	0	0	0	0	0	0	hulk
hull	0	0	0	0	0	0	0	0	0	0	hull
hum	0	0	0	0	0	0	0	0	0	0	hum
human	0	0	0	0	0	0	0	0	0	0	OLONA
humane	0	0	0	0	0	0	1	0	0	0	maha-olombelona
humanitarian	0	1	0	0	1	0	1	0	1	1	maha-olona
humanities	0	0	0	0	0	0	0	0	0	0	humanities
humanity	0	0	0	0	1	0	1	0	0	1	maha-olombelona
humble	0	0	1	0	0	1	1	1	0	0	Nanetry Tena
humbled	0	0	0	0	0	0	1	1	0	0	nanetry
humbly	0	0	0	0	0	0	1	0	0	0	fanetren-tena
humbug	1	0	1	0	0	1	0	1	0	0	humbug
humid	0	0	0	0	0	0	0	0	0	0	mando
humidity	0	0	0	0	0	0	0	0	0	0	hamandoana
humiliate	1	0	0	0	0	1	0	1	0	0	baraka
humiliating	0	0	1	0	0	1	0	0	0	0	manala baraka
humiliation	0	0	1	0	0	1	0	1	0	0	fanalam-baraka
humility	0	0	0	0	0	0	1	0	0	1	FANETREN-TENA
hummer	0	0	0	0	0	0	0	0	0	0	hummer
hummingbird	0	0	0	0	0	0	0	0	0	0	Kôlibria
humongous	0	0	0	0	0	0	0	0	0	0	humongous
humorist	0	0	0	0	0	0	1	0	0	0	mpanao hatsikana
humorous	0	0	0	0	1	0	1	0	0	0	nampihomehy
hump	0	0	0	0	0	0	0	0	0	0	hump
hunch	0	0	0	0	0	1	0	0	0	0	fihevitra
hundred	0	0	0	0	0	0	0	0	0	0	-jato
hundredth	0	0	0	0	0	0	0	0	0	0	jato
hunger	0	0	0	0	0	0	0	0	0	0	hanoanana
hungry	0	1	0	0	0	1	0	0	0	0	NOANA
hunk	0	0	0	0	0	0	0	0	0	0	hunk
hunks	0	0	0	0	0	0	0	0	0	0	hunks
hunt	0	0	0	0	0	0	0	0	0	0	mihaza
hunter	0	1	0	1	0	1	0	1	0	0	mpihaza
hunting	1	1	0	1	0	1	0	0	0	0	mihaza
hurl	0	0	0	0	0	0	0	0	0	0	Hatsipiny
hurrah	0	0	0	0	1	0	1	0	0	0	kopakopan-tànana
hurricane	0	0	0	1	0	1	0	0	0	0	Rivo-doza
hurried	0	1	0	0	0	1	0	0	0	0	haingana
hurry	0	1	0	0	0	0	0	0	0	0	haingana
hurt	1	0	0	1	0	1	0	1	0	0	loza
hurtful	1	0	1	1	0	1	0	1	0	0	-dratsy
hurting	1	0	0	1	0	1	0	1	0	0	mandratra
husbandry	0	0	0	0	0	0	1	0	0	1	fiompiana
hush	0	0	0	0	0	0	1	0	0	0	Mangìna
hushed	0	0	0	0	0	0	0	0	0	0	nangina
husk	0	0	0	0	0	0	0	0	0	0	hodiny
husky	0	0	0	0	0	0	0	0	0	0	husky
hustle	0	0	0	0	0	0	0	0	0	0	mihazakazahana
hustler	0	0	0	0	0	1	0	0	0	0	hustler
hut	0	0	0	0	0	0	1	1	0	0	trano bongo
hutch	0	0	0	0	0	0	0	0	0	0	trano fitehirizam-bokatra
hyacinth	0	0	0	0	0	0	0	0	0	0	hyacinth
hybrid	0	0	0	0	0	0	0	0	0	0	mifangaro
hydra	0	0	0	1	0	1	0	0	0	0	hydra
hydraulics	0	0	0	0	0	0	0	0	0	0	hydraulic
hydrocephalus	0	0	1	1	0	1	0	1	0	0	hydrocephalus
hydrodynamics	0	0	0	0	0	0	0	0	0	0	hydrodynamics
hydrogen	0	0	0	0	0	0	0	0	0	0	hydrogène
hydrographic	0	0	0	0	0	0	0	0	0	0	hydrographie
hydrology	0	0	0	0	0	0	0	0	0	0	hydrology
hygiene	0	0	0	0	0	0	0	0	0	0	fitandremam-pahasalamana
hygienic	0	0	0	0	0	0	1	0	0	0	madio
hymn	0	1	0	0	1	0	1	1	0	1	hira
hype	0	1	0	0	0	1	0	0	0	0	natrehin'ireo
hyperbole	0	0	0	0	0	1	0	0	0	0	fanoharana
hypertrophy	0	0	1	1	0	0	0	0	1	0	hypertrophy
hyphen	0	0	0	0	0	0	0	0	0	0	panohizana
hypnotic	0	0	0	0	0	0	0	0	0	0	milamindamina
hypnotized	0	0	0	0	0	0	0	0	0	0	hypnotized
hypocrisy	0	0	0	0	0	1	0	0	0	0	fihatsaram-belatsihy
hypocrite	0	0	1	0	0	1	0	0	0	0	Ry mpihatsaravelatsihy
hypocritical	0	0	1	0	0	1	0	0	0	0	mihatsaravelatsihy
hypothesis	0	1	0	0	0	0	0	0	1	0	petra-kevitra
hypothetical	0	0	0	0	0	0	0	0	0	0	kidaladalan'ny
hysteria	0	0	0	1	0	1	0	0	0	0	tsain'ny
hysterical	1	0	0	1	0	1	0	0	0	0	toy ny adaladala kely
ice	0	0	0	0	0	0	0	0	0	0	ranomandry
iceberg	0	0	0	0	0	0	0	0	0	0	vaingan-dranomandry
icon	0	0	0	0	0	0	0	0	0	0	matoanteny
iconic	0	0	0	0	0	0	0	0	0	0	malaza
iconography	0	0	0	0	0	0	0	0	0	0	iconography
icy	0	0	0	0	0	0	0	0	0	0	ranomandry
idea	0	0	0	0	0	0	0	0	0	0	hevitra
idealism	0	0	0	0	0	0	1	0	0	0	be di-
idealist	0	0	0	0	0	0	0	0	0	0	idealista
identical	0	0	0	0	0	0	0	0	0	0	mitovy
identically	0	0	0	0	0	0	0	0	0	0	mitovy
identification	0	0	0	0	0	0	0	0	0	0	famantarana
identify	0	0	0	0	0	0	0	0	0	0	hamantatra
identity	0	0	0	0	0	0	0	0	0	0	maha-
ideology	0	0	0	0	0	0	0	0	0	0	firehan-kevitra
idiocy	1	0	1	0	0	1	0	1	0	0	hadalana
idiom	0	0	0	0	0	0	0	0	0	0	fomba fiteny
idiomatic	0	0	0	0	0	0	0	0	0	0	idiomatika
idiot	0	0	1	0	0	1	0	0	0	0	adala
idiotic	1	0	1	0	0	1	0	0	0	0	adaladala
idle	0	0	0	0	0	0	0	0	0	0	malaina
idleness	0	0	0	0	0	0	0	0	0	0	ny fidonanaham-poana
idler	0	0	0	0	0	1	0	0	0	0	kamo
idol	0	0	0	0	0	0	1	0	0	0	SAMPY
idolatry	0	0	1	1	0	1	0	0	0	0	fanompoan-tsampy
igloo	0	0	0	0	0	0	0	0	0	0	igloo
igneous	0	0	0	0	0	0	0	0	0	0	igneous
ignite	0	0	0	0	0	0	0	0	0	0	handrehitra
ignition	0	0	0	0	0	0	0	0	0	0	ignition
ignorance	0	0	0	0	0	1	0	0	0	0	tsy fahalalana
ignorant	0	0	1	0	0	1	0	0	0	0	tsy mahalala
ignore	0	0	0	0	0	1	0	0	0	0	tsinontsinona
ilk	0	0	0	0	0	0	0	0	0	0	İlk
ill	1	0	1	1	0	1	0	1	0	0	marary
illegal	1	0	1	1	0	1	0	1	0	0	Tsy Ara-dalàna
illegality	1	0	1	1	0	1	0	0	0	0	dalàna
illegally	0	0	0	0	0	0	0	0	0	0	tsy ara-dalàna
illegible	0	0	0	0	0	1	0	0	0	0	tsy azo vakiana
illegitimate	1	0	1	1	0	1	0	1	1	0	tsy ara-dalàna
illicit	1	0	1	1	0	1	0	0	0	0	tsy ara-dalàna
illiterate	0	0	1	0	0	1	0	0	0	0	mahay taratasy
illness	0	0	0	1	0	1	0	1	0	0	faharariana
illogical	0	0	0	0	0	1	0	0	0	0	lojika
illuminate	0	1	0	0	1	0	1	0	1	0	hanazava
illumination	0	0	0	0	1	0	1	0	1	1	hazavana
illuminator	0	0	0	0	0	0	0	0	0	0	mpanazava
illusion	0	0	0	0	0	1	0	0	1	0	nofinofy
illustrate	0	0	0	0	0	0	1	0	0	0	ohatra
illustration	0	0	0	0	0	0	0	0	0	0	SARY
illustrative	0	0	0	0	0	0	0	0	0	0	sarin-teny momba
illustrious	0	0	0	0	0	0	1	0	0	0	malaza
image	0	0	0	0	0	0	0	0	0	0	SARY
imagery	0	0	0	0	0	0	0	0	0	0	sary
imaginary	0	0	0	0	0	0	0	0	0	0	an'eritreritra
imagination	0	0	0	0	0	0	0	0	0	0	mamoron
imaginative	0	0	0	0	0	0	1	0	0	0	sary an-tsaina
imagine	0	0	0	0	0	0	0	0	0	0	sary an-tsaina
imagined	0	0	0	0	0	0	0	0	0	0	sary an-tsaina
imagining	0	0	0	0	0	0	0	0	0	0	sary an-tsaina
imam	0	0	0	0	0	0	0	0	0	0	imam
imbedded	0	0	0	0	0	0	0	0	0	0	alentika
imitate	0	0	0	0	0	0	0	0	0	0	Tahafo
imitated	0	0	0	0	0	1	0	0	0	0	Nanahaka an'i
imitation	0	0	0	0	0	1	0	0	0	0	toa
immaculate	0	0	0	0	1	0	1	0	0	1	madiodio
immaterial	0	0	0	0	0	0	0	0	0	0	azo tsapaintanana
immature	0	1	0	0	0	1	0	0	0	0	matoy
immaturity	1	1	0	0	0	1	0	0	0	0	tsy fahamatorana
immeasurable	0	0	0	0	0	0	0	0	0	0	hay refesina
immeasurably	0	0	0	0	0	0	0	0	0	0	be dia be
immediacy	0	0	0	0	0	0	0	0	1	0	maika
immediately	0	1	0	0	0	1	1	0	0	0	AVY HATRANY
immemorial	0	0	0	0	0	0	0	0	0	0	ireo asa fanasoavana
immense	0	0	0	0	0	0	1	0	0	0	goavam-be
immerse	0	1	0	1	1	0	1	0	1	1	hanitrika
immersion	0	0	0	0	0	0	0	0	0	0	asitrika
immigrant	0	0	0	1	0	0	0	0	0	0	mpifindra monina
immigration	0	0	0	0	0	0	0	0	0	0	Fifindrà-monina
imminent	0	1	0	1	0	0	0	0	0	0	antomotra
immoral	1	0	1	1	0	1	0	1	0	0	fitondran-tena maloto
immorality	1	0	1	0	0	1	0	0	0	0	fitondran-tena maloto
immortal	0	0	0	0	0	0	1	0	0	0	Tsy Mety Maty
immortality	0	1	0	0	0	0	0	0	0	0	ny tsy fahafatesana
immovable	0	0	0	0	0	1	1	0	0	1	voahozongozona
immune	0	0	0	0	0	0	0	0	0	0	-kery fanefitra
immunity	0	0	0	0	0	0	0	0	0	0	tsimatimanota
immunization	0	0	0	0	0	0	0	0	0	1	vaksiny
immutable	0	0	0	0	0	0	0	0	0	0	loha tsy mety miova
imp	0	0	0	0	0	0	0	0	0	0	imp
impact	0	0	0	0	0	0	0	0	0	0	fiantraikany
impair	0	0	0	0	0	1	0	0	0	0	mahakasika
impairment	0	0	0	0	0	1	0	0	0	0	fanarahana
impart	0	0	0	0	0	0	1	0	0	1	mizara
impartial	0	0	0	0	0	0	1	0	0	1	manavakavaka
impartiality	0	0	0	0	0	0	1	0	0	1	tsy mitanila
impassable	0	0	0	0	0	1	0	0	0	0	Tsy azo naleha
impassioned	0	0	0	0	0	0	0	0	0	0	masiaka
impatience	0	0	0	0	0	1	0	0	0	0	tsy manam-paharetana
impatient	0	1	0	0	0	1	0	0	0	0	tsy manam-paharetana
impeach	0	0	1	1	0	1	0	0	0	0	impeach
impeachment	0	0	0	0	0	1	0	0	0	0	impeachment
impeccable	0	0	0	0	0	0	1	0	0	1	tsy misy kilema
impede	0	0	0	0	0	1	0	0	0	0	hanakantsakana
impediment	0	0	0	0	0	0	0	0	0	0	vato misakana
impelled	0	0	0	0	0	0	0	0	0	0	hahavoatosika
impending	0	1	0	1	0	0	0	0	0	0	didim-
impenetrable	0	0	0	0	0	0	0	0	0	1	tafiditry ny fahavalo
imperative	0	0	0	0	0	0	0	0	0	0	filaza mandidin '
imperceptible	0	0	0	0	0	0	0	0	0	0	ny fahatsapana
imperfection	0	0	0	0	0	1	0	0	0	0	LAVORARY
imperfectly	0	0	0	0	0	1	0	0	0	0	dia mbola tsy
imperial	0	0	0	0	0	0	0	0	0	0	amperora
impermeable	1	0	0	1	0	0	0	0	0	0	tsy len-drano
impermissible	0	0	0	0	0	0	0	0	0	0	tsy azo ekena
impersonal	0	0	0	0	0	0	0	0	0	0	tsy manana ny maha
impersonate	0	0	0	0	0	1	0	0	0	0	hiseho ho
impersonation	0	0	0	0	0	1	0	0	0	0	fisandohana
impervious	0	0	0	0	0	0	1	0	0	0	tsy mahazaka
impetus	0	0	0	0	0	0	0	0	0	0	tosika
implacable	0	0	0	0	0	1	0	0	0	0	tsy azo ivalozana
implant	0	0	0	0	0	0	0	0	0	0	amin'ireo fanjary tsaika
implantation	0	0	0	0	0	0	0	0	0	0	implantation
implanted	0	0	0	0	0	0	0	0	0	0	nambolena
implement	0	0	0	0	0	0	0	0	0	0	Tanteraho
implicate	1	0	0	0	0	1	0	0	0	0	mampiditra
implicated	0	0	0	0	0	0	0	0	0	0	voarohirohy
implication	0	0	0	0	0	0	0	0	0	0	kolaka
implied	0	0	0	0	0	0	0	0	0	0	Te hilaza
implore	0	0	0	0	0	0	0	0	0	0	miangavy
implosion	0	0	0	0	0	0	0	0	0	0	implosion
imply	0	0	0	0	0	0	0	0	0	0	midika
impolite	0	0	1	0	0	1	0	0	0	0	tsy mahalala fomba
import	0	0	0	0	0	0	0	0	0	0	manafatra
importance	0	1	0	0	0	0	1	0	0	0	MAHA ZAVA- DEHIBE
important	0	0	0	0	0	0	1	0	0	1	ZAVA-DEHIBE
importation	0	0	0	0	0	0	0	0	0	0	fanafarana
impose	0	0	0	0	0	0	0	0	0	0	hametraka
imposing	0	0	0	0	0	0	0	0	0	0	Mampitolagaga
imposition	0	0	0	0	0	1	0	0	0	0	fametrahan
impossibility	0	0	0	0	0	0	0	0	0	0	tanteraka
impossible	0	0	0	0	0	1	0	1	0	0	azo atao
impotence	1	0	0	1	0	1	0	1	0	0	levitra
impotent	0	0	0	0	0	1	0	0	0	0	marary
impound	0	0	0	0	0	1	0	0	0	0	fisamborana
impracticable	0	0	0	0	0	1	0	0	0	0	tsy azo ampiharina
impress	0	0	0	0	0	0	1	0	0	0	volana
impression	0	0	0	0	0	0	1	0	0	0	fahatsapana
impressionable	0	0	0	0	0	0	0	0	0	1	mahasarika
imprint	0	0	0	0	0	0	0	0	0	0	marika
imprison	0	0	0	0	0	1	0	0	0	0	hanagadra
imprisoned	1	0	1	1	0	1	0	1	0	0	naiditra am-ponja
imprisonment	1	0	1	1	0	1	0	1	0	0	am-ponja
improbable	0	0	0	0	0	0	0	0	0	0	hitranga
impromptu	0	0	0	0	0	0	0	0	0	0	impromptu
impropriety	0	0	0	0	0	1	0	0	0	0	tsy fahamendrehana
improve	0	1	0	0	1	0	1	0	0	1	manatsara
improved	0	0	0	0	0	0	1	0	0	0	kokoa
improvement	0	0	0	0	1	0	1	0	0	1	fanatsarana
improving	0	0	0	0	0	0	1	0	0	0	fanatsarana
improvisation	0	0	0	0	0	0	0	0	1	0	improvisation
improvise	0	1	0	0	0	0	1	0	1	0	manao improvise
improvised	0	0	0	0	0	0	0	0	0	0	improvised
imprudent	0	0	0	0	0	1	0	1	0	0	tsy mitandrina
impulse	0	0	0	0	0	0	0	0	0	0	maimay
impunity	0	0	0	0	0	0	0	0	0	0	tsimatimanota
impure	0	0	1	0	0	1	0	0	0	0	maloto
impurity	0	0	1	0	0	1	0	0	0	0	fahalotoana
imputation	0	0	0	0	0	1	0	0	0	0	imputation
inability	0	0	0	0	0	1	0	1	0	0	tsy fahafahany
inaccessible	0	0	0	0	0	1	0	0	0	0	tsy afaka nidirana
inaccurate	0	0	0	0	0	1	0	0	0	0	tsy marina
inaction	0	0	0	0	0	1	0	0	0	0	tsy firaikan'ny
inactivate	0	0	0	0	0	0	0	0	0	0	tsy mihetsika
inactivation	0	0	0	0	0	0	0	0	0	0	inactivation
inactive	0	0	0	0	0	0	0	0	0	0	tsy mavitrika
inactivity	0	0	0	0	0	1	0	0	0	0	inona na inona
inadequacy	0	0	0	0	0	1	0	0	0	0	tenany ho tsy mahay
inadequate	0	0	0	0	0	1	0	1	0	0	ho tsy mahay
inadmissible	1	0	1	0	0	1	0	0	0	0	tsy azo ekena
inadvertent	0	0	0	0	0	0	0	0	0	0	tsy nahy
inadvertently	0	0	0	0	0	0	0	0	0	0	nahy
inalienable	0	0	0	0	0	0	1	0	0	0	tsy azo esorina
inane	0	0	0	0	0	1	0	0	0	0	inane
inanimate	0	0	0	0	0	0	0	0	0	0	tsy mananaina
inapplicable	0	0	0	0	0	1	0	0	0	0	tsy azo ampiharina
inappropriate	1	0	1	0	0	1	0	1	0	0	tsy manara-penitra
inattention	1	0	0	0	0	1	0	0	0	0	tsy fitandremana
inaudible	0	0	0	0	0	1	0	0	0	0	tsy re
inaugural	0	1	0	0	0	0	0	0	0	0	fitokanana
inaugurate	0	0	0	0	0	0	0	0	0	0	hanokatra
inauguration	0	1	0	0	1	0	1	0	0	1	fitokanana
inborn	0	0	0	0	0	0	0	0	0	0	voajanahary
inbred	0	0	0	0	0	0	0	0	0	0	inbred
incalculable	0	0	0	0	0	1	0	0	0	0	tsy voavidim-bola
incandescent	0	0	0	0	0	0	0	0	0	0	incandescent
incapable	0	0	0	0	0	0	0	0	0	0	mahavita
incapacity	0	0	0	0	0	1	0	0	0	0	kilema
incarceration	1	0	1	1	0	1	0	1	0	0	fampidirana am-ponja
incase	1	0	1	1	0	1	0	1	0	0	raha toa ka
incendiary	1	0	0	1	0	1	0	0	1	0	fandoroana
incense	1	0	0	0	0	1	0	0	0	0	ditin-kazo manitra
incentive	0	0	0	0	0	0	0	0	0	0	mandrisika
inception	0	0	0	0	0	0	0	0	0	0	niandohan'ny
incessant	0	0	0	0	0	1	0	0	0	0	tapaka
incessantly	0	0	0	0	0	0	0	0	0	0	ka aza mitsahatra
incest	1	0	1	1	0	1	0	1	0	0	firaisana amin'olom-pady
incestuous	0	0	1	0	0	1	0	0	0	0	olom-pady
inch	0	0	0	0	0	0	0	0	0	0	santimetatra
incidence	0	0	0	0	0	0	0	0	0	0	tranga
incident	0	0	0	0	0	0	0	0	1	0	zava-nitranga
incidentally	0	0	0	0	0	0	0	0	0	0	Tsara marihina
incineration	0	0	0	0	0	1	0	0	0	0	fandoroana
incipient	0	0	0	0	0	0	0	0	0	0	incipient
incision	0	0	0	0	0	0	0	0	0	0	incision
incisive	0	0	0	0	0	0	1	0	0	0	insif
incite	1	1	0	1	0	1	0	0	0	0	mandrisika
incitement	0	0	0	0	0	0	0	0	0	0	fampirisihana
inclement	0	0	0	0	0	1	0	0	0	0	ratsy
inclination	0	0	0	0	0	0	0	0	0	0	fironana
incline	0	0	0	0	0	0	0	0	0	1	Atongilano
inclined	0	0	0	0	0	0	0	0	0	0	nanongilana
include	0	0	0	0	0	0	1	0	0	0	ahitana
included	0	0	0	0	0	0	1	0	0	0	tafiditra
including	0	0	0	0	0	0	1	0	0	0	anisan'izany ny
inclusion	0	0	0	0	0	0	0	0	0	1	fampidirana
inclusive	0	0	0	0	0	0	1	0	0	0	manavaka
incognito	0	0	0	0	0	0	0	0	0	0	incognito
incoherent	0	0	0	0	0	1	0	0	0	0	tsy mazava
income	0	1	0	0	1	1	1	1	0	1	fidiram-bola
incoming	0	0	0	0	0	0	0	0	0	0	Narahi-
incompatible	1	0	1	0	0	1	0	1	0	0	Ilana
incompetence	0	0	0	0	0	1	0	0	0	0	tsy fahaizana
incompetent	1	0	0	0	0	1	0	1	0	0	tsy mahavita azy
incompletely	0	0	0	0	0	0	0	0	0	0	tsy feno
incompleteness	0	0	0	0	0	1	0	0	0	0	tsy fahafenoana
incomprehensible	0	0	0	0	0	1	0	0	0	0	tsy takatry ny saina
inconclusive	0	0	0	0	0	0	0	0	0	0	tsy azo antoka
incongruous	1	0	0	0	0	1	0	0	0	0	tsy mifanaraka
inconsequential	0	0	0	0	0	1	0	1	0	0	dikany
inconsiderate	1	0	1	0	0	1	0	1	0	0	mieritreritra
inconsistency	0	0	0	0	0	1	0	0	0	0	tsy mifanaraka
inconspicuous	0	0	0	0	0	0	0	0	0	0	tsy hita maso
incontinence	0	0	0	0	0	0	0	0	1	0	incontinence
inconvenient	1	0	1	0	0	1	0	1	0	0	manahirana
incorporate	0	0	0	0	0	0	0	0	0	0	mampiditra
incorporation	0	0	0	0	0	0	0	0	0	0	fahatongavana ho fikambanana izany
incorrect	0	0	0	0	0	1	0	0	0	0	diso
increase	0	0	0	0	0	0	1	0	0	0	mitombo
increased	0	0	0	0	0	0	0	0	0	0	FANDROSOANA
incredulous	1	0	1	0	0	1	0	0	0	0	tsy tena nino
increment	0	0	0	0	0	0	0	0	0	0	increment
incrimination	0	0	0	1	0	1	0	1	0	0	fanamelohana
incubation	0	0	0	0	0	0	0	0	0	0	incubation
incubus	0	0	1	1	0	1	0	0	0	0	incubus
incur	0	0	0	0	0	1	0	0	0	0	hiharan'ny
incurable	1	0	1	1	0	1	0	1	0	0	tsy azo sitranina
incursion	0	0	0	1	0	1	0	0	0	0	fitsofohany
indebted	0	0	0	0	0	0	0	0	0	0	Raiki-trosa
indecency	1	0	1	0	0	0	0	0	0	0	ambony ny tsy fahamaontinana
indecent	0	0	1	0	0	1	0	0	0	0	mendrika
indecision	0	0	0	0	0	1	0	0	0	0	aza misalasala
indecisive	0	0	0	0	0	1	0	0	0	0	misalasala
indefensible	0	0	0	1	0	1	0	0	0	0	tsy azo arovana
indelible	0	0	0	0	0	0	1	0	0	1	tsy maty vonoina
indemnification	0	0	0	0	0	0	0	0	0	0	tamby
indemnify	0	0	0	0	0	1	0	0	0	0	manonitra
indemnity	0	0	0	0	0	0	1	0	0	1	onitra
indent	0	0	0	0	0	0	0	0	0	1	Kinifinify
indentation	0	0	0	0	0	0	0	0	0	0	Fikinifinifin'ny
indenture	1	0	0	0	0	1	0	0	0	0	indenture
independence	0	1	0	0	1	0	1	0	1	1	TE HAHALEO TENA
independent	0	0	0	0	0	0	0	0	0	0	tsy miankina
indescribable	0	0	0	0	0	0	0	0	0	0	hay lazaina
indestructible	0	0	0	0	0	0	1	0	0	1	mety levona
indeterminate	0	0	0	0	0	1	0	0	0	0	tsy voafaritra
index	0	0	0	0	0	0	0	0	0	0	Fanondroana
indicating	0	0	0	0	0	0	0	0	0	0	Midika
indication	0	0	0	0	0	0	0	0	0	0	famantarana
indicative	0	0	0	0	0	0	0	0	0	0	matoanteny
indicator	0	0	0	0	0	0	0	0	0	0	famantarana
indice	0	0	0	0	0	0	0	0	0	0	Índice
indict	1	0	0	1	0	1	0	0	0	0	miampanga
indictment	0	0	0	1	0	1	0	0	0	0	fiampangana
indifference	1	0	1	1	0	1	0	1	0	0	tsy firaharahiana
indigenous	0	0	0	0	0	0	0	0	0	0	vazimba teratany
indigent	0	0	0	0	0	1	0	1	0	0	mahantra
indigestion	0	0	0	0	0	0	0	0	0	0	tsy fahampian-tsakafo
indignant	1	0	0	0	0	1	0	0	0	0	tezitra
indignation	1	0	1	0	0	1	0	0	0	0	fahatezerana
indigo	0	0	0	0	0	0	0	0	0	0	indigo
indirect	0	0	0	0	0	0	0	0	0	0	ankolaka
indispensable	0	0	0	0	0	0	0	0	0	0	ilaina
indistinct	0	0	0	0	0	1	0	0	0	0	hafahafa
indistinguishable	0	0	0	0	0	0	0	0	0	0	tsy azo avahana
individuality	0	0	0	0	0	0	1	0	0	0	maha
indivisible	0	0	0	0	0	0	0	0	0	1	saratsarahina
indoctrination	1	0	0	1	0	1	0	0	0	0	indoctrination
indolent	0	0	0	0	0	1	0	0	0	0	kamo
indomitable	0	0	0	1	0	0	1	0	0	0	tsy manaiky lembenana
indoor	0	0	0	0	0	0	0	0	0	0	an-trano
induce	0	0	0	0	0	0	0	0	0	0	hitarika
induced	0	0	0	0	0	0	0	0	0	0	nampirisika
inducement	0	0	0	0	0	0	0	0	0	0	handrisihana
induction	0	0	0	0	0	0	0	0	0	0	induction
indulge	0	0	0	0	0	0	0	0	0	0	manaram-po
indulgence	0	0	0	0	0	0	0	0	0	0	endolzansy
indulgent	0	0	0	0	0	0	0	0	0	0	Nandefitra
industrious	0	0	0	0	0	0	0	0	0	0	miasa
industry	0	0	0	0	0	0	0	0	0	0	orinasa
ineffable	0	0	0	0	0	0	1	0	0	0	tsy hay ambara
ineffective	0	0	0	0	0	1	0	0	0	0	tsy mahomby
ineffectual	0	0	1	0	0	1	0	0	0	0	tsy mahomby
inefficiency	0	0	1	0	0	1	0	1	0	0	tsy fahombiazana
inefficient	0	0	0	0	0	1	0	1	0	0	tsy mahomby
inelastic	0	0	0	0	0	0	0	0	0	0	inelastic
ineligible	0	0	0	0	0	0	0	0	0	0	fidiana
inept	1	0	1	0	0	1	0	0	0	0	Nampahery
ineptitude	0	0	1	1	0	1	0	1	0	0	tsy fahaizana
inequality	1	0	0	1	0	1	0	1	0	0	ny tsy fitoviana
inequitable	0	0	0	0	0	1	0	0	0	0	tsy mitombina
inert	0	0	0	0	0	1	0	0	0	0	inert
