English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Vietnamese Word
lovable	0	0	0	0	1	0	1	0	0	1	đáng yêu
love	0	0	0	0	1	0	1	0	0	0	yêu và quý
lovely	0	1	0	0	1	0	1	1	1	1	đáng yêu
lovemaking	0	0	0	0	1	0	1	0	0	1	làm tình
lover	0	1	0	0	1	0	1	0	0	1	người yêu
loving	0	0	0	0	1	0	1	0	0	1	thương
lower	0	0	0	0	0	1	0	1	0	0	thấp hơn
lowering	0	0	0	0	0	1	0	0	0	0	hạ thấp
lowest	0	0	0	0	0	1	0	1	0	0	thấp nhất
lowlands	0	0	0	0	0	1	0	0	0	0	vùng đất thấp
lowly	0	0	0	0	0	1	0	1	0	0	hèn mọn
loyal	0	0	0	1	1	0	1	0	1	1	trung thành
loyalty	0	0	0	0	0	0	1	0	0	1	lòng trung thành
lubricate	0	0	0	0	0	0	0	0	0	0	bôi trơn
lubrication	0	0	0	0	0	0	0	0	0	0	bôi trơn
luck	0	1	0	0	1	0	1	0	1	0	may mắn
lucky	0	0	0	0	1	0	1	0	1	0	may mắn
ludicrous	0	0	0	0	0	1	0	0	0	0	lố bịch
lug	0	0	0	0	0	0	0	0	0	0	tai
luggage	0	0	0	0	0	0	0	0	0	0	Hành lý
lull	0	1	0	0	0	0	0	0	0	0	ru ngủ
lullaby	0	0	0	0	0	0	0	0	0	0	hát ru
lumbar	0	0	0	0	0	0	0	0	0	0	ngang lưng
lumber	0	0	0	0	0	0	0	0	0	0	gỗ
lumbering	0	0	0	0	0	1	0	0	0	0	loạng choạng
luminescent	0	0	0	0	0	0	0	0	0	0	phát quang
luminous	0	0	0	0	0	0	0	0	0	0	sáng chói
lump	0	0	0	0	0	1	0	0	0	0	cục bướu
lumpy	0	0	1	0	0	1	0	0	0	0	vón cục
lunacy	1	0	1	1	0	1	0	1	0	0	mất trí nhớ
lunar	0	0	0	0	0	0	0	0	0	0	âm lịch
lunatic	1	0	1	1	0	1	0	0	0	0	người mất trí
lunch	0	0	0	0	0	0	0	0	0	0	Bữa trưa
luncheon	0	0	0	0	0	0	0	0	0	0	tiệc trưa
lunge	0	0	0	0	0	0	0	0	1	0	đột kích
lungs	0	0	0	0	0	0	0	0	0	0	phổi
lurch	0	0	0	0	0	1	0	0	0	0	lảo đảo
lure	0	0	0	0	0	1	0	0	0	0	dụ
lurid	0	0	1	0	0	1	0	0	0	0	buồn tẻ
lurk	0	0	0	0	0	1	0	0	0	0	ẩn nấp
lurking	0	0	0	0	0	1	0	0	0	0	ẩn nấp
luscious	0	1	0	0	1	0	1	0	0	0	ngon
lush	0	0	1	0	0	1	0	1	0	0	tươi tốt
lust	0	1	0	0	0	1	0	0	0	0	ham muốn
luster	0	0	0	0	1	0	1	0	0	0	nước bóng
lustful	0	0	0	0	0	1	0	0	0	0	dâm đãng
lustrous	0	0	0	0	0	0	1	0	0	0	bóng bẩy
lusty	0	0	1	0	0	0	0	0	0	0	dâm đãng
lute	0	0	0	0	0	0	0	0	0	0	đàn nguyệt
luxuriant	0	0	0	0	0	0	1	0	0	0	xum xuê
luxurious	0	0	0	0	1	0	1	0	0	0	sang trọng
luxury	0	0	0	0	1	0	1	0	0	0	sang trọng
lying	1	0	1	0	0	1	0	0	0	0	nằm
lymph	0	0	0	0	0	0	0	0	0	0	bạch huyết
lymphatic	0	0	0	0	0	0	0	0	0	0	bạch huyết
lynch	1	0	1	1	0	1	0	1	0	0	lynch
lynx	0	0	0	0	0	0	0	0	0	0	Linh miêu
lyre	0	0	0	0	1	0	1	0	0	0	đàn lia
lyric	0	0	0	0	0	0	0	0	0	0	lời bài hát
lyrical	0	0	0	0	1	0	1	0	0	0	trữ tình
mace	0	0	0	1	0	1	0	0	0	0	cái chùy
machine	0	0	0	0	0	0	0	0	0	1	cỗ máy
machinery	0	0	0	0	0	0	0	0	0	0	máy móc
machinist	0	0	0	0	0	0	0	0	0	0	thợ máy
mackerel	0	0	0	0	0	0	0	0	0	0	cá thu
mad	1	0	1	1	0	1	0	1	0	0	điên
madam	0	0	0	0	0	0	0	0	0	0	thưa bà
madame	0	0	0	0	0	0	0	0	0	0	bà chủ
madden	1	0	0	1	0	1	0	0	0	0	mê muội
madman	1	0	0	1	0	1	0	0	0	0	người điên
madness	1	0	0	1	0	1	0	0	0	0	điên cuồng
mafia	0	0	0	1	0	1	0	0	0	0	Xã hội đen
magazine	0	0	0	0	0	0	0	0	0	0	tạp chí
mage	0	0	0	1	0	0	0	0	0	0	pháp sư
magenta	0	0	0	0	0	0	0	0	0	0	đỏ tươi
maggot	0	0	1	0	0	1	0	0	0	0	sâu non
magic	0	0	0	0	0	0	0	0	0	0	ma thuật
magical	0	1	0	0	1	0	1	0	1	0	huyền diệu
magician	0	0	0	0	0	0	0	0	1	0	nhà ảo thuật
magistrate	0	0	0	0	0	0	0	0	0	0	thẩm phán
magma	0	0	0	0	0	0	0	0	0	0	dung nham
magnate	0	0	0	0	0	0	0	0	0	0	ông trùm
magnet	0	0	0	0	0	0	1	0	0	1	nam châm
magnetism	0	0	0	0	0	0	1	0	0	0	từ tính
magnetite	0	0	0	0	0	0	1	0	0	0	nam châm
magnificence	0	1	0	0	1	0	1	0	0	1	sự tráng lệ
magnificent	0	1	0	0	1	0	1	0	1	1	tráng lệ
magnifier	0	0	0	0	0	0	0	0	0	0	kính lúp
magnify	0	0	0	0	0	0	0	0	0	0	phóng đại
magnitude	0	0	0	0	0	0	0	0	0	0	kích cỡ
magpie	0	0	0	0	0	0	0	0	0	0	chim ác là
maid	0	0	0	0	0	0	0	0	0	0	người giúp việc
maiden	0	0	0	0	0	0	1	0	0	0	thời con gái
mail	0	1	0	0	0	0	0	0	0	0	thư
main	0	0	0	0	0	0	1	0	0	0	chính
mainland	0	0	0	0	0	0	0	0	0	0	đất liền
mainstay	0	0	0	0	0	0	1	0	0	1	trụ cột
maintenance	0	0	0	0	0	0	0	0	0	1	Sự bảo trì
majestic	0	1	0	0	1	0	1	0	1	1	Hùng vĩ
majesty	0	0	0	0	0	0	1	0	0	1	uy nghiêm
major	0	0	0	0	0	0	1	0	0	0	chính
majority	0	0	0	0	1	0	1	0	0	1	số đông
make	0	0	0	0	0	0	0	0	0	0	làm
maker	0	0	0	0	0	0	0	0	0	0	người chế tạo
makeshift	0	0	0	0	0	1	0	0	0	0	tạm bợ
makeup	0	0	0	0	0	0	0	0	0	0	trang điểm
malady	0	0	0	0	0	1	0	0	0	0	bệnh hoạn
malaise	0	0	0	0	0	1	0	1	0	0	khó chịu
malaria	0	0	1	1	0	1	0	1	0	0	bệnh sốt rét
malevolent	1	0	1	1	0	1	0	1	0	0	ác tâm
malfeasance	0	0	1	0	0	1	0	0	0	0	bất cẩn
malformation	0	0	0	0	0	1	0	0	0	0	dị tật
malice	1	0	0	1	0	1	0	0	0	0	ác ý
malicious	1	0	1	1	0	1	0	1	0	0	độc hại
malign	1	0	1	0	0	1	0	0	0	0	hung tinh
malignancy	0	0	0	1	0	1	0	1	0	0	bệnh ác tính
malignant	1	0	0	1	0	1	0	0	0	0	ác tính
mall	0	0	0	0	0	0	0	0	0	0	trung tâm mua sắm
malleable	0	0	0	0	0	0	0	0	0	0	dễ uốn
mallet	0	0	0	0	0	0	0	0	0	0	vồ
malpractice	1	0	0	0	0	1	0	0	0	0	sơ suất
mamma	0	0	0	0	0	0	0	0	0	1	mẹ
mammal	0	0	0	0	0	0	0	0	0	0	động vật có vú
mammoth	0	0	0	0	0	0	0	0	0	0	voi ma mút
manage	0	0	0	0	0	0	1	0	0	1	quản lý
management	0	0	0	0	0	0	1	0	0	1	ban quản lý
manager	0	0	0	0	0	0	0	0	0	0	người quản lý
mandamus	0	0	0	1	0	1	0	0	0	0	mandamus
mandarin	0	0	0	0	0	0	1	0	0	1	Quan thoại
mandate	0	0	0	0	0	0	0	0	0	0	thi hành
mandible	0	0	0	0	0	0	0	0	0	0	hàm dưới
mandolin	0	0	0	0	0	0	0	0	0	0	đàn mandolin
mandrel	0	0	0	0	0	0	0	0	0	0	trục gá
mane	0	0	0	0	0	0	0	0	0	0	bờm
maneuver	0	0	0	0	0	0	0	0	0	0	sự điều động
maneuvering	0	0	0	0	0	0	0	0	0	0	điều động
mange	0	0	1	1	0	1	0	0	0	0	mange
manger	0	0	0	0	0	0	0	0	0	0	máng cỏ
mangle	1	0	1	1	0	1	0	1	0	0	mangle
mango	0	0	0	0	0	0	0	0	0	0	xoài
mangosteen	0	0	0	0	0	0	0	0	0	0	quả măng cụt
manhood	0	0	0	0	0	0	1	0	0	0	lưu manh
mania	0	0	0	0	0	1	0	0	0	0	hưng cảm
maniac	1	0	0	1	0	1	0	0	0	0	người điên
maniacal	0	0	0	0	0	1	0	0	0	0	điên cuồng
manicure	0	0	0	0	0	0	0	0	0	0	Cắt móng tay
manifest	0	0	0	0	0	0	0	0	0	0	rõ ràng
manifestation	0	0	0	1	0	0	0	0	0	0	biểu hiện
manifested	0	0	0	0	0	0	1	0	0	0	biểu hiện
manifestly	0	0	0	0	0	0	0	0	0	0	hiển nhiên
manifesto	0	0	0	0	0	0	0	0	0	0	tuyên ngôn
manifold	0	0	0	0	0	0	0	0	0	0	nhiều thứ khác nhau
manipulate	0	0	0	0	0	1	0	0	0	0	vận dụng
manipulation	1	0	0	1	0	1	0	0	0	0	Thao tác
mankind	0	0	0	0	0	0	0	0	0	0	nhân loại
manly	0	0	0	0	0	0	1	0	0	0	nam tính
manna	0	0	0	0	0	0	1	0	0	0	manna
manner	0	0	0	0	0	0	0	0	0	0	thái độ
mannered	0	0	0	0	0	0	1	0	0	0	cư xử
manners	0	0	0	0	0	0	1	0	0	0	tác phong
manor	0	0	0	0	0	0	0	0	0	0	trang viên
mansion	0	0	0	0	0	0	0	0	0	0	dinh thự
manslaughter	1	0	1	1	0	1	0	1	1	0	ngộ sát
mantle	0	0	0	0	0	0	0	0	0	0	lớp áo
manual	0	0	0	0	0	0	0	0	0	1	thủ công
manufacture	0	0	0	0	0	0	0	0	0	0	chế tạo
manufacturer	0	0	0	0	0	0	1	0	0	0	nhà chế tạo
manure	0	0	1	0	0	1	0	0	0	0	phân
manuscript	0	0	0	0	0	0	0	0	0	0	bản thảo
map	0	0	0	0	0	0	0	0	0	0	bản đồ
mar	0	0	0	0	0	1	0	0	0	0	mar
marble	0	0	0	0	0	0	0	0	0	0	đá hoa
marbled	0	0	0	0	0	0	0	0	0	0	đá cẩm thạch
marbles	0	0	0	0	0	0	0	0	0	0	viên bi
march	0	0	0	0	0	0	1	0	0	0	tháng Ba
mare	0	0	0	0	0	0	0	0	0	0	ngựa cái
margin	0	0	0	0	0	1	0	1	0	0	lề
marginal	0	0	0	0	0	0	0	0	0	0	ngoài lề
marijuana	0	0	0	0	0	0	0	0	0	0	cần sa
marine	0	0	0	0	0	0	0	0	0	1	hàng hải
mariner	0	0	0	0	0	0	0	0	0	0	người hàng hải
maritime	0	0	0	0	0	0	0	0	0	0	hàng hải
mark	0	0	0	0	0	0	0	0	0	0	dấu
marked	0	0	0	0	0	0	1	0	0	0	đánh dấu
market	0	0	0	0	0	0	0	0	0	0	thị trường
marketable	0	0	0	0	0	0	1	0	0	0	có thể bán được trên thị trường
marketplace	0	0	0	0	0	0	0	0	0	0	thương trường
marks	0	0	0	0	0	0	0	0	0	0	điểm
marl	0	0	0	0	0	0	0	0	0	0	marl
marmalade	0	0	0	0	0	0	0	0	0	0	mứt cam
maroon	0	0	0	0	0	1	0	0	0	0	Bỏ rơi
marquee	0	0	0	0	0	0	0	0	0	0	marquee
marquis	0	0	0	0	0	0	1	0	0	0	hầu tước
marriage	0	1	0	0	1	0	1	0	0	1	hôn nhân
married	0	0	0	0	0	0	0	0	0	0	cưới nhau
marrow	0	0	0	0	1	0	1	0	0	1	tủy
marry	0	1	0	1	1	0	1	0	1	1	kết hôn
marsh	0	0	0	0	0	0	0	0	0	0	đầm lầy
marshal	0	0	0	0	0	0	1	0	0	1	soái ca
mart	0	0	0	0	0	0	0	0	0	0	mart
martial	1	0	0	0	0	0	0	0	0	0	võ thuật
martingale	0	0	0	0	0	1	0	0	0	0	martingale
martyr	0	0	0	1	0	1	0	1	0	0	liệt sĩ
martyrdom	0	0	0	1	0	1	0	1	0	0	tử đạo
marvel	0	0	0	0	0	0	1	0	1	0	kỳ quan
marvelous	0	0	0	0	1	0	1	0	0	0	kỳ diệu
marvelously	0	0	0	0	1	0	1	0	0	0	kỳ diệu
masculine	0	0	0	0	0	0	1	0	0	0	giống đực
masculinity	0	0	0	0	0	0	0	0	0	0	nam tính
mash	0	0	0	0	0	0	0	0	0	0	ngâm
mask	0	0	0	0	0	0	0	0	0	0	mặt nạ
masochism	1	0	1	1	0	1	0	0	0	0	khổ dâm
mason	0	0	0	0	0	0	0	0	0	0	thợ nề
masquerade	0	0	0	0	0	0	0	0	0	0	lễ hội hóa trang
mass	0	0	0	0	0	0	0	0	0	0	khối lượng
massacre	1	0	1	1	0	1	0	1	0	0	tàn sát
massage	0	0	0	0	1	0	1	0	0	0	Mát xa
massive	0	0	0	0	0	0	0	0	0	0	to lớn
master	0	0	0	0	0	0	1	0	0	0	bậc thầy
mastermind	0	0	0	0	0	0	0	0	0	0	chủ mưu
masterpiece	0	0	0	0	1	0	1	0	0	0	kiệt tác
mastery	1	0	0	0	1	0	1	0	0	1	làm chủ
masturbate	0	0	0	0	0	0	0	0	0	0	thủ dâm
masturbation	0	0	0	0	0	0	0	0	0	0	thủ dâm
mat	0	0	0	0	0	0	0	0	0	0	chiếu
match	0	0	0	0	0	0	0	0	0	0	cuộc thi đấu
matching	0	0	0	0	0	0	0	0	0	0	phù hợp
matchmaker	0	1	0	0	0	0	0	0	0	0	người mai mối
mate	0	0	0	0	0	0	1	0	0	1	giao phối
material	0	0	0	0	0	0	0	0	0	0	vật chất
materialism	0	0	0	0	0	1	0	0	0	0	chủ nghĩa duy vật
materialist	0	0	1	0	0	1	0	0	0	0	người theo chủ nghĩa duy vật
materialistic	0	0	0	0	0	0	0	0	0	0	nặng về vật chất
materiality	0	0	0	0	0	0	0	0	0	0	vật chất
materialize	0	0	0	0	0	0	0	0	0	0	cụ thể hoá
materially	0	0	0	0	0	0	0	0	0	0	vật chất
materials	0	0	0	0	0	0	0	0	0	0	vật liệu
materiel	0	0	0	0	0	0	0	0	0	0	vật chất
maternal	0	1	0	0	0	1	1	0	0	0	mẫu thân
maternity	0	0	0	0	0	0	0	0	0	0	thai sản
mathematical	0	0	0	0	0	0	0	0	0	1	toán học
mathematician	0	0	0	0	0	0	0	0	0	0	nhà toán học
mathematics	0	0	0	0	0	0	0	0	0	0	toán học
matriculation	0	0	0	0	0	0	0	0	0	0	trúng tuyển
matrimony	0	1	0	0	1	0	1	0	0	1	hôn nhân
matrix	0	0	0	0	0	0	0	0	0	0	ma trận
matron	0	0	0	0	0	0	1	0	0	1	matron
matted	0	0	0	0	0	0	0	0	0	0	mờ
matter	0	0	0	0	0	0	0	0	0	0	vấn đề
matting	0	0	0	0	0	0	0	0	0	0	tấm thảm
mattress	0	0	0	0	0	0	0	0	0	0	nệm
maturation	0	0	0	0	0	0	0	0	0	0	trưởng thành
maturity	0	0	0	0	0	0	0	0	0	0	trưởng thành
mausoleum	0	0	0	0	0	0	0	1	0	0	lăng mộ
mauve	0	0	0	0	0	0	0	0	0	0	hoa cà
maxim	0	0	0	0	0	0	0	0	0	1	châm ngôn
maximum	0	0	0	0	0	0	1	0	0	0	tối đa
mayor	0	0	0	0	0	0	1	0	0	0	thị trưởng
maze	0	0	0	0	0	0	0	0	0	0	mê cung
mead	0	0	0	0	0	0	0	0	0	0	đồng cỏ
meadow	0	0	0	0	0	0	1	0	0	0	đồng cỏ
meal	0	0	0	0	0	0	0	0	0	0	bữa ăn
meander	0	0	0	0	0	0	0	0	0	0	quanh co
meandering	0	0	0	0	0	1	0	0	0	0	uốn khúc
meaning	0	0	0	0	0	0	0	0	0	0	Ý nghĩa
meaningless	0	0	0	0	0	1	0	1	0	0	vô nghĩa
means	0	0	0	0	0	0	0	0	0	0	có nghĩa
meantime	0	0	0	0	0	0	0	0	0	0	chờ đợi
measles	0	0	1	1	0	1	0	1	0	0	bệnh sởi
measurable	0	0	0	0	0	0	0	0	0	0	có thể đo lường được
measure	0	0	0	0	0	0	0	0	0	1	đo lường
measured	0	0	0	0	0	0	1	0	0	1	đo lường
measurement	0	0	0	0	0	0	0	0	0	0	đo đạc
measuring	0	0	0	0	0	0	0	0	0	0	đo lường
meat	0	0	0	0	0	0	0	0	0	0	thịt
mechanic	0	0	0	0	0	0	0	0	0	0	công nhân cơ khí
mechanical	0	0	0	0	0	0	0	0	0	0	cơ khí
mechanism	0	0	0	0	0	0	0	0	0	0	cơ chế
medal	0	1	0	0	1	0	1	0	1	1	huy chương
medallion	0	0	0	0	0	0	0	0	0	0	huy chương
medallist	0	0	0	0	0	0	0	0	0	0	người nhận huy chương
meddle	1	0	0	0	0	1	0	0	0	0	can thiệp
meddling	0	0	0	0	0	0	0	0	0	0	can thiệp
media	0	0	0	0	0	0	0	0	0	0	phương tiện truyền thông
medial	0	0	0	0	0	0	0	0	0	0	trung gian
median	0	0	0	0	0	0	0	0	0	0	Trung bình
mediate	0	1	0	0	0	0	1	0	0	1	trung gian
mediation	0	0	0	0	0	0	1	0	0	0	hòa giải
mediator	0	1	0	0	0	0	1	0	0	1	người hòa giải
medical	0	1	0	1	0	0	1	0	0	1	Y khoa
medicinal	0	0	0	0	0	0	0	0	0	0	thuốc chữa bệnh
medicine	0	0	0	0	0	0	0	0	0	0	dược phẩm
medieval	0	0	0	0	0	0	0	0	0	0	thời trung cổ
mediocre	0	0	0	0	0	1	0	0	0	0	tầm thường
mediocrity	0	0	0	0	0	1	0	0	0	0	tầm thường
meditate	0	1	0	0	1	0	1	0	0	1	suy nghĩ
meditation	0	0	0	0	0	0	0	0	0	0	thiền
meditative	0	0	0	0	0	0	0	0	0	0	thiền định
mediterranean	0	0	0	0	0	0	1	0	0	0	địa trung hải
medium	0	0	0	0	0	0	0	0	0	0	vừa phải
medley	0	0	0	0	0	0	1	0	0	0	trộn lộn
meek	0	0	0	0	0	0	0	1	0	0	nhu mì
meet	0	0	0	0	0	0	0	0	0	0	gặp
meeting	0	0	0	0	0	0	0	0	0	0	gặp gỡ
melancholic	0	0	0	0	0	1	0	1	0	0	sầu muộn
melancholy	0	0	0	0	0	1	0	1	0	0	sầu muộn
melee	0	0	0	1	0	1	0	0	0	0	cận chiến
melodious	0	0	0	0	0	0	0	0	0	0	du dương
melodrama	1	0	0	0	0	1	0	1	0	0	kinh kịch
melodramatic	0	0	0	0	0	0	0	0	0	0	khoa trương
melody	0	0	0	0	0	0	0	0	0	0	làn điệu
melt	0	0	0	0	0	0	0	0	0	0	tan chảy
meltdown	0	0	0	0	0	1	0	1	0	0	sự tan rã
melting	0	0	0	0	0	0	0	0	0	0	tan chảy
member	0	0	0	0	0	0	0	0	0	0	thành viên
membrane	0	0	0	0	0	0	0	0	0	0	màng
memento	0	0	0	0	0	0	1	0	0	0	kỷ vật
memo	0	0	0	0	0	0	0	0	0	0	bản ghi nhớ
memoir	0	0	0	0	0	0	0	0	0	0	hồi ký
memorabilia	0	0	0	0	0	0	0	0	0	0	kỷ vật
memorable	0	0	0	0	1	0	1	0	1	1	đáng nhớ
memorandum	0	0	0	0	0	0	0	0	0	0	bản ghi nhớ
memorial	0	0	0	0	0	0	0	0	0	0	Đài kỷ niệm
memorials	0	0	0	0	0	0	0	1	0	0	đài tưởng niệm
memorize	0	0	0	0	0	0	0	0	0	0	ghi nhớ
memory	0	0	0	0	0	0	0	0	0	0	kỉ niệm
menace	1	0	0	1	0	1	0	0	0	0	sự đe dọa
menacing	1	0	0	1	0	1	0	0	0	0	đe dọa
menagerie	0	0	0	0	0	0	0	0	0	0	menagerie
mend	0	0	0	0	0	0	0	0	0	0	hàn gắn
mending	0	0	0	0	0	0	1	0	0	0	hàn gắn
menial	0	0	0	0	0	1	0	0	0	0	menial
meniscus	0	0	0	0	0	0	0	0	0	0	khum
menses	0	0	0	0	0	0	1	0	0	0	kinh nguyệt
menstrual	0	0	0	0	0	0	0	0	0	0	kinh nguyệt
mental	0	0	0	0	0	0	0	0	0	0	tâm thần
mention	0	0	0	0	0	0	0	0	0	0	đề cập đến
mentor	0	0	0	0	0	0	1	0	0	1	người hướng dẫn
menu	0	0	0	0	0	0	0	0	0	0	thực đơn
meow	0	0	0	0	0	0	0	0	0	0	meo
mercantile	0	0	0	0	0	0	0	0	0	0	lanh lợi
mercenary	0	0	0	1	0	1	0	0	0	0	lính đánh thuê
merchandise	0	0	0	0	0	0	0	0	0	0	hàng hóa
merchant	0	0	0	0	0	0	0	0	0	1	người buôn bán
merciful	0	0	0	0	0	0	1	0	0	0	nhân hậu
merciless	0	0	0	1	0	1	0	0	0	0	tàn nhẫn
mercurial	0	0	0	0	0	0	0	0	0	0	không kiên định
mercy	0	0	0	0	0	0	1	0	0	0	nhân từ
mere	0	0	0	0	0	0	0	0	0	0	chỉ là
merge	0	1	0	0	0	0	1	0	0	0	hợp nhất
meridian	0	0	0	0	0	0	0	0	0	0	kinh tuyến
meridional	0	0	0	0	0	0	0	0	0	0	kinh mạch
merit	0	0	0	0	0	0	1	0	0	1	công lao
meritorious	0	0	0	0	1	0	1	0	0	1	có công
mermaid	0	0	0	0	0	0	0	0	0	0	Mỹ nhân ngư
merriment	0	0	0	0	1	0	1	0	1	0	sự vui vẻ
merry	0	0	0	0	1	0	1	0	0	0	vui
mesa	0	0	0	0	0	0	0	0	0	0	mesa
mesh	0	0	0	0	0	0	0	0	0	0	lưới thép
meshes	0	0	0	0	0	0	0	0	0	0	mắt lưới
mesmerized	0	0	0	0	0	0	0	0	0	0	mê hoặc
mess	0	0	1	0	0	1	0	0	0	0	sự lộn xộn
message	0	0	0	0	0	0	0	0	0	0	thông điệp
messenger	0	0	0	0	0	0	0	0	0	1	tin nhắn
messy	0	0	1	0	0	1	0	0	0	0	lộn xộn
metabolism	0	0	0	0	0	0	0	0	0	0	sự trao đổi chất
metal	0	0	0	0	0	0	0	0	0	0	kim loại
metallurgy	0	0	0	0	0	0	0	0	0	0	luyện kim
metamorphosis	0	0	0	0	0	0	0	0	0	0	sự biến hình
metaphor	0	0	0	0	0	0	0	0	0	0	phép ẩn dụ
metaphorical	0	0	0	0	0	0	0	0	0	0	ẩn dụ
metaphysical	0	0	0	0	0	0	0	0	0	0	siêu hình học
metaphysics	0	0	0	0	0	0	0	0	0	0	siêu hình học
metastasis	0	0	0	0	0	1	0	0	0	0	di căn
meteor	0	0	0	0	0	0	0	0	0	0	sao băng
meteoric	0	0	0	0	0	0	0	0	0	0	meteoric
meteorite	0	0	0	0	0	0	0	0	0	0	mảnh thiên thạch
meteorological	0	0	0	0	0	0	0	0	0	0	khí tượng
meteorology	0	0	0	0	0	0	0	0	0	0	khí tượng học
meter	0	0	0	0	0	0	0	0	0	0	Mét
methanol	0	0	0	0	0	1	0	0	0	0	metanol
method	0	0	0	0	0	0	0	0	0	0	phương pháp
methodical	0	0	0	0	0	0	0	0	0	0	có phương pháp
meticulous	0	0	0	0	0	0	0	0	0	0	tỉ mỉ
metric	0	0	0	0	0	0	0	0	0	0	Hệ mét
metrical	0	0	0	0	0	0	0	0	0	0	đo lường
metrology	0	0	0	0	0	0	0	0	0	0	đo lường
metropolis	0	0	0	0	0	0	0	0	0	0	đô thị
metropolitan	0	0	0	0	0	0	1	0	0	0	đô thị
mettle	0	0	0	0	0	0	1	0	0	0	khí phách
mew	0	0	0	0	0	0	0	0	0	0	kêu meo meo
mica	0	0	0	0	0	0	0	0	0	0	mica
mick	0	0	0	0	0	0	0	0	0	0	ốm yếu
microbe	0	0	0	0	0	0	0	0	0	0	vi trùng
microbiology	0	0	0	0	0	0	0	0	0	0	vi trùng học
microcosm	0	0	0	0	0	0	0	0	0	0	mô hình thu nhỏ
microgram	0	0	0	0	0	0	0	0	0	0	microgram
micrometer	0	0	0	0	0	0	0	0	0	0	micromet
micron	0	0	0	0	0	0	0	0	0	0	micrômet
microphone	0	0	0	0	0	0	0	0	0	0	cái mic cờ rô
microscope	0	0	0	0	0	0	0	0	0	1	kính hiển vi
microscopic	0	0	0	0	0	0	0	0	0	0	vi mô
microscopically	0	0	0	0	0	0	0	0	0	0	kính hiển vi
microscopy	0	0	0	0	0	0	1	0	0	0	kính hiển vi
mid	0	0	0	0	0	0	0	0	0	0	giữa
midday	0	0	0	0	0	0	0	0	0	0	giữa trưa
middle	0	0	0	0	0	0	0	0	0	0	ở giữa
middleman	0	0	0	0	0	0	0	0	0	0	người trung gian
midland	0	0	0	0	0	0	0	0	0	0	trung du
midnight	0	0	0	0	0	0	0	0	0	0	nửa đêm
midst	0	0	0	0	0	0	0	0	0	0	ở giữa
midsummer	0	0	0	0	0	0	0	0	0	0	giữa mùa hè
midway	0	0	0	0	0	0	0	0	0	0	giữa chừng
midwife	0	1	0	0	1	1	1	0	0	1	nữ hộ sinh
midwifery	0	0	0	0	0	0	1	0	0	0	hộ sinh
mien	0	0	0	0	0	0	0	0	0	0	mien
mighty	1	0	0	1	1	0	1	0	0	1	hùng mạnh
migrate	0	0	0	0	0	0	0	0	0	0	di cư
migration	0	0	0	0	0	0	0	0	0	0	sự di cư
migratory	0	0	0	0	0	0	0	0	0	0	di cư
mike	0	0	0	0	0	0	0	0	0	0	mike
mildew	0	0	1	0	0	1	0	0	0	0	nấm mốc
mile	0	0	0	0	0	0	0	0	0	0	dặm
mileage	0	0	0	0	0	0	0	0	0	0	số dặm
milestone	0	0	0	0	0	0	0	0	0	0	cột mốc
militant	0	0	0	0	0	0	0	0	0	0	dân quân
military	0	0	0	1	0	0	0	0	0	0	quân đội
militia	1	0	0	1	0	1	0	1	0	0	dân quân
milk	0	0	0	0	0	0	0	0	0	0	Sữa
milky	0	0	0	0	0	0	0	0	0	0	màu trắng đục
mill	0	1	0	0	0	0	0	0	0	0	cối xay
millennium	0	0	0	0	0	0	0	0	0	0	thiên niên kỷ
milligram	0	0	0	0	0	0	0	0	0	0	miligam
millimeter	0	0	0	0	0	0	0	0	0	0	milimét
million	0	0	0	0	0	0	0	0	0	0	triệu
millionaire	0	0	0	0	0	0	0	0	0	0	nhà triệu phú
mime	0	0	0	0	0	0	1	0	0	0	kịch câm
mimic	0	0	0	0	0	0	0	0	0	0	bắt chước
mimicking	0	0	0	0	0	0	0	0	0	0	bắt chước
mimicry	0	0	0	0	0	1	0	0	1	0	sự bắt chước
mind	0	0	0	0	0	0	0	0	0	0	tâm trí
minded	0	0	0	0	0	0	0	0	0	0	đầu óc
mindful	0	0	0	0	0	0	1	0	0	0	trách nhiệm
mindfulness	0	0	0	0	0	0	1	0	0	0	sự quan tâm
mine	0	0	0	0	0	0	0	0	0	0	của tôi
miner	0	0	0	0	0	0	0	0	0	0	thợ mỏ
mineral	0	0	0	0	0	0	0	0	0	0	khoáng sản
mineralogy	0	0	0	0	0	0	0	0	0	0	khoáng vật học
mingle	0	0	0	0	0	0	0	0	0	0	hòa vào
mingled	0	0	0	0	0	0	0	0	0	0	trộn lẫn
miniature	0	0	0	0	0	0	0	0	0	0	thu nhỏ
minibus	0	0	0	0	0	0	0	0	0	0	xe buýt nhỏ
minim	0	0	0	0	0	0	0	0	0	0	tối thiểu
minimize	0	0	0	0	0	1	0	0	0	0	giảm thiểu
minimum	0	0	0	0	0	1	0	0	0	0	tối thiểu
minister	0	0	0	0	0	0	0	0	0	0	bộ trưởng, mục sư
ministerial	0	0	0	0	0	0	0	0	0	0	bộ trưởng
ministry	0	0	0	0	1	0	1	0	0	1	Bộ
minivan	0	0	0	0	0	0	0	0	0	0	xe tải nhỏ
